Hybridization REF	TCGA-A6-2677-01A-01R-0821-07
FHL1	-1.12783333333333
OSGEP	0.113
GATA1	-2.802
SMC6	-0.25075
TTTY14	-0.695
LPIN3	0.00125
RPL4	-1.0758
RBPMS	-0.1923
PRPF3	-0.391166666666667
EMR1	-1.7275
SPATA19	0.1365
XCR1	-0.088
IRX3	-2.8136
RBM6	-0.99
KLF4	0.8226
UNC5CL	1.206
SEBOX	-0.078
BTK	-2.20925
KRCC1	1.56325
C6orf27	0.3315
SYTL5	0.086
PRND	0.064375
LOC653319	-1.1055
PIGL	-0.675875
HUS1	0.231666666666667
SFRS6	0.316
C17orf77	0.036
UIMC1	-0.359166666666667
FXYD2	-1.4421
LOC283152	1.38225
ZNF667	-1.4215
ZCCHC12	-0.426
TFEC	0.6149
ATP7B	0.7495
POLD2	-1.0915
RG9MTD1	0.64375
ACOT2	-0.4345
HIST1H4I	-0.10475
PPARGC1A	0.2128
ETFA	-0.8311
POLRMT	-0.367
ZNF146	-0.0425
MIA2	0.2795
KLHL6	-2.487
HOXB5	0.78425
NENF	1.0015
CUGBP1	-1.018
PRSS22	1.26833333333333
CASC4	0.6748
CUL4B	-0.2337
CENPJ	-0.6137
PITX1	-0.0161666666666667
FLJ31033	0.398166666666667
CELSR3	0.161833333333333
ZNF568	-1.471
ITSN1	-0.825333333333333
EHBP1L1	-1.04933333333333
C19orf2	0.43325
DCTN1	-0.942
LIN28B	-0.0856666666666667
TNKS2	0.4375
C1QBP	-0.351875
CADPS2	0.32075
SRMS	0.28175
GJA9	0.2005
MGC24975	0.00600000000000001
TRIM45	-1.38
TSP50	0.00224999999999999
TCP1	-0.31775
TMED7	0.6719
CMA1	0.374
CENPL	0.0226666666666667
PTCRA	-0.3215
FST	-5.42175
VWCE	-3.215
PAWR	0.66825
ABCC12	0.284333333333333
LDLR	-0.0575
ASTN2	-0.3339
LOC441212	-0.241375
GPATCH8	0.27775
TANC2	-1.09558333333333
KIF4A	-1.254
C18orf18	1.35625
PGM1	-0.3855
KIAA0258	0.2835
CPD	1.29675
SNCAIP	-0.4835
DCT	-4.3835
HLA-DOA	1.03368181818182
OR11L1	0.4625
UPK1B	-0.0176666666666667
DNAJB4	-0.967125
UGT1A8	2.25225
HIST1H4L	0.383
PECR	-1.4275
HSPA2	0.41975
WFIKKN1	-2.2795
SERP1	0.394375
SYDE2	0.43275
TACR2	-0.028
NUP85	0.462
CD177	-0.348666666666667
LGR5	2.31516666666667
PIGG	0.15625
PTHR1	-2.10916666666667
RAB5A	0.1509
FLJ13224	0.379
USP9Y	-1.15716666666667
C7orf53	-0.356
LRP1B	-1.2615
XAF1	0.0134
ABCG8	-0.194
ANKDD1A	-0.805166666666667
DAND5	-1.4115
SPAG6	0.0275
LINCR	0.433
ZDHHC22	-0.89425
CCDC60	-0.286
THOC7	-0.372666666666667
TCTA	0.4878
OR8K3	-0.000500000000000011
NY-REN-7	-0.50075
B2M	0.581166666666667
C6orf141	-1.019
LPPR4	0.8235
SQLE	0.819125
SEPHS1	-0.7215
BTBD14B	0.282714285714286
PLRG1	0.345
SPG7	-0.68775
ZNF614	-0.445
PARD6G	-1.2015
INPP5B	-1.2809
GRPEL2	0.741
PPID	-0.1122
TRIM56	-0.51375
UBE2J1	0.15375
IL20RA	6.06725
LOC387856	-0.26725
C1orf107	0.985666666666667
UTS2R	0.6775
C19orf22	-0.136
SAFB2	-0.068125
KIAA0652	-0.783875
KLRG1	-0.973666666666667
MS4A8B	3.31183333333333
FRAG1	0.941
KIAA1546	0.3245
E2F4	-0.3253
CLEC4M	0.0483333333333333
BTBD14A	-2.11425
KIAA0999	0.3019
GYPA	-2.572
TAC1	-0.0085
TRAIP	-0.232333333333333
KIAA0232	0.1432
ERCC8	-0.2755
GPX4	-0.37575
KIAA0368	-0.63525
GPR157	-0.772
CTAGE4	-0.964
C9orf30	-1.61283333333333
OR52A1	0.9025
HSP90B3P	-0.339
ALG9	0.0942
BTBD10	0.7555
SDK2	0.04025
BAIAP3	-0.9765
RABGGTB	-0.154875
ANKRD40	0.0125
KRT74	0.588
CALCOCO2	1.18942857142857
SNCA	-4.4085
TMSL8	-4.43575
C2orf53	0.415
ESRRB	-0.02175
ARHGAP26	0.722
TDRD9	-2.81
HRAS	-0.752833333333333
KLRC4	-1.0895
JAGN1	0.4615
BSDC1	-1.016
RNF43	1.7858
NDUFAF1	-0.7925
PHF12	-0.28
OR1L3	0.3705
FOLR2	0.853083333333333
LYZL6	0.220333333333333
tcag7.1260	1.072
WSB1	-0.955833333333333
PROS1	0.6019
OSTN	0.0905
PSMB8	1.26275
SOCS4	-0.217125
DDIT4L	2.3445
MAS1	0.3515
MGC34796	0.7715
CSHL1	0.413
TBCCD1	-0.635
ZBTB7C	0.0015
AP2S1	-0.418875
P15RS	-0.1809
VAT1	-0.9922
SHANK3	0.1045
TUFM	0.375666666666667
THEG	0.12225
KRT34	-1.24825
SGSM3	-0.812625
TOMM22	1.076875
SOCS3	-0.697166666666667
CPO	0.0935
POP4	0.518
BHLHB3	-0.73
MALL	2.33875
OR1B1	-0.048
PARK2	0.0625
GPR124	-0.293875
LCE1E	0.0895
RUVBL2	-0.158
CGRRF1	0.5496
ACPL2	0.51125
WNT10B	-1.477125
BAIAP2L2	1.37725
ISCA1	0.553
C1orf125	4.19525
RPAP1	-0.79625
RAI16	-0.788166666666667
RPL27	0.94775
NLRP9	-0.106
EPN1	0.177
LOC388610	-2.8065
SLC35A1	1.2455
GAL	-0.67375
SLC14A2	0.06775
RDH11	-0.833333333333333
FAM138F	0.106
AUH	0.7025
FLJ40243	0.3635
C14orf129	1.06983333333333
MBD2	-1.274
ABHD14B	0.907125
PIGT	-0.07675
ALS2CR4	-0.835125
ALAS1	0.3329
FOXO1	0.571666666666667
CRLF3	-0.01475
C20orf107	0.3245
FARS2	-0.22925
CCDC28A	0.77925
NPHP3	-1.2195
OR13F1	0.4475
TSEN54	0.72075
DEFB106B	0.0648
OR8B4	0.0815
STH	-0.113
ZC3H14	-0.54575
CBX2	0.147
TMEM49	-0.4715
C6orf21	0.2495
FLJ20920	1.600375
CRTAP	-0.3415
DDX50	-0.37675
STYXL1	-0.3305
BLVRB	-0.0643333333333333
LOC147650	-0.715833333333333
MMP24	0.099
GRID1	0.0318333333333333
BANF1	-0.285166666666667
CTAGEP	-0.3895
HMBS	-0.57275
SLC25A24	1.01133333333333
C14orf50	3.664
MRO	-0.033
SLC25A15	0.124
FAM84B	1.2331
TDP1	-0.6935
C16orf78	0.343333333333333
C11orf57	0.76925
RFK	0.252125
ZFYVE9	-0.68875
STCH	-1.0745
WIBG	-0.1485
LOC283871	-0.816166666666667
GBA2	-0.9679
NDUFB3	0.38575
HSD17B13	0.02075
GRIN3A	0.299
FMNL1	-2.067
SEPT7	-0.5446
GNLY	1.1385
GRAMD1C	1.21183333333333
ZNF165	0.74975
USP38	0.83875
FAM83A	-2.34766666666667
C14orf24	0.841833333333333
ARMCX3	0.65775
ARHGDIB	-0.622
AK1	0.0745
KIAA1045	0.47425
DNAJB13	0.170666666666667
NEU2	-0.341
HIST1H4B	0.294
FAM20B	-0.7832
HES2	1.08171428571429
FAM73B	-0.287
LOC388381	0.05475
INTS7	-0.170181818181818
AMPH	-0.37575
ZNF775	0.114375
UCKL1	-0.0508333333333333
C10orf97	0.33675
C1orf161	0.41725
ALDH1L1	0.9675
FLJ39378	-1.148375
SLC23A1	-0.064
RBM4B	-0.3455
THAP4	0.444333333333333
OGFRL1	-1.3775
KIAA0831	0.272625
PPP1R15A	-1.20583333333333
C1orf96	-0.700642857142857
C12orf11	-0.68875
BMF	-0.607
MAN1A1	-0.766
KIAA1600	-0.453
NLGN4X	-1.8245
ALOX12	-1.01416666666667
RB1CC1	0.2315
NEIL2	-0.3589
EIF4E	0.682681818181818
ABHD5	-0.10075
EXOC4	0.267166666666667
CIP29	-0.232833333333333
BATF2	3.1195
SLC29A4	-0.85425
HTR4	0.50525
EMB	-0.0605
TRAF6	1.2
LMNB1	-0.81775
FAM19A5	-1.77575
SHE	0.3435
PIK3C2B	1.92975
C15orf15	-0.422
USP15	-0.0921999999999999
TCEAL2	-0.75275
C5orf39	-2.18516666666667
PTGER2	-0.81725
SLC31A1	0.0593125
IFT172	1.4695
ADAM29	-0.09
GFOD1	-0.31475
ST7L	0.4155
C15orf26	-2.6115
PKN3	-2.1925
CNTD1	2.20383333333333
COMMD1	0.143
NTRK2	0.806166666666667
FOXN3	0.171125
MFGE8	-1.4234
PFKFB2	0.6465
TAS2R4	0.10625
ENTHD1	-0.0165
PRMT5	-0.92175
MGC16384	-1.08825
LOC442229	-0.18625
TSKU	-0.387125
KRTCAP3	4.7775
PDLIM1	1.4622
KCNS2	-0.01
RNF126	-0.246166666666667
CEP63	-0.415
CLIC4	-1.765125
hCG_1990170	-0.13975
ACR	2.0181
KLK7	1.31275
ALOX5AP	1.708125
RIPK3	3.96775
TAS2R9	0.699
C19orf18	0.647
BIRC6	0.169785714285714
ZNF16	-0.6795
RFT1	-0.76825
SLC8A2	0.34475
TACC1	1.698125
ITGAD	0.575
SAMHD1	0.74425
SH3PXD2B	0.0652
EPC2	0.81175
C20orf85	0.1965
ATP13A2	-0.621333333333333
KRT4	0.432125
CAPNS1	0.033
MDM2	-0.534916666666667
PCDH20	4.00775
KCNK9	0.507
OR2C1	0.579
KLHDC3	-1.19683333333333
IPPK	-0.5345
EFHD2	0.037875
GALR3	0.8635
NBEA	-2.494
ABCA6	0.3772
CLDN3	3.57316666666667
AKT2	-0.0517142857142857
EGFR	0.4379
RBM16	0.398375
ZDHHC3	1.0653
SLC25A4	0.4635
CYB5B	0.346833333333333
CPXM1	-1.477
NDRG1	-0.520230769230769
FLJ43826	0.26025
OR5L2	0.141
FARP2	0.9995
MRPL46	-0.4105
LDHAL6B	0.307333333333333
MAPKAPK3	-0.4065
NCAM2	-3.14275
PRKD2	-0.835
ZFP36L1	0.0541
CYSLTR1	-1.238
OR4C3	-0.23025
HIST1H2AJ	1.608
CCNB2	-1.69122222222222
ZNF10	-0.3635
TMEM175	-0.1805
FAM134A	-0.097
TIGD4	1.0955
PCNP	-0.126
MGC39715	-0.8045
LQK1	-0.231
CREB1	0.2069
TMPRSS3	-1.50775
C4orf32	0.272
LAT	-2.1975
KCNA3	0.7295
SKIV2L2	-0.3885
ROPN1B	-2.17325
tcag7.23	0.5705
CDT1	-0.891875
ZHX2	0.18825
CD28	-4.6175
ZNF624	-0.3575
SEPT2	0.140583333333333
SOHLH2	-1.8635
MCOLN3	-0.598625
UNQ1945	0.5685
MASP2	-0.872
ZNRF3	1.9076
GPATCH3	-0.8365
AGL	0.85675
QRICH2	0.175
PSD4	-0.590666666666667
CCNB1IP1	0.37575
ENPP7	0.11375
OBFC1	0.471
KCNG3	-1.4255
C14orf79	-0.426833333333333
ENPEP	1.632
SCT	0.7935
SKI	-0.048375
SEC61G	-0.80025
CAPN11	-0.2235
ATXN7L3	0.002
DBNDD1	0.0916666666666667
FAIM	0.613
ANKRD36	-0.116
GABRP	0.206666666666667
TACSTD2	1.54716666666667
EIF3J	-0.393
PPP2R2A	-0.88275
TEKT4	-0.149
PVALB	-3.581
F10	-1.34533333333333
FAM134C	0.6478
COMP	1.895375
EFCBP1	-3.196625
SCLT1	0.485125
TAL1	-1.1994
ACSL1	1.4735
ABCC5	-0.688416666666667
ABL1	-0.340166666666667
RBBP7	-0.209166666666667
PTPRG	-0.158375
NCOR1	-0.3199
SPINK4	1.35266666666667
TXNRD1	-0.7811
TNRC15	0.162
C9orf138	0.41475
UBE2H	-0.0705
BRDT	-0.00916666666666668
C8orf31	-0.2915
CCNE2	-0.687454545454546
SLC6A8	-1.83575
CALCR	-3.7735
PPP1CB	0.412
ABHD8	-1.40875
ARF5	0.2372
SLC24A4	-0.098
CCT3	-0.422
ZNF121	0.726375
SLC3A2	-1.5214
OR13A1	0.423
SLC5A10	0.48525
RAD50	1.303875
IER5	-0.39025
MTHFD1L	-0.834125
MBTPS2	0.33025
MVK	-0.334125
NCL	0.2028
PSMD10	-0.4295
MOBP	0.48875
FLJ32894	-0.2115
HRH1	0.9245
C5orf30	1.4325
NUDT16L1	0.1509
RASGRP3	1.43566666666667
PRKRIP1	-1.0664
CCDC75	0.19975
LOC253970	0.20275
KIAA1239	-0.148
MED21	0.24575
SYT11	-0.533166666666667
NTSR2	0.3855
EGFL11	0.531
CXorf59	0.0905
OR2A25	0.6105
SPTBN2	-1.08275
LRMP	-1.93533333333333
RNF111	-0.25775
PTH	0.6915
LOC619208	-0.3875
KIAA0895	-0.3235
RANBP5	0.139625
P2RY10	-0.0761666666666667
NME5	1.38233333333333
DDX21	-0.3955
LRSAM1	-0.6345
HDAC11	0.137333333333333
VMO1	-0.20575
NOLA2	-0.0358333333333333
ADAR	-0.639833333333333
MTO1	-0.0401666666666667
SF4	-0.0718333333333333
P2RX1	0.136333333333333
HBM	0.495
EN2	0.9335
C14orf172	0.6805
TM9SF2	0.6705
INHBE	-0.434166666666667
TCTE3	0.352916666666667
TOX2	-4.23325
CTAGE3	0.040625
HBB	5.1451
MED15	-1.3705
CASR	0.5875
C6orf66	0.889166666666667
MTPN	0.063125
UNC50	0.4035
C21orf33	0.156875
IRF2	0.733375
PGR	-2.0625
GPR84	0.48125
CROCCL1	-2.225
SRPX	-2.9715
BRE	-0.122333333333333
FGF10	0.70325
SDC3	-1.71116666666667
ZRSR1	-0.180166666666667
DKFZP434P211	-0.749125
SOX6	-0.0365
RPUSD2	-0.28225
C14orf173	0.21725
MAPK11	-0.492166666666667
TBC1D22A	0.081
FAM123A	0.0955
COL4A6	-3.58833333333333
TOMM70A	0.84
NAB1	0.280375
MGC16385	-0.523875
TSPAN18	-1.12266666666667
MED31	-0.04725
PLG	0.22675
CAPSL	0.119
ZNF532	-1.0656
ASB14	-0.07575
CA8	-3.07425
NUDT16P	3.21833333333333
SLFN11	-2.6335
LRRIQ2	-0.25975
NOL7	-0.13
BRMS1L	0.050375
JARID1A	-0.155333333333333
PANK2	0.04825
ICAM3	0.10975
MDS1	2.023
TAF8	0.36175
RNF139	0.86925
ZNF594	-0.285333333333333
ADAM8	-0.096625
SFTPC	0.035125
MAN2B2	0.012625
RGS12	-0.0311875
EIF1AY	-3.66658333333333
LRRIQ1	-1.103
GPR150	0.79425
CCDC21	-1.71166666666667
PRRG3	-0.0985
SAA4	-3.566
RAPGEF5	1.693
ZCCHC2	-0.17575
MGC39372	0.4295
PPP4R2	0.308833333333333
CDCA2	-1.62233333333333
OR4D5	0.233833333333333
PTGFRN	0.1707
SIGLEC5	0.447166666666667
C19orf61	-1.47133333333333
NMUR2	-0.082
KIAA1586	-0.972333333333333
DAGLA	1.09016666666667
CHCHD6	0.4365
GPR32	0.3075
NEUROD6	0.0601666666666666
SLC2A4RG	-1.200125
CA5B	-0.20925
FBXL3	0.925
MPHOSPH9	-1.00125
HMG2L1	0.264
HCN4	0.353166666666667
CEACAM19	1.21775
SH2D4B	0.605833333333333
HFE2	-0.8945
TGM4	0.428
LYPD2	0.14475
TBC1D15	0.12825
MRPS21	-0.4806
NONO	-0.7376
CLEC5A	0.24125
ITCH	0.4906
MGAT3	0.193333333333333
MBP	0.243
RPP25	-0.006
SOSTDC1	1.9445
HRC	-1.1515
TRIM48	0.5865
TMEM133	0.22175
ECEL1P2	-0.74625
HOXC11	0.0105
DOK5	-2.6345
HELZ	0.00966666666666667
LOC348180	-0.01725
MGC33894	0.0805
ADRB3	0.0805
DMD	0.0983333333333333
PTRH2	0.8655
MPEG1	1.58033333333333
NDUFA12	0.926
KRTAP2-4	-0.100083333333333
STAMBPL1	1.08183333333333
ADCY2	-1.0565
UNQ6125	-0.313
KLHL20	-0.184333333333333
SRM	-1.835
OTC	0.465
TMIE	0.694
SNX8	-0.182
LIPK	0.3655
CHURC1	0.58625
KLC2	0.0758333333333333
HDAC1	-0.545166666666667
FAM128A	0.536166666666667
FNDC3B	0.2582
MTCP1	-0.0201666666666667
WFDC10B	0.3218
PCDHGB3	0.351
ATRNL1	-1.8093
CAV2	-1.232375
MED26	0.0111666666666667
DUS1L	1.00325
CHRM3	-0.24975
NEK9	-0.815
WARS2	0.91
TBX22	0.452
TOMM40	-0.3565
RP6-213H19.1	0.0413333333333333
TUBGCP5	-0.955
IGSF6	2.63325
TPPP	1.03583333333333
UNQ6190	-0.412
GSTM5	0.45625
BTD	-0.702
PDCD1LG2	0.061
SNRPB2	-0.472333333333333
ERICH1	-0.218375
APOA4	-1.027125
HOXA11	-1.50575
NARG1	0.354
MKX	-0.348
RAB28	-0.231357142857143
PKP3	1.70975
SH3GL2	-1.96225
CTSO	1.76025
RPN2	0.5265
IL28RA	0.587666666666667
SFMBT1	0.844
WDR57	-1.355875
FER1L3	0.0744166666666666
HSF5	0.389666666666667
TTC9B	0.31775
C4BPA	-1.87633333333333
ALB	-4.72992857142857
SORBS3	-0.6705
UPF2	0.5295
JPH1	0.433
AGBL2	0.44125
DOPEY1	1.65
TERF1	0.391333333333333
KIF22	-0.756666666666667
NINJ1	-0.555
SEC61A2	-0.747583333333333
HIST1H1D	-0.325666666666667
SFXN4	1.164625
UCP3	0.2037
ZNF703	1.211
MYL6B	-1.09525
TREM1	0.39725
OR52E6	0.0195
CKMT2	4.99125
HLA-C	1.473875
SLC13A3	0.777666666666667
TIMP4	0.01775
SLIT2	-0.7095
RSF1	-0.156166666666667
LONRF1	-1.08807142857143
MON1A	0.240833333333333
CACNG6	-1.5745
DPPA4	-5.055
ZSWIM3	1.1695
ZNF804A	-0.226166666666667
CCIN	-0.08
SLC25A31	0.02825
KCNMB4	1.23725
RABL5	-0.316125
GALNS	0.1972
STX6	0.0475
HIST1H1C	-2.10333333333333
CIDEB	-1.301
CASP4	-0.648333333333333
PDK3	0.2875
KCNJ11	0.077
TPR	-0.5535
ZSCAN20	-1.215
MTX2	0.16325
HIST1H2BH	0.095
LOC283767	0.55775
LYRM7	-0.462611111111111
BRD3	-0.4115
HIST1H2BO	0.08525
MAGEB10	0.482
SLC45A1	-0.00149999999999999
SERPINA3	-3.32455
KIAA0143	0.242
KCNJ16	-0.0521666666666667
KRT79	0.44575
FABP2	1.475
NUT	-0.04625
ZNF57	1.37775
FBXL4	0.950875
CLEC9A	0.4885
UGT8	3.45566666666667
BMP2K	0.1015
MAPK4	-3.5155
SLC25A23	-0.1394
HINT1	0.3073
KRTAP13-1	0.2135
SFXN5	-0.3236
CHCHD2	0.0105833333333333
FAM3D	4.595
NDP	-3.21425
RHOBTB1	-0.447666666666667
SLC4A4	-1.230375
RPL38	1.485
HTF9C	-0.929333333333333
AP2A2	-0.60975
ZBTB46	0.3895
MAP7D1	-1.51925
AOX1	-1.86983333333333
CYR61	-1.223
DTNA	-1.39892857142857
JRKL	1.05525
TMOD3	-0.73675
EEA1	1.2119
ADCK5	0.43075
IL1R1	-0.966166666666667
KLK3	0.494142857142857
HRSP12	0.80625
KTN1	0.22025
LOH11CR2A	1.0631
RELL2	-0.80875
MAB21L1	0.0975
C20orf59	-0.157833333333333
PHKB	0.6685
ADAM2	-1.063
TBC1D8B	1.54766666666667
FAM13A1	1.15075
LAPTM4B	-0.618
LCN8	-0.0575
TMEM147	-0.112
SYT4	0.2925
XPO7	-1.53
C9orf62	1.2155
GPR75	0.1795
TRIM5	-0.081875
APOC1	-1.86566666666667
RNASE4	0.453833333333333
PARD6B	-1.69
ARID1A	-1.14016666666667
TPD52L3	0.33
RRAGB	0.253666666666667
RCN2	-0.7925
HIST2H2BE	-0.757875
STARD7	0.301
SHMT2	-1.0785
KIAA1751	-0.145
MLYCD	0.892875
LOC162632	-0.9508
UQCRH	0.07925
RP11-217H1.1	0.8435
SDHA	-1.226
NCLN	0.049
ZNF17	0.511833333333333
RCBTB2	-2.08125
VEGFB	-0.3519
RP4-747L4.3	0.08125
COLQ	-0.373
MPN2	-0.882
DRG2	-1.357
KLRB1	2.71425
ALPK2	-3.345
DNASE2B	1.57425
FLJ23834	-0.099
AXUD1	-0.501666666666667
SAFB	-0.1961
NSUN4	0.0665
RFX2	0.921666666666667
MAPK8IP1	-0.469166666666667
FANCD2	-0.717071428571429
ANKZF1	-2.17583333333333
C19orf50	-0.798875
DUSP8	0.9185
SENP5	0.225625
NFKBIL2	-0.1625
LBR	0.705125
IGFL1	0.4705
LZTS2	-1.34825
IL2RG	1.637875
CCDC51	0.79175
KLF3	1.048125
ANKRD37	0.47575
KCTD14	2.03116666666667
FZR1	-0.275916666666667
SLC44A4	3.3349
ESPL1	-0.85525
GMPR2	-0.4743
TBC1D19	-0.666833333333333
ERGIC1	0.671740740740741
ERBB4	-1.3199
TSPAN32	0.318166666666667
MAP4	-0.266625
GPHN	0.9965
SLC6A2	-0.217875
HIVEP1	0.268
DFFB	0.1266
EIF4EBP2	0.095875
DMRT1	1.67525
HSPB6	-0.175
IER2	-0.0235
AIFM1	-0.28675
WWC2	-0.827333333333333
MRPL4	0.30725
FLJ21062	0.732666666666667
EPB41L4A	-0.383083333333333
SH2D6	-0.14825
TAF4B	-0.536
GAL3ST3	0.0285
MALT1	-1.3015
RTDR1	1.95125
ARVCF	-0.422625
MEX3B	-3.271
FBXO16	1.453
KIF7	-1.421
C1QC	3.4675
ZNF783	-0.057
ZNF85	-0.75525
MMP13	-0.075
KIAA0329	-0.08475
RTP3	-0.831
ZBED3	0.3055
CLGN	-4.185
SLC25A37	-1.57916666666667
hCG_18290	0.51975
OR5AS1	-0.258
SMARCC2	-0.0339166666666667
FAM109A	0.5435
CCDC12	-0.2635
USF2	-0.4486
DEPDC7	-0.40875
C20orf24	0.462833333333333
JMJD3	-0.805
DSP	0.320285714285714
SLIC1	0.548125
FAM20A	-1.27625
IRF2BP2	1.037
ZNF230	0.205
MSN	-2.59278571428571
SLC9A5	-1.705
EPDR1	0.7671
MUSK	0.479
ZNF434	-0.9375
