Hybridization REF	TCGA-A6-2684-11A-01R-1758-07
POLD2	-2.054
RG9MTD1	0.207
ACOT2	0.104
HIST1H4I	0.178375
PPARGC1A	2.9593
ETFA	1.125
POLRMT	-0.418
ZNF146	-0.783
MIA2	3.009
KLHL6	0.6895
HOXB5	2.842875
NENF	-0.0753333333333333
CUGBP1	-1.107
PRSS22	-0.725333333333333
CASC4	0.9698
CUL4B	-0.4288
CENPJ	-1.4042
PITX1	-0.159333333333333
FLJ31033	0.883666666666667
CELSR3	-2.31316666666667
ZNF568	0.176
ITSN1	0.404416666666667
EHBP1L1	-0.1895
C19orf2	-0.69975
DCTN1	-0.09775
LIN28B	-2.72216666666667
TNKS2	-0.00825
C1QBP	0.872125
CADPS2	0.345
SRMS	0.6295
GJA9	0.270166666666667
MGC24975	-1.10783333333333
TRIM45	-2.55166666666667
TSP50	-0.318
TCP1	-1.01975
TMED7	0.9065
CMA1	1.8
CENPL	-1.5535
PTCRA	0.075
FST	-4.78875
VWCE	-3.5945
PAWR	0.782
ABCC12	0.1332
LDLR	-1.1959
ASTN2	-0.1819
LOC441212	-0.786
GPATCH8	-0.755
TANC2	-1.94225
KIF4A	-2.496
C18orf18	1.8625
PGM1	0.9375
KIAA0258	1.74375
CPD	-0.422875
SNCAIP	-1.71125
DCT	-4.38816666666667
HLA-DOA	3.31672727272727
OR11L1	1.326
UPK1B	-0.0206666666666667
DNAJB4	0.55625
UGT1A8	6.50425
HIST1H4L	3.4285
PECR	0.0858333333333333
HSPA2	1.0555
WFIKKN1	-2.0275
SERP1	0.324875
SYDE2	-0.3875
TACR2	1.7035
NUP85	-1.53375
CD177	4.64083333333333
LGR5	-0.6915
PIGG	-0.227916666666667
PTHR1	-1.49916666666667
RAB5A	0.1704
FLJ13224	0.589
USP9Y	-2.69266666666667
C7orf53	0.172
LRP1B	-2.0495
XAF1	1.3136
ABCG8	-1.109
ANKDD1A	-0.685333333333333
DAND5	-1.797
SPAG6	0.429
LINCR	3.32625
ZDHHC22	-1.340875
CCDC60	0.043
THOC7	-1.1565
TCTA	1.2525
OR8K3	0.23
NY-REN-7	-1.07833333333333
B2M	2.73633333333333
C6orf141	-2.160625
LPPR4	0.77875
SQLE	-2.739
SEPHS1	-0.70425
BTBD14B	0.278142857142857
PLRG1	-0.24975
SPG7	-0.622625
ZNF614	-0.362
PARD6G	-0.768166666666667
INPP5B	-1.5489
GRPEL2	-0.611875
PPID	-0.4322
TRIM56	-0.47275
UBE2J1	0.80225
IL20RA	4.7425
LOC387856	-0.15625
C1orf107	-0.13925
UTS2R	0.8665
C19orf22	0.63625
SAFB2	0.673375
KIAA0652	0.273375
KLRG1	-0.657666666666667
MS4A8B	5.98316666666667
FRAG1	0.30575
KIAA1546	0.27925
E2F4	-0.6844
CLEC4M	0.407666666666667
BTBD14A	-0.80575
KIAA0999	0.6396
GYPA	-3.151
TAC1	1.9602
TRAIP	-1.66383333333333
KIAA0232	0.3234
ERCC8	-0.882125
GPX4	-0.51975
KIAA0368	-0.27225
GPR157	-1.1735
CTAGE4	1.6575
C9orf30	-1.992
OR52A1	1.337
HSP90B3P	-0.5585
ALG9	-0.6457
BTBD10	0.95025
SDK2	-0.175
BAIAP3	-0.6585
RABGGTB	-0.90475
ANKRD40	-0.0668333333333333
KRT74	0.2125
CALCOCO2	1.70142857142857
SNCA	-3.43875
TMSL8	-4.827375
C2orf53	-0.0365
ESRRB	-0.4195
ARHGAP26	0.026875
TDRD9	-3.41525
HRAS	-0.269666666666667
KLRC4	-1.271
JAGN1	0.624166666666667
BSDC1	0.298
RNF43	0.2527
NDUFAF1	0.65075
PHF12	-0.13175
OR1L3	0.0707500000000001
FOLR2	3.65441666666667
LYZL6	0.07275
tcag7.1260	3.1735
WSB1	-0.504166666666667
PROS1	-0.3534
OSTN	0.438
PSMB8	2.03575
SOCS4	-0.436
DDIT4L	0.47175
MAS1	-0.0715
MGC34796	1.8915
CSHL1	0.0316666666666667
TBCCD1	-0.381833333333333
ZBTB7C	1.465
AP2S1	-0.496375
P15RS	-0.6379
VAT1	-1.5502
SHANK3	-0.318
TUFM	-0.2445
THEG	-0.6855
KRT34	-2.224
SGSM3	0.437125
TOMM22	1.083375
SOCS3	0.584666666666667
CPO	0.2715
POP4	0.962
BHLHB3	1.27025
MALL	5.31525
OR1B1	0.372
PARK2	1.37166666666667
GPR124	-0.6255
LCE1E	0.1585
RUVBL2	-0.79025
CGRRF1	1.3835
ACPL2	-0.66925
WNT10B	-1.826125
BAIAP2L2	2.247625
ISCA1	0.3835
C1orf125	4.56425
RPAP1	-1.31725
RAI16	-0.555833333333333
RPL27	0.372625
NLRP9	1.745
EPN1	2.0135
LOC388610	-2.439375
SLC35A1	1.758
GAL	-2.9595
SLC14A2	1.01425
RDH11	-1.57766666666667
FAM138F	0.4055
AUH	1.88475
FLJ40243	-0.528666666666667
C14orf129	2.9425
MBD2	-0.473
ABHD14B	1.574625
PIGT	0.031125
ALS2CR4	-1.227125
ALAS1	1.1794
FOXO1	1.92216666666667
CRLF3	-0.492125
C20orf107	-0.8795
FARS2	-0.2665
CCDC28A	2.2955
NPHP3	-0.386
OR13F1	0.6
TSEN54	-0.789
DEFB106B	0.565222222222222
OR8B4	1.0355
STH	-2.27
ZC3H14	-0.245375
CBX2	-0.129
TMEM49	-0.80925
C6orf21	0.4685
FLJ20920	2.419375
CRTAP	-0.637785714285714
DDX50	-0.4345
STYXL1	0.42025
BLVRB	0.269833333333333
LOC147650	-1.94283333333333
MMP24	0.93775
GRID1	1.3948
BANF1	-0.6785
CTAGEP	0.9795
HMBS	-1.703
SLC25A24	1.60816666666667
C14orf50	4.506
MRO	0.334
SLC25A15	-0.7585
FAM84B	-0.0094
TDP1	-1.09
C16orf78	-0.0316666666666667
C11orf57	0.277
RFK	1.909
ZFYVE9	-0.44025
STCH	-1.0752
WIBG	0.5935
LOC283871	-0.518833333333333
GBA2	0.5288
NDUFB3	0.81875
HSD17B13	0.08925
GRIN3A	2.71566666666667
FMNL1	-0.92
SEPT7	-0.6448
GNLY	5.352
GRAMD1C	3.03033333333333
ZNF165	0.7705
USP38	1.079
FAM83A	-3.777
C14orf24	1.90091666666667
ARMCX3	-0.098875
ARHGDIB	-0.805
AK1	1.32075
KIAA1045	0.32425
DNAJB13	-0.903333333333333
NEU2	0.405
HIST1H4B	1.14866666666667
FAM20B	-0.3588
HES2	2.41914285714286
FAM73B	0.4614
LOC388381	-0.33025
INTS7	-1.25327272727273
AMPH	-0.0385
ZNF775	0.384
UCKL1	-0.819
C10orf97	0.38325
C1orf161	2.6335
ALDH1L1	0.83175
FLJ39378	-1.23175
SLC23A1	1.933
RBM4B	-0.0655
THAP4	1.07783333333333
OGFRL1	-1.03625
KIAA0831	-0.123125
PPP1R15A	-0.469166666666667
C1orf96	-1.04078571428571
C12orf11	-1.45075
BMF	1.924125
MAN1A1	-0.25225
KIAA1600	0.18
NLGN4X	-0.35
ALOX12	-1.756
RB1CC1	-0.0199
NEIL2	0.2954
EIF4E	0.4185
ABHD5	1.45525
EXOC4	-0.308
CIP29	0.243166666666667
BATF2	3.538
SLC29A4	-0.15325
HTR4	4.53875
EMB	-0.68775
TRAF6	1.1685
LMNB1	-1.78925
FAM19A5	-1.557625
SHE	2.11075
PIK3C2B	2.4555
C15orf15	0.00270000000000001
USP15	0.0998
TCEAL2	1.6355
C5orf39	-0.885666666666667
PTGER2	1.03025
SLC31A1	0.6513125
IFT172	2.524
ADAM29	0.2355
GFOD1	1.2655
ST7L	0.441333333333333
C15orf26	-2.99725
PKN3	-2.115
CNTD1	1.03383333333333
COMMD1	0.717125
NTRK2	2.57041666666667
FOXN3	1.08625
MFGE8	-0.6861
PFKFB2	2.02833333333333
TAS2R4	-0.58325
ENTHD1	0.063
PRMT5	-1.668625
MGC16384	-0.925875
LOC442229	0.1165
TSKU	1.038125
KRTCAP3	3.784125
PDLIM1	1.8965
KCNS2	0.5075
RNF126	0.0891666666666667
CEP63	0.213125
CLIC4	-1.742375
hCG_1990170	4.024
ACR	2.6956
KLK7	-0.961333333333333
ALOX5AP	3.254625
RIPK3	5.33675
TAS2R9	0.75
C19orf18	1.2095
BIRC6	-0.413928571428571
ZNF16	0.114
RFT1	-1.1195
SLC8A2	-0.67275
TACC1	1.5005
ITGAD	-0.3055
SAMHD1	0.58475
SH3PXD2B	-0.6684
EPC2	0.67125
C20orf85	0.161625
ATP13A2	0.0776666666666667
KRT4	0.16625
CAPNS1	0.7915
MDM2	0.0240833333333333
PCDH20	6.70225
KCNK9	1.094
OR2C1	0.1
KLHDC3	-0.422166666666667
IPPK	-0.91
EFHD2	1.656125
GALR3	0.82725
NBEA	-0.213333333333333
ABCA6	2.9683
CLDN3	3.96233333333333
AKT2	-0.397642857142857
EGFR	1.1311
RBM16	0.017125
ZDHHC3	1.2682
SLC25A4	0.175
CYB5B	0.2495
CPXM1	-1.223
NDRG1	1.87992307692308
FLJ43826	-0.126
OR5L2	0.5786
FARP2	1.9241
MRPL46	0.204666666666667
LDHAL6B	-0.0673333333333333
MAPKAPK3	-0.666166666666667
NCAM2	-3.1145
PRKD2	0.457333333333333
ZFP36L1	0.668
CYSLTR1	0.20125
OR4C3	-0.154666666666667
HIST1H2AJ	1.322
CCNB2	-1.59488888888889
ZNF10	-0.667625
TMEM175	-0.1355
FAM134A	1.27933333333333
TIGD4	-0.823
PCNP	-0.337
MGC39715	-0.715
LQK1	1.04225
CREB1	0.6652
TMPRSS3	-2.0445
C4orf32	-0.21225
LAT	-1.303
KCNA3	0.2335
SKIV2L2	-1.111
ROPN1B	-3.32575
tcag7.23	0.5125
CDT1	-2.310625
ZHX2	0.327
CD28	-2.238
ZNF624	1.4375
SEPT2	-0.492583333333333
SOHLH2	-2.6168
MCOLN3	-0.49275
UNQ1945	0.439
MASP2	-1.2845
ZNRF3	-0.1441
GPATCH3	0.1
AGL	0.789625
QRICH2	-0.4685
PSD4	0.678333333333333
CCNB1IP1	-0.86275
ENPP7	-0.24525
OBFC1	0.48675
KCNG3	0.22775
C14orf79	-1.30941666666667
ENPEP	0.596
SCT	1.9375
SKI	0.73825
SEC61G	-0.49725
CAPN11	0.00725000000000001
ATXN7L3	0.217
DBNDD1	-1.4615
FAIM	-0.202
ANKRD36	-1.0465
GABRP	-0.916
TACSTD2	-3.5782
EIF3J	-0.345
PPP2R2A	-0.899
TEKT4	-1.03316666666667
PVALB	-3.57133333333333
F10	-1.62966666666667
FAM134C	1.6912
COMP	-0.968375
EFCBP1	-2.68825
SCLT1	0.87175
TAL1	-1.2259
ACSL1	-1.0205
ABCC5	-0.854583333333333
ABL1	-0.185277777777778
RBBP7	0.0335833333333333
PTPRG	-0.7275
NCOR1	0.621
SPINK4	5.57866666666667
TXNRD1	-0.9049
TNRC15	0.789
C9orf138	-0.1915
UBE2H	0.509166666666667
BRDT	-0.4365
C8orf31	-0.238
CCNE2	-2.302
SLC6A8	0.357875
CALCR	-3.7985
PPP1CB	1.79425
ABHD8	-0.72325
ARF5	0.4002
SLC24A4	0.80125
CCT3	-1.5025
ZNF121	0.46675
SLC3A2	-2.2477
OR13A1	0.89
SLC5A10	1.7645
RAD50	-0.061625
IER5	0.40425
MTHFD1L	-2.772375
MBTPS2	0.501
MVK	0.0145
NCL	-0.597
PSMD10	-0.38925
MOBP	0.596125
FLJ32894	1.3215
HRH1	1.64983333333333
C5orf30	2.558
NUDT16L1	1.2752
RASGRP3	3.45233333333333
PRKRIP1	-0.9807
CCDC75	1.38675
LOC253970	1.57275
KIAA1239	4.81725
MED21	0.30625
SYT11	-0.39
NTSR2	-1.3225
EGFL11	0.694
CXorf59	-0.291
OR2A25	-0.075
SPTBN2	-2.61125
LRMP	0.8805
RNF111	-0.294
PTH	1.056
LOC619208	-0.167333333333333
KIAA0895	-1.93625
RANBP5	-1.246125
P2RY10	2.1335
NME5	1.187
DDX21	-1.27525
LRSAM1	-0.8405
HDAC11	1.1595
VMO1	1.64425
NOLA2	-0.927666666666667
ADAR	-0.360833333333333
MTO1	-0.9195
SF4	0.772166666666667
P2RX1	1.95866666666667
HBM	0.706
EN2	1.165
C14orf172	0.30975
TM9SF2	0.466
INHBE	-1.37216666666667
TCTE3	0.255666666666667
TOX2	-2.2985
CTAGE3	1.0855
HBB	4.9278
MED15	-0.672166666666667
CASR	0.566
C6orf66	0.446333333333333
MTPN	0.767375
UNC50	0.23075
C21orf33	1.12775
IRF2	1.805375
PGR	-2.57666666666667
GPR84	1.6195
CROCCL1	-2.20775
SRPX	-1.88475
BRE	-0.319166666666667
FGF10	0.604
SDC3	-0.718166666666667
ZRSR1	0.135833333333333
DKFZP434P211	0.32025
SOX6	-0.5695
RPUSD2	0.40775
C14orf173	0.923666666666667
MAPK11	-0.8325
TBC1D22A	1.7235
FAM123A	-1.1815
COL4A6	-2.0255
TOMM70A	-0.42075
NAB1	-0.245
MGC16385	-0.545375
TSPAN18	-0.127666666666667
MED31	0.2705
PLG	-0.18
CAPSL	-0.08
ZNF532	-0.9291
ASB14	-0.32725
CA8	-0.99125
NUDT16P	3.457
SLFN11	-1.67
LRRIQ2	-0.794375
NOL7	-0.032
BRMS1L	-1.316625
JARID1A	0.122833333333333
PANK2	-0.762
ICAM3	1.05825
MDS1	1.672
TAF8	0.15925
RNF139	0.47625
ZNF594	-1.28983333333333
ADAM8	0.94075
SFTPC	0.080375
MAN2B2	0.570125
RGS12	-0.1244375
EIF1AY	-3.98233333333333
LRRIQ1	-1.0794
GPR150	1.5255
CCDC21	-2.01233333333333
PRRG3	0.742
SAA4	-4.131
RAPGEF5	3.435375
ZCCHC2	0.123083333333333
MGC39372	1.5335
PPP4R2	0.0361666666666666
CDCA2	-1.8045
OR4D5	0.945166666666667
PTGFRN	0.53
SIGLEC5	2.26883333333333
C19orf61	-1.07383333333333
NMUR2	-0.075
KIAA1586	-1.53983333333333
DAGLA	1.68883333333333
CHCHD6	-0.645
GPR32	-0.4555
NEUROD6	0.717333333333333
SLC2A4RG	-1.1176875
CA5B	-0.3695
FBXL3	1.616
MPHOSPH9	-2.042
HMG2L1	-0.8155
HCN4	0.943166666666667
CEACAM19	0.7165
SH2D4B	-0.547333333333333
HFE2	-1.243
TGM4	0.48575
LYPD2	0.3365
TBC1D15	-0.0425
MRPS21	-1.0504
NONO	-1.1082
CLEC5A	-0.2065
ITCH	1.2417
MGAT3	0.356
MBP	0.024625
RPP25	1.3005
SOSTDC1	3.753
HRC	-1.76825
TRIM48	-0.427
TMEM133	1.36075
ECEL1P2	-0.26525
HOXC11	-0.766
DOK5	-1.7575
HELZ	-0.730833333333333
LOC348180	-0.02175
MGC33894	0.698
ADRB3	0.201
DMD	0.60625
PTRH2	-0.05625
MPEG1	4.97033333333333
NDUFA12	1.30966666666667
KRTAP2-4	0.183166666666667
STAMBPL1	0.6785
ADCY2	-0.402666666666667
UNQ6125	0.2515
KLHL20	0.361333333333333
SRM	-1.84175
OTC	5.14875
TMIE	0.44
SNX8	-0.052
LIPK	0.799
CHURC1	0.0159166666666666
KLC2	0.331166666666667
HDAC1	0.2155
FAM128A	-0.420166666666667
FNDC3B	0.5124
MTCP1	-0.586
WFDC10B	0.2385
PCDHGB3	-0.1085
ATRNL1	-2.6723
CAV2	-0.98475
MED26	-0.411
DUS1L	0.54625
CHRM3	-0.623375
NEK9	-0.70525
WARS2	1.182
TBX22	0.282
TOMM40	-0.3425
RP6-213H19.1	-0.0998333333333333
TUBGCP5	-1.4615
IGSF6	5.96575
TPPP	0.142833333333333
UNQ6190	0.681
GSTM5	2.65525
BTD	0.837166666666667
PDCD1LG2	0.081
SNRPB2	-0.6015
ERICH1	0.80225
APOA4	-0.815375
HOXA11	0.229
NARG1	-0.961125
MKX	-1.32675
RAB28	-0.268285714285714
PKP3	1.6245
SH3GL2	-0.50325
CTSO	2.632
RPN2	-0.3348125
IL28RA	1.683
SFMBT1	0.2865
WDR57	-0.56525
FER1L3	-0.581166666666667
HSF5	-0.3538
TTC9B	0.91325
C4BPA	-1.9965
ALB	-4.148
SORBS3	0.600625
UPF2	-0.155
JPH1	-0.5955
AGBL2	0.927
DOPEY1	2.1505
TERF1	-0.399583333333333
KIF22	-1.09666666666667
NINJ1	-0.88075
SEC61A2	-1.73141666666667
HIST1H1D	0.681333333333333
SFXN4	0.65925
UCP3	-0.4181
ZNF703	1.08183333333333
MYL6B	-1.31675
TREM1	0.10425
OR52E6	0.564
CKMT2	0.795
HLA-C	2.925875
SLC13A3	-3.30316666666667
TIMP4	-1.0225
SLIT2	0.89825
RSF1	0.264888888888889
LONRF1	-1.66807142857143
MON1A	-0.5275
CACNG6	-1.2255
DPPA4	-5.08233333333333
ZSWIM3	1.2765
ZNF804A	-0.249666666666667
CCIN	0.704
SLC25A31	-0.252333333333333
KCNMB4	-0.85625
RABL5	-0.553625
GALNS	-0.5822
STX6	0.3975
HIST1H1C	0.332833333333333
CIDEB	0.279125
CASP4	0.642833333333333
PDK3	0.1205
KCNJ11	-0.3885
TPR	-0.83075
ZSCAN20	-0.046
MTX2	-0.06675
HIST1H2BH	0.129
LOC283767	1.40775
LYRM7	0.253055555555556
BRD3	-0.059
HIST1H2BO	-0.069
MAGEB10	0.345
SLC45A1	-0.16575
SERPINA3	-2.95985
KIAA0143	1.02125
KCNJ16	0.908
KRT79	1.14225
FABP2	5.0425
NUT	-0.169
ZNF57	2.09075
FBXL4	0.494625
CLEC9A	3.018
UGT8	3.94183333333333
BMP2K	0.555
MAPK4	-3.04325
SLC25A23	1.6857
HINT1	0.9532
KRTAP13-1	0.4115
SFXN5	0.8811
CHCHD2	0.293333333333333
FAM3D	4.748
NDP	-3.35925
RHOBTB1	-0.2325
SLC4A4	5.3525
RPL38	0.76225
HTF9C	-0.515666666666667
AP2A2	0.109625
ZBTB46	-0.3935
MAP7D1	-0.668625
AOX1	-1.687
CYR61	-0.71375
DTNA	-1.57721428571429
JRKL	1.0725
TMOD3	0.02675
EEA1	0.1009
ADCK5	0.357
IL1R1	0.847166666666667
KLK3	1.33085714285714
HRSP12	0.78925
KTN1	0.81375
LOH11CR2A	2.4023
RELL2	-1.93225
MAB21L1	0.71275
C20orf59	-1.25216666666667
PHKB	0.3215
ADAM2	-1.819
TBC1D8B	1.70416666666667
FAM13A1	-0.354125
LAPTM4B	-1.87425
LCN8	0.55
TMEM147	-0.695
SYT4	2.21183333333333
XPO7	-1.742
C9orf62	1.748
GPR75	-0.471
TRIM5	0.2145
APOC1	-1.357
RNASE4	1.382
PARD6B	-1.85625
ARID1A	-0.625416666666667
TPD52L3	-0.234888888888889
RRAGB	0.397833333333333
RCN2	-1.65366666666667
HIST2H2BE	-1.0839375
STARD7	-0.00175
SHMT2	-1.85775
KIAA1751	-0.0224999999999999
MLYCD	1.673375
LOC162632	-0.9965
UQCRH	0.00100000000000001
RP11-217H1.1	0.959875
SDHA	-0.110333333333333
NCLN	-0.0624
ZNF17	-0.0395
RCBTB2	-1.10075
VEGFB	-0.3768
RP4-747L4.3	-0.34675
COLQ	-0.889
MPN2	-0.789833333333333
DRG2	-0.8925
KLRB1	7.40525
ALPK2	-3.475
DNASE2B	3.03025
FLJ23834	-1.29883333333333
AXUD1	0.347
SAFB	-0.2757
NSUN4	-0.707
RFX2	0.1915
MAPK8IP1	0.547833333333333
FANCD2	-1.68928571428571
ANKZF1	-1.71216666666667
C19orf50	-0.499375
DUSP8	2.312625
SENP5	-0.031375
NFKBIL2	1.96925
LBR	0.0958750000000001
IGFL1	0.4555
LZTS2	-1.356625
IL2RG	1.87875
CCDC51	-0.07975
KLF3	2.131625
ANKRD37	0.61225
KCTD14	0.897166666666667
FZR1	-0.11525
SLC44A4	4.9717
ESPL1	-1.29325
GMPR2	0.1209
TBC1D19	-1.41016666666667
ERGIC1	1.62233333333333
ERBB4	-1.6293
TSPAN32	0.673083333333333
MAP4	-0.744875
GPHN	-0.572
SLC6A2	-0.201
HIVEP1	0.1145
DFFB	-0.3953
EIF4EBP2	1.904625
DMRT1	-0.993
HSPB6	0.1115
IER2	0.6985
AIFM1	0.57625
WWC2	-1.14218181818182
MRPL4	-0.685
FLJ21062	-0.1695
EPB41L4A	1.03183333333333
SH2D6	2.40875
TAF4B	-0.7085
GAL3ST3	-0.1115
MALT1	-0.853166666666667
RTDR1	0.444
ARVCF	-1.107625
MEX3B	-2.96366666666667
FBXO16	0.059
KIF7	-1.9535
C1QC	4.72033333333333
ZNF783	-0.863
ZNF85	-0.9215
MMP13	-1.031
KIAA0329	0.451666666666667
RTP3	0.4555
ZBED3	-1.1325
CLGN	-2.8635
SLC25A37	-0.915166666666667
hCG_18290	0.05175
OR5AS1	-1.5195
SMARCC2	0.53125
FAM109A	1.36983333333333
CCDC12	0.23
USF2	0.6605
DEPDC7	0.85975
C20orf24	0.189666666666667
JMJD3	1.701
DSP	0.831357142857143
SLIC1	0.5265
FAM20A	-0.92425
IRF2BP2	0.253875
ZNF230	0.111
MSN	-1.75792857142857
SLC9A5	-1.9895
EPDR1	-1.1338
MUSK	0.482833333333333
ZNF434	-0.788166666666667
SMARCD1	-0.258666666666667
