Hybridization REF	TCGA-A6-2678-01A-01R-0821-07
GTPBP1	-0.621428571428572
RAB33B	1.3015
ALDOC	-2.023375
ZNF212	-0.79775
NUDT1	-0.255
RFPL2	-0.984
ZNF83	-0.415833333333333
GDPD5	-0.380625
PDCD4	0.31655
CEP350	-0.85025
OR10A2	0.73475
CST7	0.777
CIAO1	-0.61325
SELL	0.821875
OR8J3	0.9615
LTBP4	0.249333333333333
SIRT6	0.627
CCL19	2.88025
PPIL1	-0.0991666666666667
GBP7	0.26275
STK17A	-1.0791
ABR	0.19225
OR9G1	-0.226
FOXE1	0.02925
CNGA3	-0.182
GML	0.25
CD38	-0.80175
ZDHHC6	0.210333333333333
NEFH	-3.542
CTDSP2	0.0220833333333333
PGBD5	-2.3815
CCNY	0.203357142857143
RMND5B	0.0758333333333333
ZNF257	-3.76525
FLJ22167	-0.326625
EXOSC7	0.0233333333333333
ROR2	-1.071875
MAOA	3.462875
TNNT3	-0.439
GYPC	-1.7835
C7orf33	1.0145
PLIN	0.565
LOC90826	0.02425
RNF4	0.0892
F8A1	-0.798833333333333
PLEKHG4	0.3665
GRB2	-0.0446
HIST1H2AD	-0.62
DUS3L	-0.104833333333333
EIF1	-0.3425
RP5-1077B9.4	-1.31983333333333
FPGT	1.423
GDF10	-0.346666666666667
COQ9	1.37775
GCC2	-0.0303571428571429
RARRES3	3.0375
PLXNA1	-0.6558
KIAA0100	-1.3136
PMF1	0.21975
FNDC1	4.244
HS2ST1	0.11175
CRELD2	0.37475
C8G	-0.542
CD82	-0.0885
LIM2	-0.5355
UNQ6490	0.1475
MMP16	-0.80975
DRD3	-0.26425
C5orf26	-0.54075
C11orf73	0.099
PTP4A2	0.324375
OR4M2	0.00600000000000001
HPCA	-0.766833333333333
SEC14L1	-1.0915
CHFR	-0.934875
EMILIN1	0.4125
NDUFS4	0.61275
COL18A1	-1.337125
PDZD3	1.8923
C9orf16	0.287166666666667
ERBB2IP	0.0651666666666667
EMX2	-0.122666666666667
FUS	-1.49675
TF	-4.0136
CLCN4	1.582
CXorf56	0.91875
C11orf72	0.11025
ELAC2	-1.58958333333333
NPR1	-2.00975
ASS1	-0.27
USP42	-0.472
POLR2J	0.0615
SEC23IP	-0.315833333333333
UQCRC1	0.8055
LOC729603	-0.922
C1orf71	-0.838875
POLG	-1.623
ADAM23	-3.936
TFR2	-0.37175
RICTOR	-1.7028
MGC39606	-0.97625
C19orf55	-0.334125
SNAPC1	-2.22766666666667
GNA11	0.462625
CCDC52	-0.0608333333333333
FSIP1	6.033
UPF3A	-0.210875
IGSF11	-2.4852
LAGE3	-1.21925
CHST6	-2.593
UNC13B	0.425375
TTLL4	-1.096375
ZNF687	-0.62325
SDC2	-0.955
COX7A2	0.20275
LAMB4	-0.02925
FAM24A	-1.51
LRRTM3	-0.6515
GPHB5	1.22375
OR4C13	0.034
EIF3EIP	0.526642857142857
HABP4	-1.1575
TMEM125	4.78975
CNTN2	-0.213
ASNSD1	-0.17125
FUT4	2.614125
ACF	0.88475
LOC158381	0.749
CDH8	0.33525
AGPS	-0.741666666666667
C4orf18	0.59875
PECI	-0.978166666666667
UNG	-0.038125
GSTP1	-0.251875
DCUN1D5	-0.4935
DKFZP564J0863	-0.4275
SLC9A3R1	-1.32625
BCDO2	-0.70175
CHMP7	-1.067125
REM2	-0.461
DNHD1	-0.437875
FKBP4	-1.449875
ZNF350	-1.43275
MGC11102	0.649625
BST1	1.27925
KISS1R	1.2765
NCR2	0.041
DEFB125	0.177
UBE2W	0.651375
KRT15	-2.51625
C10orf99	4.3215
SCN11A	0.330375
GFI1	-0.74125
RDHE2	1.5905
FHL1	-1.786
OSGEP	-0.595833333333333
GATA1	-3.28533333333333
SMC6	-0.549
TTTY14	-0.87225
LPIN3	0.364
RPL4	-0.6059
RBPMS	-0.7206
PRPF3	-0.345166666666667
EMR1	-1.009
SPATA19	0.15475
XCR1	0.234
IRX3	-2.2871
RBM6	-0.81975
KLF4	0.2479
UNC5CL	2.11025
SEBOX	0.359
BTK	-1.272
KRCC1	2.08875
C6orf27	0.6605
SYTL5	-0.3975
PRND	1.100625
LOC653319	-1.2605
PIGL	-0.88275
HUS1	0.946166666666667
SFRS6	-1.59683333333333
C17orf77	0.812
UIMC1	0.0311666666666667
FXYD2	-1.6185
LOC283152	0.27375
ZNF667	-2.6825
ZCCHC12	-0.33475
TFEC	2.0852
ATP7B	1.28783333333333
POLD2	-1.353
RG9MTD1	0.37625
ACOT2	-0.998833333333333
HIST1H4I	-0.9225
PPARGC1A	1.6723
ETFA	0.5924
POLRMT	-0.3435
ZNF146	-0.209
MIA2	0.3155
KLHL6	-1.39516666666667
HOXB5	2.266
NENF	1.01266666666667
CUGBP1	-0.7245
PRSS22	1.108
CASC4	0.0773
CUL4B	-0.077
CENPJ	-0.5282
PITX1	0.066
FLJ31033	1.071
CELSR3	-0.392333333333333
ZNF568	-1.54175
ITSN1	-0.718333333333333
EHBP1L1	-0.492666666666667
C19orf2	-0.296
DCTN1	-1.4565
LIN28B	-3.32633333333333
TNKS2	-0.4455
C1QBP	-0.271625
CADPS2	1.56225
SRMS	0.9285
GJA9	0.074
MGC24975	-0.919166666666667
TRIM45	-1.8995
TSP50	0.283
TCP1	-1.34125
TMED7	1.135
CMA1	0.547
CENPL	-0.409333333333333
PTCRA	0.5465
FST	-5.301
VWCE	-5.129
PAWR	0.40025
ABCC12	0.182333333333333
LDLR	-0.585
ASTN2	-0.4937
LOC441212	0.026125
GPATCH8	-0.0835
TANC2	-1.14366666666667
KIF4A	-1.11725
C18orf18	0.4925
PGM1	-1.03225
KIAA0258	0.49575
CPD	-0.308375
SNCAIP	0.08875
DCT	-4.8765
HLA-DOA	2.14077272727273
OR11L1	0.8725
UPK1B	-0.1395
DNAJB4	-0.61875
UGT1A8	1.49175
HIST1H4L	-0.7715
PECR	-0.1995
HSPA2	1.23775
WFIKKN1	-1.9645
SERP1	1.1005
SYDE2	0.7785
TACR2	0.447
NUP85	-0.08925
CD177	2.011
LGR5	2.34983333333333
PIGG	-0.152166666666667
PTHR1	-2.268
RAB5A	0.2048
FLJ13224	0.0585
USP9Y	-1.237
C7orf53	-1.423
LRP1B	-0.75125
XAF1	1.2577
ABCG8	-0.0185
ANKDD1A	-0.975666666666667
DAND5	-2.738
SPAG6	0.639333333333333
LINCR	2.27
ZDHHC22	-1.576875
CCDC60	2.0475
THOC7	-0.0728333333333333
TCTA	1.0315
OR8K3	0.923
NY-REN-7	-0.33475
B2M	2.4725
C6orf141	-0.921
LPPR4	2.1915
SQLE	-0.57975
SEPHS1	-0.47725
BTBD14B	0.335714285714286
PLRG1	0.03725
SPG7	-1.54825
ZNF614	-1.09133333333333
PARD6G	-0.045
INPP5B	-0.9468
GRPEL2	0.466375
PPID	0.0716
TRIM56	-0.32925
UBE2J1	0.389875
IL20RA	4.8355
LOC387856	-0.15325
C1orf107	0.626583333333333
UTS2R	1.11625
C19orf22	-0.0655
SAFB2	-0.214625
KIAA0652	-0.7275
KLRG1	-1.65716666666667
MS4A8B	4.9315
FRAG1	0.80175
KIAA1546	-0.51675
E2F4	-0.1664
CLEC4M	0.219333333333333
BTBD14A	-0.5865
KIAA0999	0.3351
GYPA	-2.257
TAC1	0.5889
TRAIP	-0.712333333333333
KIAA0232	0.3873
ERCC8	-0.498125
GPX4	0.16525
KIAA0368	0.127
GPR157	-0.470666666666667
CTAGE4	0.7505
C9orf30	-0.8055
OR52A1	1.5465
HSP90B3P	-0.1665
ALG9	0.0233
BTBD10	0.92675
SDK2	-0.056
BAIAP3	-1.98725
RABGGTB	-0.8355
ANKRD40	-0.237166666666667
KRT74	0.1415
CALCOCO2	0.287642857142857
SNCA	-4.13575
TMSL8	-3.463
C2orf53	0.0855
ESRRB	-0.171
ARHGAP26	0.629875
TDRD9	-2.48875
HRAS	0.224833333333333
KLRC4	-0.9695
JAGN1	0.14
BSDC1	-0.05075
RNF43	1.7099
NDUFAF1	-0.18725
PHF12	0.28025
OR1L3	-0.005
FOLR2	1.16233333333333
LYZL6	-0.296
tcag7.1260	-0.8005
WSB1	-1.84716666666667
PROS1	-0.5778
OSTN	0.887
PSMB8	2.076
SOCS4	-0.397
DDIT4L	1.0685
MAS1	0.5305
MGC34796	1.065
CSHL1	0.4385
TBCCD1	-0.3405
ZBTB7C	0.0095
AP2S1	0.1495
P15RS	-0.3264
VAT1	-1.5691
SHANK3	-0.215166666666667
TUFM	-0.166833333333333
THEG	-0.51725
KRT34	-1.101
SGSM3	0.106
TOMM22	1.158
SOCS3	-0.151666666666667
CPO	0.6495
POP4	1.1265
BHLHB3	0.73475
MALL	3.227
OR1B1	0.3305
PARK2	0.111166666666667
GPR124	-0.047125
LCE1E	0.888
RUVBL2	-0.43825
CGRRF1	-0.5419
ACPL2	0.35825
WNT10B	-1.721
BAIAP2L2	2.011125
ISCA1	0.5725
C1orf125	4.83314285714286
RPAP1	-1.08025
RAI16	-0.4875
RPL27	-0.0573750000000001
NLRP9	0.00700000000000001
EPN1	1.2345
LOC388610	-3.09025
SLC35A1	1.1413
GAL	-3.6925
SLC14A2	0.79575
RDH11	-1.23133333333333
FAM138F	0.27
AUH	0.939
FLJ40243	0.12625
C14orf129	1.4885
MBD2	-1.338
ABHD14B	1.269625
PIGT	-0.202
ALS2CR4	-0.945875
ALAS1	1.0096
FOXO1	0.505833333333333
CRLF3	-0.451125
C20orf107	-1.6915
FARS2	-0.1245
CCDC28A	0.2455
NPHP3	-1.7235
OR13F1	0.665
TSEN54	-0.00875
DEFB106B	0.0826
OR8B4	0.775
STH	-0.78475
ZC3H14	-1.116625
CBX2	-0.2585
TMEM49	-0.8665
C6orf21	0.8265
FLJ20920	-0.756375
CRTAP	-0.475571428571429
DDX50	-0.646
STYXL1	0.302
BLVRB	0.106666666666667
LOC147650	-2.1845
MMP24	0.64625
GRID1	0.5075
BANF1	-0.440166666666667
CTAGEP	-0.04125
HMBS	-0.84175
SLC25A24	0.466166666666667
C14orf50	3.68175
MRO	0.7685
SLC25A15	0.80575
FAM84B	0.1753
TDP1	-0.927
C16orf78	0.849666666666667
C11orf57	0.13575
RFK	1.20675
ZFYVE9	-0.63775
STCH	-1.4137
WIBG	0.0665
LOC283871	-0.6295
GBA2	-0.4781
NDUFB3	1.2395
HSD17B13	-0.071
GRIN3A	1.39016666666667
FMNL1	-1.8795
SEPT7	-0.3259
GNLY	4.2225
GRAMD1C	1.541
ZNF165	-0.093
USP38	0.929
FAM83A	-3.45166666666667
C14orf24	1.20516666666667
ARMCX3	0.624375
ARHGDIB	-1.02116666666667
AK1	1.213625
KIAA1045	0.461
DNAJB13	-0.125833333333333
NEU2	0.8985
HIST1H4B	-0.4055
FAM20B	-0.7195
HES2	1.40964285714286
FAM73B	-0.3821
LOC388381	-0.30275
INTS7	-0.320090909090909
AMPH	0.09725
ZNF775	0.21325
UCKL1	-0.2745
C10orf97	0.7235
C1orf161	1.24525
ALDH1L1	1.222
FLJ39378	-0.6525
SLC23A1	-1.6065
RBM4B	-0.34925
THAP4	-0.0623333333333333
OGFRL1	-0.4835
KIAA0831	-1.068625
PPP1R15A	-1.2985
C1orf96	-1.15635714285714
C12orf11	-0.875
BMF	-0.53175
MAN1A1	-0.95975
KIAA1600	-0.6405
NLGN4X	-2.3995
ALOX12	-0.259833333333333
RB1CC1	-1.0172
NEIL2	-1.1594
EIF4E	0.591409090909091
ABHD5	-0.18825
EXOC4	-0.276666666666667
CIP29	0.485666666666667
BATF2	3.7665
SLC29A4	-0.978
HTR4	3.73875
EMB	-1.80325
TRAF6	1.036
LMNB1	-0.3795
FAM19A5	-0.8455
SHE	0.5785
PIK3C2B	1.9275
C15orf15	0.0499
USP15	0.2778
TCEAL2	-1.43875
C5orf39	-1.58083333333333
PTGER2	2.1685
SLC31A1	-0.127375
IFT172	2.52325
ADAM29	0.621
GFOD1	-1.10275
ST7L	0.537333333333333
C15orf26	-2.7045
PKN3	-1.4435
CNTD1	2.633
COMMD1	0.188375
NTRK2	1.832
FOXN3	-0.476625
MFGE8	-1.4831
PFKFB2	1.95183333333333
TAS2R4	-0.2705
ENTHD1	0.167
PRMT5	-1.638
MGC16384	-1.679375
LOC442229	-0.04975
TSKU	-0.634625
KRTCAP3	4.585375
PDLIM1	0.8199
KCNS2	-0.32525
RNF126	0.4285
CEP63	-0.036125
CLIC4	-0.98825
hCG_1990170	0.57175
ACR	3.1871
KLK7	2.06
ALOX5AP	3.36425
RIPK3	4.56575
TAS2R9	0.606
C19orf18	-1.3
BIRC6	0.1935
ZNF16	-0.167
RFT1	-0.7405
SLC8A2	-0.2375
TACC1	0.229875
ITGAD	-0.0375
SAMHD1	1.761
SH3PXD2B	0.5869
EPC2	0.0065
C20orf85	1.469
ATP13A2	0.350833333333333
KRT4	1.00425
CAPNS1	-0.148
MDM2	-0.626416666666667
PCDH20	6.942
KCNK9	0.8945
OR2C1	0.314
KLHDC3	-1.196
IPPK	-0.2015
EFHD2	1.485125
GALR3	1.328
NBEA	-3.847
ABCA6	0.8344
CLDN3	2.92216666666667
AKT2	-0.349214285714286
EGFR	-0.7388
RBM16	-0.2125
ZDHHC3	1.6197
SLC25A4	0.2665
CYB5B	1.15833333333333
CPXM1	-0.3705
NDRG1	-0.888153846153846
FLJ43826	0.15975
OR5L2	0.3835
FARP2	0.2429
MRPL46	0.16675
LDHAL6B	0.285166666666667
MAPKAPK3	-0.532833333333333
NCAM2	-2.47775
PRKD2	-0.601
ZFP36L1	0.3145
CYSLTR1	-1.3585
OR4C3	0.173
HIST1H2AJ	2.165
CCNB2	-1.05244444444444
ZNF10	-2.136
TMEM175	-0.0825
FAM134A	-0.2995
TIGD4	0.471
PCNP	-0.39825
MGC39715	-0.67775
LQK1	-0.766
CREB1	0.2016
TMPRSS3	0.2335
C4orf32	-0.1245
LAT	-2.0725
KCNA3	-0.0265
SKIV2L2	-0.4775
ROPN1B	-0.407
tcag7.23	0.4875
CDT1	-2.737
ZHX2	-0.355875
CD28	-3.49475
ZNF624	0.00375
SEPT2	-0.462916666666667
SOHLH2	-2.5694
MCOLN3	-1.53371428571429
UNQ1945	0.8445
MASP2	-0.58
ZNRF3	1.7149
GPATCH3	-0.269
AGL	0.19
QRICH2	-0.0175
PSD4	-0.804166666666667
CCNB1IP1	-0.9015
ENPP7	0.15
OBFC1	0.4555
KCNG3	-2.011
C14orf79	-1.45958333333333
ENPEP	0.515333333333333
SCT	0.759
SKI	0.40225
SEC61G	-0.48025
CAPN11	-0.15575
ATXN7L3	-0.2985
DBNDD1	0.17
FAIM	0.45425
ANKRD36	-0.5925
GABRP	1.42516666666667
TACSTD2	1.40316666666667
EIF3J	-0.67275
PPP2R2A	-0.41275
TEKT4	-1.232
PVALB	-3.51266666666667
F10	-3.1865
FAM134C	0.5138
COMP	2.185
EFCBP1	-3.156625
SCLT1	0.608
TAL1	-1.7909
ACSL1	0.50475
ABCC5	-1.24616666666667
ABL1	-0.511055555555555
RBBP7	0.199833333333333
PTPRG	-0.0953749999999999
NCOR1	-0.7196
SPINK4	6.77466666666667
TXNRD1	-0.7787
TNRC15	-0.27025
C9orf138	0.3625
UBE2H	0.399666666666667
BRDT	0.288166666666667
C8orf31	0.552
CCNE2	-0.362272727272727
SLC6A8	-2.07575
CALCR	-4.24175
PPP1CB	0.784083333333333
ABHD8	-1.80525
ARF5	0.5025
SLC24A4	0.31675
CCT3	-0.607
ZNF121	0.4795
SLC3A2	-1.9469
OR13A1	0.943
SLC5A10	0.1475
RAD50	0.71675
IER5	-0.41675
MTHFD1L	-1.66575
MBTPS2	0.33125
MVK	-0.11625
NCL	-0.2985
PSMD10	0.13825
MOBP	0.610125
FLJ32894	2.235
HRH1	1.06983333333333
C5orf30	1.189
NUDT16L1	0.5745
RASGRP3	2.47816666666667
PRKRIP1	-0.951
CCDC75	-0.365
LOC253970	0.09575
KIAA1239	0.20075
MED21	-0.17375
SYT11	-0.453583333333333
NTSR2	-0.0305
EGFL11	1.065
CXorf59	0.199
OR2A25	0.525
SPTBN2	-1.209
LRMP	-1.15033333333333
RNF111	0.21275
PTH	-0.027
LOC619208	-1.09133333333333
KIAA0895	-0.291
RANBP5	0.147
P2RY10	0.146
NME5	-0.601
DDX21	-0.212
LRSAM1	-0.8625
HDAC11	0.1455
VMO1	1.25
NOLA2	0.0651666666666667
ADAR	-0.402583333333333
MTO1	-1.42466666666667
SF4	0.0901666666666667
P2RX1	0.429166666666667
HBM	0.26425
EN2	1.345
C14orf172	-0.28125
TM9SF2	1.5818
INHBE	-1.24883333333333
TCTE3	0.348666666666667
TOX2	-3.269
CTAGE3	-0.23725
HBB	5.2391
MED15	-1.373
CASR	0.4875
C6orf66	0.466333333333333
MTPN	-0.550375
UNC50	0.397
C21orf33	0.087375
IRF2	1.621625
PGR	-3.29983333333333
GPR84	2.2195
CROCCL1	-2.495
SRPX	-4.5015
BRE	-0.298166666666667
FGF10	0.74825
SDC3	-1.28233333333333
ZRSR1	-0.263666666666667
DKFZP434P211	-1.092125
SOX6	0.153
RPUSD2	-0.54025
C14orf173	0.217
MAPK11	-0.756833333333333
TBC1D22A	0.6705
FAM123A	-2.559
COL4A6	-3.13233333333333
TOMM70A	0.51525
NAB1	0.81075
MGC16385	-1.297625
TSPAN18	-1.3485
MED31	-0.03375
PLG	-0.21275
CAPSL	0.2835
ZNF532	-0.1472
ASB14	-0.4515
CA8	-2.459
NUDT16P	2.91483333333333
SLFN11	-1.3455
LRRIQ2	-0.741875
NOL7	-0.364666666666667
BRMS1L	-1.344375
JARID1A	-0.190333333333333
PANK2	-0.874
ICAM3	0.956
MDS1	1.8495
TAF8	-0.107
RNF139	0.076
ZNF594	-1.88083333333333
ADAM8	1.0985
SFTPC	-0.04
MAN2B2	0.3805
RGS12	-0.2943125
EIF1AY	-3.90358333333333
LRRIQ1	-1.7995
GPR150	1.22375
CCDC21	-1.7285
PRRG3	0.224
SAA4	-3.63875
RAPGEF5	2.49525
ZCCHC2	-0.251666666666667
MGC39372	-0.511
PPP4R2	0.306166666666667
CDCA2	-1.74
OR4D5	1.45233333333333
PTGFRN	0.5572
SIGLEC5	1.8145
C19orf61	-0.994
NMUR2	1.459
KIAA1586	-1.58966666666667
DAGLA	1.87616666666667
CHCHD6	0.71625
GPR32	0.539
NEUROD6	0.0348
SLC2A4RG	-1.0745
CA5B	-0.22325
FBXL3	1.01775
MPHOSPH9	-1.59775
HMG2L1	0.3165
HCN4	0.438
CEACAM19	0.905
SH2D4B	0.790166666666667
HFE2	-1.3205
TGM4	0.610166666666667
LYPD2	0.80225
TBC1D15	-0.095
MRPS21	-0.568
NONO	-0.8528
CLEC5A	2.101125
ITCH	-0.02
MGAT3	0.07
MBP	-0.244375
RPP25	1.22225
SOSTDC1	2.38275
HRC	-1.69875
TRIM48	-0.046
TMEM133	1.639
ECEL1P2	-0.553666666666667
HOXC11	-0.4655
DOK5	-0.982
HELZ	-0.065
LOC348180	-0.4905
MGC33894	0.61775
ADRB3	0.178
DMD	0.735416666666667
PTRH2	-0.16925
MPEG1	3.43116666666667
NDUFA12	1.4045
KRTAP2-4	0.41725
STAMBPL1	-0.0118333333333333
ADCY2	-0.7728
UNQ6125	0.789
KLHL20	-0.413166666666667
SRM	-0.84075
OTC	5.96825
TMIE	-0.0153333333333333
SNX8	0.61225
LIPK	0.653
CHURC1	-0.959666666666667
KLC2	0.324
HDAC1	0.323166666666667
FAM128A	1.8875
FNDC3B	0.2597
MTCP1	-0.0688333333333334
WFDC10B	0.8934
PCDHGB3	-0.011
ATRNL1	-2.2777
CAV2	-0.29575
MED26	-0.384666666666667
DUS1L	1.337
CHRM3	0.102375
NEK9	-1.308
WARS2	0.575
TBX22	-0.645
TOMM40	-0.41925
RP6-213H19.1	0.0725
TUBGCP5	-1.4225
IGSF6	4.931
TPPP	0.2115
UNQ6190	-0.2025
GSTM5	-0.1545
BTD	-0.487
PDCD1LG2	0.635333333333333
SNRPB2	0.127833333333333
ERICH1	-0.36825
APOA4	-1.540625
HOXA11	-0.7095
NARG1	-0.03
MKX	0.782
RAB28	0.315642857142857
PKP3	1.25875
SH3GL2	-2.977
CTSO	3.11875
RPN2	0.3165
IL28RA	0.126
SFMBT1	0.5025
WDR57	0.179125
FER1L3	-0.676916666666667
HSF5	0.622166666666667
TTC9B	0.383
C4BPA	-1.10216666666667
ALB	-4.54138461538462
SORBS3	0.334625
UPF2	0.1965
JPH1	1.361
AGBL2	-0.0445
DOPEY1	0.2395
TERF1	-0.309666666666667
KIF22	-1.3335
NINJ1	-0.58075
SEC61A2	-1.2035
HIST1H1D	-0.6815
SFXN4	0.6465
UCP3	0.087
ZNF703	1.075
MYL6B	-1.24475
TREM1	2.77275
OR52E6	0.158
CKMT2	4.282
HLA-C	1.98725
SLC13A3	-2.914
TIMP4	-1.74025
SLIT2	1.44775
RSF1	-0.270777777777778
LONRF1	-1.24428571428571
MON1A	0.341333333333333
CACNG6	-1.3835
DPPA4	-6.32583333333333
ZSWIM3	0.76675
ZNF804A	0.2766
CCIN	0.4795
SLC25A31	0.32925
KCNMB4	-2.92
RABL5	-0.21875
GALNS	-1.2649
STX6	-0.41325
HIST1H1C	-3.05233333333333
CIDEB	-0.6875
CASP4	0.240166666666667
PDK3	-0.0266
KCNJ11	0.271
TPR	-1.15825
ZSCAN20	-1.051
MTX2	-0.29225
HIST1H2BH	-0.606
LOC283767	-0.45825
LYRM7	-0.300388888888889
BRD3	-0.922333333333333
HIST1H2BO	-0.706
MAGEB10	0.426
SLC45A1	-0.4805
SERPINA3	-3.3618
KIAA0143	0.2395
KCNJ16	-0.187
KRT79	0.3355
FABP2	2.012
NUT	-1.162
ZNF57	1.593
FBXL4	0.40925
CLEC9A	1.196
UGT8	4.23483333333333
BMP2K	0.0355
MAPK4	-3.544
SLC25A23	-0.2825
HINT1	0.4257
KRTAP13-1	0.496
SFXN5	-1.0546
CHCHD2	0.494166666666667
FAM3D	4.7565
NDP	-2.2955
RHOBTB1	-0.872166666666667
SLC4A4	0.099125
RPL38	0.62
HTF9C	-1.15716666666667
AP2A2	-0.203
ZBTB46	-1.067
MAP7D1	-0.82
AOX1	-1.5205
CYR61	-0.819083333333333
DTNA	-0.746571428571429
JRKL	1.3965
TMOD3	0.4245
EEA1	0.489
ADCK5	0.221
IL1R1	0.253
KLK3	0.697142857142857
HRSP12	0.406
KTN1	-0.978
LOH11CR2A	1.8768
RELL2	-0.21
MAB21L1	-0.07975
C20orf59	-0.749
PHKB	0.453
ADAM2	-2.08583333333333
TBC1D8B	1.66666666666667
FAM13A1	0.1693125
LAPTM4B	-0.7885
LCN8	0.654
TMEM147	0.433
SYT4	2.2474
XPO7	-1.583
C9orf62	1.759
GPR75	-0.4935
TRIM5	0.35475
APOC1	-0.708833333333333
RNASE4	1.45866666666667
PARD6B	-1.65425
ARID1A	-0.512333333333333
TPD52L3	0.406125
RRAGB	0.312333333333333
RCN2	-0.229833333333333
HIST2H2BE	-1.154375
STARD7	-0.03425
SHMT2	-1.07275
KIAA1751	0.2905
MLYCD	-0.159875
LOC162632	-0.8315
UQCRH	0.32325
RP11-217H1.1	0.8625
SDHA	-1.62466666666667
NCLN	-0.3577
ZNF17	0.273333333333333
RCBTB2	-1.763
VEGFB	-0.2883
RP4-747L4.3	0.65425
COLQ	-0.349444444444444
MPN2	-1.16866666666667
DRG2	-1.32625
KLRB1	4.05675
ALPK2	-2.969
DNASE2B	1.97125
FLJ23834	-0.287666666666667
AXUD1	0.2195
SAFB	-0.1982
NSUN4	-0.1195
RFX2	-0.714333333333333
MAPK8IP1	-0.960833333333333
FANCD2	-1.17407142857143
ANKZF1	-1.87366666666667
C19orf50	-0.620875
DUSP8	1.921875
SENP5	-0.06575
NFKBIL2	0.00775000000000003
LBR	0.387375
IGFL1	1.3225
LZTS2	-2.2455
IL2RG	2.297375
CCDC51	0.874
KLF3	1.591125
ANKRD37	0.00824999999999999
KCTD14	2.99166666666667
FZR1	0.136
SLC44A4	3.7212
ESPL1	-0.59975
GMPR2	-1.5025
TBC1D19	-0.860166666666667
ERGIC1	1.2802962962963
ERBB4	-1.708
TSPAN32	0.257333333333333
MAP4	-0.479875
GPHN	-0.1005
SLC6A2	0.055625
HIVEP1	0.04525
DFFB	0.4667
EIF4EBP2	0.57975
DMRT1	-0.48375
HSPB6	-0.10925
IER2	0.007
AIFM1	0.2075
WWC2	-0.798
MRPL4	0.54625
FLJ21062	-0.238833333333333
EPB41L4A	-0.7485
SH2D6	0.6515
TAF4B	-1.6685
GAL3ST3	0.4835
MALT1	-0.760666666666667
RTDR1	2.6795
ARVCF	-0.793
MEX3B	-2.0435
FBXO16	0.0975
KIF7	-2.63675
C1QC	4.75533333333333
ZNF783	-0.589
ZNF85	-1.194
MMP13	0.821
KIAA0329	-0.726875
RTP3	-0.3175
ZBED3	-0.5085
CLGN	-3.00875
SLC25A37	-2.21004166666667
hCG_18290	0.30125
OR5AS1	0.3335
SMARCC2	-0.388166666666667
FAM109A	0.5485
CCDC12	0.26625
USF2	-0.0873
DEPDC7	1.252
C20orf24	0.743166666666667
JMJD3	-0.752
DSP	0.848642857142857
SLIC1	1.0915
FAM20A	0.05725
IRF2BP2	0.08125
ZNF230	-0.408
MSN	-1.56071428571429
SLC9A5	-1.531
EPDR1	0.265
MUSK	0.599833333333333
ZNF434	-0.846
SMARCD1	-0.36
ZFP106	-0.8445
ZNF347	-1.123
GTF2E1	0.61475
