Hybridization REF	TCGA-A6-2680-11A-01R-1758-07
ZNF775	-0.13975
UCKL1	-0.530333333333333
C10orf97	0.17275
C1orf161	-0.02625
ALDH1L1	0.25425
FLJ39378	-1.112375
SLC23A1	5.421
RBM4B	-0.68725
THAP4	0.267666666666667
OGFRL1	-1.63325
KIAA0831	-0.137
PPP1R15A	-0.0845
C1orf96	-1.84442857142857
C12orf11	-1.7175
BMF	2.45575
MAN1A1	1.10675
KIAA1600	0.484666666666667
NLGN4X	1.467
ALOX12	-1.776
RB1CC1	0.0907
NEIL2	-0.3683
EIF4E	0.155909090909091
ABHD5	1.0445
EXOC4	-0.768166666666667
CIP29	-0.246666666666667
BATF2	2.39725
SLC29A4	-0.730375
HTR4	5.667
EMB	2.5095
TRAF6	1.509
LMNB1	-2.5815
FAM19A5	-0.874375
SHE	2.272
PIK3C2B	2.414
C15orf15	-0.1644
USP15	0.1437
TCEAL2	4.77175
C5orf39	-0.676833333333333
PTGER2	0.72525
SLC31A1	0.1914375
IFT172	2.60525
ADAM29	0.41225
GFOD1	1.78025
ST7L	0.450333333333333
C15orf26	-3.58925
PKN3	-2.06725
CNTD1	2.57133333333333
COMMD1	0.171375
NTRK2	1.43366666666667
FOXN3	2.04225
MFGE8	-0.7614
PFKFB2	1.98016666666667
TAS2R4	0.097
ENTHD1	-0.8436
PRMT5	-2.193
MGC16384	-1.34225
LOC442229	0.9625
TSKU	0.829375
KRTCAP3	3.7365
PDLIM1	2.6917
KCNS2	0.45775
RNF126	0.543166666666667
CEP63	-0.755
CLIC4	-1.085
hCG_1990170	3.3185
ACR	2.0032
KLK7	-0.893
ALOX5AP	3.331
RIPK3	5.55675
TAS2R9	0.354
C19orf18	1.193
BIRC6	0.348571428571429
ZNF16	1.0985
RFT1	-1.55775
SLC8A2	0.01675
TACC1	0.518375
ITGAD	0.321333333333333
SAMHD1	1.11025
SH3PXD2B	-0.3916
EPC2	0.437
C20orf85	0.146625
ATP13A2	-0.752833333333333
KRT4	0.767
CAPNS1	-0.05125
MDM2	-0.913166666666667
PCDH20	4.93625
KCNK9	1.1225
OR2C1	-0.106
KLHDC3	-0.827833333333333
IPPK	-0.409
EFHD2	2.399875
GALR3	0.87325
NBEA	1.007
ABCA6	3.7308
CLDN3	3.57783333333333
AKT2	-0.773142857142857
EGFR	0.9937
RBM16	0.126625
ZDHHC3	2.0024
SLC25A4	1.14433333333333
CYB5B	0.186
CPXM1	-2.4485
NDRG1	1.94853846153846
FLJ43826	-0.16525
OR5L2	0.402333333333333
FARP2	1.4126
MRPL46	-0.09775
LDHAL6B	0.0553333333333333
MAPKAPK3	-0.761833333333333
NCAM2	-2.184
PRKD2	0.0811666666666667
ZFP36L1	0.9967
CYSLTR1	-0.7355
OR4C3	-0.18425
HIST1H2AJ	0.572
CCNB2	-2.58388888888889
ZNF10	-0.39025
TMEM175	0.191
FAM134A	0.983833333333333
TIGD4	-0.2785
PCNP	-0.2525
MGC39715	-0.757333333333333
LQK1	1.6085
CREB1	-0.2494
TMPRSS3	-2.1935
C4orf32	-0.552875
LAT	-1.81116666666667
KCNA3	-0.002
SKIV2L2	-1.066
ROPN1B	-5.0645
tcag7.23	-0.0955
CDT1	-3.1455
ZHX2	0.57
CD28	-3.34525
ZNF624	0.905
SEPT2	-0.416416666666667
SOHLH2	-0.907125
MCOLN3	0.162125
UNQ1945	0.9935
MASP2	-0.7825
ZNRF3	-0.6563
GPATCH3	0.1525
AGL	0.49925
QRICH2	-0.9145
PSD4	1.51266666666667
CCNB1IP1	-1.81975
ENPP7	3.49375
OBFC1	-0.372
KCNG3	-1.75225
C14orf79	-1.42691666666667
ENPEP	7.58483333333333
SCT	3.8555
SKI	0.427125
SEC61G	-0.25975
CAPN11	-0.12875
ATXN7L3	-0.4355
DBNDD1	-1.6855
FAIM	-1.2455
ANKRD36	-2.0275
GABRP	-0.5825
TACSTD2	-3.675
EIF3J	-1.00225
PPP2R2A	-0.4025
TEKT4	-0.488333333333333
PVALB	-4.06483333333333
F10	0.354166666666667
FAM134C	1.2264
COMP	0.199375
EFCBP1	-1.0440625
SCLT1	0.572125
TAL1	-0.2016
ACSL1	-0.00974999999999999
ABCC5	-1.41175
ABL1	-0.404222222222222
RBBP7	-0.314833333333333
PTPRG	-0.33725
NCOR1	0.2135
SPINK4	6.49516666666667
TXNRD1	-0.8229
TNRC15	0.044375
C9orf138	0.059625
UBE2H	-0.0541666666666667
BRDT	0.2508
C8orf31	-0.097
CCNE2	-2.442
SLC6A8	0.68475
CALCR	-3.65575
PPP1CB	1.69708333333333
ABHD8	-1.5095
ARF5	0.2912
SLC24A4	1.5535
CCT3	-1.34975
ZNF121	-0.229875
SLC3A2	-1.533
OR13A1	0.5855
SLC5A10	1.7415
RAD50	0.053625
IER5	0.0948750000000001
MTHFD1L	-2.836625
MBTPS2	0.182
MVK	-0.0695
NCL	-0.3837
PSMD10	-0.2635
MOBP	0.49675
FLJ32894	0.6565
HRH1	2.08533333333333
C5orf30	0.9175
NUDT16L1	0.9588
RASGRP3	2.91733333333333
PRKRIP1	-0.9448
CCDC75	-0.55175
LOC253970	0.51975
KIAA1239	2.11225
MED21	-0.41125
SYT11	0.6065
NTSR2	-0.556
EGFL11	1.51
CXorf59	-0.2285
OR2A25	0.403333333333333
SPTBN2	-1.76825
LRMP	0.179333333333333
RNF111	0.14925
PTH	0.176
LOC619208	-0.0696666666666667
KIAA0895	-1.9755
RANBP5	-1.33775
P2RY10	0.707833333333333
NME5	1.71166666666667
DDX21	-1.7485
LRSAM1	-1.272
HDAC11	1.06716666666667
VMO1	2.6145
NOLA2	-1.74716666666667
ADAR	-0.149166666666667
MTO1	-0.456333333333333
SF4	0.533333333333333
P2RX1	1.82016666666667
HBM	2.13875
EN2	0.953
C14orf172	0.26075
TM9SF2	1.1149
INHBE	-1.3065
TCTE3	0.29725
TOX2	-2.55125
CTAGE3	1.26925
HBB	5.4595
MED15	-0.961166666666667
CASR	2.6265
C6orf66	-0.125
MTPN	-1.178625
UNC50	0.141
C21orf33	0.60975
IRF2	1.663875
PGR	-2.21483333333333
GPR84	0.22425
CROCCL1	-0.63675
SRPX	-0.31275
BRE	-0.219333333333333
FGF10	1.04825
SDC3	-0.677
ZRSR1	-0.0463333333333333
DKFZP434P211	-0.87125
SOX6	1.8835
RPUSD2	-0.043
C14orf173	0.553333333333333
MAPK11	-0.395333333333333
TBC1D22A	1.4535
FAM123A	-0.8875
COL4A6	-2.237
TOMM70A	0.09325
NAB1	-0.317
MGC16385	-0.749375
TSPAN18	-0.719666666666667
MED31	0.2325
PLG	1.1205
CAPSL	0.0375
ZNF532	-0.5121
ASB14	0.366
CA8	-1.179
NUDT16P	3.553
SLFN11	-1.686
LRRIQ2	-2.412875
NOL7	-0.203
BRMS1L	-1.0055
JARID1A	-0.295833333333333
PANK2	-0.43825
ICAM3	0.26275
MDS1	1.2795
TAF8	-0.677
RNF139	0.4525
ZNF594	-0.991166666666667
ADAM8	0.653125
SFTPC	0.64725
MAN2B2	0.952125
RGS12	-0.286125
EIF1AY	-4.67591666666667
LRRIQ1	-1.711
GPR150	0.8825
CCDC21	-2.8295
PRRG3	0.7265
SAA4	-4.39675
RAPGEF5	3.138625
ZCCHC2	-0.148916666666667
MGC39372	-0.384
PPP4R2	-0.294
CDCA2	-2.664
OR4D5	0.691666666666667
PTGFRN	0.696
SIGLEC5	1.20516666666667
C19orf61	-1.19583333333333
NMUR2	-0.00600000000000001
KIAA1586	-1.48116666666667
DAGLA	2.34
CHCHD6	-1.59925
GPR32	0.5345
NEUROD6	-0.1554
SLC2A4RG	-0.622
CA5B	0.1395
FBXL3	1.61925
MPHOSPH9	-2.33225
HMG2L1	-0.438
HCN4	0.095
CEACAM19	1.2405
SH2D4B	0.859833333333333
HFE2	-0.148
TGM4	0.2324
LYPD2	-0.13
TBC1D15	0.74525
MRPS21	-0.3288
NONO	-1.3015
CLEC5A	-0.4325
ITCH	0.853
MGAT3	2.9195
MBP	0.4475
RPP25	0.01075
SOSTDC1	2.7855
HRC	-1.578
TRIM48	0.8575
TMEM133	2.236
ECEL1P2	1.13325
HOXC11	-0.753
DOK5	-0.78125
HELZ	-0.2105
LOC348180	-0.91575
MGC33894	0.45025
ADRB3	0.398
DMD	1.45416666666667
PTRH2	-1.1465
MPEG1	4.50166666666667
NDUFA12	0.867333333333333
KRTAP2-4	0.288416666666667
STAMBPL1	0.2095
ADCY2	0.823333333333333
UNQ6125	0.225
KLHL20	-0.108
SRM	-2.4735
OTC	5.8585
TMIE	0.505
SNX8	0.0935
LIPK	-0.5435
CHURC1	-0.42825
KLC2	0.8845
HDAC1	-0.176833333333333
FAM128A	-0.555333333333333
FNDC3B	-0.4888
MTCP1	-0.0588333333333333
WFDC10B	0.9551
PCDHGB3	-0.029
ATRNL1	-1.3819
CAV2	0.539125
MED26	-0.285333333333333
DUS1L	-0.0165
CHRM3	-1.13075
NEK9	-0.19425
WARS2	0.25725
TBX22	-1.103
TOMM40	-1.578
RP6-213H19.1	-2.06683333333333
TUBGCP5	-1.21025
IGSF6	4.84375
TPPP	2.83266666666667
UNQ6190	-0.112
GSTM5	2.55575
BTD	1.73816666666667
PDCD1LG2	-0.735833333333333
SNRPB2	0.0305
ERICH1	0.018625
APOA4	5.5135
HOXA11	-2.31075
NARG1	-0.89325
MKX	-0.7715
RAB28	-0.542285714285714
PKP3	2.06075
SH3GL2	1.2275
CTSO	3.512
RPN2	-0.312125
IL28RA	1.82533333333333
SFMBT1	0.34025
WDR57	-0.954
FER1L3	-1.55875
HSF5	0.3215
TTC9B	2.11475
C4BPA	-0.766666666666667
ALB	-5.07035714285714
SORBS3	0.890375
UPF2	0.5655
JPH1	-0.1375
AGBL2	1.8075
DOPEY1	2.203
TERF1	-0.211833333333333
KIF22	-1.7345
NINJ1	-0.2025
SEC61A2	-1.15316666666667
HIST1H1D	-1.04933333333333
SFXN4	0.2395
UCP3	0.1592
ZNF703	0.8215
MYL6B	-1.65525
TREM1	0.8475
OR52E6	0.265
CKMT2	4.18025
HLA-C	2.964625
SLC13A3	-3.1435
TIMP4	1.40425
SLIT2	2.9165
RSF1	-0.622555555555556
LONRF1	-1.29228571428571
MON1A	1.08983333333333
CACNG6	-1.646
DPPA4	-5.64616666666667
ZSWIM3	0.4205
ZNF804A	0.192333333333333
CCIN	1.0265
SLC25A31	-0.185
KCNMB4	0.71625
RABL5	-0.90375
GALNS	-0.2626
STX6	-0.557
HIST1H1C	-0.504833333333333
CIDEB	3.247625
CASP4	1.354
PDK3	0.386
KCNJ11	-0.0515
TPR	-1.256875
ZSCAN20	-0.00349999999999999
MTX2	-0.38975
HIST1H2BH	1.38777878078145e-17
LOC283767	1.75675
LYRM7	-0.858944444444445
BRD3	-1.371
HIST1H2BO	-0.291
MAGEB10	0.6685
SLC45A1	-0.04375
SERPINA3	-2.70235
KIAA0143	1.3655
KCNJ16	5.30316666666667
KRT79	0.64475
FABP2	6.6475
NUT	0.41525
ZNF57	2.8285
FBXL4	-0.35475
CLEC9A	2.2335
UGT8	3.97483333333333
BMP2K	0.55425
MAPK4	-0.412
SLC25A23	1.2309
HINT1	0.4726
KRTAP13-1	1.45
SFXN5	-0.1689
CHCHD2	0.0168333333333333
FAM3D	4.499
NDP	-3.56225
RHOBTB1	-0.749333333333333
SLC4A4	3.657375
RPL38	0.36825
HTF9C	-0.998
AP2A2	0.0265
ZBTB46	-0.572
MAP7D1	0.194375
AOX1	-0.950333333333333
CYR61	-1.853
DTNA	-0.465
JRKL	0.89
TMOD3	-0.14075
EEA1	0.1635
ADCK5	1.29475
IL1R1	1.4105
KLK3	0.527428571428571
HRSP12	1.112
KTN1	-0.00900000000000001
LOH11CR2A	2.1028
RELL2	-1.681
MAB21L1	1.2475
C20orf59	-1.10883333333333
PHKB	0.791
ADAM2	-2.4555
TBC1D8B	2.63266666666667
FAM13A1	1.1401875
LAPTM4B	-1.02783333333333
LCN8	0.2475
TMEM147	-0.718
SYT4	5.134
XPO7	-1.5495
C9orf62	1.06175
GPR75	0.2375
TRIM5	-0.228875
APOC1	-3.09166666666667
RNASE4	2.604
PARD6B	-1.040875
ARID1A	-0.7005
TPD52L3	0.5083
RRAGB	0.187833333333333
RCN2	-1.61683333333333
HIST2H2BE	-0.8178125
STARD7	0.28025
SHMT2	-1.89325
KIAA1751	-0.355666666666667
MLYCD	0.829625
LOC162632	-1.4238
UQCRH	-0.29825
RP11-217H1.1	0.2834375
SDHA	-1.00366666666667
NCLN	0.1003
ZNF17	0.0683333333333333
RCBTB2	-1.55775
VEGFB	-0.3525
RP4-747L4.3	0.6195
COLQ	-0.1704
MPN2	-0.458833333333333
DRG2	-0.788
KLRB1	7.4855
ALPK2	-3.9055
DNASE2B	1.33
FLJ23834	1.6175
AXUD1	1.29333333333333
SAFB	-0.8461
NSUN4	-0.9065
RFX2	1.7735
MAPK8IP1	-0.778
FANCD2	-1.72435714285714
ANKZF1	-1.7715
C19orf50	-0.6475
DUSP8	2.571375
SENP5	-0.06975
NFKBIL2	1.605
LBR	0.028375
IGFL1	0.0215
LZTS2	-1.85775
IL2RG	1.24675
CCDC51	-0.09975
KLF3	1.59725
ANKRD37	0.21775
KCTD14	0.195333333333333
FZR1	-0.137083333333333
SLC44A4	4.7195
ESPL1	-0.208
GMPR2	-0.0662
TBC1D19	-1.72366666666667
ERGIC1	1.45274074074074
ERBB4	-1.6084
TSPAN32	0.43225
MAP4	-0.5745
GPHN	-0.34775
SLC6A2	0.39025
HIVEP1	0.241
DFFB	0.5329
EIF4EBP2	2.51775
DMRT1	-0.50125
HSPB6	1.661
IER2	0.418166666666667
AIFM1	0.624
WWC2	-1.03983333333333
MRPL4	-1.381
FLJ21062	0.706833333333333
EPB41L4A	0.790333333333333
SH2D6	1.20025
TAF4B	-2.1955
GAL3ST3	0.014
MALT1	-0.940833333333333
RTDR1	0.91775
ARVCF	-0.535625
MEX3B	-2.92016666666667
FBXO16	-1.5555
KIF7	-2.7105
C1QC	5.14983333333333
ZNF783	-1.011
ZNF85	-1.19475
MMP13	-1.782
KIAA0329	0.766125
RTP3	-0.522
ZBED3	-0.57575
CLGN	-2.51075
SLC25A37	-1.12854166666667
hCG_18290	-0.10975
OR5AS1	0.085
SMARCC2	-0.0246666666666667
FAM109A	2.21466666666667
CCDC12	-0.12175
USF2	0.3175
DEPDC7	3.67125
C20orf24	-0.488666666666667
JMJD3	0.3165
DSP	0.9845
SLIC1	0.270285714285714
FAM20A	-0.537125
IRF2BP2	-0.18625
ZNF230	-0.1965
MSN	-1.37821428571429
SLC9A5	-1.796
EPDR1	0.0514
