Hybridization REF	TCGA-A6-2674-01A-02R-0821-07
C11orf72	0.25275
ELAC2	-1.483
NPR1	-0.5835
ASS1	-1.28933333333333
USP42	-0.185875
POLR2J	-0.3395
SEC23IP	0.950333333333333
UQCRC1	-0.18025
LOC729603	0.05675
C1orf71	-0.0495
POLG	-1.6925
ADAM23	-2.75475
TFR2	-0.38025
RICTOR	-0.199111111111111
MGC39606	0.33725
C19orf55	-0.441625
SNAPC1	-0.490666666666667
GNA11	0.414625
CCDC52	0.9975
FSIP1	-0.14
UPF3A	0.202125
IGSF11	-2.38533333333333
LAGE3	-0.4395
CHST6	0.683
UNC13B	0.264875
TTLL4	-1.613375
ZNF687	-0.262875
SDC2	-0.1853
COX7A2	-0.131
LAMB4	0.0785
FAM24A	-0.4875
LRRTM3	-0.965
GPHB5	0.489
OR4C13	-0.7015
EIF3EIP	0.146214285714286
HABP4	-0.256
TMEM125	3.56925
CNTN2	-0.1535
ASNSD1	-0.20075
FUT4	2.63275
ACF	0.60275
LOC158381	-0.388
CDH8	-0.14625
AGPS	0.130833333333333
C4orf18	2.597875
PECI	-1.31783333333333
UNG	-0.6755
GSTP1	-0.178875
DCUN1D5	-0.471
DKFZP564J0863	-0.62325
SLC9A3R1	-1.61725
BCDO2	-0.7535
CHMP7	-0.3345
REM2	0.175
DNHD1	-0.318
FKBP4	-1.33125
ZNF350	0.45025
MGC11102	0.328
BST1	1.96875
KISS1R	1.14
NCR2	0.1885
DEFB125	-0.681
UBE2W	1.01275
KRT15	-0.040125
C10orf99	4.264
SCN11A	-0.028125
GFI1	1.24825
RDHE2	4.47033333333333
FHL1	-1.35866666666667
OSGEP	0.5125
GATA1	-2.94666666666667
SMC6	-0.56175
TTTY14	0.46725
LPIN3	0.13375
RPL4	-1.0249
RBPMS	-0.1402
PRPF3	-0.777333333333333
EMR1	-0.7065
SPATA19	0.218
XCR1	0.017
IRX3	-1.7782
RBM6	0.15825
KLF4	0.2769
UNC5CL	2.6965
SEBOX	-0.454
BTK	0.04225
KRCC1	0.3375
C6orf27	0.1655
SYTL5	-0.341
PRND	1.34325
LOC653319	-0.9065
PIGL	-0.763
HUS1	0.446833333333333
SFRS6	1.00675
C17orf77	-0.4015
UIMC1	-0.456166666666667
FXYD2	-1.9
LOC283152	-0.72
ZNF667	-1.39425
ZCCHC12	-0.82625
TFEC	2.2575
ATP7B	2.273
POLD2	-1.47283333333333
RG9MTD1	-0.13325
ACOT2	-0.3255
HIST1H4I	-0.832875
PPARGC1A	-1.8609
ETFA	-0.973
POLRMT	-1.06975
ZNF146	-0.224625
MIA2	-0.5325
KLHL6	0.410666666666667
HOXB5	1.914
NENF	-0.0873333333333333
CUGBP1	0.02475
PRSS22	3.03966666666667
CASC4	0.6543
CUL4B	0.1007
CENPJ	0.4417
PITX1	-1.23266666666667
FLJ31033	1.23066666666667
CELSR3	-0.0218333333333333
ZNF568	-1.19
ITSN1	-0.870666666666667
EHBP1L1	0.146
C19orf2	0.18275
DCTN1	-1.06675
LIN28B	-2.811
TNKS2	0.488
C1QBP	-0.826
CADPS2	1.197
SRMS	0.32225
GJA9	0.367833333333333
MGC24975	-1.075
TRIM45	-2.41316666666667
TSP50	-0.07025
TCP1	-0.6885
TMED7	0.4808
CMA1	-0.5395
CENPL	-0.564666666666667
PTCRA	-0.232
FST	-4.7835
VWCE	-3.0495
PAWR	0.4995
ABCC12	0.575833333333333
LDLR	-0.0993
ASTN2	-0.7207
LOC441212	-0.246
GPATCH8	-0.18775
TANC2	-1.33975
KIF4A	-1.03925
C18orf18	-0.94175
PGM1	-2.195
KIAA0258	1.16825
CPD	1.233375
SNCAIP	-0.96825
DCT	-5.22166666666667
HLA-DOA	2.6145
OR11L1	0.6425
UPK1B	1.52483333333333
DNAJB4	0.220875
UGT1A8	0.17625
HIST1H4L	-1.239
PECR	-1.53366666666667
HSPA2	5.81925
WFIKKN1	-3.1535
SERP1	0.8095
SYDE2	-0.5785
TACR2	0.462
NUP85	-1.314
CD177	1.22283333333333
LGR5	0.0315
PIGG	-0.504166666666667
PTHR1	-0.945833333333333
RAB5A	0.496
FLJ13224	-0.3275
USP9Y	-0.172666666666667
C7orf53	1.1505
LRP1B	-0.801
XAF1	1.6111
ABCG8	0.0845
ANKDD1A	-0.7185
DAND5	-2.1285
SPAG6	-0.0128333333333333
LINCR	0.60025
ZDHHC22	-1.53575
CCDC60	0.63
THOC7	-1.17533333333333
TCTA	0.1687
OR8K3	-0.124
NY-REN-7	-2.685
B2M	1.92633333333333
C6orf141	-0.68
LPPR4	2.41925
SQLE	0.59475
SEPHS1	-0.87625
BTBD14B	0.283142857142857
PLRG1	-0.262
SPG7	-0.45275
ZNF614	-0.469833333333333
PARD6G	-0.162333333333333
INPP5B	-1.2054
GRPEL2	-0.06825
PPID	-0.4691
TRIM56	-0.518
UBE2J1	0.92175
IL20RA	4.322
LOC387856	-0.5325
C1orf107	0.506416666666667
UTS2R	0.8995
C19orf22	1.60075
SAFB2	-0.37175
KIAA0652	0.00124999999999999
KLRG1	-0.0481666666666667
MS4A8B	-0.0321666666666667
FRAG1	0.26325
KIAA1546	-0.39975
E2F4	0.0187
CLEC4M	0.173833333333333
BTBD14A	-0.62375
KIAA0999	0.3366
GYPA	-2.90683333333333
TAC1	2.3371
TRAIP	-1.07683333333333
KIAA0232	0.1902
ERCC8	-0.751
GPX4	-0.23125
KIAA0368	-0.78125
GPR157	0.528666666666667
CTAGE4	0.5
C9orf30	-0.519166666666667
OR52A1	-0.551
HSP90B3P	0.971
ALG9	-0.3975
BTBD10	0.91125
SDK2	0.44675
BAIAP3	-0.80925
RABGGTB	-0.74175
ANKRD40	-0.5145
KRT74	-0.251
CALCOCO2	-0.176428571428571
SNCA	-2.06
TMSL8	-3.753125
C2orf53	0.229
ESRRB	-0.53925
ARHGAP26	0.374625
TDRD9	-2.314
HRAS	-1.105
KLRC4	-1.2635
JAGN1	-0.0473333333333333
BSDC1	0.155
RNF43	0.1279
NDUFAF1	-0.39975
PHF12	-0.2965
OR1L3	0.3995
FOLR2	3.17683333333333
LYZL6	0.117833333333333
tcag7.1260	-0.08
WSB1	0.189666666666667
PROS1	-0.1444
OSTN	0.514
PSMB8	1.61975
SOCS4	-0.4855
DDIT4L	0.3215
MAS1	0.024
MGC34796	0.219
CSHL1	0.177833333333333
TBCCD1	0.362333333333333
ZBTB7C	0.2125
AP2S1	-0.166625
P15RS	-0.3092
VAT1	-0.7522
SHANK3	1.35233333333333
TUFM	-0.329833333333333
THEG	-0.05
KRT34	-1.0035
SGSM3	0.051
TOMM22	0.221125
SOCS3	3.00633333333333
CPO	-0.422
POP4	0.4325
BHLHB3	0.85325
MALL	2.49825
OR1B1	0.206
PARK2	0.321166666666667
GPR124	1.306
LCE1E	-1.336
RUVBL2	-0.78825
CGRRF1	0.3171
ACPL2	-0.25925
WNT10B	-1.772
BAIAP2L2	2.356375
ISCA1	-0.1615
C1orf125	0.41
RPAP1	-0.8765
RAI16	-0.751166666666667
RPL27	0.232375
NLRP9	0.7845
EPN1	0.575
LOC388610	-0.369875
SLC35A1	1.1812
GAL	-1.4765
SLC14A2	0.36325
RDH11	0.206333333333333
FAM138F	-0.386
AUH	-0.69925
FLJ40243	-0.03925
C14orf129	1.628
MBD2	-0.843166666666667
ABHD14B	0.20275
PIGT	0.72875
ALS2CR4	-0.4255
ALAS1	-0.0081
FOXO1	2.28133333333333
CRLF3	0.317375
C20orf107	0.469
FARS2	-0.29225
CCDC28A	0.49725
NPHP3	-0.27375
OR13F1	-0.0045
TSEN54	-1.00175
DEFB106B	0.1408
OR8B4	0.9005
STH	-1.0365
ZC3H14	-0.44
CBX2	0.211
TMEM49	0.31075
C6orf21	0.23
FLJ20920	-1.118375
CRTAP	-0.330142857142857
DDX50	0.09275
STYXL1	-0.40825
BLVRB	-1.016
LOC147650	-0.319
MMP24	0.2295
GRID1	1.97616666666667
BANF1	-0.607333333333333
CTAGEP	0.07825
HMBS	-1.19125
SLC25A24	-0.536166666666667
C14orf50	2.13275
MRO	1.50783333333333
SLC25A15	0.5135
FAM84B	0.2169
TDP1	0.325
C16orf78	0.638
C11orf57	-0.134375
RFK	-0.1295
ZFYVE9	-1.86675
STCH	-0.3116
WIBG	0.03225
LOC283871	-0.656833333333333
GBA2	-0.5604
NDUFB3	-0.131
HSD17B13	-0.4575
GRIN3A	0.944833333333333
FMNL1	0.0125
SEPT7	-0.1499
GNLY	3.7465
GRAMD1C	0.2525
ZNF165	0.9615
USP38	0.01175
FAM83A	-2.58216666666667
C14orf24	0.718916666666667
ARMCX3	1.4145
ARHGDIB	0.232333333333333
AK1	-0.313875
KIAA1045	0.30475
DNAJB13	0.0141666666666667
NEU2	0.8905
HIST1H4B	-0.224
FAM20B	-0.4874
HES2	2.34042857142857
FAM73B	-0.2914
LOC388381	0.07325
INTS7	-0.729818181818182
AMPH	0.463
ZNF775	-0.494875
UCKL1	-0.328666666666667
C10orf97	0.12275
C1orf161	-0.2415
ALDH1L1	-0.2395
FLJ39378	-0.862
SLC23A1	-1.8145
RBM4B	-0.7875
THAP4	-0.4215
OGFRL1	0.047
KIAA0831	-0.2695
PPP1R15A	-0.225166666666667
C1orf96	-0.527285714285714
C12orf11	-0.58725
BMF	0.309875
MAN1A1	-0.0065
KIAA1600	0.421
NLGN4X	-0.07575
ALOX12	-1.34516666666667
RB1CC1	0.1092
NEIL2	0.1991
EIF4E	0.170272727272727
ABHD5	0.2035
EXOC4	-0.123666666666667
CIP29	-0.527166666666667
BATF2	3.31025
SLC29A4	-1.275375
HTR4	-0.31475
EMB	0.22475
TRAF6	0.61825
LMNB1	-1.29675
FAM19A5	-0.141625
SHE	1.697
PIK3C2B	2.66575
C15orf15	-0.6574
USP15	0.5844
TCEAL2	0.5915
C5orf39	-0.261333333333333
PTGER2	-0.53425
SLC31A1	-0.7971875
IFT172	0.5095
ADAM29	0.39375
GFOD1	1.5295
ST7L	0.2395
C15orf26	-2.016
PKN3	-1.90925
CNTD1	0.420666666666667
COMMD1	-0.097
NTRK2	0.86125
FOXN3	0.4195
MFGE8	0.6356
PFKFB2	0.548166666666667
TAS2R4	0.4605
ENTHD1	1.0975
PRMT5	-0.172
MGC16384	-0.1885
LOC442229	0.00374999999999999
TSKU	0.03475
KRTCAP3	4.218
PDLIM1	0.6079
KCNS2	0.114
RNF126	0.0696666666666667
CEP63	-0.397875
CLIC4	0.608375
hCG_1990170	-0.7725
ACR	2.0294
KLK7	3.90875
ALOX5AP	5.8015
RIPK3	4.67
TAS2R9	0.2895
C19orf18	-0.5205
BIRC6	0.3325
ZNF16	0.4
RFT1	-0.79875
SLC8A2	-0.0305
TACC1	0.972625
ITGAD	0.88975
SAMHD1	1.15
SH3PXD2B	1.3776
EPC2	-0.16275
C20orf85	0.302125
ATP13A2	0.251
KRT4	0.637625
CAPNS1	-0.264
MDM2	-0.486
PCDH20	3.306
KCNK9	0.069
OR2C1	0.1755
KLHDC3	-1.18
IPPK	-0.108
EFHD2	1.178625
GALR3	0.9655
NBEA	-1.67683333333333
ABCA6	1.5562
CLDN3	2.614
AKT2	-1.16507142857143
EGFR	0.4235
RBM16	0.253125
ZDHHC3	1.012
SLC25A4	-0.829166666666667
CYB5B	0.913
CPXM1	0.49975
NDRG1	-0.206615384615385
FLJ43826	0.05075
OR5L2	0.0996666666666666
FARP2	0.8978
MRPL46	-0.365916666666667
LDHAL6B	-0.0646666666666667
MAPKAPK3	-0.722166666666667
NCAM2	-3.13933333333333
PRKD2	-0.302
ZFP36L1	1.4462
CYSLTR1	-0.58625
OR4C3	0.208
HIST1H2AJ	0.3375
CCNB2	-1.68188888888889
ZNF10	-0.5095
TMEM175	0.335
FAM134A	0.111
TIGD4	-0.458
PCNP	-0.45175
MGC39715	-0.75
LQK1	-0.01075
CREB1	0.0283
TMPRSS3	-0.844
C4orf32	-0.506875
LAT	-1.23683333333333
KCNA3	0.1345
SKIV2L2	-0.8365
ROPN1B	-3.423
tcag7.23	0.2485
CDT1	-1.74275
ZHX2	0.115375
CD28	-2.079
ZNF624	0.24475
SEPT2	-0.0300833333333334
SOHLH2	-2.23625
MCOLN3	-1.04825
UNQ1945	0.8305
MASP2	0.139
ZNRF3	-0.2669
GPATCH3	-0.5215
AGL	-0.638875
QRICH2	0.2085
PSD4	-0.570333333333333
CCNB1IP1	-0.3545
ENPP7	-0.0485
OBFC1	0.42975
KCNG3	-2.0575
C14orf79	-0.1185
ENPEP	2.1205
SCT	1.0825
SKI	0.8125
SEC61G	0.31825
CAPN11	0.14925
ATXN7L3	-0.34575
DBNDD1	-0.203
FAIM	-0.4075
ANKRD36	-0.2225
GABRP	-0.315
TACSTD2	1.47433333333333
EIF3J	-0.58575
PPP2R2A	-0.14475
TEKT4	0.0551666666666667
PVALB	-4.41466666666667
F10	-3.16883333333333
FAM134C	0.6381
COMP	3.715125
EFCBP1	-2.19446666666667
SCLT1	-0.118875
TAL1	-0.6862
ACSL1	2.74525
ABCC5	-0.50475
ABL1	-0.430611111111111
RBBP7	-0.5735
PTPRG	0.44225
NCOR1	-0.478
SPINK4	7.13566666666667
TXNRD1	-0.7295
TNRC15	0.372
C9orf138	0.307375
UBE2H	0.578166666666667
BRDT	-0.0425
C8orf31	-0.31975
CCNE2	-1.10890909090909
SLC6A8	-2.20575
CALCR	-3.52175
PPP1CB	0.801833333333333
ABHD8	-1.279
ARF5	-0.9444
SLC24A4	0.949
CCT3	-0.073
ZNF121	0.280625
SLC3A2	-1.2252
OR13A1	0.643
SLC5A10	0.167
RAD50	-0.32175
IER5	1.416
MTHFD1L	-0.549625
MBTPS2	0.38625
MVK	0.302
NCL	0.3512
PSMD10	-0.59675
MOBP	0.5615
FLJ32894	-0.327
HRH1	1.01033333333333
C5orf30	0.042
NUDT16L1	-0.0742
RASGRP3	3.90166666666667
PRKRIP1	-0.8135
CCDC75	-1.08675
LOC253970	0.1595
KIAA1239	1.02633333333333
MED21	-0.36525
SYT11	1.00925
NTSR2	-0.5185
EGFL11	0.6015
CXorf59	0.737
OR2A25	0.28525
SPTBN2	-0.561
LRMP	-0.459333333333333
RNF111	-0.20525
PTH	0.278
LOC619208	0.566333333333333
KIAA0895	0.2515
RANBP5	0.16825
P2RY10	1.27516666666667
NME5	0.262333333333333
DDX21	0.03775
LRSAM1	-0.8905
HDAC11	0.316
VMO1	3.183
NOLA2	-0.969833333333333
ADAR	0.0548333333333333
MTO1	-0.622166666666667
SF4	-0.711333333333333
P2RX1	1.26016666666667
HBM	0.2385
EN2	1.2585
C14orf172	-0.06075
TM9SF2	1.6786
INHBE	0.239166666666667
TCTE3	0.02525
TOX2	-2.29675
CTAGE3	-0.209625
HBB	5.3279
MED15	-0.972166666666667
CASR	0.1165
C6orf66	-0.293833333333333
MTPN	-0.41
UNC50	-0.208
C21orf33	-0.873
IRF2	0.763375
PGR	-1.86766666666667
GPR84	5.534
CROCCL1	-1.461
SRPX	-1.95425
BRE	-0.286166666666667
FGF10	-0.044
SDC3	-0.0548333333333333
ZRSR1	-0.510666666666667
DKFZP434P211	-0.3335
SOX6	0.565
RPUSD2	-0.50975
C14orf173	0.537416666666667
MAPK11	-0.442833333333333
TBC1D22A	0.471
FAM123A	-0.4895
COL4A6	-4.83566666666667
TOMM70A	0.22425
NAB1	2.287
MGC16385	-1.373125
TSPAN18	-0.469833333333333
MED31	-0.64475
PLG	-0.3
CAPSL	0.1185
ZNF532	0.5395
ASB14	0.0425
CA8	1.18125
NUDT16P	1.70483333333333
SLFN11	-0.2315
LRRIQ2	-0.658
NOL7	0.296666666666667
BRMS1L	-0.126375
JARID1A	0.309833333333333
PANK2	-0.18875
ICAM3	0.52075
MDS1	1.97075
TAF8	-0.02775
RNF139	0.35325
ZNF594	-0.4585
ADAM8	4.1625
SFTPC	0.1565
MAN2B2	0.294625
RGS12	-0.433875
EIF1AY	0.57425
LRRIQ1	-1.3805
GPR150	1.25575
CCDC21	-1.44433333333333
PRRG3	0.2535
SAA4	-2.743
RAPGEF5	2.699375
ZCCHC2	-0.117
MGC39372	0.223
PPP4R2	0.269833333333333
CDCA2	-1.53066666666667
OR4D5	0.205
PTGFRN	0.463
SIGLEC5	4.6545
C19orf61	-1.0495
NMUR2	0.0985
KIAA1586	-0.966333333333333
DAGLA	1.08816666666667
CHCHD6	-0.963
GPR32	0.613
NEUROD6	0.376666666666667
SLC2A4RG	-0.6194375
CA5B	-0.238
FBXL3	1.08425
MPHOSPH9	-1.18725
HMG2L1	-0.00325
HCN4	1.3115
CEACAM19	0.65575
SH2D4B	0.0728333333333333
HFE2	-1.2465
TGM4	0.158333333333333
LYPD2	0.61725
TBC1D15	0.102
MRPS21	-1.2973
NONO	-0.6467
CLEC5A	2.427875
ITCH	-0.0329
MGAT3	1.7295
MBP	0.482875
RPP25	0.15075
SOSTDC1	1.05525
HRC	-2.11725
TRIM48	-0.0575
TMEM133	0.9555
ECEL1P2	1.52475
HOXC11	-1.7205
DOK5	0.8315
HELZ	-0.372
LOC348180	-0.3425
MGC33894	-0.15425
ADRB3	-0.0185
DMD	-0.29575
PTRH2	-0.70675
MPEG1	3.87916666666667
NDUFA12	-0.238166666666667
KRTAP2-4	-0.2775
STAMBPL1	-0.0431666666666667
ADCY2	-0.4045
UNQ6125	0.138
KLHL20	0.0891666666666667
SRM	-1.56475
OTC	-0.1885
TMIE	0.164333333333333
SNX8	-0.10775
LIPK	0.6025
CHURC1	0.658333333333333
KLC2	0.357333333333333
HDAC1	-0.204333333333333
FAM128A	-0.485
FNDC3B	0.8911
MTCP1	-0.511666666666667
WFDC10B	1.608
PCDHGB3	-0.3255
ATRNL1	-2.2001
CAV2	0.6035
MED26	-0.0893333333333333
DUS1L	-0.13275
CHRM3	-0.142125
NEK9	-0.348
WARS2	-0.07
TBX22	0.412
TOMM40	-0.52225
RP6-213H19.1	-0.512666666666667
TUBGCP5	-0.9865
IGSF6	6.37775
TPPP	0.587166666666667
UNQ6190	-0.0875
GSTM5	0.939875
BTD	-0.535666666666667
PDCD1LG2	0.243333333333333
SNRPB2	0.164333333333333
ERICH1	0.101
APOA4	-1.305875
HOXA11	-0.03175
NARG1	-0.315
MKX	-1.14175
RAB28	-0.424428571428571
PKP3	1.494
SH3GL2	-2.64925
CTSO	1.62375
RPN2	0.599375
IL28RA	0.772666666666667
SFMBT1	0.61925
WDR57	-0.3305
FER1L3	0.832916666666667
HSF5	0.580333333333333
TTC9B	0.045
C4BPA	3.47516666666667
ALB	-4.72792857142857
SORBS3	-0.2975
UPF2	0.4795
JPH1	1.798
AGBL2	-1.60175
DOPEY1	1.5625
TERF1	-0.284916666666667
KIF22	-1.3365
NINJ1	0.27675
SEC61A2	-0.602166666666667
HIST1H1D	0.712
SFXN4	-0.06675
UCP3	0.3853
ZNF703	1.16133333333333
MYL6B	-0.5355
TREM1	5.06275
OR52E6	-0.7365
CKMT2	0.458
HLA-C	2.902875
SLC13A3	-2.35833333333333
TIMP4	-0.718
SLIT2	2.74325
RSF1	-0.431888888888889
LONRF1	-0.841857142857143
MON1A	-0.045
CACNG6	-1.41066666666667
DPPA4	-5.29683333333333
ZSWIM3	0.35325
ZNF804A	0.718
CCIN	0.701
SLC25A31	-0.0193333333333333
KCNMB4	-0.14375
RABL5	-0.284875
GALNS	0.094
STX6	0.821
HIST1H1C	-2.8925
CIDEB	-1.076625
CASP4	1.538
PDK3	0.0488
KCNJ11	0.1765
TPR	-0.692375
ZSCAN20	0.1155
MTX2	-0.08075
HIST1H2BH	-0.18675
LOC283767	-0.11825
LYRM7	-1.49661111111111
BRD3	-1.7725
HIST1H2BO	-0.61175
MAGEB10	0.363
SLC45A1	0.09475
SERPINA3	-2.48105
KIAA0143	0.85925
KCNJ16	-0.3185
KRT79	0.411
FABP2	-0.724
NUT	-0.24975
ZNF57	1.00625
FBXL4	-0.221875
CLEC9A	0.789
UGT8	2.176
BMP2K	0.245
MAPK4	-3.85525
SLC25A23	-0.8337
HINT1	-0.9393
KRTAP13-1	-0.004
SFXN5	-0.2654
CHCHD2	0.46625
FAM3D	8.3325
NDP	-2.253875
RHOBTB1	-0.292333333333333
SLC4A4	-1.318625
RPL38	-0.12325
HTF9C	-0.534333333333333
AP2A2	0.058875
ZBTB46	0.201
MAP7D1	-0.091875
AOX1	-1.58966666666667
CYR61	2.0215
DTNA	-0.767571428571428
JRKL	1.43575
TMOD3	-0.2985
EEA1	-0.1867
ADCK5	0.928
IL1R1	2.325
KLK3	0.958785714285714
HRSP12	0.36975
KTN1	-0.157
LOH11CR2A	-0.0582
RELL2	-0.5805
MAB21L1	-0.29
C20orf59	-0.302833333333333
PHKB	-0.28575
ADAM2	-1.26466666666667
TBC1D8B	1.573
FAM13A1	-0.7526875
LAPTM4B	-0.11375
LCN8	-0.1425
TMEM147	-0.1
SYT4	2.12183333333333
XPO7	-1.124
C9orf62	1.77175
GPR75	-0.478
TRIM5	0.22075
APOC1	-0.8865
RNASE4	2.09066666666667
PARD6B	-1.680625
ARID1A	-0.562333333333333
TPD52L3	0.00819999999999993
RRAGB	0.484833333333333
RCN2	-0.57
HIST2H2BE	-0.5456875
STARD7	0.4095
SHMT2	-0.63125
KIAA1751	-0.115833333333333
MLYCD	0.363625
LOC162632	0.3802
UQCRH	-1.19875
RP11-217H1.1	0.815875
SDHA	-1.2955
NCLN	0.7705
ZNF17	-0.0895
RCBTB2	-1.2325
VEGFB	-0.4614
RP4-747L4.3	0.54925
COLQ	-0.2101
MPN2	-0.617333333333333
DRG2	-1.04775
KLRB1	5.44525
ALPK2	0.03875
DNASE2B	-0.36
FLJ23834	0.2065
AXUD1	1.1005
SAFB	0.3325
NSUN4	-1.02975
RFX2	0.373666666666667
MAPK8IP1	-0.542333333333333
FANCD2	-1.01221428571429
ANKZF1	-0.840166666666667
C19orf50	-0.640875
DUSP8	1.209375
SENP5	0.843625
NFKBIL2	0.08125
LBR	0.568875
IGFL1	1.284
LZTS2	-1.24025
IL2RG	0.576625
CCDC51	0.267
KLF3	0.8205
ANKRD37	-0.70175
KCTD14	2.69033333333333
FZR1	-0.350916666666667
SLC44A4	2.9329
ESPL1	-1.086125
GMPR2	-0.457
TBC1D19	-0.952166666666667
ERGIC1	0.691444444444445
ERBB4	-1.9362
TSPAN32	0.0425833333333333
MAP4	0.184375
GPHN	-0.1395
SLC6A2	-0.23075
HIVEP1	0.11725
DFFB	0.4566
EIF4EBP2	0.45575
DMRT1	-0.34175
HSPB6	0.369
IER2	0.8325
AIFM1	-0.10525
WWC2	0.0351666666666667
MRPL4	-0.458
FLJ21062	0.916833333333333
EPB41L4A	0.139666666666667
SH2D6	0.3985
TAF4B	-1.143
GAL3ST3	0.0265
MALT1	-0.305166666666667
RTDR1	0.135
ARVCF	-0.239125
MEX3B	-1.21416666666667
FBXO16	0.3395
KIF7	-1.51225
C1QC	5.62016666666667
ZNF783	-0.0741666666666667
ZNF85	-1.572
MMP13	3.042
KIAA0329	0.496
RTP3	-1.4005
ZBED3	-1.88425
CLGN	-3.54425
SLC25A37	0.233958333333333
hCG_18290	0.22125
OR5AS1	-0.0535
SMARCC2	0.113583333333333
FAM109A	0.596166666666667
CCDC12	-0.1645
USF2	-0.0196
DEPDC7	-1.01875
C20orf24	0.443833333333333
JMJD3	1.14
DSP	0.812928571428571
SLIC1	0.838125
FAM20A	2.39025
IRF2BP2	0.969375
ZNF230	-0.2535
