Hybridization REF	TCGA-A6-2682-11A-01R-1758-07
FLJ31033	0.745666666666667
CELSR3	-2.05916666666667
ZNF568	-0.08975
ITSN1	-0.246583333333333
EHBP1L1	-0.142833333333333
C19orf2	-0.73275
DCTN1	-0.669
LIN28B	-3.75116666666667
TNKS2	0.77575
C1QBP	0.2085
CADPS2	0.99525
SRMS	0.3265
GJA9	0.326166666666667
MGC24975	-0.6015
TRIM45	-2.72233333333333
TSP50	-0.68325
TCP1	-1.11375
TMED7	0.6808
CMA1	1.851
CENPL	-1.64066666666667
PTCRA	0.785
FST	-4.60325
VWCE	-3.7685
PAWR	0.70175
ABCC12	-0.0308333333333333
LDLR	0.2112
ASTN2	0.2483
LOC441212	-0.639375
GPATCH8	-0.3725
TANC2	-1.89075
KIF4A	-1.77675
C18orf18	1.69025
PGM1	0.5665
KIAA0258	1.37225
CPD	0.441375
SNCAIP	-1.09275
DCT	-4.6505
HLA-DOA	2.86277272727273
OR11L1	1.321
UPK1B	0.0798333333333333
DNAJB4	0.419
UGT1A8	5.72475
HIST1H4L	0.0495
PECR	-0.473333333333333
HSPA2	2.27075
WFIKKN1	-1.6555
SERP1	0.414625
SYDE2	-0.008
TACR2	0.9145
NUP85	-1.1565
CD177	4.526
LGR5	-0.0456666666666667
PIGG	-0.0613333333333333
PTHR1	-1.7315
RAB5A	0.00229999999999999
FLJ13224	0.4865
USP9Y	0.0608333333333333
C7orf53	0.213
LRP1B	-0.89875
XAF1	0.6022
ABCG8	-0.4925
ANKDD1A	-0.460166666666667
DAND5	-2.249
SPAG6	-0.145333333333333
LINCR	1.36625
ZDHHC22	-0.913625
CCDC60	0.46
THOC7	-1.33216666666667
TCTA	0.9092
OR8K3	0.611
NY-REN-7	-0.43175
B2M	3.35216666666667
C6orf141	-1.86375
LPPR4	0.62775
SQLE	-2.415125
SEPHS1	-0.74975
BTBD14B	0.848
PLRG1	-0.07475
SPG7	-0.5449375
ZNF614	-0.4055
PARD6G	0.372
INPP5B	-1.2617
GRPEL2	-0.74625
PPID	-0.3621
TRIM56	0.25675
UBE2J1	0.779
IL20RA	4.61225
LOC387856	0.19825
C1orf107	0.132083333333333
UTS2R	2.4225
C19orf22	0.027
SAFB2	0.188875
KIAA0652	-0.167
KLRG1	-0.255666666666667
MS4A8B	6.0875
FRAG1	0.0975
KIAA1546	0.4735
E2F4	-0.9409
CLEC4M	0.939833333333333
BTBD14A	-0.767
KIAA0999	0.7418
GYPA	-3.62983333333333
TAC1	1.6638
TRAIP	-1.5275
KIAA0232	1.3937
ERCC8	-1.209875
GPX4	-0.40375
KIAA0368	-0.08325
GPR157	-0.318166666666667
CTAGE4	1.2025
C9orf30	-2.01216666666667
OR52A1	0.67
HSP90B3P	-0.46
ALG9	-0.5313
BTBD10	0.84075
SDK2	-0.1735
BAIAP3	-0.93475
RABGGTB	-0.8215
ANKRD40	-0.135666666666667
KRT74	-0.0885
CALCOCO2	1.24142857142857
SNCA	-3.71525
TMSL8	-4.203
C2orf53	0.796
ESRRB	-0.108
ARHGAP26	0.946125
TDRD9	-3.30325
HRAS	-0.492166666666667
KLRC4	-1.842
JAGN1	0.491
BSDC1	0.34
RNF43	0.6668
NDUFAF1	0.12925
PHF12	0.2815
OR1L3	0.128
FOLR2	3.32575
LYZL6	0.287666666666667
tcag7.1260	2.7195
WSB1	-0.7435
PROS1	-0.1927
OSTN	0.247
PSMB8	1.63975
SOCS4	-0.488625
DDIT4L	-0.362
MAS1	-1.292
MGC34796	1.792
CSHL1	0.477333333333333
TBCCD1	-0.0341666666666667
ZBTB7C	1.002
AP2S1	-0.4455
P15RS	-0.7218
VAT1	-1.4841
SHANK3	0.0609999999999999
TUFM	-0.00533333333333333
THEG	-0.50175
KRT34	-2.32725
SGSM3	0.44875
TOMM22	0.354625
SOCS3	0.715666666666667
CPO	0.453
POP4	0.6635
BHLHB3	2.73775
MALL	5.07575
OR1B1	0.5495
PARK2	0.495
GPR124	-0.363
LCE1E	0.417
RUVBL2	-1.04275
CGRRF1	0.8155
ACPL2	-0.59275
WNT10B	-2.10125
BAIAP2L2	2.2695
ISCA1	0.437
C1orf125	4.50575
RPAP1	-0.94575
RAI16	0.038
RPL27	0.106375
NLRP9	-0.355
EPN1	1.299
LOC388610	-2.863375
SLC35A1	1.9073
GAL	-3.254
SLC14A2	0.57975
RDH11	-1.30983333333333
FAM138F	-0.13
AUH	1.53075
FLJ40243	-0.41475
C14orf129	2.637
MBD2	-0.535
ABHD14B	0.96325
PIGT	0.172625
ALS2CR4	-0.95125
ALAS1	1.1109
FOXO1	2.18716666666667
CRLF3	-0.136
C20orf107	-0.1945
FARS2	0.11025
CCDC28A	1.54075
NPHP3	-0.46575
OR13F1	0.896
TSEN54	-0.89325
DEFB106B	0.2689
OR8B4	0.7535
STH	-0.95375
ZC3H14	-0.467125
CBX2	-0.9485
TMEM49	-1.5285
C6orf21	0.4745
FLJ20920	1.768625
CRTAP	-0.879928571428571
DDX50	-0.46975
STYXL1	0.036
BLVRB	0.0806666666666667
LOC147650	-1.96283333333333
MMP24	0.8855
GRID1	1.17616666666667
BANF1	-1.13333333333333
CTAGEP	0.7465
HMBS	-1.57975
SLC25A24	1.05766666666667
C14orf50	4.20125
MRO	0.155
SLC25A15	-0.593
FAM84B	0.2734
TDP1	-0.771
C16orf78	0.250166666666667
C11orf57	0.169125
RFK	1.34675
ZFYVE9	-0.324625
STCH	-0.9146
WIBG	0.447
LOC283871	-0.533833333333333
GBA2	0.1769
NDUFB3	1.0335
HSD17B13	-0.54
GRIN3A	1.77616666666667
FMNL1	-1.197
SEPT7	-0.6522
GNLY	3.9205
GRAMD1C	2.32616666666667
ZNF165	0.8005
USP38	0.852
FAM83A	-3.46083333333333
C14orf24	2.09683333333333
ARMCX3	0.139375
ARHGDIB	-0.5825
AK1	0.3995
KIAA1045	-0.15475
DNAJB13	-0.113666666666667
NEU2	0.249
HIST1H4B	-0.187833333333333
FAM20B	-0.7484
HES2	2.45228571428571
FAM73B	0.0992
LOC388381	-0.09325
INTS7	-1.05836363636364
AMPH	-0.03775
ZNF775	1.518125
UCKL1	-0.716166666666667
C10orf97	0.27175
C1orf161	1.26325
ALDH1L1	2.8855
FLJ39378	-1.544
SLC23A1	2.8315
RBM4B	-0.52075
THAP4	0.876166666666667
OGFRL1	-0.96475
KIAA0831	-0.1625
PPP1R15A	-0.800833333333333
C1orf96	-0.867142857142857
C12orf11	-2.0365
BMF	0.919875
MAN1A1	0.25675
KIAA1600	0.2285
NLGN4X	-0.29275
ALOX12	-1.0105
RB1CC1	0.0518
NEIL2	-0.2723
EIF4E	0.578545454545455
ABHD5	0.86325
EXOC4	-0.0555
CIP29	-0.509666666666667
BATF2	3.371
SLC29A4	-0.51225
HTR4	4.60525
EMB	-0.30475
TRAF6	1.441
LMNB1	-1.50225
FAM19A5	-1.467375
SHE	1.581
PIK3C2B	2.4505
C15orf15	-0.1632
USP15	0.0274
TCEAL2	0.587
C5orf39	-0.822166666666667
PTGER2	1.615
SLC31A1	-0.1305625
IFT172	2.309
ADAM29	0.6415
GFOD1	0.9585
ST7L	0.198
C15orf26	-3.68275
PKN3	-1.366
CNTD1	1.643
COMMD1	0.600875
NTRK2	3.82216666666667
FOXN3	1.001
MFGE8	-0.4801
PFKFB2	2.50833333333333
TAS2R4	-0.3405
ENTHD1	-0.268166666666667
PRMT5	-1.54525
MGC16384	-1.019125
LOC442229	-0.19275
TSKU	0.193375
KRTCAP3	3.982375
PDLIM1	2.0431
KCNS2	0.53075
RNF126	-0.0921666666666666
CEP63	-0.114
CLIC4	-1.7115
hCG_1990170	3.806
ACR	2.6416
KLK7	-0.91975
ALOX5AP	3.988
RIPK3	5.22975
TAS2R9	0.6035
C19orf18	0.908
BIRC6	0.0447857142857143
ZNF16	0.166
RFT1	-1.12175
SLC8A2	-0.6905
TACC1	1.323
ITGAD	0.5195
SAMHD1	0.82075
SH3PXD2B	-0.2752
EPC2	0.7285
C20orf85	0.434285714285714
ATP13A2	-0.295166666666667
KRT4	0.379625
CAPNS1	-0.144
MDM2	0.370166666666667
PCDH20	6.0545
KCNK9	0.625
OR2C1	-0.02
KLHDC3	-1.0895
IPPK	-0.6645
EFHD2	1.497
GALR3	2.52175
NBEA	-0.428833333333333
ABCA6	2.9654
CLDN3	3.82183333333333
AKT2	-0.803214285714286
EGFR	1.2358
RBM16	0.239625
ZDHHC3	1.4333
SLC25A4	0.1465
CYB5B	-0.6865
CPXM1	-0.815
NDRG1	1.34938461538462
FLJ43826	-0.1035
OR5L2	0.1498
FARP2	1.5503
MRPL46	0.3455
LDHAL6B	0.116166666666667
MAPKAPK3	-0.7335
NCAM2	-2.6675
PRKD2	0.282
ZFP36L1	0.2537
CYSLTR1	0.42275
OR4C3	0.54125
HIST1H2AJ	1.2065
CCNB2	-1.67688888888889
ZNF10	-0.465875
TMEM175	1.206
FAM134A	0.666833333333333
TIGD4	-0.697
PCNP	-0.49625
MGC39715	-0.243
LQK1	-0.37775
CREB1	-0.0187
TMPRSS3	-2.77625
C4orf32	-0.78875
LAT	-1.36208333333333
KCNA3	0.7475
SKIV2L2	-0.91275
ROPN1B	-3.6685
tcag7.23	0.155
CDT1	-1.997125
ZHX2	0.501
CD28	-1.935
ZNF624	1.13325
SEPT2	-0.554666666666667
SOHLH2	-2.978
MCOLN3	-1.14885714285714
UNQ1945	0.988
MASP2	-0.618
ZNRF3	0.00790000000000004
GPATCH3	0.141
AGL	0.916125
QRICH2	-0.3505
PSD4	0.544
CCNB1IP1	-1.4125
ENPP7	0.0735
OBFC1	0.051
KCNG3	-0.48075
C14orf79	-1.47925
ENPEP	0.689
SCT	2.1205
SKI	0.880125
SEC61G	-0.475
CAPN11	0.5945
ATXN7L3	-0.54075
DBNDD1	-1.58566666666667
FAIM	-0.10725
ANKRD36	-1.259
GABRP	-0.332333333333333
TACSTD2	-3.355
EIF3J	-0.35725
PPP2R2A	-0.7635
TEKT4	-0.252166666666667
PVALB	-3.523
F10	-1.74833333333333
FAM134C	1.2622
COMP	-0.77775
EFCBP1	-2.636375
SCLT1	0.963375
TAL1	-1.0025
ACSL1	-0.8125
ABCC5	-0.704666666666667
ABL1	-0.2345
RBBP7	-0.287583333333333
PTPRG	-0.446875
NCOR1	0.5145
SPINK4	6.18516666666667
TXNRD1	-1.2229
TNRC15	0.661
C9orf138	-0.13125
UBE2H	0.186166666666667
BRDT	0.064
C8orf31	-0.3925
CCNE2	-1.73245454545455
SLC6A8	0.307875
CALCR	-4.3655
PPP1CB	1.05725
ABHD8	-1.50875
ARF5	0.3291
SLC24A4	1.12575
CCT3	-1.14375
ZNF121	-0.341625
SLC3A2	-2.3859
OR13A1	1.0085
SLC5A10	1.13375
RAD50	0.125375
IER5	0.917125
MTHFD1L	-2.444875
MBTPS2	-0.619
MVK	-0.624375
NCL	-0.2903
PSMD10	-0.69225
MOBP	0.686625
FLJ32894	0.0405
HRH1	2.05533333333333
C5orf30	2.0625
NUDT16L1	1.0184
RASGRP3	4.04783333333333
PRKRIP1	-0.8303
CCDC75	0.46
LOC253970	0.62375
KIAA1239	3.09375
MED21	0.144
SYT11	-0.14325
NTSR2	-0.3415
EGFL11	0.593
CXorf59	0.2455
OR2A25	-0.74475
SPTBN2	-2.07125
LRMP	1.86133333333333
RNF111	0.23875
PTH	-0.2885
LOC619208	-0.2475
KIAA0895	-1.585
RANBP5	-0.9535
P2RY10	2.1455
NME5	1.18233333333333
DDX21	-0.8195
LRSAM1	-1.169
HDAC11	0.595333333333333
VMO1	1.69475
NOLA2	-1.12366666666667
ADAR	-0.14625
MTO1	-0.717833333333333
SF4	0.488
P2RX1	1.62316666666667
HBM	1.812
EN2	2.6575
C14orf172	0.511
TM9SF2	1.045
INHBE	-0.8765
TCTE3	0.20075
TOX2	-1.83625
CTAGE3	0.98375
HBB	5.4961
MED15	-1.05533333333333
CASR	1.62325
C6orf66	0.310333333333333
MTPN	-0.318375
UNC50	-0.000999999999999997
C21orf33	0.879125
IRF2	1.31325
PGR	-2.33283333333333
GPR84	1.3065
CROCCL1	-2.0945
SRPX	-1.62825
BRE	-0.196
FGF10	0.81025
SDC3	-1.5865
ZRSR1	-0.650166666666667
DKFZP434P211	-0.267
SOX6	0.8345
RPUSD2	0.04675
C14orf173	1.10591666666667
MAPK11	-0.593833333333334
TBC1D22A	1.478
FAM123A	-1.305
COL4A6	-2.02633333333333
TOMM70A	0.00425
NAB1	0.2435
MGC16385	-0.53525
TSPAN18	-1.03766666666667
MED31	0.113
PLG	-0.334
CAPSL	-0.118
ZNF532	-0.6999
ASB14	-0.059
CA8	-0.4345
NUDT16P	3.0685
SLFN11	-1.183
LRRIQ2	-0.79525
NOL7	-0.0856666666666667
BRMS1L	-1.267125
JARID1A	0.279666666666667
PANK2	-0.5885
ICAM3	1.35325
MDS1	2.1535
TAF8	-0.1925
RNF139	0.3655
ZNF594	-0.612
ADAM8	1.196
SFTPC	-0.16825
MAN2B2	0.860875
RGS12	-0.042125
EIF1AY	1.30033333333333
LRRIQ1	-1.92316666666667
GPR150	2.78475
CCDC21	-2.16016666666667
PRRG3	0.26375
SAA4	-3.9545
RAPGEF5	3.813125
ZCCHC2	0.504
MGC39372	-0.001
PPP4R2	-0.256333333333333
CDCA2	-1.68983333333333
OR4D5	0.589666666666667
PTGFRN	1.0543
SIGLEC5	2.7285
C19orf61	-1.08033333333333
NMUR2	0.149
KIAA1586	-1.24683333333333
DAGLA	1.3125
CHCHD6	-0.87325
GPR32	0.5375
NEUROD6	0.322333333333333
SLC2A4RG	-0.566125
CA5B	-0.638
FBXL3	1.40275
MPHOSPH9	-1.55925
HMG2L1	-0.489
HCN4	1.62266666666667
CEACAM19	0.6985
SH2D4B	0.236
HFE2	-0.448
TGM4	0.2514
LYPD2	0.436
TBC1D15	0.094
MRPS21	-0.3366
NONO	-1.3728
CLEC5A	-0.056
ITCH	0.6494
MGAT3	1.17516666666667
MBP	0.50925
RPP25	0.485
SOSTDC1	3.9715
HRC	-1.71
TRIM48	0.8075
TMEM133	1.792
ECEL1P2	0.72875
HOXC11	-0.186
DOK5	-2.7
HELZ	-0.2425
LOC348180	-0.4465
MGC33894	0.3785
ADRB3	0.024
DMD	0.773833333333333
PTRH2	-0.572
MPEG1	4.23316666666667
NDUFA12	1.0695
KRTAP2-4	0.0285000000000001
STAMBPL1	0.563166666666667
ADCY2	-0.184666666666667
UNQ6125	0.883
KLHL20	0.295
SRM	-1.76925
OTC	5.232
TMIE	0.173666666666667
SNX8	0.1625
LIPK	0.1505
CHURC1	0.714083333333333
KLC2	0.8515
HDAC1	0.249833333333333
FAM128A	-0.162833333333333
FNDC3B	0.1465
MTCP1	-0.500333333333333
WFDC10B	0.3226
PCDHGB3	0.512
ATRNL1	-2.38022222222222
CAV2	-1.150875
MED26	-0.231833333333333
DUS1L	0.60175
CHRM3	-0.7045
NEK9	-0.69675
WARS2	0.448
TBX22	-1.5505
TOMM40	-0.954
RP6-213H19.1	-0.4495
TUBGCP5	-1.1055
IGSF6	6.04425
TPPP	0.2645
UNQ6190	-0.1
GSTM5	1.381125
BTD	0.311
PDCD1LG2	-0.165833333333333
SNRPB2	-0.385666666666667
ERICH1	0.363
APOA4	-1.350125
HOXA11	-0.777
NARG1	-0.462
MKX	-0.7765
RAB28	-0.293928571428571
PKP3	1.399
SH3GL2	-0.338
CTSO	2.12025
RPN2	-0.00112499999999999
IL28RA	1.38183333333333
SFMBT1	0.61275
WDR57	-0.86025
FER1L3	-0.549166666666667
HSF5	0.107166666666667
TTC9B	1.0655
C4BPA	-1.42533333333333
ALB	-4.92814285714286
SORBS3	0.297625
UPF2	0.2815
JPH1	0.401
AGBL2	0.64575
DOPEY1	2.413
TERF1	-0.351166666666667
KIF22	-0.790333333333333
NINJ1	-1.084
SEC61A2	-1.47775
HIST1H1D	-0.405833333333333
SFXN4	0.691125
UCP3	0.3095
ZNF703	1.49266666666667
MYL6B	-1.447
TREM1	1.0755
OR52E6	0.7955
CKMT2	1.85425
HLA-C	2.93375
SLC13A3	-3.22383333333333
TIMP4	-0.66275
SLIT2	1.763
RSF1	-0.106166666666667
LONRF1	-0.854714285714286
MON1A	-0.300833333333333
CACNG6	-0.4925
DPPA4	-4.71166666666667
ZSWIM3	0.649
ZNF804A	-0.387
CCIN	1.01225
SLC25A31	0.17625
KCNMB4	-1.0615
RABL5	-0.70975
GALNS	-0.2506
STX6	-0.1615
HIST1H1C	-0.750833333333333
CIDEB	-0.01425
CASP4	0.701
PDK3	-0.1462
KCNJ11	-0.12
TPR	-1.076
ZSCAN20	-0.6585
MTX2	0.121
HIST1H2BH	-0.0275
LOC283767	1.52425
LYRM7	0.0171111111111111
BRD3	-0.937
HIST1H2BO	-0.242
MAGEB10	0.036
SLC45A1	-0.692
SERPINA3	-2.63695
KIAA0143	0.83925
KCNJ16	2.06266666666667
KRT79	0.63775
FABP2	5.40375
NUT	0.24475
ZNF57	1.47575
FBXL4	0.13725
CLEC9A	1.789
UGT8	3.64983333333333
BMP2K	0.6285
MAPK4	-3.0205
SLC25A23	0.8846
HINT1	0.9071
KRTAP13-1	2.925
SFXN5	0.4611
CHCHD2	0.03525
FAM3D	4.7585
NDP	-3.337125
RHOBTB1	-0.565166666666667
SLC4A4	5.169375
RPL38	0.1765
HTF9C	-0.937833333333333
AP2A2	0.410875
ZBTB46	-0.4565
MAP7D1	-0.631
AOX1	-1.7535
CYR61	0.330583333333333
DTNA	-1.88171428571429
JRKL	1.18175
TMOD3	-0.1615
EEA1	0.0637
ADCK5	0.61875
IL1R1	1.2725
KLK3	1.455
HRSP12	0.25575
KTN1	0.9585
LOH11CR2A	1.9993
RELL2	-2.113
MAB21L1	0.40525
C20orf59	-0.961333333333333
PHKB	0.38275
ADAM2	-2.042
TBC1D8B	2.2015
FAM13A1	0.5101875
LAPTM4B	-1.83691666666667
LCN8	0.659
TMEM147	-0.332
SYT4	2.617
XPO7	-1.5145
C9orf62	3.04175
GPR75	0.244
TRIM5	0.188125
APOC1	-1.8935
RNASE4	1.83816666666667
PARD6B	-1.16775
ARID1A	-0.375583333333333
TPD52L3	0.5168
RRAGB	0.240833333333333
RCN2	-1.26466666666667
HIST2H2BE	-0.912875
STARD7	0.275
SHMT2	-1.5815
KIAA1751	-0.244
MLYCD	1.1275
LOC162632	-1.234
UQCRH	-0.19725
RP11-217H1.1	0.669125
SDHA	-0.4355
NCLN	0.0311
ZNF17	0.194666666666667
RCBTB2	-0.94425
VEGFB	-0.8388
RP4-747L4.3	0.8985
COLQ	-0.2242
MPN2	-0.279
DRG2	-0.9185
KLRB1	6.985
ALPK2	-2.439
DNASE2B	2.33575
FLJ23834	0.0941666666666667
AXUD1	0.7595
SAFB	-0.0971
NSUN4	-0.396
RFX2	0.185
MAPK8IP1	-0.5955
FANCD2	-1.45764285714286
ANKZF1	-1.989
C19orf50	-0.835125
DUSP8	2.4425
SENP5	-0.06525
NFKBIL2	1.2455
LBR	0.773375
IGFL1	0.1615
LZTS2	-1.69325
IL2RG	1.618625
CCDC51	-0.435
KLF3	1.663875
ANKRD37	-1.14575
KCTD14	0.526333333333333
FZR1	-0.114916666666667
SLC44A4	4.8562
ESPL1	-1.0515
GMPR2	-0.6431
TBC1D19	-1.16633333333333
ERGIC1	1.43985185185185
ERBB4	-2.0318
TSPAN32	0.65375
MAP4	-0.519125
GPHN	-0.38475
SLC6A2	0.100125
HIVEP1	0.59275
DFFB	-0.1631
EIF4EBP2	1.40825
DMRT1	-0.58925
HSPB6	0.0715
IER2	0.277166666666667
AIFM1	0.5435
WWC2	-1.49425
MRPL4	-0.8055
FLJ21062	0.049
EPB41L4A	1.01583333333333
SH2D6	1.95225
TAF4B	-1.11575
GAL3ST3	0.053
MALT1	-0.564166666666667
RTDR1	0.675
ARVCF	-0.9665
MEX3B	-2.39166666666667
FBXO16	-0.46475
KIF7	-2.24525
C1QC	4.9815
ZNF783	-0.785333333333333
ZNF85	-1.0615
MMP13	-0.7905
KIAA0329	0.157875
RTP3	-0.6915
ZBED3	-0.64725
CLGN	-2.89625
SLC25A37	-0.926208333333333
hCG_18290	0.0465
OR5AS1	0.219
SMARCC2	0.722
FAM109A	1.39833333333333
CCDC12	-0.44475
USF2	0.2679
DEPDC7	0.8895
C20orf24	-0.0106666666666667
JMJD3	0.6115
DSP	1.32992857142857
SLIC1	0.812125
FAM20A	-0.671125
IRF2BP2	-0.282
ZNF230	-0.269
MSN	-1.23192857142857
SLC9A5	-1.704
EPDR1	-1.043
MUSK	0.661333333333333
ZNF434	-0.4475
SMARCD1	-0.247833333333333
ZFP106	0.174
ZNF347	-0.3565
GTF2E1	0.1045
RY1	-0.230166666666667
ATAD2B	0.615625
