Hybridization REF	TCGA-A6-2683-11A-01R-1758-07
GDPD5	-1.39725
PDCD4	2.6163
CEP350	-0.438
OR10A2	-0.04325
CST7	1.1435
CIAO1	-0.9265
SELL	1.09375
OR8J3	2.7985
LTBP4	1.01933333333333
SIRT6	1.505
CCL19	4.7385
PPIL1	-0.906666666666667
GBP7	-0.155
STK17A	-0.0761
ABR	1.325
OR9G1	0.0835
FOXE1	-0.56025
CNGA3	1.747
GML	0.713
CD38	0.21975
ZDHHC6	0.4615
NEFH	-2.56925
CTDSP2	0.846666666666667
PGBD5	-1.02033333333333
CCNY	0.288285714285714
RMND5B	0.2905
ZNF257	-2.18275
FLJ22167	-1.036875
EXOSC7	-0.997333333333333
ROR2	-0.0875
MAOA	4.718
TNNT3	0.7035
GYPC	-1.44075
C7orf33	-0.106
PLIN	0.678833333333333
LOC90826	-0.295
RNF4	-0.3005
F8A1	0.216666666666667
PLEKHG4	-1.4585
GRB2	-0.2877
HIST1H2AD	-0.73325
DUS3L	-0.892333333333334
EIF1	0.0746666666666667
RP5-1077B9.4	-1.2755
FPGT	1.6835
GDF10	-0.635333333333333
COQ9	0.56075
GCC2	0.606571428571429
RARRES3	1.43125
PLXNA1	-0.9784
KIAA0100	-0.2654
PMF1	0.04525
FNDC1	2.4905
HS2ST1	0.30675
CRELD2	0.1375
C8G	2.21
CD82	-0.11675
LIM2	-0.354
UNQ6490	-0.0595
MMP16	-0.31725
DRD3	0.98425
C5orf26	-0.46175
C11orf73	-0.837375
PTP4A2	0.28425
OR4M2	-0.5405
HPCA	-0.754833333333333
SEC14L1	-0.678333333333333
CHFR	0.120625
EMILIN1	0.784875
NDUFS4	0.0165
COL18A1	-1.471
PDZD3	3.0927
C9orf16	-0.01
ERBB2IP	0.878
EMX2	1.57525
FUS	-2.647
TF	-3.7476
CLCN4	-0.395
CXorf56	0.87825
C11orf72	0.66475
ELAC2	-1.22266666666667
NPR1	-0.8495
ASS1	-0.126333333333333
USP42	-0.141375
POLR2J	-0.124
SEC23IP	0.652666666666667
UQCRC1	1.259
LOC729603	0.75925
C1orf71	-0.108125
POLG	-2.1425
ADAM23	-3.20025
TFR2	-0.99275
RICTOR	-0.9212
MGC39606	0.2595
C19orf55	-0.401125
SNAPC1	-2.05333333333333
GNA11	2.062875
CCDC52	-0.4945
FSIP1	2.8015
UPF3A	-1.229
IGSF11	-1.92666666666667
LAGE3	-0.8435
CHST6	-0.6865
UNC13B	1.085375
TTLL4	-1.3205
ZNF687	-0.328625
SDC2	-1.5556
COX7A2	1.18775
LAMB4	-0.13225
FAM24A	-0.204
LRRTM3	-1.47583333333333
GPHB5	0.7275
OR4C13	0.2205
EIF3EIP	0.920071428571428
HABP4	-1.013
TMEM125	4.32725
CNTN2	0.6035
ASNSD1	-0.455
FUT4	1.63125
ACF	2.14625
LOC158381	0.9485
CDH8	0.3585
AGPS	0.454666666666667
C4orf18	1.333875
PECI	0.586416666666667
UNG	0.116
GSTP1	-0.36425
DCUN1D5	-2.11483333333333
DKFZP564J0863	-0.562
SLC9A3R1	0.52375
BCDO2	0.434875
CHMP7	-0.374875
REM2	-0.2865
DNHD1	-1.016625
FKBP4	-1.159125
ZNF350	1.74175
MGC11102	-0.230625
BST1	1.6335
KISS1R	1.519
NCR2	0.66
DEFB125	-0.296
UBE2W	0.750375
KRT15	-2.556625
C10orf99	3.045
SCN11A	0.263
GFI1	0.63175
RDHE2	2.564
FHL1	-0.232
OSGEP	0.481666666666667
GATA1	-2.47116666666667
SMC6	-0.934
TTTY14	-0.857
LPIN3	0.46675
RPL4	-0.6124
RBPMS	-1.2634
PRPF3	-1.13383333333333
EMR1	-0.9085
SPATA19	0.33675
XCR1	0.231
IRX3	-1.8721
RBM6	-1.08525
KLF4	2.5265
UNC5CL	0.05925
SEBOX	0.2115
BTK	0.1925
KRCC1	2.28625
C6orf27	0.952
SYTL5	-1.035
PRND	0.123142857142857
LOC653319	-1.924
PIGL	-1.200375
HUS1	0.9095
SFRS6	-0.194416666666667
C17orf77	-0.0315
UIMC1	-0.685833333333333
FXYD2	-1.7445
LOC283152	0.66325
ZNF667	-1.599
ZCCHC12	-0.62525
TFEC	2.2218
ATP7B	0.787166666666667
POLD2	-1.8505
RG9MTD1	0.024
ACOT2	0.0473333333333333
HIST1H4I	-0.022125
PPARGC1A	2.5144
ETFA	0.7766
POLRMT	-0.206
ZNF146	-0.908375
MIA2	2.8705
KLHL6	0.758
HOXB5	2.393125
NENF	0.0746666666666667
CUGBP1	-1.12975
PRSS22	-0.252833333333333
CASC4	1.3039
CUL4B	-0.1699
CENPJ	-1.8616
PITX1	-0.563833333333333
FLJ31033	1.08416666666667
CELSR3	-2.27966666666667
ZNF568	-0.31525
ITSN1	-0.223
EHBP1L1	-0.267333333333333
C19orf2	-0.5915
DCTN1	-0.57425
LIN28B	-4.6035
TNKS2	0.495
C1QBP	-0.133875
CADPS2	1.075
SRMS	0.3805
GJA9	0.4435
MGC24975	-1.0625
TRIM45	-2.217
TSP50	-0.3405
TCP1	-0.9485
TMED7	0.8309
CMA1	1.285
CENPL	-1.726
PTCRA	0.4665
FST	-4.60575
VWCE	-3.872
PAWR	0.50125
ABCC12	0.715166666666667
LDLR	-0.7675
ASTN2	0.1469
LOC441212	-0.67725
GPATCH8	-0.321
TANC2	-1.86541666666667
KIF4A	-1.57525
C18orf18	1.28975
PGM1	0.59275
KIAA0258	1.64375
CPD	0.72725
SNCAIP	-0.8315
DCT	-4.5185
HLA-DOA	2.6135
OR11L1	1.27
UPK1B	-0.312166666666667
DNAJB4	0.41175
UGT1A8	5.633
HIST1H4L	0.138
PECR	0.0943333333333333
HSPA2	2.11875
WFIKKN1	-1.8595
SERP1	0.243375
SYDE2	-0.09275
TACR2	0.98
NUP85	-1.14875
CD177	3.75316666666667
LGR5	-0.0245
PIGG	0.141833333333333
PTHR1	-1.00833333333333
RAB5A	0.0532
FLJ13224	-0.262
USP9Y	-2.4295
C7orf53	-0.4785
LRP1B	-0.612
XAF1	0.8286
ABCG8	-0.4415
ANKDD1A	-0.684166666666667
DAND5	-2.0065
SPAG6	0.3735
LINCR	2.30675
ZDHHC22	-1.067875
CCDC60	0.5915
THOC7	-1.05683333333333
TCTA	0.945
OR8K3	0.51175
NY-REN-7	-0.703333333333333
B2M	2.9595
C6orf141	-2.17
LPPR4	0.9165
SQLE	-2.047625
SEPHS1	-0.66825
BTBD14B	0.745071428571428
PLRG1	-0.0915
SPG7	-0.56075
ZNF614	-0.288
PARD6G	0.529166666666667
INPP5B	-1.0416
GRPEL2	-0.59975
PPID	-0.3536
TRIM56	0.13175
UBE2J1	0.4755
IL20RA	4.89725
LOC387856	0.1755
C1orf107	-0.00225000000000003
UTS2R	1.92
C19orf22	0.106
SAFB2	0.021875
KIAA0652	-0.2335
KLRG1	-0.471
MS4A8B	5.614
FRAG1	0.48325
KIAA1546	0.6
E2F4	-1.0525
CLEC4M	1.36166666666667
BTBD14A	-0.97625
KIAA0999	0.7455
GYPA	-3.57266666666667
TAC1	2.0527
TRAIP	-1.333
KIAA0232	0.6968
ERCC8	-0.93825
GPX4	-0.607625
KIAA0368	-0.1845
GPR157	-0.9695
CTAGE4	0.6665
C9orf30	-1.89366666666667
OR52A1	1.197
HSP90B3P	-0.4065
ALG9	-0.2222
BTBD10	1.03325
SDK2	-0.0335
BAIAP3	-1.057
RABGGTB	-0.989875
ANKRD40	0.0611666666666667
KRT74	0.2795
CALCOCO2	1.32235714285714
SNCA	-3.321
TMSL8	-4.1505
C2orf53	0.5275
ESRRB	-0.14525
ARHGAP26	1.09025
TDRD9	-3.2505
HRAS	-0.351833333333333
KLRC4	-1.439
JAGN1	0.518333333333333
BSDC1	0.13025
RNF43	0.3867
NDUFAF1	0.25775
PHF12	0.208
OR1L3	0.71825
FOLR2	3.15308333333333
LYZL6	0.0273333333333333
tcag7.1260	2.736
WSB1	-1.2905
PROS1	-0.1762
OSTN	0.1135
PSMB8	1.593
SOCS4	-0.602875
DDIT4L	1.0535
MAS1	-0.3995
MGC34796	1.92675
CSHL1	0.2565
TBCCD1	0.131833333333333
ZBTB7C	0.9765
AP2S1	-0.19675
P15RS	-0.5753
VAT1	-1.2119
SHANK3	0.150166666666667
TUFM	0.126
THEG	-0.61775
KRT34	-1.95725
SGSM3	0.42725
TOMM22	0.435625
SOCS3	0.325166666666667
CPO	0.7395
POP4	0.516
BHLHB3	1.917
MALL	4.65225
OR1B1	0.3755
PARK2	0.641833333333333
GPR124	-0.308
LCE1E	-0.215
RUVBL2	-0.9315
CGRRF1	0.7932
ACPL2	-0.02525
WNT10B	-1.782125
BAIAP2L2	1.961875
ISCA1	0.434
C1orf125	4.26975
RPAP1	-0.563
RAI16	-0.141666666666667
RPL27	0.09825
NLRP9	-0.2235
EPN1	1.059
LOC388610	-2.207625
SLC35A1	2.0126
GAL	-2.99125
SLC14A2	0.6135
RDH11	-0.957166666666667
FAM138F	0.0925
AUH	1.5075
FLJ40243	0.15525
C14orf129	2.568
MBD2	-0.485333333333333
ABHD14B	1.247625
PIGT	0.30175
ALS2CR4	-0.90575
ALAS1	1.2429
FOXO1	1.9585
CRLF3	-0.3315
C20orf107	-0.122
FARS2	0.0615
CCDC28A	1.2975
NPHP3	-0.94225
OR13F1	0.693
TSEN54	-0.929
DEFB106B	0.3211
OR8B4	1.0975
STH	-0.60225
ZC3H14	-0.418625
CBX2	-0.594
TMEM49	-1.47975
C6orf21	0.401
FLJ20920	1.776375
CRTAP	-0.495285714285714
DDX50	-0.51225
STYXL1	0.22475
BLVRB	0.180166666666667
LOC147650	-1.85083333333333
MMP24	0.65675
GRID1	1.46183333333333
BANF1	-0.7975
CTAGEP	0.70125
HMBS	-1.51
SLC25A24	0.955833333333333
C14orf50	3.88925
MRO	-0.0778333333333334
SLC25A15	-0.6035
FAM84B	0.1535
TDP1	-0.703
C16orf78	0.337166666666667
C11orf57	-0.115375
RFK	1.36375
ZFYVE9	-0.68875
STCH	-0.9133
WIBG	0.5375
LOC283871	-0.441333333333333
GBA2	0.2385
NDUFB3	1.08275
HSD17B13	0.021
GRIN3A	1.559
FMNL1	-1.25183333333333
SEPT7	-0.7645
GNLY	4.3185
GRAMD1C	2.115
ZNF165	0.63375
USP38	0.96075
FAM83A	-3.3275
C14orf24	1.776
ARMCX3	0.378625
ARHGDIB	-0.783833333333333
AK1	0.54925
KIAA1045	-0.16875
DNAJB13	-0.417833333333333
NEU2	-0.167
HIST1H4B	0.228
FAM20B	-0.6178
HES2	2.49964285714286
FAM73B	0.1747
LOC388381	0.31325
INTS7	-0.812363636363636
AMPH	0.35325
ZNF775	1.665125
UCKL1	-0.7935
C10orf97	0.48325
C1orf161	1.77425
ALDH1L1	2.87475
FLJ39378	-1.315875
SLC23A1	2.5205
RBM4B	-0.114
THAP4	0.6525
OGFRL1	-0.89175
KIAA0831	-0.03125
PPP1R15A	-1.13966666666667
C1orf96	-0.999428571428571
C12orf11	-1.83125
BMF	1.3535
MAN1A1	0.5655
KIAA1600	0.052
NLGN4X	0.01775
ALOX12	-1.24433333333333
RB1CC1	-0.1864
NEIL2	0.0208
EIF4E	0.258090909090909
ABHD5	1.3155
EXOC4	0.191666666666667
CIP29	-0.500166666666667
BATF2	3.20725
SLC29A4	-0.7685
HTR4	4.558
EMB	-0.67575
TRAF6	1.23475
LMNB1	-1.254
FAM19A5	-1.614875
SHE	2.44125
PIK3C2B	2.259
C15orf15	-0.3003
USP15	-0.00140000000000002
TCEAL2	1.4525
C5orf39	-0.657166666666667
PTGER2	1.5355
SLC31A1	-0.1648125
IFT172	2.18925
ADAM29	-0.02425
GFOD1	0.97775
ST7L	0.205833333333333
C15orf26	-3.42375
PKN3	-1.6195
CNTD1	1.555
COMMD1	0.660625
NTRK2	3.87708333333333
FOXN3	1.010625
MFGE8	-0.2033
PFKFB2	2.45066666666667
TAS2R4	-0.374
ENTHD1	-0.261
PRMT5	-1.435
MGC16384	-1.499
LOC442229	0.1965
TSKU	0.731
KRTCAP3	3.97025
PDLIM1	2.1284
KCNS2	0.93575
RNF126	-0.065
CEP63	-0.11375
CLIC4	-1.551125
hCG_1990170	3.94625
ACR	2.6926
KLK7	-0.982
ALOX5AP	3.544625
RIPK3	4.76025
TAS2R9	0.528
C19orf18	0.666
BIRC6	-0.0270714285714286
ZNF16	0.392
RFT1	-1.1815
SLC8A2	-0.66775
TACC1	1.056625
ITGAD	0.6865
SAMHD1	1.25775
SH3PXD2B	-0.2203
EPC2	0.416
C20orf85	0.471
ATP13A2	-0.1575
KRT4	0.48825
CAPNS1	0.0595
MDM2	-0.26375
PCDH20	7.286
KCNK9	0.7275
OR2C1	0.1705
KLHDC3	-0.924166666666667
IPPK	-0.8625
EFHD2	1.578125
GALR3	1.9985
NBEA	-0.338666666666667
ABCA6	3.2307
CLDN3	3.508
AKT2	-1.17071428571429
EGFR	1.352
RBM16	0.31225
ZDHHC3	1.3882
SLC25A4	0.129833333333333
CYB5B	-0.290833333333333
CPXM1	-1.51725
NDRG1	1.85530769230769
FLJ43826	-0.1085
OR5L2	0.385
FARP2	1.5886
MRPL46	0.313833333333333
LDHAL6B	0.278666666666667
MAPKAPK3	-0.680666666666667
NCAM2	-2.499
PRKD2	0.150833333333333
ZFP36L1	0.727
CYSLTR1	0.43775
OR4C3	0.61
HIST1H2AJ	1.0905
CCNB2	-1.39055555555556
ZNF10	-0.569625
TMEM175	0.73
FAM134A	0.529
TIGD4	-0.7995
PCNP	-0.4255
MGC39715	0.02775
LQK1	0.5295
CREB1	0.1454
TMPRSS3	-2.23625
C4orf32	-0.619625
LAT	-1.392
KCNA3	-0.0525
SKIV2L2	-0.92675
ROPN1B	-3.833
tcag7.23	0.333
CDT1	-1.583
ZHX2	0.149375
CD28	-1.94075
ZNF624	1.01675
SEPT2	-0.484083333333333
SOHLH2	-2.948625
MCOLN3	-0.591285714285714
UNQ1945	0.89
MASP2	-0.227
ZNRF3	0.1203
GPATCH3	0.0905
AGL	0.96
QRICH2	-0.5735
PSD4	0.2595
CCNB1IP1	-1.338
ENPP7	0.09225
OBFC1	0.06175
KCNG3	0.09975
C14orf79	-1.8295
ENPEP	-0.162833333333333
SCT	2.149
SKI	0.687375
SEC61G	-0.469
CAPN11	-0.028
ATXN7L3	-0.45825
DBNDD1	-1.624
FAIM	-0.0725
ANKRD36	-1.5415
GABRP	-0.915333333333333
TACSTD2	-3.44466666666667
EIF3J	-0.47925
PPP2R2A	-0.61375
TEKT4	-0.817833333333333
PVALB	-3.78716666666667
F10	-1.561
FAM134C	1.18
COMP	-0.385625
EFCBP1	-2.3992
SCLT1	0.723875
TAL1	-0.7884
ACSL1	-0.914
ABCC5	-0.665833333333333
ABL1	-0.247333333333333
RBBP7	-0.442416666666667
PTPRG	-0.48925
NCOR1	0.5196
SPINK4	5.36583333333333
TXNRD1	-1.21
TNRC15	0.448625
C9orf138	-0.1025
UBE2H	0.120666666666667
BRDT	0.0371666666666667
C8orf31	-0.31675
CCNE2	-1.81918181818182
SLC6A8	-0.066625
CALCR	-4.591
PPP1CB	1.41
ABHD8	-1.0485
ARF5	-0.2392
SLC24A4	1.303
CCT3	-0.96825
ZNF121	-0.20025
SLC3A2	-2.4904
OR13A1	0.8895
SLC5A10	1.571
RAD50	0.177125
IER5	0.77175
MTHFD1L	-2.46625
MBTPS2	0.536
MVK	-0.143125
NCL	-0.1947
PSMD10	-0.47075
MOBP	0.681625
FLJ32894	0.5135
HRH1	1.38616666666667
C5orf30	2.07975
NUDT16L1	1.0972
RASGRP3	4.08766666666667
PRKRIP1	-1.051
CCDC75	0.03
LOC253970	0.3605
KIAA1239	3.0965
MED21	0.201
SYT11	0.170666666666667
NTSR2	-0.338
EGFL11	0.6215
CXorf59	-0.00799999999999998
OR2A25	0.0556666666666667
SPTBN2	-1.76625
LRMP	1.27966666666667
RNF111	0.291
PTH	-0.545
LOC619208	-0.331833333333333
KIAA0895	-1.38575
RANBP5	-0.877875
P2RY10	1.50183333333333
NME5	0.979666666666667
DDX21	-1.2225
LRSAM1	-1.0155
HDAC11	0.825166666666667
VMO1	1.6335
NOLA2	-1.10683333333333
ADAR	-0.0338333333333333
MTO1	-0.537666666666667
SF4	0.190833333333333
P2RX1	2.14066666666667
HBM	1.4955
EN2	2.1135
C14orf172	0.17175
TM9SF2	1.1473
INHBE	-1.03016666666667
TCTE3	0.216416666666667
TOX2	-2.16375
CTAGE3	0.943625
HBB	4.9421
MED15	-0.802
CASR	1.819
C6orf66	0.320333333333333
MTPN	-0.55625
UNC50	-0.09875
C21orf33	1.214375
IRF2	1.626
PGR	-2.36866666666667
GPR84	1.50675
CROCCL1	-2.4425
SRPX	-1.0365
BRE	0.0575
FGF10	0.99525
SDC3	-1.39633333333333
ZRSR1	-0.395
DKFZP434P211	-0.461
SOX6	-0.9005
RPUSD2	0.132
C14orf173	1.02291666666667
MAPK11	-0.698
TBC1D22A	1.1685
FAM123A	-0.739
COL4A6	-1.90116666666667
TOMM70A	0.29025
NAB1	0.056125
MGC16385	-0.8405
TSPAN18	-1.09016666666667
MED31	0.1695
PLG	0.095
CAPSL	-0.021
ZNF532	-0.6493
ASB14	-0.05025
CA8	-0.60925
NUDT16P	3.3965
SLFN11	-1.4155
LRRIQ2	-1.0445
NOL7	-0.237666666666667
BRMS1L	-1.14825
JARID1A	0.106333333333333
PANK2	-0.5295
ICAM3	1.11725
MDS1	2.1125
TAF8	-0.05975
RNF139	0.17575
ZNF594	-0.711333333333333
ADAM8	0.89875
SFTPC	0.01075
MAN2B2	0.91
RGS12	-0.101125
EIF1AY	-4.45333333333333
LRRIQ1	-2.72583333333333
GPR150	2.251
CCDC21	-2.0335
PRRG3	0.795
SAA4	-4.114
RAPGEF5	3.646
ZCCHC2	0.234333333333333
MGC39372	-0.051
PPP4R2	-0.2675
CDCA2	-1.61166666666667
OR4D5	0.7675
PTGFRN	1.2801
SIGLEC5	2.852
C19orf61	-0.8535
NMUR2	0.6925
KIAA1586	-1.36816666666667
DAGLA	1.6535
CHCHD6	-0.8345
GPR32	0.574
NEUROD6	0.0511666666666667
SLC2A4RG	-0.70875
CA5B	-0.3975
FBXL3	1.31
MPHOSPH9	-1.403
HMG2L1	-0.26675
HCN4	1.36666666666667
CEACAM19	0.52425
SH2D4B	0.6955
HFE2	-1.073
TGM4	0.0338333333333333
LYPD2	0.39725
TBC1D15	-0.19875
MRPS21	-1.089
NONO	-1.1095
CLEC5A	-0.2145
ITCH	0.5419
MGAT3	0.817666666666667
MBP	0.496625
RPP25	0.76325
SOSTDC1	3.577
HRC	-1.28975
TRIM48	0.7155
TMEM133	1.499
ECEL1P2	0.49525
HOXC11	0.407
DOK5	-2.203
HELZ	-0.341
LOC348180	-0.43325
MGC33894	0.38125
ADRB3	-0.0325
DMD	0.7625
PTRH2	-0.6445
MPEG1	3.99583333333333
NDUFA12	1.09533333333333
KRTAP2-4	-0.04475
STAMBPL1	0.700333333333333
ADCY2	-0.236166666666667
UNQ6125	0.442
KLHL20	0.210166666666667
SRM	-1.74925
OTC	4.9405
TMIE	0.392333333333333
SNX8	-0.051
LIPK	0.5055
CHURC1	0.237416666666667
KLC2	0.615166666666667
HDAC1	0.3485
FAM128A	-0.0141666666666667
FNDC3B	0.5081
MTCP1	-0.419833333333333
WFDC10B	-0.0004
PCDHGB3	-0.0285
ATRNL1	-2.1267
CAV2	-1.042875
MED26	-0.2885
DUS1L	0.42925
CHRM3	-0.934
NEK9	-0.74675
WARS2	1.27975
TBX22	-0.753
TOMM40	-0.797
RP6-213H19.1	-0.208666666666667
TUBGCP5	-1.00525
IGSF6	5.35925
TPPP	0.617833333333333
UNQ6190	-0.629
GSTM5	1.9485
BTD	0.722166666666667
PDCD1LG2	-0.392833333333333
SNRPB2	-0.499333333333333
ERICH1	0.224875
APOA4	-1.26375
HOXA11	0.1615
NARG1	-0.37775
MKX	-0.6575
RAB28	-0.428142857142857
PKP3	1.544
SH3GL2	0.63825
CTSO	2.2755
RPN2	-0.07875
IL28RA	0.905
SFMBT1	0.6465
WDR57	-0.76175
FER1L3	-0.597083333333333
HSF5	0.456166666666667
TTC9B	1.411
C4BPA	-0.1305
ALB	-4.86071428571429
SORBS3	0.3135
UPF2	0.333
JPH1	0.0845
AGBL2	0.2275
DOPEY1	2.0825
TERF1	-0.426333333333333
KIF22	-0.879833333333333
NINJ1	-0.5435
SEC61A2	-1.68316666666667
HIST1H1D	-0.307333333333333
SFXN4	0.637375
UCP3	-0.0291
ZNF703	1.3265
MYL6B	-1.25325
TREM1	2.15975
OR52E6	0.625
CKMT2	1.779
HLA-C	2.82475
SLC13A3	-2.89133333333333
TIMP4	-0.479
SLIT2	1.78575
RSF1	-0.188888888888889
LONRF1	-1.12771428571429
MON1A	-0.068
CACNG6	-0.199
DPPA4	-4.88183333333333
ZSWIM3	1.047
ZNF804A	-0.102666666666667
CCIN	0.56975
SLC25A31	0.835
KCNMB4	-0.60025
RABL5	-0.60725
GALNS	-0.0506
STX6	-0.19625
HIST1H1C	-0.716666666666667
CIDEB	0.036125
CASP4	0.04
PDK3	0.3454
KCNJ11	0.2325
TPR	-1.33875
ZSCAN20	-0.1775
MTX2	-0.1205
HIST1H2BH	0.1115
LOC283767	1.20625
LYRM7	-0.247888888888889
BRD3	-1.362
HIST1H2BO	-0.18625
MAGEB10	0.2785
SLC45A1	-0.38325
SERPINA3	-2.7564
KIAA0143	0.73025
KCNJ16	0.984333333333333
KRT79	0.42075
FABP2	4.79175
NUT	-0.382
ZNF57	1.58925
FBXL4	0.3545
CLEC9A	2.471
UGT8	3.9275
BMP2K	0.687
MAPK4	-2.72675
SLC25A23	1.2987
HINT1	0.8638
KRTAP13-1	1.2145
SFXN5	0.4563
CHCHD2	-0.052
FAM3D	4.184
NDP	-3.596375
RHOBTB1	-0.286833333333333
SLC4A4	5.041
RPL38	0.27175
HTF9C	-0.893333333333333
AP2A2	0.3815
ZBTB46	-0.4765
MAP7D1	-0.78775
AOX1	-1.36783333333333
CYR61	-1.14
DTNA	-1.63764285714286
JRKL	1.16225
TMOD3	0.2555
EEA1	0.3636
ADCK5	0.81775
IL1R1	1.74783333333333
KLK3	1.6945
HRSP12	0.6205
KTN1	0.56775
LOH11CR2A	2.5626
RELL2	-1.84875
MAB21L1	0.26075
C20orf59	-0.9185
PHKB	0.647
ADAM2	-1.5625
TBC1D8B	1.946
FAM13A1	0.674375
LAPTM4B	-1.9105
LCN8	0.2755
TMEM147	-0.3635
SYT4	2.96716666666667
XPO7	-1.5345
C9orf62	2.47575
GPR75	0.1445
TRIM5	-0.037875
APOC1	-1.552
RNASE4	1.85316666666667
PARD6B	-1.494375
ARID1A	-0.385416666666667
TPD52L3	0.2919
RRAGB	0.1985
RCN2	-1.26883333333333
HIST2H2BE	-0.8064375
STARD7	0.22125
SHMT2	-1.321
KIAA1751	-0.212833333333333
MLYCD	1.42875
LOC162632	-0.7969
UQCRH	-0.186
RP11-217H1.1	0.6578125
SDHA	-0.251666666666667
NCLN	0.2172
ZNF17	0.300333333333333
RCBTB2	-1.30525
VEGFB	-0.884
RP4-747L4.3	0.74425
COLQ	-0.1978
MPN2	-0.636
DRG2	-0.87325
KLRB1	7.153
ALPK2	-3.45225
DNASE2B	2.18375
FLJ23834	-0.0588333333333333
AXUD1	9.25185853854297e-18
SAFB	-0.2012
NSUN4	-0.27275
RFX2	0.347
MAPK8IP1	-0.429
FANCD2	-1.356
ANKZF1	-1.92516666666667
C19orf50	-0.82875
DUSP8	1.841625
SENP5	-0.241125
NFKBIL2	1.52175
LBR	0.53275
IGFL1	0.681
LZTS2	-1.471125
IL2RG	1.576625
CCDC51	-0.01325
KLF3	1.853375
ANKRD37	0.12725
KCTD14	1.07533333333333
FZR1	-0.247916666666667
SLC44A4	4.6304
ESPL1	-0.74975
GMPR2	-0.3598
TBC1D19	-0.998833333333333
ERGIC1	1.51759259259259
ERBB4	-1.4038
TSPAN32	0.605666666666667
MAP4	-0.329375
GPHN	-0.04875
SLC6A2	-0.25
HIVEP1	0.51825
DFFB	-0.1478
EIF4EBP2	1.562
DMRT1	-0.381
HSPB6	0.5825
IER2	0.0205
AIFM1	0.55925
WWC2	-1.19475
MRPL4	-0.7425
FLJ21062	-0.401666666666667
EPB41L4A	1.06008333333333
SH2D6	2.22825
TAF4B	-1.1505
GAL3ST3	-0.265
MALT1	-0.7925
RTDR1	0.91625
ARVCF	-1.207875
MEX3B	-2.35166666666667
FBXO16	-0.4995
KIF7	-2.56725
C1QC	4.5175
ZNF783	-0.7715
ZNF85	-1.2425
MMP13	-0.9555
KIAA0329	0.161
RTP3	-1.3395
ZBED3	-0.5355
CLGN	-2.753
SLC25A37	-1.11208333333333
hCG_18290	-0.01275
OR5AS1	0.2475
SMARCC2	0.583583333333333
FAM109A	1.22766666666667
CCDC12	-0.18375
USF2	0.2262
DEPDC7	0.918
C20orf24	-0.0481666666666667
JMJD3	0.7835
DSP	1.09821428571429
SLIC1	0.79375
FAM20A	-0.37525
IRF2BP2	-0.043875
ZNF230	0.04
MSN	-1.29485714285714
SLC9A5	-1.882
EPDR1	-0.7747
MUSK	0.5135
ZNF434	-0.651833333333333
SMARCD1	-0.188333333333333
ZFP106	0.16975
ZNF347	-0.3399
GTF2E1	-0.35125
