Hybridization REF	TCGA-A6-3807-01A-01R-1022-07
C1orf71	-0.247125
POLG	-1.6805
ADAM23	-3.14375
TFR2	-0.779
RICTOR	-0.6119
MGC39606	0.3565
C19orf55	0.11425
SNAPC1	-1.37516666666667
GNA11	0.57275
CCDC52	0.878333333333333
FSIP1	1.3815
UPF3A	0.900625
IGSF11	-1.80483333333333
LAGE3	0.084
CHST6	-2.3835
UNC13B	-0.046
TTLL4	-0.094625
ZNF687	0.287
SDC2	-0.849
COX7A2	0.49375
LAMB4	-1.13033333333333
FAM24A	0.2015
LRRTM3	-0.7075
GPHB5	0.4225
OR4C13	-0.104
EIF3EIP	0.0829285714285715
HABP4	-0.6745
TMEM125	4.2065
CNTN2	-0.265375
ASNSD1	-0.09975
FUT4	1.487625
ACF	-0.03025
LOC158381	-0.071
CDH8	-0.74425
AGPS	0.165833333333333
C4orf18	0.756375
PECI	-1.1375
UNG	-0.47025
GSTP1	0.529625
DCUN1D5	-0.258333333333333
DKFZP564J0863	0.2505
SLC9A3R1	-0.30325
BCDO2	0.60775
CHMP7	-0.5975
REM2	0.4345
DNHD1	-0.223375
FKBP4	-0.40125
ZNF350	0.25875
MGC11102	0.435125
BST1	1.447
KISS1R	0.656
NCR2	0.6055
DEFB125	0.2565
UBE2W	0.98475
KRT15	-1.096125
C10orf99	3.1025
SCN11A	-0.131
GFI1	-1.57525
RDHE2	4.92583333333333
FHL1	-1.26066666666667
OSGEP	0.114666666666667
GATA1	-2.75833333333333
SMC6	-0.69425
TTTY14	-0.918
LPIN3	0.44975
RPL4	-0.7731
RBPMS	-0.6468
PRPF3	-0.214166666666667
EMR1	-1.4235
SPATA19	-0.63975
XCR1	0.663
IRX3	-2.3898
RBM6	-0.78975
KLF4	0.7345
UNC5CL	0.89925
SEBOX	0.143
BTK	-1.17175
KRCC1	0.86975
C6orf27	0.3505
SYTL5	-0.1455
PRND	0.706875
LOC653319	-1.021
PIGL	-0.746625
HUS1	1.1075
SFRS6	0.381333333333333
C17orf77	0.6355
UIMC1	0.201666666666667
FXYD2	-1.5179
LOC283152	0.1765
ZNF667	-1.94925
ZCCHC12	0.07175
TFEC	1.7875
ATP7B	1.7805
POLD2	-0.4595
RG9MTD1	0.56525
ACOT2	-0.934833333333333
HIST1H4I	-0.78325
PPARGC1A	0.1314
ETFA	-0.6541
POLRMT	-0.25725
ZNF146	0.241
MIA2	-1.802
KLHL6	-1.07633333333333
HOXB5	2.208875
NENF	0.652666666666667
CUGBP1	-0.578
PRSS22	2.16716666666667
CASC4	0.4734
CUL4B	0.3023
CENPJ	0.552
PITX1	0.611833333333333
FLJ31033	1.2035
CELSR3	-1.86483333333333
ZNF568	-1.37025
ITSN1	-0.425583333333333
EHBP1L1	0.1735
C19orf2	0.707
DCTN1	-0.818
LIN28B	-3.2595
TNKS2	-0.02025
C1QBP	0.533125
CADPS2	-1.15625
SRMS	1.0325
GJA9	0.405166666666667
MGC24975	-1.438
TRIM45	-1.47583333333333
TSP50	-0.28825
TCP1	-0.84175
TMED7	0.8327
CMA1	0.1775
CENPL	-0.813833333333333
PTCRA	0.0215
FST	-4.49075
VWCE	-3.1525
PAWR	0.16225
ABCC12	-0.119333333333333
LDLR	-0.1083
ASTN2	-0.4286
LOC441212	0.093375
GPATCH8	0.11725
TANC2	-1.43941666666667
KIF4A	-1.1115
C18orf18	-0.4405
PGM1	-1.1315
KIAA0258	0.77175
CPD	-0.252875
SNCAIP	-0.0265
DCT	-3.57316666666667
HLA-DOA	2.87904545454545
OR11L1	0.7375
UPK1B	-0.107
DNAJB4	-0.092
UGT1A8	1.749
HIST1H4L	-0.496
PECR	-0.778
HSPA2	1.27525
WFIKKN1	-2.563
SERP1	0.357875
SYDE2	-0.08625
TACR2	0.597
NUP85	-0.4965
CD177	0.810666666666667
LGR5	0.518166666666667
PIGG	-0.0496666666666667
PTHR1	-2.051
RAB5A	-0.396
FLJ13224	0.422
USP9Y	-0.38
C7orf53	-0.1
LRP1B	-0.899
XAF1	2.3432
ABCG8	-0.5005
ANKDD1A	-0.255833333333333
DAND5	-2.0545
SPAG6	-0.272
LINCR	1.13575
ZDHHC22	-1.13125
CCDC60	-0.3585
THOC7	-1.03116666666667
TCTA	0.3718
OR8K3	0.5825
NY-REN-7	-0.221333333333333
B2M	2.16016666666667
C6orf141	-2.069
LPPR4	2.7335
SQLE	0.7975
SEPHS1	-0.276
BTBD14B	0.283857142857143
PLRG1	0.53725
SPG7	-0.3786875
ZNF614	0.0475
PARD6G	0.185333333333333
INPP5B	-0.5623
GRPEL2	0.45325
PPID	-0.5643
TRIM56	-0.165
UBE2J1	0.773
IL20RA	4.34325
LOC387856	0.29925
C1orf107	0.50675
UTS2R	0.57675
C19orf22	0.52025
SAFB2	-0.28325
KIAA0652	-0.0665
KLRG1	-1.1845
MS4A8B	3.78983333333333
FRAG1	0.8935
KIAA1546	-0.43225
E2F4	0.2658
CLEC4M	0.0691666666666667
BTBD14A	-0.5015
KIAA0999	0.5447
GYPA	-2.934
TAC1	3.5692
TRAIP	-0.339666666666667
KIAA0232	0.2243
ERCC8	0.00350000000000001
GPX4	-0.82125
KIAA0368	-0.4595
GPR157	-0.236666666666667
CTAGE4	1.215
C9orf30	-1.17183333333333
OR52A1	1.335
HSP90B3P	-0.2115
ALG9	-0.3803
BTBD10	0.6775
SDK2	-0.149
BAIAP3	-1.37525
RABGGTB	-0.577375
ANKRD40	-0.137833333333333
KRT74	0.8595
CALCOCO2	0.463428571428572
SNCA	-2.20025
TMSL8	-2.930125
C2orf53	-0.606
ESRRB	-0.01425
ARHGAP26	0.89375
TDRD9	-2.611
HRAS	0.158666666666667
KLRC4	-1.5865
JAGN1	-0.2085
BSDC1	0.403
RNF43	1.6888
NDUFAF1	0.199
PHF12	0.30125
OR1L3	0.4075
FOLR2	1.04566666666667
LYZL6	-0.0205
tcag7.1260	-1.0755
WSB1	-1.60266666666667
PROS1	1.1057
OSTN	0.91
PSMB8	1.9585
SOCS4	0.305
DDIT4L	1.7655
MAS1	0.328
MGC34796	1.118
CSHL1	0.386166666666667
TBCCD1	-0.849833333333333
ZBTB7C	0.241
AP2S1	-0.4915
P15RS	-0.0119
VAT1	-0.8109
SHANK3	0.213166666666667
TUFM	0.458833333333333
THEG	-0.448
KRT34	-0.598
SGSM3	-0.660875
TOMM22	0.074625
SOCS3	1.16716666666667
CPO	-0.4135
POP4	1.0965
BHLHB3	0.05425
MALL	2.8625
OR1B1	0.457
PARK2	0.218333333333333
GPR124	0.3635
LCE1E	0.7675
RUVBL2	-0.07475
CGRRF1	0.5882
ACPL2	0.09425
WNT10B	-1.63775
BAIAP2L2	1.473875
ISCA1	0.036
C1orf125	3.4935
RPAP1	-1.13475
RAI16	-0.569
RPL27	0.604375
NLRP9	-0.2605
EPN1	0.634
LOC388610	-2.31925
SLC35A1	1.0308
GAL	0.169
SLC14A2	0.73275
RDH11	-1.20133333333333
FAM138F	0.1285
AUH	0.62475
FLJ40243	0.24325
C14orf129	1.65816666666667
MBD2	-0.490666666666667
ABHD14B	0.43675
PIGT	0.211
ALS2CR4	-0.25575
ALAS1	0.7089
FOXO1	1.40766666666667
CRLF3	0.105625
C20orf107	0.018
FARS2	-0.18775
CCDC28A	0.851
NPHP3	-1.425
OR13F1	0.5485
TSEN54	-0.00575
DEFB106B	0.1333
OR8B4	1.128
STH	-0.5455
ZC3H14	-0.37375
CBX2	-1.5445
TMEM49	0.45175
C6orf21	0.969
FLJ20920	1.157125
CRTAP	-0.627857142857143
DDX50	-0.05925
STYXL1	-0.06175
BLVRB	-0.882833333333333
LOC147650	-1.32183333333333
MMP24	-0.14125
GRID1	0.936333333333333
BANF1	-0.177
CTAGEP	0.19125
HMBS	-0.887
SLC25A24	0.973333333333333
C14orf50	2.11975
MRO	0.708166666666667
SLC25A15	0.9405
FAM84B	0.4816
TDP1	-1.069
C16orf78	0.338833333333333
C11orf57	0.312875
RFK	0.648625
ZFYVE9	-0.8945
STCH	-0.3695
WIBG	-0.171
LOC283871	-0.335833333333333
GBA2	-0.7749
NDUFB3	0.17525
HSD17B13	-0.64975
GRIN3A	0.233333333333333
FMNL1	-1.167
SEPT7	-0.091
GNLY	4.508
GRAMD1C	1.547
ZNF165	0.871
USP38	1.4355
FAM83A	-2.88083333333333
C14orf24	0.426833333333333
ARMCX3	0.924625
ARHGDIB	-1.06816666666667
AK1	0.071625
KIAA1045	0.017
DNAJB13	0.200166666666667
NEU2	-0.064
HIST1H4B	-0.0135
FAM20B	-0.4524
HES2	2.47942857142857
FAM73B	-0.0704
LOC388381	-0.52775
INTS7	-0.557818181818182
AMPH	0.3025
ZNF775	-0.484625
UCKL1	0.371166666666667
C10orf97	0.724
C1orf161	0.86175
ALDH1L1	2.27475
FLJ39378	-0.792375
SLC23A1	-1.4985
RBM4B	-0.163
THAP4	0.986666666666667
OGFRL1	-0.86225
KIAA0831	-0.245
PPP1R15A	-0.611333333333333
C1orf96	-0.273428571428571
C12orf11	-1.1575
BMF	0.142125
MAN1A1	-0.53875
KIAA1600	0.502833333333333
NLGN4X	-1.207
ALOX12	-0.765
RB1CC1	-0.0952
NEIL2	-0.4397
EIF4E	0.333363636363636
ABHD5	-0.72425
EXOC4	0.235
CIP29	0.0586666666666667
BATF2	4.4955
SLC29A4	-0.55575
HTR4	3.16175
EMB	1.3515
TRAF6	1.26125
LMNB1	-0.15225
FAM19A5	-0.06725
SHE	0.80825
PIK3C2B	1.83475
C15orf15	-0.2448
USP15	-0.0626
TCEAL2	-0.2075
C5orf39	-1.60283333333333
PTGER2	0.13975
SLC31A1	-0.33
IFT172	1.48425
ADAM29	0.2405
GFOD1	-1.13225
ST7L	1.16533333333333
C15orf26	-2.8965
PKN3	-1.57975
CNTD1	1.12516666666667
COMMD1	0.25525
NTRK2	0.544666666666667
FOXN3	-0.41625
MFGE8	-0.4415
PFKFB2	0.339333333333333
TAS2R4	-0.19525
ENTHD1	0.3965
PRMT5	-0.8765
MGC16384	-1.315875
LOC442229	0.2035
TSKU	1.044375
KRTCAP3	3.707125
PDLIM1	1.592
KCNS2	0.00675000000000001
RNF126	-0.0565
CEP63	-0.4835
CLIC4	-1.428125
hCG_1990170	1.88575
ACR	1.5301
KLK7	3.72175
ALOX5AP	3.38975
RIPK3	3.42575
TAS2R9	1.296
C19orf18	0.2665
BIRC6	0.153071428571429
ZNF16	-0.1155
RFT1	-0.7085
SLC8A2	0.01225
TACC1	-0.001125
ITGAD	0.3965
SAMHD1	1.61625
SH3PXD2B	0.8606
EPC2	0.58175
C20orf85	1.038875
ATP13A2	0.551666666666667
KRT4	1.099125
CAPNS1	0.454
MDM2	-0.781583333333333
PCDH20	2.66825
KCNK9	-0.1365
OR2C1	0.2375
KLHDC3	-0.904833333333333
IPPK	0.0415
EFHD2	1.034
GALR3	0.5925
NBEA	-2.81333333333333
ABCA6	0.7569
CLDN3	2.92016666666667
AKT2	-0.160357142857143
EGFR	0.8468
RBM16	0.48225
ZDHHC3	0.8818
SLC25A4	-1.41433333333333
CYB5B	0.615
CPXM1	-0.05225
NDRG1	-1.06607692307692
FLJ43826	0.32075
OR5L2	0.412666666666667
FARP2	1.5267
MRPL46	-0.509
LDHAL6B	0.3305
MAPKAPK3	-0.652833333333333
NCAM2	-1.79625
PRKD2	-0.0255
ZFP36L1	0.759
CYSLTR1	-0.97675
OR4C3	0.477
HIST1H2AJ	-0.082
CCNB2	-1.30388888888889
ZNF10	-0.746125
TMEM175	-0.0245
FAM134A	0.0861666666666667
TIGD4	1.2845
PCNP	-0.319
MGC39715	-0.73475
LQK1	-2.0875
CREB1	0.3405
TMPRSS3	0.0765
C4orf32	0.330125
LAT	-1.28708333333333
KCNA3	-0.1095
SKIV2L2	-0.15025
ROPN1B	-3.51625
tcag7.23	0.3385
CDT1	-1.95425
ZHX2	-0.086375
CD28	-3.59625
ZNF624	-0.18425
SEPT2	0.4965
SOHLH2	-2.34075
MCOLN3	-0.2635
UNQ1945	0.547
MASP2	-0.4705
ZNRF3	1.0149
GPATCH3	-0.321
AGL	0.32625
QRICH2	-0.6545
PSD4	-0.187333333333333
CCNB1IP1	-0.54925
ENPP7	0.67275
OBFC1	-0.0715
KCNG3	-2.45425
C14orf79	-0.193083333333333
ENPEP	1.49283333333333
SCT	0.4275
SKI	0.7155
SEC61G	-0.7185
CAPN11	-0.68625
ATXN7L3	0.2135
DBNDD1	0.384166666666667
FAIM	-0.51825
ANKRD36	-1
GABRP	0.505
TACSTD2	0.353166666666667
EIF3J	-0.19
PPP2R2A	-0.20375
TEKT4	-1.19566666666667
PVALB	-3.30433333333333
F10	-1.41983333333333
FAM134C	0.7816
COMP	2.642875
EFCBP1	-2.9303125
SCLT1	0.64825
TAL1	-0.9205
ACSL1	-0.12
ABCC5	-0.4945
ABL1	-0.339777777777778
RBBP7	0.0345
PTPRG	-0.4075
NCOR1	-0.0691
SPINK4	4.87133333333333
TXNRD1	-1.1683
TNRC15	0.64725
C9orf138	0.0585
UBE2H	0.342666666666667
BRDT	-0.668333333333333
C8orf31	-0.1085
CCNE2	-1.32336363636364
SLC6A8	-0.860625
CALCR	-4.183
PPP1CB	0.706333333333333
ABHD8	-0.88075
ARF5	0.2445
SLC24A4	1.214
CCT3	-0.2435
ZNF121	-0.3215
SLC3A2	-0.788
OR13A1	0.5195
SLC5A10	0.0955
RAD50	1.4365
IER5	-0.148375
MTHFD1L	-0.821375
MBTPS2	0.5165
MVK	-0.337375
NCL	0.6563
PSMD10	-0.39375
MOBP	0.188375
FLJ32894	-0.645
HRH1	0.643833333333333
C5orf30	0.7935
NUDT16L1	0.3915
RASGRP3	2.53333333333333
PRKRIP1	-0.8405
CCDC75	-0.521
LOC253970	0.02625
KIAA1239	-0.157
MED21	-0.26625
SYT11	0.489833333333333
NTSR2	-0.241
EGFL11	-0.321
CXorf59	-0.7565
OR2A25	-0.20625
SPTBN2	-0.47025
LRMP	-1.47616666666667
RNF111	-0.3065
PTH	-0.704
LOC619208	0.165666666666667
KIAA0895	-0.3225
RANBP5	0.21225
P2RY10	0.2335
NME5	2.0465
DDX21	0.08575
LRSAM1	-0.2905
HDAC11	0.0353333333333333
VMO1	0.60775
NOLA2	0.161333333333333
ADAR	0.2745
MTO1	-0.951666666666667
SF4	0.135166666666667
P2RX1	0.604
HBM	0.17475
EN2	0.682
C14orf172	0.579
TM9SF2	1.748
INHBE	-0.695833333333333
TCTE3	0.290666666666667
TOX2	-2.82625
CTAGE3	0.17775
HBB	3.964
MED15	-0.854333333333333
CASR	0.15825
C6orf66	0.609666666666667
MTPN	-0.671125
UNC50	0.849
C21orf33	0.60275
IRF2	0.483
PGR	-2.205
GPR84	2.07425
CROCCL1	-1.18725
SRPX	-2.2595
BRE	0.181333333333333
FGF10	0.72
SDC3	-0.431833333333333
ZRSR1	-0.056
DKFZP434P211	-0.745375
SOX6	-1.016
RPUSD2	-0.2655
C14orf173	0.498333333333333
MAPK11	-0.560666666666667
TBC1D22A	0.0955
FAM123A	-0.2175
COL4A6	-3.057
TOMM70A	0.55375
NAB1	1.213125
MGC16385	-0.89025
TSPAN18	-0.0173333333333333
MED31	0.248
PLG	-0.33775
CAPSL	0.303
ZNF532	-0.0261
ASB14	0.19275
CA8	-2.37475
NUDT16P	3.2785
SLFN11	-1.3745
LRRIQ2	-0.9455
NOL7	0.00033333333333338
BRMS1L	-0.429
JARID1A	0.6775
PANK2	-0.50725
ICAM3	0.04625
MDS1	1.945
TAF8	0.07125
RNF139	1.43575
ZNF594	-0.992
ADAM8	1.716625
SFTPC	0.134875
MAN2B2	0.71875
RGS12	-0.1290625
EIF1AY	-3.71641666666667
LRRIQ1	-1.2305
GPR150	0.54275
CCDC21	-1.29866666666667
PRRG3	0.51775
SAA4	-1.55275
RAPGEF5	2.16075
ZCCHC2	-0.33525
MGC39372	0.2095
PPP4R2	-0.0636666666666667
CDCA2	-1.5805
OR4D5	0.7095
PTGFRN	0.6996
SIGLEC5	2.01916666666667
C19orf61	-0.885166666666667
NMUR2	0.197
KIAA1586	-1.27216666666667
DAGLA	1.24266666666667
CHCHD6	0.3695
GPR32	1.003
NEUROD6	0.210833333333333
SLC2A4RG	-1.0711875
CA5B	0.052
FBXL3	1.212
MPHOSPH9	-1.38225
HMG2L1	0.01875
HCN4	0.277666666666667
CEACAM19	0.1425
SH2D4B	0.453333333333333
HFE2	0.1095
TGM4	0.341833333333333
LYPD2	-0.458
TBC1D15	-0.0395
MRPS21	-0.8159
NONO	-0.8868
CLEC5A	1.2125
ITCH	0.5618
MGAT3	0.653333333333333
MBP	0.066375
RPP25	0.62325
SOSTDC1	3.61275
HRC	-1.57275
TRIM48	0.133
TMEM133	0.57175
ECEL1P2	-0.45025
HOXC11	-0.382
DOK5	-0.5865
HELZ	-0.673333333333333
LOC348180	0.55775
MGC33894	0.457
ADRB3	0.54
DMD	-0.192
PTRH2	-0.257
MPEG1	2.88833333333333
NDUFA12	-0.00316666666666667
KRTAP2-4	0.193
STAMBPL1	1.46066666666667
ADCY2	-0.306833333333333
UNQ6125	0.5655
KLHL20	-0.514333333333333
SRM	-0.536
OTC	0.6645
TMIE	0.0631666666666667
SNX8	0.69575
LIPK	-0.226
CHURC1	-0.806333333333333
KLC2	0.278333333333333
HDAC1	0.496833333333333
FAM128A	-0.516166666666667
FNDC3B	0.781
MTCP1	-0.125333333333333
WFDC10B	1.5576
PCDHGB3	0.753
ATRNL1	-1.787
CAV2	0.338875
MED26	-0.259833333333333
DUS1L	0.65175
CHRM3	0.457875
NEK9	-0.36475
WARS2	0.4375
TBX22	-0.504
TOMM40	0.156
RP6-213H19.1	0.241333333333333
TUBGCP5	-1.51275
IGSF6	3.731
TPPP	1.03466666666667
UNQ6190	0.0965
GSTM5	0.318125
BTD	-0.460833333333333
PDCD1LG2	-0.103
SNRPB2	0.153666666666667
ERICH1	-0.21475
APOA4	-1.383125
HOXA11	0.92575
NARG1	0.078625
MKX	0.536
RAB28	0.321785714285714
PKP3	1.5295
SH3GL2	-2.579
CTSO	2.26925
RPN2	0.557625
IL28RA	0.969666666666667
SFMBT1	-0.56225
WDR57	0.019875
FER1L3	0.622916666666667
HSF5	-0.442833333333333
TTC9B	0.91925
C4BPA	-1.83166666666667
ALB	-3.35628571428571
SORBS3	-0.027875
UPF2	0.3185
JPH1	-0.825
AGBL2	-1.24925
DOPEY1	1.7525
TERF1	-0.01575
KIF22	-0.913166666666667
NINJ1	-0.04425
SEC61A2	-0.477916666666667
HIST1H1D	-1.27533333333333
SFXN4	1.233375
UCP3	0.5129
ZNF703	1.06533333333333
MYL6B	-1.09225
TREM1	2.986
OR52E6	0.718
CKMT2	5.14275
HLA-C	3.264375
SLC13A3	-0.877166666666667
TIMP4	-0.825
SLIT2	-0.607
RSF1	-0.0471111111111111
LONRF1	-0.887571428571429
MON1A	-0.299666666666667
CACNG6	-1.54916666666667
DPPA4	-4.87766666666667
ZSWIM3	1.00625
ZNF804A	0.0191666666666667
CCIN	0.00875000000000002
SLC25A31	-0.46275
KCNMB4	0.34725
RABL5	-0.17975
GALNS	0.1063
STX6	0.00662500000000001
HIST1H1C	-4.1365
CIDEB	-0.826375
CASP4	0.0333333333333333
PDK3	0.469
KCNJ11	0.5145
TPR	-1.219375
ZSCAN20	0.798
MTX2	0.44175
HIST1H2BH	-1.364
LOC283767	-0.02975
LYRM7	-0.389333333333333
BRD3	-0.6265
HIST1H2BO	-1.58175
MAGEB10	0.964
SLC45A1	-0.215
SERPINA3	-2.77525
KIAA0143	0.44775
KCNJ16	0.4685
KRT79	0.65375
FABP2	0.649
NUT	-1.3295
ZNF57	1.0025
FBXL4	0.64775
CLEC9A	-0.022
UGT8	3.08016666666667
BMP2K	-0.05325
MAPK4	-3.07975
SLC25A23	-0.1401
HINT1	0.1737
KRTAP13-1	-0.05
SFXN5	-0.3497
CHCHD2	1.02541666666667
FAM3D	4.3205
NDP	-1.82475
RHOBTB1	-0.203
SLC4A4	0.156125
RPL38	0.20325
HTF9C	-0.6455
AP2A2	-0.02925
ZBTB46	-0.6295
MAP7D1	-0.422625
AOX1	-2.21333333333333
CYR61	0.24925
DTNA	-0.854857142857143
JRKL	1.52925
TMOD3	0.0935
EEA1	-0.1615
ADCK5	0.43425
IL1R1	0.781833333333333
KLK3	0.476428571428571
HRSP12	1.0335
KTN1	0.25725
LOH11CR2A	-0.2009
RELL2	0.955
MAB21L1	-0.5765
C20orf59	-0.159333333333333
PHKB	0.09575
ADAM2	-1.5085
TBC1D8B	1.67816666666667
FAM13A1	-0.351375
LAPTM4B	0.558833333333333
LCN8	0.149
TMEM147	0.2715
SYT4	1.42066666666667
XPO7	-1.2735
C9orf62	0.787
GPR75	0.53
TRIM5	-0.01475
APOC1	-0.463
RNASE4	-0.249
PARD6B	-1.713375
ARID1A	-0.56775
TPD52L3	-0.0782
RRAGB	0.00283333333333333
RCN2	-0.888833333333333
HIST2H2BE	-1.6894375
STARD7	-0.00125
SHMT2	-1.3045
KIAA1751	-0.473833333333333
MLYCD	0.6145
LOC162632	-0.914
UQCRH	-0.39075
RP11-217H1.1	0.827
SDHA	-1.334
NCLN	-0.1274
ZNF17	-0.346833333333333
RCBTB2	-1.3375
VEGFB	-0.3691
RP4-747L4.3	-0.24
COLQ	0.0725
MPN2	-0.396
DRG2	-0.62225
KLRB1	5.25925
ALPK2	-2.0955
DNASE2B	1.205
FLJ23834	-0.198833333333333
AXUD1	0.311833333333333
SAFB	-0.1577
NSUN4	0.11175
RFX2	-0.665833333333333
MAPK8IP1	-0.215833333333333
FANCD2	-0.982071428571428
ANKZF1	-1.32216666666667
C19orf50	-0.95025
DUSP8	1.7945
SENP5	0.12125
NFKBIL2	0.29975
LBR	0.501125
IGFL1	3.7035
LZTS2	-1.234625
IL2RG	2.527
CCDC51	0.54275
KLF3	1.553125
ANKRD37	-1.49675
KCTD14	2.35866666666667
FZR1	0.0693333333333333
SLC44A4	3.6905
ESPL1	-0.65925
GMPR2	-0.9834
TBC1D19	-0.327333333333333
ERGIC1	0.734074074074074
ERBB4	-1.3777
TSPAN32	0.482583333333333
MAP4	-0.305375
GPHN	-0.2695
SLC6A2	0.260875
HIVEP1	-0.00724999999999999
DFFB	1.0195
EIF4EBP2	0.35925
DMRT1	-0.534666666666667
HSPB6	0.16625
IER2	0.801333333333333
AIFM1	0.8195
WWC2	-0.892333333333333
MRPL4	0.834
FLJ21062	0.833666666666667
EPB41L4A	0.166666666666667
SH2D6	0.63275
TAF4B	0.05625
GAL3ST3	-1.669
MALT1	-0.273333333333333
RTDR1	0.84475
ARVCF	-1.056625
MEX3B	-1.85683333333333
FBXO16	-0.2025
KIF7	-1.59575
C1QC	3.89666666666667
ZNF783	-0.701833333333333
ZNF85	-1.28525
MMP13	0.6725
KIAA0329	-0.139125
RTP3	-0.1155
ZBED3	-1.6195
CLGN	-4.52625
SLC25A37	-1.18925
hCG_18290	-0.19
OR5AS1	-0.445
SMARCC2	-0.236666666666667
FAM109A	0.557833333333333
CCDC12	-0.99075
USF2	0.5522
DEPDC7	-0.5575
C20orf24	1.077
JMJD3	0.882
DSP	0.437214285714286
SLIC1	0.664875
FAM20A	-0.1785
IRF2BP2	0.729125
