Hybridization REF	TCGA-A6-2685-11A-01R-1758-07
ZNF212	-0.37275
NUDT1	-0.870666666666667
RFPL2	-1.78225
ZNF83	-1.08383333333333
GDPD5	-1.695875
PDCD4	2.72505
CEP350	-0.26875
OR10A2	0.491
CST7	1.887
CIAO1	-1.10975
SELL	1.40525
OR8J3	3.2445
LTBP4	1.12316666666667
SIRT6	1.8575
CCL19	3.9915
PPIL1	-1.3455
GBP7	-0.309333333333333
STK17A	-0.2173
ABR	1.43775
OR9G1	-0.3465
FOXE1	-0.791625
CNGA3	1.0185
GML	0.513
CD38	-0.091
ZDHHC6	0.544333333333333
NEFH	-2.81225
CTDSP2	1.48275
PGBD5	-0.00116666666666666
CCNY	0.340428571428571
RMND5B	0.249833333333333
ZNF257	-2.3225
FLJ22167	-0.239125
EXOSC7	-0.415833333333333
ROR2	0.71525
MAOA	4.305375
TNNT3	0.0871666666666667
GYPC	-1.403
C7orf33	0.4255
PLIN	2.59083333333333
LOC90826	-0.21675
RNF4	-0.3775
F8A1	0.304166666666667
PLEKHG4	-2.915
GRB2	0.07435
HIST1H2AD	-1.1445
DUS3L	-0.388833333333333
EIF1	-0.726666666666667
RP5-1077B9.4	-0.837166666666667
FPGT	1.5095
GDF10	0.3855
COQ9	1.48675
GCC2	0.469714285714286
RARRES3	2.5645
PLXNA1	-1.1083
KIAA0100	0.1543
PMF1	0.5105
FNDC1	3.97875
HS2ST1	-0.322833333333333
CRELD2	0.829
C8G	1.03
CD82	-0.2655
LIM2	-1.572
UNQ6490	0.247
MMP16	-0.18575
DRD3	0.32125
C5orf26	-1.83375
C11orf73	-0.913125
PTP4A2	0.126375
OR4M2	0.4155
HPCA	0.0656666666666667
SEC14L1	-0.782166666666667
CHFR	0.581375
EMILIN1	0.554
NDUFS4	0.07575
COL18A1	-2.003375
PDZD3	2.7441
C9orf16	0.165333333333333
ERBB2IP	0.622333333333333
EMX2	1.4025
FUS	-1.04475
TF	-4.0572
CLCN4	0.167833333333333
CXorf56	0.258
C11orf72	1.04725
ELAC2	-1.08991666666667
NPR1	-0.46
ASS1	1.10466666666667
USP42	-0.18175
POLR2J	0.2015
SEC23IP	0.561333333333333
UQCRC1	1.99075
LOC729603	0.7525
C1orf71	0.03125
POLG	-1.7465
ADAM23	-3.7155
TFR2	-1.09225
RICTOR	-1.1755
MGC39606	0.338
C19orf55	-0.361875
SNAPC1	-2.58783333333333
GNA11	2.836
CCDC52	-0.190666666666667
FSIP1	2.544
UPF3A	-0.31775
IGSF11	-1.80233333333333
LAGE3	-1.0745
CHST6	-0.33
UNC13B	1.464625
TTLL4	-0.702875
ZNF687	-0.467625
SDC2	-1.7904
COX7A2	0.95375
LAMB4	-0.00325
FAM24A	0.069
LRRTM3	-1.37116666666667
GPHB5	0.3685
OR4C13	1.2465
EIF3EIP	0.341428571428571
HABP4	-0.438
TMEM125	4.102
CNTN2	0.909
ASNSD1	-1.05975
FUT4	2.554375
ACF	2.621
LOC158381	0.6335
CDH8	-0.867
AGPS	-0.218166666666667
C4orf18	0.121875
PECI	-0.01775
UNG	-0.018375
GSTP1	0.167625
DCUN1D5	-2.41716666666667
DKFZP564J0863	-0.59075
SLC9A3R1	0.665875
BCDO2	0.34125
CHMP7	0.617625
REM2	0.3405
DNHD1	-0.562875
FKBP4	-0.846375
ZNF350	0.8995
MGC11102	-0.4995
BST1	2.5275
KISS1R	0.0455
NCR2	0.35
DEFB125	-0.02
UBE2W	0.421125
KRT15	-2.245125
C10orf99	2.9305
SCN11A	1.17271428571429
GFI1	0.55225
RDHE2	4.352
FHL1	1.2125
OSGEP	0.157
GATA1	-3.2095
SMC6	-0.872
TTTY14	-0.487
LPIN3	0.53875
RPL4	-0.5287
RBPMS	-0.6585
PRPF3	-0.229333333333333
EMR1	-1.8625
SPATA19	-0.83225
XCR1	0.238
IRX3	-3.1599
RBM6	-0.407
KLF4	3.6281
UNC5CL	0.83275
SEBOX	0.6445
BTK	-0.092
KRCC1	2.1325
C6orf27	0.7065
SYTL5	-0.449
PRND	-0.113428571428571
LOC653319	-1.4875
PIGL	-1.5495
HUS1	0.521833333333333
SFRS6	0.4705
C17orf77	0.339
UIMC1	-0.4765
FXYD2	-2.08
LOC283152	0.14825
ZNF667	-2.0085
ZCCHC12	0.19625
TFEC	2.2472
ATP7B	1.33216666666667
POLD2	-0.883833333333333
RG9MTD1	-0.436
ACOT2	0.6305
HIST1H4I	-1.188
PPARGC1A	2.4242
ETFA	0.698
POLRMT	0.1035
ZNF146	-0.44875
MIA2	0.553
KLHL6	-0.375
HOXB5	1.63875
NENF	-0.0163333333333333
CUGBP1	-1.932
PRSS22	-0.397833333333333
CASC4	1.1132
CUL4B	-0.8663
CENPJ	-0.6886
PITX1	-0.292833333333333
FLJ31033	1.7405
CELSR3	-2.455
ZNF568	-0.66525
ITSN1	-0.186166666666667
EHBP1L1	0.539
C19orf2	-0.4355
DCTN1	0.21525
LIN28B	-3.171
TNKS2	0.63475
C1QBP	0.17275
CADPS2	1.05575
SRMS	0.11275
GJA9	0.529666666666667
MGC24975	-0.917666666666667
TRIM45	-2.76216666666667
TSP50	0.22775
TCP1	-0.924
TMED7	0.4905
CMA1	2.337
CENPL	-0.928833333333333
PTCRA	-0.435
FST	-5.027
VWCE	-4.515
PAWR	0.4335
ABCC12	-0.8438
LDLR	-0.1167
ASTN2	-0.4471
LOC441212	-0.887625
GPATCH8	-0.02325
TANC2	-2.04941666666667
KIF4A	-0.958
C18orf18	0.918
PGM1	0.522
KIAA0258	1.22
CPD	0.6175
SNCAIP	-1.461
DCT	-5.1755
HLA-DOA	3.0715
OR11L1	0.9345
UPK1B	0.332833333333333
DNAJB4	-0.2065
UGT1A8	5.5115
HIST1H4L	-1.4975
PECR	-0.611
HSPA2	2.3665
WFIKKN1	-0.8775
SERP1	0.37
SYDE2	0.67575
TACR2	1.8695
NUP85	-0.719
CD177	3.895
LGR5	-0.372
PIGG	0.0869166666666667
PTHR1	-1.67383333333333
RAB5A	0.4827
FLJ13224	0.07
USP9Y	-2.373
C7orf53	-1.136
LRP1B	-0.967
XAF1	1.9852
ABCG8	-0.069
ANKDD1A	-1.21383333333333
DAND5	-1.4145
SPAG6	-0.0446666666666667
LINCR	2.55175
ZDHHC22	-0.821875
CCDC60	0.6675
THOC7	-0.832333333333333
TCTA	1.3571
OR8K3	0.03975
NY-REN-7	1.07025
B2M	2.91533333333333
C6orf141	-1.974375
LPPR4	0.75275
SQLE	-1.313875
SEPHS1	-0.71875
BTBD14B	0.150571428571429
PLRG1	-0.0875
SPG7	-0.0969375
ZNF614	-0.260833333333333
PARD6G	-0.594166666666667
INPP5B	-0.8469
GRPEL2	-0.871
PPID	-0.848
TRIM56	0.58275
UBE2J1	1.0005
IL20RA	4.6055
LOC387856	0.77975
C1orf107	0.468
UTS2R	0.23825
C19orf22	0.9775
SAFB2	0.10075
KIAA0652	0.757875
KLRG1	-0.683
MS4A8B	4.675
FRAG1	0.915
KIAA1546	0.64
E2F4	-0.0499
CLEC4M	0.995166666666667
BTBD14A	-1.4115
KIAA0999	0.4292
GYPA	-3.59616666666667
TAC1	3.8873
TRAIP	-0.993666666666667
KIAA0232	0.8531
ERCC8	-1.116625
GPX4	-0.436625
KIAA0368	-0.246125
GPR157	-1.14433333333333
CTAGE4	3.177
C9orf30	-1.48566666666667
OR52A1	0.448
HSP90B3P	0.1445
ALG9	-0.206
BTBD10	0.99775
SDK2	0.28
BAIAP3	-0.55125
RABGGTB	-1.289625
ANKRD40	0.408166666666667
KRT74	-0.206
CALCOCO2	1.7475
SNCA	-3.12525
TMSL8	-4.617375
C2orf53	-2.2965
ESRRB	0.1325
ARHGAP26	0.72525
TDRD9	-3.381
HRAS	0
KLRC4	-1.0315
JAGN1	0.114833333333333
BSDC1	0.1115
RNF43	0.9523
NDUFAF1	-0.161
PHF12	1.09275
OR1L3	0.0175
FOLR2	2.84616666666667
LYZL6	0.7045
tcag7.1260	3.206
WSB1	-1.10816666666667
PROS1	1.7763
OSTN	0.2255
PSMB8	2.2045
SOCS4	0.366625
DDIT4L	0.41525
MAS1	0.1025
MGC34796	1.747
CSHL1	0.546666666666667
TBCCD1	0.118833333333333
ZBTB7C	1.5255
AP2S1	0.196125
P15RS	-0.6094
VAT1	-1.5967
SHANK3	0.142833333333333
TUFM	0.722
THEG	-0.53
KRT34	-2.66575
SGSM3	0.737
TOMM22	0.509125
SOCS3	0.771666666666667
CPO	-0.578
POP4	0.445
BHLHB3	1.74075
MALL	4.83325
OR1B1	0.37
PARK2	1.1738
GPR124	0.169375
LCE1E	-0.034
RUVBL2	-0.321
CGRRF1	0.7497
ACPL2	-0.7
WNT10B	-2.028875
BAIAP2L2	2.2465
ISCA1	0.446
C1orf125	3.2585
RPAP1	-1.09075
RAI16	-0.451833333333333
RPL27	-0.335125
NLRP9	-0.9335
EPN1	1.4385
LOC388610	-2.299875
SLC35A1	1.4578
GAL	-2.80925
SLC14A2	0.5695
RDH11	-0.659666666666667
FAM138F	-0.095
AUH	0.9815
FLJ40243	1.26075
C14orf129	2.728
MBD2	-0.327333333333334
ABHD14B	1.42
PIGT	0.756125
ALS2CR4	-1.279
ALAS1	1.6119
FOXO1	1.84483333333333
CRLF3	0.07375
C20orf107	0.2585
FARS2	0.40375
CCDC28A	0.384
NPHP3	-1.457
OR13F1	1.031
TSEN54	-0.30625
DEFB106B	-0.8809
OR8B4	1.655
STH	-0.829
ZC3H14	0.16225
CBX2	-1.26
TMEM49	-0.46575
C6orf21	0.5725
FLJ20920	1.821375
CRTAP	-0.108142857142857
DDX50	-0.83425
STYXL1	-0.175
BLVRB	0.151
LOC147650	-2.2675
MMP24	0.472
GRID1	1.42033333333333
BANF1	0.420166666666667
CTAGEP	1.51975
HMBS	-0.866
SLC25A24	0.8485
C14orf50	3.556
MRO	-0.528666666666667
SLC25A15	-0.2925
FAM84B	-0.4683
TDP1	-1.0035
C16orf78	0.621
C11orf57	-0.747375
RFK	1.25575
ZFYVE9	-0.186625
STCH	-1.2619
WIBG	0.591
LOC283871	0.156666666666667
GBA2	1.0561
NDUFB3	0.52175
HSD17B13	-0.191
GRIN3A	3.3895
FMNL1	-0.430833333333333
SEPT7	-0.5811
GNLY	3.3425
GRAMD1C	1.72583333333333
ZNF165	0.78175
USP38	1.4705
FAM83A	-3.86883333333333
C14orf24	1.83208333333333
ARMCX3	0.08075
ARHGDIB	-0.269
AK1	0.105125
KIAA1045	0.08075
DNAJB13	0.118166666666667
NEU2	0.27
HIST1H4B	-1.40333333333333
FAM20B	-0.6238
HES2	1.8755
FAM73B	0.8994
LOC388381	0.4955
INTS7	-1.06645454545455
AMPH	0.4505
ZNF775	0.0485
UCKL1	-0.342666666666667
C10orf97	0.44025
C1orf161	1.531
ALDH1L1	2.27725
FLJ39378	-1.230125
SLC23A1	0.741
RBM4B	0.3045
THAP4	0.772833333333333
OGFRL1	-1.523
KIAA0831	-0.494875
PPP1R15A	0.442333333333333
C1orf96	-1.59328571428571
C12orf11	-1.55925
BMF	1.196875
MAN1A1	0.5775
KIAA1600	-0.2985
NLGN4X	0.19025
ALOX12	-0.6235
RB1CC1	-0.7844
NEIL2	-0.2427
EIF4E	0.402590909090909
ABHD5	0.43725
EXOC4	-0.282333333333333
CIP29	-0.0763333333333333
BATF2	3.48
SLC29A4	-0.435375
HTR4	4.5235
EMB	-0.2545
TRAF6	1.26775
LMNB1	-0.7985
FAM19A5	-2.079375
SHE	2.0805
PIK3C2B	2.427
C15orf15	-0.7932
USP15	0.3163
TCEAL2	2.51775
C5orf39	-1.59866666666667
PTGER2	1.326
SLC31A1	0.32975
IFT172	1.46775
ADAM29	0.6565
GFOD1	0.673
ST7L	0.174
C15orf26	-3.9105
PKN3	-1.53675
CNTD1	1.8535
COMMD1	0.391
NTRK2	1.83533333333333
FOXN3	1.016125
MFGE8	-0.9626
PFKFB2	2.34966666666667
TAS2R4	-0.44725
ENTHD1	-0.825166666666667
PRMT5	-0.7115
MGC16384	-1.654625
LOC442229	-0.7545
TSKU	0.782
KRTCAP3	3.484
PDLIM1	2.348
KCNS2	0.343
RNF126	0.358
CEP63	-0.158875
CLIC4	-1.385
hCG_1990170	3.10225
ACR	2.1626
KLK7	-0.85725
ALOX5AP	3.138625
RIPK3	4.66775
TAS2R9	0.584
C19orf18	0.072
BIRC6	0.672928571428572
ZNF16	0.481
RFT1	-0.882
SLC8A2	-0.2775
TACC1	0.7455
ITGAD	-0.58275
SAMHD1	1.44
SH3PXD2B	0.0541
EPC2	-0.20025
C20orf85	0.587125
ATP13A2	0.545833333333333
KRT4	0.648625
CAPNS1	1.2025
MDM2	-0.0931666666666667
PCDH20	6.6555
KCNK9	0.4095
OR2C1	0.456
KLHDC3	-0.579333333333333
IPPK	0.3805
EFHD2	1.44925
GALR3	0.216
NBEA	-0.473
ABCA6	2.6758
CLDN3	3.38433333333333
AKT2	-0.393
EGFR	0.8993
RBM16	0.181125
ZDHHC3	1.867
SLC25A4	0.418333333333333
CYB5B	1.06633333333333
CPXM1	-1.68125
NDRG1	0.826307692307692
FLJ43826	0.44825
OR5L2	1.41316666666667
FARP2	1.8095
MRPL46	-0.053
LDHAL6B	-0.482
MAPKAPK3	-0.5525
NCAM2	-3.497
PRKD2	0.554
ZFP36L1	0.1215
CYSLTR1	-0.27225
OR4C3	0.81425
HIST1H2AJ	0.9925
CCNB2	-1.48111111111111
ZNF10	-0.92125
TMEM175	0.141
FAM134A	0.806166666666667
TIGD4	-0.4995
PCNP	-0.9005
MGC39715	0.282
LQK1	-2.40425
CREB1	0.6923
TMPRSS3	-2.33525
C4orf32	-0.859625
LAT	-0.945666666666667
KCNA3	0.842
SKIV2L2	-0.83675
ROPN1B	-3.85875
tcag7.23	0.4635
CDT1	-1.810375
ZHX2	0.049
CD28	-2.9065
ZNF624	0.87125
SEPT2	0.0575
SOHLH2	-2.813
MCOLN3	-0.140714285714286
UNQ1945	0.5595
MASP2	-0.507
ZNRF3	0.0139
GPATCH3	0.3945
AGL	0.414875
QRICH2	0.069
PSD4	0.5605
CCNB1IP1	-1.45725
ENPP7	0.34975
OBFC1	0.096
KCNG3	-0.565
C14orf79	-0.64725
ENPEP	-0.524166666666667
SCT	1.982
SKI	0.269625
SEC61G	-1.342
CAPN11	0.2455
ATXN7L3	0.944
DBNDD1	-1.3435
FAIM	-0.47375
ANKRD36	-1.426
GABRP	-0.51
TACSTD2	-3.6305
EIF3J	-1.11325
PPP2R2A	0.022
TEKT4	-0.206666666666667
PVALB	-3.94583333333333
F10	-1.97233333333333
FAM134C	1.3074
COMP	0.465375
EFCBP1	-2.2253125
SCLT1	0.29425
TAL1	-0.8927
ACSL1	0.8105
ABCC5	-1.281
ABL1	-0.0402222222222222
RBBP7	-0.148333333333333
PTPRG	-1.0755
NCOR1	1.069
SPINK4	5.20566666666667
TXNRD1	-0.9406
TNRC15	0.009875
C9orf138	-0.00375000000000001
UBE2H	-0.488833333333333
BRDT	-0.356333333333333
C8orf31	-0.21625
CCNE2	-0.754818181818182
SLC6A8	0.02675
CALCR	-5.151
PPP1CB	1.56416666666667
ABHD8	-1.0625
ARF5	0.4351
SLC24A4	1.4355
CCT3	-0.56975
ZNF121	0.372125
SLC3A2	-1.2773
OR13A1	0.6715
SLC5A10	0.26725
RAD50	0.18975
IER5	-0.55125
MTHFD1L	-2.4125
MBTPS2	0.35125
MVK	0.591625
NCL	-0.235
PSMD10	-0.3835
MOBP	0.6955
FLJ32894	-1.121
HRH1	1.38266666666667
C5orf30	1.8935
NUDT16L1	0.8373
RASGRP3	3.6125
PRKRIP1	-0.9055
CCDC75	-0.48025
LOC253970	0.35125
KIAA1239	2.94775
MED21	-0.94525
SYT11	-0.0614166666666667
NTSR2	-0.823
EGFL11	4.017
CXorf59	-0.0755
OR2A25	-0.51725
SPTBN2	-1.97225
LRMP	0.0693333333333333
RNF111	-0.164
PTH	0.515
LOC619208	-0.9675
KIAA0895	-1.33375
RANBP5	-0.75125
P2RY10	1.84366666666667
NME5	1.3025
DDX21	-1.09025
LRSAM1	-0.388
HDAC11	1.04266666666667
VMO1	1.209
NOLA2	-0.579666666666667
ADAR	0.129083333333333
MTO1	-1.12283333333333
SF4	0.5135
P2RX1	1.404
HBM	1.2965
EN2	0.5835
C14orf172	0.442
TM9SF2	1.2931
INHBE	-0.574666666666667
TCTE3	0.0120833333333333
TOX2	-1.605
CTAGE3	0.852875
HBB	4.3464
MED15	-0.179
CASR	1.4625
C6orf66	0.0708333333333333
MTPN	-1.0485
UNC50	-0.06225
C21orf33	0.658
IRF2	1.900625
PGR	-2.84933333333333
GPR84	1.2795
CROCCL1	-1.941
SRPX	-1.608
BRE	0.641
FGF10	1.18425
SDC3	-0.749333333333333
ZRSR1	0.509666666666667
DKFZP434P211	-0.694125
SOX6	0.148
RPUSD2	-0.31225
C14orf173	0.758083333333333
MAPK11	-1.09016666666667
TBC1D22A	1.317
FAM123A	-0.3175
COL4A6	-1.77716666666667
TOMM70A	0.47275
NAB1	0.107375
MGC16385	-1.0155
TSPAN18	-0.835666666666667
MED31	-0.31375
PLG	0.13175
CAPSL	-0.109
ZNF532	-0.57
ASB14	1.064
CA8	-0.73875
NUDT16P	3.60083333333333
SLFN11	-1.555
LRRIQ2	-1.4515
NOL7	-0.4835
BRMS1L	-0.989
JARID1A	-0.413666666666667
PANK2	-0.611
ICAM3	0.94275
MDS1	2.12975
TAF8	-0.8295
RNF139	-0.08125
ZNF594	-1.24883333333333
ADAM8	0.8045
SFTPC	-0.127875
MAN2B2	1.48475
RGS12	-0.288875
EIF1AY	-4.947
LRRIQ1	-2.21
GPR150	0.551
CCDC21	-1.0075
PRRG3	0.424
SAA4	-4.352
RAPGEF5	3.24375
ZCCHC2	0.0634166666666667
MGC39372	0.278
PPP4R2	0.2655
CDCA2	-1.19716666666667
OR4D5	0.7715
PTGFRN	1.2842
SIGLEC5	-0.545666666666667
C19orf61	-0.826666666666667
NMUR2	0.918
KIAA1586	-1.99083333333333
DAGLA	1.074
CHCHD6	-0.61975
GPR32	0.547
NEUROD6	-0.797666666666667
SLC2A4RG	-0.51425
CA5B	-0.427
FBXL3	1.25625
MPHOSPH9	-0.881
HMG2L1	-0.20425
HCN4	0.451833333333333
CEACAM19	0.2795
SH2D4B	0.654
HFE2	-0.599
TGM4	0.1046
LYPD2	0.0235
TBC1D15	-0.42525
MRPS21	-1.0239
NONO	-0.9536
CLEC5A	0.230125
ITCH	0.1579
MGAT3	0.415166666666667
MBP	0.505625
RPP25	0.5825
SOSTDC1	3.498
HRC	-1.7115
TRIM48	-0.3575
TMEM133	1.646
ECEL1P2	1.0775
HOXC11	0.2745
DOK5	-2.488
HELZ	-0.0601666666666667
LOC348180	-0.357
MGC33894	0.591
ADRB3	0.5565
DMD	0.775916666666667
PTRH2	-0.9475
MPEG1	3.9215
NDUFA12	0.674666666666667
KRTAP2-4	0.0575833333333333
STAMBPL1	0.759166666666667
ADCY2	-0.1084
UNQ6125	1.3145
KLHL20	0.176
SRM	-1.4385
OTC	4.2045
TMIE	0.565166666666667
SNX8	-0.0405
LIPK	0.757
CHURC1	-0.3955
KLC2	0.455
HDAC1	1.29916666666667
FAM128A	-0.168166666666667
FNDC3B	0.0624
MTCP1	-0.0253333333333333
WFDC10B	0.446
PCDHGB3	1.09
ATRNL1	-1.8397
CAV2	-0.4475
MED26	-0.156833333333333
DUS1L	1.0445
CHRM3	0.220125
NEK9	0.35175
WARS2	-0.29275
TBX22	-2.1075
TOMM40	0.181
RP6-213H19.1	-0.909
TUBGCP5	-0.5875
IGSF6	5.1765
TPPP	1.01766666666667
UNQ6190	-0.837
GSTM5	2.967875
BTD	1.246
PDCD1LG2	0.253166666666667
SNRPB2	-0.9405
ERICH1	0.01775
APOA4	-1.787125
HOXA11	0.46225
NARG1	-0.445
MKX	-0.97125
RAB28	0.158142857142857
PKP3	2.076
SH3GL2	-0.1465
CTSO	3.77225
RPN2	-0.1413125
IL28RA	1.6265
SFMBT1	-0.14175
WDR57	0.243125
FER1L3	0.328833333333333
HSF5	-0.279
TTC9B	1.17125
C4BPA	-0.222666666666667
ALB	-5.45107692307692
SORBS3	0.831875
UPF2	0.975
JPH1	0.6725
AGBL2	-0.33
DOPEY1	1.164
TERF1	-0.466416666666667
KIF22	-0.2695
NINJ1	-1.31975
SEC61A2	-1.32891666666667
HIST1H1D	-1.244
SFXN4	0.655625
UCP3	0.0111
ZNF703	0.949833333333333
MYL6B	-2.148
TREM1	0.7385
OR52E6	0.6625
CKMT2	1.667
HLA-C	3.2135
SLC13A3	-3.3565
TIMP4	-1.49275
SLIT2	1.35425
RSF1	-0.439166666666667
LONRF1	-1.07471428571429
MON1A	0.066
CACNG6	-2.105
DPPA4	-5.96316666666667
ZSWIM3	0.32575
ZNF804A	-0.370333333333333
CCIN	0.3
SLC25A31	-0.0306666666666667
KCNMB4	-1.33875
RABL5	-1.027125
GALNS	-0.1021
STX6	-0.46375
HIST1H1C	-1.20733333333333
CIDEB	0.53825
CASP4	-0.508666666666667
PDK3	-0.2346
KCNJ11	0.549
TPR	-1.154625
ZSCAN20	-1.0055
MTX2	-0.11275
HIST1H2BH	-0.45225
LOC283767	0.56425
LYRM7	-0.486166666666667
BRD3	-0.894666666666667
HIST1H2BO	-0.451
MAGEB10	-0.1065
SLC45A1	0.14175
SERPINA3	-3.3641
KIAA0143	0.111
KCNJ16	1.75716666666667
KRT79	1.2355
FABP2	4.88325
NUT	-0.01075
ZNF57	1.833
FBXL4	0.479875
CLEC9A	3.672
UGT8	3.927
BMP2K	0.53
MAPK4	-2.318
SLC25A23	1.4294
HINT1	0.3192
KRTAP13-1	3.4605
SFXN5	0.3531
CHCHD2	-0.1645
FAM3D	4.339
NDP	-3.687375
RHOBTB1	-0.251333333333333
SLC4A4	5.193625
RPL38	-0.36425
HTF9C	-0.652333333333333
AP2A2	0.400625
ZBTB46	-0.7725
MAP7D1	-0.336125
AOX1	-1.37716666666667
CYR61	0.213333333333333
DTNA	-1.05814285714286
JRKL	0.82025
TMOD3	0.4075
EEA1	0.2842
ADCK5	0.847
IL1R1	0.928666666666667
KLK3	0.658307692307692
HRSP12	-0.0755
KTN1	0.57375
LOH11CR2A	2.3044
RELL2	-1.48375
MAB21L1	1.40425
C20orf59	-0.4305
PHKB	0.7745
ADAM2	-2.6362
TBC1D8B	1.42533333333333
FAM13A1	-0.198625
LAPTM4B	-1.34825
LCN8	0.3945
TMEM147	-0.1015
SYT4	4.78883333333333
XPO7	-0.697
C9orf62	0.403
GPR75	-0.2075
TRIM5	1.028125
APOC1	-3.27866666666667
RNASE4	2.35233333333333
PARD6B	-2.552375
ARID1A	0.354333333333333
TPD52L3	0.5229
RRAGB	0.253
RCN2	-1.12483333333333
HIST2H2BE	-0.810625
STARD7	0.322
SHMT2	-1.30925
KIAA1751	-0.813333333333333
MLYCD	1.159125
LOC162632	-1.198
UQCRH	-0.38375
RP11-217H1.1	0.0545
SDHA	0.464
NCLN	0.4143
ZNF17	-0.0276666666666667
RCBTB2	-1.75875
VEGFB	-0.7736
RP4-747L4.3	0.67
COLQ	-0.324
MPN2	-1.19216666666667
DRG2	-0.446
KLRB1	6.7285
ALPK2	-4.38275
DNASE2B	2.481
FLJ23834	-0.411666666666667
AXUD1	1.54066666666667
SAFB	0.1096
NSUN4	-0.54975
RFX2	0.697166666666667
MAPK8IP1	-0.2765
FANCD2	-1.05042857142857
ANKZF1	-1.818
C19orf50	-0.476125
DUSP8	2.4715
SENP5	-0.758875
NFKBIL2	1.4795
LBR	0.528
IGFL1	-0.2335
LZTS2	-1.624625
IL2RG	2.50975
CCDC51	0.0615
KLF3	2.652875
ANKRD37	-1.6025
KCTD14	1.91266666666667
FZR1	0.0988333333333333
SLC44A4	4.5069
ESPL1	-0.52575
GMPR2	-0.0729
TBC1D19	-1.624
ERGIC1	1.6227037037037
ERBB4	-1.6849
TSPAN32	0.582166666666667
MAP4	0.29275
GPHN	0.60625
SLC6A2	0.09125
HIVEP1	0.701
DFFB	-0.0688
EIF4EBP2	1.254
DMRT1	-3.65566666666667
HSPB6	1.30975
IER2	1.20133333333333
AIFM1	0.55075
WWC2	-1.60783333333333
MRPL4	0.28825
FLJ21062	-0.453166666666667
EPB41L4A	1.15583333333333
SH2D6	1.28525
TAF4B	-0.3475
GAL3ST3	-2.288
MALT1	-0.373833333333333
RTDR1	-0.15775
ARVCF	-0.956125
MEX3B	-2.96083333333333
FBXO16	-0.69025
KIF7	-2.143
C1QC	4.01033333333333
ZNF783	-0.8215
ZNF85	-0.413
MMP13	-1.8585
KIAA0329	0.1995
RTP3	-0.2665
ZBED3	-0.665
CLGN	-3.4435
SLC25A37	-1.01033333333333
hCG_18290	-0.434
OR5AS1	0.174
SMARCC2	0.508
FAM109A	1.33883333333333
CCDC12	0.07825
USF2	0.3944
DEPDC7	-0.479
C20orf24	-0.1225
JMJD3	1.203
DSP	1.39114285714286
SLIC1	0.55825
FAM20A	-0.73625
IRF2BP2	0.392625
ZNF230	-0.2895
MSN	-1.18
SLC9A5	-2.5785
EPDR1	-1.2133
MUSK	0.65
ZNF434	-0.0881666666666667
SMARCD1	-0.0231666666666667
ZFP106	-0.325
ZNF347	-0.3481
GTF2E1	-0.22425
RY1	-0.386333333333333
ATAD2B	-0.2795
ARHGAP17	0.8255
