Hybridization REF	TCGA-A6-3808-01A-01R-1022-07
FMNL1	-1.34133333333333
SEPT7	0.1537
GNLY	3.4455
GRAMD1C	0.6095
ZNF165	0.82825
USP38	0.381
FAM83A	-3.29316666666667
C14orf24	0.629666666666667
ARMCX3	0.3525
ARHGDIB	-0.00883333333333334
AK1	0.68325
KIAA1045	0.25925
DNAJB13	-0.2815
NEU2	0.4655
HIST1H4B	-0.0985
FAM20B	-0.5918
HES2	1.61407142857143
FAM73B	-0.7033
LOC388381	-1.25075
INTS7	-0.457090909090909
AMPH	0.09875
ZNF775	-0.08525
UCKL1	-0.706666666666667
C10orf97	1.37575
C1orf161	1.014
ALDH1L1	0.80725
FLJ39378	-0.580625
SLC23A1	-2.124
RBM4B	-0.42675
THAP4	-0.104
OGFRL1	0.11775
KIAA0831	-0.085375
PPP1R15A	-1.0015
C1orf96	-0.318142857142857
C12orf11	-0.30125
BMF	-0.210625
MAN1A1	-0.173
KIAA1600	0.183166666666667
NLGN4X	-0.00899999999999999
ALOX12	-1.1635
RB1CC1	-0.1208
NEIL2	0.4335
EIF4E	0.831227272727272
ABHD5	-0.01425
EXOC4	-0.0481666666666667
CIP29	-0.288
BATF2	3.4955
SLC29A4	-1.098375
HTR4	2.20175
EMB	0.726
TRAF6	0.981
LMNB1	0.4535
FAM19A5	-0.084
SHE	1.6595
PIK3C2B	1.81325
C15orf15	0.2154
USP15	0.5196
TCEAL2	2.62625
C5orf39	-1.07283333333333
PTGER2	1.35725
SLC31A1	0.065
IFT172	1.22525
ADAM29	-0.2
GFOD1	-0.37075
ST7L	0.559333333333333
C15orf26	-3.0355
PKN3	-2.07625
CNTD1	1.85216666666667
COMMD1	0.733875
NTRK2	2.86016666666667
FOXN3	0.286125
MFGE8	-0.1099
PFKFB2	1.1945
TAS2R4	-0.874
ENTHD1	1.22083333333333
PRMT5	-0.7145
MGC16384	-1.096
LOC442229	0.10025
TSKU	-0.0420000000000001
KRTCAP3	3.30475
PDLIM1	0.8518
KCNS2	0.25725
RNF126	-0.0478333333333333
CEP63	-0.1465
CLIC4	-0.12325
hCG_1990170	0.54275
ACR	1.6263
KLK7	5.426
ALOX5AP	3.7135
RIPK3	4.4695
TAS2R9	0.2825
C19orf18	2.2135
BIRC6	0.174071428571429
ZNF16	-0.22
RFT1	-0.7925
SLC8A2	-0.7055
TACC1	1.1795
ITGAD	0.99275
SAMHD1	2.028
SH3PXD2B	0.7441
EPC2	0.46
C20orf85	1.68875
ATP13A2	-0.465333333333333
KRT4	0.291
CAPNS1	0.13325
MDM2	0.450916666666667
PCDH20	6.168
KCNK9	0.5345
OR2C1	-0.6145
KLHDC3	-1.12983333333333
IPPK	-0.1065
EFHD2	1.0235
GALR3	1.01725
NBEA	-0.522666666666667
ABCA6	2.6091
CLDN3	2.07116666666667
AKT2	-0.750428571428572
EGFR	-0.5204
RBM16	0.440875
ZDHHC3	1.3311
SLC25A4	0.486333333333333
CYB5B	-0.367666666666667
CPXM1	-0.08525
NDRG1	-0.350230769230769
FLJ43826	-0.219
OR5L2	0.3902
FARP2	0.4471
MRPL46	-0.14825
LDHAL6B	0.3662
MAPKAPK3	-0.732833333333333
NCAM2	-1.6415
PRKD2	-0.814666666666667
ZFP36L1	1.3667
CYSLTR1	-0.17325
OR4C3	0.18675
HIST1H2AJ	1.6175
CCNB2	-0.806
ZNF10	0.428875
TMEM175	-0.0415
FAM134A	-0.5665
TIGD4	0.6145
PCNP	0.079
MGC39715	-0.37375
LQK1	-0.2035
CREB1	0.7134
TMPRSS3	-0.76525
C4orf32	0.436375
LAT	-1.63833333333333
KCNA3	-0.1855
SKIV2L2	-0.16675
ROPN1B	-4.489
tcag7.23	0.378
CDT1	-2.078875
ZHX2	0.42825
CD28	-2.15625
ZNF624	0.4825
SEPT2	0.20625
SOHLH2	-1.467375
MCOLN3	0.230714285714286
UNQ1945	0.6315
MASP2	0.0635
ZNRF3	1.548
GPATCH3	-0.41275
AGL	0.8165
QRICH2	-0.716
PSD4	-0.904833333333333
CCNB1IP1	-0.2325
ENPP7	-0.106333333333333
OBFC1	-0.2645
KCNG3	-2.359
C14orf79	-0.366083333333333
ENPEP	1.49433333333333
SCT	0.8615
SKI	0.7635
SEC61G	-0.46525
CAPN11	0.274
ATXN7L3	-0.73775
DBNDD1	-1.08883333333333
FAIM	0.59175
ANKRD36	-0.5785
GABRP	0.810166666666667
TACSTD2	-1.24166666666667
EIF3J	-0.36025
PPP2R2A	0.62275
TEKT4	-1.0235
PVALB	-3.65
F10	-2.48933333333333
FAM134C	0.1319
COMP	3.677875
EFCBP1	-1.042
SCLT1	1.015375
TAL1	-0.9067
ACSL1	0.868
ABCC5	-1.04566666666667
ABL1	-0.463333333333333
RBBP7	-0.3165
PTPRG	0.639375
NCOR1	-0.332
SPINK4	5.338
TXNRD1	-0.4884
TNRC15	0.4855
C9orf138	0.18875
UBE2H	0.320333333333333
BRDT	-0.160666666666667
C8orf31	0.0935
CCNE2	-0.647
SLC6A8	-1.1105
CALCR	-4.085
PPP1CB	1.03116666666667
ABHD8	-1.51975
ARF5	0.1259
SLC24A4	0.231
CCT3	-0.1315
ZNF121	0.65625
SLC3A2	-1.645
OR13A1	0.0875
SLC5A10	0.1155
RAD50	0.903875
IER5	0.01475
MTHFD1L	-0.984125
MBTPS2	0.135
MVK	-0.017
NCL	-0.1768
PSMD10	-0.3985
MOBP	0.342875
FLJ32894	-0.4725
HRH1	1.33216666666667
C5orf30	-0.2055
NUDT16L1	0.685
RASGRP3	3.27583333333333
PRKRIP1	-1.0011
CCDC75	0.15325
LOC253970	-0.0575
KIAA1239	-0.32325
MED21	-0.062
SYT11	1.03208333333333
NTSR2	-1.31
EGFL11	0.822
CXorf59	0.4135
OR2A25	0.26825
SPTBN2	-1.42675
LRMP	0.506
RNF111	0.5155
PTH	-0.936
LOC619208	0.0745
KIAA0895	-0.14675
RANBP5	-0.258625
P2RY10	1.44833333333333
NME5	3.01466666666667
DDX21	-0.36275
LRSAM1	-1.3225
HDAC11	-0.138666666666667
VMO1	2.85725
NOLA2	-0.215
ADAR	-0.615583333333333
MTO1	-0.542666666666667
SF4	-0.475833333333333
P2RX1	0.6895
HBM	0.69325
EN2	1.114
C14orf172	-0.04675
TM9SF2	0.2511
INHBE	-0.792
TCTE3	-0.195416666666667
TOX2	-1.8225
CTAGE3	0.598125
HBB	4.5513
MED15	-1.46033333333333
CASR	0.097
C6orf66	0.505333333333333
MTPN	-0.1635
UNC50	0.0165
C21orf33	0.48425
IRF2	1.452125
PGR	-1.88566666666667
GPR84	2.579
CROCCL1	-2.67625
SRPX	-0.93325
BRE	-0.0261666666666667
FGF10	1.15075
SDC3	-0.114666666666667
ZRSR1	-0.610833333333333
DKFZP434P211	-0.95
SOX6	-0.371
RPUSD2	0.1475
C14orf173	0.14725
MAPK11	-0.386833333333333
TBC1D22A	0.485
FAM123A	-0.742
COL4A6	-3.21266666666667
TOMM70A	0.25425
NAB1	0.529625
MGC16385	-1.1075
TSPAN18	0.1425
MED31	0.43825
PLG	-0.33975
CAPSL	-0.469
ZNF532	0.6248
ASB14	-0.68575
CA8	-0.2115
NUDT16P	3.0925
SLFN11	-0.4275
LRRIQ2	-0.41875
NOL7	0.0866666666666667
BRMS1L	-0.063125
JARID1A	-0.252166666666667
PANK2	-0.3885
ICAM3	-0.0235
MDS1	2.13
TAF8	-1.42825
RNF139	0.39275
ZNF594	-0.454833333333333
ADAM8	1.919375
SFTPC	-0.1415
MAN2B2	0.390125
RGS12	0.1511875
EIF1AY	1.07266666666667
LRRIQ1	-0.852666666666667
GPR150	1.0775
CCDC21	-1.71866666666667
PRRG3	0.67575
SAA4	-3.11725
RAPGEF5	2.7465
ZCCHC2	-0.116833333333333
MGC39372	-0.4155
PPP4R2	0.2645
CDCA2	-0.866833333333333
OR4D5	0.727166666666667
PTGFRN	0.8163
SIGLEC5	2.01366666666667
C19orf61	-1.13666666666667
NMUR2	0.0935
KIAA1586	-0.8405
DAGLA	0.602666666666667
CHCHD6	-0.3745
GPR32	0.157
NEUROD6	-0.0186666666666667
SLC2A4RG	-0.97675
CA5B	-0.17375
FBXL3	0.8785
MPHOSPH9	-0.62075
HMG2L1	0.115
HCN4	0.596166666666667
CEACAM19	-0.0435
SH2D4B	0.681
HFE2	0.00650000000000001
TGM4	0.478
LYPD2	-0.6185
TBC1D15	0.3265
MRPS21	-0.5037
NONO	-0.888
CLEC5A	2.475875
ITCH	-0.3612
MGAT3	-0.285
MBP	-0.27
RPP25	0.78325
SOSTDC1	2.8625
HRC	-1.5845
TRIM48	-0.4655
TMEM133	0.89075
ECEL1P2	0.18925
HOXC11	-0.3915
DOK5	0.18575
HELZ	-0.281666666666667
LOC348180	0.029
MGC33894	0.03375
ADRB3	0.6285
DMD	0.596833333333333
PTRH2	-0.065
MPEG1	3.19316666666667
NDUFA12	0.7565
KRTAP2-4	0.108416666666667
STAMBPL1	0.672833333333333
ADCY2	0.4016
UNQ6125	0.314
KLHL20	-0.1425
SRM	-0.8675
OTC	3.9655
TMIE	0.0466666666666667
SNX8	0.1045
LIPK	-0.0685
CHURC1	0.1755
KLC2	0.107166666666667
HDAC1	0.326666666666667
FAM128A	-0.277
FNDC3B	0.554
MTCP1	-0.5455
WFDC10B	-0.3107
PCDHGB3	-0.245
ATRNL1	-0.8346
CAV2	0.243625
MED26	-0.482333333333333
DUS1L	0.39625
CHRM3	0.066375
NEK9	-0.5635
WARS2	0.77075
TBX22	-1.042
TOMM40	-0.49825
RP6-213H19.1	-0.0255
TUBGCP5	-0.7615
IGSF6	5.0735
TPPP	0.399666666666667
UNQ6190	0.079
GSTM5	0.43925
BTD	-0.201833333333333
PDCD1LG2	0.133833333333333
SNRPB2	0.0256666666666667
ERICH1	0.282625
APOA4	-1.589875
HOXA11	0.8155
NARG1	0.067625
MKX	1.19325
RAB28	0.131214285714286
PKP3	0.7275
SH3GL2	-0.1235
CTSO	2.8975
RPN2	0.2204375
IL28RA	0.692
SFMBT1	0.6385
WDR57	0.14875
FER1L3	-0.10725
HSF5	0.6115
TTC9B	0.534
C4BPA	-2.139
ALB	-4.87369230769231
SORBS3	0.175
UPF2	0.4705
JPH1	0.7405
AGBL2	-0.64775
DOPEY1	1.789
TERF1	-0.078
KIF22	-0.958166666666667
NINJ1	-0.135
SEC61A2	-1.18208333333333
HIST1H1D	-0.34
SFXN4	0.073625
UCP3	0.5435
ZNF703	0.980333333333333
MYL6B	-0.81325
TREM1	2.98775
OR52E6	0.546
CKMT2	3.946
HLA-C	2.256625
SLC13A3	-3.34916666666667
TIMP4	0.053
SLIT2	2.28825
RSF1	-0.232944444444444
LONRF1	-0.381785714285714
MON1A	0.0361666666666667
CACNG6	-1.33333333333333
DPPA4	-4.8285
ZSWIM3	0.251
ZNF804A	0.0803333333333333
CCIN	0.707
SLC25A31	0.3445
KCNMB4	-0.8295
RABL5	-0.27175
GALNS	-0.7783
STX6	0.267375
HIST1H1C	-3.0655
CIDEB	-0.857
CASP4	0.730166666666667
PDK3	0.3786
KCNJ11	-0.536
TPR	-0.953
ZSCAN20	-0.1315
MTX2	0.00324999999999999
HIST1H2BH	-0.26525
LOC283767	0.0465
LYRM7	-0.878058823529412
BRD3	-1.69483333333333
HIST1H2BO	-0.9375
MAGEB10	0.098
SLC45A1	-0.269
SERPINA3	-2.18345
KIAA0143	0.8125
KCNJ16	0.2125
KRT79	0.048
FABP2	2.4525
NUT	0.614666666666667
ZNF57	0.478
FBXL4	0.719
CLEC9A	1.2875
UGT8	3.91733333333333
BMP2K	0.61825
MAPK4	-2.56225
SLC25A23	-0.3728
HINT1	0.2039
KRTAP13-1	0.035
SFXN5	-0.6037
CHCHD2	0.566916666666667
FAM3D	4.253
NDP	-0.845125
RHOBTB1	0.656666666666667
SLC4A4	1.236125
RPL38	0.03725
HTF9C	-1.09
AP2A2	-0.17175
ZBTB46	-0.249
MAP7D1	-0.767125
AOX1	-0.909333333333333
CYR61	1.521
DTNA	0.1495
JRKL	1.34725
TMOD3	0.16
EEA1	0.6823
ADCK5	0.36375
IL1R1	1.63316666666667
KLK3	0.835142857142857
HRSP12	-0.09225
KTN1	-0.40775
LOH11CR2A	1.4786
RELL2	-1.3385
MAB21L1	0.2175
C20orf59	-1.04633333333333
PHKB	0.28075
ADAM2	-1.24233333333333
TBC1D8B	2.22266666666667
FAM13A1	0.2805625
LAPTM4B	-2.22441666666667
LCN8	-0.1035
TMEM147	-0.368
SYT4	2.17316666666667
XPO7	-0.944
C9orf62	1.522
GPR75	-0.0485
TRIM5	1.031125
APOC1	-0.705166666666667
RNASE4	1.225
PARD6B	-2.415125
ARID1A	-0.726666666666667
TPD52L3	0.341125
RRAGB	0.452666666666667
RCN2	-0.417666666666667
HIST2H2BE	-1.2299375
STARD7	0.2585
SHMT2	-0.69875
KIAA1751	-0.519166666666667
MLYCD	0.679375
LOC162632	-1.0724
UQCRH	-0.3175
RP11-217H1.1	0.850125
SDHA	-1.25666666666667
NCLN	-0.1267
ZNF17	0.447166666666667
RCBTB2	-1.11125
VEGFB	-0.7887
RP4-747L4.3	0.00299999999999999
COLQ	-0.7557
MPN2	-0.964
DRG2	-1.24225
KLRB1	6.15575
ALPK2	-1.5525
DNASE2B	0.67975
FLJ23834	-0.671333333333333
AXUD1	1.19916666666667
SAFB	0.1138
NSUN4	0.46675
RFX2	-0.501
MAPK8IP1	-1.1395
FANCD2	-1.16214285714286
ANKZF1	-1.79566666666667
C19orf50	-0.855125
DUSP8	1.63375
SENP5	-0.113
NFKBIL2	0.3945
LBR	0.786125
IGFL1	1.476
LZTS2	-1.76
IL2RG	0.913625
CCDC51	0.57075
KLF3	1.25175
ANKRD37	1.29225
KCTD14	2.52483333333333
FZR1	-0.311
SLC44A4	3.1163
ESPL1	-0.81475
GMPR2	-0.7254
TBC1D19	-0.1925
ERGIC1	1.15559259259259
ERBB4	-1.6452
TSPAN32	0.0764166666666666
MAP4	-0.076625
GPHN	1.279
SLC6A2	0.00524999999999999
HIVEP1	0.099
DFFB	0.7757
EIF4EBP2	0.360875
DMRT1	-0.23875
HSPB6	0.882
IER2	0.643
AIFM1	-0.054
WWC2	-0.469666666666667
MRPL4	0.18625
FLJ21062	0.4725
EPB41L4A	-0.136636363636364
SH2D6	1.4485
TAF4B	-0.36725
GAL3ST3	-0.7235
MALT1	-0.112333333333333
RTDR1	-0.5235
ARVCF	-0.48375
MEX3B	-0.646833333333333
FBXO16	1.241
KIF7	-2.277
C1QC	4.14783333333333
ZNF783	-0.801833333333334
ZNF85	-0.77775
MMP13	3.908
KIAA0329	0.255375
RTP3	0.138
ZBED3	-0.522
CLGN	-2.949
SLC25A37	-1.053375
hCG_18290	0.10325
OR5AS1	-0.118
SMARCC2	-0.119333333333333
FAM109A	0.523166666666667
CCDC12	-0.184
USF2	-0.2258
DEPDC7	1.29425
C20orf24	0.0563333333333333
JMJD3	0.4425
DSP	0.285928571428571
SLIC1	0.759375
FAM20A	1.013875
IRF2BP2	0.549
ZNF230	-0.5235
MSN	-0.795857142857143
