Hybridization REF	TCGA-A6-2676-11A-01R-1758-07
ZNF212	-0.8825
NUDT1	-1.01716666666667
RFPL2	-1.31425
ZNF83	-1.52416666666667
GDPD5	-1.1795
PDCD4	2.8121
CEP350	-0.8585
OR10A2	0.13075
CST7	0.2925
CIAO1	-1.58475
SELL	2.81875
OR8J3	1.714
LTBP4	0.601333333333333
SIRT6	0.59975
CCL19	6.6235
PPIL1	-0.557833333333333
GBP7	0.946
STK17A	0.1398
ABR	2.077
OR9G1	-0.2655
FOXE1	-0.785875
CNGA3	5.154
GML	0.514
CD38	-0.89675
ZDHHC6	-0.156166666666667
NEFH	-0.9485
CTDSP2	0.97425
PGBD5	-1.7605
CCNY	0.351857142857143
RMND5B	-0.227416666666667
ZNF257	-2.14525
FLJ22167	-0.8745
EXOSC7	-0.5455
ROR2	1.561375
MAOA	4.798625
TNNT3	2.132
GYPC	-0.078
C7orf33	0.918
PLIN	3.89566666666667
LOC90826	0.473
RNF4	-0.5065
F8A1	-0.3355
PLEKHG4	-2.3095
GRB2	-0.3863
HIST1H2AD	-1.34575
DUS3L	-1.48816666666667
EIF1	0.625666666666667
RP5-1077B9.4	-1.64283333333333
FPGT	0.7735
GDF10	1.86416666666667
COQ9	0.771
GCC2	0.174857142857143
RARRES3	2.382125
PLXNA1	-0.8683
KIAA0100	-0.6257
PMF1	-0.333
FNDC1	6.40625
HS2ST1	-0.345
CRELD2	0.286
C8G	0.841
CD82	-0.73375
LIM2	-0.7995
UNQ6490	0.157
MMP16	0.30575
DRD3	0.39675
C5orf26	0.3565
C11orf73	-0.052875
PTP4A2	0.918625
OR4M2	0.2245
HPCA	-1.39183333333333
SEC14L1	-1.071
CHFR	-0.107125
EMILIN1	1.543
NDUFS4	0.59075
COL18A1	-1.273125
PDZD3	3.3314
C9orf16	-0.900166666666667
ERBB2IP	0.709833333333333
EMX2	1.75625
FUS	-2.1995
TF	-3.7458
CLCN4	0.4305
CXorf56	-0.09925
C11orf72	-0.01075
ELAC2	-0.747
NPR1	0.86925
ASS1	0.218333333333333
USP42	-0.755875
POLR2J	-1.145
SEC23IP	0.261166666666667
UQCRC1	0.618
LOC729603	-0.1995
C1orf71	-0.016875
POLG	-2.9195
ADAM23	-2.7655
TFR2	-1.02375
RICTOR	-0.687
MGC39606	0.69275
C19orf55	-0.446375
SNAPC1	-1.096
GNA11	2.08475
CCDC52	-0.3305
FSIP1	1.1435
UPF3A	-0.216625
IGSF11	-0.428666666666667
LAGE3	-1.3775
CHST6	-0.5345
UNC13B	1.2235
TTLL4	-2.031875
ZNF687	-0.245125
SDC2	-0.1352
COX7A2	1.18625
LAMB4	0.07825
FAM24A	1.303
LRRTM3	-0.752833333333333
GPHB5	0.48875
OR4C13	-1.882
EIF3EIP	0.749642857142857
HABP4	0.454
TMEM125	4.167
CNTN2	2.449375
ASNSD1	-0.2715
FUT4	0.789875
ACF	0.53525
LOC158381	0.405
CDH8	0.092
AGPS	-0.124833333333333
C4orf18	1.479125
PECI	0.48375
UNG	-0.8005
GSTP1	-0.2015
DCUN1D5	-0.589333333333333
DKFZP564J0863	-0.55075
SLC9A3R1	-0.385125
BCDO2	0.043375
CHMP7	-0.14125
REM2	0.136
DNHD1	-1.072375
FKBP4	-2.03325
ZNF350	1.11425
MGC11102	0.099125
BST1	2.5205
KISS1R	-0.124
NCR2	0.3075
DEFB125	0.843
UBE2W	0.276125
KRT15	-2.832375
C10orf99	5.168
SCN11A	1.550625
GFI1	-1.14525
RDHE2	2.93066666666667
FHL1	2.8735
OSGEP	0.472
GATA1	-3.20766666666667
SMC6	-1.21975
TTTY14	-0.7905
LPIN3	0.15925
RPL4	-0.3718
RBPMS	0.6308
PRPF3	-1.30883333333333
EMR1	-1.0935
SPATA19	-0.2765
XCR1	0.2435
IRX3	-2.5381
RBM6	-0.1915
KLF4	2.3821
UNC5CL	0.02175
SEBOX	0.5195
BTK	0.19775
KRCC1	2.167
C6orf27	0.426
SYTL5	-1.077
PRND	5.06271428571429
LOC653319	-2.2525
PIGL	-1.52475
HUS1	0.6055
SFRS6	0.2735
C17orf77	-0.4445
UIMC1	0.548666666666667
FXYD2	-1.5906
LOC283152	0.432
ZNF667	-1.19125
ZCCHC12	1.9485
TFEC	1.6954
ATP7B	0.137166666666667
POLD2	-2.9195
RG9MTD1	0.48975
ACOT2	0.468
HIST1H4I	-1.405
PPARGC1A	1.9867
ETFA	0.1886
POLRMT	-1.09425
ZNF146	-1.279375
MIA2	0.731
KLHL6	1.01566666666667
HOXB5	2.0895
NENF	-0.0636666666666666
CUGBP1	-0.233
PRSS22	-0.1785
CASC4	0.4459
CUL4B	-0.1802
CENPJ	-1.1893
PITX1	-2.40316666666667
FLJ31033	0.566166666666667
CELSR3	-2.10566666666667
ZNF568	1.20875
ITSN1	-0.262666666666667
EHBP1L1	0.831833333333333
C19orf2	-0.4835
DCTN1	-1.23
LIN28B	-3.1375
TNKS2	0.58775
C1QBP	0.0175
CADPS2	1.136
SRMS	0.233
GJA9	0.672833333333333
MGC24975	-1.556
TRIM45	-1.70866666666667
TSP50	-0.11075
TCP1	-0.6465
TMED7	0.643
CMA1	1.6255
CENPL	-2.3295
PTCRA	-0.448
FST	-2.88425
VWCE	-2.37775
PAWR	-0.5015
ABCC12	0.189833333333333
LDLR	-0.7345
ASTN2	1.248
LOC441212	-0.251875
GPATCH8	-0.98
TANC2	-1.83666666666667
KIF4A	-3.22875
C18orf18	0.848
PGM1	0.07
KIAA0258	1.5655
CPD	-0.43425
SNCAIP	-0.561
DCT	-4.842
HLA-DOA	2.89254545454545
OR11L1	0.5745
UPK1B	-0.897
DNAJB4	0.973875
UGT1A8	5.47725
HIST1H4L	-2.307
PECR	-0.154
HSPA2	4.30425
WFIKKN1	-2.8135
SERP1	-0.163625
SYDE2	1.47725
TACR2	3.8365
NUP85	-1.79225
CD177	5.806
LGR5	-1.6995
PIGG	-0.451
PTHR1	0.596166666666667
RAB5A	0.3248
FLJ13224	-0.159
USP9Y	-1.7495
C7orf53	0.8075
LRP1B	0.04075
XAF1	0.9398
ABCG8	-0.224
ANKDD1A	-0.155666666666667
DAND5	1.6125
SPAG6	0.0571666666666667
LINCR	1.6735
ZDHHC22	0.0845
CCDC60	0.512
THOC7	-0.641833333333333
TCTA	0.4811
OR8K3	1.01975
NY-REN-7	-1.9605
B2M	2.42616666666667
C6orf141	-1.902125
LPPR4	2.52675
SQLE	-1.996125
SEPHS1	-0.80725
BTBD14B	0.240785714285714
PLRG1	-0.04375
SPG7	-0.6625625
ZNF614	-0.181333333333333
PARD6G	0.8565
INPP5B	-1.0844
GRPEL2	-0.607125
PPID	-0.2491
TRIM56	-0.03175
UBE2J1	0.587125
IL20RA	4.41425
LOC387856	0.549
C1orf107	-0.377333333333333
UTS2R	0.28425
C19orf22	-0.18625
SAFB2	-0.30375
KIAA0652	-0.73375
KLRG1	-0.174
MS4A8B	5.84066666666667
FRAG1	-0.1705
KIAA1546	0.29
E2F4	-1.4457
CLEC4M	-0.06
BTBD14A	0.37325
KIAA0999	1.4659
GYPA	-3.24
TAC1	6.9078
TRAIP	-2.46983333333333
KIAA0232	1.1255
ERCC8	-1.100875
GPX4	-0.90525
KIAA0368	0.389375
GPR157	-1.04783333333333
CTAGE4	-1.0755
C9orf30	-1.35116666666667
OR52A1	0.377
HSP90B3P	-0.224
ALG9	-0.5431
BTBD10	0.797
SDK2	-0.3715
BAIAP3	-1.373
RABGGTB	-0.64
ANKRD40	0.263333333333333
KRT74	0.481
CALCOCO2	1.38142857142857
SNCA	-0.802
TMSL8	-4.222875
C2orf53	0.542
ESRRB	-0.2605
ARHGAP26	0.6075
TDRD9	-1.4645
HRAS	-0.792166666666667
KLRC4	-1.6005
JAGN1	-0.0788333333333334
BSDC1	0.73575
RNF43	-0.0675
NDUFAF1	0.825
PHF12	-0.75075
OR1L3	0.34075
FOLR2	4.24308333333333
LYZL6	0.196
tcag7.1260	2.4565
WSB1	-0.641833333333333
PROS1	0.0439000000000001
OSTN	0.3265
PSMB8	1.42575
SOCS4	-0.724125
DDIT4L	4.164
MAS1	-0.202
MGC34796	0.6985
CSHL1	0.0065
TBCCD1	0.0246666666666667
ZBTB7C	-0.0585
AP2S1	-1.237875
P15RS	-0.5634
VAT1	-0.3819
SHANK3	0.498
TUFM	-0.163666666666667
THEG	-0.52875
KRT34	-1.7685
SGSM3	-0.23925
TOMM22	0.599
SOCS3	2.09733333333333
CPO	0.9755
POP4	0.43775
BHLHB3	2.7715
MALL	4.87475
OR1B1	0.0755
PARK2	0.848
GPR124	1.548875
LCE1E	-0.4765
RUVBL2	-1.4685
CGRRF1	0.9259
ACPL2	-0.36375
WNT10B	-0.7465
BAIAP2L2	1.144625
ISCA1	0.3635
C1orf125	5.86071428571429
RPAP1	-1.16875
RAI16	0.506333333333333
RPL27	0.2595
NLRP9	0.1015
EPN1	-0.397
LOC388610	-0.860875
SLC35A1	1.1042
GAL	-1.8055
SLC14A2	0.328
RDH11	-0.677
FAM138F	-0.342
AUH	1.138
FLJ40243	2.0875
C14orf129	2.04316666666667
MBD2	-0.892833333333333
ABHD14B	-0.214375
PIGT	-0.8245
ALS2CR4	-0.037375
ALAS1	0.8913
FOXO1	1.9745
CRLF3	-0.073
C20orf107	0.0115
FARS2	0.015
CCDC28A	1.49625
NPHP3	-0.4045
OR13F1	0.213
TSEN54	-1.7035
DEFB106B	0.00509999999999998
OR8B4	0.273
STH	-0.302
ZC3H14	-0.506
CBX2	0.2335
TMEM49	-0.929
C6orf21	-0.105
FLJ20920	0.41525
CRTAP	0.772214285714286
DDX50	0.18125
STYXL1	-0.39275
BLVRB	0.1235
LOC147650	-0.45
MMP24	0.62425
GRID1	2.19533333333333
BANF1	-1.9265
CTAGEP	-0.6205
HMBS	-2.21375
SLC25A24	0.460833333333333
C14orf50	2.79675
MRO	-0.121333333333333
SLC25A15	-1.04125
FAM84B	-0.2373
TDP1	-1.2945
C16orf78	-0.1116
C11orf57	0.00724999999999998
RFK	1.428
ZFYVE9	-0.40275
STCH	-1.2751
WIBG	-0.02825
LOC283871	-0.7375
GBA2	-0.474
NDUFB3	0.91825
HSD17B13	0.02475
GRIN3A	3.32866666666667
FMNL1	-1.45433333333333
SEPT7	-0.1974
GNLY	3.1755
GRAMD1C	1.28383333333333
ZNF165	1.072
USP38	0.316
FAM83A	-3.3865
C14orf24	1.17466666666667
ARMCX3	1.070625
ARHGDIB	-0.631333333333333
AK1	0.5785
KIAA1045	1.8525
DNAJB13	-0.199166666666667
NEU2	-0.303
HIST1H4B	-1.58766666666667
FAM20B	-0.2023
HES2	1.92414285714286
FAM73B	-0.1994
LOC388381	0.286
INTS7	-1.58172727272727
AMPH	0.8485
ZNF775	-0.219375
UCKL1	-1.12966666666667
C10orf97	0.236
C1orf161	0.71275
ALDH1L1	2.38075
FLJ39378	-0.528
SLC23A1	0.6895
RBM4B	-0.586
THAP4	-0.076
OGFRL1	-0.0975
KIAA0831	-0.256
PPP1R15A	-0.00650000000000001
C1orf96	-0.995785714285714
C12orf11	-1.409
BMF	1.385875
MAN1A1	0.095875
KIAA1600	0.519333333333333
NLGN4X	1.977
ALOX12	-1.162
RB1CC1	-0.1395
NEIL2	0.5878
EIF4E	1.16331818181818
ABHD5	0.86325
EXOC4	-0.396666666666667
CIP29	0.362
BATF2	3.039
SLC29A4	-1.076875
HTR4	4.5135
EMB	-0.5615
TRAF6	0.60275
LMNB1	-1.50475
FAM19A5	-0.246625
SHE	2.5685
PIK3C2B	2.79225
C15orf15	0.0633
USP15	-0.0301000000000001
TCEAL2	6.1485
C5orf39	-0.107333333333333
PTGER2	0.68575
SLC31A1	-0.927
IFT172	1.78125
ADAM29	-0.03775
GFOD1	1.66375
ST7L	-0.150833333333333
C15orf26	-3.47575
PKN3	-2.00175
CNTD1	1.1225
COMMD1	0.043125
NTRK2	2.59125
FOXN3	1.89
MFGE8	-0.0849
PFKFB2	1.65816666666667
TAS2R4	0.19325
ENTHD1	-0.2155
PRMT5	-1.456
MGC16384	-1.73375
LOC442229	-0.4345
TSKU	-0.594125
KRTCAP3	2.900375
PDLIM1	1.2569
KCNS2	0.2325
RNF126	0.1925
CEP63	-0.19425
CLIC4	0.522125
hCG_1990170	2.53525
ACR	1.6323
KLK7	-1.31375
ALOX5AP	3.754625
RIPK3	5.55975
TAS2R9	0.57
C19orf18	1.0235
BIRC6	0.166357142857143
ZNF16	0.7615
RFT1	-1.97125
SLC8A2	1.2225
TACC1	2.24575
ITGAD	1.09525
SAMHD1	1.55875
SH3PXD2B	0.2692
EPC2	0.62425
C20orf85	0.423625
ATP13A2	-1.29983333333333
KRT4	0.167875
CAPNS1	-1.0145
MDM2	-0.618916666666667
PCDH20	6.88
KCNK9	0.7025
OR2C1	0.6335
KLHDC3	-1.283
IPPK	0.052
EFHD2	1.053625
GALR3	-0.0955
NBEA	2.69483333333333
ABCA6	4.8708
CLDN3	2.8965
AKT2	-0.0692857142857143
EGFR	0.7353
RBM16	0.3885
ZDHHC3	0.9472
SLC25A4	1.3105
CYB5B	-0.194833333333333
CPXM1	-0.78425
NDRG1	0.201153846153846
FLJ43826	0.3395
OR5L2	-0.125166666666667
FARP2	0.785
MRPL46	0.160333333333333
LDHAL6B	0.183833333333333
MAPKAPK3	-1.6905
NCAM2	-0.7765
PRKD2	-0.105833333333333
ZFP36L1	1.9099
CYSLTR1	-0.2245
OR4C3	0.03375
HIST1H2AJ	0.9015
CCNB2	-2.73844444444444
ZNF10	0.5695
TMEM175	0.2625
FAM134A	0.292166666666667
TIGD4	0.089
PCNP	0.141
MGC39715	1.329
LQK1	-0.58275
CREB1	0.4425
TMPRSS3	-2.293
C4orf32	0.549125
LAT	-1.61583333333333
KCNA3	0.4175
SKIV2L2	-0.80375
ROPN1B	-2.964
tcag7.23	-0.2345
CDT1	-3.30575
ZHX2	0.618375
CD28	-1.46225
ZNF624	0.72275
SEPT2	-0.276833333333333
SOHLH2	0.813125
MCOLN3	-0.69275
UNQ1945	0.218
MASP2	-0.941
ZNRF3	-0.5973
GPATCH3	-0.3075
AGL	0.746
QRICH2	-0.2805
PSD4	-0.178
CCNB1IP1	-1.8985
ENPP7	0.361
OBFC1	-0.02525
KCNG3	-1.1215
C14orf79	-1.44633333333333
ENPEP	1.269
SCT	0.969
SKI	0.453
SEC61G	-0.26825
CAPN11	-0.3235
ATXN7L3	-0.39
DBNDD1	-1.47616666666667
FAIM	-0.16325
ANKRD36	-1.335
GABRP	-0.354166666666667
TACSTD2	-2.04283333333333
EIF3J	-0.36075
PPP2R2A	-0.6595
TEKT4	-0.142666666666667
PVALB	-4.1795
F10	-1.33683333333333
FAM134C	0.6723
COMP	1.933125
EFCBP1	0.7150625
SCLT1	0.312625
TAL1	-0.3033
ACSL1	0.75575
ABCC5	-0.413833333333333
ABL1	-0.187166666666667
RBBP7	0.154583333333333
PTPRG	0.184
NCOR1	0.2717
SPINK4	6.059
TXNRD1	-0.932
TNRC15	0.333625
C9orf138	0.2675
UBE2H	0.624
BRDT	0.00499999999999997
C8orf31	-0.76825
CCNE2	-2.57827272727273
SLC6A8	-0.34075
CALCR	-3.85725
PPP1CB	2.30308333333333
ABHD8	-0.3665
ARF5	-0.5756
SLC24A4	2.1025
CCT3	-0.945
ZNF121	-0.162
SLC3A2	-2.6196
OR13A1	0.2905
SLC5A10	0.5165
RAD50	-0.30925
IER5	-0.05975
MTHFD1L	-2.43475
MBTPS2	-0.10425
MVK	-0.488625
NCL	0.1442
PSMD10	-0.5745
MOBP	0.300875
FLJ32894	-0.2115
HRH1	1.71516666666667
C5orf30	1.31325
NUDT16L1	0.221
RASGRP3	3.6775
PRKRIP1	-0.7656
CCDC75	-0.28825
LOC253970	-0.87125
KIAA1239	3.44025
MED21	-0.16175
SYT11	1.56666666666667
NTSR2	-0.6195
EGFL11	0.088
CXorf59	2.301
OR2A25	-1.27
SPTBN2	-1.906
LRMP	0.823
RNF111	-0.232
PTH	0.0395
LOC619208	0.945
KIAA0895	-0.82925
RANBP5	-0.836875
P2RY10	0.878166666666667
NME5	2.81833333333333
DDX21	-0.614
LRSAM1	-1.402
HDAC11	-0.269
VMO1	1.50575
NOLA2	-1.55666666666667
ADAR	-0.36925
MTO1	-0.915666666666667
SF4	0.7355
P2RX1	0.9135
HBM	1.1635
EN2	-0.085
C14orf172	0.389
TM9SF2	0.5452
INHBE	-0.870166666666667
TCTE3	0.19325
TOX2	-1.64725
CTAGE3	-0.69475
HBB	6.6146
MED15	-1.376
CASR	0.28225
C6orf66	0.274166666666667
MTPN	-1.14175
UNC50	-0.179
C21orf33	0.522
IRF2	1.1475
PGR	-0.690666666666667
GPR84	0.99625
CROCCL1	-1.46075
SRPX	1.24025
BRE	-0.4755
FGF10	2.36925
SDC3	0.9935
ZRSR1	0.436166666666667
DKFZP434P211	-0.522
SOX6	0.6875
RPUSD2	-0.4885
C14orf173	0.233583333333333
MAPK11	-0.0360000000000001
TBC1D22A	0.62
FAM123A	0.186
COL4A6	-2.17483333333333
TOMM70A	0.33675
NAB1	0.49725
MGC16385	-0.77725
TSPAN18	0.759166666666667
MED31	-0.22125
PLG	-0.65375
CAPSL	0.0345
ZNF532	1.4464
ASB14	0.83875
CA8	-1.018
NUDT16P	1.80516666666667
SLFN11	-0.347
LRRIQ2	-1.093375
NOL7	0.0703333333333333
BRMS1L	-0.30825
JARID1A	0.2915
PANK2	-0.71875
ICAM3	0.675
MDS1	2.07925
TAF8	-0.6325
RNF139	0.7245
ZNF594	-0.107166666666667
ADAM8	1.310625
SFTPC	0.54375
MAN2B2	0.67175
RGS12	-0.571
EIF1AY	-3.98933333333333
LRRIQ1	-0.405166666666667
GPR150	0.29575
CCDC21	-2.53283333333333
PRRG3	0.46225
SAA4	-3.435
RAPGEF5	2.811625
ZCCHC2	0.936833333333333
MGC39372	-0.459
PPP4R2	-0.135166666666667
CDCA2	-2.34433333333333
OR4D5	-0.120166666666667
PTGFRN	1.3242
SIGLEC5	3.45366666666667
C19orf61	-1.4465
NMUR2	0.4555
KIAA1586	-0.701333333333333
DAGLA	0.918666666666667
CHCHD6	-0.7545
GPR32	0.336
NEUROD6	0.0681666666666667
SLC2A4RG	-0.3674375
CA5B	0.50525
FBXL3	0.8605
MPHOSPH9	-2.1635
HMG2L1	-0.77825
HCN4	0.214666666666667
CEACAM19	0.574
SH2D4B	0.473833333333333
HFE2	-1.296
TGM4	0.2395
LYPD2	0.4155
TBC1D15	-0.11425
MRPS21	-0.9821
NONO	-0.6284
CLEC5A	0.6415
ITCH	0.8417
MGAT3	0.54
MBP	0.613625
RPP25	0.2425
SOSTDC1	2.51525
HRC	-1.1365
TRIM48	0.5335
TMEM133	0.876
ECEL1P2	0.49
HOXC11	-0.814
DOK5	-0.01775
HELZ	0.0363333333333333
LOC348180	-0.77175
MGC33894	-0.0285
ADRB3	0.38
DMD	2.833
PTRH2	-0.1965
MPEG1	4.50483333333333
NDUFA12	0.6
KRTAP2-4	-0.268416666666667
STAMBPL1	0.0348333333333333
ADCY2	2.035
UNQ6125	1.0175
KLHL20	0.304666666666667
SRM	-1.926
OTC	4.54575
TMIE	1.40216666666667
SNX8	0.203
LIPK	-3.362
CHURC1	-0.162666666666667
KLC2	-0.0103333333333333
HDAC1	0.156833333333333
FAM128A	-0.903833333333333
FNDC3B	0.1517
MTCP1	-0.604
WFDC10B	-0.3192
PCDHGB3	-0.127
ATRNL1	2.6521
CAV2	0.6015
MED26	-0.327333333333333
DUS1L	-0.16225
CHRM3	-0.1895
NEK9	-0.607
WARS2	0.78475
TBX22	1.2055
TOMM40	-1.51375
RP6-213H19.1	-0.737333333333333
TUBGCP5	-1.052
IGSF6	5.21525
TPPP	1.76633333333333
UNQ6190	-0.192
GSTM5	2.569375
BTD	0.301833333333333
PDCD1LG2	-0.0661666666666667
SNRPB2	-0.123
ERICH1	0.33225
APOA4	-1.582125
HOXA11	0.7085
NARG1	-0.3045
MKX	0.08375
RAB28	0.0432857142857143
PKP3	0.967
SH3GL2	1.0155
CTSO	2.6285
RPN2	-0.4381875
IL28RA	0.975333333333333
SFMBT1	0.20125
WDR57	-0.272875
FER1L3	-0.19225
HSF5	-0.0315
TTC9B	2.32525
C4BPA	0.882333333333333
ALB	-3.76078571428571
SORBS3	0.177625
UPF2	0.6615
JPH1	0.1655
AGBL2	-0.4785
DOPEY1	2.4965
TERF1	0.0258333333333333
KIF22	-1.61633333333333
NINJ1	-0.7
SEC61A2	-1.35608333333333
HIST1H1D	-1.50916666666667
SFXN4	0.238125
UCP3	-0.0489
ZNF703	0.363666666666667
MYL6B	-0.63875
TREM1	3.06
OR52E6	1.398
CKMT2	3.439
HLA-C	2.94125
SLC13A3	-1.96433333333333
TIMP4	1.018
SLIT2	4.5025
RSF1	0.0682777777777778
LONRF1	-0.334571428571429
MON1A	-0.569333333333333
CACNG6	-1.881
DPPA4	-5.3015
ZSWIM3	-0.20175
ZNF804A	0.1155
CCIN	1.46775
SLC25A31	0.20575
KCNMB4	1.9395
RABL5	-0.101625
GALNS	-0.9791
STX6	-0.245125
HIST1H1C	-1.77716666666667
CIDEB	-1.047375
CASP4	1.34483333333333
PDK3	-0.2229
KCNJ11	-0.6385
TPR	-0.511875
ZSCAN20	0.3225
MTX2	0.0735
HIST1H2BH	-0.8035
LOC283767	2.21475
LYRM7	-0.193058823529412
BRD3	-1.97333333333333
HIST1H2BO	-1.00675
MAGEB10	0.7615
SLC45A1	0.956
SERPINA3	0.11345
KIAA0143	1.044
KCNJ16	1.10633333333333
KRT79	-0.04025
FABP2	4.35325
NUT	-0.18
ZNF57	1.14575
FBXL4	-0.80425
CLEC9A	1.566
UGT8	3.03483333333333
BMP2K	-0.136
MAPK4	0.5685
SLC25A23	0.7089
HINT1	0.1018
KRTAP13-1	0.862
SFXN5	-0.1822
CHCHD2	-0.179916666666667
FAM3D	6.6625
NDP	-2.5235
RHOBTB1	-0.442833333333333
SLC4A4	5.077875
RPL38	0.934
HTF9C	-0.809833333333333
AP2A2	0.599125
ZBTB46	-0.012
MAP7D1	0.6305
AOX1	-0.365333333333333
CYR61	2.12108333333333
DTNA	-0.0462142857142857
JRKL	0.80525
TMOD3	-0.39125
EEA1	0.1334
ADCK5	-0.18
IL1R1	2.2555
KLK3	0.718857142857143
HRSP12	0.17225
KTN1	0.363
LOH11CR2A	1.514
RELL2	-2.19625
MAB21L1	3.07833333333333
C20orf59	-1.6365
PHKB	0.23425
ADAM2	-1.506
TBC1D8B	1.42616666666667
FAM13A1	0.305125
LAPTM4B	-1.71025
LCN8	0.0735
TMEM147	-0.8785
SYT4	6.57616666666667
XPO7	-2.2745
C9orf62	0.4055
GPR75	-1.0185
TRIM5	0.027875
APOC1	-2.61166666666667
RNASE4	1.9775
PARD6B	-2.21225
ARID1A	-0.509583333333333
TPD52L3	0.1945
RRAGB	0.841833333333333
RCN2	-1.28466666666667
HIST2H2BE	-1.2515625
STARD7	0.1225
SHMT2	-1.68775
KIAA1751	-0.418333333333333
MLYCD	0.818375
LOC162632	-0.4111
UQCRH	-0.08525
RP11-217H1.1	0.3545
SDHA	-0.882
NCLN	-0.3953
ZNF17	0.269
RCBTB2	-0.4545
VEGFB	0.0186
RP4-747L4.3	-0.52425
COLQ	-0.0906
MPN2	-0.266333333333333
DRG2	-1.35975
KLRB1	6.49025
ALPK2	-2.28075
DNASE2B	1.30633333333333
FLJ23834	1.04166666666667
AXUD1	1.88116666666667
SAFB	-0.4588
NSUN4	-0.86675
RFX2	1.98316666666667
MAPK8IP1	-0.304333333333333
FANCD2	-2.19485714285714
ANKZF1	-2.07166666666667
C19orf50	-0.95475
DUSP8	2.6365
SENP5	-0.40725
NFKBIL2	0.814
LBR	1.217375
IGFL1	0.7725
LZTS2	-1.479
IL2RG	-0.41375
CCDC51	-0.505
KLF3	1.6805
ANKRD37	0.15425
KCTD14	-0.057
FZR1	-0.32975
SLC44A4	4.8162
ESPL1	-1.93425
GMPR2	-0.6626
TBC1D19	-0.5335
ERGIC1	1.50137037037037
ERBB4	0.6067
TSPAN32	0.989166666666667
MAP4	0.2065
GPHN	-1.23225
SLC6A2	0.1225
HIVEP1	0.1265
DFFB	-0.5149
EIF4EBP2	0.934
DMRT1	-0.22975
HSPB6	1.6
IER2	1.48633333333333
AIFM1	0.322
WWC2	0.0221666666666667
MRPL4	-1.73425
FLJ21062	0.310833333333333
EPB41L4A	1.37158333333333
SH2D6	0.596
TAF4B	-1.303
GAL3ST3	-0.539
MALT1	-0.644666666666667
RTDR1	0.3695
ARVCF	-0.341375
MEX3B	-0.7645
FBXO16	-0.6025
KIF7	-1.65075
C1QC	6.01033333333333
ZNF783	-0.6145
ZNF85	-2.05225
MMP13	0.4705
KIAA0329	0.619625
RTP3	-0.5795
ZBED3	-0.5035
CLGN	-1.9025
SLC25A37	-0.742916666666667
hCG_18290	0.06525
OR5AS1	-0.2755
SMARCC2	0.1465
FAM109A	0.246833333333333
CCDC12	0.16175
USF2	0.101
DEPDC7	0.05175
C20orf24	-0.340333333333333
JMJD3	-0.121
DSP	-0.208357142857143
SLIC1	0.173375
FAM20A	1.226375
IRF2BP2	-0.14475
ZNF230	-0.247
MSN	-0.304714285714286
SLC9A5	-2.101
EPDR1	-0.2274
MUSK	1.3854
ZNF434	0.175666666666667
SMARCD1	-0.708333333333333
