Hybridization REF	TCGA-A6-3810-01A-01R-1022-07
PAWR	-0.42675
ABCC12	0.0458333333333334
LDLR	-1.0663
ASTN2	-0.8419
LOC441212	0.432625
GPATCH8	0.07225
TANC2	-1.45825
KIF4A	-0.81
C18orf18	-0.69725
PGM1	-1.86175
KIAA0258	0.674
CPD	0.147625
SNCAIP	0.05575
DCT	-3.98166666666667
HLA-DOA	2.79009090909091
OR11L1	0.7355
UPK1B	-0.5815
DNAJB4	-0.514125
UGT1A8	0.77075
HIST1H4L	-1.289
PECR	-0.407666666666667
HSPA2	1.41
WFIKKN1	-2.518
SERP1	0.64075
SYDE2	-0.76025
TACR2	0.503
NUP85	-0.47625
CD177	0.376333333333333
LGR5	2.149
PIGG	-0.0739166666666667
PTHR1	-1.57433333333333
RAB5A	-0.2595
FLJ13224	-0.5175
USP9Y	-1.35683333333333
C7orf53	0.822
LRP1B	-1.461
XAF1	2.5203
ABCG8	0.0965
ANKDD1A	-0.290166666666667
DAND5	-2.779
SPAG6	0.1566
LINCR	2.09675
ZDHHC22	-1.42575
CCDC60	0.7215
THOC7	-0.4115
TCTA	-0.2625
OR8K3	-0.00799999999999999
NY-REN-7	-0.359
B2M	1.97633333333333
C6orf141	-2.41975
LPPR4	4.12
SQLE	-0.558125
SEPHS1	-0.264
BTBD14B	-0.242285714285714
PLRG1	-0.000250000000000004
SPG7	-0.768875
ZNF614	-0.394333333333333
PARD6G	0.481333333333333
INPP5B	-0.5275
GRPEL2	0.102625
PPID	-0.2878
TRIM56	0.0865
UBE2J1	1.1475
IL20RA	4.70675
LOC387856	0.55025
C1orf107	0.799666666666667
UTS2R	1.0635
C19orf22	0.915
SAFB2	-0.597375
KIAA0652	-0.169125
KLRG1	-0.524
MS4A8B	2.845
FRAG1	0.28525
KIAA1546	-0.772
E2F4	-0.4611
CLEC4M	0.227333333333333
BTBD14A	-1.18225
KIAA0999	-0.2563
GYPA	-3.52833333333333
TAC1	2.5426
TRAIP	-1.53666666666667
KIAA0232	0.3933
ERCC8	-1.0565
GPX4	-0.049625
KIAA0368	-0.357
GPR157	0.129666666666667
CTAGE4	1.462
C9orf30	-0.652666666666667
OR52A1	0.3655
HSP90B3P	-0.047
ALG9	-0.3103
BTBD10	0.2795
SDK2	0.00125
BAIAP3	-1.77025
RABGGTB	-0.369
ANKRD40	0.118666666666667
KRT74	0.427
CALCOCO2	0.569928571428571
SNCA	-2.75175
TMSL8	-4.068
C2orf53	-0.00600000000000001
ESRRB	-0.09125
ARHGAP26	1.754375
TDRD9	-2.483
HRAS	-0.458166666666667
KLRC4	-1.8005
JAGN1	-0.387166666666667
BSDC1	-0.07325
RNF43	1.9683
NDUFAF1	-0.0505
PHF12	0.382
OR1L3	0.463
FOLR2	2.16708333333333
LYZL6	0.533
tcag7.1260	-1.422
WSB1	-0.978166666666667
PROS1	1.1563
OSTN	0.8645
PSMB8	2.35975
SOCS4	-0.541125
DDIT4L	1.37975
MAS1	0.477
MGC34796	1.225
CSHL1	0.181666666666667
TBCCD1	-0.5195
ZBTB7C	-0.2265
AP2S1	-0.39125
P15RS	-0.1265
VAT1	-0.6673
SHANK3	0.827166666666666
TUFM	-0.519166666666667
THEG	-0.72625
KRT34	-1.367
SGSM3	-0.735375
TOMM22	-0.3255
SOCS3	1.81233333333333
CPO	0.26
POP4	0.85125
BHLHB3	1.0115
MALL	2.936
OR1B1	0.083
PARK2	0.386166666666667
GPR124	0.999
LCE1E	0.14
RUVBL2	-0.35125
CGRRF1	0.584
ACPL2	0.5075
WNT10B	-1.724125
BAIAP2L2	1.651
ISCA1	-0.008
C1orf125	0.850125
RPAP1	-1.07775
RAI16	-0.781333333333333
RPL27	0.123125
NLRP9	-0.0835
EPN1	0.8955
LOC388610	-2.15875
SLC35A1	0.6381
GAL	-2.782
SLC14A2	0.36575
RDH11	-1.24616666666667
FAM138F	0.051
AUH	0.37025
FLJ40243	0.26025
C14orf129	1.26216666666667
MBD2	-0.388166666666667
ABHD14B	0.6955
PIGT	1.009375
ALS2CR4	-0.663125
ALAS1	0.5657
FOXO1	1.87783333333333
CRLF3	-0.18625
C20orf107	-0.458
FARS2	0.301
CCDC28A	1.2395
NPHP3	-0.04825
OR13F1	-0.1185
TSEN54	-0.07875
DEFB106B	0.009
OR8B4	0.5945
STH	-1.16575
ZC3H14	-0.555375
CBX2	-0.1795
TMEM49	-0.37125
C6orf21	0.6065
FLJ20920	1.091125
CRTAP	-0.220714285714286
DDX50	-0.293
STYXL1	0.1725
BLVRB	-0.333
LOC147650	-0.779333333333333
MMP24	0.027
GRID1	0.0968333333333333
BANF1	-0.321166666666667
CTAGEP	0.19625
HMBS	-2.06175
SLC25A24	0.1335
C14orf50	1.21425
MRO	-0.08
SLC25A15	0.805
FAM84B	-0.3021
TDP1	-0.6665
C16orf78	0.238
C11orf57	0.045875
RFK	0.2575
ZFYVE9	-0.062125
STCH	-0.347
WIBG	-0.12225
LOC283871	-0.62
GBA2	-0.9265
NDUFB3	-0.03625
HSD17B13	-0.03825
GRIN3A	1.44566666666667
FMNL1	-0.5535
SEPT7	-0.0009
GNLY	4.6655
GRAMD1C	0.0748333333333333
ZNF165	0.93975
USP38	0.6005
FAM83A	-3.38333333333333
C14orf24	0.862583333333333
ARMCX3	1.023875
ARHGDIB	-0.625333333333333
AK1	0.299125
KIAA1045	-0.2275
DNAJB13	-0.29
NEU2	0.3175
HIST1H4B	-0.628
FAM20B	-0.8234
HES2	2.80142857142857
FAM73B	-0.7915
LOC388381	0.2215
INTS7	-0.435181818181818
AMPH	0.18375
ZNF775	-0.0381249999999999
UCKL1	0.527833333333333
C10orf97	0.28725
C1orf161	0.60625
ALDH1L1	-0.5355
FLJ39378	-0.44825
SLC23A1	-0.6315
RBM4B	-0.5085
THAP4	0.464333333333333
OGFRL1	-0.91475
KIAA0831	-0.1185
PPP1R15A	-0.270666666666667
C1orf96	-0.598857142857143
C12orf11	-1.315
BMF	1.3805
MAN1A1	-1.0485
KIAA1600	0.3795
NLGN4X	-0.43825
ALOX12	-1.3925
RB1CC1	0.4642
NEIL2	-0.0118
EIF4E	-0.219818181818182
ABHD5	-0.84225
EXOC4	0.112166666666667
CIP29	-0.4735
BATF2	3.0995
SLC29A4	-1.1715
HTR4	1.123
EMB	-0.11575
TRAF6	0.40675
LMNB1	-0.27475
FAM19A5	0.105375
SHE	1.2605
PIK3C2B	2.096
C15orf15	-0.2395
USP15	-0.7107
TCEAL2	1.78075
C5orf39	-0.853
PTGER2	0.43
SLC31A1	-0.95
IFT172	1.86
ADAM29	-0.24825
GFOD1	-0.426
ST7L	0.211666666666667
C15orf26	-3.26175
PKN3	-1.6385
CNTD1	0.366666666666667
COMMD1	0.42425
NTRK2	1.06116666666667
FOXN3	0.208
MFGE8	1.013
PFKFB2	0.779666666666667
TAS2R4	-0.373
ENTHD1	2.05
PRMT5	-1.1175
MGC16384	-1.147375
LOC442229	-0.134
TSKU	0.04975
KRTCAP3	3.88425
PDLIM1	1.4737
KCNS2	0.48625
RNF126	-0.2935
CEP63	0.3015
CLIC4	-0.164375
hCG_1990170	3.1085
ACR	2.8483
KLK7	0.35925
ALOX5AP	3.926125
RIPK3	4.66975
TAS2R9	1.132
C19orf18	1.039
BIRC6	0.281714285714286
ZNF16	0.8025
RFT1	-1.12425
SLC8A2	0.0115
TACC1	0.064375
ITGAD	0.94675
SAMHD1	1.82725
SH3PXD2B	1.1978
EPC2	0.56
C20orf85	0.48225
ATP13A2	0.267
KRT4	0.4635
CAPNS1	0.0355
MDM2	-0.893416666666667
PCDH20	6.158
KCNK9	0.3125
OR2C1	-0.5345
KLHDC3	0.0455
IPPK	-0.5735
EFHD2	0.684
GALR3	1.0815
NBEA	-1.96583333333333
ABCA6	2.2533
CLDN3	2.63283333333333
AKT2	0.449857142857143
EGFR	0.594
RBM16	0.35275
ZDHHC3	0.9637
SLC25A4	-0.112166666666667
CYB5B	-0.4475
CPXM1	-0.84675
NDRG1	-0.239307692307692
FLJ43826	0.39
OR5L2	0.650833333333333
FARP2	1.3608
MRPL46	-0.447583333333333
LDHAL6B	0.3755
MAPKAPK3	-0.753833333333333
NCAM2	-2.39775
PRKD2	0.137166666666667
ZFP36L1	0.5589
CYSLTR1	-1.21
OR4C3	-0.19925
HIST1H2AJ	0.502
CCNB2	-1.38444444444444
ZNF10	-0.901625
TMEM175	0.2365
FAM134A	0.360666666666667
TIGD4	0.2065
PCNP	0.03075
MGC39715	0.1235
LQK1	-1.00225
CREB1	0.2855
TMPRSS3	1.1235
C4orf32	-0.662375
LAT	-1.54641666666667
KCNA3	-0.952
SKIV2L2	-0.9705
ROPN1B	-3.49375
tcag7.23	1.078
CDT1	-1.941625
ZHX2	0.79675
CD28	-3.226
ZNF624	0.58725
SEPT2	0.0448333333333333
SOHLH2	-2.081625
MCOLN3	-0.217
UNQ1945	0.9015
MASP2	-1.8355
ZNRF3	0.4669
GPATCH3	-0.2865
AGL	-0.255
QRICH2	-0.147
PSD4	-0.593666666666667
CCNB1IP1	0.151
ENPP7	0.1345
OBFC1	-0.04175
KCNG3	-2.99075
C14orf79	-0.15075
ENPEP	2.39833333333333
SCT	1.1405
SKI	0.62125
SEC61G	0.84125
CAPN11	-0.29125
ATXN7L3	0.0845
DBNDD1	-0.190833333333333
FAIM	-0.07675
ANKRD36	-1.594
GABRP	-0.6075
TACSTD2	-1.357
EIF3J	-0.26675
PPP2R2A	-0.30425
TEKT4	-0.221
PVALB	-3.69833333333333
F10	0.0615
FAM134C	0.7933
COMP	4.535625
EFCBP1	-2.4415625
SCLT1	-0.01825
TAL1	-0.8707
ACSL1	0.83925
ABCC5	-0.301833333333333
ABL1	-0.586555555555555
RBBP7	-0.130916666666667
PTPRG	-0.12975
NCOR1	0.0318
SPINK4	-0.705333333333333
TXNRD1	-1.9338
TNRC15	-0.104125
C9orf138	-0.095125
UBE2H	-0.00166666666666667
BRDT	0.176333333333333
C8orf31	-0.00825
CCNE2	-1.70609090909091
SLC6A8	-1.698625
CALCR	-4.91525
PPP1CB	1.27258333333333
ABHD8	-0.3145
ARF5	0.7154
SLC24A4	0.21225
CCT3	-0.2215
ZNF121	-0.590375
SLC3A2	-1.5204
OR13A1	0.83
SLC5A10	0.5735
RAD50	0.53775
IER5	0.134875
MTHFD1L	-1.04175
MBTPS2	0.6995
MVK	-1.167375
NCL	-0.478
PSMD10	0.18175
MOBP	0.326
FLJ32894	-1.232
HRH1	0.662166666666667
C5orf30	-0.32925
NUDT16L1	0.5825
RASGRP3	3.783
PRKRIP1	-0.9049
CCDC75	-0.141
LOC253970	0.0615
KIAA1239	0.80525
MED21	-0.2665
SYT11	1.18216666666667
NTSR2	-1.0085
EGFL11	-0.0935
CXorf59	0.218
OR2A25	0.14525
SPTBN2	-1.0585
LRMP	-1.15033333333333
RNF111	0.12875
PTH	-0.114
LOC619208	0.7435
KIAA0895	0.748
RANBP5	0.85125
P2RY10	0.540333333333333
NME5	3.47866666666667
DDX21	-0.9385
LRSAM1	-1.438
HDAC11	0.325
VMO1	2.8465
NOLA2	-0.0688333333333333
ADAR	-0.301416666666667
MTO1	-0.374
SF4	0.234
P2RX1	0.122833333333333
HBM	0.4695
EN2	1.3725
C14orf172	-0.024
TM9SF2	2.0959
INHBE	-0.985
TCTE3	-0.031
TOX2	-2.46925
CTAGE3	-0.46925
HBB	4.7208
MED15	-1.10733333333333
CASR	0.37525
C6orf66	-0.261166666666667
MTPN	-0.4185
UNC50	0.47875
C21orf33	-0.108125
IRF2	1.62375
PGR	-1.82066666666667
GPR84	3.53675
CROCCL1	-1.57325
SRPX	-1.84325
BRE	0.129833333333333
FGF10	0.6035
SDC3	-0.6295
ZRSR1	-0.304
DKFZP434P211	-0.9695
SOX6	-0.635
RPUSD2	-0.576
C14orf173	0.176583333333333
MAPK11	-0.189333333333333
TBC1D22A	0.414
FAM123A	-0.6875
COL4A6	-3.9585
TOMM70A	0.46875
NAB1	0.909875
MGC16385	-0.75
TSPAN18	-0.960333333333333
MED31	0.609
PLG	-0.1715
CAPSL	-0.227
ZNF532	0.2075
ASB14	-0.350666666666667
CA8	-3.6165
NUDT16P	3.42933333333333
SLFN11	-0.3665
LRRIQ2	-0.572625
NOL7	0.271166666666667
BRMS1L	-0.79
JARID1A	-0.494666666666667
PANK2	0.07375
ICAM3	0.2145
MDS1	1.2965
TAF8	-0.19125
RNF139	0.23525
ZNF594	-0.120833333333333
ADAM8	2.020625
SFTPC	-0.35375
MAN2B2	0.955875
RGS12	0.136
EIF1AY	-1.08883333333333
LRRIQ1	-1.34666666666667
GPR150	1.1735
CCDC21	-1.48633333333333
PRRG3	0.254
SAA4	-3.96075
RAPGEF5	2.738875
ZCCHC2	0.0118333333333334
MGC39372	0.971
PPP4R2	-0.842166666666667
CDCA2	-1.63116666666667
OR4D5	0.579
PTGFRN	0.6804
SIGLEC5	2.209
C19orf61	-0.728666666666667
NMUR2	-0.0155
KIAA1586	-1.23966666666667
DAGLA	0.676166666666667
CHCHD6	0.65825
GPR32	0.679
NEUROD6	0.4645
SLC2A4RG	-0.537125
CA5B	-0.44625
FBXL3	1.67625
MPHOSPH9	-1.54575
HMG2L1	-0.38225
HCN4	0.790833333333333
CEACAM19	0.67525
SH2D4B	0.4946
HFE2	-0.7385
TGM4	0.217
LYPD2	-0.02875
TBC1D15	-0.405
MRPS21	-1.2149
NONO	-0.1827
CLEC5A	2.41125
ITCH	-0.0364
MGAT3	0.00166666666666667
MBP	0.206125
RPP25	0.0805
SOSTDC1	-2.167
HRC	-1.99075
TRIM48	0.1665
TMEM133	0.48525
ECEL1P2	-0.687
HOXC11	-0.657
DOK5	0.1055
HELZ	-0.371666666666667
LOC348180	0.1
MGC33894	0.3855
ADRB3	0.3765
DMD	-0.175166666666667
PTRH2	-0.474
MPEG1	2.93366666666667
NDUFA12	0.1535
KRTAP2-4	-0.0584999999999999
STAMBPL1	0.651666666666667
ADCY2	-0.255833333333333
UNQ6125	0.707
KLHL20	-0.569166666666667
SRM	-1.2725
OTC	0.53675
TMIE	0.1885
SNX8	0.844
LIPK	0.441
CHURC1	0.148666666666667
KLC2	0.158166666666667
HDAC1	0.200666666666667
FAM128A	-0.0748333333333333
FNDC3B	0.203
MTCP1	-0.171833333333333
WFDC10B	2.361
PCDHGB3	-0.9565
ATRNL1	-3.0571
CAV2	-0.061875
MED26	-0.2465
DUS1L	0.68425
CHRM3	-0.2165
NEK9	-0.68725
WARS2	0.238
TBX22	-0.464
TOMM40	-0.645
RP6-213H19.1	-0.0653333333333333
TUBGCP5	-1.01225
IGSF6	5.33325
TPPP	0.4086
UNQ6190	0.514
GSTM5	0.116875
BTD	-0.165666666666667
PDCD1LG2	0.7775
SNRPB2	0.899333333333333
ERICH1	-0.575
APOA4	-1.549375
HOXA11	2.22275
NARG1	-0.048625
MKX	-0.98125
RAB28	-0.0768571428571429
PKP3	0.363
SH3GL2	-3.18725
CTSO	2.0235
RPN2	0.6015
IL28RA	0.831
SFMBT1	-1.00775
WDR57	-0.6735
FER1L3	-0.702916666666667
HSF5	0.389666666666667
TTC9B	0.102
C4BPA	-2.03866666666667
ALB	-4.07184615384615
SORBS3	0.19325
UPF2	0.1795
JPH1	0.3395
AGBL2	-0.36525
DOPEY1	1.9415
TERF1	-0.248916666666667
KIF22	-1.33716666666667
NINJ1	-0.36825
SEC61A2	-0.574083333333333
HIST1H1D	-1.77516666666667
SFXN4	0.59625
UCP3	-0.0942
ZNF703	1.39816666666667
MYL6B	-0.73
TREM1	3.493
OR52E6	0.017
CKMT2	0.84675
HLA-C	3.016625
SLC13A3	-1.22533333333333
TIMP4	-1.367
SLIT2	1.72725
RSF1	-0.855944444444445
LONRF1	-0.975857142857143
MON1A	-0.490833333333333
CACNG6	-1.25816666666667
DPPA4	-5.16683333333333
ZSWIM3	1.397
ZNF804A	-0.043
CCIN	0.38375
SLC25A31	0.416
KCNMB4	-0.54875
RABL5	0.148375
GALNS	-0.5278
STX6	0.266625
HIST1H1C	-3.9435
CIDEB	-0.887125
CASP4	0.857666666666667
PDK3	-0.1418
KCNJ11	-0.3715
TPR	-0.87575
ZSCAN20	-0.069
MTX2	0.00775
HIST1H2BH	-1.657
LOC283767	0.723
LYRM7	-1.40683333333333
BRD3	0.3045
HIST1H2BO	-1.423
MAGEB10	0.5915
SLC45A1	0.45225
SERPINA3	-2.8748
KIAA0143	0.7475
KCNJ16	-0.2005
KRT79	0.41325
FABP2	-0.24225
NUT	-0.82475
ZNF57	1.4
FBXL4	0.10025
CLEC9A	0.086
UGT8	2.64333333333333
BMP2K	-0.24325
MAPK4	-3.019
SLC25A23	0.2553
HINT1	-0.3916
KRTAP13-1	0.183
SFXN5	-0.3037
CHCHD2	1.15941666666667
FAM3D	4.4065
NDP	-1.805
RHOBTB1	-0.429
SLC4A4	-1.547375
RPL38	0.6225
HTF9C	-0.9755
AP2A2	0.02375
ZBTB46	0.025
MAP7D1	-0.283375
AOX1	-1.757
CYR61	1.347
DTNA	-1.29142857142857
JRKL	0.2975
TMOD3	-0.9595
EEA1	-0.3101
ADCK5	0.20575
IL1R1	1.62683333333333
KLK3	0.655071428571429
HRSP12	-0.48575
KTN1	-0.402
LOH11CR2A	1.3228
RELL2	0.067
MAB21L1	-0.18675
C20orf59	-0.515166666666667
PHKB	0.1505
ADAM2	-1.58516666666667
TBC1D8B	1.69566666666667
FAM13A1	-0.8376875
LAPTM4B	-0.9605
LCN8	0.3125
TMEM147	0.094
SYT4	1.27383333333333
XPO7	-1.079
C9orf62	2.14525
GPR75	-0.354
TRIM5	-0.073375
APOC1	0.431333333333333
RNASE4	1.46816666666667
PARD6B	-1.895625
ARID1A	-0.336083333333333
TPD52L3	0.4047
RRAGB	0.814333333333333
RCN2	-0.642666666666667
HIST2H2BE	-1.9759375
STARD7	0.16625
SHMT2	-0.941
KIAA1751	0.0108333333333333
MLYCD	0.57725
LOC162632	-1.3085
UQCRH	-1.1085
RP11-217H1.1	0.5090625
SDHA	-1.63516666666667
NCLN	0.0404
ZNF17	-0.133
RCBTB2	-1.2255
VEGFB	-0.05
RP4-747L4.3	-0.378
COLQ	-0.2192
MPN2	-1.033
DRG2	-0.3415
KLRB1	5.79525
ALPK2	-1.6815
DNASE2B	1.98125
FLJ23834	0.7425
AXUD1	0.259666666666667
SAFB	-0.1476
NSUN4	0.22725
RFX2	0.105166666666667
MAPK8IP1	-0.776666666666667
FANCD2	-1.5405
ANKZF1	-1.14016666666667
C19orf50	-0.67125
DUSP8	1.3535
SENP5	-0.062375
NFKBIL2	0.22075
LBR	0.665875
IGFL1	1.748
LZTS2	-0.923
IL2RG	2.4585
CCDC51	-0.352
KLF3	1.099625
ANKRD37	0.16075
KCTD14	2.15033333333333
FZR1	0.291416666666667
SLC44A4	4.1328
ESPL1	-0.684
GMPR2	-0.5977
TBC1D19	-0.5615
ERGIC1	0.920703703703704
ERBB4	-2.1265
TSPAN32	0.309083333333333
MAP4	-0.112
GPHN	-0.51175
SLC6A2	-0.177375
HIVEP1	0.67175
DFFB	0.1299
EIF4EBP2	0.9355
DMRT1	-0.51525
HSPB6	0.074
IER2	-0.137833333333333
AIFM1	-0.09875
WWC2	-0.15025
MRPL4	0.21175
FLJ21062	0.436333333333333
EPB41L4A	0.28325
SH2D6	0.422
TAF4B	-0.96525
GAL3ST3	-0.0455
MALT1	-0.435666666666667
RTDR1	1.59425
ARVCF	-1.089875
MEX3B	-1.02816666666667
FBXO16	0.52925
KIF7	-1.61575
C1QC	4.37
ZNF783	-0.473333333333333
ZNF85	-0.61075
MMP13	1.5385
KIAA0329	-0.251375
RTP3	-0.2965
ZBED3	-1.54775
CLGN	-2.9455
SLC25A37	-1.46516666666667
hCG_18290	-0.0805
OR5AS1	0.509
SMARCC2	-0.162333333333333
FAM109A	0.524666666666667
CCDC12	-0.542
USF2	0.5474
DEPDC7	-0.54875
C20orf24	1.02533333333333
JMJD3	0.903
DSP	1.02642857142857
SLIC1	0.581875
FAM20A	0.971125
IRF2BP2	0.801625
ZNF230	0.00650000000000001
MSN	-0.511
SLC9A5	-1.592
