Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D11_443156
DUSP4	3.86355157366543
FLJ22167	5.11378968959868
EXOSC7	5.67976582080435
ROR2	3.75239095789789
FOXM1	5.01495283787177
ZBTB48	5.21316831225468
BUD31	7.57342599272316
MAOA	3.37309640206742
CCDC41	4.56759859000038
TNNT3	3.87223975193485
FBXO11	5.74833373089819
GYPC	5.23684718934676
PLIN	3.70612593886156
RFXAP	3.54604615028524
C6orf15	3.85798479060177
RNF4	8.28571884386376
F8A1	8.71050451386142
PPP1R3D	4.49482055729032
GRB2	7.51351930828041
TPM3	3.21948524772518
SYT13	3.83067815534978
EPB42	3.70652268202144
RP5-1077B9.4	4.75542551643739
EIF1	9.70151122185008
CETN3	7.3757092373606
FPGT	4.87609609413735
PRY	3.68001112445901
NTHL1	5.36671240574503
POLR2B	7.94131819592689
RPS28	11.9670244480792
GDF10	3.02445050589428
COQ9	6.78647992743031
P2RX3	2.87770641794958
GCC2	5.80063501923835
RARRES3	10.1875432745581
PLXNA1	6.49132772744855
WBP4	4.09607007692195
KIAA0100	5.54776356575408
PMF1	6.55682760126974
HS2ST1	5.33528689303683
CRELD2	6.41292422028035
C8G	3.50469632339741
CD82	6.33770886570824
PMM1	4.89814937105833
CBLL1	4.29229480874503
LIM2	3.33689808975852
VAX2	3.65237913545515
SETDB1	5.13983906410019
LRAP	5.6887658464302
GCLM	5.20734177057335
CPEB3	3.87318884274352
PPM1A	5.9297795104957
INTS1	4.10755919661170
MMP16	3.17524252425254
CAMTA1	4.97448233638658
SAMSN1	5.02767639398132
DRD3	2.79487917208772
GMPPA	4.88671665134153
C11orf73	4.26175219283325
AIPL1	3.64425227335721
PTP4A2	9.48967661631614
IL24	3.53043753411229
BDKRB1	3.74237934388203
HPCA	3.83710470429395
MLF1	6.26602443395935
SEC14L1	7.02298999145588
CHFR	5.98447122136658
EMILIN1	3.11984620438605
THADA	6.62558076734204
TAF12	5.09699063214197
NDUFS4	6.8263140748357
ID1	3.74555544213169
PIK3CB	5.59911706292609
COL18A1	6.91125006856638
PDZD3	3.4279593320495
TBC1D17	5.22779028054357
COX8A	9.90539122871934
CDCA4	6.31523678533225
C2orf44	4.81741651223359
C9orf16	7.54574999586661
ERBB2IP	7.50140486059852
EMX2	8.2907713390435
FUS	6.98463323471336
NIPSNAP3B	3.48555467832145
TF	3.6238463345003
CXorf56	5.38419259936147
CLCN4	3.72733188127779
PWP2	6.09457886022065
MMP15	4.35254633698638
MTMR14	5.46290972739663
NPR1	7.4830391828714
DNAL4	5.33817816153981
ELAC2	4.48900439322758
ASS1	10.6805116936190
IPP	5.55580846144989
TMEM59	9.28861434549162
POLR2J	8.98837082627642
SEC23IP	4.1351467194813
RGS4	3.76536805519491
UQCRC1	7.6911326472336
SNX6	7.53601855074461
DDX18	6.4295141404947
POLG	5.07878407908008
ADAM23	4.00456647200246
ZNHIT2	4.79889120089537
TFR2	4.43294758501285
NCDN	4.48844366148415
RAG1	3.42325507284832
POMT1	4.98033973657451
CYP1A1	3.5131610891717
SNAPC1	6.24181706425708
GNA11	5.42512701292264
CCDC52	3.19153609464836
CAPN1	6.6761187094398
DDHD2	5.45907297460094
UPF3A	6.80636887888845
LAGE3	6.73609737092504
GNRHR	3.12649841860596
UNC13B	5.53839368860119
TTLL4	4.76312663972292
PPBP	2.98497319499182
HTR3A	6.75299633946566
SDC2	5.9864870092565
ANKRD49	7.19928772632507
BTF3	9.39569337111791
COX7A2	10.2675039543169
SARS	7.71517493350632
C13orf18	3.4926121274125
CACNB1	4.08220525256611
QKI	6.13301596579173
SETMAR	4.46467673650101
LAMB4	3.25570244479119
MAN2B1	7.49592844493673
EML3	5.6309278592993
ACADL	3.23179847819911
OFD1	8.10453269071956
CGA	3.46222391419115
EIF3EIP	9.85698234365348
PEX16	5.41118122852342
GNG12	7.66640757926902
HABP4	4.50391451810952
CNTN2	3.65996498029004
ASNSD1	5.74406279001826
FUT4	3.86703633207965
DBH	3.5053754516691
CD53	7.12504212493194
HIST1H2BJ	3.72887690613909
TFAP2B	3.15731269986727
ACF	3.59528992543899
TMEM11	5.71771584863125
CDH8	3.41981825429881
C3orf32	3.2770344944528
AGPS	3.85096653004272
C4orf18	3.23600689046227
PCCB	7.59508295441623
IPO13	4.948572470968
PECI	6.3073673189166
UNG	7.77896352607408
C6orf105	3.68812958852181
GSTP1	8.98771124538937
SUV420H1	7.82387137926804
ARHGAP15	4.16734846575192
LTBR	5.72914305103198
TDRKH	3.31124331262915
PSG4	3.53677450127995
SLC9A3R1	6.07689060501559
NBPF3	9.55381523465607
SLC9A3	3.80350868991153
OSBP	6.05680257133116
PRR5	3.74745576286548
CHMP7	6.17225138766121
ADRA1A	3.11236218802140
ASAH1	6.75792302332875
FKBP4	5.6413002184808
ZNF350	5.44177692660586
DOM3Z	5.47469655572947
GIPR	3.92906051941251
AHI1	5.05311783448822
BST1	6.0417592335836
NCR2	3.61719133479169
NADSYN1	6.00285346411277
UBE2W	5.81802438725614
RGS14	4.30301633317082
KRT15	4.27354378797068
SCN11A	3.79087583609595
GFI1	3.39975903403574
FHL1	4.01992797905775
SMC6	6.55118687643138
GATA1	3.90485380116799
OSGEP	4.87434850613199
ARMC6	5.04668257029341
HK3	4.06462962880981
PSMD5	6.26551003461063
RSU1	7.00385379491463
RPL4	11.8307277614968
MAD2L1	5.18791548571481
RBPMS	5.76979527798493
EIF4A3	8.70001356157403
E4F1	4.99150800630523
DLEC1	3.68938529327557
PRPF3	5.50091820412681
EMR1	3.26135895291250
CHMP2B	5.57365654765259
CAMSAP1	4.43244874500639
RPS21	9.07459898274652
XCR1	3.29292637587790
ARID5A	4.46624876398371
RBM6	5.70378172704603
UBE2N	7.04162456410825
KLF4	3.74274856534728
MGC4172	4.12836600890467
LMO4	7.93169669298809
KLKB1	3.48347200159839
HDAC3	6.02750513828243
HP	6.09509129265323
SCHIP1	5.31620086409734
BTK	4.46135241750341
KRCC1	8.4682103669178
PRND	3.18663370899167
C6orf27	3.45740054416384
PIGL	3.8359665364832
CLCA1	3.87390665628855
C1orf112	4.24704321545201
OLFML2A	4.21987411851522
HUS1	4.67473019862306
SFRS6	7.24829807940922
CXCR7	5.36409844372391
UIMC1	5.06510825817956
FXYD2	3.63177333099529
GOT2	6.91094643147725
ZNF667	3.43695484853088
TFEC	4.20708285552750
ATP7B	3.39055747497244
RAB38	3.60905719215599
POLD2	7.03824636596785
PPM1H	3.70598108566433
DCX	3.29997836484311
NFYC	5.64625259963218
ZNF228	4.15051755105666
KIN	5.47506333917701
PLSCR4	7.6666007753142
HIST1H4I	4.22527584907167
PPARGC1A	3.06643956127673
HIG2	6.92569287670102
KCNK10	4.19253739128621
EXOC1	8.2073524956259
OR6A2	3.86269334855542
ETFA	8.45664230468016
PDAP1	4.93218600082990
C19orf6	3.67046132621908
POLRMT	4.31182327421953
ZNF146	7.70299644730712
MIA2	3.35393506695378
LY6G6E	3.21115010583594
EIF4E2	6.82244800560805
NENF	5.37819892490886
HOXB5	6.49974505801814
ZNF324	4.32729085336715
CUGBP1	4.16877279275528
ENTPD7	4.06610939699429
TTC13	5.83905477883895
GJB5	3.23576621438872
PRSS22	3.97868715791095
CYP3A5	3.53994836893527
MBOAT5	3.92727639468389
CUL4B	4.45951304230733
CENPJ	3.26974778356091
KIAA0664	6.64114815630851
PITX1	4.72333482763424
PDGFRB	4.81454501388223
RDX	5.39125145732413
CELSR3	4.2500436283866
JUND	6.37504752072508
ITSN1	5.09221161213903
CHRNB1	4.12314559005502
EHBP1L1	3.8025627091754
C19orf2	6.25153254121057
FETUB	3.20919929234523
CAMK2B	3.2417946659837
DCTN1	6.55433274312033
TNKS2	6.62974114288516
MRTO4	7.09942053230434
C1QBP	5.39318958613744
TTC3	7.48101805421695
NDUFB8	8.83941093346265
CADPS2	5.23301267087207
EDG2	4.27029589686945
MYF5	3.13379804649009
SEMA3G	3.23176157088511
IL23A	4.38932660946211
GJA9	3.59093740049665
R3HDM2	7.69161510418013
C5	4.76845896597217
SLC2A10	5.86241469618175
TRIM45	5.32016095761289
TSP50	5.40372565278374
PAQR3	4.91829449652971
ANKRD26	3.20425440955304
TCP1	8.80158729654996
TMED7	6.45492100575759
CMA1	3.07307231608421
PTCRA	4.24514443251157
HCRTR1	3.69110218206404
FST	3.89964613885611
PAWR	4.20979215955694
LDLR	4.25158685942286
ASTN2	3.82168485381707
SCRN1	6.91825008691997
GPATCH8	6.13710809708431
KIF4A	5.95296931945648
TANC2	4.18484931951178
ZMYM5	3.46300630164799
PGM1	8.3215433527964
ZNF586	3.82722299858583
POLR3G	3.92019073038313
CPD	5.84902247578509
SNCAIP	3.70501787433339
DCT	3.56018202465280
HLA-DOA	4.17161692972378
TANK	6.38629839843548
RCAN1	4.20203980274907
UPK1B	3.63195579460611
DNAJB4	4.32124894755285
UGT1A8	3.26483027700822
LIMD2	3.96998763028881
HIST1H4L	3.58405460533331
PECR	3.66483005379531
HSPA2	6.24332523854216
SERP1	9.09031646690929
TACR2	3.69633009978813
NUP85	7.1218896460548
CD177	3.19422301543364
GPR135	3.34966606846105
PIGG	7.83410142190463
LGR5	3.19255695564038
JAK2	3.74757704909090
DPYSL4	3.33142898359496
TM9SF4	5.65536180903155
PTHR1	3.36030914458414
SIRPG	3.41242163784348
ZNF264	4.28255681492369
BICD1	5.32166913456823
RAB5A	6.50230046261024
FLJ13224	3.00579019979706
METTL5	8.60349369030485
HERC6	7.44614181428868
CASP1	5.06718387841884
USP9Y	2.83865285778389
LRP1B	2.76397719987229
XAF1	8.7621715427293
PLA2G4C	4.04344471295888
APOA2	3.20329975483988
SPAG6	3.15661100169394
KALRN	3.1218899621531
SECTM1	6.64956746208682
THOC7	9.1222167707315
IFNAR1	4.30331573665142
TCTA	5.36959255415549
NY-REN-7	4.1543451601109
TALDO1	9.68266321414752
B2M	11.6624616131534
LPPR4	3.15784742106388
SQLE	6.4270373338463
SEPHS1	7.1292630471641
EIF5A	5.84998457336105
FAM49A	5.05827684117328
YTHDC2	4.32271019753758
EHD2	5.21375732651737
NCF1	4.33935909362656
SPG7	5.73533041990797
ZNF614	3.62390860939543
HOXA5	3.15686108540335
NUP133	7.20530614259652
FGF12	3.46434931110836
SLMO2	6.5427331573772
INPP5B	4.65892119804871
PPID	4.99397734069311
SNTA1	4.72805543840436
IL20RA	4.1064642194937
UBE2J1	5.81218357416324
CACNG2	3.27763248382814
GCM1	3.30231734384786
ELF1	6.11516719199767
TLR5	6.12585470340281
TCFL5	6.60070205856184
C1orf107	5.69829209446062
C19orf22	6.15618339852566
SAFB2	6.56078784995713
MAP3K7IP1	4.0090597451557
NCK2	7.9632555042327
OXA1L	7.85184719475538
KIAA0652	5.82810257918511
KLRG1	3.35980665429143
FRAG1	6.43844593467051
ZSCAN12	2.98757715933908
PSMD12	6.55421515450754
E2F4	5.12514999055951
CLEC4M	3.53727931490571
KIAA0999	5.59015938814452
CLDN10	6.1530746460666
MGC13053	4.17102038251193
TAC1	2.69780560991165
GYPA	3.41288068728848
HPCAL4	3.12898768759376
TRAIP	3.96181741233436
MEX3D	4.09772273209452
KIAA0232	7.07444023108973
ERCC8	4.4863765712198
NFAT5	5.55674622752246
GPX4	9.01706121148864
CSPG4LYP1	3.32149311959351
KIAA0368	5.74755666470336
FBXO3	4.77192554844201
DVL1	6.98617310433345
CMKLR1	3.84663794773797
GPR157	3.66227655580987
TYMS	8.22565271966406
OR52A1	3.08719314724738
PEF1	6.76889263103677
ZNF750	3.27707522917056
ALG9	6.02265514890116
MCM5	6.35731587408888
SDK2	3.39801036521000
BAIAP3	3.76473737634907
RABGGTB	7.04796210643023
KCNK7	3.4912375576053
PTP4A3	6.5055379151646
ANKRD40	4.31209342761374
CALCOCO2	6.60211730090748
TMSL8	4.79513500220073
SNCA	4.43151609507656
ZNF551	3.62434200391972
HBQ1	3.49314851467493
ARHGAP26	5.0882546343881
GEMIN6	6.06314225042519
HRAS	5.71211951743433
KLRC4	2.80853600841695
BSDC1	5.92617028677849
DSC1	3.60573292272831
RNF43	6.20645250556894
NDUFAF1	5.0906490521402
MAP2K4	4.81066145208709
FOLR2	5.29712631992633
LYZL6	3.77026817026354
EPB41L3	3.51915894875086
TEKT2	4.81454217804969
CDKN2B	3.62975581475238
WSB1	5.5220198086508
ZNF480	3.51454503619371
MAP3K6	5.5745300107729
PROS1	3.70875364698626
PSMB8	7.85277750920719
HN1	7.73373220812898
MAS1	3.45195699741359
APOL1	5.53725300590315
CSHL1	3.31388983808383
ZBTB7C	3.03351945563615
AHCTF1	6.45387332765824
SAE2	8.77629115331271
ITGA2	3.72872259224823
AP2S1	9.15631365268256
P15RS	6.69748992736772
MME	3.40056339321453
VAT1	6.8737503954038
MAST4	6.10854487521159
TUFM	9.03425239688995
KRT33B	3.31793532906513
THEG	3.90394590946691
KCTD2	5.80763046108803
WDR26	8.58488051999502
MFI2	3.52486723714662
KRT34	3.18585738295376
NR4A3	3.4080238804201
SGSM3	4.84344409506981
ARSA	4.43030425412181
TOMM22	4.57958134466929
SOCS3	3.69620283544803
UNKL	3.91290897494506
POP4	7.43233519180304
BHLHB3	8.59143868322342
MALL	3.52789562473288
SOX15	5.02978041984145
CCNA2	4.06459772550204
PARK2	3.39551177831053
GPR124	4.01776161975568
TMEM132A	5.62116361975381
CGRRF1	5.10297990284724
RUVBL2	8.23290028312347
MCAT	5.40292565673899
WNT10B	3.86431368666478
ISCA1	5.33269561570406
RPAP1	4.09195748854758
C12orf48	5.11993562596308
RAI16	6.67354059934295
RPL27	9.47382971499987
EPN1	4.03145874162414
MAGI1	3.33004755052866
GBX2	3.38206696217837
SLC35A1	7.28444543117587
GAL	3.83983599296458
SLC14A2	3.75876191790983
RDH11	6.90706476912309
ZNF518	4.12603090663876
PCYT1B	3.37000049319609
AUH	6.2491295152669
EIF3H	10.6579390092594
KIF1B	6.41709148708898
MBD2	4.47324682401919
AMOTL2	7.64301281556428
C6orf120	6.19604314776352
PIGT	7.29749705771859
PSRC1	5.35833811186751
PLA2G10	3.94214425049457
ALAS1	6.0356945131733
FOXO1	6.69728300489345
C17orf62	7.95294648719926
KIF5C	5.15820702831610
DUSP10	5.11916531077439
CRLF3	7.41494866750489
CLCNKB	3.85408965558696
PSMA5	8.4859584995468
FARS2	5.49985768447471
CCDC28A	7.1805440098609
AMPD3	4.51815943433478
PIAS1	7.19868198393509
ADCYAP1R1	3.62224557240131
TMEM134	7.57462597744866
CDH20	3.19429471644344
FBXO7	6.87790473944362
FLJ14213	3.58784994971351
ZNF3	5.61320819485486
LRRFIP1	6.96586617359703
TMEM49	9.07447698071229
CNOT2	7.69052641853672
CBX2	2.99867658863135
ZC3H14	6.5921319266959
ALDH5A1	5.91084709535213
HNT	3.24161924929777
SERPINA4	3.12018043862882
FLJ20920	6.80959985758712
CRTAP	3.83074806761463
DDX50	7.86126915910745
STYXL1	7.37564388795468
TK2	4.68378493499408
BLVRB	6.687426091308
STMN1	7.15604618681965
GUCA2A	3.45538893282749
DPP6	3.31924418402823
GALNT10	3.90339681765928
STK39	5.24549612937084
MMP24	4.09956163123216
CKS2	9.0447918135062
RHO	3.91295464534178
BANF1	9.4215636891912
CR1	2.92749134765743
RPS6KA2	5.10130488597687
HMBS	6.04248549684251
C20orf112	3.28540885120359
SLC25A24	6.10368032073468
MRPL22	7.21259004044134
SLC25A15	4.96666263118869
GADD45B	4.8094487402601
TDP1	5.42657329857779
ZNF287	3.3680224102053
DAAM2	5.91852871640147
C11orf57	5.4065449865901
RFK	5.51915162837872
ZFYVE9	4.12397486147723
TCTN3	6.24192221513893
STCH	4.99525088821717
LOC283871	3.34071521104987
NDUFB3	7.05124014578378
DEFB4	3.86013322851665
FPR1	3.89720982388085
FMNL1	4.41863437146279
SEPT7	9.43236590685096
PTCD2	5.16953435684955
GNLY	3.72731546799383
GRAMD1C	6.98263809102645
ZNF165	4.75870408227415
TR2IT1	3.93315529216361
ARMCX3	6.6322225672531
NDE1	6.60759964695329
MAGEF1	7.48724339223481
ITGA10	4.18960742033329
ARHGDIB	8.01256094683678
FSHB	3.77953030975891
ANXA2	10.4462541597850
HLCS	4.11902120698953
MCF2L	4.55896283939416
AK1	4.51204513597952
FH	6.04316649577399
LGALS2	3.75104822971392
SYNPO2L	2.95719753479658
KIAA1045	3.50587356664461
C1orf183	5.07849533009685
MAGEA8	3.10048637843233
DGCR8	4.89455218609038
GSR	4.34538155759861
NEU2	3.55517795126721
HIST1H4B	3.34359319243625
CACNA1C	3.12582916948503
FAM20B	6.49764051355162
HES2	3.11419635722779
PDCD6	8.92108146607258
INTS7	4.9218504687825
AMPH	3.67410377920032
UCKL1	6.01034660617221
ASB4	2.89702235817851
C10orf97	4.76940870023463
ALDH1L1	5.51050510931879
CCL23	3.22172045149553
OBSL1	4.86329549272225
SLC12A7	7.5402297507801
THAP4	5.99847112433099
RBM4B	5.5462194089499
OGFRL1	4.00476927025745
KIAA0831	6.0879059623661
C12orf11	5.539978059143
PPP1R15A	4.69415189687697
KIAA0240	5.96359789325651
CD1B	3.37121962974089
FCGR2A	5.67632061815716
MDC1	5.52430317534514
MAN1A1	4.17697326221213
KRT9	3.28325371190531
HTR1A	3.54585343299776
OCEL1	5.724255285138
ATP11B	5.79588736152205
NLGN4X	3.48697443031601
FBXO34	8.4912797680707
ALOX12	3.52989494333071
RB1CC1	7.02628568255504
PCDH12	4.79232323869436
RPE	4.31286952543195
EIF4E	5.23092900153634
CSDC2	3.77568693138095
ABHD5	3.92294483474
TMBIM1	5.82509882582661
PET112L	4.64542931700778
P2RXL1	3.24804916341079
F2RL2	3.26199287566183
TRMT1	5.54281497118365
IMPG2	3.62496932496194
LRRC32	4.82221477400233
BGLAP	4.70145961155897
HTR4	3.40924887552069
MRAS	4.35202725644075
TRAF6	4.55446308662706
AXL	4.79191016963133
ATP2C2	4.32005116289831
LMNB1	6.41810867589046
TELO2	4.62058699211666
PNPLA3	3.60017721026136
CSNK1E	6.29922688721758
SRP14	9.61980332174913
KCNQ4	3.37534162501483
PIK3C2B	7.2737071146221
C15orf15	7.3954613100158
TUBB2B	3.199543401224
USP15	5.22107935065565
C12orf41	7.56607843318202
CEND1	3.93157001201849
RNF31	4.86288807059122
TCEAL2	3.6528780069659
PTGER2	4.03808021303343
UBN1	6.26258895933466
SLC5A7	3.31553020872836
SLC31A1	5.39228505691875
ADAM29	3.45728380224200
ST7L	4.35514862266547
GFOD1	5.2382916044737
CTNNA1	9.29505969575883
HRBL	4.25957202726511
CBX4	3.76098911217732
NTRK2	3.44336650324231
FOXN3	4.90315203536973
MFGE8	6.66722179629906
PFKFB2	3.91495486856234
TAS2R4	3.55942774029481
SH3TC2	3.24134604551665
IL10	3.42201431972077
PXMP4	5.85503079111667
RNF167	6.50445096363377
PRMT5	6.84280982586421
TSKU	4.76875525730529
ATPIF1	8.82967348143797
ETV3	3.17811468654237
PAK7	3.12937657247354
PDLIM1	8.27993088760063
CEP63	4.78665291067214
WDFY3	4.56140682341659
RNF126	4.52870472116528
DPM1	6.91789949422254
CLIC4	6.70408115089339
ACR	3.84404369085327
KLK7	10.1916190731595
ALOX5AP	5.38843896829655
LRP1	5.39971106066682
TNK1	4.78674313289351
TAS2R9	2.99144633121398
ZNF16	6.72354585891559
POLR1B	5.88240563547077
SLC8A2	3.82905733008683
OLFM4	2.92462460421667
TACC1	4.94329730337292
SAMHD1	6.03977434348098
ATP13A2	5.68170006419182
KRT4	3.67130943778562
PAX6	3.50857676400454
SCG2	3.27847200355743
SLC17A6	3.52916398107958
TUBB4	4.47953272651914
PADI4	3.06871514584035
FMO3	3.20645578469739
NLK	3.99984322929629
POU4F3	3.15641750805628
MDM2	3.53156077242888
CAPNS1	9.53155565633945
SDF4	7.27713781930038
ITGBL1	2.99751201868892
TAP2	4.38925058109585
OR2C1	3.4689988343632
KLHDC3	6.70808635144436
EFHD2	5.79967450533407
GALR3	3.82452034001779
NBEA	3.07061036599160
ABCA6	3.30864371866836
ABBA-1	4.12181978663358
GNAI1	4.27254678156466
CLDN3	8.5914027281798
AKT2	3.52767481822257
EGFR	4.7995336091088
VPS4B	6.37568113615328
RBM16	7.90053812968747
GALNT6	6.28608674142432
ZDHHC3	4.50943651408821
SLC25A4	6.06130971346738
CYB5B	4.77472091622748
NDRG1	9.64325123437
SESN1	4.93233200381312
GBE1	7.15772825152447
MRPL46	6.08724624825194
CLASP1	6.13274696878035
FARP2	4.5644560799811
ACOT11	4.14132323179381
LDHAL6B	2.88799839644490
MAPKAPK3	4.84964237685087
NCAM2	2.96654928077360
AFAP1	4.63262108074234
PRKD2	6.87926258865879
OR2H2	3.35392954968357
ZFP36L1	8.05176007228398
DZIP1	3.63113519282776
GPR161	4.10810246429706
RNF146	4.0558584856373
NKX3-1	3.98222393129357
CCNB2	7.89792418657737
ZNF10	4.82553666243117
WDR74	5.43821316112178
FAM134A	7.2401876280642
PCNP	9.01169748867058
PURA	5.83601808066613
DNPEP	6.3801917881541
ERBB2	5.4757885880332
CREB1	4.73879477663252
NEO1	7.17239271348285
DDX3Y	3.25542670847569
RPS3A	11.7865995722301
MXRA7	8.86979488292635
LGALS3	10.6369725954076
GLT8D1	6.16461143621506
TMPRSS3	9.55316709163206
UPB1	3.31840861766861
LAT	4.4480870584599
CLDN14	3.74192909888056
DHX38	5.01224089828913
KCNA3	3.20582038890706
BTBD1	8.11778417289731
TARS2	5.20926519504154
SKIV2L2	6.35800496097489
ABCF1	7.63758604784504
CDT1	3.19122446847757
ZHX2	6.6196854658413
FCF1	4.80127714505352
LRRC49	5.16465915450432
GUCY1B2	3.61998070304166
CD28	3.27456527156622
SMARCA4	6.89513794501945
SEPT2	8.46076721161401
SOHLH2	3.26839750700264
MCOLN3	4.29103576418093
LRP8	5.85348632117168
TAGLN3	3.97083569432615
MASP2	3.61311386118333
GPATCH3	4.15770635902522
TTRAP	8.05186426737661
AGL	6.85420943598021
NFE2L3	4.9251638659597
PSD4	4.3749192788494
PALMD	4.07332259553831
CCNB1IP1	7.89999548084873
TMEM43	5.53434028906601
OBFC1	6.02540066179052
STAT5B	4.24816544539746
C14orf79	4.65357438812052
ENPEP	3.44974387090183
SSB	7.82531043270761
SCT	3.35902322435466
TIMM23	5.87851993350819
SKI	4.03371520066413
SLC22A13	3.02683392370186
AKAP3	4.22984563460886
OAS2	6.41679636813807
KIAA0423	5.65297776057073
SEC61G	8.81254515074053
CAPN11	3.04364445549636
TMEM50B	5.75085252791067
DEGS1	6.60353489152882
ARHGEF4	3.61808971429308
DBNDD1	4.18122749235109
TBL1XR1	5.31801410631564
FAIM	6.72716358431784
SP140	3.62063855800491
G6PD	5.15670017901984
NUDC	7.52482540037177
GABRP	3.74401165287534
SCARA3	6.46505878425252
TACSTD2	5.88932728534201
EIF3J	6.80811812656766
PPP2R2A	7.8879543454768
CPA3	3.24716102758896
PVALB	2.96299226278023
BCAT2	7.10121317978467
MFN1	5.82312832459342
