Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E10_586154
CIAO1	6.72584894595095
LGI2	3.81157597630802
WDR45	6.60902516906018
ANKRD6	5.7074749894251
LTBP4	3.35728794933328
PSCD3	3.44507624310855
PYY	3.18099858833084
KCNC1	3.1598008293847
SIRT6	4.32345023239756
CCL19	4.23215798220034
ARHGEF9	3.26317304585244
ABR	4.97174639973584
C10orf22	6.93669095080327
STK17A	4.80353421106764
FOXE1	3.31085973085962
GML	3.25197569498351
CNGA3	2.77711953834864
CD38	6.84832999849429
ZDHHC6	8.02094976763421
NEFH	3.4955846162351
PGBD5	3.36279316185285
CTDSP2	6.93048930034318
RMND5B	5.40018928905092
ZNF257	3.44198418590049
DUSP4	3.67335609504179
FLJ22167	5.00126008237840
EXOSC7	6.34081923473922
ROR2	4.0369814807099
FOXM1	5.6770114789184
ZBTB48	4.69393864781885
BUD31	8.40081808296546
MAOA	3.98628631243437
CCDC41	4.29918355842514
TNNT3	3.98184979706871
FBXO11	6.31738169753038
GYPC	6.77107925972032
PLIN	3.47165797532948
RFXAP	3.35071626216759
C6orf15	3.99284336486149
RNF4	7.76328522070478
F8A1	8.3889130665757
PPP1R3D	5.23531922147309
GRB2	7.65506640745608
TPM3	3.10990874629635
SYT13	3.54355226667381
EPB42	3.58368984121314
RP5-1077B9.4	5.31132813877211
EIF1	10.3579116971443
CETN3	7.1696916976678
FPGT	5.39158947409583
PRY	3.44530197551690
NTHL1	5.29160774630787
POLR2B	8.3544740429023
RPS28	11.9885776472996
GDF10	3.12323796540235
COQ9	7.46412604090986
P2RX3	3.02004823702363
GCC2	7.54691058753955
RARRES3	6.84425885977101
PLXNA1	6.11177754954272
WBP4	4.42046438203022
KIAA0100	6.41953783711509
PMF1	8.2523245755778
HS2ST1	5.83126249061694
CRELD2	7.64498912424481
C8G	3.05672601557075
CD82	6.8529021596752
PMM1	4.83590863138221
CBLL1	5.0652494654343
LIM2	3.29581937083753
VAX2	3.46768153915042
SETDB1	5.94503207976367
LRAP	6.49709458346529
GCLM	6.90407071987105
CPEB3	4.24750745255937
PPM1A	5.49050840632734
INTS1	4.35596842563143
MMP16	3.15884571516980
CAMTA1	3.65312070683764
SAMSN1	7.33957371708943
DRD3	2.87068774033356
GMPPA	6.68362175970537
C11orf73	6.6929784240244
AIPL1	3.90343286022845
PTP4A2	9.02615901884988
IL24	3.30647964724857
BDKRB1	3.199557778783
HPCA	3.36838736237879
MLF1	6.36850672793767
SEC14L1	6.63724397081769
CHFR	5.64269196170261
EMILIN1	3.68470721359368
THADA	6.82300924088925
TAF12	5.30927288984612
NDUFS4	7.56336434119635
ID1	7.26364845384797
PIK3CB	4.2202712994839
COL18A1	6.43307026175985
PDZD3	3.29168994131822
TBC1D17	5.87433856154219
COX8A	10.5947151603662
CDCA4	6.36959614824937
C2orf44	5.2105338672214
C9orf16	9.07093917447761
ERBB2IP	8.03934430312025
EMX2	7.85910648490133
FUS	6.09553594035675
NIPSNAP3B	3.33591572725294
TF	3.14396810527111
CXorf56	5.48051978677316
CLCN4	3.47593042847349
PWP2	5.41624731977461
MMP15	5.85122499924433
MTMR14	5.70024782565925
NPR1	4.51734872615938
DNAL4	5.52358636243198
ELAC2	4.65716185018664
ASS1	11.6675719979331
IPP	5.74114116625192
TMEM59	9.26345217718973
POLR2J	8.7953829584944
SEC23IP	6.5126660871597
RGS4	3.85251455567239
UQCRC1	8.83218308281434
SNX6	7.68665664558818
DDX18	7.75763070379603
POLG	5.0207705915315
ADAM23	3.86672041503949
ZNHIT2	5.19336443098711
TFR2	3.56837923478366
NCDN	3.95785872731587
RAG1	3.30375316102535
POMT1	5.1050953277475
CYP1A1	3.25809915841052
SNAPC1	5.21840138010603
GNA11	5.59814930073322
CCDC52	2.93308485623253
CAPN1	6.93234588234002
DDHD2	7.4554644392748
UPF3A	5.4418455521008
LAGE3	7.1845382127972
GNRHR	3.14556277999114
UNC13B	6.87779720559416
TTLL4	5.42360875503926
PPBP	2.73708835015971
HTR3A	7.48686275712431
SDC2	4.33698373553726
ANKRD49	7.441354972678
BTF3	9.7326073753281
COX7A2	10.6182938592896
SARS	7.43715746666537
C13orf18	4.83937027572062
CACNB1	4.01148235379935
QKI	6.23029931105343
SETMAR	5.08569466676324
LAMB4	3.22234593613392
MAN2B1	8.21123894611936
EML3	5.56270033133388
ACADL	3.14520467224677
OFD1	8.02205027165277
CGA	3.38504927407378
EIF3EIP	9.9606952437027
PEX16	5.70318343229616
GNG12	6.77762926264649
HABP4	5.54476060674797
CNTN2	3.55162260919730
ASNSD1	7.44870174998499
FUT4	4.94158363073440
DBH	3.49794062008432
CD53	8.77473488901651
HIST1H2BJ	3.72131597162966
TFAP2B	3.20546649137674
ACF	3.75791437868101
TMEM11	6.3715446918366
CDH8	3.27707253248263
C3orf32	3.32788303564402
AGPS	4.66229198721779
C4orf18	3.06763753794037
PCCB	7.80275773230564
IPO13	4.71552374216976
PECI	7.5936735554428
UNG	7.40840178995456
C6orf105	3.38601086261711
GSTP1	8.45194668768032
SUV420H1	7.79871473564169
ARHGAP15	5.71085592444978
LTBR	6.68697620286063
TDRKH	4.67565052982462
PSG4	3.29042797795004
SLC9A3R1	6.14153481934243
NBPF3	9.29308359282979
SLC9A3	3.39857331153238
OSBP	6.68762193907236
PRR5	4.81499388523135
CHMP7	7.25696577825004
ADRA1A	3.00230942542678
ASAH1	7.79544201773801
FKBP4	6.02854147284108
ZNF350	4.57720671380379
DOM3Z	6.12457492950774
GIPR	3.5200470782356
AHI1	5.23600367781792
BST1	3.43799152173919
NCR2	3.43804852160253
NADSYN1	5.69964128607238
UBE2W	6.3019380774721
RGS14	3.93304441256452
KRT15	3.80530835172931
SCN11A	3.58783324344177
GFI1	4.09539348126613
FHL1	3.61905987370553
SMC6	7.28454243752674
GATA1	3.47508647657131
OSGEP	6.02538934000862
ARMC6	5.38052698931943
HK3	4.19931858346225
PSMD5	7.6582873302154
RSU1	7.72908453449444
RPL4	11.5711549945980
MAD2L1	7.82513551951931
RBPMS	7.3051722394587
EIF4A3	8.48555713499665
E4F1	4.95961058185594
DLEC1	3.36229996490105
PRPF3	7.88701510789747
EMR1	3.76642932503517
CHMP2B	6.96709790905484
CAMSAP1	4.37353069884272
RPS21	9.4992566245102
XCR1	3.32235344846232
ARID5A	4.85000165243215
RBM6	5.76810394194894
UBE2N	7.52113205423865
KLF4	3.42018023458352
MGC4172	4.62644308045603
LMO4	6.91801254510007
KLKB1	3.46121026078777
HDAC3	6.74790797340001
HP	8.02120654226537
SCHIP1	5.51154757933067
BTK	4.9131793226412
KRCC1	7.00435267154658
PRND	3.66251648466717
C6orf27	3.44746945640935
PIGL	3.62587034271447
CLCA1	3.69827778531528
C1orf112	6.46279218256983
OLFML2A	3.91040658620135
HUS1	5.24467333779711
SFRS6	6.99006240332154
CXCR7	7.21077165625446
UIMC1	6.14752791284781
FXYD2	3.69378778111793
GOT2	7.42255027121812
ZNF667	3.43972031954001
TFEC	5.74146523764192
ATP7B	4.62756805969506
RAB38	4.76104705924657
POLD2	7.48148276795527
PPM1H	6.617846428059
DCX	3.17010431087616
NFYC	5.58021163468175
ZNF228	3.97521220465979
KIN	5.45323395437996
PLSCR4	5.47698075134628
HIST1H4I	3.90346660334827
PPARGC1A	3.53653086166189
HIG2	7.57293124426604
KCNK10	4.13831227214289
EXOC1	7.50512366373808
OR6A2	3.86548097512868
ETFA	8.6238366247314
PDAP1	5.18688211764333
C19orf6	3.50901649217106
POLRMT	4.53981576098706
ZNF146	7.2630614068573
MIA2	3.17253494104487
LY6G6E	3.10964050644563
EIF4E2	8.07351481206616
NENF	6.37775994265777
HOXB5	6.27176463502142
ZNF324	4.07609336433987
CUGBP1	4.89613890991122
ENTPD7	5.26190839740683
TTC13	8.25557956568066
GJB5	3.32290820058692
PRSS22	5.27718422791558
CYP3A5	3.57320649793316
MBOAT5	4.55043668063788
CUL4B	5.63316031876321
CENPJ	3.25620984051538
KIAA0664	5.90465565920057
PITX1	3.34572169604331
PDGFRB	5.5352050020142
RDX	6.5935003184033
CELSR3	5.98124594510308
JUND	6.48410782996873
ITSN1	4.35500219465233
CHRNB1	4.4854738513744
EHBP1L1	4.60816591798001
C19orf2	7.33073145821996
FETUB	3.10179906916851
CAMK2B	3.09506810668219
DCTN1	7.04417146281869
TNKS2	6.87611539682354
MRTO4	7.18240541708596
C1QBP	6.1014602280958
TTC3	7.1700988081048
NDUFB8	9.47623273579455
CADPS2	6.10138584551497
EDG2	5.31379035751826
MYF5	3.21450070452203
SEMA3G	3.61500980682988
IL23A	3.38969028214533
GJA9	3.75611608157238
R3HDM2	6.41702579581964
C5	5.71278778374153
SLC2A10	6.00258533310095
TRIM45	5.5319227789263
TSP50	3.86771253920535
PAQR3	5.82785107601391
ANKRD26	3.35724955191177
TCP1	8.41912270419564
TMED7	7.26918490566944
CMA1	3.01165825155394
PTCRA	4.34264060621018
HCRTR1	3.51267705690414
FST	3.91190797352675
PAWR	3.66035459896532
LDLR	6.59791399133495
ASTN2	4.23672429918427
SCRN1	6.53402853766496
GPATCH8	6.07678347288189
KIF4A	7.61727800263368
TANC2	3.43960961981594
ZMYM5	3.59522959041832
PGM1	8.52242815994138
ZNF586	4.01420423321745
POLR3G	3.73288732049657
CPD	5.98153052647984
SNCAIP	4.22965790514764
DCT	3.26970398826835
HLA-DOA	3.66510524205205
TANK	6.24887712439122
RCAN1	4.37029749075429
UPK1B	5.82948845074655
DNAJB4	4.57411731596647
UGT1A8	3.09991889172014
LIMD2	3.99211622540762
HIST1H4L	3.51234455221501
PECR	3.61367044186148
HSPA2	7.0286957461067
SERP1	9.56875925323323
TACR2	3.30246726535815
NUP85	6.83610555704592
CD177	3.60676495687133
GPR135	3.26453380240019
PIGG	7.3367037680012
LGR5	3.29305453705874
JAK2	4.13180202321515
DPYSL4	3.40969793094725
TM9SF4	6.50515662404198
PTHR1	3.33271350535563
SIRPG	3.64751310303526
ZNF264	5.4606559906554
BICD1	4.42962676674673
RAB5A	6.62316716276126
FLJ13224	2.91882002776318
METTL5	9.33547268251639
HERC6	6.028248729799
CASP1	8.06394404574914
USP9Y	2.732684896083
LRP1B	3.14851490698017
XAF1	6.75067427820761
PLA2G4C	3.79735320106069
APOA2	3.04638465900162
SPAG6	3.11052743626482
KALRN	3.07146350825472
SECTM1	6.97234801657336
THOC7	8.90410371286417
IFNAR1	4.15168272299083
TCTA	7.1473128544261
NY-REN-7	3.34568745573135
TALDO1	9.32129684927236
B2M	12.0133881062232
LPPR4	3.81995315739796
SQLE	7.09419691365776
SEPHS1	6.92415166712415
EIF5A	6.93527369779199
FAM49A	5.20974739810776
YTHDC2	4.54591327706289
EHD2	4.14626334426156
NCF1	4.77530534576221
SPG7	6.00182272409788
ZNF614	3.40532924988115
HOXA5	5.53825288458694
NUP133	9.21355562621998
FGF12	6.33269465976224
SLMO2	8.30884352274338
INPP5B	4.71333480326244
PPID	6.64675249530116
SNTA1	3.98632589844699
IL20RA	3.73969914361618
UBE2J1	6.71622969066638
CACNG2	3.23676618809968
GCM1	3.12767999528208
ELF1	7.06338619345491
TLR5	7.77459053051468
TCFL5	7.2335793054102
C1orf107	6.64381260183324
C19orf22	6.84977063848268
SAFB2	6.45536836227983
MAP3K7IP1	3.97169080195589
NCK2	8.07277408191378
OXA1L	7.32602522732567
KIAA0652	6.31563136584379
KLRG1	3.70105258703216
FRAG1	7.0156068041206
ZSCAN12	2.97493573644545
PSMD12	6.99394944903298
E2F4	5.26348083238112
CLEC4M	3.47895386319766
KIAA0999	5.31486269799529
CLDN10	9.51625055881555
MGC13053	4.20249154536448
TAC1	2.63934589809808
GYPA	3.33416824284608
HPCAL4	3.36446933252663
TRAIP	3.72801702121222
MEX3D	4.32750330496176
KIAA0232	6.42487990988988
ERCC8	5.10034248223208
NFAT5	7.90339599014074
GPX4	9.77002735645692
CSPG4LYP1	3.13314942615887
KIAA0368	6.68185102089577
FBXO3	7.21128455263473
DVL1	5.59043685729947
CMKLR1	4.31114032255262
GPR157	3.32119567566929
TYMS	8.8500525067929
OR52A1	3.05411506751549
PEF1	7.0071496317897
ZNF750	3.02008673780825
ALG9	6.81612780954951
MCM5	6.63421403480282
SDK2	3.32144880282262
BAIAP3	3.87834705071327
RABGGTB	5.99934657594894
KCNK7	3.43386021316487
PTP4A3	7.49705875757586
ANKRD40	4.20519694606391
CALCOCO2	7.41401741059333
TMSL8	3.68981204161271
SNCA	4.48405114562565
ZNF551	4.00437290422207
HBQ1	3.46107421193848
ARHGAP26	4.63009489338156
GEMIN6	6.99872074199039
HRAS	6.1642167408475
KLRC4	2.69784526417191
BSDC1	5.86067099865884
DSC1	3.78153031022751
RNF43	4.72330576414609
NDUFAF1	7.29101200866735
MAP2K4	5.36818857549038
FOLR2	4.99959673031828
LYZL6	3.71935685752054
EPB41L3	5.32969411677096
TEKT2	3.3440880828709
CDKN2B	3.41185359939865
WSB1	6.05703188360806
ZNF480	3.36572598459906
MAP3K6	5.81105026923568
PROS1	6.27498975247971
PSMB8	8.53480974862466
HN1	7.60991703961616
MAS1	3.11673214481403
APOL1	5.50673396033262
CSHL1	3.14213074627235
ZBTB7C	3.05971363438707
AHCTF1	7.90733786460986
SAE2	9.39473965566605
ITGA2	3.97107750573665
AP2S1	8.78074509799363
P15RS	7.99170936187924
MME	3.28091218934401
VAT1	7.52042709250897
MAST4	6.15107678994827
TUFM	8.57578077230477
KRT33B	3.34885550440089
THEG	4.04584213259786
KCTD2	5.33942909782134
WDR26	9.74552261711118
MFI2	3.18533990258027
KRT34	2.88883343755474
NR4A3	3.49046005245396
SGSM3	5.214051521091
ARSA	4.80227614101758
TOMM22	5.79881142347919
SOCS3	3.82297647899513
UNKL	3.93435514696624
POP4	8.52157168674586
BHLHB3	8.03395997059302
MALL	3.84818479492032
SOX15	2.98709283665067
CCNA2	6.6374370210244
PARK2	3.28087142126317
GPR124	4.40112873056233
TMEM132A	5.62567127982291
CGRRF1	5.8501031685481
RUVBL2	7.27967476139176
MCAT	6.00536053099896
WNT10B	3.48015031937563
ISCA1	6.86277685811587
RPAP1	4.88158208022159
C12orf48	5.23769604232326
RAI16	5.69055263334194
RPL27	9.13989229150026
EPN1	3.81180192052006
MAGI1	3.08788444063566
GBX2	3.3621723242331
SLC35A1	7.16538317408632
GAL	3.63133772236213
SLC14A2	3.73485502786260
RDH11	7.35218745979933
ZNF518	4.01095640932068
PCYT1B	3.23760852471849
AUH	6.88583273132093
EIF3H	10.0864717189459
KIF1B	5.56432605469994
MBD2	4.86578395120269
AMOTL2	7.83572015875471
C6orf120	5.96409475081709
PIGT	7.96977918054985
PSRC1	5.85725805990118
PLA2G10	3.59130969747971
ALAS1	7.645480992085
FOXO1	6.64915375360826
C17orf62	7.25113852849254
KIF5C	3.70707608505833
DUSP10	7.32178623662279
CRLF3	7.85120812531652
CLCNKB	3.59754760035636
PSMA5	8.54253621854111
FARS2	6.31325631050949
CCDC28A	6.78868318985838
AMPD3	4.74412347451674
PIAS1	7.52251616186904
ADCYAP1R1	3.45511647471759
TMEM134	7.29625249102589
CDH20	2.92339150759571
FBXO7	7.51136443528216
FLJ14213	3.33629434022296
ZNF3	5.61533317111763
LRRFIP1	7.63045122347478
TMEM49	8.36161654094009
CNOT2	7.23050132271906
CBX2	2.79534411284161
ZC3H14	6.37183353014497
ALDH5A1	6.18848743162236
HNT	3.64622886401411
SERPINA4	3.11974047402562
FLJ20920	5.87967821888513
CRTAP	5.8208069976561
DDX50	8.07071451862126
STYXL1	7.11098009249821
TK2	4.9481057162705
BLVRB	7.8628475017274
STMN1	7.16141901406686
GUCA2A	3.2443194076172
DPP6	3.09346173231986
GALNT10	4.32889470601928
STK39	6.60610243851164
MMP24	4.81956400404572
CKS2	10.1288527406433
RHO	3.65944525240024
BANF1	9.86987111256024
CR1	2.90005925658752
RPS6KA2	5.66271096292839
HMBS	7.6737952649382
C20orf112	3.58902691155623
SLC25A24	7.37331004833847
MRPL22	8.29515206647931
SLC25A15	6.05964729902849
GADD45B	5.16171408282936
TDP1	6.27330602074503
ZNF287	3.42826355166245
DAAM2	5.56310641013128
C11orf57	6.77634407094041
RFK	8.51446292773841
ZFYVE9	3.75896640775168
TCTN3	7.68420167629111
STCH	6.80934039705765
LOC283871	3.82926187195785
NDUFB3	8.37498479370343
DEFB4	3.68880468301187
FPR1	4.90569365031191
FMNL1	4.71194723150263
SEPT7	10.1709948717938
PTCD2	4.47817106608627
GNLY	3.74485692869165
GRAMD1C	5.19158067171949
ZNF165	5.38676662359326
TR2IT1	5.40683676149846
ARMCX3	8.20433128605124
NDE1	5.81080646196034
MAGEF1	7.07079639434052
ITGA10	4.11717144198677
ARHGDIB	9.3797970308772
FSHB	3.53739758098219
ANXA2	11.0342228378206
HLCS	3.99086984870685
MCF2L	4.15361001240246
AK1	7.3405939311434
FH	7.9286626718098
LGALS2	4.53491599103292
SYNPO2L	2.60914976196734
KIAA1045	3.27971598831552
C1orf183	4.22911188424192
MAGEA8	2.85530640523084
DGCR8	4.59287204566929
GSR	5.49335280023431
NEU2	3.38612956855966
HIST1H4B	3.66797851070664
CACNA1C	3.07966560287434
FAM20B	7.42530619699395
HES2	3.07792547982061
PDCD6	8.51515396170917
INTS7	7.68981587985553
AMPH	3.64042798656333
UCKL1	6.65821965616155
ASB4	2.99468248375039
C10orf97	4.64404956786524
ALDH1L1	4.04915557202964
CCL23	3.36511174921831
OBSL1	5.33775704053386
SLC12A7	7.20459054609373
THAP4	6.46934942972
RBM4B	6.39915794809077
OGFRL1	5.36115213110172
KIAA0831	4.68243582897669
C12orf11	7.1522090107751
PPP1R15A	4.48493804339294
KIAA0240	5.69970948023933
CD1B	3.25459500256050
FCGR2A	6.44803827020302
MDC1	5.50397103375129
MAN1A1	3.80729084481271
KRT9	3.21233547989246
HTR1A	3.1574161749406
OCEL1	6.34488724615813
ATP11B	7.0192674840589
NLGN4X	5.66202560925747
FBXO34	8.05704494355633
ALOX12	3.57682591638816
RB1CC1	7.39510131265448
PCDH12	5.10798007136466
RPE	5.20834124123452
EIF4E	6.89831343827073
CSDC2	3.76650848694608
ABHD5	5.50512208841058
TMBIM1	7.47731446461855
PET112L	4.87126201940766
P2RXL1	3.09592396942403
F2RL2	3.27016027853845
TRMT1	5.25674023326477
IMPG2	3.40339436883578
LRRC32	4.97561263965838
BGLAP	5.80382515974865
HTR4	3.42667924533551
MRAS	6.7750153214184
TRAF6	5.69269445650927
AXL	5.42896352440862
ATP2C2	4.84930000369532
LMNB1	5.94674621402725
TELO2	4.35568862396037
PNPLA3	3.80604145791561
CSNK1E	6.53202590381727
SRP14	10.5026277639295
KCNQ4	3.11875766569583
PIK3C2B	6.62430261993981
C15orf15	8.61722261654081
TUBB2B	3.01243443639749
USP15	5.84483743408155
C12orf41	7.58819833437806
CEND1	3.91945184933045
RNF31	4.66457510258020
TCEAL2	3.44706657385642
PTGER2	4.04319103178006
UBN1	6.38509865930504
SLC5A7	3.05606181066403
SLC31A1	7.11221294791473
ADAM29	3.49948644607908
ST7L	4.07167855604088
GFOD1	4.41803659498026
CTNNA1	8.52466796369207
HRBL	4.03627575287372
CBX4	3.8327190110343
NTRK2	3.66347623560786
FOXN3	4.84930687677413
MFGE8	4.84142604418174
PFKFB2	4.1036816011874
TAS2R4	3.48515811610868
SH3TC2	3.50233543009202
IL10	3.50867770301902
PXMP4	4.34276225664657
RNF167	6.12016303250667
PRMT5	6.73254423785713
TSKU	6.6903004825859
ATPIF1	8.27471725179218
ETV3	3.21312291361476
PAK7	3.04205158681682
PDLIM1	8.99215184752661
CEP63	5.60002211263385
WDFY3	5.0760470299373
RNF126	4.88831963045067
DPM1	8.86277222407668
CLIC4	6.45886540319287
ACR	3.54458611160827
KLK7	3.78227939617472
ALOX5AP	7.24423882483079
LRP1	5.23634622224103
TNK1	4.85268322859064
TAS2R9	2.91938201422654
ZNF16	5.53839570167921
POLR1B	4.94649395343738
SLC8A2	3.72551437845109
OLFM4	2.96777761952860
TACC1	6.29561383138993
SAMHD1	7.75008356645787
ATP13A2	5.12184064998243
KRT4	3.4917682184838
PAX6	6.16248306912967
SCG2	3.28524148109653
SLC17A6	3.35926604733226
TUBB4	4.07641684794735
PADI4	3.10951537454292
FMO3	3.58046526078637
NLK	4.15407810182965
POU4F3	3.14253075059207
MDM2	3.34204698939169
CAPNS1	8.61172445186385
SDF4	7.38106483961672
ITGBL1	4.53001512644204
TAP2	4.10282296261306
OR2C1	3.27183044737186
KLHDC3	7.41481489355998
EFHD2	6.25485605217969
GALR3	3.53964871204008
NBEA	7.56726260524282
ABCA6	3.24999142134713
ABBA-1	3.83162656532932
GNAI1	5.7169253537938
CLDN3	8.20345465103731
AKT2	3.23492601616301
EGFR	4.72574776228655
VPS4B	7.2569965774453
RBM16	7.68057543288494
GALNT6	5.74687049548326
ZDHHC3	5.3199465952952
SLC25A4	5.44962436690168
CYB5B	7.1708207147206
NDRG1	7.21994086437354
SESN1	4.98793888559581
GBE1	7.08213165767433
MRPL46	6.75213652180042
CLASP1	6.07014486250575
FARP2	4.74064884998423
ACOT11	3.51833295245579
LDHAL6B	2.9453475619523
MAPKAPK3	5.68319799594396
NCAM2	2.85914896049308
AFAP1	4.37278218232765
PRKD2	6.2488648221019
OR2H2	3.45009502189645
ZFP36L1	7.81002927802244
DZIP1	4.45297176835769
GPR161	4.68348994256783
RNF146	4.17142528566245
NKX3-1	4.05168822637984
CCNB2	8.50297792810836
ZNF10	3.57846828760139
WDR74	6.01309414654646
FAM134A	8.20373183936363
PCNP	9.46645901000179
PURA	5.30801079999333
DNPEP	7.44247366554627
ERBB2	4.87811098733882
CREB1	6.05124412933549
NEO1	6.54870786728436
DDX3Y	3.38644971006173
RPS3A	12.2342594703188
MXRA7	8.99022837855514
LGALS3	10.0537543999454
GLT8D1	7.25270657236927
TMPRSS3	8.06039430313715
UPB1	3.43983798416056
LAT	4.05529335959092
CLDN14	3.77445229069463
DHX38	4.89254781924517
KCNA3	3.54573314834225
BTBD1	8.33771703104614
TARS2	6.18473432679115
SKIV2L2	7.6986632347063
ABCF1	7.91161325164746
CDT1	3.75839677251435
ZHX2	4.50430826240636
FCF1	4.72231955035633
LRRC49	4.55367944286535
GUCY1B2	3.41389219928322
CD28	3.30222068851237
SMARCA4	6.43832650647789
SEPT2	9.4947039972406
SOHLH2	3.22221030478401
MCOLN3	3.48157515078090
LRP8	5.50008485666259
TAGLN3	3.58651123282648
MASP2	3.56868771026156
GPATCH3	4.07078706074319
TTRAP	8.50048596901567
AGL	6.78334069367622
NFE2L3	5.83317355853541
PSD4	4.55956404235982
PALMD	4.05353815497686
CCNB1IP1	7.05771299230294
TMEM43	6.45718133212678
OBFC1	7.17541493004746
STAT5B	4.54329041472136
C14orf79	4.43729959995952
ENPEP	3.7003722993667
SSB	8.48283220090884
SCT	3.0051867768973
TIMM23	7.48209423224414
SKI	3.66443415488972
SLC22A13	3.13096593187251
AKAP3	3.38615009764333
OAS2	6.12705995748628
KIAA0423	5.4675011985078
SEC61G	10.0293399748110
CAPN11	3.04368266541207
TMEM50B	6.94702769084108
DEGS1	8.5404765504535
ARHGEF4	3.39256217427711
DBNDD1	5.11001328735977
TBL1XR1	5.62229205136021
FAIM	7.5129506707938
SP140	4.47838476666932
G6PD	5.55266006919837
NUDC	6.91024571880549
GABRP	5.14321534672372
SCARA3	5.4622438878833
TACSTD2	6.05901795148613
EIF3J	7.54710999047135
PPP2R2A	8.39300532039084
CPA3	3.55893727308593
PVALB	3.00478726872524
BCAT2	5.84061803276115
