Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_G02_297998
LARP7	5.85283017034445
TEK	3.47892572837118
CD160	3.79405656069908
TERF2IP	6.38859728111327
PHF20	5.64453801551505
COL1A1	7.34061973623267
KIAA0090	5.16126999601555
GTPBP1	4.48773934332991
GRK5	3.94107179218226
AP1S2	4.94185062822141
RAB33B	4.15096279096814
CA11	4.53606812952008
ALDOC	5.26690518151021
NUDT1	5.15039637987813
ZNF212	5.2274618570909
ACBD3	6.13381497538545
ZNF83	4.57924468599367
PRDM2	4.49108350951625
GDPD5	4.72495208454388
PDCD4	5.13783434916682
CEP350	5.11363900753969
FOXP3	3.29143195972334
SMYD3	6.60920072356711
CST7	4.75252755074136
SELL	4.23264445127915
CIAO1	6.05801336466131
LGI2	3.82930639686997
WDR45	6.07943920929399
ANKRD6	6.95667454770804
LTBP4	4.08232270418596
PSCD3	3.30610703779653
PYY	3.68245136774701
KCNC1	3.30541580734557
SIRT6	4.08702929890206
CCL19	4.23366531257708
ARHGEF9	4.59685354355056
ABR	4.4912823373635
C10orf22	6.08294375543294
STK17A	4.50708446057104
FOXE1	3.41798909684066
GML	3.26318895263126
CNGA3	2.94310714487548
CD38	4.04017849802443
ZDHHC6	7.05473976827503
NEFH	3.34182214886974
PGBD5	3.72511252450228
CTDSP2	7.02578048142777
RMND5B	6.02640186561503
ZNF257	3.85004983531388
DUSP4	3.75683766427378
FLJ22167	4.81216261326212
EXOSC7	7.23615335024108
ROR2	4.12368270543101
FOXM1	4.86084137228663
ZBTB48	4.28144815415326
BUD31	7.7004594034056
MAOA	5.66650520989278
CCDC41	3.95828330356688
TNNT3	4.07087728298811
FBXO11	5.27598961783887
GYPC	5.56532780728464
PLIN	3.60361581907902
RFXAP	3.61243017938253
C6orf15	3.62547308130428
RNF4	7.01882772160212
F8A1	7.26816331717068
PPP1R3D	4.46835108973463
GRB2	7.08133844665564
TPM3	3.18658429414133
SYT13	3.30053089408718
EPB42	3.38446337040122
RP5-1077B9.4	5.01119551427601
EIF1	10.3560706834986
CETN3	5.56537580790366
FPGT	4.67686205895984
PRY	3.61681825606363
NTHL1	4.06600885435478
POLR2B	7.78403590651754
RPS28	12.0889410535541
GDF10	3.12869748885228
COQ9	7.02307919069524
P2RX3	2.97145119836677
GCC2	5.71661299052963
RARRES3	7.7979115213624
PLXNA1	5.70607533677746
WBP4	3.71411898530021
KIAA0100	5.5358582976422
PMF1	5.57748737658534
HS2ST1	5.57316835167263
CRELD2	6.907272575831
C8G	3.42975457795332
CD82	4.58906349750666
PMM1	4.78894579462577
CBLL1	4.16970117732451
LIM2	3.39343301133402
VAX2	3.36911246248059
SETDB1	5.25022857939885
LRAP	3.48738227082073
GCLM	5.43187018040652
CPEB3	3.26007231959336
PPM1A	5.43460914041857
INTS1	4.44435409169785
MMP16	3.42800688657198
CAMTA1	3.77619937126847
SAMSN1	4.90238431561836
DRD3	2.99134105361348
GMPPA	5.42586922038146
C11orf73	4.85398080759013
AIPL1	3.89661890108392
PTP4A2	9.72214263999999
IL24	3.50057264520974
BDKRB1	3.72649394197509
HPCA	3.78661542442159
MLF1	5.44733374523522
SEC14L1	5.63302148035793
CHFR	5.09571942625345
EMILIN1	3.9173663426791
THADA	5.67685216162706
TAF12	4.98200122123414
NDUFS4	7.7527439493991
ID1	5.14692054255983
PIK3CB	3.50128919582994
COL18A1	6.61972452836273
PDZD3	3.22351508026260
TBC1D17	3.74525208998686
COX8A	10.0474581166441
CDCA4	6.69671437208527
C2orf44	4.44022159546384
C9orf16	7.93593251696126
ERBB2IP	6.49202833982894
EMX2	9.00410025364261
FUS	6.14223282258105
NIPSNAP3B	3.44325886569746
TF	4.0693525716279
CXorf56	4.80408738694747
CLCN4	3.99641288760982
PWP2	5.34948493259878
MMP15	4.63252778608897
MTMR14	5.45950153570805
NPR1	6.09133433328248
DNAL4	4.96093292940491
ELAC2	4.80454090187658
ASS1	11.1704428438014
IPP	4.7969514686002
TMEM59	9.30944054847915
POLR2J	9.97712887660724
SEC23IP	5.19757831880193
RGS4	4.42313925450497
UQCRC1	9.81361739940153
SNX6	8.5625760865742
DDX18	6.64161531879263
POLG	4.31594032098461
ADAM23	3.84200988100971
ZNHIT2	4.3025552585424
TFR2	3.45605568618342
NCDN	4.41966101652918
RAG1	3.49671239477063
POMT1	3.87913374328314
CYP1A1	3.54806718806322
SNAPC1	5.15941374706996
GNA11	5.3693478684892
CCDC52	3.08106467869606
CAPN1	7.26489626330789
DDHD2	5.10482283283588
UPF3A	5.07032063147133
LAGE3	5.9292609373971
GNRHR	3.30504918724619
UNC13B	4.77415193788534
TTLL4	4.13499574582262
PPBP	2.93203565639187
HTR3A	3.38075380378882
SDC2	4.98975014150679
ANKRD49	6.7764689769593
BTF3	10.2901587999551
COX7A2	10.2039508939681
SARS	9.0480372987915
C13orf18	4.06353234198818
CACNB1	3.8099642403716
QKI	5.60703891219721
SETMAR	5.37308856732683
LAMB4	3.13368722001815
MAN2B1	7.14972340023763
EML3	5.62401697023284
ACADL	3.45228096210675
OFD1	7.65409743709687
CGA	3.824126394173
EIF3EIP	10.6440576017954
PEX16	5.39435736480792
GNG12	8.08138835006194
HABP4	4.87651207542263
CNTN2	3.57130558749330
ASNSD1	6.94016795155985
FUT4	4.42656254992128
DBH	3.33424709361706
CD53	7.54749223968942
HIST1H2BJ	3.75720859729801
TFAP2B	3.18752258495455
ACF	4.01010855594339
TMEM11	5.38484065220327
CDH8	3.32777081240409
C3orf32	4.05392803527648
AGPS	4.59379230197526
C4orf18	3.24753657106921
PCCB	7.8969128226072
IPO13	4.8322019194937
PECI	7.21997748468301
UNG	6.10976403366549
C6orf105	4.09776323270876
GSTP1	8.10086522041014
SUV420H1	6.61061340190055
ARHGAP15	4.67856693672688
LTBR	5.67579006302715
TDRKH	3.30397467932441
PSG4	3.65707656397974
SLC9A3R1	5.80509005005425
NBPF3	9.13363078459697
SLC9A3	3.81521176871293
OSBP	5.47209223771878
PRR5	4.60749591559994
CHMP7	5.33408420337018
ADRA1A	3.12341969860673
ASAH1	6.62163785632224
FKBP4	6.33242478571233
ZNF350	3.93813589510273
DOM3Z	4.50358156450888
GIPR	3.46462489182836
AHI1	4.49827000770013
BST1	3.99020041432127
NCR2	3.50548303580631
NADSYN1	5.03749148906384
UBE2W	4.68472914759113
RGS14	4.68979242376773
KRT15	3.83616836721005
SCN11A	3.84146789176198
GFI1	3.61928828881811
FHL1	5.02629530854194
SMC6	5.77626102855899
GATA1	3.53800167694106
OSGEP	5.27366272802388
ARMC6	5.21211012292971
HK3	3.51274034226261
PSMD5	6.31169039560629
RSU1	6.80653221735194
RPL4	12.3369377134773
MAD2L1	5.44330212405435
RBPMS	4.5952867379916
EIF4A3	9.0392569407365
E4F1	4.56121579760629
DLEC1	3.63644695066138
PRPF3	4.59050824357217
EMR1	4.92545836831557
CHMP2B	5.94158434709156
CAMSAP1	4.31158882319959
RPS21	10.7864691589116
XCR1	3.53927858003247
ARID5A	4.43948990746231
RBM6	5.43822966211939
UBE2N	7.35717973579978
KLF4	4.39475980097121
MGC4172	4.53533328771888
LMO4	6.72325940719164
KLKB1	3.29641690817064
HDAC3	6.55203463287762
HP	7.61674636536702
SCHIP1	5.52225202023174
BTK	4.17333554874627
KRCC1	7.41791108837278
PRND	3.08628316509021
C6orf27	3.9648251337236
PIGL	4.18393820477891
CLCA1	11.1981238106009
C1orf112	4.72482294967262
OLFML2A	4.54319505529251
HUS1	4.78352684255704
SFRS6	6.1365720464992
CXCR7	6.783089659407
UIMC1	6.22347251021408
FXYD2	3.45641721176826
GOT2	7.06267531864673
ZNF667	3.26360590562766
TFEC	4.02309137688039
ATP7B	3.41104141361156
RAB38	5.09298097063031
POLD2	6.7538007741109
PPM1H	4.95762965566952
DCX	3.31572519240119
NFYC	4.98299113838466
ZNF228	3.24233140164020
KIN	4.95554154157213
PLSCR4	5.08328258985894
HIST1H4I	4.29659362870401
PPARGC1A	3.49901763938372
HIG2	7.87705285912325
KCNK10	4.08484633370944
EXOC1	6.18456333382524
OR6A2	3.48993099194348
ETFA	8.24394549451782
PDAP1	4.56464214228941
C19orf6	3.48151072978145
POLRMT	4.05724099388727
ZNF146	5.89256782945819
MIA2	3.14434861652873
LY6G6E	3.38784997092073
EIF4E2	8.58246223008693
NENF	5.62026849555819
HOXB5	4.04951656007738
ZNF324	4.64327281676045
CUGBP1	4.33920126588313
ENTPD7	4.42882695544568
TTC13	4.95340581693536
GJB5	3.59463418753496
PRSS22	4.04363144053419
CYP3A5	3.58745695780233
MBOAT5	4.25954975929026
CUL4B	4.66411976697555
CENPJ	3.14054054038779
KIAA0664	5.90597297131483
PITX1	4.10227337709661
PDGFRB	5.19456510391608
RDX	5.33766763004584
CELSR3	4.44369834566441
JUND	6.30356477405046
ITSN1	4.75485183124675
CHRNB1	3.73683450303407
EHBP1L1	3.6070074088527
C19orf2	6.27751003964492
FETUB	3.20367763053434
CAMK2B	3.34347662727269
DCTN1	5.75549051291099
TNKS2	6.56236960933962
MRTO4	6.23541447471224
C1QBP	5.87026443110309
TTC3	7.10030895251612
NDUFB8	9.03779543063914
CADPS2	4.39427662856067
EDG2	4.28853098940515
MYF5	2.89504768723479
SEMA3G	3.49998501718939
IL23A	3.63883359872463
GJA9	3.84750692122146
R3HDM2	6.31792346381754
C5	3.72790082893778
SLC2A10	5.74603849902612
TRIM45	4.37568895682727
TSP50	4.7226338072424
PAQR3	4.62994197889695
ANKRD26	3.4030455803786
TCP1	8.67906865162742
TMED7	6.3039321894569
CMA1	3.08170918611192
PTCRA	4.31528336665321
HCRTR1	3.43344905432714
FST	6.25954803530367
PAWR	3.97320564509456
LDLR	4.50689155074105
ASTN2	4.02314790589303
SCRN1	5.59082115931142
GPATCH8	4.96568169680315
KIF4A	6.29706781050644
TANC2	3.57973462782125
ZMYM5	3.79984867989402
PGM1	9.56993381305882
ZNF586	4.9339682089537
POLR3G	3.4144790495322
CPD	4.96152962185422
SNCAIP	4.31425629353146
DCT	3.41903819689648
HLA-DOA	3.88115317875205
TANK	6.01722742355144
RCAN1	4.27383500298548
UPK1B	3.77567286735181
DNAJB4	4.43407765086154
UGT1A8	3.00387540675858
LIMD2	3.83886306300105
HIST1H4L	3.46651614083676
PECR	4.87462448805726
HSPA2	6.38625602833612
SERP1	8.84348406309639
TACR2	3.69973923475862
NUP85	6.71526900492832
CD177	3.54380097611614
GPR135	3.19001136235114
PIGG	5.88046838999048
LGR5	3.07994549405944
JAK2	3.47415734842861
DPYSL4	3.34512569032274
TM9SF4	5.76142786884934
PTHR1	3.22411652412725
SIRPG	3.12165350128053
ZNF264	4.56220806368017
BICD1	5.89705154163256
RAB5A	6.86340297852062
FLJ13224	3.31541605297337
METTL5	9.07887184862007
HERC6	6.3419674782813
CASP1	6.00600293099762
USP9Y	3.04413409985263
LRP1B	2.78008775715954
XAF1	5.40513639801009
PLA2G4C	4.12014847449779
APOA2	3.33365260536905
SPAG6	3.08861648462854
KALRN	3.36031838876593
SECTM1	5.68805903006542
THOC7	9.05854093015087
IFNAR1	4.61142639435198
TCTA	5.67385175536257
NY-REN-7	3.46789754512961
TALDO1	9.67635570175834
B2M	11.3711515502024
LPPR4	4.5391072079928
SQLE	5.10147449500594
SEPHS1	6.90578306094752
EIF5A	6.19024110197537
FAM49A	4.2471166861425
YTHDC2	3.97025978132796
EHD2	4.66026318950579
NCF1	4.0902810878637
SPG7	5.47966963592186
ZNF614	3.51660981500058
HOXA5	9.13941411103424
NUP133	6.74260888493062
FGF12	3.30948898265213
SLMO2	6.4426266650651
INPP5B	4.41943972323051
PPID	5.37141068737958
SNTA1	4.2668167021162
IL20RA	4.03402968126562
UBE2J1	5.51502820155447
CACNG2	2.98209116262499
GCM1	3.47365497151334
ELF1	5.17249770685777
TLR5	3.96674711017785
TCFL5	6.89645695078774
C1orf107	5.17143704463674
C19orf22	6.05806771579322
SAFB2	5.45038051302345
MAP3K7IP1	3.58897180221709
NCK2	7.80680319450474
OXA1L	8.34045498317654
KIAA0652	5.05253753797381
KLRG1	3.82167629099713
FRAG1	6.03914580546143
ZSCAN12	3.26893243104126
PSMD12	6.98587189627358
E2F4	5.07637541738503
CLEC4M	3.57795475775680
KIAA0999	4.77293460243654
CLDN10	6.16688313094563
MGC13053	4.12260685290169
TAC1	3.02066666936696
GYPA	3.54238141141247
HPCAL4	3.27010152089749
TRAIP	3.94159151064352
MEX3D	4.17170716922652
KIAA0232	5.75228937262241
ERCC8	4.51022716715069
NFAT5	4.16207595554465
GPX4	9.11099378783421
CSPG4LYP1	3.38777688798994
KIAA0368	5.05890139385575
FBXO3	4.88683375337412
DVL1	5.82046287326833
CMKLR1	3.74609745986348
GPR157	3.54512473842011
TYMS	7.4843635580995
OR52A1	3.47389621351659
PEF1	7.19020673380754
ZNF750	2.99063245749882
ALG9	6.16872062030939
MCM5	4.8587214928202
SDK2	3.50294880157346
BAIAP3	3.82053630114965
RABGGTB	6.69768812511692
KCNK7	3.39429115356730
PTP4A3	4.90211497419318
ANKRD40	3.75504016372224
CALCOCO2	6.62469507288031
TMSL8	4.56176433151899
SNCA	4.84164313931331
ZNF551	3.39010622704802
HBQ1	3.2952389652481
ARHGAP26	4.57819714634677
GEMIN6	7.45701282937775
HRAS	6.10199217618162
KLRC4	3.07472717992542
BSDC1	5.53592828453219
DSC1	4.12435847305396
RNF43	4.56162089611322
NDUFAF1	5.69803249389711
MAP2K4	5.04800752175428
FOLR2	4.64598752972789
LYZL6	3.56237811124169
EPB41L3	4.01797632992519
TEKT2	3.82755834319283
CDKN2B	3.65603025255679
WSB1	5.93077414701936
ZNF480	3.40448765512117
MAP3K6	4.73758064498525
PROS1	5.82751531489157
PSMB8	8.10618383432496
HN1	8.43399337854759
MAS1	3.66790793401621
APOL1	4.46340762691909
CSHL1	3.44192518903506
ZBTB7C	3.44251859264603
AHCTF1	5.25491572226823
SAE2	8.20255895081349
ITGA2	4.0888681248943
AP2S1	9.14357332577474
P15RS	6.58251954108286
MME	4.17446933857639
VAT1	6.92570917316452
MAST4	5.8026206864491
TUFM	10.1230557355382
KRT33B	3.69310693047806
THEG	3.44614686371224
KCTD2	4.93593062914181
WDR26	8.87291333730159
MFI2	3.40841241560936
KRT34	3.25803559299548
NR4A3	3.68528562458391
SGSM3	4.42090597821356
ARSA	4.27957431010577
TOMM22	4.80263971589671
SOCS3	3.68831776311271
UNKL	3.91860450668591
POP4	8.20699569587855
BHLHB3	8.4685428832724
MALL	5.03413096571026
SOX15	3.62930836684731
CCNA2	4.85865178499355
PARK2	3.24661753350034
GPR124	3.93138704883533
TMEM132A	5.05278560184653
CGRRF1	5.54811070869076
RUVBL2	8.13679966160952
MCAT	5.38110868301173
WNT10B	3.99402992752673
ISCA1	6.07430024728684
RPAP1	4.39869816346289
C12orf48	4.72959315476017
RAI16	4.8547664411212
RPL27	9.34029374329726
EPN1	4.00262018265045
MAGI1	2.92256734505276
GBX2	3.36748900626289
SLC35A1	5.94412419236697
GAL	4.15995692627653
SLC14A2	3.84372720202883
RDH11	7.141907088196
ZNF518	3.92032177680366
PCYT1B	3.49925406937963
AUH	5.78598848205053
EIF3H	11.1377693219026
KIF1B	6.24003298560387
MBD2	4.56675958440284
AMOTL2	7.1980043238547
C6orf120	5.84348741767655
PIGT	7.13076881066087
PSRC1	5.7393206930826
PLA2G10	4.09542696444128
ALAS1	6.35772622510761
FOXO1	5.29493661905395
C17orf62	7.04564552677289
KIF5C	4.51971722768807
DUSP10	3.98079966562116
CRLF3	6.49009385697265
CLCNKB	3.70027428780545
PSMA5	9.70777375311342
FARS2	5.15140619018166
CCDC28A	5.49944143362047
AMPD3	4.84806881262021
PIAS1	6.29141045917461
ADCYAP1R1	3.71865755881765
TMEM134	6.65049631135233
CDH20	3.26894013866508
FBXO7	7.01703673692947
FLJ14213	3.71647682711801
ZNF3	5.05277250328357
LRRFIP1	6.08358872253722
TMEM49	8.53669009162764
CNOT2	6.84244069779616
CBX2	3.14367825799534
ZC3H14	6.04674201197047
ALDH5A1	4.48340705016156
HNT	4.05480318379466
SERPINA4	3.30140367134579
FLJ20920	4.85619060086349
CRTAP	5.33699027109537
DDX50	7.64915474059711
STYXL1	8.61961808330422
TK2	4.76939800532754
BLVRB	5.55864001690496
STMN1	6.77921187207644
GUCA2A	5.7043201385901
DPP6	3.33903594285882
GALNT10	4.77333110379511
STK39	5.10711600425558
MMP24	4.52589759277894
CKS2	10.0469414650233
RHO	3.57927484460674
BANF1	10.1600363537142
CR1	3.06341762980587
RPS6KA2	5.27818838875363
HMBS	6.24458769407629
C20orf112	3.85988990147284
SLC25A24	7.07957137147304
MRPL22	9.44537763281398
SLC25A15	4.90742176368843
GADD45B	4.43996869728721
TDP1	5.28242149589647
ZNF287	3.83096687207537
DAAM2	4.62399219638213
C11orf57	5.65292394698282
RFK	6.6233439076821
ZFYVE9	4.27021903378644
TCTN3	6.52084260730098
STCH	5.96394073004816
LOC283871	3.73663170281012
NDUFB3	8.10147545681503
DEFB4	4.14541164852764
FPR1	4.10308382632065
FMNL1	3.79614647941747
SEPT7	9.82526675493021
PTCD2	4.23056098258265
GNLY	4.22747111154815
GRAMD1C	3.97912309845338
ZNF165	4.37449747232167
TR2IT1	3.95036873997498
ARMCX3	5.68686979846995
NDE1	5.73562223157725
MAGEF1	5.86107071512492
ITGA10	4.11490961594836
ARHGDIB	8.59589825743347
FSHB	3.91095667569778
ANXA2	11.9538438693414
HLCS	4.01760039625861
MCF2L	4.21253571816989
AK1	4.81620946772541
FH	6.2566930183644
LGALS2	5.05840980007815
SYNPO2L	2.65288686694017
KIAA1045	3.35497637660193
C1orf183	4.65273350513754
MAGEA8	3.51588531951707
DGCR8	4.13320556678398
GSR	4.45672200622274
NEU2	3.58997978723375
HIST1H4B	3.73714891602427
CACNA1C	3.30814735169403
FAM20B	5.25230233984531
HES2	3.19322995835562
PDCD6	7.95962013255999
INTS7	4.90371684785095
AMPH	3.64355776213278
UCKL1	5.67853394849966
ASB4	3.16798878326217
C10orf97	4.47646786112695
ALDH1L1	3.56768840479471
CCL23	3.52776405150265
OBSL1	5.66862847659585
SLC12A7	6.51254637892266
THAP4	5.08435263464719
RBM4B	5.51273142220872
OGFRL1	4.25044372322056
KIAA0831	5.35324712944594
C12orf11	6.81209150064617
PPP1R15A	3.98718931510833
KIAA0240	4.66472287128422
CD1B	3.48579123694943
FCGR2A	5.08889804064415
MDC1	4.59417810375621
MAN1A1	3.76279047146889
KRT9	3.44406399212999
HTR1A	3.47507694945390
OCEL1	5.63887557016201
ATP11B	4.93035195473605
NLGN4X	3.43367674053061
FBXO34	8.07426692358663
ALOX12	3.59601249735778
RB1CC1	6.29654629997043
PCDH12	4.45410873553594
RPE	5.09922194308608
EIF4E	5.88084818342384
CSDC2	3.81517472400038
ABHD5	4.94473234351036
TMBIM1	5.75384412024804
PET112L	4.30704957158879
P2RXL1	3.49058026086201
F2RL2	3.25957044696855
TRMT1	5.50217551978762
IMPG2	3.59663633351872
LRRC32	7.12333538735164
BGLAP	4.95252975723663
HTR4	3.70926885319357
MRAS	4.45979354981009
TRAF6	4.93317573775537
AXL	4.87956876064069
ATP2C2	4.08533791862865
LMNB1	5.69752057609739
TELO2	4.28454794424184
PNPLA3	3.82853369467394
CSNK1E	5.55058980392054
SRP14	9.75805034790478
KCNQ4	3.43188165453061
PIK3C2B	5.04370535728479
C15orf15	8.50238010952985
TUBB2B	3.56947831233953
USP15	5.29060276205161
C12orf41	6.63129908405356
CEND1	3.38907067073111
RNF31	4.55269782359809
TCEAL2	3.68070140086222
PTGER2	4.23499177702189
UBN1	6.3310088955122
SLC5A7	3.45256702643321
SLC31A1	5.8438497622511
ADAM29	3.25512584510572
ST7L	4.06906619112778
GFOD1	5.62384153542729
CTNNA1	9.21700363686877
HRBL	3.9599066242851
CBX4	3.57907811160956
NTRK2	3.50891642288419
FOXN3	4.61095734686204
MFGE8	6.2378567691619
PFKFB2	3.79020181363418
TAS2R4	3.68115496614753
SH3TC2	3.21367546332606
IL10	3.49013450913506
PXMP4	5.69458340122901
RNF167	5.87520142177285
PRMT5	6.54415520685686
TSKU	5.81079744216345
ATPIF1	8.69044489384228
ETV3	3.40711926896028
PAK7	3.20799123725308
PDLIM1	8.81766720633759
CEP63	4.53868437166732
WDFY3	4.8112465987436
RNF126	4.50810461412901
DPM1	7.83066094268185
CLIC4	6.53623357745736
ACR	4.18909897718835
KLK7	5.99800663446812
ALOX5AP	7.59480250570901
LRP1	4.89486548987196
TNK1	4.55238567524455
TAS2R9	3.50851958224366
ZNF16	5.02447316410915
POLR1B	4.47059657015168
SLC8A2	4.12186419991523
OLFM4	10.0054443161788
TACC1	4.52834238315512
SAMHD1	5.13305376251898
ATP13A2	5.03318082964059
KRT4	4.03481340052234
PAX6	3.65609497349532
SCG2	4.57356155655065
SLC17A6	3.74096212417251
TUBB4	3.97552710390219
PADI4	3.22997923030796
FMO3	3.31288489360324
NLK	3.39432360530603
POU4F3	3.24141689725931
MDM2	3.49369764974925
CAPNS1	8.11680272684469
SDF4	5.40516548977505
ITGBL1	3.387141988574
TAP2	3.99364942847718
OR2C1	3.38491243522838
KLHDC3	6.64553904187908
EFHD2	6.0979629869621
GALR3	3.92747760320068
NBEA	3.14886335219239
ABCA6	3.24771981586522
ABBA-1	3.61581920398168
GNAI1	5.49940250279395
CLDN3	6.70358911694776
AKT2	3.50163385434514
EGFR	4.1645248948406
VPS4B	5.62881862753725
RBM16	7.88307663699676
GALNT6	6.4437661211622
ZDHHC3	5.32292676197962
SLC25A4	5.97435611862232
CYB5B	4.98647997839512
NDRG1	6.32844662329184
SESN1	4.73344053108859
GBE1	8.21583838315271
MRPL46	5.75927938775564
CLASP1	5.67994746760559
FARP2	4.5718809599061
ACOT11	3.97041146130308
LDHAL6B	3.18792922473511
MAPKAPK3	5.94595314442817
NCAM2	3.18158647540837
AFAP1	4.5257196064087
PRKD2	5.35878089696453
OR2H2	3.36076096839223
ZFP36L1	6.77166929626103
DZIP1	4.38878460645380
GPR161	4.37403440430079
RNF146	3.78864705058586
NKX3-1	4.21244205939588
CCNB2	8.54979817867643
ZNF10	3.89053389162693
WDR74	5.41373173220213
FAM134A	7.9233721017403
PCNP	8.09846554467297
PURA	5.60255593117502
DNPEP	7.37937572277102
ERBB2	5.21541568689732
CREB1	5.20310181601617
NEO1	6.14057673636093
DDX3Y	3.53092231091631
RPS3A	12.759492236336
MXRA7	9.71107530249232
LGALS3	10.5284078468064
GLT8D1	6.66746339470797
TMPRSS3	5.96059945147923
UPB1	3.51424210263923
LAT	3.91772698809079
CLDN14	3.66993077348813
DHX38	4.40281131678455
KCNA3	3.22593023470788
BTBD1	7.54561568146323
TARS2	5.13035861797267
SKIV2L2	6.75167777000225
ABCF1	7.10985360420826
CDT1	3.33660966165394
ZHX2	6.907361430199
FCF1	4.55811120253629
LRRC49	4.53125270391028
GUCY1B2	3.53964528094539
CD28	3.3663925232095
SMARCA4	6.98716667101381
SEPT2	8.89108910557376
SOHLH2	3.28578331735564
MCOLN3	3.65408071558130
LRP8	5.11555918466868
TAGLN3	3.74217834983168
MASP2	3.63955721414248
GPATCH3	4.70324015684898
TTRAP	7.31997084353032
AGL	6.08007126468191
NFE2L3	5.51465904121187
PSD4	3.6676899038435
PALMD	4.35088362349612
CCNB1IP1	9.21996818203118
TMEM43	6.47053476002961
OBFC1	5.84579189527866
STAT5B	4.05838865960571
C14orf79	4.58884819872021
ENPEP	5.02833001579417
SSB	7.2506526191467
SCT	3.15475507874922
TIMM23	6.37890376977377
SKI	3.54937587921364
SLC22A13	3.40030670383314
AKAP3	4.3233731259165
OAS2	4.40540949983153
KIAA0423	5.20334053433301
SEC61G	10.0871881284538
CAPN11	2.94691537434863
TMEM50B	7.37571374410708
DEGS1	7.88119575717141
ARHGEF4	3.55470629275194
DBNDD1	4.42907593817602
TBL1XR1	4.04002109864355
FAIM	4.58206742295323
SP140	3.24560725007482
G6PD	4.62259323447450
NUDC	6.62094042196486
GABRP	3.37363556901964
SCARA3	5.71316948129604
TACSTD2	5.74694069501611
EIF3J	5.71184926816904
PPP2R2A	6.55277133631794
CPA3	4.11978257716345
PVALB	3.08105557388084
BCAT2	5.18790567204878
MFN1	5.03326872878997
