Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D09_298018
DDX18	7.0028127841891
POLG	4.6827357512636
ADAM23	3.80940134111018
ZNHIT2	5.1601119288633
TFR2	3.38596677311103
NCDN	4.52530692803168
RAG1	3.36778012371424
POMT1	5.22689590032333
CYP1A1	3.27308045427369
SNAPC1	5.77562464678244
GNA11	6.21919496630364
CCDC52	2.96706738141503
CAPN1	6.72208008547816
DDHD2	7.09796395111508
UPF3A	6.40077704903644
LAGE3	5.33456286277140
GNRHR	3.13315773761824
UNC13B	5.55040802693019
TTLL4	4.33865165678411
PPBP	3.10128837287959
HTR3A	3.02650047877815
SDC2	7.2840932164631
ANKRD49	6.80778599358672
BTF3	10.6812800255327
COX7A2	10.0638621092813
SARS	9.33190346901344
C13orf18	4.42650266308329
CACNB1	3.69534013521638
QKI	5.92439164385156
SETMAR	6.15942529637479
LAMB4	3.38089473576108
MAN2B1	5.849227452533
EML3	5.20883699690184
ACADL	3.58227489108845
OFD1	7.8781252102448
CGA	3.35712186642308
EIF3EIP	11.3805769259096
PEX16	5.15024823351054
GNG12	8.80174071942575
HABP4	4.73425842222862
CNTN2	3.59174101257098
ASNSD1	7.54716460370364
FUT4	3.87061446969138
DBH	3.44856829708997
CD53	7.89392463391986
HIST1H2BJ	3.2734858793956
TFAP2B	3.11888770019937
ACF	3.67367052538418
TMEM11	5.90397908913318
CDH8	3.23044356610282
C3orf32	3.4780911825818
AGPS	4.25741100733327
C4orf18	3.35902992901643
PCCB	6.15559031566148
IPO13	4.72183557553617
PECI	8.12861411473425
UNG	6.50390214743765
C6orf105	3.56039441316565
GSTP1	8.72329618035855
SUV420H1	8.28460230427585
ARHGAP15	5.2482424788625
LTBR	6.07153928598001
TDRKH	3.16465623928432
PSG4	3.24265936501661
SLC9A3R1	7.3214768794442
NBPF3	10.4303574745293
SLC9A3	3.70687285106770
OSBP	6.61479452729102
PRR5	4.67405796975787
CHMP7	5.60589814301212
ADRA1A	3.23301676817666
ASAH1	7.335374270233
FKBP4	6.47068059291824
ZNF350	4.9953721855724
DOM3Z	4.51860345499653
GIPR	3.73661539498889
AHI1	4.92805349223534
BST1	4.35947276997125
NCR2	3.48711922444124
NADSYN1	4.4314567960958
UBE2W	5.67000330504238
RGS14	3.86460425138993
KRT15	3.16494144264150
SCN11A	3.5998819771767
GFI1	3.81887624964899
FHL1	6.97257239697017
SMC6	5.89175914026598
GATA1	3.57455460933792
OSGEP	4.84701537349765
ARMC6	4.64082799043641
HK3	3.46168377064906
PSMD5	7.54917032481801
RSU1	6.3465993510386
RPL4	12.1395666526749
MAD2L1	4.97920990435088
RBPMS	6.32388393110855
EIF4A3	8.85314190775906
E4F1	4.5282653492621
DLEC1	4.55790934240724
PRPF3	5.40063791578976
EMR1	3.24988483213471
CHMP2B	6.78377120768392
CAMSAP1	4.4943499875283
RPS21	9.90255056996962
XCR1	3.28706879966901
ARID5A	4.07764454454316
RBM6	5.73134762275628
UBE2N	7.84902724967822
KLF4	5.60850661169151
MGC4172	4.64747105275688
LMO4	6.30883019407651
KLKB1	3.39732289179898
HDAC3	6.35110894398163
HP	5.0032567683807
SCHIP1	5.75505015036406
BTK	4.28511445878113
KRCC1	8.29791428619231
PRND	2.88113823865797
C6orf27	3.70602410035897
PIGL	3.56739782095263
CLCA1	3.75541135537519
C1orf112	3.58752391361126
OLFML2A	4.87048005212473
HUS1	4.28415013589251
SFRS6	7.29368128196568
CXCR7	5.20864175111976
UIMC1	6.2157994362952
FXYD2	3.65537731457837
GOT2	8.76389232846988
ZNF667	4.05205687575173
TFEC	3.27969813762717
ATP7B	4.09560434791495
RAB38	5.95294435498558
POLD2	7.16807664780292
PPM1H	5.151262948264
DCX	3.14555018630719
NFYC	5.64184978020754
ZNF228	4.64229930603105
KIN	5.33527898657078
PLSCR4	7.6744263442773
HIST1H4I	4.08572772754851
PPARGC1A	3.39269265650033
HIG2	6.22530277166483
KCNK10	3.98724666120618
EXOC1	8.1672627010334
OR6A2	3.33160256059094
ETFA	7.83742255284812
PDAP1	4.86470191182708
C19orf6	3.46354856951692
POLRMT	4.33481270108855
ZNF146	7.05948078714204
MIA2	3.20753585189886
LY6G6E	3.2054233854097
EIF4E2	6.80540902707964
NENF	5.29389775863949
HOXB5	6.64064135047241
ZNF324	4.68883135588271
CUGBP1	3.83366164177401
ENTPD7	3.75614255684135
TTC13	4.31225355620673
GJB5	3.34411233518505
PRSS22	4.074642097464
CYP3A5	4.44215850374362
MBOAT5	4.11692643533213
CUL4B	5.16272046060166
CENPJ	3.37890271170625
KIAA0664	6.17049877432659
PITX1	3.44349322951729
PDGFRB	5.65783022346774
RDX	6.00231680883323
CELSR3	3.62256955321344
JUND	6.38733541991632
ITSN1	4.98064994548479
CHRNB1	3.91681022032236
EHBP1L1	3.75827110534088
C19orf2	7.15053893314941
FETUB	3.12727900076953
CAMK2B	3.03880632121636
DCTN1	6.18010856661012
TNKS2	6.66718302416313
MRTO4	7.05751353562203
C1QBP	5.88776065395396
TTC3	8.58759670306786
NDUFB8	8.91143167153535
CADPS2	7.04225118827588
EDG2	5.16119709612997
MYF5	2.96936842710996
SEMA3G	4.29306983703045
IL23A	3.56060770327291
GJA9	3.61531790276776
R3HDM2	7.66694246201009
C5	4.56690831480315
SLC2A10	6.37485959673695
TRIM45	4.46264143166264
TSP50	3.73606288444193
PAQR3	4.60600617012163
ANKRD26	3.4148765575366
TCP1	8.67416068866989
TMED7	6.99142773301829
CMA1	3.03024936114393
PTCRA	4.17976971328675
HCRTR1	3.2414056950593
FST	3.82734968271855
PAWR	3.91386866261394
LDLR	3.97548284721551
ASTN2	4.31142723489352
SCRN1	7.69920716098435
GPATCH8	6.234206396526
KIF4A	4.37144711442616
TANC2	3.56025375738373
ZMYM5	3.64356976207459
PGM1	7.90894027278915
ZNF586	5.43832155653071
POLR3G	3.73358368775658
CPD	7.3648409273292
SNCAIP	5.9988685125069
DCT	3.57416502503926
HLA-DOA	3.48143497291823
TANK	6.6809029911182
RCAN1	4.35319744957025
UPK1B	3.91192588892061
DNAJB4	5.8283345703908
UGT1A8	3.01459552422410
LIMD2	3.64286390771265
HIST1H4L	3.5711805768208
PECR	4.80210235792712
HSPA2	8.20145735130751
SERP1	9.49464577471522
TACR2	4.02706804883858
NUP85	5.56368040682184
CD177	3.45222087636277
GPR135	3.56396324778964
PIGG	6.52091572360344
LGR5	5.2654460794928
JAK2	3.95081269790817
DPYSL4	3.39998323624052
TM9SF4	6.1600888411522
PTHR1	3.63265280620582
SIRPG	3.33465369327860
ZNF264	4.85827283795696
BICD1	5.72157976022754
RAB5A	7.63107433958414
FLJ13224	2.99824884218818
METTL5	9.02335487795622
HERC6	6.49150401339916
CASP1	6.19572603668571
USP9Y	2.80033542728054
LRP1B	3.02780208104166
XAF1	5.60773271466721
PLA2G4C	4.10005480722667
APOA2	3.18660817064120
SPAG6	8.04311191418225
KALRN	3.57492861753449
SECTM1	4.98889657550432
THOC7	8.58401536807124
IFNAR1	4.3865702217079
TCTA	6.73640544113112
NY-REN-7	3.45410999094164
TALDO1	9.48174856816296
B2M	11.7646891937798
LPPR4	3.1255500006952
SQLE	5.90772660178081
SEPHS1	6.56776545075693
EIF5A	6.11737724713542
FAM49A	4.23358310855654
YTHDC2	4.04935435931174
EHD2	5.73217125639238
NCF1	3.64752045896322
SPG7	6.32430211525442
ZNF614	3.48051880066647
HOXA5	7.34748917846822
NUP133	7.92746150755198
FGF12	3.79048263659488
SLMO2	5.68176921890384
INPP5B	4.47299271091765
PPID	6.29497853359827
SNTA1	3.99074367187814
IL20RA	7.2362272315861
UBE2J1	6.12181125154027
CACNG2	3.04700872010305
GCM1	3.35141403466608
ELF1	7.90129523014213
TLR5	5.51322941431216
TCFL5	5.94418953287086
C1orf107	6.00496861218607
C19orf22	7.17477881493358
SAFB2	6.51465916159255
MAP3K7IP1	3.77117560047498
NCK2	7.74046974679292
OXA1L	8.7954951293554
KIAA0652	5.82426442343823
KLRG1	3.37249087695355
FRAG1	6.41508165514872
ZSCAN12	2.79615747306962
PSMD12	6.59203323829116
E2F4	5.00619542398574
CLEC4M	3.42316888333831
KIAA0999	5.18579070463867
CLDN10	9.03593240523139
MGC13053	4.02829713093282
TAC1	2.77645652700535
GYPA	3.33220499773518
HPCAL4	3.08124757575934
TRAIP	3.55745610558231
MEX3D	3.93323175899351
KIAA0232	8.06342207363269
ERCC8	4.66978991565681
NFAT5	6.58940770300461
GPX4	9.68183408193877
CSPG4LYP1	3.42252486422051
KIAA0368	7.10051525219509
FBXO3	6.15277873303776
DVL1	5.80833184578015
CMKLR1	3.58616576269967
GPR157	3.65994081611377
TYMS	4.6895040959715
OR52A1	3.23028509000836
PEF1	7.36153127423539
ZNF750	2.91476431244304
ALG9	6.19990489343502
MCM5	5.28288042619928
SDK2	3.71670456130750
BAIAP3	4.16455036677716
RABGGTB	6.50841972028751
KCNK7	3.38531738263129
PTP4A3	4.5052664055055
ANKRD40	3.76705552563172
CALCOCO2	8.4438309854012
TMSL8	4.42410079073029
SNCA	4.60420277578729
ZNF551	3.6465039973911
HBQ1	3.34260927651035
ARHGAP26	5.53980558717091
GEMIN6	6.36026680815416
HRAS	5.03963095516241
KLRC4	2.86613092693687
BSDC1	5.44351523474211
DSC1	3.53250336994233
RNF43	5.41536023161838
NDUFAF1	6.71942548399479
MAP2K4	5.59411954509494
FOLR2	5.0204562591606
LYZL6	3.42713800224769
EPB41L3	5.2414753800599
TEKT2	8.1852685114081
CDKN2B	3.39271440239024
WSB1	5.65732880896965
ZNF480	3.68933314070785
MAP3K6	3.88550805713588
PROS1	6.83201006365545
PSMB8	7.82895490305244
HN1	5.27995340979899
MAS1	3.26585108069811
APOL1	5.66738911102423
CSHL1	3.21567592485775
ZBTB7C	3.21577692660534
AHCTF1	5.88089450652413
SAE2	8.05615362014166
ITGA2	4.89498701899312
AP2S1	8.6295447255665
P15RS	6.03415044913287
MME	3.56154818254837
VAT1	7.89501781584316
MAST4	7.18954905877665
TUFM	9.74823390726338
KRT33B	3.34304783040746
THEG	3.52961713790374
KCTD2	4.94687495968275
WDR26	8.58981856152072
MFI2	3.46462152684531
KRT34	3.02227873914092
NR4A3	3.45614394489278
SGSM3	4.78092837910206
ARSA	4.84376457489662
TOMM22	5.48631150488185
SOCS3	3.57191497514507
UNKL	4.53192563369377
POP4	8.21787858656373
BHLHB3	9.73436314581623
MALL	4.04415344865228
SOX15	4.27977024738519
CCNA2	3.10346230709086
PARK2	3.26010578113562
GPR124	5.51268199928921
TMEM132A	3.70391349808801
CGRRF1	6.15801004924757
RUVBL2	9.54938340037423
MCAT	7.30221329613501
WNT10B	3.71361347894584
ISCA1	6.61352949020637
RPAP1	4.7567338470054
C12orf48	3.99126795166424
RAI16	5.38084890466212
RPL27	9.6041402101276
EPN1	3.99059021975287
MAGI1	3.15957619879489
GBX2	3.35939045983658
SLC35A1	6.81391003945133
GAL	3.71949128713715
SLC14A2	3.68175367278455
RDH11	7.04312259698047
ZNF518	4.16547610452327
PCYT1B	3.35831758566361
AUH	7.65322580213524
EIF3H	11.2593724652159
KIF1B	7.37006729636341
MBD2	4.60245614091424
AMOTL2	7.72625745612205
C6orf120	6.57659252309471
PIGT	7.79044375820567
PSRC1	3.50573887936517
PLA2G10	4.01335624218458
ALAS1	6.40702964563284
FOXO1	8.16679381483384
C17orf62	6.32284866502709
KIF5C	4.63354682241139
DUSP10	4.74700125858364
CRLF3	6.8661067725037
CLCNKB	3.33186097394588
PSMA5	8.8488608224401
FARS2	5.84512754374249
CCDC28A	8.11393463470283
AMPD3	5.36551228011031
PIAS1	7.93405390410358
ADCYAP1R1	3.83441925760007
TMEM134	6.46649025176267
CDH20	3.35413407827661
FBXO7	8.63505481487616
FLJ14213	4.5223142882561
ZNF3	5.59856119861518
LRRFIP1	6.96332721685279
TMEM49	7.6384910440582
CNOT2	7.38364576363406
CBX2	2.8120565307601
ZC3H14	6.77268587807755
ALDH5A1	7.25851585957106
HNT	3.14027341098875
SERPINA4	3.35922569140303
FLJ20920	4.91707783428755
CRTAP	6.04087747163122
DDX50	8.73980316406559
STYXL1	7.93664377938118
TK2	5.23957769885596
BLVRB	6.89880755725746
STMN1	4.90857174363288
GUCA2A	3.63547967105713
DPP6	4.98280605383433
GALNT10	6.52570562936789
STK39	5.9704179565015
MMP24	4.7729419497724
CKS2	5.68492760835959
RHO	3.65077578066737
BANF1	9.74474372700138
CR1	2.96316094044551
RPS6KA2	6.68012297337432
HMBS	4.77651134615888
C20orf112	3.65132010289058
SLC25A24	6.95889701852541
MRPL22	8.07973411614277
SLC25A15	4.4429503276951
GADD45B	4.49434009842368
TDP1	4.94690877247175
ZNF287	4.13903479481272
DAAM2	5.0561188821075
C11orf57	5.27147257430136
RFK	6.78337866480209
ZFYVE9	4.27899583529601
TCTN3	7.916136411249
STCH	4.89898353935338
LOC283871	3.34774030227373
NDUFB3	8.0291631861024
DEFB4	3.68198813335983
FPR1	3.83076721312112
FMNL1	3.72204432392468
SEPT7	9.98221661845209
PTCD2	5.22553137278408
GNLY	3.53314636161655
GRAMD1C	6.23954099001849
ZNF165	3.8912316310511
TR2IT1	4.16698439003767
ARMCX3	6.61511445903885
NDE1	5.62753711278574
MAGEF1	6.5845087391363
ITGA10	4.29643441315134
ARHGDIB	8.56801210940189
FSHB	3.66323831252506
ANXA2	11.4337381128776
HLCS	3.86544010152281
MCF2L	4.83166019435459
AK1	7.98332826712937
FH	6.13138552972933
LGALS2	4.20308538213817
SYNPO2L	2.79348216019494
KIAA1045	3.39830882980482
C1orf183	4.85044096351013
MAGEA8	3.34514139565320
DGCR8	4.75189919825443
GSR	5.25961009752278
NEU2	3.35516435371666
HIST1H4B	3.40715597271026
CACNA1C	3.17053223991545
FAM20B	6.02788794684482
HES2	3.28793285271577
PDCD6	8.66384265378928
INTS7	4.52710230555167
AMPH	6.15915070587035
UCKL1	5.13456560353145
ASB4	3.01605571315259
C10orf97	4.94895239422742
ALDH1L1	3.9518283306482
CCL23	3.28165260898353
OBSL1	4.83867930339979
SLC12A7	7.15925358717894
THAP4	5.55399002287445
RBM4B	5.77310639952585
OGFRL1	4.0983164665312
KIAA0831	6.21310644512757
C12orf11	6.00413215127749
PPP1R15A	4.59998024362764
KIAA0240	6.292650643353
CD1B	3.33271241286418
FCGR2A	5.61563266754256
MDC1	4.90675098480315
MAN1A1	3.82849389138521
KRT9	3.40231534851773
HTR1A	3.18056692428646
OCEL1	6.46354170979775
ATP11B	5.55212237215379
NLGN4X	6.36869374964523
FBXO34	7.77615900138697
ALOX12	3.53031893424053
RB1CC1	6.23798714602015
PCDH12	4.52800082696913
RPE	4.62312640675416
EIF4E	6.00386974654503
CSDC2	3.93832168409340
ABHD5	4.64876756982103
TMBIM1	6.09644734557808
PET112L	4.714740847486
P2RXL1	3.30669643690470
F2RL2	3.02398170537018
TRMT1	4.95341558643012
IMPG2	4.76262098945778
LRRC32	5.25688057331241
BGLAP	3.9494551219542
HTR4	3.45857708087597
MRAS	4.48471461865932
TRAF6	5.35856200292916
AXL	5.80296731827034
ATP2C2	4.82265105563479
LMNB1	3.46570128349996
TELO2	4.04536506718301
PNPLA3	4.18938738342805
CSNK1E	6.55898513658078
SRP14	10.4291464477963
KCNQ4	3.36476373110949
PIK3C2B	5.50641279540991
C15orf15	8.7820304775244
TUBB2B	3.36309913476538
USP15	4.50310680596766
C12orf41	6.41791971327877
CEND1	3.51525925484222
RNF31	4.1927557445336
TCEAL2	6.26965320118289
PTGER2	5.54028202332937
UBN1	6.55420543310764
SLC5A7	3.44371288731748
SLC31A1	5.82028152739590
ADAM29	3.39028102199676
ST7L	4.30713367163293
GFOD1	4.69339443285128
CTNNA1	9.29745129795829
HRBL	3.96456764257759
CBX4	3.52405742028342
NTRK2	4.01032765239238
FOXN3	5.6993089522177
MFGE8	5.4423858321889
PFKFB2	3.82071849132942
TAS2R4	3.60911548589655
SH3TC2	3.32037694089487
IL10	3.61373001059021
PXMP4	5.30529583790259
RNF167	6.22014551273346
PRMT5	7.75350088516178
TSKU	5.52516484090331
ATPIF1	8.71340098967821
ETV3	3.25417933023422
PAK7	2.99761236800599
PDLIM1	9.8093439301165
CEP63	5.52726771083135
WDFY3	5.51883861772091
RNF126	4.7240763214642
DPM1	7.70394411623832
CLIC4	6.09526984434869
ACR	3.76979305888845
KLK7	8.15908601626085
ALOX5AP	8.6566266012314
LRP1	4.80911210385856
TNK1	4.74500808990013
TAS2R9	3.36654700411503
ZNF16	5.45741795443498
POLR1B	5.37361233894153
SLC8A2	3.78003778099851
OLFM4	2.99470483757167
TACC1	6.95526154372143
SAMHD1	7.19680576071375
ATP13A2	5.23220190730102
KRT4	3.71174783288482
PAX6	3.27320213646731
SCG2	3.09524456830981
SLC17A6	3.69962074247725
TUBB4	3.84283849670793
PADI4	3.03447155177967
FMO3	3.27080289097001
NLK	3.86510495091916
POU4F3	3.21748059831563
MDM2	3.83160114977002
CAPNS1	10.0384135045522
SDF4	6.73667112981884
ITGBL1	3.29554152834412
TAP2	3.78514950679116
OR2C1	3.40876016823637
KLHDC3	5.9940340722203
EFHD2	6.02698973002269
GALR3	3.74783229050532
NBEA	6.10443846995162
ABCA6	3.40660674556235
ABBA-1	3.92890506114499
GNAI1	4.83999673910695
CLDN3	7.90643181054176
AKT2	3.47303236095998
EGFR	5.10154887301643
VPS4B	7.24870300104916
RBM16	8.0273407811854
GALNT6	4.84873572679436
ZDHHC3	5.11662190304869
SLC25A4	6.70101831049417
CYB5B	6.06716450772402
NDRG1	8.09236229032192
SESN1	7.17322939614127
GBE1	7.70278841123302
MRPL46	6.13316181492042
CLASP1	5.84779945696074
FARP2	5.07075185452557
ACOT11	3.72250925921936
LDHAL6B	2.84976138188657
MAPKAPK3	5.23035531421843
NCAM2	3.14389946249461
AFAP1	4.36793765454206
PRKD2	6.73300849248327
OR2H2	3.29292932385336
ZFP36L1	7.7487282482117
DZIP1	4.63959651507143
GPR161	4.27978186394429
RNF146	5.31735643957922
NKX3-1	3.77060794381808
CCNB2	3.35092219071932
ZNF10	3.82049900336927
WDR74	5.42809023103994
FAM134A	8.0960292069319
PCNP	8.194917929194
PURA	6.37850006068148
DNPEP	7.01163812079295
ERBB2	5.74624469762352
CREB1	5.56694674303841
NEO1	5.10390070192343
DDX3Y	3.15348832756540
RPS3A	12.9386360348342
MXRA7	10.2999838129540
LGALS3	11.4348788830010
GLT8D1	7.91688928911114
TMPRSS3	8.6078292064773
UPB1	3.25065854585628
LAT	3.88102823745219
CLDN14	3.52532688363967
DHX38	4.94070869317995
KCNA3	3.52042757211031
BTBD1	8.35479967191732
TARS2	4.92222442514338
SKIV2L2	8.56929634995267
ABCF1	7.23770435621958
CDT1	2.79624026941611
ZHX2	7.07668301908836
FCF1	4.90672218036707
LRRC49	6.59596891885228
GUCY1B2	3.38554818471487
CD28	3.33096664753980
SMARCA4	6.19788437739374
SEPT2	8.93847047753755
SOHLH2	3.14353035429481
MCOLN3	3.83860631232247
LRP8	4.1364612764659
TAGLN3	3.85259494206371
MASP2	3.58858254685977
GPATCH3	4.58045249427947
TTRAP	8.31488924397482
AGL	6.59576750761421
NFE2L3	3.30436914844912
PSD4	3.73483074260299
PALMD	7.16029415489587
CCNB1IP1	8.302568366418
TMEM43	7.58457376756297
OBFC1	5.83258845180403
STAT5B	5.15651256080541
C14orf79	4.83299669980833
ENPEP	3.59907584887927
SSB	7.94990131973811
SCT	3.12664508561159
TIMM23	5.92082758430482
SKI	3.51949144649376
SLC22A13	3.20687291848296
AKAP3	4.57734422809975
OAS2	4.2714204245568
KIAA0423	7.28283787595622
SEC61G	9.32521046499277
CAPN11	2.94518000412512
TMEM50B	7.54926728808778
DEGS1	6.10852828525645
ARHGEF4	3.71901148205814
DBNDD1	4.02685367473018
TBL1XR1	4.51605742765735
FAIM	7.22310052122828
SP140	3.52059506312934
G6PD	4.00962191644718
NUDC	8.22051900235662
GABRP	4.35898447079906
SCARA3	7.00180211209034
TACSTD2	5.76173950391224
EIF3J	6.63314124590815
PPP2R2A	7.66400211163125
CPA3	5.82540748970109
PVALB	3.05845852108105
BCAT2	6.20975542850319
MFN1	4.53242489321223
F10	4.14380279672034
