Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_D09_547288
TNNT3	3.56570096132675
FBXO11	6.47341455626704
GYPC	6.38230026402025
PLIN	3.54286231009842
RFXAP	3.27787805028223
C6orf15	3.85342416529566
RNF4	9.47656995935397
F8A1	8.54893887947328
PPP1R3D	4.77242019591909
GRB2	7.74219767937676
TPM3	2.90571953773937
SYT13	4.12532864497607
EPB42	3.63740119922670
RP5-1077B9.4	4.82001667471988
EIF1	9.832815957138
CETN3	7.89941095363773
FPGT	6.09145879216857
PRY	3.49135500975053
NTHL1	4.836647349264
POLR2B	9.02511252014645
RPS28	11.5460104594782
GDF10	3.0065334233657
COQ9	7.54230559591235
P2RX3	2.93140084627658
GCC2	7.41074013820725
RARRES3	8.5949266249351
PLXNA1	6.45130318938795
WBP4	4.37094489849045
KIAA0100	5.82973599167467
PMF1	7.07504362304587
HS2ST1	5.99739727598093
CRELD2	7.74249201167416
C8G	3.00974713632631
CD82	6.87392176530255
PMM1	5.72878070836123
CBLL1	4.67291010321809
LIM2	3.30243825850475
VAX2	3.90382494887566
SETDB1	5.51124546364805
LRAP	5.9453342544994
GCLM	6.87380680143496
CPEB3	3.93383344483455
PPM1A	5.65758035570343
INTS1	3.88372076224233
MMP16	3.14719405389914
CAMTA1	4.80348375954321
SAMSN1	5.68914915186903
DRD3	2.95611068232131
GMPPA	5.24403727556136
C11orf73	6.697150096437
AIPL1	3.88395963731538
PTP4A2	10.0782638657493
IL24	3.35161487665416
BDKRB1	3.2033290325414
HPCA	3.72654175418369
MLF1	6.49329623362432
SEC14L1	6.54453269772838
CHFR	5.35477250535078
EMILIN1	3.48641597789576
THADA	7.39055655661171
TAF12	4.89557518993436
NDUFS4	8.79876644170238
ID1	7.80983827676412
PIK3CB	3.94797458423913
COL18A1	7.05500086337445
PDZD3	3.36187525505646
TBC1D17	6.03439346592403
COX8A	10.1444631393273
CDCA4	6.2378669780659
C2orf44	4.63715871533862
C9orf16	7.37395982185779
ERBB2IP	7.57798874530377
EMX2	7.54493425561953
FUS	6.29896353989597
NIPSNAP3B	3.68600930118623
TF	3.21832258879255
CXorf56	5.20899293644214
CLCN4	3.97435393028353
PWP2	5.87304630764174
MMP15	4.34071493943773
MTMR14	6.65109166589599
NPR1	7.31314875756616
DNAL4	5.45019346481301
ELAC2	4.72695910826243
ASS1	10.6157698224342
IPP	5.53131149069941
TMEM59	10.4346191930516
POLR2J	8.62806556815126
SEC23IP	5.11308144245005
RGS4	3.88685505208676
UQCRC1	9.33181191859762
SNX6	8.03844264296452
DDX18	7.23581061396617
POLG	5.02554800583435
ADAM23	3.87359740288567
ZNHIT2	4.51101376658910
TFR2	3.43099736957834
NCDN	4.53573753261807
RAG1	3.43580287792741
POMT1	4.51753603793275
CYP1A1	3.14187996632293
SNAPC1	5.90191673181045
GNA11	5.46017464247487
CCDC52	2.87365128062928
CAPN1	7.48070565584682
DDHD2	7.03538626886197
UPF3A	5.87024250970942
LAGE3	5.68087209459916
GNRHR	3.06072017137574
UNC13B	5.95263621697735
TTLL4	4.86603713753838
PPBP	2.92727060669785
HTR3A	5.35372553043824
SDC2	6.26429712297483
ANKRD49	7.111810495462
BTF3	10.3491159767878
COX7A2	10.6767979402513
SARS	8.61962491124613
C13orf18	4.29822426114454
CACNB1	3.74151245339709
QKI	5.46743490210835
SETMAR	6.405672163839
LAMB4	3.30573141015890
MAN2B1	6.15629667709634
EML3	4.91254602657784
ACADL	3.20131166430164
OFD1	7.69792753798384
CGA	3.23427803837483
EIF3EIP	10.2855743676344
PEX16	5.36798496374165
GNG12	8.8059840114286
HABP4	4.63702490604938
CNTN2	3.37671680760526
ASNSD1	7.16354603287869
FUT4	4.57051656545348
DBH	3.57412008844972
CD53	7.5829529176731
HIST1H2BJ	3.51114663492229
TFAP2B	3.26361478785136
ACF	3.59232517668852
TMEM11	6.51689566514315
CDH8	3.20793078560160
C3orf32	3.01882398703583
AGPS	5.13083022740894
C4orf18	3.27658221923660
PCCB	7.72558302467486
IPO13	5.29612951604098
PECI	7.96895369077235
UNG	7.48876063958213
C6orf105	3.53341445761632
GSTP1	8.82796404472655
SUV420H1	7.61583031459693
ARHGAP15	4.04509922181778
LTBR	7.07063198319346
TDRKH	3.30195579459814
PSG4	3.08834021199501
SLC9A3R1	7.45922322315309
NBPF3	9.02380087542586
SLC9A3	3.38954180448085
OSBP	6.67979824407334
PRR5	4.42560790344064
CHMP7	6.07473305875854
ADRA1A	3.02279464786254
ASAH1	7.33055394693835
FKBP4	7.28811681284296
ZNF350	5.13792703921485
DOM3Z	5.49883496672583
GIPR	3.44914738564503
AHI1	4.22431410350768
BST1	5.6416748471614
NCR2	3.59684069381481
NADSYN1	5.75017958124567
UBE2W	5.68103804834132
RGS14	3.5641627505369
KRT15	6.15106687735107
SCN11A	3.7872116992254
GFI1	3.58425800245567
FHL1	4.61706350984372
SMC6	7.10079834487003
GATA1	3.60426432055204
OSGEP	5.26884578880718
ARMC6	5.01903090138794
HK3	3.51230476225624
PSMD5	6.92139895978166
RSU1	7.53362476402082
RPL4	12.0770785969737
MAD2L1	6.63128065277171
RBPMS	6.566990626599
EIF4A3	9.60973807847145
E4F1	4.71515733371727
DLEC1	3.41865650181121
PRPF3	5.6962016678333
EMR1	3.3055342360707
CHMP2B	6.36006475516666
CAMSAP1	4.01185681451863
RPS21	9.98294275938392
XCR1	3.30617533586956
ARID5A	4.33522868407374
RBM6	5.89996672554726
UBE2N	7.97236747594287
KLF4	6.0390279659393
MGC4172	4.54815799177643
LMO4	6.58583292892227
KLKB1	3.13500952830569
HDAC3	7.26458076139641
HP	8.12228740096091
SCHIP1	5.7880950924053
BTK	4.04195536737891
KRCC1	8.61751398634382
PRND	2.92466311018350
C6orf27	3.38597085309205
PIGL	3.73565910410811
CLCA1	3.53348218675430
C1orf112	4.50084698419238
OLFML2A	5.32809567405645
HUS1	4.94823630158776
SFRS6	8.02270238367639
CXCR7	5.36216924680295
UIMC1	6.60533889430742
FXYD2	3.32712991759263
GOT2	7.47152824167508
ZNF667	4.29551154113415
TFEC	4.15511020619371
ATP7B	4.08069393618516
RAB38	5.75400749798163
POLD2	7.70365121116973
PPM1H	5.39960924233466
DCX	3.22792582889199
NFYC	6.35084411125071
ZNF228	4.90488144885709
KIN	5.97520564352797
PLSCR4	6.80557089988766
HIST1H4I	4.18943866301923
PPARGC1A	3.2759677438746
HIG2	8.22408707629908
KCNK10	3.94617113475178
EXOC1	8.00481863694671
OR6A2	3.71931141810431
ETFA	8.80408502297827
PDAP1	4.98618013669051
C19orf6	3.52367644709437
POLRMT	3.98615921315703
ZNF146	8.15126945252958
MIA2	3.07393821918675
LY6G6E	3.10805411474441
EIF4E2	7.33453653994907
NENF	5.05743635649954
HOXB5	5.21871665012573
ZNF324	4.95523209511306
CUGBP1	4.46174583625820
ENTPD7	4.19427893350816
TTC13	5.08446942497652
GJB5	3.38832491975160
PRSS22	4.44378268521201
CYP3A5	3.61342539744898
MBOAT5	4.73809401247305
CUL4B	5.09563573382672
CENPJ	3.30836819636607
KIAA0664	6.18357753499145
PITX1	4.2056096715039
PDGFRB	4.5118230961414
RDX	5.92496405553341
CELSR3	4.28095352247208
JUND	6.65440298046902
ITSN1	5.10437175984691
CHRNB1	3.88159981610889
EHBP1L1	4.08901025960469
C19orf2	7.31965641149783
FETUB	2.93144341010052
CAMK2B	3.37615281927767
DCTN1	6.7390555949793
TNKS2	6.88851027414513
MRTO4	7.91061757164533
C1QBP	6.03769423559358
TTC3	7.42107798041353
NDUFB8	8.74880593104567
CADPS2	5.49965723733686
EDG2	4.77982904420822
MYF5	3.03413869192657
SEMA3G	3.29450688969306
IL23A	3.53722717046978
GJA9	3.44073980314244
R3HDM2	6.96415804708695
C5	4.468209496681
SLC2A10	7.24444165254831
TRIM45	5.02148495974013
TSP50	3.71100785359973
PAQR3	5.07503399035288
ANKRD26	3.63118727139390
TCP1	8.01945397346707
TMED7	7.7266743727995
CMA1	2.98490237653973
PTCRA	4.2344391464344
HCRTR1	3.41024559453032
FST	5.21935629021214
PAWR	4.16396946412679
LDLR	5.37522640374166
ASTN2	3.85470453057899
SCRN1	6.80720327452758
GPATCH8	5.75345997710968
KIF4A	6.45417024913098
TANC2	4.23337172617846
ZMYM5	3.80084155728963
PGM1	10.1069117642594
ZNF586	6.26271167295802
POLR3G	3.62624899908862
CPD	6.04832638690171
SNCAIP	3.54460474114978
DCT	3.48186248514103
HLA-DOA	3.94362729320051
TANK	6.79560947123891
RCAN1	4.79997561747434
UPK1B	7.745025021432
DNAJB4	4.2980622879569
UGT1A8	3.03709663801891
LIMD2	3.75135312416475
HIST1H4L	3.2054165241335
PECR	5.27443247124647
HSPA2	4.14270679837204
SERP1	9.39372941345688
TACR2	3.35252613230917
NUP85	7.48148720246607
CD177	3.25944775320568
GPR135	3.21615436174929
PIGG	8.81880088474291
LGR5	3.85932359029928
JAK2	3.70573931500221
DPYSL4	3.2062272712281
TM9SF4	6.50653107667408
PTHR1	3.27309767541812
SIRPG	3.08692178355253
ZNF264	5.99550943080766
BICD1	5.47820970984178
RAB5A	8.02566526201505
FLJ13224	3.20115878182978
METTL5	9.44225964147848
HERC6	6.42202214994729
CASP1	6.91017635178827
USP9Y	2.82018013128795
LRP1B	2.94672667366161
XAF1	7.59166694831085
PLA2G4C	3.74173205321412
APOA2	3.08199794255775
SPAG6	3.12551563287489
KALRN	3.22728483580637
SECTM1	6.9318430159498
THOC7	8.17808869292043
IFNAR1	5.22033108863598
TCTA	6.55981864066146
NY-REN-7	4.40792122122733
TALDO1	9.63733110091357
B2M	11.9733123419884
LPPR4	3.57693441296313
SQLE	6.1792986478321
SEPHS1	7.00477904088211
EIF5A	6.65197039175024
FAM49A	4.97958123504001
YTHDC2	4.64901326530667
EHD2	4.89582366425272
NCF1	3.69680742678272
SPG7	5.99028058277966
ZNF614	3.68304910826529
HOXA5	4.46997474887661
NUP133	6.79079591243522
FGF12	3.7879253698693
SLMO2	7.64242116852619
INPP5B	4.81837065416865
PPID	6.4244347870785
SNTA1	4.43887660631107
IL20RA	3.62743046331473
UBE2J1	6.30701495708864
CACNG2	2.88425512408418
GCM1	3.36918569810388
ELF1	6.63785377101297
TLR5	4.54552224310402
TCFL5	6.77294527115852
C1orf107	5.2655965912728
C19orf22	6.66950156283904
SAFB2	6.06861511262924
MAP3K7IP1	3.95689349354609
NCK2	8.10471471613355
OXA1L	8.54487248475687
KIAA0652	6.24176819484865
KLRG1	3.42792686112553
FRAG1	7.2686997556059
ZSCAN12	2.94747107270301
PSMD12	7.48380692253256
E2F4	5.07778860403666
CLEC4M	3.36446679434662
KIAA0999	5.1443285429823
CLDN10	9.35362297160967
MGC13053	4.22287683969642
TAC1	2.70338644731103
GYPA	3.29458092723807
HPCAL4	3.2002739293604
TRAIP	4.31692712480257
MEX3D	4.40347732697952
KIAA0232	7.01922319140304
ERCC8	5.05146868427671
NFAT5	5.5554030146441
GPX4	8.99449138328064
CSPG4LYP1	2.86651206054565
KIAA0368	6.25662939096299
FBXO3	6.42606034484061
DVL1	6.10699129194856
CMKLR1	3.38139944192957
GPR157	3.41522791450241
TYMS	8.50327474251184
OR52A1	3.21708753078467
PEF1	8.04547722423242
ZNF750	3.83055717882196
ALG9	5.986208265776
MCM5	6.18732836004951
SDK2	3.56766287661057
BAIAP3	3.76581185461517
RABGGTB	6.75175039159218
KCNK7	3.29946712874831
PTP4A3	6.54555476458147
ANKRD40	4.19763530670242
CALCOCO2	6.75438333930164
TMSL8	6.9165070224044
SNCA	4.11519450316076
ZNF551	4.82525549555544
HBQ1	3.2400045890005
ARHGAP26	5.45308169882039
GEMIN6	7.18980917930839
HRAS	6.1782931330337
KLRC4	2.76456873031596
BSDC1	6.24860355460006
DSC1	3.49928521732938
RNF43	6.54776121275517
NDUFAF1	6.52638783764999
MAP2K4	5.23443534554403
FOLR2	4.59287284386665
LYZL6	3.62867247420107
EPB41L3	5.45850786993871
TEKT2	5.11771300483812
CDKN2B	3.38896625990299
WSB1	5.74955040965319
ZNF480	3.77361301638932
MAP3K6	4.18397514487221
PROS1	6.46820191316665
PSMB8	8.59348014405366
HN1	8.42460944432277
MAS1	3.29449328768548
APOL1	5.98382829058843
CSHL1	3.02092315537235
ZBTB7C	3.1033737796649
AHCTF1	5.45462135236825
SAE2	9.2056339808852
ITGA2	4.35524865309409
AP2S1	8.6206485130292
P15RS	7.45186181817395
MME	3.62944044789466
VAT1	6.79071399602921
MAST4	5.81423323449724
TUFM	9.70070438839112
KRT33B	3.25539846918009
THEG	3.54498011052278
KCTD2	5.9716982560413
WDR26	8.27774924305064
MFI2	3.87720567292267
KRT34	3.01847000812282
NR4A3	3.99081074255401
SGSM3	4.89065773416687
ARSA	4.20979320050435
TOMM22	5.83125968745548
SOCS3	3.94596108978083
UNKL	3.71067234831627
POP4	8.28689443268193
BHLHB3	8.8577215507979
MALL	5.67846872199959
SOX15	3.19879901706515
CCNA2	5.19937415460296
PARK2	3.30674982974195
GPR124	4.09963386083774
TMEM132A	5.00326654925409
CGRRF1	6.5245130206186
RUVBL2	8.65836622478257
MCAT	6.0268330796348
WNT10B	3.49988164382858
ISCA1	7.27015015299914
RPAP1	5.02074601029249
C12orf48	4.68555426559294
RAI16	5.72938435479759
RPL27	8.92386523781194
EPN1	3.5482198573542
MAGI1	3.37703123108376
GBX2	3.22323002847541
SLC35A1	8.34419606350493
GAL	3.72291444383556
SLC14A2	3.4961430676419
RDH11	7.76936975424826
ZNF518	4.48754088521851
PCYT1B	3.18357511205155
AUH	7.94413053883842
EIF3H	10.7190852443180
KIF1B	7.47284463315702
MBD2	4.66960828280444
AMOTL2	8.43363039121869
C6orf120	5.78694578831771
PIGT	8.02038504166446
PSRC1	6.22999418756347
PLA2G10	3.83371790019845
ALAS1	7.17812471904312
FOXO1	5.99926252191553
C17orf62	7.7275542732566
KIF5C	6.29373628106183
DUSP10	4.92178719521847
CRLF3	6.19126393380305
CLCNKB	3.58253332294671
PSMA5	9.22590950013495
FARS2	6.18562845631956
CCDC28A	6.17290692495657
AMPD3	5.11588060585951
PIAS1	7.29991228739853
ADCYAP1R1	3.44021817307767
TMEM134	7.24995454265987
CDH20	2.96447157832627
FBXO7	7.59691165021866
FLJ14213	4.08187136482634
ZNF3	5.42966979735835
LRRFIP1	7.34641147198597
TMEM49	9.14780270619675
CNOT2	7.66683402804207
CBX2	3.08455506520955
ZC3H14	6.74703568952907
ALDH5A1	5.716118303178
HNT	3.14271926111744
SERPINA4	3.40456158548787
FLJ20920	5.96501870648872
CRTAP	5.5850294577461
DDX50	8.4917029056178
STYXL1	7.69836755960503
TK2	4.52363278126063
BLVRB	7.54677025915566
STMN1	6.45914691235516
GUCA2A	3.23398369924719
DPP6	3.15120874491049
GALNT10	4.35734581204859
STK39	5.65762189431256
MMP24	4.1911622556768
CKS2	9.89399182521577
RHO	3.72846612694018
BANF1	9.74812271095976
CR1	2.92032014106872
RPS6KA2	5.95290064391076
HMBS	6.24672943755445
C20orf112	3.91849787143631
SLC25A24	7.4710178758367
MRPL22	8.51305757102146
SLC25A15	4.99698569496963
GADD45B	5.40415680605153
TDP1	6.38381172098998
ZNF287	3.5470265365176
DAAM2	4.85908420367792
C11orf57	6.29879941273931
RFK	7.05594153967969
ZFYVE9	4.30031387421481
TCTN3	7.58548970318946
STCH	6.28541082678873
LOC283871	3.38286093145322
NDUFB3	8.19421970838286
DEFB4	3.97690406788352
FPR1	4.48741208135383
FMNL1	3.87999925473171
SEPT7	8.85216000205636
PTCD2	4.77689883608103
GNLY	3.72472002891561
GRAMD1C	6.60888297341907
ZNF165	5.31844599409358
TR2IT1	6.02285406626062
ARMCX3	7.48679574905986
NDE1	5.06822508085714
MAGEF1	8.01526037336733
ITGA10	3.47763760242247
ARHGDIB	8.6090710610931
FSHB	3.74960206687969
ANXA2	11.4091455263733
HLCS	4.13500655255344
MCF2L	4.55340336768960
AK1	4.92064189078182
FH	6.34032729680414
LGALS2	3.78411310951933
SYNPO2L	2.91182479199802
KIAA1045	3.27075798726688
C1orf183	4.53172078978878
MAGEA8	2.94624227352311
DGCR8	4.78679636634206
GSR	5.46152803290862
NEU2	3.48735245967165
HIST1H4B	3.22695820758216
CACNA1C	3.03442419699093
FAM20B	6.50985641375703
HES2	3.10486105558937
PDCD6	9.4392404325361
INTS7	5.36284438474298
AMPH	3.97179647098152
UCKL1	6.02088060863457
ASB4	2.98480522360880
C10orf97	4.81322124769992
ALDH1L1	5.22511621572597
CCL23	3.31671835711481
OBSL1	5.27109922036351
SLC12A7	7.4529948858591
THAP4	6.06904569807111
RBM4B	5.46988075097262
OGFRL1	4.50226391582939
KIAA0831	5.98371932477015
C12orf11	8.08513900255984
PPP1R15A	5.33703302380764
KIAA0240	5.57458602098022
CD1B	3.27428671806732
FCGR2A	5.78739804685055
MDC1	5.4622334017294
MAN1A1	3.84107681910816
KRT9	3.38600533505141
HTR1A	3.25569927570763
OCEL1	5.56216706291305
ATP11B	6.31130180439229
NLGN4X	5.74751968525511
FBXO34	8.1429714527945
ALOX12	3.60074084461325
RB1CC1	6.85114758728466
PCDH12	4.05579892202544
RPE	5.73906909318370
EIF4E	6.16698699418684
CSDC2	3.71831745156303
ABHD5	6.14125243581094
TMBIM1	6.96219006823981
PET112L	4.56921092402442
P2RXL1	3.00923234991939
F2RL2	3.06262147017955
TRMT1	4.59516891133381
IMPG2	3.67899775603894
LRRC32	3.70593016219884
BGLAP	3.96899542456379
HTR4	3.16308407780821
MRAS	3.97520214424546
TRAF6	5.0329307163384
AXL	5.18483131467784
ATP2C2	4.41640969800882
LMNB1	6.50927460988107
TELO2	4.16826766583216
PNPLA3	3.51460462811369
CSNK1E	5.86781178007713
SRP14	10.5675340684283
KCNQ4	3.14223282258105
PIK3C2B	7.26817417071028
C15orf15	8.38913042447195
TUBB2B	3.12029056704294
USP15	5.72016053303181
C12orf41	7.7643119779757
CEND1	3.58812740573328
RNF31	5.24247736617943
TCEAL2	9.04091257859766
PTGER2	4.29770400804951
UBN1	5.90528636708841
SLC5A7	3.06099304588741
SLC31A1	6.18437718569928
ADAM29	3.46333702571621
ST7L	4.02629277539372
GFOD1	5.02349312484552
CTNNA1	9.15241838896574
HRBL	4.07494778305058
CBX4	3.82600366461314
NTRK2	3.41633289280445
FOXN3	5.00954930785572
MFGE8	5.57662354443835
PFKFB2	3.89509327921907
TAS2R4	3.57634179080186
SH3TC2	3.27471526150915
IL10	3.46558135043788
PXMP4	6.32228701242631
RNF167	6.53104764540801
PRMT5	8.26798165107148
TSKU	5.22431012863038
ATPIF1	7.37410699240671
ETV3	3.26877270267929
PAK7	3.18940186255611
PDLIM1	9.9771337690621
CEP63	5.67571620685569
WDFY3	5.45502815312712
RNF126	4.74773458303519
DPM1	8.82667426097908
CLIC4	5.41694528773396
ACR	3.86725083332124
KLK7	9.42120899148199
ALOX5AP	8.86308598111401
LRP1	4.89579168297893
TNK1	4.38631300398878
TAS2R9	2.75000104385048
ZNF16	5.63927490044303
POLR1B	5.0431988765375
SLC8A2	3.52783144998725
OLFM4	2.91529213406455
TACC1	6.56239185393634
SAMHD1	6.03365538783393
ATP13A2	5.16591552613482
KRT4	5.04523873424007
PAX6	3.76389830406614
SCG2	3.47675559645473
SLC17A6	3.27665448490096
TUBB4	3.89374396081121
PADI4	3.08534553752519
FMO3	3.02044896800706
NLK	3.73887382059746
POU4F3	2.9409999500882
MDM2	3.31340330040638
CAPNS1	9.77021825613116
SDF4	7.6132015613418
ITGBL1	2.91724413436233
TAP2	4.36513805415841
OR2C1	3.72637305317117
KLHDC3	7.39147174101246
EFHD2	6.90578866040253
GALR3	3.58639177091654
NBEA	3.606636656525
ABCA6	3.12905075287778
ABBA-1	3.71069904028724
GNAI1	4.92671982786188
CLDN3	8.58161631230627
AKT2	3.2270744386959
EGFR	4.90205929605212
VPS4B	8.03770194275073
RBM16	7.73139154518155
GALNT6	6.90089840063192
ZDHHC3	5.92675637808536
SLC25A4	6.76291179295345
CYB5B	6.2744855075298
NDRG1	8.70312311379793
SESN1	4.55047308411784
GBE1	6.83133111804354
MRPL46	7.05036831328611
CLASP1	6.01406628549952
FARP2	4.75772082671056
ACOT11	3.9583267633516
LDHAL6B	2.98403341619517
MAPKAPK3	6.0040307966753
NCAM2	3.01327564176894
AFAP1	4.17275863113644
PRKD2	5.60722283734687
OR2H2	3.35181461256479
ZFP36L1	7.75439384024387
DZIP1	4.27604813616478
GPR161	4.12134079497463
RNF146	4.08650573377028
NKX3-1	3.92359543465574
CCNB2	8.52737594197276
ZNF10	3.41617772350772
WDR74	5.50701354439725
FAM134A	8.54972345688805
PCNP	9.29052992619821
PURA	5.67844583292414
DNPEP	7.84514678657762
ERBB2	5.27373371747356
CREB1	6.00744856921845
NEO1	6.51988000336538
DDX3Y	3.08387758988142
RPS3A	12.6442409393285
MXRA7	9.33392416011606
LGALS3	11.0684255224655
GLT8D1	7.83138669420089
TMPRSS3	8.47323059482758
UPB1	3.1645554304218
LAT	3.97935009138956
CLDN14	3.62374164412057
DHX38	4.79692246510569
KCNA3	3.20115219944177
BTBD1	8.4115517177777
TARS2	5.79978071183584
SKIV2L2	7.36971008969531
ABCF1	7.99487381780245
CDT1	3.39148550762626
ZHX2	6.49715782495584
FCF1	5.13644875954314
LRRC49	5.52029303768277
GUCY1B2	3.4627386478345
CD28	3.33112196086018
SMARCA4	5.4951355274455
SEPT2	9.4150323827859
SOHLH2	3.03007184166945
MCOLN3	4.4795692369636
LRP8	5.5719876308606
TAGLN3	3.83609091379250
MASP2	3.68328035957638
GPATCH3	3.83771175150931
TTRAP	8.656881979131
AGL	7.48396199546105
NFE2L3	4.43782241312494
PSD4	4.269040762198
PALMD	7.67834546057786
CCNB1IP1	8.68402484624128
TMEM43	7.1724806154337
OBFC1	6.54815152278905
STAT5B	4.19264694825251
C14orf79	4.39322638408198
ENPEP	4.10591681864903
SSB	8.3266062723124
SCT	3.09543807166908
TIMM23	7.3366442542809
SKI	3.42899673847884
SLC22A13	2.91261537111451
AKAP3	4.62376206938603
OAS2	5.80867642097475
KIAA0423	7.24351526566153
SEC61G	9.50139550570456
CAPN11	3.09638058666772
TMEM50B	7.907646937531
DEGS1	6.8264586837927
ARHGEF4	3.45950941523702
DBNDD1	4.40521743789628
TBL1XR1	6.1325193408799
FAIM	6.70094742741561
SP140	3.37839408816841
G6PD	4.70784925039268
NUDC	6.72857210214748
GABRP	8.00347210384838
SCARA3	7.15172994194039
TACSTD2	6.37426768178451
EIF3J	7.13552784201787
PPP2R2A	8.98651808351742
CPA3	3.62737468628668
PVALB	2.99894570517977
BCAT2	7.31259065468074
MFN1	6.79855980409337
F10	3.10048653884372
