Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_D08
GBL	6.9757778370033
C14orf108	8.4810444232121
CDC25B	6.97519969474265
BMP3	3.07831224665952
MAP1LC3C	3.39561414769303
TMEM180	3.20307522291995
CRYGC	3.47883490343245
SLK	6.3263877906387
POU3F1	3.11160357624702
C20orf32	3.67499908866465
USP52	6.02772616399255
HIGD1B	4.10210241988124
BAZ1B	6.75294368105084
USP6NL	5.56891682078364
SLCO2B1	4.97376435844927
ABCD4	4.68720180548749
DIMT1L	5.79086887774424
SLC25A46	7.76646936148702
LARP7	7.463466500192
TEK	3.48637497528813
CD160	3.57470230739442
TERF2IP	7.38030172475005
PHF20	6.30031108095347
COL1A1	10.1156236333730
KIAA0090	7.32423288420241
GTPBP1	4.50345648995191
GRK5	3.98276654517106
AP1S2	6.68288863513093
RAB33B	4.00040135167476
CA11	4.16247600056466
ALDOC	4.91054081164829
NUDT1	5.04667840761922
ZNF212	5.29383883755164
ACBD3	7.92682811877701
ZNF83	6.30056971401986
PRDM2	6.09107860195513
GDPD5	4.44331591080195
PDCD4	5.86756522036611
CEP350	6.09853798980261
FOXP3	3.16517919685869
SMYD3	7.2300817283903
CST7	5.67957888966916
SELL	5.24469162715327
CIAO1	6.71968095051298
LGI2	3.64460380411503
WDR45	6.70847897752229
ANKRD6	6.23306286205147
LTBP4	4.19673643527746
PSCD3	3.40224260431172
PYY	2.99846492637754
KCNC1	2.95707245332210
SIRT6	3.94507397534033
CCL19	3.90882852395453
ARHGEF9	4.11794630883934
ABR	4.75766620435202
C10orf22	6.93573868793789
STK17A	5.37187845239818
FOXE1	3.13805942091289
GML	3.34618934006042
CNGA3	2.81250539350368
CD38	4.90448036768191
ZDHHC6	7.33918943830254
NEFH	3.13183325930412
PGBD5	4.28862617265427
CTDSP2	7.18383222385205
RMND5B	6.34304227134383
ZNF257	3.26637093501652
DUSP4	4.11548758925944
FLJ22167	5.14351525169536
EXOSC7	6.27067687195574
ROR2	4.58071424258985
FOXM1	5.799240014632
ZBTB48	5.92658556117181
BUD31	7.35038121145612
MAOA	4.1795671527308
CCDC41	4.40151313761897
TNNT3	3.35454076181395
FBXO11	5.91539089105432
GYPC	6.84668021821295
PLIN	3.26064321364009
RFXAP	3.34142190846225
C6orf15	3.64628237848959
RNF4	8.79307388927794
F8A1	7.93450992911182
PPP1R3D	4.70356472205791
GRB2	8.0168186570743
TPM3	3.04904636033541
SYT13	3.57483498024637
EPB42	3.48092551248105
RP5-1077B9.4	5.97741138869186
EIF1	10.3632756280858
CETN3	7.70707629575783
FPGT	5.80386959002441
PRY	3.44178047191434
NTHL1	5.60059465431712
POLR2B	9.68759524383197
RPS28	11.8984944626655
GDF10	3.00197215234614
COQ9	7.89776515193411
P2RX3	2.84514927568183
GCC2	7.42408130735931
RARRES3	6.94515436856202
PLXNA1	5.73557069108231
WBP4	5.09893950438365
KIAA0100	6.47163627118079
PMF1	6.74883960254246
HS2ST1	6.6391352136752
CRELD2	6.69967866619352
C8G	3.02281428498279
CD82	5.62070052411783
PMM1	4.54149948512711
CBLL1	5.0137073893338
LIM2	3.27064835933953
VAX2	3.97807333697678
SETDB1	6.01771779049335
LRAP	3.47330430609960
GCLM	7.80447384382977
CPEB3	3.53568070549915
PPM1A	5.85553102173732
INTS1	4.05659257065664
MMP16	3.13639947310411
CAMTA1	4.50856818084039
SAMSN1	6.82003761923594
DRD3	2.73852051099083
GMPPA	5.28620281846084
C11orf73	7.11425610021892
AIPL1	3.74126648248817
PTP4A2	9.39509843545214
IL24	3.32413150416763
BDKRB1	3.41655698245661
HPCA	3.39669492381208
MLF1	4.94873945706895
SEC14L1	7.37478558748846
CHFR	5.88649990844515
EMILIN1	5.22523980437622
THADA	7.79677219193074
TAF12	5.96466026361062
NDUFS4	7.56211918838366
ID1	6.17359540664153
PIK3CB	4.59248053364948
COL18A1	7.671361274062
PDZD3	3.29824719888245
TBC1D17	4.91679555386089
COX8A	9.98315140398836
CDCA4	6.07357446590008
C2orf44	4.87485296339468
C9orf16	7.5354436446461
ERBB2IP	7.64589971183497
EMX2	8.3701128059131
FUS	6.10205675309168
NIPSNAP3B	3.66130469667768
TF	3.49062481622050
CXorf56	5.17942986913907
CLCN4	3.6599816337435
PWP2	6.42623442144312
MMP15	5.14280836661039
MTMR14	6.73744355795928
NPR1	6.55525976463755
DNAL4	6.464782538718
ELAC2	4.85796884954303
ASS1	10.0415984975965
IPP	6.13816944321067
TMEM59	9.956250384066
POLR2J	7.93795097988771
SEC23IP	6.19209335960641
RGS4	6.34530250080865
UQCRC1	9.08673944251995
SNX6	7.65524573052494
DDX18	6.91658592559218
POLG	5.11896530351452
ADAM23	3.82824604036163
ZNHIT2	5.12679047760341
TFR2	3.24126922491135
NCDN	4.42267498998985
RAG1	3.54835875120195
POMT1	4.88469446837716
CYP1A1	3.37480123850630
SNAPC1	6.60140934317424
GNA11	5.59528184296939
CCDC52	2.78587566931919
CAPN1	6.78159644229166
DDHD2	6.81151120433376
UPF3A	6.08343014547875
LAGE3	5.92591349708601
GNRHR	3.14044692590093
UNC13B	5.94612623608048
TTLL4	5.17713268399636
PPBP	3.26939652786021
HTR3A	3.79437134229861
SDC2	5.85436563978834
ANKRD49	7.40943586944632
BTF3	9.84615423560775
COX7A2	10.5825518134072
SARS	9.1282582261165
C13orf18	4.72125828426374
CACNB1	3.61846739343401
QKI	6.28875373088925
SETMAR	5.37632401310573
LAMB4	3.16432524679803
MAN2B1	6.81159557391176
EML3	5.14382287758325
ACADL	3.20961741845371
OFD1	7.16344268941914
CGA	3.30571735700499
EIF3EIP	11.2734214231376
PEX16	5.27601475828427
GNG12	7.70739157307512
HABP4	4.98992013600682
CNTN2	3.55986215823957
ASNSD1	7.504306443693
FUT4	4.55177748383629
DBH	3.34746538837075
CD53	8.4160256310914
HIST1H2BJ	3.72743586236458
TFAP2B	3.11208055997366
ACF	3.55496596399838
TMEM11	6.68004407892725
CDH8	3.19174089684534
C3orf32	3.494397234537
AGPS	6.35723357506118
C4orf18	3.69258389727612
PCCB	8.35350236817418
IPO13	5.92969383192263
PECI	7.86511080492172
UNG	7.3347543366212
C6orf105	3.66113645727230
GSTP1	9.16868344055292
SUV420H1	8.17903692896182
ARHGAP15	5.46382293154177
LTBR	7.92620250672014
TDRKH	3.01838561759505
PSG4	3.30089559269358
SLC9A3R1	7.08042622687933
NBPF3	9.94486296648728
SLC9A3	3.26475154753947
OSBP	6.3390057584852
PRR5	4.50508149283944
CHMP7	6.11741212645446
ADRA1A	3.03504724153347
ASAH1	7.33529861633777
FKBP4	8.03965571869057
ZNF350	4.4938552049825
DOM3Z	5.20696112854239
GIPR	3.73509124527301
AHI1	5.72459524456122
BST1	5.46601844158748
NCR2	3.38626392348002
NADSYN1	5.34664817665001
UBE2W	5.87479162750979
RGS14	3.85985171207773
KRT15	3.98376889523701
SCN11A	3.71955196959716
GFI1	3.61504922073105
FHL1	8.0354656434536
SMC6	6.9693744878247
GATA1	3.55412660536164
OSGEP	6.03681803206639
ARMC6	5.19218458540392
HK3	3.45804871585495
PSMD5	7.37472404285652
RSU1	7.60836425211809
RPL4	11.9917020969606
MAD2L1	7.04694645932018
RBPMS	4.97630854428909
EIF4A3	9.21340507416361
E4F1	5.98192294241075
DLEC1	3.26612054164336
PRPF3	6.53796116694513
EMR1	3.46260224383069
CHMP2B	7.49931429625362
CAMSAP1	4.68074335198049
RPS21	9.42089030559717
XCR1	3.32144563728690
ARID5A	4.37800902887207
RBM6	7.14209100468744
UBE2N	7.29222402454566
KLF4	5.88793482879515
MGC4172	4.48575979629318
LMO4	6.99463311423838
KLKB1	3.24942222758981
HDAC3	6.08350886810099
HP	4.27082926233471
SCHIP1	6.84381382894106
BTK	4.26539886248593
KRCC1	8.90814410251482
PRND	2.98668342552161
C6orf27	3.35339629342694
PIGL	3.67411746785732
CLCA1	3.50195329152952
C1orf112	4.48672407398558
OLFML2A	5.56470318875604
HUS1	5.15055024383843
SFRS6	7.24789767867103
CXCR7	8.4640112134674
UIMC1	7.00099010825751
FXYD2	3.29218343442017
GOT2	8.23373098466544
ZNF667	3.92420205829777
TFEC	5.6910122741067
ATP7B	3.93948622439673
RAB38	5.79465383352648
POLD2	7.38174505454585
PPM1H	6.17930715327854
DCX	3.28632621940560
NFYC	6.02794428822956
ZNF228	4.03361959975822
KIN	6.68507320021979
PLSCR4	5.79066239823549
HIST1H4I	4.2441907634046
PPARGC1A	3.03431369643873
HIG2	9.27809832939086
KCNK10	4.11672088309196
EXOC1	8.63210827386438
OR6A2	3.60379316470203
ETFA	8.87763724703323
PDAP1	4.9900270759246
C19orf6	3.40887818295652
POLRMT	4.18369837395657
ZNF146	8.7051613474143
MIA2	3.19358356142864
LY6G6E	2.91330114521323
EIF4E2	8.12765716976797
NENF	4.79954991267195
HOXB5	4.40706336852226
ZNF324	4.47306023924354
CUGBP1	6.33717012348218
ENTPD7	4.38206273917297
TTC13	6.3746173946485
GJB5	3.13913506017597
PRSS22	4.44556416983214
CYP3A5	3.32724712557609
MBOAT5	4.92254729297008
CUL4B	6.18894917023531
CENPJ	3.51459415456059
KIAA0664	6.83134039699435
PITX1	3.26955518846642
PDGFRB	6.03849053585784
RDX	6.52189620271708
CELSR3	3.91299492543179
JUND	6.66652027107669
ITSN1	5.25403858294534
CHRNB1	3.72905548284944
EHBP1L1	4.03947634082088
C19orf2	7.30374159655734
FETUB	3.01489819963923
CAMK2B	3.09403998179874
DCTN1	7.05384469955288
TNKS2	6.49113832756024
MRTO4	8.63689760982652
C1QBP	6.78899058596643
TTC3	8.18273607590701
NDUFB8	7.57219516540975
CADPS2	5.34686374699148
EDG2	4.73694873976797
MYF5	3.19697755939648
SEMA3G	3.56648681410645
IL23A	3.64564304191911
GJA9	3.48577699048697
R3HDM2	7.0183394299444
C5	3.88934371926481
SLC2A10	6.89951209443377
TRIM45	4.87977766819359
TSP50	3.86496435330254
PAQR3	5.06452026659736
ANKRD26	3.83200774499986
TCP1	8.39613516456198
TMED7	7.12990697264069
CMA1	2.93851301277038
PTCRA	4.11894186458585
HCRTR1	3.25009279672396
FST	4.36218249308605
PAWR	4.40463927975173
LDLR	4.81322496702113
ASTN2	3.96200344331785
SCRN1	7.90280446880596
GPATCH8	6.99864913196253
KIF4A	5.76390326683066
TANC2	5.58390338685828
ZMYM5	3.57339548043804
PGM1	9.3011097333687
ZNF586	5.39460687275373
POLR3G	3.62294338133906
CPD	6.21747497747984
SNCAIP	5.16943526461257
DCT	3.37880034000371
HLA-DOA	3.47136884927413
TANK	7.5287252258936
RCAN1	5.39927036107292
UPK1B	7.6488126536897
DNAJB4	6.6518979329915
UGT1A8	3.02145022403571
LIMD2	3.41827998231741
HIST1H4L	3.33631708925917
PECR	4.51438201864838
HSPA2	8.0325499162623
SERP1	8.81962539474768
TACR2	3.16368744633019
NUP85	7.74666602628599
CD177	3.28527662196211
GPR135	3.15627306526701
PIGG	8.48590950171932
LGR5	3.35824460124003
JAK2	3.87689515928661
DPYSL4	3.30298022771504
TM9SF4	5.50011404107444
PTHR1	3.44292768126542
SIRPG	3.14064662946334
ZNF264	6.4192304856225
BICD1	6.78076531911664
RAB5A	8.14660720662294
FLJ13224	3.09360599406295
METTL5	8.99595747881611
HERC6	7.4214126772208
CASP1	6.84757783863126
USP9Y	2.80611188576128
LRP1B	3.34519717527255
XAF1	8.35921429500598
PLA2G4C	3.90612091702207
APOA2	2.96659786061343
SPAG6	3.30928468765542
KALRN	3.54844165775219
SECTM1	5.53956979479767
THOC7	8.68228557650924
IFNAR1	4.54245521550989
TCTA	7.18576439533996
NY-REN-7	2.90519178307276
TALDO1	9.64366003366649
B2M	12.2858946225770
LPPR4	5.57131693051829
SQLE	7.76553235883714
SEPHS1	6.7673970669177
EIF5A	6.67882350995622
FAM49A	5.30876465967325
YTHDC2	4.96295229598738
EHD2	5.31622268900907
NCF1	4.13936133442878
SPG7	7.25732827476595
ZNF614	3.53147986470342
HOXA5	8.14269760702833
NUP133	7.8677699357556
FGF12	3.54811717786115
SLMO2	7.57951355886295
INPP5B	4.21780139341249
PPID	8.17812867122123
SNTA1	3.72797590330023
IL20RA	5.23597651608434
UBE2J1	6.06866414616825
CACNG2	2.81417777608677
GCM1	3.12921791758599
ELF1	7.37544344697307
TLR5	4.8811607421157
TCFL5	6.95468079846755
C1orf107	6.19513261751022
C19orf22	7.05012465058527
SAFB2	6.22974150644034
MAP3K7IP1	4.00650928317879
NCK2	8.25404752426762
OXA1L	8.85949753545925
KIAA0652	6.01512014395089
KLRG1	3.40107494186751
FRAG1	6.84404713994029
ZSCAN12	2.85401972359512
PSMD12	7.82812020988923
E2F4	5.29599280261499
CLEC4M	3.4838390206764
KIAA0999	6.10133711002047
CLDN10	8.16704489699534
MGC13053	4.21377823647905
TAC1	2.66843003321796
GYPA	3.30146521487809
HPCAL4	3.27895813143418
TRAIP	3.71317315299211
MEX3D	5.16869063177397
KIAA0232	7.44628824039701
ERCC8	5.47582568801296
NFAT5	6.30496176368662
GPX4	9.35353184695378
CSPG4LYP1	2.97238833749794
KIAA0368	5.75749347423446
FBXO3	6.12878070085632
DVL1	7.61223454111305
CMKLR1	3.73332125749662
GPR157	3.78030396673483
TYMS	7.84708784477265
OR52A1	3.05448657514323
PEF1	7.52644300216224
ZNF750	4.33313610092401
ALG9	6.34686266516304
MCM5	6.20362461441989
SDK2	3.45527303152243
BAIAP3	3.62764397699895
RABGGTB	7.92722629166026
KCNK7	3.18465700416365
PTP4A3	6.54992916744122
ANKRD40	4.57691066201943
CALCOCO2	7.63383657679274
TMSL8	4.11796057212646
SNCA	4.40180332834583
ZNF551	4.17147461162668
HBQ1	3.30540968385691
ARHGAP26	4.61559753493659
GEMIN6	7.48410869066827
HRAS	5.84729730262155
KLRC4	2.63944968309531
BSDC1	5.92160008168584
DSC1	4.10782112058556
RNF43	5.00142279858224
NDUFAF1	6.45316725033287
MAP2K4	6.47844340225379
FOLR2	4.69670344280448
LYZL6	3.27777052257132
EPB41L3	4.64424677141262
TEKT2	4.13382532072372
CDKN2B	3.26487894398556
WSB1	6.93960772882647
ZNF480	3.70130730813368
MAP3K6	4.16693077415713
PROS1	5.90379976279604
PSMB8	7.51167665899347
HN1	8.79477865144663
MAS1	3.08350951734187
APOL1	5.88654791096673
CSHL1	3.01406901052042
ZBTB7C	2.72312793284959
AHCTF1	6.6395336993107
SAE2	9.64374996937934
ITGA2	4.91395473849883
AP2S1	8.91513427298093
P15RS	7.34181644937881
MME	3.58249289577274
VAT1	6.0656146661985
MAST4	5.38515923621343
TUFM	9.20820398905325
KRT33B	3.32021275246960
THEG	3.69710692242024
KCTD2	5.56671569381379
WDR26	9.55795875869545
MFI2	3.21080241734751
KRT34	2.93102087243854
NR4A3	5.76717840896862
SGSM3	4.55048670582902
ARSA	4.21672513919541
TOMM22	7.2314853218808
SOCS3	3.84452092780162
UNKL	4.32933950135867
POP4	7.79149887014213
BHLHB3	9.32655580365298
MALL	6.84290715099449
SOX15	3.09839502363581
CCNA2	6.12003485368552
PARK2	3.43156646541449
GPR124	5.14399674437553
TMEM132A	5.71622100191404
CGRRF1	5.98665886410205
RUVBL2	7.93411700200522
MCAT	6.00576107955912
WNT10B	3.44734396185532
ISCA1	6.9880615796092
RPAP1	4.77420443123495
C12orf48	4.36663544299067
RAI16	5.6449281926562
RPL27	9.44185428832257
EPN1	3.71075368372682
MAGI1	3.24444833071409
GBX2	3.25744985403235
SLC35A1	7.45629362132654
GAL	3.98288811352547
SLC14A2	3.24888971603753
RDH11	7.49046629570341
ZNF518	4.17086945026563
PCYT1B	3.31404796900876
AUH	7.3312139651786
EIF3H	11.7688372188132
KIF1B	8.55673266478501
MBD2	4.60865764187169
AMOTL2	7.800102741429
C6orf120	6.70391497622054
PIGT	7.97099073554971
PSRC1	6.66713580305955
PLA2G10	3.84797785457327
ALAS1	7.18934228604597
FOXO1	7.12342853995104
C17orf62	7.24066426521535
KIF5C	3.84265917471097
DUSP10	6.37922988210803
CRLF3	7.36820083391937
CLCNKB	3.32251629321655
PSMA5	9.94436927102807
FARS2	6.43068862215728
CCDC28A	6.98159854940502
AMPD3	4.99377474689569
PIAS1	7.5199163464949
ADCYAP1R1	3.23044312632276
TMEM134	7.54895663002457
CDH20	2.97318488295918
FBXO7	7.85942075571262
FLJ14213	4.29131939447448
ZNF3	5.51931530782988
LRRFIP1	7.36926611985096
TMEM49	9.64884874170802
CNOT2	7.32352444864742
CBX2	2.81197160036480
ZC3H14	7.29004332210903
ALDH5A1	5.67772663012545
HNT	5.77416058634638
SERPINA4	3.16687455193652
FLJ20920	5.86808694222894
CRTAP	6.24502108616166
DDX50	7.9673718371242
STYXL1	7.29526419294254
TK2	5.08466551414018
BLVRB	7.17423036704805
STMN1	6.46022377209698
GUCA2A	3.24883326986856
DPP6	3.01759631871845
GALNT10	6.21207998359208
STK39	5.83989201113707
MMP24	4.98521525488651
CKS2	9.20829405296617
RHO	3.68103075407243
BANF1	9.53252703102792
CR1	2.90787500940569
RPS6KA2	5.21346351692601
HMBS	7.36692406549227
C20orf112	3.7944887479677
SLC25A24	7.92153025969638
MRPL22	8.20657278508513
SLC25A15	5.93483230860121
GADD45B	6.36114757863671
TDP1	6.1359598887692
ZNF287	3.43449283017825
DAAM2	6.45297277347415
C11orf57	6.44367520516645
RFK	6.82088303670929
ZFYVE9	4.0876083514679
TCTN3	6.71224307608836
STCH	6.07596789908371
LOC283871	3.79057073055154
NDUFB3	8.32483222707309
DEFB4	3.75871861763446
FPR1	4.58681001609354
FMNL1	4.30787493003132
SEPT7	9.87277528309183
PTCD2	4.68963429846157
GNLY	3.33704800057279
GRAMD1C	5.38431409026918
ZNF165	4.98830736979238
TR2IT1	4.01350891054438
ARMCX3	7.2942735343894
NDE1	5.47629170615786
MAGEF1	6.68305360725482
ITGA10	4.09910650154292
ARHGDIB	9.02114383584701
FSHB	3.64620743569017
ANXA2	12.0089818099014
HLCS	4.09281906846438
MCF2L	4.04161069544586
AK1	5.66850058437253
FH	7.18607009793205
LGALS2	3.48883025266757
SYNPO2L	2.82770205229453
KIAA1045	3.43012313687534
C1orf183	4.69301172191119
MAGEA8	3.74626981677149
DGCR8	4.42528596145161
GSR	4.90803714951322
NEU2	3.30160280611396
HIST1H4B	3.60935923420356
CACNA1C	3.15629605979854
FAM20B	6.17909526159714
HES2	2.94094942557516
PDCD6	9.20121966749515
INTS7	6.27292488536402
AMPH	4.54601882274978
UCKL1	6.81980555650257
ASB4	3.11409339009642
C10orf97	5.15369102685664
ALDH1L1	3.65646425294739
CCL23	3.25049822701178
OBSL1	5.14928320529269
SLC12A7	7.53997226309467
THAP4	5.79851263911252
RBM4B	6.24209846747677
OGFRL1	5.67068801343681
KIAA0831	6.31505155095518
C12orf11	7.80752483091102
PPP1R15A	5.82985703707947
KIAA0240	6.20306954567862
CD1B	3.18457422955681
FCGR2A	6.66033871154653
MDC1	5.24085609852168
MAN1A1	4.15595249258907
KRT9	3.30301396334236
HTR1A	3.13538379767689
OCEL1	5.80664263980344
ATP11B	5.14542875267704
NLGN4X	6.41197911701667
FBXO34	7.53776890663058
ALOX12	3.43517948476599
RB1CC1	7.03403942369376
PCDH12	5.06037682027076
RPE	4.81889496839433
EIF4E	7.04709561435081
CSDC2	3.93283460973074
ABHD5	5.26515087628918
TMBIM1	7.2205381909115
PET112L	5.86025175030802
P2RXL1	2.99427090440790
F2RL2	3.04322374580571
TRMT1	5.86960137332202
IMPG2	3.4348557278337
LRRC32	6.5903567862531
BGLAP	3.76307364040314
HTR4	3.13736346053423
MRAS	5.34040975089252
TRAF6	5.50023454212361
AXL	5.73398649825027
ATP2C2	3.35617494949794
LMNB1	5.82316788737124
TELO2	5.13351179268304
PNPLA3	3.58348016624075
CSNK1E	7.05765862780553
SRP14	10.283891508694
KCNQ4	3.00379667633997
PIK3C2B	5.87798063536007
C15orf15	8.5447412718398
TUBB2B	2.93543872305404
USP15	6.06048897082831
C12orf41	7.52912143446318
CEND1	3.77263816158248
RNF31	5.33420480394703
TCEAL2	5.16516769352441
PTGER2	4.30560729242167
UBN1	7.23653965236059
SLC5A7	3.10312898025808
SLC31A1	5.89188621427064
ADAM29	3.57781695597243
ST7L	4.0109250035843
GFOD1	6.595353217579
CTNNA1	8.87071595653322
HRBL	3.46545779525846
CBX4	3.57014361250498
NTRK2	3.36178465016629
FOXN3	5.65881183269368
MFGE8	7.41045173969697
PFKFB2	3.95231325894197
TAS2R4	3.53671048317584
SH3TC2	3.33755058511169
IL10	3.76717052696347
PXMP4	5.20706318919494
RNF167	6.40521341198375
PRMT5	8.36344153885897
TSKU	6.46171224373484
ATPIF1	8.21959868535438
ETV3	3.26843563065156
PAK7	2.98015439872137
PDLIM1	8.46503349198075
CEP63	5.64789314681792
WDFY3	5.3437116455237
RNF126	4.84629409548871
DPM1	8.83012125040045
CLIC4	7.15354383691537
ACR	3.53711220903287
KLK7	10.6419968089699
ALOX5AP	9.52498783980204
LRP1	5.78425142539397
TNK1	4.71216140468874
TAS2R9	2.85575018636090
ZNF16	6.39296367071384
POLR1B	5.78935961368312
SLC8A2	3.39695081980584
OLFM4	2.81901331983881
TACC1	5.48443608811557
SAMHD1	6.81833212998733
ATP13A2	6.73013570665558
KRT4	3.74160718884637
PAX6	3.37857096927708
SCG2	6.61936296375805
SLC17A6	3.25857997887784
TUBB4	3.46967199660438
PADI4	2.96257304160613
FMO3	2.92032777448256
NLK	4.45347951426655
POU4F3	2.97952035626718
MDM2	3.47159993150369
CAPNS1	10.0306765646799
SDF4	8.02824485089221
ITGBL1	6.02567049946072
TAP2	4.14590867462747
OR2C1	3.26840821599453
KLHDC3	7.60827106780173
EFHD2	5.98749605985187
GALR3	3.72602758590767
NBEA	3.48363559737256
ABCA6	3.45758828845025
ABBA-1	3.82826337872730
GNAI1	5.0545039639278
CLDN3	8.45700255571117
AKT2	3.3306176784632
EGFR	4.416330701992
VPS4B	6.98771835697934
RBM16	8.01886269025377
GALNT6	5.78478548981457
ZDHHC3	5.90342863078992
SLC25A4	7.09185372871399
CYB5B	5.71599444778105
NDRG1	8.63478923005942
SESN1	6.14320989616041
GBE1	7.4084858859835
MRPL46	7.24068085878527
CLASP1	6.2275369193099
FARP2	4.94112096880998
ACOT11	3.62170380332821
LDHAL6B	2.73190867260992
MAPKAPK3	6.21087508225246
NCAM2	3.13688694365163
AFAP1	4.97860581895327
PRKD2	6.53830428142105
OR2H2	3.1611849457909
ZFP36L1	7.83617983073326
DZIP1	4.38311269917334
GPR161	4.1112165576589
RNF146	6.92367512975001
NKX3-1	3.68829332208258
CCNB2	7.89295315720288
ZNF10	4.29617909947147
WDR74	6.22351611135547
FAM134A	7.94998829932096
PCNP	7.80393638063601
PURA	5.94179449301316
DNPEP	7.20275218223951
ERBB2	5.53854466165846
CREB1	6.62973925331566
NEO1	6.7953801838396
DDX3Y	3.22885655369944
RPS3A	12.7794883297067
MXRA7	9.56821302497585
LGALS3	10.4989993853282
GLT8D1	7.39066531269563
TMPRSS3	7.00168238485682
UPB1	3.10414777050320
LAT	3.83779325560186
CLDN14	3.62290384748017
DHX38	4.60118284121548
KCNA3	3.13557042628598
BTBD1	9.26094694746503
TARS2	6.34038611544125
SKIV2L2	8.03346433979795
ABCF1	8.13109047346269
CDT1	3.15717436168586
ZHX2	8.32213528470683
FCF1	4.59549515945835
LRRC49	4.41655118414063
GUCY1B2	3.50210047603997
CD28	3.27880631380852
SMARCA4	6.69187501024029
SEPT2	9.65264128330883
SOHLH2	3.21734746737436
MCOLN3	4.37468371908785
LRP8	5.50056486523114
TAGLN3	3.62161404759474
MASP2	3.50927038079635
GPATCH3	4.39954014257445
TTRAP	8.33774166286883
AGL	9.10777036755192
NFE2L3	5.48520713946147
PSD4	3.91005902425499
PALMD	6.86243437197814
CCNB1IP1	8.5396963915803
TMEM43	7.31730923500964
OBFC1	6.37848061312556
STAT5B	4.54440074635644
C14orf79	4.44614231923183
ENPEP	4.46278407137399
SSB	8.90579572853603
SCT	3.1629336954933
TIMM23	6.93501636460939
SKI	3.66673381957707
SLC22A13	3.07147709289137
AKAP3	4.32276602614819
OAS2	6.86292372107525
KIAA0423	6.78941175561962
SEC61G	9.81445582916933
CAPN11	2.98866804633908
TMEM50B	7.93903885643045
DEGS1	7.49289983861028
ARHGEF4	3.48558833440779
DBNDD1	5.11983876552727
TBL1XR1	5.67830945808826
FAIM	5.76657015541203
SP140	3.83026692917754
G6PD	5.08594292826103
NUDC	7.37351622881477
GABRP	8.57285643925548
SCARA3	4.6728036272268
TACSTD2	5.68554560398417
EIF3J	7.2933255611598
PPP2R2A	7.52500409469123
CPA3	3.61951599612273
PVALB	3.26401500421538
BCAT2	5.95318767353141
MFN1	6.48459564131683
