Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_G08_298062
CHFR	4.72999915460759
EMILIN1	3.48359771368593
THADA	6.37682171134521
TAF12	5.03985916510056
NDUFS4	8.03742747556377
ID1	7.0355685050851
PIK3CB	3.48760761336539
COL18A1	7.28479530114934
PDZD3	3.33934155806324
TBC1D17	4.36015720997909
COX8A	9.5361882738871
CDCA4	5.06924094408951
C2orf44	4.20838292044021
C9orf16	7.5654898175002
ERBB2IP	7.17157356389385
EMX2	9.38686790547563
FUS	5.83596046667317
NIPSNAP3B	3.55809484917910
TF	3.53566006210838
CXorf56	4.75423662396923
CLCN4	3.66004683070855
PWP2	4.75807577079534
MMP15	4.07821792681773
MTMR14	5.10187807790063
NPR1	7.66217070494304
DNAL4	6.18013922951614
ELAC2	4.84566318371531
ASS1	11.4925881692620
IPP	4.59782047047235
TMEM59	10.4187577566918
POLR2J	8.37472099208448
SEC23IP	4.53845254036991
RGS4	4.38962884496507
UQCRC1	9.2413054533201
SNX6	6.73526802136396
DDX18	6.49051109940682
POLG	4.21640602901649
ADAM23	4.09221435481616
ZNHIT2	5.00127949932056
TFR2	3.49402300070489
NCDN	4.78237879162357
RAG1	3.44612060651676
POMT1	5.44493929588439
CYP1A1	3.59336969303770
SNAPC1	5.1683804586729
GNA11	5.8003970491661
CCDC52	3.01780086110496
CAPN1	6.40648854488109
DDHD2	6.45324274752709
UPF3A	6.09475667009492
LAGE3	5.29625683277569
GNRHR	3.2700118110482
UNC13B	5.61102738716142
TTLL4	3.96596425809559
PPBP	3.99652503647615
HTR3A	3.37842094585882
SDC2	5.87307316315787
ANKRD49	6.30931369597627
BTF3	10.6930577844940
COX7A2	10.0659232561610
SARS	9.10873468900414
C13orf18	4.35498740311748
CACNB1	3.87337398589358
QKI	5.37090965570095
SETMAR	5.3420049277461
LAMB4	3.55675172273324
MAN2B1	5.22506457018925
EML3	5.29791540535525
ACADL	3.37502378291291
OFD1	7.28901908909248
CGA	3.52608093161627
EIF3EIP	11.2981767061358
PEX16	5.0687664716644
GNG12	8.4246646690294
HABP4	4.61739224374866
CNTN2	3.62899857378799
ASNSD1	7.38347108574869
FUT4	3.85022070460105
DBH	3.40252718373710
CD53	7.34505352483943
HIST1H2BJ	3.6895352347368
TFAP2B	3.08856262532183
ACF	3.47803524914916
TMEM11	5.67718906307622
CDH8	3.34439086884770
C3orf32	3.43333774497424
AGPS	4.26696221139377
C4orf18	3.12576186495598
PCCB	5.85811544371292
IPO13	4.46041239930077
PECI	8.22270205515434
UNG	6.41708607733276
C6orf105	3.75190093441179
GSTP1	8.71577634011462
SUV420H1	7.71433419902284
ARHGAP15	4.31897867529627
LTBR	5.75661292100367
TDRKH	3.35217978014521
PSG4	3.68908621696754
SLC9A3R1	7.11580950254983
NBPF3	9.95386819675417
SLC9A3	4.18218245995486
OSBP	5.89398284804744
PRR5	4.75930732909732
CHMP7	5.54587982123796
ADRA1A	3.36854096378100
ASAH1	7.16892960473157
FKBP4	5.88355866256078
ZNF350	4.67686937433608
DOM3Z	4.31054330657926
GIPR	3.84687912146917
AHI1	4.77753295059481
BST1	4.17246428683051
NCR2	3.69979313017235
NADSYN1	4.68065633692096
UBE2W	4.82029224126576
RGS14	4.05640519779509
KRT15	3.40546027055293
SCN11A	3.84703765067552
GFI1	3.81675360729676
FHL1	6.3451795751401
SMC6	5.47653708105266
GATA1	3.61221687723782
OSGEP	5.01051120330253
ARMC6	4.4073149682776
HK3	3.91785780333785
PSMD5	6.64970241525627
RSU1	6.73669156538367
RPL4	12.199470163309
MAD2L1	4.89233964098314
RBPMS	5.77069322752307
EIF4A3	8.97997819235349
E4F1	4.32244216262201
DLEC1	4.98082110273924
PRPF3	5.02864853855308
EMR1	2.99437527781575
CHMP2B	6.50716456987115
CAMSAP1	4.44709407536669
RPS21	9.35178523344344
XCR1	3.37627697657788
ARID5A	4.66856626309793
RBM6	4.93186979063411
UBE2N	7.59635357031766
KLF4	4.71410745321549
MGC4172	3.98389150960097
LMO4	5.72329440943431
KLKB1	3.27878887714804
HDAC3	5.57692242224431
HP	6.28218094453642
SCHIP1	4.91879073552678
BTK	4.32198326586683
KRCC1	7.86922726901267
PRND	3.3463441055026
C6orf27	3.42357810943348
PIGL	4.05092325220250
CLCA1	3.50586072829143
C1orf112	3.60510023211328
OLFML2A	4.87845416938861
HUS1	4.50222955372588
SFRS6	6.93847110570412
CXCR7	5.04966112940508
UIMC1	6.00550890797538
FXYD2	3.45975403444319
GOT2	8.28313471195565
ZNF667	3.51583395972124
TFEC	3.46032502634603
ATP7B	3.67837125285384
RAB38	4.74690287992576
POLD2	6.83911553802053
PPM1H	5.50259243935727
DCX	3.26123971160610
NFYC	4.92308805720094
ZNF228	4.25605733810594
KIN	4.7963753479918
PLSCR4	7.1933441255207
HIST1H4I	3.85697180386701
PPARGC1A	3.52055597963446
HIG2	6.33044521391097
KCNK10	4.14134475058911
EXOC1	7.45226260982278
OR6A2	4.1766753639956
ETFA	7.1937961929198
PDAP1	4.45621151431788
C19orf6	3.42698501420295
POLRMT	4.06798014999237
ZNF146	6.72605628269773
MIA2	3.25554686338034
LY6G6E	3.29564731936354
EIF4E2	6.50620090605543
NENF	4.99240247441603
HOXB5	5.25769816044023
ZNF324	4.48370619613418
CUGBP1	4.08708807273144
ENTPD7	4.2597383797119
TTC13	4.20873223415769
GJB5	3.13846055549302
PRSS22	4.36671614040162
CYP3A5	4.54153528770438
MBOAT5	4.35672611731436
CUL4B	4.83606490238374
CENPJ	3.51814082042492
KIAA0664	5.77733077469784
PITX1	3.43035326291391
PDGFRB	5.2471649400041
RDX	5.44724406290945
CELSR3	3.62037802513811
JUND	6.07179703138451
ITSN1	4.77382104503337
CHRNB1	3.50928488046380
EHBP1L1	3.63148105256501
C19orf2	6.53988248051488
FETUB	3.37935562593082
CAMK2B	3.2421025390585
DCTN1	5.42216475532631
TNKS2	6.43415580839631
MRTO4	6.43834541765815
C1QBP	5.8098267982251
TTC3	7.671418615773
NDUFB8	8.66102464932426
CADPS2	6.03758834178708
EDG2	4.94854413309451
MYF5	3.11983195972926
SEMA3G	3.80235552984484
IL23A	3.72402134736222
GJA9	3.71819430753231
R3HDM2	7.0380328090407
C5	4.16520588424101
SLC2A10	5.79200324215837
TRIM45	4.22246077053661
TSP50	4.12041983062008
PAQR3	4.49839321952434
ANKRD26	3.33561729004922
TCP1	8.44908590946437
TMED7	6.73613691578775
CMA1	3.22558814968577
PTCRA	4.13933072935896
HCRTR1	3.77763889349804
FST	4.00047442211966
PAWR	3.85746016137956
LDLR	4.48748556230075
ASTN2	4.59756078477219
SCRN1	6.89152034803748
GPATCH8	5.68471277737094
KIF4A	4.74591410939046
TANC2	3.45681486048570
ZMYM5	3.58041626438794
PGM1	7.67761405764914
ZNF586	5.17158608514761
POLR3G	3.73275806605826
CPD	6.47914906429621
SNCAIP	5.63054487468376
DCT	3.40690421550663
HLA-DOA	3.82698927739444
TANK	6.06109657630438
RCAN1	3.9237575401833
UPK1B	4.56729800628847
DNAJB4	4.88945429519992
UGT1A8	2.91096015139893
LIMD2	3.67633525436444
HIST1H4L	3.75487058406721
PECR	4.85599164707733
HSPA2	7.15507931558551
SERP1	9.24435599507228
TACR2	3.46902393296413
NUP85	5.4683898731158
CD177	3.31650403504825
GPR135	3.38765358501330
PIGG	6.35811257591724
LGR5	4.06531768051884
JAK2	3.72224355557771
DPYSL4	3.44140259430514
TM9SF4	5.39080514863958
PTHR1	3.35393412498231
SIRPG	2.84245508491440
ZNF264	5.0864629721472
BICD1	5.29605233618083
RAB5A	7.2997742554037
FLJ13224	3.07372775676799
METTL5	8.5164732408601
HERC6	5.31179916576578
CASP1	6.01994952106649
USP9Y	3.24723130454082
LRP1B	3.07645566763077
XAF1	5.08953016899823
PLA2G4C	4.50597517939052
APOA2	3.0589880700451
SPAG6	7.0349186588483
KALRN	3.5289222710125
SECTM1	5.01375832498056
THOC7	7.93436504632146
IFNAR1	4.35460061788914
TCTA	5.64365397904131
NY-REN-7	3.85111736498584
TALDO1	9.55689342179082
B2M	11.6394659126273
LPPR4	3.55456859417467
SQLE	5.36105960612427
SEPHS1	6.46988894654217
EIF5A	4.59752179946989
FAM49A	3.72305854457103
YTHDC2	4.09234825565262
EHD2	5.02618300136484
NCF1	3.69121498518959
SPG7	6.09667558945498
ZNF614	3.62706681618617
HOXA5	5.66328099171215
NUP133	7.35254795334833
FGF12	3.51592681497222
SLMO2	5.6541447590285
INPP5B	4.20992405648265
PPID	6.39247976526686
SNTA1	4.24232224201831
IL20RA	5.65227211817411
UBE2J1	5.88610875860686
CACNG2	3.10089071890047
GCM1	3.5773593273621
ELF1	6.26539600079949
TLR5	6.11626827944895
TCFL5	5.43885592584448
C1orf107	5.60941007567608
C19orf22	6.77883081681898
SAFB2	6.02677365607232
MAP3K7IP1	3.98258700208676
NCK2	7.72685945724262
OXA1L	8.87910915102201
KIAA0652	5.218188057092
KLRG1	3.72584780208484
FRAG1	5.61492794374825
ZSCAN12	3.17640555936492
PSMD12	6.43651724871663
E2F4	4.75397649638833
CLEC4M	3.85402676452055
KIAA0999	4.73241226126832
CLDN10	9.67732500613273
MGC13053	4.1471993341303
TAC1	3.11004133367337
GYPA	3.56783924393525
HPCAL4	3.02268663892314
TRAIP	3.59573097747905
MEX3D	3.97444172383102
KIAA0232	7.409557713249
ERCC8	4.49051440454294
NFAT5	4.51403593659797
GPX4	9.60282728953069
CSPG4LYP1	3.5888627206791
KIAA0368	6.25406454146983
FBXO3	5.71180212159998
DVL1	5.49667034295679
CMKLR1	3.61505517202427
GPR157	3.92801453430885
TYMS	6.48748556230075
OR52A1	3.07702414215309
PEF1	6.43572608107899
ZNF750	3.40946798230795
ALG9	5.73225138876984
MCM5	5.08830090192879
SDK2	3.72206569755448
BAIAP3	4.05126022941162
RABGGTB	5.73456781557991
KCNK7	3.28171684002148
PTP4A3	5.73697123518613
ANKRD40	3.5583404804468
CALCOCO2	8.1068199346669
TMSL8	4.3313419138824
SNCA	4.51160222848547
ZNF551	3.34314558507496
HBQ1	3.35811888227958
ARHGAP26	4.94546267969272
GEMIN6	6.26441038458012
HRAS	5.14936771949517
KLRC4	3.18362145007184
BSDC1	4.98885142718108
DSC1	3.91308351940513
RNF43	4.91765388296376
NDUFAF1	6.48924099953009
MAP2K4	5.23144254689216
FOLR2	4.32292978677654
LYZL6	3.53686957477753
EPB41L3	4.97104372827614
TEKT2	6.8007901229968
CDKN2B	3.52660287180998
WSB1	5.41795163785528
ZNF480	3.57369537433148
MAP3K6	3.99145506795803
PROS1	7.02030415467282
PSMB8	7.800264914394
HN1	5.51997523721317
MAS1	3.88450835029709
APOL1	5.34506625222249
CSHL1	4.02467910082072
ZBTB7C	3.11953152298162
AHCTF1	5.12868537630787
SAE2	7.6381877473609
ITGA2	3.71466183250442
AP2S1	8.71031416575177
P15RS	5.35253771635871
MME	3.94162992458413
VAT1	7.03899381746085
MAST4	7.3208682925885
TUFM	9.53365826763384
KRT33B	3.43851091163846
THEG	3.62943666796542
KCTD2	4.70508296646257
WDR26	8.3827817916117
MFI2	3.69215764885167
KRT34	3.16275333892966
NR4A3	3.65577996366174
SGSM3	4.43684203061594
ARSA	4.415186772497
TOMM22	5.22160791805215
SOCS3	3.44725882114375
UNKL	3.65295621350108
POP4	7.83400523748548
BHLHB3	9.49371829168563
MALL	3.61036569722679
SOX15	3.96052963579648
CCNA2	3.75810088817125
PARK2	3.71194922639959
GPR124	4.72765595345063
TMEM132A	4.34150823623276
CGRRF1	5.44291452339999
RUVBL2	9.24595433835128
MCAT	6.8569185340384
WNT10B	3.68766635885757
ISCA1	6.25340764718131
RPAP1	4.67453981226988
C12orf48	4.56238474967833
RAI16	5.2378850622328
RPL27	9.45727077466053
EPN1	3.64458829235756
MAGI1	2.94667438626748
GBX2	3.16509161583116
SLC35A1	6.50565929652873
GAL	4.18720661633476
SLC14A2	3.73595343086184
RDH11	6.13043215017437
ZNF518	3.89721933503811
PCYT1B	3.601693723956
AUH	7.46864641383999
EIF3H	11.1806948438294
KIF1B	6.56667818836356
MBD2	4.56688161180127
AMOTL2	6.56727827466526
C6orf120	5.89360779312249
PIGT	7.66957379160203
PSRC1	3.16086607816321
PLA2G10	4.18152172249932
ALAS1	6.54909909673712
FOXO1	7.2858245111635
C17orf62	6.52882714914277
KIF5C	3.98515400523377
DUSP10	4.3842486024067
CRLF3	6.32757361269608
CLCNKB	3.31972462233859
PSMA5	8.82731285144742
FARS2	5.16726316050084
CCDC28A	7.62669238433657
AMPD3	5.24578783922697
PIAS1	6.61328936859523
ADCYAP1R1	3.33652031622857
TMEM134	6.36331720783916
CDH20	3.34596149078879
FBXO7	8.23415419808156
FLJ14213	4.23695124373454
ZNF3	4.84845379210536
LRRFIP1	6.59450241190387
TMEM49	7.0440341825245
CNOT2	6.71310643157133
CBX2	3.00948062530724
ZC3H14	6.20120022026461
ALDH5A1	5.8987720446404
HNT	2.90069916192954
SERPINA4	3.17158196230776
FLJ20920	5.0038570538642
CRTAP	5.08859885522699
DDX50	8.4621094346336
STYXL1	7.41573983442824
TK2	4.78649837331721
BLVRB	6.88780062122473
STMN1	5.4740150859093
GUCA2A	3.55192436472312
DPP6	3.99643271471558
GALNT10	4.47907528089224
STK39	5.3725534468161
MMP24	4.46306718751734
CKS2	6.39848759188259
RHO	3.48864211802769
BANF1	9.74850633270188
CR1	3.18201556058647
RPS6KA2	6.31682881997232
HMBS	5.13480058426006
C20orf112	3.75796838145504
SLC25A24	6.61738181780024
MRPL22	7.62038787008629
SLC25A15	4.70297595143343
GADD45B	4.79034024311483
TDP1	4.64667845574982
ZNF287	3.97895749844679
DAAM2	4.39991102607837
C11orf57	4.50565856972460
RFK	6.50822408688192
ZFYVE9	4.31826682670629
TCTN3	7.51976617027945
STCH	4.82343983995524
LOC283871	3.16361374723813
NDUFB3	7.86285780954216
DEFB4	3.80616126189341
FPR1	3.76585828026562
FMNL1	3.73851607861136
SEPT7	9.62220668981425
PTCD2	4.93642083984902
GNLY	3.59007907319806
GRAMD1C	5.2542450845074
ZNF165	4.04809552027295
TR2IT1	3.86226551086037
ARMCX3	5.7451441522293
NDE1	5.0192352404977
MAGEF1	6.60845878405154
ITGA10	4.20050428567718
ARHGDIB	8.59656286136302
FSHB	3.60498196042274
ANXA2	11.5164942808527
HLCS	3.71115503940526
MCF2L	4.87412361030582
AK1	7.55895898696575
FH	6.02458425184911
LGALS2	4.41250149425862
SYNPO2L	2.86515631426046
KIAA1045	3.50936329697334
C1orf183	4.45613830351749
MAGEA8	3.88243866119615
DGCR8	4.55775956449917
GSR	5.03181695051282
NEU2	3.30255581632676
HIST1H4B	3.74299181749621
CACNA1C	3.37277554127346
FAM20B	5.46586752935513
HES2	3.54863990856614
PDCD6	8.75337499482991
INTS7	4.04870071816332
AMPH	5.08698525743857
UCKL1	5.12276860573941
ASB4	3.24843707140193
C10orf97	4.76760185186376
ALDH1L1	4.13136323381159
CCL23	3.52921463017745
OBSL1	4.74636629073949
SLC12A7	6.91115258241795
THAP4	5.13051306268918
RBM4B	5.9961532135767
OGFRL1	3.73000371691964
KIAA0831	6.07076659211656
C12orf11	5.79984166589665
PPP1R15A	4.42539072213988
KIAA0240	5.34601980955734
CD1B	3.18544289929632
FCGR2A	4.6522366628457
MDC1	4.42863824160153
MAN1A1	3.759031956263
KRT9	3.58228097912686
HTR1A	3.34063087302335
OCEL1	5.82113400529289
ATP11B	5.1927429542484
NLGN4X	6.0740236699299
FBXO34	7.45212998877702
ALOX12	2.94880547985921
RB1CC1	5.62837745295663
PCDH12	4.66166720928883
RPE	4.57992137649973
EIF4E	5.27986742693682
CSDC2	3.6781811314589
ABHD5	4.31478609904537
TMBIM1	6.61853438166406
PET112L	4.33270435571422
P2RXL1	3.57593988237696
F2RL2	3.20172206314077
TRMT1	4.79815455025801
IMPG2	4.12946399030792
LRRC32	5.86971959044528
BGLAP	4.46750007908169
HTR4	3.68714444680051
MRAS	4.52959342904555
TRAF6	4.78583447202035
AXL	5.11525087049635
ATP2C2	5.07304517670855
LMNB1	3.53589352875527
TELO2	3.89132769102881
PNPLA3	4.0707136998406
CSNK1E	6.52530370164998
SRP14	10.2588114172411
KCNQ4	3.33731388034885
PIK3C2B	5.36605175295237
C15orf15	8.44627498692133
TUBB2B	3.63025156946478
USP15	4.48242578013048
C12orf41	6.22992233266424
CEND1	3.31026939517429
RNF31	3.55660217538264
TCEAL2	4.76624247356778
PTGER2	4.50474056614724
UBN1	5.85434889768025
SLC5A7	3.36899114947801
SLC31A1	5.30758258562616
ADAM29	3.25422965559398
ST7L	4.08791049321581
GFOD1	5.41069382236837
CTNNA1	9.10209312640613
HRBL	3.68339227661246
CBX4	3.68993272813822
NTRK2	3.65158036309047
FOXN3	4.98179032020572
MFGE8	5.23362230963456
PFKFB2	3.82240832582814
TAS2R4	3.28439727858512
SH3TC2	3.31933584625681
IL10	3.43922533836299
PXMP4	5.13982080087406
RNF167	5.88571191786937
PRMT5	7.23583164486805
TSKU	5.64384353179609
ATPIF1	8.3406250330097
ETV3	3.41265705943563
PAK7	3.20048512813954
PDLIM1	10.6573146329458
CEP63	4.87539436924231
WDFY3	4.87152148433716
RNF126	4.46919489003503
DPM1	7.25248772339208
CLIC4	4.99779556287596
ACR	3.90626958166807
KLK7	6.29984774371688
ALOX5AP	8.66931708195131
LRP1	4.90603675870046
TNK1	4.79943825427678
TAS2R9	3.95155828250343
ZNF16	5.32881309740384
POLR1B	4.91031993233008
SLC8A2	3.61591504425236
OLFM4	4.14832311760932
TACC1	6.76444329590257
SAMHD1	5.25922403291854
ATP13A2	4.96086065588858
KRT4	3.70484779805373
PAX6	3.16569690531459
SCG2	3.57533969529158
SLC17A6	3.89347716744278
TUBB4	3.86378332129256
PADI4	3.05986246531162
FMO3	3.81515380651294
NLK	3.17962834906034
POU4F3	3.55228880406029
MDM2	3.64825048545595
CAPNS1	9.76807303982073
SDF4	5.69077927563674
ITGBL1	3.24346180490446
TAP2	3.92999363953639
OR2C1	3.28054962441505
KLHDC3	5.3180477681372
EFHD2	5.55622069512948
GALR3	3.71738807126106
NBEA	5.72677320523473
ABCA6	3.46608418059408
ABBA-1	4.25355581349566
GNAI1	4.34942661874885
CLDN3	7.36264857777461
AKT2	3.50100436825536
EGFR	4.55330773680395
VPS4B	5.80554708751973
RBM16	7.2224945262799
GALNT6	5.38667085963762
ZDHHC3	4.6212693918163
SLC25A4	6.60356330157753
CYB5B	5.54266031203178
NDRG1	7.65304907142
SESN1	6.62089624796854
GBE1	7.52775725183467
MRPL46	5.98820611104303
CLASP1	5.15574594246391
FARP2	4.53715523175664
ACOT11	3.99862184691819
LDHAL6B	3.16263718597014
MAPKAPK3	5.25437427715725
NCAM2	3.77691810747427
AFAP1	4.54335968797754
PRKD2	6.40592958788764
OR2H2	3.16419126301977
ZFP36L1	7.10947185478977
DZIP1	4.75353230502267
GPR161	3.9532974599211
RNF146	4.71648959625456
NKX3-1	3.65772862451911
CCNB2	4.24819715704001
ZNF10	4.25368997239566
WDR74	5.3941146190254
FAM134A	7.69309959059978
PCNP	8.10750635913847
PURA	5.59537814663453
DNPEP	6.42437186428438
ERBB2	5.82073903618618
CREB1	5.05984596596583
NEO1	4.939055899853
DDX3Y	3.53283387659090
RPS3A	12.9749182366744
MXRA7	10.0382932605109
LGALS3	11.2792581758646
GLT8D1	7.4960540518722
TMPRSS3	7.10299751752217
UPB1	3.25013791442979
LAT	3.76364112847628
CLDN14	3.51253359981311
DHX38	4.97144418155653
KCNA3	3.57031736034594
BTBD1	7.94623316938425
TARS2	4.94348046151923
SKIV2L2	7.61336907631415
ABCF1	6.77489621969201
CDT1	3.19593790224075
ZHX2	7.32281772756521
FCF1	4.9004590809687
LRRC49	5.9466034472681
GUCY1B2	3.30671632040573
CD28	3.45382172111826
SMARCA4	6.0205273035884
SEPT2	8.62825306317577
SOHLH2	3.65404005853886
MCOLN3	3.59598735169671
LRP8	4.34348692875955
TAGLN3	3.81863317638711
MASP2	3.4697585569594
GPATCH3	4.38964971814668
TTRAP	7.51196445299488
AGL	6.12283857717756
NFE2L3	4.01246990135936
PSD4	3.67258752261177
PALMD	6.27387326771163
CCNB1IP1	8.19286513445837
TMEM43	7.05886969383457
OBFC1	5.66620525371485
STAT5B	4.85051993945833
C14orf79	4.76830377992733
ENPEP	3.66493321486578
SSB	7.32033699744427
SCT	3.09314430569853
TIMM23	5.64216718487942
SKI	3.88577325662568
SLC22A13	3.73251463474714
AKAP3	4.50753032968197
OAS2	3.93133627672253
KIAA0423	6.72925997324494
SEC61G	9.34204305464458
CAPN11	3.07381142252412
TMEM50B	7.45057773073119
DEGS1	6.52049915082346
ARHGEF4	3.79462052048466
DBNDD1	4.18383404073353
TBL1XR1	4.38415833760317
FAIM	6.37694978423167
SP140	3.27498904179890
G6PD	4.13972557859956
NUDC	7.4357750331849
GABRP	5.07393053980901
SCARA3	7.07119260716548
TACSTD2	5.71135042348599
EIF3J	5.91894737839884
PPP2R2A	6.9780475808165
CPA3	4.70803644975367
PVALB	3.36735422458244
BCAT2	6.19239953031546
MFN1	4.37672409283367
F10	3.15311501423176
