Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_A03_458812
PYY	3.18551700398543
KCNC1	3.01135779634793
SIRT6	4.27685067715334
CCL19	3.74163290315003
ARHGEF9	4.47567258260782
ABR	4.18905975431316
C10orf22	7.14311006934447
STK17A	4.44601443673362
FOXE1	3.20726937438316
GML	3.29318465182397
CNGA3	3.03620749241030
CD38	3.66676437035475
ZDHHC6	7.41094000375462
NEFH	3.73870738008899
PGBD5	3.53125163287368
CTDSP2	7.2105500678434
RMND5B	6.14887498626626
ZNF257	3.47233659234132
DUSP4	3.43312936708135
FLJ22167	7.14010767852135
EXOSC7	6.8339591207153
ROR2	3.38938989772325
FOXM1	4.96240923783095
ZBTB48	5.27638712645934
BUD31	8.34071263073248
MAOA	5.1277456362997
CCDC41	6.69768992775373
TNNT3	3.983008366486
FBXO11	6.28984103778376
GYPC	6.17042954852156
PLIN	3.4790587469698
RFXAP	3.59539590405520
C6orf15	3.90324270713120
RNF4	8.30829958535208
F8A1	7.6270948779545
PPP1R3D	4.78634182505471
GRB2	7.82017428691466
TPM3	3.03854964622286
SYT13	3.65453562472069
EPB42	3.55264576447828
RP5-1077B9.4	5.92375264464551
EIF1	10.2516843670401
CETN3	8.26421578677924
FPGT	5.60888026694264
PRY	3.40793223929366
NTHL1	6.41976901487791
POLR2B	8.5350380117657
RPS28	11.9104689884055
GDF10	2.99514166010839
COQ9	6.90520032343758
P2RX3	2.92387956062822
GCC2	7.07453006184783
RARRES3	6.99978070545424
PLXNA1	6.12877472359448
WBP4	4.98873400026174
KIAA0100	6.23688104797968
PMF1	6.79624393373791
HS2ST1	6.08816435987951
CRELD2	6.94780715294182
C8G	3.05582307867557
CD82	5.86279671811523
PMM1	4.5775937490707
CBLL1	4.75767373157829
LIM2	3.20538400720686
VAX2	3.93766655916143
SETDB1	5.52331619435
LRAP	3.19426961397959
GCLM	6.08119425349902
CPEB3	3.648626166262
PPM1A	5.74283037335109
INTS1	4.0910655235666
MMP16	3.08507252897398
CAMTA1	5.24237661733422
SAMSN1	5.64832246926148
DRD3	2.68997014743976
GMPPA	5.30101453263825
C11orf73	6.09059769138447
AIPL1	3.68807301393686
PTP4A2	8.63673557014989
IL24	3.44503758589165
BDKRB1	3.19753932578348
HPCA	3.26129854428863
MLF1	7.70649580727693
SEC14L1	7.57665352725926
CHFR	5.47491089530313
EMILIN1	3.36374363195675
THADA	7.30384191174839
TAF12	4.85522132129001
NDUFS4	7.85484375424292
ID1	4.69300374325434
PIK3CB	4.29648804708986
COL18A1	6.770130322388
PDZD3	3.30584007398479
TBC1D17	5.22676172484889
COX8A	9.51089561089858
CDCA4	6.01421700548712
C2orf44	4.63576328177105
C9orf16	6.79827906568621
ERBB2IP	8.6004695472119
EMX2	8.51276469131814
FUS	6.79434377437972
NIPSNAP3B	3.32157280377873
TF	3.62015291549326
CXorf56	5.39186724938456
CLCN4	3.52750564158669
PWP2	6.55887621564012
MMP15	3.36336774367517
MTMR14	5.91926970719809
NPR1	6.89065022042805
DNAL4	6.04341300525086
ELAC2	4.66300350011597
ASS1	10.1534518355757
IPP	5.56636742458816
TMEM59	9.36359580137967
POLR2J	8.90385105369122
SEC23IP	4.9882736465633
RGS4	3.83162434269371
UQCRC1	8.51016980925635
SNX6	8.47952495559583
DDX18	7.6123122820953
POLG	4.48534658274754
ADAM23	4.14788606535672
ZNHIT2	5.86620319911457
TFR2	3.37390155993617
NCDN	4.62231205025916
RAG1	3.50935870567732
POMT1	4.54517270877484
CYP1A1	3.29584052558756
SNAPC1	6.4669763411657
GNA11	5.3677847885798
CCDC52	2.76342169785509
CAPN1	6.20360594631017
DDHD2	6.24611632297711
UPF3A	5.76365642456515
LAGE3	6.18355042811945
GNRHR	3.14600240167911
UNC13B	4.34924531781293
TTLL4	4.65779708468278
PPBP	2.8528259803786
HTR3A	3.10593471711573
SDC2	9.17473737241751
ANKRD49	7.19393843100553
BTF3	10.2713853720298
COX7A2	11.0649043956216
SARS	8.36367840658934
C13orf18	3.77457836594205
CACNB1	3.86351461536152
QKI	6.58392794086002
SETMAR	5.29780824156521
LAMB4	3.46677525491563
MAN2B1	6.92928080607242
EML3	5.69162117380274
ACADL	3.22129947537404
OFD1	7.75257134346677
CGA	3.22588626529491
EIF3EIP	10.2255797656725
PEX16	5.66706648487848
GNG12	8.21875625723979
HABP4	4.66553565400579
CNTN2	3.51540208021585
ASNSD1	7.79311299460703
FUT4	4.1474364587075
DBH	3.44272473314615
CD53	7.04264730285387
HIST1H2BJ	3.55186453485702
TFAP2B	3.50346801521914
ACF	3.52292736503375
TMEM11	6.10258335561385
CDH8	3.16788805391233
C3orf32	3.32954138689372
AGPS	5.01305136829115
C4orf18	3.11346716628021
PCCB	7.88815869715891
IPO13	5.67128891874502
PECI	8.00665377585914
UNG	8.51576383320672
C6orf105	3.82463473510045
GSTP1	8.94766689867302
SUV420H1	7.61836074354627
ARHGAP15	4.09556845447123
LTBR	6.76213148823371
TDRKH	3.21929498334272
PSG4	3.27955348223593
SLC9A3R1	7.03274108542064
NBPF3	8.96133019238419
SLC9A3	3.82816360762762
OSBP	6.31367578725528
PRR5	4.96708629631121
CHMP7	5.58124782743488
ADRA1A	3.01263562029902
ASAH1	6.57905197829187
FKBP4	7.7106487034413
ZNF350	4.0103785367517
DOM3Z	5.59982955053533
GIPR	3.81641290932165
AHI1	5.23415609889838
BST1	4.9322856810101
NCR2	3.45587702099023
NADSYN1	5.7817241956523
UBE2W	6.93104450534651
RGS14	4.21725515604284
KRT15	4.31204508079979
SCN11A	3.92356297509628
GFI1	3.74884328691386
FHL1	4.03940823162755
SMC6	5.31089702608205
GATA1	3.72149642534857
OSGEP	5.8762780538628
ARMC6	5.16188596062776
HK3	3.61761531857014
PSMD5	6.70787125652681
RSU1	7.2039301397094
RPL4	12.1889164308944
MAD2L1	8.34768367483443
RBPMS	3.77026595189432
EIF4A3	9.43004859012092
E4F1	5.72721490658253
DLEC1	3.56447654800967
PRPF3	6.17543472798071
EMR1	3.83833778108363
CHMP2B	5.81038227439534
CAMSAP1	4.18645583783513
RPS21	10.1874496404085
XCR1	3.14718908425216
ARID5A	4.65534652170957
RBM6	5.78097342004838
UBE2N	8.65361899404992
KLF4	4.0826975756781
MGC4172	4.68761788142766
LMO4	7.69697993876971
KLKB1	3.28399843992431
HDAC3	6.27206404272987
HP	3.49549605396210
SCHIP1	7.57080663765343
BTK	4.01660768486345
KRCC1	7.83316014042918
PRND	2.97208187020462
C6orf27	3.61967237014609
PIGL	3.92070603224475
CLCA1	3.64457223036201
C1orf112	5.11791366122917
OLFML2A	4.2741065325652
HUS1	4.53679619565966
SFRS6	7.93740615011262
CXCR7	5.32623663078266
UIMC1	5.84433779170227
FXYD2	3.36536169353949
GOT2	7.52941184678074
ZNF667	4.09094878158708
TFEC	4.03529245689581
ATP7B	3.57787629531092
RAB38	5.18233600244803
POLD2	6.24129730564482
PPM1H	6.43518851584308
DCX	3.26532073640808
NFYC	5.62345588330931
ZNF228	4.34598692942784
KIN	6.79342748598254
PLSCR4	5.10336209299844
HIST1H4I	3.62878982070724
PPARGC1A	2.99055274137319
HIG2	7.73236712768019
KCNK10	3.98356260131765
EXOC1	7.33735784857524
OR6A2	4.05444633172370
ETFA	8.90818735803225
PDAP1	5.3871116105277
C19orf6	3.58746508422859
POLRMT	4.50393343775543
ZNF146	7.99991271616438
MIA2	3.21893432803077
LY6G6E	3.03363858603101
EIF4E2	7.69684286450783
NENF	5.20115908102852
HOXB5	7.61905808207151
ZNF324	4.4173477832432
CUGBP1	5.12988748302112
ENTPD7	4.27436436013017
TTC13	6.09004536696177
GJB5	3.98232038768606
PRSS22	4.37827156842021
CYP3A5	3.28300199140768
MBOAT5	3.84718019734877
CUL4B	5.01914834899786
CENPJ	3.52204891199604
KIAA0664	6.28858970525802
PITX1	4.60274314671888
PDGFRB	4.83851677540438
RDX	5.8244274965933
CELSR3	4.08732848619423
JUND	6.057104621056
ITSN1	5.10429992705256
CHRNB1	3.39413660523122
EHBP1L1	3.41006737751197
C19orf2	6.97456504592262
FETUB	3.06936093105187
CAMK2B	3.09458594726539
DCTN1	6.42182175979416
TNKS2	7.0561069717318
MRTO4	8.0124888270159
C1QBP	6.51634398845898
TTC3	7.82895538712925
NDUFB8	8.5723352401385
CADPS2	4.07108799790503
EDG2	4.18609020369568
MYF5	3.37882573521206
SEMA3G	3.5569156340776
IL23A	4.12993212014787
GJA9	3.74446248036849
R3HDM2	7.11560680714172
C5	3.81969136247908
SLC2A10	5.6444057691526
TRIM45	4.73440490907539
TSP50	3.68140582476557
PAQR3	6.45914378477734
ANKRD26	3.36200372490984
TCP1	9.0399776058822
TMED7	7.30172489688141
CMA1	2.86487596524789
PTCRA	4.1736557894504
HCRTR1	3.31606341481940
FST	3.88923944888556
PAWR	4.43138359356236
LDLR	3.80626797544978
ASTN2	3.84963130611592
SCRN1	6.3687812578872
GPATCH8	6.67500005812942
KIF4A	5.84189656758626
TANC2	4.13133685509772
ZMYM5	3.7767964524878
PGM1	8.09682499806037
ZNF586	5.29122790239005
POLR3G	4.45364755111341
CPD	5.47486869817018
SNCAIP	4.2049964325483
DCT	3.52119820538577
HLA-DOA	3.48146379794967
TANK	7.0031514052944
RCAN1	4.12603279779111
UPK1B	5.77704697829985
DNAJB4	5.32637846362875
UGT1A8	2.92812083002199
LIMD2	3.5034640117157
HIST1H4L	3.52813714906791
PECR	5.14605369251256
HSPA2	5.09700992807978
SERP1	8.99927035110602
TACR2	3.21069660832378
NUP85	7.79193093019233
CD177	3.30627353476419
GPR135	3.1860017664756
PIGG	7.63091319934671
LGR5	6.31082756468897
JAK2	3.63757278198668
DPYSL4	3.23723607794362
TM9SF4	5.96814680521227
PTHR1	3.44885635844147
SIRPG	3.4519138720632
ZNF264	4.78585781397576
BICD1	5.43326272730526
RAB5A	6.4066064860764
FLJ13224	2.97688921337221
METTL5	9.23390356075863
HERC6	6.48873281792012
CASP1	5.64027086700754
USP9Y	2.90509994799826
LRP1B	2.76312461301609
XAF1	7.652817954595
PLA2G4C	3.80974301193466
APOA2	3.07062592385895
SPAG6	3.10603842796673
KALRN	3.22012543308216
SECTM1	5.74193002439691
THOC7	8.82034912084233
IFNAR1	4.47727060815369
TCTA	5.35045203179947
NY-REN-7	3.48641364544335
TALDO1	9.8995701757332
B2M	11.4188456252441
LPPR4	4.16801557179895
SQLE	6.75338111616982
SEPHS1	7.10940792779018
EIF5A	6.90274394190793
FAM49A	3.86250342433243
YTHDC2	4.65556849956195
EHD2	3.86954640282521
NCF1	4.09399486475808
SPG7	6.18874683826893
ZNF614	3.48774841925327
HOXA5	3.14250145914243
NUP133	8.1697387895421
FGF12	3.54767167829568
SLMO2	8.59006604873136
INPP5B	4.75216307019947
PPID	7.7952023966178
SNTA1	3.981799028538
IL20RA	3.55955949138566
UBE2J1	5.98453571598372
CACNG2	3.1446170150236
GCM1	3.22032459314437
ELF1	6.16979642912722
TLR5	5.28160110890513
TCFL5	6.64855869575436
C1orf107	6.14854392143644
C19orf22	6.92627445595856
SAFB2	5.96237472722842
MAP3K7IP1	3.78132819345087
NCK2	7.87053686835554
OXA1L	7.93899983520483
KIAA0652	5.72410235013782
KLRG1	3.52326557707594
FRAG1	7.35859942650576
ZSCAN12	3.21942867328245
PSMD12	8.50573936387432
E2F4	4.98875497315064
CLEC4M	3.70933322788668
KIAA0999	5.37223645136711
CLDN10	4.72896479645151
MGC13053	4.15135416016769
TAC1	2.75988107379462
GYPA	5.16228236988135
HPCAL4	3.29592430095494
TRAIP	4.0181988201994
MEX3D	4.38189169706524
KIAA0232	7.4077628110194
ERCC8	5.59608565622302
NFAT5	5.72156192550812
GPX4	9.61719929544452
CSPG4LYP1	3.29193860539818
KIAA0368	6.16022828530389
FBXO3	6.39451489870559
DVL1	6.84088393153172
CMKLR1	3.55534192446905
GPR157	3.75002916546747
TYMS	7.19729754554321
OR52A1	3.18435478576923
PEF1	6.61739291638791
ZNF750	3.97448119855038
ALG9	6.68769988634739
MCM5	5.24639311942259
SDK2	3.54929467168566
BAIAP3	3.76984228168121
RABGGTB	7.96811366237009
KCNK7	3.27655368111085
PTP4A3	5.80632904942677
ANKRD40	4.38711713385642
CALCOCO2	7.31002678412868
TMSL8	4.26732606328642
SNCA	3.97695457207793
ZNF551	4.51404280124522
HBQ1	3.45188583360743
ARHGAP26	5.01025661619127
GEMIN6	7.69183827912367
HRAS	6.22665193563278
KLRC4	2.78096541287181
BSDC1	6.47892264337875
DSC1	3.69823061712754
RNF43	5.17759776635351
NDUFAF1	6.5581004560653
MAP2K4	5.00376511435572
FOLR2	4.3578105091336
LYZL6	3.65176778266835
EPB41L3	3.44080074906292
TEKT2	5.63447961473165
CDKN2B	3.37955050058966
WSB1	6.06324743739715
ZNF480	3.36696007256645
MAP3K6	3.74813847964956
PROS1	5.05149141996812
PSMB8	8.68953011608182
HN1	9.1051421776144
MAS1	3.33345375121019
APOL1	4.87720632833915
CSHL1	3.39218127161220
ZBTB7C	3.09585686443622
AHCTF1	7.02377516156323
SAE2	9.36734155898998
ITGA2	3.68085342763159
AP2S1	8.06978441181348
P15RS	8.63622610504005
MME	4.30061509571032
VAT1	7.34680005295967
MAST4	6.54740045262714
TUFM	9.49713382032343
KRT33B	3.29932667826057
THEG	4.0338039072619
KCTD2	5.92117673968601
WDR26	9.1946437006619
MFI2	3.32364332412922
KRT34	3.00637881645475
NR4A3	3.34602995759413
SGSM3	4.32963239723506
ARSA	3.79672081035715
TOMM22	5.47703993826485
SOCS3	3.50625285209663
UNKL	4.65437467999329
POP4	7.50539604835234
BHLHB3	8.27624441088631
MALL	3.65355536458406
SOX15	4.53191813991712
CCNA2	5.6902077533466
PARK2	3.35530404330478
GPR124	4.26910484359854
TMEM132A	5.28391001387296
CGRRF1	6.51669985549136
RUVBL2	8.5960981713649
MCAT	6.14568233677403
WNT10B	3.87709284321884
ISCA1	6.68985532787046
RPAP1	5.13778401581956
C12orf48	5.72444088834676
RAI16	5.21923810596555
RPL27	10.1161037332245
EPN1	3.65264784733492
MAGI1	3.17721162776648
GBX2	3.36835538778418
SLC35A1	8.34005789582089
GAL	4.88769549563397
SLC14A2	3.58952062932773
RDH11	7.13164787341513
ZNF518	5.37952498593453
PCYT1B	3.3263229118057
AUH	5.8283533605296
EIF3H	11.4624316270741
KIF1B	6.71147415305238
MBD2	4.65485112480740
AMOTL2	9.1762704098219
C6orf120	6.39438706728226
PIGT	6.82690793625273
PSRC1	6.06972738681734
PLA2G10	3.92725414698565
ALAS1	6.63719885570541
FOXO1	5.21256837114659
C17orf62	7.2988645625508
KIF5C	5.74041179082650
DUSP10	5.66905600010077
CRLF3	7.15404672541839
CLCNKB	3.36601999344054
PSMA5	9.65925403600382
FARS2	7.16148175390491
CCDC28A	6.99999079889884
AMPD3	4.89443848448555
PIAS1	7.19637850096974
ADCYAP1R1	3.4942253310169
TMEM134	6.78676077790589
CDH20	2.88273660489041
FBXO7	7.19525579722085
FLJ14213	3.42079678021576
ZNF3	6.72829630126729
LRRFIP1	7.06729074088194
TMEM49	9.22069951228407
CNOT2	8.3042786195211
CBX2	2.88558243706087
ZC3H14	6.16062161140335
ALDH5A1	7.02796975921123
HNT	3.4943082330699
SERPINA4	2.92203337459887
FLJ20920	5.91640952636225
CRTAP	5.30461730785612
DDX50	8.14067954669359
STYXL1	8.06092347191107
TK2	4.28446604733627
BLVRB	6.46874807288208
STMN1	6.72496436268088
GUCA2A	3.31590218877718
DPP6	3.03892635510080
GALNT10	3.51191114427243
STK39	4.46558135043788
MMP24	4.18214380650583
CKS2	9.42467581621957
RHO	3.84280551080496
BANF1	8.99866393625013
CR1	3.0200161805204
RPS6KA2	4.7322564616
HMBS	6.82724849139027
C20orf112	3.99448905263086
SLC25A24	7.34167856911832
MRPL22	8.51861029794499
SLC25A15	5.47558105788576
GADD45B	4.83308484226614
TDP1	5.52871032423045
ZNF287	3.52918662442547
DAAM2	5.77755391907859
C11orf57	6.38530882394332
RFK	7.28965715669926
ZFYVE9	4.39702500678794
TCTN3	6.86832917341013
STCH	6.27058206532864
LOC283871	3.70622176169547
NDUFB3	7.96338728335207
DEFB4	3.60307844305757
FPR1	3.58984655735604
FMNL1	3.91784933757437
SEPT7	8.9764939398133
PTCD2	5.42725541852202
GNLY	3.68127241073427
GRAMD1C	6.8232497312467
ZNF165	6.5591490278373
TR2IT1	4.23802229033832
ARMCX3	7.16113249821644
NDE1	5.53173756381507
MAGEF1	6.4277254995117
ITGA10	4.00862745905000
ARHGDIB	7.61803716076856
FSHB	3.81746696682557
ANXA2	10.9236144748396
HLCS	4.07076691961687
MCF2L	3.82267303155788
AK1	5.30998905021421
FH	6.56585363496888
LGALS2	4.00038725295124
SYNPO2L	2.62117189395794
KIAA1045	3.41613596413600
C1orf183	4.57014720350546
MAGEA8	2.91792470843058
DGCR8	4.86084042529594
GSR	4.44491592259636
NEU2	3.28080078217351
HIST1H4B	3.45233212100838
CACNA1C	3.08203092568816
FAM20B	6.74346330360859
HES2	3.10089408659191
PDCD6	8.86111152334502
INTS7	6.2761334948061
AMPH	3.96840620736453
UCKL1	6.78948578597158
ASB4	2.95489587712881
C10orf97	5.08410426155771
ALDH1L1	3.93648203708088
CCL23	3.25802020456669
OBSL1	5.60670893981357
SLC12A7	7.10226152129868
THAP4	6.29273418295628
RBM4B	5.60507094776992
OGFRL1	5.03928355167805
KIAA0831	7.8442813711382
C12orf11	8.37161182232636
PPP1R15A	4.74868495280124
KIAA0240	5.43468955952163
CD1B	3.21812536990517
FCGR2A	5.39085092688078
MDC1	5.46486415939034
MAN1A1	3.38048722376137
KRT9	3.6752653438389
HTR1A	3.27671269233248
OCEL1	4.82318703653253
ATP11B	4.83716410166686
NLGN4X	4.82014935065594
FBXO34	8.9363643132273
ALOX12	3.73021336033164
RB1CC1	8.29514842222304
PCDH12	4.32129505986891
RPE	5.21977443698183
EIF4E	7.45375429081345
CSDC2	4.0727361442003
ABHD5	4.6773791001628
TMBIM1	6.81249021495925
PET112L	6.46675521941599
P2RXL1	3.22607007500235
F2RL2	3.36436806903821
TRMT1	6.41828731805131
IMPG2	3.70938056038734
LRRC32	4.15586882637065
BGLAP	4.91601145546574
HTR4	3.42231466189506
MRAS	4.29418966310657
TRAF6	4.40120452623907
AXL	4.32106379520582
ATP2C2	3.67328319262512
LMNB1	5.55669279427536
TELO2	5.30944887538681
PNPLA3	3.66045829816123
CSNK1E	6.31365793672119
SRP14	10.4892653808846
KCNQ4	3.33820550634350
PIK3C2B	5.77812777538238
C15orf15	8.99581096216121
TUBB2B	3.00154323455480
USP15	6.3897832205993
C12orf41	8.55858571958896
CEND1	3.40942162560950
RNF31	5.31272248113823
TCEAL2	4.41141762846475
PTGER2	3.74669708287265
UBN1	6.78441878485148
SLC5A7	3.42211200196387
SLC31A1	5.84264421422156
ADAM29	3.65500207724472
ST7L	4.28944820445033
GFOD1	4.25918336583895
CTNNA1	8.78949941749052
HRBL	3.78976764366008
CBX4	3.67589524233087
NTRK2	3.42622597409291
FOXN3	4.77118245291957
MFGE8	6.63886220570524
PFKFB2	3.92095094281550
TAS2R4	3.62999187791944
SH3TC2	3.15899652418581
IL10	3.29393535464745
PXMP4	6.16556059548417
RNF167	6.01248916801645
PRMT5	7.7663046589669
TSKU	5.89237373721041
ATPIF1	7.67068563653924
ETV3	3.16354618642959
PAK7	3.35960185605044
PDLIM1	8.25167873344604
CEP63	5.08762971547003
WDFY3	5.53521129195854
RNF126	5.43248328074015
DPM1	8.75616842067342
CLIC4	5.74882793530428
ACR	3.81980390016922
KLK7	8.2873010683032
ALOX5AP	5.02631439144892
LRP1	4.77310750652921
TNK1	4.52096786165414
TAS2R9	2.90307266991174
ZNF16	5.40952832147747
POLR1B	6.25602867910219
SLC8A2	3.79276875190749
OLFM4	2.82277279414991
TACC1	4.65647385469828
SAMHD1	6.37975076835061
ATP13A2	5.05153473295808
KRT4	3.68322766453023
PAX6	3.49446303593224
SCG2	3.95323004354070
SLC17A6	3.46526185390888
TUBB4	3.90210788800366
PADI4	2.968711347342
FMO3	3.17181679270394
NLK	4.55091748480491
POU4F3	3.09828883397645
MDM2	3.43641685141148
CAPNS1	8.5795160908179
SDF4	6.89932778606653
ITGBL1	2.86918744293656
TAP2	4.40326836215363
OR2C1	3.36487792128529
KLHDC3	6.50162109968119
EFHD2	5.64299023806938
GALR3	3.56231591808847
NBEA	3.41281480400131
ABCA6	3.25566599990994
ABBA-1	3.74284496675364
GNAI1	5.38734041643947
CLDN3	8.63224364951042
AKT2	3.38737710090841
EGFR	4.61637148875018
VPS4B	7.71642062064057
RBM16	8.91838403961847
GALNT6	5.62753510900614
ZDHHC3	4.66914782756309
SLC25A4	6.49882547344382
CYB5B	5.46011750999604
NDRG1	8.31014774796591
SESN1	6.69243139888755
GBE1	7.04355067840058
MRPL46	6.69667267059828
CLASP1	6.3062971793919
FARP2	4.6023382186668
ACOT11	3.9999813397617
LDHAL6B	2.86188476767933
MAPKAPK3	6.12358120247621
NCAM2	2.94226445725101
AFAP1	4.69861904625771
PRKD2	6.54345810456715
OR2H2	3.35194492466594
ZFP36L1	7.34515859008619
DZIP1	4.21096438523097
GPR161	4.1233191245015
RNF146	4.75739947106398
NKX3-1	3.8141420742184
CCNB2	8.02723041180515
ZNF10	4.1563141156503
WDR74	6.46845463406611
FAM134A	8.1493782640391
PCNP	9.12988402515789
PURA	4.69567094219247
DNPEP	7.57473313846649
ERBB2	5.03291037591742
CREB1	5.71771490744995
NEO1	6.36693860178964
DDX3Y	3.27976868905918
RPS3A	12.6581177576767
MXRA7	9.78157053008914
LGALS3	10.2921986031820
GLT8D1	7.09896150415342
TMPRSS3	8.04910869679003
UPB1	3.5131379518828
LAT	4.05428948760227
CLDN14	3.64304464372524
DHX38	4.82873143585264
KCNA3	3.46704887963541
BTBD1	8.21627901655354
TARS2	6.0563449951702
SKIV2L2	8.27864413055424
ABCF1	8.51514156669766
CDT1	3.29931172402015
ZHX2	7.83836663712365
FCF1	4.76975432501834
LRRC49	5.45431335224439
GUCY1B2	3.83588242398352
CD28	3.18191792839051
SMARCA4	6.1293411950458
SEPT2	9.06806332943654
SOHLH2	3.29355177326164
MCOLN3	3.7356976281827
LRP8	5.64702148833605
TAGLN3	3.67914749202372
MASP2	3.64158125423223
GPATCH3	4.14456645100867
TTRAP	9.1579211070052
AGL	8.55059309166556
NFE2L3	4.98018665584459
PSD4	3.69161638199754
PALMD	4.61864505105594
CCNB1IP1	8.56955352448216
TMEM43	6.39043703353418
OBFC1	6.49955834144451
STAT5B	4.30555232655936
C14orf79	4.28246603804343
ENPEP	4.64309959796277
SSB	9.12418474799209
SCT	2.99331418490742
TIMM23	7.14593836329112
SKI	3.72367646202312
SLC22A13	3.14393495168479
AKAP3	3.31308175785729
OAS2	5.39503552791202
KIAA0423	6.27532103375127
SEC61G	8.68656378869597
CAPN11	3.13944221613097
TMEM50B	7.73220304069742
DEGS1	8.37577590926164
ARHGEF4	3.69374982274089
DBNDD1	4.5893318042336
TBL1XR1	5.3727906828324
FAIM	5.74769596934902
SP140	3.21974534344330
G6PD	5.12180224222033
NUDC	7.27320597889573
GABRP	4.52909342690200
SCARA3	5.32513743367142
TACSTD2	5.91921868872896
EIF3J	7.95655066156799
PPP2R2A	7.00677805537913
CPA3	3.37929797817804
PVALB	3.09145136690716
BCAT2	6.00159030665294
MFN1	5.48710499108654
F10	3.53011017001914
