Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_C09
MTMR14	5.92295390561524
NPR1	6.69735725009725
DNAL4	5.92727811298777
ELAC2	4.77355848941376
ASS1	11.3525995412827
IPP	6.56831880761321
TMEM59	9.65615303432866
POLR2J	8.87406815500828
SEC23IP	5.94068566605624
RGS4	4.34172878294354
UQCRC1	8.89382254528692
SNX6	8.84607865588405
DDX18	6.58570011769787
POLG	4.26541460165993
ADAM23	3.73245873910700
ZNHIT2	4.90228843693928
TFR2	3.39251684335319
NCDN	4.72101217427299
RAG1	3.6207432501039
POMT1	4.95942494959764
CYP1A1	3.32760033695953
SNAPC1	7.54190661319465
GNA11	5.73880137238321
CCDC52	2.87919218328660
CAPN1	6.76847794659381
DDHD2	7.50394932521515
UPF3A	7.0790696768877
LAGE3	6.8769322446464
GNRHR	3.14161339664606
UNC13B	6.09837349716555
TTLL4	5.63840685661399
PPBP	3.03313729825109
HTR3A	5.33893532582406
SDC2	5.24723825959937
ANKRD49	7.50267801801587
BTF3	10.7603849438625
COX7A2	10.5793968539349
SARS	8.56313318309964
C13orf18	4.21613037704785
CACNB1	3.81699689979733
QKI	6.54910356328779
SETMAR	4.87020205304392
LAMB4	3.47101005891331
MAN2B1	7.20824716088667
EML3	5.58447077586022
ACADL	3.17753237795793
OFD1	8.2776217012119
CGA	3.4587172447549
EIF3EIP	10.8899798560106
PEX16	6.26311099340806
GNG12	7.21767938431945
HABP4	4.97432731981826
CNTN2	3.31436666843731
ASNSD1	7.32112285381412
FUT4	3.91922460005219
DBH	3.34677692767906
CD53	7.58394744607758
HIST1H2BJ	3.3937815131908
TFAP2B	3.13049232438001
ACF	3.60671402209602
TMEM11	6.0438585180908
CDH8	3.39449488081717
C3orf32	3.67240505462047
AGPS	4.40282783745181
C4orf18	3.28832229645863
PCCB	7.4623006865591
IPO13	5.76438113146562
PECI	7.25416303540053
UNG	7.50118688795958
C6orf105	3.34655525779229
GSTP1	8.17936167807448
SUV420H1	7.84781321739034
ARHGAP15	4.76044108777096
LTBR	6.91321566958275
TDRKH	3.75484265858275
PSG4	3.28680463321527
SLC9A3R1	7.07133272912515
NBPF3	10.4904130435905
SLC9A3	3.48651491950928
OSBP	6.98539273387623
PRR5	5.58125748326109
CHMP7	6.18556327967692
ADRA1A	2.94704874363460
ASAH1	7.41699823035689
FKBP4	6.71138056910341
ZNF350	5.29367861613988
DOM3Z	5.89524974217155
GIPR	3.78442457617968
AHI1	5.40335119750709
BST1	4.08980282019992
NCR2	3.4411662438566
NADSYN1	6.635310828682
UBE2W	6.26285301006136
RGS14	4.04228659585997
KRT15	4.53196893030782
SCN11A	3.69451177618900
GFI1	3.83047449118609
FHL1	3.81008705410973
SMC6	6.42418269491842
GATA1	3.47748925953496
OSGEP	6.52632562578837
ARMC6	5.47783014134103
HK3	3.32405237333652
PSMD5	6.4903743580644
RSU1	7.52954648673974
RPL4	11.5254215196508
MAD2L1	7.62701102509687
RBPMS	4.1479523456461
EIF4A3	8.45815675789337
E4F1	5.01718068896590
DLEC1	3.26000367073825
PRPF3	6.32313229625358
EMR1	3.19656610864172
CHMP2B	6.22895604993955
CAMSAP1	4.3416310679453
RPS21	9.63406953524068
XCR1	3.23914951666767
ARID5A	4.22395381736239
RBM6	6.36637437928883
UBE2N	7.69077298937711
KLF4	4.22529188499367
MGC4172	4.60727251230963
LMO4	6.975483984262
KLKB1	3.13526307117866
HDAC3	6.6805711407669
HP	4.49892587999371
SCHIP1	5.77093524046594
BTK	4.35097518525690
KRCC1	8.97191116353772
PRND	2.81029214543877
C6orf27	3.40641328583403
PIGL	4.19007060973139
CLCA1	3.58324176309258
C1orf112	4.87401194687163
OLFML2A	6.02902076190176
HUS1	5.18056965578311
SFRS6	7.01988523333211
CXCR7	6.63105957007041
UIMC1	6.66547070462098
FXYD2	3.73850391526749
GOT2	7.59898751287896
ZNF667	5.75498798748986
TFEC	4.61101511346400
ATP7B	8.37410261333748
RAB38	4.62617479116093
POLD2	6.76959221652334
PPM1H	4.61738518101764
DCX	3.28064292882209
NFYC	6.07534628541758
ZNF228	4.40301306410776
KIN	5.27202715427051
PLSCR4	5.9254918718474
HIST1H4I	4.31082312791949
PPARGC1A	3.07930524438523
HIG2	7.73146498794772
KCNK10	4.07532702400858
EXOC1	8.5911576392974
OR6A2	3.49146755908444
ETFA	7.51702955527741
PDAP1	6.48731798592874
C19orf6	3.39778024300387
POLRMT	4.57750985029910
ZNF146	7.88885154891203
MIA2	3.07464977305511
LY6G6E	3.0063901171889
EIF4E2	7.94720903809345
NENF	4.82495670176472
HOXB5	6.79127359920612
ZNF324	5.399615109143
CUGBP1	5.02724222544508
ENTPD7	3.80289880692325
TTC13	6.01614857344634
GJB5	3.35589276895703
PRSS22	4.55728033429969
CYP3A5	3.21289901511255
MBOAT5	5.02429459420005
CUL4B	5.58916673348272
CENPJ	3.56564576710706
KIAA0664	6.31759809726019
PITX1	3.18086963369197
PDGFRB	5.88381070619245
RDX	6.35863430064954
CELSR3	4.3702620990929
JUND	6.40776190354585
ITSN1	5.61052216501743
CHRNB1	4.43515264559759
EHBP1L1	4.03066343220284
C19orf2	7.56482062326555
FETUB	3.04908409499101
CAMK2B	3.16975851263014
DCTN1	7.00500374698804
TNKS2	6.99810014713784
MRTO4	8.10737816834384
C1QBP	6.18177829073995
TTC3	8.61073977234854
NDUFB8	8.8884422696358
CADPS2	4.86910665758975
EDG2	4.34045865059688
MYF5	3.03793883397713
SEMA3G	4.19644229031553
IL23A	4.02330123391886
GJA9	3.68921112406380
R3HDM2	8.36016444532312
C5	3.90272738395548
SLC2A10	8.29197597155
TRIM45	5.42760824935903
TSP50	5.0447841441317
PAQR3	4.66232936966258
ANKRD26	3.41058708327899
TCP1	9.46021102105811
TMED7	7.08155170255934
CMA1	3.02036181043505
PTCRA	4.06829561585896
HCRTR1	3.25755775604182
FST	4.12742149489923
PAWR	3.97874074137098
LDLR	4.22242067535242
ASTN2	3.85914554732210
SCRN1	7.994792264442
GPATCH8	7.3818109201316
KIF4A	6.50310692731615
TANC2	4.41669252755906
ZMYM5	3.83687200091554
PGM1	8.83174233091967
ZNF586	4.93692355074736
POLR3G	4.2064659201382
CPD	5.68460738294368
SNCAIP	5.78472729048515
DCT	3.31947987513631
HLA-DOA	3.43129100106569
TANK	6.28682606153924
RCAN1	4.36567419653606
UPK1B	3.97085649029651
DNAJB4	6.16650008976147
UGT1A8	3.31334004952746
LIMD2	3.35290081568766
HIST1H4L	3.41873639983693
PECR	4.76758013209558
HSPA2	5.78435078493142
SERP1	9.56771079960247
TACR2	3.15058510499332
NUP85	6.68768718016109
CD177	3.35456187985883
GPR135	3.21023092667422
PIGG	7.32146463039707
LGR5	4.63728034937829
JAK2	3.87646917118907
DPYSL4	3.33514048006858
TM9SF4	7.80955854721465
PTHR1	3.39483684762747
SIRPG	3.63755387792774
ZNF264	7.16872368032897
BICD1	5.39333493909738
RAB5A	6.9321526523967
FLJ13224	3.00333724412157
METTL5	8.83154403560585
HERC6	6.92788653519988
CASP1	7.85182175176391
USP9Y	2.88622581694249
LRP1B	2.81430981641662
XAF1	8.05690673355233
PLA2G4C	3.89297297656825
APOA2	3.07013093767412
SPAG6	3.12560375789152
KALRN	3.24315058910196
SECTM1	5.69234721457455
THOC7	8.9165595035272
IFNAR1	5.05593442567604
TCTA	5.95599224435846
NY-REN-7	3.02391167663096
TALDO1	9.9454562497741
B2M	11.9839415958751
LPPR4	4.30786353748988
SQLE	6.24455648365983
SEPHS1	7.25324316042189
EIF5A	6.23937141802776
FAM49A	4.74947644965166
YTHDC2	4.61465289918469
EHD2	4.80181185079876
NCF1	4.30516903800696
SPG7	6.3195241146136
ZNF614	3.61564849377246
HOXA5	5.52611867144286
NUP133	7.27413895908324
FGF12	3.70551163606960
SLMO2	7.95471451753875
INPP5B	5.55414347228465
PPID	6.54030106331226
SNTA1	4.30795481422771
IL20RA	3.68227121489773
UBE2J1	6.71712728131687
CACNG2	3.08132966867927
GCM1	3.15605760876443
ELF1	7.27127992433442
TLR5	4.87079731015284
TCFL5	7.71955008962811
C1orf107	6.1331503670812
C19orf22	6.92281475211575
SAFB2	6.22515299916895
MAP3K7IP1	4.14588209420605
NCK2	7.64035196666776
OXA1L	8.2257052266047
KIAA0652	7.06271533317843
KLRG1	3.27112088323228
FRAG1	7.22513122348397
ZSCAN12	2.9979057097586
PSMD12	7.96423482755307
E2F4	5.11364457097568
CLEC4M	3.52993568045243
KIAA0999	5.70812077628818
CLDN10	5.71125746177969
MGC13053	4.37685111481273
TAC1	2.69187905592929
GYPA	3.22819923653532
HPCAL4	3.33379916940558
TRAIP	4.06259363944998
MEX3D	4.640829534638
KIAA0232	7.77274657842653
ERCC8	5.03813816774224
NFAT5	6.70137584666478
GPX4	9.14242776047107
CSPG4LYP1	3.32868136369074
KIAA0368	5.99908045974661
FBXO3	6.63055598355789
DVL1	6.85862361638564
CMKLR1	3.78474036806899
GPR157	3.50146329693975
TYMS	7.48891824468396
OR52A1	2.95966929999874
PEF1	8.10418857115256
ZNF750	4.45094956442748
ALG9	7.2482569583779
MCM5	5.74602455315396
SDK2	3.34314409372202
BAIAP3	3.83952770996687
RABGGTB	6.91777141380543
KCNK7	3.17511320638431
PTP4A3	6.16504882036564
ANKRD40	4.59877278161573
CALCOCO2	7.83109361458423
TMSL8	4.04264463128173
SNCA	4.03154102480802
ZNF551	4.51718398223586
HBQ1	3.27168642553251
ARHGAP26	4.53515966613255
GEMIN6	6.63855478902525
HRAS	5.94929249391776
KLRC4	2.80819090858612
BSDC1	7.35165409823548
DSC1	3.66191484849737
RNF43	6.06882238685774
NDUFAF1	6.24322062577612
MAP2K4	5.58051264539169
FOLR2	4.81953174851895
LYZL6	3.42927264119461
EPB41L3	3.83820378530869
TEKT2	5.70635204524006
CDKN2B	3.40231378696328
WSB1	7.10555480646073
ZNF480	3.83598426403612
MAP3K6	4.53235544963655
PROS1	5.60330838344091
PSMB8	8.8767141203477
HN1	7.01802643569034
MAS1	3.13737831494694
APOL1	6.55952121595798
CSHL1	3.17649352152234
ZBTB7C	2.92308560829797
AHCTF1	6.72298279709959
SAE2	9.06913438992402
ITGA2	4.01017635473636
AP2S1	8.52623379570061
P15RS	4.56512056109821
MME	3.73789819536194
VAT1	8.17975544083562
MAST4	5.35489434743837
TUFM	8.76699923429199
KRT33B	3.32424689551680
THEG	3.80186423518466
KCTD2	5.41118084052669
WDR26	8.6151487051625
MFI2	3.11962618788593
KRT34	2.94824735400040
NR4A3	3.51284147252983
SGSM3	5.3220151842731
ARSA	4.2144426002178
TOMM22	6.21132109622875
SOCS3	3.43366375268678
UNKL	4.41795588583035
POP4	8.19347452676257
BHLHB3	9.5969462174589
MALL	4.51692571338214
SOX15	3.05504605766503
CCNA2	5.91188987509686
PARK2	3.34560625016148
GPR124	4.91397993046927
TMEM132A	5.59651452237782
CGRRF1	5.56741569401232
RUVBL2	8.5261582016583
MCAT	6.23600937295527
WNT10B	3.59455787986373
ISCA1	7.0340726818321
RPAP1	4.08718926173128
C12orf48	4.86715570242049
RAI16	5.53138372138917
RPL27	9.68355858321384
EPN1	3.70180086092726
MAGI1	2.91998677593685
GBX2	3.05739239395450
SLC35A1	7.69662322147146
GAL	3.70525027246293
SLC14A2	3.31591628123212
RDH11	6.89811808728401
ZNF518	4.70145813090862
PCYT1B	3.26495666460669
AUH	6.17635731486627
EIF3H	10.2179847573693
KIF1B	7.40044730230346
MBD2	4.732684896083
AMOTL2	8.04786860957704
C6orf120	6.77369701609181
PIGT	9.62415466937877
PSRC1	5.7531843020849
PLA2G10	3.74195017993905
ALAS1	7.8676542920958
FOXO1	6.18725208262123
C17orf62	7.09346253829146
KIF5C	4.42393414813766
DUSP10	5.30365534778186
CRLF3	7.22869173878305
CLCNKB	3.86771055997324
PSMA5	8.97602773964697
FARS2	6.17758240795015
CCDC28A	7.0207536389977
AMPD3	4.81805706669941
PIAS1	6.80791911137196
ADCYAP1R1	3.29743450502165
TMEM134	7.40063700382347
CDH20	2.90641685468386
FBXO7	7.52287864926526
FLJ14213	3.96137108738778
ZNF3	6.23331174353051
LRRFIP1	7.52844326033039
TMEM49	8.7163543632657
CNOT2	7.6034530538792
CBX2	2.80032278656843
ZC3H14	7.63366543586902
ALDH5A1	6.86036836776269
HNT	5.2589232418543
SERPINA4	3.07899787568965
FLJ20920	6.25404882219689
CRTAP	4.81220404502972
DDX50	8.06477647359834
STYXL1	9.09737039307123
TK2	4.71791808379446
BLVRB	7.21018261084283
STMN1	7.2216234048267
GUCA2A	3.15621565450127
DPP6	3.01670696974695
GALNT10	4.99342545191018
STK39	5.50725229776288
MMP24	4.12912954129174
CKS2	8.94835626921568
RHO	3.57676837876183
BANF1	8.98927373843708
CR1	3.00612024517246
RPS6KA2	6.45590723890385
HMBS	6.81589296769689
C20orf112	3.66817766557048
SLC25A24	6.8192838148974
MRPL22	8.25509414128822
SLC25A15	6.26348369786896
GADD45B	5.36151413997237
TDP1	5.59590189868616
ZNF287	3.65742901858115
DAAM2	4.78314062929346
C11orf57	6.84454295620537
RFK	6.76856991830344
ZFYVE9	4.06515527400405
TCTN3	7.56481887925861
STCH	7.18988215542684
LOC283871	3.64491059460653
NDUFB3	7.87905641183184
DEFB4	3.59804670555515
FPR1	3.69525388992155
FMNL1	4.33201906019513
SEPT7	9.9121681819114
PTCD2	4.65157368472403
GNLY	4.72838173562962
GRAMD1C	4.90592763007698
ZNF165	5.47220642379717
TR2IT1	3.99442163479852
ARMCX3	7.57289574994553
NDE1	5.47939802458956
MAGEF1	7.1725305157205
ITGA10	3.66615138937146
ARHGDIB	8.03239588644696
FSHB	3.62453890769378
ANXA2	10.8716699976081
HLCS	4.09533745960071
MCF2L	4.08668632285786
AK1	5.76058808714905
FH	6.28031017684505
LGALS2	3.99546880205761
SYNPO2L	2.75471097346679
KIAA1045	3.39574566142421
C1orf183	4.67435360369044
MAGEA8	2.80935462738082
DGCR8	5.42278879287669
GSR	6.75011362928305
NEU2	3.20930164106385
HIST1H4B	3.34709780854545
CACNA1C	3.06613962413032
FAM20B	6.59718566382337
HES2	3.49093115825486
PDCD6	9.17793500176045
INTS7	5.70600174974633
AMPH	3.90359485677996
UCKL1	6.72648084531105
ASB4	3.00278909661652
C10orf97	5.77176620200497
ALDH1L1	3.80676740798652
CCL23	3.24926379700266
OBSL1	5.53230990520257
SLC12A7	7.45611849584733
THAP4	5.83503582312759
RBM4B	5.89850820925784
OGFRL1	4.38628418748494
KIAA0831	6.32634197798112
C12orf11	7.29254196442769
PPP1R15A	5.03474120935204
KIAA0240	6.39055760616678
CD1B	3.10864488945696
FCGR2A	5.82070943592051
MDC1	5.40676619085266
MAN1A1	3.76253451757961
KRT9	4.10994014128353
HTR1A	3.36562000394360
OCEL1	5.70166371524259
ATP11B	6.11330086931162
NLGN4X	3.79541625393574
FBXO34	6.81157205675533
ALOX12	3.46019589467959
RB1CC1	7.58539789508718
PCDH12	4.59743893799598
RPE	4.87164123610501
EIF4E	6.36381874440273
CSDC2	3.45926462945413
ABHD5	4.7319943075098
TMBIM1	6.81185384545537
PET112L	4.53356916056293
P2RXL1	3.15627491718916
F2RL2	3.21227372549116
TRMT1	6.7574568503509
IMPG2	3.71203762906339
LRRC32	7.079512290616
BGLAP	3.83549889361824
HTR4	3.25695469613575
MRAS	5.38626273921119
TRAF6	5.66263067591864
AXL	5.05895703231293
ATP2C2	3.66801552961473
LMNB1	6.8523689153633
TELO2	4.59438907751180
PNPLA3	3.40073145441309
CSNK1E	7.28737392642579
SRP14	10.3050472383711
KCNQ4	3.18384948413372
PIK3C2B	6.22633222064946
C15orf15	7.54984987073068
TUBB2B	3.19522124787547
USP15	5.89875968419977
C12orf41	7.38036382465323
CEND1	3.72162418962243
RNF31	5.63704149465171
TCEAL2	3.25909053139038
PTGER2	5.21531525241021
UBN1	7.08929755857198
SLC5A7	3.02832394479926
SLC31A1	6.14861885981879
ADAM29	3.43753925146995
ST7L	4.04924383297472
GFOD1	6.2345650087248
CTNNA1	9.73488509968137
HRBL	3.57207960219553
CBX4	3.14454031260767
NTRK2	3.4082250297788
FOXN3	5.09573455475091
MFGE8	5.47610563843012
PFKFB2	3.93700062658141
TAS2R4	3.33199747294725
SH3TC2	3.19824658529221
IL10	3.75261605354929
PXMP4	7.1155110843752
RNF167	6.11605898356074
PRMT5	6.98783014309813
TSKU	6.24668957635428
ATPIF1	8.82350893768007
ETV3	3.12395560720024
PAK7	2.98408480172162
PDLIM1	8.370421620809
CEP63	4.97430105900949
WDFY3	4.84294924327805
RNF126	4.82474514008846
DPM1	8.73607517163673
CLIC4	6.63394275376686
ACR	3.46609463879622
KLK7	9.4492552145855
ALOX5AP	6.44402593988536
LRP1	5.48510331610344
TNK1	4.87767524932742
TAS2R9	3.01800707299079
ZNF16	5.72008223194945
POLR1B	5.77982854336386
SLC8A2	3.82706954758888
OLFM4	2.74886969130022
TACC1	4.93812593182876
SAMHD1	7.17252456440079
ATP13A2	6.43542966285112
KRT4	3.44839487809621
PAX6	3.54980499273502
SCG2	3.31133423719152
SLC17A6	3.34089690811198
TUBB4	3.71106364099337
PADI4	3.04538856589014
FMO3	3.31554541038708
NLK	5.21173192513036
POU4F3	3.00354604829644
MDM2	3.55232821007259
CAPNS1	9.07011275327987
SDF4	8.24699249385732
ITGBL1	4.1737664847032
TAP2	4.38746808488442
OR2C1	3.34494709785851
KLHDC3	6.56129866791887
EFHD2	6.93288830198256
GALR3	3.4962779221665
NBEA	4.26496253284454
ABCA6	3.12391425698277
ABBA-1	3.83950714260995
GNAI1	7.78884655196826
CLDN3	8.5660356835576
AKT2	3.28143598499372
EGFR	4.42714810707412
VPS4B	8.41838460952029
RBM16	8.3013234235678
GALNT6	6.46179915809985
ZDHHC3	5.32104314477231
SLC25A4	6.23120579662365
CYB5B	5.7618153736141
NDRG1	8.12772485817115
SESN1	5.71926890222808
GBE1	7.62297297518543
MRPL46	5.51439682824073
CLASP1	6.01740670037261
FARP2	4.47949535169499
ACOT11	3.77110929131517
LDHAL6B	2.94978887060176
MAPKAPK3	5.65256010571774
NCAM2	2.96075974964215
AFAP1	5.2202922628761
PRKD2	6.95064968893911
OR2H2	3.13496050592061
ZFP36L1	6.77985769221601
DZIP1	4.67617005031621
GPR161	3.81743300532141
RNF146	5.54191133832478
NKX3-1	3.73988091702786
CCNB2	7.37286877887594
ZNF10	4.18279198642931
WDR74	6.31578377908602
FAM134A	7.69428199946371
PCNP	8.80862968376657
PURA	5.73278828510666
DNPEP	7.66269151628195
ERBB2	5.79414959404297
CREB1	5.50900368175605
NEO1	6.31501104504561
DDX3Y	3.33431311759113
RPS3A	12.1991985964216
MXRA7	9.07645273172484
LGALS3	10.0295123608588
GLT8D1	8.2339145288804
TMPRSS3	6.40652643243283
UPB1	3.26629214658499
LAT	4.14337402695453
CLDN14	3.6103233387362
DHX38	4.99025305242902
KCNA3	3.33644077235265
BTBD1	8.12460695347005
TARS2	6.18955117008859
SKIV2L2	8.01786999802822
ABCF1	8.0992805433945
CDT1	3.23926462406294
ZHX2	7.22663753160828
FCF1	4.75989315980004
LRRC49	4.38769013006469
GUCY1B2	3.72812780530935
CD28	3.21667674437220
SMARCA4	6.37871092414981
SEPT2	9.04872017208644
SOHLH2	3.38772181045727
MCOLN3	3.58940038763430
LRP8	4.85029749855435
TAGLN3	3.89347003869895
MASP2	3.53961830515804
GPATCH3	4.70570209158468
TTRAP	8.69260198743202
AGL	7.87140933728733
NFE2L3	7.0262525821801
PSD4	3.78624639207934
PALMD	3.88840650095036
CCNB1IP1	8.57854867568129
TMEM43	5.96439066787507
OBFC1	6.6305161023021
STAT5B	4.99905197818923
C14orf79	5.04187200542079
ENPEP	4.20773705523926
SSB	8.46582942525585
SCT	3.18355148817429
TIMM23	7.21696886459175
SKI	3.64672107838886
SLC22A13	2.92129298495362
AKAP3	3.31936851244047
OAS2	6.34880972445696
KIAA0423	7.03339813079378
SEC61G	10.1403451912711
CAPN11	3.03650717709022
TMEM50B	7.17718379259491
DEGS1	7.53939147562627
ARHGEF4	3.58917759398097
DBNDD1	4.69609307553321
TBL1XR1	4.79317016191166
FAIM	6.1364839631116
SP140	3.93492721822395
G6PD	5.8310825939385
NUDC	7.59956704824656
GABRP	3.81242156677362
SCARA3	6.34760312218901
TACSTD2	5.76949667797107
EIF3J	7.04512022455042
PPP2R2A	7.50597130394627
CPA3	6.90555135296629
PVALB	3.02120908435998
BCAT2	5.88686332966753
MFN1	5.93401618806288
