Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A06_547380
BANK1	5.03090888874078
MAP3K3	5.61479654884455
MAX	5.76875949680782
GRM2	3.85830860266936
OSBPL8	8.66829563021444
PROSC	6.19042393289442
NR4A2	7.24295237560573
RICS	7.7919796021067
PIR	6.70839446141587
PPCS	8.65466235742327
IPO9	5.60520311833636
LONP1	6.76698589383209
EVC	3.90053785330089
CXCL13	5.00299162997276
SCYL3	5.79364448376075
KIAA1199	3.62931281421734
SORL1	9.21941715132245
NAT10	6.87622015155813
CHD1	7.13728590237966
SYN3	3.58321581988222
DMC1	3.88959735358631
SLC22A2	3.54303736795303
SERPINF1	5.29472913113512
C20orf27	5.66716580380211
OR7A17	3.07912910148048
RPS6KA5	6.38454874168026
LHB	3.6833072418768
TAOK3	6.00207949067337
STK25	5.9469672069539
SLC12A4	3.73414624687399
BRCA1	4.05578618171143
GBL	5.66521901168962
C14orf108	8.39700828892777
CDC25B	5.00403834277935
BMP3	4.11151204481941
MAP1LC3C	3.20966783529326
TMEM180	3.36735675768759
CRYGC	3.64823139158777
SLK	8.75915359421353
POU3F1	3.46984337361811
C20orf32	3.71675437336984
USP52	6.41832412485478
HIGD1B	3.92501930959806
BAZ1B	6.59199866723023
USP6NL	5.53905583975595
SLCO2B1	4.00189074163343
ABCD4	4.75606944318604
DIMT1L	6.39670511349422
SLC25A46	6.53553750072304
LARP7	7.20072308263258
TEK	3.76759619465331
CD160	3.7959421407057
TERF2IP	8.02129974947224
PHF20	5.79190768629063
COL1A1	4.90766206399272
KIAA0090	5.63445889748829
GTPBP1	4.52374523305573
GRK5	4.08188875164253
AP1S2	4.31247501966724
RAB33B	5.32127055858299
CA11	4.19999457859617
ALDOC	5.89075429614195
NUDT1	4.61884172590719
ZNF212	5.57670691820143
ACBD3	7.78854947998446
ZNF83	7.56595784810818
PRDM2	5.64604028383934
GDPD5	4.41589479300611
PDCD4	6.46486403478214
CEP350	6.72308094505577
FOXP3	3.35105002155552
SMYD3	6.31335389021938
CST7	4.4191372384377
SELL	4.57841208238628
CIAO1	6.36316385148991
LGI2	3.82077476990831
WDR45	6.85608865710253
ANKRD6	3.56849915376457
LTBP4	3.68341198167973
PSCD3	3.43314821913144
PYY	3.38465531694324
KCNC1	3.14967394508677
SIRT6	4.2305246299373
CCL19	4.05796132442472
ARHGEF9	4.70680657521434
ABR	5.80526554043385
C10orf22	6.5313688471606
STK17A	4.70419917185052
FOXE1	4.27308230448915
GML	3.15868425964982
CNGA3	2.89248213562303
CD38	3.89820843002202
ZDHHC6	7.3229024258827
NEFH	3.14572244593289
PGBD5	3.17368887693795
CTDSP2	7.21058246854164
RMND5B	5.76026107434747
ZNF257	3.08800272527749
DUSP4	7.04741068695027
FLJ22167	4.86048971190552
EXOSC7	6.75360881156243
ROR2	3.46988720809191
FOXM1	4.2470769805535
ZBTB48	4.62987485143149
BUD31	7.27499501150679
MAOA	9.27946322465852
CCDC41	4.24294321992556
TNNT3	4.85544129339621
FBXO11	5.37793531336237
GYPC	4.83898892145637
PLIN	3.71115787581506
RFXAP	3.60622299092211
C6orf15	3.97890784964104
RNF4	8.19735484452413
F8A1	8.29753693889476
PPP1R3D	5.43106969878051
GRB2	7.16659279505608
TPM3	3.07046378626812
SYT13	3.59808192731356
EPB42	3.51091347366676
RP5-1077B9.4	4.88289907674516
EIF1	10.3357798710303
CETN3	7.84092685100816
FPGT	4.9149099911677
PRY	3.36439211642041
NTHL1	4.57547392530810
POLR2B	8.16857618000146
RPS28	12.0231269193325
GDF10	3.15678626539593
COQ9	7.95390477588737
P2RX3	2.82043540989090
GCC2	7.70778280878361
RARRES3	6.92786520091091
PLXNA1	6.48092230853301
WBP4	4.76521830405003
KIAA0100	6.57546930883392
PMF1	6.58105366264297
HS2ST1	5.84103515219874
CRELD2	6.8230501679076
C8G	3.05454006568743
CD82	6.48720646202147
PMM1	6.40867336749501
CBLL1	4.10581006246787
LIM2	3.24963778099629
VAX2	3.71012295150467
SETDB1	5.12875270188979
LRAP	6.36652272582821
GCLM	6.84004275936087
CPEB3	3.93875545759795
PPM1A	5.97857361374243
INTS1	4.22476760926221
MMP16	3.15013091434879
CAMTA1	3.38187929044458
SAMSN1	4.74014462798490
DRD3	2.81232098785543
GMPPA	5.22270647660954
C11orf73	4.97685819316425
AIPL1	3.89495326193079
PTP4A2	10.2603613844766
IL24	3.35596493180489
BDKRB1	3.13231458627771
HPCA	3.64615754492333
MLF1	4.42352463834494
SEC14L1	6.35238684703554
CHFR	6.46001486587665
EMILIN1	3.2030523644174
THADA	5.96302287677114
TAF12	5.91184974696022
NDUFS4	8.24315393117818
ID1	10.8866767470479
PIK3CB	4.57860729396422
COL18A1	4.88464202612253
PDZD3	3.45896162294761
TBC1D17	4.48950341436995
COX8A	9.53891462685992
CDCA4	5.48115556199781
C2orf44	4.19296022322493
C9orf16	8.77941438573707
ERBB2IP	8.49924165868105
EMX2	2.46890266043438
FUS	5.8091682480981
NIPSNAP3B	3.23223807129677
TF	4.15962346804112
CXorf56	4.9722621117152
CLCN4	3.4812884983684
PWP2	5.63458098091154
MMP15	4.48736067926809
MTMR14	6.17883593674098
NPR1	4.45244486530343
DNAL4	5.44447845639251
ELAC2	4.80554836670651
ASS1	9.4755074628505
IPP	5.95390468710418
TMEM59	9.94087605438187
POLR2J	8.78865212805898
SEC23IP	5.58474601564964
RGS4	4.88728086734217
UQCRC1	9.2866150068735
SNX6	7.54085547783031
DDX18	6.60419134898868
POLG	4.76532252439679
ADAM23	4.2092134252312
ZNHIT2	4.06235911541161
TFR2	3.86504716497430
NCDN	4.86019907515838
RAG1	3.36449498125305
POMT1	5.56076208278096
CYP1A1	3.19319851943383
SNAPC1	6.73347601126893
GNA11	6.30635448123502
CCDC52	2.84121602010255
CAPN1	7.91994160030747
DDHD2	6.53637742465206
UPF3A	6.34235183182754
LAGE3	5.37645597219182
GNRHR	3.13400948667878
UNC13B	7.27158114231222
TTLL4	4.34945564098268
PPBP	2.76030026699993
HTR3A	3.06131548240379
SDC2	4.01712511532465
ANKRD49	6.56735383371334
BTF3	10.6958541012284
COX7A2	10.5371557058291
SARS	8.15817034724103
C13orf18	3.26045140925122
CACNB1	3.94982047833088
QKI	5.79788105331383
SETMAR	5.22330177549523
LAMB4	3.48883711574761
MAN2B1	6.62007884092175
EML3	6.25370064686908
ACADL	3.15238156041475
OFD1	8.20474052847149
CGA	3.53343061783982
EIF3EIP	10.9338352453734
PEX16	5.7271006237424
GNG12	5.8657629997651
HABP4	4.72441278395468
CNTN2	3.45079392184820
ASNSD1	6.74628458047479
FUT4	3.61473949502346
DBH	3.46787317301665
CD53	6.64486395873673
HIST1H2BJ	3.31540914252876
TFAP2B	3.26932361232330
ACF	3.87437486834493
TMEM11	6.63264992210161
CDH8	3.36240297900796
C3orf32	3.36760284764519
AGPS	5.2166247958288
C4orf18	3.10006138604672
PCCB	6.88392962865134
IPO13	4.7595085923739
PECI	6.29955488589315
UNG	7.09949341106183
C6orf105	3.31262582804403
GSTP1	9.40722081804285
SUV420H1	7.82338502590399
ARHGAP15	4.23944659157581
LTBR	7.09617128148086
TDRKH	3.41270447505341
PSG4	3.57205808489917
SLC9A3R1	5.75935172931617
NBPF3	9.57681380946303
SLC9A3	3.59266906114719
OSBP	6.75154385478487
PRR5	4.86518775452115
CHMP7	6.13903354535613
ADRA1A	3.11329880240268
ASAH1	8.37768449360764
FKBP4	6.62443884154203
ZNF350	5.10785176306221
DOM3Z	5.17558807661493
GIPR	4.00470447391412
AHI1	5.29005668481747
BST1	3.34507925028505
NCR2	3.60297710368154
NADSYN1	6.79916608779153
UBE2W	6.23064394526994
RGS14	3.73698506247093
KRT15	7.53131886862926
SCN11A	3.87922490865455
GFI1	4.07627265140593
FHL1	3.74065924552121
SMC6	6.29474483396728
GATA1	3.44095836025304
OSGEP	5.35791921215113
ARMC6	5.09524102640911
HK3	3.27424391360488
PSMD5	7.167389508492
RSU1	7.12095922677572
RPL4	12.1746218755946
MAD2L1	5.93345996451499
RBPMS	6.89976136654061
EIF4A3	8.7900239838627
E4F1	4.94615140807227
DLEC1	3.4018750533509
PRPF3	6.3656880780549
EMR1	2.95284316005450
CHMP2B	7.54569332613892
CAMSAP1	4.79851511110998
RPS21	9.75281039360548
XCR1	3.14301895771898
ARID5A	4.61993482101289
RBM6	6.69742894612477
UBE2N	7.45345225980925
KLF4	6.52868540830582
MGC4172	5.36038175670732
LMO4	3.84449372704769
KLKB1	3.51356665450431
HDAC3	6.82168767564432
HP	3.52064181806663
SCHIP1	5.10496324450547
BTK	3.85322406801117
KRCC1	7.56621073988896
PRND	2.97392328815012
C6orf27	3.70477362079172
PIGL	4.96270576550755
CLCA1	3.72439914792275
C1orf112	3.68137568971658
OLFML2A	7.13586675919507
HUS1	4.74646983160397
SFRS6	8.37733830396048
CXCR7	7.52308870182849
UIMC1	6.64546526986379
FXYD2	3.68340073697323
GOT2	8.96811700306242
ZNF667	3.06566478780139
TFEC	3.60527276023081
ATP7B	6.88890708899001
RAB38	3.48321291650483
POLD2	6.4824311965447
PPM1H	3.47271153607473
DCX	3.26501319907621
NFYC	5.57885003352265
ZNF228	3.75345783476078
KIN	5.1596364013761
PLSCR4	3.57841761086519
HIST1H4I	4.38705887482439
PPARGC1A	3.08426552237079
HIG2	8.85326052928918
KCNK10	4.14114873057762
EXOC1	8.43189453093898
OR6A2	3.81791834468092
ETFA	8.45755622711324
PDAP1	5.04527173520555
C19orf6	3.80185831614033
POLRMT	4.67004016394303
ZNF146	7.52810005832888
MIA2	3.26940722943906
LY6G6E	3.1919131491237
EIF4E2	7.79424629078708
NENF	5.08221824906645
HOXB5	6.15445224772238
ZNF324	5.02739849392132
CUGBP1	3.70772910572244
ENTPD7	4.4268899641284
TTC13	5.62950192594147
GJB5	5.21293388561963
PRSS22	5.00308705109007
CYP3A5	6.89820898368837
MBOAT5	4.75024297408886
CUL4B	5.67828667395901
CENPJ	3.59688572424495
KIAA0664	7.2282089267255
PITX1	4.4009097863214
PDGFRB	5.32095558365049
RDX	5.70158123122024
CELSR3	3.74674464017827
JUND	6.61513242431984
ITSN1	4.85672566371485
CHRNB1	3.99822025811072
EHBP1L1	4.40143214979782
C19orf2	7.12984268733296
FETUB	3.02330546459363
CAMK2B	3.21038939124437
DCTN1	6.76430721912169
TNKS2	7.98549245306735
MRTO4	6.99389262782185
C1QBP	6.39222464744011
TTC3	8.51322302779591
NDUFB8	8.71967917514545
CADPS2	6.33228463888787
EDG2	3.80670536936401
MYF5	3.02215223122159
SEMA3G	3.55623718670529
IL23A	3.88975042241802
GJA9	3.79838784717713
R3HDM2	7.94755088658744
C5	4.49305968053026
SLC2A10	9.06215585236632
TRIM45	5.71151784448969
TSP50	3.81771316382458
PAQR3	5.82217606052094
ANKRD26	3.56199407809847
TCP1	8.10862526998419
TMED7	6.69212198940508
CMA1	3.08236233991912
PTCRA	4.26809133899971
HCRTR1	3.39791704157025
FST	3.97158775624084
PAWR	3.88811269964577
LDLR	4.6881737792015
ASTN2	3.87033734321349
SCRN1	5.49998258496011
GPATCH8	6.8230912881843
KIF4A	4.66218831106714
TANC2	5.82149392978815
ZMYM5	4.27625704994962
PGM1	6.9928170932603
ZNF586	5.84338294280452
POLR3G	3.73275289150019
CPD	7.05896281066472
SNCAIP	3.4976008032218
DCT	3.42395709468355
HLA-DOA	3.54690187627551
TANK	6.52653099832759
RCAN1	4.40497937027515
UPK1B	10.5334840878772
DNAJB4	4.11220817452221
UGT1A8	3.08005483214436
LIMD2	3.42796495685970
HIST1H4L	3.41323033508419
PECR	4.27237620381743
HSPA2	6.0737329860199
SERP1	9.02073041370297
TACR2	3.40038332453163
NUP85	6.59660517086319
CD177	3.46441998743815
GPR135	3.41425812139786
PIGG	7.48724903597152
LGR5	3.22975646616066
JAK2	4.61730300416123
DPYSL4	3.165033941358
TM9SF4	6.20019728544628
PTHR1	3.27288317922761
SIRPG	3.31255617287408
ZNF264	7.11727799500477
BICD1	4.28892801408569
RAB5A	7.55553197429702
FLJ13224	2.87663712742662
METTL5	8.31238472097267
HERC6	4.979902419614
CASP1	6.67718411553986
USP9Y	2.75996831420003
LRP1B	2.80782146011578
XAF1	7.44582732661205
PLA2G4C	3.7595765542969
APOA2	3.18545288096607
SPAG6	3.15783061767581
KALRN	3.19655440263663
SECTM1	6.46294478933871
THOC7	8.78084870322879
IFNAR1	4.85396244343837
TCTA	5.58030595889423
NY-REN-7	3.40412847373565
TALDO1	9.85055284482748
B2M	12.2111218778448
LPPR4	3.10347751469142
SQLE	5.89402727060276
SEPHS1	6.48150580262675
EIF5A	7.0022874466909
FAM49A	3.61707102267585
YTHDC2	5.09708228554813
EHD2	5.25822038513707
NCF1	3.44982823552047
SPG7	7.11876162550659
ZNF614	3.40664566792620
HOXA5	6.87510296924397
NUP133	6.97766301721952
FGF12	4.09643962422355
SLMO2	7.69400541113274
INPP5B	4.38863091213829
PPID	6.11715288954086
SNTA1	4.80417002493619
IL20RA	7.26927295454598
UBE2J1	6.06662021621241
CACNG2	3.05381636762395
GCM1	3.28340901892694
ELF1	7.58108849697143
TLR5	5.25716481004242
TCFL5	6.14155851771013
C1orf107	5.27083995329118
C19orf22	7.43806400892688
SAFB2	6.545255445049
MAP3K7IP1	4.24608137528139
NCK2	7.7343653167085
OXA1L	8.65006040206211
KIAA0652	5.50570811270083
KLRG1	3.41432432596014
FRAG1	6.73273560834175
ZSCAN12	2.85748199309993
PSMD12	7.03953357013857
E2F4	5.53557072264993
CLEC4M	3.41479089807848
KIAA0999	4.97468529450371
CLDN10	3.42409656081026
MGC13053	4.46073809504551
TAC1	2.77402280818484
GYPA	3.38847417962026
HPCAL4	3.32564884976542
TRAIP	3.70547556691121
MEX3D	5.0021571127757
KIAA0232	6.72914512604293
ERCC8	5.13098022407649
NFAT5	8.11480765267426
GPX4	9.09142085836677
CSPG4LYP1	3.38371892431305
KIAA0368	6.45344397033303
FBXO3	7.12053769245287
DVL1	6.10481019831391
CMKLR1	3.63342808833359
GPR157	4.47455372750316
TYMS	7.79630810737848
OR52A1	3.11850722518351
PEF1	6.75285530039903
ZNF750	7.48466791384762
ALG9	6.50342700911253
MCM5	5.54348170466977
SDK2	3.61000222994368
BAIAP3	4.11310275057936
RABGGTB	6.77710990402945
KCNK7	3.36011178726816
PTP4A3	3.92021426872403
ANKRD40	4.46754721860718
CALCOCO2	8.45262345333907
TMSL8	4.14901039998471
SNCA	3.97806181224326
ZNF551	4.75192105325942
HBQ1	3.30119655319127
ARHGAP26	4.48403602122713
GEMIN6	5.86688866126199
HRAS	6.8286027425432
KLRC4	2.86305619698487
BSDC1	6.62037041763213
DSC1	3.48391145409333
RNF43	4.66982072610429
NDUFAF1	6.46052388900659
MAP2K4	6.00140338356863
FOLR2	4.64346109841077
LYZL6	3.82336364397184
EPB41L3	3.14743723508283
TEKT2	3.33161745717107
CDKN2B	3.48113276815541
WSB1	7.75370714200979
ZNF480	3.75141094875163
MAP3K6	5.87973635643731
PROS1	3.45493167066503
PSMB8	8.53924425991437
HN1	7.13233576913593
MAS1	3.27184882301147
APOL1	9.19074808805668
CSHL1	3.30974666952132
ZBTB7C	3.01072853153269
AHCTF1	6.60782378956421
SAE2	8.7727807023769
ITGA2	5.43441494543209
AP2S1	8.14821883307634
P15RS	6.20381561263904
MME	3.75816606928101
VAT1	8.22142604663169
MAST4	7.94873740773022
TUFM	9.31709969432853
KRT33B	3.36973923915703
THEG	3.71862484762205
KCTD2	5.60589904703823
WDR26	8.03783731392876
MFI2	3.55688535513886
KRT34	3.16050082430383
NR4A3	3.57534258084891
SGSM3	5.63807779346696
ARSA	4.85761525435152
TOMM22	6.18603200203252
SOCS3	3.70637829025851
UNKL	4.43870861652167
POP4	7.63934932091385
BHLHB3	9.00518540597306
MALL	6.8595581032651
SOX15	5.17520002884664
CCNA2	4.05357776088609
PARK2	3.27279264571755
GPR124	4.43628149461831
TMEM132A	4.76183484754648
CGRRF1	5.45505048494908
RUVBL2	7.42543772110137
MCAT	5.55275081879052
WNT10B	4.01284649228965
ISCA1	6.82073728355579
RPAP1	4.75219584658746
C12orf48	4.32638943657537
RAI16	6.45702961789496
RPL27	9.51519415450907
EPN1	3.65161769568425
MAGI1	3.45920871190232
GBX2	3.24204160954560
SLC35A1	7.35623164769019
GAL	3.5320444583785
SLC14A2	3.73371214429225
RDH11	7.36857106933766
ZNF518	5.65824700950276
PCYT1B	3.28172320637829
AUH	7.35879980720682
EIF3H	10.4076869701885
KIF1B	6.99094833585803
MBD2	4.91510171369368
AMOTL2	6.10941542062746
C6orf120	7.21240005198016
PIGT	7.08035140251676
PSRC1	4.15837917031455
PLA2G10	5.73019646142285
ALAS1	8.73686019934809
FOXO1	5.74045842343009
C17orf62	7.27849525749813
KIF5C	6.83856216968139
DUSP10	4.29830761849534
CRLF3	7.43027400567707
CLCNKB	3.51241195148980
PSMA5	8.7098258306008
FARS2	5.30314220728795
CCDC28A	6.84009166027666
AMPD3	5.42701430832016
PIAS1	7.03933007780531
ADCYAP1R1	3.24278640171631
TMEM134	7.77948171698567
CDH20	3.01741740529784
FBXO7	7.4313908629696
FLJ14213	3.08409825854365
ZNF3	5.89348716614102
LRRFIP1	8.50773609687251
TMEM49	9.81802282642838
CNOT2	7.39009415334171
CBX2	2.92982031662577
ZC3H14	6.34629351093466
ALDH5A1	7.56937076027556
HNT	3.23595023004881
SERPINA4	3.01583459315489
FLJ20920	7.77371351366236
CRTAP	5.67437580342876
DDX50	7.82902160730616
STYXL1	7.66412768991498
TK2	5.14415580557526
BLVRB	7.5451669335586
STMN1	6.06962725989102
GUCA2A	3.59218155357388
DPP6	3.12594391095073
GALNT10	4.62127017445594
STK39	7.34568420759631
MMP24	4.61352611798853
CKS2	7.88704365753265
RHO	3.70535364226129
BANF1	8.3938124056118
CR1	3.03099339154752
RPS6KA2	6.59480432771983
HMBS	6.14663253079553
C20orf112	4.32082905119472
SLC25A24	7.39605779512728
MRPL22	7.26827898885112
SLC25A15	5.08427460695068
GADD45B	6.62149309766231
TDP1	5.9452928130544
ZNF287	3.69341389542524
DAAM2	3.92727711818051
C11orf57	6.05044088924436
RFK	5.02159356696175
ZFYVE9	4.51061448455975
TCTN3	6.54291507758163
STCH	4.91965315192367
LOC283871	3.66341141061485
NDUFB3	7.44729893250495
DEFB4	3.65031552031668
FPR1	3.87860711545786
FMNL1	3.7913467391051
SEPT7	9.5119154862330
PTCD2	5.10496276476221
GNLY	3.59760442887533
GRAMD1C	6.63386783220421
ZNF165	4.55880091178973
TR2IT1	4.21280107641464
ARMCX3	7.7936204737241
NDE1	6.7514052276944
MAGEF1	6.51654357334817
ITGA10	3.85686991529444
ARHGDIB	9.43048279636703
FSHB	3.52436224599027
ANXA2	8.89728711176076
HLCS	4.12543270531356
MCF2L	7.03796195140539
AK1	5.39270549447497
FH	6.51194238197543
LGALS2	3.90683574356566
SYNPO2L	2.74870951773260
KIAA1045	3.39642826821296
C1orf183	4.70948531746688
MAGEA8	3.19707357769515
DGCR8	5.44631537808637
GSR	5.96163727404764
NEU2	3.60209792650592
HIST1H4B	3.27992833789564
CACNA1C	2.99708004932603
FAM20B	6.94551304639716
HES2	3.11892190952216
PDCD6	8.45449961608665
INTS7	5.6550606189467
AMPH	3.48907436215639
UCKL1	6.33301527444041
ASB4	3.08701181201132
C10orf97	4.73799729307224
ALDH1L1	4.91384994978546
CCL23	3.22869981118986
OBSL1	5.01085945897566
SLC12A7	7.40380274210065
THAP4	7.13369286343885
RBM4B	5.29148128330091
OGFRL1	3.72358314553813
KIAA0831	6.83570156068329
C12orf11	5.97516251427867
PPP1R15A	5.51666355145691
KIAA0240	6.28827187892528
CD1B	3.40375230301347
FCGR2A	4.58541153486265
MDC1	4.669086718065
MAN1A1	3.27577853444637
KRT9	3.46949140778151
HTR1A	3.31362251175139
OCEL1	6.11231541293262
ATP11B	7.56294692606866
NLGN4X	3.72722903546850
FBXO34	7.52543012261669
ALOX12	4.97798340668825
RB1CC1	7.03657777085665
PCDH12	4.65463875976351
RPE	4.68515032265117
EIF4E	6.73384886243559
CSDC2	3.68108063326321
ABHD5	7.55612232656653
TMBIM1	8.12906113243588
PET112L	4.88091533275592
P2RXL1	3.25846036387944
F2RL2	3.30399097838412
TRMT1	5.17567289105319
IMPG2	3.63136825477631
LRRC32	5.24067547317384
BGLAP	3.58253860595962
HTR4	3.4000168635663
MRAS	3.82890349317047
TRAF6	5.14400390406280
AXL	4.86844937884195
ATP2C2	5.61076083301374
LMNB1	5.03098447017014
TELO2	4.93635280992337
PNPLA3	3.38375899633759
CSNK1E	6.39573167395295
SRP14	10.0636850579698
KCNQ4	3.36153421916636
PIK3C2B	7.96244065853113
C15orf15	8.13314942615887
TUBB2B	3.07359456786928
USP15	5.9432512418792
C12orf41	7.22762754696099
CEND1	3.75846692175814
RNF31	4.65605862971695
TCEAL2	3.17530771190472
PTGER2	3.99944791606105
UBN1	6.72466695265274
SLC5A7	3.22400815315539
SLC31A1	6.09311705759915
ADAM29	3.34453621063704
ST7L	4.29458948057325
GFOD1	6.55421468600784
CTNNA1	9.15192778027648
HRBL	3.9727107766992
CBX4	3.36977783799456
NTRK2	3.48598969027941
FOXN3	6.42086923722163
MFGE8	3.75155478502058
PFKFB2	4.04715686998561
TAS2R4	3.59082538435153
SH3TC2	4.26952979252795
IL10	3.33203709486344
PXMP4	5.637707203707
RNF167	6.27391807455816
PRMT5	6.95185064715024
TSKU	6.74966364396877
ATPIF1	8.30636825002808
ETV3	3.58559147613008
PAK7	3.11395163936915
PDLIM1	10.4235801610425
CEP63	5.3318765510613
WDFY3	6.19874192526456
RNF126	5.33987704424899
DPM1	8.25241842391966
CLIC4	3.96275985758474
ACR	3.78045005759353
KLK7	3.52968337767368
ALOX5AP	5.94366422232503
LRP1	4.36760458052422
TNK1	5.50291518396675
TAS2R9	2.99125125448637
ZNF16	5.41819851455475
POLR1B	6.28465863887711
SLC8A2	3.85560534755655
OLFM4	2.79876713374033
TACC1	5.66361065403301
SAMHD1	4.21425344857049
ATP13A2	5.67119971152354
KRT4	6.88397715761323
PAX6	3.65817737188852
SCG2	3.27309938328901
SLC17A6	3.22050143722496
TUBB4	3.6087175307168
PADI4	3.04775497446127
FMO3	3.10204008835935
NLK	6.86744824056659
POU4F3	3.09573004840655
MDM2	3.497608599201
CAPNS1	9.68200549929416
SDF4	7.08459707248061
ITGBL1	2.85158950416865
TAP2	3.96885387621889
OR2C1	3.56657460787604
KLHDC3	6.37342064333302
EFHD2	6.6891936313215
GALR3	3.45582059580576
NBEA	6.17395004323397
ABCA6	3.25480719005191
ABBA-1	4.13287323892964
GNAI1	7.4313454604577
CLDN3	5.0659396861506
AKT2	3.38025785682441
EGFR	5.50745435412984
VPS4B	8.22058306161286
RBM16	7.90843321168757
GALNT6	5.62620788435699
ZDHHC3	6.78954568409435
SLC25A4	6.97199419595981
CYB5B	6.74469025330453
NDRG1	7.51667497169868
SESN1	6.13311116146411
GBE1	6.91588977039604
MRPL46	5.86243616927309
CLASP1	6.16848298996728
FARP2	6.21287735045814
ACOT11	4.35668931666526
LDHAL6B	2.8968876079297
MAPKAPK3	5.86273893421475
NCAM2	2.96009316701553
AFAP1	3.78493222555732
PRKD2	6.61191171934312
OR2H2	3.25649896041362
ZFP36L1	8.5728923970167
DZIP1	3.50438028161245
GPR161	4.08493584317259
RNF146	4.56294180366056
NKX3-1	3.87897982436239
CCNB2	5.69918036147364
ZNF10	4.53720038645867
WDR74	5.30412749319249
FAM134A	7.8138397955992
PCNP	8.22240917726313
PURA	6.47157388543819
DNPEP	7.66177429291622
ERBB2	6.22633971822585
CREB1	5.59805579512351
NEO1	5.16746362749711
DDX3Y	3.3530587676935
RPS3A	12.6640579014317
MXRA7	8.35697107289669
LGALS3	11.4181201312749
GLT8D1	8.03199543287354
TMPRSS3	3.52450560780138
UPB1	3.09271633824641
LAT	3.92153044129242
CLDN14	3.49721801755679
DHX38	4.97159003648097
KCNA3	3.31367481862732
BTBD1	8.38020883416065
TARS2	5.34108618549743
SKIV2L2	7.59158511942993
ABCF1	7.77509411411844
CDT1	3.21742054298976
ZHX2	5.49111691450971
FCF1	4.70840277642053
LRRC49	3.80611778737994
GUCY1B2	4.24689829187873
CD28	3.24476637885725
SMARCA4	6.43835912493587
SEPT2	8.88700729617247
SOHLH2	3.36575908527372
MCOLN3	3.49393519737169
LRP8	4.2386662568136
TAGLN3	3.6805016066757
MASP2	3.61700519996567
GPATCH3	4.17363550964747
TTRAP	9.18611212319392
AGL	8.07146890939064
NFE2L3	6.43408427023055
PSD4	4.46654675904592
PALMD	4.77512667515112
CCNB1IP1	8.33402881103893
TMEM43	7.77966575973638
OBFC1	7.33063819230357
STAT5B	5.0865233887677
C14orf79	4.78041661520705
ENPEP	4.04127847607281
SSB	7.75744606647466
SCT	2.88554408393637
TIMM23	6.27041068475842
SKI	3.51096754340082
SLC22A13	3.29570504576093
AKAP3	3.45151084547161
OAS2	5.41108047520066
KIAA0423	6.14625013508033
SEC61G	8.89652541003357
CAPN11	3.06507126912886
TMEM50B	7.42810595345956
DEGS1	5.12711428836106
ARHGEF4	3.33354110301521
DBNDD1	4.48495967123324
TBL1XR1	4.40325002589872
FAIM	5.85917560191134
SP140	3.64985423618553
G6PD	4.89497656826098
NUDC	6.70368468602757
GABRP	4.54910744212319
SCARA3	5.20366284595466
TACSTD2	6.42835173779177
EIF3J	7.20073879522714
PPP2R2A	8.03685156150297
CPA3	3.50394229109426
PVALB	3.07672916999518
BCAT2	7.50742144627948
MFN1	5.26232256603906
