Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_C11
SLC22A2	4.32271624803326
SERPINF1	7.69115214034373
C20orf27	5.96175507290374
OR7A17	3.24002395700084
RPS6KA5	4.57147769094646
LHB	3.47014373102708
TAOK3	4.54591092104428
STK25	5.31780039061028
SLC12A4	3.61283071069225
BRCA1	4.3306176784632
GBL	6.11177563961129
C14orf108	7.52379068980429
CDC25B	6.29885198019841
BMP3	3.22771714082534
MAP1LC3C	3.45929965500454
TMEM180	3.57598222416069
CRYGC	3.63883613913582
SLK	5.55286008591848
POU3F1	3.41737250890613
C20orf32	3.78080596071452
USP52	5.49785731754966
HIGD1B	3.96333533170952
BAZ1B	5.84743189024752
USP6NL	5.27230828035225
SLCO2B1	4.26282104557925
ABCD4	4.395454641793
DIMT1L	6.25437413297547
SLC25A46	7.65565856937218
LARP7	7.03184571777707
TEK	3.25999261193517
CD160	3.67453970451723
TERF2IP	7.50569963358352
PHF20	6.19816893413767
COL1A1	6.88577158124664
KIAA0090	6.52594083178985
GTPBP1	4.31994494199160
GRK5	3.541909684531
AP1S2	5.92990445305593
RAB33B	4.53103967098313
CA11	4.6217557763868
ALDOC	7.21435114048807
NUDT1	6.57109572544312
ZNF212	5.42340345552152
ACBD3	7.53538751793048
ZNF83	5.91961742139989
PRDM2	4.81617498822209
GDPD5	4.45353037950323
PDCD4	6.270982919402
CEP350	6.38224972728617
FOXP3	3.2906561914206
SMYD3	8.64440895993134
CST7	5.29131559998723
SELL	4.11595916459332
CIAO1	6.98650732044136
LGI2	3.55822578764637
WDR45	6.18338262676158
ANKRD6	5.48225699939822
LTBP4	3.7421302304776
PSCD3	3.32536022254862
PYY	3.13091818546120
KCNC1	2.86136306964459
SIRT6	4.29368619268451
CCL19	3.88751924668805
ARHGEF9	4.23979050430792
ABR	4.31290233835605
C10orf22	6.76936410396601
STK17A	5.20057702213636
FOXE1	4.02069684655795
GML	2.93300261658047
CNGA3	2.91353754662560
CD38	4.15951460787679
ZDHHC6	7.71054739390094
NEFH	8.36579672302137
PGBD5	3.60324668467073
CTDSP2	7.14441692673768
RMND5B	5.92159490643976
ZNF257	3.45928151687923
DUSP4	4.28020566272702
FLJ22167	5.47772689723921
EXOSC7	6.56790572417993
ROR2	3.65766811960013
FOXM1	4.15085559892751
ZBTB48	5.08920751097169
BUD31	8.33337526656213
MAOA	3.96304996123014
CCDC41	4.51618321838358
TNNT3	3.72325732369803
FBXO11	5.56402188003094
GYPC	4.59431537690375
PLIN	3.43796435397398
RFXAP	3.7031163528984
C6orf15	4.40290068223235
RNF4	7.29012532499004
F8A1	8.33574607531886
PPP1R3D	4.91850041912804
GRB2	7.03838938955905
TPM3	3.05117059783769
SYT13	3.66141148100194
EPB42	3.66622768756646
RP5-1077B9.4	5.21735634315266
EIF1	10.3243662609029
CETN3	7.834197310519
FPGT	6.54742045799737
PRY	3.48151972179541
NTHL1	6.2349635732873
POLR2B	8.46086230498229
RPS28	11.9295918054884
GDF10	3.00614285060337
COQ9	7.45671147985627
P2RX3	2.96203107662884
GCC2	7.33775949005828
RARRES3	7.9991829370737
PLXNA1	5.84450186817219
WBP4	5.15081253398654
KIAA0100	6.66252854525478
PMF1	8.13764848220705
HS2ST1	6.14326580238928
CRELD2	7.34432530447854
C8G	3.14424388867519
CD82	5.31545074290515
PMM1	4.80431027214264
CBLL1	4.54549973686976
LIM2	3.37067437139865
VAX2	3.64843625340862
SETDB1	5.95508129462603
LRAP	3.05623384526217
GCLM	7.47785261694848
CPEB3	3.47678451513091
PPM1A	5.53230764578069
INTS1	4.30666765400864
MMP16	3.29142324712129
CAMTA1	4.80356623504569
SAMSN1	5.78133639874273
DRD3	2.97724489321152
GMPPA	5.36445998131503
C11orf73	6.2661532911624
AIPL1	3.71838027396764
PTP4A2	9.5581279061312
IL24	3.28594893189351
BDKRB1	3.19614057935635
HPCA	3.74898860739214
MLF1	7.70080268816482
SEC14L1	5.86370365043067
CHFR	5.55427383289182
EMILIN1	3.30709530593991
THADA	6.96225044691511
TAF12	6.28193483638355
NDUFS4	8.72475957466555
ID1	5.19058308093163
PIK3CB	4.44280672559903
COL18A1	5.7004951748654
PDZD3	3.37651532334748
TBC1D17	4.87731493610087
COX8A	10.1143498408834
CDCA4	6.5293660901641
C2orf44	4.97341237410907
C9orf16	7.57157710113852
ERBB2IP	8.02014508065139
EMX2	8.31700388627654
FUS	5.44149909927145
NIPSNAP3B	3.46726684636631
TF	3.29207429890423
CXorf56	4.98137051625017
CLCN4	3.91514612912151
PWP2	5.0929230814048
MMP15	3.75410304804379
MTMR14	5.85486429430191
NPR1	5.92542269072626
DNAL4	5.72336597387662
ELAC2	4.65887392360378
ASS1	10.9972220431551
IPP	4.80706478272165
TMEM59	10.0113103593128
POLR2J	8.31059128773064
SEC23IP	5.85091637536073
RGS4	4.17521465106304
UQCRC1	9.00230272881616
SNX6	7.6935973412132
DDX18	7.46207347843775
POLG	4.70246631348486
ADAM23	4.05909190951829
ZNHIT2	4.85758649602043
TFR2	4.33120138841144
NCDN	4.43149020786429
RAG1	3.82358046151557
POMT1	4.48355318678252
CYP1A1	3.24984144214029
SNAPC1	6.13512604767318
GNA11	5.28198123239602
CCDC52	3.02572996847785
CAPN1	6.83212309359667
DDHD2	5.21579321654759
UPF3A	6.16255129436812
LAGE3	7.14349843624398
GNRHR	3.16136857417936
UNC13B	5.34729763001311
TTLL4	4.0424450842531
PPBP	3.51910074476564
HTR3A	5.43991025185348
SDC2	4.83259907466816
ANKRD49	7.05221064537378
BTF3	10.9575399474297
COX7A2	11.0571702469245
SARS	8.62876390519106
C13orf18	3.45763237162528
CACNB1	3.77098351724129
QKI	6.39899335551125
SETMAR	5.26530098958673
LAMB4	3.53328505047481
MAN2B1	5.87760832343402
EML3	4.69576746193916
ACADL	3.17680454191982
OFD1	5.98555803118264
CGA	3.50178313626619
EIF3EIP	10.3590507132699
PEX16	5.76390934366192
GNG12	8.43205120594882
HABP4	4.3756023968361
CNTN2	3.49933619631172
ASNSD1	7.80784562794356
FUT4	3.83638904811271
DBH	3.77022087792654
CD53	7.67695242277133
HIST1H2BJ	3.39756797069443
TFAP2B	3.26141433721908
ACF	3.57843051056693
TMEM11	6.44787626118398
CDH8	3.80145171832071
C3orf32	3.29316430023468
AGPS	5.91182268954559
C4orf18	3.34294193334219
PCCB	8.4516743331684
IPO13	4.39433956919996
PECI	7.39945226375888
UNG	7.19944859560698
C6orf105	3.36399528334867
GSTP1	8.25814244456754
SUV420H1	7.24332117040969
ARHGAP15	3.92215889901865
LTBR	5.64285487582491
TDRKH	3.92310728547979
PSG4	3.38877895814911
SLC9A3R1	6.57570738422626
NBPF3	8.58430457441168
SLC9A3	3.65187505628312
OSBP	6.32070030438986
PRR5	4.01273245136192
CHMP7	5.80477385759249
ADRA1A	3.08834005022739
ASAH1	6.89365398604943
FKBP4	5.76039743175618
ZNF350	4.21464091598631
DOM3Z	5.46775118191642
GIPR	3.74917545573516
AHI1	4.70157171352958
BST1	3.80901914696630
NCR2	3.50743935211468
NADSYN1	4.42654258791817
UBE2W	6.09165054437839
RGS14	4.1283584565045
KRT15	4.48104873585236
SCN11A	3.53562340156566
GFI1	3.61122622903068
FHL1	4.34498487627345
SMC6	6.34741334616481
GATA1	3.82538487600505
OSGEP	6.04888676673697
ARMC6	5.72991817116784
HK3	3.60495109059435
PSMD5	7.12962796307369
RSU1	7.47279122230204
RPL4	11.5241387453276
MAD2L1	8.05297344536981
RBPMS	4.08337609220134
EIF4A3	8.92689307133241
E4F1	4.67320726666558
DLEC1	3.35742904436704
PRPF3	5.11096974128589
EMR1	3.07356662115319
CHMP2B	7.17269332820054
CAMSAP1	4.04539673201789
RPS21	10.5282270692808
XCR1	3.55646255268325
ARID5A	4.26714271969805
RBM6	5.05304340378519
UBE2N	7.79514570623021
KLF4	4.14687953468648
MGC4172	4.03229817997232
LMO4	6.83461060046872
KLKB1	3.44638542883191
HDAC3	7.39511975276966
HP	9.7981340768753
SCHIP1	6.16898911232745
BTK	4.21853810903913
KRCC1	9.10757452071323
PRND	2.92892592839365
C6orf27	3.41804856580937
PIGL	3.97800977517895
CLCA1	3.71901879576509
C1orf112	5.46532588344366
OLFML2A	4.42206014519716
HUS1	5.45855367718736
SFRS6	7.39664501945767
CXCR7	7.89095166689258
UIMC1	6.30741026364611
FXYD2	3.48785438256607
GOT2	7.74217629348185
ZNF667	4.17725862691917
TFEC	4.4981310773994
ATP7B	4.73593577294982
RAB38	4.90334780935407
POLD2	7.29783566282284
PPM1H	4.7570538244952
DCX	3.26333224903823
NFYC	5.47004440519538
ZNF228	3.60167071715265
KIN	6.63786139741092
PLSCR4	6.80635029194317
HIST1H4I	4.19884202173276
PPARGC1A	3.13429830558996
HIG2	8.16569813189126
KCNK10	3.99074393151257
EXOC1	8.03724379802727
OR6A2	3.89915101600288
ETFA	8.2268541647111
PDAP1	5.33457322810333
C19orf6	3.41426547761037
POLRMT	4.41302988243494
ZNF146	8.11470155239584
MIA2	3.12120560518808
LY6G6E	3.04791419420902
EIF4E2	8.0101442489041
NENF	5.72394731642644
HOXB5	4.51569189886638
ZNF324	4.15411365063364
CUGBP1	3.97469973416146
ENTPD7	4.08290494756155
TTC13	5.61722586800987
GJB5	3.31500371791661
PRSS22	4.61204967850953
CYP3A5	3.35929902841621
MBOAT5	4.48624569895916
CUL4B	5.72682724324057
CENPJ	3.83946427698914
KIAA0664	5.9306233846886
PITX1	3.70207321030914
PDGFRB	4.87465994349863
RDX	5.84272323453945
CELSR3	4.15651703553698
JUND	6.52886481719962
ITSN1	4.13822867049053
CHRNB1	4.96940268298899
EHBP1L1	3.51792704346917
C19orf2	8.94709664651575
FETUB	3.17569024922840
CAMK2B	3.09613508034769
DCTN1	6.94986704282235
TNKS2	6.68389049657578
MRTO4	8.43532791797433
C1QBP	6.76162924229982
TTC3	6.90342063160055
NDUFB8	8.73405008962747
CADPS2	5.62322645232127
EDG2	4.36316331665285
MYF5	3.24568949709430
SEMA3G	3.23067325956644
IL23A	4.49490537779384
GJA9	3.66553825625744
R3HDM2	6.49504583934392
C5	3.64423895861526
SLC2A10	5.87255267807387
TRIM45	4.74458863755518
TSP50	5.41866229167193
PAQR3	5.62710645884263
ANKRD26	3.32222263670276
TCP1	9.07837968400923
TMED7	6.62273799448729
CMA1	3.17130830155576
PTCRA	4.23334934270151
HCRTR1	3.57447815608581
FST	4.13187846410462
PAWR	4.00285294918419
LDLR	4.68052435585218
ASTN2	3.94588931219813
SCRN1	7.34785165858282
GPATCH8	5.79806899530392
KIF4A	6.35641019213178
TANC2	3.70782755980759
ZMYM5	3.90958989333957
PGM1	9.05408259953036
ZNF586	3.48640812119892
POLR3G	4.42850368646097
CPD	7.30718176631417
SNCAIP	4.11200815517957
DCT	3.39104818956154
HLA-DOA	3.87834162440278
TANK	6.55772065708491
RCAN1	4.47170621938185
UPK1B	6.2089616903655
DNAJB4	5.12377962382697
UGT1A8	3.46123574509591
LIMD2	3.79868319700071
HIST1H4L	3.47905319449066
PECR	4.59455571585599
HSPA2	4.69031369868186
SERP1	9.56543136110574
TACR2	3.98511812302364
NUP85	6.52286033554111
CD177	3.50008254620477
GPR135	3.24853291016333
PIGG	7.1831863289245
LGR5	3.28222832260869
JAK2	3.39565572092381
DPYSL4	3.25497711934835
TM9SF4	6.22530321301463
PTHR1	3.27249908447633
SIRPG	3.20793808162499
ZNF264	4.00715784612424
BICD1	5.60589995106377
RAB5A	6.8348715342636
FLJ13224	3.31075671339561
METTL5	9.77927710842758
HERC6	5.04180567994123
CASP1	6.90881221889276
USP9Y	2.76199762716770
LRP1B	2.90028420023146
XAF1	6.33668007175683
PLA2G4C	4.59642250322165
APOA2	3.20755983097181
SPAG6	3.13581510490663
KALRN	3.42020221270587
SECTM1	5.06613863847283
THOC7	9.23838739061323
IFNAR1	4.92446939209962
TCTA	6.60196229840936
NY-REN-7	3.57727184165495
TALDO1	9.76352098269504
B2M	12.1374363238728
LPPR4	3.91665243416538
SQLE	6.70155045712705
SEPHS1	6.85968662370747
EIF5A	7.23333529798964
FAM49A	4.56038846531325
YTHDC2	4.0522706890399
EHD2	4.19837384619664
NCF1	3.57609493723897
SPG7	5.50211893376383
ZNF614	3.3105918424167
HOXA5	6.5087534933014
NUP133	8.4706124566629
FGF12	4.96710301159445
SLMO2	8.37366317914028
INPP5B	4.11377284196426
PPID	7.0530714193557
SNTA1	4.0772492848439
IL20RA	3.49934118461181
UBE2J1	6.05061226694835
CACNG2	3.16663723019273
GCM1	3.09326796368203
ELF1	6.97436811065995
TLR5	6.54554698777312
TCFL5	7.07205669399666
C1orf107	6.87327738018578
C19orf22	7.28271516590176
SAFB2	6.07118900572077
MAP3K7IP1	3.74423826494553
NCK2	7.9018928930318
OXA1L	7.7328513084141
KIAA0652	5.9751192962528
KLRG1	3.55995968884792
FRAG1	6.03707937338948
ZSCAN12	3.15267740019898
PSMD12	7.52098931561517
E2F4	5.20983007929937
CLEC4M	3.62169933244001
KIAA0999	4.09759125797913
CLDN10	8.85320864547004
MGC13053	4.00338940510377
TAC1	2.66646414298818
GYPA	3.3519140658835
HPCAL4	3.40762707256066
TRAIP	4.07876128092335
MEX3D	4.84335284496978
KIAA0232	6.45948365026829
ERCC8	5.71488304259204
NFAT5	5.0377875564449
GPX4	10.2700538855195
CSPG4LYP1	3.31136500609630
KIAA0368	5.4364585362041
FBXO3	6.89984828821589
DVL1	6.13203211844392
CMKLR1	3.74283170937296
GPR157	3.60148517597399
TYMS	7.65134594487524
OR52A1	3.14437849291785
PEF1	7.88244127336815
ZNF750	2.95242862209329
ALG9	4.92695277444463
MCM5	5.30932355034489
SDK2	3.47370339652716
BAIAP3	3.79511765753990
RABGGTB	6.51563969009222
KCNK7	3.11736424644623
PTP4A3	6.16561518229416
ANKRD40	4.57837545567838
CALCOCO2	7.45856393981413
TMSL8	4.48376805945628
SNCA	5.33675265729847
ZNF551	3.08551152222032
HBQ1	3.35661517528065
ARHGAP26	4.75020043984349
GEMIN6	8.20279865554294
HRAS	5.45262973682231
KLRC4	2.78939991439104
BSDC1	5.95851253695875
DSC1	3.66309386723202
RNF43	4.20563696360316
NDUFAF1	6.41463994960759
MAP2K4	5.97683547371556
FOLR2	5.13661225329161
LYZL6	3.63825802505796
EPB41L3	3.51224628108267
TEKT2	3.6773521071727
CDKN2B	3.47418755728841
WSB1	6.23955191536536
ZNF480	3.13307744378127
MAP3K6	4.44347147689621
PROS1	7.60201612060855
PSMB8	9.19924728150507
HN1	7.94782632204655
MAS1	2.99045302509993
APOL1	4.95323377417373
CSHL1	3.21375020816339
ZBTB7C	3.14708735802901
AHCTF1	6.27036420032862
SAE2	9.57347776966974
ITGA2	4.33950018598371
AP2S1	8.65474145046786
P15RS	7.2828046547944
MME	3.65858098357651
VAT1	7.1243605241786
MAST4	5.00252421560211
TUFM	9.47089106273866
KRT33B	3.47636736271654
THEG	3.79868092302816
KCTD2	5.16841871747078
WDR26	9.2945489569461
MFI2	3.21940503839350
KRT34	3.22776648851202
NR4A3	3.4437911568281
SGSM3	4.37301659195639
ARSA	4.29844495181387
TOMM22	6.92269935520092
SOCS3	3.70502325483142
UNKL	3.99304194195053
POP4	10.7639308149274
BHLHB3	8.97047904504496
MALL	4.49897784524558
SOX15	5.23253174207842
CCNA2	5.95848421665841
PARK2	3.48230107387943
GPR124	3.95309573432613
TMEM132A	4.40299485467597
CGRRF1	6.53470409199043
RUVBL2	8.13279371355253
MCAT	6.14676287333879
WNT10B	3.39070073208701
ISCA1	7.00231629371308
RPAP1	3.85910582121028
C12orf48	4.8517998342205
RAI16	4.39061178840989
RPL27	9.78732430788742
EPN1	3.69378278385367
MAGI1	2.91779845091704
GBX2	3.37327871376151
SLC35A1	7.59403375350358
GAL	4.71194198176062
SLC14A2	3.65910831993547
RDH11	6.97470603505773
ZNF518	3.91145562752143
PCYT1B	3.33532206265386
AUH	6.15009743711847
EIF3H	10.8389231572161
KIF1B	7.08334622405623
MBD2	4.77247657818572
AMOTL2	7.96364383881943
C6orf120	6.46328126578727
PIGT	8.65121957754781
PSRC1	5.69739871968368
PLA2G10	4.29240645533366
ALAS1	6.73130918953722
FOXO1	5.75922695817779
C17orf62	7.20688394503535
KIF5C	3.78608552785459
DUSP10	5.44952475168259
CRLF3	7.8629452811527
CLCNKB	3.56398802718234
PSMA5	9.3200894611254
FARS2	6.63449390613256
CCDC28A	7.40403242564388
AMPD3	4.45529084380038
PIAS1	6.45512563275493
ADCYAP1R1	3.57824483588501
TMEM134	7.2773298305782
CDH20	2.93658267886558
FBXO7	7.92100062842575
FLJ14213	3.69121977832819
ZNF3	5.577555027167
LRRFIP1	6.9944763634716
TMEM49	9.0735014100436
CNOT2	7.22550018866465
CBX2	2.93478516633506
ZC3H14	6.360466689498
ALDH5A1	6.03087269578572
HNT	3.74403794046838
SERPINA4	3.26325214810109
FLJ20920	6.2062925644842
CRTAP	4.79029768144152
DDX50	8.41246221269093
STYXL1	7.47047058888826
TK2	4.47610353653134
BLVRB	7.21110137506282
STMN1	7.52510723725671
GUCA2A	3.38946815073852
DPP6	3.01657521178346
GALNT10	5.74100596066674
STK39	5.74226687291261
MMP24	4.56316391319873
CKS2	9.51285810591158
RHO	3.92650738397382
BANF1	9.45143613800311
CR1	2.98862826452584
RPS6KA2	5.04882309061387
HMBS	6.64663506285209
C20orf112	4.12492999290142
SLC25A24	8.38060413930258
MRPL22	8.91660587848608
SLC25A15	5.34745984630307
GADD45B	4.49196462850023
TDP1	5.9654174003974
ZNF287	3.96891924850255
DAAM2	5.18296576492329
C11orf57	6.18157131105329
RFK	7.7426276947813
ZFYVE9	4.00924106505780
TCTN3	7.14382801450329
STCH	6.68992473243512
LOC283871	3.85135397817264
NDUFB3	9.0463778307998
DEFB4	3.73226940241249
FPR1	4.25739777044132
FMNL1	3.60913273678397
SEPT7	9.81187696614597
PTCD2	4.47331880014194
GNLY	5.41274710901947
GRAMD1C	6.27614073798579
ZNF165	5.20012602690482
TR2IT1	4.39397575792547
ARMCX3	7.61902739999364
NDE1	5.19558878044958
MAGEF1	6.78927781471088
ITGA10	3.48685613009178
ARHGDIB	7.96517860249778
FSHB	3.87477483940480
ANXA2	10.8603894924182
HLCS	3.83133063476322
MCF2L	3.48184622943059
AK1	5.9952964406246
FH	7.46745654517032
LGALS2	3.75999847641909
SYNPO2L	2.79441923782588
KIAA1045	3.48756038880124
C1orf183	4.53594026499844
MAGEA8	3.00530604231994
DGCR8	4.68828723844303
GSR	5.45968625556572
NEU2	3.55867236078649
HIST1H4B	3.63585548198834
CACNA1C	2.98153583952545
FAM20B	6.56049050840188
HES2	3.32031096473812
PDCD6	8.90696085454333
INTS7	6.33620374918505
AMPH	3.92264047381616
UCKL1	6.14007537251807
ASB4	2.96072997123125
C10orf97	4.40104042748408
ALDH1L1	3.97750720660282
CCL23	3.38166321335607
OBSL1	4.11495424246618
SLC12A7	6.21967076088045
THAP4	5.25833168042215
RBM4B	5.33904559628647
OGFRL1	4.52097972729213
KIAA0831	5.33480833747173
C12orf11	7.8196665153125
PPP1R15A	4.36092181191032
KIAA0240	5.90023333525786
CD1B	3.21661606355382
FCGR2A	5.8033122900032
MDC1	4.64374985930233
MAN1A1	3.55982715760982
KRT9	3.35720215788096
HTR1A	3.19956257127083
OCEL1	6.10654329263868
ATP11B	5.49891626560843
NLGN4X	4.30907092414858
FBXO34	6.87180223674816
ALOX12	4.09790192262754
RB1CC1	6.46437648513339
PCDH12	4.18705313815485
RPE	5.60838918297876
EIF4E	7.03609259957107
CSDC2	3.90870100979287
ABHD5	5.17997664796273
TMBIM1	6.23229063192537
PET112L	5.340443845028
P2RXL1	3.15124730693389
F2RL2	3.27135730089611
TRMT1	6.01041746719735
IMPG2	3.68377305080288
LRRC32	5.06524305469429
BGLAP	5.43325190100377
HTR4	3.37961170748227
MRAS	5.37875325187201
TRAF6	5.26096603634943
AXL	4.26280771489089
ATP2C2	3.35754932000835
LMNB1	6.09473476716348
TELO2	4.28252288030987
PNPLA3	3.86603977957673
CSNK1E	5.70534552061666
SRP14	10.1521283773662
KCNQ4	3.15375704099642
PIK3C2B	5.82134561050573
C15orf15	9.04414277348456
TUBB2B	4.3758645794416
USP15	6.04820181000306
C12orf41	7.69486094123826
CEND1	3.40231196514762
RNF31	3.94290443658328
TCEAL2	3.52805867300252
PTGER2	5.21217737740806
UBN1	5.90636437032392
SLC5A7	3.30254870455993
SLC31A1	5.3562032988726
ADAM29	3.43911815250742
ST7L	4.37018545853464
GFOD1	5.7248587464758
CTNNA1	8.97853634556861
HRBL	3.78601920229178
CBX4	3.69086514959324
NTRK2	3.5088735166557
FOXN3	4.67396268145803
MFGE8	4.97340431573625
PFKFB2	4.01688512137992
TAS2R4	3.61971411925552
SH3TC2	3.16742350569848
IL10	3.48188662207016
PXMP4	6.56779735864785
RNF167	6.16671920176741
PRMT5	7.25937893094174
TSKU	5.54141499697539
ATPIF1	8.30697366882765
ETV3	3.19203660401308
PAK7	2.99399486985063
PDLIM1	9.57708970682719
CEP63	6.09305078936357
WDFY3	4.46345090898708
RNF126	4.61155168055877
DPM1	9.35756583027909
CLIC4	6.71113917641801
ACR	3.57989940055348
KLK7	8.35078099729655
ALOX5AP	8.0680726806718
LRP1	4.64250600342639
TNK1	5.09359181030754
TAS2R9	3.21773942887168
ZNF16	5.18777068962239
POLR1B	5.19545391422974
SLC8A2	3.68159852405751
OLFM4	3.41497420827506
TACC1	4.34867858861273
SAMHD1	6.34346659680692
ATP13A2	5.09014424841061
KRT4	4.00331442309882
PAX6	5.15035283634238
SCG2	4.1212826095784
SLC17A6	3.41116350989954
TUBB4	3.79846270385701
PADI4	3.09457418919485
FMO3	3.15983977821813
NLK	5.0838164132547
POU4F3	3.13875895102211
MDM2	3.43802021237506
CAPNS1	10.4527761342349
SDF4	7.41725737643081
ITGBL1	4.64312823060375
TAP2	4.29290363415044
OR2C1	3.454193724036
KLHDC3	6.94904931922753
EFHD2	5.65998664062656
GALR3	3.45724484441269
NBEA	3.30854220926457
ABCA6	3.12654000990518
ABBA-1	3.70929294144611
GNAI1	5.62640542491873
CLDN3	7.4444271446164
AKT2	3.26575466896345
EGFR	4.38647904952274
VPS4B	7.74368969369135
RBM16	7.83322684359595
GALNT6	6.17384957679843
ZDHHC3	5.55372982439983
SLC25A4	6.84123032344377
CYB5B	5.81607271697294
NDRG1	8.86089468685951
SESN1	4.96080233965423
GBE1	8.07651307970153
MRPL46	6.47964040500512
CLASP1	5.34899553609632
FARP2	3.89752532075462
ACOT11	3.88669088575839
LDHAL6B	2.99689771151221
MAPKAPK3	5.37824656041113
NCAM2	3.06749557951119
AFAP1	4.1326233545007
PRKD2	5.01803917416674
OR2H2	3.31407715838684
ZFP36L1	7.07292255268292
DZIP1	4.57200186077128
GPR161	4.0380341491043
RNF146	4.97718688607559
NKX3-1	3.87938263451689
CCNB2	7.4932407644275
ZNF10	3.73890854910576
WDR74	6.14066379019841
FAM134A	7.75425252989661
PCNP	9.11214007240218
PURA	5.74460526607667
DNPEP	6.7906638895271
ERBB2	5.12853687139314
CREB1	6.39268191443377
NEO1	5.53836076845616
DDX3Y	3.35690930073957
RPS3A	13.0118196286892
MXRA7	8.56424684751061
LGALS3	10.4853166066497
GLT8D1	6.87997234093265
TMPRSS3	6.14904080040125
UPB1	3.18793058353221
LAT	3.70599067973921
CLDN14	3.72539340753457
DHX38	4.55985387483389
KCNA3	2.97917457192743
BTBD1	7.75296337715581
TARS2	6.17756887417207
SKIV2L2	8.1020041944359
ABCF1	7.9457941389015
CDT1	3.16828327676466
ZHX2	6.80496188823642
FCF1	4.82876397049211
LRRC49	4.53125270391028
GUCY1B2	3.74639878901889
CD28	3.37052166212651
SMARCA4	5.61207735877605
SEPT2	8.44476973619933
SOHLH2	3.41929389026575
MCOLN3	3.62226032069469
LRP8	5.36090962539402
TAGLN3	3.94595555482068
MASP2	3.68660364629896
GPATCH3	5.02181804115449
TTRAP	8.93372927983937
AGL	7.12937987432253
NFE2L3	6.21139165542733
PSD4	4.20188565170702
PALMD	4.2736448022798
CCNB1IP1	7.92130742414146
TMEM43	6.4456991636391
OBFC1	6.71022103212652
STAT5B	4.46806067846791
C14orf79	4.85734805503774
ENPEP	4.18228598546399
SSB	8.21980618814368
SCT	3.05983194137355
TIMM23	7.14334708836122
SKI	3.86158239131238
SLC22A13	3.20812597874008
AKAP3	3.52169400273949
OAS2	4.54313781300405
KIAA0423	5.06980014245024
SEC61G	10.2895182806985
CAPN11	3.21881093691641
TMEM50B	7.74554415861513
DEGS1	7.34096072750892
ARHGEF4	3.30847749502745
DBNDD1	4.01322707486237
TBL1XR1	5.79863415749354
FAIM	5.76191405911427
SP140	3.2254582655551
G6PD	5.5984312578721
NUDC	7.31374303612124
GABRP	3.9035224110814
SCARA3	5.61031488942042
TACSTD2	5.95949428811905
EIF3J	7.07883830467674
PPP2R2A	8.098946409457
CPA3	3.71286249445498
PVALB	3.01783806295698
BCAT2	6.33630455690037
MFN1	6.9111578867118
