Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D02_443148
MAX	4.74411187175586
GRM2	3.96165555381096
OSBPL8	7.53185723666958
PROSC	6.32398106944312
NR4A2	6.08116076351086
RICS	4.0694850054343
PIR	5.5597391856112
PPCS	8.1440706742181
IPO9	6.64046605017295
LONP1	6.5604262512527
EVC	4.42293145078274
CXCL13	3.77406152819456
SCYL3	4.93894242274722
KIAA1199	6.93406092511924
SORL1	6.49830568177104
NAT10	5.94108576603931
CHD1	6.69816585110338
SYN3	3.49317490725951
DMC1	3.88938605664425
SLC22A2	3.85196544636584
SERPINF1	8.87619682133197
C20orf27	5.80853983803162
OR7A17	3.25640163369021
RPS6KA5	3.93565830778227
LHB	3.46000711413622
TAOK3	4.73300445703012
STK25	5.81426785824396
SLC12A4	3.76236024021502
BRCA1	4.25816976738673
GBL	4.83155031730818
C14orf108	7.76234979709822
CDC25B	7.47438897478628
BMP3	3.30815526935145
MAP1LC3C	3.3754080487478
TMEM180	4.66371107965806
CRYGC	3.57591749956958
SLK	6.65639212866208
POU3F1	3.26426032177829
C20orf32	3.94506522114128
USP52	5.85542114177255
HIGD1B	3.97505665406287
BAZ1B	6.64557510193865
USP6NL	5.84261573132249
SLCO2B1	4.0671572846865
ABCD4	4.44448844049153
DIMT1L	5.86229493290272
SLC25A46	7.51373675076458
LARP7	6.88856099673297
TEK	3.69868877225729
CD160	3.55584192181047
TERF2IP	7.12338938501489
PHF20	6.1793238602595
COL1A1	8.72156275988587
KIAA0090	5.24581278631265
GTPBP1	4.34823174589934
GRK5	3.80368417569024
AP1S2	6.6613008905732
RAB33B	4.08992127084821
CA11	4.62301641561883
ALDOC	5.19098433937523
NUDT1	6.33806197435562
ZNF212	5.48462723026633
ACBD3	7.13276124335129
ZNF83	6.76930144488845
PRDM2	5.01726396044567
GDPD5	6.22089933094937
PDCD4	5.43827764087101
CEP350	6.95950498930318
FOXP3	3.28692854655586
SMYD3	6.81959450483211
CST7	4.09830248966558
SELL	3.72229484467404
CIAO1	6.39058659982358
LGI2	3.8935383620934
WDR45	6.38541560639966
ANKRD6	5.28938628686049
LTBP4	4.26244472881283
PSCD3	3.35397166879746
PYY	3.30098270459989
KCNC1	2.98911198547832
SIRT6	4.05112445200413
CCL19	3.87049651401124
ARHGEF9	4.14733863207232
ABR	4.76916935749942
C10orf22	7.00210525068361
STK17A	4.69680615355484
FOXE1	3.48461936382218
GML	3.08509328203207
CNGA3	2.88222500682992
CD38	3.29460939141938
ZDHHC6	7.84305691339427
NEFH	4.94685060327777
PGBD5	3.80067777069767
CTDSP2	6.92997991889825
RMND5B	6.59023204475612
ZNF257	4.21940622014714
DUSP4	4.49658586995711
FLJ22167	4.21195021393204
EXOSC7	5.83844367992282
ROR2	3.91359506602292
FOXM1	6.58217414755307
ZBTB48	4.57557063704597
BUD31	7.4231214256064
MAOA	3.86416715410165
CCDC41	4.86484612361352
TNNT3	4.18675852306448
FBXO11	6.25608542049707
GYPC	6.0768429917161
PLIN	3.50323166816690
RFXAP	3.57940893920289
C6orf15	3.83414020257457
RNF4	8.22114574569659
F8A1	7.5838446391394
PPP1R3D	4.61064707924263
GRB2	7.83814616233691
TPM3	3.13821366855987
SYT13	3.95133265528983
EPB42	3.52179295010818
RP5-1077B9.4	5.54861345318216
EIF1	10.1201068567708
CETN3	7.50718816617338
FPGT	4.75341325277827
PRY	3.52431250244991
NTHL1	5.03400414907285
POLR2B	8.2441787114968
RPS28	12.5529832946086
GDF10	3.06232699714343
COQ9	6.90752692864771
P2RX3	2.99520395392937
GCC2	7.21146785548594
RARRES3	4.64926034450315
PLXNA1	6.7588979089158
WBP4	5.15095535593914
KIAA0100	6.14731704720715
PMF1	6.02658996776675
HS2ST1	5.86719860167064
CRELD2	6.70970238021545
C8G	3.21244888734082
CD82	6.55170873093503
PMM1	5.69621472383506
CBLL1	5.57507258311201
LIM2	3.32822800920438
VAX2	4.61301401143598
SETDB1	5.08624979302672
LRAP	4.39790986257868
GCLM	6.32221795972203
CPEB3	3.48409737857619
PPM1A	5.35312743708511
INTS1	4.48368024472615
MMP16	3.24530955499799
CAMTA1	3.64335264677646
SAMSN1	4.84971872443393
DRD3	2.83240630580149
GMPPA	5.26474753937885
C11orf73	5.11363821276137
AIPL1	3.55473310497677
PTP4A2	9.59076337779152
IL24	3.30669476834669
BDKRB1	3.44274168875778
HPCA	3.71578618341781
MLF1	5.70952612439098
SEC14L1	6.61000470895196
CHFR	5.91670190362245
EMILIN1	4.37198051906379
THADA	6.9387653268056
TAF12	5.17052475224837
NDUFS4	8.6120842224998
ID1	7.68878825227798
PIK3CB	3.99292580618795
COL18A1	8.26509534901497
PDZD3	3.3167477686768
TBC1D17	5.22600096529962
COX8A	10.7377047238159
CDCA4	6.06107415633477
C2orf44	5.26257261584485
C9orf16	8.08390923194632
ERBB2IP	8.4229828914053
EMX2	9.41494273372588
FUS	6.19571912913468
NIPSNAP3B	3.85649201963058
TF	3.47394524956542
CXorf56	5.65653004548188
CLCN4	3.97568102963091
PWP2	5.54088207585784
MMP15	4.7936582744689
MTMR14	5.65003672900897
NPR1	4.41908437425328
DNAL4	5.26305123137169
ELAC2	4.3238615347797
ASS1	10.4631420436711
IPP	5.58667660767767
TMEM59	9.35192080366525
POLR2J	8.77183479766661
SEC23IP	5.45911838859436
RGS4	4.83899257493738
UQCRC1	9.49327961752479
SNX6	6.67626034985677
DDX18	6.94283832211495
POLG	4.45111550596583
ADAM23	3.93081645869019
ZNHIT2	4.93214327864426
TFR2	3.4045995236779
NCDN	4.20885143094502
RAG1	3.28037375964346
POMT1	4.59141128898575
CYP1A1	3.51684938963105
SNAPC1	5.04597107814046
GNA11	5.8543787669872
CCDC52	2.87516935511551
CAPN1	7.91780746317498
DDHD2	7.02602626335166
UPF3A	6.85675272979116
LAGE3	6.41294269233988
GNRHR	3.13553128638040
UNC13B	5.00141163068597
TTLL4	4.76415158581952
PPBP	3.05547839448319
HTR3A	4.05769779027900
SDC2	5.45172677106688
ANKRD49	5.96408073357952
BTF3	10.4470480289641
COX7A2	10.2633944352501
SARS	8.83122508246184
C13orf18	3.67746803365263
CACNB1	3.84846745078059
QKI	5.6595559851598
SETMAR	4.9504272124813
LAMB4	3.46367415897375
MAN2B1	7.18405386650556
EML3	5.98604295613066
ACADL	3.41357951080853
OFD1	7.89985510899531
CGA	3.47913919382535
EIF3EIP	10.6323714679690
PEX16	5.15786345347187
GNG12	7.83597434048714
HABP4	5.42713493241299
CNTN2	3.63113619222092
ASNSD1	7.30932688138385
FUT4	3.71387574361728
DBH	3.35795718917602
CD53	6.02306768142586
HIST1H2BJ	3.73337329220161
TFAP2B	3.09241826632288
ACF	3.52934297298827
TMEM11	5.96992406245671
CDH8	3.22872828440960
C3orf32	3.33402212561374
AGPS	4.60341049193877
C4orf18	3.21848341902087
PCCB	7.62805866875972
IPO13	5.2113092122347
PECI	7.08254036240562
UNG	6.26346106035993
C6orf105	3.51117619978073
GSTP1	9.70636869876095
SUV420H1	8.19838253970039
ARHGAP15	3.67026832228000
LTBR	6.61368539047174
TDRKH	3.73223585958702
PSG4	3.3861806275352
SLC9A3R1	6.80439082933092
NBPF3	9.42832349325595
SLC9A3	3.66654074970040
OSBP	6.61367156582252
PRR5	5.29652025450205
CHMP7	6.05004076262787
ADRA1A	3.01172785405444
ASAH1	7.24065829730581
FKBP4	7.63019401242702
ZNF350	4.69721734773697
DOM3Z	4.90129007362407
GIPR	3.66744985933628
AHI1	4.02610531008153
BST1	3.82131612001222
NCR2	3.56853568416193
NADSYN1	5.6065477657034
UBE2W	5.53932520674691
RGS14	4.05360792030531
KRT15	3.77831369558481
SCN11A	3.75857468061866
GFI1	3.56670106332071
FHL1	5.42668615463642
SMC6	6.99749203412882
GATA1	3.6516880885335
OSGEP	4.06145013930863
ARMC6	5.41090016221761
HK3	3.63898778253503
PSMD5	6.53482708032252
RSU1	7.46674837492688
RPL4	12.0545614282298
MAD2L1	7.50996463045696
RBPMS	5.78716645397801
EIF4A3	9.86214507290143
E4F1	4.80805005585102
DLEC1	3.47502238384209
PRPF3	5.20652121665689
EMR1	2.95189981336496
CHMP2B	8.12664335279094
CAMSAP1	4.48846646269747
RPS21	9.76421902560319
XCR1	3.25773800633046
ARID5A	4.67411153971472
RBM6	5.73670095738961
UBE2N	6.73066085020009
KLF4	5.39179751564257
MGC4172	4.8136343273743
LMO4	6.98778530827856
KLKB1	3.1433162562903
HDAC3	6.32783274865379
HP	3.87501491886272
SCHIP1	6.73770028892934
BTK	4.36143007204587
KRCC1	7.24801933115386
PRND	3.70908233970414
C6orf27	3.6143065761889
PIGL	3.90179495661876
CLCA1	3.73294112997918
C1orf112	4.27441526602795
OLFML2A	5.91129021338613
HUS1	4.87915309887447
SFRS6	6.70790210666647
CXCR7	9.7897882361155
UIMC1	6.15166011927456
FXYD2	3.54258238587250
GOT2	7.38992379832376
ZNF667	3.25993444410788
TFEC	3.67802796287614
ATP7B	4.42439787954018
RAB38	4.45807926390293
POLD2	6.74695555433319
PPM1H	6.07935570650381
DCX	3.3272168306239
NFYC	5.95146259312645
ZNF228	4.22528805992755
KIN	7.09697390878710
PLSCR4	5.05547773250441
HIST1H4I	4.14541740176416
PPARGC1A	3.49165593723478
HIG2	7.25957992872196
KCNK10	3.99351874371453
EXOC1	7.24250048072307
OR6A2	3.63465143451976
ETFA	9.01376939770929
PDAP1	5.50181763046098
C19orf6	3.51031470901414
POLRMT	4.39733856138121
ZNF146	8.1320338448042
MIA2	3.2737563366245
LY6G6E	3.0490850923694
EIF4E2	8.539732357238
NENF	5.13385714001129
HOXB5	5.40722055866733
ZNF324	4.28049213796738
CUGBP1	4.40603083135738
ENTPD7	4.85874017584221
TTC13	6.01575770349161
GJB5	3.11701984407122
PRSS22	4.54719202724101
CYP3A5	3.25869656520339
MBOAT5	5.41766094366671
CUL4B	5.578746402085
CENPJ	3.84645928870315
KIAA0664	6.19810267251181
PITX1	3.52355561511752
PDGFRB	6.08425254430029
RDX	5.35467244190147
CELSR3	4.35511245404251
JUND	6.38486515103166
ITSN1	5.04132176250866
CHRNB1	3.83401787592455
EHBP1L1	4.96516618145921
C19orf2	7.37766026965476
FETUB	3.17585011733816
CAMK2B	3.29338787125829
DCTN1	6.69826856379086
TNKS2	7.17984623551034
MRTO4	6.9481989545025
C1QBP	5.86803040634457
TTC3	8.13513090244261
NDUFB8	8.66612331842357
CADPS2	4.36269913703693
EDG2	4.52832890848303
MYF5	3.00816511657917
SEMA3G	3.02901115408259
IL23A	4.13318063308887
GJA9	3.63853799686351
R3HDM2	6.34680154053813
C5	3.97399648624459
SLC2A10	6.02176400112583
TRIM45	4.70074491537407
TSP50	3.87059546950777
PAQR3	5.03678416654446
ANKRD26	3.60833965926328
TCP1	8.512960674195
TMED7	6.86678633896335
CMA1	2.93963364246941
PTCRA	4.37002790682225
HCRTR1	3.11825721653203
FST	3.7303612950879
PAWR	4.06687079642438
LDLR	4.61578115789342
ASTN2	3.69543954457845
SCRN1	6.99780779226464
GPATCH8	5.95938514919601
KIF4A	7.08865433050608
TANC2	5.04477047253690
ZMYM5	4.6140826520386
PGM1	9.60489081902563
ZNF586	5.69863314008255
POLR3G	3.80481432070619
CPD	5.39901370236233
SNCAIP	4.28403714227351
DCT	3.40064703542097
HLA-DOA	3.53803780331708
TANK	5.83691648414856
RCAN1	4.88469670388384
UPK1B	6.15073073804117
DNAJB4	4.79960801114432
UGT1A8	3.03884114379001
LIMD2	3.74959674780516
HIST1H4L	3.50100485435714
PECR	5.0806072532518
HSPA2	7.48812882079658
SERP1	9.96326114963587
TACR2	3.35415587500901
NUP85	7.33745326726812
CD177	3.52901726742238
GPR135	3.21607929718818
PIGG	6.64234525358756
LGR5	3.13662476879597
JAK2	3.38406002819527
DPYSL4	3.7691234419381
TM9SF4	5.6178011505515
PTHR1	3.42605650467877
SIRPG	2.88795834171715
ZNF264	6.58094777491618
BICD1	4.97410111104397
RAB5A	6.65407568815963
FLJ13224	3.17188564664582
METTL5	9.37696938486986
HERC6	4.91167898423101
CASP1	4.63956703947508
USP9Y	2.77393379850806
LRP1B	2.73091392061334
XAF1	5.62939253099993
PLA2G4C	3.66598349745884
APOA2	3.08529868877968
SPAG6	3.02557554668701
KALRN	3.73030013259214
SECTM1	5.85951042647287
THOC7	8.19304552695911
IFNAR1	4.12469781562137
TCTA	6.43721106996341
NY-REN-7	3.96026828305018
TALDO1	9.31104120672108
B2M	11.3122395664413
LPPR4	5.45653038926466
SQLE	5.80633239317695
SEPHS1	6.64907018610317
EIF5A	6.38986932772181
FAM49A	4.88226475453559
YTHDC2	4.63581796064217
EHD2	4.6454502071555
NCF1	3.56258237475725
SPG7	5.60448208195705
ZNF614	3.70580542901621
HOXA5	4.94495418112904
NUP133	7.8278062154864
FGF12	4.2349635732873
SLMO2	7.67187975031782
INPP5B	4.68180792265244
PPID	6.84661843787024
SNTA1	4.50450285148981
IL20RA	3.71150923233993
UBE2J1	5.32639217979898
CACNG2	3.03643691525622
GCM1	3.29376602459741
ELF1	7.22540942727374
TLR5	4.31313989827904
TCFL5	6.61709984019147
C1orf107	5.58744906024563
C19orf22	6.96288021179792
SAFB2	6.2475012231501
MAP3K7IP1	3.94070887237791
NCK2	8.05631638150344
OXA1L	7.68555373092724
KIAA0652	4.72864817945006
KLRG1	3.54798590683513
FRAG1	5.43438071044705
ZSCAN12	2.95347793201119
PSMD12	7.96772283589445
E2F4	5.18537136197542
CLEC4M	3.69638730670553
KIAA0999	4.65816429402738
CLDN10	4.68355173000437
MGC13053	4.1593972699017
TAC1	2.71121502303192
GYPA	3.39585873273124
HPCAL4	3.26273274539230
TRAIP	5.03088902481274
MEX3D	4.98349815016305
KIAA0232	7.18756471894351
ERCC8	4.60683316825481
NFAT5	5.13700550112177
GPX4	10.0830527041704
CSPG4LYP1	3.52789192700906
KIAA0368	6.53682464681073
FBXO3	5.96849418781014
DVL1	6.75368755805683
CMKLR1	3.38919135760622
GPR157	3.30023789557927
TYMS	7.83868632342732
OR52A1	3.05501079630695
PEF1	7.56335689257036
ZNF750	4.21225620813646
ALG9	5.09857075757991
MCM5	5.15445162963487
SDK2	3.54817551670561
BAIAP3	3.60621869775714
RABGGTB	7.9422549699634
KCNK7	3.28786016368875
PTP4A3	6.50059562021416
ANKRD40	4.3001254566166
CALCOCO2	9.04630205224422
TMSL8	5.41272036604259
SNCA	4.22442510121387
ZNF551	4.02903020110039
HBQ1	3.52781379546733
ARHGAP26	4.272658827924
GEMIN6	6.43742139921018
HRAS	5.31887885563773
KLRC4	2.77792989547126
BSDC1	6.21115010583594
DSC1	3.72073628086540
RNF43	5.01311817680279
NDUFAF1	6.17046912836201
MAP2K4	5.0755649986328
FOLR2	4.10359228688536
LYZL6	3.60287009516128
EPB41L3	3.52523080739958
TEKT2	3.46060137677625
CDKN2B	3.76964830590423
WSB1	6.48033044192893
ZNF480	3.70158821082016
MAP3K6	4.3459264442695
PROS1	4.95245821685406
PSMB8	6.85299452167713
HN1	8.86672494210055
MAS1	3.4008963698592
APOL1	4.16366871483447
CSHL1	3.35368919152982
ZBTB7C	2.88864961763405
AHCTF1	6.1396173922252
SAE2	9.2723743526962
ITGA2	3.68010612145342
AP2S1	9.15992059754143
P15RS	5.6670775326867
MME	3.57186730730573
VAT1	7.22067161811248
MAST4	5.11237873394819
TUFM	9.1746864818171
KRT33B	3.32526358883801
THEG	3.82682891752217
KCTD2	5.64008823815579
WDR26	8.63980702176545
MFI2	3.62561632649391
KRT34	2.99234230718547
NR4A3	4.02134109765031
SGSM3	4.38095324424137
ARSA	3.67938055083480
TOMM22	5.16343362923839
SOCS3	3.69927198620072
UNKL	3.85363460875545
POP4	7.49592161550834
BHLHB3	7.85187606771902
MALL	3.92016782784499
SOX15	4.41654744743576
CCNA2	6.08006882421787
PARK2	3.12578676957391
GPR124	4.72619352032276
TMEM132A	5.96682128921123
CGRRF1	4.92071048388352
RUVBL2	7.79595590946816
MCAT	5.49697881632956
WNT10B	3.660397145917
ISCA1	7.23199500839116
RPAP1	4.22011081610140
C12orf48	5.19849240308694
RAI16	6.02951455136033
RPL27	9.60236914445374
EPN1	3.95586829961174
MAGI1	3.14644297712017
GBX2	3.21423565873845
SLC35A1	6.84024863158399
GAL	3.91386729339082
SLC14A2	3.44109340566175
RDH11	6.41753669201187
ZNF518	4.32226321575206
PCYT1B	3.27195308965083
AUH	7.6985603381677
EIF3H	10.3489662345420
KIF1B	7.41484250077076
MBD2	4.62194934558552
AMOTL2	7.99844013429749
C6orf120	5.70607913199533
PIGT	7.24686423272634
PSRC1	5.56051511428378
PLA2G10	4.2378458309703
ALAS1	6.75938302201335
FOXO1	7.1880490959108
C17orf62	7.45111349314265
KIF5C	4.24109345329143
DUSP10	4.51632090216011
CRLF3	6.81153697628457
CLCNKB	2.98998404113753
PSMA5	9.55126093564015
FARS2	5.36266409350387
CCDC28A	5.59752373171085
AMPD3	4.69964022713133
PIAS1	7.13488015572523
ADCYAP1R1	3.31184752082127
TMEM134	6.52946355954327
CDH20	2.85430551949636
FBXO7	7.67219871173789
FLJ14213	3.24933932498687
ZNF3	5.58737981170135
LRRFIP1	7.36320543446482
TMEM49	9.08105053369056
CNOT2	7.38555911167901
CBX2	3.26003986259199
ZC3H14	5.96046441252394
ALDH5A1	4.54503574742009
HNT	5.61001496298643
SERPINA4	2.87170214213889
FLJ20920	6.07283098661351
CRTAP	5.61652495091876
DDX50	8.20648395508474
STYXL1	7.01109328938369
TK2	4.95749416131131
BLVRB	6.99828371055202
STMN1	7.9898659269967
GUCA2A	3.45152568588861
DPP6	2.87552476761704
GALNT10	4.89822254844746
STK39	6.0395370841455
MMP24	4.46560563675395
CKS2	10.5896102325901
RHO	3.70118280929384
BANF1	9.31038811961674
CR1	3.03802476863302
RPS6KA2	5.08161720090301
HMBS	5.79508257113129
C20orf112	3.79058842823706
SLC25A24	8.05526853199463
MRPL22	7.99548872840283
SLC25A15	5.48936167708142
GADD45B	6.28882553023279
TDP1	5.6918144300139
ZNF287	3.34340085486562
DAAM2	4.6139206139954
C11orf57	4.79328230646673
RFK	7.15017028009803
ZFYVE9	4.21706045444552
TCTN3	6.86524534601442
STCH	6.71233020114777
LOC283871	3.47790917489496
NDUFB3	8.53493937518284
DEFB4	3.89299640752282
FPR1	3.81230903935828
FMNL1	3.82840517742789
SEPT7	9.91042708223764
PTCD2	4.57312338402782
GNLY	3.48360312570207
GRAMD1C	3.60969288389063
ZNF165	5.09510626672816
TR2IT1	3.98901355594899
ARMCX3	7.86141144254596
NDE1	6.14998894075597
MAGEF1	7.21852185006107
ITGA10	4.10060411559435
ARHGDIB	7.33124759382182
FSHB	3.70430040038180
ANXA2	11.5632978841272
HLCS	4.11833580440185
MCF2L	5.22558285452516
AK1	6.25086582082137
FH	6.8818564953278
LGALS2	3.53330216282892
SYNPO2L	2.88975172190195
KIAA1045	3.50258734089398
C1orf183	4.74326081668373
MAGEA8	3.14141678943751
DGCR8	4.35588793109511
GSR	5.75666249374711
NEU2	3.20842474728967
HIST1H4B	3.60762549397523
CACNA1C	3.13191770323444
FAM20B	6.10464849864945
HES2	3.26928765261948
PDCD6	8.82447139401982
INTS7	5.6670702758026
AMPH	4.08586012515984
UCKL1	5.99575464544456
ASB4	3.19228212739986
C10orf97	4.94150876945113
ALDH1L1	3.7964563494585
CCL23	3.2412868299947
OBSL1	5.37893604046052
SLC12A7	7.60263442195592
THAP4	5.92681355380541
RBM4B	6.09581920703266
OGFRL1	4.00381074178444
KIAA0831	5.33960919009051
C12orf11	6.98824590449855
PPP1R15A	4.96467330586649
KIAA0240	4.57723172785721
CD1B	3.20338146204259
FCGR2A	5.24643748311322
MDC1	5.62649666548772
MAN1A1	3.21827720422545
KRT9	3.60413093252935
HTR1A	3.26109922093501
OCEL1	6.76750355467625
ATP11B	6.49547128970929
NLGN4X	4.74653297763173
FBXO34	6.46423263149584
ALOX12	3.59623116648378
RB1CC1	6.98289603208224
PCDH12	4.63563011787561
RPE	5.35786419065974
EIF4E	6.20376155628722
CSDC2	4.19293238934552
ABHD5	4.73006468461414
TMBIM1	7.03629319483279
PET112L	4.24460351677369
P2RXL1	3.57195165054161
F2RL2	3.12448074654345
TRMT1	5.48272254504206
IMPG2	3.77631555390212
LRRC32	6.77730709368211
BGLAP	4.55266534549374
HTR4	3.38778963833619
MRAS	5.44771915179516
TRAF6	4.71388151059732
AXL	5.23239472267212
ATP2C2	3.42669664647452
LMNB1	5.99625443338323
TELO2	4.27456185929132
PNPLA3	3.55500412634686
CSNK1E	6.6985998657185
SRP14	10.2507409390528
KCNQ4	3.35573378294557
PIK3C2B	6.5783039272564
C15orf15	7.87756545178983
TUBB2B	5.89761339272522
USP15	5.74295780371386
C12orf41	7.72737145937803
CEND1	3.55579641085024
RNF31	3.77082900571421
TCEAL2	3.51312252681738
PTGER2	3.56749971763730
UBN1	6.20608594145766
SLC5A7	3.21610002546522
SLC31A1	6.69510124860404
ADAM29	3.42242643996038
ST7L	3.73975640728657
GFOD1	6.02565968664877
CTNNA1	8.71988291041749
HRBL	3.94147545672213
CBX4	4.12583878416144
NTRK2	3.43424210772592
FOXN3	4.64916461044851
MFGE8	6.20099211848733
PFKFB2	3.89552915093081
TAS2R4	3.28509681590833
SH3TC2	3.11418348673826
IL10	3.22146926714015
PXMP4	7.24972543981397
RNF167	6.04281827318156
PRMT5	5.91224056030541
TSKU	5.52509803480134
ATPIF1	8.00901958167981
ETV3	3.42899852690708
PAK7	3.02777846283225
PDLIM1	9.8810279573026
CEP63	5.85824143637771
WDFY3	4.49761103543586
RNF126	5.06938453386986
DPM1	9.8417859320926
CLIC4	6.82732632404777
ACR	3.81643371090228
KLK7	6.3109578887054
ALOX5AP	5.67018121350197
LRP1	5.25149599083689
TNK1	4.24583033603886
TAS2R9	3.24121204328255
ZNF16	4.88415533068551
POLR1B	5.78839255668739
SLC8A2	3.80662090996223
OLFM4	2.88935653202391
TACC1	4.6850259192428
SAMHD1	6.67012241750752
ATP13A2	5.33993778355626
KRT4	4.05292288089594
PAX6	3.40036912134205
SCG2	4.1617071642424
SLC17A6	3.43343708325282
TUBB4	4.17128966874657
PADI4	2.95901309500736
FMO3	3.11994401389747
NLK	4.15974971706724
POU4F3	3.1886913089489
MDM2	3.43792575963352
CAPNS1	8.97171377795437
SDF4	7.03779442542525
ITGBL1	4.47141499425501
TAP2	3.91890962920409
OR2C1	3.34899850672759
KLHDC3	5.71319350450945
EFHD2	6.35776877036674
GALR3	3.59983057185173
NBEA	3.69377651066765
ABCA6	3.17347722590167
ABBA-1	3.95003245480963
GNAI1	5.78023687413207
CLDN3	7.31297114615746
AKT2	3.44920772549617
EGFR	4.00928617787384
VPS4B	6.78728683907828
RBM16	7.45541000479172
GALNT6	5.90060833016307
ZDHHC3	4.86236843808415
SLC25A4	7.10913831917993
CYB5B	5.65928725023768
NDRG1	7.31291867531424
SESN1	4.22500291682855
GBE1	6.6948004862671
MRPL46	6.28655564659158
CLASP1	6.00003009664997
FARP2	4.79981449868361
ACOT11	4.03308569756691
LDHAL6B	2.94882962509138
MAPKAPK3	5.4216094005826
NCAM2	3.20334426866122
AFAP1	4.96907563791379
PRKD2	6.33706052647517
OR2H2	3.33481611015502
ZFP36L1	7.38674820794161
DZIP1	5.03923668931372
GPR161	3.93551048291925
RNF146	4.36582675243493
NKX3-1	3.90800937892825
CCNB2	9.17147323724185
ZNF10	3.73867058538499
WDR74	5.88719374306512
FAM134A	7.56992709341165
PCNP	7.93373351140751
PURA	5.40770978767827
DNPEP	7.29453619667562
ERBB2	5.06378839539011
CREB1	5.78130637915531
NEO1	6.56534373018516
DDX3Y	3.28170113622125
RPS3A	12.7446508395605
MXRA7	8.90744752843714
LGALS3	10.1614328539716
GLT8D1	6.6722424217682
TMPRSS3	7.69112859945092
UPB1	3.21372499704392
LAT	4.16656184287635
CLDN14	3.71975112799725
DHX38	4.71083774651579
KCNA3	3.23527451456349
BTBD1	8.28565394422248
TARS2	5.05877194771758
SKIV2L2	7.6701308479627
ABCF1	8.10571049082572
CDT1	3.31544120671221
ZHX2	6.8768667827236
FCF1	4.58671336779437
LRRC49	4.71831724249888
GUCY1B2	3.85149667091254
CD28	3.31994618196947
SMARCA4	7.22856712444583
SEPT2	9.12026018763043
SOHLH2	3.29350322204066
MCOLN3	3.62102876590000
LRP8	5.60599317565673
TAGLN3	3.57860798493174
MASP2	3.48572823213265
GPATCH3	4.42076568939182
TTRAP	8.63366255378845
AGL	7.65425994264721
NFE2L3	5.81688658364317
PSD4	4.00413335171234
PALMD	4.23346432863780
CCNB1IP1	7.62196052084325
TMEM43	6.5637233426488
OBFC1	6.9140573291337
STAT5B	3.98327902949524
C14orf79	4.10680476225853
ENPEP	4.11482178820015
SSB	8.51086157447134
SCT	3.16601271437496
TIMM23	6.99185984125206
SKI	3.90846115736398
SLC22A13	3.15696844919151
AKAP3	3.99847232948551
OAS2	4.20702668657924
KIAA0423	5.33798727765292
SEC61G	9.6247796181208
CAPN11	3.1496815417562
TMEM50B	7.23195180919154
DEGS1	7.98860910992822
ARHGEF4	3.47037140969153
DBNDD1	4.32025325034409
TBL1XR1	5.62422295613845
FAIM	5.91166362556446
SP140	2.92710871455561
G6PD	5.51228981059413
NUDC	7.65751134009438
GABRP	3.19116029736107
SCARA3	4.19969076441167
TACSTD2	6.02747932162074
EIF3J	7.21768530014986
PPP2R2A	8.20314857684487
CPA3	3.36670266891631
PVALB	3.22565021928589
BCAT2	6.45753005150901
MFN1	5.99388217869291
