Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E04_543634
ACBD3	7.84115227731418
ZNF83	4.89207295845159
PRDM2	4.91752450603266
GDPD5	4.21113316910752
PDCD4	5.67005518826873
CEP350	6.0412544089212
FOXP3	3.18722504470329
SMYD3	7.54250173967268
CST7	3.69051736046483
SELL	4.14856347095494
CIAO1	6.31753254592216
LGI2	4.37330234753094
WDR45	6.34737752381535
ANKRD6	5.63611677616053
LTBP4	3.92274126929874
PSCD3	3.42621151109058
PYY	3.61553130820915
KCNC1	3.50933091594212
SIRT6	3.84886912993477
CCL19	4.01269767475626
ARHGEF9	4.81988086894526
ABR	4.49207126084613
C10orf22	7.07066064186324
STK17A	4.87551305005671
FOXE1	3.39674325884474
GML	3.29444084163101
CNGA3	3.06731043816784
CD38	3.91431760644383
ZDHHC6	8.06546577011837
NEFH	3.31295342534731
PGBD5	4.31333741978099
CTDSP2	8.61111059782413
RMND5B	4.85892528590941
ZNF257	3.19746178653451
DUSP4	4.99381024172649
FLJ22167	4.0415416843363
EXOSC7	6.63448238439405
ROR2	5.96413168867134
FOXM1	5.38809535000863
ZBTB48	4.50089328970316
BUD31	7.33307616679189
MAOA	4.17576455203902
CCDC41	4.48293200388576
TNNT3	3.41138956769701
FBXO11	6.16095653113404
GYPC	5.90987990290226
PLIN	3.79955129599610
RFXAP	3.58665450534977
C6orf15	3.7826839348643
RNF4	8.89367249983342
F8A1	7.790363711164
PPP1R3D	3.87633379903164
GRB2	7.5573281359241
TPM3	3.13869755845083
SYT13	4.09030952040714
EPB42	3.56559696203794
RP5-1077B9.4	5.6433876604795
EIF1	11.1630799306001
CETN3	7.59775455905372
FPGT	4.84012384366849
PRY	3.75587839335978
NTHL1	5.73997967269616
POLR2B	8.44713709273276
RPS28	12.1834760709005
GDF10	3.18352256354138
COQ9	6.54615451300219
P2RX3	2.90741222786406
GCC2	6.59536608057012
RARRES3	5.57690801019078
PLXNA1	6.52305818326954
WBP4	4.78038938011598
KIAA0100	7.69286458838317
PMF1	7.84215772197656
HS2ST1	6.20114127859542
CRELD2	7.32718365623613
C8G	3.09510787683449
CD82	5.17614986035783
PMM1	5.30802177461578
CBLL1	4.67925801170196
LIM2	3.34156212060308
VAX2	4.66280775769907
SETDB1	5.86071901594198
LRAP	3.18368595738663
GCLM	5.76771812282946
CPEB3	3.22455419523063
PPM1A	4.8353994288950
INTS1	4.16036356095487
MMP16	3.18463733238384
CAMTA1	3.54340759905044
SAMSN1	4.98486240385403
DRD3	3.03639767446117
GMPPA	7.2326358154311
C11orf73	5.25170690119635
AIPL1	3.70916523756522
PTP4A2	9.4299336988812
IL24	3.3950994817082
BDKRB1	3.65588628444148
HPCA	3.69602343628657
MLF1	6.03856505135924
SEC14L1	7.05292835189173
CHFR	5.764379309015
EMILIN1	7.05370005176904
THADA	6.3436468634612
TAF12	6.67522107909055
NDUFS4	8.09393846647305
ID1	9.16417913787145
PIK3CB	3.2457491123731
COL18A1	6.47954925501049
PDZD3	3.34593239817837
TBC1D17	4.15944916464513
COX8A	9.67290891659887
CDCA4	6.76244915573018
C2orf44	5.10996771093729
C9orf16	7.14182899452677
ERBB2IP	7.86698975045243
EMX2	6.77382013975126
FUS	7.07167790145395
NIPSNAP3B	3.81799677986605
TF	4.22791026277337
CXorf56	5.0836012196811
CLCN4	3.67460360042292
PWP2	5.90494308017061
MMP15	3.40692730480795
MTMR14	6.44969904232118
NPR1	4.62942810750084
DNAL4	5.21712377973279
ELAC2	4.39174665507351
ASS1	7.4294976672106
IPP	6.2928973169403
TMEM59	9.44531056452489
POLR2J	9.0939721445713
SEC23IP	6.38040861420073
RGS4	7.07666214469509
UQCRC1	9.00676881181642
SNX6	7.96751159605193
DDX18	7.14019772573616
POLG	4.64258918085522
ADAM23	5.87663291236705
ZNHIT2	3.91671893967265
TFR2	3.16828235847919
NCDN	4.41943908026038
RAG1	3.31291507566138
POMT1	4.20518605579253
CYP1A1	3.29447477753102
SNAPC1	5.28882524867372
GNA11	5.37797607572555
CCDC52	3.03630476678542
CAPN1	5.38013813816785
DDHD2	5.76190482982125
UPF3A	6.2578296333181
LAGE3	5.91175705492462
GNRHR	3.2143850865101
UNC13B	5.39517337162366
TTLL4	6.65615194298116
PPBP	3.13979473244992
HTR3A	3.07629695703652
SDC2	8.43646971972404
ANKRD49	5.45356253043151
BTF3	10.6485184313627
COX7A2	10.5011787467604
SARS	9.41155999289113
C13orf18	4.25273933911459
CACNB1	3.82173350523837
QKI	7.27645102437905
SETMAR	6.0643773431801
LAMB4	3.21326192389425
MAN2B1	6.40855585429004
EML3	4.94283572757471
ACADL	3.32270634720894
OFD1	6.5954430284581
CGA	3.51136986478796
EIF3EIP	10.352500674013
PEX16	4.97102995386394
GNG12	9.04641630146625
HABP4	5.22691456339305
CNTN2	3.63107889256164
ASNSD1	8.22138975810586
FUT4	3.96114195442874
DBH	3.37873354318086
CD53	7.81186540584699
HIST1H2BJ	3.48986584078346
TFAP2B	3.19137885911662
ACF	3.63268796962815
TMEM11	6.05473629110326
CDH8	3.31711418922896
C3orf32	3.30988957777584
AGPS	5.28394956613137
C4orf18	3.49157642997648
PCCB	6.49265001959345
IPO13	4.82670286641694
PECI	7.94788436275938
UNG	6.89484403161218
C6orf105	3.68701124194632
GSTP1	8.38381659792297
SUV420H1	7.43892392920823
ARHGAP15	3.49314839248591
LTBR	6.58420362836833
TDRKH	3.60125562500164
PSG4	3.42000915365843
SLC9A3R1	6.52347006953031
NBPF3	9.7405596099665
SLC9A3	3.17753511520602
OSBP	6.44071952950051
PRR5	5.65174862582632
CHMP7	5.14665055263535
ADRA1A	3.14590121350598
ASAH1	6.51523615117856
FKBP4	7.30624488251954
ZNF350	5.04779557134285
DOM3Z	6.3005415068344
GIPR	3.64334515945923
AHI1	5.38955401409619
BST1	3.60467741707835
NCR2	3.55316779489203
NADSYN1	3.67312605166376
UBE2W	5.65289299232266
RGS14	4.03872327937942
KRT15	3.71171927011008
SCN11A	4.06555681877421
GFI1	3.37786199114778
FHL1	6.61391432088873
SMC6	6.98313922373156
GATA1	3.74159505153582
OSGEP	4.86151954207182
ARMC6	5.1020452159898
HK3	3.7088864377593
PSMD5	6.97024529716291
RSU1	8.01174354827197
RPL4	11.4619578632071
MAD2L1	8.1773278300042
RBPMS	5.59041309916451
EIF4A3	9.18048846742512
E4F1	5.37027939587799
DLEC1	3.19941938882988
PRPF3	7.12632747207649
EMR1	3.3070851583215
CHMP2B	7.07026936090982
CAMSAP1	4.34200411363764
RPS21	9.91019868137682
XCR1	3.43999189731266
ARID5A	4.22263204697444
RBM6	5.57253763624258
UBE2N	8.49337882257354
KLF4	3.9730747598029
MGC4172	4.02888456087556
LMO4	7.9344022132943
KLKB1	3.38437931164440
HDAC3	7.37676687625085
HP	3.18370776202387
SCHIP1	7.10051445015393
BTK	4.10919715587113
KRCC1	8.83744151373746
PRND	3.45453212193409
C6orf27	3.57028099086286
PIGL	3.63204934820134
CLCA1	3.82669704840773
C1orf112	6.45210723455717
OLFML2A	5.00429197181757
HUS1	5.1323257269308
SFRS6	7.45059270659678
CXCR7	8.36249648804242
UIMC1	5.7381218516105
FXYD2	3.57490933637031
GOT2	6.9792691387441
ZNF667	3.56006957787763
TFEC	3.83905199077713
ATP7B	3.9737804711283
RAB38	4.48642015174855
POLD2	7.8367945852655
PPM1H	3.81670556877475
DCX	3.30838583470274
NFYC	6.1363686486658
ZNF228	5.03801739821995
KIN	6.1680639429825
PLSCR4	6.99648736715289
HIST1H4I	4.49155636899137
PPARGC1A	4.57735321851927
HIG2	7.9551448988712
KCNK10	3.75278600046586
EXOC1	7.46342558851126
OR6A2	3.97602345546669
ETFA	8.4047378856769
PDAP1	5.40197567062388
C19orf6	3.50237464608589
POLRMT	3.8445703475774
ZNF146	7.55655820855299
MIA2	3.22486856517655
LY6G6E	3.16611250179654
EIF4E2	9.24344480745523
NENF	4.92748637434939
HOXB5	5.2738503658971
ZNF324	4.18207392450467
CUGBP1	4.21071979186364
ENTPD7	5.10319846972699
TTC13	7.6117154480072
GJB5	3.32338975707471
PRSS22	3.92017628001449
CYP3A5	3.33301800509418
MBOAT5	4.28001700832252
CUL4B	5.33024892662855
CENPJ	4.29250124282526
KIAA0664	5.30745695937698
PITX1	3.24356727177968
PDGFRB	7.11135268668702
RDX	5.61810809076675
CELSR3	4.38156644996003
JUND	6.50945874429201
ITSN1	6.2431138257525
CHRNB1	3.31074714612458
EHBP1L1	3.95404318222308
C19orf2	7.55451355790387
FETUB	3.09737151837844
CAMK2B	3.27603833593101
DCTN1	7.45635140681645
TNKS2	7.00187871856501
MRTO4	7.88576515894232
C1QBP	5.69424904975462
TTC3	8.82314883516158
NDUFB8	8.71920841679538
CADPS2	4.99265763857528
EDG2	5.91891517794283
MYF5	2.94653919761695
SEMA3G	3.92536210924523
IL23A	3.47573157587144
GJA9	3.55738750590764
R3HDM2	7.36512710495228
C5	5.4591500399262
SLC2A10	8.9495080210989
TRIM45	5.06688623047974
TSP50	3.77371653149022
PAQR3	3.92123840533427
ANKRD26	3.91839787098217
TCP1	9.80542959429773
TMED7	6.93530751377032
CMA1	2.89420189351621
PTCRA	4.22046350171512
HCRTR1	3.45864653878589
FST	4.26178403756234
PAWR	3.63254697799093
LDLR	6.37248237468212
ASTN2	5.01018660112817
SCRN1	8.91730387384928
GPATCH8	6.65049532528086
KIF4A	6.75029072137513
TANC2	4.0182718438789
ZMYM5	3.70967451303675
PGM1	10.1197638999833
ZNF586	3.81466919832299
POLR3G	3.51421079427330
CPD	5.30344242081227
SNCAIP	9.72410412007057
DCT	3.79092891727448
HLA-DOA	3.63304099838497
TANK	6.19888008054356
RCAN1	5.03630107718742
UPK1B	3.33901065329139
DNAJB4	6.64700841878434
UGT1A8	3.17134419194444
LIMD2	4.19584661317292
HIST1H4L	3.49238267510990
PECR	4.11787514877805
HSPA2	5.45336082173964
SERP1	9.83925137168235
TACR2	3.32857961101976
NUP85	7.25732208761807
CD177	3.53318831432294
GPR135	3.22298382214723
PIGG	8.23043315793878
LGR5	3.93011080125002
JAK2	3.7449563705359
DPYSL4	3.33084782703016
TM9SF4	6.69124108097373
PTHR1	3.88802460334475
SIRPG	2.79818115533092
ZNF264	4.90409231704098
BICD1	5.12011904155283
RAB5A	7.6118834732212
FLJ13224	3.18318557155088
METTL5	9.04980468736691
HERC6	3.52802384639016
CASP1	4.6820682078723
USP9Y	2.96307281059002
LRP1B	2.98841833012343
XAF1	3.6818620632733
PLA2G4C	3.74824957235221
APOA2	3.02800180815191
SPAG6	3.07105738311865
KALRN	3.87575684944142
SECTM1	5.14271785906396
THOC7	7.54805707226986
IFNAR1	4.21639389077951
TCTA	4.92239194793662
NY-REN-7	3.05066042174775
TALDO1	8.5987836836028
B2M	11.4675142584149
LPPR4	2.90927949655496
SQLE	6.79149578992101
SEPHS1	8.32383872589113
EIF5A	5.88391341252963
FAM49A	4.62147241666799
YTHDC2	4.25596055767776
EHD2	4.96776917788428
NCF1	3.49494430812503
SPG7	7.37127068728657
ZNF614	3.63391149997852
HOXA5	8.7120827732274
NUP133	8.2028406446037
FGF12	3.44157736233824
SLMO2	7.77152291796745
INPP5B	4.30967604264271
PPID	7.45690883644804
SNTA1	4.3334362802145
IL20RA	3.26348985864854
UBE2J1	5.76969329688902
CACNG2	3.11773995084144
GCM1	3.41079977736279
ELF1	5.66157849236525
TLR5	3.61524447771066
TCFL5	7.29985179524504
C1orf107	5.45303697383714
C19orf22	6.32624280368224
SAFB2	6.65216279477946
MAP3K7IP1	3.79926175709946
NCK2	8.81472991768985
OXA1L	7.56841460844024
KIAA0652	6.20193409668026
KLRG1	3.7384986581973
FRAG1	5.84409025283231
ZSCAN12	2.93629753886368
PSMD12	7.64764627246156
E2F4	5.31655706615279
CLEC4M	3.55677744471816
KIAA0999	4.19486789576596
CLDN10	3.87917600733059
MGC13053	4.15144180488322
TAC1	2.71992948040682
GYPA	3.32789632646302
HPCAL4	3.93836386473441
TRAIP	4.55071485037394
MEX3D	4.77812346303298
KIAA0232	7.94561207792761
ERCC8	6.11046929102298
NFAT5	4.55385635630945
GPX4	8.86357463667967
CSPG4LYP1	3.1789506409473
KIAA0368	6.04295016027408
FBXO3	5.37084940848583
DVL1	5.7095501031791
CMKLR1	3.80983327330962
GPR157	3.69234487309487
TYMS	8.99608026883624
OR52A1	3.60109814891692
PEF1	8.2435786024729
ZNF750	2.80860749288132
ALG9	4.52570969108601
MCM5	6.3926060626874
SDK2	3.48419389738114
BAIAP3	3.74570273521624
RABGGTB	6.72030167304844
KCNK7	3.44607730634773
PTP4A3	6.58908842115407
ANKRD40	4.78373434576752
CALCOCO2	7.7613125102861
TMSL8	10.6409706015106
SNCA	5.38437944340177
ZNF551	3.39617332498493
HBQ1	3.21011184381231
ARHGAP26	3.61098684978206
GEMIN6	7.27910851577697
HRAS	5.0714597438147
KLRC4	2.88604938834865
BSDC1	6.10503600371948
DSC1	3.59731810402458
RNF43	3.95733403131143
NDUFAF1	5.98341560325098
MAP2K4	5.34369551804369
FOLR2	7.31982589915297
LYZL6	3.54699039910474
EPB41L3	4.02635880467098
TEKT2	3.39557388065445
CDKN2B	3.05990635265291
WSB1	8.38818458036775
ZNF480	3.74183829255625
MAP3K6	4.93382939361402
PROS1	7.44683392542796
PSMB8	5.92386070524552
HN1	7.69985570562186
MAS1	3.35689358870377
APOL1	4.31679374893143
CSHL1	3.32628368132842
ZBTB7C	2.99156172117203
AHCTF1	5.78855246693751
SAE2	9.36878099150791
ITGA2	4.34015422297911
AP2S1	9.83761205429239
P15RS	7.047294352783
MME	8.03105432476309
VAT1	7.74928043219303
MAST4	5.0386835984269
TUFM	9.19586267926653
KRT33B	3.52400168606166
THEG	4.21125528738182
KCTD2	5.96098434918895
WDR26	8.6584245211729
MFI2	3.15692479505188
KRT34	3.30894959232793
NR4A3	3.5917277748621
SGSM3	4.6191081350097
ARSA	3.41942904988915
TOMM22	6.32564308602087
SOCS3	3.74838502220268
UNKL	4.81293884491665
POP4	8.88660679559963
BHLHB3	5.42104124380177
MALL	4.24247823843308
SOX15	3.69925069588716
CCNA2	6.80705937645535
PARK2	3.05553284119802
GPR124	5.32479803661748
TMEM132A	5.12465254300781
CGRRF1	6.39866894099104
RUVBL2	8.11424386581846
MCAT	5.93464633960783
WNT10B	3.24982712315575
ISCA1	7.41786989408067
RPAP1	4.96145817310072
C12orf48	5.48712756806664
RAI16	4.8006330445445
RPL27	9.03127514402475
EPN1	3.41063081491541
MAGI1	3.15006504405891
GBX2	3.49458327748206
SLC35A1	6.06205025628885
GAL	4.84642026387138
SLC14A2	3.55148696290177
RDH11	7.29646424114915
ZNF518	4.05648210134011
PCYT1B	3.36916905397049
AUH	7.19926166201542
EIF3H	10.5367083491901
KIF1B	5.93851462800767
MBD2	4.3373074823838
AMOTL2	8.30057753373601
C6orf120	8.5061774146907
PIGT	7.69971212746342
PSRC1	7.65012911747443
PLA2G10	3.73525366105211
ALAS1	7.69993786486572
FOXO1	6.35331134723809
C17orf62	6.698702865401
KIF5C	7.81265129523702
DUSP10	3.83259299067373
CRLF3	6.08392951495624
CLCNKB	3.40503353313697
PSMA5	9.4391418736137
FARS2	6.16247769087683
CCDC28A	6.33087695194998
AMPD3	4.1359157507961
PIAS1	6.96926530322071
ADCYAP1R1	3.72416440060155
TMEM134	6.96282938895608
CDH20	3.00085965708198
FBXO7	7.91796484999696
FLJ14213	3.97793791554321
ZNF3	5.70688612694574
LRRFIP1	7.19360807429485
TMEM49	8.98747263990027
CNOT2	8.21906406203648
CBX2	2.96138866393379
ZC3H14	6.21188205791376
ALDH5A1	4.44496090004628
HNT	3.26926282277706
SERPINA4	3.34330230411761
FLJ20920	5.9250205776993
CRTAP	4.68364863564517
DDX50	8.34230340322094
STYXL1	7.99665234633728
TK2	4.18512692863369
BLVRB	6.83677792687729
STMN1	8.3387211513381
GUCA2A	3.31939911047327
DPP6	4.34615808733135
GALNT10	6.41611830626027
STK39	6.85930074362746
MMP24	4.24936044896451
CKS2	10.4978135939729
RHO	3.7568585286075
BANF1	9.4898897217194
CR1	3.32406267707593
RPS6KA2	6.13989915940884
HMBS	5.73041447325228
C20orf112	3.91684328763564
SLC25A24	7.66019756700106
MRPL22	8.50532165659182
SLC25A15	5.70514837212692
GADD45B	4.25658318016353
TDP1	6.39185348641299
ZNF287	3.52113564948763
DAAM2	6.54527324097795
C11orf57	5.28214417242284
RFK	5.77169871116656
ZFYVE9	4.16856087827425
TCTN3	7.42476025018485
STCH	8.19890000857549
LOC283871	3.75565808435530
NDUFB3	8.91762547748172
DEFB4	3.6512118024201
FPR1	4.50900851588828
FMNL1	3.71655961516645
SEPT7	10.9232257332815
PTCD2	5.06454197524486
GNLY	3.44894379875786
GRAMD1C	3.55676212850056
ZNF165	2.93693334266091
TR2IT1	4.22025284554149
ARMCX3	7.8289784289976
NDE1	6.33131594230702
MAGEF1	8.12577857316484
ITGA10	3.68047037962761
ARHGDIB	8.0273365623276
FSHB	3.61941278222063
ANXA2	10.6043130793381
HLCS	4.140599358383
MCF2L	3.91280529777834
AK1	6.27737339499048
FH	6.75991621433632
LGALS2	3.67938248388410
SYNPO2L	2.74888360969697
KIAA1045	3.30474596630106
C1orf183	4.63919418191299
MAGEA8	3.08518407315129
DGCR8	4.40362099711921
GSR	4.38136234107864
NEU2	3.31465197195518
HIST1H4B	3.75057901188194
CACNA1C	3.51819798237795
FAM20B	6.10234643229612
HES2	3.10864441093641
PDCD6	8.91157467007149
INTS7	5.43532295772815
AMPH	6.55407061513403
UCKL1	5.65062438535152
ASB4	3.15822444379413
C10orf97	5.28394264456443
ALDH1L1	4.00818768999216
CCL23	3.4999070622005
OBSL1	6.55017360883502
SLC12A7	6.67449832690678
THAP4	6.84035736791053
RBM4B	6.00045172769535
OGFRL1	4.2531760617532
KIAA0831	6.70386968132878
C12orf11	10.4036319180651
PPP1R15A	4.66056612436244
KIAA0240	5.64297239609176
CD1B	3.20959942263593
FCGR2A	6.65987877110475
MDC1	6.01570564754373
MAN1A1	3.61664452342784
KRT9	3.45709301157884
HTR1A	3.36081520988398
OCEL1	6.10489959717315
ATP11B	6.44011372301693
NLGN4X	5.75982693943554
FBXO34	6.74307946865325
ALOX12	3.4264102686836
RB1CC1	6.73517390189835
PCDH12	5.097595115581
RPE	5.8044373101608
EIF4E	6.84064175342171
CSDC2	3.99542834469186
ABHD5	4.28529144014283
TMBIM1	6.68577870075496
PET112L	5.93635254031359
P2RXL1	3.05877541517624
F2RL2	3.06059781450331
TRMT1	6.92801381118194
IMPG2	3.33897366989999
LRRC32	5.40756172685763
BGLAP	7.17236081717988
HTR4	3.34649452593079
MRAS	6.1588090503302
TRAF6	5.38870053637819
AXL	5.56427325039024
ATP2C2	3.35924271879323
LMNB1	6.36131708131991
TELO2	4.69733784064855
PNPLA3	3.84092377851536
CSNK1E	6.61582515209948
SRP14	10.4577271709358
KCNQ4	3.17260177705202
PIK3C2B	5.47197469472615
C15orf15	8.18658414302299
TUBB2B	3.67085146977072
USP15	6.14944850734289
C12orf41	8.399109172216
CEND1	3.72272364190295
RNF31	4.5472175671482
TCEAL2	5.46875602634362
PTGER2	5.20484408929164
UBN1	6.89251280070455
SLC5A7	3.27852446618524
SLC31A1	7.11482623530326
ADAM29	3.60401269449706
ST7L	3.98283799066339
GFOD1	4.15792018210039
CTNNA1	8.9163853791282
HRBL	3.68536145229244
CBX4	3.79809975610856
NTRK2	5.289432725302
FOXN3	6.07749558102575
MFGE8	6.41295212204132
PFKFB2	3.7551998398029
TAS2R4	3.65946866268915
SH3TC2	3.11389792301078
IL10	3.69937663252767
PXMP4	3.95530083716331
RNF167	5.67964739452806
PRMT5	8.1114835495027
TSKU	5.80143464679627
ATPIF1	8.1076345385437
ETV3	3.17414272407362
PAK7	3.17735459777973
PDLIM1	7.18746776362144
CEP63	5.08754781841042
WDFY3	4.68679629366525
RNF126	4.18478183805268
DPM1	9.02576392553869
CLIC4	7.01989541100071
ACR	3.54960819446507
KLK7	5.40723132271241
ALOX5AP	6.55691797219316
LRP1	6.31632711249862
TNK1	3.91870658526602
TAS2R9	3.10048156608236
ZNF16	5.25048868538269
POLR1B	4.84715639274716
SLC8A2	3.71039877969077
OLFM4	2.97316946447121
TACC1	5.09984796024355
SAMHD1	5.7073726141411
ATP13A2	4.20347914611646
KRT4	4.0143448922462
PAX6	4.22281214535707
SCG2	4.59671958227551
SLC17A6	3.46384537703485
TUBB4	3.89584935967583
PADI4	3.09410539900164
FMO3	3.56512149104103
NLK	5.38191558610878
POU4F3	3.15497783528216
MDM2	3.48254382873217
CAPNS1	9.16099683318242
SDF4	7.352372163375
ITGBL1	2.92473794472294
TAP2	3.84522260659414
OR2C1	3.70342341367199
KLHDC3	8.47879553595583
EFHD2	6.21635910380293
GALR3	3.57192932146799
NBEA	5.05195352406707
ABCA6	3.29959750487370
ABBA-1	3.45290454960512
GNAI1	7.12322549112823
CLDN3	3.35191096649333
AKT2	3.34681939136003
EGFR	4.79977784683283
VPS4B	6.75284019554266
RBM16	8.66433887990582
GALNT6	3.31415490162162
ZDHHC3	5.37312667829216
SLC25A4	7.03161085245871
CYB5B	5.37163814194318
NDRG1	5.9208924442182
SESN1	5.05435871973902
GBE1	6.64304321202374
MRPL46	6.51017439797182
CLASP1	5.96858471153939
FARP2	4.61576129272297
ACOT11	3.70367095826184
LDHAL6B	2.98523636586634
MAPKAPK3	6.46927477073331
NCAM2	2.86870285135562
AFAP1	4.78504431362426
PRKD2	5.33399047175143
OR2H2	3.57492238293474
ZFP36L1	6.72953766442493
DZIP1	6.26964735199363
GPR161	5.17826121492448
RNF146	5.08222637181971
NKX3-1	3.91175604935706
CCNB2	8.15711652406575
ZNF10	4.26509849752582
WDR74	5.60862854243934
FAM134A	8.71013819491139
PCNP	8.76265545511584
PURA	5.07424650427236
DNPEP	7.89364685817926
ERBB2	5.20385831871133
CREB1	6.48152748198158
NEO1	6.25593880999177
DDX3Y	3.30965092694681
RPS3A	12.6381468609620
MXRA7	9.70458483670044
LGALS3	8.15270942523941
GLT8D1	7.51186482921311
TMPRSS3	3.55552776164112
UPB1	3.38929312596032
LAT	3.99145394342958
CLDN14	3.53145594846278
DHX38	4.64925398436204
KCNA3	3.30420452084777
BTBD1	8.32775793152259
TARS2	6.55321913194371
SKIV2L2	8.34563413125574
ABCF1	8.5826273806521
CDT1	3.51019915263246
ZHX2	4.34757852300151
FCF1	4.59116996893628
LRRC49	5.29964082123597
GUCY1B2	3.69540577165319
CD28	3.50193738207345
SMARCA4	8.2954486220182
SEPT2	11.0890411425420
SOHLH2	3.55086336564808
MCOLN3	3.65713207693020
LRP8	4.79321015782829
TAGLN3	4.25099806229841
MASP2	3.60734194149388
GPATCH3	4.90643052599564
TTRAP	8.42517888765524
AGL	6.22264560671877
NFE2L3	3.45321096632784
PSD4	3.41418920347996
PALMD	4.41039959150585
CCNB1IP1	7.90857119392923
TMEM43	7.59587083395386
OBFC1	5.81590283495005
STAT5B	4.63076903521116
C14orf79	4.19162298854303
ENPEP	4.93188223122743
SSB	8.70912494643328
SCT	2.78868478275314
TIMM23	7.58280032057554
SKI	3.67269649603435
SLC22A13	3.02844299909305
AKAP3	4.69637711788442
OAS2	4.11271247568265
KIAA0423	4.50442029072908
SEC61G	10.4682414464594
CAPN11	3.09818842052793
TMEM50B	7.08725207629195
DEGS1	7.35355163374197
ARHGEF4	3.45765691735483
DBNDD1	3.96999632235756
TBL1XR1	5.40324989585353
FAIM	6.19765705149215
SP140	3.03402161851672
G6PD	5.63195168831883
NUDC	8.34978793769203
GABRP	3.55275257744716
SCARA3	4.15356007183689
TACSTD2	5.22827367314407
EIF3J	6.61325777658818
PPP2R2A	6.97237387468721
CPA3	3.74964461876999
PVALB	3.3869545813364
BCAT2	5.51185047606742
MFN1	5.78726740673289
F10	3.81390436528384
