Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D06_443140
HP	3.30800510427029
SCHIP1	6.52729909511836
BTK	3.7533231664444
KRCC1	7.37555878347943
PRND	2.78561410135875
C6orf27	3.52260379927034
PIGL	3.40406062987391
CLCA1	3.60250745277309
C1orf112	4.58815131594026
OLFML2A	4.58532144118542
HUS1	4.36532003915962
SFRS6	7.05236688638974
CXCR7	7.61949439122067
UIMC1	6.29650863191013
FXYD2	3.4517788298289
GOT2	6.99045743976826
ZNF667	4.23827425440132
TFEC	3.51199062420331
ATP7B	4.39531028682647
RAB38	5.54983130879705
POLD2	6.17253478844771
PPM1H	6.30683311306122
DCX	3.27874762372195
NFYC	5.21026779428173
ZNF228	4.84405078063431
KIN	6.51860465551615
PLSCR4	6.32740996717883
HIST1H4I	3.98555264607226
PPARGC1A	3.37681336700878
HIG2	7.90966276738786
KCNK10	4.20122998938024
EXOC1	8.33969521868885
OR6A2	3.74368312025145
ETFA	7.45248546114742
PDAP1	6.16171500530511
C19orf6	3.52619283449160
POLRMT	4.24198256799236
ZNF146	8.22498231607304
MIA2	3.29107441876634
LY6G6E	3.36913003936924
EIF4E2	8.71188948328984
NENF	5.56454213678135
HOXB5	6.30248678887341
ZNF324	4.34932685880436
CUGBP1	4.37543535981463
ENTPD7	4.7274801117826
TTC13	5.72771172391512
GJB5	3.20282047207579
PRSS22	4.17330763868886
CYP3A5	3.41420701404387
MBOAT5	4.41753952481129
CUL4B	4.34325092492316
CENPJ	3.25096568954911
KIAA0664	6.41544198876053
PITX1	3.47607707707302
PDGFRB	5.70032848076598
RDX	5.15538803748594
CELSR3	4.61197338624542
JUND	6.12143913560834
ITSN1	4.59707902073086
CHRNB1	3.91349563819203
EHBP1L1	3.49733230347912
C19orf2	7.31339015220253
FETUB	3.05389887660459
CAMK2B	3.24611994820829
DCTN1	6.92022990015135
TNKS2	7.02928065441821
MRTO4	7.01306210558204
C1QBP	6.68718204530347
TTC3	7.70754439405038
NDUFB8	8.98918978857592
CADPS2	3.61394668514488
EDG2	4.03709747610246
MYF5	3.08181709061293
SEMA3G	3.59226061079841
IL23A	3.62492717004186
GJA9	3.70401062929131
R3HDM2	7.47764241929634
C5	3.83504199323684
SLC2A10	6.36488032519185
TRIM45	5.91103496840941
TSP50	4.71058796060824
PAQR3	6.55469013492604
ANKRD26	3.78112274574884
TCP1	8.50059586333394
TMED7	6.29542956357078
CMA1	2.88525761342681
PTCRA	4.11906269768663
HCRTR1	3.43938248760472
FST	5.32818636466966
PAWR	4.2756179994828
LDLR	3.57082296333699
ASTN2	3.87635825127479
SCRN1	6.58216128128141
GPATCH8	6.70985663897319
KIF4A	5.61653751434999
TANC2	3.92463665442971
ZMYM5	3.32434167436402
PGM1	7.10379843771497
ZNF586	3.95901114867992
POLR3G	4.27671240839949
CPD	5.75538812685705
SNCAIP	3.95409910917562
DCT	3.47269170678062
HLA-DOA	3.64288990161061
TANK	5.32822321466458
RCAN1	4.01911321755033
UPK1B	6.08585380535417
DNAJB4	5.02405934195557
UGT1A8	3.22614991464372
LIMD2	3.81780117174105
HIST1H4L	3.60674643534292
PECR	4.44272005133768
HSPA2	7.18106351642135
SERP1	9.08782537559048
TACR2	3.59384004854554
NUP85	6.86071039757294
CD177	3.38223508053889
GPR135	3.31635225035808
PIGG	7.33355092976231
LGR5	6.4086798453426
JAK2	3.55147851392164
DPYSL4	3.29156278295320
TM9SF4	6.37008925290433
PTHR1	3.61616314446404
SIRPG	2.94897101359763
ZNF264	4.29217711405566
BICD1	5.50268044570519
RAB5A	6.32919604280595
FLJ13224	3.07527984879356
METTL5	9.39098221973861
HERC6	5.13919643413297
CASP1	3.76067954812573
USP9Y	3.02303518416963
LRP1B	3.21192467436341
XAF1	4.08240359891082
PLA2G4C	3.53626820645226
APOA2	3.21340344247891
SPAG6	4.04775364339663
KALRN	3.72227451689667
SECTM1	4.74290683291942
THOC7	8.27014972515788
IFNAR1	4.10577170502462
TCTA	5.14391829677881
NY-REN-7	3.33256041192722
TALDO1	7.95797736628693
B2M	9.60662841148229
LPPR4	4.47148048782284
SQLE	6.13937429454328
SEPHS1	7.01521153287237
EIF5A	6.09227388575856
FAM49A	4.07154452317034
YTHDC2	4.2672040273568
EHD2	4.0823590911295
NCF1	3.54184553949502
SPG7	5.49183487369727
ZNF614	3.47304809676848
HOXA5	3.33712805555348
NUP133	8.38834436645445
FGF12	3.90793632965567
SLMO2	8.08553178271613
INPP5B	4.32977512820749
PPID	6.02798983205212
SNTA1	4.59228091628381
IL20RA	3.7154155471835
UBE2J1	5.06055972015113
CACNG2	3.10671899522357
GCM1	3.37943336741740
ELF1	4.65026270314415
TLR5	4.65257782951689
TCFL5	7.44150897736836
C1orf107	6.7204465568684
C19orf22	6.32573434260567
SAFB2	6.26212582208212
MAP3K7IP1	4.15166631210876
NCK2	8.24379096387383
OXA1L	8.96195753377165
KIAA0652	5.2266216576188
KLRG1	3.87814588935138
FRAG1	5.89640160821317
ZSCAN12	3.15465682013769
PSMD12	7.5647305134804
E2F4	5.08868635316549
CLEC4M	3.52595731482854
KIAA0999	5.25009684580647
CLDN10	3.55350906994474
MGC13053	4.32891168441285
TAC1	2.94292170278579
GYPA	3.35973200280247
HPCAL4	3.33716603927102
TRAIP	4.37172427551396
MEX3D	4.64354025745151
KIAA0232	7.15154786954707
ERCC8	5.19907065917106
NFAT5	4.73572489393016
GPX4	9.60749738301603
CSPG4LYP1	3.26233848219776
KIAA0368	5.30001454550197
FBXO3	5.57906590844524
DVL1	6.82705529704709
CMKLR1	3.44856476842287
GPR157	3.53733015391619
TYMS	8.53974667226677
OR52A1	3.25301703266076
PEF1	7.19917462777694
ZNF750	2.95549604672759
ALG9	5.49992311567834
MCM5	5.40326146982983
SDK2	3.73818711681565
BAIAP3	3.71751504937885
RABGGTB	6.86542188266024
KCNK7	3.33500250564735
PTP4A3	5.30927552701186
ANKRD40	4.64708090388103
CALCOCO2	7.28811808048068
TMSL8	8.1637221450158
SNCA	5.40224494675834
ZNF551	4.05480202478928
HBQ1	3.55621075330830
ARHGAP26	4.11610611348685
GEMIN6	7.28046042032603
HRAS	4.81007734318042
KLRC4	2.77273188172727
BSDC1	5.88468887959531
DSC1	3.64688309883692
RNF43	5.71433430384392
NDUFAF1	5.5399305072012
MAP2K4	4.96864412014255
FOLR2	4.04182806721982
LYZL6	3.48902412211319
EPB41L3	3.09013003058025
TEKT2	4.19923589683272
CDKN2B	3.73686050893944
WSB1	6.41611250618094
ZNF480	3.45540034684632
MAP3K6	3.71696616007966
PROS1	5.04024272408181
PSMB8	4.85428744486813
HN1	7.06989157338066
MAS1	3.31171007183505
APOL1	3.66173330854797
CSHL1	3.31080080521605
ZBTB7C	3.08663579258367
AHCTF1	6.84760966431398
SAE2	9.79025243342585
ITGA2	4.72362011875137
AP2S1	9.32152353497458
P15RS	7.25611983868219
MME	3.55109673267666
VAT1	7.01723490094464
MAST4	5.18302742322861
TUFM	9.60549941227705
KRT33B	3.37983959109148
THEG	3.49413228946089
KCTD2	5.58929248161333
WDR26	8.80513621308128
MFI2	3.2443866290928
KRT34	2.99208873006384
NR4A3	3.46754099976062
SGSM3	4.00350521633199
ARSA	3.55939272912411
TOMM22	5.80484346132113
SOCS3	3.60334823151942
UNKL	4.10386709476728
POP4	8.1479355818325
BHLHB3	8.17628106396177
MALL	3.5743883010124
SOX15	3.28155229532061
CCNA2	4.29589502215713
PARK2	3.29433734622974
GPR124	3.92069549361659
TMEM132A	5.59228741854175
CGRRF1	5.98201410766331
RUVBL2	8.32656677525086
MCAT	4.62667333716867
WNT10B	3.83154915761134
ISCA1	6.70135987578569
RPAP1	5.35348029234661
C12orf48	5.2551615831192
RAI16	5.98921794567856
RPL27	9.97153794086465
EPN1	3.74050289285327
MAGI1	3.17365380722660
GBX2	3.25478643395702
SLC35A1	8.30443000855055
GAL	3.93082674321588
SLC14A2	3.46390934477434
RDH11	6.59277283770134
ZNF518	4.74426680712265
PCYT1B	3.23872295641471
AUH	6.03237654748067
EIF3H	9.83007684737
KIF1B	7.30390488383235
MBD2	4.24780730161419
AMOTL2	8.84245124836356
C6orf120	6.92371846607627
PIGT	9.19658471799275
PSRC1	6.3755521551943
PLA2G10	3.69383562638887
ALAS1	6.00081857712878
FOXO1	5.57453971166553
C17orf62	7.7953723553205
KIF5C	5.19219692904566
DUSP10	4.2134848761266
CRLF3	7.70208388755664
CLCNKB	3.26698336476235
PSMA5	9.31095386824685
FARS2	5.86211375549282
CCDC28A	6.28231077088735
AMPD3	4.34075337204719
PIAS1	6.39076619008104
ADCYAP1R1	3.31760278924174
TMEM134	6.71307390900548
CDH20	3.16807159650217
FBXO7	7.73236329747124
FLJ14213	3.11356890640795
ZNF3	6.3283126644542
LRRFIP1	6.53832500543294
TMEM49	8.62642781782711
CNOT2	7.79562631459806
CBX2	3.16656981082767
ZC3H14	6.53026737121532
ALDH5A1	6.41876599057545
HNT	3.96025290268508
SERPINA4	3.00477064157718
FLJ20920	6.11422130340525
CRTAP	4.42092614682181
DDX50	7.93991713780776
STYXL1	7.59755953453103
TK2	4.32942915571060
BLVRB	6.10311376898311
STMN1	7.80345616811951
GUCA2A	3.25576380840044
DPP6	2.91648424354516
GALNT10	4.82425305910669
STK39	5.01664185731538
MMP24	4.32169431712838
CKS2	9.47596480444064
RHO	3.82378976497724
BANF1	8.60955030317887
CR1	2.87984327855163
RPS6KA2	4.90516919218657
HMBS	5.87920340349638
C20orf112	3.63012756341573
SLC25A24	7.80206487642327
MRPL22	8.41879596666127
SLC25A15	4.76958697064239
GADD45B	4.71699022478412
TDP1	5.95824338314057
ZNF287	3.87630700414369
DAAM2	4.73675710173232
C11orf57	5.72918309821625
RFK	6.65556959135089
ZFYVE9	4.47987287925382
TCTN3	7.05487520587356
STCH	5.8311492965596
LOC283871	3.71464632242433
NDUFB3	8.36682697527307
DEFB4	3.57625458941492
FPR1	3.46679653455155
FMNL1	3.73609644165936
SEPT7	9.03347459015895
PTCD2	4.981169280589
GNLY	3.39149088312551
GRAMD1C	4.68369210722098
ZNF165	5.09031162051597
TR2IT1	4.14974246869874
ARMCX3	7.1766911885326
NDE1	5.24446807467558
MAGEF1	8.07044658878812
ITGA10	4.11159832329607
ARHGDIB	5.3786069514105
FSHB	3.77054110448292
ANXA2	10.5412547513091
HLCS	4.10186942401116
MCF2L	3.76181932927788
AK1	5.05583548775639
FH	6.688902410004
LGALS2	3.63219393927365
SYNPO2L	2.78335937959200
KIAA1045	3.45252530177839
C1orf183	5.02662289156386
MAGEA8	3.16363862110260
DGCR8	4.60871403444954
GSR	5.32322921028392
NEU2	3.55631145494108
HIST1H4B	3.52970637026405
CACNA1C	3.34046068804859
FAM20B	6.80059967180948
HES2	3.22695218270531
PDCD6	8.95136654164425
INTS7	5.63228104201955
AMPH	3.47958181805135
UCKL1	6.85052842816162
ASB4	3.01258907770440
C10orf97	5.49516066351856
ALDH1L1	3.55577230934896
CCL23	3.29696408343002
OBSL1	5.61719929544452
SLC12A7	6.66111024626439
THAP4	5.27200208667106
RBM4B	4.44841101097504
OGFRL1	3.90713951328795
KIAA0831	6.12792066441365
C12orf11	7.6772811271791
PPP1R15A	4.52250802041944
KIAA0240	6.39201142500423
CD1B	3.31068280804537
FCGR2A	3.69370782281251
MDC1	5.92373224639259
MAN1A1	3.46288901424754
KRT9	3.56003563215999
HTR1A	3.27650356054857
OCEL1	5.39492788557148
ATP11B	3.64370461694216
NLGN4X	4.9980561469958
FBXO34	6.69442516252577
ALOX12	3.57284626454944
RB1CC1	6.97567866839433
PCDH12	3.98467390902683
RPE	4.78839843166151
EIF4E	6.08214173048613
CSDC2	3.52458367959341
ABHD5	4.32370626232587
TMBIM1	6.27287364216015
PET112L	5.08062628165894
P2RXL1	3.27881722933424
F2RL2	3.37043013523377
TRMT1	4.77983695752598
IMPG2	3.61307720543475
LRRC32	5.14918038592702
BGLAP	4.65584218519223
HTR4	3.39347438560515
MRAS	5.02585835913265
TRAF6	4.20392476445703
AXL	4.61524694772744
ATP2C2	3.24341851186145
LMNB1	5.15631596751975
TELO2	4.96874131296661
PNPLA3	3.64692516625565
CSNK1E	7.20917459665428
SRP14	10.4860110567700
KCNQ4	3.40506431543997
PIK3C2B	6.31727472776811
C15orf15	8.53763716449982
TUBB2B	4.02260181745747
USP15	4.91263830250065
C12orf41	7.27094942412641
CEND1	3.76936844257756
RNF31	5.304641536622
TCEAL2	7.33920656787054
PTGER2	3.58202962515764
UBN1	6.98189298810001
SLC5A7	3.46810829699318
SLC31A1	5.25202118709584
ADAM29	3.15520889725462
ST7L	3.95489357034958
GFOD1	4.70629333477541
CTNNA1	9.10379875780205
HRBL	3.76425871841649
CBX4	3.70656915833926
NTRK2	3.49363743223554
FOXN3	5.47230237774753
MFGE8	6.85824428247046
PFKFB2	3.91425281528998
TAS2R4	3.63746256009631
SH3TC2	3.3739014272184
IL10	3.28092337205373
PXMP4	5.55370756300852
RNF167	6.60893969548592
PRMT5	7.23500828983339
TSKU	5.02492608465567
ATPIF1	8.16877325174203
ETV3	3.35892425992266
PAK7	4.84843917813481
PDLIM1	8.47614458482404
CEP63	5.50059318901407
WDFY3	5.12933018855801
RNF126	4.46232240678031
DPM1	9.95707927461692
CLIC4	5.62768115498379
ACR	3.78201427482179
KLK7	7.0458024803596
ALOX5AP	4.28713617269832
LRP1	5.27809322349481
TNK1	4.53460946931321
TAS2R9	2.97902145475921
ZNF16	4.50944255493836
POLR1B	5.75272006548045
SLC8A2	3.56198895230609
OLFM4	3.05978458674287
TACC1	4.1687919170796
SAMHD1	6.10407784670717
ATP13A2	5.42207747377954
KRT4	3.53531477540752
PAX6	3.23705689577054
SCG2	3.5218382288441
SLC17A6	3.2912685194079
TUBB4	4.81983283701355
PADI4	3.22527423075772
FMO3	3.17891417967176
NLK	4.78874561010599
POU4F3	3.18231902718117
MDM2	3.42368312242196
CAPNS1	8.63403806255776
SDF4	6.84535145318957
ITGBL1	5.4963210827059
TAP2	3.66161187057347
OR2C1	3.35531264741853
KLHDC3	7.95520725847006
EFHD2	4.79464728995398
GALR3	3.68266664286733
NBEA	4.52524502804251
ABCA6	2.98414583595874
ABBA-1	4.09964718279222
GNAI1	6.82260681105741
CLDN3	8.79617450811289
AKT2	3.31466303445506
EGFR	4.34394134089997
VPS4B	5.74724072108915
RBM16	7.67412091694726
GALNT6	6.19713073555418
ZDHHC3	4.87235906831574
SLC25A4	5.90493591601009
CYB5B	4.75763670538404
NDRG1	6.64306898243338
SESN1	6.74802860720817
GBE1	6.00380868343528
MRPL46	6.46825238629873
CLASP1	5.90913562926103
FARP2	3.83733361621411
ACOT11	4.24738010649908
LDHAL6B	2.86959516100784
MAPKAPK3	5.55675920553979
NCAM2	3.17475154223525
AFAP1	4.45850173716387
PRKD2	6.2136422421553
OR2H2	3.39655827060761
ZFP36L1	6.99707574104238
DZIP1	5.07464732340281
GPR161	4.86181540180161
RNF146	4.3288385663599
NKX3-1	3.87231857701234
CCNB2	7.33606778383928
ZNF10	4.59645435229585
WDR74	5.24287593115998
FAM134A	8.42050370332008
PCNP	8.90738637079235
PURA	5.66114733306941
DNPEP	6.76469820282787
ERBB2	5.47291885980882
CREB1	5.87064597934529
NEO1	6.41904668643786
DDX3Y	3.28331914356215
RPS3A	12.6588681503511
MXRA7	9.72728866615406
LGALS3	8.4763626652026
GLT8D1	7.41453517950357
TMPRSS3	6.41541245871846
UPB1	3.45354482239168
LAT	3.76544373432012
CLDN14	3.83371693523539
DHX38	4.51973882021247
KCNA3	3.24995237329597
BTBD1	8.28611325802242
TARS2	6.15377945728895
SKIV2L2	7.17771713054876
ABCF1	8.72185955915452
CDT1	3.07288085813983
ZHX2	6.31895964943002
FCF1	4.70373875103463
LRRC49	5.68551748013047
GUCY1B2	3.41851187641788
CD28	3.28898671378271
SMARCA4	6.48752947734036
SEPT2	8.9360057804269
SOHLH2	4.57151530329151
MCOLN3	5.1895725846494
LRP8	5.11413899527266
TAGLN3	3.97291845284012
MASP2	3.68592538271774
GPATCH3	4.03569568763101
TTRAP	8.87629997742988
AGL	8.36314981195122
NFE2L3	5.464891074508
PSD4	3.95243182155615
PALMD	7.91015658432312
CCNB1IP1	9.0036567005419
TMEM43	5.72798732506
OBFC1	6.74268587014429
STAT5B	4.41432561646722
C14orf79	5.02333761731642
ENPEP	3.69867351336002
SSB	7.85142642247635
SCT	3.1975370761541
TIMM23	6.06113762372819
SKI	3.90830703709117
SLC22A13	3.1200866013211
AKAP3	4.06742713906993
OAS2	3.53753858697961
KIAA0423	5.85439379653199
SEC61G	8.5034146342597
CAPN11	2.99595851360713
TMEM50B	6.06374232229543
DEGS1	6.9836279193207
ARHGEF4	4.00121832647592
DBNDD1	4.96437021919959
TBL1XR1	5.77190480015545
FAIM	5.5087319774856
SP140	3.17524648433413
G6PD	4.40978454061128
NUDC	7.69228016160723
GABRP	3.48116591151548
SCARA3	4.9556830719144
TACSTD2	5.44767236872755
EIF3J	6.78296142719939
PPP2R2A	8.12505647594107
CPA3	3.48474423855902
PVALB	2.97226658240032
BCAT2	7.01135250668387
MFN1	6.95042213961802
