Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_D10_547292
ZNF350	5.20054319864236
DOM3Z	6.26314424123904
GIPR	3.68335468630837
AHI1	4.36257728352887
BST1	5.50959936655722
NCR2	3.34126932914067
NADSYN1	5.00878285081835
UBE2W	6.56921590830844
RGS14	3.90675795649104
KRT15	3.45463390191631
SCN11A	3.76591512183810
GFI1	3.76461529721727
FHL1	5.4539185289504
SMC6	6.18418087177744
GATA1	3.52062755197717
OSGEP	5.489326516238
ARMC6	5.22367562727492
HK3	3.6571477815816
PSMD5	7.3139633026377
RSU1	8.29399286903242
RPL4	11.9297937747166
MAD2L1	8.25656158582455
RBPMS	5.60505884943139
EIF4A3	9.44295589436081
E4F1	4.95858696359774
DLEC1	3.22355411397823
PRPF3	5.62722460086087
EMR1	3.81495116487173
CHMP2B	7.78447360183696
CAMSAP1	4.21635436678803
RPS21	10.4498305019646
XCR1	3.12347716637623
ARID5A	4.3811868582896
RBM6	5.97114023320813
UBE2N	7.61739571904806
KLF4	4.90623223341086
MGC4172	6.20735547479301
LMO4	7.05157439390415
KLKB1	3.2657423667059
HDAC3	7.40863553628413
HP	6.76618574601223
SCHIP1	5.77835911904723
BTK	5.25548145655578
KRCC1	8.55128206118346
PRND	3.23476759325239
C6orf27	3.16794699215152
PIGL	3.7685693125814
CLCA1	3.54361315017791
C1orf112	4.44232406720222
OLFML2A	5.49938072540468
HUS1	4.94535283131247
SFRS6	8.0539068290281
CXCR7	6.71951781644401
UIMC1	6.55280463271288
FXYD2	3.4039631474757
GOT2	7.96876380874499
ZNF667	4.59551200488106
TFEC	6.698699474582
ATP7B	3.97729180390333
RAB38	5.76456609822883
POLD2	7.59815884409982
PPM1H	5.38272942502993
DCX	3.21032443179492
NFYC	5.73325587524645
ZNF228	5.02117163037956
KIN	6.55776213492202
PLSCR4	5.54992705291884
HIST1H4I	4.19295631146891
PPARGC1A	3.11361961482365
HIG2	7.83740330295936
KCNK10	3.75460027528581
EXOC1	8.21790697840799
OR6A2	3.63436405967786
ETFA	8.84964667150966
PDAP1	5.74824281488377
C19orf6	3.45895211386879
POLRMT	4.12182610889237
ZNF146	8.48554767677418
MIA2	3.21070270146971
LY6G6E	3.21692595296694
EIF4E2	7.98189142070616
NENF	5.07693202078588
HOXB5	5.64401060817223
ZNF324	4.92154133701256
CUGBP1	4.25783783199566
ENTPD7	4.63087077349305
TTC13	6.65607762027391
GJB5	3.06171793239544
PRSS22	3.82875273837808
CYP3A5	3.90543438321879
MBOAT5	4.61800062989872
CUL4B	5.42531157601442
CENPJ	3.44795039675163
KIAA0664	6.41174966099452
PITX1	3.46173547136231
PDGFRB	6.24054708588994
RDX	6.19562392169242
CELSR3	4.04391874353976
JUND	6.23180873006321
ITSN1	5.43230358393409
CHRNB1	3.90050339669298
EHBP1L1	4.23605639348663
C19orf2	8.04690450668924
FETUB	3.10498611208242
CAMK2B	3.16660137574082
DCTN1	6.78897655149596
TNKS2	6.84231302981515
MRTO4	7.70541175815038
C1QBP	6.5216162536173
TTC3	7.9765137803558
NDUFB8	8.69951547843637
CADPS2	5.2231028786882
EDG2	5.82988151585079
MYF5	3.00812988766833
SEMA3G	3.93511270128091
IL23A	3.6392906902703
GJA9	3.53508418228936
R3HDM2	6.9314728072627
C5	4.45861575244924
SLC2A10	6.902710825813
TRIM45	4.43852017569435
TSP50	3.61079101567703
PAQR3	5.12842516800492
ANKRD26	3.66834259693842
TCP1	8.37095274488113
TMED7	6.90311405453076
CMA1	2.8286411871195
PTCRA	4.09271279013331
HCRTR1	3.27763220007611
FST	7.44293185633225
PAWR	4.05202900636359
LDLR	5.84113787719791
ASTN2	3.78793284047143
SCRN1	5.97831516052923
GPATCH8	6.47471784260788
KIF4A	6.9377936935375
TANC2	4.15588580699192
ZMYM5	3.68056717054636
PGM1	8.72320179748485
ZNF586	4.61551727673254
POLR3G	3.45072748239203
CPD	5.78116057514141
SNCAIP	3.7144646953617
DCT	3.39416042324275
HLA-DOA	3.78267563726156
TANK	6.49863802918535
RCAN1	4.66394067523057
UPK1B	6.81766808451985
DNAJB4	5.50731497456178
UGT1A8	3.19341271172626
LIMD2	3.47249587786546
HIST1H4L	3.46029102571169
PECR	5.03125393876391
HSPA2	6.41701136910109
SERP1	9.1881200477077
TACR2	3.57012195047381
NUP85	7.54218501507965
CD177	3.2849738743808
GPR135	3.02838768897167
PIGG	7.62898689686926
LGR5	3.29908543486556
JAK2	3.99048236940644
DPYSL4	3.31359026873757
TM9SF4	6.30096427751989
PTHR1	3.47365076056576
SIRPG	3.50565917539473
ZNF264	5.55125671049437
BICD1	5.61374495858326
RAB5A	7.8006271204467
FLJ13224	3.2305983603556
METTL5	9.29035935217585
HERC6	8.00030970750892
CASP1	7.17466972104674
USP9Y	2.80177367114968
LRP1B	2.97959004393335
XAF1	8.12037489820516
PLA2G4C	4.98788052640676
APOA2	3.14841901548176
SPAG6	3.0198631814705
KALRN	3.5073081988229
SECTM1	6.93183995080272
THOC7	9.18068224964466
IFNAR1	4.82883291051787
TCTA	7.06898192181617
NY-REN-7	3.61096613023718
TALDO1	9.12736481383724
B2M	12.2850716920851
LPPR4	6.27187004729617
SQLE	7.55393238727662
SEPHS1	7.46506214821585
EIF5A	6.80042311917152
FAM49A	4.84193417980251
YTHDC2	4.22718933812749
EHD2	5.48673352449883
NCF1	4.42529671962338
SPG7	6.1900161866563
ZNF614	3.60016461700136
HOXA5	4.07874125081693
NUP133	7.77877829105303
FGF12	3.76259929594489
SLMO2	8.17764368852487
INPP5B	4.46732071092312
PPID	7.49872688566858
SNTA1	4.32794935150157
IL20RA	3.79932362250966
UBE2J1	6.81028645702411
CACNG2	3.02147614881135
GCM1	3.09254601897393
ELF1	6.68470154279862
TLR5	4.88784337568398
TCFL5	7.62270593854522
C1orf107	6.04355968927592
C19orf22	6.95160977072212
SAFB2	6.13486934804757
MAP3K7IP1	3.91851616012356
NCK2	7.97897617084196
OXA1L	7.8671658852151
KIAA0652	6.18619450729536
KLRG1	3.43424223500725
FRAG1	6.58646805358448
ZSCAN12	3.10083715551301
PSMD12	7.90770469225882
E2F4	5.17309333856592
CLEC4M	3.46285008270474
KIAA0999	5.10639983957092
CLDN10	7.95175275427246
MGC13053	4.20698630914073
TAC1	2.58268411090648
GYPA	3.21355562621998
HPCAL4	3.43958628683148
TRAIP	4.36338178109324
MEX3D	4.767872462859
KIAA0232	6.90049768455546
ERCC8	6.24687887101377
NFAT5	5.15530217649562
GPX4	9.31996188826368
CSPG4LYP1	3.09996093542882
KIAA0368	6.84922611603
FBXO3	6.6384105026287
DVL1	6.40473697629862
CMKLR1	3.95258085533801
GPR157	3.62511273168402
TYMS	8.4941560998792
OR52A1	3.17375459223204
PEF1	7.54179344170401
ZNF750	3.17111188131735
ALG9	6.69656262806314
MCM5	6.02208092802821
SDK2	3.33676545812212
BAIAP3	3.62274771165308
RABGGTB	7.35023848103909
KCNK7	3.40367495098751
PTP4A3	6.79596749890017
ANKRD40	4.51086869563425
CALCOCO2	7.64355963368991
TMSL8	5.16304168356349
SNCA	4.779854787374
ZNF551	4.48626632501908
HBQ1	3.24339381390594
ARHGAP26	4.73401886299251
GEMIN6	6.89411601907026
HRAS	6.38511090658079
KLRC4	2.74934897994847
BSDC1	5.86316332242549
DSC1	3.5354180141124
RNF43	5.80280702619283
NDUFAF1	6.84250716508268
MAP2K4	5.6674669680249
FOLR2	7.05755617242452
LYZL6	3.53322265996472
EPB41L3	5.75429351743974
TEKT2	3.68196412085935
CDKN2B	3.28266752105158
WSB1	6.07786079133635
ZNF480	3.54363084838896
MAP3K6	5.28276606073946
PROS1	6.6755942174648
PSMB8	8.67704579276412
HN1	8.35582288715398
MAS1	2.99596377378337
APOL1	5.46902306321794
CSHL1	3.03108428545565
ZBTB7C	2.76753861107057
AHCTF1	6.29377556484686
SAE2	9.53534883313019
ITGA2	4.71522312230615
AP2S1	9.3817070385706
P15RS	6.46604757628956
MME	6.36458087444866
VAT1	7.461702378124
MAST4	5.58060568490657
TUFM	9.05622309370077
KRT33B	3.46479811553872
THEG	3.74041168788311
KCTD2	5.61671294226322
WDR26	8.4332889648283
MFI2	3.34401017463410
KRT34	3.02676166977302
NR4A3	3.47528145933586
SGSM3	4.56491200628007
ARSA	3.88562414027217
TOMM22	6.16453671019239
SOCS3	3.8980335531025
UNKL	3.74473305294768
POP4	8.87644303457862
BHLHB3	8.57383299262566
MALL	4.90157475950372
SOX15	3.10304731784863
CCNA2	7.15220096311332
PARK2	3.29678334812878
GPR124	5.35156554490387
TMEM132A	4.82253796185169
CGRRF1	5.91045517231437
RUVBL2	8.59721613183054
MCAT	6.05506343970751
WNT10B	3.30349286839317
ISCA1	7.20900662498635
RPAP1	4.78769545562562
C12orf48	4.75804567004412
RAI16	5.46425070748088
RPL27	9.40737825038196
EPN1	3.64478289232811
MAGI1	3.18124038513526
GBX2	3.18738243150641
SLC35A1	7.64961909878727
GAL	5.29301621623398
SLC14A2	3.29018003787049
RDH11	7.75397241718172
ZNF518	4.10922330474146
PCYT1B	3.29796590667948
AUH	7.39271990431042
EIF3H	11.1928720556877
KIF1B	7.1088648326011
MBD2	4.66762938217853
AMOTL2	7.94910998312477
C6orf120	6.54903033361996
PIGT	7.90972208927206
PSRC1	6.2576541416792
PLA2G10	4.01578526176244
ALAS1	7.65599041444781
FOXO1	6.36549919785792
C17orf62	7.1975868671305
KIF5C	5.06011884089791
DUSP10	4.85603915525046
CRLF3	7.38843607777658
CLCNKB	3.47255153068488
PSMA5	9.34326055018858
FARS2	6.6527114074428
CCDC28A	6.38185025325574
AMPD3	5.06327821836253
PIAS1	7.26708026609421
ADCYAP1R1	3.1576721320579
TMEM134	7.19295586011176
CDH20	2.78020452837453
FBXO7	7.75203910541259
FLJ14213	5.55250458569884
ZNF3	6.40657690437224
LRRFIP1	7.31418879193412
TMEM49	8.89870184699962
CNOT2	7.47708182482553
CBX2	2.82355441792076
ZC3H14	7.30822583181758
ALDH5A1	6.76233935390582
HNT	5.64693428253194
SERPINA4	2.93740282734864
FLJ20920	5.71917446444818
CRTAP	6.49103333939161
DDX50	8.36771934580164
STYXL1	7.79600513914825
TK2	4.78360936787051
BLVRB	7.8549172596788
STMN1	7.70873439025722
GUCA2A	3.21853219670467
DPP6	3.14633280702433
GALNT10	5.3982288363879
STK39	6.25499916977462
MMP24	4.58776801847403
CKS2	10.0987835693924
RHO	3.61781953070113
BANF1	9.69189140585713
CR1	3.02648241145981
RPS6KA2	5.45065525117858
HMBS	6.2950282967771
C20orf112	3.83516114829613
SLC25A24	7.76399715101655
MRPL22	8.73068779674564
SLC25A15	5.67178528966318
GADD45B	5.74415448320737
TDP1	6.61539109956379
ZNF287	3.33255522203478
DAAM2	5.87013129819489
C11orf57	6.21813246670456
RFK	7.36927437480971
ZFYVE9	3.7744835591877
TCTN3	7.54683312607577
STCH	5.9370400612258
LOC283871	3.69135632283239
NDUFB3	8.53706918502607
DEFB4	4.42218131255328
FPR1	4.84862580556046
FMNL1	4.46685502082289
SEPT7	9.66198506680592
PTCD2	4.61044793223459
GNLY	3.45162579183221
GRAMD1C	4.72643812441385
ZNF165	6.74267867543853
TR2IT1	3.98357356033688
ARMCX3	6.98898149558551
NDE1	5.76368033071036
MAGEF1	6.68888373996574
ITGA10	3.42110778005477
ARHGDIB	9.29771841930634
FSHB	3.71362721730304
ANXA2	12.1302762825984
HLCS	4.38161093816639
MCF2L	4.50051089047441
AK1	6.14882007261396
FH	7.00722937731053
LGALS2	3.87528561679635
SYNPO2L	2.73857761531317
KIAA1045	3.31495768057543
C1orf183	4.46001799156666
MAGEA8	2.91526213175654
DGCR8	4.94403024344657
GSR	5.3916735070908
NEU2	3.45893497234472
HIST1H4B	3.57301240389354
CACNA1C	3.08883772338866
FAM20B	6.24572358399082
HES2	3.2848712504107
PDCD6	8.90023573111208
INTS7	5.89173114725949
AMPH	5.18972820768334
UCKL1	6.97499077184198
ASB4	3.02849577781097
C10orf97	5.62828621999758
ALDH1L1	3.65972898127940
CCL23	3.36854522655287
OBSL1	5.00560244958858
SLC12A7	7.49270624486665
THAP4	5.98030164226178
RBM4B	5.80296810687123
OGFRL1	5.37697137140616
KIAA0831	5.83356330488533
C12orf11	7.63979432821
PPP1R15A	5.28482268851865
KIAA0240	5.90491010636762
CD1B	3.32569290048113
FCGR2A	7.76867652142263
MDC1	6.17137168185107
MAN1A1	4.0700973537037
KRT9	3.12226148781078
HTR1A	3.23702129014764
OCEL1	6.56355869018808
ATP11B	6.03053698390281
NLGN4X	5.16728046700092
FBXO34	7.19936366964591
ALOX12	3.37314473749211
RB1CC1	6.86957501786574
PCDH12	5.45137702329145
RPE	5.79380202731111
EIF4E	7.34616106381091
CSDC2	3.70072692703651
ABHD5	5.84164486672976
TMBIM1	7.41262695552348
PET112L	5.27389403550241
P2RXL1	2.98566182091501
F2RL2	3.01389306579652
TRMT1	6.48809510130708
IMPG2	3.44881137627198
LRRC32	5.61582234638659
BGLAP	4.79446891659964
HTR4	3.19881265283026
MRAS	4.62047848520437
TRAF6	5.63805712782978
AXL	6.53439158798452
ATP2C2	3.21873778390772
LMNB1	6.03396400214537
TELO2	4.47307510744117
PNPLA3	3.30077943530245
CSNK1E	6.1599653925876
SRP14	10.4335198599269
KCNQ4	3.12609441648223
PIK3C2B	6.42401824095949
C15orf15	8.50040901369672
TUBB2B	3.13302051399804
USP15	6.06933355785574
C12orf41	7.91136556192243
CEND1	3.79802527624729
RNF31	4.89887424482297
TCEAL2	4.38005303409723
PTGER2	4.37352937132326
UBN1	6.48697823441534
SLC5A7	3.07088645226521
SLC31A1	6.33284896788373
ADAM29	3.50942551967604
ST7L	4.08222653427431
GFOD1	6.82531489747259
CTNNA1	9.2385413349194
HRBL	4.09248811229268
CBX4	3.48048662856603
NTRK2	3.44850919077752
FOXN3	5.57304223064352
MFGE8	6.70443782337133
PFKFB2	3.78267603714712
TAS2R4	3.42846918312133
SH3TC2	3.29890762132639
IL10	3.57636589713365
PXMP4	6.31966137239499
RNF167	6.33130418659814
PRMT5	7.07565524897446
TSKU	5.52142659527028
ATPIF1	8.59071644287737
ETV3	3.2225272494343
PAK7	2.94912592813108
PDLIM1	9.52750659609445
CEP63	5.8737463596132
WDFY3	5.1053474676233
RNF126	4.59972423758516
DPM1	9.35852873671276
CLIC4	6.84627123286477
ACR	3.61785920412832
KLK7	10.193682813408
ALOX5AP	9.4113629288595
LRP1	5.44605635011410
TNK1	4.82021344376363
TAS2R9	2.91681714356914
ZNF16	7.01311579083779
POLR1B	5.24110494894423
SLC8A2	3.56435710831436
OLFM4	2.80589370564847
TACC1	5.74077966360891
SAMHD1	7.98048914025695
ATP13A2	5.9698300225851
KRT4	3.46072722304307
PAX6	6.42600978189097
SCG2	7.07758326600872
SLC17A6	3.29279399153276
TUBB4	3.65631770920542
PADI4	3.12895560344863
FMO3	3.09437847572968
NLK	4.25132420612447
POU4F3	3.03229246200465
MDM2	3.1894970290418
CAPNS1	10.0068446415161
SDF4	7.33341676158628
ITGBL1	5.1904602551574
TAP2	4.51804462471487
OR2C1	3.15474117463521
KLHDC3	7.30524308715928
EFHD2	6.53617475369784
GALR3	3.45318797790942
NBEA	3.33940830081329
ABCA6	3.43063413796458
ABBA-1	3.63352032704495
GNAI1	5.69407716761915
CLDN3	8.6559447902758
AKT2	3.36496659607598
EGFR	4.25318370971603
VPS4B	7.37416073444655
RBM16	7.86137414538357
GALNT6	6.0838298820716
ZDHHC3	5.93209073042352
SLC25A4	6.42586294728085
CYB5B	6.08704257584422
NDRG1	7.9084482382825
SESN1	5.50265009929509
GBE1	7.77966696189818
MRPL46	6.90721599594616
CLASP1	5.74132779911049
FARP2	5.13137595194773
ACOT11	3.70231348211579
LDHAL6B	2.95771758735564
MAPKAPK3	6.3025400588354
NCAM2	3.11149835440230
AFAP1	4.91170942681896
PRKD2	7.05005587943198
OR2H2	3.22792509464489
ZFP36L1	7.78558107777561
DZIP1	4.78859478144146
GPR161	4.45450325577393
RNF146	5.11481178216805
NKX3-1	3.80462056002846
CCNB2	8.72727048632817
ZNF10	3.38155628480639
WDR74	5.97862065580038
FAM134A	8.60425651446807
PCNP	8.40006378410639
PURA	5.87556685630889
DNPEP	8.16639343299564
ERBB2	5.12881499098519
CREB1	6.66373876333094
NEO1	6.17988328052557
DDX3Y	3.21020223469872
RPS3A	12.8216215072078
MXRA7	9.78514351877122
LGALS3	10.564370250654
GLT8D1	7.51463364066259
TMPRSS3	7.0139603463225
UPB1	2.96669307939452
LAT	3.8668319840927
CLDN14	3.45726977253401
DHX38	5.05369590929358
KCNA3	3.21595092329614
BTBD1	8.21688451984219
TARS2	5.63282595282212
SKIV2L2	7.99519946748367
ABCF1	8.32385906154415
CDT1	3.698346785886
ZHX2	8.2839560638987
FCF1	5.08107215760843
LRRC49	4.01953745317999
GUCY1B2	3.42363978465465
CD28	3.33179306122326
SMARCA4	7.14615813366354
SEPT2	9.17106956956935
SOHLH2	3.25758911804552
MCOLN3	4.26828070243593
LRP8	5.9360988151714
TAGLN3	3.76802900819391
MASP2	3.44744284490838
GPATCH3	4.8846042069015
TTRAP	8.55700167423411
AGL	7.45266618048544
NFE2L3	5.74748004141435
PSD4	3.88452986968106
PALMD	5.04278688561638
CCNB1IP1	7.3448754651011
TMEM43	7.74830997861848
OBFC1	6.98233396767108
STAT5B	4.58388319259974
C14orf79	4.55970873251565
ENPEP	4.93362105551716
SSB	8.39608380322116
SCT	2.97593698225106
TIMM23	7.29712548009498
SKI	3.57580373416006
SLC22A13	2.88619055155965
AKAP3	4.04296818947149
OAS2	7.47688770311837
KIAA0423	5.91636915924975
SEC61G	9.70691994827347
CAPN11	3.04116498925073
TMEM50B	8.04827399605878
DEGS1	8.89245035812882
ARHGEF4	3.31111869786105
DBNDD1	4.39942722905134
TBL1XR1	5.58236529007395
FAIM	6.5842557082318
SP140	4.07531004763829
G6PD	5.00631135265477
NUDC	7.46214751226677
GABRP	3.56690030395448
SCARA3	5.02914886004368
TACSTD2	5.90815913212129
EIF3J	7.5674479578062
PPP2R2A	7.7787813985466
CPA3	4.45980442885084
PVALB	4.17695622372755
BCAT2	7.13779824063919
MFN1	5.89858210647939
F10	2.90812705655214
