Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_A03_443070
ZBTB48	4.71872120243708
BUD31	7.40063296510868
MAOA	3.4890573297524
CCDC41	5.47158889299049
TNNT3	3.6958095081264
FBXO11	5.7687345643165
GYPC	6.96893849058628
PLIN	3.39649647193505
RFXAP	3.71838372337153
C6orf15	3.93444333882871
RNF4	7.74844685600175
F8A1	8.20808295216326
PPP1R3D	4.12079394938416
GRB2	7.19174044510778
TPM3	2.89788025304834
SYT13	4.0605912181507
EPB42	3.4783645214088
RP5-1077B9.4	5.57902607475653
EIF1	10.4927568457391
CETN3	8.19957380360179
FPGT	4.07841372727105
PRY	3.29683598909721
NTHL1	5.24176368598053
POLR2B	8.7852576860709
RPS28	12.0689247011314
GDF10	3.07693854284607
COQ9	6.73633307532205
P2RX3	2.97707601956375
GCC2	7.39453007548163
RARRES3	7.1561838615352
PLXNA1	6.04709195224677
WBP4	4.81247200049513
KIAA0100	6.53102907802222
PMF1	6.40230233551234
HS2ST1	5.4132519027496
CRELD2	7.4970559548327
C8G	3.14355806793203
CD82	5.86399556643263
PMM1	4.89387872732329
CBLL1	4.54083467192029
LIM2	3.45170577098622
VAX2	3.47506519513142
SETDB1	5.27965676851623
LRAP	4.86952720030873
GCLM	7.09582516147386
CPEB3	3.97774502064500
PPM1A	5.7475959991426
INTS1	4.31958902428836
MMP16	3.15819608574005
CAMTA1	4.64904572908042
SAMSN1	4.58232841899894
DRD3	2.89353975074673
GMPPA	5.28684213257336
C11orf73	5.07483462814831
AIPL1	3.63592211041043
PTP4A2	8.79196599400214
IL24	3.24395173929925
BDKRB1	3.32852523955785
HPCA	3.91093929706641
MLF1	8.05955901216606
SEC14L1	6.81694838125363
CHFR	5.59531337572834
EMILIN1	3.55676481761923
THADA	6.86089317173011
TAF12	5.46008612992581
NDUFS4	8.87311137976126
ID1	6.45728016956284
PIK3CB	3.78319969214483
COL18A1	8.34769137845918
PDZD3	3.29770442779689
TBC1D17	5.43204559704766
COX8A	9.88542194292103
CDCA4	6.29465061441048
C2orf44	4.42585769833896
C9orf16	7.13200936168346
ERBB2IP	8.07077527084971
EMX2	7.96012790903969
FUS	6.16528594342605
NIPSNAP3B	3.41522791450241
TF	3.21958967566044
CXorf56	5.82143709532971
CLCN4	3.87372909005616
PWP2	6.54761308374912
MMP15	3.62595537632727
MTMR14	6.6116914749649
NPR1	6.63854793961446
DNAL4	6.16192592927419
ELAC2	4.50706739744155
ASS1	10.5523841506879
IPP	5.57463325264029
TMEM59	9.6140455714293
POLR2J	8.69864998891052
SEC23IP	4.63877262751405
RGS4	3.93488799566765
UQCRC1	9.28334189555956
SNX6	8.02922487080082
DDX18	6.90840123383963
POLG	4.35212561721315
ADAM23	4.09820689712713
ZNHIT2	4.9733599062872
TFR2	3.54328050141094
NCDN	4.76696467011892
RAG1	3.3579465879163
POMT1	4.78437335207374
CYP1A1	3.36860463762465
SNAPC1	6.1087055007769
GNA11	5.53235485507096
CCDC52	3.14696092796253
CAPN1	6.57267802463227
DDHD2	6.42286012359302
UPF3A	5.9728032269433
LAGE3	7.014424411319
GNRHR	3.05841640641225
UNC13B	5.52012898942717
TTLL4	4.62515008646035
PPBP	3.17758240795015
HTR3A	3.86552760549582
SDC2	4.76980304479573
ANKRD49	5.60094224313216
BTF3	10.3020214995202
COX7A2	10.9177171559855
SARS	8.50596125196421
C13orf18	3.82494912918823
CACNB1	3.89921409137483
QKI	5.75153741918679
SETMAR	6.51955743296258
LAMB4	3.39391541920099
MAN2B1	6.76061234872788
EML3	5.58687356683762
ACADL	3.09271375780139
OFD1	7.43314108595227
CGA	3.45789008095927
EIF3EIP	10.8770593203285
PEX16	5.24145588605645
GNG12	7.56192487836459
HABP4	4.71670278227347
CNTN2	3.84644035031369
ASNSD1	6.87511065815951
FUT4	3.58923132366430
DBH	3.32407009572274
CD53	5.60294392622738
HIST1H2BJ	3.50441713853591
TFAP2B	3.25275045365652
ACF	3.53336573820001
TMEM11	5.40507522546566
CDH8	3.23257902246462
C3orf32	4.14805432131561
AGPS	4.89275457806383
C4orf18	3.20366717680682
PCCB	8.0963353818924
IPO13	5.05864232483167
PECI	6.44921175646102
UNG	6.98433170495192
C6orf105	3.53454404900317
GSTP1	9.1748114196058
SUV420H1	7.57284903947638
ARHGAP15	3.44907431939911
LTBR	6.61359603369258
TDRKH	3.77277456213859
PSG4	3.58792054873937
SLC9A3R1	6.8910883636997
NBPF3	9.41372476058086
SLC9A3	3.80705023490444
OSBP	6.44521646157494
PRR5	4.6424677732512
CHMP7	5.12577384444612
ADRA1A	3.10940569587369
ASAH1	6.17855939374177
FKBP4	6.46326205493229
ZNF350	4.3654769043586
DOM3Z	6.39949581268373
GIPR	4.04006525918275
AHI1	4.50015805977887
BST1	4.50633688205868
NCR2	3.52088599807831
NADSYN1	5.180045568991
UBE2W	7.22561035973101
RGS14	4.76523803566432
KRT15	4.1874855845588
SCN11A	3.88455912062336
GFI1	3.6866776951689
FHL1	4.70356239871355
SMC6	5.98639534496763
GATA1	3.52196663065173
OSGEP	6.41955751052474
ARMC6	5.53263653280752
HK3	3.40924965255391
PSMD5	6.5511696227892
RSU1	7.07783846743307
RPL4	12.3809171885059
MAD2L1	8.16276593696894
RBPMS	4.764182977102
EIF4A3	8.69746182328902
E4F1	4.96301431903507
DLEC1	4.01446510568006
PRPF3	5.57525335674654
EMR1	3.20166164731644
CHMP2B	6.61003355528062
CAMSAP1	4.46998915224150
RPS21	9.72534982223377
XCR1	3.02791274407267
ARID5A	4.33607432354804
RBM6	6.17022001706864
UBE2N	7.45355876278166
KLF4	4.10853801592634
MGC4172	5.33362763068256
LMO4	6.82242563723887
KLKB1	3.23592116881875
HDAC3	6.6882632238259
HP	3.24493256051628
SCHIP1	6.05254815120539
BTK	4.04768459273418
KRCC1	7.76864290594844
PRND	2.81661778693695
C6orf27	3.48119104574929
PIGL	3.73391132238904
CLCA1	3.61110395465928
C1orf112	4.06904750147178
OLFML2A	5.05411158883774
HUS1	4.41089408240578
SFRS6	7.69881613536811
CXCR7	6.70998712038276
UIMC1	6.74068971121795
FXYD2	3.53161550155275
GOT2	7.41360701255438
ZNF667	4.33292215605387
TFEC	3.26537782895808
ATP7B	3.85481674742403
RAB38	3.90211156914542
POLD2	6.93985214142669
PPM1H	5.55135529400535
DCX	3.33045451466652
NFYC	6.20984048846608
ZNF228	3.83466228955117
KIN	5.89140325495287
PLSCR4	6.15897757764722
HIST1H4I	4.06246271254227
PPARGC1A	3.10438295840128
HIG2	8.80936767989865
KCNK10	4.07971540143995
EXOC1	7.8182201601977
OR6A2	3.86962801066896
ETFA	8.17348378328026
PDAP1	5.55389021342914
C19orf6	3.53763669058555
POLRMT	4.54756201748464
ZNF146	8.17189389057823
MIA2	3.17917394615509
LY6G6E	3.01206251330462
EIF4E2	7.91382849819568
NENF	4.89365555973031
HOXB5	3.65249741423656
ZNF324	4.1490955505561
CUGBP1	3.94789934062881
ENTPD7	3.84692138487854
TTC13	5.26603158504917
GJB5	3.22467871511567
PRSS22	3.98946977569382
CYP3A5	3.2541062183461
MBOAT5	4.03673437272444
CUL4B	6.09195829535997
CENPJ	3.61901340247860
KIAA0664	7.3330668829223
PITX1	3.46676853496540
PDGFRB	4.95048683953727
RDX	5.31785627156286
CELSR3	4.28888170016915
JUND	6.98692788865977
ITSN1	5.2069830312179
CHRNB1	3.76531736414902
EHBP1L1	3.83027282953517
C19orf2	7.08380051015236
FETUB	3.2326358154311
CAMK2B	3.16708671424512
DCTN1	6.11557744013581
TNKS2	6.5411589026583
MRTO4	7.64169237449079
C1QBP	6.52799474405559
TTC3	8.33860527988669
NDUFB8	8.43347847218355
CADPS2	6.45355286011046
EDG2	3.88432835742486
MYF5	4.17525547063281
SEMA3G	3.57992137649973
IL23A	3.77919964619547
GJA9	3.73637818824253
R3HDM2	6.76798861102396
C5	3.85966662607219
SLC2A10	5.36639185615764
TRIM45	4.71306499139967
TSP50	4.84582155951257
PAQR3	6.14887079801047
ANKRD26	3.45082940530432
TCP1	8.7233883695885
TMED7	7.22195168533259
CMA1	2.98561144691469
PTCRA	4.38248405502192
HCRTR1	3.13568251710041
FST	5.29419779799301
PAWR	4.27432084696128
LDLR	4.51974505799268
ASTN2	4.00241330476436
SCRN1	7.43999582733467
GPATCH8	6.64815270901642
KIF4A	6.0386809195047
TANC2	3.91555145931779
ZMYM5	4.00970784612916
PGM1	9.08740392081432
ZNF586	4.80172888029923
POLR3G	4.17965917401992
CPD	5.255555651296
SNCAIP	3.86788849151459
DCT	3.47758733306099
HLA-DOA	3.99841284530015
TANK	7.43719227092925
RCAN1	4.73072075375944
UPK1B	6.76135045686499
DNAJB4	4.47531003644817
UGT1A8	2.98376724291556
LIMD2	3.31099587455394
HIST1H4L	3.38335387491843
PECR	4.90307515302236
HSPA2	5.60061144030175
SERP1	9.25294559374182
TACR2	3.33495001191332
NUP85	6.50701003480324
CD177	3.27775988285021
GPR135	3.40350216148348
PIGG	6.58433084216709
LGR5	3.71503077653046
JAK2	3.75112936408682
DPYSL4	3.36051973646456
TM9SF4	6.02483598525341
PTHR1	3.43496984613208
SIRPG	3.08877643329935
ZNF264	5.95488070555163
BICD1	6.22599023094237
RAB5A	7.46767656453849
FLJ13224	3.26147058024570
METTL5	9.35488977518383
HERC6	6.42453128045178
CASP1	5.12656364079103
USP9Y	2.83059121960602
LRP1B	2.97471679902520
XAF1	6.49052689054442
PLA2G4C	4.0447856446647
APOA2	3.14435530764881
SPAG6	3.19460973777512
KALRN	3.34241829981722
SECTM1	5.26878911883122
THOC7	9.5731336723787
IFNAR1	4.85826951758059
TCTA	6.14147058233548
NY-REN-7	3.86178199521633
TALDO1	9.51321700275467
B2M	11.4190753704278
LPPR4	4.04595325302195
SQLE	6.91647522301749
SEPHS1	5.99236115293849
EIF5A	6.45880984556165
FAM49A	4.67118372708031
YTHDC2	4.45767607776164
EHD2	4.70943241398889
NCF1	3.55700190803189
SPG7	5.25455276314653
ZNF614	3.63297578939842
HOXA5	3.30510375468083
NUP133	7.72736024049926
FGF12	3.68244333047291
SLMO2	8.11508382623829
INPP5B	4.80327375582505
PPID	6.42215589905713
SNTA1	3.98244425678899
IL20RA	3.31249967078275
UBE2J1	6.24702959325601
CACNG2	3.04096774496181
GCM1	3.15563756128685
ELF1	6.76465730737118
TLR5	5.30434672565929
TCFL5	6.44649977463309
C1orf107	5.67270901126682
C19orf22	6.89502900612734
SAFB2	6.33828196020837
MAP3K7IP1	3.96522951882899
NCK2	7.70986042425684
OXA1L	7.26018892898969
KIAA0652	5.16549634600274
KLRG1	3.46718361980589
FRAG1	7.02121484642452
ZSCAN12	2.8273953328049
PSMD12	7.50826519869907
E2F4	5.0834916631112
CLEC4M	3.40504028711623
KIAA0999	5.17671492501265
CLDN10	8.89552646989939
MGC13053	4.14159328500562
TAC1	2.7760402953404
GYPA	3.45492050387765
HPCAL4	3.41055434837593
TRAIP	4.41626433168477
MEX3D	3.80948230144941
KIAA0232	7.19286648861454
ERCC8	4.57837303690079
NFAT5	4.97282031425442
GPX4	8.86394283880977
CSPG4LYP1	3.41409679151683
KIAA0368	5.68836995239798
FBXO3	5.33109079016165
DVL1	7.10529183116077
CMKLR1	3.47119318713426
GPR157	3.62525868858493
TYMS	7.99794549491544
OR52A1	3.05999643301304
PEF1	6.77876365567072
ZNF750	3.00258447472703
ALG9	5.20959510955534
MCM5	5.68615040149205
SDK2	3.68600417000598
BAIAP3	3.88825393987234
RABGGTB	7.1554172228819
KCNK7	3.22473891059176
PTP4A3	7.3107697469671
ANKRD40	4.29299165106735
CALCOCO2	7.01165654556814
TMSL8	4.27132067935747
SNCA	4.22667457023786
ZNF551	3.70974633565224
HBQ1	3.52190446739767
ARHGAP26	6.16387628307082
GEMIN6	6.48728829613761
HRAS	5.88084874379281
KLRC4	2.71003811111900
BSDC1	6.60816399993999
DSC1	3.63681343995204
RNF43	4.80103760286465
NDUFAF1	6.24354896816418
MAP2K4	4.48014094893544
FOLR2	4.4399831498059
LYZL6	3.79555567025099
EPB41L3	3.27945132213898
TEKT2	7.80589646015671
CDKN2B	3.42139649642926
WSB1	6.34823188099967
ZNF480	3.34717095344411
MAP3K6	4.61736040513227
PROS1	6.07716907873239
PSMB8	8.46534930209681
HN1	7.05252858299894
MAS1	3.33056133228073
APOL1	5.6660021410371
CSHL1	3.42040398449772
ZBTB7C	3.00991026461356
AHCTF1	7.08085606645237
SAE2	9.40374372299324
ITGA2	4.36207973085335
AP2S1	7.90511005014261
P15RS	7.01965977956224
MME	4.72246892211527
VAT1	7.0375647156843
MAST4	5.82481339857644
TUFM	9.09319106159293
KRT33B	3.44252061749645
THEG	4.11207148968207
KCTD2	5.26658968977146
WDR26	8.71021882459745
MFI2	3.46312894412457
KRT34	3.15400360105989
NR4A3	3.72668268704016
SGSM3	4.86288305864882
ARSA	4.10164568692382
TOMM22	5.6169611295903
SOCS3	3.95447119014416
UNKL	3.82542660915897
POP4	7.6318068509801
BHLHB3	8.3723852592459
MALL	3.83748588316961
SOX15	4.49249123247918
CCNA2	5.66180484018937
PARK2	3.10840130197377
GPR124	4.96336329233367
TMEM132A	5.05149208377854
CGRRF1	5.50801403557988
RUVBL2	8.43121906560293
MCAT	6.45842225905028
WNT10B	3.83130250756953
ISCA1	7.09243955921701
RPAP1	4.44336397366243
C12orf48	4.62304187624173
RAI16	4.68687738378168
RPL27	9.79081042626482
EPN1	3.72940790205777
MAGI1	3.39124188471084
GBX2	3.10562226109217
SLC35A1	7.21849465281543
GAL	3.88693987178789
SLC14A2	3.54891795470188
RDH11	6.60916938014142
ZNF518	4.05790994317489
PCYT1B	3.44462922156952
AUH	6.83839010627725
EIF3H	11.3377759561979
KIF1B	7.18420433398316
MBD2	4.54899918343697
AMOTL2	8.42230349644609
C6orf120	6.25557279478065
PIGT	7.37246895693309
PSRC1	6.08686899446926
PLA2G10	4.17506552796764
ALAS1	8.00176054364603
FOXO1	6.72492315767243
C17orf62	6.70723705050319
KIF5C	5.60725162645414
DUSP10	5.02234918586417
CRLF3	7.34234328572097
CLCNKB	3.70875817175415
PSMA5	9.04198977992891
FARS2	5.40248034324671
CCDC28A	7.7769689947597
AMPD3	4.91920077272443
PIAS1	7.22353201955193
ADCYAP1R1	3.56053890345779
TMEM134	6.3487765027031
CDH20	3.0991214340012
FBXO7	7.75505402271678
FLJ14213	4.10707448791126
ZNF3	5.73044857673543
LRRFIP1	7.86179524437954
TMEM49	8.68048862231512
CNOT2	7.44046849286806
CBX2	2.88902828524808
ZC3H14	6.31233666092735
ALDH5A1	6.04547672429464
HNT	3.22704064300385
SERPINA4	3.2764121179827
FLJ20920	5.89826278058827
CRTAP	5.65984143396246
DDX50	7.60820202178703
STYXL1	7.99737237939874
TK2	4.53157136148657
BLVRB	5.99918758322838
STMN1	6.84994965127903
GUCA2A	3.59252570037577
DPP6	3.11557759887799
GALNT10	4.1417356195012
STK39	5.28507140979245
MMP24	5.0551084665008
CKS2	9.74594948923232
RHO	3.80096524876269
BANF1	8.61439162005828
CR1	3.01015107999208
RPS6KA2	4.99586391339334
HMBS	6.18223536044771
C20orf112	3.94586467130904
SLC25A24	7.08772746792905
MRPL22	8.360342101831
SLC25A15	5.70652384131288
GADD45B	6.38389699903643
TDP1	5.59746360370586
ZNF287	3.22811246238593
DAAM2	4.39112320525730
C11orf57	5.20520231657843
RFK	6.75819576079154
ZFYVE9	4.19823624203994
TCTN3	6.74109332097518
STCH	6.75631677235885
LOC283871	3.34412723863955
NDUFB3	8.37052857962076
DEFB4	3.77046196189959
FPR1	3.79765549060276
FMNL1	3.80574426569399
SEPT7	9.49091904288568
PTCD2	4.65040274112357
GNLY	3.55230745168241
GRAMD1C	5.11113137097303
ZNF165	5.27617311881505
TR2IT1	3.84584194135848
ARMCX3	6.85089673255766
NDE1	6.21410430368911
MAGEF1	6.58904463299183
ITGA10	3.83966071794326
ARHGDIB	6.4537411057486
FSHB	3.74915703802511
ANXA2	11.5045154594721
HLCS	4.06380205248903
MCF2L	3.9605699348813
AK1	5.48399851695324
FH	6.92762887543858
LGALS2	4.01698557696128
SYNPO2L	2.81746052591207
KIAA1045	3.45810405241729
C1orf183	4.7652778016362
MAGEA8	3.13004983608725
DGCR8	4.94347420161482
GSR	4.93706988352123
NEU2	3.50407375071905
HIST1H4B	3.4800340476325
CACNA1C	3.19131770733713
FAM20B	6.4247995826818
HES2	3.12717680570547
PDCD6	9.05632398981705
INTS7	4.76019162153995
AMPH	4.63316663936304
UCKL1	7.2598584633393
ASB4	3.05221728015583
C10orf97	4.88936841622048
ALDH1L1	3.87382106683719
CCL23	3.25615785614146
OBSL1	5.02729251671545
SLC12A7	7.90915870760337
THAP4	6.65785638512871
RBM4B	5.4334067730673
OGFRL1	4.02209075148031
KIAA0831	5.39787775247007
C12orf11	6.70702393598736
PPP1R15A	5.37939145628607
KIAA0240	6.22877701047165
CD1B	3.39983229463505
FCGR2A	4.50927956393598
MDC1	5.67158620032718
MAN1A1	3.6244111743132
KRT9	3.41172820014259
HTR1A	3.2281243555983
OCEL1	5.96485932142583
ATP11B	5.91218106772451
NLGN4X	4.51118597415168
FBXO34	7.52507078562823
ALOX12	3.68935127167115
RB1CC1	8.44417156962443
PCDH12	4.78073889145349
RPE	4.83340647311268
EIF4E	7.34234993269712
CSDC2	3.89823362162564
ABHD5	4.82046326281602
TMBIM1	6.83458379084958
PET112L	4.87246202948099
P2RXL1	3.28759670571026
F2RL2	3.09769058794061
TRMT1	5.94788409529601
IMPG2	3.71309027529155
LRRC32	5.29379590781514
BGLAP	4.53559172325906
HTR4	3.35361704935492
MRAS	5.4458364175432
TRAF6	5.01883179566341
AXL	3.9224101873265
ATP2C2	3.69145366414363
LMNB1	5.58555182221188
TELO2	4.68795622843748
PNPLA3	3.91032606323969
CSNK1E	6.98671510306014
SRP14	9.71292503022362
KCNQ4	3.39592042801962
PIK3C2B	6.07794975762154
C15orf15	8.73220935606226
TUBB2B	3.0161873485033
USP15	5.21305778039121
C12orf41	7.27412786588277
CEND1	3.78893892649724
RNF31	5.25418899168586
TCEAL2	5.16534575486024
PTGER2	3.96176231359911
UBN1	6.9079137817053
SLC5A7	3.10534458992786
SLC31A1	6.0895182080147
ADAM29	3.39133655899791
ST7L	4.46000098773125
GFOD1	5.82605420782946
CTNNA1	9.14131512317899
HRBL	4.01539548445015
CBX4	3.51959966271878
NTRK2	3.43673390516827
FOXN3	5.31453912961088
MFGE8	6.3976316817773
PFKFB2	3.67621450121353
TAS2R4	3.55906323238626
SH3TC2	3.37039221904964
IL10	3.36489341305731
PXMP4	6.13381513213356
RNF167	6.40239680726435
PRMT5	7.01642932893051
TSKU	5.60222980325515
ATPIF1	8.87437909000688
ETV3	3.30768582998417
PAK7	3.47207859925508
PDLIM1	10.1405809487643
CEP63	5.55930041226367
WDFY3	5.40928487762025
RNF126	5.08889335118922
DPM1	8.95858917598365
CLIC4	6.88350403487325
ACR	3.83284067542096
KLK7	7.29371004450964
ALOX5AP	5.03848383764671
LRP1	4.9973676412462
TNK1	4.70003304092355
TAS2R9	3.09870326673589
ZNF16	7.24298202217143
POLR1B	5.5097473434008
SLC8A2	3.63696750801355
OLFM4	2.69057351959377
TACC1	4.84698841095959
SAMHD1	7.54444673614038
ATP13A2	4.41219884350542
KRT4	4.36455776527368
PAX6	3.3944965816943
SCG2	3.4295367430668
SLC17A6	3.33004672964464
TUBB4	4.07564643635077
PADI4	2.93988405725696
FMO3	2.95818947553479
NLK	4.23091625215081
POU4F3	3.09756329005707
MDM2	3.40948054238598
CAPNS1	9.10557430788681
SDF4	6.83831469583606
ITGBL1	3.10672474512838
TAP2	4.79882041966626
OR2C1	3.29879661654422
KLHDC3	6.35952236827353
EFHD2	5.60871538784432
GALR3	3.31782288122924
NBEA	4.68908045668688
ABCA6	3.29431799260713
ABBA-1	3.65227157103060
GNAI1	5.26826028208455
CLDN3	9.37079341488893
AKT2	3.37875140006014
EGFR	4.37452705585728
VPS4B	7.20918158885064
RBM16	8.49917899519015
GALNT6	5.16893893641916
ZDHHC3	5.17902614324224
SLC25A4	6.7403782308899
CYB5B	4.94978361741911
NDRG1	9.44518917688725
SESN1	5.01989422360974
GBE1	7.33912118990903
MRPL46	5.81001966479868
CLASP1	5.82906362262595
FARP2	4.45530301121593
ACOT11	3.84221719946764
LDHAL6B	2.91364783577037
MAPKAPK3	6.4967365283015
NCAM2	2.91211298180666
AFAP1	3.87686022700261
PRKD2	6.16167672206559
OR2H2	3.41103300617757
ZFP36L1	7.71371373448535
DZIP1	5.44809726974672
GPR161	4.48484243462338
RNF146	4.06165284264861
NKX3-1	4.02142311266089
CCNB2	8.82079755334537
ZNF10	4.05503579388446
WDR74	5.65198516763649
FAM134A	8.01477240468947
PCNP	8.78951881979535
PURA	5.48084442576128
DNPEP	7.81076449981749
ERBB2	5.23487252845393
CREB1	5.3255293159689
NEO1	7.56659771672346
DDX3Y	3.23619058340762
RPS3A	12.6802627186624
MXRA7	9.78039178323293
LGALS3	10.7552284716156
GLT8D1	7.8543669715386
TMPRSS3	8.94423770954125
UPB1	3.53224961310068
LAT	3.84681027344528
CLDN14	3.66209006180157
DHX38	4.23326390192352
KCNA3	3.41778685826064
BTBD1	7.67020877329953
TARS2	5.85254065316723
SKIV2L2	8.20066367251406
ABCF1	8.27845513003653
CDT1	3.09205559362598
ZHX2	7.16688665445244
FCF1	4.92065052188126
LRRC49	6.58664110636436
GUCY1B2	3.64056092900214
CD28	3.25095311600866
SMARCA4	6.16385233441377
SEPT2	8.49189064156473
SOHLH2	3.42497957602947
MCOLN3	3.72258534422684
LRP8	5.70323117825083
TAGLN3	3.81063890022247
MASP2	3.58729796822709
GPATCH3	4.28463788427994
TTRAP	8.36510053275281
AGL	6.8858004347249
NFE2L3	5.81603637816458
PSD4	3.69312660967758
PALMD	5.63242006264098
CCNB1IP1	8.86330740447177
TMEM43	6.38846524548516
OBFC1	6.438450249638
STAT5B	4.1318640238362
C14orf79	4.30729963320411
ENPEP	4.50980592595717
SSB	8.62142892971824
SCT	3.10528767432742
TIMM23	5.93068194116944
SKI	3.91118184724448
SLC22A13	3.22767263833900
AKAP3	3.83019080272733
OAS2	4.743065494148
KIAA0423	6.51787839878276
SEC61G	8.93220159321122
CAPN11	3.1387825388217
TMEM50B	7.01448281332813
DEGS1	6.48707272011569
ARHGEF4	3.68137837079627
DBNDD1	4.3178824865725
TBL1XR1	5.45570886742945
FAIM	5.64306094299601
SP140	3.23319396546599
G6PD	6.01837559907583
NUDC	7.79403335101941
GABRP	6.89445023437493
SCARA3	5.66230274563692
TACSTD2	6.21263975985327
EIF3J	7.08857863775818
PPP2R2A	6.96704943402843
CPA3	3.22702991637955
PVALB	3.28404039096362
BCAT2	6.17300867743266
MFN1	5.99572756434173
