Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_D11_547280
NPR1	5.49342707872091
DNAL4	5.0142146213387
ELAC2	4.73715593200779
ASS1	11.6016533768072
IPP	5.23820033200674
TMEM59	10.2299984400882
POLR2J	8.55461180203097
SEC23IP	4.84664693749018
RGS4	4.22511077169673
UQCRC1	8.59373703249227
SNX6	7.80310975231231
DDX18	7.06245085442421
POLG	4.55940276574658
ADAM23	3.91295711150206
ZNHIT2	3.94716015775304
TFR2	3.73100282670735
NCDN	4.34655620459395
RAG1	3.35561456554086
POMT1	5.02270289156879
CYP1A1	3.24618621582895
SNAPC1	4.20435218380862
GNA11	5.59579117773754
CCDC52	2.62189223866712
CAPN1	7.3758465542559
DDHD2	6.84116782927831
UPF3A	4.77389738844748
LAGE3	7.74806956715805
GNRHR	3.15572818827033
UNC13B	6.01915836215232
TTLL4	5.03740585779785
PPBP	3.31102748245385
HTR3A	6.97014996139354
SDC2	6.56477248789991
ANKRD49	6.02149834547128
BTF3	9.92987357952808
COX7A2	10.3847883603015
SARS	9.0046242458377
C13orf18	4.11730542479074
CACNB1	3.89804748866335
QKI	5.12149304619785
SETMAR	5.27101698401233
LAMB4	3.27317851242322
MAN2B1	7.46606861765293
EML3	5.28553993952324
ACADL	3.31303150603363
OFD1	7.4504097135165
CGA	3.33502963802344
EIF3EIP	9.8186391245169
PEX16	5.8711084806822
GNG12	8.7777628849695
HABP4	4.86440003092897
CNTN2	3.60676348871007
ASNSD1	8.34311318169579
FUT4	3.84421661408704
DBH	3.54194146066556
CD53	7.41552077556572
HIST1H2BJ	3.51535166579717
TFAP2B	3.28865911923898
ACF	3.66802884320031
TMEM11	6.04820679993879
CDH8	3.24675509308984
C3orf32	5.17189190593214
AGPS	6.46993513888166
C4orf18	3.40977146534501
PCCB	7.65261995001779
IPO13	4.91694740372969
PECI	8.05923552254589
UNG	7.63579549164029
C6orf105	3.67773630643264
GSTP1	7.91724203979275
SUV420H1	6.61956155565878
ARHGAP15	4.30230967302605
LTBR	6.35657595402179
TDRKH	3.61469670317689
PSG4	3.1765998907388
SLC9A3R1	8.60990453108899
NBPF3	9.78394231855548
SLC9A3	3.33131635238816
OSBP	7.3286312414684
PRR5	4.64576308338406
CHMP7	4.95915428521159
ADRA1A	3.07228359463677
ASAH1	6.63192061333342
FKBP4	6.81299200155283
ZNF350	5.78983459293466
DOM3Z	5.9105968038489
GIPR	3.52359916364985
AHI1	4.34018682874068
BST1	5.77851453067263
NCR2	3.56200211623623
NADSYN1	5.40400097142825
UBE2W	6.05815741546270
RGS14	3.97388336035137
KRT15	4.51743944144064
SCN11A	3.65445171280570
GFI1	3.54106092008189
FHL1	4.04346523915617
SMC6	6.85536334687552
GATA1	3.75516601073672
OSGEP	5.07470758364202
ARMC6	5.52030802654213
HK3	3.45579263317432
PSMD5	7.65172596569049
RSU1	7.63998769965877
RPL4	11.092065436037
MAD2L1	7.55900813384157
RBPMS	4.40512509881821
EIF4A3	9.68426300513842
E4F1	4.64093420559247
DLEC1	3.41626935789256
PRPF3	6.30533021531726
EMR1	4.20563010334263
CHMP2B	7.68548101454572
CAMSAP1	4.25325037514669
RPS21	9.32827663863628
XCR1	3.45869109020736
ARID5A	4.23664241524832
RBM6	6.18142284359764
UBE2N	8.09279197549074
KLF4	3.87794769458956
MGC4172	6.01484560200267
LMO4	7.5451933343584
KLKB1	3.33875963709700
HDAC3	6.10299767765459
HP	6.87269488625453
SCHIP1	5.1861963212043
BTK	4.19429907550943
KRCC1	8.33592403900372
PRND	3.28047146494099
C6orf27	3.3820938835472
PIGL	3.54291035573782
CLCA1	3.95955424910233
C1orf112	4.81585144633768
OLFML2A	6.10656389886761
HUS1	5.04129468774724
SFRS6	7.92678044282596
CXCR7	5.33048022820807
UIMC1	5.32722807135913
FXYD2	3.61154830371474
GOT2	8.0989069055678
ZNF667	4.46638245860441
TFEC	4.0678347795284
ATP7B	3.75353210099980
RAB38	4.05332419797986
POLD2	6.73034895913225
PPM1H	7.44735064676511
DCX	3.18910199428843
NFYC	6.30493308537779
ZNF228	4.11632873000165
KIN	6.49468593264138
PLSCR4	7.4067632070912
HIST1H4I	4.35428759022965
PPARGC1A	3.14361333792231
HIG2	7.07608357550556
KCNK10	4.18196083279351
EXOC1	8.60368395316078
OR6A2	3.78815385318417
ETFA	8.43522794664418
PDAP1	4.7320837682882
C19orf6	3.42819159289941
POLRMT	3.99587659035439
ZNF146	7.8715022140897
MIA2	3.12086907781849
LY6G6E	3.14908314277108
EIF4E2	7.93153340320396
NENF	4.90022301460958
HOXB5	3.6274400375977
ZNF324	5.09883463955658
CUGBP1	5.80481717572488
ENTPD7	4.2094669010649
TTC13	6.17502653103049
GJB5	3.38242059501819
PRSS22	4.2053243412151
CYP3A5	3.72135227280402
MBOAT5	4.70438061815655
CUL4B	5.25349291319955
CENPJ	3.72697510997458
KIAA0664	5.98836293771243
PITX1	5.55305362786803
PDGFRB	6.06861904849322
RDX	5.37758905152504
CELSR3	3.80844704066105
JUND	7.07857220518336
ITSN1	4.87047976991932
CHRNB1	3.96770832623679
EHBP1L1	3.63311917874378
C19orf2	7.32149807417894
FETUB	3.01693577498389
CAMK2B	3.31457342576678
DCTN1	6.89798694644097
TNKS2	7.54217403121208
MRTO4	6.94467185266709
C1QBP	5.97547926113994
TTC3	7.76189752748165
NDUFB8	8.7948580573862
CADPS2	6.77515601964975
EDG2	4.86463825383969
MYF5	3.05464571610542
SEMA3G	3.63297212962304
IL23A	3.41649551912149
GJA9	3.74542424015464
R3HDM2	6.60551026355163
C5	3.93804613339538
SLC2A10	7.91878127455318
TRIM45	4.72213325699463
TSP50	3.89645177694752
PAQR3	5.10341460220894
ANKRD26	3.70598878201518
TCP1	7.28215025402939
TMED7	6.95896868270041
CMA1	2.88570465757083
PTCRA	4.46163031965464
HCRTR1	3.47402858225972
FST	4.35455757556903
PAWR	4.53058862765704
LDLR	5.43016474862811
ASTN2	4.00578660262301
SCRN1	6.54464400388938
GPATCH8	6.19183515632174
KIF4A	6.22112804065111
TANC2	3.93477751906652
ZMYM5	4.68598482101627
PGM1	10.3139110062203
ZNF586	4.28055373050223
POLR3G	3.4422250858283
CPD	5.75824985471254
SNCAIP	3.74343382097888
DCT	3.42599595677598
HLA-DOA	3.53048932919025
TANK	8.07939249390366
RCAN1	5.10333519729681
UPK1B	5.68166425254207
DNAJB4	5.75773760970148
UGT1A8	2.85934463546107
LIMD2	3.24803091656962
HIST1H4L	3.29700103968087
PECR	5.2860660073618
HSPA2	4.91769694533627
SERP1	9.33746279517906
TACR2	3.4432020713239
NUP85	6.91834372771652
CD177	3.61352881576343
GPR135	3.25499282851009
PIGG	7.54912660106633
LGR5	3.52796719171426
JAK2	3.69370356958703
DPYSL4	3.46472421760757
TM9SF4	6.78664802555106
PTHR1	3.40905395646923
SIRPG	3.27777591333340
ZNF264	6.47670925121351
BICD1	5.66467405069939
RAB5A	8.19682196617952
FLJ13224	3.33927562787542
METTL5	9.13079551391608
HERC6	7.25516677082177
CASP1	5.65432944178647
USP9Y	2.8053494887428
LRP1B	3.18255848123166
XAF1	6.96892539896818
PLA2G4C	4.36997174825192
APOA2	3.26664215738519
SPAG6	3.14804345667107
KALRN	3.30784561489503
SECTM1	6.84074172163681
THOC7	8.37573733802058
IFNAR1	4.39387824614919
TCTA	7.66125641277941
NY-REN-7	3.94343968222548
TALDO1	10.6910262293821
B2M	11.6703595322865
LPPR4	3.8424311063043
SQLE	5.8837878712129
SEPHS1	7.04681760092986
EIF5A	6.62911411458461
FAM49A	4.59577934272442
YTHDC2	3.74193506330884
EHD2	4.96951624858504
NCF1	3.67187392092506
SPG7	6.26018720576674
ZNF614	3.72768524100247
HOXA5	4.61417984365818
NUP133	7.60327453435059
FGF12	3.78527804362624
SLMO2	8.5157916195919
INPP5B	4.08120920994164
PPID	7.37008632538485
SNTA1	4.31413166209007
IL20RA	3.35136537008379
UBE2J1	6.47417171009657
CACNG2	3.19049054812963
GCM1	3.19183139208372
ELF1	6.73100821477939
TLR5	4.6646061330936
TCFL5	7.14917728417317
C1orf107	5.19612391586779
C19orf22	6.46415384248851
SAFB2	6.34957968757805
MAP3K7IP1	3.54535066839166
NCK2	8.05803831026787
OXA1L	7.26171188385738
KIAA0652	7.06013137804639
KLRG1	3.44771158590324
FRAG1	7.308555818327
ZSCAN12	3.01640722418103
PSMD12	8.5102045865255
E2F4	5.42763126540785
CLEC4M	3.97485383568879
KIAA0999	4.2272680874398
CLDN10	8.15176663231943
MGC13053	4.23200379451075
TAC1	2.58878908026064
GYPA	3.32203609594949
HPCAL4	3.2698494919289
TRAIP	4.31942832961054
MEX3D	3.98703435645932
KIAA0232	7.62871785673059
ERCC8	4.66557241037535
NFAT5	5.64300907102859
GPX4	8.61676756284031
CSPG4LYP1	3.0752545465721
KIAA0368	6.34132593740883
FBXO3	7.42654873010239
DVL1	6.12619274878872
CMKLR1	3.79091997114527
GPR157	3.52606158360085
TYMS	7.29343235677666
OR52A1	3.29615024604407
PEF1	7.48341750655626
ZNF750	2.94210907268414
ALG9	4.42213151194800
MCM5	5.51359894060564
SDK2	4.06927667895507
BAIAP3	3.9077175263288
RABGGTB	7.07592694512312
KCNK7	3.30675358385147
PTP4A3	5.34434643712129
ANKRD40	4.07843832262065
CALCOCO2	7.50142478510554
TMSL8	4.30925720555025
SNCA	4.89399747062292
ZNF551	4.73771648135602
HBQ1	3.48748973306029
ARHGAP26	3.96201536190348
GEMIN6	6.10364910934821
HRAS	7.2841891166379
KLRC4	2.77431926634780
BSDC1	6.35488950622723
DSC1	3.88941047434861
RNF43	4.1106188708913
NDUFAF1	5.54777744836949
MAP2K4	5.90311543399762
FOLR2	5.26948970027693
LYZL6	3.69827736133844
EPB41L3	3.93032885195637
TEKT2	3.5482645494671
CDKN2B	3.44009572236392
WSB1	5.96907036663668
ZNF480	3.68797960764437
MAP3K6	4.42282099476985
PROS1	7.37966286546288
PSMB8	7.57806144140278
HN1	9.40948611022064
MAS1	3.54547746595727
APOL1	5.0128633675357
CSHL1	3.23263625454327
ZBTB7C	3.78396429279527
AHCTF1	5.83851081249067
SAE2	8.73662292963806
ITGA2	5.11704949889165
AP2S1	9.35426969703934
P15RS	6.7097141578801
MME	3.54641231287945
VAT1	7.71907657274657
MAST4	5.90201226705568
TUFM	8.94014464690153
KRT33B	3.29523139685374
THEG	3.85040128314113
KCTD2	5.73219279111203
WDR26	9.20337294797968
MFI2	3.41810996301684
KRT34	2.98067713679228
NR4A3	3.82363740594698
SGSM3	4.50846046383322
ARSA	4.72217235244772
TOMM22	5.49488011523007
SOCS3	3.72639966412991
UNKL	3.79428010832379
POP4	8.19986341777735
BHLHB3	9.99083756995132
MALL	3.92608303590817
SOX15	3.3885784946916
CCNA2	6.11968855568272
PARK2	3.14937733364126
GPR124	4.74322680924293
TMEM132A	4.54913236045349
CGRRF1	4.92591186767873
RUVBL2	8.10359372748249
MCAT	5.30095296987701
WNT10B	3.83594302787053
ISCA1	7.0673468774378
RPAP1	3.84602029414776
C12orf48	4.71221651764436
RAI16	5.12125952450469
RPL27	8.69054496076533
EPN1	3.67935520617115
MAGI1	3.02988924667094
GBX2	3.17305993233378
SLC35A1	7.21108874639269
GAL	3.54373266787887
SLC14A2	3.69727961073566
RDH11	7.50245574575026
ZNF518	4.00280540332052
PCYT1B	3.20944131749672
AUH	5.75786983249851
EIF3H	10.2136159909570
KIF1B	7.54439025104644
MBD2	4.76716739435972
AMOTL2	8.74140300100687
C6orf120	4.92517391915292
PIGT	8.52010428463811
PSRC1	7.72312793284959
PLA2G10	3.61420692131315
ALAS1	7.98249622119389
FOXO1	4.08107166985446
C17orf62	7.50940195993926
KIF5C	7.06865594669582
DUSP10	4.64398727587497
CRLF3	6.23376111384369
CLCNKB	3.8580174312677
PSMA5	9.66213190550368
FARS2	5.86640282511688
CCDC28A	6.38541178817435
AMPD3	5.04694146502332
PIAS1	6.82257394277867
ADCYAP1R1	3.57764410903944
TMEM134	6.46470938771848
CDH20	3.00038536164857
FBXO7	7.88898825910417
FLJ14213	5.10011722457966
ZNF3	4.81087861830538
LRRFIP1	7.47305540704632
TMEM49	8.0713494249933
CNOT2	7.57159283949311
CBX2	3.00652777357093
ZC3H14	7.8973678117709
ALDH5A1	6.10566669630633
HNT	3.48214237482021
SERPINA4	3.17247985241898
FLJ20920	5.61239283128454
CRTAP	5.55861619639858
DDX50	8.08507042122482
STYXL1	7.36192436936159
TK2	5.46657575862044
BLVRB	7.71538370510007
STMN1	6.71814318608237
GUCA2A	3.31493473048127
DPP6	3.17259674157029
GALNT10	4.01534256461407
STK39	5.61558260612615
MMP24	4.96395219180503
CKS2	9.19393452190094
RHO	3.69032467647597
BANF1	8.78415495521549
CR1	2.87200362673503
RPS6KA2	4.76203809102696
HMBS	5.98691539314611
C20orf112	3.79943202881988
SLC25A24	7.77488988742622
MRPL22	7.70547503957764
SLC25A15	4.8674988607093
GADD45B	4.84371618163939
TDP1	6.03515046868563
ZNF287	3.7035391650642
DAAM2	5.33625074825312
C11orf57	4.54607324172754
RFK	7.5098693373835
ZFYVE9	4.18295394804298
TCTN3	7.96723663892236
STCH	6.13437759138828
LOC283871	3.53312211643679
NDUFB3	7.51778602941963
DEFB4	3.75598247587986
FPR1	4.04304714802452
FMNL1	4.36878871648730
SEPT7	9.65287395979906
PTCD2	4.48254444418445
GNLY	3.65758155499763
GRAMD1C	4.24739647812397
ZNF165	4.08435393236946
TR2IT1	3.69332615223679
ARMCX3	8.35968334993254
NDE1	5.41893580394743
MAGEF1	7.29878822792642
ITGA10	3.6800417173943
ARHGDIB	8.14171504188825
FSHB	3.73463200147938
ANXA2	12.0322051760965
HLCS	4.12096128273887
MCF2L	4.22781554078961
AK1	6.43933784323322
FH	6.70284187588151
LGALS2	3.66212918841701
SYNPO2L	2.73353248812339
KIAA1045	3.32011811524912
C1orf183	4.63928550062586
MAGEA8	3.19850184525225
DGCR8	4.45317981253603
GSR	4.28933801744151
NEU2	3.57601718115463
HIST1H4B	3.47197568669021
CACNA1C	3.09371510760951
FAM20B	7.10763789052976
HES2	3.22041552736575
PDCD6	9.4719200116524
INTS7	4.87821512945091
AMPH	4.87497787795915
UCKL1	6.8014472777702
ASB4	3.09592075103065
C10orf97	5.92527191147502
ALDH1L1	4.09129833344450
CCL23	3.35908772190906
OBSL1	4.68243004208153
SLC12A7	6.48777613726034
THAP4	5.06556799402557
RBM4B	5.60684954302412
OGFRL1	5.05125823765937
KIAA0831	4.55484397818777
C12orf11	7.67840424480138
PPP1R15A	5.14126428736296
KIAA0240	4.96420009613769
CD1B	3.35818409113351
FCGR2A	5.9421661802477
MDC1	4.9347556566517
MAN1A1	3.72404300407670
KRT9	3.45542279833412
HTR1A	3.34085576347212
OCEL1	6.50595761870046
ATP11B	5.94775686626592
NLGN4X	3.59802659468162
FBXO34	6.73873273387673
ALOX12	3.74363864603529
RB1CC1	6.85432340364247
PCDH12	4.63100437739137
RPE	5.31709154951105
EIF4E	7.09231712078389
CSDC2	3.96055729735086
ABHD5	5.53915845604703
TMBIM1	5.95103831748794
PET112L	4.90052670566485
P2RXL1	3.15603661701251
F2RL2	3.05421660807946
TRMT1	5.37492896038157
IMPG2	3.33589147301791
LRRC32	6.62791522070983
BGLAP	4.23170415763104
HTR4	3.38315700785544
MRAS	6.94297600498771
TRAF6	6.06621929588364
AXL	4.75390510860742
ATP2C2	3.88461817963559
LMNB1	5.1533211681276
TELO2	4.23379855505248
PNPLA3	4.44325089691130
CSNK1E	5.971686592573
SRP14	9.77502929135636
KCNQ4	3.26444904326957
PIK3C2B	5.33603331363441
C15orf15	7.28186764439115
TUBB2B	2.8582935189863
USP15	7.17041166846924
C12orf41	7.93899212053872
CEND1	3.74714594500402
RNF31	4.59159048352941
TCEAL2	3.71464475044745
PTGER2	4.00733273189883
UBN1	6.01496866725349
SLC5A7	3.19970693750341
SLC31A1	6.02750125737586
ADAM29	3.54104850926868
ST7L	4.13064471257754
GFOD1	7.1648236247435
CTNNA1	8.47958724515337
HRBL	3.96944493078627
CBX4	3.82128847821026
NTRK2	3.53038561809918
FOXN3	5.26366363910423
MFGE8	7.63398863576146
PFKFB2	3.72566435582153
TAS2R4	3.65900964284993
SH3TC2	3.34056269278617
IL10	3.45839309511682
PXMP4	6.58481699606125
RNF167	6.4493864627708
PRMT5	6.78949533799836
TSKU	7.20755849053726
ATPIF1	7.98142556804321
ETV3	3.43468803261839
PAK7	3.03948721791271
PDLIM1	9.28126928547487
CEP63	5.68361287233226
WDFY3	4.90132349858327
RNF126	4.02745738553208
DPM1	9.22068770529314
CLIC4	6.00380816884753
ACR	3.70725116572627
KLK7	11.3347597913443
ALOX5AP	6.95176289062804
LRP1	5.52600234361919
TNK1	5.03050650668964
TAS2R9	2.94989998428911
ZNF16	6.02924728562534
POLR1B	4.75992718288504
SLC8A2	3.64932251888851
OLFM4	2.92779920725707
TACC1	4.62827231202752
SAMHD1	7.39949333538495
ATP13A2	5.266008701437
KRT4	3.82256810809472
PAX6	5.23263874284301
SCG2	3.45433720138332
SLC17A6	3.36676615719208
TUBB4	4.72728825061774
PADI4	3.20553092419245
FMO3	3.17970867479371
NLK	3.84398122262794
POU4F3	3.22084753423325
MDM2	3.40428390473193
CAPNS1	10.1818363610245
SDF4	6.87125525013274
ITGBL1	3.70068428319903
TAP2	4.21132391866295
OR2C1	3.38552659384360
KLHDC3	7.05691070148825
EFHD2	5.76639201734135
GALR3	3.77243429169233
NBEA	4.38608153462637
ABCA6	3.31534376808504
ABBA-1	3.94492362799324
GNAI1	6.04235373427008
CLDN3	7.7344655876961
AKT2	3.47184722166959
EGFR	4.42975585473143
VPS4B	7.60482896172062
RBM16	7.20072592587666
GALNT6	6.3184686125668
ZDHHC3	6.01553500654493
SLC25A4	6.88538647167949
CYB5B	6.2288232400031
NDRG1	8.90439712431368
SESN1	4.36203236142206
GBE1	7.16566792713725
MRPL46	5.50732634805193
CLASP1	6.41569367882283
FARP2	4.52499118641185
ACOT11	3.69556931871512
LDHAL6B	2.92088336037231
MAPKAPK3	5.56993809971395
NCAM2	2.94393879157093
AFAP1	4.71022313453202
PRKD2	6.84278297639695
OR2H2	3.42627077008274
ZFP36L1	6.78262964968239
DZIP1	4.41159361005134
GPR161	5.38039725179229
RNF146	5.46506999743311
NKX3-1	4.03634182995102
CCNB2	7.9154767849889
ZNF10	4.07357038009973
WDR74	5.01205824953127
FAM134A	8.3780623610846
PCNP	8.50779814788454
PURA	5.13946345072983
DNPEP	7.61249148666403
ERBB2	5.76843342250742
CREB1	5.99337431162056
NEO1	6.88725790126113
DDX3Y	3.33514375202907
RPS3A	12.4616155828173
MXRA7	9.84974010103318
LGALS3	8.90172987677284
GLT8D1	6.89522403606652
TMPRSS3	9.01543138715654
UPB1	3.13418610717282
LAT	4.08837871217388
CLDN14	3.71631217886503
DHX38	5.11568601570675
KCNA3	3.37943667265988
BTBD1	8.04520923273795
TARS2	6.06203246398922
SKIV2L2	7.30684062083706
ABCF1	7.62272414462061
CDT1	3.41444253161966
ZHX2	7.67060698062876
FCF1	4.58402661160629
LRRC49	3.41199876451215
GUCY1B2	3.4751749396573
CD28	3.39994752264094
SMARCA4	6.31347346826816
SEPT2	9.60271641930753
SOHLH2	3.08654055764056
MCOLN3	5.22713541587651
LRP8	6.72080004155602
TAGLN3	3.74421557453853
MASP2	3.64591586896998
GPATCH3	4.51888518955779
TTRAP	8.344635489761
AGL	7.81193995835096
NFE2L3	3.69970429166601
PSD4	4.19387603441754
PALMD	7.99588331685991
CCNB1IP1	8.51087871348188
TMEM43	6.6657539015515
OBFC1	5.53315765212493
STAT5B	4.23896911470491
C14orf79	4.77689923757101
ENPEP	4.72608508288775
SSB	8.4796759260417
SCT	2.91467317594277
TIMM23	7.41787800429993
SKI	3.46666773195555
SLC22A13	3.18787472081862
AKAP3	3.97661717400933
OAS2	5.40630246622858
KIAA0423	6.50297246692786
SEC61G	10.0074776554153
CAPN11	3.05090698234547
TMEM50B	7.1220064396583
DEGS1	7.89156577351642
ARHGEF4	3.64700896792755
DBNDD1	4.49082395206127
TBL1XR1	4.84897750493653
FAIM	6.27073218482423
SP140	3.36900007185757
G6PD	6.16923568319956
NUDC	6.99853878359086
GABRP	3.45165383534223
SCARA3	5.70591139491977
TACSTD2	5.72464270343574
EIF3J	6.7149421379828
PPP2R2A	7.06830004468587
CPA3	3.84683198005190
PVALB	3.08606736703665
BCAT2	7.076654479803
MFN1	5.70993434044422
