Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_C12_543658
PECI	8.14939981808764
UNG	8.25788745457598
C6orf105	4.12439271067563
GSTP1	9.25429425405588
SUV420H1	7.37183499213381
ARHGAP15	3.91359479212646
LTBR	7.19100543136174
TDRKH	3.36282512621957
PSG4	3.42899124543538
SLC9A3R1	6.59729957449619
NBPF3	8.42111728498328
SLC9A3	3.64149294720925
OSBP	6.29682394904513
PRR5	4.13282398704321
CHMP7	5.64002025679973
ADRA1A	3.12059258588562
ASAH1	6.59290807813885
FKBP4	6.79405368430606
ZNF350	4.05693087166041
DOM3Z	6.02620884123407
GIPR	3.90208046320190
AHI1	4.04775331063028
BST1	4.4256623216983
NCR2	3.52238230102712
NADSYN1	5.14523079861395
UBE2W	6.38679095820096
RGS14	4.32481739757739
KRT15	3.90815427500949
SCN11A	3.69330785843916
GFI1	3.54788462236983
FHL1	6.50097811851585
SMC6	6.82981872164704
GATA1	3.50220976175416
OSGEP	4.44561922963607
ARMC6	6.1017783947698
HK3	3.74193249243761
PSMD5	7.76898437446564
RSU1	7.0540310799523
RPL4	11.4354563696923
MAD2L1	7.9803005961795
RBPMS	4.36333966842926
EIF4A3	9.07347378840926
E4F1	5.1559500228071
DLEC1	3.34784287472021
PRPF3	7.28508792381866
EMR1	4.56700978170299
CHMP2B	7.41469878268473
CAMSAP1	4.91163217635612
RPS21	9.92197392140578
XCR1	3.39274990250617
ARID5A	4.14685825362613
RBM6	6.0941356897066
UBE2N	8.756002436053
KLF4	3.87696511496381
MGC4172	6.18113784639543
LMO4	7.24413268099465
KLKB1	3.18082957955217
HDAC3	8.04774981657896
HP	9.66886724332273
SCHIP1	5.29982636822477
BTK	4.01559846761863
KRCC1	9.2300758631743
PRND	2.93888393145654
C6orf27	3.63260377565002
PIGL	3.7443470918014
CLCA1	4.02702382623666
C1orf112	5.32413603757337
OLFML2A	4.21436551946827
HUS1	5.14653573723534
SFRS6	8.09490724374758
CXCR7	8.92093477418575
UIMC1	7.31138357800053
FXYD2	3.47744553190969
GOT2	7.49575916314528
ZNF667	3.7484806382493
TFEC	4.27085577576136
ATP7B	5.26651391573542
RAB38	4.11423401466736
POLD2	7.85295995803268
PPM1H	4.77052961143455
DCX	3.30538282370189
NFYC	6.48683538973771
ZNF228	3.48161284127463
KIN	5.74133026818164
PLSCR4	5.39987922117813
HIST1H4I	4.11408576260915
PPARGC1A	3.20261604121383
HIG2	8.18070576881622
KCNK10	3.83340309501001
EXOC1	7.85988876433424
OR6A2	4.06633082894711
ETFA	9.45297742212866
PDAP1	5.77596878579967
C19orf6	3.43820567214521
POLRMT	4.09012162906918
ZNF146	7.57186823290984
MIA2	3.22561550770593
LY6G6E	3.12522505018491
EIF4E2	8.36435364041648
NENF	5.5002743016136
HOXB5	3.67725456255618
ZNF324	4.24097296169738
CUGBP1	4.51639581104488
ENTPD7	3.83101907857637
TTC13	6.60565109664913
GJB5	2.95187065168933
PRSS22	3.74236053079306
CYP3A5	3.30273555110779
MBOAT5	4.92860683427989
CUL4B	5.48871063374349
CENPJ	4.23510999289477
KIAA0664	5.89751821198581
PITX1	3.96850587711591
PDGFRB	4.9813774849477
RDX	6.03500947365669
CELSR3	3.83251273748871
JUND	6.7987097923266
ITSN1	4.52909259262588
CHRNB1	3.61333827300692
EHBP1L1	4.21618278754577
C19orf2	8.23988954063156
FETUB	3.14423797513724
CAMK2B	2.99894536096297
DCTN1	6.54230571400813
TNKS2	5.86935182432477
MRTO4	8.06453539690133
C1QBP	6.54420721943244
TTC3	6.31007922153284
NDUFB8	7.95957653485024
CADPS2	4.44367963097346
EDG2	4.87643797582513
MYF5	2.99101695453252
SEMA3G	3.33153135554647
IL23A	5.43792423615153
GJA9	3.66324026732458
R3HDM2	7.50430474622512
C5	4.31619865396128
SLC2A10	5.59903758574881
TRIM45	4.63000621384505
TSP50	3.83211179100104
PAQR3	4.62451726632722
ANKRD26	3.34733778024341
TCP1	9.58237229662028
TMED7	7.56710717857012
CMA1	2.83495580213297
PTCRA	4.14302736826393
HCRTR1	3.43623662707602
FST	4.03350668508057
PAWR	4.15828192879132
LDLR	5.96608786676315
ASTN2	4.42306434599600
SCRN1	6.5324786383426
GPATCH8	6.33994172404938
KIF4A	6.44614471770939
TANC2	4.29987861886859
ZMYM5	3.90028954463544
PGM1	8.79994963816263
ZNF586	6.01809895857998
POLR3G	3.83869276643622
CPD	7.5003803215636
SNCAIP	4.40912635804831
DCT	3.50244530503118
HLA-DOA	3.86336875787767
TANK	6.68174445224845
RCAN1	4.12244429198461
UPK1B	3.36076512028220
DNAJB4	5.19193016243729
UGT1A8	2.88567915315556
LIMD2	4.27289485137363
HIST1H4L	3.65907521049580
PECR	4.56900759692317
HSPA2	5.07765627843369
SERP1	9.36849980074215
TACR2	3.5062465557064
NUP85	8.41961742919146
CD177	3.39925705976163
GPR135	3.23071385888336
PIGG	7.19190531992083
LGR5	3.11211493108748
JAK2	3.36101113191498
DPYSL4	3.25754207478431
TM9SF4	6.25694807561127
PTHR1	3.32076447268278
SIRPG	2.98267760320758
ZNF264	4.8861343484819
BICD1	5.93299820270975
RAB5A	7.27376216917824
FLJ13224	2.95534527382953
METTL5	9.25331011168187
HERC6	5.39010110885877
CASP1	6.10868061854314
USP9Y	2.80174229796861
LRP1B	2.94404088116716
XAF1	5.43460226895822
PLA2G4C	4.14249553845802
APOA2	3.20224461424862
SPAG6	2.91452528354466
KALRN	3.23920022333557
SECTM1	5.21973293789819
THOC7	8.94947418011874
IFNAR1	3.78951493935526
TCTA	6.75950757647632
NY-REN-7	3.62444765478172
TALDO1	10.0251726881995
B2M	11.9352422194403
LPPR4	3.99507228820042
SQLE	6.23060583579398
SEPHS1	6.39878374015417
EIF5A	6.4433461399984
FAM49A	4.33759359342361
YTHDC2	4.68128399379197
EHD2	4.45500619734719
NCF1	3.71300214694402
SPG7	5.62125653410436
ZNF614	3.52452509625541
HOXA5	3.62914269254575
NUP133	7.38441554446773
FGF12	4.26486720680595
SLMO2	8.3725849299882
INPP5B	4.68699959795433
PPID	7.34335327480853
SNTA1	4.04348743382137
IL20RA	3.93584837175275
UBE2J1	6.80538993571528
CACNG2	3.06611054695127
GCM1	3.18476640462975
ELF1	6.73496301481122
TLR5	3.98622120149848
TCFL5	7.07182795773888
C1orf107	6.38497618082892
C19orf22	6.99187203458275
SAFB2	5.86909940740153
MAP3K7IP1	3.85184805237648
NCK2	7.73356920723652
OXA1L	6.65776994083459
KIAA0652	6.20034233660258
KLRG1	3.9135130773613
FRAG1	7.04222680330228
ZSCAN12	2.99489962049825
PSMD12	8.26226334491545
E2F4	5.21818672649604
CLEC4M	3.39496777826256
KIAA0999	4.99753389801916
CLDN10	8.03365068334884
MGC13053	4.08693522340941
TAC1	2.65634215238288
GYPA	3.31136375872104
HPCAL4	3.13726745043053
TRAIP	4.89570460898186
MEX3D	4.25397527102962
KIAA0232	6.44695176831209
ERCC8	4.13763988391286
NFAT5	4.42532553575969
GPX4	8.69208632907706
CSPG4LYP1	3.15405321714567
KIAA0368	6.66329793271881
FBXO3	7.83287195889066
DVL1	5.79893785924786
CMKLR1	3.48178083529037
GPR157	3.524607231816
TYMS	9.00478521176886
OR52A1	3.10440551522547
PEF1	7.54425333332234
ZNF750	2.98752398981561
ALG9	5.75877960356399
MCM5	6.07893974829287
SDK2	3.51958886545555
BAIAP3	3.7818278306314
RABGGTB	6.86089885345716
KCNK7	3.27863845948118
PTP4A3	7.76208930305627
ANKRD40	4.39121867413817
CALCOCO2	7.75651183618939
TMSL8	3.98703331524749
SNCA	4.32887676895097
ZNF551	3.86252697705078
HBQ1	3.43414651627275
ARHGAP26	4.88123217192787
GEMIN6	8.2064083856614
HRAS	6.83214164125403
KLRC4	2.80488884468775
BSDC1	6.17702970075506
DSC1	3.52842251311874
RNF43	4.97550620022135
NDUFAF1	6.508293250796
MAP2K4	5.04709428267769
FOLR2	4.96673883849529
LYZL6	3.83172474442505
EPB41L3	3.66658213947038
TEKT2	3.67571308457272
CDKN2B	3.35221871691712
WSB1	5.79035913691318
ZNF480	3.2622667864032
MAP3K6	4.83961699196299
PROS1	3.80996168981575
PSMB8	8.54624732155408
HN1	8.82512095864183
MAS1	3.48653308671088
APOL1	4.97678103296538
CSHL1	3.27359059688905
ZBTB7C	2.97469509598412
AHCTF1	6.12113523823956
SAE2	10.0987419731743
ITGA2	4.04649357277886
AP2S1	8.50039770711917
P15RS	5.79532468962297
MME	3.84055397542544
VAT1	6.53737731764331
MAST4	7.06970673928017
TUFM	9.5506283170349
KRT33B	3.57154411947090
THEG	3.79089521989875
KCTD2	5.51506081600629
WDR26	8.21681718847646
MFI2	3.12286779675108
KRT34	3.24159844806062
NR4A3	3.49117992914984
SGSM3	4.70201643985431
ARSA	3.73570010690831
TOMM22	6.37059921598074
SOCS3	3.90486574209539
UNKL	4.5252299708868
POP4	8.7646974942531
BHLHB3	9.10366655579619
MALL	3.64756492310236
SOX15	3.42634755997229
CCNA2	5.66468880553923
PARK2	3.27548543812325
GPR124	4.06060605990166
TMEM132A	5.08394038653217
CGRRF1	6.03004977652732
RUVBL2	7.67865053217905
MCAT	5.80438344346795
WNT10B	3.86771612066609
ISCA1	7.5090583065077
RPAP1	4.39055839333258
C12orf48	5.72194433283615
RAI16	4.61803581609036
RPL27	9.74710229468047
EPN1	3.43050474571116
MAGI1	2.90333907411548
GBX2	3.29742554870885
SLC35A1	8.0947547374967
GAL	6.74751364143246
SLC14A2	3.67430025826237
RDH11	6.12683458061993
ZNF518	4.53767010116037
PCYT1B	3.48467184694270
AUH	7.0538331017545
EIF3H	11.7707550197765
KIF1B	6.70298472032225
MBD2	4.70655788190991
AMOTL2	5.72447076167436
C6orf120	6.40319969753332
PIGT	8.2208318915545
PSRC1	6.42896045845589
PLA2G10	3.86941254467083
ALAS1	7.39187445850775
FOXO1	7.9402831248243
C17orf62	7.18620372797544
KIF5C	5.12192394231543
DUSP10	5.57658618035867
CRLF3	7.58613884096274
CLCNKB	3.57187355512194
PSMA5	9.8775599289308
FARS2	5.87251501028288
CCDC28A	6.40069641070894
AMPD3	4.60450018012686
PIAS1	6.33708993468813
ADCYAP1R1	3.36538652538607
TMEM134	7.3739265106599
CDH20	2.97956579754274
FBXO7	7.25884476430526
FLJ14213	3.75571135679167
ZNF3	5.74814738785916
LRRFIP1	7.03473835520829
TMEM49	9.50298666595416
CNOT2	7.64400213374941
CBX2	2.87282609233390
ZC3H14	5.75889211583839
ALDH5A1	5.71385225604226
HNT	3.81337275334060
SERPINA4	3.12472463148207
FLJ20920	6.3969790322063
CRTAP	5.51104345485324
DDX50	8.41869368517879
STYXL1	8.43532626456083
TK2	4.18769866363034
BLVRB	6.7707933235967
STMN1	7.27730528067188
GUCA2A	3.25157602483635
DPP6	3.13400964340575
GALNT10	3.90024743388128
STK39	4.26009256894556
MMP24	4.29257004762176
CKS2	10.6781541534709
RHO	3.73263055954186
BANF1	9.36543004683884
CR1	2.88247373853980
RPS6KA2	3.79367633116804
HMBS	6.36051839691871
C20orf112	3.97244259365933
SLC25A24	7.43481959485214
MRPL22	9.39727888547875
SLC25A15	6.85701149383312
GADD45B	4.63892714917718
TDP1	5.45366764389561
ZNF287	3.4471264961986
DAAM2	7.79651962250155
C11orf57	6.36017985380523
RFK	6.87099987484007
ZFYVE9	4.03358112238601
TCTN3	6.82600463474912
STCH	6.64990071102328
LOC283871	3.4884831343243
NDUFB3	8.59017275449395
DEFB4	3.57781234698963
FPR1	4.12619983980174
FMNL1	4.60384861610245
SEPT7	9.53786829763236
PTCD2	4.89508384651295
GNLY	6.99007513136286
GRAMD1C	6.13122678156847
ZNF165	4.69330339131381
TR2IT1	3.91408589622368
ARMCX3	6.08653909991401
NDE1	6.43461588459784
MAGEF1	7.21746432741513
ITGA10	3.64202921059521
ARHGDIB	8.35476389801506
FSHB	3.76846078327654
ANXA2	10.6418876961048
HLCS	3.56465946812056
MCF2L	3.88645078793247
AK1	5.96850025219864
FH	7.12303536352508
LGALS2	3.73925898201717
SYNPO2L	2.75154027945614
KIAA1045	3.52038992291973
C1orf183	4.53510530866863
MAGEA8	2.87042313958412
DGCR8	5.10696542197655
GSR	5.25914629025863
NEU2	3.45794079093237
HIST1H4B	3.67454746268708
CACNA1C	3.08784091074084
FAM20B	6.2641460459319
HES2	3.24229897922515
PDCD6	9.31619741075827
INTS7	5.3904069872075
AMPH	3.74516446812759
UCKL1	7.41976297232667
ASB4	3.07951945206087
C10orf97	5.42910966059826
ALDH1L1	4.22697422481532
CCL23	3.36508077019666
OBSL1	5.08871594923382
SLC12A7	7.20984613912513
THAP4	7.19102968676502
RBM4B	5.85030446227591
OGFRL1	4.53994103500499
KIAA0831	5.33706161567893
C12orf11	7.52199669322988
PPP1R15A	4.21339142728931
KIAA0240	5.64437595153425
CD1B	3.24308708818265
FCGR2A	5.71197180004134
MDC1	5.4912550536872
MAN1A1	3.30251523695124
KRT9	3.26588998687322
HTR1A	3.20382457205969
OCEL1	5.78420888343957
ATP11B	5.5297770135989
NLGN4X	3.80591721717471
FBXO34	7.01371846245346
ALOX12	3.40196942292511
RB1CC1	6.89934189354209
PCDH12	4.5793082255426
RPE	5.33136843174539
EIF4E	6.59960461635354
CSDC2	3.60228633435570
ABHD5	5.03487937673491
TMBIM1	7.01025678695556
PET112L	4.7666268678547
P2RXL1	3.21104833390540
F2RL2	3.30197867308469
TRMT1	5.94941967666088
IMPG2	3.58453213594485
LRRC32	8.0422284735191
BGLAP	5.39239656538594
HTR4	3.38379972630088
MRAS	4.01046817764977
TRAF6	4.9628420065995
AXL	4.46361641661898
ATP2C2	3.28431819752967
LMNB1	6.25199374758072
TELO2	4.61038957965725
PNPLA3	3.35371382133437
CSNK1E	6.55991874079501
SRP14	10.5406595830295
KCNQ4	3.33171339292862
PIK3C2B	5.15274701894502
C15orf15	9.03555222893689
TUBB2B	3.36607136877218
USP15	5.94169090125654
C12orf41	7.84523935921687
CEND1	3.59391707786718
RNF31	4.08154373853812
TCEAL2	3.77291678750792
PTGER2	3.92923438519472
UBN1	6.53919727553223
SLC5A7	3.22799602118969
SLC31A1	6.79367573589585
ADAM29	3.55545216578057
ST7L	4.32993152762203
GFOD1	5.42936715128789
CTNNA1	9.0478063858932
HRBL	3.82762327085779
CBX4	3.33991087921215
NTRK2	3.69777560342345
FOXN3	4.61924260868861
MFGE8	5.15426897317589
PFKFB2	3.74245551896404
TAS2R4	3.54184589389532
SH3TC2	3.05891641810166
IL10	3.80533945063239
PXMP4	6.18968643842028
RNF167	6.15878702016751
PRMT5	7.14174450519788
TSKU	6.12916681095852
ATPIF1	8.88943637708895
ETV3	3.36783543472071
PAK7	3.08082923572045
PDLIM1	8.5006192026424
CEP63	4.85588379771758
WDFY3	4.36206982889742
RNF126	4.58807855446132
DPM1	9.14658763057754
CLIC4	6.48131338407565
ACR	3.65904275379438
KLK7	7.74870931302656
ALOX5AP	8.27947484369001
LRP1	4.44207761376894
TNK1	4.70172504645864
TAS2R9	3.08225772521835
ZNF16	6.17876635014229
POLR1B	5.64232222489923
SLC8A2	3.90265958635701
OLFM4	2.83559970067195
TACC1	4.31852129568438
SAMHD1	6.28669946064233
ATP13A2	4.69897410510213
KRT4	3.56350213384108
PAX6	3.75965568679187
SCG2	4.06968936890098
SLC17A6	3.24256008255462
TUBB4	3.91274363601818
PADI4	3.05793142109033
FMO3	3.28679659751172
NLK	3.80197610055597
POU4F3	3.20033051151252
MDM2	3.44735733164393
CAPNS1	9.4738714472019
SDF4	6.69163469725603
ITGBL1	3.62189056230464
TAP2	4.35630083796287
OR2C1	3.46960542728925
KLHDC3	6.68913197838014
EFHD2	6.31878881899946
GALR3	3.74561062751413
NBEA	3.13606318513011
ABCA6	3.13660333592852
ABBA-1	3.88517697805887
GNAI1	4.01938813646539
CLDN3	7.74444564488925
AKT2	3.25363385798646
EGFR	3.98709864983393
VPS4B	7.70187371096573
RBM16	7.37226767572124
GALNT6	6.75456317012743
ZDHHC3	5.77378262033746
SLC25A4	6.8320783657129
CYB5B	5.71626549196132
NDRG1	9.3916073036583
SESN1	5.52867885141203
GBE1	6.14057330402314
MRPL46	7.00249743296089
CLASP1	6.50170867943576
FARP2	4.46860962591782
ACOT11	3.91543082963453
LDHAL6B	2.84813951134269
MAPKAPK3	6.35458945391071
NCAM2	2.85537836616682
AFAP1	4.64975711647919
PRKD2	5.47914931105712
OR2H2	3.25741690634383
ZFP36L1	7.68217711065207
DZIP1	4.2372897698965
GPR161	3.91882985235524
RNF146	4.27972023844686
NKX3-1	3.76982553805084
CCNB2	8.71119485368445
ZNF10	3.75795261814234
WDR74	5.8372077095265
FAM134A	7.53270287186232
PCNP	8.7766702697704
PURA	5.29401966153624
DNPEP	7.78870628666031
ERBB2	5.66858790287976
CREB1	5.81808847728748
NEO1	6.5253261666765
DDX3Y	3.22610330529779
RPS3A	12.907361430199
MXRA7	8.17815375209918
LGALS3	9.43918614351217
GLT8D1	7.55063759290577
TMPRSS3	6.41829748505942
UPB1	3.34937518721672
LAT	3.95794885840976
CLDN14	3.63838652715093
DHX38	5.80052166743564
KCNA3	3.04264947350259
BTBD1	8.52192554810767
TARS2	5.9694543287767
SKIV2L2	8.23835123464415
ABCF1	7.87457946401877
CDT1	3.69385582724909
ZHX2	5.22974091978148
FCF1	4.42496176985932
LRRC49	4.58216001762354
GUCY1B2	3.3903112021637
CD28	3.38005012672664
SMARCA4	7.38243946179737
SEPT2	9.13565105114487
SOHLH2	3.13643123566883
MCOLN3	3.9345847045364
LRP8	5.59460662612531
TAGLN3	3.74544085904781
MASP2	3.69921955426562
GPATCH3	4.11148800690781
TTRAP	8.68231633559915
AGL	6.49633961451867
NFE2L3	5.82275840387041
PSD4	4.78823989854874
PALMD	3.85868071177944
CCNB1IP1	7.79879402410108
TMEM43	6.92642114888696
OBFC1	5.84470241266350
STAT5B	4.42790448900072
C14orf79	4.18216533129934
ENPEP	4.21834239789543
SSB	8.73984209256255
SCT	2.97656709499935
TIMM23	7.44207571488876
SKI	3.60302862347175
SLC22A13	3.17150759646985
AKAP3	3.49035562704137
OAS2	5.85006805851905
KIAA0423	4.81279189529511
SEC61G	9.74512968467276
CAPN11	3.08608713366675
TMEM50B	6.86961351549523
DEGS1	6.74598507329954
ARHGEF4	3.24823770059053
DBNDD1	4.16435210344663
TBL1XR1	6.68978229488464
FAIM	6.04703901715919
SP140	3.18857586751687
G6PD	4.86211205241184
NUDC	7.43815337515748
GABRP	3.35289502513207
SCARA3	4.32747178186312
TACSTD2	5.08192531202104
EIF3J	7.18654198038609
PPP2R2A	7.93199058606195
CPA3	3.56466900305297
PVALB	3.00687117241111
BCAT2	5.39300112928278
MFN1	6.57930788022652
