Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_D05_547304
UQCRC1	9.58128058801147
SNX6	8.21759286252792
DDX18	6.9948064179484
POLG	4.66848143202296
ADAM23	3.83759203703223
ZNHIT2	4.32633841166531
TFR2	3.74957015213832
NCDN	4.33271801187410
RAG1	3.59686741658811
POMT1	4.497844529454
CYP1A1	3.25987943385671
SNAPC1	6.38419391710515
GNA11	5.51483550851101
CCDC52	3.06061694375533
CAPN1	6.86188609250675
DDHD2	7.47066408661621
UPF3A	7.42085947372376
LAGE3	6.76133564361338
GNRHR	3.09749465383548
UNC13B	4.78450036055604
TTLL4	5.08658866179043
PPBP	2.78890020556664
HTR3A	6.47240415138447
SDC2	6.36374269636782
ANKRD49	7.29173068582661
BTF3	10.248722976365
COX7A2	10.5991150192821
SARS	8.68808240760645
C13orf18	3.76577372175427
CACNB1	3.80725968966385
QKI	5.90616019534352
SETMAR	5.91633198041332
LAMB4	3.19546067285932
MAN2B1	6.41915833212146
EML3	4.29168783381235
ACADL	3.25118245749892
OFD1	7.3926582030037
CGA	3.33098920729065
EIF3EIP	10.0451772304264
PEX16	4.97810965674683
GNG12	6.4266889695273
HABP4	5.05214529114005
CNTN2	3.29087916737318
ASNSD1	7.36054960801406
FUT4	3.75788681716412
DBH	3.3275544257401
CD53	8.26793294581515
HIST1H2BJ	3.63538811111981
TFAP2B	3.32510915363298
ACF	3.55821200520943
TMEM11	6.39602655865612
CDH8	3.11056184440012
C3orf32	4.09508614024742
AGPS	4.52046390144874
C4orf18	3.31172406673585
PCCB	8.76088193948553
IPO13	5.26740593835802
PECI	6.8298369119287
UNG	7.63356079048401
C6orf105	3.44931013370509
GSTP1	8.50618964477883
SUV420H1	7.16375883873557
ARHGAP15	4.45270777540353
LTBR	6.35079664118359
TDRKH	3.80180307055548
PSG4	3.20810141355062
SLC9A3R1	8.0823886548454
NBPF3	9.21852140663183
SLC9A3	3.50592867337237
OSBP	5.92687307928356
PRR5	5.48025684220645
CHMP7	5.41650660075486
ADRA1A	3.03501148796842
ASAH1	7.0465728381871
FKBP4	7.35288101997132
ZNF350	5.60563549943891
DOM3Z	5.50980580517084
GIPR	3.68092101378208
AHI1	4.55248078093888
BST1	3.50159437525775
NCR2	3.4711903336885
NADSYN1	5.13297016926017
UBE2W	6.29726502536205
RGS14	4.01721229870582
KRT15	4.05943045023191
SCN11A	3.65801476205492
GFI1	3.77485330045745
FHL1	3.67317965623501
SMC6	5.22692102928216
GATA1	3.65394781089257
OSGEP	6.41976502936823
ARMC6	4.80712916488122
HK3	3.79250694144351
PSMD5	7.44819068075668
RSU1	7.3895488939475
RPL4	11.1282797833183
MAD2L1	7.52178540351403
RBPMS	4.63508139281709
EIF4A3	9.13412420626646
E4F1	4.98788703014799
DLEC1	3.34886698292011
PRPF3	5.86132889524736
EMR1	3.39158881859301
CHMP2B	7.48007510754738
CAMSAP1	4.23140021012376
RPS21	9.23998303633356
XCR1	3.29838244020333
ARID5A	4.16343086510412
RBM6	6.0358582569078
UBE2N	8.30998377848582
KLF4	4.37387607790058
MGC4172	4.70026465564041
LMO4	7.9505652409155
KLKB1	3.36891151146692
HDAC3	6.55978702250927
HP	5.99821405907943
SCHIP1	4.47003037487046
BTK	4.18710480290851
KRCC1	8.95869067660098
PRND	3.05612268679012
C6orf27	3.50996306040662
PIGL	3.79001125247898
CLCA1	3.72952646237871
C1orf112	3.95675979079042
OLFML2A	6.25540841062781
HUS1	4.84791192551341
SFRS6	8.0490051336804
CXCR7	10.5995770362375
UIMC1	6.28893547485113
FXYD2	3.68480061801067
GOT2	7.6891313383704
ZNF667	5.00690780136115
TFEC	5.2066097462927
ATP7B	7.65485462026678
RAB38	3.15173226414394
POLD2	7.65349402837037
PPM1H	6.58516829194859
DCX	3.24835932440625
NFYC	6.26659655212913
ZNF228	5.14804982025851
KIN	6.30517460574454
PLSCR4	3.88121667242594
HIST1H4I	4.30400351599706
PPARGC1A	3.18230614403283
HIG2	7.22117746669303
KCNK10	3.98334035880017
EXOC1	7.52626412774149
OR6A2	3.86102488734863
ETFA	8.45630690843369
PDAP1	5.49006838756436
C19orf6	3.56267483117341
POLRMT	4.17188732596921
ZNF146	8.22510209063464
MIA2	3.07266124699228
LY6G6E	3.13967749676809
EIF4E2	8.60945155918658
NENF	4.80650999418069
HOXB5	6.60688014640504
ZNF324	4.92718532164924
CUGBP1	4.23641586007173
ENTPD7	4.3256629845653
TTC13	5.86356301069808
GJB5	3.32385164181207
PRSS22	4.71200308757469
CYP3A5	3.28914548660738
MBOAT5	4.90438251488275
CUL4B	5.00335526046349
CENPJ	3.70604581807541
KIAA0664	6.17979127353027
PITX1	3.34633274217125
PDGFRB	4.95886507815982
RDX	5.61932904143836
CELSR3	4.05907276003443
JUND	6.2885912540851
ITSN1	4.98225335640013
CHRNB1	3.80562196723574
EHBP1L1	3.61625694238436
C19orf2	7.1833241643035
FETUB	3.09310673865793
CAMK2B	3.56323666177123
DCTN1	6.49615501728598
TNKS2	7.32501964228445
MRTO4	7.8447061474684
C1QBP	6.41713154441452
TTC3	8.09280890865889
NDUFB8	9.3340404081316
CADPS2	3.49251678139325
EDG2	3.9130697283297
MYF5	3.09241681452320
SEMA3G	3.68257556473078
IL23A	3.76470589590305
GJA9	3.48299217768347
R3HDM2	7.75776649633167
C5	3.84628835595191
SLC2A10	6.75406909127592
TRIM45	5.41107892310472
TSP50	5.38214864850689
PAQR3	5.01046493360012
ANKRD26	3.53892942349478
TCP1	8.16964062876808
TMED7	6.68875058891564
CMA1	2.95099668372187
PTCRA	4.26812518632502
HCRTR1	3.49816687667055
FST	3.72368479355863
PAWR	3.68845874455299
LDLR	3.58357462130005
ASTN2	3.83884979386100
SCRN1	7.46669237334171
GPATCH8	6.32715075526343
KIF4A	6.43655448290309
TANC2	4.78987527827177
ZMYM5	3.80138204944235
PGM1	8.34074468066326
ZNF586	6.28771153422008
POLR3G	3.51050993842272
CPD	4.61471332588222
SNCAIP	3.6838549533763
DCT	3.62301306550342
HLA-DOA	3.52671807681618
TANK	6.2739472338219
RCAN1	4.58167675966495
UPK1B	6.721312007653
DNAJB4	4.32631865960272
UGT1A8	3.02451949397809
LIMD2	3.34389215257802
HIST1H4L	3.35545299477863
PECR	5.74598056124739
HSPA2	8.8746240190641
SERP1	9.42831620837646
TACR2	3.60368033149654
NUP85	7.52889855073222
CD177	3.48979995184363
GPR135	3.24534756821931
PIGG	6.72619747090956
LGR5	5.06531357126769
JAK2	3.83389331975878
DPYSL4	3.41183511338918
TM9SF4	6.32349118924459
PTHR1	4.02975885565618
SIRPG	3.61830853600008
ZNF264	6.67943789686248
BICD1	5.15803841095864
RAB5A	7.63148560425915
FLJ13224	3.34840669023043
METTL5	9.01527262577563
HERC6	4.95391791573792
CASP1	5.7294632936566
USP9Y	2.86964410578863
LRP1B	2.81543636246093
XAF1	6.21006486210172
PLA2G4C	4.43460506844602
APOA2	3.20304145794542
SPAG6	3.10315684049319
KALRN	3.67441255078854
SECTM1	5.26144776764973
THOC7	9.13261880504214
IFNAR1	4.37875497140947
TCTA	7.144055265995
NY-REN-7	3.21071429323725
TALDO1	9.77538995033385
B2M	12.0609521592178
LPPR4	3.97825056181514
SQLE	6.0185744282003
SEPHS1	7.30580111734431
EIF5A	6.25808305160195
FAM49A	4.55348012564042
YTHDC2	3.93531111116818
EHD2	4.58504562327443
NCF1	4.09863082990539
SPG7	5.92267023235103
ZNF614	3.64983187511694
HOXA5	3.15781365992981
NUP133	7.61799906106764
FGF12	3.67860669352283
SLMO2	8.68820644100783
INPP5B	4.17738242965603
PPID	6.78691139970766
SNTA1	4.22699009492600
IL20RA	4.38093105620309
UBE2J1	5.68170499626556
CACNG2	3.1163833078524
GCM1	3.17143994618709
ELF1	7.17804992963179
TLR5	5.12125304164358
TCFL5	6.47265217131209
C1orf107	5.8778096533516
C19orf22	6.8235784208031
SAFB2	5.9907224682416
MAP3K7IP1	3.82240200419379
NCK2	7.02758022333281
OXA1L	8.47656785813156
KIAA0652	5.58549703841625
KLRG1	3.85687380865265
FRAG1	6.7754139642667
ZSCAN12	3.12887554724971
PSMD12	7.47478529023556
E2F4	5.0544753137233
CLEC4M	5.23799122922141
KIAA0999	4.31730923500964
CLDN10	8.13712952245434
MGC13053	4.25002641907263
TAC1	2.72216859933019
GYPA	3.27627735742620
HPCAL4	3.31004162771426
TRAIP	4.7148124183295
MEX3D	4.55238426796155
KIAA0232	7.62537307992861
ERCC8	4.99631064438252
NFAT5	4.9927733638106
GPX4	9.7191242135079
CSPG4LYP1	3.13669860806178
KIAA0368	6.09983576352968
FBXO3	6.99506357333434
DVL1	5.93053098873571
CMKLR1	3.77201730063664
GPR157	3.42757704923994
TYMS	7.46112780847127
OR52A1	3.13910491882889
PEF1	7.77611180133682
ZNF750	6.35115168483055
ALG9	5.34433424524979
MCM5	5.45902743406458
SDK2	3.57722942243264
BAIAP3	3.87945714393892
RABGGTB	6.885693301646
KCNK7	3.47019947465423
PTP4A3	4.91087334782914
ANKRD40	4.22153357922009
CALCOCO2	6.89369277215438
TMSL8	3.99118576161747
SNCA	4.23211039516537
ZNF551	4.62969668177029
HBQ1	3.67198078938339
ARHGAP26	3.88227893655047
GEMIN6	6.39640618624034
HRAS	6.65053783530591
KLRC4	2.90598178240217
BSDC1	6.0551596165573
DSC1	4.84547186553381
RNF43	5.66351337022127
NDUFAF1	5.97669058512284
MAP2K4	5.54596098561205
FOLR2	5.57400225321301
LYZL6	3.71553128304735
EPB41L3	4.2968235290415
TEKT2	3.60755912601743
CDKN2B	3.30836750193895
WSB1	6.40110255277976
ZNF480	3.67681149578626
MAP3K6	4.24577623578433
PROS1	4.4000944119691
PSMB8	8.22690648099092
HN1	8.70090066383622
MAS1	2.99361082026514
APOL1	5.80461425843129
CSHL1	3.03504774509848
ZBTB7C	2.90804943072355
AHCTF1	5.54055139797597
SAE2	9.41177784403807
ITGA2	3.98220643264682
AP2S1	9.74692511818837
P15RS	6.21801240781479
MME	3.82504349230298
VAT1	6.87085909821826
MAST4	4.32622455925827
TUFM	8.97028023447702
KRT33B	3.31968038900943
THEG	3.74410396539631
KCTD2	5.67001281710689
WDR26	8.46303786779855
MFI2	3.22828512458916
KRT34	2.99647745400961
NR4A3	3.41719053356352
SGSM3	4.47896422852174
ARSA	4.39735762581009
TOMM22	6.27716592010807
SOCS3	3.60670476103458
UNKL	3.84438223690871
POP4	8.85437305952411
BHLHB3	9.39046143751367
MALL	4.00945704696206
SOX15	4.23864585024217
CCNA2	4.86362359710252
PARK2	3.32466071738873
GPR124	3.94310043609823
TMEM132A	4.06034069933803
CGRRF1	7.13266712269667
RUVBL2	8.6915820935048
MCAT	6.46624851500638
WNT10B	3.26718816478584
ISCA1	7.00082648382155
RPAP1	4.00199155970713
C12orf48	5.48144766093038
RAI16	5.52144444794016
RPL27	9.19922346346949
EPN1	3.72432940437004
MAGI1	3.01772764369936
GBX2	3.32459562350804
SLC35A1	6.56853092946416
GAL	3.57300130541055
SLC14A2	3.19752132865027
RDH11	8.02390034315793
ZNF518	4.08015456337918
PCYT1B	3.13976866355474
AUH	6.52357284326548
EIF3H	10.3075546541868
KIF1B	7.39153480413728
MBD2	4.45410409052532
AMOTL2	8.12318743603064
C6orf120	5.90257080992165
PIGT	8.6278458842274
PSRC1	6.88478351338086
PLA2G10	4.0115311500883
ALAS1	7.68340202208698
FOXO1	5.31711846864791
C17orf62	7.37163428707982
KIF5C	4.17337230379049
DUSP10	5.30757994536399
CRLF3	7.18918330275922
CLCNKB	3.35567115135469
PSMA5	9.2898231712542
FARS2	5.3827142555139
CCDC28A	6.52388865619
AMPD3	5.05873529121626
PIAS1	6.81552011192765
ADCYAP1R1	3.56852292762034
TMEM134	6.95857793702805
CDH20	2.82383620796122
FBXO7	8.14798338923102
FLJ14213	5.34986297054765
ZNF3	6.21273622546657
LRRFIP1	6.86239700665495
TMEM49	8.61335502379207
CNOT2	7.73361016604596
CBX2	3.01271966594258
ZC3H14	6.99378657860299
ALDH5A1	5.18529740105797
HNT	4.02860807370618
SERPINA4	3.22044121229275
FLJ20920	7.54963098919155
CRTAP	4.70884855891156
DDX50	8.48566718975413
STYXL1	8.2759560965635
TK2	4.26141118065771
BLVRB	8.15475631466398
STMN1	7.98515331018733
GUCA2A	3.03242329688549
DPP6	2.99480098094712
GALNT10	3.98678158023572
STK39	3.49096823799498
MMP24	4.16173822075073
CKS2	9.96623576065364
RHO	3.74167116518549
BANF1	9.30183818787128
CR1	3.00230788005786
RPS6KA2	5.13988636009836
HMBS	6.13489738518887
C20orf112	3.51202487520586
SLC25A24	7.44687972632198
MRPL22	8.02274081369662
SLC25A15	6.37393872043129
GADD45B	4.69643368615903
TDP1	6.45895862008738
ZNF287	3.45774983669096
DAAM2	4.52845017600131
C11orf57	6.03204959563182
RFK	7.39950233187074
ZFYVE9	4.05944744945043
TCTN3	7.59214995228808
STCH	6.22650597799547
LOC283871	3.86817428581481
NDUFB3	8.12455662978154
DEFB4	3.41777025052311
FPR1	3.61628532739510
FMNL1	4.64465165848606
SEPT7	9.9712709432317
PTCD2	4.37116950117382
GNLY	4.65161846203236
GRAMD1C	3.44372527921921
ZNF165	3.48989780440818
TR2IT1	4.41021285187785
ARMCX3	7.12983309930321
NDE1	5.13506575320765
MAGEF1	8.19533600859764
ITGA10	3.44125972470767
ARHGDIB	8.23228667896418
FSHB	3.8193228984583
ANXA2	11.5586783157181
HLCS	4.16753054572451
MCF2L	4.06491491826516
AK1	6.06993171595506
FH	6.52168094501327
LGALS2	4.02565850399255
SYNPO2L	2.80738725443366
KIAA1045	3.33383915123654
C1orf183	4.57838824057829
MAGEA8	2.87466238220066
DGCR8	4.31679443931448
GSR	6.18479137037848
NEU2	3.54657728533803
HIST1H4B	3.57014986779036
CACNA1C	3.10778505100307
FAM20B	5.9189895835579
HES2	3.79610913999144
PDCD6	9.61940572937428
INTS7	4.88296575765834
AMPH	3.96376844005401
UCKL1	7.27572270440094
ASB4	3.08282602959067
C10orf97	5.99271926190608
ALDH1L1	4.00891292940664
CCL23	3.49832467511447
OBSL1	5.34604172922737
SLC12A7	6.97119067639899
THAP4	6.4138311386923
RBM4B	5.23325366039476
OGFRL1	3.88573500165275
KIAA0831	6.694228216647
C12orf11	7.1263098248297
PPP1R15A	4.73802018460357
KIAA0240	5.46993377300037
CD1B	3.26894128053177
FCGR2A	6.31440553277868
MDC1	4.60755224073136
MAN1A1	3.44846520604389
KRT9	3.17267456068851
HTR1A	3.28674485778721
OCEL1	5.09024102287409
ATP11B	6.69264008243029
NLGN4X	6.73125708033014
FBXO34	7.67206768163804
ALOX12	3.98533018870603
RB1CC1	7.18881036239708
PCDH12	4.09635709966586
RPE	5.11036669479876
EIF4E	6.86032981210063
CSDC2	3.72032181986842
ABHD5	5.4944604722977
TMBIM1	6.79241380210811
PET112L	4.98202777760087
P2RXL1	3.02798662716349
F2RL2	3.13819429083522
TRMT1	4.37694422183989
IMPG2	3.71613222708437
LRRC32	6.20613454376342
BGLAP	4.44558424922425
HTR4	3.11307698996536
MRAS	4.62035799941119
TRAF6	5.20849128074013
AXL	4.34356757601589
ATP2C2	3.65925338260139
LMNB1	5.46200131364616
TELO2	4.02521291150962
PNPLA3	3.47905405821104
CSNK1E	6.252265953362
SRP14	10.4655951750064
KCNQ4	3.17088472752702
PIK3C2B	7.21473383933221
C15orf15	8.25011651261703
TUBB2B	5.2547587586993
USP15	6.4514270822895
C12orf41	8.21282734244516
CEND1	3.74876458260071
RNF31	5.76076613125475
TCEAL2	3.664465513958
PTGER2	4.45742421707105
UBN1	6.24940920655393
SLC5A7	3.09346963082209
SLC31A1	6.38237943027991
ADAM29	3.51337810369876
ST7L	4.18178617509327
GFOD1	5.60213361599120
CTNNA1	8.55503081597843
HRBL	3.78071356448868
CBX4	3.6216320438992
NTRK2	4.73106147271666
FOXN3	5.15910634759354
MFGE8	5.46693030285218
PFKFB2	3.7199552707631
TAS2R4	3.47312887947673
SH3TC2	3.13133183052611
IL10	3.61952092154734
PXMP4	6.46588160022232
RNF167	6.5125235934502
PRMT5	8.10737465610697
TSKU	4.6883359068411
ATPIF1	9.08583695240372
ETV3	3.05779610488451
PAK7	2.93512061661311
PDLIM1	8.98938730988611
CEP63	5.62778155301799
WDFY3	4.53723167392724
RNF126	5.07519365618156
DPM1	9.34684792516965
CLIC4	5.9645330954366
ACR	3.5934054851083
KLK7	10.430197679778
ALOX5AP	7.29042614984674
LRP1	4.82540399576262
TNK1	4.03120866617192
TAS2R9	3.03507208386446
ZNF16	6.03384993846045
POLR1B	5.34461381959375
SLC8A2	3.81985280991772
OLFM4	2.87830279762018
TACC1	4.42418013147754
SAMHD1	7.03128557824504
ATP13A2	5.4752233136801
KRT4	3.71623639039148
PAX6	3.75603767119483
SCG2	3.35188711444182
SLC17A6	3.31423928010688
TUBB4	5.13081970349707
PADI4	3.18284637968190
FMO3	3.57020813331236
NLK	4.31898777453492
POU4F3	3.02970544921597
MDM2	3.45407546688661
CAPNS1	9.97955070875584
SDF4	7.08361371671673
ITGBL1	4.21650549950112
TAP2	3.97758921888488
OR2C1	3.30220757747748
KLHDC3	6.38092907511165
EFHD2	6.59405152747934
GALR3	3.43887889002540
NBEA	5.74336016313516
ABCA6	3.24588936536943
ABBA-1	3.74851083686157
GNAI1	5.45640480306412
CLDN3	9.84667151556935
AKT2	3.46346525290181
EGFR	3.80654755704036
VPS4B	6.83360142449444
RBM16	7.52907554945099
GALNT6	7.20676875810713
ZDHHC3	6.19229522281384
SLC25A4	6.91344888922188
CYB5B	5.64349192581367
NDRG1	8.12997282674605
SESN1	4.47697766219200
GBE1	7.94388962149956
MRPL46	6.43138091535046
CLASP1	5.78454009833498
FARP2	4.68577838000546
ACOT11	3.7130854493547
LDHAL6B	3.15515144412478
MAPKAPK3	5.17789152136919
NCAM2	2.94000292854732
AFAP1	4.65030993186915
PRKD2	6.08256813583086
OR2H2	3.31595593279323
ZFP36L1	7.17102404868585
DZIP1	5.37000834472478
GPR161	3.98173258263308
RNF146	5.14481832002075
NKX3-1	4.05754460442438
CCNB2	7.54655232283682
ZNF10	4.26704267829715
WDR74	5.38169938245439
FAM134A	8.12592026991164
PCNP	9.25175471288786
PURA	5.30772529155555
DNPEP	7.69250610702086
ERBB2	5.0750103165121
CREB1	6.16430406805970
NEO1	7.53901891030812
DDX3Y	3.24076105834947
RPS3A	12.6612682664086
MXRA7	9.33767783700273
LGALS3	10.8937055463473
GLT8D1	7.45349119459063
TMPRSS3	8.58300469827239
UPB1	3.15694793345295
LAT	4.78037836577874
CLDN14	3.76391379998858
DHX38	4.67654520302516
KCNA3	3.34994447663786
BTBD1	8.29889280254216
TARS2	5.97088351583539
SKIV2L2	7.06140712298554
ABCF1	6.803000636282
CDT1	2.9942936099358
ZHX2	7.69177045718418
FCF1	4.87443246951124
LRRC49	4.64672492315263
GUCY1B2	3.92086437494972
CD28	3.33479415562589
SMARCA4	5.9965756342252
SEPT2	9.2320065767708
SOHLH2	3.23837499854847
MCOLN3	4.18485688450102
LRP8	5.05443357945943
TAGLN3	3.41523887690777
MASP2	3.55729050250400
GPATCH3	4.69616971728185
TTRAP	7.94979955498204
AGL	7.27965662683915
NFE2L3	4.24357613297042
PSD4	4.05844596938680
PALMD	4.00215419343593
CCNB1IP1	8.81684030692194
TMEM43	6.12346090512423
OBFC1	6.45541778127219
STAT5B	4.21466596290001
C14orf79	4.87886049316969
ENPEP	3.48929000685960
SSB	8.28749074540697
SCT	3.09652873900997
TIMM23	7.5549478189694
SKI	3.64588322477598
SLC22A13	2.85903859720721
AKAP3	3.75546535004680
OAS2	4.61470636233979
KIAA0423	6.79534668937137
SEC61G	10.2592820857032
CAPN11	3.11866436940964
TMEM50B	7.86724517655508
DEGS1	6.92246499485183
ARHGEF4	3.5622827240161
DBNDD1	4.3106399606208
TBL1XR1	4.96629420977321
FAIM	6.00735189617429
SP140	3.5454025200441
G6PD	5.56849381908945
NUDC	7.39179240344993
GABRP	3.23478761629652
SCARA3	4.80525186023482
TACSTD2	5.14872761439806
EIF3J	6.26748237994709
PPP2R2A	7.40370667231997
CPA3	3.99300046596566
PVALB	3.98171168158467
BCAT2	7.29815936215434
MFN1	6.84065145285073
F10	7.30803872260288
