Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_B08_464068
CDH8	3.52946963626693
C3orf32	3.37724773816129
AGPS	4.48464247137982
C4orf18	3.17334866476162
PCCB	6.67485420021746
IPO13	4.4883898442882
PECI	7.57538644060974
UNG	7.62559837982148
C6orf105	3.86836261714953
GSTP1	9.41464059472013
SUV420H1	8.2066157076891
ARHGAP15	4.2308230463237
LTBR	5.70933501603159
TDRKH	3.69920197060415
PSG4	3.47670937480280
SLC9A3R1	5.53856005410228
NBPF3	9.00144977299048
SLC9A3	3.64420473586344
OSBP	6.17209249404491
PRR5	4.78161675153046
CHMP7	5.81211354005487
ADRA1A	3.0765706525804
ASAH1	7.38572945629738
FKBP4	5.82416738664935
ZNF350	4.97933744283813
DOM3Z	5.21842473580364
GIPR	3.83448011587142
AHI1	4.23308188449114
BST1	5.00677874008512
NCR2	3.42040398449772
NADSYN1	4.74641109101566
UBE2W	5.35822850123776
RGS14	4.21106066577705
KRT15	4.56922958602264
SCN11A	3.71561978067898
GFI1	3.44702771761804
FHL1	5.6757094239565
SMC6	6.09164247451293
GATA1	3.77173064379258
OSGEP	5.76791851925016
ARMC6	4.89048778423535
HK3	3.56593740108471
PSMD5	6.31940531269811
RSU1	7.16827868533146
RPL4	12.4582527745598
MAD2L1	6.53105633391032
RBPMS	5.81771931089336
EIF4A3	8.58885368735178
E4F1	4.40763679637062
DLEC1	3.34079098883954
PRPF3	5.20711190757371
EMR1	3.26888061761237
CHMP2B	7.23573875607148
CAMSAP1	4.3543699229522
RPS21	10.3742042573968
XCR1	3.35937209357938
ARID5A	4.29161884642037
RBM6	5.87916590895395
UBE2N	8.09078988105828
KLF4	4.07728726707667
MGC4172	4.23059967955342
LMO4	7.22622622133162
KLKB1	3.22113276201781
HDAC3	7.04705816057543
HP	5.86656422273327
SCHIP1	5.53341695295677
BTK	4.21696782880894
KRCC1	8.19215809137724
PRND	2.99165954455980
C6orf27	3.20791976704738
PIGL	3.60099122771025
CLCA1	3.85525079227329
C1orf112	4.61520933565007
OLFML2A	6.49995145206312
HUS1	4.59911581403288
SFRS6	7.41162877793441
CXCR7	7.59108765518397
UIMC1	6.26238665977013
FXYD2	3.51301141327028
GOT2	7.05430389743561
ZNF667	3.88185621533899
TFEC	3.86678322674285
ATP7B	3.84492657959542
RAB38	3.89239662199796
POLD2	6.55412555117241
PPM1H	4.24092071644141
DCX	3.33077070468438
NFYC	5.44568325295836
ZNF228	5.00763915868736
KIN	6.28106123783398
PLSCR4	6.12064573719042
HIST1H4I	4.04813710560694
PPARGC1A	3.14552313283661
HIG2	7.32886691031463
KCNK10	4.16793811329810
EXOC1	7.25776778214368
OR6A2	3.69227292395775
ETFA	9.038116560623
PDAP1	5.17345679108883
C19orf6	3.40135154807938
POLRMT	3.85312829326771
ZNF146	8.18209514716227
MIA2	3.19106539118192
LY6G6E	3.26357768271524
EIF4E2	7.76614560056539
NENF	5.24210995512426
HOXB5	4.17199724106688
ZNF324	4.552533666843
CUGBP1	4.43458190888354
ENTPD7	4.04991965635891
TTC13	6.17853523169803
GJB5	3.55758464814888
PRSS22	3.92992738209058
CYP3A5	3.13901777087369
MBOAT5	3.98211127459872
CUL4B	5.35050315518192
CENPJ	3.53171210528719
KIAA0664	6.0202900795339
PITX1	3.42233070405553
PDGFRB	4.96430446416655
RDX	5.28810991124026
CELSR3	3.99451926446561
JUND	6.38164539248148
ITSN1	5.14702383374171
CHRNB1	3.83895517439175
EHBP1L1	3.7447527588313
C19orf2	6.93258558128339
FETUB	3.07800482923934
CAMK2B	3.06146530184476
DCTN1	5.24640167331223
TNKS2	7.05578436165739
MRTO4	7.28214021229317
C1QBP	5.89935858259976
TTC3	8.34509563309291
NDUFB8	8.97963748892893
CADPS2	4.40011005147801
EDG2	4.26715929731731
MYF5	3.19592408913428
SEMA3G	3.46117553144705
IL23A	3.82043950021428
GJA9	3.44817605810987
R3HDM2	6.58416095359863
C5	3.53538656862264
SLC2A10	5.49835718237204
TRIM45	4.69642477123109
TSP50	3.81599339559674
PAQR3	4.37336806861849
ANKRD26	3.17831121964881
TCP1	8.4020177117266
TMED7	7.17968301356164
CMA1	2.98940342227368
PTCRA	4.15361650609513
HCRTR1	3.66422135095617
FST	6.29742890733267
PAWR	4.63497950805112
LDLR	4.9245679759278
ASTN2	3.63212691651083
SCRN1	6.72325992806457
GPATCH8	5.7106509103127
KIF4A	6.13918971904351
TANC2	3.64053467246224
ZMYM5	3.85681778126617
PGM1	9.70255656728427
ZNF586	6.72135957465404
POLR3G	4.01062712714741
CPD	5.42098446719808
SNCAIP	4.19059784946156
DCT	3.35316648292856
HLA-DOA	3.5039216736458
TANK	6.49988492756689
RCAN1	4.30495494219881
UPK1B	6.61185680207255
DNAJB4	5.1327262625583
UGT1A8	3.19970514050217
LIMD2	3.27033354259975
HIST1H4L	3.87173578974015
PECR	5.25475155151381
HSPA2	6.25694721206235
SERP1	9.4330394343167
TACR2	3.34587542908856
NUP85	5.96427652177732
CD177	3.40241007965952
GPR135	3.10365679221368
PIGG	6.50269355515691
LGR5	5.91761846706837
JAK2	3.32954576647021
DPYSL4	3.14237415907256
TM9SF4	5.42602501496611
PTHR1	3.20109699596028
SIRPG	3.02912745496147
ZNF264	4.92853192908605
BICD1	5.42283279767419
RAB5A	7.72311147166804
FLJ13224	3.23827833679006
METTL5	9.35935707865527
HERC6	5.5600801930412
CASP1	6.07054305581136
USP9Y	2.94243879742885
LRP1B	2.96826996332016
XAF1	5.55338766403309
PLA2G4C	3.72443318571598
APOA2	3.16209270955929
SPAG6	3.07990823261059
KALRN	3.36797043798343
SECTM1	5.0276011452125
THOC7	9.38080003416303
IFNAR1	4.55353133439906
TCTA	6.24401955878937
NY-REN-7	3.81666280142755
TALDO1	8.7876631770362
B2M	12.1253190268993
LPPR4	4.9266807434301
SQLE	6.37523953068029
SEPHS1	6.6360803682474
EIF5A	5.96816139837084
FAM49A	4.65643981183858
YTHDC2	4.23320289060013
EHD2	5.08972330898921
NCF1	3.76547024131024
SPG7	6.0857928745256
ZNF614	3.48746041481863
HOXA5	7.58986838230388
NUP133	8.34635614512506
FGF12	4.04461390686682
SLMO2	7.3306245164424
INPP5B	4.65446351321366
PPID	6.39068512142539
SNTA1	3.95061551878525
IL20RA	3.36329447950512
UBE2J1	5.25604725711425
CACNG2	3.19811721435099
GCM1	3.37576040136085
ELF1	7.30937920544488
TLR5	4.76449816847293
TCFL5	5.94583065547716
C1orf107	6.77475760707525
C19orf22	6.18549583160552
SAFB2	6.03285792656665
MAP3K7IP1	3.47639060282363
NCK2	7.7520845467894
OXA1L	8.61595443343087
KIAA0652	5.5401124263076
KLRG1	3.55954093726552
FRAG1	5.41719310945393
ZSCAN12	2.91117828062552
PSMD12	6.61951039902889
E2F4	5.07157578225477
CLEC4M	3.45059748877322
KIAA0999	4.90844842153269
CLDN10	6.50266490842296
MGC13053	3.94339210492589
TAC1	2.63461864521816
GYPA	3.33119509998675
HPCAL4	3.09791718895349
TRAIP	4.28992361485286
MEX3D	4.32915072993603
KIAA0232	7.220530220312
ERCC8	5.03574266515538
NFAT5	5.74495380504298
GPX4	8.61814405867498
CSPG4LYP1	3.15423358274425
KIAA0368	5.38970537848792
FBXO3	5.47439021266797
DVL1	6.57854671785864
CMKLR1	3.45526763762023
GPR157	3.27589033010348
TYMS	7.45717845083252
OR52A1	3.15384036600763
PEF1	6.58479830527381
ZNF750	3.32818321388292
ALG9	4.72207018076348
MCM5	5.1286797132652
SDK2	3.27989901596439
BAIAP3	3.66807170561694
RABGGTB	7.15516657984871
KCNK7	3.27677373662792
PTP4A3	5.92113596080658
ANKRD40	3.69714553511543
CALCOCO2	6.87094072588205
TMSL8	4.06671759626201
SNCA	4.43480216418183
ZNF551	3.9878243328616
HBQ1	3.26063086771826
ARHGAP26	4.00719549455912
GEMIN6	6.08833471188558
HRAS	4.82643075240735
KLRC4	2.79411428571904
BSDC1	5.63160671845527
DSC1	3.48695553238351
RNF43	5.14898434197495
NDUFAF1	6.90562452309635
MAP2K4	5.05862713259722
FOLR2	4.27178643035308
LYZL6	3.45668403575397
EPB41L3	3.61851208993951
TEKT2	4.0818614526224
CDKN2B	3.36476853929916
WSB1	6.10851903308322
ZNF480	3.52953588280944
MAP3K6	4.38155021208303
PROS1	7.00479566793337
PSMB8	8.13963003780456
HN1	6.96377434798403
MAS1	3.28298700834243
APOL1	5.8640237248397
CSHL1	3.23676954499845
ZBTB7C	2.97042225736004
AHCTF1	5.86286613139392
SAE2	9.0426093994613
ITGA2	4.77290601792461
AP2S1	8.98482634058944
P15RS	6.17110531314902
MME	3.53843714677895
VAT1	6.25571296033677
MAST4	6.36417086538332
TUFM	8.43444141653645
KRT33B	3.21197560456663
THEG	3.72757141087009
KCTD2	4.98390550958533
WDR26	8.31340080917696
MFI2	3.2928300720336
KRT34	3.1228028811117
NR4A3	3.46676753941455
SGSM3	4.47214046725175
ARSA	3.28981641849249
TOMM22	5.45895486650332
SOCS3	3.63060230664094
UNKL	3.65010555514196
POP4	8.01378353660859
BHLHB3	7.9448129344599
MALL	3.30393873715738
SOX15	3.85253570039429
CCNA2	4.90843586884075
PARK2	3.21377512224865
GPR124	4.50578212116615
TMEM132A	4.48578620157791
CGRRF1	5.87623326878868
RUVBL2	8.3360976210196
MCAT	5.80987437960776
WNT10B	3.43186495327528
ISCA1	6.29711050302053
RPAP1	4.2622795485153
C12orf48	5.82129937926583
RAI16	4.94812247463785
RPL27	9.22281008216412
EPN1	3.81500825541124
MAGI1	3.1584460489527
GBX2	3.00372548936528
SLC35A1	6.86432530659863
GAL	3.98020853796895
SLC14A2	3.74748864637158
RDH11	7.04976364852809
ZNF518	4.12999671579781
PCYT1B	3.39784211724457
AUH	6.81933683573139
EIF3H	10.9289943997562
KIF1B	7.2230401100037
MBD2	4.57825024981508
AMOTL2	8.03450312077532
C6orf120	5.84675681833874
PIGT	7.63914460016648
PSRC1	5.13066764796415
PLA2G10	3.6195709584306
ALAS1	6.92413635003372
FOXO1	7.60157335917974
C17orf62	6.5488123857778
KIF5C	4.51803885997423
DUSP10	4.19367123436224
CRLF3	6.89094248529955
CLCNKB	3.3714891240386
PSMA5	9.16309590496582
FARS2	5.81241843296964
CCDC28A	5.90430946550888
AMPD3	4.41087506665873
PIAS1	7.29092021593609
ADCYAP1R1	3.42680284005345
TMEM134	6.32117612838666
CDH20	3.05652427251154
FBXO7	7.37825185314763
FLJ14213	4.07194674804725
ZNF3	5.31019962613702
LRRFIP1	7.29887728459553
TMEM49	8.00177617489576
CNOT2	8.0677512587201
CBX2	2.69479517375839
ZC3H14	6.72970163997922
ALDH5A1	5.40859835190122
HNT	4.06450036671685
SERPINA4	3.08443487548884
FLJ20920	4.87438303021355
CRTAP	5.71169658750377
DDX50	8.2618153078285
STYXL1	7.3955073329876
TK2	4.39937376806526
BLVRB	7.31891442752358
STMN1	6.90797519196251
GUCA2A	3.20178785967527
DPP6	3.37873526274182
GALNT10	4.79313969281421
STK39	4.40188754953875
MMP24	4.39935681660723
CKS2	9.3869987721837
RHO	3.65801912180699
BANF1	8.98906225167872
CR1	3.00763163139417
RPS6KA2	5.17201540678358
HMBS	6.07047279439011
C20orf112	3.84453385755764
SLC25A24	7.65353021814518
MRPL22	8.29193186253086
SLC25A15	4.603655658667
GADD45B	5.93919206059907
TDP1	5.84516918836087
ZNF287	3.62966300156367
DAAM2	4.25778590625085
C11orf57	4.42072007973936
RFK	6.75293684348002
ZFYVE9	4.32718489000801
TCTN3	7.26390944611187
STCH	6.02408657297076
LOC283871	3.33145276624481
NDUFB3	8.63678700451033
DEFB4	4.13322265944551
FPR1	3.54762626184653
FMNL1	3.75589193877029
SEPT7	9.2806960204419
PTCD2	4.98093934973508
GNLY	4.40648309521987
GRAMD1C	4.90298539045668
ZNF165	4.09441246573448
TR2IT1	3.8714655529083
ARMCX3	7.66193582739028
NDE1	5.28293810027289
MAGEF1	6.87841010668683
ITGA10	3.59592977672258
ARHGDIB	8.26711585211746
FSHB	3.72951816451062
ANXA2	11.9077628113493
HLCS	3.75457886858014
MCF2L	4.49774526561864
AK1	4.53284683376239
FH	6.95670954937523
LGALS2	3.68490621228517
SYNPO2L	2.80071755902391
KIAA1045	3.36463016387992
C1orf183	4.37085619141057
MAGEA8	2.92390376405155
DGCR8	4.17165006400407
GSR	5.39914699322506
NEU2	3.34202609440491
HIST1H4B	3.49075884121517
CACNA1C	3.15169402471616
FAM20B	6.38910599796707
HES2	3.13998703453542
PDCD6	9.10200483540665
INTS7	5.79454992602052
AMPH	3.74938355952050
UCKL1	6.1892991481005
ASB4	3.12756901266756
C10orf97	4.86205991823784
ALDH1L1	3.76580952823608
CCL23	3.25070335677488
OBSL1	5.31207112455704
SLC12A7	7.34188280634251
THAP4	6.57225300138054
RBM4B	5.39803542451587
OGFRL1	4.27646962524162
KIAA0831	6.15917350056541
C12orf11	6.30008997716237
PPP1R15A	5.02252968989277
KIAA0240	5.48191913239766
CD1B	3.37665825952474
FCGR2A	5.22214086249454
MDC1	4.57269317280997
MAN1A1	3.64106291067619
KRT9	3.34389567576428
HTR1A	3.38276780978847
OCEL1	6.01122060007927
ATP11B	6.02592356369546
NLGN4X	4.84390840349097
FBXO34	7.74816633042088
ALOX12	3.53780776352276
RB1CC1	6.33244950805722
PCDH12	4.21014202429397
RPE	5.39644237959242
EIF4E	5.65832220127437
CSDC2	3.53641382888133
ABHD5	5.02218339350588
TMBIM1	6.7754496327597
PET112L	4.51627869656495
P2RXL1	3.15406511856982
F2RL2	3.31602818701689
TRMT1	5.17914554122084
IMPG2	3.41094065052375
LRRC32	6.59419781265427
BGLAP	5.47207326782058
HTR4	3.48579074569445
MRAS	4.19004603668577
TRAF6	4.60200399662521
AXL	4.4920119536907
ATP2C2	3.97893175806658
LMNB1	5.53245878141482
TELO2	4.23766147350374
PNPLA3	4.00130699188905
CSNK1E	5.84742309655307
SRP14	10.510695967346
KCNQ4	3.21550974530524
PIK3C2B	6.00047872026587
C15orf15	8.62335830982008
TUBB2B	3.29953965454226
USP15	5.56263873428527
C12orf41	7.39625905156934
CEND1	3.36973511301331
RNF31	4.85683401993600
TCEAL2	3.86930559983646
PTGER2	5.04560803533241
UBN1	6.10998555921831
SLC5A7	3.36814820188455
SLC31A1	5.4077219741443
ADAM29	3.53681966789979
ST7L	3.85349203214388
GFOD1	6.65719369489443
CTNNA1	9.1347155256559
HRBL	3.91460365654336
CBX4	3.60427857503117
NTRK2	3.39045579577015
FOXN3	5.63450564934827
MFGE8	7.58622842539282
PFKFB2	3.82767404806999
TAS2R4	3.27752947817558
SH3TC2	3.07264129555177
IL10	3.45040253931219
PXMP4	6.11923909900835
RNF167	6.20044277111815
PRMT5	7.55424267859775
TSKU	4.76084306711941
ATPIF1	8.683088741738
ETV3	3.2005307765406
PAK7	3.05304174604208
PDLIM1	9.15572216723332
CEP63	5.03210241077332
WDFY3	4.56097939874442
RNF126	4.40810242532418
DPM1	8.9498351690115
CLIC4	6.77944344276253
ACR	3.69980551842097
KLK7	8.1711789360225
ALOX5AP	7.75157838178916
LRP1	5.04096507027766
TNK1	4.36524006471947
TAS2R9	3.37920793201017
ZNF16	5.67825045505065
POLR1B	5.08579562943244
SLC8A2	4.18197644786023
OLFM4	2.84609444184968
TACC1	4.68814709417035
SAMHD1	6.28828173724076
ATP13A2	4.4998811573482
KRT4	4.95694541188582
PAX6	3.40053069065945
SCG2	4.40284292702982
SLC17A6	3.5002130204747
TUBB4	3.74000078225926
PADI4	3.22415244966366
FMO3	3.59969972398518
NLK	3.66915539847114
POU4F3	3.35717718476248
MDM2	3.64554992595545
CAPNS1	9.3448650381083
SDF4	7.10557254957232
ITGBL1	4.46900119514129
TAP2	4.19509355833264
OR2C1	3.4029186327027
KLHDC3	6.52062851104643
EFHD2	5.6074285257297
GALR3	3.7610341710454
NBEA	3.03314788708835
ABCA6	3.33484010975494
ABBA-1	3.82533003874657
GNAI1	4.78571366637852
CLDN3	8.65808615133666
AKT2	3.53514530551691
EGFR	4.31736140839144
VPS4B	6.7862291396765
RBM16	7.06867808516442
GALNT6	5.4839257189896
ZDHHC3	5.86891465654591
SLC25A4	7.18179163346647
CYB5B	5.68351061006384
NDRG1	8.69970588000676
SESN1	4.83940929948566
GBE1	8.08840459406956
MRPL46	6.34991870285882
CLASP1	5.83928578469141
FARP2	4.62677781503133
ACOT11	4.19095390610839
LDHAL6B	3.03409065434533
MAPKAPK3	6.08772633507425
NCAM2	3.19005885090289
AFAP1	4.04249618428018
PRKD2	6.06893470261822
OR2H2	3.34119683473353
ZFP36L1	7.12672353294839
DZIP1	3.89466412114623
GPR161	4.20561369823954
RNF146	4.20760108595963
NKX3-1	3.65903948630077
CCNB2	8.20588942832598
ZNF10	3.65980278954684
WDR74	5.63176345244058
FAM134A	7.82769410651443
PCNP	8.55126105300514
PURA	5.89607357441494
DNPEP	6.9721523564337
ERBB2	5.05205787107706
CREB1	6.14122202677815
NEO1	5.75458019376638
DDX3Y	3.38714067352031
RPS3A	12.7361735686743
MXRA7	8.52754191243742
LGALS3	11.8286503865513
GLT8D1	7.67623193678477
TMPRSS3	8.41253418501103
UPB1	3.22818279242728
LAT	3.88834480949748
CLDN14	3.65531550978736
DHX38	4.89062359735949
KCNA3	3.29082082579645
BTBD1	8.40034097515877
TARS2	5.44576772908912
SKIV2L2	8.11756289053771
ABCF1	7.4376795694608
CDT1	3.16847380835737
ZHX2	6.28228432572635
FCF1	5.29848928167247
LRRC49	5.08866290229771
GUCY1B2	3.97179357724405
CD28	3.25681277997853
SMARCA4	6.17673014049958
SEPT2	9.2000080533473
SOHLH2	3.27339979478541
MCOLN3	3.72153939712634
LRP8	5.62707082504364
TAGLN3	3.72592703866496
MASP2	3.49259318094881
GPATCH3	4.11250314051258
TTRAP	8.5195979831498
AGL	8.05344137278304
NFE2L3	4.96994030588464
PSD4	4.21377141482273
PALMD	6.18635336683952
CCNB1IP1	8.352660420754
TMEM43	7.3917314489882
OBFC1	6.36654340241697
STAT5B	4.26869547288422
C14orf79	4.02669717839703
ENPEP	3.82599978406268
SSB	8.4126803152467
SCT	3.22285399806282
TIMM23	6.79336219174012
SKI	3.78742116423596
SLC22A13	3.25828839994261
AKAP3	3.50073346255774
OAS2	4.79871770162261
KIAA0423	6.46782840683855
SEC61G	9.1121586894225
CAPN11	2.97544401216657
TMEM50B	7.01032423727044
DEGS1	8.82178896585746
ARHGEF4	3.21772597082726
DBNDD1	4.34016155933971
TBL1XR1	5.91937473954214
FAIM	6.4965809940197
SP140	3.16400599805489
G6PD	4.78407405909946
NUDC	7.19645459758237
GABRP	6.08842934319802
SCARA3	7.1135870281154
TACSTD2	6.20057821941365
EIF3J	7.22377739599093
PPP2R2A	8.1890780081685
CPA3	3.67009128924623
PVALB	3.24201776053912
BCAT2	7.03223914927423
MFN1	6.1431300041124
