Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_G01_298032
SAMSN1	6.35191770428955
DRD3	3.09954413507252
GMPPA	5.65633320448204
C11orf73	4.55502589950445
AIPL1	3.80944461865671
PTP4A2	9.34929648397367
IL24	3.40231014332966
BDKRB1	3.85303603504255
HPCA	3.43663021910202
MLF1	6.17643812729412
SEC14L1	5.45121362769063
CHFR	6.07105345390116
EMILIN1	3.56855771792264
THADA	6.35978789126446
TAF12	4.56618646327222
NDUFS4	7.72374123844448
ID1	4.60553264404769
PIK3CB	4.42037802563237
COL18A1	7.7252598388675
PDZD3	3.41719980674747
TBC1D17	4.19916758691192
COX8A	9.7551515414361
CDCA4	6.03143400527103
C2orf44	4.49699051532522
C9orf16	8.07914668417839
ERBB2IP	7.33877323605961
EMX2	8.10191926329279
FUS	5.9584625335527
NIPSNAP3B	3.73823217179859
TF	3.33603004369078
CXorf56	4.84442984157018
CLCN4	3.61899481356868
PWP2	6.35292343903087
MMP15	5.17142772909357
MTMR14	5.67973887243356
NPR1	7.97873079280084
DNAL4	5.60551535005849
ELAC2	4.42209056634819
ASS1	11.0165264157811
IPP	5.14311801213658
TMEM59	9.21488988373517
POLR2J	9.35565408175864
SEC23IP	4.76275773217741
RGS4	3.84791880520828
UQCRC1	9.58699172942807
SNX6	8.3522086123195
DDX18	6.51072831775373
POLG	4.54635873104182
ADAM23	3.86517670802115
ZNHIT2	4.59690926231951
TFR2	3.57261407675515
NCDN	4.70979607308406
RAG1	3.47934830998580
POMT1	5.24528053659767
CYP1A1	3.67925736729689
SNAPC1	3.93662949287476
GNA11	4.91272271609637
CCDC52	3.04013082839888
CAPN1	7.24993371663175
DDHD2	5.55389653958486
UPF3A	5.95593488355686
LAGE3	6.15675803333329
GNRHR	3.06329714750710
UNC13B	4.91538970564578
TTLL4	4.35315638496691
PPBP	2.79113515987127
HTR3A	4.71241175803177
SDC2	5.03509205813117
ANKRD49	7.14401012984894
BTF3	10.0364107548448
COX7A2	10.5795376122556
SARS	8.60072167853688
C13orf18	4.36314071960564
CACNB1	3.98966569970661
QKI	6.00656047359169
SETMAR	4.17688806777689
LAMB4	3.15571460230506
MAN2B1	8.75961667978866
EML3	5.21910735336259
ACADL	3.59872894571109
OFD1	7.5518837745356
CGA	3.37564322516664
EIF3EIP	10.8009766006012
PEX16	5.46502240311095
GNG12	8.02869271138186
HABP4	4.6605261937018
CNTN2	3.58466012353525
ASNSD1	6.17766147917193
FUT4	3.86410517324528
DBH	3.68579548654572
CD53	8.18846630279065
HIST1H2BJ	3.72645153329882
TFAP2B	3.20721738393129
ACF	3.80227446443624
TMEM11	5.40241346279954
CDH8	3.52411076046207
C3orf32	3.54163205656105
AGPS	4.91595430577864
C4orf18	3.40596761992164
PCCB	7.69935036574212
IPO13	5.06492330344178
PECI	6.1866208643157
UNG	7.42043431208542
C6orf105	3.6245034335311
GSTP1	7.86059020857796
SUV420H1	6.01826556059135
ARHGAP15	5.13428106897025
LTBR	6.28582987191502
TDRKH	4.06978670587536
PSG4	3.29611032651587
SLC9A3R1	5.62159381545645
NBPF3	9.49515492862783
SLC9A3	3.82807002962681
OSBP	5.37088039688201
PRR5	4.80034658656716
CHMP7	5.6021376947333
ADRA1A	3.17735961668235
ASAH1	6.98219659500594
FKBP4	7.38881862717013
ZNF350	4.02548278429511
DOM3Z	6.14491833980163
GIPR	3.73296337754421
AHI1	5.26830169368469
BST1	4.12013075150609
NCR2	3.58275886740988
NADSYN1	4.75682728288312
UBE2W	4.40904216982176
RGS14	4.02926059952917
KRT15	5.75910898466067
SCN11A	3.70560433599746
GFI1	3.49214083664848
FHL1	4.35619241600318
SMC6	5.3335914643866
GATA1	3.83305916276315
OSGEP	6.06092413139579
ARMC6	5.75473146087266
HK3	4.20395477602652
PSMD5	6.7097866094342
RSU1	7.01823703072527
RPL4	12.0474225029146
MAD2L1	5.64753769584154
RBPMS	5.85403504232137
EIF4A3	9.18567079687624
E4F1	5.17669286227155
DLEC1	3.52954255495445
PRPF3	5.8487184417339
EMR1	3.30332131154596
CHMP2B	6.31312896252148
CAMSAP1	4.18903244852815
RPS21	10.5638690124094
XCR1	3.35869666961239
ARID5A	4.8777959888903
RBM6	5.9584901462673
UBE2N	7.35762475563975
KLF4	3.57855639178
MGC4172	4.87548445881008
LMO4	7.11981423284884
KLKB1	3.81046455260684
HDAC3	6.18549900748232
HP	3.80259406452089
SCHIP1	4.87691154813639
BTK	4.82692160653875
KRCC1	8.37828625546158
PRND	3.36388850726427
C6orf27	3.66756485181062
PIGL	3.95024956264376
CLCA1	5.48312974352309
C1orf112	4.60141931841893
OLFML2A	4.64624941292838
HUS1	4.44754903574175
SFRS6	7.97039416988906
CXCR7	4.60204002835192
UIMC1	5.10558885386085
FXYD2	3.50273361107690
GOT2	7.57188581927506
ZNF667	3.25092334374031
TFEC	5.07069093755227
ATP7B	3.82699044076249
RAB38	4.09247682102555
POLD2	5.918179556554
PPM1H	4.29888651150283
DCX	3.32929022331162
NFYC	5.42535012507422
ZNF228	4.00870831956159
KIN	5.28006233295342
PLSCR4	6.83201421790406
HIST1H4I	4.44617577132188
PPARGC1A	3.14101803577207
HIG2	7.16656138318551
KCNK10	4.03278479688528
EXOC1	7.1587754657519
OR6A2	3.58862634904911
ETFA	8.00373715397767
PDAP1	4.29526237095717
C19orf6	3.53149616559545
POLRMT	4.40670249269174
ZNF146	6.9775331470939
MIA2	3.32722203975599
LY6G6E	3.45651798153394
EIF4E2	8.17994795519835
NENF	5.53621507669477
HOXB5	4.75479995396813
ZNF324	3.86578904745231
CUGBP1	3.89697599590791
ENTPD7	4.12747313570589
TTC13	6.41956329677064
GJB5	3.44085852493874
PRSS22	4.79867874792063
CYP3A5	3.27584345369077
MBOAT5	4.11822790342796
CUL4B	4.58517895331266
CENPJ	3.45823049225226
KIAA0664	6.51966024586366
PITX1	4.61682767673187
PDGFRB	5.50580634569831
RDX	5.14860582733625
CELSR3	4.3646578133114
JUND	6.75762195567386
ITSN1	5.35718993990389
CHRNB1	3.86255242112166
EHBP1L1	4.24589371633016
C19orf2	8.39745620839187
FETUB	3.18290546752093
CAMK2B	3.23259688028783
DCTN1	6.12680811897181
TNKS2	6.43017291766563
MRTO4	7.26256272364265
C1QBP	5.53264200173386
TTC3	7.70109818202889
NDUFB8	9.24337100424207
CADPS2	4.02610362109412
EDG2	4.15934136932116
MYF5	3.36725782996056
SEMA3G	3.68134641200208
IL23A	4.02260723534489
GJA9	3.46165679562836
R3HDM2	7.0220443435492
C5	3.89855719772649
SLC2A10	5.85885596724698
TRIM45	4.85933657766512
TSP50	3.93875841836733
PAQR3	4.2691466591025
ANKRD26	3.46598183561496
TCP1	8.84491135534882
TMED7	5.96143450326489
CMA1	2.86505528536123
PTCRA	4.38019535593958
HCRTR1	3.86620159520213
FST	6.7134980086509
PAWR	4.04906597583022
LDLR	4.17680256401760
ASTN2	3.74419124099056
SCRN1	6.43563185949348
GPATCH8	5.6353471453002
KIF4A	6.18111569949756
TANC2	3.60154751684488
ZMYM5	3.63857113910020
PGM1	9.14902932276824
ZNF586	4.52709371255143
POLR3G	3.55182980893401
CPD	6.18224066554771
SNCAIP	4.31746450738341
DCT	3.42820923143626
HLA-DOA	4.0873294574805
TANK	5.16507873130844
RCAN1	4.251043151703
UPK1B	3.45206398797885
DNAJB4	4.73886052667422
UGT1A8	2.97456530848502
LIMD2	4.08687854846491
HIST1H4L	3.50204121543563
PECR	4.78931015670803
HSPA2	6.36271063969047
SERP1	9.25022033736438
TACR2	3.74894746885480
NUP85	7.22649642335521
CD177	3.58395490388519
GPR135	3.4164316047841
PIGG	6.41078283026131
LGR5	3.13159638182853
JAK2	3.69959500962323
DPYSL4	3.40174943461643
TM9SF4	5.53306257139854
PTHR1	3.38281252476575
SIRPG	3.42781896036526
ZNF264	4.2248108769477
BICD1	4.88217546062127
RAB5A	6.75033274176942
FLJ13224	3.31529953845151
METTL5	8.91552374182505
HERC6	7.6406607656837
CASP1	6.40308667989634
USP9Y	2.84525917492519
LRP1B	2.71817214467215
XAF1	6.23433213292377
PLA2G4C	4.66153771989049
APOA2	3.19678700416037
SPAG6	3.51510028933815
KALRN	3.51486848840889
SECTM1	6.1388470518269
THOC7	8.70046003840966
IFNAR1	5.06029171197064
TCTA	5.61830203793294
NY-REN-7	3.73455096760013
TALDO1	10.1690746215158
B2M	11.4783244003885
LPPR4	4.57802296246595
SQLE	4.6281958714306
SEPHS1	6.81829360477727
EIF5A	5.8053957418786
FAM49A	4.80034234012314
YTHDC2	4.40863074253248
EHD2	4.99425976734534
NCF1	4.73050765988924
SPG7	6.03468093535211
ZNF614	3.47002391839191
HOXA5	9.03031874612053
NUP133	7.53201781585693
FGF12	3.84810559549602
SLMO2	7.46010475801796
INPP5B	4.73943009753162
PPID	5.9566181888088
SNTA1	5.13407327314926
IL20RA	3.29534716091531
UBE2J1	5.61070902547777
CACNG2	3.27128063684471
GCM1	3.47189967546812
ELF1	5.53319805953622
TLR5	5.02524569774792
TCFL5	7.28112139074532
C1orf107	5.84723593108444
C19orf22	6.72162095654361
SAFB2	6.0272560641574
MAP3K7IP1	4.19546097324212
NCK2	7.7870053933001
OXA1L	7.89983529177663
KIAA0652	5.95361051842753
KLRG1	3.63469917706896
FRAG1	5.81871547292338
ZSCAN12	3.09958474509940
PSMD12	6.68387443800976
E2F4	5.15851862571806
CLEC4M	3.60465796392665
KIAA0999	4.96499571172084
CLDN10	4.83717950415195
MGC13053	4.13274445895108
TAC1	2.72707392181053
GYPA	3.39628205051803
HPCAL4	3.25928093616575
TRAIP	4.21518221779758
MEX3D	3.62692360358207
KIAA0232	6.50160870932824
ERCC8	4.84281059298451
NFAT5	4.62026122312622
GPX4	10.2443124384729
CSPG4LYP1	3.52146685332733
KIAA0368	5.12844656537995
FBXO3	5.26092355247276
DVL1	5.97192817373674
CMKLR1	3.68659990635622
GPR157	3.97379780957103
TYMS	8.3771984806906
OR52A1	3.04145980246675
PEF1	6.83774658617132
ZNF750	3.30915615573306
ALG9	4.677213370291
MCM5	5.78810754192268
SDK2	3.39150124073832
BAIAP3	3.87997477067124
RABGGTB	6.01374793357323
KCNK7	3.44661348039952
PTP4A3	5.93331803825299
ANKRD40	4.04942116962271
CALCOCO2	7.34612832219803
TMSL8	5.4181341607791
SNCA	4.70989386049774
ZNF551	3.56635093226325
HBQ1	3.56370937991845
ARHGAP26	4.34211550654329
GEMIN6	6.52314459100588
HRAS	5.31545530367079
KLRC4	2.9343139289207
BSDC1	5.92835590012595
DSC1	3.48467528839209
RNF43	5.18941724647045
NDUFAF1	5.77195656959542
MAP2K4	4.58293638423
FOLR2	4.89152479794351
LYZL6	3.57012438312454
EPB41L3	3.75884953092375
TEKT2	4.47027123054017
CDKN2B	3.50107278547053
WSB1	5.99693192315134
ZNF480	3.60326570402250
MAP3K6	4.17622824909666
PROS1	5.44075728892978
PSMB8	8.9902342656932
HN1	7.75361503391592
MAS1	3.16685249139314
APOL1	5.92527399441887
CSHL1	3.38850715661052
ZBTB7C	2.94455845900939
AHCTF1	5.59128389894706
SAE2	9.08797813063757
ITGA2	3.61076882922856
AP2S1	9.05196098952512
P15RS	5.58353789588784
MME	3.48648533594142
VAT1	7.83036703853418
MAST4	4.74648930875795
TUFM	9.56217917689734
KRT33B	3.40774323539178
THEG	3.83296068825142
KCTD2	5.13962207578604
WDR26	9.60548697842458
MFI2	3.36971847521725
KRT34	3.05246125307447
NR4A3	3.48361886963358
SGSM3	4.63142854051841
ARSA	4.78785892961254
TOMM22	5.22736504897176
SOCS3	3.67026886264062
UNKL	3.95928820851273
POP4	9.4156018789281
BHLHB3	9.2879321483823
MALL	4.40054098357545
SOX15	3.30522304415485
CCNA2	4.80238343817113
PARK2	3.11766275712295
GPR124	3.83929770408975
TMEM132A	4.95076732062373
CGRRF1	5.64706585803169
RUVBL2	8.70372692448747
MCAT	5.8960170156979
WNT10B	4.10976036784867
ISCA1	6.29503923042864
RPAP1	4.56783112222941
C12orf48	4.9888732649342
RAI16	5.4425921182049
RPL27	9.6429798853438
EPN1	3.90312334291546
MAGI1	3.09584946177639
GBX2	3.41145551610085
SLC35A1	6.52210795525071
GAL	3.93188583717646
SLC14A2	3.97684054193127
RDH11	5.59472985115232
ZNF518	4.39190027998066
PCYT1B	3.38015346693893
AUH	6.01245660210082
EIF3H	10.70582303782
KIF1B	6.84454956466091
MBD2	4.61419793293631
AMOTL2	7.80856438660217
C6orf120	6.88294887788634
PIGT	8.00426590787336
PSRC1	6.1761198736363
PLA2G10	3.8624354125176
ALAS1	6.8829230449247
FOXO1	5.25815524321569
C17orf62	7.18855972007037
KIF5C	4.45547698149129
DUSP10	5.01974189020618
CRLF3	7.6984644290186
CLCNKB	3.62036046068869
PSMA5	9.21497478969585
FARS2	5.33868674447243
CCDC28A	7.15271979067993
AMPD3	5.08600628319766
PIAS1	6.62275720537255
ADCYAP1R1	3.41051863672547
TMEM134	6.32647323970247
CDH20	3.19935662970342
FBXO7	7.40557946435572
FLJ14213	3.23837252012274
ZNF3	5.08229963698752
LRRFIP1	6.27228022717041
TMEM49	9.5402010118975
CNOT2	6.85213151586464
CBX2	2.80362082197280
ZC3H14	5.72208133659518
ALDH5A1	5.14811935226312
HNT	3.68714647629018
SERPINA4	3.19207996127245
FLJ20920	7.2391802614405
CRTAP	5.09320944108135
DDX50	8.07143175571352
STYXL1	8.40263452079198
TK2	4.78056159336207
BLVRB	8.53528166625832
STMN1	6.60208070459722
GUCA2A	3.51663866703804
DPP6	4.59472711799414
GALNT10	4.02026515093884
STK39	5.31450566241473
MMP24	4.77725511449649
CKS2	9.27631342734415
RHO	3.89322939978682
BANF1	9.71495774965877
CR1	3.06373787945495
RPS6KA2	5.01727602591449
HMBS	5.90563921175925
C20orf112	3.79225968202683
SLC25A24	7.37956715758219
MRPL22	9.05397674219806
SLC25A15	4.73266968205777
GADD45B	5.21205266463367
TDP1	4.8269373126649
ZNF287	3.30105934197577
DAAM2	5.18444059983145
C11orf57	5.20086493871296
RFK	6.31613925528658
ZFYVE9	4.42521923337998
TCTN3	6.23797912541262
STCH	6.00077612088523
LOC283871	3.66045438101333
NDUFB3	7.95303488245113
DEFB4	4.30635142148539
FPR1	3.88402934447371
FMNL1	4.75627614771054
SEPT7	10.0327244410917
PTCD2	4.16330463066242
GNLY	4.14219760317457
GRAMD1C	5.79817116612315
ZNF165	4.78333579732672
TR2IT1	4.31293791945988
ARMCX3	5.42961221010688
NDE1	5.78267983605445
MAGEF1	7.00435095690002
ITGA10	4.44574197007568
ARHGDIB	8.68329610345453
FSHB	3.72412223572803
ANXA2	11.5932259458738
HLCS	4.17001213668732
MCF2L	4.38239117290512
AK1	5.15090997045212
FH	6.51918522978085
LGALS2	3.92702405310649
SYNPO2L	2.80097739029101
KIAA1045	3.31284003469883
C1orf183	4.67981327448064
MAGEA8	3.28642281735119
DGCR8	4.74263858999247
GSR	4.97965100697845
NEU2	3.63328417529688
HIST1H4B	3.50614459879339
CACNA1C	3.34830510351818
FAM20B	5.34216828288305
HES2	3.11890116229819
PDCD6	8.96710010842758
INTS7	5.37111258917741
AMPH	3.75570534718887
UCKL1	6.8457597423879
ASB4	3.08091102724219
C10orf97	4.8093438319761
ALDH1L1	3.81717241200759
CCL23	3.41217209036341
OBSL1	5.16027784167897
SLC12A7	7.29535528927763
THAP4	5.64438805470087
RBM4B	5.10033542340927
OGFRL1	4.73802461850683
KIAA0831	6.08377795341064
C12orf11	7.29964473361755
PPP1R15A	4.46911985032690
KIAA0240	5.5250148515025
CD1B	3.30359236480474
FCGR2A	5.79397701144032
MDC1	5.44581874068003
MAN1A1	4.25488358144023
KRT9	3.26971126379991
HTR1A	3.14357534976216
OCEL1	6.67266477590716
ATP11B	5.35263860141586
NLGN4X	4.09209528556145
FBXO34	7.98939493297363
ALOX12	3.51346208112662
RB1CC1	6.96294073805502
PCDH12	4.62853031086121
RPE	4.82495126504716
EIF4E	5.09306401100644
CSDC2	4.15213580635243
ABHD5	4.15268544520353
TMBIM1	6.75841558097959
PET112L	4.80255639858324
P2RXL1	3.42021185212759
F2RL2	3.25867327744254
TRMT1	6.69073388609613
IMPG2	3.87360941760908
LRRC32	4.29172928086272
BGLAP	5.1257703767092
HTR4	3.45794354549715
MRAS	4.02148275701298
TRAF6	4.53396677320188
AXL	5.54253858007729
ATP2C2	3.66069820319692
LMNB1	5.42152696494555
TELO2	4.46852548244772
PNPLA3	3.92129343901833
CSNK1E	5.41131482252811
SRP14	9.82303879400712
KCNQ4	3.33006177911074
PIK3C2B	6.26508790705293
C15orf15	7.59480364446605
TUBB2B	3.09177884917496
USP15	6.01207871552843
C12orf41	8.15222417740027
CEND1	3.74536535438733
RNF31	5.16922207089438
TCEAL2	5.51140437183611
PTGER2	4.3510835954983
UBN1	5.95721223913007
SLC5A7	3.27567667495233
SLC31A1	5.3830815767854
ADAM29	3.5189179569853
ST7L	4.26536709744818
GFOD1	5.19202245240332
CTNNA1	8.82737420406976
HRBL	4.19926151221917
CBX4	3.4461950848169
NTRK2	3.73152247579774
FOXN3	4.94138778325652
MFGE8	6.93342493452095
PFKFB2	3.78372845176943
TAS2R4	3.37466010793697
SH3TC2	3.3599807367421
IL10	3.61070226783592
PXMP4	6.28016827372409
RNF167	6.09944589581382
PRMT5	7.59588721983008
TSKU	5.75869208795047
ATPIF1	8.63071816337963
ETV3	3.37817616516917
PAK7	3.27534803316203
PDLIM1	7.84670087482715
CEP63	5.04168655372846
WDFY3	4.63285545555458
RNF126	4.87261363957196
DPM1	8.99605991952729
CLIC4	5.79970829466918
ACR	3.61838012483684
KLK7	9.56173112475293
ALOX5AP	6.2882689214175
LRP1	5.22073670367392
TNK1	5.22211019477191
TAS2R9	3.2620406345238
ZNF16	5.01772560511053
POLR1B	4.6082034884851
SLC8A2	3.99921201831411
OLFM4	3.79478529355914
TACC1	4.82286516076971
SAMHD1	5.83845339414099
ATP13A2	5.47474779221893
KRT4	4.94912111792428
PAX6	4.27980056357466
SCG2	3.92500644736543
SLC17A6	3.54056286715842
TUBB4	4.04549955461005
PADI4	2.98580207718366
FMO3	3.25692202499171
NLK	3.83849080769691
POU4F3	3.2275354504194
MDM2	3.49765781034740
CAPNS1	9.5695295358271
SDF4	6.60243643123828
ITGBL1	3.33147367825092
TAP2	4.70523318408899
OR2C1	3.51138675645311
KLHDC3	6.54164824314761
EFHD2	6.22550548412867
GALR3	3.73952239464469
NBEA	3.20140859117555
ABCA6	3.22087099793335
ABBA-1	4.21432964586898
GNAI1	4.70102635074285
CLDN3	9.03472928906714
AKT2	3.45760682358569
EGFR	4.48320787212626
VPS4B	6.26144030684824
RBM16	8.261829078006
GALNT6	5.79941147473966
ZDHHC3	4.94255137347415
SLC25A4	5.90697204429279
CYB5B	5.07101661696679
NDRG1	8.63790450238061
SESN1	6.04526590175648
GBE1	8.19196117734226
MRPL46	6.13351978849472
CLASP1	5.49479846652772
FARP2	4.69151553742725
ACOT11	4.20010342104389
LDHAL6B	3.27756594244998
MAPKAPK3	5.93828228446583
NCAM2	3.12413188471671
AFAP1	4.10061839097312
PRKD2	6.46166378920068
OR2H2	3.45765203328886
ZFP36L1	7.08813216384055
DZIP1	3.87101924583176
GPR161	3.86025487665032
RNF146	4.20036329222031
NKX3-1	3.97941908946595
CCNB2	8.4035188042626
ZNF10	4.34966579852884
WDR74	5.25953596733992
FAM134A	8.24233925269838
PCNP	8.76851883485052
PURA	4.89284886951454
DNPEP	7.36985716201869
ERBB2	5.78338146263499
CREB1	4.66310766075299
NEO1	6.0168307262678
DDX3Y	3.42042313207431
RPS3A	12.8647329842162
MXRA7	7.91044336905885
LGALS3	10.7943997029892
GLT8D1	7.15214369960838
TMPRSS3	9.1548941125197
UPB1	3.61374686921783
LAT	4.80916667765956
CLDN14	3.6849718972254
DHX38	4.9912919156699
KCNA3	3.33450871634012
BTBD1	7.99591341327618
TARS2	5.51873010430995
SKIV2L2	6.58374825098085
ABCF1	8.11114188025673
CDT1	3.52193189621568
ZHX2	5.34432923300606
FCF1	4.43853756150168
LRRC49	4.07703229420317
GUCY1B2	3.86367558028885
CD28	3.43019665866836
SMARCA4	5.29361912485114
SEPT2	8.34202853669171
SOHLH2	3.37740953446903
MCOLN3	4.1080145403073
LRP8	5.29727860126236
TAGLN3	3.70102402330705
MASP2	3.77233672598234
GPATCH3	4.74435263559129
TTRAP	8.0829489513867
AGL	6.6896740713264
NFE2L3	4.17492476843343
PSD4	3.85881082772273
PALMD	5.24903718932289
CCNB1IP1	7.355043879071
TMEM43	6.57785279031147
OBFC1	4.79101867370039
STAT5B	4.48946053939042
C14orf79	4.70961141554862
ENPEP	4.00531666606037
SSB	6.7118045367178
SCT	3.15596684811303
TIMM23	5.83944995612796
SKI	3.76263143061171
SLC22A13	3.51645965487327
AKAP3	4.20581964332295
OAS2	5.30273764253667
KIAA0423	5.39471715538228
SEC61G	9.50299309794573
CAPN11	3.16232586221057
TMEM50B	8.32618285685137
DEGS1	7.74276244014695
ARHGEF4	3.62713652417594
DBNDD1	4.36774706937761
TBL1XR1	4.95161181598474
FAIM	5.68927384020125
SP140	3.59423187537510
G6PD	4.92361483750733
NUDC	7.04496102954786
GABRP	3.54023944854546
SCARA3	5.4968858303134
TACSTD2	6.04926693617222
EIF3J	5.88165731622311
PPP2R2A	6.97592369167144
CPA3	3.21132332446674
PVALB	3.66295874891965
BCAT2	6.51687390982753
MFN1	6.21580328660171
F10	3.18863306122405
