Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_G06_298038
C6orf15	5.45115928417526
RNF4	7.308907526397
F8A1	9.11120254598891
PPP1R3D	5.70647451790826
GRB2	7.6084628449505
TPM3	3.15514418509881
SYT13	3.77055763818138
EPB42	3.81703028585556
RP5-1077B9.4	5.03082707453486
EIF1	10.3273831023219
CETN3	5.71817852175642
FPGT	4.57437178462525
PRY	3.34008384636529
NTHL1	4.88953914789486
POLR2B	8.13869334054468
RPS28	11.8649032565820
GDF10	3.23401119098782
COQ9	8.78692166653794
P2RX3	2.96002023256373
GCC2	6.76903423038402
RARRES3	9.93608919736475
PLXNA1	5.98682983067961
WBP4	4.36044458601959
KIAA0100	5.34970453328367
PMF1	6.60295762758933
HS2ST1	5.02694094740448
CRELD2	6.38275620213416
C8G	3.54797967234055
CD82	5.73334970612653
PMM1	6.03786378354075
CBLL1	4.11887439635477
LIM2	3.42263457305024
VAX2	3.41370139249348
SETDB1	5.81204683307855
LRAP	3.6420880606657
GCLM	6.23739948202163
CPEB3	3.59190419159098
PPM1A	5.56829561033038
INTS1	4.1235859383872
MMP16	3.3388994283187
CAMTA1	3.36668252814424
SAMSN1	4.16944444010563
DRD3	2.95787121142809
GMPPA	5.04138493497608
C11orf73	4.70374645935694
AIPL1	3.60248864996381
PTP4A2	10.1024186828132
IL24	3.39773037617833
BDKRB1	3.43969419872132
HPCA	3.40277359171703
MLF1	5.20839959178534
SEC14L1	5.56715941494363
CHFR	6.14623847981999
EMILIN1	3.23717012748431
THADA	5.80635216048289
TAF12	5.32796606700117
NDUFS4	8.00491119493628
ID1	3.41920990745170
PIK3CB	4.18502194269093
COL18A1	6.69574962379254
PDZD3	3.18266470729548
TBC1D17	3.9533064307698
COX8A	10.2312519483941
CDCA4	5.88867711315932
C2orf44	4.30065572856649
C9orf16	8.43826202891267
ERBB2IP	6.42340614858374
EMX2	5.07201481081344
FUS	5.77261681951693
NIPSNAP3B	3.68712735624797
TF	4.02561187277447
CXorf56	5.24156746384359
CLCN4	3.99384444029947
PWP2	5.61502024993419
MMP15	5.95701265487643
MTMR14	6.43421461469452
NPR1	8.25674325611735
DNAL4	4.77307369222494
ELAC2	4.39167809533493
ASS1	12.0379525704647
IPP	5.10101275260487
TMEM59	10.2062435202826
POLR2J	8.84577524476397
SEC23IP	5.06682777722838
RGS4	3.72322523751655
UQCRC1	10.2067164515627
SNX6	8.65186214008659
DDX18	5.95824134725774
POLG	4.6022804434426
ADAM23	4.01833875070322
ZNHIT2	4.59348675488857
TFR2	3.67782306775389
NCDN	4.50468383821159
RAG1	3.3592980899405
POMT1	5.14871148014244
CYP1A1	3.44667417869913
SNAPC1	5.52781975985633
GNA11	5.38092035827699
CCDC52	3.11086877325818
CAPN1	7.53026522767784
DDHD2	6.52904992471821
UPF3A	6.53156886295188
LAGE3	6.21442837023555
GNRHR	3.18671999202715
UNC13B	6.11431727066502
TTLL4	4.01816536393022
PPBP	3.06612023940940
HTR3A	5.03277420538273
SDC2	5.26015029958096
ANKRD49	7.03578544692705
BTF3	10.1665768593633
COX7A2	9.7875708204161
SARS	9.10934925912332
C13orf18	4.15201461623664
CACNB1	3.89227950735769
QKI	5.17762741825388
SETMAR	4.93065983615162
LAMB4	3.82983962109997
MAN2B1	6.22890043268061
EML3	5.20465337643033
ACADL	3.53494863377705
OFD1	7.27579458696029
CGA	3.95271210251425
EIF3EIP	10.428583552137
PEX16	5.60662005344569
GNG12	8.55403008528715
HABP4	4.78350056534653
CNTN2	3.35178941124489
ASNSD1	6.09656106990919
FUT4	3.70220630025278
DBH	3.27541908182865
CD53	6.54362919656511
HIST1H2BJ	3.59965761863530
TFAP2B	3.24351047170711
ACF	3.8145198823445
TMEM11	5.53866791500485
CDH8	3.57655250572939
C3orf32	4.37307528800832
AGPS	4.71246917047316
C4orf18	3.30236448363911
PCCB	7.47902851654704
IPO13	5.4824030063482
PECI	6.69160466862893
UNG	6.76729380467782
C6orf105	3.76618513928835
GSTP1	8.22899024101605
SUV420H1	7.23475721623698
ARHGAP15	3.93903401247361
LTBR	6.03727262488113
TDRKH	3.64874321736433
PSG4	3.77552136897389
SLC9A3R1	7.00686210061158
NBPF3	9.7130971994336
SLC9A3	3.65064092787045
OSBP	6.45196718134609
PRR5	4.04457155284988
CHMP7	6.27108867384914
ADRA1A	3.18283183461188
ASAH1	6.81336394530873
FKBP4	7.38000070053004
ZNF350	4.64343016024775
DOM3Z	5.41474148677083
GIPR	3.93438394490188
AHI1	4.32647200532185
BST1	4.45357370773482
NCR2	3.63232509070539
NADSYN1	4.96077388754491
UBE2W	4.44054009535071
RGS14	4.22641866092981
KRT15	4.51760175349115
SCN11A	3.81775141182704
GFI1	3.88995117880688
FHL1	4.0215918726841
SMC6	6.17669271011355
GATA1	3.68205877496121
OSGEP	4.88532260262575
ARMC6	5.1478812533202
HK3	3.80633937568909
PSMD5	8.21249059647678
RSU1	6.97339257846053
RPL4	11.8417490836961
MAD2L1	4.43284706638264
RBPMS	5.88689820659295
EIF4A3	9.9964246114966
E4F1	4.72951173363001
DLEC1	3.75198477811288
PRPF3	6.28451490363595
EMR1	5.55344063389181
CHMP2B	6.45007651589225
CAMSAP1	4.23791539645534
RPS21	10.4569218672982
XCR1	3.99018682160316
ARID5A	4.1481586177405
RBM6	5.95670573910835
UBE2N	7.44418218788457
KLF4	4.06182355279881
MGC4172	5.17944156305134
LMO4	6.56780072343885
KLKB1	3.3670572871781
HDAC3	5.41633031537769
HP	7.00955050379153
SCHIP1	4.66810385159374
BTK	4.20057627383755
KRCC1	9.43264855655153
PRND	2.79889080547915
C6orf27	3.52272806285255
PIGL	4.19138593809611
CLCA1	3.66100779037021
C1orf112	4.32671090687007
OLFML2A	3.74855249967204
HUS1	4.88903450730993
SFRS6	7.06535088283874
CXCR7	3.77213865434587
UIMC1	6.46374100252844
FXYD2	3.8092449030509
GOT2	8.58594189604168
ZNF667	3.54080216208518
TFEC	3.74550753786703
ATP7B	3.22512136546444
RAB38	3.62023537772518
POLD2	7.26474038192149
PPM1H	4.89116848389431
DCX	3.47269579659484
NFYC	5.37636588095033
ZNF228	3.00459887363712
KIN	4.88290280722729
PLSCR4	6.21345817707645
HIST1H4I	4.56098802541937
PPARGC1A	3.08446212585791
HIG2	6.96893655760316
KCNK10	4.48833124378264
EXOC1	7.17825528719787
OR6A2	3.48297642691143
ETFA	6.6303718984784
PDAP1	4.49202381531683
C19orf6	3.45346017244667
POLRMT	4.39606916555766
ZNF146	6.37577696962484
MIA2	3.68222330610005
LY6G6E	3.14635673749240
EIF4E2	7.5269634984644
NENF	5.19029566729684
HOXB5	4.47333725815601
ZNF324	4.5354786485746
CUGBP1	4.29514379680759
ENTPD7	3.78188434657089
TTC13	5.26699665692312
GJB5	3.4838232791472
PRSS22	4.84487075657245
CYP3A5	3.84126622516551
MBOAT5	4.65236688029989
CUL4B	4.55905809617018
CENPJ	3.50108530194567
KIAA0664	6.31234898771987
PITX1	4.96316967374161
PDGFRB	4.57470242286783
RDX	5.48540161920719
CELSR3	3.98637555304985
JUND	6.14971642390839
ITSN1	5.610074908191
CHRNB1	4.26592431497995
EHBP1L1	4.28770265823175
C19orf2	7.55296864141467
FETUB	3.12375136978782
CAMK2B	3.23100578855601
DCTN1	7.27809038687808
TNKS2	6.78733297739346
MRTO4	7.08248253999215
C1QBP	5.70266150400591
TTC3	7.62041527896315
NDUFB8	9.09528642647758
CADPS2	3.94811730452401
EDG2	4.34951854298315
MYF5	3.09109603962207
SEMA3G	3.47428164640496
IL23A	4.06038984997431
GJA9	3.68225813927635
R3HDM2	7.54723592735513
C5	4.12984771709358
SLC2A10	4.11239989336654
TRIM45	4.40047857350179
TSP50	3.90816976272401
PAQR3	3.80012950813791
ANKRD26	3.74669954277173
TCP1	7.30118594526163
TMED7	5.52350392943919
CMA1	3.45298960907075
PTCRA	4.36169966108701
HCRTR1	3.50931979989815
FST	6.85471470653412
PAWR	4.07646594325448
LDLR	5.07571726221154
ASTN2	4.13753044660098
SCRN1	8.51910014471233
GPATCH8	5.81966690507528
KIF4A	4.66040900660827
TANC2	3.83463085200899
ZMYM5	3.9892345797702
PGM1	11.2200737562238
ZNF586	4.51462208386655
POLR3G	3.69656475046722
CPD	5.4557999060185
SNCAIP	3.67973361153751
DCT	3.60633133261924
HLA-DOA	3.79226156890573
TANK	5.36540962128984
RCAN1	4.44511881538094
UPK1B	3.30216963849252
DNAJB4	4.10276290443544
UGT1A8	2.84899459593371
LIMD2	3.74976388012024
HIST1H4L	3.59467450368991
PECR	4.29198763071506
HSPA2	7.41885192893152
SERP1	9.28825849967508
TACR2	3.28691726933142
NUP85	6.72417366629749
CD177	3.83616374324213
GPR135	3.22973461318368
PIGG	6.44459813464976
LGR5	3.36284104126777
JAK2	3.66567692779549
DPYSL4	3.47087244931061
TM9SF4	5.91794728251011
PTHR1	3.35907176540208
SIRPG	3.2927221086236
ZNF264	4.58043259670564
BICD1	4.83280321160786
RAB5A	7.38386839784232
FLJ13224	3.03598356870774
METTL5	7.71941838125393
HERC6	4.84906018911026
CASP1	6.48989743701422
USP9Y	2.74334023275137
LRP1B	2.88796085097869
XAF1	5.55301412444276
PLA2G4C	3.92829788176885
APOA2	3.1150714400573
SPAG6	3.21969734520646
KALRN	3.07409996679437
SECTM1	5.80203567962979
THOC7	8.64098019664515
IFNAR1	4.36180084436783
TCTA	6.53841156937234
NY-REN-7	4.09996751467695
TALDO1	10.1207877807705
B2M	11.6670313912794
LPPR4	3.31443430001543
SQLE	6.22660931106178
SEPHS1	6.46384649930033
EIF5A	5.78036154371956
FAM49A	5.65191424200231
YTHDC2	3.81736059047909
EHD2	4.3614308752658
NCF1	3.92276422174107
SPG7	6.50390590716287
ZNF614	3.66316424539191
HOXA5	8.66258602180512
NUP133	6.99710598492174
FGF12	3.76704754189494
SLMO2	6.84500796435224
INPP5B	4.80782617582129
PPID	5.58158746676146
SNTA1	4.88372327888507
IL20RA	3.45109135190231
UBE2J1	5.40249036203501
CACNG2	3.44178199132960
GCM1	3.55951433094097
ELF1	6.26890730961116
TLR5	6.91873769869109
TCFL5	6.42185501031063
C1orf107	5.85336571919603
C19orf22	6.78954011228086
SAFB2	6.14668799384147
MAP3K7IP1	3.75711661073045
NCK2	7.56095421788468
OXA1L	9.06983946829176
KIAA0652	5.57275075756063
KLRG1	3.80976341934827
FRAG1	6.1459549948933
ZSCAN12	3.05061093851731
PSMD12	6.77078858607406
E2F4	5.47050881884809
CLEC4M	3.81147083061836
KIAA0999	5.01863928369551
CLDN10	9.14625681738713
MGC13053	4.17902204160941
TAC1	2.72017828068635
GYPA	3.59260337015149
HPCAL4	3.00551233451512
TRAIP	3.81268507574946
MEX3D	3.5906652809396
KIAA0232	5.98615096520775
ERCC8	4.21413440076677
NFAT5	5.72969801010859
GPX4	9.67594809822615
CSPG4LYP1	3.3882748564254
KIAA0368	6.27534760685947
FBXO3	5.19547464059343
DVL1	6.63108466704903
CMKLR1	3.60672452542303
GPR157	3.9870936175274
TYMS	5.0511632942789
OR52A1	3.3211940237965
PEF1	7.82588772866599
ZNF750	3.5878905703206
ALG9	6.46122725037655
MCM5	5.26407787708171
SDK2	3.45733678821207
BAIAP3	3.89279366623033
RABGGTB	6.21321252262904
KCNK7	3.31535662206799
PTP4A3	4.53313590296153
ANKRD40	3.82468600601372
CALCOCO2	8.3575665014243
TMSL8	3.93654916233665
SNCA	4.43894600423789
ZNF551	3.47851092280621
HBQ1	3.39698073015725
ARHGAP26	4.31823013533557
GEMIN6	6.40894165559729
HRAS	6.12811927671426
KLRC4	2.78007674051929
BSDC1	6.03003158516399
DSC1	3.8127953220057
RNF43	6.02278025842371
NDUFAF1	5.79602247314276
MAP2K4	5.08157738216509
FOLR2	4.50488443661392
LYZL6	3.74249612347096
EPB41L3	3.52481165373807
TEKT2	3.79108755275188
CDKN2B	3.87061851425262
WSB1	5.83839501166686
ZNF480	3.46321327817067
MAP3K6	3.96895307573903
PROS1	5.01610418493073
PSMB8	9.0335786019983
HN1	8.89821221340448
MAS1	3.62727459395725
APOL1	4.39432517553294
CSHL1	3.72781038146764
ZBTB7C	2.96534702474811
AHCTF1	5.96598908632752
SAE2	7.8009527122807
ITGA2	4.00022596750581
AP2S1	7.93129370973768
P15RS	4.86862185048886
MME	3.4848731579266
VAT1	6.8037184623895
MAST4	5.69873317049182
TUFM	9.30630677621847
KRT33B	3.28218900598991
THEG	3.65186629955233
KCTD2	5.18971177154724
WDR26	8.92854376599181
MFI2	3.26348269494886
KRT34	3.14419906967799
NR4A3	3.49913117442332
SGSM3	4.25801574620619
ARSA	3.75021127801546
TOMM22	4.44317474851248
SOCS3	3.66154587447762
UNKL	3.80333919433071
POP4	8.57292315117536
BHLHB3	10.2314851753933
MALL	3.84391702700168
SOX15	5.20690331580168
CCNA2	4.97073539562695
PARK2	3.43854276451278
GPR124	3.64217831481761
TMEM132A	4.13399710519427
CGRRF1	5.81849099903531
RUVBL2	7.50974202857695
MCAT	5.45856506619555
WNT10B	4.42017432228293
ISCA1	7.3189582707343
RPAP1	4.11117706987665
C12orf48	4.8139141483173
RAI16	5.85704187775827
RPL27	8.97354349152483
EPN1	4.02772717624615
MAGI1	3.36786795393703
GBX2	3.41193633108428
SLC35A1	5.29289240353552
GAL	3.63587230540192
SLC14A2	3.95308667333366
RDH11	6.8454575084688
ZNF518	3.88119323611579
PCYT1B	3.53142108477492
AUH	7.37270315180011
EIF3H	10.8526867523205
KIF1B	9.50994518586693
MBD2	4.65927886507703
AMOTL2	8.62253470083922
C6orf120	4.92487899636981
PIGT	7.12128276769407
PSRC1	5.3155389151525
PLA2G10	3.48404770268708
ALAS1	6.23754127841869
FOXO1	5.88867488381192
C17orf62	6.79681139513763
KIF5C	4.79715338803258
DUSP10	4.57166574286660
CRLF3	6.47783755092063
CLCNKB	3.21775865443165
PSMA5	9.7575318265826
FARS2	4.64567228370897
CCDC28A	5.87191144003405
AMPD3	5.07340808275151
PIAS1	6.09289066887419
ADCYAP1R1	3.61355613045018
TMEM134	7.27912325571726
CDH20	3.41385631197628
FBXO7	7.84980222497692
FLJ14213	3.98830806332095
ZNF3	4.52195441380749
LRRFIP1	6.34357326859306
TMEM49	9.02418010167368
CNOT2	7.18784905344118
CBX2	2.96635538515574
ZC3H14	6.42645173172227
ALDH5A1	4.53867762327448
HNT	3.27187417816092
SERPINA4	3.15408907568435
FLJ20920	6.01030972291201
CRTAP	4.74119466876814
DDX50	8.75642184133172
STYXL1	8.56656729193262
TK2	4.93758206606632
BLVRB	7.1237033840065
STMN1	5.77978987765469
GUCA2A	3.75084956407617
DPP6	3.1983138895719
GALNT10	4.82217596324958
STK39	4.32783685937273
MMP24	4.46680188552173
CKS2	8.17411482962743
RHO	3.67965394419529
BANF1	9.75138428434493
CR1	3.17970654902851
RPS6KA2	5.10958678872903
HMBS	6.17340250018009
C20orf112	3.98567519578511
SLC25A24	6.4788994440244
MRPL22	8.91057310806845
SLC25A15	4.47912451137501
GADD45B	5.06432520303477
TDP1	4.82792713225226
ZNF287	3.66120812726512
DAAM2	3.8999263565608
C11orf57	5.33971777826215
RFK	7.168949338885
ZFYVE9	4.45939822234692
TCTN3	6.85138657855949
STCH	4.59220128976585
LOC283871	3.70487924046476
NDUFB3	7.69223364843256
DEFB4	4.31646619395379
FPR1	3.95848465916738
FMNL1	4.28158073474024
SEPT7	9.96339663268504
PTCD2	5.06832924179709
GNLY	3.6277374766926
GRAMD1C	4.76918348507045
ZNF165	3.66067503043751
TR2IT1	4.44955850324786
ARMCX3	7.81371485483697
NDE1	5.03699707022855
MAGEF1	6.90047068979313
ITGA10	3.53729851306425
ARHGDIB	8.17180457880125
FSHB	4.01743660599645
ANXA2	11.8133973176787
HLCS	4.37849027078814
MCF2L	5.40629714563524
AK1	6.19167328521709
FH	6.91694931655352
LGALS2	4.529364064447
SYNPO2L	2.76872568138147
KIAA1045	3.50457183035281
C1orf183	4.62376017196918
MAGEA8	3.14335829986001
DGCR8	4.95145885791054
GSR	5.77236159629970
NEU2	3.35340854357401
HIST1H4B	3.81630020446353
CACNA1C	3.28431565556669
FAM20B	5.23160470426638
HES2	3.39597519344861
PDCD6	10.0434145072106
INTS7	4.4416651183006
AMPH	3.66456674809718
UCKL1	6.95857599011345
ASB4	3.36816325883996
C10orf97	4.1517474357818
ALDH1L1	3.89438334199403
CCL23	3.48253398146001
OBSL1	5.05924443598676
SLC12A7	7.2830212147352
THAP4	5.61260228312359
RBM4B	6.15077798815866
OGFRL1	4.43871940195226
KIAA0831	6.31464160078451
C12orf11	6.34026657389401
PPP1R15A	4.35818825044601
KIAA0240	4.58190611481759
CD1B	3.38253036191163
FCGR2A	4.72097795133095
MDC1	5.02924829681222
MAN1A1	3.45844616552598
KRT9	3.37167974722669
HTR1A	3.57570438400525
OCEL1	6.65295019776427
ATP11B	5.20151478444118
NLGN4X	3.952553484754
FBXO34	7.70376609955365
ALOX12	3.71629773330287
RB1CC1	5.7002108836914
PCDH12	4.14875150517594
RPE	4.70111785831091
EIF4E	4.57917964714413
CSDC2	4.98251954798973
ABHD5	5.66166970980934
TMBIM1	5.52889592836573
PET112L	4.59603764258059
P2RXL1	3.54125983311901
F2RL2	3.22462808421311
TRMT1	5.38233958380554
IMPG2	3.78875914906962
LRRC32	5.30423711359022
BGLAP	4.42508653652715
HTR4	3.75440780739811
MRAS	5.03962961658121
TRAF6	4.96350564496357
AXL	3.92752878255326
ATP2C2	3.86444556269402
LMNB1	3.95809989062487
TELO2	4.15250844473940
PNPLA3	4.05340607218206
CSNK1E	5.83494770337534
SRP14	9.56121521481649
KCNQ4	3.54967093784347
PIK3C2B	5.71358337995025
C15orf15	7.04558320713113
TUBB2B	4.45929877937614
USP15	5.36373815207009
C12orf41	7.18624801665023
CEND1	3.80958876964604
RNF31	4.7435248351004
TCEAL2	3.74756188887033
PTGER2	7.68579366898545
UBN1	5.95180050121977
SLC5A7	3.71308356094024
SLC31A1	6.22967491913669
ADAM29	3.47225316185444
ST7L	4.46426616538498
GFOD1	6.53439063802112
CTNNA1	8.48144605953694
HRBL	3.99432011365514
CBX4	3.65858675797842
NTRK2	3.60183549670163
FOXN3	4.86529264484927
MFGE8	6.37925817872937
PFKFB2	3.8292610975994
TAS2R4	3.41993472519532
SH3TC2	3.40200977216946
IL10	3.31626896225512
PXMP4	4.894421460854
RNF167	6.33970622671749
PRMT5	7.86652422874723
TSKU	5.88378665955083
ATPIF1	8.96486839689112
ETV3	3.58985192792357
PAK7	3.19345332044273
PDLIM1	9.41451646975576
CEP63	5.04959000975312
WDFY3	4.43223399320128
RNF126	4.73203230830984
DPM1	8.43124444749665
CLIC4	6.58898552258132
ACR	4.16895958830005
KLK7	8.07145041450797
ALOX5AP	5.87570483111558
LRP1	4.46776859208265
TNK1	5.39617476251539
TAS2R9	3.74435397020419
ZNF16	5.28407315995044
POLR1B	5.15741941323595
SLC8A2	4.07399997950437
OLFM4	3.12275912853424
TACC1	5.95511323016239
SAMHD1	4.5412367875586
ATP13A2	5.36501333511247
KRT4	5.563285663142
PAX6	6.02581916740751
SCG2	4.40217180857513
SLC17A6	3.51987220686519
TUBB4	3.44254327031679
PADI4	3.19185713927566
FMO3	3.42412437551154
NLK	3.41023524120276
POU4F3	3.50060157663706
MDM2	3.69008144013895
CAPNS1	9.33356812640868
SDF4	7.44408232258732
ITGBL1	2.88955715756224
TAP2	3.92381701057494
OR2C1	3.22785181490422
KLHDC3	5.48864628544503
EFHD2	6.30548246818825
GALR3	3.83763938510295
NBEA	3.84570940636395
ABCA6	3.21215881964224
ABBA-1	4.17875723374533
GNAI1	4.60191278021265
CLDN3	8.0242888444228
AKT2	3.69692965142767
EGFR	5.04774598975112
VPS4B	5.86080832194404
RBM16	6.55500857465307
GALNT6	3.81742685703261
ZDHHC3	5.19663409163982
SLC25A4	6.4712629087073
CYB5B	5.70633507531534
NDRG1	9.03787735321682
SESN1	3.98399846255768
GBE1	7.74677139047377
MRPL46	5.35452246822584
CLASP1	4.48002184040542
FARP2	4.23178983728564
ACOT11	3.75231418255084
LDHAL6B	2.98053028021111
MAPKAPK3	5.52470514277189
NCAM2	3.41137236889216
AFAP1	4.57341316377282
PRKD2	5.31802941978266
OR2H2	3.45250996892131
ZFP36L1	7.65034116115136
DZIP1	3.96635010393006
GPR161	3.70110558711275
RNF146	4.49924251039907
NKX3-1	4.16581955782053
CCNB2	6.14862723778111
ZNF10	4.49311527888158
WDR74	5.59515149266361
FAM134A	7.05783939423334
PCNP	7.6944624654894
PURA	5.00643275097989
DNPEP	6.84524634739628
ERBB2	5.5365867067856
CREB1	4.77207067738451
NEO1	5.05898476819044
DDX3Y	3.43934329702313
RPS3A	12.5452273953908
MXRA7	9.1724069063479
LGALS3	11.7612816652727
GLT8D1	6.75479261557772
TMPRSS3	9.55930776515048
UPB1	3.32077190830902
LAT	3.63083201160939
CLDN14	3.51201293568814
DHX38	5.25365419790882
KCNA3	3.37264869127001
BTBD1	7.46060125179933
TARS2	5.41559620570925
SKIV2L2	7.00139994725582
ABCF1	8.032888522253
CDT1	3.25120644448384
ZHX2	7.13930590129982
FCF1	4.83151417298533
LRRC49	4.26714472045531
GUCY1B2	4.36229421194835
CD28	3.33245005440260
SMARCA4	6.95389367794739
SEPT2	8.05705006831385
SOHLH2	3.4604160241016
MCOLN3	3.77073385143961
LRP8	4.19259051541465
TAGLN3	3.56275028239681
MASP2	3.62436632550063
GPATCH3	4.67484278088109
TTRAP	6.62455062066915
AGL	6.25740050415722
NFE2L3	5.05389224955151
PSD4	3.96664881488333
PALMD	4.48361591765951
CCNB1IP1	7.88022949671363
TMEM43	7.21121398819766
OBFC1	6.00184917574276
STAT5B	4.17751367329034
C14orf79	4.47325326609043
ENPEP	3.68312387536557
SSB	6.53086743645341
SCT	3.23679698370423
TIMM23	5.71816974019044
SKI	3.60555152025678
SLC22A13	3.39976789850538
AKAP3	4.82583242539246
OAS2	4.39010189627368
KIAA0423	5.6613005643352
SEC61G	10.3464226994274
CAPN11	3.22872901824804
TMEM50B	6.90651392736693
DEGS1	6.3812625205295
ARHGEF4	3.44514483816915
DBNDD1	4.56257387405884
TBL1XR1	4.96933197444796
FAIM	5.33821081199163
SP140	3.66765406752915
G6PD	4.91744192088342
NUDC	7.1338761058538
GABRP	3.91705342499625
SCARA3	7.31150719980792
TACSTD2	6.47528715006137
EIF3J	5.81548327057915
PPP2R2A	8.86210476698715
CPA3	3.2037555830854
PVALB	3.47290783138258
BCAT2	5.90175850490265
MFN1	5.48632488668916
F10	3.20848741086956
