Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C07_452024
ZNF212	5.03857074452019
ACBD3	7.27133991646838
ZNF83	6.21498560632676
PRDM2	4.47005073742123
GDPD5	4.54704701790670
PDCD4	5.67785650226061
CEP350	5.95665824284403
FOXP3	3.43150219510407
SMYD3	6.39800762432201
CST7	4.19295947096498
SELL	3.75196241346085
CIAO1	6.56923375885879
LGI2	3.92324768042806
WDR45	6.62775773416089
ANKRD6	7.57897219391317
LTBP4	4.19528163358191
PSCD3	3.68474680154199
PYY	3.64204375802700
KCNC1	3.02212614922708
SIRT6	4.11318511785097
CCL19	3.84195874235323
ARHGEF9	4.04172431429409
ABR	4.35024900417959
C10orf22	5.88846791105677
STK17A	4.45933830721425
FOXE1	3.16488238148647
GML	3.29001223575052
CNGA3	2.99206659506673
CD38	3.80799327868412
ZDHHC6	7.08048803538237
NEFH	3.40612583799765
PGBD5	3.32642592102281
CTDSP2	7.07341985114901
RMND5B	5.28894265404183
ZNF257	3.52300803568641
DUSP4	3.28698803245590
FLJ22167	6.41625131501396
EXOSC7	6.9091827013615
ROR2	4.33690571502609
FOXM1	4.97983257263183
ZBTB48	4.78034552252847
BUD31	7.54532391692403
MAOA	5.06436286913312
CCDC41	4.39579520474086
TNNT3	3.8039741090691
FBXO11	5.26880567754305
GYPC	6.09217999030838
PLIN	3.81952931227162
RFXAP	3.43555403621588
C6orf15	3.98197579632008
RNF4	8.23619291957427
F8A1	7.0518043727095
PPP1R3D	4.10115225286768
GRB2	7.45761371158208
TPM3	2.96220392731124
SYT13	3.22180230189352
EPB42	3.78699054212179
RP5-1077B9.4	5.22359020081353
EIF1	10.655643503541
CETN3	7.48763484345038
FPGT	4.66468631024603
PRY	3.62623429151435
NTHL1	5.78492653608215
POLR2B	8.6780573080113
RPS28	11.0239433083906
GDF10	3.33963949774914
COQ9	7.21984118745194
P2RX3	3.02996774513882
GCC2	6.93167712804153
RARRES3	7.50565142279789
PLXNA1	4.87006289226914
WBP4	4.2565585625913
KIAA0100	6.54723545658351
PMF1	6.76793306306823
HS2ST1	5.04318969649795
CRELD2	5.83444443066706
C8G	3.06484980817645
CD82	5.40790592541929
PMM1	4.78934687643513
CBLL1	4.51769713784249
LIM2	3.58004689760851
VAX2	3.7396799865572
SETDB1	5.19179058711322
LRAP	2.93225494852436
GCLM	5.89502105271114
CPEB3	3.42590224972664
PPM1A	5.62855000098582
INTS1	3.94751851567831
MMP16	3.26933674024580
CAMTA1	3.29808704669405
SAMSN1	5.19337556126966
DRD3	2.92794728195560
GMPPA	5.36876181206991
C11orf73	5.28786241766709
AIPL1	3.78191135340623
PTP4A2	9.94125523306963
IL24	3.61837698799823
BDKRB1	3.25432164985152
HPCA	3.45004101391356
MLF1	6.9708366595466
SEC14L1	6.67648957121957
CHFR	6.30376110283523
EMILIN1	3.27477596390647
THADA	6.03468160694258
TAF12	5.12256577995814
NDUFS4	8.31281871238483
ID1	4.63678324378052
PIK3CB	3.37581872080623
COL18A1	6.84960601489408
PDZD3	3.43310962311614
TBC1D17	5.06127262689676
COX8A	9.25859234236264
CDCA4	5.60807046418815
C2orf44	4.6654389336566
C9orf16	7.68018071922812
ERBB2IP	7.75680662165786
EMX2	8.52664250814553
FUS	6.70989575309198
NIPSNAP3B	3.54896685706422
TF	3.49667448724796
CXorf56	6.01363771190779
CLCN4	4.15169928850322
PWP2	6.46404076277054
MMP15	4.35057221608318
MTMR14	6.82495786677296
NPR1	5.32799415408487
DNAL4	5.35409721144881
ELAC2	5.95277749949371
ASS1	10.6990910614872
IPP	4.97712241155214
TMEM59	9.72191148753586
POLR2J	8.36869135208444
SEC23IP	4.90504732386597
RGS4	3.95430797273637
UQCRC1	9.12176762694143
SNX6	6.51904769908855
DDX18	6.3050615764622
POLG	4.73279563279331
ADAM23	4.31571662528091
ZNHIT2	4.45985819761765
TFR2	3.15335379743927
NCDN	4.61551974628232
RAG1	3.52380923096153
POMT1	5.05835661798661
CYP1A1	3.88439935108428
SNAPC1	5.57070300577926
GNA11	5.09077163221458
CCDC52	2.83340541142412
CAPN1	7.05147764583289
DDHD2	5.41007850863117
UPF3A	5.4660413509753
LAGE3	5.42049368034797
GNRHR	3.07419880362809
UNC13B	5.9704283136493
TTLL4	4.96259157426729
PPBP	2.97716128881158
HTR3A	8.26394511043272
SDC2	4.25028453722994
ANKRD49	6.52851825781948
BTF3	10.4501861636508
COX7A2	10.6329329805360
SARS	8.3312922940975
C13orf18	3.7272157376973
CACNB1	3.76600311060306
QKI	5.32909843355573
SETMAR	5.98971792429539
LAMB4	3.42548190129028
MAN2B1	9.22059900218396
EML3	4.66708966351592
ACADL	3.21747660456614
OFD1	7.70944408868067
CGA	3.47277734259144
EIF3EIP	10.0486992216968
PEX16	5.23455068348941
GNG12	7.40857036581022
HABP4	5.65523644820909
CNTN2	3.56159898920699
ASNSD1	7.22623945329463
FUT4	3.57909549518426
DBH	3.71955917612251
CD53	7.35823749042785
HIST1H2BJ	3.6349247973924
TFAP2B	3.35725559353185
ACF	3.55319252598287
TMEM11	5.93593269675346
CDH8	3.25662852722331
C3orf32	3.41674586596125
AGPS	4.54328534005906
C4orf18	3.51048784514005
PCCB	7.63152779000938
IPO13	5.64544141134069
PECI	8.51337979052447
UNG	7.3592334677164
C6orf105	3.54255829875349
GSTP1	9.35072179173998
SUV420H1	6.61675085163074
ARHGAP15	4.22882147890523
LTBR	5.55137547932196
TDRKH	3.3305636572881
PSG4	3.50620623394060
SLC9A3R1	7.65981073622952
NBPF3	8.92161796791967
SLC9A3	3.60521826799562
OSBP	5.56629065237329
PRR5	4.11233195939587
CHMP7	5.34344043593966
ADRA1A	3.13783794433871
ASAH1	7.58408581081498
FKBP4	5.85450432546295
ZNF350	4.38597717045925
DOM3Z	5.17949669021818
GIPR	3.71548603719055
AHI1	4.31360493732247
BST1	4.22906199561912
NCR2	3.73628723832418
NADSYN1	4.74306857677109
UBE2W	7.44251024010801
RGS14	4.11473141374224
KRT15	3.95409662357932
SCN11A	3.51113806703376
GFI1	3.72433950177968
FHL1	5.16640599928875
SMC6	5.49837337485252
GATA1	3.57885544518209
OSGEP	5.41587274916565
ARMC6	4.69096422857651
HK3	3.55186735043576
PSMD5	6.65957177232413
RSU1	7.5003519936012
RPL4	11.0977678934208
MAD2L1	6.69846103763915
RBPMS	4.72188020560226
EIF4A3	8.64301083316424
E4F1	5.21452353057274
DLEC1	3.96451414703604
PRPF3	5.40790190700214
EMR1	5.55048306555673
CHMP2B	7.78283608244425
CAMSAP1	4.24002206389949
RPS21	9.40136430923306
XCR1	3.35858198911773
ARID5A	4.01629720550557
RBM6	5.8958359574439
UBE2N	8.02297780441431
KLF4	4.02807821670149
MGC4172	5.4688450027055
LMO4	7.15266192891028
KLKB1	3.49288712870673
HDAC3	6.8084366312715
HP	6.0440787208194
SCHIP1	4.20919557314171
BTK	4.26354673716146
KRCC1	7.99363414078523
PRND	2.9943695802067
C6orf27	3.67923502774313
PIGL	3.88023005732296
CLCA1	3.7559307410844
C1orf112	4.13906681176856
OLFML2A	4.04699706721973
HUS1	4.46314042182894
SFRS6	7.12339601616753
CXCR7	4.51818177070959
UIMC1	5.21714079423108
FXYD2	3.53487420724266
GOT2	7.51131231098678
ZNF667	3.87903836411301
TFEC	3.8095138992825
ATP7B	4.21086051984492
RAB38	4.36030860868772
POLD2	7.71902276604762
PPM1H	6.3859965172242
DCX	3.2380007080369
NFYC	6.73502150006163
ZNF228	3.77063032371792
KIN	5.05593657642503
PLSCR4	6.16863539615639
HIST1H4I	4.25668898775254
PPARGC1A	3.07166186398125
HIG2	6.48874115221877
KCNK10	4.03146631389234
EXOC1	8.03158696000438
OR6A2	3.8230674716184
ETFA	7.91416456688301
PDAP1	5.0641881822508
C19orf6	3.60577790249118
POLRMT	4.04277820382885
ZNF146	6.96870581110277
MIA2	3.22472537050801
LY6G6E	2.91789812881963
EIF4E2	8.25740971242529
NENF	4.85743738010173
HOXB5	4.50342846497059
ZNF324	4.1825703013516
CUGBP1	4.14983920237516
ENTPD7	3.9468610417874
TTC13	5.75181882209394
GJB5	3.33840969170131
PRSS22	3.95657928570560
CYP3A5	4.88290532529727
MBOAT5	4.3451591316398
CUL4B	6.09620313772666
CENPJ	3.35483087249131
KIAA0664	5.76442102230802
PITX1	3.93411988230006
PDGFRB	4.97903916657907
RDX	5.0905153165432
CELSR3	3.92363523742035
JUND	6.47994403231864
ITSN1	5.41721667863761
CHRNB1	3.65971831251542
EHBP1L1	3.51662207718701
C19orf2	8.31179057529986
FETUB	3.03734083496807
CAMK2B	3.18983752584243
DCTN1	6.24973093639406
TNKS2	6.44562907956289
MRTO4	6.64505643196129
C1QBP	5.80344276638046
TTC3	7.759571779797
NDUFB8	8.4093531237389
CADPS2	4.32861713572026
EDG2	5.38509905438008
MYF5	3.22509282096831
SEMA3G	3.39323136024443
IL23A	3.61447272724199
GJA9	3.62590132539755
R3HDM2	6.70301546383674
C5	4.0562050639795
SLC2A10	5.38428391615053
TRIM45	4.69957319458091
TSP50	3.84977493275967
PAQR3	4.39335863940764
ANKRD26	3.12138743646458
TCP1	8.31370885859138
TMED7	6.7447529640995
CMA1	3.03199543287354
PTCRA	4.32505423935368
HCRTR1	3.51339810450525
FST	3.91103890122561
PAWR	3.81784253946109
LDLR	6.13884205334364
ASTN2	3.6328654375455
SCRN1	4.96859508185642
GPATCH8	6.07503007195089
KIF4A	6.15992198297607
TANC2	3.60995231082494
ZMYM5	3.49717342166030
PGM1	8.80053450388834
ZNF586	3.60755404671121
POLR3G	3.59923888158614
CPD	6.1530478880013
SNCAIP	4.26090891246867
DCT	3.37630917357802
HLA-DOA	3.79060055798602
TANK	6.21551789180792
RCAN1	4.43352902874327
UPK1B	3.76196578263080
DNAJB4	4.86827669814944
UGT1A8	3.02481028983360
LIMD2	3.42907236150924
HIST1H4L	3.38661231947378
PECR	4.53189732366664
HSPA2	5.81103585957735
SERP1	8.61786592832989
TACR2	3.33715446727662
NUP85	6.9651647719729
CD177	3.59449842541804
GPR135	3.41137004121861
PIGG	6.03739580291263
LGR5	3.27953718811452
JAK2	3.73607992128063
DPYSL4	3.27835572823135
TM9SF4	5.39496830143807
PTHR1	3.5556262877612
SIRPG	3.11349705318699
ZNF264	3.75747780746472
BICD1	5.75444613991494
RAB5A	7.61580259401345
FLJ13224	3.28223539382932
METTL5	8.49689740819122
HERC6	7.80636022467917
CASP1	5.75055928319776
USP9Y	2.73972056626257
LRP1B	3.23587998557055
XAF1	6.6389618286774
PLA2G4C	4.82409433763349
APOA2	3.28476071326478
SPAG6	3.06572821789106
KALRN	3.81450267138905
SECTM1	4.74112562957258
THOC7	8.74944637354588
IFNAR1	4.64289948398875
TCTA	6.0900414891198
NY-REN-7	3.24129701465557
TALDO1	9.1569019647991
B2M	11.5419954430518
LPPR4	3.44848411082152
SQLE	9.60274031544875
SEPHS1	6.08116954251498
EIF5A	6.53316739754533
FAM49A	4.48689392831342
YTHDC2	3.63786183951971
EHD2	3.97257897008846
NCF1	3.55772112444746
SPG7	5.48657285735362
ZNF614	3.21250543929474
HOXA5	3.23355370704898
NUP133	7.8225988371651
FGF12	3.27128975694536
SLMO2	7.04863503845082
INPP5B	4.48657850371403
PPID	6.80212563542355
SNTA1	4.37380122181802
IL20RA	3.9788890018438
UBE2J1	5.44373059000166
CACNG2	3.20436875252968
GCM1	3.25326999901560
ELF1	5.65101872489396
TLR5	5.69140552681059
TCFL5	6.08280556867129
C1orf107	5.7571354358925
C19orf22	6.11798481939092
SAFB2	6.10685554927229
MAP3K7IP1	4.26624595826251
NCK2	7.13239382426415
OXA1L	8.10234611188665
KIAA0652	5.87036302621477
KLRG1	3.32993289587105
FRAG1	6.26470216049805
ZSCAN12	2.92833565722587
PSMD12	7.59110489465266
E2F4	5.01444177892731
CLEC4M	3.39133931258918
KIAA0999	4.37280316785795
CLDN10	3.90397541275345
MGC13053	4.0565016159962
TAC1	2.87939768629122
GYPA	3.24151320349433
HPCAL4	3.52106613975274
TRAIP	4.38495537162435
MEX3D	4.50713177642050
KIAA0232	7.3129687926249
ERCC8	5.64400411478777
NFAT5	4.26280140785563
GPX4	9.39667598126302
CSPG4LYP1	3.37700818805056
KIAA0368	6.03855835349407
FBXO3	5.81176674766255
DVL1	5.94832329248157
CMKLR1	3.81577015871124
GPR157	3.27632407773803
TYMS	8.16311449030332
OR52A1	3.24942237226733
PEF1	8.10023066000164
ZNF750	3.47038481603905
ALG9	5.37869637370849
MCM5	5.31418173728162
SDK2	3.59585387892769
BAIAP3	3.88015502717088
RABGGTB	6.61073110022057
KCNK7	3.38046251836099
PTP4A3	4.12850839571696
ANKRD40	3.96861731626797
CALCOCO2	7.44129164361106
TMSL8	5.73778991224579
SNCA	4.78050542606811
ZNF551	3.50617148124425
HBQ1	3.41446640385792
ARHGAP26	4.48493533989010
GEMIN6	6.59247905087944
HRAS	6.04752384995741
KLRC4	2.86040057563398
BSDC1	6.85392894966844
DSC1	5.24924107995806
RNF43	5.65385632250777
NDUFAF1	6.1227275374007
MAP2K4	5.20196534581532
FOLR2	5.64724464089852
LYZL6	3.57817180343862
EPB41L3	3.57859232292000
TEKT2	5.05461988380245
CDKN2B	3.70435950864826
WSB1	6.56555745196317
ZNF480	3.3316618726667
MAP3K6	4.38324166530335
PROS1	7.09386579000331
PSMB8	8.2271045602759
HN1	7.28950139516686
MAS1	3.34909963957041
APOL1	5.30425410609555
CSHL1	3.6181540309269
ZBTB7C	3.29516398032980
AHCTF1	5.74592897928476
SAE2	8.9281605985137
ITGA2	4.03003411175594
AP2S1	8.57270982405843
P15RS	7.576110049582
MME	3.94087148535631
VAT1	8.4407765483923
MAST4	5.78310055312227
TUFM	9.01723473100431
KRT33B	3.23051290308211
THEG	4.13815444066412
KCTD2	5.50621701073911
WDR26	8.06808170373608
MFI2	3.37049904700999
KRT34	3.28551510562155
NR4A3	3.36558863537987
SGSM3	4.54605380661398
ARSA	3.77395471879017
TOMM22	5.53320376402076
SOCS3	3.48963668617005
UNKL	3.76434458076608
POP4	8.61516431214265
BHLHB3	8.71952324758053
MALL	5.96462845058656
SOX15	3.35867681913823
CCNA2	5.41741101313117
PARK2	3.35704721015558
GPR124	4.22165378792042
TMEM132A	4.13674522497413
CGRRF1	6.6593849283238
RUVBL2	7.36051357454332
MCAT	5.82259835095072
WNT10B	3.57817134265436
ISCA1	7.23631716898671
RPAP1	4.62846078143515
C12orf48	5.09296597448005
RAI16	4.25926010064123
RPL27	9.04560253650587
EPN1	4.04903937848476
MAGI1	2.81624843931641
GBX2	3.37994307854815
SLC35A1	6.83746211056329
GAL	3.77718727783892
SLC14A2	3.60821082195304
RDH11	8.3097268277416
ZNF518	3.77544290102713
PCYT1B	3.32095585900826
AUH	7.0518587923441
EIF3H	10.8989222985436
KIF1B	6.91454407885443
MBD2	4.78330082291845
AMOTL2	6.23707411456802
C6orf120	5.5637120561189
PIGT	7.54892924000955
PSRC1	5.9446222607928
PLA2G10	4.29284003963934
ALAS1	6.60385359530759
FOXO1	4.85813337556946
C17orf62	6.4100585761011
KIF5C	5.05410065579595
DUSP10	4.32143655353712
CRLF3	6.93673210099377
CLCNKB	3.40601876039366
PSMA5	9.06095727011485
FARS2	6.06239666817226
CCDC28A	6.47106787832876
AMPD3	4.60867377037402
PIAS1	6.20007347896094
ADCYAP1R1	3.14170631190318
TMEM134	6.96698036969833
CDH20	3.63516355985434
FBXO7	7.45186420716168
FLJ14213	5.8334535726916
ZNF3	5.21596987656181
LRRFIP1	6.36511602213461
TMEM49	8.39384879498798
CNOT2	6.99206296351134
CBX2	3.01219059118144
ZC3H14	6.69637467680201
ALDH5A1	5.87059782102921
HNT	3.20497897581195
SERPINA4	3.15627538016933
FLJ20920	4.57956108982143
CRTAP	5.55802242494034
DDX50	7.75814196990024
STYXL1	6.26243971059277
TK2	4.16045466095789
BLVRB	7.47377695980627
STMN1	7.08976274192598
GUCA2A	3.53057636454724
DPP6	3.06213097785519
GALNT10	3.7489858443928
STK39	3.08479379295972
MMP24	4.41413899715616
CKS2	9.37559961304422
RHO	3.75021424316153
BANF1	8.93788930629064
CR1	2.9678008337958
RPS6KA2	4.70224667936483
HMBS	5.72057243114176
C20orf112	3.93895345688128
SLC25A24	7.1877346015769
MRPL22	8.21895265108075
SLC25A15	4.53400739551179
GADD45B	4.19149211862046
TDP1	5.93670945954947
ZNF287	4.20294464071661
DAAM2	3.72931920883303
C11orf57	4.94516365815668
RFK	6.95595669334211
ZFYVE9	3.84684546284576
TCTN3	7.31522586545779
STCH	6.49565085140642
LOC283871	3.68232908917581
NDUFB3	8.25980819030971
DEFB4	5.10869640924124
FPR1	4.05941972246665
FMNL1	4.45983681539457
SEPT7	8.87646289469858
PTCD2	4.51482792543518
GNLY	3.91529031023385
GRAMD1C	5.59360221165515
ZNF165	5.28426721619414
TR2IT1	3.74305347185502
ARMCX3	6.44825194299329
NDE1	5.20619864859517
MAGEF1	6.75898652993707
ITGA10	3.8598889538574
ARHGDIB	7.65990620185886
FSHB	3.92334272041568
ANXA2	10.3806565830829
HLCS	4.55146853936752
MCF2L	3.65483506743207
AK1	5.17250213228279
FH	6.88765561840594
LGALS2	3.83828025965527
SYNPO2L	2.92664591034739
KIAA1045	3.47453219065124
C1orf183	4.38677359517147
MAGEA8	5.82918027164992
DGCR8	4.2530278564308
GSR	4.77096467034168
NEU2	3.19211729564614
HIST1H4B	3.67900774608274
CACNA1C	3.10182358958291
FAM20B	5.83668895049444
HES2	3.17605152593667
PDCD6	9.0375600239299
INTS7	5.32559340707753
AMPH	3.62603171285052
UCKL1	5.90928233529420
ASB4	3.09188003245722
C10orf97	4.69328839443466
ALDH1L1	4.09498421543769
CCL23	3.36070257280305
OBSL1	4.54534866499496
SLC12A7	6.87106438111402
THAP4	6.0065426684367
RBM4B	5.24627132972948
OGFRL1	4.28364526833906
KIAA0831	5.97853198155086
C12orf11	6.24958671655673
PPP1R15A	4.04301643316015
KIAA0240	5.19447523087913
CD1B	3.22838128377888
FCGR2A	5.63705233243555
MDC1	5.10548303254842
MAN1A1	3.47102854648915
KRT9	3.47549534095517
HTR1A	3.27872961927964
OCEL1	8.51195239237036
ATP11B	5.2874153566765
NLGN4X	3.70029259932647
FBXO34	7.69182518345595
ALOX12	3.661729177433
RB1CC1	6.68551929803873
PCDH12	4.64855913459713
RPE	5.16358334526581
EIF4E	6.83968560752475
CSDC2	3.54592352569910
ABHD5	5.54074246029823
TMBIM1	6.56941677221531
PET112L	5.55362320093464
P2RXL1	3.06098232973525
F2RL2	3.47585648027162
TRMT1	8.15877146019955
IMPG2	5.38564876232
LRRC32	6.02175383663094
BGLAP	5.44189214467225
HTR4	3.46721422385262
MRAS	4.61537549503684
TRAF6	5.00577546845603
AXL	4.40303738634742
ATP2C2	3.51682438821731
LMNB1	4.95806138156769
TELO2	4.40099171521336
PNPLA3	4.46520006395919
CSNK1E	6.46951923036619
SRP14	9.93075899029808
KCNQ4	3.49790103980138
PIK3C2B	6.48636908260204
C15orf15	7.14199110041746
TUBB2B	5.35577208633397
USP15	4.98536493635756
C12orf41	7.06736936427579
CEND1	3.79267910429904
RNF31	4.59560305781504
TCEAL2	3.70117963586099
PTGER2	3.8243567917353
UBN1	6.62390224810469
SLC5A7	3.29849711267312
SLC31A1	5.85983910840785
ADAM29	3.31182826212518
ST7L	4.24865798320014
GFOD1	4.95332179654936
CTNNA1	8.86083550093437
HRBL	3.83718874556408
CBX4	3.47972587601975
NTRK2	3.80099032139987
FOXN3	5.04193548791045
MFGE8	5.95601086174818
PFKFB2	3.62410512598095
TAS2R4	3.58411988367667
SH3TC2	3.15144087581522
IL10	3.42521705602046
PXMP4	5.53054445616142
RNF167	6.17829997253666
PRMT5	7.4996917823978
TSKU	6.74092446076859
ATPIF1	8.75917584766612
ETV3	3.12695270705807
PAK7	3.02007825754745
PDLIM1	7.88924139880152
CEP63	5.05210050353424
WDFY3	4.60470433437892
RNF126	4.35530552214049
DPM1	8.6760461617742
CLIC4	6.61506235845883
ACR	3.66767550446465
KLK7	9.04361375334612
ALOX5AP	7.14696962620898
LRP1	4.65179219358988
TNK1	4.24311469762144
TAS2R9	2.9472538138862
ZNF16	4.80965735651654
POLR1B	5.0549316620468
SLC8A2	4.00314145203179
OLFM4	2.92095039780846
TACC1	4.22124223437568
SAMHD1	6.04240533853623
ATP13A2	4.86076759985041
KRT4	3.39318081211174
PAX6	3.66047788374124
SCG2	3.40003341626438
SLC17A6	2.97588556801374
TUBB4	4.43417006468872
PADI4	3.02270356875839
FMO3	2.99306259309
NLK	4.14918069610204
POU4F3	3.06214580377438
MDM2	3.37137877972181
CAPNS1	8.85544243404574
SDF4	7.34734467461499
ITGBL1	3.11963188657827
TAP2	4.28789749475117
OR2C1	3.38905977033125
KLHDC3	6.95878314479189
EFHD2	5.07236489065238
GALR3	3.78402541937453
NBEA	4.79029499643404
ABCA6	3.39948459961318
ABBA-1	3.76393365073101
GNAI1	4.49307373306315
CLDN3	7.99308125662702
AKT2	3.38852909705895
EGFR	4.1642942459306
VPS4B	7.85514421854726
RBM16	7.22929733740683
GALNT6	5.95083547498745
ZDHHC3	5.91956923379587
SLC25A4	6.73183193859332
CYB5B	5.48597790173534
NDRG1	6.10595485262534
SESN1	4.88085948415604
GBE1	7.33806782475371
MRPL46	5.74646368086913
CLASP1	5.18811400939274
FARP2	4.80267905577237
ACOT11	3.64511900772397
LDHAL6B	2.83879248515869
MAPKAPK3	5.59422788814164
NCAM2	3.04169674583691
AFAP1	3.85996731955156
PRKD2	5.63799291880097
OR2H2	3.29570000179888
ZFP36L1	7.05576533368218
DZIP1	3.98840064639234
GPR161	5.40775140273891
RNF146	5.53409041825407
NKX3-1	4.04904769020789
CCNB2	7.10774259626831
ZNF10	4.23575263135030
WDR74	5.13935555699083
FAM134A	7.9381200076873
PCNP	8.42550469517751
PURA	4.96023159972466
DNPEP	7.53464200026866
ERBB2	5.53528997328473
CREB1	6.58032275255849
NEO1	5.2659564968382
DDX3Y	3.42779108895221
RPS3A	12.3106109789552
MXRA7	8.52729933377952
LGALS3	9.6902070072251
GLT8D1	7.68264607042624
TMPRSS3	8.61314219566365
UPB1	3.26210029502512
LAT	3.99618856371988
CLDN14	3.79866500511996
DHX38	4.77827849893847
KCNA3	3.25676614322418
BTBD1	6.94312628708172
TARS2	5.31558161732912
SKIV2L2	7.62524664686322
ABCF1	8.0449761996718
CDT1	3.20722066132169
ZHX2	9.15439970933915
FCF1	4.57066606703238
LRRC49	4.79468387409210
GUCY1B2	3.90400840792619
CD28	3.32866876482602
SMARCA4	7.85529452230034
SEPT2	9.15411751458129
SOHLH2	3.57586107950909
MCOLN3	4.7226259907371
LRP8	4.75841507264592
TAGLN3	3.65027661988968
MASP2	3.62174426423633
GPATCH3	4.39003706434022
TTRAP	8.65189497764767
AGL	6.59204875506565
NFE2L3	4.85753827944637
PSD4	4.69889708244963
PALMD	5.07359750959738
CCNB1IP1	7.43179164395168
TMEM43	6.68926829398606
OBFC1	6.12797323166102
STAT5B	4.04179715931855
C14orf79	4.16945728569787
ENPEP	4.42758855755913
SSB	8.18233191021447
SCT	3.28306955461807
TIMM23	6.84110197228203
SKI	4.13765145251495
SLC22A13	3.0581509731309
AKAP3	4.70724821628808
OAS2	6.43804928327811
KIAA0423	5.29603258531719
SEC61G	8.76695395707847
CAPN11	3.26836752140243
TMEM50B	7.3769701794847
DEGS1	7.61612028261877
ARHGEF4	3.5018800579982
DBNDD1	4.48436958191765
TBL1XR1	4.69287107832005
FAIM	5.69580664137983
SP140	3.74281526594083
G6PD	4.61668490214932
NUDC	7.46914531953957
GABRP	3.06425249974960
SCARA3	4.40805537666253
TACSTD2	5.30104426609233
EIF3J	6.13267920185746
PPP2R2A	6.08292183479706
CPA3	3.44048674233383
PVALB	3.50316031966202
BCAT2	5.91315238147804
MFN1	6.41699604055456
F10	3.58336711043911
