Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_F06_298064
PDAP1	4.384557963584
C19orf6	3.39654389905952
POLRMT	4.08394541663660
ZNF146	6.44270360161989
MIA2	3.45399599564935
LY6G6E	3.43958146801594
EIF4E2	6.99343365837571
NENF	5.16290696604589
HOXB5	3.86705962232926
ZNF324	4.72848097016573
CUGBP1	4.67508159855625
ENTPD7	4.22822816009199
TTC13	6.15093351531985
GJB5	3.48208265808606
PRSS22	4.46586765387668
CYP3A5	3.45949990976814
MBOAT5	4.9769271357626
CUL4B	4.80692401660303
CENPJ	3.56833342170989
KIAA0664	6.42120411089083
PITX1	4.17753405072127
PDGFRB	4.98509605458677
RDX	4.67363181835161
CELSR3	5.08752467274662
JUND	6.41352825028674
ITSN1	5.69843242255769
CHRNB1	4.09215950028276
EHBP1L1	4.36513591773447
C19orf2	5.40655835062547
FETUB	3.37702143121807
CAMK2B	3.20512996213366
DCTN1	5.88370473019297
TNKS2	6.83196059819465
MRTO4	6.62928390606705
C1QBP	5.92213330490407
TTC3	8.98855121122727
NDUFB8	8.72745455946735
CADPS2	4.16195805711411
EDG2	4.00597518522857
MYF5	3.17810237383246
SEMA3G	3.91316799828137
IL23A	3.62956173389611
GJA9	3.57107558263689
R3HDM2	6.7968788102826
C5	3.73216473379368
SLC2A10	4.47985845090806
TRIM45	4.88634202842232
TSP50	3.96273444426762
PAQR3	3.56989998279312
ANKRD26	3.33060851552026
TCP1	6.05736297466115
TMED7	5.92533476071784
CMA1	3.169065596635
PTCRA	4.19381995036208
HCRTR1	3.50584437739320
FST	6.80262029205375
PAWR	3.95905272874036
LDLR	4.26872745023249
ASTN2	3.98772104549812
SCRN1	6.25213195078039
GPATCH8	5.30746390801727
KIF4A	5.41094013310847
TANC2	3.30809998374821
ZMYM5	4.01401297624294
PGM1	7.24169866944464
ZNF586	4.27957246819743
POLR3G	3.54007848085501
CPD	4.35123621899524
SNCAIP	3.68750308806628
DCT	3.53450130454854
HLA-DOA	3.53323929769789
TANK	5.00586316910561
RCAN1	3.92976750316243
UPK1B	6.20454010075524
DNAJB4	4.12847205301547
UGT1A8	3.0392405387796
LIMD2	3.63934865843402
HIST1H4L	3.47349507072895
PECR	4.26710970680265
HSPA2	7.92993270807403
SERP1	7.95864917459603
TACR2	3.55954117065216
NUP85	5.44223090845005
CD177	3.76779297172521
GPR135	3.76442547705444
PIGG	6.21633349413092
LGR5	5.87993795034764
JAK2	3.63097483678018
DPYSL4	3.3022395179817
TM9SF4	5.64819254466209
PTHR1	3.04789888858079
SIRPG	2.93375628963555
ZNF264	5.06529466856167
BICD1	6.05413477986426
RAB5A	6.63298643596489
FLJ13224	2.90946134772862
METTL5	8.74292409742244
HERC6	4.41977955714074
CASP1	4.11651863297667
USP9Y	2.97044420031626
LRP1B	2.85399403344063
XAF1	5.55022305590165
PLA2G4C	3.89593023257091
APOA2	3.31161418232838
SPAG6	3.13151992599114
KALRN	3.88573211620003
SECTM1	4.22717097246451
THOC7	7.73745242929722
IFNAR1	4.77441508935387
TCTA	5.47759289118463
NY-REN-7	4.00153773698332
TALDO1	9.00284368043842
B2M	10.7998973817804
LPPR4	3.66166873134531
SQLE	4.88309155703099
SEPHS1	6.36707702267793
EIF5A	5.76496186970972
FAM49A	4.28373879659086
YTHDC2	4.25416505423947
EHD2	4.14395471940777
NCF1	3.70837898906446
SPG7	5.22484737385033
ZNF614	3.66659817497835
HOXA5	4.10362782119472
NUP133	7.25211852095616
FGF12	3.65809334456457
SLMO2	5.26030552896155
INPP5B	4.14544181389095
PPID	5.00271871820074
SNTA1	4.13665543132281
IL20RA	3.32743737978252
UBE2J1	5.22539000918445
CACNG2	3.26381319101396
GCM1	3.60351904504346
ELF1	5.85399707822358
TLR5	4.46978525673821
TCFL5	5.32687572861784
C1orf107	5.84658352985052
C19orf22	5.52365359746677
SAFB2	6.36551308106068
MAP3K7IP1	4.28349168236173
NCK2	7.98292700975486
OXA1L	8.005489547873
KIAA0652	4.64695383290613
KLRG1	4.66023859501957
FRAG1	5.47237378119687
ZSCAN12	3.32004289696051
PSMD12	4.97221906970461
E2F4	4.955051132637
CLEC4M	3.57054991803906
KIAA0999	4.59834208721686
CLDN10	5.77762163817675
MGC13053	4.28782888937588
TAC1	2.78754053173654
GYPA	3.68399861960013
HPCAL4	3.10142063267347
TRAIP	3.70162554053129
MEX3D	3.79441061079863
KIAA0232	6.3402055767199
ERCC8	4.13004574998058
NFAT5	4.68323773243169
GPX4	8.53058505588825
CSPG4LYP1	3.3499245053728
KIAA0368	5.30854526437139
FBXO3	4.05194838117349
DVL1	6.31307511308847
CMKLR1	3.71852054307427
GPR157	4.09245375430517
TYMS	6.75684926691612
OR52A1	3.24802309642419
PEF1	5.29090587718726
ZNF750	3.43957550787971
ALG9	5.81201568250892
MCM5	4.50108177790055
SDK2	3.22422238410520
BAIAP3	3.7448004829029
RABGGTB	5.13003930648116
KCNK7	3.31021585502137
PTP4A3	5.7301110307806
ANKRD40	3.81086479515461
CALCOCO2	5.39886161574969
TMSL8	5.80914655626455
SNCA	4.87727458365431
ZNF551	3.35687653356524
HBQ1	3.37349697947007
ARHGAP26	4.60227047415025
GEMIN6	5.71481985814025
HRAS	4.95590757653164
KLRC4	2.94009005874746
BSDC1	4.93831629924196
DSC1	3.72095990048877
RNF43	4.50720571189152
NDUFAF1	5.07193365868562
MAP2K4	4.91459599278252
FOLR2	4.17044956780438
LYZL6	3.58149150233201
EPB41L3	3.43202265131585
TEKT2	5.03336435294858
CDKN2B	3.72160979715138
WSB1	7.43390464542856
ZNF480	3.57605548289498
MAP3K6	4.93802530788111
PROS1	3.61906345696689
PSMB8	6.69992823045429
HN1	5.11075887888816
MAS1	3.65519560530983
APOL1	4.61534136656232
CSHL1	3.80965823958804
ZBTB7C	3.42743664035352
AHCTF1	6.85266151460605
SAE2	6.8736092298798
ITGA2	4.53532889699986
AP2S1	6.36396120673352
P15RS	6.47912241386991
MME	3.70824983582113
VAT1	6.13843383749028
MAST4	6.47251509010589
TUFM	10.4111496711149
KRT33B	3.3176480522801
THEG	3.56474818706904
KCTD2	4.43343288061806
WDR26	10.0271855190911
MFI2	3.58815886644961
KRT34	3.32870519167755
NR4A3	3.64093211004196
SGSM3	4.61448418523
ARSA	5.20516666195502
TOMM22	4.90415967975368
SOCS3	3.79653754440847
UNKL	4.29420410951123
POP4	5.34127109394036
BHLHB3	8.29061485413467
MALL	3.81272541549906
SOX15	3.75893439460559
CCNA2	4.66549694495819
PARK2	3.39144892747751
GPR124	3.6181121245955
TMEM132A	5.37456088382049
CGRRF1	5.15166398979905
RUVBL2	6.34034278277488
MCAT	6.10903802021002
WNT10B	3.59051623861476
ISCA1	4.57633267873423
RPAP1	4.19205662679826
C12orf48	4.46207335358829
RAI16	4.74204601774584
RPL27	9.17264923178924
EPN1	3.86684405529041
MAGI1	3.10847261180115
GBX2	3.49908517738103
SLC35A1	5.04661546652174
GAL	4.33227002240193
SLC14A2	3.66581374309892
RDH11	6.02476853380028
ZNF518	3.91307182896559
PCYT1B	3.45764351744199
AUH	5.87150315410775
EIF3H	10.8801213884759
KIF1B	8.48541292107745
MBD2	4.89827246935363
AMOTL2	7.68272846557328
C6orf120	4.08360073278142
PIGT	7.643675445325
PSRC1	4.68122007131403
PLA2G10	3.87752566801093
ALAS1	6.74378151329884
FOXO1	5.58609461948751
C17orf62	4.349652976691
KIF5C	4.97401583583792
DUSP10	4.37965043966023
CRLF3	5.70591266013727
CLCNKB	3.42318927685705
PSMA5	8.38904755653236
FARS2	4.99346441061024
CCDC28A	4.11395227505372
AMPD3	4.54127507844127
PIAS1	5.94357337319268
ADCYAP1R1	4.07336820024607
TMEM134	6.75850209676161
CDH20	3.1741037021842
FBXO7	8.05594054703013
FLJ14213	3.63194957968027
ZNF3	4.72154106590742
LRRFIP1	6.89288656584559
TMEM49	7.09319509220254
CNOT2	5.77303363735099
CBX2	2.94878596736528
ZC3H14	6.1103037633803
ALDH5A1	4.85155376311913
HNT	3.66185767131304
SERPINA4	3.22296319253996
FLJ20920	4.23453051097798
CRTAP	4.88786884186847
DDX50	7.87297118466187
STYXL1	7.72129625595393
TK2	4.44531157499305
BLVRB	5.17013717421254
STMN1	6.56067090292364
GUCA2A	3.60849600853076
DPP6	3.56561625185781
GALNT10	4.35295373759554
STK39	4.9332660731792
MMP24	4.86568995048131
CKS2	8.22908341859202
RHO	3.78536146668579
BANF1	8.7376194272126
CR1	3.20060949793084
RPS6KA2	4.50868410968817
HMBS	6.09551887820154
C20orf112	3.66435515739883
SLC25A24	5.72787902237419
MRPL22	6.4217575674401
SLC25A15	5.1229714030098
GADD45B	4.40653979664008
TDP1	5.3598326540826
ZNF287	4.06633345701546
DAAM2	4.70947069821067
C11orf57	4.8033987171405
RFK	6.67542397495703
ZFYVE9	4.55169652871259
TCTN3	6.15672733226654
STCH	5.01164187400698
LOC283871	3.81152580522934
NDUFB3	7.71717038342825
DEFB4	4.96701758566533
FPR1	3.54861698059472
FMNL1	3.9959241926422
SEPT7	9.63983130477773
PTCD2	4.67094102259254
GNLY	3.93592892111256
GRAMD1C	3.98516981744986
ZNF165	4.41684184435089
TR2IT1	4.51711079673407
ARMCX3	5.3533556383473
NDE1	5.89620692222095
MAGEF1	7.19506276092779
ITGA10	3.76082347829781
ARHGDIB	5.70287547518036
FSHB	3.7120737445076
ANXA2	11.5619369943826
HLCS	4.20058779759622
MCF2L	3.77398076814049
AK1	5.02787984969852
FH	6.84761004660019
LGALS2	4.14860955091471
SYNPO2L	3.42244235255135
KIAA1045	3.55747679002303
C1orf183	5.17372592792427
MAGEA8	3.1582648222353
DGCR8	4.67052842848239
GSR	4.07721928958433
NEU2	3.3711793408708
HIST1H4B	3.98298696184426
CACNA1C	3.16657793196354
FAM20B	5.77944785136353
HES2	3.37595576222387
PDCD6	7.82964425745704
INTS7	4.78458931974459
AMPH	3.69228441903115
UCKL1	6.46419199086798
ASB4	3.4292140162822
C10orf97	4.82892818176051
ALDH1L1	3.50943337283614
CCL23	3.36797217042099
OBSL1	5.64756042185679
SLC12A7	6.43139660194943
THAP4	5.00226718474714
RBM4B	5.47692947052872
OGFRL1	4.07216041508344
KIAA0831	6.715573176094
C12orf11	7.12291217778201
PPP1R15A	3.99676335619383
KIAA0240	5.99820570756461
CD1B	3.27573477978472
FCGR2A	3.4504696230227
MDC1	5.44793060242354
MAN1A1	3.48579602667677
KRT9	3.35688606835258
HTR1A	3.43551461432636
OCEL1	6.38208213850199
ATP11B	3.70123083305884
NLGN4X	3.89344356019916
FBXO34	7.93605252327068
ALOX12	3.70373632237661
RB1CC1	6.08091736873705
PCDH12	4.24848224091652
RPE	4.66114233021292
EIF4E	4.4176900414715
CSDC2	4.09085092418533
ABHD5	4.65472113139792
TMBIM1	7.0666556876155
PET112L	4.52127022519672
P2RXL1	3.40637370838071
F2RL2	3.38500199436179
TRMT1	5.5530566755651
IMPG2	4.59166888840930
LRRC32	7.85174198936562
BGLAP	5.30507006788587
HTR4	3.58036979678259
MRAS	4.05093122104513
TRAF6	5.16275195621134
AXL	4.24886496683532
ATP2C2	3.49900194090986
LMNB1	4.75511383905558
TELO2	4.42300854689063
PNPLA3	5.20939818138351
CSNK1E	6.95677476540639
SRP14	9.47420736603341
KCNQ4	3.38506942345229
PIK3C2B	5.88608428495628
C15orf15	6.20238333136122
TUBB2B	4.58238033687742
USP15	4.57628977050292
C12orf41	7.06884140736794
CEND1	3.38716421280012
RNF31	4.56999023368924
TCEAL2	3.97785810611481
PTGER2	4.27586959102996
UBN1	6.70147907139376
SLC5A7	3.56934027800611
SLC31A1	4.79148327024489
ADAM29	3.14827702849976
ST7L	3.88553598496659
GFOD1	6.94775864951135
CTNNA1	9.19358280949364
HRBL	3.8060524747887
CBX4	3.75042015253716
NTRK2	3.35848916501287
FOXN3	4.60791023204152
MFGE8	5.37642192366334
PFKFB2	3.75426425530771
TAS2R4	3.33171175305473
SH3TC2	3.36569848910638
IL10	3.48974838981235
PXMP4	6.20520649363146
RNF167	6.10148667787371
PRMT5	6.1949138724942
TSKU	7.02885809458016
ATPIF1	7.5641910160418
ETV3	3.44193265872867
PAK7	3.30115481891260
PDLIM1	9.20235268918129
CEP63	4.65615368913676
WDFY3	4.68771632948119
RNF126	4.23547524649881
DPM1	7.33006328404872
CLIC4	5.26772439445305
ACR	4.11816578936907
KLK7	5.7135677533948
ALOX5AP	4.37919589898348
LRP1	4.4890769353798
TNK1	4.71612343305388
TAS2R9	3.88079158503651
ZNF16	5.74664685901603
POLR1B	5.40741378051067
SLC8A2	4.25208010808056
OLFM4	3.62925822180141
TACC1	4.43010322407826
SAMHD1	5.09313511556868
ATP13A2	6.08769639501777
KRT4	4.78411510695485
PAX6	3.74624326223043
SCG2	3.58879685613450
SLC17A6	3.72473178868608
TUBB4	3.35052136492017
PADI4	3.29252848430036
FMO3	3.45348152379140
NLK	4.07288870661647
POU4F3	3.65871651250012
MDM2	3.6937624756442
CAPNS1	9.43333366941161
SDF4	6.16213098176194
ITGBL1	3.82122842359697
TAP2	3.83663588945506
OR2C1	3.3988048726409
KLHDC3	6.68551256107311
EFHD2	5.46364235731481
GALR3	3.70443634577439
NBEA	3.09609405129859
ABCA6	3.34430430699486
ABBA-1	4.07630380821411
GNAI1	4.94588333057171
CLDN3	7.3400081672954
AKT2	3.51897820870079
EGFR	4.56286263685915
VPS4B	5.75397149935865
RBM16	6.53122842688553
GALNT6	7.52160439321337
ZDHHC3	4.71214954200579
SLC25A4	4.86117552648826
CYB5B	4.47303421952898
NDRG1	7.5471569532676
SESN1	3.8320038805656
GBE1	7.18879497200995
MRPL46	5.4085202227061
CLASP1	5.85751891643164
FARP2	4.76762801617355
ACOT11	4.57159654261042
LDHAL6B	3.35798080689227
MAPKAPK3	5.61559169812684
NCAM2	3.21884729036526
AFAP1	4.09639812123488
PRKD2	5.36329541538477
OR2H2	3.41856257415806
ZFP36L1	5.81184982868744
DZIP1	3.98436039167175
GPR161	4.7466934955123
RNF146	3.79847269104638
NKX3-1	4.01880599308094
CCNB2	5.42494678176158
ZNF10	3.95714385384907
WDR74	4.96005046765663
FAM134A	8.99191267827412
PCNP	7.62184172342267
PURA	5.40052443669993
DNPEP	7.10517463584503
ERBB2	4.90392688366308
CREB1	4.9145534764175
NEO1	7.88520491229932
DDX3Y	3.50342785836324
RPS3A	12.6897602243352
MXRA7	7.58700546863609
LGALS3	11.6091057892287
GLT8D1	6.9831652371553
TMPRSS3	9.88405357344583
UPB1	3.85598195521788
LAT	4.53043300939648
CLDN14	3.78683305042183
DHX38	4.69935015391126
KCNA3	3.47351848101391
BTBD1	7.64052496404076
TARS2	5.29590468842881
SKIV2L2	6.64955891060772
ABCF1	7.62521152460079
CDT1	3.22599434823952
ZHX2	7.25616620832784
FCF1	4.82524287718619
LRRC49	5.17624879689645
GUCY1B2	4.07656331338934
CD28	3.52312029683291
SMARCA4	7.42394812121744
SEPT2	8.06928454706345
SOHLH2	3.3850102914707
MCOLN3	3.65223130069857
LRP8	4.57252213948757
TAGLN3	3.72267862105536
MASP2	3.58489164212890
GPATCH3	4.09724161997801
TTRAP	6.99667734153767
AGL	5.0175968284116
NFE2L3	5.0874312770303
PSD4	3.93101302478424
PALMD	4.18230114230894
CCNB1IP1	7.95624869992501
TMEM43	7.39902661463821
OBFC1	5.17927343496408
STAT5B	4.11232686819662
C14orf79	5.08692664134657
ENPEP	3.89101361793239
SSB	7.0532695020981
SCT	3.01156066592352
TIMM23	5.90045438213225
SKI	3.63016889994974
SLC22A13	3.70367623818720
AKAP3	4.22654551883387
OAS2	3.89336060343118
KIAA0423	4.95125536296264
SEC61G	10.2621199422944
CAPN11	3.15617676203931
TMEM50B	7.39112989353029
DEGS1	5.36624256219099
ARHGEF4	3.61020087514714
DBNDD1	4.31516988252487
TBL1XR1	4.30014752607315
FAIM	4.20058615135061
SP140	3.16901527041687
G6PD	4.71663538666252
NUDC	6.38587108766723
GABRP	5.93105677265755
SCARA3	4.49847758676904
TACSTD2	6.17383478828019
EIF3J	4.72040605766918
PPP2R2A	6.16576344559307
CPA3	3.23421473055658
PVALB	3.42271835674832
BCAT2	4.25334993466455
MFN1	4.84749765008948
F10	3.37945954473029
