Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_B10_464088
PROSC	6.2926556979875
NR4A2	5.52821609788393
RICS	4.88332736632992
PIR	4.14910392575067
PPCS	8.27879086181921
IPO9	6.68858904141543
LONP1	6.56060910255714
EVC	4.00492970582163
CXCL13	3.85940909620854
SCYL3	5.6631029905205
KIAA1199	6.65894439899532
SORL1	9.21725278900795
NAT10	6.45977954448742
CHD1	5.26172350328624
SYN3	3.93120054498371
DMC1	3.74182358612451
SLC22A2	3.5895672602914
SERPINF1	4.14183226799898
C20orf27	7.23044356610282
OR7A17	3.19390385009736
RPS6KA5	4.49915173876413
LHB	3.46851516614542
TAOK3	3.80640811720878
STK25	6.6680701903007
SLC12A4	3.84752613234654
BRCA1	3.83649961668273
GBL	7.15625902144669
C14orf108	7.35690406341332
CDC25B	5.34230014745798
BMP3	3.35253785105642
MAP1LC3C	3.35119590746755
TMEM180	4.40701330271825
CRYGC	3.7188955026066
SLK	6.1977717685779
POU3F1	3.56157743155431
C20orf32	3.87873731731544
USP52	4.75957411625637
HIGD1B	3.76919640158576
BAZ1B	6.80460726756472
USP6NL	6.1485543168483
SLCO2B1	3.7547878252194
ABCD4	4.42093822215933
DIMT1L	5.81800390125752
SLC25A46	4.90588513284579
LARP7	6.87905154925624
TEK	3.44674181454441
CD160	3.79634365913885
TERF2IP	8.55125565420599
PHF20	6.36495991894716
COL1A1	6.07902311234566
KIAA0090	5.0122236746972
GTPBP1	4.40116571726633
GRK5	3.45610382796696
AP1S2	4.11664664869615
RAB33B	4.90086791327468
CA11	5.08794787218298
ALDOC	4.63935870601221
NUDT1	5.70258605178674
ZNF212	5.56249457060978
ACBD3	8.1837793818814
ZNF83	5.5198249471777
PRDM2	4.68226907136137
GDPD5	7.13049719476728
PDCD4	6.90368881012288
CEP350	6.44861530315346
FOXP3	3.42998463512648
SMYD3	7.13288029718326
CST7	3.84929274874326
SELL	3.49126557570421
CIAO1	6.58968554531337
LGI2	3.72712119532173
WDR45	6.54491999197197
ANKRD6	7.28668592581338
LTBP4	5.03248988694712
PSCD3	3.60829577464145
PYY	3.34369944828653
KCNC1	3.25141075118978
SIRT6	3.8327845758952
CCL19	3.51728780554386
ARHGEF9	4.56987287166512
ABR	4.23190494758015
C10orf22	6.87037732570964
STK17A	4.66012192873627
FOXE1	3.38719327473309
GML	3.29754715389586
CNGA3	3.03743870326787
CD38	3.3992072439571
ZDHHC6	7.726421389119
NEFH	3.53222523392200
PGBD5	3.43545853165307
CTDSP2	7.00311965757903
RMND5B	6.34446469292839
ZNF257	3.46863721694739
DUSP4	3.5420612350452
FLJ22167	6.4357813904794
EXOSC7	6.49753088115005
ROR2	3.34237312904743
FOXM1	5.05530047675639
ZBTB48	4.43307293683750
BUD31	8.07849663309854
MAOA	4.58780337763832
CCDC41	4.47345307990099
TNNT3	3.87425797030938
FBXO11	5.91263766298486
GYPC	6.79877672337501
PLIN	3.83385540083575
RFXAP	3.51226882977473
C6orf15	3.8268176703326
RNF4	7.64402106356036
F8A1	7.26307158227116
PPP1R3D	4.20837592437192
GRB2	6.77715084944168
TPM3	3.16319911968059
SYT13	3.90649218291959
EPB42	3.42507833863787
RP5-1077B9.4	5.16499160437303
EIF1	10.0419640541195
CETN3	6.5549208936671
FPGT	4.76977076686627
PRY	3.68648321527232
NTHL1	7.07919536108535
POLR2B	7.79194424063408
RPS28	11.5650861527925
GDF10	4.74039634923484
COQ9	8.28966531718314
P2RX3	2.89158644627102
GCC2	6.12330222989022
RARRES3	3.14958510759568
PLXNA1	6.11030933969278
WBP4	4.45231728888457
KIAA0100	6.79515958170579
PMF1	6.72862752584513
HS2ST1	5.65767640510835
CRELD2	6.57500827949307
C8G	3.12053199733738
CD82	6.53215482929816
PMM1	4.09496601957198
CBLL1	4.60943927207546
LIM2	3.52668333720798
VAX2	4.22064091914152
SETDB1	5.1495068082383
LRAP	4.29855738198775
GCLM	6.39002210271106
CPEB3	3.54987148685870
PPM1A	5.77288941046567
INTS1	4.58213819063114
MMP16	3.16254437979493
CAMTA1	3.20186815728912
SAMSN1	3.53527953015809
DRD3	2.76434782075469
GMPPA	5.55963475565218
C11orf73	6.61051326629655
AIPL1	3.87560566305701
PTP4A2	8.5332112511225
IL24	3.47855967882714
BDKRB1	3.33594393250784
HPCA	3.49629096800242
MLF1	6.01701736094233
SEC14L1	6.32701393400423
CHFR	3.9724508327041
EMILIN1	3.48900378052495
THADA	6.56787892361216
TAF12	5.14411596410294
NDUFS4	8.46078720548384
ID1	4.18772327669034
PIK3CB	3.41942262012733
COL18A1	8.29061879107007
PDZD3	3.15369520114230
TBC1D17	5.19224314149822
COX8A	10.1577704938587
CDCA4	5.62876156943498
C2orf44	4.40041433651465
C9orf16	8.74870245535767
ERBB2IP	8.03969554022964
EMX2	9.80157841626986
FUS	6.95014319367905
NIPSNAP3B	3.25935062521649
TF	3.10576547184377
CXorf56	5.4115305125829
CLCN4	3.56450573770714
PWP2	5.97092098222231
MMP15	4.619135008354
MTMR14	5.43970104597196
NPR1	6.32419098681327
DNAL4	6.22695115406529
ELAC2	4.84451096702167
ASS1	10.199847695646
IPP	5.30902330887252
TMEM59	8.62251235913084
POLR2J	9.13007953859177
SEC23IP	5.66324439411486
RGS4	3.83848359436188
UQCRC1	8.38713422973988
SNX6	7.82784439062418
DDX18	8.04198443434393
POLG	4.4650397216455
ADAM23	4.27395562589103
ZNHIT2	5.27131512192212
TFR2	3.76361063711329
NCDN	4.33853972407514
RAG1	3.38879419538555
POMT1	4.02726956521222
CYP1A1	3.42684621084534
SNAPC1	5.60310527698523
GNA11	5.45802542879372
CCDC52	2.82897746085928
CAPN1	6.93695166863244
DDHD2	7.59582838911741
UPF3A	6.25609031685802
LAGE3	6.34596609142695
GNRHR	3.13346836367697
UNC13B	4.14542735325425
TTLL4	5.6204366463386
PPBP	2.8834812882637
HTR3A	3.582536538696
SDC2	6.69073527124408
ANKRD49	6.79778895280023
BTF3	10.0266093844559
COX7A2	10.5179475818443
SARS	8.0028962025438
C13orf18	4.32444235289888
CACNB1	4.02099349882004
QKI	5.8421342180985
SETMAR	5.04312209622607
LAMB4	3.25543794640896
MAN2B1	7.431736946395
EML3	5.10012428447016
ACADL	3.21609573177514
OFD1	7.05136213706576
CGA	3.63033223434455
EIF3EIP	11.0074329993074
PEX16	5.30121651263690
GNG12	7.80107293956554
HABP4	4.74171323168238
CNTN2	3.80713191703164
ASNSD1	7.669907640452
FUT4	3.58431008035636
DBH	3.51430592143494
CD53	4.29844593072135
HIST1H2BJ	3.44466864791887
TFAP2B	3.32588116439399
ACF	3.77076973662775
TMEM11	6.33912744388025
CDH8	3.49212335130556
C3orf32	3.45819831999881
AGPS	4.45529837004891
C4orf18	3.19500807513516
PCCB	7.36470603158346
IPO13	4.29383575114261
PECI	6.38019958441465
UNG	7.43132492683002
C6orf105	3.73352183423396
GSTP1	9.84974000560264
SUV420H1	7.83136369076414
ARHGAP15	3.51882877502686
LTBR	6.97604872320334
TDRKH	3.61481215963474
PSG4	3.31379713735737
SLC9A3R1	6.41962450097291
NBPF3	8.82069901726144
SLC9A3	3.68853003045326
OSBP	4.90791231515974
PRR5	4.73675699852781
CHMP7	6.32884801440668
ADRA1A	3.12686907453966
ASAH1	6.97938716409111
FKBP4	7.52902608734886
ZNF350	4.03518621880661
DOM3Z	5.1030708563114
GIPR	3.81657823942504
AHI1	4.77770741113816
BST1	6.00721431840814
NCR2	3.59910502809198
NADSYN1	5.20224237194437
UBE2W	7.05268213653926
RGS14	3.91399827651874
KRT15	4.14105328398584
SCN11A	3.85706390570387
GFI1	3.48801907629378
FHL1	5.15005884434736
SMC6	5.83943496232231
GATA1	3.90855012179792
OSGEP	5.4137086224394
ARMC6	5.42822137378196
HK3	2.93588235406235
PSMD5	6.69459317766489
RSU1	6.8029292677656
RPL4	12.4019765817444
MAD2L1	5.69672540739158
RBPMS	4.32239347366558
EIF4A3	8.27658591069422
E4F1	5.44081265919156
DLEC1	3.35546213570398
PRPF3	5.17295314923483
EMR1	2.96354480270325
CHMP2B	6.30801246702997
CAMSAP1	4.46148893972147
RPS21	9.81801170548177
XCR1	3.31147518665671
ARID5A	4.61424871652981
RBM6	5.09209221996307
UBE2N	7.32743326792517
KLF4	3.67749545460236
MGC4172	4.61374967896994
LMO4	7.04887862034014
KLKB1	3.5976246592878
HDAC3	6.48952387141116
HP	4.44058356202705
SCHIP1	5.15654542661386
BTK	3.67149485188194
KRCC1	8.45451869296621
PRND	3.160513749776
C6orf27	3.51096018134639
PIGL	3.63287852494007
CLCA1	3.84142594819966
C1orf112	3.85812597514774
OLFML2A	6.47808352736149
HUS1	4.59749338386276
SFRS6	6.96774288536307
CXCR7	5.79372345610397
UIMC1	5.80329987245205
FXYD2	3.54024370608039
GOT2	8.18320556608128
ZNF667	4.60745731073277
TFEC	3.10392342631870
ATP7B	3.41142836124083
RAB38	6.93053748551956
POLD2	7.7144891162569
PPM1H	4.31698580075747
DCX	3.2122627400563
NFYC	5.10857023833192
ZNF228	3.85551838026428
KIN	6.57519806504452
PLSCR4	6.95528070273423
HIST1H4I	4.0166750089206
PPARGC1A	3.150340284403
HIG2	8.68096553308799
KCNK10	4.0154344499053
EXOC1	7.59070205376575
OR6A2	3.89309142401504
ETFA	8.20794656878943
PDAP1	5.52973043465529
C19orf6	3.53536509036588
POLRMT	4.47933757732789
ZNF146	9.11978415996422
MIA2	3.26072116277689
LY6G6E	3.2458165573462
EIF4E2	7.79505789119709
NENF	5.75141748707497
HOXB5	4.8996302828064
ZNF324	4.49057671106273
CUGBP1	4.42915206798005
ENTPD7	3.91693601782111
TTC13	5.5160509333833
GJB5	3.27910809058415
PRSS22	4.59752589127122
CYP3A5	3.30172698977591
MBOAT5	4.74181792976469
CUL4B	4.52393135740454
CENPJ	3.21912153726881
KIAA0664	6.232514029832
PITX1	3.63346800003827
PDGFRB	4.78747845788325
RDX	5.79964792778638
CELSR3	4.28076199290572
JUND	7.15229010393844
ITSN1	4.78597960497588
CHRNB1	3.88278874337481
EHBP1L1	3.72967301560852
C19orf2	8.80148941311006
FETUB	3.10823920656994
CAMK2B	3.28326855087817
DCTN1	6.36362935196241
TNKS2	7.13394444351613
MRTO4	7.58392358083415
C1QBP	6.14448570049149
TTC3	8.3461874459749
NDUFB8	9.60150002468037
CADPS2	3.5675052880914
EDG2	3.91459389436471
MYF5	2.91074509948824
SEMA3G	3.47241493574624
IL23A	3.86288390973461
GJA9	3.63919639041439
R3HDM2	6.94049041353295
C5	4.16629718995088
SLC2A10	6.20059288597984
TRIM45	5.37879941412829
TSP50	4.32146201541849
PAQR3	5.30782157881754
ANKRD26	3.50963294957232
TCP1	8.14860334494528
TMED7	5.50792707965989
CMA1	3.13825726748873
PTCRA	4.37363848934585
HCRTR1	3.50985182403005
FST	4.57256504427487
PAWR	3.94311555316557
LDLR	3.76471510729436
ASTN2	3.94163923690055
SCRN1	6.9558205097728
GPATCH8	6.28059847193615
KIF4A	4.60370545660493
TANC2	2.9814225193438
ZMYM5	3.49390283457288
PGM1	7.27301839951943
ZNF586	3.69675066094804
POLR3G	4.025052180562
CPD	5.37616514273174
SNCAIP	6.1908879149384
DCT	3.64567679084943
HLA-DOA	4.13718503926849
TANK	6.5730537912335
RCAN1	3.82910476547453
UPK1B	9.35340208197094
DNAJB4	4.9585377592582
UGT1A8	3.34903496397676
LIMD2	3.49801003518910
HIST1H4L	3.47308316098424
PECR	4.97319232932901
HSPA2	7.34775706032597
SERP1	9.4095108415056
TACR2	3.43947608410378
NUP85	5.88506160391574
CD177	3.40461472465902
GPR135	3.29712883941744
PIGG	6.44779695208201
LGR5	3.87299081091785
JAK2	3.26660598781763
DPYSL4	3.35229739562964
TM9SF4	6.69694015462494
PTHR1	3.50257398769044
SIRPG	2.95692583198056
ZNF264	5.25358769539661
BICD1	5.46883568281315
RAB5A	6.85991889820436
FLJ13224	3.19297978184597
METTL5	9.8389574819085
HERC6	4.26760582098981
CASP1	4.50661981152204
USP9Y	2.81792673471783
LRP1B	3.01314203623577
XAF1	3.69938913026579
PLA2G4C	3.18382253377886
APOA2	3.1970891800651
SPAG6	3.15240291489917
KALRN	3.58899455508321
SECTM1	4.60996324134401
THOC7	8.8764506226756
IFNAR1	4.82262168905574
TCTA	5.32329601531417
NY-REN-7	3.25471191135
TALDO1	9.0261004120126
B2M	10.7232882632686
LPPR4	3.29546179462147
SQLE	6.43854568326688
SEPHS1	8.04523840089314
EIF5A	6.58563158736622
FAM49A	4.39691672908584
YTHDC2	3.58776012261995
EHD2	4.53776156161262
NCF1	3.48670590918885
SPG7	6.61537740351322
ZNF614	3.42905920440872
HOXA5	3.10430984627041
NUP133	8.83032573822109
FGF12	3.65142642436186
SLMO2	7.10263349058427
INPP5B	4.4739089680028
PPID	6.467482790057
SNTA1	4.06015430754927
IL20RA	3.55877557612228
UBE2J1	5.57404095506295
CACNG2	3.11212161426452
GCM1	3.20695367857697
ELF1	6.21884315262053
TLR5	6.06613469583614
TCFL5	6.37568551043378
C1orf107	7.19454511591539
C19orf22	6.52748094347896
SAFB2	6.24297984229764
MAP3K7IP1	3.89084964590975
NCK2	8.24443453881598
OXA1L	8.12731190950347
KIAA0652	5.64088181591648
KLRG1	4.10961835012238
FRAG1	7.46573827018982
ZSCAN12	2.98485397468978
PSMD12	6.04424251650394
E2F4	5.80624201085026
CLEC4M	3.56696972983186
KIAA0999	5.05549113751552
CLDN10	6.32626296830346
MGC13053	4.13518117183661
TAC1	2.85269122839732
GYPA	3.31886203451806
HPCAL4	3.25499254027013
TRAIP	3.93559545709109
MEX3D	4.7885986643573
KIAA0232	6.54995583365198
ERCC8	4.75610946267922
NFAT5	6.64097391018489
GPX4	9.12258110346229
CSPG4LYP1	3.24630844767755
KIAA0368	5.58901204824884
FBXO3	4.16616568827821
DVL1	7.03882657868117
CMKLR1	3.62996698419077
GPR157	3.39916264300775
TYMS	8.12253165693115
OR52A1	3.3837518783619
PEF1	6.4581309687561
ZNF750	3.1148499000142
ALG9	5.26242738003504
MCM5	5.38026723833027
SDK2	3.63110665430867
BAIAP3	3.89432606928915
RABGGTB	6.67274396703067
KCNK7	3.58124587327171
PTP4A3	7.9401712679614
ANKRD40	4.32263208886064
CALCOCO2	6.05351014846847
TMSL8	4.03172324263951
SNCA	4.26191140945003
ZNF551	3.8574823727791
HBQ1	4.1334435913118
ARHGAP26	4.33480724656546
GEMIN6	6.16235060461133
HRAS	5.21472820778465
KLRC4	2.83476662642249
BSDC1	5.37660990920546
DSC1	3.73664150805693
RNF43	5.01330597395485
NDUFAF1	5.48876027189846
MAP2K4	4.9987001716852
FOLR2	4.30812818244875
LYZL6	3.57582277260716
EPB41L3	3.20837458469540
TEKT2	3.59630533807651
CDKN2B	3.56029632878145
WSB1	5.902934988535
ZNF480	3.38925097503554
MAP3K6	4.45690131859632
PROS1	5.96035702632215
PSMB8	6.53331178843891
HN1	6.12948945997541
MAS1	3.31530396147588
APOL1	4.11071539663045
CSHL1	3.52503385500639
ZBTB7C	3.02819138837533
AHCTF1	7.09667205106579
SAE2	10.2069979308071
ITGA2	3.9109852127857
AP2S1	7.7707084490253
P15RS	8.12549009295522
MME	3.74646193815616
VAT1	7.58399529011211
MAST4	5.32722368474117
TUFM	9.47717535473216
KRT33B	3.37027154582430
THEG	3.79403959981606
KCTD2	5.3412385126749
WDR26	8.86874532789937
MFI2	3.12694987213683
KRT34	3.00815707899079
NR4A3	3.37193427100062
SGSM3	4.54057279916028
ARSA	4.22164862578943
TOMM22	5.73810019899446
SOCS3	3.65679624003298
UNKL	4.33888447076118
POP4	9.04773800329513
BHLHB3	9.12858107837353
MALL	3.29872545155495
SOX15	3.27437673128172
CCNA2	4.37212363945214
PARK2	3.29486862798929
GPR124	4.15535916034906
TMEM132A	4.59234662196327
CGRRF1	5.38661889713873
RUVBL2	7.94790674035216
MCAT	6.00148035483055
WNT10B	3.86104600239334
ISCA1	6.43980438478986
RPAP1	4.80886944138747
C12orf48	4.45634150447817
RAI16	5.70076565459078
RPL27	9.70386440211133
EPN1	3.9772456794368
MAGI1	3.09120711907119
GBX2	3.34529410753889
SLC35A1	7.46975694253833
GAL	3.99541428355067
SLC14A2	4.04385317942554
RDH11	6.51706861424105
ZNF518	5.34276537575365
PCYT1B	3.33131935964628
AUH	5.56689322186281
EIF3H	11.2317984781991
KIF1B	6.10207261645612
MBD2	4.52006878575393
AMOTL2	8.90667511965295
C6orf120	5.31381761504534
PIGT	7.44349803528469
PSRC1	4.68444237437737
PLA2G10	3.66590165797173
ALAS1	7.16497933255093
FOXO1	5.57595684231419
C17orf62	6.34980737103629
KIF5C	4.75677944609823
DUSP10	6.8044925534368
CRLF3	6.27268260284298
CLCNKB	3.51301768020565
PSMA5	8.19060794622665
FARS2	6.02520699638729
CCDC28A	5.0701972841959
AMPD3	4.12622063990552
PIAS1	6.70399268162671
ADCYAP1R1	3.56668039459351
TMEM134	6.99242469070448
CDH20	3.18788619549847
FBXO7	7.75561407963559
FLJ14213	4.64281720563461
ZNF3	5.65729903915861
LRRFIP1	7.66367655574521
TMEM49	7.65357329482062
CNOT2	6.8974378896966
CBX2	2.86769425476724
ZC3H14	6.24304770748988
ALDH5A1	6.14090261523997
HNT	3.1165218057464
SERPINA4	3.33485838190991
FLJ20920	4.78652539362307
CRTAP	5.30083151182786
DDX50	8.64184030107753
STYXL1	7.98457995658082
TK2	5.14791416112052
BLVRB	6.08823295607883
STMN1	6.63205600658896
GUCA2A	3.47214071521434
DPP6	3.60460265673101
GALNT10	3.71161614538604
STK39	3.56465272386203
MMP24	4.56642328803431
CKS2	8.941964234902
RHO	3.80355411528529
BANF1	9.6155461253003
CR1	3.03290381985285
RPS6KA2	4.77394214654162
HMBS	6.95925291553345
C20orf112	3.77525027978882
SLC25A24	8.21446602009134
MRPL22	7.55114239213136
SLC25A15	4.8317306388235
GADD45B	4.4709781703902
TDP1	5.24906454041437
ZNF287	3.65877730027678
DAAM2	5.24832428621555
C11orf57	5.06662448596451
RFK	6.47182155209445
ZFYVE9	4.28675162494112
TCTN3	7.47611824975849
STCH	5.39084607366904
LOC283871	3.90198833781932
NDUFB3	8.26614156434583
DEFB4	3.66116527795538
FPR1	3.4442160646683
FMNL1	4.21943443422794
SEPT7	10.1482636825568
PTCD2	4.81868046821687
GNLY	3.36616157142188
GRAMD1C	5.15693019404532
ZNF165	4.03540925941494
TR2IT1	4.02492811309527
ARMCX3	7.14327280998105
NDE1	5.99624408756189
MAGEF1	7.6908603552763
ITGA10	4.06604959796813
ARHGDIB	5.92806225988352
FSHB	3.85875715157628
ANXA2	11.1181662647419
HLCS	4.06590534725923
MCF2L	3.62797231229407
AK1	6.10438343833738
FH	6.55735267893006
LGALS2	3.75827110534088
SYNPO2L	2.68980521804471
KIAA1045	3.31784357780807
C1orf183	4.75892880493581
MAGEA8	2.99243584194210
DGCR8	4.82730432196634
GSR	4.84310580812248
NEU2	3.48887694547830
HIST1H4B	3.39707202473108
CACNA1C	3.1122097656548
FAM20B	6.6894395768702
HES2	3.29651829407143
PDCD6	8.97019403082868
INTS7	5.74185299883809
AMPH	3.52236853109467
UCKL1	5.25055576458893
ASB4	3.080550003881
C10orf97	5.50750310960174
ALDH1L1	3.853435016591
CCL23	3.36544686766206
OBSL1	5.7646129689079
SLC12A7	6.80913683900258
THAP4	6.70300246923529
RBM4B	4.81723966325288
OGFRL1	4.03292970772924
KIAA0831	5.74697861159118
C12orf11	8.21168707531373
PPP1R15A	4.46519794611159
KIAA0240	6.3151317299481
CD1B	3.33422717670109
FCGR2A	3.22284928232568
MDC1	5.00236780481808
MAN1A1	3.28394123199566
KRT9	3.32369018448871
HTR1A	3.42018910298897
OCEL1	7.08548396748941
ATP11B	5.18271713553685
NLGN4X	5.40099340844822
FBXO34	6.72024488464274
ALOX12	3.56885757554843
RB1CC1	7.68280914182731
PCDH12	4.42246955754227
RPE	5.50565529910152
EIF4E	5.9404286691679
CSDC2	3.56237170570369
ABHD5	4.13042256606134
TMBIM1	7.39919785439814
PET112L	4.54049523313714
P2RXL1	3.21622424082836
F2RL2	3.29257819164578
TRMT1	5.17193739944109
IMPG2	3.45356843306315
LRRC32	7.11483576476374
BGLAP	5.21153707076429
HTR4	3.54074695279588
MRAS	4.47944958780291
TRAF6	5.08146165779874
AXL	4.60533459851075
ATP2C2	3.47014534501539
LMNB1	4.26511867645493
TELO2	5.27430932854983
PNPLA3	3.65346680343991
CSNK1E	5.87066733027185
SRP14	10.1003099151026
KCNQ4	3.30189413248021
PIK3C2B	6.07277980518912
C15orf15	7.53676051238123
TUBB2B	3.54728959431262
USP15	5.00920996373433
C12orf41	6.62146157300114
CEND1	3.93189809733573
RNF31	4.76407857313038
TCEAL2	3.85223936028653
PTGER2	3.98487639442001
UBN1	7.48029888203875
SLC5A7	3.19082870111374
SLC31A1	5.3385201383585
ADAM29	3.48271294514181
ST7L	4.52204998988644
GFOD1	5.36160556497499
CTNNA1	8.84702034525815
HRBL	3.97377486673861
CBX4	3.67056354516999
NTRK2	3.46514749058763
FOXN3	4.60709310988981
MFGE8	9.0171750807139
PFKFB2	3.85108218428853
TAS2R4	3.6113481553081
SH3TC2	3.04820746526225
IL10	3.32434043815826
PXMP4	6.64389757508623
RNF167	6.00903855265244
PRMT5	7.26993450492285
TSKU	5.71061496941553
ATPIF1	7.90269500341039
ETV3	3.22418660754074
PAK7	3.05736313993975
PDLIM1	9.67932352471544
CEP63	5.59460844838353
WDFY3	4.67323563151858
RNF126	4.96686590038754
DPM1	8.6468739822372
CLIC4	5.7497013867657
ACR	4.19518804968152
KLK7	7.4577201582543
ALOX5AP	3.99067166479153
LRP1	4.98642642120296
TNK1	4.48711934714196
TAS2R9	2.95327516578821
ZNF16	5.62952393733578
POLR1B	4.97432880791644
SLC8A2	4.03513939100358
OLFM4	2.79286444929781
TACC1	3.97226938752901
SAMHD1	4.2125735658702
ATP13A2	4.9718031353245
KRT4	3.79357711574478
PAX6	3.70149726187153
SCG2	3.13393958475254
SLC17A6	3.31183643671104
TUBB4	4.36615930308118
PADI4	3.15834341825016
FMO3	3.16599707885396
NLK	4.17890567190821
POU4F3	3.03039705282609
MDM2	3.42859914140122
CAPNS1	10.3055883677029
SDF4	6.83913197716939
ITGBL1	3.40376296296751
TAP2	4.03725452436576
OR2C1	3.57440724265021
KLHDC3	6.053731699889
EFHD2	4.74496416960636
GALR3	3.90178013671397
NBEA	3.14706281841584
ABCA6	3.44934829874274
ABBA-1	3.96578903963058
GNAI1	4.67157216370815
CLDN3	8.6303203460024
AKT2	3.26575352457182
EGFR	5.06015595713975
VPS4B	7.46410110630287
RBM16	7.62794994334604
GALNT6	6.8309969393835
ZDHHC3	5.19291689241237
SLC25A4	6.7545714271271
CYB5B	5.76814019556276
NDRG1	8.24888595302831
SESN1	4.99184358331749
GBE1	6.95479685974782
MRPL46	6.21845282126841
CLASP1	6.17797893690865
FARP2	3.99352738153942
ACOT11	4.05322723567824
LDHAL6B	3.00685080357392
MAPKAPK3	6.10389318038982
NCAM2	3.26831725842705
AFAP1	4.20209556817658
PRKD2	5.83298009405463
OR2H2	3.54111398987877
ZFP36L1	6.85304622277308
DZIP1	4.25815668125895
GPR161	4.57241365754137
RNF146	4.80501435524178
NKX3-1	4.04215581730000
CCNB2	6.41584877127252
ZNF10	3.81126992518689
WDR74	6.0562968643416
FAM134A	8.7788034515345
PCNP	8.61519440282204
PURA	5.70151629817242
DNPEP	7.40413497202241
ERBB2	5.27597342545565
CREB1	5.83337722813313
NEO1	6.09831823371146
DDX3Y	3.33575452432093
RPS3A	12.7116572071319
MXRA7	8.71100921941856
LGALS3	9.99196179507954
GLT8D1	7.03432074991834
TMPRSS3	8.17711884177266
UPB1	3.32579334755006
LAT	3.88196522020912
CLDN14	3.75469558223915
DHX38	5.88707016075994
KCNA3	3.22316593931127
BTBD1	7.72476633896158
TARS2	5.42925974136384
SKIV2L2	7.34342579649087
ABCF1	7.98680535853384
CDT1	3.21096809987738
ZHX2	7.34104300962873
FCF1	4.95599375148942
LRRC49	4.12723191950527
GUCY1B2	3.78030927392696
CD28	3.16578138334573
SMARCA4	5.13200779223847
SEPT2	9.75356851862386
SOHLH2	3.04183926072885
MCOLN3	3.76337418054988
LRP8	4.40121611663586
TAGLN3	3.89107009493053
MASP2	3.75073417419997
GPATCH3	4.53783441779788
TTRAP	8.00646613800885
AGL	6.79092166097393
NFE2L3	4.07394671547194
PSD4	4.71055884938205
PALMD	5.89777927469818
CCNB1IP1	7.91129496850718
TMEM43	6.80880366418825
OBFC1	6.85950151651987
STAT5B	4.13442804371863
C14orf79	4.65969142252555
ENPEP	4.4366618593902
SSB	8.66823351058587
SCT	2.94760385559936
TIMM23	7.17321932954051
SKI	3.92833095794059
SLC22A13	3.38892528151321
AKAP3	4.67083180845527
OAS2	3.61322382284133
KIAA0423	5.09114173176813
SEC61G	9.53687467205742
CAPN11	3.04420298706867
TMEM50B	5.7264657736061
DEGS1	5.90549846985942
ARHGEF4	3.75560623606082
DBNDD1	5.8676825676854
TBL1XR1	5.25476812798662
FAIM	6.65733066274709
SP140	3.27546511949642
G6PD	4.64455319776594
NUDC	7.07662545069356
GABRP	3.39760152380803
SCARA3	7.74310084116417
TACSTD2	6.03132983869531
EIF3J	6.64183611260489
PPP2R2A	8.01959004970556
CPA3	3.52020573947118
PVALB	3.06448392032744
BCAT2	5.14295868071193
MFN1	5.58625293985569
