Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_G03_491280
GNG12	8.72899063331719
HABP4	4.68452231279064
CNTN2	3.45796958839517
ASNSD1	8.36048343433196
FUT4	4.24078012510351
DBH	3.48919297073199
CD53	5.76978559462979
HIST1H2BJ	3.59886124432041
TFAP2B	3.64796273382396
ACF	3.85635732466798
TMEM11	7.06231102009756
CDH8	3.4759458853946
C3orf32	3.81640900288808
AGPS	4.69925747492656
C4orf18	3.55342832912017
PCCB	7.72291465223458
IPO13	4.86032422286509
PECI	8.71834410699394
UNG	8.52335185273453
C6orf105	3.9018946418359
GSTP1	9.79720059747064
SUV420H1	7.02754225946991
ARHGAP15	3.48488962534779
LTBR	5.8191920959496
TDRKH	3.69570470891084
PSG4	3.38982168066564
SLC9A3R1	7.41897876870795
NBPF3	9.28271445901637
SLC9A3	3.6256016124684
OSBP	6.17386329796845
PRR5	4.57599422269632
CHMP7	5.44096000722441
ADRA1A	3.16049682353898
ASAH1	6.9766849920266
FKBP4	7.40669457887452
ZNF350	5.374621904807
DOM3Z	5.62611662552217
GIPR	3.59198063974773
AHI1	5.97315168044238
BST1	4.29132276734366
NCR2	3.58352791100476
NADSYN1	4.12838567642793
UBE2W	5.52703009888833
RGS14	4.11270913546628
KRT15	5.72722612659153
SCN11A	3.86235330218824
GFI1	3.4743884796333
FHL1	5.26364687801033
SMC6	6.52062119812721
GATA1	3.46693565332622
OSGEP	5.8861887836154
ARMC6	4.489273467072
HK3	3.2683385347298
PSMD5	6.44340862009564
RSU1	7.33715678168293
RPL4	11.7122434959808
MAD2L1	9.06234116221138
RBPMS	5.34149561315481
EIF4A3	8.98449077866423
E4F1	5.4108651059293
DLEC1	3.29041419680652
PRPF3	5.60900566168512
EMR1	3.10606303622681
CHMP2B	7.64309992834264
CAMSAP1	4.07320473583532
RPS21	10.8662997136224
XCR1	3.41280304803963
ARID5A	4.17451216028669
RBM6	5.42362132083169
UBE2N	9.39924010693223
KLF4	3.68295173383987
MGC4172	3.81055349409626
LMO4	6.90968913297087
KLKB1	2.95040416195889
HDAC3	7.73911185383715
HP	3.73064851680557
SCHIP1	6.45710616604568
BTK	3.77739719987944
KRCC1	9.30439393845708
PRND	3.67824422143761
C6orf27	3.94772057674251
PIGL	3.52332935694356
CLCA1	4.03029449544009
C1orf112	6.09101934460444
OLFML2A	4.13887313738039
HUS1	5.4522512966547
SFRS6	8.00603307394443
CXCR7	6.73890298435652
UIMC1	6.31376780394661
FXYD2	5.44889314953741
GOT2	9.73222633493885
ZNF667	4.27302836261856
TFEC	3.12999200088472
ATP7B	6.60224770312183
RAB38	6.950222503835
POLD2	7.21268843869203
PPM1H	5.66943960324924
DCX	3.44135294619092
NFYC	5.40330412368243
ZNF228	4.23253876836387
KIN	6.91526851527858
PLSCR4	5.01748265264832
HIST1H4I	4.36448683248835
PPARGC1A	3.62446873940251
HIG2	8.61650206724502
KCNK10	4.08275685102857
EXOC1	8.0975565390981
OR6A2	4.2245803953427
ETFA	9.18904451744714
PDAP1	4.82979491912356
C19orf6	3.39764264815528
POLRMT	4.06236306837982
ZNF146	7.50274429246773
MIA2	3.33554178519097
LY6G6E	3.43245269563036
EIF4E2	8.16484878458175
NENF	5.38782118510035
HOXB5	6.38069753282014
ZNF324	4.59156605959598
CUGBP1	4.78777933673105
ENTPD7	4.02929733852522
TTC13	6.01123885953932
GJB5	3.25102956722302
PRSS22	4.42036877285458
CYP3A5	3.80072150817757
MBOAT5	4.1096210599068
CUL4B	5.49645811495662
CENPJ	3.69591281337726
KIAA0664	5.72879783141231
PITX1	3.34148869077484
PDGFRB	4.86528131592826
RDX	6.63636629503208
CELSR3	4.53469316973976
JUND	5.77681873659435
ITSN1	4.57480034099196
CHRNB1	3.61106128004042
EHBP1L1	3.31896695649528
C19orf2	7.45474169803799
FETUB	3.24342664756598
CAMK2B	3.35811995570021
DCTN1	6.30771792733014
TNKS2	6.67206401176046
MRTO4	6.55952063248323
C1QBP	7.19449657247505
TTC3	6.91260769678436
NDUFB8	9.01768907990593
CADPS2	5.71334812470271
EDG2	4.52614494542277
MYF5	3.10721196630989
SEMA3G	3.38273720758928
IL23A	4.38409771865287
GJA9	3.74683042385356
R3HDM2	6.5746964182383
C5	3.93907177696549
SLC2A10	7.05160426335295
TRIM45	5.038233637186
TSP50	3.98185902751872
PAQR3	6.67470638823534
ANKRD26	3.33638560664407
TCP1	9.55850035774126
TMED7	7.3353149742729
CMA1	3.15153145713094
PTCRA	3.96650862030228
HCRTR1	3.64467024975609
FST	4.25652386693712
PAWR	4.39889787799288
LDLR	4.17735338107343
ASTN2	4.28675077904862
SCRN1	6.65006379955175
GPATCH8	5.82849447246301
KIF4A	5.61906670428981
TANC2	3.22788485733224
ZMYM5	4.38862224171466
PGM1	9.4118261934817
ZNF586	3.80973614399016
POLR3G	3.68251770033952
CPD	6.54260234009298
SNCAIP	4.73143298020603
DCT	3.42020915309600
HLA-DOA	3.39323659829163
TANK	6.12694514725572
RCAN1	3.8849955785644
UPK1B	6.94325678722427
DNAJB4	5.30924804473219
UGT1A8	3.22748462588701
LIMD2	4.16555522869190
HIST1H4L	3.89634644830939
PECR	5.96487914639751
HSPA2	6.06760963969875
SERP1	9.11468265047947
TACR2	3.86957774756035
NUP85	7.39185650117037
CD177	4.006924746215
GPR135	3.30385389337433
PIGG	8.74327910434159
LGR5	3.38163337976774
JAK2	3.70114070785003
DPYSL4	3.38521256812513
TM9SF4	5.46406470100275
PTHR1	4.31266764722622
SIRPG	3.02837284931004
ZNF264	4.55802896663386
BICD1	6.13460727623916
RAB5A	7.08463502394406
FLJ13224	3.10794847411044
METTL5	8.92692789844813
HERC6	5.03738172595559
CASP1	4.36207558274495
USP9Y	2.96859666376264
LRP1B	2.9215575896422
XAF1	4.47618241745712
PLA2G4C	3.38120455278146
APOA2	3.51720921775499
SPAG6	3.12714137429376
KALRN	3.38121207947714
SECTM1	4.84839246974608
THOC7	9.03354986926728
IFNAR1	4.07911330943024
TCTA	5.99788452500667
NY-REN-7	3.40200534682356
TALDO1	9.29761389945154
B2M	11.4675560493232
LPPR4	3.32153000332135
SQLE	5.70763591037173
SEPHS1	8.2918235509058
EIF5A	6.45958708257703
FAM49A	4.02253206033953
YTHDC2	4.35628108884479
EHD2	4.37451657566069
NCF1	3.45826779614596
SPG7	6.45807913870734
ZNF614	4.61462481900296
HOXA5	6.81721692116515
NUP133	8.47245311421823
FGF12	3.98454406009012
SLMO2	9.05563146892004
INPP5B	4.62996954026305
PPID	7.25424349836503
SNTA1	4.4269202836076
IL20RA	3.5143224175324
UBE2J1	5.91286613479881
CACNG2	3.13209410917750
GCM1	3.52908341555672
ELF1	6.88243642218781
TLR5	4.32766872141032
TCFL5	6.48435470672925
C1orf107	6.23027482731144
C19orf22	6.32046963298647
SAFB2	4.91475418644953
MAP3K7IP1	3.87068153269558
NCK2	7.419728259308
OXA1L	7.79636534627276
KIAA0652	5.65180095077048
KLRG1	3.63938255492864
FRAG1	5.82320929589802
ZSCAN12	3.24467943427493
PSMD12	7.57055524511673
E2F4	5.73621920279776
CLEC4M	3.48813384799842
KIAA0999	4.47791337343140
CLDN10	8.9781269432393
MGC13053	3.82864215548351
TAC1	4.68493905512911
GYPA	3.52887792926713
HPCAL4	3.45093647952163
TRAIP	4.68943872370573
MEX3D	3.94048225876827
KIAA0232	6.83866410925063
ERCC8	7.3059466428477
NFAT5	5.2257511134586
GPX4	9.17997057546761
CSPG4LYP1	3.24006968192499
KIAA0368	4.32240557728844
FBXO3	6.20263546936888
DVL1	5.50395769334878
CMKLR1	4.03511354274799
GPR157	3.59534581846136
TYMS	8.23294257589483
OR52A1	3.36873650547682
PEF1	6.7293345619686
ZNF750	3.29556408840432
ALG9	6.1141977872751
MCM5	5.32152229635167
SDK2	3.73827341082422
BAIAP3	3.77906114578458
RABGGTB	7.27294652083696
KCNK7	3.04625774909107
PTP4A3	4.77105567742578
ANKRD40	4.79046951152692
CALCOCO2	7.7090415202254
TMSL8	11.0659758314691
SNCA	5.352500000507
ZNF551	3.9622897270065
HBQ1	3.59893562147264
ARHGAP26	3.68437666532334
GEMIN6	7.6107586931741
HRAS	5.07009178360375
KLRC4	2.81485437951497
BSDC1	6.08530906371953
DSC1	3.69575822435505
RNF43	4.79729679305391
NDUFAF1	6.18538815012191
MAP2K4	6.12800297694944
FOLR2	4.82786764402015
LYZL6	3.83374057664455
EPB41L3	3.35338094694209
TEKT2	3.87066347396048
CDKN2B	3.27056809329896
WSB1	6.29069808990991
ZNF480	3.76582085665543
MAP3K6	3.75502396075833
PROS1	6.77845868468013
PSMB8	7.46603151492401
HN1	8.07606856583062
MAS1	3.27717557076424
APOL1	4.25886661196382
CSHL1	3.36870040951539
ZBTB7C	3.0360578783288
AHCTF1	5.77507099935911
SAE2	10.2743873959824
ITGA2	4.01577658606729
AP2S1	10.0108319771470
P15RS	8.79346568869023
MME	3.6072164020561
VAT1	7.40220434381197
MAST4	4.91608664897349
TUFM	10.1593894162319
KRT33B	3.69503230509459
THEG	3.83889671606986
KCTD2	5.15248647288696
WDR26	9.34174221823824
MFI2	3.26873772851534
KRT34	3.12518137100399
NR4A3	3.55585186617364
SGSM3	4.28652674105702
ARSA	3.27688843613159
TOMM22	5.95764878325977
SOCS3	3.41845319863648
UNKL	4.45267698773959
POP4	9.2750544229676
BHLHB3	6.7424678546313
MALL	3.83847522684807
SOX15	3.68300036831282
CCNA2	6.74050031942864
PARK2	3.22063147317288
GPR124	4.55698402239212
TMEM132A	5.24692162555729
CGRRF1	7.6388465216394
RUVBL2	9.31718307252715
MCAT	5.9034868304532
WNT10B	3.50967945713323
ISCA1	6.90300626810921
RPAP1	4.43724282453232
C12orf48	6.82920689147469
RAI16	5.07235180508396
RPL27	9.62421737727606
EPN1	3.57351486763385
MAGI1	3.40012582114449
GBX2	3.42530209867918
SLC35A1	8.0880792572312
GAL	4.17838918708307
SLC14A2	3.82650678657766
RDH11	8.34798408572248
ZNF518	4.26267096071664
PCYT1B	3.29401320893682
AUH	7.6875069324569
EIF3H	10.5439946754963
KIF1B	6.17687924378
MBD2	4.59911797121139
AMOTL2	7.63924033888934
C6orf120	7.53924354983434
PIGT	8.32640713027601
PSRC1	6.44962235199701
PLA2G10	3.96411273499792
ALAS1	7.1704876189578
FOXO1	5.17924715843393
C17orf62	6.6536523382679
KIF5C	5.47551191576606
DUSP10	5.00231680883323
CRLF3	6.91604454109198
CLCNKB	3.71917133034508
PSMA5	9.90575001454089
FARS2	6.03983908942806
CCDC28A	6.74655583663249
AMPD3	4.23292018575855
PIAS1	6.360478343923
ADCYAP1R1	3.56692422026939
TMEM134	7.65000812355149
CDH20	2.89372896540725
FBXO7	6.97849401403945
FLJ14213	4.04190307877790
ZNF3	6.01799297542325
LRRFIP1	5.19047834059047
TMEM49	9.07638928207574
CNOT2	7.58620574341599
CBX2	2.85637404348514
ZC3H14	6.62036851574937
ALDH5A1	5.40495897749569
HNT	3.14989283716339
SERPINA4	3.59823041733711
FLJ20920	7.11887439635477
CRTAP	5.02115044557096
DDX50	8.50231321126948
STYXL1	6.93346158541957
TK2	4.93705667914719
BLVRB	6.59508113275727
STMN1	7.80819788210903
GUCA2A	3.45623495603208
DPP6	3.41158869682296
GALNT10	4.11810129566684
STK39	5.75097863853725
MMP24	4.56982710599829
CKS2	10.0206336093602
RHO	3.65993765950230
BANF1	10.5481052980896
CR1	3.03291810867324
RPS6KA2	4.82787277909457
HMBS	7.37301300637356
C20orf112	3.56793670083929
SLC25A24	7.71277067948057
MRPL22	9.47225663305558
SLC25A15	5.84984211267342
GADD45B	4.04866097813758
TDP1	5.88995971706306
ZNF287	4.22786738165348
DAAM2	5.70989859197868
C11orf57	6.19703007019535
RFK	6.67683344257288
ZFYVE9	3.95684954755276
TCTN3	7.12880240754633
STCH	4.68788395333347
LOC283871	4.15401905796742
NDUFB3	9.12630194652484
DEFB4	3.85498372514746
FPR1	3.67254813910245
FMNL1	3.77469307076953
SEPT7	10.2486284530443
PTCD2	5.15530541953955
GNLY	3.57581158033839
GRAMD1C	4.09118839115884
ZNF165	4.31420373108436
TR2IT1	4.37450874862877
ARMCX3	7.2897602849374
NDE1	4.80019657088456
MAGEF1	6.9369477159916
ITGA10	4.13627554547525
ARHGDIB	6.2978163560733
FSHB	3.82964319299623
ANXA2	11.3681661902643
HLCS	3.62209148841178
MCF2L	5.07437930631976
AK1	5.85609036730891
FH	7.41254478027381
LGALS2	4.2146956036562
SYNPO2L	2.64600269673251
KIAA1045	3.34782382031134
C1orf183	4.42647553403941
MAGEA8	3.03690034544147
DGCR8	4.3059476166783
GSR	5.14784322214425
NEU2	3.53309573151349
HIST1H4B	3.73693171318615
CACNA1C	3.03693789621556
FAM20B	6.05045915721704
HES2	3.01762825914125
PDCD6	10.4411739708233
INTS7	5.90095458410412
AMPH	4.21516251340991
UCKL1	7.35488009271461
ASB4	3.23725621266011
C10orf97	5.98410427731426
ALDH1L1	3.75942366086668
CCL23	3.32680223305987
OBSL1	5.89672901320704
SLC12A7	7.11474745601887
THAP4	5.26260931675601
RBM4B	5.87998523719069
OGFRL1	4.28077855633379
KIAA0831	6.50986994128845
C12orf11	7.59053953820044
PPP1R15A	4.77662670054106
KIAA0240	4.92372707878939
CD1B	3.52828574098703
FCGR2A	3.35560139322774
MDC1	4.9144939878982
MAN1A1	3.69259815659441
KRT9	3.39307918667199
HTR1A	3.13414473572216
OCEL1	5.11595487968178
ATP11B	5.21764448042626
NLGN4X	5.87557763606585
FBXO34	6.71243831288189
ALOX12	3.31953500200281
RB1CC1	6.7442160879001
PCDH12	4.33417233555268
RPE	5.59720464956011
EIF4E	7.74890080282523
CSDC2	4.067184535048
ABHD5	5.04455120913985
TMBIM1	6.32865548112123
PET112L	5.78375082885469
P2RXL1	3.44066263507126
F2RL2	3.17846076750856
TRMT1	4.88187198795741
IMPG2	3.74595400138165
LRRC32	4.96305093167363
BGLAP	5.10129446511224
HTR4	3.6008200012135
MRAS	4.90615322076639
TRAF6	5.00384984986055
AXL	4.73553970392653
ATP2C2	3.84749048164762
LMNB1	5.78253607042976
TELO2	4.31535855706626
PNPLA3	3.46765517351173
CSNK1E	5.37261003632926
SRP14	10.8631917807154
KCNQ4	3.42553184248343
PIK3C2B	5.54332216045948
C15orf15	9.27060173999814
TUBB2B	9.23979268900604
USP15	6.2610352134985
C12orf41	9.13277363544669
CEND1	3.58897123053242
RNF31	4.22509414521
TCEAL2	7.8777914964364
PTGER2	4.44193025323834
UBN1	6.00793286353198
SLC5A7	3.47789089877046
SLC31A1	5.78290475352734
ADAM29	3.82203715033326
ST7L	4.34048296399962
GFOD1	4.50509591348657
CTNNA1	8.87614941015177
HRBL	3.72833481483212
CBX4	3.72700763238805
NTRK2	3.81254916557300
FOXN3	5.06276012179053
MFGE8	4.51747524537242
PFKFB2	3.79282990366913
TAS2R4	3.54261402912353
SH3TC2	3.12912419450952
IL10	3.76084398058128
PXMP4	6.43968050412255
RNF167	6.25427161608482
PRMT5	8.35753844728786
TSKU	5.94971096127014
ATPIF1	7.17180885367895
ETV3	3.39010150256628
PAK7	3.82966912690881
PDLIM1	9.57065471888888
CEP63	4.56606832672754
WDFY3	4.68503576065982
RNF126	4.58100031735463
DPM1	10.0801161684834
CLIC4	5.50601223780047
ACR	3.97758458998777
KLK7	7.08764541457297
ALOX5AP	5.10779765949947
LRP1	4.35573015415078
TNK1	4.66701720195845
TAS2R9	3.26862994565719
ZNF16	5.64832038441518
POLR1B	4.59324863174676
SLC8A2	3.81067723818257
OLFM4	4.71536652684217
TACC1	4.61772986921967
SAMHD1	5.60349323753761
ATP13A2	4.11985301011686
KRT4	4.19292983161075
PAX6	3.57168159596968
SCG2	3.46928744191508
SLC17A6	7.67870801467296
TUBB4	4.25982039963511
PADI4	3.06109558719542
FMO3	3.21751151252103
NLK	4.0105234961105
POU4F3	3.38943046902778
MDM2	3.76837950714847
CAPNS1	10.0355914927342
SDF4	6.91546857878298
ITGBL1	3.00870575534434
TAP2	3.71263089963775
OR2C1	3.34584714668578
KLHDC3	7.87241985011112
EFHD2	5.16891996702365
GALR3	4.09564506899181
NBEA	4.92003922152291
ABCA6	3.62038350699254
ABBA-1	4.0131554995988
GNAI1	5.67393152814869
CLDN3	6.43145475565738
AKT2	3.41144918001256
EGFR	4.06355176151226
VPS4B	7.21097226027
RBM16	8.27674605406983
GALNT6	4.36347642983268
ZDHHC3	5.70753933889451
SLC25A4	7.50258649114834
CYB5B	7.53519942411609
NDRG1	6.02668586678523
SESN1	6.75313042605278
GBE1	7.58435860058538
MRPL46	6.63786029213835
CLASP1	5.2537631053805
FARP2	4.16250089405287
ACOT11	3.68919032474273
LDHAL6B	3.16230403936828
MAPKAPK3	5.42275556387485
NCAM2	3.16586677625537
AFAP1	4.25208963919021
PRKD2	5.8223212793507
OR2H2	3.38552290756499
ZFP36L1	6.52947750022426
DZIP1	6.3151602062422
GPR161	3.95701788180239
RNF146	4.90884959201989
NKX3-1	3.85133605717837
CCNB2	8.32947008004361
ZNF10	4.85811525395664
WDR74	6.27380143160927
FAM134A	7.98555429635016
PCNP	9.13885189409104
PURA	5.28007706315188
DNPEP	7.39229645712232
ERBB2	5.0885889891376
CREB1	6.42213882812402
NEO1	5.9303173004278
DDX3Y	3.32346933657492
RPS3A	13.1482771836844
MXRA7	10.2575402045312
LGALS3	9.7903311938922
GLT8D1	7.69780847268887
TMPRSS3	3.76974968495373
UPB1	3.44565168362790
LAT	3.70622935135089
CLDN14	3.67077627999655
DHX38	4.82958203356534
KCNA3	3.31351457093346
BTBD1	7.78632198110007
TARS2	5.26230865718003
SKIV2L2	8.11635363933501
ABCF1	7.8250573744215
CDT1	3.39163601403476
ZHX2	6.21755618163813
FCF1	4.76342980299611
LRRC49	5.94175339743284
GUCY1B2	3.26371778899987
CD28	3.45047969160308
SMARCA4	5.21318937911211
SEPT2	10.1618213935521
SOHLH2	3.88887272497992
MCOLN3	5.39198704722978
LRP8	4.27180879515505
TAGLN3	4.040457626426
MASP2	3.71672632813455
GPATCH3	4.25864639542403
TTRAP	8.55233876507169
AGL	7.65155890462281
NFE2L3	4.09857943127874
PSD4	3.48351407085503
PALMD	4.30406202341682
CCNB1IP1	9.29083207254902
TMEM43	6.67502547941741
OBFC1	6.56244100046806
STAT5B	4.44689486679361
C14orf79	4.39751979384764
ENPEP	3.79046503704465
SSB	7.6003980849762
SCT	2.77372176237689
TIMM23	7.54308493563504
SKI	3.66946879919899
SLC22A13	3.16560797572691
AKAP3	3.84093126770509
OAS2	4.44731646510817
KIAA0423	6.85093096425984
SEC61G	9.82983836327108
CAPN11	3.05601780621253
TMEM50B	8.415370290318
DEGS1	6.76369866523976
ARHGEF4	3.40320646010313
DBNDD1	4.67737264770114
TBL1XR1	4.63982964913079
FAIM	5.55546983637516
SP140	3.1525013271337
G6PD	4.55825919198961
NUDC	6.61837508348574
GABRP	3.21539006047283
SCARA3	4.08825641393633
TACSTD2	5.28151904454199
EIF3J	6.48878368090484
PPP2R2A	8.34016332549502
CPA3	3.62417006765585
PVALB	3.29663045442561
BCAT2	6.31376074723521
MFN1	5.99182697928032
F10	3.53697222815287
FAM134C	6.72681934550447
