Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_F05_491260
NAT10	5.94851294296764
CHD1	5.53794363595097
SYN3	3.37439147072664
DMC1	4.14648912485764
SLC22A2	4.0667918174505
SERPINF1	7.50066551546465
C20orf27	5.29091754500348
OR7A17	3.36402040598479
RPS6KA5	4.0869489869885
LHB	3.54138238204353
TAOK3	4.62879838496003
STK25	6.04171980312806
SLC12A4	3.67318893167297
BRCA1	3.40808972363284
GBL	5.27131896937965
C14orf108	8.59681078646454
CDC25B	6.86624282462043
BMP3	3.14558703418383
MAP1LC3C	3.7495376229254
TMEM180	3.51377469443239
CRYGC	3.56395591859193
SLK	4.91971333721748
POU3F1	3.39566500283375
C20orf32	3.97309894030923
USP52	4.08947973823314
HIGD1B	4.15016284098363
BAZ1B	5.66170982626327
USP6NL	4.22903074098532
SLCO2B1	4.43325228310991
ABCD4	4.5459446117446
DIMT1L	6.18660726394589
SLC25A46	8.2698243864625
LARP7	6.2324626484488
TEK	3.76252022337019
CD160	3.56541172015532
TERF2IP	7.19723244393942
PHF20	5.8093986914223
COL1A1	7.70169956259754
KIAA0090	5.93082187160759
GTPBP1	4.55818817763499
GRK5	3.77560947706172
AP1S2	6.8917997384295
RAB33B	5.3639678884862
CA11	4.28476170150156
ALDOC	5.45161233578408
NUDT1	4.90528067385704
ZNF212	5.59712665865148
ACBD3	5.50777456155697
ZNF83	6.61419444992524
PRDM2	4.7537104059761
GDPD5	4.69317256222253
PDCD4	5.03607532292212
CEP350	5.22423475110631
FOXP3	3.14436620010349
SMYD3	7.42919140865337
CST7	5.47713705391831
SELL	5.61118479651872
CIAO1	6.67216590136355
LGI2	4.01433705929526
WDR45	7.1001905494856
ANKRD6	7.42978688009214
LTBP4	3.50911921308407
PSCD3	3.22098919605323
PYY	3.21829967493875
KCNC1	3.56260007468089
SIRT6	4.20494316646095
CCL19	3.99085582960415
ARHGEF9	4.13923875409388
ABR	4.37641013235137
C10orf22	6.54231941305272
STK17A	5.18558067048443
FOXE1	3.57040086769586
GML	3.17342629082978
CNGA3	2.85055456160875
CD38	4.79802626538087
ZDHHC6	7.78316661324846
NEFH	3.47233064203547
PGBD5	3.50253271337084
CTDSP2	6.53113417103514
RMND5B	5.89428461686635
ZNF257	3.54471545225959
DUSP4	4.63477117560532
FLJ22167	6.88049436036006
EXOSC7	6.71019885156185
ROR2	4.24356262326441
FOXM1	4.7639078244565
ZBTB48	5.24946808963584
BUD31	7.89451425571299
MAOA	4.09582113820547
CCDC41	3.97117786838194
TNNT3	4.01539905774533
FBXO11	4.52154808491495
GYPC	7.24538195336207
PLIN	3.66172613344597
RFXAP	3.65466028171868
C6orf15	3.42531951643655
RNF4	6.95911624660416
F8A1	9.12199869585547
PPP1R3D	4.34493464024315
GRB2	7.94224279750302
TPM3	3.22698642130479
SYT13	3.87356774110881
EPB42	3.70414807988426
RP5-1077B9.4	5.9170527874346
EIF1	10.1757875425023
CETN3	7.80450535460708
FPGT	5.72567787590018
PRY	3.59581302673746
NTHL1	4.44629480397798
POLR2B	8.30637701191889
RPS28	11.6932126631318
GDF10	3.18703516080374
COQ9	7.97081375732367
P2RX3	2.98479670720816
GCC2	6.90785071889987
RARRES3	8.63202992772858
PLXNA1	5.41269233060221
WBP4	4.09811033419982
KIAA0100	5.62277507573384
PMF1	7.76448085650358
HS2ST1	5.20076842422555
CRELD2	7.82405810317216
C8G	3.13711341435911
CD82	5.59421501499842
PMM1	6.52725864148058
CBLL1	3.99568081805734
LIM2	3.56119376798813
VAX2	3.56276355581499
SETDB1	4.90344931814298
LRAP	5.58393012086801
GCLM	7.07721146463144
CPEB3	3.11644597464039
PPM1A	5.73893905179438
INTS1	4.03665540324343
MMP16	3.27595552839958
CAMTA1	3.29203075475982
SAMSN1	6.94332189871388
DRD3	3.01130882355540
GMPPA	5.63624447324939
C11orf73	7.99482540414134
AIPL1	3.64445627065019
PTP4A2	10.241089669892
IL24	3.36562187268758
BDKRB1	4.19287897688378
HPCA	3.38163984816449
MLF1	7.17659334750838
SEC14L1	4.75708211425546
CHFR	4.75666615819441
EMILIN1	3.34733426545306
THADA	5.25658548354061
TAF12	5.30274628707722
NDUFS4	8.36167530108915
ID1	6.31708078171566
PIK3CB	3.87225093239269
COL18A1	5.6148211441856
PDZD3	3.17666593005442
TBC1D17	4.26797079608343
COX8A	10.2617847547779
CDCA4	6.0448479987673
C2orf44	4.02276349877873
C9orf16	8.5321187931698
ERBB2IP	6.9681923424115
EMX2	6.34848071433982
FUS	4.31886093148696
NIPSNAP3B	3.61243164178838
TF	3.13970419174901
CXorf56	5.47372209731227
CLCN4	3.7327215332813
PWP2	4.78648900084199
MMP15	3.92166390819439
MTMR14	5.97617330678385
NPR1	5.47937211893039
DNAL4	5.44985266256365
ELAC2	4.449502586046
ASS1	11.8883195375382
IPP	5.71743158396703
TMEM59	10.6064903847293
POLR2J	8.61885505313041
SEC23IP	5.01281052519747
RGS4	6.18544199186837
UQCRC1	9.70292872529645
SNX6	8.6782979585963
DDX18	6.86741204183347
POLG	3.97844426199475
ADAM23	4.11524626592337
ZNHIT2	5.10236293328736
TFR2	3.40819898044398
NCDN	3.99773398374507
RAG1	3.34486341311562
POMT1	4.56391647988882
CYP1A1	3.40649503254616
SNAPC1	5.24218847583485
GNA11	4.73767347304597
CCDC52	3.06412764551484
CAPN1	6.82394298228994
DDHD2	5.8081141976093
UPF3A	6.12577368682190
LAGE3	7.4095223653627
GNRHR	3.13280061533688
UNC13B	5.08622468246999
TTLL4	4.73524673912412
PPBP	5.2174129989174
HTR3A	8.92378537190651
SDC2	5.51444944320518
ANKRD49	8.0968808011809
BTF3	10.1853045099407
COX7A2	11.3890801264330
SARS	8.07191549699965
C13orf18	4.59042360761861
CACNB1	3.9986892409016
QKI	5.99831151854431
SETMAR	5.8485900865191
LAMB4	3.33086956822313
MAN2B1	6.385882012186
EML3	5.05812966367459
ACADL	3.57744461793764
OFD1	6.66138386137443
CGA	3.46107808494815
EIF3EIP	10.7973956540533
PEX16	5.05303809900052
GNG12	8.49060706768489
HABP4	5.16676960814276
CNTN2	3.42421345585367
ASNSD1	7.86522202645724
FUT4	4.31341008206469
DBH	3.62866813609041
CD53	9.40550545629074
HIST1H2BJ	4.05030819039095
TFAP2B	3.20970055324349
ACF	3.74418877681092
TMEM11	6.52841595503001
CDH8	3.72690008742590
C3orf32	3.42484993183772
AGPS	4.98577680600859
C4orf18	3.51126078813111
PCCB	8.07622615962953
IPO13	4.3127228965387
PECI	7.42963966329618
UNG	8.28440419797123
C6orf105	6.35941298164303
GSTP1	9.29566413311575
SUV420H1	6.24379590213915
ARHGAP15	5.00296485600744
LTBR	7.2434703761918
TDRKH	3.40410222035915
PSG4	3.40483011963808
SLC9A3R1	5.8832513782184
NBPF3	9.47459234450153
SLC9A3	3.69526355559905
OSBP	5.69994855792835
PRR5	4.73245252834663
CHMP7	4.94292563909319
ADRA1A	3.19240600224962
ASAH1	7.008838575802
FKBP4	6.5892171483677
ZNF350	4.58324371455414
DOM3Z	6.34497377304268
GIPR	3.7692357558804
AHI1	4.80536572671471
BST1	4.82698045515622
NCR2	3.46207772331308
NADSYN1	5.77349269212754
UBE2W	6.44631234878822
RGS14	4.83800955110448
KRT15	4.82872785312428
SCN11A	3.82158151275473
GFI1	3.62159873379241
FHL1	4.70012312949406
SMC6	5.43082833217096
GATA1	3.65526440417943
OSGEP	6.62039972868468
ARMC6	5.03520333826916
HK3	3.92817524027319
PSMD5	7.86032232820406
RSU1	8.07707712965522
RPL4	11.5306994671535
MAD2L1	8.69736297742566
RBPMS	6.2454765445476
EIF4A3	8.66912922459171
E4F1	4.32692289543630
DLEC1	3.34773354493953
PRPF3	5.17748371490285
EMR1	5.02048237136169
CHMP2B	8.30919182934768
CAMSAP1	4.28006077494287
RPS21	9.79362652587844
XCR1	3.46795623546719
ARID5A	4.09382372944256
RBM6	5.06242367920271
UBE2N	7.77175824429419
KLF4	4.41895381328425
MGC4172	4.18580113750359
LMO4	7.09690620937943
KLKB1	3.34754392123662
HDAC3	6.79127558675238
HP	11.2856267137209
SCHIP1	6.97311383389766
BTK	4.70499614113709
KRCC1	9.60800152141054
PRND	3.06899962861697
C6orf27	3.55155713446358
PIGL	3.88038132044835
CLCA1	3.76800517400045
C1orf112	5.14521742446129
OLFML2A	5.2553137479766
HUS1	5.5139841496099
SFRS6	7.13511696451232
CXCR7	6.08526594238643
UIMC1	6.60471779284087
FXYD2	3.65566894068626
GOT2	8.02069176055875
ZNF667	3.73731904400693
TFEC	5.75355495138116
ATP7B	3.9933307718372
RAB38	5.46196597904943
POLD2	7.42566949195097
PPM1H	3.49403484580807
DCX	3.32933813254676
NFYC	5.05517352111353
ZNF228	3.50541216202304
KIN	5.06314356736739
PLSCR4	5.57864368447008
HIST1H4I	4.56676004884638
PPARGC1A	3.18667073124141
HIG2	9.8688674763119
KCNK10	4.02771874077779
EXOC1	7.85561019475958
OR6A2	3.89392194990502
ETFA	9.15156753323374
PDAP1	4.25459932734538
C19orf6	3.58312444096565
POLRMT	3.80761611548994
ZNF146	6.58576005041989
MIA2	3.22044637874581
LY6G6E	3.41481850574844
EIF4E2	8.97502865667392
NENF	5.28794792536951
HOXB5	4.15221102268353
ZNF324	4.38666914950921
CUGBP1	4.42886464414983
ENTPD7	4.54877723360877
TTC13	4.81774789929767
GJB5	3.39840330245096
PRSS22	4.61948711488548
CYP3A5	3.2730605287261
MBOAT5	5.03322856139192
CUL4B	5.24747413215045
CENPJ	3.24591851655578
KIAA0664	5.56236867762128
PITX1	3.83254402807016
PDGFRB	4.71364074578649
RDX	6.18056267528139
CELSR3	3.89741988581137
JUND	5.94135160184636
ITSN1	4.78857994661548
CHRNB1	3.84024949612774
EHBP1L1	3.51489472735117
C19orf2	7.29827111528179
FETUB	3.18700796774611
CAMK2B	3.10980802274084
DCTN1	5.3588141573671
TNKS2	5.74823155236604
MRTO4	7.78123633102206
C1QBP	6.37200922401251
TTC3	6.80766121521147
NDUFB8	8.91822578846064
CADPS2	6.22340990491956
EDG2	6.6187430558281
MYF5	3.10840481171218
SEMA3G	3.27630022074656
IL23A	3.28175475479856
GJA9	3.71528105149366
R3HDM2	5.30166922477297
C5	3.90405555570748
SLC2A10	6.22309212274601
TRIM45	4.4093220443129
TSP50	5.40018550972605
PAQR3	5.2383637727038
ANKRD26	3.38986276485986
TCP1	8.07205685760046
TMED7	7.31357172521869
CMA1	2.87219859958732
PTCRA	4.33736261285367
HCRTR1	3.84590021462515
FST	4.34271994461474
PAWR	3.80695685015218
LDLR	4.52517081625366
ASTN2	4.65765819873163
SCRN1	6.19244242515155
GPATCH8	4.4988706268297
KIF4A	5.39493429463557
TANC2	3.31113907498307
ZMYM5	4.03476152397683
PGM1	9.88476907654122
ZNF586	6.83374202406518
POLR3G	3.77077397021467
CPD	6.1509020704433
SNCAIP	6.96380185922014
DCT	3.49609331703941
HLA-DOA	3.65251699877894
TANK	7.13957149252439
RCAN1	4.88256236100758
UPK1B	5.0637181333317
DNAJB4	5.4071703686258
UGT1A8	3.08877885907797
LIMD2	4.06838090939419
HIST1H4L	3.69602502868494
PECR	6.18891130116074
HSPA2	5.54387470763032
SERP1	9.43455823993555
TACR2	3.49254135193167
NUP85	6.11313169096741
CD177	3.69531666256182
GPR135	3.14931949273109
PIGG	6.45817641241174
LGR5	3.24710871613018
JAK2	3.86236418112948
DPYSL4	3.42343128358873
TM9SF4	5.38096447020217
PTHR1	3.48455815158818
SIRPG	3.62103066691256
ZNF264	5.98559034142275
BICD1	4.96431750963929
RAB5A	7.08523173620174
FLJ13224	3.26371119943865
METTL5	9.63725005240383
HERC6	4.89379810958344
CASP1	8.0904129067509
USP9Y	2.82622115277948
LRP1B	2.90048607594824
XAF1	4.71003359036364
PLA2G4C	4.07522777470623
APOA2	3.12679189522135
SPAG6	3.01712885429123
KALRN	3.5026761972462
SECTM1	5.79246503941622
THOC7	9.71136082221961
IFNAR1	5.6268358426442
TCTA	7.78650555219323
NY-REN-7	3.79858363319339
TALDO1	9.50567758764528
B2M	12.4317412814752
LPPR4	4.66357721346265
SQLE	6.31447108804968
SEPHS1	5.92795568867121
EIF5A	6.33571718480885
FAM49A	5.40003445894766
YTHDC2	3.81619481647907
EHD2	4.62394543736956
NCF1	4.25060737297601
SPG7	5.24923717316912
ZNF614	4.04253509256418
HOXA5	6.14964495334806
NUP133	6.17103840777733
FGF12	3.73767780487627
SLMO2	8.70435792542269
INPP5B	4.43482761034518
PPID	7.14388996743166
SNTA1	4.39581389742355
IL20RA	4.26617631548836
UBE2J1	6.66676675372155
CACNG2	3.18250771423074
GCM1	3.20267791150521
ELF1	6.00002235757137
TLR5	4.51018369611367
TCFL5	6.56257527143736
C1orf107	4.74281403267586
C19orf22	7.06738249511399
SAFB2	4.86079695775446
MAP3K7IP1	4.05252891466567
NCK2	7.3753320788378
OXA1L	7.59680930813837
KIAA0652	5.8438760169571
KLRG1	4.066999682138
FRAG1	5.69913756596584
ZSCAN12	3.15540749448218
PSMD12	6.68561810325357
E2F4	5.37216443347139
CLEC4M	3.53412486119415
KIAA0999	4.32601370282052
CLDN10	9.60010312400876
MGC13053	4.07156645369838
TAC1	2.65068255721124
GYPA	3.42615212166718
HPCAL4	3.37250708426966
TRAIP	3.97518499763847
MEX3D	3.7895537432865
KIAA0232	6.09217708622796
ERCC8	5.7097915515702
NFAT5	4.39229816059327
GPX4	9.56509940473711
CSPG4LYP1	2.94393664600278
KIAA0368	5.10808188003213
FBXO3	7.06773074697655
DVL1	5.8986056310178
CMKLR1	4.05813841876063
GPR157	3.27984490339612
TYMS	8.18502118628034
OR52A1	3.4064166595995
PEF1	7.98741764488973
ZNF750	3.12956570906964
ALG9	5.9531975333302
MCM5	5.91564171983043
SDK2	3.54828583653937
BAIAP3	3.91949894974427
RABGGTB	6.18859367477168
KCNK7	3.59356551267776
PTP4A3	6.17585757741732
ANKRD40	4.29552191061371
CALCOCO2	6.78282968497167
TMSL8	6.25968264372313
SNCA	4.45645807199924
ZNF551	4.08535785735788
HBQ1	3.56646254213487
ARHGAP26	3.99093743271644
GEMIN6	6.91897093703427
HRAS	5.02520801040998
KLRC4	2.86852765771552
BSDC1	5.85977476164031
DSC1	3.58836729066676
RNF43	4.53213889263954
NDUFAF1	6.91282639919766
MAP2K4	5.51048941461938
FOLR2	5.80839322527154
LYZL6	3.60466961322923
EPB41L3	4.14230606372632
TEKT2	4.08721953610065
CDKN2B	3.32359220200106
WSB1	6.2421813509837
ZNF480	3.49913214788985
MAP3K6	4.71909600535235
PROS1	5.12525942492808
PSMB8	9.99563614030353
HN1	7.47269158284668
MAS1	3.36385857112387
APOL1	6.68927437349005
CSHL1	3.34615281082977
ZBTB7C	3.20461412644580
AHCTF1	4.48189598117893
SAE2	9.59368404017494
ITGA2	4.17087800555194
AP2S1	9.35305122732586
P15RS	6.62660527768956
MME	4.32332061967958
VAT1	6.39799639967878
MAST4	4.80754035657536
TUFM	9.23473953129225
KRT33B	3.8486600911881
THEG	3.73482815904067
KCTD2	4.75043466936822
WDR26	7.78502265525539
MFI2	3.48704952874409
KRT34	3.33783828087556
NR4A3	3.79140258528141
SGSM3	4.88141777953202
ARSA	3.84674304782947
TOMM22	6.82965751476679
SOCS3	3.90881011204549
UNKL	3.93667666476397
POP4	9.11439861539625
BHLHB3	8.67879203169328
MALL	5.44047432258361
SOX15	5.30226908672645
CCNA2	6.1975651212829
PARK2	3.5145718829593
GPR124	3.87254779352804
TMEM132A	4.69649990961345
CGRRF1	7.22847611541996
RUVBL2	7.81639874844963
MCAT	6.94244962587228
WNT10B	3.55598523100851
ISCA1	8.18057451176438
RPAP1	3.83665957937985
C12orf48	5.16008468532496
RAI16	4.58154758770786
RPL27	9.86646819757192
EPN1	3.53791722060475
MAGI1	2.99451831496043
GBX2	3.24829561797201
SLC35A1	8.30446371029397
GAL	4.2881210382977
SLC14A2	3.84742691990507
RDH11	7.55519246499332
ZNF518	3.73840990359116
PCYT1B	3.40218352134492
AUH	7.7950872295454
EIF3H	10.4672545306309
KIF1B	7.09723342055288
MBD2	4.88013325554952
AMOTL2	6.6965110526844
C6orf120	6.22989168326127
PIGT	7.85677618664657
PSRC1	5.04162673629631
PLA2G10	4.0154250914859
ALAS1	7.26765225151884
FOXO1	5.05155647193803
C17orf62	6.23030209660254
KIF5C	4.71327228525389
DUSP10	4.69945257050407
CRLF3	7.2269548277763
CLCNKB	3.81712028769584
PSMA5	9.27076425961415
FARS2	5.75416045661727
CCDC28A	6.2242590431213
AMPD3	4.76926764216262
PIAS1	6.8046354277502
ADCYAP1R1	3.36831941551816
TMEM134	7.48118513185132
CDH20	3.0540695127379
FBXO7	8.1811646952609
FLJ14213	3.9851596524737
ZNF3	4.37336129749326
LRRFIP1	6.7979314043848
TMEM49	9.68905720198664
CNOT2	6.35612698269964
CBX2	2.96086648738237
ZC3H14	5.52073736126491
ALDH5A1	4.98025700874384
HNT	4.23948490526872
SERPINA4	3.14554147949846
FLJ20920	5.45715527499549
CRTAP	4.98683173983664
DDX50	8.2036252117954
STYXL1	8.09033504459953
TK2	4.56601221719264
BLVRB	8.82824410310112
STMN1	6.89378478084345
GUCA2A	3.12740716739664
DPP6	3.92990282814988
GALNT10	4.54184920162725
STK39	4.78763139586759
MMP24	4.89187240443587
CKS2	10.1949487296907
RHO	3.68995383658149
BANF1	10.0093656345171
CR1	3.23348217550604
RPS6KA2	4.74908561601457
HMBS	7.28024800743517
C20orf112	3.53358662598247
SLC25A24	7.48788369280274
MRPL22	9.26729491223876
SLC25A15	4.89804185908212
GADD45B	4.67930311934172
TDP1	5.40504249514106
ZNF287	3.82332428094989
DAAM2	4.53919893243824
C11orf57	5.84429085454517
RFK	7.96695511860195
ZFYVE9	4.02004365756678
TCTN3	7.08658785196953
STCH	7.22026170346331
LOC283871	3.67411930018738
NDUFB3	8.88959094829029
DEFB4	9.14074537890099
FPR1	4.64177945680662
FMNL1	4.09333728490336
SEPT7	9.8742491509722
PTCD2	4.42644418144286
GNLY	6.2955157449862
GRAMD1C	3.86500184104498
ZNF165	4.39824136419799
TR2IT1	4.48123133353412
ARMCX3	7.34998239429255
NDE1	5.17798197735384
MAGEF1	6.85283055124983
ITGA10	3.77017610507447
ARHGDIB	9.009530856149
FSHB	3.82183829482712
ANXA2	11.6815815821356
HLCS	3.88141880646944
MCF2L	3.795632754654
AK1	6.15253923571603
FH	6.20822200228564
LGALS2	4.50356676478745
SYNPO2L	2.73316276249717
KIAA1045	3.39119887273299
C1orf183	4.49736836624069
MAGEA8	3.1387034947423
DGCR8	4.8163548000307
GSR	4.86948380544526
NEU2	3.33681352828618
HIST1H4B	3.65323947161649
CACNA1C	3.15971307519516
FAM20B	6.01267636514741
HES2	3.20165387083844
PDCD6	9.28886945277547
INTS7	5.15654388363491
AMPH	3.97713988460735
UCKL1	6.83528752288395
ASB4	3.18287168169385
C10orf97	5.04366764853533
ALDH1L1	4.3366486123483
CCL23	3.7923189685685
OBSL1	4.62486850797115
SLC12A7	6.65149671705663
THAP4	5.69353491909083
RBM4B	5.62918894983564
OGFRL1	5.26133958225161
KIAA0831	6.62079771830895
C12orf11	7.72205610552563
PPP1R15A	4.62326787540792
KIAA0240	4.96655042488284
CD1B	3.55387662381565
FCGR2A	7.621137790514
MDC1	4.62028885817268
MAN1A1	4.05716297367558
KRT9	3.49868610974273
HTR1A	3.42149627508617
OCEL1	5.8548455610191
ATP11B	5.33746619798914
NLGN4X	4.05578684354869
FBXO34	7.929141177677
ALOX12	3.45914591153100
RB1CC1	6.43718172812044
PCDH12	4.20701372420369
RPE	6.03338418282421
EIF4E	7.26464074642739
CSDC2	4.06918832370829
ABHD5	5.61622721045016
TMBIM1	7.95308685100073
PET112L	5.82307476244564
P2RXL1	3.26999498091610
F2RL2	3.35348298453879
TRMT1	4.69649969736365
IMPG2	3.749553478451
LRRC32	5.68386137691091
BGLAP	4.79945297786954
HTR4	3.37734174640794
MRAS	4.79633652905102
TRAF6	5.25085425814876
AXL	4.70898870568079
ATP2C2	3.51555764391537
LMNB1	4.55189879069182
TELO2	4.34684684332934
PNPLA3	3.83231367873269
CSNK1E	5.83564576503047
SRP14	10.0658274655963
KCNQ4	3.08956007102321
PIK3C2B	5.80461750769577
C15orf15	8.77557531949075
TUBB2B	3.19408125640959
USP15	6.03989028184084
C12orf41	7.7538362670445
CEND1	3.59198451909843
RNF31	4.40758895459359
TCEAL2	6.15061671171232
PTGER2	5.00487571507547
UBN1	5.27283962136116
SLC5A7	3.39438536627601
SLC31A1	7.25709746179372
ADAM29	3.64869385301527
ST7L	4.35212049722881
GFOD1	5.63919760508873
CTNNA1	7.83376518259773
HRBL	3.59310624063667
CBX4	3.99610061785817
NTRK2	3.6409742410519
FOXN3	4.28323166514950
MFGE8	5.8940458721415
PFKFB2	3.77824831537549
TAS2R4	3.53533471173299
SH3TC2	3.38590030727913
IL10	4.12447964218411
PXMP4	7.03928221277447
RNF167	6.40066501395364
PRMT5	7.49733571486003
TSKU	6.57242337267507
ATPIF1	9.12469103270703
ETV3	3.0945558270848
PAK7	3.28658497454206
PDLIM1	9.62191950722325
CEP63	4.55695573223464
WDFY3	4.20401181121901
RNF126	4.56896586147641
DPM1	9.5629262034875
CLIC4	7.17286771706463
ACR	3.68396532713625
KLK7	6.86298896769017
ALOX5AP	10.3540686861035
LRP1	4.60131956286819
TNK1	4.12860341732884
TAS2R9	3.23235080344170
ZNF16	5.10950373752139
POLR1B	4.66763371297234
SLC8A2	4.09849028244332
OLFM4	3.36705622038663
TACC1	5.85304698446967
SAMHD1	5.47343239370453
ATP13A2	4.4877043882268
KRT4	3.96156132665709
PAX6	3.64699490979553
SCG2	4.14513282229733
SLC17A6	3.64182222442440
TUBB4	3.84452447152406
PADI4	3.08712531110872
FMO3	3.31399387717820
NLK	3.45801528753667
POU4F3	3.41936410797781
MDM2	3.64266673535595
CAPNS1	9.60201158829025
SDF4	7.7066524114919
ITGBL1	3.52783681787277
TAP2	4.13692448269095
OR2C1	3.39828064339728
KLHDC3	7.14385681204964
EFHD2	6.69475522306617
GALR3	3.85026659067212
NBEA	3.50311287337971
ABCA6	3.23947951519091
ABBA-1	3.54206217997119
GNAI1	4.10896705726743
CLDN3	7.0073272563448
AKT2	3.51205080412121
EGFR	4.25465871974616
VPS4B	7.38709938022455
RBM16	6.65991850198796
GALNT6	5.18287410581542
ZDHHC3	6.20639616301592
SLC25A4	7.51834207809072
CYB5B	6.19557090914732
NDRG1	8.61781684093777
SESN1	4.90879261593409
GBE1	7.85667314458136
MRPL46	7.34865468306003
CLASP1	4.89929708108403
FARP2	4.24921358751487
ACOT11	4.09018577013579
LDHAL6B	3.01974324736765
MAPKAPK3	5.74393330068439
NCAM2	2.92110181101407
AFAP1	4.23583252114898
PRKD2	4.75482706492011
OR2H2	3.35911628227502
ZFP36L1	6.71288001733466
DZIP1	3.99192954074617
GPR161	3.91065288536169
RNF146	4.09303111791456
NKX3-1	4.0065048317527
CCNB2	7.6613032829829
ZNF10	3.29487101123543
WDR74	5.66215049023929
FAM134A	8.20355233015589
PCNP	9.02565799713959
PURA	4.80834215771721
DNPEP	7.85778029520583
ERBB2	4.65429567611339
CREB1	5.83916668142406
NEO1	6.24012588955943
DDX3Y	3.4077612553501
RPS3A	13.1727908237857
MXRA7	9.5547418861648
LGALS3	11.6438698382533
GLT8D1	7.59417525562729
TMPRSS3	7.63424860617209
UPB1	3.48311534771254
LAT	4.25109098539622
CLDN14	3.70027936848197
DHX38	3.98579895087672
KCNA3	3.0174179150542
BTBD1	8.43597845271509
TARS2	4.89612652689024
SKIV2L2	6.65705376924197
ABCF1	7.22526702188258
CDT1	2.94136458785292
ZHX2	5.60843712573074
FCF1	4.71929104824624
LRRC49	5.55870166815402
GUCY1B2	3.56992790440521
CD28	3.3168092134325
SMARCA4	4.31609035314681
SEPT2	10.0481000115468
SOHLH2	3.58326552482726
MCOLN3	3.61507100459047
LRP8	4.88129118055605
TAGLN3	3.81249491542879
MASP2	3.81325501486979
GPATCH3	4.47702078618742
TTRAP	9.13138301753047
AGL	5.15789721344074
NFE2L3	4.5838101007896
PSD4	4.04058554919758
PALMD	3.95280682054642
CCNB1IP1	8.56399651955234
TMEM43	7.06957498136952
OBFC1	6.03035528977872
STAT5B	4.12074428338691
C14orf79	4.25739345403725
ENPEP	3.80102506701137
SSB	7.47113251918063
SCT	2.97859298932128
TIMM23	7.66357221902522
SKI	3.54453847548407
SLC22A13	3.15094311903715
AKAP3	4.48079611661291
OAS2	4.63460247184225
KIAA0423	5.78308596152164
SEC61G	10.0927822993054
CAPN11	3.1555656114505
TMEM50B	9.29881451209917
DEGS1	7.13602030238724
ARHGEF4	3.35868929277888
DBNDD1	3.97504519269745
TBL1XR1	5.39515702462323
FAIM	5.95629940057117
SP140	3.45595375569975
G6PD	6.06463275332265
NUDC	6.53469115148873
GABRP	3.60527208191688
SCARA3	4.88947648364033
TACSTD2	5.66672948608104
EIF3J	5.8769861852862
PPP2R2A	8.07807081465194
CPA3	3.82081780498737
PVALB	3.13332897438929
BCAT2	5.78960050561175
MFN1	7.03721195374006
F10	2.92231653786233
