Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C06_452022
DNAL4	5.09763144082608
ELAC2	4.44848852190066
ASS1	9.92663297213104
IPP	5.04029674534845
TMEM59	9.71530514432257
POLR2J	8.33832671512818
SEC23IP	5.10374066083395
RGS4	3.73829104014799
UQCRC1	8.44443283197216
SNX6	6.91497630341066
DDX18	6.55394820215159
POLG	4.68761190171992
ADAM23	4.30325273884600
ZNHIT2	4.68262592629342
TFR2	3.34417872211598
NCDN	4.36970756071882
RAG1	3.38363284478642
POMT1	4.44786831786149
CYP1A1	3.26363054650077
SNAPC1	6.35577423666949
GNA11	4.87519823389145
CCDC52	2.84476839279336
CAPN1	6.76225489307673
DDHD2	6.03782742958203
UPF3A	5.50784326322153
LAGE3	6.1271311383906
GNRHR	3.09102370422
UNC13B	4.42633565780707
TTLL4	4.60787491087176
PPBP	3.02062174148061
HTR3A	6.3984128276645
SDC2	4.84054571595176
ANKRD49	6.80915362332307
BTF3	10.6005537093056
COX7A2	9.80239389132751
SARS	8.27066988641689
C13orf18	3.72485229479201
CACNB1	3.78063047290498
QKI	5.27534035969669
SETMAR	6.01192777197393
LAMB4	3.51688124176613
MAN2B1	6.90722810074343
EML3	5.35290041169616
ACADL	3.10129414446906
OFD1	7.59903190864003
CGA	3.82716503228161
EIF3EIP	10.2105924264082
PEX16	5.71470354121699
GNG12	7.13610450160369
HABP4	4.45079530597101
CNTN2	3.46765057191219
ASNSD1	7.02794783057843
FUT4	3.93271298398531
DBH	3.30927608220404
CD53	6.35994120484965
HIST1H2BJ	3.104636982255
TFAP2B	3.42003601894809
ACF	3.74079932065013
TMEM11	5.37287010700339
CDH8	3.60666692559283
C3orf32	3.18316466788189
AGPS	4.08692680327276
C4orf18	3.42221789179971
PCCB	6.46347435809543
IPO13	4.73947470167286
PECI	6.88731694287703
UNG	6.62614169720575
C6orf105	3.56990844043391
GSTP1	9.05791357792152
SUV420H1	7.40410222035915
ARHGAP15	3.87792046173693
LTBR	6.44931151925217
TDRKH	3.18530829124705
PSG4	3.42521116432529
SLC9A3R1	6.70864178600297
NBPF3	8.77791575298886
SLC9A3	3.71304883465581
OSBP	5.73151066766954
PRR5	4.17784910392057
CHMP7	5.40379754227628
ADRA1A	3.13947203816267
ASAH1	6.4345676566603
FKBP4	6.29066069064556
ZNF350	4.89094081591272
DOM3Z	5.34490214160976
GIPR	3.96577653579096
AHI1	4.33830005278995
BST1	4.64250479153437
NCR2	3.64948150645269
NADSYN1	5.73157768269385
UBE2W	5.55388763609849
RGS14	4.34120050026852
KRT15	3.51781257570695
SCN11A	3.75053219415042
GFI1	3.80283472861819
FHL1	4.71298504522432
SMC6	5.91301757677976
GATA1	3.70244496457074
OSGEP	5.26636364262007
ARMC6	4.67436642785279
HK3	3.51284267785379
PSMD5	5.32174536894791
RSU1	6.79947610052401
RPL4	11.8131711338055
MAD2L1	5.58244178593426
RBPMS	5.83274749687012
EIF4A3	8.65737853299837
E4F1	5.09990557227442
DLEC1	4.52725362944648
PRPF3	5.84099636440892
EMR1	3.11194943301863
CHMP2B	7.01399475185997
CAMSAP1	4.24130428936931
RPS21	9.24565889072654
XCR1	3.46047776930993
ARID5A	4.33248365424575
RBM6	6.12262738893498
UBE2N	7.23544617569915
KLF4	4.02194068248701
MGC4172	4.00700467531674
LMO4	7.46060675077369
KLKB1	3.21265608525664
HDAC3	6.36653126329432
HP	7.43486616042762
SCHIP1	4.79510982759612
BTK	4.00840451357491
KRCC1	7.90231604181868
PRND	2.88388619885829
C6orf27	3.5714202868311
PIGL	3.73823340898651
CLCA1	3.67781231694401
C1orf112	4.22441317746653
OLFML2A	3.86877989214623
HUS1	4.70742685709457
SFRS6	7.51476978719631
CXCR7	5.46471636650881
UIMC1	5.97482364673715
FXYD2	3.77803249954303
GOT2	6.95852802438785
ZNF667	3.61550908228708
TFEC	3.58782637779455
ATP7B	3.61647379867633
RAB38	5.88113861216221
POLD2	6.8859724267131
PPM1H	5.47728432116343
DCX	3.38702665380758
NFYC	5.35262769162305
ZNF228	3.33736193224343
KIN	5.86864794079943
PLSCR4	5.41021621676967
HIST1H4I	3.84726633039642
PPARGC1A	3.01372374344983
HIG2	7.54634365711124
KCNK10	4.05390119606597
EXOC1	7.2441370372565
OR6A2	3.59361497629803
ETFA	8.17856167315897
PDAP1	5.13700518831804
C19orf6	3.6426049344506
POLRMT	3.98822423063928
ZNF146	7.31833510327692
MIA2	3.31810970935481
LY6G6E	3.29149969138351
EIF4E2	6.85688596345944
NENF	5.13446878033768
HOXB5	3.79629295552632
ZNF324	3.96472520935161
CUGBP1	4.47386253122454
ENTPD7	3.70065983914072
TTC13	5.9550673669624
GJB5	3.40897896066277
PRSS22	4.62780559408246
CYP3A5	4.92308179888509
MBOAT5	4.8589162775164
CUL4B	5.00497306835467
CENPJ	3.43739777680162
KIAA0664	6.00071561428189
PITX1	3.36579698995225
PDGFRB	4.45982406093517
RDX	5.47896916436417
CELSR3	3.91246406964613
JUND	6.50874055967531
ITSN1	4.87841441010979
CHRNB1	3.42889517766617
EHBP1L1	4.32684432892151
C19orf2	7.15550848134233
FETUB	3.13088850021808
CAMK2B	3.24198693075139
DCTN1	5.53464983608261
TNKS2	6.754039926567
MRTO4	6.33592853550467
C1QBP	5.63938575683648
TTC3	6.78988791138261
NDUFB8	8.58528155058475
CADPS2	3.46951749147036
EDG2	3.91518288253813
MYF5	3.33889766061544
SEMA3G	3.42183549658692
IL23A	3.7661246678616
GJA9	3.69907008631151
R3HDM2	7.15189728583836
C5	3.60490913823032
SLC2A10	4.91379244054952
TRIM45	4.67097450895079
TSP50	4.15886466344017
PAQR3	4.18825620499968
ANKRD26	3.51224254303015
TCP1	7.53460768840031
TMED7	7.20655713590143
CMA1	3.04536523384186
PTCRA	4.53336502522073
HCRTR1	3.41794069604371
FST	3.89772416744387
PAWR	3.95161572865298
LDLR	4.74195141394269
ASTN2	3.67535602309694
SCRN1	6.88151710900372
GPATCH8	5.8599811539237
KIF4A	5.77767169810366
TANC2	4.05058652837918
ZMYM5	3.50672984483786
PGM1	7.84378556077485
ZNF586	4.91593680494322
POLR3G	3.6925019566705
CPD	6.07987910617912
SNCAIP	4.87764978977301
DCT	3.34343460728803
HLA-DOA	3.87021456650583
TANK	6.66433638400732
RCAN1	3.72749984700088
UPK1B	7.9211236996709
DNAJB4	4.44444016230872
UGT1A8	2.96538023120814
LIMD2	3.44979864550699
HIST1H4L	3.45705054062429
PECR	4.54869857899789
HSPA2	4.11348783282434
SERP1	9.01430027791343
TACR2	3.31207514190327
NUP85	6.99987470519822
CD177	3.36363376293717
GPR135	3.44347539745098
PIGG	6.55163058799399
LGR5	5.33727943990437
JAK2	3.98841859017668
DPYSL4	3.33243216148388
TM9SF4	5.68391394176118
PTHR1	3.54939456452469
SIRPG	3.12130553616957
ZNF264	3.94987015893925
BICD1	5.68688293919595
RAB5A	7.39300793982719
FLJ13224	3.09056328834627
METTL5	8.64619369941767
HERC6	7.10115209253029
CASP1	5.84734873034151
USP9Y	2.80455705048530
LRP1B	2.9486195213022
XAF1	8.22728468889172
PLA2G4C	3.85461513125248
APOA2	3.31846930214883
SPAG6	3.94879220426418
KALRN	3.27284132953756
SECTM1	5.8321021305927
THOC7	8.77906826154214
IFNAR1	4.34326719293994
TCTA	6.39609086061299
NY-REN-7	3.68884885301813
TALDO1	8.30396395249234
B2M	11.5975471457192
LPPR4	4.06202439148461
SQLE	5.37646922042932
SEPHS1	6.44287062080771
EIF5A	5.8707818862352
FAM49A	4.09741315412806
YTHDC2	4.17977836778941
EHD2	4.28502426614764
NCF1	3.4669531977647
SPG7	5.41304912813116
ZNF614	3.34919387981696
HOXA5	6.38901262187008
NUP133	7.78817138135985
FGF12	3.72509691828581
SLMO2	7.1352860898508
INPP5B	4.45754144860080
PPID	5.58466402262053
SNTA1	4.02575902631059
IL20RA	5.06020577388341
UBE2J1	5.17921495764034
CACNG2	3.12504196722775
GCM1	3.17499743497278
ELF1	6.19310570292619
TLR5	5.63400714330279
TCFL5	5.36733849256666
C1orf107	6.52451218368953
C19orf22	6.29094509754437
SAFB2	5.94745983598034
MAP3K7IP1	3.80270094365978
NCK2	7.37579751400795
OXA1L	8.5668430657269
KIAA0652	5.84806948140814
KLRG1	3.43685994486057
FRAG1	5.47898940114161
ZSCAN12	3.14461794849645
PSMD12	6.77862070228004
E2F4	5.16731033171194
CLEC4M	3.79681278109009
KIAA0999	4.83936037543502
CLDN10	10.1126688932041
MGC13053	4.14951471589107
TAC1	2.76540336586900
GYPA	3.42700189996758
HPCAL4	3.21599164289567
TRAIP	4.23709439746414
MEX3D	4.18693439284852
KIAA0232	6.21567947929149
ERCC8	4.99318070501491
NFAT5	4.53619740587308
GPX4	8.63866824147044
CSPG4LYP1	3.41408775651004
KIAA0368	5.39878347925734
FBXO3	5.6013195628682
DVL1	5.66539458325643
CMKLR1	3.54575364810119
GPR157	3.41253483106587
TYMS	6.8888169978182
OR52A1	3.11651657067260
PEF1	5.96591451230269
ZNF750	4.12953693926626
ALG9	6.02335995457568
MCM5	4.44703150236259
SDK2	3.69572573307210
BAIAP3	4.01636471409547
RABGGTB	7.59923922216443
KCNK7	3.45866643692223
PTP4A3	5.83519536981523
ANKRD40	3.52663474810532
CALCOCO2	6.40231899213821
TMSL8	3.50088052849028
SNCA	4.22857813321294
ZNF551	3.61952629471865
HBQ1	3.67819402912354
ARHGAP26	4.96114239612327
GEMIN6	6.02656852468461
HRAS	4.84699032321294
KLRC4	2.70338972151266
BSDC1	5.20959972008928
DSC1	3.60265662059404
RNF43	6.03465323197264
NDUFAF1	5.23549861958125
MAP2K4	4.71651492486312
FOLR2	4.69959712757094
LYZL6	3.78755717066225
EPB41L3	3.33731946152924
TEKT2	6.61147288547189
CDKN2B	4.05031500001594
WSB1	6.02915357923168
ZNF480	3.21547804756623
MAP3K6	4.02365707491433
PROS1	6.0044200555426
PSMB8	8.63923724708061
HN1	7.5076320677458
MAS1	3.33631654437627
APOL1	4.7704454271046
CSHL1	3.39511818340733
ZBTB7C	3.09033342915770
AHCTF1	6.15340018855502
SAE2	7.75442187636568
ITGA2	4.57456223134338
AP2S1	7.21899698007782
P15RS	6.4333206784789
MME	3.32131061384011
VAT1	6.48392166088691
MAST4	6.48309307698758
TUFM	8.80362555142882
KRT33B	3.40152055910508
THEG	3.78033290571525
KCTD2	5.05731851402886
WDR26	8.60377053086486
MFI2	3.28101622766223
KRT34	3.15962901091317
NR4A3	3.43277992266103
SGSM3	4.56367214531018
ARSA	4.09193021802341
TOMM22	5.06052442838182
SOCS3	3.72035637153161
UNKL	4.04153867651311
POP4	7.81767842751515
BHLHB3	8.93079895678494
MALL	3.63628143026317
SOX15	3.15799170632231
CCNA2	3.69623404225506
PARK2	3.42262161372829
GPR124	4.06835023710735
TMEM132A	5.1304429911435
CGRRF1	6.29993436011622
RUVBL2	7.32567821705867
MCAT	5.6823085119207
WNT10B	3.69828647681307
ISCA1	5.89931791997224
RPAP1	4.20959421719223
C12orf48	4.7522911083103
RAI16	5.0642360505343
RPL27	8.93326976573322
EPN1	4.18138507977477
MAGI1	3.26934986804885
GBX2	3.57332208650323
SLC35A1	6.237893958393
GAL	5.16309943773436
SLC14A2	3.68700622115396
RDH11	7.32176848615874
ZNF518	3.90853243929372
PCYT1B	3.60940985021896
AUH	6.16762027559263
EIF3H	10.5847351217394
KIF1B	6.15022529735732
MBD2	4.71277057454582
AMOTL2	7.36485054317798
C6orf120	5.33882423102779
PIGT	7.43624196549696
PSRC1	5.93975943807325
PLA2G10	4.55759446365601
ALAS1	6.73676752534958
FOXO1	5.43421792406863
C17orf62	7.39369982834832
KIF5C	6.70768835324197
DUSP10	4.54111978134202
CRLF3	5.89982082042637
CLCNKB	3.32631399588181
PSMA5	8.98952945651572
FARS2	6.29307334617539
CCDC28A	5.95979725128788
AMPD3	4.43476984690742
PIAS1	7.2702735086019
ADCYAP1R1	3.58214611731393
TMEM134	6.5571646220991
CDH20	3.19212888717046
FBXO7	7.17658589123287
FLJ14213	4.04482949288439
ZNF3	6.21055378355674
LRRFIP1	6.91232764717093
TMEM49	9.23346974123592
CNOT2	7.47397694875042
CBX2	2.92641517648652
ZC3H14	6.70153046947777
ALDH5A1	5.62366708386652
HNT	3.13218952262048
SERPINA4	3.36088150227121
FLJ20920	4.21290925377437
CRTAP	5.46267412897532
DDX50	7.80921084559131
STYXL1	7.40489870670464
TK2	4.2581568250632
BLVRB	6.41740972538106
STMN1	5.57395061062017
GUCA2A	3.79896553721846
DPP6	3.13649679264298
GALNT10	3.688483716362
STK39	4.13446533343754
MMP24	4.47585301772111
CKS2	8.4520427413652
RHO	3.98326284856311
BANF1	8.62287927786948
CR1	3.1551878931499
RPS6KA2	5.0674847474274
HMBS	6.20256014644713
C20orf112	3.86600675374964
SLC25A24	7.47753100953355
MRPL22	7.72602727398291
SLC25A15	4.21469693747591
GADD45B	5.00461824569542
TDP1	5.87748335558808
ZNF287	3.54712564490663
DAAM2	6.69461698088393
C11orf57	5.38878920389478
RFK	6.3970807751236
ZFYVE9	4.10873452950723
TCTN3	7.32249483837122
STCH	4.79267116182811
LOC283871	3.34015680429542
NDUFB3	7.753440695855
DEFB4	3.95718398187456
FPR1	3.71327627138228
FMNL1	3.7703416770233
SEPT7	9.1289128234785
PTCD2	5.04048471690079
GNLY	3.48840332942329
GRAMD1C	6.0688973196571
ZNF165	5.28079342078681
TR2IT1	3.50185564599497
ARMCX3	7.5191629089367
NDE1	6.3500312404785
MAGEF1	7.19756602111758
ITGA10	3.73559558361537
ARHGDIB	7.45410471823033
FSHB	4.09500321618525
ANXA2	10.6460004986258
HLCS	3.83407469929408
MCF2L	3.75843967579031
AK1	4.64085181507694
FH	6.6434042861856
LGALS2	3.78183413251839
SYNPO2L	2.87368553982044
KIAA1045	3.60858726084232
C1orf183	4.68733958519371
MAGEA8	3.21800752836291
DGCR8	4.30743458452787
GSR	4.64421970153968
NEU2	3.43864872419302
HIST1H4B	3.40438825243552
CACNA1C	3.10323609511635
FAM20B	5.99967947472701
HES2	3.22513902157110
PDCD6	8.56573070723053
INTS7	5.50991740742655
AMPH	4.17812851921458
UCKL1	6.18485885139173
ASB4	3.05537081894535
C10orf97	4.60478112509396
ALDH1L1	4.1866365801389
CCL23	3.29148212642433
OBSL1	5.1791274650624
SLC12A7	7.4438811804812
THAP4	5.33957426074353
RBM4B	5.12913221467542
OGFRL1	3.81817470656633
KIAA0831	6.14388856651544
C12orf11	7.13086368351434
PPP1R15A	4.40389906545784
KIAA0240	5.91165256356643
CD1B	3.13066764796415
FCGR2A	5.19127914724710
MDC1	4.34949181671717
MAN1A1	3.3964528323771
KRT9	3.63820321758807
HTR1A	2.99686729090987
OCEL1	6.22845336226642
ATP11B	4.74340731691595
NLGN4X	4.36571957792914
FBXO34	7.79846309939057
ALOX12	3.59961505807056
RB1CC1	6.74884686893259
PCDH12	4.80609309878115
RPE	4.59455742428343
EIF4E	5.56957507916533
CSDC2	3.87804118078052
ABHD5	5.19991522473104
TMBIM1	6.1637970667648
PET112L	4.39569337111792
P2RXL1	3.12674243528336
F2RL2	3.73209339741630
TRMT1	6.2064766517038
IMPG2	3.69501010224613
LRRC32	4.7447316160498
BGLAP	5.35189156146438
HTR4	3.38117127639318
MRAS	3.9057698424757
TRAF6	4.52709383189901
AXL	4.23322249643863
ATP2C2	3.98778686928215
LMNB1	4.89182874965923
TELO2	4.7244561893967
PNPLA3	3.70876511671912
CSNK1E	6.43580389507678
SRP14	9.33372425166058
KCNQ4	3.58117977501745
PIK3C2B	5.6727507638864
C15orf15	7.4740226389283
TUBB2B	3.01444910050346
USP15	5.35954126879948
C12orf41	7.10847994997262
CEND1	3.90890033731433
RNF31	5.07406026678813
TCEAL2	3.40085429606665
PTGER2	4.3748613209215
UBN1	6.61953345891593
SLC5A7	3.23880545108338
SLC31A1	4.40254748081066
ADAM29	3.35109411247630
ST7L	4.47618872279951
GFOD1	4.93055381758307
CTNNA1	9.06619202728393
HRBL	4.04723193788259
CBX4	3.74067849250581
NTRK2	3.541237378475
FOXN3	4.42722919894088
MFGE8	6.8713455985322
PFKFB2	3.72491410489925
TAS2R4	3.58303581166324
SH3TC2	3.45904257269908
IL10	3.48441838621073
PXMP4	5.42345192987238
RNF167	6.07123713337552
PRMT5	7.10800209328412
TSKU	5.24337899492969
ATPIF1	8.06510990211535
ETV3	3.14098231878321
PAK7	3.09033956782702
PDLIM1	9.7571079612493
CEP63	5.20977119174202
WDFY3	4.26761224992142
RNF126	4.55936705372559
DPM1	8.37976689431402
CLIC4	5.26649876045062
ACR	3.72800829932882
KLK7	8.3760707927453
ALOX5AP	6.08565739143985
LRP1	4.93924632398182
TNK1	4.39023758769187
TAS2R9	3.06979997859033
ZNF16	6.18495386414916
POLR1B	5.70356429963194
SLC8A2	3.76793629500789
OLFM4	2.80285858579663
TACC1	5.30843069343776
SAMHD1	8.12005321085737
ATP13A2	5.11030694984722
KRT4	3.52709025146743
PAX6	3.54571182357126
SCG2	3.38125446592480
SLC17A6	3.31377444552581
TUBB4	4.06553841228914
PADI4	3.09433320817656
FMO3	3.17238889817274
NLK	3.65726108993742
POU4F3	3.48620518262575
MDM2	3.61265413519338
CAPNS1	7.99860850546261
SDF4	6.02428918264563
ITGBL1	3.04589177966216
TAP2	4.33650465296964
OR2C1	3.68610251445042
KLHDC3	6.76227943082599
EFHD2	5.10283849725468
GALR3	3.40220382325396
NBEA	4.78736456584254
ABCA6	3.34655525779229
ABBA-1	4.06801968953722
GNAI1	4.39743858153737
CLDN3	8.61541579703126
AKT2	3.42417039036067
EGFR	4.2707521425551
VPS4B	6.73251846455432
RBM16	6.76836002039006
GALNT6	6.08555042212098
ZDHHC3	5.57046711419395
SLC25A4	6.26258422834349
CYB5B	4.8809818252595
NDRG1	6.87419520172545
SESN1	4.53677687226628
GBE1	6.88105186320618
MRPL46	6.4776007960347
CLASP1	4.95343956581861
FARP2	4.8562586227026
ACOT11	3.73064551117244
LDHAL6B	2.74983946175539
MAPKAPK3	5.83586238271035
NCAM2	3.22998304295645
AFAP1	4.05392455614773
PRKD2	5.94991209231488
OR2H2	3.54576637194299
ZFP36L1	7.26555767718457
DZIP1	5.08616895167301
GPR161	5.28360217548781
RNF146	4.73386365038412
NKX3-1	3.81087901044957
CCNB2	7.33278670039796
ZNF10	3.46367453310674
WDR74	5.77303061809431
FAM134A	7.70662775219808
PCNP	8.3046716131446
PURA	5.37698342300111
DNPEP	6.86009874073095
ERBB2	4.72493595632378
CREB1	5.8802927507589
NEO1	6.16943817019168
DDX3Y	3.39179987510999
RPS3A	12.1682439430133
MXRA7	9.5437734880434
LGALS3	10.6238694367912
GLT8D1	7.72101613907355
TMPRSS3	7.21161459981544
UPB1	3.48574481261436
LAT	3.82112037739850
CLDN14	3.61571359275044
DHX38	4.40918489835003
KCNA3	3.40081365396264
BTBD1	7.896920673241
TARS2	5.70545447341825
SKIV2L2	7.68390452091055
ABCF1	7.18602036141812
CDT1	3.28100009159833
ZHX2	6.88577828275111
FCF1	5.13986934620497
LRRC49	5.60696416120561
GUCY1B2	3.86434061075895
CD28	3.42146109009264
SMARCA4	6.62659825991746
SEPT2	8.36868336018638
SOHLH2	3.33637620783155
MCOLN3	3.66132318332805
LRP8	4.83689299101025
TAGLN3	3.67677556258149
MASP2	3.61789741959013
GPATCH3	3.7930898689948
TTRAP	8.14491522887094
AGL	5.85545925852149
NFE2L3	5.28567849356053
PSD4	3.88746179380244
PALMD	6.42909267174922
CCNB1IP1	8.45357307979873
TMEM43	7.22265356563978
OBFC1	5.89970163365781
STAT5B	4.06709752907992
C14orf79	4.64712867615821
ENPEP	4.05275426458009
SSB	8.12905672899611
SCT	3.70533739892632
TIMM23	6.69735947739433
SKI	3.94151324690983
SLC22A13	3.09690379722791
AKAP3	3.72304312450035
OAS2	6.83693853268855
KIAA0423	6.43726657649295
SEC61G	9.22982348966984
CAPN11	3.25950637166812
TMEM50B	7.23438213202736
DEGS1	8.25247891676876
ARHGEF4	3.74364265185228
DBNDD1	4.52065512496409
TBL1XR1	4.08266363335348
FAIM	6.40408324484898
SP140	3.59165861727020
G6PD	5.21033855366318
NUDC	6.89498405950143
GABRP	3.36077704015795
SCARA3	5.83693073389851
TACSTD2	5.85504419750571
EIF3J	6.17044544171538
PPP2R2A	7.03278294758091
CPA3	3.46080844866693
PVALB	3.34338526613086
BCAT2	5.26046332598537
MFN1	5.76792700316185
F10	3.32595937177047
