Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_B07_464070
GEMIN6	5.82183090045393
HRAS	5.38547722325914
KLRC4	2.77922028983589
BSDC1	5.76823552105252
DSC1	3.64103004620231
RNF43	6.50972366812576
NDUFAF1	5.49927828210189
MAP2K4	4.97733722807304
FOLR2	4.53559670640957
LYZL6	3.54721462478562
EPB41L3	3.61836589697843
TEKT2	3.68463220750196
CDKN2B	3.36200185147334
WSB1	6.62618582231063
ZNF480	3.3881600064307
MAP3K6	5.06590567586493
PROS1	5.2440451173418
PSMB8	7.55179038930576
HN1	8.33826835661414
MAS1	3.18514629120077
APOL1	5.39396554894772
CSHL1	3.34306843943206
ZBTB7C	3.07499121388841
AHCTF1	6.11756685362916
SAE2	9.34775962807484
ITGA2	4.09509660605245
AP2S1	8.44507636943763
P15RS	6.3662214810117
MME	4.22977039909398
VAT1	7.83151726558314
MAST4	6.34845721074581
TUFM	8.55708011126419
KRT33B	3.43639778784276
THEG	3.72232705579628
KCTD2	5.60610356838418
WDR26	8.485307515415
MFI2	3.08412681319818
KRT34	3.18871862119133
NR4A3	4.12371885328138
SGSM3	4.2808119657468
ARSA	3.55573896437506
TOMM22	5.01773902576735
SOCS3	3.98415496478932
UNKL	4.04916205465567
POP4	7.2533806668671
BHLHB3	8.54504364485662
MALL	5.51739642748858
SOX15	4.64129249997493
CCNA2	5.40949051267935
PARK2	3.32337477529612
GPR124	4.64682037985926
TMEM132A	5.89021315033058
CGRRF1	4.89214514736618
RUVBL2	7.3225094166983
MCAT	5.44204254737854
WNT10B	4.0489068831525
ISCA1	6.38047321968261
RPAP1	4.20518471315064
C12orf48	4.75184221028236
RAI16	4.96111545250964
RPL27	9.34475683668268
EPN1	3.94424039094132
MAGI1	3.01850175941758
GBX2	3.27786613467745
SLC35A1	7.23740181623152
GAL	3.71104998326214
SLC14A2	3.58909390887181
RDH11	7.06071918200869
ZNF518	4.48586013380415
PCYT1B	3.39900913738866
AUH	6.20813312489847
EIF3H	10.3161689549296
KIF1B	8.15869720140723
MBD2	4.61110474283298
AMOTL2	8.6992274986207
C6orf120	5.88448860062327
PIGT	6.61989688330654
PSRC1	5.80985161922463
PLA2G10	3.68074131346330
ALAS1	7.32024085315631
FOXO1	6.06497016088463
C17orf62	7.53813421485587
KIF5C	4.34261619351559
DUSP10	5.17000220047786
CRLF3	6.5199197048897
CLCNKB	3.6500518535044
PSMA5	8.32538822315298
FARS2	5.98750638185798
CCDC28A	6.09836337640061
AMPD3	4.3306762105165
PIAS1	6.54313557047641
ADCYAP1R1	3.41131960736947
TMEM134	6.62527875789777
CDH20	3.25448399531164
FBXO7	7.47861423424399
FLJ14213	3.42817919466835
ZNF3	5.29195756954355
LRRFIP1	7.03626116184213
TMEM49	9.27469365254519
CNOT2	7.68176707462148
CBX2	2.78103887705026
ZC3H14	5.86854291736224
ALDH5A1	6.4773511547776
HNT	5.32935989650232
SERPINA4	3.46244473295367
FLJ20920	6.22403657187433
CRTAP	4.56772031438967
DDX50	7.86601420821667
STYXL1	6.53072101498212
TK2	4.96291585730627
BLVRB	6.32724767389516
STMN1	8.03101712550929
GUCA2A	3.10510124402623
DPP6	3.04397863283657
GALNT10	4.51331978651143
STK39	5.1542193645098
MMP24	4.31618857017257
CKS2	9.5365937020946
RHO	3.58669367090128
BANF1	8.4737359679367
CR1	2.89224003461689
RPS6KA2	4.16909618922271
HMBS	5.56860491542497
C20orf112	3.49625780452475
SLC25A24	6.94050914243338
MRPL22	6.9548465467383
SLC25A15	4.69316330800827
GADD45B	5.56967844446102
TDP1	5.18782610339936
ZNF287	3.82545853905925
DAAM2	5.13406449679976
C11orf57	5.24809941343918
RFK	6.25026082409882
ZFYVE9	4.23348568633938
TCTN3	6.23593095331836
STCH	6.24966541001034
LOC283871	3.6601475047084
NDUFB3	7.86445425324105
DEFB4	3.74630652069922
FPR1	4.05622110878836
FMNL1	4.63412217287663
SEPT7	9.36320730633904
PTCD2	4.82563224862838
GNLY	4.37764292876110
GRAMD1C	3.97220311490604
ZNF165	5.24517635573129
TR2IT1	4.23555865745117
ARMCX3	6.88457458425768
NDE1	6.39194720309868
MAGEF1	7.33951214693635
ITGA10	3.89738138444128
ARHGDIB	7.76462582517794
FSHB	4.01360534227659
ANXA2	11.4969159326025
HLCS	4.10704670322889
MCF2L	3.51923011043292
AK1	5.84773619551934
FH	6.35508045279477
LGALS2	3.70785514680604
SYNPO2L	2.83876527234352
KIAA1045	3.4259503841625
C1orf183	4.85377460185125
MAGEA8	3.12099955474872
DGCR8	5.10101772353566
GSR	3.80175561685523
NEU2	3.57652563465657
HIST1H4B	3.75289183716792
CACNA1C	3.12171356854322
FAM20B	5.82022883347802
HES2	3.20746391228858
PDCD6	8.26566983847387
INTS7	4.68749027335689
AMPH	3.96276515196946
UCKL1	6.38770274972352
ASB4	3.02421950706936
C10orf97	4.63140766839189
ALDH1L1	3.63356821789612
CCL23	3.29076388776605
OBSL1	4.98576386630086
SLC12A7	7.56987182891925
THAP4	5.43393469053908
RBM4B	4.89478233733738
OGFRL1	3.74500316432627
KIAA0831	5.23469831429866
C12orf11	6.58495126447754
PPP1R15A	4.7853764344277
KIAA0240	5.41508113921646
CD1B	3.29057014104296
FCGR2A	5.85554556404674
MDC1	6.10863021475451
MAN1A1	3.51118971494279
KRT9	3.11333664226629
HTR1A	3.53433185781923
OCEL1	5.40884385475256
ATP11B	6.09495748514882
NLGN4X	4.08876317230416
FBXO34	6.95431471835666
ALOX12	3.50559000622248
RB1CC1	6.76790922728964
PCDH12	4.28949886232007
RPE	4.27996219194458
EIF4E	5.35135876451534
CSDC2	3.66654064134866
ABHD5	4.11089298074793
TMBIM1	6.35996210998535
PET112L	4.9623637825171
P2RXL1	3.35194263386197
F2RL2	3.19348114427374
TRMT1	4.57123173990548
IMPG2	3.3828738572149
LRRC32	5.69052183622511
BGLAP	4.07342933117718
HTR4	3.48236705997113
MRAS	5.21516947664532
TRAF6	4.58523294675307
AXL	4.98571584073329
ATP2C2	3.7210343978829
LMNB1	6.05063534824243
TELO2	4.59054513461350
PNPLA3	3.84575830697428
CSNK1E	6.81582330883145
SRP14	10.0384381215253
KCNQ4	3.36962969269382
PIK3C2B	6.47122010849685
C15orf15	6.68073841661812
TUBB2B	3.5173434392651
USP15	5.47123077765363
C12orf41	7.50772617813975
CEND1	3.69311767429053
RNF31	4.07531771967653
TCEAL2	6.17750013886745
PTGER2	3.80377629471685
UBN1	7.13189981032361
SLC5A7	3.2186226527714
SLC31A1	6.18502012730484
ADAM29	3.23401718645742
ST7L	3.93572097591692
GFOD1	8.72777580016718
CTNNA1	9.17088579692926
HRBL	3.88455921377828
CBX4	3.51844785919875
NTRK2	3.66891094622938
FOXN3	4.77260725575304
MFGE8	6.23824203228475
PFKFB2	4.04373105206272
TAS2R4	3.83203025512367
SH3TC2	3.02060037905141
IL10	3.52295513348266
PXMP4	5.68600224580868
RNF167	6.14918969114857
PRMT5	6.24297112276956
TSKU	5.85233071687731
ATPIF1	8.69477328601617
ETV3	3.23599476999391
PAK7	3.08177386477877
PDLIM1	8.27498207710848
CEP63	5.09294017428687
WDFY3	4.26357510394444
RNF126	4.69994061754288
DPM1	8.07605926627976
CLIC4	6.08173811311029
ACR	3.93485767841986
KLK7	6.75096647761997
ALOX5AP	6.1086573309356
LRP1	5.28988141251200
TNK1	4.37488346987821
TAS2R9	3.45618857366196
ZNF16	4.62178885933703
POLR1B	5.38446126240449
SLC8A2	4.16114418757704
OLFM4	3.45954443484513
TACC1	4.71510044721632
SAMHD1	5.34823485320378
ATP13A2	5.24226379353775
KRT4	3.58732624195222
PAX6	3.67744502115926
SCG2	4.33044056351071
SLC17A6	3.53204124702921
TUBB4	3.7986731123995
PADI4	3.09303369779201
FMO3	3.31648884348724
NLK	3.77302015128891
POU4F3	3.32721285522097
MDM2	3.59583203054645
CAPNS1	9.47055697722573
SDF4	7.62783965157136
ITGBL1	4.09741074282399
TAP2	4.1838528150415
OR2C1	3.3342195372631
KLHDC3	6.40644754216293
EFHD2	5.24175248647295
GALR3	3.65966910454202
NBEA	3.60496058907344
ABCA6	3.35560623205062
ABBA-1	4.02163490671989
GNAI1	4.51017741685562
CLDN3	6.92918209218355
AKT2	3.37221824792117
EGFR	4.40524613843105
VPS4B	6.38229525001086
RBM16	7.86872583216871
GALNT6	7.47415771985286
ZDHHC3	5.24631743703695
SLC25A4	6.64320168174171
CYB5B	5.34591805462894
NDRG1	8.26092943713843
SESN1	4.72987327057974
GBE1	7.90064628490303
MRPL46	5.54383094105802
CLASP1	6.04733113469977
FARP2	4.6048321281553
ACOT11	4.29317187948079
LDHAL6B	3.29715221448626
MAPKAPK3	5.63319214325648
NCAM2	2.93482790032482
AFAP1	4.42666465892492
PRKD2	5.69914953612437
OR2H2	3.38796721134231
ZFP36L1	7.66805341347874
DZIP1	4.76628817756933
GPR161	4.4475940572867
RNF146	4.50318798582765
NKX3-1	3.72861590157564
CCNB2	7.81922942753213
ZNF10	3.61202053489076
WDR74	5.00126987679782
FAM134A	7.64352891782765
PCNP	8.24179524776143
PURA	5.31788690168515
DNPEP	6.74656946985514
ERBB2	5.73589560297647
CREB1	5.2849545358965
NEO1	6.19642427949189
DDX3Y	3.3350089138425
RPS3A	12.6545410875668
MXRA7	9.78845947023137
LGALS3	8.27773846130702
GLT8D1	7.37496264630225
TMPRSS3	7.70666084192302
UPB1	3.31913817939241
LAT	4.01514022618412
CLDN14	3.76422449355560
DHX38	4.66370858267321
KCNA3	3.18004055942370
BTBD1	7.78102976929667
TARS2	5.04291526979846
SKIV2L2	6.81050211070727
ABCF1	8.09031905164574
CDT1	3.46377093147451
ZHX2	6.22320203585735
FCF1	4.41964057307458
LRRC49	4.19955403464081
GUCY1B2	4.17166472224472
CD28	3.33007217683198
SMARCA4	7.27977605567644
SEPT2	8.5237885366222
SOHLH2	3.77440292330185
MCOLN3	3.72191273879910
LRP8	5.31829855157534
TAGLN3	4.15399973680713
MASP2	3.42280226387562
GPATCH3	4.09527403014678
TTRAP	8.54892924000955
AGL	6.5535736359157
NFE2L3	4.91540839851325
PSD4	3.9906297744001
PALMD	3.64105077958172
CCNB1IP1	8.14655174047107
TMEM43	6.30436329905928
OBFC1	5.9996028373963
STAT5B	4.37911245842214
C14orf79	4.27065791112873
ENPEP	4.11855886922675
SSB	7.40879087112885
SCT	2.95417766956623
TIMM23	5.91624531720006
SKI	3.65751886328319
SLC22A13	3.36983174153954
AKAP3	3.48393248246871
OAS2	4.28862631345324
KIAA0423	4.58731216239318
SEC61G	9.12702830290289
CAPN11	3.16321524631275
TMEM50B	6.25916281631329
DEGS1	6.77889045730723
ARHGEF4	3.39345160371658
DBNDD1	3.96203752138244
TBL1XR1	4.4624342482595
FAIM	5.44531687993932
SP140	3.31384791595575
G6PD	5.45295656588584
NUDC	7.30606071567474
GABRP	4.10132717034250
SCARA3	4.11904527807363
TACSTD2	5.67029739339391
EIF3J	5.93419836812116
PPP2R2A	6.2990342737816
CPA3	3.56629216230495
PVALB	3.48606005114862
BCAT2	5.48368725534211
