Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_G05_491198
EIF1	11.3492279020039
CETN3	7.70203842942031
FPGT	5.561143413312
PRY	3.73845288995334
NTHL1	5.52066615401131
POLR2B	8.20420335532367
RPS28	12.1865542212786
GDF10	3.20022632678348
COQ9	7.16236182307559
P2RX3	2.82826405675971
GCC2	7.29348947024183
RARRES3	4.966433809082
PLXNA1	6.61466884848454
WBP4	5.35964689271222
KIAA0100	6.30433056989285
PMF1	7.37672462266703
HS2ST1	6.26251555554287
CRELD2	7.1574787806958
C8G	3.00725898128537
CD82	5.38887707787897
PMM1	4.58463317368708
CBLL1	4.81019033904019
LIM2	3.29034599227053
VAX2	5.1558353276499
SETDB1	5.90715748799416
LRAP	4.28135376972658
GCLM	7.2260486072364
CPEB3	3.29845739787384
PPM1A	6.30114532733624
INTS1	4.46932669702666
MMP16	3.30873869500793
CAMTA1	4.11320515242222
SAMSN1	4.28153559928076
DRD3	2.84283638716694
GMPPA	4.87291418249076
C11orf73	6.45296912992365
AIPL1	3.69285597055302
PTP4A2	9.49899451754103
IL24	3.37392027301942
BDKRB1	3.24311208201305
HPCA	3.31485564663737
MLF1	7.54985985648224
SEC14L1	7.04600522845327
CHFR	5.59906301892191
EMILIN1	3.70196812506333
THADA	6.94986588540579
TAF12	5.38801951957772
NDUFS4	8.3334493834811
ID1	6.6031709444076
PIK3CB	4.66462403500927
COL18A1	7.84154860809242
PDZD3	3.18639538385079
TBC1D17	4.38270488990698
COX8A	10.6615737084545
CDCA4	7.73675431520801
C2orf44	5.92277374735102
C9orf16	7.90540876612908
ERBB2IP	8.5751971415743
EMX2	8.03367218944118
FUS	6.44916691134278
NIPSNAP3B	4.12240242444791
TF	3.48707873263265
CXorf56	5.45634175517112
CLCN4	4.95209868383159
PWP2	5.32229003856484
MMP15	4.26388466676745
MTMR14	5.71562679741868
NPR1	5.76835386130804
DNAL4	5.18708607087244
ELAC2	4.86394548468624
ASS1	8.94282740712108
IPP	6.64663715013528
TMEM59	9.9942809190574
POLR2J	8.80637586122401
SEC23IP	5.28173905141103
RGS4	4.43174166398161
UQCRC1	10.2335832548312
SNX6	8.02260994428097
DDX18	7.29543839214757
POLG	4.49271027833462
ADAM23	3.94743308152649
ZNHIT2	4.71195731095374
TFR2	3.32602412975772
NCDN	4.35507426759781
RAG1	3.23826871399812
POMT1	5.64733182794515
CYP1A1	3.30713339362433
SNAPC1	6.18407248657142
GNA11	5.52774842414771
CCDC52	3.32066890770455
CAPN1	7.33570246677943
DDHD2	7.82569803930574
UPF3A	7.24974207413686
LAGE3	6.35607673005751
GNRHR	3.19631515911089
UNC13B	5.32371835494003
TTLL4	5.06975868529831
PPBP	2.74256581664400
HTR3A	3.07776024957203
SDC2	6.9798661449492
ANKRD49	7.72802626219783
BTF3	10.5373756586439
COX7A2	10.7528422367487
SARS	8.33180221664595
C13orf18	4.28690091719940
CACNB1	4.11066617886745
QKI	5.69805009181794
SETMAR	5.44885774442442
LAMB4	3.15572432863411
MAN2B1	6.84533498903558
EML3	5.09026073240318
ACADL	3.32933361545823
OFD1	9.12046586907257
CGA	3.45867281928519
EIF3EIP	10.7092604379887
PEX16	4.77672528157213
GNG12	7.86391741924937
HABP4	5.34170883333574
CNTN2	3.42802925710896
ASNSD1	8.49861453607709
FUT4	4.7211053442058
DBH	3.47081710396596
CD53	6.36076726318847
HIST1H2BJ	3.77007415089583
TFAP2B	3.26003296897556
ACF	3.40592387650585
TMEM11	6.15252855952217
CDH8	3.45731561910994
C3orf32	3.65010555514196
AGPS	5.41441298111274
C4orf18	3.43915329004988
PCCB	7.96648160069732
IPO13	5.76941213065974
PECI	6.17839344249428
UNG	8.34896123836508
C6orf105	3.85856054326573
GSTP1	9.45005775786343
SUV420H1	8.15336972522384
ARHGAP15	3.6640018945461
LTBR	6.84382944806312
TDRKH	4.13188819550833
PSG4	3.11368701133844
SLC9A3R1	7.30415312310396
NBPF3	9.72632211676402
SLC9A3	3.47795609901917
OSBP	7.46545181651363
PRR5	4.75526046521097
CHMP7	5.8590583191012
ADRA1A	2.97321773430157
ASAH1	6.74152736872843
FKBP4	8.66276213134356
ZNF350	5.23698305690203
DOM3Z	5.76071365417551
GIPR	3.61091106434824
AHI1	5.4124751343773
BST1	3.58848327222349
NCR2	3.54809412395779
NADSYN1	5.4519715817885
UBE2W	5.22025210737889
RGS14	3.89058593461852
KRT15	4.38098956321045
SCN11A	3.72601604464638
GFI1	3.44760553314208
FHL1	5.23975234438057
SMC6	7.05110137853383
GATA1	3.46462987697400
OSGEP	5.87820970264421
ARMC6	5.43085410368172
HK3	3.06335360426323
PSMD5	7.66240087175693
RSU1	7.01609142935753
RPL4	12.2121821281577
MAD2L1	7.75177480224806
RBPMS	4.68068509216982
EIF4A3	9.66168982253408
E4F1	5.32499204640824
DLEC1	3.26178690642233
PRPF3	7.10732005568858
EMR1	3.11607755007906
CHMP2B	7.39179974402857
CAMSAP1	4.83492533514188
RPS21	10.3223490469976
XCR1	3.44374551066676
ARID5A	3.6987642166555
RBM6	6.37344069025748
UBE2N	8.19819157033054
KLF4	7.63813879404908
MGC4172	7.45471584778139
LMO4	7.37073914823678
KLKB1	3.27642901541511
HDAC3	6.65036526750338
HP	3.39236538057229
SCHIP1	8.01394416521674
BTK	3.88446642849750
KRCC1	6.73939785395645
PRND	3.07551179235032
C6orf27	3.16994808515122
PIGL	3.79756040733282
CLCA1	3.64097379989587
C1orf112	5.26713857526347
OLFML2A	5.62988196442346
HUS1	4.76150781290841
SFRS6	8.2136724971812
CXCR7	9.11431679402222
UIMC1	6.65511184098734
FXYD2	3.29548239408974
GOT2	8.21925140217663
ZNF667	4.692093035415
TFEC	3.3401270509482
ATP7B	5.69614105671671
RAB38	6.49073889125127
POLD2	8.37531059970851
PPM1H	5.87090085303804
DCX	3.35143654653525
NFYC	6.75587197706831
ZNF228	5.01060527476392
KIN	5.9871157421923
PLSCR4	5.71057513912974
HIST1H4I	4.19608473339307
PPARGC1A	3.50193094537344
HIG2	9.02987492782028
KCNK10	3.87589958559106
EXOC1	7.12249595327037
OR6A2	3.86211754011004
ETFA	8.8138595581429
PDAP1	5.00130613275421
C19orf6	3.39359967956212
POLRMT	4.38928432820544
ZNF146	8.11555172367214
MIA2	3.27408519893216
LY6G6E	3.17200395782912
EIF4E2	8.80875928742839
NENF	5.38139944192957
HOXB5	3.89748774543702
ZNF324	5.05254367375784
CUGBP1	4.00819966059816
ENTPD7	4.10672458540911
TTC13	5.92846723099953
GJB5	3.39837994583926
PRSS22	4.85621444687329
CYP3A5	3.15036585305306
MBOAT5	5.13153750962257
CUL4B	5.78206228230033
CENPJ	3.9649513069939
KIAA0664	6.09857107882895
PITX1	3.34947629365863
PDGFRB	5.03761783198243
RDX	6.53732304367283
CELSR3	4.5891041982863
JUND	6.63702136712287
ITSN1	6.67344797272215
CHRNB1	4.37968388333227
EHBP1L1	3.62035095118418
C19orf2	7.92444945705083
FETUB	3.0875724203872
CAMK2B	3.21427286888668
DCTN1	7.03099524314723
TNKS2	6.52151597622047
MRTO4	7.63156397995944
C1QBP	6.7501195599705
TTC3	8.63214222993306
NDUFB8	7.39517899494898
CADPS2	5.15967889580329
EDG2	4.71413324302299
MYF5	3.03007605253608
SEMA3G	4.82835645991043
IL23A	3.4508559544117
GJA9	3.51580906098887
R3HDM2	6.93109348376671
C5	3.86196860793102
SLC2A10	6.44025886092115
TRIM45	5.1809228857694
TSP50	3.96797791822257
PAQR3	5.77059594724235
ANKRD26	3.50553343282289
TCP1	8.49988018438694
TMED7	7.34887184438308
CMA1	2.86187615627147
PTCRA	4.03529061080307
HCRTR1	3.47342297952890
FST	5.02602693898309
PAWR	4.22489667263596
LDLR	4.36080583495711
ASTN2	4.12636213568282
SCRN1	7.13598023560704
GPATCH8	7.12859098936118
KIF4A	7.21614518246621
TANC2	4.76386589375561
ZMYM5	3.99677257790168
PGM1	9.64905132242712
ZNF586	6.23160924499646
POLR3G	3.50479511013573
CPD	6.24125045561894
SNCAIP	5.55521072398974
DCT	3.40692445109409
HLA-DOA	3.31760927519111
TANK	6.46972738589477
RCAN1	4.43399936178962
UPK1B	3.52740410221754
DNAJB4	5.35242267992839
UGT1A8	3.12231362965109
LIMD2	3.73623004327103
HIST1H4L	3.72970941824270
PECR	5.00837253927479
HSPA2	6.89788579096182
SERP1	9.50963717759435
TACR2	3.52835967347918
NUP85	7.94041845286433
CD177	3.38290986408323
GPR135	3.06030771139476
PIGG	8.46028152539122
LGR5	5.75194801411787
JAK2	3.50687133849434
DPYSL4	3.68941408836402
TM9SF4	6.68083046907591
PTHR1	3.24746341150743
SIRPG	2.96487333110072
ZNF264	6.04689951224715
BICD1	5.85686374287576
RAB5A	6.92281311920493
FLJ13224	3.05766639428773
METTL5	9.61389128338907
HERC6	4.26281645868963
CASP1	4.12637363751361
USP9Y	2.78853892603413
LRP1B	2.96579432291053
XAF1	4.14519767403236
PLA2G4C	4.13614894679209
APOA2	2.95903768928237
SPAG6	3.15222912973314
KALRN	3.71827344289147
SECTM1	5.20582337123966
THOC7	9.33998805800603
IFNAR1	3.92026561550958
TCTA	7.44236608793152
NY-REN-7	3.13391623111209
TALDO1	9.27477454233387
B2M	11.2758238503756
LPPR4	3.10982459798653
SQLE	6.89568695320999
SEPHS1	7.07367105085042
EIF5A	6.798260967606
FAM49A	5.15897665341946
YTHDC2	4.61386498647642
EHD2	5.31369557479852
NCF1	3.51932598714872
SPG7	6.4464298556502
ZNF614	3.77595241443709
HOXA5	6.62491189136723
NUP133	8.18215941959227
FGF12	4.1665754803047
SLMO2	8.7187671829439
INPP5B	4.95263683900618
PPID	6.77491029129426
SNTA1	4.75548613236294
IL20RA	3.34372059009876
UBE2J1	6.59538588707554
CACNG2	3.08263716103406
GCM1	3.0807458133482
ELF1	6.80323177112432
TLR5	4.10393062763688
TCFL5	7.21426530833664
C1orf107	6.12013913830608
C19orf22	6.83356021667036
SAFB2	5.56045505653556
MAP3K7IP1	3.94212375258718
NCK2	8.60168397727622
OXA1L	7.1859789382103
KIAA0652	5.13210242671882
KLRG1	3.64407322931216
FRAG1	6.03123980175019
ZSCAN12	3.11888928398222
PSMD12	8.81840391092568
E2F4	5.37829406202632
CLEC4M	3.48333754396471
KIAA0999	6.02917548954516
CLDN10	3.54957188665704
MGC13053	4.14176180876593
TAC1	2.54397155562166
GYPA	3.36895266276068
HPCAL4	3.54211781139775
TRAIP	4.71561192607914
MEX3D	4.43938248760472
KIAA0232	7.47247046773515
ERCC8	6.52607639321619
NFAT5	4.8747090919286
GPX4	9.01314203623577
CSPG4LYP1	3.04586462392927
KIAA0368	6.19037509986318
FBXO3	5.91141082401764
DVL1	6.68282060541765
CMKLR1	3.70397304451437
GPR157	3.25387287002309
TYMS	9.1804779960706
OR52A1	3.32443562290217
PEF1	7.46643311990245
ZNF750	4.08594406251709
ALG9	6.71194807145958
MCM5	5.25703730621254
SDK2	3.65522356207161
BAIAP3	3.88205200758116
RABGGTB	6.48775050425462
KCNK7	3.19907245696278
PTP4A3	6.4573220074516
ANKRD40	4.98989381111893
CALCOCO2	7.9968186855568
TMSL8	9.31134504796257
SNCA	4.64167804398578
ZNF551	4.63266966700739
HBQ1	3.54058722408884
ARHGAP26	3.75745156015753
GEMIN6	6.96590280198167
HRAS	5.82485349771852
KLRC4	2.87748316836222
BSDC1	6.38167113367412
DSC1	3.51076380579947
RNF43	6.73943390902482
NDUFAF1	5.77434540966704
MAP2K4	6.18180922141743
FOLR2	4.51320603711504
LYZL6	3.63276006860248
EPB41L3	3.21722038982756
TEKT2	4.17318989195646
CDKN2B	3.12536869332775
WSB1	6.06874810608412
ZNF480	3.55901140245802
MAP3K6	3.97552859076335
PROS1	5.57425119771945
PSMB8	7.09234390003783
HN1	8.38906883211522
MAS1	3.28045418999311
APOL1	3.67691875215552
CSHL1	3.1815421950447
ZBTB7C	2.86078474115084
AHCTF1	6.12853435422894
SAE2	9.7773983035953
ITGA2	5.11930655018652
AP2S1	9.17499240784577
P15RS	7.54479786108429
MME	3.9628529476835
VAT1	8.68496719026076
MAST4	4.60956247662777
TUFM	9.91391503286977
KRT33B	3.50058455822067
THEG	3.53869917066392
KCTD2	5.86453671637015
WDR26	9.2294975824495
MFI2	3.31640418213113
KRT34	3.1307169735192
NR4A3	3.74891492559873
SGSM3	4.50570193506314
ARSA	3.54774627112258
TOMM22	5.50974432361692
SOCS3	3.73626380308021
UNKL	4.57011245151263
POP4	7.63709170165915
BHLHB3	6.5509865101978
MALL	6.00588081136561
SOX15	3.63315876633094
CCNA2	5.87116216938164
PARK2	3.29578952950379
GPR124	4.58207879656415
TMEM132A	6.72841381113734
CGRRF1	6.85796011984099
RUVBL2	8.89539971614193
MCAT	6.02853607719333
WNT10B	3.53034346473262
ISCA1	7.56000576860022
RPAP1	4.20315873554655
C12orf48	5.44066884414922
RAI16	4.99520982079884
RPL27	9.85576415626407
EPN1	3.62255961143611
MAGI1	3.33232425291828
GBX2	3.25394426304136
SLC35A1	8.15802099323475
GAL	6.31208289950572
SLC14A2	3.67911387259961
RDH11	7.47009754536594
ZNF518	4.44547551408082
PCYT1B	3.2895461413937
AUH	8.00631340743637
EIF3H	11.2719361397128
KIF1B	7.47205256182997
MBD2	4.73124091884177
AMOTL2	9.36418583029145
C6orf120	6.64082854193717
PIGT	8.8220031016777
PSRC1	6.6037241303885
PLA2G10	3.69321245039778
ALAS1	7.867344355307
FOXO1	6.42209544394142
C17orf62	7.20589345428086
KIF5C	6.4339112655914
DUSP10	3.86998225003154
CRLF3	7.17323671726134
CLCNKB	3.73450621096822
PSMA5	9.09035346050852
FARS2	5.40375945299134
CCDC28A	6.00440633895375
AMPD3	4.05744181040608
PIAS1	7.89972486340611
ADCYAP1R1	3.46257903015433
TMEM134	7.61825901550867
CDH20	3.00922876131768
FBXO7	7.56166377675407
FLJ14213	3.44158648008932
ZNF3	5.78159294066986
LRRFIP1	7.58198068185983
TMEM49	9.0392430492953
CNOT2	7.53101455720784
CBX2	2.93097775491433
ZC3H14	7.67122131184115
ALDH5A1	6.4967275087463
HNT	3.26022712657011
SERPINA4	3.34927650373635
FLJ20920	7.19735454453539
CRTAP	5.85208492686734
DDX50	8.52339109987043
STYXL1	6.78186804219964
TK2	4.52510472750198
BLVRB	7.05313457672312
STMN1	8.65369136642279
GUCA2A	3.05293796753102
DPP6	3.04614315417389
GALNT10	4.16104221009556
STK39	6.47098983397847
MMP24	4.78294503504337
CKS2	10.0900293707964
RHO	3.41545514168513
BANF1	10.2006264089998
CR1	2.90520785360979
RPS6KA2	5.90759138080158
HMBS	8.00469350281658
C20orf112	3.63894802324375
SLC25A24	7.59889667330475
MRPL22	8.43158852579353
SLC25A15	6.98180782390025
GADD45B	4.8189537553748
TDP1	7.21077611442453
ZNF287	4.24325113861648
DAAM2	5.4977590289877
C11orf57	6.63208197400707
RFK	6.98927746365312
ZFYVE9	4.17039134301243
TCTN3	7.28295902069053
STCH	7.2685684130242
LOC283871	3.67951811304305
NDUFB3	7.78123543038106
DEFB4	3.36588627555838
FPR1	3.54547404869688
FMNL1	4.10196044750924
SEPT7	9.98310877263965
PTCD2	4.9703582697941
GNLY	3.40038853667622
GRAMD1C	6.18062246370186
ZNF165	6.084775792448
TR2IT1	4.40406998783762
ARMCX3	7.70685883750833
NDE1	6.44700614438453
MAGEF1	9.14133258783121
ITGA10	3.79986349808619
ARHGDIB	6.46819743763129
FSHB	3.81675595059838
ANXA2	11.9428351013057
HLCS	3.97942441029307
MCF2L	5.43473396625077
AK1	6.22977157238749
FH	6.43318706886315
LGALS2	3.35076009356204
SYNPO2L	2.70141868159330
KIAA1045	3.37263102436374
C1orf183	4.46697198625302
MAGEA8	2.92551858356533
DGCR8	5.45146255017648
GSR	6.32116126126199
NEU2	3.445488269731
HIST1H4B	3.515161783749
CACNA1C	3.13974618460822
FAM20B	7.45420175814036
HES2	3.27237335593763
PDCD6	9.17867047315141
INTS7	6.11763232232457
AMPH	3.98858726817625
UCKL1	7.19184057680725
ASB4	3.06874990985682
C10orf97	5.0141076711999
ALDH1L1	3.8448530421257
CCL23	3.19919964504068
OBSL1	5.51649957085974
SLC12A7	7.28515990582772
THAP4	5.43037546947473
RBM4B	7.01801675437305
OGFRL1	4.83688885078639
KIAA0831	6.84824297363327
C12orf11	7.90057700753826
PPP1R15A	4.9030251221173
KIAA0240	5.46013076193227
CD1B	3.24583744289204
FCGR2A	4.32547469217713
MDC1	5.93624604050736
MAN1A1	3.51263558842091
KRT9	3.58346122857699
HTR1A	3.30950702361898
OCEL1	6.06114042612015
ATP11B	7.53855602840206
NLGN4X	7.44696413242506
FBXO34	7.82607875120944
ALOX12	3.10465329712
RB1CC1	7.24481688849551
PCDH12	4.56944968665725
RPE	5.91222868026256
EIF4E	6.54909157409423
CSDC2	3.87412220283732
ABHD5	5.95313988364193
TMBIM1	6.58474177276806
PET112L	4.12854033248675
P2RXL1	3.15077070709387
F2RL2	3.0841388189637
TRMT1	5.25304719469779
IMPG2	3.49337955559038
LRRC32	4.66056808278603
BGLAP	5.4291786358251
HTR4	3.39904943908562
MRAS	4.80337408051379
TRAF6	5.19550918387123
AXL	5.16601102819947
ATP2C2	3.55877394154782
LMNB1	5.85004649595813
TELO2	4.57215942162058
PNPLA3	3.3949956370943
CSNK1E	6.2870489254339
SRP14	9.7316432446124
KCNQ4	2.9004407462065
PIK3C2B	5.8873362819676
C15orf15	8.56511207534229
TUBB2B	9.06018680413416
USP15	5.79567149346087
C12orf41	8.33965947599208
CEND1	3.59924069800277
RNF31	5.06413110012518
TCEAL2	8.57700889154224
PTGER2	5.53971413790504
UBN1	6.86077498673413
SLC5A7	3.28097970894386
SLC31A1	6.67385046171348
ADAM29	3.6601222552409
ST7L	4.52070943021903
GFOD1	5.11684888086708
CTNNA1	8.60973030194866
HRBL	3.5777988656304
CBX4	3.82682629964967
NTRK2	3.44041158853782
FOXN3	6.1852857545148
MFGE8	5.71883197117081
PFKFB2	3.85487532495364
TAS2R4	3.40284227662023
SH3TC2	3.10781904581102
IL10	3.56722209609536
PXMP4	7.2527051288832
RNF167	6.30120325289611
PRMT5	8.1989295255305
TSKU	5.98424320717364
ATPIF1	8.1099917741929
ETV3	3.03691241543973
PAK7	3.67721089656662
PDLIM1	8.06285282321365
CEP63	5.62304868799886
WDFY3	4.76430529532519
RNF126	4.63258536102895
DPM1	9.41439504404696
CLIC4	6.34067786390078
ACR	3.82550745157858
KLK7	4.57008476515924
ALOX5AP	4.83088469134818
LRP1	4.61246021465147
TNK1	5.16074223454142
TAS2R9	2.96199841099658
ZNF16	6.13409035553359
POLR1B	5.77463134643043
SLC8A2	3.73619473400154
OLFM4	3.11109092543967
TACC1	5.09437622044037
SAMHD1	5.54718237609846
ATP13A2	5.44515368075733
KRT4	5.04835150056771
PAX6	3.40169280497801
SCG2	3.67853018757895
SLC17A6	3.62390269451197
TUBB4	4.1662538171808
PADI4	2.84668920770178
FMO3	3.29297256013472
NLK	3.53691023397414
POU4F3	3.35074795577075
MDM2	3.44661272323205
CAPNS1	9.57485218410028
SDF4	7.7148731931249
ITGBL1	3.13202019080734
TAP2	3.97798689923126
OR2C1	3.07299351238965
KLHDC3	7.1542193645098
EFHD2	5.80737064609999
GALR3	3.66020507619513
NBEA	6.85290473065629
ABCA6	3.35044879437388
ABBA-1	3.85849177619596
GNAI1	6.57065506628235
CLDN3	8.24810259926094
AKT2	3.29454418938573
EGFR	4.66385253222078
VPS4B	7.82695728440554
RBM16	8.0469715970185
GALNT6	6.21574034761024
ZDHHC3	5.93114408403464
SLC25A4	6.79209769917093
CYB5B	5.73827753466194
NDRG1	7.97182111135931
SESN1	5.72724160590515
GBE1	7.8354777868519
MRPL46	7.14408872808831
CLASP1	6.22741308658943
FARP2	4.68791042971501
ACOT11	4.17282316828338
LDHAL6B	3.12829693443862
MAPKAPK3	7.19155476899445
NCAM2	2.89926508450607
AFAP1	4.74932667670789
PRKD2	6.51388972389807
OR2H2	3.2705909047061
ZFP36L1	7.31324011579141
DZIP1	4.61300242931755
GPR161	4.63983991411122
RNF146	3.86434486188578
NKX3-1	3.89865922863155
CCNB2	8.6932027709686
ZNF10	4.17590659983501
WDR74	6.5878401090563
FAM134A	8.32780479545439
PCNP	8.712903205968
PURA	5.36156487286353
DNPEP	7.55092746316964
ERBB2	6.07488867582496
CREB1	6.55437958850352
NEO1	7.49320716420722
DDX3Y	3.20400718279269
RPS3A	12.8832400962066
MXRA7	10.6894944982713
LGALS3	10.7493576760727
GLT8D1	8.57909514981726
TMPRSS3	7.44488319935695
UPB1	3.44176261866523
LAT	4.32429524724294
CLDN14	3.61855230440888
DHX38	4.60383254673227
KCNA3	3.34597637515332
BTBD1	8.61162090411961
TARS2	5.89544890272967
SKIV2L2	7.98976599003226
ABCF1	8.6127950599283
CDT1	3.22443157826989
ZHX2	6.31372324922896
FCF1	5.18772539067592
LRRC49	6.75819769275222
GUCY1B2	3.58308047140939
CD28	3.19523446685316
SMARCA4	6.89984312652353
SEPT2	8.88183596267077
SOHLH2	5.21133654527467
MCOLN3	4.60546832744496
LRP8	4.5852799457674
TAGLN3	4.37269239268761
MASP2	3.6120730829972
GPATCH3	4.55704913440714
TTRAP	9.00707193556221
AGL	6.85293862908962
NFE2L3	5.16026198998018
PSD4	3.61347598342034
PALMD	4.48980154399104
CCNB1IP1	8.42725554642124
TMEM43	6.95278958339368
OBFC1	5.74004969347458
STAT5B	5.35255630452291
C14orf79	4.81695833891479
ENPEP	3.99077153904081
SSB	8.6130591020988
SCT	2.75599103027359
TIMM23	7.0039750571843
SKI	3.80045224987026
SLC22A13	3.03068144723708
AKAP3	4.49063485322673
OAS2	4.3131805951802
KIAA0423	6.56976407445013
SEC61G	9.37295297973766
CAPN11	3.02418855785788
TMEM50B	7.80651451750878
DEGS1	7.36915347488765
ARHGEF4	3.65295479160192
DBNDD1	4.23063148651356
TBL1XR1	6.62925799942482
FAIM	6.30321482733637
SP140	2.99440238431427
G6PD	6.08947844511342
NUDC	7.85560173590449
GABRP	4.77982724116772
SCARA3	5.25255182244055
TACSTD2	6.02019239767807
EIF3J	6.47709294494709
PPP2R2A	8.41500052253505
CPA3	3.92616358928455
PVALB	3.05128645389322
BCAT2	7.02333761731642
MFN1	7.40383784042494
F10	3.04378761233158
