Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E12_586158
KIAA0090	6.64241114225382
GTPBP1	4.49670154673887
GRK5	3.69388836067147
AP1S2	4.2958801723962
RAB33B	6.04524323441618
CA11	5.1510679615447
ALDOC	6.75053505641342
NUDT1	5.86262033283847
ZNF212	5.52888734604209
ACBD3	7.44566873115214
ZNF83	7.33087120905459
PRDM2	4.99278684575856
GDPD5	4.77968058632856
PDCD4	5.78205458120823
CEP350	6.20274590598733
FOXP3	3.27603407493904
SMYD3	7.16023151729328
CST7	4.18083807597778
SELL	4.12095242626136
CIAO1	6.69229570114376
LGI2	3.8939382390217
WDR45	6.38544865337587
ANKRD6	5.93154178904892
LTBP4	5.15263949524696
PSCD3	3.30811929227753
PYY	3.04093263933779
KCNC1	3.10290559857868
SIRT6	4.06555090242962
CCL19	3.70932218341307
ARHGEF9	4.76894087528334
ABR	4.49613550761187
C10orf22	6.63418001665325
STK17A	5.20505596290693
FOXE1	3.47767626046969
GML	2.98778686928215
CNGA3	2.88551392202518
CD38	3.85510818514983
ZDHHC6	6.92048406883836
NEFH	8.98927113944345
PGBD5	3.15221907028919
CTDSP2	7.1012726612135
RMND5B	4.90048985336243
ZNF257	3.95244293074712
DUSP4	3.22962284983072
FLJ22167	7.14615906613976
EXOSC7	7.16072700334946
ROR2	3.47303967131756
FOXM1	6.33175725886327
ZBTB48	5.39773311759309
BUD31	8.27300530505594
MAOA	4.33435567689842
CCDC41	4.91730760748509
TNNT3	4.08103102311059
FBXO11	6.038432427841
GYPC	4.88298049232548
PLIN	3.47159360607387
RFXAP	3.83548761743903
C6orf15	3.95279064961529
RNF4	8.57642298947067
F8A1	8.21066941177332
PPP1R3D	4.96234118672138
GRB2	6.61157081585898
TPM3	3.29170834673865
SYT13	3.98660652865787
EPB42	3.6758104104917
RP5-1077B9.4	5.73223285725906
EIF1	10.1801128169528
CETN3	7.32320158013873
FPGT	5.56067731601761
PRY	3.47050695702286
NTHL1	5.33273494533282
POLR2B	9.3089204378528
RPS28	11.4775244630160
GDF10	3.11081414565391
COQ9	8.00500528947194
P2RX3	2.91235981223888
GCC2	7.09553964249586
RARRES3	7.8250865943883
PLXNA1	6.31437441372767
WBP4	4.82239616881442
KIAA0100	6.2680012184094
PMF1	6.99593669660588
HS2ST1	5.30683408629362
CRELD2	6.74693803057066
C8G	3.18525187312732
CD82	5.84477327654369
PMM1	4.86831230993485
CBLL1	4.48355896797745
LIM2	3.52305471249058
VAX2	4.12759593263919
SETDB1	5.43324782519863
LRAP	5.85472050774745
GCLM	7.3723681205491
CPEB3	3.31244385894658
PPM1A	6.03753271091382
INTS1	4.3611593614578
MMP16	3.28306870656391
CAMTA1	3.61050155144107
SAMSN1	5.13183985175908
DRD3	2.83645935837604
GMPPA	6.28015935120518
C11orf73	4.94749104888277
AIPL1	3.86123308902025
PTP4A2	9.05892979119992
IL24	3.27891688284766
BDKRB1	3.27751741780418
HPCA	3.49574391705217
MLF1	6.8542076284072
SEC14L1	5.26599168151507
CHFR	6.28405056072883
EMILIN1	3.33800945576614
THADA	6.48212230534821
TAF12	6.09728036565066
NDUFS4	7.59197892826616
ID1	4.24577464030366
PIK3CB	3.87328930368916
COL18A1	7.68285424570831
PDZD3	3.23022028718287
TBC1D17	4.40334768652897
COX8A	9.29005527822241
CDCA4	6.86286168677452
C2orf44	4.78175750770746
C9orf16	8.00574703311656
ERBB2IP	7.6618907169583
EMX2	8.63850927297584
FUS	6.55976508773828
NIPSNAP3B	3.4284304617242
TF	3.28370743280752
CXorf56	5.65180292112879
CLCN4	4.17109721745855
PWP2	7.14880797271463
MMP15	5.39830321866574
MTMR14	6.2623179775643
NPR1	6.44590030497122
DNAL4	5.43374982680485
ELAC2	4.73435994115977
ASS1	11.1545217808760
IPP	6.16634822408474
TMEM59	10.1284511280145
POLR2J	8.7118145121616
SEC23IP	5.50213666267098
RGS4	4.02368549779902
UQCRC1	9.12380882434744
SNX6	7.98457543697496
DDX18	7.36234652283696
POLG	4.76626209006439
ADAM23	4.09669424627266
ZNHIT2	4.76313940791045
TFR2	4.56855992128020
NCDN	4.37849807624901
RAG1	3.3760485294892
POMT1	5.40483089905488
CYP1A1	3.4809741869703
SNAPC1	6.5724423401285
GNA11	6.07576801316688
CCDC52	2.96996208057140
CAPN1	6.63426788599897
DDHD2	6.7592318354282
UPF3A	6.97351020967539
LAGE3	6.73043168058163
GNRHR	3.12293634196857
UNC13B	5.83522380679807
TTLL4	5.66647086113698
PPBP	3.22660916407832
HTR3A	5.70553757999435
SDC2	5.78320139104048
ANKRD49	6.75014706577113
BTF3	10.2549560774509
COX7A2	10.3673702230666
SARS	8.30391630767693
C13orf18	3.46063362046061
CACNB1	3.91793444809693
QKI	6.15317533237368
SETMAR	6.37813368818299
LAMB4	3.57874951113644
MAN2B1	6.93135755974399
EML3	5.10225543314836
ACADL	3.10181717905729
OFD1	7.918179556554
CGA	3.62717571952149
EIF3EIP	9.76453522146356
PEX16	5.11855981971329
GNG12	8.59070833474482
HABP4	5.51479470387128
CNTN2	3.52912286462193
ASNSD1	7.80991734866258
FUT4	3.89712477472634
DBH	3.71703898073744
CD53	6.77786239145227
HIST1H2BJ	3.96300232047426
TFAP2B	3.27588322771461
ACF	3.63634892416238
TMEM11	6.36914588501712
CDH8	3.26497383986969
C3orf32	3.64860356673609
AGPS	5.69364008870651
C4orf18	3.17136374037629
PCCB	7.57269155392834
IPO13	5.20113260169966
PECI	6.85003151646726
UNG	7.83071238667454
C6orf105	4.09647420913542
GSTP1	9.00209202726914
SUV420H1	7.13067314611908
ARHGAP15	3.78575805938786
LTBR	6.50472868740518
TDRKH	3.43592899898072
PSG4	3.38808273378353
SLC9A3R1	7.03590288056368
NBPF3	9.30434714347843
SLC9A3	3.70631230789782
OSBP	6.46245172270745
PRR5	4.71281653523248
CHMP7	5.45907272438214
ADRA1A	3.00184505344039
ASAH1	6.89809455479432
FKBP4	7.91373036451581
ZNF350	5.0658102127603
DOM3Z	5.14883465440907
GIPR	3.34730587644788
AHI1	5.53903110186497
BST1	4.83671938026446
NCR2	3.55378301601755
NADSYN1	4.17423935967817
UBE2W	5.95668172533432
RGS14	4.04049558639274
KRT15	4.89749725476222
SCN11A	3.80388476102471
GFI1	3.75142453617162
FHL1	4.12201513163237
SMC6	6.30059847919547
GATA1	3.61147221006683
OSGEP	6.50251753869176
ARMC6	4.94720770014997
HK3	3.64115841191189
PSMD5	7.8902507300164
RSU1	7.53703481230801
RPL4	11.8040115410042
MAD2L1	8.51051114569618
RBPMS	5.12904005870951
EIF4A3	9.11824675895243
E4F1	4.99181651517957
DLEC1	3.57719461007385
PRPF3	6.36180258422991
EMR1	3.4401890190885
CHMP2B	7.82180180906522
CAMSAP1	4.74819674039172
RPS21	9.69730496065874
XCR1	3.23709381378766
ARID5A	4.66114624549339
RBM6	6.21521466278185
UBE2N	8.10875813485734
KLF4	4.62861096079764
MGC4172	5.6540314242345
LMO4	7.51308613265005
KLKB1	3.39574474636014
HDAC3	6.80792903331278
HP	6.77535679236373
SCHIP1	6.026918159111
BTK	3.97015478978377
KRCC1	9.00403456973226
PRND	3.11979254877929
C6orf27	3.82542670621141
PIGL	3.91098804817066
CLCA1	3.78478578929047
C1orf112	4.9666701112988
OLFML2A	5.11368764713963
HUS1	4.93106804766762
SFRS6	7.74083389992605
CXCR7	6.14790872828069
UIMC1	6.31192039672543
FXYD2	3.56404630942823
GOT2	8.74794750307645
ZNF667	4.85070639329415
TFEC	3.64034424308701
ATP7B	4.53530884192412
RAB38	3.41368602873808
POLD2	8.08068125120316
PPM1H	6.19540284800515
DCX	3.15225389114250
NFYC	5.71750511327351
ZNF228	3.94954667008947
KIN	6.13322987280154
PLSCR4	7.04332104895657
HIST1H4I	4.38276609502723
PPARGC1A	2.90110387414206
HIG2	8.02855209546363
KCNK10	3.98961052839436
EXOC1	8.13724884186994
OR6A2	3.74546055526589
ETFA	8.31579331301483
PDAP1	5.34616309322526
C19orf6	3.5258215033064
POLRMT	4.22123013676058
ZNF146	7.72494344816457
MIA2	3.09267505057217
LY6G6E	3.2656870052487
EIF4E2	8.3814209626265
NENF	5.33347750050568
HOXB5	4.13595785406964
ZNF324	4.53535583444393
CUGBP1	4.47224535162133
ENTPD7	4.07801362746873
TTC13	5.79241598668164
GJB5	3.37601129077505
PRSS22	4.28431141895178
CYP3A5	3.34278300536255
MBOAT5	4.91264314453956
CUL4B	5.33058512923789
CENPJ	3.60340426601774
KIAA0664	6.55319979285789
PITX1	3.37486609557565
PDGFRB	5.31403026142051
RDX	5.72215337825347
CELSR3	4.837744276717
JUND	7.16405895525774
ITSN1	5.60099054738027
CHRNB1	4.03902963986354
EHBP1L1	3.3940018035799
C19orf2	7.57663253935006
FETUB	3.12287664147827
CAMK2B	3.13439184983441
DCTN1	6.59519486817763
TNKS2	6.6494611131654
MRTO4	7.99452004133302
C1QBP	6.48515836184393
TTC3	8.71478601193088
NDUFB8	8.46242750805873
CADPS2	5.25534342978074
EDG2	5.15334869432546
MYF5	3.12004925459008
SEMA3G	4.03562773529096
IL23A	4.06483862736054
GJA9	3.65792494823093
R3HDM2	7.22126480648387
C5	5.28036809536532
SLC2A10	7.73388081662378
TRIM45	4.89106953851769
TSP50	4.70201961144701
PAQR3	5.83852475797608
ANKRD26	3.48194142125192
TCP1	8.56057586919002
TMED7	6.70765960467569
CMA1	3.02292939376029
PTCRA	4.44230571439126
HCRTR1	3.31632131139193
FST	4.86067478706272
PAWR	4.18208059451642
LDLR	5.17250716809474
ASTN2	3.81744803436152
SCRN1	7.70634403461724
GPATCH8	6.45195838042099
KIF4A	6.93964879590653
TANC2	3.58254101776342
ZMYM5	4.12607944543102
PGM1	9.4326638471115
ZNF586	6.53567833271064
POLR3G	3.77615839884287
CPD	5.30164662044655
SNCAIP	3.98818105534125
DCT	3.48378576934239
HLA-DOA	3.53739852896769
TANK	6.63791389688256
RCAN1	5.35853678506126
UPK1B	7.97963722728801
DNAJB4	5.07911851919788
UGT1A8	3.10213462611624
LIMD2	3.28387978391579
HIST1H4L	3.22567434040046
PECR	4.92952264010299
HSPA2	8.14164691542377
SERP1	9.36013242195128
TACR2	3.42113706530941
NUP85	6.43774902499116
CD177	3.45090728968861
GPR135	3.22063914802711
PIGG	7.39024821675137
LGR5	3.49548434284134
JAK2	3.70143359419588
DPYSL4	3.26919817756204
TM9SF4	6.34170435481444
PTHR1	3.42229797785894
SIRPG	3.01212783273709
ZNF264	6.3162011403641
BICD1	5.6330682788212
RAB5A	8.00695675261816
FLJ13224	3.11093645765373
METTL5	9.30371637733573
HERC6	8.80695675184925
CASP1	5.83443787220916
USP9Y	2.87223561796210
LRP1B	2.99937505169104
XAF1	7.42071738165841
PLA2G4C	3.99781261509365
APOA2	3.18583939069614
SPAG6	3.10085720192381
KALRN	3.31541218312847
SECTM1	5.78125394344420
THOC7	9.13581526143757
IFNAR1	5.97828277423818
TCTA	7.1622814477683
NY-REN-7	3.69590145334682
TALDO1	8.91303036367398
B2M	12.3198214899703
LPPR4	4.23056508685603
SQLE	6.85580806079339
SEPHS1	7.509521446119
EIF5A	6.93338062801462
FAM49A	4.71301389770140
YTHDC2	3.97982027712014
EHD2	4.58554196586655
NCF1	3.69071417423117
SPG7	6.93184689245
ZNF614	3.51534925933696
HOXA5	6.1641069988064
NUP133	7.88918605730567
FGF12	3.80298220303928
SLMO2	8.09718840327093
INPP5B	4.61954957822973
PPID	7.81593214322487
SNTA1	5.11497536414456
IL20RA	5.27153996721732
UBE2J1	5.406206952104
CACNG2	3.32223763045054
GCM1	3.3357607929034
ELF1	7.27731578183901
TLR5	5.26587239340193
TCFL5	6.77731672668456
C1orf107	6.0618716643661
C19orf22	6.5420788341901
SAFB2	6.17465722652761
MAP3K7IP1	4.21924962935556
NCK2	8.49393495312687
OXA1L	8.17722790272728
KIAA0652	6.06453720594879
KLRG1	3.21817445538662
FRAG1	5.92698072550713
ZSCAN12	2.86464571538116
PSMD12	7.06502277093664
E2F4	5.95768402695175
CLEC4M	3.58251563619750
KIAA0999	4.45007122841888
CLDN10	6.50082984713048
MGC13053	4.31303399790084
TAC1	2.62099477089946
GYPA	3.35289798774481
HPCAL4	3.81381925009348
TRAIP	4.32148032016906
MEX3D	4.42061292350237
KIAA0232	7.5116972865422
ERCC8	4.62097933869407
NFAT5	6.20717462820161
GPX4	8.79662319022645
CSPG4LYP1	3.18563616844208
KIAA0368	6.57669850032232
FBXO3	5.76869691240969
DVL1	7.19738694295871
CMKLR1	3.57324672380619
GPR157	3.37472218586561
TYMS	8.29592864369253
OR52A1	3.10638466274388
PEF1	7.52868660046513
ZNF750	3.08207820560914
ALG9	5.00732520300668
MCM5	5.12954008353499
SDK2	3.81187657427295
BAIAP3	3.93483716668613
RABGGTB	7.07694522792716
KCNK7	3.59492161482453
PTP4A3	5.93638318563664
ANKRD40	4.31683820892521
CALCOCO2	6.907367940469
TMSL8	6.42473552269152
SNCA	4.93150436796636
ZNF551	4.39797890994435
HBQ1	3.80830523082102
ARHGAP26	3.92840894602117
GEMIN6	6.98979682054479
HRAS	5.59941415525406
KLRC4	2.74778589564489
BSDC1	6.06035257481296
DSC1	4.01035650985001
RNF43	4.96840858053387
NDUFAF1	6.01341588018546
MAP2K4	5.70421648359397
FOLR2	5.29469393934588
LYZL6	3.77122527996086
EPB41L3	3.43523188966502
TEKT2	3.7516750121483
CDKN2B	3.68426321919615
WSB1	6.6906113485148
ZNF480	3.59722022449889
MAP3K6	5.90247788780123
PROS1	7.32493822606636
PSMB8	8.2343710212652
HN1	7.8192456075002
MAS1	3.14972231503307
APOL1	5.70511514220026
CSHL1	3.39710780958309
ZBTB7C	3.01223424761958
AHCTF1	5.85093916449131
SAE2	9.101399792541
ITGA2	4.14429524206446
AP2S1	8.95634903584137
P15RS	7.0041962873979
MME	3.50307234258308
VAT1	6.93340998572985
MAST4	5.48965726380667
TUFM	9.0324261556129
KRT33B	3.50873282361925
THEG	3.97281461850654
KCTD2	5.19234489399326
WDR26	8.83524655598077
MFI2	3.29584080578084
KRT34	3.08609183225209
NR4A3	3.87228240632555
SGSM3	4.28514494515679
ARSA	4.03375333844937
TOMM22	6.104448068274
SOCS3	3.81080195206894
UNKL	3.79500833182116
POP4	9.54559246972457
BHLHB3	9.35783587390363
MALL	4.04785846097754
SOX15	3.60913262403374
CCNA2	6.67485193790329
PARK2	3.43879667403196
GPR124	4.18599088151998
TMEM132A	4.11714210681310
CGRRF1	6.82922295993118
RUVBL2	8.16053683068827
MCAT	6.31323250282693
WNT10B	3.79442389838236
ISCA1	7.45304426058626
RPAP1	4.15857733164058
C12orf48	5.28221658430592
RAI16	5.6109627520223
RPL27	9.353814624185
EPN1	3.74969330641257
MAGI1	3.36704715262733
GBX2	3.18031181005301
SLC35A1	5.60572207312834
GAL	4.77561490201328
SLC14A2	4.13451515601154
RDH11	8.3596497074569
ZNF518	3.80253539594489
PCYT1B	3.16401351963113
AUH	7.41849656380594
EIF3H	10.4986842839280
KIF1B	7.07233397580596
MBD2	4.44709558919606
AMOTL2	8.35581065749043
C6orf120	6.37519046979362
PIGT	8.37622808346287
PSRC1	7.19355995048273
PLA2G10	3.96736260147587
ALAS1	7.20670810618362
FOXO1	4.70893020763366
C17orf62	6.43343555502342
KIF5C	6.02291348221161
DUSP10	5.30468484104629
CRLF3	7.0086040377171
CLCNKB	3.90591634043789
PSMA5	9.10450565686725
FARS2	5.14668333316337
CCDC28A	7.25916497187168
AMPD3	4.78115176838728
PIAS1	7.77184295640493
ADCYAP1R1	3.40686257600104
TMEM134	7.1644378879066
CDH20	3.07858034849071
FBXO7	7.54601069506393
FLJ14213	5.53732908738192
ZNF3	6.21635555104322
LRRFIP1	7.65919784231287
TMEM49	8.15395862051682
CNOT2	7.50060801927088
CBX2	2.79614202250759
ZC3H14	7.06367518458046
ALDH5A1	5.68428922697381
HNT	3.82053289277633
SERPINA4	3.3614474750442
FLJ20920	6.09578219238749
CRTAP	5.8275867372924
DDX50	7.82210038141887
STYXL1	7.90200941397526
TK2	5.61464458750785
BLVRB	7.27586703413724
STMN1	7.67842810170058
GUCA2A	3.21253200755759
DPP6	3.06834908893422
GALNT10	4.30976220974565
STK39	5.24706437307586
MMP24	4.59440696101752
CKS2	10.1617359145974
RHO	3.72721043933243
BANF1	8.97878437464028
CR1	2.90466714244037
RPS6KA2	5.62136464712169
HMBS	6.70835856951676
C20orf112	3.98115830329106
SLC25A24	7.54713459022195
MRPL22	7.78097301969061
SLC25A15	6.38825146666446
GADD45B	5.11735536785946
TDP1	6.26491315302528
ZNF287	3.78666228208258
DAAM2	4.78728275332483
C11orf57	6.19433124200293
RFK	7.12631092778895
ZFYVE9	4.35357007424584
TCTN3	6.68243979405813
STCH	7.20143641157544
LOC283871	3.61943606756374
NDUFB3	8.43857969266207
DEFB4	4.13470283692598
FPR1	4.30971364598881
FMNL1	4.84174015933349
SEPT7	9.4953796704776
PTCD2	4.77459857315101
GNLY	4.78365452500257
GRAMD1C	5.82797276407077
ZNF165	4.48314475438623
TR2IT1	4.29281041739795
ARMCX3	8.10209681175687
NDE1	6.06687145319606
MAGEF1	7.59916372534308
ITGA10	3.84617566508740
ARHGDIB	7.37651572078002
FSHB	3.63075537330158
ANXA2	11.4404577205056
HLCS	4.69629252666384
MCF2L	5.47017278254027
AK1	6.40030774631892
FH	7.15614141837686
LGALS2	3.69674684111073
SYNPO2L	2.93390933559641
KIAA1045	3.26768596628959
C1orf183	4.59614641053245
MAGEA8	2.90634409176438
DGCR8	5.13516958340892
GSR	4.72328013778909
NEU2	3.31541660580751
HIST1H4B	3.47844377257623
CACNA1C	3.14790841783208
FAM20B	6.68583579302918
HES2	3.14215583745432
PDCD6	9.18830224197521
INTS7	5.78917212595979
AMPH	3.59833936089344
UCKL1	6.67046802578014
ASB4	3.12237540739246
C10orf97	5.39865941746831
ALDH1L1	4.10475694018865
CCL23	3.18527289783198
OBSL1	6.01392798392949
SLC12A7	7.35814424162856
THAP4	5.84663536556474
RBM4B	5.84920291795917
OGFRL1	3.88232754621468
KIAA0831	6.68286720879565
C12orf11	7.46729943901741
PPP1R15A	4.71586597452446
KIAA0240	5.61990370992908
CD1B	3.38763859864544
FCGR2A	5.67232746366195
MDC1	4.96039936307139
MAN1A1	3.43830861043472
KRT9	3.32119237192181
HTR1A	3.43902706998348
OCEL1	6.59763216037988
ATP11B	6.13262492327619
NLGN4X	4.03703662997136
FBXO34	7.96251867775996
ALOX12	3.47608165187387
RB1CC1	6.4194723857364
PCDH12	4.86481599804641
RPE	6.28218631884375
EIF4E	7.62027643924968
CSDC2	4.29609379810715
ABHD5	5.00154409354845
TMBIM1	7.08140314194518
PET112L	5.26643713685097
P2RXL1	3.22753618486484
F2RL2	3.32740681469601
TRMT1	7.28025395542172
IMPG2	4.09063952308154
LRRC32	7.25138402246662
BGLAP	4.1601391718872
HTR4	3.48029801906331
MRAS	5.78849551463406
TRAF6	5.4221122586759
AXL	4.57903885389209
ATP2C2	4.8496431403467
LMNB1	5.40772884519147
TELO2	4.53232595888777
PNPLA3	3.62689253147469
CSNK1E	7.08152894809635
SRP14	9.99062163852186
KCNQ4	3.04715354094186
PIK3C2B	5.87286262504534
C15orf15	7.76127273632995
TUBB2B	3.34721421670342
USP15	5.80589232839237
C12orf41	7.8951761364187
CEND1	4.30145112010587
RNF31	5.79210018218458
TCEAL2	6.61010972484493
PTGER2	4.35804897404118
UBN1	6.5318948256964
SLC5A7	3.42703618257872
SLC31A1	5.96693884152855
ADAM29	3.39828012142157
ST7L	4.19138819733757
GFOD1	6.45904319825908
CTNNA1	8.48181544159823
HRBL	3.86757059310248
CBX4	3.73928020515217
NTRK2	3.44575838518642
FOXN3	5.14749049343343
MFGE8	5.28237695237426
PFKFB2	3.85909292658084
TAS2R4	3.47959131546649
SH3TC2	3.14843375649885
IL10	3.52597152831213
PXMP4	6.23643629821
RNF167	5.98418965381871
PRMT5	7.8707595965019
TSKU	7.8242261534521
ATPIF1	8.73798172249879
ETV3	3.11818084276662
PAK7	3.00363508542143
PDLIM1	7.59572232846427
CEP63	5.28378372190349
WDFY3	5.55183368044656
RNF126	4.9929675435538
DPM1	9.04873979201672
CLIC4	7.36274113465366
ACR	3.77710087179678
KLK7	8.81024389127838
ALOX5AP	7.2463544088133
LRP1	5.180771317
TNK1	5.40784111087385
TAS2R9	3.18837695459568
ZNF16	6.02848397443145
POLR1B	6.01877221137075
SLC8A2	4.12198557870688
OLFM4	2.74932984829065
TACC1	4.962197218478
SAMHD1	6.95024564626864
ATP13A2	5.75879281684226
KRT4	4.54215395295846
PAX6	6.20602287528893
SCG2	4.67715744157327
SLC17A6	3.3457356355423
TUBB4	4.28615613489453
PADI4	3.16068915544896
FMO3	3.05850195570655
NLK	3.75450608340487
POU4F3	3.18237358982816
MDM2	3.38466572374724
CAPNS1	8.77437004428434
SDF4	7.68812233001988
ITGBL1	3.87446464636029
TAP2	3.98697153533391
OR2C1	3.54867718043948
KLHDC3	6.88803491869604
EFHD2	6.34409377339463
GALR3	3.66683706127086
NBEA	2.92587149399945
ABCA6	3.25651954791762
ABBA-1	3.73024933465003
GNAI1	6.31041377723687
CLDN3	8.15425320985942
AKT2	3.34203125033886
EGFR	4.39823888474421
VPS4B	6.41525577174586
RBM16	8.24540429601135
GALNT6	6.68125868254545
ZDHHC3	5.98084175527124
SLC25A4	7.88935597494979
CYB5B	6.59855211223052
NDRG1	8.54255983372895
SESN1	4.36151976217485
GBE1	8.4294910267638
MRPL46	5.96320248929078
CLASP1	6.05777412925998
FARP2	4.35883454239613
ACOT11	3.71631071337981
LDHAL6B	2.99603956993130
MAPKAPK3	6.27966583582013
NCAM2	2.98945530986889
AFAP1	4.19482477247027
PRKD2	6.23342190486814
OR2H2	3.31501616018908
ZFP36L1	7.23276768944403
DZIP1	5.84091907374809
GPR161	4.45519136819341
RNF146	5.7540278934034
NKX3-1	4.05917411734566
CCNB2	8.68154523139134
ZNF10	4.58179362503782
WDR74	5.53886514581067
FAM134A	8.33074622704963
PCNP	8.40630752726257
PURA	5.39084686067745
DNPEP	8.1455365041556
ERBB2	5.43293420841282
CREB1	6.49060106985454
NEO1	5.51473451793037
DDX3Y	3.32026413223224
RPS3A	12.8089051758027
MXRA7	9.55184881444137
LGALS3	10.6411662414095
GLT8D1	7.63708396060453
TMPRSS3	10.0135227112405
UPB1	3.46778612639485
LAT	4.07227541570955
CLDN14	3.6015916072163
DHX38	5.68292130967958
KCNA3	3.24793432031981
BTBD1	8.07366925322004
TARS2	5.88817653822382
SKIV2L2	7.42788902007155
ABCF1	7.30738761011315
CDT1	3.23111495390532
ZHX2	7.23701224267722
FCF1	5.09561046419747
LRRC49	4.48135563951608
GUCY1B2	4.13366213788129
CD28	3.25795692332112
SMARCA4	5.88313603646735
SEPT2	8.807972747982
SOHLH2	4.05148046705202
MCOLN3	3.45506503808522
LRP8	5.1586582217147
TAGLN3	3.83546988378232
MASP2	3.72046409225145
GPATCH3	4.96523991329165
TTRAP	7.64494568050541
AGL	7.7655878981396
NFE2L3	5.13024642700793
PSD4	4.15668768218345
PALMD	7.72321200696769
CCNB1IP1	8.2004587861099
TMEM43	7.11865438999298
OBFC1	6.18242436154892
STAT5B	3.97787146620645
C14orf79	5.6396499449543
ENPEP	4.18005331101534
SSB	8.9159244995412
SCT	2.92856527096142
TIMM23	6.71275409969663
SKI	3.77270611181098
SLC22A13	3.09608005288546
AKAP3	4.44242291522401
OAS2	7.29984243480069
KIAA0423	6.519126786839
SEC61G	10.0364756519173
CAPN11	2.96751907176162
TMEM50B	8.32980400111654
DEGS1	8.444398328336
ARHGEF4	3.64442414354040
DBNDD1	5.28032632062722
TBL1XR1	5.91504671692622
FAIM	7.18824367665042
SP140	3.2396382955282
G6PD	5.49062506102636
NUDC	7.71384984434997
GABRP	3.57778584505274
SCARA3	5.61834483500916
TACSTD2	6.12194938740131
EIF3J	6.8583832598352
PPP2R2A	7.85939999604232
CPA3	3.55519702976409
PVALB	2.91902096374873
BCAT2	6.69995755697905
MFN1	6.11513829241328
