Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_A03_451974
PRDM2	4.76891725800856
GDPD5	4.8952499271059
PDCD4	5.3373905175971
CEP350	6.24183451721606
FOXP3	3.43405117308177
SMYD3	7.47552750086228
CST7	4.28154833356593
SELL	4.03454157356557
CIAO1	6.35044312886164
LGI2	3.85081596540625
WDR45	6.73102551864389
ANKRD6	7.14181434175058
LTBP4	4.11007909972287
PSCD3	3.46818214611404
PYY	3.27744831702676
KCNC1	3.10175339277558
SIRT6	3.89450620694367
CCL19	4.07704354395663
ARHGEF9	4.23792808413809
ABR	4.41928450192435
C10orf22	6.87479097099539
STK17A	4.50010163777154
FOXE1	3.74907169956655
GML	3.26817517037430
CNGA3	2.94630207379148
CD38	3.47364320559958
ZDHHC6	7.31283657330565
NEFH	7.25060072325943
PGBD5	5.50152816944014
CTDSP2	7.07787431586884
RMND5B	5.522400501084
ZNF257	3.94013873104374
DUSP4	5.24083033786841
FLJ22167	4.47296185747458
EXOSC7	6.9246700864487
ROR2	3.86835592846367
FOXM1	4.63311862428807
ZBTB48	4.96851677533071
BUD31	7.22720594048563
MAOA	4.31974598062571
CCDC41	5.3155078205393
TNNT3	3.94778869686543
FBXO11	5.75483491273218
GYPC	6.86652941670894
PLIN	4.48145418966985
RFXAP	3.67605703339267
C6orf15	4.04190625290037
RNF4	8.15922663544956
F8A1	8.24742067301706
PPP1R3D	5.18094488391714
GRB2	7.25245625029429
TPM3	3.26020888950562
SYT13	3.71282608395856
EPB42	3.88015801723914
RP5-1077B9.4	5.51365941486618
EIF1	10.4133978311759
CETN3	8.04072432839605
FPGT	5.63477959366111
PRY	3.50523999086136
NTHL1	5.97818220624235
POLR2B	8.6031159198394
RPS28	11.2021253188232
GDF10	3.17752218926663
COQ9	7.4441217638851
P2RX3	3.03797099725474
GCC2	7.12505978769213
RARRES3	7.2089032137466
PLXNA1	6.19493039971823
WBP4	4.69453643090679
KIAA0100	5.87836295529885
PMF1	6.31473175833516
HS2ST1	6.3981446623429
CRELD2	6.14635844679636
C8G	3.05419507478859
CD82	5.4193172965495
PMM1	5.77913991827116
CBLL1	5.63330568555384
LIM2	3.51526093946989
VAX2	4.66428418618403
SETDB1	5.36426679844155
LRAP	6.21489195828591
GCLM	7.01140796187517
CPEB3	3.60153153516930
PPM1A	6.23650607767165
INTS1	3.9656919999477
MMP16	3.17691940774337
CAMTA1	4.30859692247080
SAMSN1	5.62984250910389
DRD3	2.65385074775916
GMPPA	5.82995949683532
C11orf73	5.81781961174392
AIPL1	3.87200127750387
PTP4A2	9.06702184603673
IL24	3.40258495158087
BDKRB1	3.22134712529766
HPCA	3.60079550622531
MLF1	6.25148154379353
SEC14L1	6.55419992818949
CHFR	5.73327025545755
EMILIN1	4.14432714249189
THADA	6.48244867665187
TAF12	6.16739609359906
NDUFS4	8.4085155581427
ID1	7.7992629430428
PIK3CB	3.45735432451115
COL18A1	6.41545707592864
PDZD3	3.43491259727796
TBC1D17	4.89276291449151
COX8A	8.84216654782372
CDCA4	6.08103622595771
C2orf44	4.83343726174098
C9orf16	8.33850354469606
ERBB2IP	8.44025886092115
EMX2	7.37475043839737
FUS	6.93138849171118
NIPSNAP3B	3.24775066823325
TF	3.35946566520996
CXorf56	5.83637296295441
CLCN4	3.99081013676831
PWP2	5.89317911886931
MMP15	3.70065401906580
MTMR14	6.3860873251031
NPR1	7.05664565245405
DNAL4	5.62868815803079
ELAC2	4.60072961717928
ASS1	11.2505491146345
IPP	5.26944033248708
TMEM59	9.9676560902609
POLR2J	8.48534326575096
SEC23IP	5.01743728566251
RGS4	4.45686072152007
UQCRC1	8.65673296872884
SNX6	7.20396477974428
DDX18	6.55079139928615
POLG	4.54642962350937
ADAM23	4.05421114196683
ZNHIT2	4.4320870259169
TFR2	3.77352458507069
NCDN	4.68183837030112
RAG1	3.31214662109006
POMT1	5.33466051215498
CYP1A1	3.25863791382761
SNAPC1	5.55627098799847
GNA11	5.45218756415027
CCDC52	2.72476300885058
CAPN1	6.00903923628644
DDHD2	6.23277295829955
UPF3A	6.26071527726162
LAGE3	6.74833454993534
GNRHR	3.01805649831415
UNC13B	5.11964344219086
TTLL4	4.61758639925787
PPBP	2.86621065256663
HTR3A	3.05516209952360
SDC2	6.88584287621195
ANKRD49	6.3803527261433
BTF3	10.6638694665174
COX7A2	9.982573337447
SARS	8.35043665396325
C13orf18	4.09115497091814
CACNB1	3.97502874416660
QKI	6.01715451693671
SETMAR	5.16289390837716
LAMB4	3.35668931666525
MAN2B1	6.62374097443484
EML3	5.02901283966953
ACADL	3.15640809502441
OFD1	7.51020555254879
CGA	3.54797873128243
EIF3EIP	10.3580861425666
PEX16	5.00654283964116
GNG12	7.3372302961865
HABP4	5.2541213601656
CNTN2	3.41953873721158
ASNSD1	7.06302372070365
FUT4	3.65554022194049
DBH	3.44609788355804
CD53	7.72522436411362
HIST1H2BJ	3.33364973944338
TFAP2B	3.24770895219829
ACF	3.78925721496857
TMEM11	5.54836674806972
CDH8	3.32694167946662
C3orf32	3.32902368203496
AGPS	4.66098777690449
C4orf18	3.39528648779107
PCCB	7.37665110642895
IPO13	4.9653198952957
PECI	6.42996472041763
UNG	7.50051465904778
C6orf105	3.45058603669265
GSTP1	8.04427620740394
SUV420H1	6.6997054564494
ARHGAP15	4.45291937569266
LTBR	6.39938798105733
TDRKH	3.59061822862742
PSG4	3.43766331612995
SLC9A3R1	7.53523716351668
NBPF3	9.09500402129614
SLC9A3	3.67656898308448
OSBP	5.88840733711158
PRR5	4.66766153801253
CHMP7	6.19203374359251
ADRA1A	3.08400691230187
ASAH1	7.63409524481017
FKBP4	6.85405178807205
ZNF350	6.35791693081392
DOM3Z	5.12457950440302
GIPR	3.83936008707617
AHI1	4.01856644839605
BST1	3.87257371900531
NCR2	3.66555831512309
NADSYN1	3.8138397955992
UBE2W	7.2415722642588
RGS14	3.93022353108181
KRT15	3.61607237009593
SCN11A	3.74656926484523
GFI1	4.07625372861809
FHL1	4.99993490309803
SMC6	6.2671541525593
GATA1	3.61497398528483
OSGEP	5.72729573025318
ARMC6	4.89036661774764
HK3	3.65019530913081
PSMD5	6.66490989308192
RSU1	8.2112478595582
RPL4	11.2929408349379
MAD2L1	7.45370494038076
RBPMS	5.75446550968236
EIF4A3	9.11943336886294
E4F1	4.93314628520305
DLEC1	3.57905727406850
PRPF3	5.95925388853442
EMR1	3.02037232388448
CHMP2B	7.80316780616816
CAMSAP1	4.44066542282385
RPS21	9.84258245261025
XCR1	3.2169189982041
ARID5A	4.01098696098427
RBM6	6.18316421345094
UBE2N	7.37339223198279
KLF4	4.16210915597158
MGC4172	4.12513548278661
LMO4	6.89751904288268
KLKB1	3.34522980264241
HDAC3	7.09784439123194
HP	7.42930303835949
SCHIP1	5.39641467934673
BTK	4.38588280190704
KRCC1	7.58051563563011
PRND	2.92175351475786
C6orf27	3.96201606818694
PIGL	3.83588965033584
CLCA1	3.73961406785154
C1orf112	4.17506583262706
OLFML2A	4.26573106570245
HUS1	4.62263579274494
SFRS6	8.25327057618417
CXCR7	6.24552586877923
UIMC1	6.76797790558432
FXYD2	3.77689843459093
GOT2	8.21672972699961
ZNF667	6.11152111862893
TFEC	3.88169390601170
ATP7B	4.72956618776103
RAB38	3.08912893701958
POLD2	6.61234344481502
PPM1H	4.39188979415907
DCX	3.3471506733447
NFYC	5.13138835594782
ZNF228	6.0497727868321
KIN	6.63204135809563
PLSCR4	6.29268462138872
HIST1H4I	3.79975028323726
PPARGC1A	3.17200716354552
HIG2	7.26101268105694
KCNK10	4.28629730927387
EXOC1	7.8192237742475
OR6A2	3.76328988160732
ETFA	7.42292041839041
PDAP1	5.30598601290364
C19orf6	3.69103666911821
POLRMT	4.10748592600156
ZNF146	9.14453875673553
MIA2	3.28266695552462
LY6G6E	3.26858982839143
EIF4E2	7.72477112598269
NENF	4.92341009707223
HOXB5	4.11529421627336
ZNF324	5.59734675043445
CUGBP1	4.12501641892136
ENTPD7	3.65912030013761
TTC13	5.76439226861382
GJB5	3.28983203420597
PRSS22	5.2249024117881
CYP3A5	3.37310941561029
MBOAT5	4.57537189778418
CUL4B	5.45968638062194
CENPJ	3.46577924087060
KIAA0664	5.85828412717944
PITX1	3.78409503260215
PDGFRB	5.47600350733707
RDX	5.25016437704306
CELSR3	4.11287693201025
JUND	6.56457237173582
ITSN1	5.33248898097829
CHRNB1	3.70302169697801
EHBP1L1	3.37463172098558
C19orf2	8.04303963629745
FETUB	3.10315043588907
CAMK2B	3.28024659124429
DCTN1	6.01263885947133
TNKS2	6.39113540149653
MRTO4	7.26993108167761
C1QBP	5.88453722905041
TTC3	7.95162506565932
NDUFB8	7.71958194432838
CADPS2	4.07583100061564
EDG2	6.30974736328491
MYF5	3.15040102857654
SEMA3G	3.38739379926455
IL23A	3.7540278934034
GJA9	3.90138095455466
R3HDM2	7.3219635916698
C5	4.08473654731048
SLC2A10	6.9017144118233
TRIM45	5.001315926861
TSP50	3.75793960056716
PAQR3	4.84846372570017
ANKRD26	3.42131828671171
TCP1	7.89460741463723
TMED7	7.56432570577913
CMA1	2.85558310723974
PTCRA	4.71280919001556
HCRTR1	3.47243390115244
FST	4.05524618679266
PAWR	3.92874841164133
LDLR	4.41096341661213
ASTN2	3.75939897289976
SCRN1	6.4985657227481
GPATCH8	6.79517722318919
KIF4A	6.46683399092598
TANC2	4.37527427008297
ZMYM5	3.73162221955073
PGM1	8.30904663083675
ZNF586	5.53838587309519
POLR3G	4.25142317626545
CPD	4.97130769780977
SNCAIP	4.14917123573398
DCT	3.50428874142985
HLA-DOA	3.58609966034589
TANK	6.86429460331832
RCAN1	4.41361398474467
UPK1B	3.95905087093345
DNAJB4	4.57905485643376
UGT1A8	3.07232645145739
LIMD2	3.43999189731266
HIST1H4L	3.37844819994979
PECR	5.56095211945987
HSPA2	6.23389288504003
SERP1	9.02925419538823
TACR2	3.64708321016524
NUP85	6.71944689645784
CD177	3.89825779776931
GPR135	3.31172462098655
PIGG	6.933615653092
LGR5	3.26346106035993
JAK2	3.74355595937975
DPYSL4	3.38252627218919
TM9SF4	7.00675083805272
PTHR1	3.44686736148561
SIRPG	3.32435856906985
ZNF264	5.86621329428724
BICD1	5.23742792994721
RAB5A	7.99342044162407
FLJ13224	3.14110303552991
METTL5	8.17452877050122
HERC6	6.46106933942767
CASP1	5.46347610429038
USP9Y	2.74153539208425
LRP1B	2.92365373309217
XAF1	6.6637309468183
PLA2G4C	3.95451485366085
APOA2	3.2407914777076
SPAG6	3.08483336086272
KALRN	3.11548711300314
SECTM1	5.3039288459388
THOC7	9.1296466701914
IFNAR1	4.36320436482132
TCTA	7.66825331556626
NY-REN-7	3.39236275996901
TALDO1	8.5490865197965
B2M	11.4208035892737
LPPR4	5.08908706149871
SQLE	6.99799147898955
SEPHS1	6.20764546726468
EIF5A	6.53485331489372
FAM49A	3.8991714881364
YTHDC2	4.65253756773274
EHD2	5.91271129679709
NCF1	3.71737687907883
SPG7	4.95369825143312
ZNF614	3.83828237586885
HOXA5	4.15999925733503
NUP133	7.7740353797305
FGF12	3.80519556337423
SLMO2	8.85184100081001
INPP5B	4.27977506401861
PPID	6.34837264867162
SNTA1	5.05342944028216
IL20RA	4.3462503553422
UBE2J1	5.46786471728942
CACNG2	3.46554921714523
GCM1	3.39620455827857
ELF1	6.56286391753315
TLR5	5.62948258231771
TCFL5	8.04099850347311
C1orf107	6.07438469655060
C19orf22	6.9529130821563
SAFB2	5.89710612049541
MAP3K7IP1	3.95625658877896
NCK2	7.17133380673228
OXA1L	8.6835087896227
KIAA0652	5.30947704773469
KLRG1	3.4497631366897
FRAG1	5.95754836058164
ZSCAN12	2.97066606874102
PSMD12	7.39489466261968
E2F4	5.30106520477678
CLEC4M	3.53669305553336
KIAA0999	4.87632105746866
CLDN10	9.8698530436779
MGC13053	4.3110676844839
TAC1	2.78901248344908
GYPA	3.39573428844387
HPCAL4	3.21712052476242
TRAIP	4.47615892672327
MEX3D	3.89620562853845
KIAA0232	7.49214108119723
ERCC8	4.59265229654193
NFAT5	4.21862161817525
GPX4	9.32142003748189
CSPG4LYP1	3.35367600162554
KIAA0368	7.04573900118832
FBXO3	6.255568184788
DVL1	6.28282458758329
CMKLR1	3.5960608531665
GPR157	3.39464886748873
TYMS	7.8409018868148
OR52A1	3.16732472781334
PEF1	6.98709778219612
ZNF750	3.84109467598667
ALG9	5.33451976401379
MCM5	5.23712095449413
SDK2	3.55072541718321
BAIAP3	4.01247740345111
RABGGTB	7.06339919600775
KCNK7	3.43796194185795
PTP4A3	5.25456415205227
ANKRD40	4.13188427156312
CALCOCO2	6.73869202330982
TMSL8	5.19628183597399
SNCA	4.24155175328212
ZNF551	4.68986545624081
HBQ1	3.51702582959794
ARHGAP26	4.25516403286996
GEMIN6	6.9399234131654
HRAS	5.48507640681868
KLRC4	2.73503865252996
BSDC1	6.06641541749443
DSC1	3.62138901894758
RNF43	4.83087743988279
NDUFAF1	5.84343029290414
MAP2K4	5.1662856955275
FOLR2	5.85198011994287
LYZL6	3.73033019583781
EPB41L3	4.24984968633965
TEKT2	3.51808918057899
CDKN2B	3.76229545111478
WSB1	6.04105015623689
ZNF480	3.82463793958591
MAP3K6	4.11709516929448
PROS1	6.95370135928588
PSMB8	7.0221662882049
HN1	6.91004438052335
MAS1	3.25411227509297
APOL1	6.08591343729043
CSHL1	3.41372204938571
ZBTB7C	2.86173107944262
AHCTF1	6.37255039145059
SAE2	9.79348325167354
ITGA2	4.32357955861468
AP2S1	9.29226320908516
P15RS	7.00698704679485
MME	3.57261638956683
VAT1	6.87455385597002
MAST4	5.35046848860051
TUFM	9.37490084397153
KRT33B	3.19362672184051
THEG	3.81272805908405
KCTD2	5.25846151407088
WDR26	8.31489906033313
MFI2	3.6028382741655
KRT34	3.03477864847965
NR4A3	3.38528762451293
SGSM3	4.39088293143593
ARSA	4.49211797115741
TOMM22	5.50202214951872
SOCS3	3.68916707181340
UNKL	3.60661474493785
POP4	9.04677098265646
BHLHB3	11.5341786617965
MALL	4.88858691472953
SOX15	3.3554068859929
CCNA2	4.72283014396327
PARK2	3.42436930117961
GPR124	4.95294595414613
TMEM132A	5.08664988293423
CGRRF1	6.51573183610022
RUVBL2	9.0829502503722
MCAT	6.06444395481983
WNT10B	3.92003485870457
ISCA1	7.1966941181141
RPAP1	4.0569573239178
C12orf48	5.67575485800593
RAI16	5.79131990832278
RPL27	9.35251064186501
EPN1	4.09850634570343
MAGI1	3.09726509258444
GBX2	3.3454675134047
SLC35A1	6.98833961851831
GAL	4.21752896618174
SLC14A2	3.44657423336197
RDH11	7.64173371168848
ZNF518	3.79386730165071
PCYT1B	3.30078027300942
AUH	7.53219847581264
EIF3H	11.1908503980644
KIF1B	7.65705562337285
MBD2	4.62316146815549
AMOTL2	7.18325131010105
C6orf120	5.92006594349734
PIGT	9.1592237092315
PSRC1	5.51006124565159
PLA2G10	4.23842077576393
ALAS1	7.43598430060245
FOXO1	6.1608771543419
C17orf62	7.35249824938993
KIF5C	7.15231718556355
DUSP10	5.05909537620802
CRLF3	6.5714404248252
CLCNKB	3.59043240267897
PSMA5	9.11058717208646
FARS2	5.56523505580147
CCDC28A	6.32635967226381
AMPD3	5.01169765926441
PIAS1	6.58674611900965
ADCYAP1R1	3.14464175184995
TMEM134	5.81350007232782
CDH20	2.98344944022768
FBXO7	8.49100654048822
FLJ14213	3.27815491852878
ZNF3	5.95579426458673
LRRFIP1	7.1670750729347
TMEM49	9.34914959576868
CNOT2	7.69818620342425
CBX2	2.96937835261501
ZC3H14	7.11330293621759
ALDH5A1	5.54545790497805
HNT	4.06255526839216
SERPINA4	3.09336533486957
FLJ20920	5.8967595881531
CRTAP	5.99295017473457
DDX50	7.83073240292033
STYXL1	6.97436487194429
TK2	4.6177892705741
BLVRB	7.99513855397489
STMN1	6.92080014968241
GUCA2A	3.85808878270996
DPP6	2.91830423369993
GALNT10	4.58744814458408
STK39	5.83980783892795
MMP24	5.08419689949962
CKS2	9.91713020357496
RHO	3.82927135781519
BANF1	8.57063306453066
CR1	3.02705960951540
RPS6KA2	4.73812721316046
HMBS	5.72319867211851
C20orf112	3.73138926622068
SLC25A24	7.43202430851982
MRPL22	8.14367654551294
SLC25A15	4.52068461548861
GADD45B	5.2242796542072
TDP1	5.65627275013692
ZNF287	3.50860033722082
DAAM2	4.31408379854205
C11orf57	4.96964798401624
RFK	7.27469933914603
ZFYVE9	4.08274499615331
TCTN3	6.71731286231182
STCH	6.27033340000414
LOC283871	3.74108797043699
NDUFB3	7.81461189879903
DEFB4	3.62925588684549
FPR1	4.46124423976525
FMNL1	4.03544449969734
SEPT7	9.57121680788048
PTCD2	5.76143344884499
GNLY	3.19440639456629
GRAMD1C	4.53678374810463
ZNF165	4.26117915448575
TR2IT1	4.33092836351897
ARMCX3	7.94780635050862
NDE1	5.73829918461663
MAGEF1	7.13291401947394
ITGA10	3.78469774069884
ARHGDIB	7.66644442179002
FSHB	3.72589844328819
ANXA2	11.2325712644889
HLCS	4.48110714005388
MCF2L	4.37850535248806
AK1	5.76585959513156
FH	6.28541760020298
LGALS2	3.79938291594018
SYNPO2L	2.90873389706684
KIAA1045	3.50037630948257
C1orf183	4.99353861063446
MAGEA8	2.89779792022723
DGCR8	5.13794845242636
GSR	5.4111726925712
NEU2	3.38469839272018
HIST1H4B	3.41231838650864
CACNA1C	3.14266769580955
FAM20B	6.38536162365494
HES2	3.30161438773889
PDCD6	9.25486455603876
INTS7	5.08705925280575
AMPH	4.40666979926444
UCKL1	7.26527809438304
ASB4	3.05289121502791
C10orf97	5.97463366060577
ALDH1L1	3.98730279050448
CCL23	3.23579221167553
OBSL1	5.01465562175201
SLC12A7	6.65258494085657
THAP4	5.54059963887088
RBM4B	5.04652138277726
OGFRL1	4.50600933129292
KIAA0831	5.8803496490004
C12orf11	11.057651852755
PPP1R15A	4.91460648482576
KIAA0240	4.65841406068562
CD1B	3.22350035028413
FCGR2A	6.06062634338106
MDC1	4.91574801941479
MAN1A1	3.79557320781000
KRT9	3.28962043395056
HTR1A	3.1511378128746
OCEL1	5.34059257296801
ATP11B	6.16785161816014
NLGN4X	5.77844645241471
FBXO34	7.22225217495259
ALOX12	3.67023762946453
RB1CC1	7.53623286589395
PCDH12	4.87788714524558
RPE	5.59175561955706
EIF4E	6.81173549306684
CSDC2	3.80473831606251
ABHD5	5.0711842583481
TMBIM1	6.56051476444006
PET112L	4.55875129082525
P2RXL1	3.28712461520557
F2RL2	3.41665348878299
TRMT1	6.49452981090334
IMPG2	3.72434449840986
LRRC32	4.64241962602728
BGLAP	3.57030473537450
HTR4	3.44674459057480
MRAS	4.71375557547944
TRAF6	4.66111579303193
AXL	5.37851739127572
ATP2C2	3.37603633756051
LMNB1	6.02946315794871
TELO2	4.7198428130788
PNPLA3	3.61611938497489
CSNK1E	6.75997024378848
SRP14	9.95938046152087
KCNQ4	3.51088221367731
PIK3C2B	5.79937046452191
C15orf15	7.56762852888642
TUBB2B	3.31760237524398
USP15	5.80585563387082
C12orf41	7.299760283818
CEND1	4.51139737396998
RNF31	4.89645574971935
TCEAL2	4.21807657846434
PTGER2	5.51273033733354
UBN1	6.51826883123526
SLC5A7	3.09137904931912
SLC31A1	5.84072117157993
ADAM29	3.44430656739811
ST7L	4.56878070383810
GFOD1	4.96022877109215
CTNNA1	9.14295104855984
HRBL	3.93829152866641
CBX4	3.60733889345347
NTRK2	3.62051931608265
FOXN3	5.19485617597343
MFGE8	5.23675334424096
PFKFB2	3.7394145424144
TAS2R4	3.5684851212073
SH3TC2	3.31813950640967
IL10	3.24555241612347
PXMP4	7.08159314726622
RNF167	6.33006971422057
PRMT5	7.53141906194123
TSKU	5.34985419892244
ATPIF1	8.95703568864529
ETV3	3.17148911894228
PAK7	3.13184408974993
PDLIM1	8.6752419730826
CEP63	5.56520506720419
WDFY3	5.00771887715473
RNF126	4.56432907867679
DPM1	9.92526693051016
CLIC4	6.2787642102928
ACR	3.80367895379385
KLK7	10.7546973150346
ALOX5AP	7.92312986931023
LRP1	5.53812781920393
TNK1	4.85103031741394
TAS2R9	3.20757785224879
ZNF16	6.48118969048314
POLR1B	5.98103780888783
SLC8A2	4.08756659364114
OLFM4	2.94807112923733
TACC1	5.7182463680061
SAMHD1	6.8996955496143
ATP13A2	5.40154230253761
KRT4	3.31700954658325
PAX6	3.58740991519594
SCG2	5.69756034423974
SLC17A6	3.21599756565077
TUBB4	4.33286166684365
PADI4	3.11102340753488
FMO3	3.10099864148224
NLK	3.70552682281388
POU4F3	3.08439481002341
MDM2	3.42398491207379
CAPNS1	10.1734670085314
SDF4	6.93373936355576
ITGBL1	5.69246183600145
TAP2	3.87805549795052
OR2C1	3.77852194990573
KLHDC3	5.73960665180867
EFHD2	5.70848371364576
GALR3	3.57839250218641
NBEA	5.60103794293436
ABCA6	3.51206141675216
ABBA-1	3.67762814312934
GNAI1	5.09117321491361
CLDN3	8.78831010537407
AKT2	3.52946308293641
EGFR	4.11531549174603
VPS4B	7.38678569669894
RBM16	7.56627601756917
GALNT6	4.0208711159641
ZDHHC3	6.19729994554619
SLC25A4	6.21042402517871
CYB5B	5.03588862127482
NDRG1	8.22577773304787
SESN1	5.11936608193975
GBE1	6.68723021695343
MRPL46	5.56928406376696
CLASP1	5.50878757949879
FARP2	4.33767416250657
ACOT11	4.04400048597201
LDHAL6B	2.89583900761797
MAPKAPK3	5.64782190995493
NCAM2	3.10943582645507
AFAP1	4.7172099274366
PRKD2	7.03163440801224
OR2H2	3.34898702925477
ZFP36L1	7.7325886413832
DZIP1	6.0162196602547
GPR161	3.87613919686748
RNF146	5.20491645807464
NKX3-1	4.12080612836448
CCNB2	7.33083606750624
ZNF10	3.9732964868736
WDR74	5.2150353914179
FAM134A	7.5284699689452
PCNP	8.41032130098003
PURA	5.71165857233609
DNPEP	6.57004514610596
ERBB2	5.57384466242296
CREB1	5.87695678039579
NEO1	4.68447908024963
DDX3Y	3.28059578182585
RPS3A	12.2852636382882
MXRA7	9.6490121685448
LGALS3	9.35733252128217
GLT8D1	7.80399026402336
TMPRSS3	5.42266023473043
UPB1	3.06329681830670
LAT	4.44760200211938
CLDN14	3.60639357740125
DHX38	4.38344840903068
KCNA3	3.34780963069443
BTBD1	7.37238207066656
TARS2	5.77659648239958
SKIV2L2	8.16829965275742
ABCF1	6.57306754821487
CDT1	3.18233433524317
ZHX2	7.62113588964258
FCF1	5.1447254494125
LRRC49	4.32372467603891
GUCY1B2	3.69935153081129
CD28	3.45888842644905
SMARCA4	5.57673563087166
SEPT2	9.3197401932501
SOHLH2	3.13402171133138
MCOLN3	4.95995808066053
LRP8	5.76784074773482
TAGLN3	3.91891708815943
MASP2	3.67206973244791
GPATCH3	4.56046170382686
TTRAP	8.08539773398968
AGL	7.28108430854118
NFE2L3	4.41082448613876
PSD4	3.87599386055633
PALMD	4.09097590919663
CCNB1IP1	7.52055669897215
TMEM43	7.54211946495297
OBFC1	5.77811754606746
STAT5B	4.67863860561772
C14orf79	4.51146059483892
ENPEP	3.88219272267619
SSB	8.19561941645271
SCT	3.34956929452949
TIMM23	6.54854255036074
SKI	4.01028769495964
SLC22A13	3.17871013144331
AKAP3	3.63665581561224
OAS2	5.0002340494018
KIAA0423	7.03680914663509
SEC61G	9.25098751233044
CAPN11	3.09484363433554
TMEM50B	7.29956215216902
DEGS1	8.50629123526577
ARHGEF4	3.52184325972704
DBNDD1	4.34860362919744
TBL1XR1	4.50861943728794
FAIM	6.13460727623916
SP140	3.29328373890869
G6PD	5.88297433735624
NUDC	7.31529483897325
GABRP	2.97596837201553
SCARA3	5.20820919951549
TACSTD2	5.27410013250841
EIF3J	6.67752782140569
PPP2R2A	8.09672641263312
CPA3	3.88825477612197
PVALB	3.1080108700424
BCAT2	7.64893298013444
MFN1	5.72938943771888
F10	3.39440682497718
