Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D04_458648
DDHD2	7.2508237611552
UPF3A	5.65431632899758
LAGE3	5.54922074653159
GNRHR	3.12082415939331
UNC13B	6.03240681705236
TTLL4	5.32932649759307
PPBP	2.88440931973049
HTR3A	3.25689914035769
SDC2	3.57678924938851
ANKRD49	6.72565249964828
BTF3	9.10941127565846
COX7A2	10.4334463799468
SARS	7.73390770309468
C13orf18	3.88626880418526
CACNB1	3.87734817218716
QKI	5.43565373063934
SETMAR	4.50550084456860
LAMB4	3.07353605891996
MAN2B1	5.51347894831314
EML3	4.76708998657089
ACADL	4.84620790437454
OFD1	7.93054831342762
CGA	3.56791361342971
EIF3EIP	9.68667587871973
PEX16	5.00716246666687
GNG12	7.15222773689124
HABP4	5.28504557978265
CNTN2	3.56262464460968
ASNSD1	6.7046338026385
FUT4	4.27114838890615
DBH	3.53893889326145
CD53	5.20776430712389
HIST1H2BJ	3.79065434523415
TFAP2B	3.40341673419686
ACF	3.45497671334566
TMEM11	5.8152150919388
CDH8	3.3285898824764
C3orf32	3.17133044679470
AGPS	4.27221984689804
C4orf18	3.23642140759503
PCCB	5.61184543573701
IPO13	5.15017198488967
PECI	8.50669026286233
UNG	8.04179131180329
C6orf105	3.81990512787295
GSTP1	8.35893190375892
SUV420H1	7.3154977319208
ARHGAP15	3.59161502117699
LTBR	6.31508859973329
TDRKH	3.49154389189651
PSG4	3.52910462999172
SLC9A3R1	6.12175703671302
NBPF3	9.37645583970883
SLC9A3	3.67273253097893
OSBP	6.60697872779029
PRR5	4.01694818314589
CHMP7	6.06989550576383
ADRA1A	3.08987020736839
ASAH1	7.11831441498226
FKBP4	7.43673301573615
ZNF350	5.00232213173072
DOM3Z	5.11115095639469
GIPR	3.76884741320714
AHI1	4.76652486473018
BST1	3.76513694623619
NCR2	3.77302306992498
NADSYN1	3.65841242622764
UBE2W	6.06316430904856
RGS14	3.78107140427228
KRT15	3.76703874962736
SCN11A	3.84678741899989
GFI1	4.17917333856877
FHL1	3.76406814244457
SMC6	6.79234667450893
GATA1	3.52083002133411
OSGEP	5.086759361889
ARMC6	4.45855668089056
HK3	3.43322846496697
PSMD5	6.82387089348235
RSU1	7.07010226847991
RPL4	11.6505783720497
MAD2L1	7.81097243576489
RBPMS	4.68811026801678
EIF4A3	8.44283747156752
E4F1	5.31155237733219
DLEC1	3.40683144287521
PRPF3	5.66232024148056
EMR1	3.09918132284537
CHMP2B	5.6988090363891
CAMSAP1	5.07809476416632
RPS21	9.6414335215882
XCR1	3.35877526407849
ARID5A	4.24452483705979
RBM6	6.49681770176094
UBE2N	8.12476516980753
KLF4	4.92426857920208
MGC4172	4.09588599192462
LMO4	6.97972879871131
KLKB1	3.44343353549311
HDAC3	6.02538173577687
HP	3.63701561634876
SCHIP1	4.38128047817481
BTK	3.88180264314636
KRCC1	7.88150021227369
PRND	3.25887825433094
C6orf27	3.30620607590229
PIGL	3.40743919568635
CLCA1	3.42203100703755
C1orf112	5.90780818661411
OLFML2A	4.49175195169817
HUS1	4.19502159654052
SFRS6	7.27240938120289
CXCR7	8.17434970535488
UIMC1	5.42757129504592
FXYD2	3.29696912297452
GOT2	7.71426816023287
ZNF667	4.67293674795620
TFEC	3.59554467078213
ATP7B	4.480378150296
RAB38	5.16757342076046
POLD2	6.99124355468639
PPM1H	6.31965103717331
DCX	3.25212140910095
NFYC	5.57756424676215
ZNF228	4.51137698344239
KIN	6.45297063760083
PLSCR4	4.29251303816629
HIST1H4I	3.58605623964735
PPARGC1A	3.48089322621772
HIG2	6.8696640597228
KCNK10	3.93175295200113
EXOC1	6.45661811764939
OR6A2	3.42937749593569
ETFA	8.10700821896313
PDAP1	5.25025316062555
C19orf6	3.49682050496699
POLRMT	4.08977049909815
ZNF146	8.696830450793
MIA2	3.0968444570305
LY6G6E	3.24578348794692
EIF4E2	8.20100932430169
NENF	4.83382896313436
HOXB5	5.46793310778023
ZNF324	5.57657833839192
CUGBP1	3.71066782954790
ENTPD7	3.75351730926533
TTC13	4.67099913713114
GJB5	3.60132353055022
PRSS22	4.46131844107372
CYP3A5	3.32220269064997
MBOAT5	3.9596617835024
CUL4B	4.62064459814021
CENPJ	3.71830103993512
KIAA0664	5.8992297675745
PITX1	4.16830409107858
PDGFRB	4.23270782803982
RDX	5.68054002252928
CELSR3	6.70437882386036
JUND	5.78836079158241
ITSN1	4.87613938426784
CHRNB1	3.5043509408884
EHBP1L1	3.69993384171272
C19orf2	7.06396823092543
FETUB	3.16495939061738
CAMK2B	3.52720028600476
DCTN1	5.80006441774877
TNKS2	6.37296652578964
MRTO4	8.01216296415917
C1QBP	5.56221144153232
TTC3	7.35288869589357
NDUFB8	8.08543663695853
CADPS2	6.54094945533299
EDG2	5.03433603233921
MYF5	3.08574085441488
SEMA3G	3.60899235592539
IL23A	4.18342185283413
GJA9	3.6152978066786
R3HDM2	6.85179468831422
C5	4.38731635407691
SLC2A10	6.9127359623703
TRIM45	5.61263411444153
TSP50	4.02568266377729
PAQR3	4.17699258239316
ANKRD26	3.79326166458377
TCP1	8.645102951636
TMED7	5.69654288955574
CMA1	3.17526719842995
PTCRA	4.45904169691464
HCRTR1	3.58868535981768
FST	3.83075087177035
PAWR	4.37667600964628
LDLR	3.96978550297303
ASTN2	5.09911966780452
SCRN1	6.63307471071882
GPATCH8	5.76600998765973
KIF4A	7.97703084928292
TANC2	3.68679939205385
ZMYM5	3.36823307842004
PGM1	9.24353734670048
ZNF586	5.30525839760006
POLR3G	3.93034410344227
CPD	5.54038668099933
SNCAIP	6.36762057623238
DCT	3.49695614925550
HLA-DOA	3.42836375113713
TANK	5.43960315255914
RCAN1	4.1669301613927
UPK1B	3.64057880082741
DNAJB4	5.32602838282889
UGT1A8	3.17912716125949
LIMD2	3.58361111625231
HIST1H4L	3.49034803662292
PECR	4.40769617501471
HSPA2	3.77324426522854
SERP1	7.9161837111615
TACR2	3.15581047325767
NUP85	6.93730188351965
CD177	3.28854239482977
GPR135	3.18994894644862
PIGG	5.87392279758966
LGR5	6.36530949186621
JAK2	3.76615743195928
DPYSL4	3.72171022857414
TM9SF4	5.59426160839707
PTHR1	3.59310031211917
SIRPG	3.00829388290044
ZNF264	5.10378499399354
BICD1	4.41387890301101
RAB5A	6.52961678048666
FLJ13224	3.40673894758424
METTL5	9.03754661883324
HERC6	8.35047860539322
CASP1	4.61060461637768
USP9Y	2.80102171093768
LRP1B	2.9960399148421
XAF1	8.02240997726652
PLA2G4C	3.98905722621684
APOA2	3.39833949494682
SPAG6	3.29094031805969
KALRN	3.21456636549831
SECTM1	5.68396158034784
THOC7	8.86396513961661
IFNAR1	4.92447691297828
TCTA	5.41180796567318
NY-REN-7	3.23651892373188
TALDO1	9.57107187818213
B2M	12.0107688181653
LPPR4	3.2484932435328
SQLE	5.49375200214196
SEPHS1	8.04336093634485
EIF5A	5.54627276041917
FAM49A	4.30761996566153
YTHDC2	4.04996534235961
EHD2	3.86584784177108
NCF1	3.58424228694900
SPG7	6.25547756662918
ZNF614	3.57487873998209
HOXA5	6.4056201022574
NUP133	6.98480583192121
FGF12	5.84108065931574
SLMO2	7.23574824969772
INPP5B	4.95528974995739
PPID	5.64185220509126
SNTA1	5.41203379326466
IL20RA	4.05845786046829
UBE2J1	5.53288796309541
CACNG2	2.96415240519235
GCM1	3.51402606108323
ELF1	5.93016351189151
TLR5	4.55515337123675
TCFL5	6.66654638397975
C1orf107	4.60847051550622
C19orf22	5.50622076443654
SAFB2	5.67159041128625
MAP3K7IP1	3.99657925443905
NCK2	8.82436737826016
OXA1L	7.81217534655612
KIAA0652	5.99376248327184
KLRG1	3.27570210498358
FRAG1	6.65759496521937
ZSCAN12	3.08307056383430
PSMD12	6.13662993140989
E2F4	5.01513426961868
CLEC4M	3.63443097859347
KIAA0999	4.29747438792701
CLDN10	5.40515691815526
MGC13053	4.28097404704429
TAC1	2.83849802099587
GYPA	3.40922336269760
HPCAL4	3.22966758554532
TRAIP	5.00916484853498
MEX3D	4.44892565595791
KIAA0232	6.37888551800021
ERCC8	4.68023835544279
NFAT5	5.95746059570956
GPX4	9.23145587758972
CSPG4LYP1	3.06992663675226
KIAA0368	5.94263620240084
FBXO3	4.69212017979773
DVL1	6.85650208800133
CMKLR1	3.65192190389004
GPR157	3.37368773577475
TYMS	9.4741729481647
OR52A1	3.20489556848936
PEF1	7.39965526354632
ZNF750	3.73084697837679
ALG9	4.49514480099916
MCM5	5.88575659582542
SDK2	3.51235009860697
BAIAP3	3.66550301703434
RABGGTB	6.25676312041956
KCNK7	3.36276935529531
PTP4A3	4.96296605951123
ANKRD40	4.06212175276191
CALCOCO2	5.76061448047891
TMSL8	6.63766110819588
SNCA	4.0427551634471
ZNF551	6.18354028184083
HBQ1	3.30297548793561
ARHGAP26	3.83407576049022
GEMIN6	6.21112678064077
HRAS	6.29805375518633
KLRC4	2.96518679503916
BSDC1	5.75362788656112
DSC1	3.63630942401771
RNF43	5.85177229387868
NDUFAF1	6.0252115594838
MAP2K4	4.79200512937269
FOLR2	4.01500202753225
LYZL6	3.61639874966982
EPB41L3	3.25140367173834
TEKT2	3.90268074470124
CDKN2B	3.52430783890506
WSB1	5.64747632283284
ZNF480	3.6807739293927
MAP3K6	4.85269341881284
PROS1	3.4324089832854
PSMB8	7.99802144535018
HN1	7.73969945259892
MAS1	3.64061377159811
APOL1	4.30813207188144
CSHL1	3.50863430615249
ZBTB7C	2.96288329993374
AHCTF1	6.01383208478635
SAE2	9.67444196955445
ITGA2	3.72721978937494
AP2S1	10.0786625933185
P15RS	7.70796727936596
MME	4.79303240073951
VAT1	6.06281264783979
MAST4	5.21597876081937
TUFM	8.67687701240993
KRT33B	3.80591003587051
THEG	3.80226657461552
KCTD2	5.03497640497053
WDR26	7.86539375152935
MFI2	3.37619018684631
KRT34	3.28759543761434
NR4A3	3.54841120043844
SGSM3	4.06589565335727
ARSA	3.79207684168757
TOMM22	4.59980549265093
SOCS3	3.62505942976133
UNKL	4.16549956621192
POP4	8.5507217775132
BHLHB3	8.63400337531961
MALL	3.76879664239248
SOX15	3.3230661710299
CCNA2	5.8240203134481
PARK2	3.14913091215798
GPR124	3.97911734028953
TMEM132A	6.77181928586404
CGRRF1	5.90167464404897
RUVBL2	9.28688794813531
MCAT	5.34468709053638
WNT10B	3.28609210120154
ISCA1	6.60394231280915
RPAP1	4.33385457055446
C12orf48	6.2353398212495
RAI16	5.36539974216238
RPL27	8.9241226642118
EPN1	3.99216109875829
MAGI1	3.57030010232974
GBX2	3.35764368104223
SLC35A1	7.87435760630976
GAL	3.77578457214598
SLC14A2	3.27085591830535
RDH11	7.99602215182879
ZNF518	4.11699637351383
PCYT1B	3.55085514781115
AUH	7.06734589260476
EIF3H	10.1620149323969
KIF1B	7.01582676828796
MBD2	4.71959844583099
AMOTL2	5.29904629540155
C6orf120	6.05392488749369
PIGT	9.12647730741198
PSRC1	5.78630273519488
PLA2G10	3.876516946565
ALAS1	7.56358324379666
FOXO1	4.56491212253977
C17orf62	5.29868644214404
KIF5C	5.1159878890421
DUSP10	4.73506458750141
CRLF3	6.1811072047068
CLCNKB	3.27308714350297
PSMA5	9.1949868913453
FARS2	5.3846320001605
CCDC28A	6.41853658213819
AMPD3	4.10452117340063
PIAS1	6.62618002818191
ADCYAP1R1	3.39425111130301
TMEM134	5.66520404536705
CDH20	3.03734653296206
FBXO7	7.20459293399502
FLJ14213	3.74810100313083
ZNF3	5.31651287370105
LRRFIP1	6.12325643976207
TMEM49	7.48120090219204
CNOT2	7.12901867013514
CBX2	2.99379417848058
ZC3H14	6.73267972126249
ALDH5A1	5.46858688156425
HNT	3.31162817815938
SERPINA4	3.11357335737473
FLJ20920	5.50382695087564
CRTAP	4.53358353687604
DDX50	7.46628461627091
STYXL1	7.71631217886503
TK2	4.55784345138985
BLVRB	7.34142598064299
STMN1	7.75710765597255
GUCA2A	3.28039514209301
DPP6	3.01682035696681
GALNT10	4.48042758288289
STK39	6.90285689886871
MMP24	4.40159646439377
CKS2	10.9392929619526
RHO	3.76467421231685
BANF1	9.05093022494221
CR1	2.88541244676863
RPS6KA2	5.02038080241692
HMBS	5.47731730597733
C20orf112	3.45836705986271
SLC25A24	6.41082125202985
MRPL22	7.63973118990963
SLC25A15	5.03447390268613
GADD45B	4.41597059030831
TDP1	6.6218004828962
ZNF287	3.22134402736284
DAAM2	4.69264965922694
C11orf57	5.02338601427438
RFK	7.48033389375004
ZFYVE9	4.48687110223308
TCTN3	6.226963056855
STCH	5.73957348515046
LOC283871	3.78701765288243
NDUFB3	8.21189260077634
DEFB4	3.56712284968077
FPR1	3.66701124456834
FMNL1	4.04270173505899
SEPT7	10.0353615997590
PTCD2	4.98274539801908
GNLY	3.47530001596674
GRAMD1C	3.5742401087623
ZNF165	4.19963535522279
TR2IT1	3.80283896773243
ARMCX3	7.24420063718174
NDE1	6.46635009419037
MAGEF1	7.90505907951054
ITGA10	4.20194261923877
ARHGDIB	7.49550081157776
FSHB	3.65824918902955
ANXA2	10.6269509999388
HLCS	4.10798150758705
MCF2L	4.10043697087564
AK1	5.00413180829592
FH	5.61523066799342
LGALS2	3.54774097680619
SYNPO2L	2.87541471253968
KIAA1045	3.37020195788761
C1orf183	4.90842963826696
MAGEA8	3.40788129623504
DGCR8	4.56600745417097
GSR	4.80365658809926
NEU2	3.37993475224578
HIST1H4B	4.0434208488014
CACNA1C	3.34017867736937
FAM20B	6.19205030384349
HES2	3.19780025898905
PDCD6	9.73664419158654
INTS7	5.42037365627248
AMPH	7.84642055082253
UCKL1	6.73417343856728
ASB4	3.11958677131429
C10orf97	4.82153344009579
ALDH1L1	4.02630105032811
CCL23	3.21103897349872
OBSL1	5.61310565307516
SLC12A7	8.02097519290356
THAP4	5.34065735650955
RBM4B	5.34921953154026
OGFRL1	4.59073117443820
KIAA0831	6.36322642605801
C12orf11	6.95263488405755
PPP1R15A	4.37143089519784
KIAA0240	4.76939719816153
CD1B	3.06617658580011
FCGR2A	4.30425299183903
MDC1	6.05435673225988
MAN1A1	3.4794520548961
KRT9	3.49253560661937
HTR1A	3.30616532087581
OCEL1	3.69214625921379
ATP11B	5.66709605382244
NLGN4X	3.72035637153161
FBXO34	7.45677614060856
ALOX12	3.46730777366111
RB1CC1	6.8714993940319
PCDH12	3.75259512776991
RPE	5.45954556046129
EIF4E	5.51540713359266
CSDC2	3.97026153697445
ABHD5	5.22652200025017
TMBIM1	6.25437773751557
PET112L	4.26623580521319
P2RXL1	3.28710192278580
F2RL2	3.24219123852276
TRMT1	4.4034519719402
IMPG2	3.25152213961746
LRRC32	4.36031115419391
BGLAP	4.07748319386992
HTR4	3.3342828342426
MRAS	3.63604307408288
TRAF6	4.79940939955183
AXL	4.10170899714116
ATP2C2	3.52853602294925
LMNB1	6.00128465421706
TELO2	4.66334669130081
PNPLA3	3.56466144488002
CSNK1E	6.18751246657324
SRP14	10.7823186951938
KCNQ4	3.61655131156360
PIK3C2B	4.54897496811309
C15orf15	7.77791304483811
TUBB2B	5.18772478668035
USP15	5.42633655367239
C12orf41	8.00612007391784
CEND1	3.42981764944111
RNF31	4.83482814499706
TCEAL2	4.20419633895796
PTGER2	3.7704964423868
UBN1	7.76356596255723
SLC5A7	3.14575835667551
SLC31A1	6.50372955337356
ADAM29	3.1923775556247
ST7L	4.1999236094966
GFOD1	4.65965876194477
CTNNA1	8.73739889097549
HRBL	3.69614710732788
CBX4	4.04592476569308
NTRK2	3.53296534487601
FOXN3	5.32372659984611
MFGE8	4.72268445717041
PFKFB2	3.62179701819124
TAS2R4	3.71401299148792
SH3TC2	3.16131874768102
IL10	3.3888245380236
PXMP4	5.16829138826094
RNF167	6.52334108351666
PRMT5	7.26533275608005
TSKU	5.58250610363884
ATPIF1	9.20532911458525
ETV3	3.31759920125722
PAK7	3.70774321613213
PDLIM1	8.70840814430947
CEP63	4.2336830106947
WDFY3	4.55703826312605
RNF126	4.52887816766726
DPM1	8.82578750205021
CLIC4	6.12405329632712
ACR	3.73889401888204
KLK7	3.72576949709453
ALOX5AP	4.1781405276906
LRP1	4.39759669325221
TNK1	3.93036846938695
TAS2R9	2.95263461747344
ZNF16	4.7954416213753
POLR1B	5.24208508934162
SLC8A2	3.58700398022820
OLFM4	3.21106809456452
TACC1	4.5342488489703
SAMHD1	8.21807702203032
ATP13A2	5.06444444822791
KRT4	3.66431923815307
PAX6	8.69161829872153
SCG2	3.46256068359746
SLC17A6	5.81894995330424
TUBB4	3.53205813626764
PADI4	3.15588349146442
FMO3	3.14725679421994
NLK	4.10738199986523
POU4F3	3.2369224945348
MDM2	3.43450670136676
CAPNS1	9.80182201213718
SDF4	6.99639340505787
ITGBL1	3.06481330578065
TAP2	4.13006193718143
OR2C1	3.52331475842344
KLHDC3	7.43914720129516
EFHD2	4.89039268888486
GALR3	3.89606387087107
NBEA	4.1097026698525
ABCA6	2.99663148794203
ABBA-1	3.82148945318259
GNAI1	5.24508522757972
CLDN3	7.09408235830551
AKT2	3.32657198673063
EGFR	3.89214496203341
VPS4B	7.10228795639022
RBM16	7.94801496811305
GALNT6	8.0316948094241
ZDHHC3	5.74996525190879
SLC25A4	5.64288935089729
CYB5B	5.48736693594444
NDRG1	5.88499464729665
SESN1	4.95848642920189
GBE1	7.75751626195946
MRPL46	5.59912830291635
CLASP1	6.1253089357334
FARP2	4.19179179170453
ACOT11	3.60970809918191
LDHAL6B	2.87208631723478
MAPKAPK3	5.91825536518288
NCAM2	3.23649308551713
AFAP1	3.92540068608789
PRKD2	7.29586280078377
OR2H2	3.45771552485677
ZFP36L1	8.17626006001067
DZIP1	4.93162816943194
GPR161	4.38829877140687
RNF146	5.07587636292971
NKX3-1	4.02759996414672
CCNB2	9.3570093434497
ZNF10	4.96744061885485
WDR74	5.36798869510547
FAM134A	7.5865096293764
PCNP	7.99262004100065
PURA	5.31558341383312
DNPEP	6.75418574421617
ERBB2	4.82069755669575
CREB1	5.37382338705574
NEO1	6.06967068731636
DDX3Y	3.20423395822193
RPS3A	12.1734477935795
MXRA7	8.15949489822765
LGALS3	9.43853553105324
GLT8D1	7.63874092588458
TMPRSS3	6.52938873033809
UPB1	3.82560439827853
LAT	3.77612686535039
CLDN14	3.6616173066906
DHX38	4.77890378837334
KCNA3	3.23443724599047
BTBD1	8.20176737334873
TARS2	4.77236260318611
SKIV2L2	7.12586999201382
ABCF1	8.06427717322089
CDT1	3.41295767649415
ZHX2	5.59228103035876
FCF1	4.73081899850298
LRRC49	4.75992017521075
GUCY1B2	3.59293475983069
CD28	3.27749883044613
SMARCA4	5.61816545971512
SEPT2	9.8707071155167
SOHLH2	4.00500306143911
MCOLN3	4.57591980709155
LRP8	5.62885844452519
TAGLN3	3.64215506306688
MASP2	3.50190094754364
GPATCH3	4.52489962993038
TTRAP	7.32241768080976
AGL	7.62778656160612
NFE2L3	5.29612447356275
PSD4	4.16045696916027
PALMD	5.56753337213659
CCNB1IP1	8.14280120098753
TMEM43	5.71514518135667
OBFC1	4.30118762020307
STAT5B	4.17059733513865
C14orf79	4.47281898132264
ENPEP	3.69188555030107
SSB	8.45512751453622
SCT	3.31143458020917
TIMM23	5.56988214048414
SKI	3.82114315537832
SLC22A13	3.08233797381867
AKAP3	3.78441349275539
OAS2	6.88926191918579
KIAA0423	5.69201064110191
SEC61G	8.92806171755631
CAPN11	3.14582193670711
TMEM50B	7.35008615672925
DEGS1	5.44276459117056
ARHGEF4	3.42578165055051
DBNDD1	3.95460137806732
TBL1XR1	5.14465979857516
FAIM	4.45793114991422
SP140	3.28159261970473
G6PD	6.54134870280748
NUDC	7.97133339914218
GABRP	3.30755757242221
SCARA3	4.59104792370345
TACSTD2	5.13674412996326
EIF3J	6.67021298828097
PPP2R2A	7.80364387792447
CPA3	3.36993980875333
PVALB	3.17539604561182
BCAT2	7.5174020746448
MFN1	5.60106878322423
