Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H02_516290
C5	3.90310522591165
SLC2A10	5.29979800678886
TRIM45	5.7356245038613
TSP50	4.5684028946369
PAQR3	5.4835769264352
ANKRD26	3.42936727900005
TCP1	7.75450169986671
TMED7	6.25944071308307
CMA1	3.56225139276995
PTCRA	4.38207857537948
HCRTR1	3.49127621999217
FST	6.46171623991244
PAWR	4.03326082985024
LDLR	5.8109899829719
ASTN2	3.77125903685036
SCRN1	6.81211030762933
GPATCH8	5.01714347015852
KIF4A	6.88715087636158
TANC2	3.97409226857204
ZMYM5	3.97536170289769
PGM1	8.42602821517154
ZNF586	5.85307297712472
POLR3G	3.69081752533802
CPD	5.00681708310208
SNCAIP	3.57041349182608
DCT	3.42686757591834
HLA-DOA	3.69086227300499
TANK	5.92515381269642
RCAN1	3.69489855166435
UPK1B	6.85128219753126
DNAJB4	4.55810980082722
UGT1A8	3.17449143534718
LIMD2	3.70538633932904
HIST1H4L	3.5164778095703
PECR	5.59344629154498
HSPA2	7.79348265632168
SERP1	8.63751562685197
TACR2	4.59014202312954
NUP85	6.99158291247754
CD177	3.65191697839546
GPR135	3.43668053827073
PIGG	8.0051034908851
LGR5	4.65348309472509
JAK2	3.63515215419761
DPYSL4	3.38030225327114
TM9SF4	5.99230565235528
PTHR1	3.41300701976416
SIRPG	3.5504612237301
ZNF264	5.55626478920469
BICD1	5.60361989363284
RAB5A	6.77736579379257
FLJ13224	3.5120750442206
METTL5	7.95624010191146
HERC6	5.89938587478634
CASP1	5.31447094975056
USP9Y	2.82494107114652
LRP1B	3.82567300426886
XAF1	5.32332364365084
PLA2G4C	4.07869093005437
APOA2	3.43600197124847
SPAG6	3.34167273334419
KALRN	3.76286912381999
SECTM1	4.58647148964576
THOC7	8.33754241883168
IFNAR1	3.70278481867572
TCTA	5.30582435232434
NY-REN-7	3.26104669486204
TALDO1	8.36233113747838
B2M	11.4355078743471
LPPR4	4.17763760620205
SQLE	5.8351341561028
SEPHS1	6.51972562481929
EIF5A	6.35716926309157
FAM49A	4.81217564040004
YTHDC2	4.0044836645187
EHD2	4.21733459739882
NCF1	3.76574813070155
SPG7	5.31156803669601
ZNF614	4.13796548898805
HOXA5	3.21026080734782
NUP133	6.8405134459269
FGF12	3.78792108670664
SLMO2	6.90667943132221
INPP5B	4.45962772806898
PPID	5.46060250156807
SNTA1	3.76798638914679
IL20RA	3.3974518996251
UBE2J1	5.0021701638695
CACNG2	2.86817937362770
GCM1	3.47988965048294
ELF1	5.97558377846705
TLR5	4.87014033092203
TCFL5	5.13839399393549
C1orf107	5.25766176593986
C19orf22	5.85578610869574
SAFB2	5.8911174819703
MAP3K7IP1	3.87291371294128
NCK2	7.27284716579167
OXA1L	9.04158613254796
KIAA0652	5.83160201951139
KLRG1	3.42605496861117
FRAG1	5.40902235249412
ZSCAN12	3.14425026904421
PSMD12	6.70131280825942
E2F4	5.32360443299765
CLEC4M	3.66358948233335
KIAA0999	4.52585698037301
CLDN10	9.63398154298808
MGC13053	4.11035586123119
TAC1	3.03691878567588
GYPA	3.26252874556196
HPCAL4	3.25561255535588
TRAIP	4.5214469640705
MEX3D	4.21597609554785
KIAA0232	7.64691143681519
ERCC8	4.45394138017582
NFAT5	4.97960678940407
GPX4	9.63580810974353
CSPG4LYP1	3.13675054358651
KIAA0368	4.81491127835974
FBXO3	5.87077643139558
DVL1	5.50876775641815
CMKLR1	3.88599094627258
GPR157	3.54959491695840
TYMS	8.58813038023037
OR52A1	3.51453492338117
PEF1	7.6767339262818
ZNF750	4.01672039988291
ALG9	5.65431053747788
MCM5	5.85702535657834
SDK2	3.4759964592831
BAIAP3	3.99634409406046
RABGGTB	5.82189482161202
KCNK7	3.52819475112267
PTP4A3	5.41973430200463
ANKRD40	4.01522974189132
CALCOCO2	6.20779632370775
TMSL8	8.67473353851027
SNCA	5.5221083145329
ZNF551	4.29437871723346
HBQ1	3.54205166763474
ARHGAP26	4.4502120951973
GEMIN6	6.43912639785596
HRAS	6.19539308513875
KLRC4	2.76491895753881
BSDC1	5.59385907836107
DSC1	4.21947948698259
RNF43	4.95634992216996
NDUFAF1	5.19928278313012
MAP2K4	3.60931876265974
FOLR2	4.62045443359825
LYZL6	3.58091224732528
EPB41L3	3.35345848540481
TEKT2	3.49288957292765
CDKN2B	3.53350606942888
WSB1	6.34929918398451
ZNF480	3.45108782940092
MAP3K6	3.86031124438718
PROS1	5.56424626594395
PSMB8	6.94361540056935
HN1	9.81183885599611
MAS1	3.39604302650345
APOL1	4.49964020777708
CSHL1	3.32433535596792
ZBTB7C	3.1760174269872
AHCTF1	5.36570049122305
SAE2	8.76313697588344
ITGA2	3.9458286912839
AP2S1	8.50612498155366
P15RS	5.25957576250465
MME	3.99585908404554
VAT1	4.91719085849536
MAST4	4.62966944866077
TUFM	9.6659423073039
KRT33B	3.242762128978
THEG	3.90373008514632
KCTD2	5.5785324371895
WDR26	8.8194531043782
MFI2	3.53269561989193
KRT34	3.25320723055517
NR4A3	3.49790286660758
SGSM3	4.16742641533209
ARSA	4.05087925675817
TOMM22	5.12067610848543
SOCS3	3.56329078432935
UNKL	4.05486328522604
POP4	8.53624579257442
BHLHB3	9.16361543621781
MALL	5.79743256438134
SOX15	3.61992228713176
CCNA2	6.78021964985609
PARK2	3.86941856949603
GPR124	3.81281392400688
TMEM132A	5.36863207778699
CGRRF1	6.46404836818945
RUVBL2	8.24105518229354
MCAT	5.65370634333356
WNT10B	3.95128862852243
ISCA1	6.73736969679535
RPAP1	3.46000736419301
C12orf48	4.96230552701131
RAI16	4.59886079009701
RPL27	8.87119366707574
EPN1	4.07112466930735
MAGI1	3.50815117098354
GBX2	3.44411000745721
SLC35A1	6.34470835331107
GAL	6.03749601347077
SLC14A2	4.19664054460561
RDH11	7.62353335687172
ZNF518	5.01639736195277
PCYT1B	3.50330240648332
AUH	6.41370707316832
EIF3H	9.87552176793066
KIF1B	6.96672396694674
MBD2	4.50345600467548
AMOTL2	7.72088466882419
C6orf120	5.07501913302234
PIGT	7.38388342342513
PSRC1	7.50644209423149
PLA2G10	3.65306667984472
ALAS1	7.77198839579986
FOXO1	4.59022359118753
C17orf62	7.04529840210095
KIF5C	3.79731618974013
DUSP10	5.57396932694122
CRLF3	6.43839529629344
CLCNKB	4.39455100870384
PSMA5	8.91724932523905
FARS2	5.27323984874806
CCDC28A	6.21720056531271
AMPD3	4.38782249953388
PIAS1	5.42652889587171
ADCYAP1R1	3.53343644022893
TMEM134	8.23288447789413
CDH20	3.21231944775387
FBXO7	7.22911261788527
FLJ14213	4.23246147734182
ZNF3	5.15619296735921
LRRFIP1	6.66750833123133
TMEM49	8.60791452017579
CNOT2	7.09632492507006
CBX2	3.02897238503944
ZC3H14	6.06199111251932
ALDH5A1	4.52267335467514
HNT	3.11892903636231
SERPINA4	3.30720275510894
FLJ20920	6.58799480557502
CRTAP	5.19784089433881
DDX50	6.99312946964685
STYXL1	7.8532524374402
TK2	4.9475419690541
BLVRB	5.76792771015224
STMN1	8.03928790310607
GUCA2A	3.25397281925947
DPP6	3.32407037048671
GALNT10	3.9808346097029
STK39	4.71089816362002
MMP24	4.25731316656745
CKS2	10.4442623279462
RHO	3.80103227267263
BANF1	9.84602488663226
CR1	3.1154763178181
RPS6KA2	4.72325086484874
HMBS	5.48003836329413
C20orf112	3.62816638452833
SLC25A24	7.1937513835145
MRPL22	8.64516607522613
SLC25A15	4.44653435424951
GADD45B	4.58712785630667
TDP1	5.42660285697026
ZNF287	3.78395520349122
DAAM2	4.33295041989445
C11orf57	5.40941981274745
RFK	6.74860061002017
ZFYVE9	3.89429858868656
TCTN3	6.90300893527654
STCH	6.38488543469304
LOC283871	4.17164777364051
NDUFB3	7.98495068987283
DEFB4	4.57273144726786
FPR1	3.78769246689768
FMNL1	3.88180786978931
SEPT7	9.16580453344898
PTCD2	4.35770837451484
GNLY	3.69514288931273
GRAMD1C	6.26443171857758
ZNF165	4.73485316772951
TR2IT1	3.71213893899423
ARMCX3	6.31579524742748
NDE1	5.201903295435
MAGEF1	6.2188718210367
ITGA10	3.41975011575048
ARHGDIB	7.39206896016108
FSHB	3.83052797273637
ANXA2	11.6517102019078
HLCS	3.78523862555036
MCF2L	3.90250861716479
AK1	5.62881729287058
FH	6.764023279509
LGALS2	3.57412701963452
SYNPO2L	2.89791117279331
KIAA1045	3.6347254292592
C1orf183	4.80960574495483
MAGEA8	3.17205127958591
DGCR8	4.2222271119695
GSR	4.95710425622651
NEU2	3.44989068734393
HIST1H4B	3.45512939631506
CACNA1C	3.54261851579698
FAM20B	5.36761564424127
HES2	3.29109732990447
PDCD6	9.3862561599222
INTS7	5.70701793082179
AMPH	3.57786788425217
UCKL1	6.25967388091046
ASB4	3.26379571544131
C10orf97	4.41286531479058
ALDH1L1	4.05949448507916
CCL23	3.37014700366509
OBSL1	5.04623159959903
SLC12A7	5.84770303471307
THAP4	6.29291444353473
RBM4B	5.41997740312566
OGFRL1	3.99164527365652
KIAA0831	6.39757697919456
C12orf11	6.93915196716882
PPP1R15A	4.63845712661057
KIAA0240	4.57752460208498
CD1B	3.43521789825203
FCGR2A	5.05568888833063
MDC1	4.36249902969122
MAN1A1	3.44361804781038
KRT9	3.33553224458472
HTR1A	3.35150529318291
OCEL1	5.57221968814449
ATP11B	5.37518503321431
NLGN4X	4.22728454197705
FBXO34	7.63845723709215
ALOX12	3.40681587606035
RB1CC1	7.05419938147247
PCDH12	4.5919883984387
RPE	5.04576782541019
EIF4E	6.88307962101595
CSDC2	3.91591966850282
ABHD5	5.57344564044399
TMBIM1	6.64610358622687
PET112L	5.48145837790225
P2RXL1	3.37954071782186
F2RL2	3.38307405983681
TRMT1	6.46631623525704
IMPG2	4.73819794251206
LRRC32	5.28462150629181
BGLAP	4.85505323010894
HTR4	3.43819945245716
MRAS	4.4780589562993
TRAF6	5.31936561799837
AXL	4.55948270611874
ATP2C2	3.46542129961761
LMNB1	5.43118411693813
TELO2	4.31537998008794
PNPLA3	3.34474695054083
CSNK1E	5.23611334176759
SRP14	9.86016079920288
KCNQ4	3.26143298948622
PIK3C2B	4.86511920820644
C15orf15	7.33379111832266
TUBB2B	3.23252017790912
USP15	5.56212722582438
C12orf41	8.71180758186059
CEND1	3.75497575841243
RNF31	5.74983987084683
TCEAL2	6.47336215751895
PTGER2	4.29382859625993
UBN1	5.57536093285844
SLC5A7	3.38480508864758
SLC31A1	5.60289546086158
ADAM29	3.71298798295747
ST7L	4.28975282843618
GFOD1	5.00092943875645
CTNNA1	8.79326434407564
HRBL	4.02015780043473
CBX4	3.84612582192293
NTRK2	3.58544534719535
FOXN3	4.60629043712642
MFGE8	6.31181205136877
PFKFB2	3.68729900029078
TAS2R4	3.43541885279865
SH3TC2	3.68713291069975
IL10	3.30299639861005
PXMP4	6.1616033814563
RNF167	6.24014569276386
PRMT5	8.85748246769888
TSKU	4.95920789140686
ATPIF1	8.80464084310747
ETV3	3.40240539529870
PAK7	3.47348441830422
PDLIM1	8.86237751954547
CEP63	4.57288638484892
WDFY3	4.29971739020459
RNF126	4.47264597443197
DPM1	8.35563929690592
CLIC4	6.61323281728916
ACR	3.72146492580529
KLK7	10.4635355983841
ALOX5AP	5.37892810511267
LRP1	4.39272789515714
TNK1	4.57883794357182
TAS2R9	3.31049809744472
ZNF16	4.81254358397361
POLR1B	4.70346312505015
SLC8A2	3.73413011771870
OLFM4	2.99475032091859
TACC1	4.33129625827527
SAMHD1	6.33011034677142
ATP13A2	4.40913386998978
KRT4	3.67622397241417
PAX6	3.94069901645678
SCG2	3.54943228696239
SLC17A6	3.74955961602702
TUBB4	4.84998915324353
PADI4	3.14679549597071
FMO3	3.27794684679013
NLK	3.65607849339696
POU4F3	3.26741136798769
MDM2	3.59174843019958
CAPNS1	10.4280053525796
SDF4	6.55566408162498
ITGBL1	3.03795893610967
TAP2	4.0747098698888
OR2C1	3.78403610627191
KLHDC3	6.69244853314605
EFHD2	5.71531834283217
GALR3	3.39795241389798
NBEA	4.68833889519801
ABCA6	3.43550520378057
ABBA-1	3.66043022503287
GNAI1	5.83819714772138
CLDN3	9.22027189000616
AKT2	3.40890706983112
EGFR	4.35188158933409
VPS4B	7.15217387930643
RBM16	7.22824754001872
GALNT6	5.15325869098815
ZDHHC3	5.53787824820182
SLC25A4	5.40353752715964
CYB5B	5.4636448515879
NDRG1	7.80330696820865
SESN1	4.40321868466811
GBE1	7.54855007586695
MRPL46	6.26071125787154
CLASP1	5.38049171560689
FARP2	4.39234166393922
ACOT11	3.5620297251509
LDHAL6B	2.98517642030199
MAPKAPK3	5.93414301445945
NCAM2	3.10603906714763
AFAP1	5.59449068021408
PRKD2	5.46679043691019
OR2H2	3.39428644277036
ZFP36L1	6.96053767802831
DZIP1	4.24767273938436
GPR161	4.00422200963977
RNF146	4.41887598560812
NKX3-1	4.03233887779339
CCNB2	7.98058832738828
ZNF10	4.34690972395052
WDR74	6.07767371612248
FAM134A	8.13874426703157
PCNP	8.51422223394732
PURA	4.67551464424532
DNPEP	7.18416073938707
ERBB2	5.20791127972526
CREB1	5.66055546178737
NEO1	5.9216915079722
DDX3Y	3.38560137060476
RPS3A	12.4372251690783
MXRA7	8.77033724050751
LGALS3	10.9196320592024
GLT8D1	6.80983552977164
TMPRSS3	6.01772900275697
UPB1	3.60998318651074
LAT	4.28464861458514
CLDN14	3.70033197360181
DHX38	5.03925761020017
KCNA3	3.30615015915576
BTBD1	6.82231340114217
TARS2	5.61853875035363
SKIV2L2	7.53444419123122
ABCF1	6.66061791289184
CDT1	3.29828160480554
ZHX2	8.39925014824754
FCF1	4.49761359347804
LRRC49	3.84858263698192
GUCY1B2	3.63456037590416
CD28	3.43642129954127
SMARCA4	6.55278798461147
SEPT2	9.52138226218158
SOHLH2	3.8685613794351
MCOLN3	4.4996608865021
LRP8	4.06767003050643
TAGLN3	3.79778578704970
MASP2	3.67926746294328
GPATCH3	4.66014075704914
TTRAP	6.78864097750632
AGL	6.4967190985697
NFE2L3	4.25337100000072
PSD4	4.01026020223717
PALMD	4.81258696320414
CCNB1IP1	9.32920014964225
TMEM43	6.42165369816149
OBFC1	5.9967424132178
STAT5B	3.94107000065234
C14orf79	4.5626458372927
ENPEP	4.28258085145889
SSB	7.34802421685352
SCT	3.13579632107046
TIMM23	7.11804393029527
SKI	3.86714589669849
SLC22A13	3.18432451504092
AKAP3	4.21744273120923
OAS2	4.52553729693325
KIAA0423	5.73635403184271
SEC61G	9.009953306908
CAPN11	3.34962152896412
TMEM50B	6.50688646744817
DEGS1	6.97848781694848
ARHGEF4	3.56129319000013
DBNDD1	4.41771424627791
TBL1XR1	4.78195596358992
FAIM	5.25886618076323
SP140	3.63792119139482
G6PD	4.49504803585383
NUDC	6.63915906628639
GABRP	3.3302825777737
SCARA3	6.29362529858952
TACSTD2	5.96798099546584
EIF3J	5.4831184237525
PPP2R2A	8.10364798892691
CPA3	3.33237124194399
PVALB	3.312179173422
BCAT2	6.4669620321175
MFN1	5.71912045245235
F10	3.07351399487323
