Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_C08_458632
TOB2	4.99400954927681
BANK1	4.82490107152627
MAP3K3	5.28717930106119
MAX	5.32064233015184
GRM2	3.58826971710621
OSBPL8	6.92246172823648
PROSC	5.72653988330097
NR4A2	6.74937660275013
RICS	4.08993791456659
PIR	4.60514183973329
PPCS	9.2581369799416
IPO9	6.18905809486031
LONP1	6.74949189665956
EVC	4.45449221117728
CXCL13	3.79268406832116
SCYL3	5.76113899850683
KIAA1199	5.9498760350271
SORL1	7.14737885049198
NAT10	7.38172617868334
CHD1	6.2607263305266
SYN3	3.53847953796355
DMC1	3.82765253580515
SLC22A2	3.71971990361552
SERPINF1	9.20629927252806
C20orf27	5.10702642326658
OR7A17	3.30639008511734
RPS6KA5	4.76344540526437
LHB	3.1176377118669
TAOK3	4.86180546507944
STK25	5.88700497124614
SLC12A4	3.61725255220323
BRCA1	3.51066047763147
GBL	5.1831261922211
C14orf108	8.15299034874637
CDC25B	6.76970459485314
BMP3	3.32944777026687
MAP1LC3C	3.30857178798143
TMEM180	3.84457954176751
CRYGC	3.30365674117947
SLK	5.5056517862018
POU3F1	3.38661402966955
C20orf32	4.13559390971964
USP52	4.90295393544933
HIGD1B	4.0373745198411
BAZ1B	5.89865157195149
USP6NL	4.72310157403176
SLCO2B1	4.47721056587361
ABCD4	4.72412587965463
DIMT1L	5.58548603556208
SLC25A46	8.1441007119981
LARP7	7.18661965539913
TEK	3.84387228000256
CD160	3.5463264632169
TERF2IP	8.44310846324549
PHF20	6.12930927599988
COL1A1	9.147578994216
KIAA0090	5.33892376801263
GTPBP1	4.29416062960337
GRK5	3.78598539004196
AP1S2	5.54538613983709
RAB33B	4.11944761745579
CA11	4.11122053822214
ALDOC	4.62093460673126
NUDT1	5.11297855474048
ZNF212	5.22175392960695
ACBD3	7.09985646578562
ZNF83	6.3675194003915
PRDM2	4.57637720044237
GDPD5	4.20846210761386
PDCD4	5.24921821785778
CEP350	6.13031210849138
FOXP3	3.26048715915838
SMYD3	7.35152982550722
CST7	6.01809471260963
SELL	3.88699799644469
CIAO1	6.16594787184384
LGI2	3.81244634317168
WDR45	6.89467300157221
ANKRD6	6.88744180561161
LTBP4	3.53367763284256
PSCD3	3.45314551746311
PYY	3.35420040928415
KCNC1	3.18219595052268
SIRT6	4.2542133613287
CCL19	3.68587224964777
ARHGEF9	4.27537957920190
ABR	4.26726647560341
C10orf22	6.56884772042985
STK17A	5.36438543663223
FOXE1	2.90220460688468
GML	3.08399117355533
CNGA3	2.95113670362210
CD38	3.87097401510113
ZDHHC6	7.22739516448488
NEFH	3.30271937728872
PGBD5	3.77860015031244
CTDSP2	7.19646930612942
RMND5B	5.30329441248102
ZNF257	4.00673611651755
DUSP4	4.59957828473155
FLJ22167	6.1979569461942
EXOSC7	7.13188646897375
ROR2	3.88631476748243
FOXM1	4.62128806324615
ZBTB48	4.24924382917357
BUD31	7.34522885496988
MAOA	4.06048418811485
CCDC41	4.52771681104189
TNNT3	3.61713078754389
FBXO11	5.26128491253915
GYPC	5.75795831329454
PLIN	3.62946924173642
RFXAP	3.61130008403582
C6orf15	4.36685498273763
RNF4	8.59226357678601
F8A1	8.26731963307938
PPP1R3D	4.30456926685846
GRB2	7.54077272527523
TPM3	3.35432041625741
SYT13	3.44309960811281
EPB42	3.34438070927484
RP5-1077B9.4	4.72710031204954
EIF1	10.3289847987602
CETN3	7.2570636425771
FPGT	4.74378757277656
PRY	3.60807249518565
NTHL1	5.71720699828796
POLR2B	9.16406939296984
RPS28	11.4667088006987
GDF10	2.98614862104514
COQ9	7.6200418022097
P2RX3	2.98616173094268
GCC2	6.51960206209963
RARRES3	7.079111681374
PLXNA1	5.62701225007409
WBP4	4.12338164863162
KIAA0100	5.6688426869007
PMF1	7.22694850898757
HS2ST1	5.73079868684724
CRELD2	6.18017824029119
C8G	3.17860710879047
CD82	5.57627073821758
PMM1	4.86305345492303
CBLL1	3.93096873434877
LIM2	3.24093628834515
VAX2	3.87593903938279
SETDB1	5.03983022258377
LRAP	6.20017138726587
GCLM	6.4807593907188
CPEB3	3.36475691948002
PPM1A	6.12917451638133
INTS1	3.93264640080836
MMP16	3.16395227136990
CAMTA1	3.7737351412892
SAMSN1	5.52544159315812
DRD3	2.84903374214752
GMPPA	5.08074727694016
C11orf73	5.80670399288254
AIPL1	3.60995884660918
PTP4A2	9.93763073325672
IL24	3.30775683224667
BDKRB1	3.25675563535229
HPCA	3.54562086575994
MLF1	5.73679311965465
SEC14L1	6.10301369080703
CHFR	4.77237851189813
EMILIN1	3.88212759232906
THADA	6.11981518250867
TAF12	5.45427255675066
NDUFS4	7.94172313457952
ID1	5.97372004765403
PIK3CB	3.33458372974524
COL18A1	7.20947969267885
PDZD3	3.38666967570278
TBC1D17	3.66549727024863
COX8A	9.9129809508341
CDCA4	6.9079434789322
C2orf44	4.19429922582181
C9orf16	8.04311708867252
ERBB2IP	7.00950437412046
EMX2	8.7280616681229
FUS	7.15009573223874
NIPSNAP3B	3.42514225532154
TF	3.28311294605740
CXorf56	5.1650113924663
CLCN4	3.42491475538987
PWP2	5.81536550876567
MMP15	3.93481206640465
MTMR14	6.40737993613777
NPR1	7.21653658262114
DNAL4	5.28473050112794
ELAC2	4.38116097640316
ASS1	11.7237813317175
IPP	5.92011438717539
TMEM59	10.9897187903589
POLR2J	8.5862100965503
SEC23IP	5.3129042766489
RGS4	4.72092348509663
UQCRC1	9.26407902280328
SNX6	7.63752966710453
DDX18	6.91294304519798
POLG	4.56450236522247
ADAM23	4.02886534335903
ZNHIT2	4.50483947105909
TFR2	3.62626069818835
NCDN	4.45895323994719
RAG1	3.46698007393755
POMT1	4.49686364927744
CYP1A1	3.02388681053620
SNAPC1	5.80043506776656
GNA11	5.42181867862642
CCDC52	2.87246541129243
CAPN1	6.0160674485746
DDHD2	6.636616987605
UPF3A	5.80762603951479
LAGE3	6.31957248706885
GNRHR	3.14434301463689
UNC13B	5.09048640347397
TTLL4	4.0722948814802
PPBP	3.00691379198879
HTR3A	4.25432121729037
SDC2	7.09788360282315
ANKRD49	7.1446201265974
BTF3	10.0980716108111
COX7A2	10.4479967925837
SARS	8.81790614977283
C13orf18	3.77457776273743
CACNB1	3.86867459575583
QKI	6.31685477751655
SETMAR	6.33939864981229
LAMB4	3.34227070960097
MAN2B1	6.6269681502388
EML3	4.46152865739183
ACADL	3.17083782582051
OFD1	7.20080987387395
CGA	3.30742680189031
EIF3EIP	10.0444721661013
PEX16	5.61099529516336
GNG12	8.1143644575228
HABP4	5.11078420311566
CNTN2	3.7824050892738
ASNSD1	8.14708549427557
FUT4	4.06545097827791
DBH	3.44363562520303
CD53	8.0764119546358
HIST1H2BJ	4.30778920589533
TFAP2B	3.28796990017131
ACF	3.48257090838405
TMEM11	6.04792567332363
CDH8	3.13946672957386
C3orf32	3.76939951876261
AGPS	4.9950549447022
C4orf18	3.42573543099667
PCCB	7.1842939409606
IPO13	4.76291219835484
PECI	7.98215437074119
UNG	7.49718012331746
C6orf105	3.47573392565798
GSTP1	8.9121189223167
SUV420H1	7.4072472741014
ARHGAP15	4.244714706248
LTBR	5.05272441893159
TDRKH	3.05264631989631
PSG4	3.37076973998287
SLC9A3R1	5.27699517797241
NBPF3	8.17822777614788
SLC9A3	3.60428785168003
OSBP	6.38984058216548
PRR5	4.20238602186302
CHMP7	5.26997287324084
ADRA1A	3.06526179370041
ASAH1	6.95202658867631
FKBP4	6.16308684260698
ZNF350	4.61592054309115
DOM3Z	4.58453993479672
GIPR	3.54486281808484
AHI1	4.58983467347598
BST1	5.51314036203437
NCR2	3.59638269089013
NADSYN1	4.41602176412604
UBE2W	6.13235977599926
RGS14	4.04705549715882
KRT15	3.78689335781919
SCN11A	3.46366293493888
GFI1	3.45813585120096
FHL1	6.4381659418397
SMC6	6.32699898981415
GATA1	3.55689774736822
OSGEP	5.26114083859667
ARMC6	4.65779021701041
HK3	3.5042609751138
PSMD5	6.62067927250172
RSU1	7.01465357881766
RPL4	11.9832634575262
MAD2L1	7.89674794942827
RBPMS	5.48860939112605
EIF4A3	9.6853809165903
E4F1	4.84446058740798
DLEC1	3.43284146057478
PRPF3	6.29515879431286
EMR1	4.26334758091087
CHMP2B	7.4627959261833
CAMSAP1	4.42614700177483
RPS21	9.49211515879926
XCR1	3.361920354631
ARID5A	4.18609715750361
RBM6	5.65872838701621
UBE2N	7.16190133331512
KLF4	3.85531134850110
MGC4172	3.47646551253550
LMO4	7.60854518849117
KLKB1	3.18667481118632
HDAC3	6.25148862286285
HP	4.86131838716748
SCHIP1	5.39841491537413
BTK	4.21021516845779
KRCC1	8.10912380894957
PRND	3.12051649385353
C6orf27	3.34651616786728
PIGL	3.43835480969582
CLCA1	3.38569417791964
C1orf112	5.44599650955452
OLFML2A	5.54954556586244
HUS1	4.95887631487875
SFRS6	7.87599133039417
CXCR7	5.35811995570021
UIMC1	6.08850520552816
FXYD2	3.50782620906429
GOT2	7.51787683732121
ZNF667	3.73461164007818
TFEC	4.80292355024551
ATP7B	4.41253870738881
RAB38	3.48765226062263
POLD2	5.92701392234387
PPM1H	5.70267524138028
DCX	3.31281691243481
NFYC	6.0754656024833
ZNF228	4.04017816350623
KIN	4.95675943635975
PLSCR4	5.77306151485579
HIST1H4I	3.91448039278487
PPARGC1A	3.23745769025359
HIG2	6.04192947389963
KCNK10	3.89396248725244
EXOC1	7.82884239919608
OR6A2	3.7966201209266
ETFA	8.32062773294568
PDAP1	4.76237980818181
C19orf6	3.58426557336859
POLRMT	3.92696715709782
ZNF146	8.24196511682434
MIA2	3.14865593969058
LY6G6E	3.11740832147881
EIF4E2	7.81413512936876
NENF	4.46430605598520
HOXB5	5.11738168636831
ZNF324	4.2018730916336
CUGBP1	4.34928622388636
ENTPD7	4.17528273380664
TTC13	4.87214880179806
GJB5	3.37511899702986
PRSS22	4.11059258801200
CYP3A5	3.25342972160856
MBOAT5	4.26297111483001
CUL4B	5.53975187769656
CENPJ	3.53524119848851
KIAA0664	5.88127857606762
PITX1	3.45046760929819
PDGFRB	6.00604506244141
RDX	5.85688738784416
CELSR3	3.64021547387101
JUND	6.01940832906111
ITSN1	4.80764490479954
CHRNB1	3.47471066450956
EHBP1L1	3.51913674750774
C19orf2	6.80232831131048
FETUB	3.15719471997641
CAMK2B	3.12069034480987
DCTN1	5.98664549834823
TNKS2	7.00281364242718
MRTO4	6.7646728963701
C1QBP	6.00072059929684
TTC3	7.90570512529275
NDUFB8	8.66270781237218
CADPS2	5.83828035584686
EDG2	5.26121804335508
MYF5	3.03576464340046
SEMA3G	3.58936381022632
IL23A	3.50259899449788
GJA9	3.32749302576615
R3HDM2	6.74441587435364
C5	3.76871104460787
SLC2A10	5.39099323677771
TRIM45	4.55803597555827
TSP50	3.53708791188644
PAQR3	4.36079458496445
ANKRD26	3.27236025561813
TCP1	8.3594147243872
TMED7	7.11450775629696
CMA1	3.01672005988101
PTCRA	4.22486150143573
HCRTR1	3.3701579148395
FST	4.51738573387687
PAWR	4.2336070974024
LDLR	5.60537212977568
ASTN2	3.71844936500098
SCRN1	6.44386904278819
GPATCH8	5.53704571684519
KIF4A	6.51327351665262
TANC2	3.97760563824916
ZMYM5	3.55220060575139
PGM1	9.14737326035402
ZNF586	5.48674015209457
POLR3G	3.61218953718284
CPD	5.74356941554345
SNCAIP	3.57339536485998
DCT	3.53947265085531
HLA-DOA	3.81833710405339
TANK	7.64700051109892
RCAN1	5.14097186866731
UPK1B	5.94422877150503
DNAJB4	5.50089985256869
UGT1A8	3.25305744098792
LIMD2	3.4008513000532
HIST1H4L	3.44294830344769
PECR	4.7189793013071
HSPA2	5.95411428897436
SERP1	8.9399264611864
TACR2	3.39761418762083
NUP85	7.1378579520882
CD177	3.29971669160098
GPR135	3.18266364658886
PIGG	7.18319784095465
LGR5	3.463433072442
JAK2	4.13289535467557
DPYSL4	3.55279185355358
TM9SF4	5.45994747435319
PTHR1	3.47164061203665
SIRPG	3.00045671362220
ZNF264	4.01087174881661
BICD1	5.06433622334872
RAB5A	7.8531620912441
FLJ13224	3.3398542153918
METTL5	8.92962792186536
HERC6	5.60634545372182
CASP1	6.07710989941334
USP9Y	2.70413952919249
LRP1B	2.96960670820851
XAF1	6.90084221497166
PLA2G4C	4.04481515482991
APOA2	3.03136803958915
SPAG6	3.05932085822880
KALRN	3.51414167262886
SECTM1	5.4656752552609
THOC7	8.5565908330043
IFNAR1	4.45697373893888
TCTA	6.08586952379399
NY-REN-7	3.022798033592
TALDO1	8.60112955480709
B2M	12.1769706760265
LPPR4	4.62950170360244
SQLE	7.09190084919013
SEPHS1	5.69092033636105
EIF5A	6.18462568051084
FAM49A	4.4313365328294
YTHDC2	4.27375235340352
EHD2	4.36070632304953
NCF1	3.73288773442332
SPG7	6.03993946499703
ZNF614	3.37455637347122
HOXA5	3.75899181450488
NUP133	6.60060372784658
FGF12	3.38177316988315
SLMO2	7.22513460756469
INPP5B	4.61467985564498
PPID	7.41924038876257
SNTA1	4.18429757355852
IL20RA	4.495980152417
UBE2J1	5.47368915404477
CACNG2	3.11646406024519
GCM1	3.4652643453836
ELF1	6.02041200298724
TLR5	4.29830020604012
TCFL5	5.53572578773942
C1orf107	4.93444162903772
C19orf22	6.8765279065752
SAFB2	5.58072286705553
MAP3K7IP1	3.7506643634434
NCK2	7.93262702894164
OXA1L	8.72918237198187
KIAA0652	5.68792889883863
KLRG1	3.43070980281025
FRAG1	4.85508593716747
ZSCAN12	2.89259274919654
PSMD12	7.36958456724815
E2F4	4.9754878327204
CLEC4M	3.51918582979877
KIAA0999	4.58300550194775
CLDN10	9.23347222809852
MGC13053	4.01046322620263
TAC1	2.85174599188496
GYPA	3.34645286428903
HPCAL4	3.41199191377108
TRAIP	4.12988371080627
MEX3D	4.53332794981248
KIAA0232	7.40839103463891
ERCC8	4.36058818560227
NFAT5	4.22354527624831
GPX4	9.4271689560493
CSPG4LYP1	3.23113253681336
KIAA0368	6.3807055905348
FBXO3	7.22619666950938
DVL1	5.27579529724438
CMKLR1	3.73429946485633
GPR157	3.34896677466822
TYMS	8.94230705977342
OR52A1	3.01950742140054
PEF1	7.7032730074789
ZNF750	2.99118048399133
ALG9	6.33011335654448
MCM5	5.24406646419482
SDK2	3.65399940035062
BAIAP3	3.61752429924084
RABGGTB	7.14800030770357
KCNK7	3.26903134242033
PTP4A3	4.74532247090491
ANKRD40	3.8174017756465
CALCOCO2	7.89414655690502
TMSL8	7.2038595132686
SNCA	4.43401654755959
ZNF551	3.97008113312851
HBQ1	3.51154794125241
ARHGAP26	4.55523015318086
GEMIN6	6.65963404828057
HRAS	4.90026042660832
KLRC4	2.75364655329428
BSDC1	6.41490184158518
DSC1	3.5888576894658
RNF43	5.63938156123166
NDUFAF1	5.60859707378797
MAP2K4	5.16649963005095
FOLR2	5.43685346526585
LYZL6	3.52080628749783
EPB41L3	4.15819593161867
TEKT2	4.04944726136675
CDKN2B	3.27164197672035
WSB1	5.93938461910959
ZNF480	3.62317497885023
MAP3K6	4.11663348279553
PROS1	6.43446025144957
PSMB8	8.40150024757866
HN1	8.38832531394413
MAS1	3.37395544234182
APOL1	5.80637409105763
CSHL1	3.30434672565929
ZBTB7C	3.19300415452571
AHCTF1	4.84539289990816
SAE2	8.44583376602753
ITGA2	3.81248952947282
AP2S1	8.3445920136594
P15RS	7.91484778076305
MME	4.51484477666066
VAT1	6.55557854672857
MAST4	5.05659769702134
TUFM	8.91953322842228
KRT33B	3.42231953873072
THEG	3.77136826268604
KCTD2	5.50798755025668
WDR26	8.5357088227459
MFI2	3.42700944732877
KRT34	3.11069755737637
NR4A3	3.69017545659143
SGSM3	4.2595613961458
ARSA	3.64714822389831
TOMM22	5.64740693195739
SOCS3	3.9624570746922
UNKL	3.5889059426524
POP4	8.57366336550814
BHLHB3	8.35237095095599
MALL	5.30882686189056
SOX15	3.34092243620953
CCNA2	6.22129165650561
PARK2	2.93770103738753
GPR124	4.24648257030297
TMEM132A	4.98102395530707
CGRRF1	6.81717699963774
RUVBL2	7.38787770466103
MCAT	5.2779857118207
WNT10B	3.50348948836621
ISCA1	7.31955016152181
RPAP1	4.03485755287641
C12orf48	5.72975204238194
RAI16	4.7648706798208
RPL27	8.7735316275814
EPN1	3.64489508614732
MAGI1	3.14645991366667
GBX2	3.28646540300432
SLC35A1	7.04505204789889
GAL	3.89589058231225
SLC14A2	3.35395027297954
RDH11	8.36607990890971
ZNF518	3.94880289602814
PCYT1B	3.24416012522476
AUH	6.85084762437986
EIF3H	11.1251856285996
KIF1B	5.65530808429862
MBD2	4.7950964472141
AMOTL2	7.33975447079053
C6orf120	5.8470060992063
PIGT	7.9076684812316
PSRC1	5.1875163931177
PLA2G10	3.70059825097568
ALAS1	7.26512855114717
FOXO1	5.87962363101223
C17orf62	7.29446664420623
KIF5C	5.22499614804133
DUSP10	5.03196128574171
CRLF3	6.27476715013375
CLCNKB	3.50007792527802
PSMA5	9.4088228688067
FARS2	5.8709435470321
CCDC28A	6.4302523080898
AMPD3	4.62586443586844
PIAS1	7.26938368586081
ADCYAP1R1	3.490369583513
TMEM134	6.84143065131426
CDH20	3.21830115326288
FBXO7	7.44816282196557
FLJ14213	5.28019659881528
ZNF3	4.95259338520482
LRRFIP1	6.55335356072766
TMEM49	9.37457136369522
CNOT2	7.2136535137097
CBX2	2.96252670891165
ZC3H14	6.7687367850417
ALDH5A1	7.20074193772551
HNT	5.14123325480336
SERPINA4	3.15204170303353
FLJ20920	4.63744697136592
CRTAP	5.60172103697527
DDX50	8.43220607949156
STYXL1	6.82054155976697
TK2	4.32795538006474
BLVRB	6.27877314144426
STMN1	6.74143396535428
GUCA2A	3.19195003614245
DPP6	2.95110227813393
GALNT10	4.64029425948622
STK39	5.74261361311288
MMP24	4.2550782891182
CKS2	10.0569804692452
RHO	3.79697898673511
BANF1	9.538869052271
CR1	2.96153562727427
RPS6KA2	5.20746138018726
HMBS	5.60794318264068
C20orf112	4.03365841213768
SLC25A24	7.01310079325315
MRPL22	8.60129711691867
SLC25A15	4.7751149170852
GADD45B	5.91496371617663
TDP1	6.66408199674837
ZNF287	3.25080222497518
DAAM2	5.04603404735661
C11orf57	5.75570127286765
RFK	6.87662476321697
ZFYVE9	4.26502307449042
TCTN3	7.32415801752048
STCH	6.48201616644283
LOC283871	3.73470434931130
NDUFB3	7.79771049949784
DEFB4	4.86485037325104
FPR1	4.24026712705854
FMNL1	3.90606530149492
SEPT7	9.13148522908973
PTCD2	4.19673823598029
GNLY	3.67881835315472
GRAMD1C	4.60914536475379
ZNF165	4.70251355476091
TR2IT1	4.04327298235406
ARMCX3	7.64626732431008
NDE1	5.57391675887956
MAGEF1	7.79267969998259
ITGA10	3.73158078996104
ARHGDIB	8.29143547285445
FSHB	3.94055573959955
ANXA2	11.6012142452621
HLCS	4.24463937123482
MCF2L	3.77937811373233
AK1	5.74949404490584
FH	6.30737023753094
LGALS2	3.26292037683003
SYNPO2L	2.79429746305684
KIAA1045	3.25726942384341
C1orf183	4.59243160143356
MAGEA8	3.05541500863703
DGCR8	4.12096792506132
GSR	5.63875506467647
NEU2	3.55539002442113
HIST1H4B	3.65873437870741
CACNA1C	3.0283133204967
FAM20B	6.4078461665131
HES2	3.44828849740964
PDCD6	9.81220502448974
INTS7	4.85482425993497
AMPH	4.55177548934435
UCKL1	5.51224459293112
ASB4	3.07793884080858
C10orf97	4.25941054073994
ALDH1L1	3.88059646235299
CCL23	3.28928524290502
OBSL1	4.79283337812322
SLC12A7	7.37598187018598
THAP4	6.29034135143236
RBM4B	5.40795271971103
OGFRL1	4.20991706788383
KIAA0831	5.99710650190562
C12orf11	6.41010996005034
PPP1R15A	4.18946565948338
KIAA0240	4.6121096517491
CD1B	3.31276360520456
FCGR2A	6.35345000483842
MDC1	4.77146891644354
MAN1A1	5.14617476273238
KRT9	3.50943711817437
HTR1A	3.46631959628963
OCEL1	5.05782303696031
ATP11B	6.20192392935162
NLGN4X	5.80855584374701
FBXO34	8.31329617365644
ALOX12	3.50285462175266
RB1CC1	6.93356000693543
PCDH12	4.43820897237696
RPE	5.23234802184541
EIF4E	5.78596983015633
CSDC2	3.68952457085175
ABHD5	5.8596805581033
TMBIM1	6.27044490546735
PET112L	4.96933232580332
P2RXL1	3.18199236595817
F2RL2	3.06456845277426
TRMT1	5.13245532877034
IMPG2	3.4571517672688
LRRC32	5.07110797083795
BGLAP	4.9399720014393
HTR4	3.29619156509412
MRAS	4.74145176183793
TRAF6	5.10744138714555
AXL	5.16302478695933
ATP2C2	3.85086497930553
LMNB1	5.69561360067148
TELO2	4.14748381683837
PNPLA3	3.60283408416002
CSNK1E	5.80471439149247
SRP14	10.1562619536842
KCNQ4	3.35579748696758
PIK3C2B	5.33304380951705
C15orf15	8.81331716397152
TUBB2B	3.11394575927356
USP15	5.70667601657489
C12orf41	7.64965297408999
CEND1	3.75426955720144
RNF31	4.29452708212761
TCEAL2	3.59265640217756
PTGER2	4.03485973527711
UBN1	6.71861366503044
SLC5A7	3.29785329049895
SLC31A1	6.59802466311404
ADAM29	3.38864286672785
ST7L	3.84884869532177
GFOD1	6.90247144743249
CTNNA1	9.38981236108499
HRBL	3.82616207917476
CBX4	3.50949873363325
NTRK2	3.42037558393288
FOXN3	5.34277798772656
MFGE8	5.1240472994469
PFKFB2	3.82696523424478
TAS2R4	3.41515014351747
SH3TC2	3.14031257849853
IL10	3.30725195943080
PXMP4	5.85236986793107
RNF167	6.05672055895757
PRMT5	7.7621618080681
TSKU	5.04017699269192
ATPIF1	8.08123018121418
ETV3	3.20486602413092
PAK7	2.97919088601813
PDLIM1	8.52361100766615
CEP63	5.05314435675064
WDFY3	4.60999693386626
RNF126	4.71709035057088
DPM1	8.32042900345653
CLIC4	6.93661538593402
ACR	3.60494193128743
KLK7	9.34768394513775
ALOX5AP	8.27056310325557
LRP1	4.93758359255295
TNK1	4.01376002848282
TAS2R9	3.00432678016661
ZNF16	6.32538012499483
POLR1B	4.71253413718972
SLC8A2	3.69695999378893
OLFM4	2.87561072472981
TACC1	5.08892148769012
SAMHD1	6.68222823638533
ATP13A2	4.29146413968452
KRT4	3.42593002963692
PAX6	6.47246947611123
SCG2	6.9282579363101
SLC17A6	3.29174698330778
TUBB4	3.41510255024994
PADI4	3.1116377995501
FMO3	3.09839791522675
NLK	3.73651496364684
POU4F3	3.34877542230801
MDM2	3.35592031758376
CAPNS1	9.37840930317757
SDF4	6.22961448923185
ITGBL1	3.97184978486346
TAP2	4.41537286946044
OR2C1	3.31724739744711
KLHDC3	5.44733147486537
EFHD2	4.91863416662561
GALR3	3.7220892603111
NBEA	3.33673223021698
ABCA6	3.28623497423817
ABBA-1	3.59881911449187
GNAI1	5.43010526642907
CLDN3	8.16020350647799
AKT2	3.32455703271104
EGFR	4.34181848491387
VPS4B	7.88770172344653
RBM16	7.53279072480452
GALNT6	6.81258040254644
ZDHHC3	5.69515404286991
SLC25A4	7.53326508580513
CYB5B	5.39059565202241
NDRG1	8.33920072208845
SESN1	4.58266148797529
GBE1	7.42079934967536
MRPL46	5.12575729380853
CLASP1	5.8404025122109
FARP2	4.93240959568197
ACOT11	3.58476218435426
LDHAL6B	2.90779443668457
MAPKAPK3	5.46346862058286
NCAM2	3.05076303592377
AFAP1	4.17150500046787
PRKD2	5.28959496666789
OR2H2	3.33251288274115
ZFP36L1	7.02249413272402
DZIP1	4.60261867883718
GPR161	4.99065954786119
RNF146	5.46455086038831
NKX3-1	3.76267177533137
CCNB2	8.52553287629948
ZNF10	3.812961360858
WDR74	5.38158123551020
FAM134A	7.36316224697812
PCNP	8.36515020500941
PURA	5.2601392419018
DNPEP	7.20930015348912
ERBB2	4.78086511922087
CREB1	6.28617672662358
NEO1	5.80823569569561
DDX3Y	3.18275592514810
RPS3A	12.8267165386462
MXRA7	9.28316057619998
LGALS3	10.8119781637916
GLT8D1	7.90446015450204
TMPRSS3	7.78736247325374
UPB1	3.13306254501922
LAT	3.73629714914982
CLDN14	4.05672948795021
DHX38	4.90818332579306
KCNA3	3.33976371172464
BTBD1	7.62485300561864
TARS2	5.7556485093685
SKIV2L2	7.50371536165692
ABCF1	7.66677087043675
CDT1	3.52800679058496
ZHX2	5.83183325547509
FCF1	4.93656497720336
LRRC49	4.78184703629635
GUCY1B2	3.60151124612044
CD28	3.16693353159388
SMARCA4	6.6036816896217
SEPT2	9.91625361011973
SOHLH2	3.28026585132124
MCOLN3	3.87435338458494
LRP8	6.58295544359911
TAGLN3	3.49921063146749
MASP2	3.39916264300775
GPATCH3	4.111810495462
TTRAP	9.84163507800915
AGL	7.16658436754818
NFE2L3	4.35753965537196
PSD4	3.94913964604019
PALMD	4.99428886166104
CCNB1IP1	7.47932289689639
TMEM43	7.82898026845863
OBFC1	5.89707222828041
STAT5B	4.05922297760989
C14orf79	4.58461780631423
ENPEP	4.00068037489186
SSB	8.7623662221605
SCT	2.99516392053609
TIMM23	7.34143833285423
SKI	3.8041406737254
SLC22A13	2.97318444493622
AKAP3	3.48271368359794
OAS2	5.81293443958267
KIAA0423	5.94625191313693
SEC61G	9.52333198944786
CAPN11	2.98055921693371
TMEM50B	7.76804627763891
DEGS1	6.80575922022449
ARHGEF4	3.32003504427573
DBNDD1	3.95369754106584
TBL1XR1	4.51335340352496
FAIM	5.31596297877542
SP140	3.24468074065968
G6PD	5.35487162050074
NUDC	6.77412347804867
GABRP	3.94303594079474
SCARA3	5.34018356819768
TACSTD2	5.44649144511256
EIF3J	6.44615102947336
PPP2R2A	6.86703821794381
CPA3	3.60975216626829
PVALB	5.28291619005081
BCAT2	4.9768741839463
MFN1	7.2235644245947
F10	3.02443038374841
