Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_A09_458800
HIST1H4L	3.41074595992538
PECR	5.04656784259668
HSPA2	5.95649234810034
SERP1	9.46960443369412
TACR2	3.45955394002066
NUP85	5.81908262989182
CD177	3.59234342800638
GPR135	3.23508033024247
PIGG	6.6300721128179
LGR5	3.67664494752574
JAK2	3.71012253099461
DPYSL4	3.22049449967706
TM9SF4	6.68935479118467
PTHR1	3.35265180080799
SIRPG	2.99545681161335
ZNF264	5.40045941997325
BICD1	5.60730909005242
RAB5A	6.96981351448684
FLJ13224	3.19510106979507
METTL5	9.2735718165936
HERC6	6.59440103784273
CASP1	5.8746651960825
USP9Y	2.93564949626241
LRP1B	2.74618707572158
XAF1	7.38380051716257
PLA2G4C	3.42092755989845
APOA2	3.17131624333571
SPAG6	3.19697125797217
KALRN	3.50011306827023
SECTM1	6.0655108021212
THOC7	8.80487575158533
IFNAR1	4.40683066453846
TCTA	6.93211083056933
NY-REN-7	3.66869555597036
TALDO1	8.74170788344277
B2M	10.9552079680944
LPPR4	3.3227975147318
SQLE	7.31706228300775
SEPHS1	8.24966338486498
EIF5A	6.17545315504368
FAM49A	4.76042352399826
YTHDC2	3.87164762759970
EHD2	4.4052080873725
NCF1	4.11590980798938
SPG7	6.94399743586473
ZNF614	3.45864829083407
HOXA5	4.85887474335585
NUP133	7.15213333002794
FGF12	3.6448194112741
SLMO2	7.17089526874306
INPP5B	4.74673398091849
PPID	6.22172797307721
SNTA1	4.72321284039167
IL20RA	3.76430357403141
UBE2J1	5.40203944766768
CACNG2	3.11792332880238
GCM1	3.41180848277731
ELF1	6.21639196641549
TLR5	5.35826566513837
TCFL5	6.72294403619496
C1orf107	5.30213588311571
C19orf22	6.80082092455941
SAFB2	6.58225421453978
MAP3K7IP1	4.50472529346091
NCK2	8.02052204743793
OXA1L	6.92286791142543
KIAA0652	5.41093664055051
KLRG1	3.52226603077155
FRAG1	6.84605425905197
ZSCAN12	2.89888835673418
PSMD12	7.56610410558137
E2F4	5.27399431412082
CLEC4M	3.42043726770606
KIAA0999	4.79736774803103
CLDN10	9.31897922676691
MGC13053	4.1748091342556
TAC1	2.73309137198602
GYPA	3.33458795765742
HPCAL4	3.29662233324461
TRAIP	3.9984428029099
MEX3D	4.05648954340111
KIAA0232	7.69971932788839
ERCC8	3.81916538816725
NFAT5	5.36313777795216
GPX4	8.64632248557333
CSPG4LYP1	3.28923246643795
KIAA0368	6.16587934713662
FBXO3	4.99852475273287
DVL1	5.48294307900631
CMKLR1	3.67441901650281
GPR157	4.11417824317256
TYMS	6.76402439350398
OR52A1	3.13109361434741
PEF1	6.98053001873206
ZNF750	3.25456170128268
ALG9	7.18129347185615
MCM5	5.6547234255008
SDK2	3.75743813111803
BAIAP3	3.93605351204524
RABGGTB	6.58590477252156
KCNK7	3.41918817144005
PTP4A3	6.04628123326275
ANKRD40	3.90990589838716
CALCOCO2	7.8347869721975
TMSL8	4.32706945922594
SNCA	4.73433223609098
ZNF551	4.28694264296245
HBQ1	3.69286852490575
ARHGAP26	5.15135106308387
GEMIN6	5.94408289492718
HRAS	5.96715614731377
KLRC4	2.67045084458533
BSDC1	6.76547782909943
DSC1	3.96097524925754
RNF43	4.76744950352302
NDUFAF1	5.2795114005202
MAP2K4	5.01635519166458
FOLR2	4.27140133100949
LYZL6	3.60152314755242
EPB41L3	3.42640374198563
TEKT2	3.93684197882964
CDKN2B	3.58704634200631
WSB1	6.91326333930896
ZNF480	3.48741662035216
MAP3K6	4.6121884120666
PROS1	4.13472664778416
PSMB8	7.18349606140529
HN1	7.3179087011058
MAS1	3.68338906380424
APOL1	5.40074591457824
CSHL1	3.61791277273109
ZBTB7C	3.08916062579502
AHCTF1	6.39106064873218
SAE2	8.20723838889529
ITGA2	4.52102455215493
AP2S1	7.90876925692058
P15RS	3.59533067861008
MME	3.41869973221025
VAT1	7.96559301626909
MAST4	5.90646915363279
TUFM	8.07787219757695
KRT33B	3.42319953763797
THEG	3.68507640927972
KCTD2	5.08179580286398
WDR26	7.94683490076204
MFI2	3.52069204796472
KRT34	3.29301902365497
NR4A3	3.59452405263473
SGSM3	5.80291832559527
ARSA	3.79000070921678
TOMM22	5.36030686702300
SOCS3	3.66860921774755
UNKL	4.3407095071842
POP4	7.9130574897815
BHLHB3	9.71999724436529
MALL	5.16975239697277
SOX15	3.33663022666207
CCNA2	5.36621267485825
PARK2	3.34413008382699
GPR124	3.90902151425373
TMEM132A	4.85887218299175
CGRRF1	4.68444312348614
RUVBL2	7.33674598448366
MCAT	5.57827662803474
WNT10B	4.13148130404835
ISCA1	7.078679204576
RPAP1	4.14449550281842
C12orf48	4.57211060504746
RAI16	5.83225659277008
RPL27	8.97340326464083
EPN1	3.90003870488708
MAGI1	3.56467423561105
GBX2	3.36921685540542
SLC35A1	7.33857903071807
GAL	4.08517304882015
SLC14A2	3.74514343398523
RDH11	6.84335255740782
ZNF518	4.53437401356044
PCYT1B	3.48723112316581
AUH	6.87856109302505
EIF3H	10.0090823045752
KIF1B	6.91082623938529
MBD2	4.87790698549601
AMOTL2	7.383088698069
C6orf120	5.31197581319993
PIGT	7.23878548372525
PSRC1	5.44851876893713
PLA2G10	4.34135077918497
ALAS1	6.87019988905078
FOXO1	5.22773829004060
C17orf62	5.99496192477085
KIF5C	7.89502549183256
DUSP10	5.13936383277317
CRLF3	7.61597766244228
CLCNKB	3.5015397101224
PSMA5	8.63644728256823
FARS2	4.69161755332917
CCDC28A	5.14339722799877
AMPD3	4.66750627392709
PIAS1	7.09296774822638
ADCYAP1R1	3.79135846499402
TMEM134	7.2796784449449
CDH20	3.10924849649757
FBXO7	7.19311322474559
FLJ14213	3.91040301766527
ZNF3	5.49132001979892
LRRFIP1	7.82241844038548
TMEM49	7.72234008598122
CNOT2	8.5372615386052
CBX2	2.96623179940775
ZC3H14	6.38268127775487
ALDH5A1	5.67783876379244
HNT	3.54079684222423
SERPINA4	3.15253660535676
FLJ20920	5.51045210884091
CRTAP	5.56615626212615
DDX50	6.69946983339157
STYXL1	8.8963814663152
TK2	4.60178563417477
BLVRB	6.39259322382792
STMN1	7.2828600700934
GUCA2A	3.37577431871539
DPP6	3.00684669553829
GALNT10	4.02854366481722
STK39	5.93770822024759
MMP24	5.08230044921908
CKS2	10.1493917547403
RHO	3.89471416533284
BANF1	9.34475345102529
CR1	2.98498283993535
RPS6KA2	5.59156001061401
HMBS	5.13687724590771
C20orf112	3.90449846742537
SLC25A24	6.53271999112323
MRPL22	7.93526902105174
SLC25A15	4.9539153410469
GADD45B	5.32121522268708
TDP1	4.90430753585264
ZNF287	3.72283212386842
DAAM2	4.75754830658878
C11orf57	5.96305128456201
RFK	7.64380632770294
ZFYVE9	4.41915833212146
TCTN3	6.85010727102291
STCH	5.28993627531439
LOC283871	3.76529702652218
NDUFB3	7.29180598988924
DEFB4	3.60046058626852
FPR1	3.75287540594221
FMNL1	4.32893633011248
SEPT7	9.1709111568072
PTCD2	4.23955512011808
GNLY	3.4791697920652
GRAMD1C	7.13581870511396
ZNF165	4.0475872506449
TR2IT1	4.36218262688627
ARMCX3	6.52918149990988
NDE1	5.9532528713108
MAGEF1	7.66844539894734
ITGA10	3.83549918274988
ARHGDIB	8.06200626937098
FSHB	3.61050076293777
ANXA2	10.4214591638821
HLCS	4.42017637873805
MCF2L	3.68229929493001
AK1	5.72252239198663
FH	6.23371387218208
LGALS2	3.90634757859582
SYNPO2L	2.72989857269963
KIAA1045	3.45741720291682
C1orf183	4.85572984898114
MAGEA8	3.21988386478441
DGCR8	4.66575086604455
GSR	5.55738855771603
NEU2	3.79550989324502
HIST1H4B	3.91912628705128
CACNA1C	3.20596249020345
FAM20B	7.3277651941614
HES2	3.08769801341509
PDCD6	8.35279590876314
INTS7	4.48668713047612
AMPH	3.53962090810688
UCKL1	5.35278109459046
ASB4	3.19860960146038
C10orf97	4.78714721933507
ALDH1L1	3.90999559752000
CCL23	3.25658879463872
OBSL1	5.31700485267194
SLC12A7	6.95747379177808
THAP4	5.74074168668172
RBM4B	5.59956682124596
OGFRL1	5.20990799752424
KIAA0831	5.6554794067996
C12orf11	7.44268487402054
PPP1R15A	4.87062886075302
KIAA0240	6.35515574871846
CD1B	3.11058191543341
FCGR2A	4.74027641391264
MDC1	4.61495523195826
MAN1A1	3.85832131458168
KRT9	3.6938105344002
HTR1A	3.45829921579129
OCEL1	5.46385360696148
ATP11B	5.65401076727133
NLGN4X	3.87829662266206
FBXO34	7.17047615787263
ALOX12	3.62056640998936
RB1CC1	7.22159847841278
PCDH12	4.31998131423313
RPE	4.90038187069618
EIF4E	5.55520814901706
CSDC2	4.16633994840189
ABHD5	4.65857738818251
TMBIM1	5.92147614306019
PET112L	4.78351295466131
P2RXL1	3.20952446243458
F2RL2	3.05404532670776
TRMT1	5.75977808473359
IMPG2	4.41708324364284
LRRC32	5.55491995712581
BGLAP	3.79921975431057
HTR4	3.54824196836205
MRAS	4.84016448017947
TRAF6	5.04147417390664
AXL	4.18635215769878
ATP2C2	3.5440586070984
LMNB1	4.8836551415637
TELO2	5.14265445366569
PNPLA3	3.55165956942837
CSNK1E	7.5667023405919
SRP14	9.95803207858494
KCNQ4	3.57182681154468
PIK3C2B	6.95751320213666
C15orf15	6.88492135463935
TUBB2B	3.23864322651919
USP15	5.70842277433676
C12orf41	7.12350037386503
CEND1	4.07829155872475
RNF31	4.28566156302727
TCEAL2	3.57709558622191
PTGER2	4.03332872570763
UBN1	6.50360946521014
SLC5A7	3.17290875564922
SLC31A1	5.84385100792313
ADAM29	3.48509446927068
ST7L	4.20709373149024
GFOD1	5.90498413563518
CTNNA1	9.26580144519427
HRBL	4.15987272226034
CBX4	3.09416291857410
NTRK2	3.67955032712136
FOXN3	5.21822945279758
MFGE8	4.69585994069921
PFKFB2	3.75243842997118
TAS2R4	3.55839245126986
SH3TC2	3.37314619815281
IL10	3.25120875646132
PXMP4	6.54658529208655
RNF167	6.8644453737685
PRMT5	5.15407068283834
TSKU	5.03829610763049
ATPIF1	9.75589458673042
ETV3	3.34217520200295
PAK7	3.48005414617528
PDLIM1	8.54792356067694
CEP63	4.92545981713304
WDFY3	5.09844787457729
RNF126	4.66240369699488
DPM1	7.6960459420205
CLIC4	6.47091066862317
ACR	3.78071967103076
KLK7	8.99049613245962
ALOX5AP	5.12114361920224
LRP1	5.02053713762495
TNK1	4.96869034467106
TAS2R9	3.10180564003939
ZNF16	5.45826191271001
POLR1B	5.66251257310359
SLC8A2	3.95231539208857
OLFM4	2.98848342865791
TACC1	6.79611696451354
SAMHD1	6.94312306691526
ATP13A2	5.6548583341831
KRT4	3.50440271110237
PAX6	3.64912721432147
SCG2	3.42398875775375
SLC17A6	3.43286273704816
TUBB4	4.02880701494304
PADI4	3.27600680429243
FMO3	3.13359723582814
NLK	4.28923950341177
POU4F3	3.07310370556873
MDM2	3.76279503261153
CAPNS1	9.2950444168754
SDF4	6.00449069391
ITGBL1	3.12578629670543
TAP2	3.93260225059344
OR2C1	3.43268321492147
KLHDC3	6.83805284479662
EFHD2	6.64940497531574
GALR3	3.57056960496726
NBEA	3.26984934928544
ABCA6	3.17213477580337
ABBA-1	3.87844444016046
GNAI1	4.76857900410362
CLDN3	7.82446750934568
AKT2	3.32967181045846
EGFR	3.98214305268701
VPS4B	7.72838806774427
RBM16	7.08177370227319
GALNT6	8.09155902945745
ZDHHC3	5.87731961728611
SLC25A4	6.44383427278986
CYB5B	4.96373175743956
NDRG1	8.68646526196011
SESN1	4.40459302748327
GBE1	7.13175257777215
MRPL46	4.88929302418913
CLASP1	6.40037081530779
FARP2	4.4876705361618
ACOT11	4.09181580529525
LDHAL6B	2.77723293747861
MAPKAPK3	6.04613415942013
NCAM2	3.03695298330492
AFAP1	4.65888350933073
PRKD2	6.96990105793776
OR2H2	3.52353695105838
ZFP36L1	8.02130517225164
DZIP1	4.12226022374277
GPR161	4.49175500937864
RNF146	5.16398865222959
NKX3-1	4.15043046998532
CCNB2	6.52202352145591
ZNF10	4.33521396105988
WDR74	5.61291437968765
FAM134A	7.66069450428376
PCNP	8.31490071942934
PURA	5.4765892410167
DNPEP	7.99712683645791
ERBB2	5.30983990835649
CREB1	4.98132304110248
NEO1	6.3486477949459
DDX3Y	3.28850536207278
RPS3A	12.3813653778389
MXRA7	7.6013178624297
LGALS3	10.7619806908295
GLT8D1	7.21605575542663
TMPRSS3	7.27278794806906
UPB1	3.34452564574417
LAT	3.89850147436655
CLDN14	3.77924323800209
DHX38	4.61374630726675
KCNA3	3.04934405495853
BTBD1	7.70004997927457
TARS2	6.0837626990113
SKIV2L2	7.80881161651647
ABCF1	7.12634212542988
CDT1	3.2142466291608
ZHX2	6.05010139500656
FCF1	4.23293906373957
LRRC49	3.76253573410153
GUCY1B2	3.32969233775255
CD28	3.20832218748229
SMARCA4	6.41488958661697
SEPT2	8.81248825642575
SOHLH2	3.49482629351036
MCOLN3	3.64419934378028
LRP8	5.65800560653268
TAGLN3	3.92502592182796
MASP2	3.58166951990568
GPATCH3	4.35648380673209
TTRAP	7.28824131771916
AGL	7.71060792825769
NFE2L3	5.45913602835508
PSD4	4.40706557345295
PALMD	7.43944108124583
CCNB1IP1	7.83031113290935
TMEM43	6.96935287994267
OBFC1	4.76107598116871
STAT5B	4.21617479284712
C14orf79	4.55879484061042
ENPEP	3.82886437783347
SSB	9.06361725933535
SCT	3.20031494415756
TIMM23	6.42550251824878
SKI	3.97671068513345
SLC22A13	3.24321219830648
AKAP3	4.2258133231126
OAS2	5.24164572316585
KIAA0423	4.51669276305312
SEC61G	8.55149541183242
CAPN11	3.05104527028216
TMEM50B	6.34403659615978
DEGS1	7.93201591576066
ARHGEF4	3.52039459914652
DBNDD1	4.7537286636515
TBL1XR1	3.88683338134141
FAIM	5.34793760247842
SP140	3.31354224883618
G6PD	5.36251775749172
NUDC	7.38687816480217
GABRP	3.42764456340203
SCARA3	6.05111399428993
TACSTD2	6.15221690363054
EIF3J	5.9513797935716
PPP2R2A	7.70352068348502
CPA3	3.26828155922758
PVALB	3.09050384830016
BCAT2	5.41567794948028
MFN1	5.44689751635980
F10	3.24335240756134
