Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_A10_433736
MAN2B1	7.06902635235851
EML3	5.25689784499019
ACADL	3.2153890235559
OFD1	7.16300558603258
CGA	3.29796087061569
EIF3EIP	10.4051480867362
PEX16	5.45674205623211
GNG12	8.41995053674444
HABP4	4.67210189740029
CNTN2	3.4531636072735
ASNSD1	7.36190362646665
FUT4	4.48012368743893
DBH	3.60458840545361
CD53	8.45536447391163
HIST1H2BJ	3.4406172699765
TFAP2B	3.15969167467971
ACF	3.69248822850348
TMEM11	6.24762406793061
CDH8	3.30201829106912
C3orf32	3.38010972665282
AGPS	6.3259736407292
C4orf18	3.5024448194145
PCCB	8.11842262634518
IPO13	5.7275531307418
PECI	8.41869587240586
UNG	8.40733558713696
C6orf105	3.90977216309987
GSTP1	9.79757544693528
SUV420H1	7.83767181570998
ARHGAP15	4.81503425823006
LTBR	6.97069186926245
TDRKH	3.19105891323097
PSG4	3.55584812242143
SLC9A3R1	7.75472086046018
NBPF3	8.2821635486149
SLC9A3	3.72804152526915
OSBP	7.03939183139059
PRR5	4.69638879256926
CHMP7	5.45086526535734
ADRA1A	3.06239370351617
ASAH1	7.05681530267273
FKBP4	7.68700760988551
ZNF350	4.8976607499583
DOM3Z	5.39385743405758
GIPR	3.6736243787194
AHI1	4.51201619193004
BST1	4.93420457839949
NCR2	3.56297451690856
NADSYN1	5.06200561038074
UBE2W	6.87785794589018
RGS14	4.27066789054243
KRT15	6.94893270554106
SCN11A	3.63911864912984
GFI1	3.64715558168693
FHL1	4.95385665460218
SMC6	6.48780017545477
GATA1	3.54064740522646
OSGEP	5.99000975825719
ARMC6	5.03086478371647
HK3	3.87247198701421
PSMD5	6.75861046291298
RSU1	8.37928515256199
RPL4	12.2374578361359
MAD2L1	8.07723722160796
RBPMS	5.40919551823871
EIF4A3	9.33955088343192
E4F1	4.52743476762162
DLEC1	3.31602818701689
PRPF3	6.01669421950218
EMR1	3.26219236239962
CHMP2B	8.10509292924922
CAMSAP1	4.22523082984264
RPS21	10.6171898772026
XCR1	3.12570275417331
ARID5A	4.24383235763366
RBM6	5.88517027376068
UBE2N	7.88955715756224
KLF4	4.56435478222408
MGC4172	4.54543857941283
LMO4	7.2775130192907
KLKB1	3.01898761987221
HDAC3	7.05625964868262
HP	8.60569234932714
SCHIP1	5.74151265912685
BTK	4.63713084864206
KRCC1	8.41898725859904
PRND	2.96106615764519
C6orf27	3.22647951883667
PIGL	3.9392445301836
CLCA1	3.47908934691588
C1orf112	5.77624496176647
OLFML2A	4.53186044842849
HUS1	5.37012504800307
SFRS6	7.17373614346097
CXCR7	4.81177546747597
UIMC1	6.30540509122336
FXYD2	3.30130709434294
GOT2	8.78893205833601
ZNF667	4.85078583152098
TFEC	4.32774792820549
ATP7B	4.18386992367389
RAB38	4.66956427664246
POLD2	7.78382834678766
PPM1H	5.0302176989293
DCX	3.25763673519727
NFYC	5.99268495022198
ZNF228	5.13405054856302
KIN	6.87122478800256
PLSCR4	5.4714493539407
HIST1H4I	3.94750192865004
PPARGC1A	3.01798787988302
HIG2	6.99453859970782
KCNK10	3.74716684750823
EXOC1	7.68855574800476
OR6A2	3.69957446536912
ETFA	9.32055061317877
PDAP1	5.54334776896595
C19orf6	3.63457632819366
POLRMT	4.32034126731420
ZNF146	8.60366890055917
MIA2	3.27741837705856
LY6G6E	3.12946351864317
EIF4E2	7.88848955726392
NENF	4.98863840509221
HOXB5	4.99987866113731
ZNF324	4.74922508006147
CUGBP1	4.92482717938401
ENTPD7	4.46185285257651
TTC13	6.10657348305986
GJB5	3.65287986647118
PRSS22	4.21806489784431
CYP3A5	3.40217831568120
MBOAT5	4.94016096020188
CUL4B	6.17329955534735
CENPJ	3.40235724959763
KIAA0664	6.18826556345466
PITX1	4.0388972264566
PDGFRB	5.36105947221986
RDX	6.78389717043075
CELSR3	4.11481241747374
JUND	5.82093804325717
ITSN1	5.21815922723823
CHRNB1	3.43424554431801
EHBP1L1	3.8964395813936
C19orf2	8.17307167799216
FETUB	3.08341423811792
CAMK2B	3.09816930101528
DCTN1	6.49954094577096
TNKS2	6.30635448123502
MRTO4	7.99342804343066
C1QBP	6.41643843447543
TTC3	7.93653981710666
NDUFB8	8.51635072189323
CADPS2	5.09881311964488
EDG2	5.11365839999506
MYF5	3.01267687658171
SEMA3G	3.56713631509172
IL23A	3.59932606700493
GJA9	3.66594967826012
R3HDM2	6.66910586238089
C5	3.76345685357467
SLC2A10	6.9150694272883
TRIM45	4.58261532231461
TSP50	3.78033761199975
PAQR3	5.64534355428403
ANKRD26	3.35980115943023
TCP1	8.71860049663386
TMED7	7.36285160662298
CMA1	3.02293007084358
PTCRA	4.11383244356136
HCRTR1	3.31875117567641
FST	3.7365392205723
PAWR	4.68663228325348
LDLR	5.39708286476172
ASTN2	4.23151183587747
SCRN1	7.77968830010343
GPATCH8	6.42878798812311
KIF4A	6.50599189212462
TANC2	3.71237743542624
ZMYM5	3.71167285439501
PGM1	9.12055161375165
ZNF586	5.10067693458832
POLR3G	3.55790198238971
CPD	6.28806850093074
SNCAIP	5.35305499751461
DCT	3.35874951346223
HLA-DOA	3.66092403651676
TANK	7.3064929976491
RCAN1	5.7662858519582
UPK1B	7.20432262832021
DNAJB4	6.04114359456398
UGT1A8	3.06073105436858
LIMD2	3.69556252232333
HIST1H4L	3.26842392237219
PECR	5.16949780973338
HSPA2	7.02327855729064
SERP1	9.15166693139072
TACR2	3.32746561421978
NUP85	7.35763925171497
CD177	3.16186459232024
GPR135	3.01960107776614
PIGG	6.5189179569853
LGR5	3.00379787705399
JAK2	3.75623806742756
DPYSL4	3.16170178309627
TM9SF4	6.36671067179404
PTHR1	3.48707566502509
SIRPG	3.88433273639996
ZNF264	5.34183680460017
BICD1	5.30970656941921
RAB5A	7.85189817468013
FLJ13224	3.03470393714782
METTL5	9.40163057490386
HERC6	5.98727572378936
CASP1	6.75856451503226
USP9Y	2.85487190165696
LRP1B	3.81927864916051
XAF1	6.4188745705206
PLA2G4C	3.72783810821791
APOA2	3.01827965549553
SPAG6	3.10442327247726
KALRN	3.27878930243495
SECTM1	7.104174331057
THOC7	9.9668664283222
IFNAR1	4.75340662147324
TCTA	7.14594116114416
NY-REN-7	3.73306405642124
TALDO1	9.25782215378214
B2M	12.2356077376493
LPPR4	3.35579775575496
SQLE	6.87161068812906
SEPHS1	7.12267130347139
EIF5A	6.65918172433866
FAM49A	4.84201237553195
YTHDC2	4.19952512953602
EHD2	5.39581598889746
NCF1	4.12844703737729
SPG7	5.93697583340572
ZNF614	3.67586197764834
HOXA5	5.90786245172355
NUP133	7.82333380592777
FGF12	3.70633581314231
SLMO2	9.06231760859152
INPP5B	4.40248255519297
PPID	8.18271349895733
SNTA1	4.20796547860786
IL20RA	4.13016769956735
UBE2J1	7.13202128940957
CACNG2	2.85958473712910
GCM1	3.08912036799646
ELF1	7.07764112214045
TLR5	4.93558241905116
TCFL5	7.9335738736542
C1orf107	6.29689562787364
C19orf22	6.64797755081294
SAFB2	5.96468079629797
MAP3K7IP1	3.55853270475394
NCK2	8.0724726785067
OXA1L	8.84552709104537
KIAA0652	6.50314114718338
KLRG1	3.6995048880674
FRAG1	6.14463817359313
ZSCAN12	3.21754878618448
PSMD12	8.14493513871144
E2F4	5.23942357373492
CLEC4M	3.30416844511618
KIAA0999	4.92676271095075
CLDN10	6.94979127459423
MGC13053	4.01772050862587
TAC1	2.79166022478841
GYPA	3.38109666582818
HPCAL4	3.35949569264179
TRAIP	4.20198777300700
MEX3D	4.11093773168249
KIAA0232	6.538247200032
ERCC8	4.79713784915844
NFAT5	4.67315204527602
GPX4	9.04345505953385
CSPG4LYP1	3.29647740448256
KIAA0368	6.12880209295895
FBXO3	6.88377994878861
DVL1	5.67661858638103
CMKLR1	3.85374614752249
GPR157	3.25416649626556
TYMS	7.77081348309358
OR52A1	3.38620260339367
PEF1	7.17519088988613
ZNF750	5.50290656705334
ALG9	5.93599004932157
MCM5	6.33537358868409
SDK2	3.39265270084821
BAIAP3	3.56037901867376
RABGGTB	6.9048081491728
KCNK7	3.30135342978117
PTP4A3	7.98813146284227
ANKRD40	4.37330022316301
CALCOCO2	7.3984531460226
TMSL8	5.5659063814674
SNCA	4.18457892074923
ZNF551	4.50948302798186
HBQ1	3.2813176840937
ARHGAP26	4.59054033768935
GEMIN6	6.98604712383347
HRAS	5.92514892189436
KLRC4	2.73479384889444
BSDC1	5.69913957865431
DSC1	3.61495219996041
RNF43	4.99452254456959
NDUFAF1	6.66236044851589
MAP2K4	5.75665994898656
FOLR2	5.67906209930248
LYZL6	3.55373076171403
EPB41L3	4.95284626974983
TEKT2	3.89242691830406
CDKN2B	3.26513026847805
WSB1	5.87744216531188
ZNF480	3.7345169609557
MAP3K6	4.43494020423122
PROS1	6.25532426635569
PSMB8	8.7677929717252
HN1	8.9320172678673
MAS1	3.06908406083560
APOL1	6.36594766454812
CSHL1	3.29484241202183
ZBTB7C	3.2565463256301
AHCTF1	6.66818697322316
SAE2	9.6897905046164
ITGA2	4.37322679777385
AP2S1	9.45594723591577
P15RS	7.54099803752835
MME	3.35518761384555
VAT1	7.21793167294318
MAST4	4.8230597919072
TUFM	9.55868135155617
KRT33B	3.29995992493046
THEG	3.89140390395102
KCTD2	5.41629242667294
WDR26	8.85232890694889
MFI2	3.26496739917002
KRT34	2.97161354028463
NR4A3	3.69560860972757
SGSM3	4.63685956255452
ARSA	4.42201996775729
TOMM22	5.475026343321
SOCS3	3.76840484963743
UNKL	3.7920260872184
POP4	8.8407542051733
BHLHB3	8.38520269199393
MALL	7.63816067406418
SOX15	3.18405931630581
CCNA2	6.44840294455818
PARK2	3.13199900331499
GPR124	4.57254156822857
TMEM132A	4.7375566118584
CGRRF1	5.46034427634991
RUVBL2	9.09772482143974
MCAT	6.41174009414816
WNT10B	3.70747319897329
ISCA1	6.56039476303856
RPAP1	5.09743517718541
C12orf48	6.1169151751266
RAI16	5.2205877847634
RPL27	9.74861217673698
EPN1	3.53131672665351
MAGI1	3.27163513832001
GBX2	3.23464057929579
SLC35A1	8.29479979253392
GAL	5.34748444751418
SLC14A2	3.47953655029144
RDH11	8.6113522080822
ZNF518	4.06850506808527
PCYT1B	3.28706330256754
AUH	6.63500841304734
EIF3H	11.5808318758574
KIF1B	6.6881387683396
MBD2	4.69406515530052
AMOTL2	8.78879727649771
C6orf120	6.79730817379428
PIGT	8.07343358082476
PSRC1	6.07531559762748
PLA2G10	3.80640723214565
ALAS1	7.74330612444549
FOXO1	6.18546044279111
C17orf62	7.00705858644994
KIF5C	5.77891661815523
DUSP10	4.97422008517314
CRLF3	6.96566848753584
CLCNKB	3.61198025046384
PSMA5	9.43898342952216
FARS2	6.60851879395021
CCDC28A	7.12048137310045
AMPD3	5.0856061768162
PIAS1	7.3432879343953
ADCYAP1R1	3.44180073065284
TMEM134	6.92484185501295
CDH20	2.84706547276222
FBXO7	7.50110194990453
FLJ14213	4.65206933257648
ZNF3	5.25006965889159
LRRFIP1	7.69506130638677
TMEM49	8.96040484289384
CNOT2	7.73838866764942
CBX2	2.93061436190704
ZC3H14	7.39204733559905
ALDH5A1	6.22374543755811
HNT	3.19341752467088
SERPINA4	3.06420331603789
FLJ20920	6.18675988296464
CRTAP	5.53436427628737
DDX50	8.36201028191842
STYXL1	7.87078658866659
TK2	4.33509562619542
BLVRB	7.74455445610354
STMN1	7.48281681759176
GUCA2A	3.36947953530264
DPP6	2.84014382583111
GALNT10	5.07581272474791
STK39	6.26178948839145
MMP24	4.30342862406721
CKS2	9.27426140528285
RHO	3.71677666266429
BANF1	9.53505094915656
CR1	3.16458182246374
RPS6KA2	5.98980063101183
HMBS	6.59110306796375
C20orf112	4.00606270247725
SLC25A24	7.77850340175145
MRPL22	8.66823545862879
SLC25A15	5.39439845088787
GADD45B	5.40160206273892
TDP1	7.37924006366654
ZNF287	3.49771018670371
DAAM2	4.71417308003092
C11orf57	5.79874627359322
RFK	7.16802230712423
ZFYVE9	3.95249732011145
TCTN3	6.66332475557251
STCH	6.97515411573532
LOC283871	3.4659779757474
NDUFB3	8.09792924120197
DEFB4	3.89816321321987
FPR1	4.79754111287638
FMNL1	4.28645891652904
SEPT7	10.0384262317472
PTCD2	4.27413526135923
GNLY	3.7079388522177
GRAMD1C	5.25617600048477
ZNF165	6.74617610474278
TR2IT1	4.09722827579175
ARMCX3	8.0692529104504
NDE1	6.30574448920885
MAGEF1	6.88259892784982
ITGA10	3.85048369499471
ARHGDIB	9.3328101875723
FSHB	3.73138760879233
ANXA2	12.1470926386507
HLCS	4.16075223473152
MCF2L	4.09722570340431
AK1	5.74451360153435
FH	7.32426063196743
LGALS2	4.68352110432671
SYNPO2L	2.76834073530783
KIAA1045	3.37522507778162
C1orf183	4.27368463696419
MAGEA8	3.08209591487139
DGCR8	4.54734420074656
GSR	5.0478118763262
NEU2	3.382373097139
HIST1H4B	3.34673162269231
CACNA1C	2.94093446496314
FAM20B	6.74534401539752
HES2	3.03768083174393
PDCD6	9.34999291930113
INTS7	6.619162105136
AMPH	3.64852885413319
UCKL1	6.37224176619851
ASB4	2.98913529219163
C10orf97	5.4823636130112
ALDH1L1	4.08365007111397
CCL23	3.19897012908592
OBSL1	4.7801666739045
SLC12A7	7.18122521714192
THAP4	6.52763437511897
RBM4B	5.08201987723585
OGFRL1	5.74112449775497
KIAA0831	5.25739287851573
C12orf11	8.05093819374632
PPP1R15A	5.66522801309872
KIAA0240	5.63774290737129
CD1B	3.34581534523577
FCGR2A	5.92284459777138
MDC1	5.06314587201336
MAN1A1	4.71099135860874
KRT9	3.60782435382694
HTR1A	3.29599616457593
OCEL1	5.15679552168965
ATP11B	6.00317989183892
NLGN4X	4.04407671912779
FBXO34	6.7894584230448
ALOX12	3.32960872141305
RB1CC1	7.57480738437438
PCDH12	4.64106577801088
RPE	6.25631941916772
EIF4E	7.09724644314749
CSDC2	3.7689112022348
ABHD5	6.13451468599530
TMBIM1	6.70012683454397
PET112L	5.80000149754025
P2RXL1	3.23121912950899
F2RL2	3.09647388741913
TRMT1	5.24240918338706
IMPG2	3.55352207711505
LRRC32	4.97465641475464
BGLAP	5.22618137877666
HTR4	3.34220301381681
MRAS	5.19033274642047
TRAF6	4.99399271109889
AXL	5.16406064371629
ATP2C2	3.4489829813876
LMNB1	6.11148116160144
TELO2	4.23454498259086
PNPLA3	3.7008910358523
CSNK1E	6.03999015200561
SRP14	10.4021928914923
KCNQ4	3.08711381588612
PIK3C2B	6.16859545994665
C15orf15	9.36967987479144
TUBB2B	3.09401758458706
USP15	5.95649775415923
C12orf41	7.65081105283672
CEND1	3.5581912145046
RNF31	5.00873669659491
TCEAL2	4.43331927748898
PTGER2	5.17683177583622
UBN1	5.89442497662046
SLC5A7	3.17213050189131
SLC31A1	6.31513974760231
ADAM29	3.69955942763686
ST7L	4.21636991005993
GFOD1	5.41001495655183
CTNNA1	9.6921805343008
HRBL	3.70709409975388
CBX4	3.42874084264387
NTRK2	3.46169725797027
FOXN3	5.6614884652042
MFGE8	6.3049390716738
PFKFB2	3.79178788485817
TAS2R4	3.42545910704292
SH3TC2	3.21140962890327
IL10	4.02787917493427
PXMP4	6.96364278058877
RNF167	6.22340430713739
PRMT5	8.16683763097585
TSKU	5.4291500242794
ATPIF1	8.0784901180783
ETV3	3.11631222931472
PAK7	3.07876128092335
PDLIM1	9.7830019070307
CEP63	6.24758901187824
WDFY3	4.7878036434084
RNF126	5.17239546049989
DPM1	9.14404841784302
CLIC4	7.45074409254292
ACR	3.58332544398562
KLK7	10.3582302454134
ALOX5AP	7.41299810709944
LRP1	4.92102805923611
TNK1	4.34190288923908
TAS2R9	2.93066118952979
ZNF16	6.56056980547554
POLR1B	5.23347471495683
SLC8A2	3.65849861411982
OLFM4	2.93392833016840
TACC1	5.80456847256282
SAMHD1	8.27283364272783
ATP13A2	4.9892277355578
KRT4	4.21348190958987
PAX6	4.50236724005105
SCG2	3.75467529818504
SLC17A6	3.30926997507837
TUBB4	3.87403550013034
PADI4	3.04988925360035
FMO3	3.14475531799899
NLK	4.10752759013822
POU4F3	2.93149399809703
MDM2	3.34151624436475
CAPNS1	9.78595476882515
SDF4	6.94441717358997
ITGBL1	4.17221918297241
TAP2	4.34764015533959
OR2C1	3.23185823089621
KLHDC3	7.19975006486167
EFHD2	5.88366371716283
GALR3	3.56331243278409
NBEA	3.29989021434312
ABCA6	3.41205124269485
ABBA-1	3.87291390076109
GNAI1	5.71122657826019
CLDN3	9.09386659574921
AKT2	3.51870753633642
EGFR	4.6606606696674
VPS4B	7.47329972248326
RBM16	7.81845608640431
GALNT6	5.40578290205233
ZDHHC3	6.53078351376937
SLC25A4	6.84814543459187
CYB5B	6.67427212987878
NDRG1	7.99618916725139
SESN1	5.15721276458468
GBE1	7.24855824411941
MRPL46	6.70293527577021
CLASP1	6.02099587179221
FARP2	4.3928397623641
ACOT11	3.47504849145580
LDHAL6B	2.82824216583802
MAPKAPK3	6.95232570225267
NCAM2	2.98319455607065
AFAP1	4.53154340144681
PRKD2	6.37420969767332
OR2H2	3.05197940415649
ZFP36L1	7.57876355935942
DZIP1	4.71534987211635
GPR161	4.07792156926413
RNF146	5.99159130241861
NKX3-1	3.75537579928982
CCNB2	9.33256123138221
ZNF10	3.52585232181806
WDR74	6.27591859726468
FAM134A	7.33320162969971
PCNP	8.6624188010577
PURA	5.62932004116441
DNPEP	7.08126952184887
ERBB2	5.46609127723951
CREB1	6.32070264534341
NEO1	6.14197582583199
DDX3Y	3.31352301275007
RPS3A	12.9886850334458
MXRA7	9.50997936469226
LGALS3	11.0718487385676
GLT8D1	7.30756591020505
TMPRSS3	6.82934501627871
UPB1	3.15960699326794
LAT	3.88994282611606
CLDN14	3.4302812806774
DHX38	5.6131830098298
KCNA3	3.55510502928845
BTBD1	8.21705586769292
TARS2	5.86183035407359
SKIV2L2	7.89492033647347
ABCF1	8.4154662313127
CDT1	3.55900965141441
ZHX2	6.75951072575648
FCF1	5.7320485644772
LRRC49	4.34086879952461
GUCY1B2	3.35150219291444
CD28	3.38177660176474
SMARCA4	6.55678212139342
SEPT2	10.1557263356462
SOHLH2	3.19785318968035
MCOLN3	5.55690698301709
LRP8	5.99705911094682
TAGLN3	3.75462107006717
MASP2	3.73630540811918
GPATCH3	3.97878027316915
TTRAP	8.36806851732715
AGL	7.76963993298764
NFE2L3	5.19883093354391
PSD4	4.17393799982701
PALMD	6.6669285967823
CCNB1IP1	7.36656621301949
TMEM43	7.09060867434128
OBFC1	6.83325107220265
STAT5B	4.56066169133879
C14orf79	4.3758784957912
ENPEP	4.42314861779512
SSB	8.92962421997831
SCT	2.92375201003755
TIMM23	8.09668668707388
SKI	3.78647773384969
SLC22A13	3.02373371391201
AKAP3	3.73084179695962
OAS2	5.576351594861
KIAA0423	5.70169353522847
SEC61G	9.88909737648918
CAPN11	2.98653231843018
TMEM50B	8.18746247770786
DEGS1	7.890849831409
ARHGEF4	3.37447372545732
DBNDD1	4.35831168264894
TBL1XR1	5.57925239837075
FAIM	7.50900211065958
SP140	3.69526759179686
G6PD	6.24749919496454
NUDC	7.54178162788429
GABRP	4.51003757552731
SCARA3	5.31684124651453
TACSTD2	5.96281685943872
EIF3J	7.99191190000142
PPP2R2A	7.97618169939617
CPA3	4.12017474210287
PVALB	2.90579756440919
BCAT2	7.27021860596561
MFN1	6.80217248517812
