Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C01_451998
PPBP	3.03880782797973
HTR3A	6.41273677362824
SDC2	6.82377859123287
ANKRD49	6.6148144057777
BTF3	9.21851505079773
COX7A2	10.3304666876236
SARS	7.90111142572608
C13orf18	3.80854386402583
CACNB1	3.99124874556729
QKI	5.52790445151918
SETMAR	5.09197572239747
LAMB4	3.54321913178272
MAN2B1	6.65977024034861
EML3	4.94871076606177
ACADL	3.20677352670061
OFD1	6.83445176067296
CGA	3.61740255751598
EIF3EIP	10.0920281636016
PEX16	5.02152494712527
GNG12	7.77769647662319
HABP4	4.88145484217418
CNTN2	3.61703525227406
ASNSD1	6.45870435525245
FUT4	3.75345834484414
DBH	3.54642114485944
CD53	7.15703986636677
HIST1H2BJ	3.20490750543228
TFAP2B	3.28556815934720
ACF	3.68344528691523
TMEM11	5.9076175092329
CDH8	3.35390115559342
C3orf32	3.41187118027882
AGPS	4.51772380589073
C4orf18	3.41102912580690
PCCB	7.5229574075992
IPO13	4.45928789652172
PECI	6.61552064429937
UNG	6.78938240113529
C6orf105	3.91477224898286
GSTP1	8.0625220016706
SUV420H1	7.13653199503941
ARHGAP15	4.1698381666996
LTBR	5.97379597065516
TDRKH	3.72998515651468
PSG4	3.48671572802629
SLC9A3R1	6.80942145895202
NBPF3	8.74157869686266
SLC9A3	3.52574493198384
OSBP	5.96427537586337
PRR5	4.43275201951223
CHMP7	5.57035002260343
ADRA1A	3.18058665164606
ASAH1	7.15874696446438
FKBP4	6.51006414400746
ZNF350	5.61028199294624
DOM3Z	5.12905704352797
GIPR	3.84514621216835
AHI1	3.89450824226889
BST1	5.0059738150533
NCR2	3.61983286815962
NADSYN1	4.9729033819912
UBE2W	5.84973218027665
RGS14	3.79296798196015
KRT15	5.41139900755537
SCN11A	3.84445091355459
GFI1	3.85794579162857
FHL1	4.25341774663438
SMC6	6.14084786524518
GATA1	3.96679735523052
OSGEP	5.69000266199918
ARMC6	5.08851539568651
HK3	3.3957314125036
PSMD5	6.16492978400763
RSU1	7.00334908345732
RPL4	11.0169410442164
MAD2L1	5.50568630915563
RBPMS	5.1192443242123
EIF4A3	8.32422038379727
E4F1	5.28288226388914
DLEC1	3.55840775018919
PRPF3	5.30601898275992
EMR1	3.19597543718817
CHMP2B	6.98811759050946
CAMSAP1	4.15125938639186
RPS21	9.24737068910855
XCR1	3.47691414771388
ARID5A	4.23868812067696
RBM6	6.11193447360377
UBE2N	6.7403109027734
KLF4	4.24488118412617
MGC4172	5.25838430543545
LMO4	5.87962905250295
KLKB1	3.43317853474946
HDAC3	6.15220761791377
HP	8.61421972965338
SCHIP1	5.27433776890513
BTK	4.12901835559492
KRCC1	8.07439662032305
PRND	2.90521832232048
C6orf27	3.73827629751186
PIGL	3.87645933488587
CLCA1	4.01919077714183
C1orf112	3.41264672339927
OLFML2A	4.78897257006104
HUS1	4.81310467148295
SFRS6	6.95657414580941
CXCR7	6.26737436036991
UIMC1	6.08807861004353
FXYD2	3.75288428495077
GOT2	8.06835072918127
ZNF667	4.65799536099843
TFEC	4.03609142543643
ATP7B	3.67250346719054
RAB38	3.40393156176583
POLD2	6.65340054302867
PPM1H	4.08919942742924
DCX	3.21290673121226
NFYC	5.30159596872547
ZNF228	4.47621839462904
KIN	5.71520248512589
PLSCR4	7.33240661929938
HIST1H4I	4.13039255637762
PPARGC1A	3.06524601350091
HIG2	7.66746057936112
KCNK10	4.38183626240158
EXOC1	7.78879588282357
OR6A2	3.54943498977831
ETFA	7.29414772563663
PDAP1	5.07263851541111
C19orf6	3.75233398934792
POLRMT	4.03700645738433
ZNF146	8.04910138278549
MIA2	3.4586716929879
LY6G6E	3.46119414547823
EIF4E2	6.66945009223252
NENF	5.04234438184304
HOXB5	5.30222626764002
ZNF324	4.36251387818158
CUGBP1	3.90271873694922
ENTPD7	3.99879217633728
TTC13	5.3524672677365
GJB5	3.20394402568534
PRSS22	4.54119317725992
CYP3A5	3.43433171100668
MBOAT5	4.74351672007892
CUL4B	4.60915280618425
CENPJ	3.29268728905186
KIAA0664	6.2231165813477
PITX1	4.25876168268763
PDGFRB	5.44795417907641
RDX	5.52862889882468
CELSR3	4.01426366588452
JUND	6.6716022882841
ITSN1	4.80876782907896
CHRNB1	3.81460671630665
EHBP1L1	3.63455716326897
C19orf2	7.00331373674668
FETUB	3.1494069510112
CAMK2B	3.77516395864097
DCTN1	5.68644303374021
TNKS2	6.53956009252986
MRTO4	6.24910216540722
C1QBP	5.95078022215373
TTC3	7.41090365486388
NDUFB8	8.07145810709859
CADPS2	4.08478536031553
EDG2	3.92564461998228
MYF5	3.17645547626468
SEMA3G	3.45847420193517
IL23A	3.76794003192910
GJA9	3.84804454496271
R3HDM2	6.7669206046507
C5	4.41204529698679
SLC2A10	4.48295267737535
TRIM45	4.5669296768488
TSP50	3.78033851320141
PAQR3	4.51305262992286
ANKRD26	3.49522472191870
TCP1	8.14674376545466
TMED7	6.57347649838304
CMA1	2.95166739266351
PTCRA	4.75893551253695
HCRTR1	3.61587722514023
FST	4.73830485478917
PAWR	4.13040056949562
LDLR	4.68447383661077
ASTN2	3.81747965338925
SCRN1	6.91605319973942
GPATCH8	5.91892563862177
KIF4A	4.56289896098973
TANC2	3.58497373687726
ZMYM5	3.70460256593891
PGM1	8.87787666349369
ZNF586	5.54989134051704
POLR3G	4.01847374360553
CPD	5.91701517079852
SNCAIP	4.09731862799085
DCT	3.58486733384892
HLA-DOA	3.72811700760845
TANK	6.45489252379481
RCAN1	4.26926225197106
UPK1B	5.88206507189474
DNAJB4	5.39398531241612
UGT1A8	2.99305179232171
LIMD2	3.47562286314134
HIST1H4L	3.45483894606800
PECR	5.03429404727796
HSPA2	5.41720019312884
SERP1	9.26511853334295
TACR2	3.53228576488041
NUP85	5.99153144733846
CD177	3.68754345365689
GPR135	3.36809969876507
PIGG	6.27811137770978
LGR5	4.70197531423754
JAK2	3.33753248312868
DPYSL4	3.31797506313719
TM9SF4	6.05786335152071
PTHR1	3.30759064534394
SIRPG	3.01858240796041
ZNF264	5.29568529014219
BICD1	5.4160016557391
RAB5A	7.40347576668227
FLJ13224	2.80971328331078
METTL5	9.03455467078852
HERC6	4.73851659400502
CASP1	5.23538233475174
USP9Y	2.69016554358096
LRP1B	2.91097441997908
XAF1	5.89906967789979
PLA2G4C	4.6730673755641
APOA2	3.28128258818103
SPAG6	3.06694238277736
KALRN	3.29275285585317
SECTM1	5.69701972181741
THOC7	8.74830455239626
IFNAR1	3.56553746410143
TCTA	6.92402069621979
NY-REN-7	3.32747178186312
TALDO1	8.24463559712298
B2M	10.9004560405469
LPPR4	3.90346577586976
SQLE	7.09505989489475
SEPHS1	6.03137308808976
EIF5A	6.07971442501401
FAM49A	4.83011186686737
YTHDC2	4.304406194034
EHD2	5.45355662777572
NCF1	3.77080380657023
SPG7	5.16969689619693
ZNF614	3.68395794060122
HOXA5	3.46014138839697
NUP133	7.15985501877976
FGF12	3.78344411268636
SLMO2	7.60108012140036
INPP5B	4.26597637771635
PPID	6.0790423244717
SNTA1	4.97740492490265
IL20RA	3.53264081283859
UBE2J1	6.43184850681202
CACNG2	3.14580017368651
GCM1	3.44401949239564
ELF1	5.92559536568175
TLR5	5.73016038210851
TCFL5	6.80169138909098
C1orf107	5.89751562697029
C19orf22	6.5487460779604
SAFB2	6.09463845473967
MAP3K7IP1	4.07615470618929
NCK2	7.16457307631728
OXA1L	8.53578273171357
KIAA0652	5.40546948959712
KLRG1	3.78745972560196
FRAG1	5.63544568273801
ZSCAN12	3.02561829310411
PSMD12	6.59755919355598
E2F4	5.17653704406674
CLEC4M	3.58107826519322
KIAA0999	4.88028910695269
CLDN10	3.33663499334396
MGC13053	4.19993873189701
TAC1	2.68242832744146
GYPA	3.42223958221306
HPCAL4	3.33528498458348
TRAIP	4.05221014776389
MEX3D	4.04823690551815
KIAA0232	6.8277456564063
ERCC8	4.58762783202879
NFAT5	4.12282420408912
GPX4	9.7327283638425
CSPG4LYP1	3.3620433341406
KIAA0368	5.79579018031158
FBXO3	5.22057376286504
DVL1	6.07168902939145
CMKLR1	3.59879265496788
GPR157	3.67306608121147
TYMS	7.01837984421959
OR52A1	3.09024376930003
PEF1	6.32616680659062
ZNF750	4.10020242231454
ALG9	4.83225301878527
MCM5	4.6902042359133
SDK2	3.66650488482952
BAIAP3	4.13631356985706
RABGGTB	6.67787671309791
KCNK7	3.70790273840305
PTP4A3	6.64277810249606
ANKRD40	4.01869242228160
CALCOCO2	6.54441336421233
TMSL8	3.99310570895135
SNCA	4.21728237666491
ZNF551	4.4646061973788
HBQ1	3.47898890756505
ARHGAP26	4.02280463574159
GEMIN6	5.97105215078186
HRAS	4.91569605575947
KLRC4	2.71511354283426
BSDC1	5.57581319572275
DSC1	3.89329634569187
RNF43	4.6829389857663
NDUFAF1	5.79180050123224
MAP2K4	5.12539912302492
FOLR2	4.7083445703815
LYZL6	3.62020997941249
EPB41L3	3.66718876423779
TEKT2	3.73117461340473
CDKN2B	4.18071775585938
WSB1	5.81585144633768
ZNF480	3.68517813278009
MAP3K6	4.03475615154190
PROS1	7.01187847738109
PSMB8	6.17729482587001
HN1	7.00927575420454
MAS1	3.39118772612707
APOL1	5.98449025713974
CSHL1	3.8743542289309
ZBTB7C	2.87154827425352
AHCTF1	6.0134133243217
SAE2	8.72289912642522
ITGA2	3.93834376177422
AP2S1	8.3072903209582
P15RS	6.72048214929816
MME	3.81211677247317
VAT1	7.30824416638169
MAST4	4.8849932503939
TUFM	8.63486565438716
KRT33B	3.39544117450396
THEG	4.18854296879002
KCTD2	5.076730474593
WDR26	8.01752241130559
MFI2	3.38556543084942
KRT34	3.08058838723285
NR4A3	3.64907468264071
SGSM3	4.33748566190858
ARSA	4.27986006078611
TOMM22	5.43337888203989
SOCS3	3.77660632093374
UNKL	3.87271038365702
POP4	7.84872732303393
BHLHB3	9.18638707122983
MALL	4.66532485603199
SOX15	3.31428091422965
CCNA2	3.80145428396588
PARK2	3.30758717133318
GPR124	4.27883835135079
TMEM132A	5.16958038349038
CGRRF1	5.73193466390881
RUVBL2	7.92966042583157
MCAT	5.28702580895787
WNT10B	3.90565674615478
ISCA1	6.30184767489038
RPAP1	4.11732587787554
C12orf48	4.353175907629
RAI16	5.07746314601079
RPL27	9.09404739374906
EPN1	3.93971684991306
MAGI1	2.89887802645978
GBX2	3.63782635985847
SLC35A1	7.36263346315376
GAL	3.8083741733569
SLC14A2	4.21601992383212
RDH11	7.88369186714083
ZNF518	4.07971393680079
PCYT1B	3.53803306548324
AUH	6.74532780576163
EIF3H	10.9370685361417
KIF1B	7.0739793930256
MBD2	4.79652704873309
AMOTL2	8.4730783288638
C6orf120	5.81065468656472
PIGT	7.73764314986968
PSRC1	5.29590580915177
PLA2G10	3.78708164023104
ALAS1	7.2310352420344
FOXO1	5.32658666105936
C17orf62	6.34937653714913
KIF5C	4.91517157389428
DUSP10	5.07459049030179
CRLF3	6.97756380343657
CLCNKB	3.7208347904678
PSMA5	8.22277117568743
FARS2	5.68932322190798
CCDC28A	6.46197646714726
AMPD3	4.53225829436728
PIAS1	6.41443711192136
ADCYAP1R1	3.40349188967243
TMEM134	6.23531133211912
CDH20	3.07415551229464
FBXO7	7.39186842906173
FLJ14213	3.73325742707469
ZNF3	5.10159038838494
LRRFIP1	7.28933238824959
TMEM49	8.56204067537578
CNOT2	6.9964553000432
CBX2	2.81576693446815
ZC3H14	6.66324135332317
ALDH5A1	5.563452674313
HNT	3.79119061670583
SERPINA4	3.15554862706006
FLJ20920	6.20225208857095
CRTAP	5.74565175874029
DDX50	7.50378025426367
STYXL1	7.2700875442131
TK2	4.65072232306499
BLVRB	6.97718007183123
STMN1	5.69951770240398
GUCA2A	3.59045536096048
DPP6	3.11187956803892
GALNT10	4.95337268897424
STK39	4.90875927197197
MMP24	5.0541500194787
CKS2	8.43561977935799
RHO	3.91816981854225
BANF1	8.28153192046634
CR1	3.11173250631968
RPS6KA2	5.07876746903009
HMBS	5.8933360673123
C20orf112	3.77951027170021
SLC25A24	6.86019035894098
MRPL22	7.02687410072291
SLC25A15	3.89950315154978
GADD45B	6.63621194144183
TDP1	5.33319712469166
ZNF287	3.90194268709834
DAAM2	4.33799108741441
C11orf57	4.26757381877068
RFK	6.40495598999424
ZFYVE9	4.22754749527735
TCTN3	7.0275216742021
STCH	4.69310342010615
LOC283871	3.6490328972031
NDUFB3	8.02609872301946
DEFB4	3.67500942958856
FPR1	4.41444937073370
FMNL1	3.7477598810968
SEPT7	9.25898116302143
PTCD2	4.4043111943994
GNLY	3.69202086080723
GRAMD1C	4.66787459290647
ZNF165	4.3156837381209
TR2IT1	3.48441236259636
ARMCX3	6.39957821304042
NDE1	5.35522176387554
MAGEF1	6.17428645575765
ITGA10	3.67470703467639
ARHGDIB	7.23719901765835
FSHB	3.96382593112138
ANXA2	10.4140274786596
HLCS	3.94555189185644
MCF2L	4.74711633260465
AK1	5.67490569383793
FH	6.40898245796321
LGALS2	3.8946779967878
SYNPO2L	2.84574845042886
KIAA1045	3.4341303503809
C1orf183	4.5164043477656
MAGEA8	2.84997531813749
DGCR8	4.37883830038422
GSR	4.06631998811455
NEU2	3.4803093609851
HIST1H4B	3.43702916632364
CACNA1C	3.17599474465034
FAM20B	5.67559443281261
HES2	3.2000655442048
PDCD6	8.61206700686862
INTS7	4.70354000993073
AMPH	3.85239053849683
UCKL1	6.06363157630265
ASB4	3.20646368438532
C10orf97	5.3228354651245
ALDH1L1	4.11292003110021
CCL23	3.26150443978601
OBSL1	4.34388849387550
SLC12A7	7.36426051889609
THAP4	5.14790997007445
RBM4B	5.0793832157541
OGFRL1	4.30419087067704
KIAA0831	5.95125918765159
C12orf11	7.05065261745836
PPP1R15A	5.08769089245331
KIAA0240	5.31863299959566
CD1B	3.30004150578905
FCGR2A	6.0486335419162
MDC1	4.4892068159322
MAN1A1	3.58625946933863
KRT9	3.58353032115528
HTR1A	3.61874115179881
OCEL1	6.50900972441881
ATP11B	4.67965201150969
NLGN4X	4.62373896537578
FBXO34	6.85635333492161
ALOX12	3.47745504339860
RB1CC1	6.95943644728703
PCDH12	4.45202564327136
RPE	4.44777892094657
EIF4E	6.0345576932077
CSDC2	3.9461021348257
ABHD5	5.48004169250999
TMBIM1	7.00793029793607
PET112L	4.43608142291768
P2RXL1	3.33521327943523
F2RL2	3.91865281750241
TRMT1	5.33298373501485
IMPG2	3.68270810830234
LRRC32	7.19034269431589
BGLAP	4.06904143547875
HTR4	3.56940506654614
MRAS	5.2746079243215
TRAF6	4.56704669809508
AXL	5.03911802030494
ATP2C2	3.56778505968984
LMNB1	3.77424033075933
TELO2	4.70065719365503
PNPLA3	3.91637900054607
CSNK1E	6.30931064249628
SRP14	9.63509313125179
KCNQ4	3.74919909145192
PIK3C2B	6.82301303227704
C15orf15	6.50748000237505
TUBB2B	3.22013591587616
USP15	5.28768983726332
C12orf41	6.72649227891323
CEND1	4.10242637223392
RNF31	4.73137662828141
TCEAL2	3.73832784453311
PTGER2	7.9592093951823
UBN1	6.21213090831295
SLC5A7	3.30169266592258
SLC31A1	5.31784371578426
ADAM29	3.48030701863899
ST7L	4.50405034596124
GFOD1	6.47702029193689
CTNNA1	8.63674939677108
HRBL	3.97804286607975
CBX4	3.51808029353536
NTRK2	3.62593643087107
FOXN3	5.36312627870372
MFGE8	6.9152559305938
PFKFB2	3.91234729353347
TAS2R4	3.52810876460085
SH3TC2	3.18227113160145
IL10	3.30299528338173
PXMP4	6.56160970964947
RNF167	6.19779666023132
PRMT5	7.39638266660785
TSKU	5.87745555228064
ATPIF1	8.18681458010856
ETV3	3.19018125862847
PAK7	3.05347054070303
PDLIM1	8.54214107910764
CEP63	5.48314832251925
WDFY3	4.35491290526392
RNF126	4.58106975781676
DPM1	8.73477493662765
CLIC4	5.76787327087853
ACR	3.7030763150471
KLK7	8.71690453168013
ALOX5AP	7.33850272860937
LRP1	5.27291406750587
TNK1	4.22240269112105
TAS2R9	2.92186136208597
ZNF16	6.97755419610581
POLR1B	5.29935141530864
SLC8A2	3.79824217700926
OLFM4	2.95226330685741
TACC1	4.99044480166213
SAMHD1	6.60585282797745
ATP13A2	5.03503431663803
KRT4	4.08794544500672
PAX6	4.19050154989742
SCG2	3.24545826513937
SLC17A6	3.4331251635501
TUBB4	4.67741996508317
PADI4	3.06034614227617
FMO3	2.96517613591707
NLK	4.21026214527396
POU4F3	3.26310726731029
MDM2	3.45700468562366
CAPNS1	8.84045889257669
SDF4	6.82597698561796
ITGBL1	4.74305193052816
TAP2	4.07816579576186
OR2C1	3.60386276152666
KLHDC3	5.88476311548142
EFHD2	4.97782544759215
GALR3	3.65686539893947
NBEA	3.62886166987554
ABCA6	3.35721330165994
ABBA-1	3.64190279605388
GNAI1	5.18423793725192
CLDN3	7.90069317421025
AKT2	3.45825778177256
EGFR	4.61957968952099
VPS4B	7.00934410476215
RBM16	6.90801377826447
GALNT6	5.09556040649133
ZDHHC3	5.65574928855123
SLC25A4	6.62664437608063
CYB5B	4.59053565496229
NDRG1	9.97803928636192
SESN1	4.6991535614651
GBE1	7.67773705903159
MRPL46	5.34757379234044
CLASP1	5.09714981591121
FARP2	4.25852736100175
ACOT11	3.73596778421004
LDHAL6B	2.90080251525966
MAPKAPK3	5.90868195498472
NCAM2	3.16231479714869
AFAP1	4.49642105413729
PRKD2	6.35114817931963
OR2H2	3.48311793158655
ZFP36L1	7.8355574897801
DZIP1	3.91984588147317
GPR161	3.97721982113624
RNF146	4.49942561809890
NKX3-1	4.19766155037324
CCNB2	6.09289744170197
ZNF10	4.25302987685888
WDR74	5.33626341730513
FAM134A	7.12520912399415
PCNP	8.55650137710168
PURA	5.36807451380986
DNPEP	6.03675298273709
ERBB2	5.14726207422148
CREB1	5.53585378989562
NEO1	5.33464401041877
DDX3Y	3.26122751428629
RPS3A	11.9224769723781
MXRA7	9.2513899461723
LGALS3	10.2746804311116
GLT8D1	7.39217013259397
TMPRSS3	7.06963610935921
UPB1	3.43522235007997
LAT	3.98300680030347
CLDN14	4.00290615749854
DHX38	4.20194082502011
KCNA3	3.48741760175532
BTBD1	7.36781650926558
TARS2	5.44958822412168
SKIV2L2	6.50233385171701
ABCF1	7.12330901933722
CDT1	3.17534152303150
ZHX2	5.62241997249331
FCF1	4.70908454897288
LRRC49	4.06111124800765
GUCY1B2	3.65862957499228
CD28	3.26777753505955
SMARCA4	5.94611507814221
SEPT2	8.06107794797176
SOHLH2	3.15572803388508
MCOLN3	3.70709968321034
LRP8	4.80075645771629
TAGLN3	3.68726599751487
MASP2	3.68632429932289
GPATCH3	4.22077994483847
TTRAP	8.33925523648564
AGL	7.142900737649
NFE2L3	4.50110122080086
PSD4	3.87114148395471
PALMD	5.50763714841226
CCNB1IP1	7.52840355419893
TMEM43	6.60899821949565
OBFC1	5.72412056992994
STAT5B	4.20801357096629
C14orf79	4.50906495318368
ENPEP	3.87770080203136
SSB	7.80181954579948
SCT	3.34595080101407
TIMM23	6.40352920590206
SKI	3.99742673781727
SLC22A13	3.00623224133764
AKAP3	3.46072097472874
OAS2	4.65143036609894
KIAA0423	7.00845820144751
SEC61G	8.68109607937259
CAPN11	3.33718986367311
TMEM50B	5.70159170060745
DEGS1	7.10037745498112
ARHGEF4	3.54671351175549
DBNDD1	4.2329715508495
TBL1XR1	4.73344487564735
FAIM	6.33079723304863
SP140	3.30116249587722
G6PD	4.87647619707887
NUDC	6.82786076492955
GABRP	6.37387939589945
SCARA3	5.31886506784921
TACSTD2	5.80526534359737
EIF3J	6.07559910837677
PPP2R2A	5.65013843270903
CPA3	3.50573221734784
PVALB	3.22536853129644
BCAT2	6.46387405687894
MFN1	5.3645592346542
F10	4.92381492552646
