Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C06_472028
USP6NL	5.55786705100085
SLCO2B1	3.99551227736509
ABCD4	4.24275951273033
DIMT1L	5.86535183701483
SLC25A46	7.21952690164093
LARP7	7.87127621597828
TEK	3.54559093797233
CD160	3.53632821226300
TERF2IP	8.11348036110794
PHF20	5.74126833437064
COL1A1	6.94123427469535
KIAA0090	5.67245285893321
GTPBP1	4.33108258723431
GRK5	3.85433967041262
AP1S2	5.72636640035479
RAB33B	4.31307663585069
CA11	4.31423291731118
ALDOC	5.51052478781604
NUDT1	5.00697249882329
ZNF212	5.29790994942771
ACBD3	7.41812592328857
ZNF83	6.9528496459829
PRDM2	4.98238959204483
GDPD5	4.48735810298171
PDCD4	6.02375638338715
CEP350	4.78005060069990
FOXP3	3.30476350974552
SMYD3	6.65075978741202
CST7	4.85341198128783
SELL	4.34059352369091
CIAO1	6.06728614480986
LGI2	3.94074838498566
WDR45	5.73188775496955
ANKRD6	6.57157733258616
LTBP4	3.50997996855116
PSCD3	3.12525500986929
PYY	3.11908692643499
KCNC1	3.13068052932275
SIRT6	3.66319009329848
CCL19	3.90971330099869
ARHGEF9	4.65583268839533
ABR	4.369681738284
C10orf22	5.63467857374964
STK17A	4.9938043691627
FOXE1	3.10926364322777
GML	3.06092924239216
CNGA3	2.87308386766482
CD38	4.71223268371198
ZDHHC6	6.79597938540039
NEFH	3.23515178259171
PGBD5	3.20216927091707
CTDSP2	7.00993263993483
RMND5B	6.26262451295372
ZNF257	3.96539370735187
DUSP4	4.05082712457039
FLJ22167	5.46766226243364
EXOSC7	6.67396742446342
ROR2	3.35336358098602
FOXM1	5.17358351276004
ZBTB48	6.14912408805669
BUD31	8.11701905115322
MAOA	3.70454030158089
CCDC41	4.32693427557146
TNNT3	3.74928350156517
FBXO11	5.26871745738729
GYPC	4.86431434796434
PLIN	3.48269928363516
RFXAP	3.81722795063444
C6orf15	3.65162798661062
RNF4	7.89320143529392
F8A1	7.66077011253605
PPP1R3D	4.11342694515712
GRB2	7.11122324499887
TPM3	3.34491974512705
SYT13	3.43308694906792
EPB42	3.32459191554034
RP5-1077B9.4	4.79789697987403
EIF1	10.6420552195366
CETN3	6.1547532248751
FPGT	5.14862351424831
PRY	3.43598913144803
NTHL1	4.74237831585072
POLR2B	8.95064470584208
RPS28	11.9175540060866
GDF10	3.26102645889741
COQ9	6.54697156491511
P2RX3	2.92161896663685
GCC2	6.1534897191908
RARRES3	8.17465798839163
PLXNA1	5.56926493883573
WBP4	4.11278389083952
KIAA0100	6.23616459329852
PMF1	7.08548850595188
HS2ST1	4.84580022046394
CRELD2	5.34110465025436
C8G	3.06634199820455
CD82	5.25548721939073
PMM1	4.85852032678424
CBLL1	3.95840712952488
LIM2	3.41691063567089
VAX2	3.19840802035786
SETDB1	6.65174107248725
LRAP	5.40258950525399
GCLM	6.17091772585952
CPEB3	3.54036563181802
PPM1A	5.55423202039533
INTS1	4.19978405669733
MMP16	3.18643271448529
CAMTA1	5.04003197162902
SAMSN1	5.13104477281642
DRD3	2.83004134331014
GMPPA	5.04433441408521
C11orf73	6.17274840867573
AIPL1	3.71367661138444
PTP4A2	9.52682276810203
IL24	3.47883157143059
BDKRB1	3.08583387347804
HPCA	3.49703499501561
MLF1	6.13786529861407
SEC14L1	4.81485858345829
CHFR	5.45778702779397
EMILIN1	3.44608500705589
THADA	5.40709151356109
TAF12	6.01165705736409
NDUFS4	7.5247791394397
ID1	4.74941619451021
PIK3CB	3.44761209073274
COL18A1	6.34532240078534
PDZD3	3.25672958125759
TBC1D17	4.63327685730129
COX8A	9.38192482485933
CDCA4	6.13265582780547
C2orf44	4.54610645749734
C9orf16	6.50661908520165
ERBB2IP	7.16630454633379
EMX2	8.47447698552806
FUS	6.29028987931716
NIPSNAP3B	3.59447382286173
TF	3.28319605044765
CXorf56	5.12603658008837
CLCN4	3.67682741799803
PWP2	5.33923905911139
MMP15	4.07686810303564
MTMR14	5.63223388513481
NPR1	6.90712190519533
DNAL4	4.87668592755293
ELAC2	4.43577465174635
ASS1	10.3250057757659
IPP	5.22650083319704
TMEM59	10.0079261929731
POLR2J	8.90115222201473
SEC23IP	5.6145738239954
RGS4	4.51684470189898
UQCRC1	8.80977332861326
SNX6	8.40314780676018
DDX18	7.31328620797297
POLG	4.74470965186127
ADAM23	4.06092363678228
ZNHIT2	4.65958832144195
TFR2	3.32148912838732
NCDN	4.09742922938554
RAG1	3.3226435028924
POMT1	4.23358998344948
CYP1A1	3.23316733604912
SNAPC1	5.19882194305795
GNA11	4.70173191962211
CCDC52	2.89675007396441
CAPN1	6.85992249906498
DDHD2	4.7492112672761
UPF3A	5.32037886917139
LAGE3	5.9758117661439
GNRHR	3.07344649313868
UNC13B	4.94362693552882
TTLL4	4.62065846798482
PPBP	2.83660863593033
HTR3A	3.69407631719280
SDC2	4.5097286206389
ANKRD49	5.83448648124754
BTF3	10.1112334351716
COX7A2	10.7284565773717
SARS	8.6773004857055
C13orf18	3.61864729123937
CACNB1	3.79987475981045
QKI	6.20905498021688
SETMAR	5.27088927321125
LAMB4	3.1965740626679
MAN2B1	7.73404936583895
EML3	5.26586953265461
ACADL	3.18279880463746
OFD1	6.71680857866003
CGA	3.33394667366734
EIF3EIP	9.9032194419996
PEX16	4.94956688470209
GNG12	8.21728711063371
HABP4	4.45016048340764
CNTN2	3.57097521170341
ASNSD1	7.46690180813289
FUT4	3.50213022686001
DBH	3.30114714190714
CD53	8.20144628320128
HIST1H2BJ	3.33838887999283
TFAP2B	3.22770965040392
ACF	3.66849874489236
TMEM11	5.92101588801376
CDH8	3.29503404396324
C3orf32	3.34985784252708
AGPS	4.76682337287007
C4orf18	3.58556672121070
PCCB	7.71827124764943
IPO13	4.40506444532171
PECI	8.29141523710202
UNG	7.53979352045875
C6orf105	3.46934781484103
GSTP1	9.0744149141385
SUV420H1	6.0913945462503
ARHGAP15	4.37251133533883
LTBR	5.99067244373357
TDRKH	3.44635160295063
PSG4	3.36657168217468
SLC9A3R1	5.12846465850092
NBPF3	8.98932892263006
SLC9A3	3.5343832757836
OSBP	6.05014059705116
PRR5	3.91558072622388
CHMP7	5.53717063903166
ADRA1A	3.07566340876321
ASAH1	6.39556512111736
FKBP4	7.2639131701384
ZNF350	5.05295421450006
DOM3Z	5.24317877854562
GIPR	3.53920745363905
AHI1	4.74789179254647
BST1	5.42892673254588
NCR2	3.50273955867928
NADSYN1	5.74483260595892
UBE2W	5.84897530887194
RGS14	4.52854329585873
KRT15	3.58053093175279
SCN11A	3.71811610875236
GFI1	3.61745356473768
FHL1	6.8958060099378
SMC6	6.36033379560397
GATA1	3.84283868848423
OSGEP	5.34194074745279
ARMC6	5.06985159354335
HK3	3.82484524495954
PSMD5	6.12734891125036
RSU1	7.37693773235571
RPL4	11.7868805987784
MAD2L1	7.8236566460489
RBPMS	3.75140287796789
EIF4A3	9.59486137826954
E4F1	4.64643148330246
DLEC1	3.34977781605488
PRPF3	6.94803948315839
EMR1	3.37142238667729
CHMP2B	7.16555170193183
CAMSAP1	4.05883667223849
RPS21	9.35246174485015
XCR1	3.34990196989713
ARID5A	4.40866740784954
RBM6	5.71334004793865
UBE2N	7.54745164228596
KLF4	3.90742323073274
MGC4172	3.79388595091959
LMO4	7.43613532043912
KLKB1	3.47052917464715
HDAC3	6.76671228613195
HP	7.40642600229348
SCHIP1	4.83580717141693
BTK	3.95734430567246
KRCC1	8.7441846698355
PRND	2.76609018385635
C6orf27	3.72459368338751
PIGL	3.67033618999026
CLCA1	3.6943244078204
C1orf112	4.32150646940986
OLFML2A	3.97978600609832
HUS1	5.31259771711776
SFRS6	6.97488183647054
CXCR7	7.11353711338876
UIMC1	6.39655448175883
FXYD2	3.66941938200439
GOT2	6.89232991229227
ZNF667	3.74405149482137
TFEC	4.70115340188206
ATP7B	3.34465147130079
RAB38	4.7881941875878
POLD2	7.49952549629061
PPM1H	4.57860418460628
DCX	3.27904898756286
NFYC	5.66767777806034
ZNF228	3.32257075408332
KIN	5.20970293270183
PLSCR4	5.69708560013192
HIST1H4I	3.90633821918713
PPARGC1A	3.02229821393969
HIG2	6.94439107761541
KCNK10	4.03756471568429
EXOC1	7.43446126954598
OR6A2	3.49419810294111
ETFA	7.78466389746355
PDAP1	5.13564056234052
C19orf6	3.54171641385848
POLRMT	4.00104854105899
ZNF146	8.49300236921781
MIA2	3.27678551929918
LY6G6E	3.30079800435959
EIF4E2	8.23896576292026
NENF	4.92793652490398
HOXB5	3.87554679637283
ZNF324	4.05045899114561
CUGBP1	5.04367031821373
ENTPD7	4.14136767243107
TTC13	5.2973088316742
GJB5	3.37442742458102
PRSS22	3.71579990110066
CYP3A5	3.41638392490614
MBOAT5	4.57165694836932
CUL4B	5.60996695995533
CENPJ	3.89056116572831
KIAA0664	5.46066411382465
PITX1	4.05391113657253
PDGFRB	4.9794137686192
RDX	5.38135600347133
CELSR3	3.78875964682321
JUND	6.91451853177166
ITSN1	4.5339368402416
CHRNB1	3.60377958444234
EHBP1L1	3.82954535601742
C19orf2	9.08434906590493
FETUB	3.10057283758527
CAMK2B	3.31778176314508
DCTN1	6.31854156851808
TNKS2	6.70432731605343
MRTO4	7.38727098951498
C1QBP	6.18206043279574
TTC3	7.08126919672406
NDUFB8	8.16955163612607
CADPS2	4.37249898063436
EDG2	4.18570739021345
MYF5	3.24095928206389
SEMA3G	3.36382676329404
IL23A	4.10087227664124
GJA9	3.4975645026389
R3HDM2	6.8658971025818
C5	3.64565194643668
SLC2A10	5.63285290459026
TRIM45	4.9329149671905
TSP50	3.55275914307968
PAQR3	4.82933349831762
ANKRD26	3.7769790314877
TCP1	8.95944679512913
TMED7	7.01744934968188
CMA1	2.95890878585027
PTCRA	3.97857055901031
HCRTR1	3.62819219950959
FST	5.58846451449725
PAWR	4.35662242841033
LDLR	4.88519774256253
ASTN2	3.94009696081204
SCRN1	6.31196417591686
GPATCH8	5.76705673834736
KIF4A	6.27449389646842
TANC2	3.67026356709781
ZMYM5	3.76441059409783
PGM1	9.3671262269039
ZNF586	3.6406656194457
POLR3G	3.93030935869825
CPD	5.78312274006782
SNCAIP	3.62822491265847
DCT	3.35649240381272
HLA-DOA	3.84134368920598
TANK	6.20149130294147
RCAN1	4.09582677077807
UPK1B	6.54552966654931
DNAJB4	5.11083373538253
UGT1A8	3.08777051575238
LIMD2	3.62968389894616
HIST1H4L	3.47132146230071
PECR	4.59267921105161
HSPA2	4.72831343006862
SERP1	9.31062332050121
TACR2	3.48931107949947
NUP85	6.98859281531919
CD177	3.33274709906373
GPR135	3.22607801505404
PIGG	6.15942498839453
LGR5	3.82423139863713
JAK2	3.97562287212394
DPYSL4	3.13090012308445
TM9SF4	5.62001181246521
PTHR1	3.33791366564321
SIRPG	3.21052569252656
ZNF264	4.40950954668445
BICD1	7.00758544032601
RAB5A	7.17951795082159
FLJ13224	3.14210518710416
METTL5	9.20103206558495
HERC6	6.69048848082063
CASP1	6.15371931900071
USP9Y	2.90733016215485
LRP1B	3.06527346436193
XAF1	6.6363454942207
PLA2G4C	3.83558225750793
APOA2	3.23235914819836
SPAG6	3.04053521753897
KALRN	3.13362984398792
SECTM1	5.41004602105443
THOC7	8.52863366764278
IFNAR1	3.79862496240037
TCTA	5.27182474945157
NY-REN-7	3.27270893987066
TALDO1	9.06242334980294
B2M	11.9842306883856
LPPR4	3.83380677052923
SQLE	7.81840010740579
SEPHS1	7.35730862444466
EIF5A	6.32321958790535
FAM49A	4.48056132590522
YTHDC2	4.31835937861226
EHD2	4.10342020521307
NCF1	3.84603713318613
SPG7	6.04134917100885
ZNF614	3.75941126613774
HOXA5	3.38360463383945
NUP133	7.49835766936659
FGF12	3.59755044183547
SLMO2	7.48091503800915
INPP5B	4.51129759035863
PPID	7.64923139466872
SNTA1	3.96698679238056
IL20RA	3.22011244021769
UBE2J1	5.68293362939925
CACNG2	3.21474525055855
GCM1	3.35343344739846
ELF1	6.12757924546449
TLR5	4.6325930153277
TCFL5	5.54337337701787
C1orf107	6.34675190868317
C19orf22	5.78689893986404
SAFB2	5.95654623053617
MAP3K7IP1	3.49378400191887
NCK2	7.04136103672242
OXA1L	7.93796884409078
KIAA0652	5.54023566405941
KLRG1	3.6610613032736
FRAG1	5.51660584780031
ZSCAN12	3.04252256855295
PSMD12	6.9409999500882
E2F4	4.67367979766676
CLEC4M	3.5741763456046
KIAA0999	4.36066868620539
CLDN10	8.31998572292737
MGC13053	4.40989120964391
TAC1	2.73271666907407
GYPA	3.32857372201830
HPCAL4	3.10153476713669
TRAIP	4.08470362597918
MEX3D	4.03112451259802
KIAA0232	6.76776660838712
ERCC8	4.59166786129868
NFAT5	4.05805070030948
GPX4	9.20643983613899
CSPG4LYP1	3.44723018750874
KIAA0368	5.2549173076717
FBXO3	4.81987648475818
DVL1	5.8276777303174
CMKLR1	3.78577741231718
GPR157	3.69113126246712
TYMS	8.74530400394089
OR52A1	3.13321027120644
PEF1	7.28937207358418
ZNF750	3.08225528845013
ALG9	5.18981837691505
MCM5	5.15963147440502
SDK2	3.54207788927502
BAIAP3	3.94407163178389
RABGGTB	7.27201006277268
KCNK7	3.54652076584922
PTP4A3	7.09694448164393
ANKRD40	4.26175434452628
CALCOCO2	7.28082697141781
TMSL8	4.15224135573213
SNCA	5.26179895557203
ZNF551	3.60210789699068
HBQ1	3.46212042107026
ARHGAP26	4.30358372533236
GEMIN6	6.30764970224704
HRAS	4.52733035939464
KLRC4	2.97981216725721
BSDC1	5.7180531702921
DSC1	3.63418965705722
RNF43	5.25682256774791
NDUFAF1	5.69870964701507
MAP2K4	5.02743393042216
FOLR2	4.86672465915965
LYZL6	3.55676131007214
EPB41L3	4.39654468296583
TEKT2	3.6680981151588
CDKN2B	3.59999385969794
WSB1	6.7626335593814
ZNF480	3.60262932528161
MAP3K6	4.69074986849163
PROS1	6.50594393332483
PSMB8	8.94241203919115
HN1	7.17437317558436
MAS1	2.98047571722147
APOL1	5.24203797405179
CSHL1	3.30751435414229
ZBTB7C	3.15661624757158
AHCTF1	5.50639548219019
SAE2	8.41496492077458
ITGA2	4.13155493604585
AP2S1	8.0945397197783
P15RS	6.06801919735037
MME	3.76541591157378
VAT1	6.0723158191588
MAST4	5.19319716558928
TUFM	9.02124094489922
KRT33B	3.35409721144881
THEG	4.06532737830513
KCTD2	4.93006973254903
WDR26	8.73725456487048
MFI2	3.12068670665143
KRT34	3.11275430726134
NR4A3	3.66083636168989
SGSM3	4.13295228939779
ARSA	3.66786376770514
TOMM22	5.65353098347805
SOCS3	3.85806012869839
UNKL	3.90977381083797
POP4	9.4589218345424
BHLHB3	10.1147722338382
MALL	3.99141276778442
SOX15	3.35952411088557
CCNA2	6.53402865644022
PARK2	3.43067228987519
GPR124	3.77356231240543
TMEM132A	4.10181221088034
CGRRF1	6.13947640992703
RUVBL2	7.62843274622261
MCAT	4.56863680475517
WNT10B	3.35626872871499
ISCA1	5.83973413616891
RPAP1	3.54516269052786
C12orf48	4.80954628143689
RAI16	4.71982036225927
RPL27	8.98650879602912
EPN1	3.81638527107682
MAGI1	2.97119804534357
GBX2	3.43412182184529
SLC35A1	6.70653121860023
GAL	4.28348489989929
SLC14A2	3.54163229286289
RDH11	6.69360021235318
ZNF518	3.58521896138493
PCYT1B	3.27986020244321
AUH	5.71329934875121
EIF3H	11.3097043493118
KIF1B	6.96349585536259
MBD2	4.3851161741943
AMOTL2	6.60109701511749
C6orf120	6.27940725362254
PIGT	7.55417907958565
PSRC1	5.20949917736123
PLA2G10	4.07457317862502
ALAS1	6.76332453393235
FOXO1	5.84450790215246
C17orf62	6.89651811156422
KIF5C	4.11644073929142
DUSP10	5.79194821387647
CRLF3	6.49431812239295
CLCNKB	3.45461131265121
PSMA5	9.11373898716059
FARS2	6.26421177712988
CCDC28A	6.51493396451207
AMPD3	4.41900153693958
PIAS1	6.44316665276527
ADCYAP1R1	3.43703424774229
TMEM134	6.78125634512147
CDH20	3.17866773805661
FBXO7	8.58316599842668
FLJ14213	3.72361334907897
ZNF3	5.28031909843121
LRRFIP1	7.02546352141122
TMEM49	9.0690607809891
CNOT2	6.97268658968607
CBX2	2.76057062668085
ZC3H14	6.554525502124
ALDH5A1	4.76982725276890
HNT	3.33608168068497
SERPINA4	2.97432005437566
FLJ20920	4.65628464478407
CRTAP	5.38796852564281
DDX50	8.22672101415973
STYXL1	8.0306306004871
TK2	4.39642656961168
BLVRB	5.83155128372149
STMN1	7.17827018246459
GUCA2A	3.18741837733117
DPP6	3.00104218231006
GALNT10	4.05460464915054
STK39	3.52823207793424
MMP24	4.24590357845924
CKS2	8.77035518814643
RHO	3.57247772995417
BANF1	9.79961028365607
CR1	3.04282561910884
RPS6KA2	4.75278681697929
HMBS	5.47852598180373
C20orf112	3.50766980941231
SLC25A24	7.00093579800232
MRPL22	8.25307273813073
SLC25A15	4.49118090799633
GADD45B	4.27279791275979
TDP1	6.16998064631133
ZNF287	3.39238267643454
DAAM2	4.29410073739108
C11orf57	5.47265254312405
RFK	6.2932177751761
ZFYVE9	4.12834114877164
TCTN3	6.91216918719175
STCH	6.79276537657243
LOC283871	3.31583158626881
NDUFB3	7.71489278721144
DEFB4	3.37217586090514
FPR1	4.18500847852308
FMNL1	4.24779774217132
SEPT7	9.85158083108867
PTCD2	4.37441535161545
GNLY	6.51916350896391
GRAMD1C	5.34341400349354
ZNF165	4.46398116482118
TR2IT1	3.68611213474262
ARMCX3	7.85452220714477
NDE1	4.86620650128163
MAGEF1	6.843603960533
ITGA10	3.31178059921072
ARHGDIB	8.38675846811939
FSHB	3.85956890852187
ANXA2	11.0891476916850
HLCS	4.05401318847873
MCF2L	3.76356758342699
AK1	4.49793915867779
FH	6.81109663403045
LGALS2	4.27020092259375
SYNPO2L	2.81023427948457
KIAA1045	3.72220310679297
C1orf183	4.50737450289971
MAGEA8	3.02084128145028
DGCR8	4.55854730154383
GSR	5.93523115688497
NEU2	3.45817240641698
HIST1H4B	3.56066099172235
CACNA1C	3.24938359817384
FAM20B	5.88450872292985
HES2	3.26104339397938
PDCD6	8.55766690938135
INTS7	5.91568393063725
AMPH	3.28056902203445
UCKL1	5.19152570317368
ASB4	3.00472727295936
C10orf97	5.14586670531718
ALDH1L1	3.84518699465839
CCL23	3.2815411174848
OBSL1	5.03827935978744
SLC12A7	6.43470050228094
THAP4	5.26030136483911
RBM4B	5.05733768681156
OGFRL1	4.02474013224495
KIAA0831	5.28383076483518
C12orf11	8.14040885427209
PPP1R15A	4.41597445741083
KIAA0240	5.71572628483166
CD1B	3.11570744413026
FCGR2A	6.29728741853125
MDC1	4.68821316540557
MAN1A1	3.59450150070808
KRT9	3.17054171405075
HTR1A	3.27979475538209
OCEL1	6.20262201913556
ATP11B	4.464195481519
NLGN4X	3.41317040886023
FBXO34	6.70510385440023
ALOX12	3.38520269199393
RB1CC1	7.89019282905566
PCDH12	4.54288084386387
RPE	5.58797043510886
EIF4E	7.36317481560608
CSDC2	3.48151048342412
ABHD5	4.92864053583076
TMBIM1	6.3439244029619
PET112L	5.41950723350017
P2RXL1	3.0734324366901
F2RL2	3.13141630381034
TRMT1	6.2829641093949
IMPG2	3.97798960594628
LRRC32	6.42541518228093
BGLAP	4.74216488068705
HTR4	3.37335306588646
MRAS	3.9876880891157
TRAF6	4.29534646019227
AXL	4.47917485058266
ATP2C2	3.32753647200020
LMNB1	6.00133465575727
TELO2	4.01916633868327
PNPLA3	3.83577884228912
CSNK1E	5.98647607234621
SRP14	9.88281234031635
KCNQ4	3.25712207017218
PIK3C2B	4.96524599137495
C15orf15	8.20836089015293
TUBB2B	3.23047596286520
USP15	5.61561448400028
C12orf41	7.08775368517739
CEND1	3.69501721994289
RNF31	5.05779147846506
TCEAL2	3.65328758716020
PTGER2	4.45618431142341
UBN1	5.36554378382312
SLC5A7	3.06543191301538
SLC31A1	5.06389287713513
ADAM29	3.35962088957308
ST7L	3.95080646973795
GFOD1	6.29429990094252
CTNNA1	9.01435204403383
HRBL	3.67579350812069
CBX4	3.7731602391601
NTRK2	3.25797418211792
FOXN3	5.08669425854140
MFGE8	6.2443864839094
PFKFB2	3.6840685205693
TAS2R4	3.38012148776644
SH3TC2	3.32705712047246
IL10	3.30817791083374
PXMP4	5.20826815086306
RNF167	5.65369071049613
PRMT5	8.19861574586947
TSKU	6.08484227970737
ATPIF1	8.5256116093436
ETV3	3.14427501215963
PAK7	3.15091601160615
PDLIM1	9.19516311297912
CEP63	4.61292629987543
WDFY3	4.5253166071335
RNF126	4.56650074998215
DPM1	8.4441873705784
CLIC4	7.55150468212996
ACR	3.60189294979456
KLK7	8.13365335903036
ALOX5AP	7.31837565389245
LRP1	4.35911266197823
TNK1	4.35886592404884
TAS2R9	3.14354031880994
ZNF16	4.16797699614841
POLR1B	5.2395156428951
SLC8A2	3.81695091948751
OLFM4	2.76886406726015
TACC1	4.41122403685538
SAMHD1	6.58984015835586
ATP13A2	4.50714932282445
KRT4	3.40192581844075
PAX6	4.08620605177451
SCG2	3.65123589422887
SLC17A6	3.19365168511305
TUBB4	4.73382104413562
PADI4	3.02883466223188
FMO3	3.45882611265716
NLK	4.17246169254944
POU4F3	3.35584653983551
MDM2	3.50990231022374
CAPNS1	8.91190230636605
SDF4	6.36669760040412
ITGBL1	3.53345283785157
TAP2	4.42925795325939
OR2C1	3.44136966462426
KLHDC3	6.90141879690132
EFHD2	5.13775822320647
GALR3	3.55284085925561
NBEA	3.01994460205346
ABCA6	3.31399844255173
ABBA-1	3.73973786893705
GNAI1	5.51414950015906
CLDN3	7.69590421373628
AKT2	3.32086071977107
EGFR	4.03962593547650
VPS4B	6.43941317980876
RBM16	7.02024259612451
GALNT6	5.95866607640953
ZDHHC3	4.92163004327194
SLC25A4	7.08158372073161
CYB5B	5.42475089734861
NDRG1	9.40646194514924
SESN1	4.9588679979456
GBE1	7.38826697227869
MRPL46	5.4900349582836
CLASP1	5.53209131947713
FARP2	4.46838415511872
ACOT11	4.13529830369095
LDHAL6B	2.76740110834235
MAPKAPK3	5.63031934604392
NCAM2	2.99986335331276
AFAP1	4.17858082012127
PRKD2	5.37790235853202
OR2H2	3.39155787852114
ZFP36L1	6.96101562424372
DZIP1	4.183632504347
GPR161	3.75735307763159
RNF146	6.29464486569668
NKX3-1	3.79726740063952
CCNB2	7.73861905060852
ZNF10	3.58930082632873
WDR74	5.89581599250891
FAM134A	7.2786008880591
PCNP	8.4235642609964
PURA	4.86289270425831
DNPEP	7.62181199459808
ERBB2	4.83018296737548
CREB1	5.79275217298003
NEO1	5.91314215283687
DDX3Y	3.23719551584989
RPS3A	12.6643406161805
MXRA7	7.58924561313683
LGALS3	9.67695651052422
GLT8D1	6.98285078260098
TMPRSS3	4.56573152058648
UPB1	3.287411270072
LAT	3.94386968479313
CLDN14	3.69632341311725
DHX38	5.09860416709639
KCNA3	3.17175480607853
BTBD1	7.48839854834436
TARS2	6.6350334414268
SKIV2L2	7.48663815738909
ABCF1	7.85527902681195
CDT1	3.1673919587679
ZHX2	8.42197452610949
FCF1	4.87774254650079
LRRC49	4.28703511197447
GUCY1B2	3.66480184864336
CD28	3.30713116955362
SMARCA4	6.6839792436937
SEPT2	9.4979490231431
SOHLH2	3.24403858252773
MCOLN3	3.66090021472745
LRP8	6.06303689115362
TAGLN3	3.78531736083664
MASP2	3.62880728283116
GPATCH3	4.53966988999563
TTRAP	8.02974049215055
AGL	6.48233751433306
NFE2L3	5.40164776004618
PSD4	3.95931748599324
PALMD	4.95035690278647
CCNB1IP1	9.00153395739078
TMEM43	6.1665756335335
OBFC1	5.96936710955991
STAT5B	4.46621415572248
C14orf79	4.4333790093974
ENPEP	3.67421791922475
SSB	8.58018529181834
SCT	3.12319517345543
TIMM23	6.92756476977408
SKI	3.61677249765712
SLC22A13	2.95693167940091
AKAP3	3.60020625375721
OAS2	5.80346296748364
KIAA0423	4.24915035290722
SEC61G	9.53176147538773
CAPN11	3.14920830141161
TMEM50B	6.57915789013115
DEGS1	7.67897766832214
ARHGEF4	3.31718666154672
DBNDD1	4.17292019742566
TBL1XR1	7.52081983261384
FAIM	4.74258041272287
SP140	3.78286846921385
G6PD	4.38760455009071
NUDC	7.22696702442975
GABRP	3.42071018675121
SCARA3	5.30628452260998
TACSTD2	5.65095224241996
EIF3J	6.47421887974146
PPP2R2A	8.02166303063237
CPA3	3.48559852934469
PVALB	3.35854617474444
BCAT2	5.36670160186259
MFN1	6.79667071403608
