Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_G09_297992
ARHGEF9	4.89447586175443
ABR	5.17928497825954
C10orf22	6.62585919770172
STK17A	5.02818194368694
FOXE1	3.25588623972790
GML	3.21794719923091
CNGA3	3.20365239212001
CD38	4.239751907429
ZDHHC6	7.19792486043921
NEFH	3.17728113729791
PGBD5	5.95154263114359
CTDSP2	6.83815154955701
RMND5B	5.46585096789314
ZNF257	3.37289905987788
DUSP4	4.79839724155749
FLJ22167	9.14263217543177
EXOSC7	6.55066577240083
ROR2	3.84027821789785
FOXM1	3.99130454635746
ZBTB48	4.75641532564898
BUD31	7.72928134398274
MAOA	7.30169461933452
CCDC41	5.63128131896672
TNNT3	4.41739156798209
FBXO11	5.53920390314483
GYPC	7.45103738120533
PLIN	3.20249423566447
RFXAP	3.73837536925489
C6orf15	3.39610183870945
RNF4	8.59776978713172
F8A1	8.38454373547926
PPP1R3D	4.83924781498377
GRB2	6.36273190598281
TPM3	2.99336152626489
SYT13	3.41047554866614
EPB42	3.44795682669786
RP5-1077B9.4	4.63752845102506
EIF1	11.3541184705375
CETN3	8.37059855087107
FPGT	5.40782386971445
PRY	3.43571654476116
NTHL1	4.53422248464554
POLR2B	9.12594816629662
RPS28	12.1099869934456
GDF10	3.02638683664723
COQ9	7.8786804489839
P2RX3	2.96997393358935
GCC2	8.38263049053159
RARRES3	7.62265936122071
PLXNA1	5.45832074598979
WBP4	4.77454810486601
KIAA0100	6.39695813418486
PMF1	6.58367985738162
HS2ST1	5.249356831867
CRELD2	10.2441223711225
C8G	3.00127073595424
CD82	6.10783755907844
PMM1	7.04090070919508
CBLL1	4.16637550285134
LIM2	3.17557878783671
VAX2	3.27324511415789
SETDB1	4.78628169404103
LRAP	6.18111175549379
GCLM	8.52871866918078
CPEB3	3.94743977018647
PPM1A	5.69545058964031
INTS1	4.12122236624721
MMP16	3.17892967582646
CAMTA1	3.33251575092608
SAMSN1	3.64110018558273
DRD3	2.86643857751919
GMPPA	6.38936757645429
C11orf73	4.98546752391574
AIPL1	3.39451345952027
PTP4A2	9.38319630429795
IL24	3.13565715653319
BDKRB1	3.40725064591714
HPCA	3.49562730960362
MLF1	7.32872107678346
SEC14L1	6.96212165367536
CHFR	5.17034641203911
EMILIN1	3.88697065489783
THADA	7.00250910750665
TAF12	5.03373418567884
NDUFS4	8.99231377874232
ID1	6.76777953759396
PIK3CB	3.73561933957419
COL18A1	7.47293459685534
PDZD3	3.32282364010920
TBC1D17	4.46541880841393
COX8A	9.92533014220675
CDCA4	5.26475612828082
C2orf44	4.20303114901254
C9orf16	7.95130277060025
ERBB2IP	7.92695476450582
EMX2	9.61537190260385
FUS	6.36808330860608
NIPSNAP3B	3.46002124227708
TF	3.38690223447424
CXorf56	5.26322305846676
CLCN4	3.79188255464223
PWP2	5.27484775150154
MMP15	4.51843741350939
MTMR14	6.41127835375635
NPR1	6.07817426718662
DNAL4	7.32777259379354
ELAC2	4.79953163290681
ASS1	10.3266786807836
IPP	5.40033393852715
TMEM59	10.3852216541061
POLR2J	8.85987274953706
SEC23IP	5.49035917738467
RGS4	3.60934604443795
UQCRC1	9.73073236108189
SNX6	7.64193508957512
DDX18	6.76012805507516
POLG	4.55022270355325
ADAM23	3.67408804247352
ZNHIT2	5.60964160154187
TFR2	3.38065394112445
NCDN	4.69044627926772
RAG1	3.49328096148113
POMT1	5.53760055416378
CYP1A1	3.18694270231649
SNAPC1	6.42140676996874
GNA11	6.59451197942491
CCDC52	3.09685410600926
CAPN1	7.14111332873862
DDHD2	7.46583527791168
UPF3A	6.72005111913961
LAGE3	5.46299145408932
GNRHR	3.06099007834555
UNC13B	6.63227260937216
TTLL4	4.35426108670326
PPBP	3.03833613418780
HTR3A	3.08991125220672
SDC2	6.79263790225617
ANKRD49	6.75493387303669
BTF3	10.5628095461000
COX7A2	10.6065025840251
SARS	9.12576801233835
C13orf18	4.3438830735584
CACNB1	3.77870350870512
QKI	5.50806083722254
SETMAR	5.95362454896292
LAMB4	3.58028295355738
MAN2B1	5.67263445771876
EML3	4.87707945288401
ACADL	3.53159468093509
OFD1	8.24858140620425
CGA	3.24111775412052
EIF3EIP	11.2023855734464
PEX16	5.45981255681625
GNG12	8.99120704496305
HABP4	4.63260621612433
CNTN2	3.37592461759018
ASNSD1	7.16354941099462
FUT4	4.06747752599303
DBH	3.30281223485104
CD53	6.0494118628992
HIST1H2BJ	3.85543787144222
TFAP2B	3.25484898961456
ACF	3.5472950079738
TMEM11	6.27994236121731
CDH8	3.35540150877908
C3orf32	3.42787994318466
AGPS	4.60857282328369
C4orf18	3.58111574303817
PCCB	7.22306736904019
IPO13	4.84583715691347
PECI	8.7280575149802
UNG	6.4848651699307
C6orf105	3.73069339327275
GSTP1	9.60469630448047
SUV420H1	8.26962923362275
ARHGAP15	4.18068331180906
LTBR	6.50424157475053
TDRKH	3.26907230373304
PSG4	3.45895674329657
SLC9A3R1	9.27653394545987
NBPF3	10.0817758148443
SLC9A3	3.5216589023449
OSBP	7.06073913411319
PRR5	4.97424958643763
CHMP7	5.86418822320705
ADRA1A	3.26771325181957
ASAH1	7.46750331297697
FKBP4	6.60720793452451
ZNF350	4.65832329098138
DOM3Z	4.879788509997
GIPR	3.84995938374751
AHI1	5.61510615002073
BST1	4.98301541428634
NCR2	3.34901281968341
NADSYN1	5.13585204573764
UBE2W	5.45578134765386
RGS14	4.41379757363037
KRT15	3.27614230023547
SCN11A	3.6601382538772
GFI1	3.68631713860905
FHL1	6.82401458175825
SMC6	6.06821622272946
GATA1	3.35104584161237
OSGEP	5.40381210173729
ARMC6	4.73785282056921
HK3	3.10673432825215
PSMD5	7.27447768728886
RSU1	6.7262432137584
RPL4	12.0248422399903
MAD2L1	5.91862561443562
RBPMS	6.06236702133719
EIF4A3	9.01593325087956
E4F1	4.64585409717796
DLEC1	5.2311740023229
PRPF3	5.39824423513915
EMR1	3.08909466062172
CHMP2B	7.53685594242886
CAMSAP1	4.60830107696743
RPS21	9.48214335981778
XCR1	3.30350931225102
ARID5A	3.83382249836723
RBM6	6.19479682428014
UBE2N	8.37232215063599
KLF4	6.63294895083009
MGC4172	6.44841743886869
LMO4	6.23712401873536
KLKB1	3.36694086890539
HDAC3	6.25896046689125
HP	4.09665500234168
SCHIP1	5.32948664106582
BTK	3.79401143042354
KRCC1	8.4751456175291
PRND	2.79431243754443
C6orf27	3.74481885368384
PIGL	3.68180545679360
CLCA1	3.64769391624506
C1orf112	3.78608702388475
OLFML2A	4.64186730541181
HUS1	4.44211546425909
SFRS6	7.83021034255518
CXCR7	5.29086735866616
UIMC1	6.31890422482432
FXYD2	3.5890983676271
GOT2	9.11718254162667
ZNF667	3.72340170268443
TFEC	3.34329376363952
ATP7B	4.10745735105132
RAB38	6.00408653401286
POLD2	7.48300632862107
PPM1H	5.64540578774235
DCX	3.23378787855682
NFYC	5.49981122408611
ZNF228	4.48294283289344
KIN	5.36227186886798
PLSCR4	7.10674966111777
HIST1H4I	4.20438502253006
PPARGC1A	3.28024135132592
HIG2	6.28103590209245
KCNK10	4.12649778842554
EXOC1	8.3092416598852
OR6A2	3.4473742328975
ETFA	8.33868334453997
PDAP1	4.61166705131496
C19orf6	3.41596865675315
POLRMT	4.18393441987987
ZNF146	6.97763332366893
MIA2	3.20515263855626
LY6G6E	3.07622746468229
EIF4E2	7.63477494158372
NENF	5.11137497559651
HOXB5	5.73824330645168
ZNF324	4.89249742192339
CUGBP1	4.30911576158701
ENTPD7	4.28023497842658
TTC13	5.18071639025189
GJB5	3.05671311808815
PRSS22	3.91981279200393
CYP3A5	3.41827007258257
MBOAT5	4.26534749435067
CUL4B	5.27193628215012
CENPJ	3.33314661303222
KIAA0664	6.24361085088193
PITX1	3.43859555497894
PDGFRB	5.70423601183572
RDX	6.16504268471098
CELSR3	3.66772227485468
JUND	6.3003504654389
ITSN1	4.82295363272362
CHRNB1	3.81024526438656
EHBP1L1	3.51048603420023
C19orf2	7.34626388388
FETUB	3.14134209974036
CAMK2B	3.15478242311587
DCTN1	6.02148343477554
TNKS2	6.6896929443934
MRTO4	6.5905284595228
C1QBP	6.34594335871908
TTC3	8.2181580444627
NDUFB8	9.09121664438161
CADPS2	7.49340912029261
EDG2	6.11436636403007
MYF5	3.23779945211666
SEMA3G	3.79672496847162
IL23A	3.69055753524453
GJA9	3.42668513103837
R3HDM2	7.49514016422978
C5	4.44905894982115
SLC2A10	7.87911485496783
TRIM45	4.89213087667337
TSP50	3.40124672004502
PAQR3	4.95238693955371
ANKRD26	3.51285702113166
TCP1	8.80504319651642
TMED7	7.9307708089456
CMA1	3.06970477283265
PTCRA	4.05879357791879
HCRTR1	3.23707382272571
FST	3.7375721870206
PAWR	3.72640039176642
LDLR	5.61990773874033
ASTN2	5.15677099238146
SCRN1	7.63476918184807
GPATCH8	6.1806144212413
KIF4A	5.12447680239909
TANC2	3.28935687507438
ZMYM5	3.50600606146492
PGM1	7.91339565563981
ZNF586	5.58267986195662
POLR3G	3.47344800128142
CPD	7.49211980530108
SNCAIP	6.71979905976329
DCT	3.58007094211073
HLA-DOA	3.31426154967084
TANK	7.90132893121698
RCAN1	4.00828396505313
UPK1B	7.59985894146286
DNAJB4	5.49055198463232
UGT1A8	3.00234256460644
LIMD2	3.19772708248397
HIST1H4L	3.34139706791087
PECR	5.23364907692287
HSPA2	8.30660410712742
SERP1	9.95647612980211
TACR2	4.04638848944216
NUP85	6.10721707559138
CD177	3.42228552887553
GPR135	3.59055632737451
PIGG	7.41925312127136
LGR5	6.84105358563428
JAK2	3.84979993474077
DPYSL4	3.42259620798705
TM9SF4	5.50407993533256
PTHR1	3.43295446435886
SIRPG	3.10254635392722
ZNF264	5.10997440406855
BICD1	5.11517068531481
RAB5A	8.04387853790958
FLJ13224	2.87167742287034
METTL5	9.42675166340086
HERC6	7.02277111682331
CASP1	5.75835783312859
USP9Y	2.79416615691964
LRP1B	3.15862201433746
XAF1	4.43122863169571
PLA2G4C	4.00950181131771
APOA2	3.18670397490098
SPAG6	8.8420277263431
KALRN	3.46951177794076
SECTM1	4.60912506974836
THOC7	8.9522892608254
IFNAR1	3.91440000563744
TCTA	6.69205269046722
NY-REN-7	3.6708845261037
TALDO1	9.57961736537232
B2M	11.0667840999384
LPPR4	3.29865973616848
SQLE	7.02847166508994
SEPHS1	7.098710012331
EIF5A	5.50441471376725
FAM49A	4.15867023928161
YTHDC2	4.46435953259068
EHD2	4.92830746128458
NCF1	3.60059544825322
SPG7	6.63444183600565
ZNF614	3.61289233832630
HOXA5	7.78436496432755
NUP133	7.80039171660696
FGF12	4.02296714066849
SLMO2	6.72995404915527
INPP5B	4.35966378109794
PPID	6.88139341289335
SNTA1	3.88572802070884
IL20RA	6.7234688871133
UBE2J1	7.11728005622068
CACNG2	3.12385980546104
GCM1	3.20057148471597
ELF1	7.18597394920356
TLR5	5.09519498090876
TCFL5	5.82261352076193
C1orf107	5.38271293641801
C19orf22	7.47423348840006
SAFB2	6.10598952978869
MAP3K7IP1	3.79338948072671
NCK2	8.25220732876405
OXA1L	8.8925334598935
KIAA0652	6.1429071239609
KLRG1	3.46530607694561
FRAG1	5.89519814456248
ZSCAN12	3.00353129402247
PSMD12	7.13965845092422
E2F4	5.10656517676359
CLEC4M	3.50840920173721
KIAA0999	5.32333285297882
CLDN10	10.4016370844516
MGC13053	3.98055468471429
TAC1	2.72812074528329
GYPA	3.35076899454409
HPCAL4	3.17464137966477
TRAIP	3.5383163605956
MEX3D	4.10271757887531
KIAA0232	8.4821049444141
ERCC8	5.03429656641609
NFAT5	5.01106734802502
GPX4	9.74200190435303
CSPG4LYP1	3.20528481113659
KIAA0368	6.71935685752054
FBXO3	6.48006795605466
DVL1	5.7767921361571
CMKLR1	3.35084775235613
GPR157	3.42934480148694
TYMS	6.72316564700047
OR52A1	3.14098278669708
PEF1	7.33630183246013
ZNF750	3.06203279347824
ALG9	6.43064204914601
MCM5	4.8951715128164
SDK2	3.79628820197129
BAIAP3	3.94308979144098
RABGGTB	6.64951615245193
KCNK7	3.07342361047798
PTP4A3	4.02438269821488
ANKRD40	3.78362984860335
CALCOCO2	8.1562496073807
TMSL8	4.32231273440154
SNCA	4.34562398043428
ZNF551	3.55988957480645
HBQ1	3.22768380080779
ARHGAP26	5.57965200424166
GEMIN6	6.79746096391048
HRAS	6.12553360513993
KLRC4	2.67516787343515
BSDC1	5.64335220634711
DSC1	3.72782440067763
RNF43	5.73299028111804
NDUFAF1	6.7879178992285
MAP2K4	5.75364471723288
FOLR2	4.66706810956147
LYZL6	3.39108281267504
EPB41L3	6.99376386509382
TEKT2	9.24611994820829
CDKN2B	3.2469482921564
WSB1	5.79241449720004
ZNF480	3.84984984197987
MAP3K6	4.08757857081584
PROS1	6.75427200422275
PSMB8	7.21098786163548
HN1	5.92762553007943
MAS1	3.02898367873781
APOL1	5.83513675894344
CSHL1	3.3392873188089
ZBTB7C	3.30569773801662
AHCTF1	5.41336774271722
SAE2	8.04926344578481
ITGA2	7.26139855434315
AP2S1	9.20765931752667
P15RS	6.80985201164807
MME	3.54621422680360
VAT1	7.07715831903676
MAST4	6.66170112902379
TUFM	9.88924836276555
KRT33B	3.42748689756344
THEG	3.5024178674325
KCTD2	4.90031469992622
WDR26	8.71095752752759
MFI2	3.46410073228049
KRT34	3.2016194743753
NR4A3	3.76243729388586
SGSM3	4.87258978129552
ARSA	5.44588641664057
TOMM22	6.00728310893117
SOCS3	3.45645619195266
UNKL	4.11837272020969
POP4	8.58955971714946
BHLHB3	9.68571315945986
MALL	3.63475888072505
SOX15	4.00302612646478
CCNA2	3.01099105724752
PARK2	3.50439531547125
GPR124	5.45601882654457
TMEM132A	3.98448869256511
CGRRF1	6.2147437685862
RUVBL2	9.89848948064667
MCAT	7.92302220747423
WNT10B	4.11586060840786
ISCA1	6.94322843418745
RPAP1	4.6149289544319
C12orf48	3.78715937805110
RAI16	5.83525667732387
RPL27	9.29075503053713
EPN1	3.33736206836550
MAGI1	3.36362373797503
GBX2	2.98022283527332
SLC35A1	7.17503216737173
GAL	4.03777264561892
SLC14A2	3.55832658231392
RDH11	7.5904094440321
ZNF518	4.17218865653738
PCYT1B	3.50707635258432
AUH	7.59106893128925
EIF3H	10.9662736120103
KIF1B	7.06339442293234
MBD2	4.61015332898366
AMOTL2	6.51973246244718
C6orf120	6.57078637502327
PIGT	8.38331128639767
PSRC1	3.63745736387156
PLA2G10	4.56953231714088
ALAS1	7.03109488937192
FOXO1	7.44103120526615
C17orf62	6.29456311931197
KIF5C	3.83895555897813
DUSP10	4.63855666708382
CRLF3	6.47423014575394
CLCNKB	3.2900070311816
PSMA5	9.57552747532915
FARS2	6.13819929156327
CCDC28A	8.00440753916048
AMPD3	5.25501098751142
PIAS1	7.2130276608448
ADCYAP1R1	3.48354605251004
TMEM134	7.20111330289957
CDH20	3.05971016918265
FBXO7	8.77458972624858
FLJ14213	4.66397432446665
ZNF3	5.71844204840674
LRRFIP1	7.51367640020847
TMEM49	8.30467620811367
CNOT2	7.34353951941456
CBX2	2.86346187015761
ZC3H14	7.06108553121583
ALDH5A1	6.30754589944529
HNT	3.38594387235829
SERPINA4	3.52911523709223
FLJ20920	4.67303469280466
CRTAP	5.7992725293824
DDX50	8.49025976446933
STYXL1	8.8338960213234
TK2	4.95122956828402
BLVRB	6.98374941511634
STMN1	5.18278062267746
GUCA2A	3.25689036062188
DPP6	5.22520287601961
GALNT10	6.91694658394727
STK39	8.18764732215368
MMP24	4.71499620185828
CKS2	7.58866054356763
RHO	3.61835693447589
BANF1	9.74235672702394
CR1	3.00167242145413
RPS6KA2	6.9542781496161
HMBS	5.64557290318034
C20orf112	3.33294823526952
SLC25A24	7.04252039771329
MRPL22	8.6618270164522
SLC25A15	5.96022965504041
GADD45B	4.63394219962758
TDP1	5.42458163897198
ZNF287	4.32396829207254
DAAM2	4.70933364862686
C11orf57	5.4131487108205
RFK	7.10180243474026
ZFYVE9	4.34306721916907
TCTN3	7.96635309662698
STCH	5.958595901616
LOC283871	3.54169845585548
NDUFB3	8.32966948401337
DEFB4	3.53685297885776
FPR1	3.69489398321858
FMNL1	3.54116764866851
SEPT7	9.97634132458093
PTCD2	5.17336178065773
GNLY	3.57763016515086
GRAMD1C	6.0378684743074
ZNF165	5.29612349307883
TR2IT1	3.93936587560495
ARMCX3	7.54078584778278
NDE1	5.53075875266894
MAGEF1	7.12321838548083
ITGA10	3.75089483853933
ARHGDIB	8.07960587487651
FSHB	3.71320451938621
ANXA2	11.8660690303922
HLCS	3.84659816263011
MCF2L	4.83009919416399
AK1	8.56688904225142
FH	6.62795372717256
LGALS2	4.20575656551191
SYNPO2L	2.76813363160552
KIAA1045	3.37701865016297
C1orf183	5.06596334500689
MAGEA8	3.22033359824991
DGCR8	4.97261271162427
GSR	5.69727727724755
NEU2	3.39283989335106
HIST1H4B	3.42979083801198
CACNA1C	3.35149181370627
FAM20B	5.88438248807734
HES2	3.48519337868850
PDCD6	9.21226125553166
INTS7	4.51310878872964
AMPH	9.04562003269937
UCKL1	5.9889862613603
ASB4	2.99760547728895
C10orf97	5.16580131392044
ALDH1L1	3.67667249171746
CCL23	3.31286689482767
OBSL1	4.67705450555427
SLC12A7	7.22723385552435
THAP4	5.8122180512447
RBM4B	5.98416783199528
OGFRL1	4.35263765859752
KIAA0831	5.41235482900002
C12orf11	5.99188716800589
PPP1R15A	4.49418589287477
KIAA0240	5.78410811591844
CD1B	3.31754427638041
FCGR2A	4.05337657148678
MDC1	5.33387080841908
MAN1A1	3.84471323399472
KRT9	3.3188890585164
HTR1A	3.20457039801920
OCEL1	6.97779016857126
ATP11B	5.71955813170078
NLGN4X	5.4440944584861
FBXO34	7.80975851374635
ALOX12	3.18895294200105
RB1CC1	6.40401006982558
PCDH12	4.53105788117236
RPE	5.09069766551076
EIF4E	6.32967290525486
CSDC2	3.80705505142773
ABHD5	5.72526441619155
TMBIM1	5.85594746307225
PET112L	4.32773230644828
P2RXL1	3.15664741386312
F2RL2	3.37827937506442
TRMT1	4.65967759630327
IMPG2	4.03657190214786
LRRC32	5.30370355855687
BGLAP	4.1669195911652
HTR4	3.55886010444916
MRAS	3.93430213926314
TRAF6	4.75221310239283
AXL	4.80802147108608
ATP2C2	6.0266811395182
LMNB1	3.80765846407058
TELO2	4.00993810560942
PNPLA3	4.72050709478859
CSNK1E	6.97764196979526
SRP14	10.5360981368986
KCNQ4	3.11588552582496
PIK3C2B	5.6234740799233
C15orf15	8.07333861456048
TUBB2B	4.73655367131276
USP15	5.01960022945678
C12orf41	6.43947988871108
CEND1	3.37336036812065
RNF31	4.40567735691117
TCEAL2	5.25681594661707
PTGER2	5.34995905008924
UBN1	6.28664616651899
SLC5A7	3.14331049466863
SLC31A1	6.21809136392369
ADAM29	3.37240478914056
ST7L	4.10109228544213
GFOD1	4.55592966382556
CTNNA1	9.46112193668718
HRBL	3.9815597915373
CBX4	4.22813624871263
NTRK2	3.53638193076282
FOXN3	5.05311501646918
MFGE8	5.53061184393867
PFKFB2	3.79122689108058
TAS2R4	3.16299606227811
SH3TC2	3.35417995866989
IL10	3.43960163084744
PXMP4	5.90591946115997
RNF167	5.94325875492224
PRMT5	8.15804688853578
TSKU	6.59649166031714
ATPIF1	9.33652549187675
ETV3	3.12375610514024
PAK7	3.32862740690974
PDLIM1	10.2549491594997
CEP63	6.11308684902012
WDFY3	5.21619966509744
RNF126	5.21171544075716
DPM1	8.27930621686239
CLIC4	5.28889493286844
ACR	3.58006449960398
KLK7	4.19802606308323
ALOX5AP	6.63086666411634
LRP1	4.48147488434687
TNK1	4.72096939546859
TAS2R9	3.42287166960036
ZNF16	4.84518986662128
POLR1B	5.01482245162609
SLC8A2	3.80412195955443
OLFM4	3.22641351581999
TACC1	7.3630366883969
SAMHD1	6.30910326832316
ATP13A2	5.35746716853522
KRT4	3.70515322468708
PAX6	3.35468952311592
SCG2	3.18124311535712
SLC17A6	3.40464408678445
TUBB4	3.50897334720653
PADI4	3.09028448041253
FMO3	3.31963684334821
NLK	4.17774617180827
POU4F3	3.14760383556512
MDM2	4.06768791751584
CAPNS1	10.1474822641374
SDF4	7.00488274255681
ITGBL1	3.41562586092494
TAP2	3.92339903409555
OR2C1	3.31988197726943
KLHDC3	5.7684064650798
EFHD2	6.15463905253593
GALR3	3.68700910544107
NBEA	7.28428133862815
ABCA6	3.24136946916772
ABBA-1	4.05859361003567
GNAI1	4.75445398979939
CLDN3	7.87308837480188
AKT2	3.41918084028534
EGFR	4.6398773310022
VPS4B	7.17381664545795
RBM16	7.92539760722283
GALNT6	4.91725351435402
ZDHHC3	5.27633472805328
SLC25A4	7.70149884823953
CYB5B	6.0533851897298
NDRG1	6.8619898037919
SESN1	6.49168125631872
GBE1	8.28385732292997
MRPL46	6.41474909854468
CLASP1	5.68318567848162
FARP2	5.4675728399723
ACOT11	3.65761567995105
LDHAL6B	3.25336797007405
MAPKAPK3	5.10983224803569
NCAM2	3.18313194848760
AFAP1	4.23787835361668
PRKD2	6.45968588039702
OR2H2	3.31256600511982
ZFP36L1	6.30021233569029
DZIP1	4.8908692159484
GPR161	3.92083421577432
RNF146	5.09001741395095
NKX3-1	3.77211055759018
CCNB2	5.53809086599312
ZNF10	3.69873550162628
WDR74	4.78021394176578
FAM134A	7.56197322532942
PCNP	8.30098326299258
PURA	6.00052359214767
DNPEP	7.09080167001157
ERBB2	5.63148038646222
CREB1	5.68064045691102
NEO1	5.48995058570184
DDX3Y	3.19474558452534
RPS3A	12.8797757989089
MXRA7	9.84358105523794
LGALS3	11.0213943062669
GLT8D1	8.5074111624223
TMPRSS3	8.20530017578635
UPB1	3.6321281371519
LAT	3.68248737418536
CLDN14	3.51743535637182
DHX38	5.12353115873329
KCNA3	3.25088836776642
BTBD1	8.49666363893116
TARS2	5.38885750700647
SKIV2L2	8.50445047869174
ABCF1	7.4070876225746
CDT1	3.06886616644952
ZHX2	7.17217415625446
FCF1	4.82122053941834
LRRC49	7.57870275950762
GUCY1B2	3.2895531768377
CD28	3.2599531155179
SMARCA4	6.70172367182202
SEPT2	9.0047031025315
SOHLH2	3.27760566901508
MCOLN3	3.72286046747593
LRP8	4.45721878842851
TAGLN3	3.72178520863980
MASP2	3.30483563055376
GPATCH3	4.14354280992797
TTRAP	8.5322447372979
AGL	6.8536439357063
NFE2L3	3.67197431273247
PSD4	3.50263395474479
PALMD	7.22342036387543
CCNB1IP1	7.77018205470018
TMEM43	7.26734763999395
OBFC1	6.36273899467727
STAT5B	4.81591846610404
C14orf79	4.92329293402742
ENPEP	3.74573894075408
SSB	8.03037987623523
SCT	2.93507339381743
TIMM23	6.44952034377062
SKI	3.72268977218323
SLC22A13	3.08965155120793
AKAP3	4.08385422298802
OAS2	3.66919087305391
KIAA0423	7.51434782356171
SEC61G	10.2708584840947
CAPN11	3.19444817769815
TMEM50B	9.15662565924543
DEGS1	6.57566826547044
ARHGEF4	3.73508142948417
DBNDD1	4.05798197553691
TBL1XR1	4.51398475179486
FAIM	7.56969628928934
SP140	3.18548524529905
G6PD	4.25636319070508
NUDC	8.5587051709868
GABRP	5.20846434027192
SCARA3	6.69356650268281
TACSTD2	5.75217358731475
EIF3J	6.6676460556634
PPP2R2A	7.77512858457158
CPA3	5.53710960155383
PVALB	3.00738714408766
BCAT2	6.34811055580555
MFN1	4.89805644057513
