Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B01_543652
ARHGAP26	3.86958716026077
GEMIN6	7.89622669693762
HRAS	6.33349578992655
KLRC4	2.87845491778806
BSDC1	5.51041975223893
DSC1	3.65658688868853
RNF43	4.50959235993032
NDUFAF1	5.7330197709976
MAP2K4	5.37813196790487
FOLR2	5.031918390416
LYZL6	3.71611777972026
EPB41L3	3.47058031111922
TEKT2	3.41456059856529
CDKN2B	3.32075152909383
WSB1	6.38657601022355
ZNF480	3.3076182981713
MAP3K6	4.07633137571891
PROS1	7.28322855596453
PSMB8	8.64669778988647
HN1	8.56908851387746
MAS1	3.41856797838062
APOL1	5.07844793261021
CSHL1	3.38126859446396
ZBTB7C	3.04274180653557
AHCTF1	6.1313894550313
SAE2	9.09219515596672
ITGA2	4.26826213849207
AP2S1	8.56998455697
P15RS	7.50384817610871
MME	4.20030566353910
VAT1	6.70648526802478
MAST4	6.43967137431781
TUFM	9.78896391040214
KRT33B	3.33405514312663
THEG	3.76688876752310
KCTD2	5.07157136347242
WDR26	8.65206725313777
MFI2	3.15968890336673
KRT34	3.03594985134195
NR4A3	3.45677238134184
SGSM3	4.39918468283049
ARSA	4.06841928983995
TOMM22	6.40095290051543
SOCS3	3.8510194480164
UNKL	3.93130390067679
POP4	8.8101251124753
BHLHB3	10.6617838593916
MALL	4.2903101308603
SOX15	3.47029618287526
CCNA2	4.59540045720479
PARK2	3.21735752658564
GPR124	4.13191566282600
TMEM132A	6.27443403534707
CGRRF1	6.24256357136604
RUVBL2	8.27140617566482
MCAT	6.46308203429661
WNT10B	3.75228048995172
ISCA1	6.84514611643345
RPAP1	4.08670494735229
C12orf48	5.70187328804433
RAI16	4.65249653894354
RPL27	9.70719333457045
EPN1	3.52444331471957
MAGI1	3.02616797011689
GBX2	3.24909420635595
SLC35A1	7.04799687506668
GAL	4.15294363508279
SLC14A2	3.59816702407808
RDH11	7.56206711866127
ZNF518	4.78319859285834
PCYT1B	3.33539403501147
AUH	7.0960843972351
EIF3H	10.9375574624708
KIF1B	5.32333532711662
MBD2	4.47106787832876
AMOTL2	7.26395742802546
C6orf120	6.44287504908365
PIGT	7.52336812606679
PSRC1	6.11147543062229
PLA2G10	4.22465914000647
ALAS1	7.39683064969832
FOXO1	5.92961699675672
C17orf62	7.8462338292134
KIF5C	4.47091004818787
DUSP10	7.28571207186371
CRLF3	8.28687187761156
CLCNKB	3.58223434179984
PSMA5	9.80016526215516
FARS2	5.58443005884962
CCDC28A	6.6020242787456
AMPD3	4.88285216510910
PIAS1	7.01597084109961
ADCYAP1R1	3.37504486847494
TMEM134	7.75617575206903
CDH20	3.0438780374175
FBXO7	7.12588275866795
FLJ14213	4.48263577439217
ZNF3	5.94646361137814
LRRFIP1	6.99492688973537
TMEM49	9.9982752733462
CNOT2	7.53452718884176
CBX2	2.89149151602211
ZC3H14	6.0152242962275
ALDH5A1	5.39523941161967
HNT	3.2930841542882
SERPINA4	3.03504455585044
FLJ20920	6.14157940936932
CRTAP	6.74527897056781
DDX50	8.42958552255234
STYXL1	7.86992870561243
TK2	4.89931183431034
BLVRB	7.70463338052544
STMN1	5.84571907178235
GUCA2A	3.14267813364905
DPP6	3.31819164977486
GALNT10	4.11247323300857
STK39	5.9112569270999
MMP24	4.25909153736843
CKS2	9.50842649080806
RHO	3.77735626145843
BANF1	9.73183142080607
CR1	3.04623792881892
RPS6KA2	4.39202806980713
HMBS	6.71802985518213
C20orf112	3.69383690224104
SLC25A24	8.11988893751255
MRPL22	9.16226315907111
SLC25A15	5.75893805328681
GADD45B	4.8447766281275
TDP1	5.3066897626611
ZNF287	3.4679793627834
DAAM2	4.76317021323105
C11orf57	5.51852613942915
RFK	8.23376418522944
ZFYVE9	3.79650704732897
TCTN3	7.32871847492464
STCH	5.64568294692096
LOC283871	3.92796960936137
NDUFB3	8.27542547603703
DEFB4	5.35411093570646
FPR1	4.43603476942782
FMNL1	3.76373037025734
SEPT7	9.80287504899136
PTCD2	5.31914962109999
GNLY	4.73966021126175
GRAMD1C	6.0096007322004
ZNF165	3.21020595130802
TR2IT1	3.45365094179003
ARMCX3	6.77116179471572
NDE1	5.60639549779646
MAGEF1	6.63851766924831
ITGA10	3.82157713373268
ARHGDIB	8.1046476989028
FSHB	3.72124128013344
ANXA2	12.1063955261732
HLCS	3.77131062794348
MCF2L	3.72220331529477
AK1	6.01391725308102
FH	7.26242608962174
LGALS2	3.7221330484827
SYNPO2L	2.91459790872654
KIAA1045	3.41684648207109
C1orf183	4.53100515430745
MAGEA8	3.22442245150076
DGCR8	4.041734339057
GSR	4.9806157813207
NEU2	3.53400383219704
HIST1H4B	3.74568642704261
CACNA1C	3.16810588377193
FAM20B	6.66276213134356
HES2	3.42473308835579
PDCD6	10.2467592964956
INTS7	5.53286466454207
AMPH	3.51337316369783
UCKL1	6.53785692546894
ASB4	3.03173670195435
C10orf97	5.63427010205452
ALDH1L1	3.78627072459741
CCL23	3.33468001396351
OBSL1	4.48725320741489
SLC12A7	7.43925324343308
THAP4	5.98006102336133
RBM4B	5.91131380594811
OGFRL1	4.64044012289574
KIAA0831	5.1071092978501
C12orf11	7.8477401136046
PPP1R15A	4.26743308630204
KIAA0240	4.67508256796557
CD1B	3.34345588853
FCGR2A	5.92294265772145
MDC1	3.98510595936003
MAN1A1	3.6923349749797
KRT9	3.28835567245976
HTR1A	3.22944976088497
OCEL1	5.71019212374023
ATP11B	5.61741096542391
NLGN4X	4.21042357925351
FBXO34	6.6979473635746
ALOX12	3.42837959837586
RB1CC1	7.30267420117835
PCDH12	4.38544312365569
RPE	5.40406686852313
EIF4E	7.08032570107942
CSDC2	4.03313141553014
ABHD5	5.73578210901286
TMBIM1	7.38149344408484
PET112L	4.96899076801111
P2RXL1	3.39803568554801
F2RL2	3.04108375461480
TRMT1	5.57583177251288
IMPG2	3.7235988722883
LRRC32	7.95022811145877
BGLAP	5.44220559253228
HTR4	3.33892499178528
MRAS	5.64534619321309
TRAF6	4.88262691205201
AXL	4.51362255237156
ATP2C2	3.41330239823802
LMNB1	4.25414414469927
TELO2	4.44424576940245
PNPLA3	3.68270103676206
CSNK1E	5.71532588478344
SRP14	9.82250246627417
KCNQ4	3.22206876282288
PIK3C2B	5.290951704453
C15orf15	8.6313958999321
TUBB2B	3.15056372358488
USP15	6.5096372983948
C12orf41	8.51639424797787
CEND1	3.72158080318676
RNF31	4.39238542802987
TCEAL2	3.90902133107631
PTGER2	6.94168230558211
UBN1	5.90831024428005
SLC5A7	3.25883987728372
SLC31A1	5.5747195128305
ADAM29	3.7256627958043
ST7L	4.33384365424023
GFOD1	4.78098793294265
CTNNA1	8.14863142674402
HRBL	3.96522159079865
CBX4	3.63610139420598
NTRK2	3.98364661833768
FOXN3	4.27084693800662
MFGE8	7.19094848229047
PFKFB2	3.92294592324804
TAS2R4	3.32988870077167
SH3TC2	3.17878124013344
IL10	3.92573207843813
PXMP4	6.72079732839254
RNF167	6.20896615413217
PRMT5	7.1519240652525
TSKU	6.27248427670127
ATPIF1	8.48558342115945
ETV3	3.38582449300777
PAK7	3.04117769219586
PDLIM1	9.60414756427896
CEP63	4.97623100500759
WDFY3	4.33544882973997
RNF126	4.92459533899451
DPM1	9.33528225821716
CLIC4	6.54633152719337
ACR	3.81696478207068
KLK7	9.29099921707494
ALOX5AP	8.16937225798405
LRP1	4.62084849379795
TNK1	4.91898730960451
TAS2R9	3.26536580966163
ZNF16	5.58891200277266
POLR1B	4.68086801792571
SLC8A2	3.78400394546287
OLFM4	2.83022562599846
TACC1	4.39552158412151
SAMHD1	6.1930972784419
ATP13A2	4.32041826054210
KRT4	4.05969003783042
PAX6	3.54935695862062
SCG2	3.47519795154305
SLC17A6	3.50354371573863
TUBB4	3.96677262889964
PADI4	3.0164944509545
FMO3	3.31869822516392
NLK	4.22913785498922
POU4F3	3.45425611270237
MDM2	3.76091076322698
CAPNS1	9.93609414110515
SDF4	7.04532656847393
ITGBL1	3.52089259048553
TAP2	3.85126255970839
OR2C1	3.57910113616679
KLHDC3	6.05215856127476
EFHD2	6.14826802776106
GALR3	3.80926688784276
NBEA	3.77743392306278
ABCA6	3.27755303108078
ABBA-1	3.76984752663389
GNAI1	4.60110846645083
CLDN3	8.47338953393444
AKT2	3.25048261340405
EGFR	4.31579165494478
VPS4B	7.5763843514695
RBM16	7.46807982553123
GALNT6	5.58228431030682
ZDHHC3	5.9617721149703
SLC25A4	6.60065317757917
CYB5B	6.30316311554609
NDRG1	8.91201628514215
SESN1	6.83972769780905
GBE1	7.57732221286153
MRPL46	7.2993191312801
CLASP1	4.68095770208074
FARP2	4.48515811610868
ACOT11	4.36080851351386
LDHAL6B	2.8324714019765
MAPKAPK3	6.50104665849776
NCAM2	3.09394185043233
AFAP1	4.42736745390032
PRKD2	5.50547903789069
OR2H2	3.33841499659859
ZFP36L1	6.77189633960344
DZIP1	4.01866916378031
GPR161	4.41770871010801
RNF146	4.0831122896418
NKX3-1	3.96571780151673
CCNB2	7.49486302918738
ZNF10	3.49374821586186
WDR74	6.07984281935527
FAM134A	8.20031045354318
PCNP	9.44920092321746
PURA	5.09845092670019
DNPEP	7.54779344850629
ERBB2	5.36592911467228
CREB1	5.93512763243945
NEO1	6.3032542720111
DDX3Y	3.28593172240931
RPS3A	12.9858943870270
MXRA7	9.29277742508614
LGALS3	10.2290033009130
GLT8D1	7.76386508348852
TMPRSS3	6.22604963652013
UPB1	3.15308377153608
LAT	3.73744593053174
CLDN14	3.64284573373461
DHX38	5.11191760429028
KCNA3	3.25497856056298
BTBD1	8.44724999144906
TARS2	6.39095493908924
SKIV2L2	8.16412848741575
ABCF1	6.31546898588121
CDT1	3.06419821662737
ZHX2	6.96724737079754
FCF1	4.8562884524975
LRRC49	5.50442841365665
GUCY1B2	4.30154405933151
CD28	3.29398838018731
SMARCA4	5.94513766500577
SEPT2	9.45428523485841
SOHLH2	3.21480852935748
MCOLN3	4.2031169051393
LRP8	6.1307826335841
TAGLN3	3.72368698057872
MASP2	3.86796058146958
GPATCH3	4.03842974845236
TTRAP	8.25313176049167
AGL	6.48175706606423
NFE2L3	5.68501522197423
PSD4	3.94387692640894
PALMD	4.33192205167213
CCNB1IP1	8.22913785498922
TMEM43	6.51262293065225
OBFC1	7.39324432437652
STAT5B	4.6279163336278
C14orf79	4.52938813454859
ENPEP	3.8234993166762
SSB	8.03472844960674
SCT	2.97150715620712
TIMM23	7.50666702156333
SKI	3.86667806746791
SLC22A13	3.04787559709585
AKAP3	3.59687628616515
OAS2	4.45192606799273
KIAA0423	5.90661136048622
SEC61G	9.74150576716403
CAPN11	3.15861015044599
TMEM50B	6.94990051846886
DEGS1	8.58388996229745
ARHGEF4	3.20296137502308
DBNDD1	5.31979365669369
TBL1XR1	5.48940443249253
FAIM	5.52349064879226
SP140	3.18337247930276
G6PD	5.43304121774045
NUDC	6.39659641984086
GABRP	3.17426740413073
SCARA3	6.00016595371286
TACSTD2	6.02168929041714
EIF3J	6.42483007423798
PPP2R2A	8.41494750655005
CPA3	3.84330721775534
PVALB	3.11338052254598
BCAT2	6.12166172115891
MFN1	6.25962518168662
F10	2.90646318981333
