Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_A01_471886
ARHGDIB	7.41694206731708
FSHB	3.64152635237416
ANXA2	11.0188652364817
HLCS	3.93620451693376
MCF2L	4.48734190907624
AK1	5.26939652786021
FH	6.79601484621083
LGALS2	3.68390163040996
SYNPO2L	2.75364328918350
KIAA1045	3.57472390076122
C1orf183	4.76509414046977
MAGEA8	2.97553418834456
DGCR8	4.71832340987856
GSR	5.92573805366709
NEU2	3.47571549828191
HIST1H4B	3.48703038637875
CACNA1C	3.30398164475708
FAM20B	6.99738435393308
HES2	3.30699104618587
PDCD6	8.99098485212891
INTS7	4.96419947907453
AMPH	3.54446277325874
UCKL1	6.45642172399784
ASB4	3.15598706909263
C10orf97	5.02555712985605
ALDH1L1	4.12819024801305
CCL23	3.15398489798035
OBSL1	5.28188560971457
SLC12A7	6.79851234247255
THAP4	6.02730449860516
RBM4B	5.25990241489559
OGFRL1	4.2558879680958
KIAA0831	6.81595881323753
C12orf11	7.49564255692906
PPP1R15A	4.87454316236458
KIAA0240	5.76549624196862
CD1B	2.93871894094257
FCGR2A	4.61803178204825
MDC1	4.90041623807002
MAN1A1	3.25784674980257
KRT9	3.35749468711508
HTR1A	3.21059420989945
OCEL1	5.89296214078074
ATP11B	6.46671564537553
NLGN4X	3.52334132283349
FBXO34	7.50008351902957
ALOX12	3.63543715785484
RB1CC1	7.01253980570252
PCDH12	4.52176755506285
RPE	5.4198016699296
EIF4E	6.18154962574857
CSDC2	4.10424073030226
ABHD5	5.21543775784604
TMBIM1	5.75775347707698
PET112L	4.23642199154361
P2RXL1	3.21747231497103
F2RL2	3.1008830212905
TRMT1	4.50433020803351
IMPG2	5.49243340958185
LRRC32	4.57542406660511
BGLAP	3.94239073963715
HTR4	3.44767615178131
MRAS	4.17525927836961
TRAF6	4.1611784860753
AXL	5.4889202054477
ATP2C2	3.87972962680840
LMNB1	6.93706943439484
TELO2	4.18120929057728
PNPLA3	3.9806027080847
CSNK1E	6.45312403551865
SRP14	9.7355705877929
KCNQ4	3.26844005692755
PIK3C2B	5.28359242643472
C15orf15	7.39215702775654
TUBB2B	3.24915382581802
USP15	5.43176231917916
C12orf41	6.8681404608248
CEND1	3.90781845314272
RNF31	5.07387972417294
TCEAL2	4.00328696875850
PTGER2	7.97771541611208
UBN1	5.77992319985838
SLC5A7	3.35922770252257
SLC31A1	4.22373115176240
ADAM29	3.57910182689783
ST7L	4.33416114879378
GFOD1	5.7279916860717
CTNNA1	9.39935029676264
HRBL	3.81678817060970
CBX4	3.60474878075493
NTRK2	3.44928922437849
FOXN3	5.66712583877599
MFGE8	5.26807791410221
PFKFB2	3.58311054994517
TAS2R4	3.96482883449336
SH3TC2	3.21092144322412
IL10	3.31343762357384
PXMP4	6.12806372468088
RNF167	5.78148838833253
PRMT5	6.79929288778923
TSKU	4.63488315388097
ATPIF1	8.77287310477454
ETV3	3.08708370120672
PAK7	3.08659319677906
PDLIM1	8.42332086583901
CEP63	6.01631676121555
WDFY3	4.81038178404628
RNF126	4.66784038499305
DPM1	9.09302869927526
CLIC4	5.45421770068371
ACR	3.46793037222285
KLK7	9.93735720592342
ALOX5AP	5.0283497463512
LRP1	4.86152692510646
TNK1	4.71563716537458
TAS2R9	3.1678330937484
ZNF16	5.41144982655346
POLR1B	6.07847611068515
SLC8A2	3.85038306414458
OLFM4	3.11758777857155
TACC1	4.53057076872464
SAMHD1	5.92114849430424
ATP13A2	4.94734621531244
KRT4	3.84788488417264
PAX6	4.76303087471429
SCG2	3.51663145408277
SLC17A6	3.22977289234154
TUBB4	3.98570263993551
PADI4	3.14432885420220
FMO3	3.02399050101018
NLK	4.53101205770865
POU4F3	3.2210541197389
MDM2	3.50633216004363
CAPNS1	9.99037944530564
SDF4	6.80307328265129
ITGBL1	3.06216870128354
TAP2	3.77190862753173
OR2C1	3.52630699753055
KLHDC3	6.5203254134239
EFHD2	5.57109005307211
GALR3	3.83213787378043
NBEA	3.66534947240432
ABCA6	3.31504408578770
ABBA-1	3.86642112592954
GNAI1	5.02875559632007
CLDN3	8.7857870886845
AKT2	3.44786050058079
EGFR	4.34634599938246
VPS4B	7.11083723920839
RBM16	7.8371400349547
GALNT6	5.36030780484273
ZDHHC3	5.77532514086314
SLC25A4	6.02459490364872
CYB5B	5.50504259272791
NDRG1	8.62940553875982
SESN1	4.53998610260006
GBE1	7.65480830474267
MRPL46	4.74992168680446
CLASP1	5.49986279259368
FARP2	4.55374657879937
ACOT11	4.33085630476702
LDHAL6B	2.7979278432666
MAPKAPK3	5.31487859798961
NCAM2	3.16529759918211
AFAP1	4.25475270466591
PRKD2	6.71456069958934
OR2H2	3.35056034647604
ZFP36L1	7.9099903804783
DZIP1	4.05696740871322
GPR161	3.82749060211133
RNF146	4.32936550853825
NKX3-1	3.98674113887241
CCNB2	6.98025177816306
ZNF10	4.09583256425838
WDR74	4.62750449536062
FAM134A	7.86507709687194
PCNP	9.18414514794435
PURA	5.9047969426272
DNPEP	7.20840256879098
ERBB2	5.40675503414779
CREB1	5.72760568548634
NEO1	6.5356990944778
DDX3Y	3.16019119385963
RPS3A	12.0129034241476
MXRA7	7.96725546363422
LGALS3	10.6188702840919
GLT8D1	7.06271055783997
TMPRSS3	6.90474926790703
UPB1	3.15384824994314
LAT	3.91273130334989
CLDN14	3.75620141166029
DHX38	5.0420074870377
KCNA3	3.21786291166032
BTBD1	7.48668946248642
TARS2	5.63324703054138
SKIV2L2	6.94307404793837
ABCF1	6.97707986377766
CDT1	3.74489151347472
ZHX2	7.61961147919853
FCF1	5.05312711733553
LRRC49	4.26920688271561
GUCY1B2	3.25452393007184
CD28	3.24409695915122
SMARCA4	5.72334920290659
SEPT2	9.35325534194355
SOHLH2	2.98166970439769
MCOLN3	4.39374852563807
LRP8	4.41911562995405
TAGLN3	3.83640339938999
MASP2	3.73023689406502
GPATCH3	4.25624324776699
TTRAP	7.31582191442324
AGL	7.32157789571005
NFE2L3	4.78370057982518
PSD4	3.42194859548827
PALMD	5.90248672026018
CCNB1IP1	7.60205215203246
TMEM43	6.64024659139277
OBFC1	5.32781904617274
STAT5B	4.28643931591564
C14orf79	4.45658290161014
ENPEP	3.60558079484703
SSB	8.60776329931965
SCT	3.17052475224837
TIMM23	6.91874024595933
SKI	3.63741214487037
SLC22A13	3.19006141373265
AKAP3	3.59013893853265
OAS2	4.81007400809871
KIAA0423	6.45063134109523
SEC61G	9.52829981230165
CAPN11	3.01253332690582
TMEM50B	7.92833619945011
DEGS1	8.0478118763262
ARHGEF4	3.51125053160535
DBNDD1	4.25133648745985
TBL1XR1	7.39367757366329
FAIM	5.66850393871267
SP140	3.16806333069917
G6PD	4.4406906390685
NUDC	7.32463915708265
GABRP	3.63464788976633
SCARA3	5.99346294211956
TACSTD2	5.62148359562065
EIF3J	6.00030351744919
PPP2R2A	7.43742787625464
CPA3	3.26118015900848
PVALB	4.01459109767829
BCAT2	7.31387641760114
MFN1	6.62238489306677
