Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_E06_491252
PPP1R3D	5.00111384550711
GRB2	6.61663543805976
TPM3	3.08709001562707
SYT13	3.63351932930198
EPB42	3.73232437369010
RP5-1077B9.4	6.26016810657446
EIF1	10.3104533029479
CETN3	8.30758995054246
FPGT	6.67740910373043
PRY	3.73552896155717
NTHL1	5.56603266315579
POLR2B	8.37284965370514
RPS28	12.4220109822342
GDF10	3.15466964357518
COQ9	8.0484093767558
P2RX3	2.99562613505707
GCC2	7.69642933483203
RARRES3	9.03753907841164
PLXNA1	5.1360245281156
WBP4	4.01837848577494
KIAA0100	5.34231208521959
PMF1	7.50693959907708
HS2ST1	5.12212654229879
CRELD2	6.25056472752252
C8G	3.28277157423909
CD82	5.64714778462616
PMM1	6.05810934506265
CBLL1	4.4039582081922
LIM2	3.43834516381845
VAX2	3.31938091712658
SETDB1	5.06325303398516
LRAP	5.12754256448695
GCLM	7.29963621020119
CPEB3	4.11141111473938
PPM1A	5.58263300784177
INTS1	3.75453972406831
MMP16	3.47104132635274
CAMTA1	3.49680088241024
SAMSN1	5.5207597776359
DRD3	3.02978699011508
GMPPA	5.70985874190978
C11orf73	7.32946474215297
AIPL1	3.68145901534444
PTP4A2	9.2482430580459
IL24	3.31580671567777
BDKRB1	3.38521019785981
HPCA	3.88585599931379
MLF1	7.26086154673169
SEC14L1	4.02826120968922
CHFR	5.30802608109038
EMILIN1	3.55053555504593
THADA	6.58961377546187
TAF12	6.27562382451504
NDUFS4	8.85557046622309
ID1	4.65588715768033
PIK3CB	3.71266689529139
COL18A1	6.13169638057625
PDZD3	3.35414941675226
TBC1D17	4.50849201813287
COX8A	10.7026727052595
CDCA4	6.97044200603566
C2orf44	4.49816992078528
C9orf16	8.42944007308775
ERBB2IP	7.6574467917028
EMX2	7.6065526226496
FUS	4.75542653521349
NIPSNAP3B	4.03337561231819
TF	3.39471545476517
CXorf56	5.36229207130893
CLCN4	3.73698196682166
PWP2	5.24034997025044
MMP15	4.35801837973494
MTMR14	4.99355087616147
NPR1	7.9902309758249
DNAL4	5.58231222299523
ELAC2	4.53869585570187
ASS1	11.8876654716231
IPP	6.50319016997603
TMEM59	10.5965697992962
POLR2J	8.74354743365383
SEC23IP	5.60841343657006
RGS4	4.56821464889075
UQCRC1	10.2037982909347
SNX6	7.59921992260103
DDX18	7.43610773634598
POLG	4.1922932660354
ADAM23	4.07679211549514
ZNHIT2	5.31093764766233
TFR2	3.48907056358012
NCDN	4.36027538272132
RAG1	3.36570569671339
POMT1	5.15692541208072
CYP1A1	3.15992444596770
SNAPC1	6.00262567609869
GNA11	4.8501149989089
CCDC52	3.26349515976339
CAPN1	7.30170313059854
DDHD2	6.96148987947378
UPF3A	5.33824169319736
LAGE3	7.25091091435911
GNRHR	3.31833041367643
UNC13B	4.92624296163916
TTLL4	4.16316271890533
PPBP	5.50900549455753
HTR3A	3.73161507303142
SDC2	5.91820776911416
ANKRD49	8.80372880735425
BTF3	10.7573443278258
COX7A2	11.6722317372164
SARS	8.82137295923655
C13orf18	3.72991858594736
CACNB1	3.90611118904827
QKI	5.55437912005722
SETMAR	6.00320254338853
LAMB4	3.46316924044504
MAN2B1	6.32721079897378
EML3	5.3503140300888
ACADL	3.54660260064106
OFD1	8.05737371773107
CGA	3.53908010378238
EIF3EIP	10.2178149986355
PEX16	5.11879567943051
GNG12	9.15869889615258
HABP4	4.90755929260694
CNTN2	3.31802403939385
ASNSD1	8.2935792755405
FUT4	4.17824084776191
DBH	3.28967150786426
CD53	7.09277584847915
HIST1H2BJ	4.37365189622213
TFAP2B	3.34145489279569
ACF	4.12035749442903
TMEM11	6.24804148818032
CDH8	3.6300813362114
C3orf32	5.16921381168032
AGPS	5.02801462752883
C4orf18	3.57575434841099
PCCB	8.23808513966075
IPO13	4.54464353227122
PECI	7.23748161476065
UNG	8.16657869810608
C6orf105	3.74384713916877
GSTP1	10.0914813905551
SUV420H1	6.6693350336482
ARHGAP15	4.34214386219462
LTBR	6.19449416780397
TDRKH	3.6997015385379
PSG4	3.38257521617113
SLC9A3R1	7.1621531146206
NBPF3	9.05981049173341
SLC9A3	3.6677916697923
OSBP	6.02279634072827
PRR5	4.58554792552526
CHMP7	5.84126036959807
ADRA1A	3.12680717390397
ASAH1	7.73523258522769
FKBP4	6.73574637567128
ZNF350	5.00203174757151
DOM3Z	6.41616921706707
GIPR	3.71509520893586
AHI1	4.91414905212737
BST1	3.79959783419999
NCR2	3.55122478677073
NADSYN1	5.28489256630639
UBE2W	6.85906590437325
RGS14	4.40004996877254
KRT15	4.61370449749242
SCN11A	3.71472680535189
GFI1	3.50621531551771
FHL1	4.87334732374007
SMC6	5.97194220261595
GATA1	3.46642079704774
OSGEP	5.12083222583325
ARMC6	5.50445423698825
HK3	3.57349210046054
PSMD5	8.57199943128427
RSU1	7.69338273390999
RPL4	11.1045213333640
MAD2L1	8.40647011975318
RBPMS	6.11011288117421
EIF4A3	8.8220870544821
E4F1	4.58537989955586
DLEC1	3.41213667722889
PRPF3	5.21597150534646
EMR1	3.02901519948793
CHMP2B	8.47361608170649
CAMSAP1	4.04443547798736
RPS21	10.9034780041150
XCR1	3.46968317398671
ARID5A	3.97345187700295
RBM6	5.22430453434006
UBE2N	9.00549091850827
KLF4	4.48459490382337
MGC4172	5.61891967161841
LMO4	6.78694519026193
KLKB1	3.18652112529301
HDAC3	6.45250330787525
HP	5.21278490105058
SCHIP1	6.57341408838566
BTK	4.30145377160819
KRCC1	9.93024203273472
PRND	3.15055365252184
C6orf27	3.72688169487598
PIGL	4.20082004905685
CLCA1	3.97581832451977
C1orf112	5.85429457961685
OLFML2A	6.18312210222832
HUS1	4.94002040879337
SFRS6	8.2367295536097
CXCR7	4.53361620978217
UIMC1	5.66389323932926
FXYD2	3.45134432049543
GOT2	8.19977686906317
ZNF667	3.692100273967
TFEC	4.63369481059255
ATP7B	4.19097710776602
RAB38	6.74260066196804
POLD2	6.83645001597682
PPM1H	4.01207564564736
DCX	3.39625277906516
NFYC	5.64839839950528
ZNF228	3.90544475846979
KIN	6.53092433444663
PLSCR4	7.66341597126238
HIST1H4I	4.28505108457762
PPARGC1A	3.11323886075552
HIG2	9.1189000536595
KCNK10	4.13163657054136
EXOC1	7.89698855635147
OR6A2	3.84303956016093
ETFA	8.98085665628161
PDAP1	4.93081943579727
C19orf6	3.50281784626183
POLRMT	3.9990446641034
ZNF146	6.76908630476682
MIA2	3.51881485110107
LY6G6E	3.43880492121803
EIF4E2	8.89631013586479
NENF	5.87501960751688
HOXB5	4.64301898301364
ZNF324	4.27067045666622
CUGBP1	3.76783600050656
ENTPD7	4.42516069968974
TTC13	5.41299513619896
GJB5	3.26895626744833
PRSS22	4.78773151912133
CYP3A5	3.30581530881372
MBOAT5	4.43707680392087
CUL4B	5.34513394918163
CENPJ	3.38309028057169
KIAA0664	5.63926816486973
PITX1	4.69001588082365
PDGFRB	5.07274464756765
RDX	6.9356615446536
CELSR3	4.07320048551359
JUND	6.35143075009952
ITSN1	5.09702777659249
CHRNB1	4.14966727858881
EHBP1L1	3.61157216657647
C19orf2	7.2735489099932
FETUB	3.28888296713497
CAMK2B	3.23456530107506
DCTN1	5.39687114291794
TNKS2	6.25453791418503
MRTO4	8.58869016291354
C1QBP	7.02400724640734
TTC3	7.72079252816774
NDUFB8	8.54370435263544
CADPS2	5.091536432287
EDG2	4.55088484920061
MYF5	3.24033774062334
SEMA3G	3.63392945436522
IL23A	3.72222614605938
GJA9	3.88450751187304
R3HDM2	6.44976275893163
C5	3.9852650346036
SLC2A10	7.02277213255955
TRIM45	4.58826422625251
TSP50	3.71727049671287
PAQR3	5.45981793375281
ANKRD26	3.42707826720763
TCP1	8.34408564406814
TMED7	7.06977916822978
CMA1	3.26120053631855
PTCRA	4.29467220693574
HCRTR1	3.74758647293151
FST	4.66985575191906
PAWR	4.18580476630848
LDLR	4.49770434013496
ASTN2	4.04761603796381
SCRN1	5.01695362230655
GPATCH8	5.12851484605748
KIF4A	6.32281552754266
TANC2	3.13014177042789
ZMYM5	3.87515613444401
PGM1	9.59778069670071
ZNF586	6.33361971511793
POLR3G	4.14287036333953
CPD	5.30450507044855
SNCAIP	4.13994145876135
DCT	3.59877539355764
HLA-DOA	3.4113983609917
TANK	7.44277762387297
RCAN1	5.3671767628308
UPK1B	4.40357835263421
DNAJB4	5.59467917300228
UGT1A8	3.11678527992245
LIMD2	3.53723653290505
HIST1H4L	3.81714176235950
PECR	5.52862758739694
HSPA2	6.6502715791942
SERP1	9.95965559341718
TACR2	3.95177311582686
NUP85	6.7397968818552
CD177	3.60529050933191
GPR135	3.26537568266249
PIGG	6.6595276767084
LGR5	3.44764323888134
JAK2	4.26917762748295
DPYSL4	3.50643604080473
TM9SF4	5.588837335742
PTHR1	3.39607805272821
SIRPG	3.23796643817874
ZNF264	5.722311419419
BICD1	5.2952004220853
RAB5A	6.87289558821467
FLJ13224	3.49467067520232
METTL5	10.3636010144696
HERC6	7.42948706802137
CASP1	6.1450527256034
USP9Y	2.76980627254895
LRP1B	4.00548269467716
XAF1	6.0246013285057
PLA2G4C	3.74307350895433
APOA2	3.27967731154494
SPAG6	3.04280775508420
KALRN	3.38695181936350
SECTM1	6.07419749673893
THOC7	10.0030606221320
IFNAR1	4.63481326539309
TCTA	7.91449353168842
NY-REN-7	4.03776895977302
TALDO1	9.58775691849293
B2M	12.0846092365199
LPPR4	3.2937721977072
SQLE	5.9849906601125
SEPHS1	7.17013213012117
EIF5A	6.68349733149937
FAM49A	4.856530488027
YTHDC2	3.90413358052200
EHD2	5.10190580204882
NCF1	3.76614731966284
SPG7	5.70806013748028
ZNF614	4.08484990122184
HOXA5	3.44848877396192
NUP133	7.97527833920239
FGF12	3.6834565312745
SLMO2	9.19772573288242
INPP5B	4.36410739641379
PPID	7.12552446138394
SNTA1	4.65710492056709
IL20RA	3.6492601251884
UBE2J1	6.05188119007301
CACNG2	3.26667646759934
GCM1	3.4385258863841
ELF1	6.19713373590417
TLR5	4.70022125717617
TCFL5	7.45049177380678
C1orf107	5.86042757285448
C19orf22	6.94812283119674
SAFB2	5.01382629315974
MAP3K7IP1	3.52748774444936
NCK2	7.22125624977854
OXA1L	6.94838995818188
KIAA0652	5.07707957518526
KLRG1	3.75216225333293
FRAG1	7.09770473145657
ZSCAN12	3.17995615318926
PSMD12	7.117709834687
E2F4	5.31081938438463
CLEC4M	3.5867638684835
KIAA0999	4.34196978497933
CLDN10	8.61029900457277
MGC13053	3.98334444732781
TAC1	2.77866621632711
GYPA	3.49692629154453
HPCAL4	3.20018680646974
TRAIP	4.98410792895861
MEX3D	4.08016546343879
KIAA0232	6.19416935008209
ERCC8	5.46725788947825
NFAT5	4.09744208946255
GPX4	10.2443015491176
CSPG4LYP1	3.16745933972455
KIAA0368	4.98475794826
FBXO3	6.33325978399529
DVL1	5.95311785356872
CMKLR1	3.78410891489575
GPR157	3.72956162406515
TYMS	8.53364519894117
OR52A1	3.49628621299178
PEF1	7.57690305241108
ZNF750	2.93222466602122
ALG9	5.55453580686190
MCM5	5.35933428784684
SDK2	3.64775648748765
BAIAP3	4.18174083947329
RABGGTB	7.19887738349553
KCNK7	3.31081189728578
PTP4A3	5.07041366732601
ANKRD40	4.07031473463047
CALCOCO2	6.90678272405717
TMSL8	6.98634126377767
SNCA	4.39484155662753
ZNF551	4.46597847379541
HBQ1	3.27726923554379
ARHGAP26	3.76429861264373
GEMIN6	7.66517855888071
HRAS	5.28729345815166
KLRC4	2.8774438503917
BSDC1	5.98542843552857
DSC1	4.13729919389171
RNF43	4.43485878128363
NDUFAF1	6.39632007638462
MAP2K4	5.55422815531346
FOLR2	4.86309761094037
LYZL6	4.05264200857378
EPB41L3	3.30739164052233
TEKT2	4.75778755065897
CDKN2B	3.18552199457259
WSB1	6.06468767786425
ZNF480	3.5764925352652
MAP3K6	4.74841030886133
PROS1	5.14954665616506
PSMB8	9.28423459284305
HN1	7.83018538569849
MAS1	3.41001612148275
APOL1	6.80977332861326
CSHL1	3.45392681570035
ZBTB7C	2.90011409040940
AHCTF1	4.50627779521862
SAE2	8.71074307045147
ITGA2	4.00905137073597
AP2S1	9.76049997053553
P15RS	7.34947048934166
MME	3.92497565000438
VAT1	6.76985650352788
MAST4	4.83853456782298
TUFM	9.22678744400623
KRT33B	3.5413663106465
THEG	3.88687281627472
KCTD2	4.82215115883818
WDR26	8.6529611354489
MFI2	3.19309020785461
KRT34	3.35620343322849
NR4A3	3.6814960116673
SGSM3	4.86041525839551
ARSA	3.5380581758253
TOMM22	6.16919438704606
SOCS3	3.59854790975826
UNKL	3.87787881600252
POP4	9.15380913901624
BHLHB3	9.35700638926774
MALL	3.85444373535066
SOX15	3.55592732410774
CCNA2	5.73119616300603
PARK2	3.31971511435423
GPR124	4.01042532145815
TMEM132A	4.12291249365634
CGRRF1	6.4104532924678
RUVBL2	9.17989208616795
MCAT	6.2331092470991
WNT10B	3.6541627912268
ISCA1	7.69782564923288
RPAP1	3.64796470943128
C12orf48	6.05186609238283
RAI16	5.06689329068407
RPL27	9.94493122166929
EPN1	3.7109010005349
MAGI1	3.21043888927322
GBX2	3.18380012523531
SLC35A1	7.97321107648995
GAL	4.36002602957886
SLC14A2	3.72466133269882
RDH11	7.14870667085826
ZNF518	4.29064873954841
PCYT1B	3.44679594617342
AUH	7.32465412573699
EIF3H	10.8883857825789
KIF1B	6.73716944799752
MBD2	4.6008167125587
AMOTL2	7.84657492226379
C6orf120	6.78706589282908
PIGT	8.0211623091021
PSRC1	6.44798960637043
PLA2G10	4.12726057784911
ALAS1	7.52183834862723
FOXO1	3.95117344102770
C17orf62	6.75649391910874
KIF5C	5.78186274073862
DUSP10	6.38126780221309
CRLF3	7.68280003517193
CLCNKB	3.56444096136445
PSMA5	10.3298899322324
FARS2	6.46405771905939
CCDC28A	6.93286596048294
AMPD3	4.26884907188619
PIAS1	6.16916425540297
ADCYAP1R1	3.57248570989295
TMEM134	7.99749306781976
CDH20	3.0432639696878
FBXO7	7.93324779039444
FLJ14213	4.41314328625958
ZNF3	6.07673096381688
LRRFIP1	6.057419664112
TMEM49	9.49537784047363
CNOT2	7.17044880371471
CBX2	2.91600790076654
ZC3H14	6.17303369493332
ALDH5A1	5.78256616441993
HNT	3.18018461549267
SERPINA4	3.12648597249166
FLJ20920	7.11262546847623
CRTAP	5.3543001018775
DDX50	8.42764955011824
STYXL1	8.7088966438343
TK2	4.50439640663233
BLVRB	8.29091389003505
STMN1	7.53800759935978
GUCA2A	3.191629915734
DPP6	3.22621431246115
GALNT10	3.56348898359086
STK39	7.46371680950992
MMP24	5.12126837909718
CKS2	10.556566744771
RHO	3.73869686741217
BANF1	10.5579676370927
CR1	3.09831743044797
RPS6KA2	5.0308109131553
HMBS	7.38599625400465
C20orf112	4.01444705727664
SLC25A24	8.30761538005875
MRPL22	9.20754210734762
SLC25A15	5.45199898995625
GADD45B	5.71197820459165
TDP1	5.45899728143495
ZNF287	3.64028830106067
DAAM2	4.46645577376478
C11orf57	6.01445659231036
RFK	8.70843466770286
ZFYVE9	4.07291143425592
TCTN3	7.00550359682272
STCH	6.92871570642686
LOC283871	4.07846926981581
NDUFB3	9.33008982542412
DEFB4	4.57445136184232
FPR1	4.312060873347
FMNL1	3.82119990408018
SEPT7	9.43401412883397
PTCD2	4.31360742819944
GNLY	3.85184786179406
GRAMD1C	7.31642821375512
ZNF165	4.51042144252715
TR2IT1	3.88626926940816
ARMCX3	6.34005803168883
NDE1	5.00370953613977
MAGEF1	6.28050105842837
ITGA10	3.66346146836146
ARHGDIB	8.20746808279872
FSHB	3.90705119553413
ANXA2	11.6038758883563
HLCS	3.80443908270517
MCF2L	4.03364631488466
AK1	5.41027937174487
FH	7.10587127244214
LGALS2	3.5830392559088
SYNPO2L	2.8123609460451
KIAA1045	3.43572722543289
C1orf183	4.7018146064991
MAGEA8	3.2164665706491
DGCR8	4.4908523453447
GSR	6.66902625496985
NEU2	3.59828835497623
HIST1H4B	3.86711129328154
CACNA1C	3.07807765741090
FAM20B	6.56800108839636
HES2	3.64629007034548
PDCD6	10.153658714385
INTS7	6.84839409358046
AMPH	4.06003371737711
UCKL1	6.88247933590935
ASB4	3.31126299495636
C10orf97	5.61101319920821
ALDH1L1	4.0578213847002
CCL23	3.41946737067528
OBSL1	5.06859904107323
SLC12A7	6.53612375535238
THAP4	5.53607405988153
RBM4B	5.01044803027602
OGFRL1	5.28141065583247
KIAA0831	6.01279075143778
C12orf11	8.07570698125394
PPP1R15A	4.894808883773
KIAA0240	4.83110395844705
CD1B	3.24132858664736
FCGR2A	5.40044039648913
MDC1	4.3936545331571
MAN1A1	3.93990476630844
KRT9	3.72074024642424
HTR1A	3.29330072057296
OCEL1	6.9819282540114
ATP11B	5.53645094364823
NLGN4X	3.98984436406062
FBXO34	6.56143642490892
ALOX12	3.22654581281374
RB1CC1	7.31632711249862
PCDH12	4.47777345679789
RPE	5.64559115277285
EIF4E	7.32875531133082
CSDC2	4.00947720817964
ABHD5	4.9930839351704
TMBIM1	7.10796299616675
PET112L	5.0085749742206
P2RXL1	3.33221497019577
F2RL2	3.27135673091819
TRMT1	5.82718015415073
IMPG2	4.1133991235661
LRRC32	4.57500112164187
BGLAP	5.80680968317396
HTR4	3.498914440085
MRAS	4.64471920195435
TRAF6	4.90413642940476
AXL	4.48543454179995
ATP2C2	3.75458997971939
LMNB1	4.85551267730786
TELO2	4.44863471003593
PNPLA3	3.76369035901774
CSNK1E	5.21333105315526
SRP14	10.4415160692937
KCNQ4	3.22632310589629
PIK3C2B	5.03344350277404
C15orf15	8.70841551196766
TUBB2B	2.93342250310162
USP15	6.84830286946301
C12orf41	8.4803532484511
CEND1	3.64036895839987
RNF31	4.30715535613856
TCEAL2	4.00439005033511
PTGER2	5.60556745746259
UBN1	5.3895202732945
SLC5A7	7.34323804594644
SLC31A1	6.00990257835442
ADAM29	3.81679246655685
ST7L	4.81514813723514
GFOD1	5.20236957982927
CTNNA1	8.10267081037358
HRBL	3.78129867402714
CBX4	3.41202694268993
NTRK2	3.58648740995623
FOXN3	4.27154951310521
MFGE8	5.2258743536179
PFKFB2	3.68746240097093
TAS2R4	3.73633255914775
SH3TC2	3.40364205886934
IL10	3.88092327092657
PXMP4	7.47533601514998
RNF167	6.72313293367768
PRMT5	7.4098930219137
TSKU	4.84867078737315
ATPIF1	9.87174434249695
ETV3	3.12885085318383
PAK7	3.14152562052904
PDLIM1	9.40418526777194
CEP63	5.27812768794249
WDFY3	4.28488451994568
RNF126	4.90385748790418
DPM1	10.0907926264396
CLIC4	6.87876200944563
ACR	3.57813090826168
KLK7	10.2012014170248
ALOX5AP	7.69124853682536
LRP1	4.37262876617216
TNK1	4.78522515330279
TAS2R9	3.3225504002626
ZNF16	6.79304222708012
POLR1B	4.85878389506495
SLC8A2	4.15161630421323
OLFM4	2.7961735177089
TACC1	4.69942323371224
SAMHD1	8.1944892081572
ATP13A2	3.99338986122474
KRT4	5.20263576826153
PAX6	4.84580337828027
SCG2	3.48007510754738
SLC17A6	3.7402455276659
TUBB4	3.90669420098522
PADI4	3.28320198629235
FMO3	3.41469271886004
NLK	3.40129776769149
POU4F3	3.27151432123558
MDM2	3.89120511143644
CAPNS1	9.7256909798555
SDF4	6.95302395549226
ITGBL1	3.26226535245097
TAP2	4.2184967221891
OR2C1	3.44175869345317
KLHDC3	6.85054702683132
EFHD2	6.09634776910695
GALR3	3.72861559020999
NBEA	3.16400369552371
ABCA6	3.23721331662137
ABBA-1	3.72008661692239
GNAI1	6.05545588703424
CLDN3	8.57660601573135
AKT2	3.51854798990082
EGFR	4.14174325808586
VPS4B	7.25300996108715
RBM16	7.05890139385575
GALNT6	5.01263596126487
ZDHHC3	4.85274389268402
SLC25A4	6.81241236120505
CYB5B	5.71610134305037
NDRG1	8.3130056180474
SESN1	5.01933468411247
GBE1	7.52193297419351
MRPL46	6.95815601462838
CLASP1	4.59711744953411
FARP2	4.67033478511779
ACOT11	3.76044788986826
LDHAL6B	2.9619019106334
MAPKAPK3	5.86115128894557
NCAM2	3.06432191337250
AFAP1	3.99884587886659
PRKD2	5.86466819422221
OR2H2	3.39036565608505
ZFP36L1	6.74722463520854
DZIP1	4.30268228836379
GPR161	4.01882958888164
RNF146	3.71777806981086
NKX3-1	4.10246545948886
CCNB2	8.7030973376986
ZNF10	4.08225593825539
WDR74	6.37041989131034
FAM134A	8.1494328463286
PCNP	9.53288938952523
PURA	4.94208230833015
DNPEP	8.04186883122298
ERBB2	4.97283135517859
CREB1	6.21789485279286
NEO1	5.26858340381464
DDX3Y	3.38858769087263
RPS3A	13.0908129743968
MXRA7	9.6265008987318
LGALS3	11.5530981704922
GLT8D1	8.0310836121885
TMPRSS3	8.10600662835965
UPB1	3.41020871046175
LAT	3.81974621960995
CLDN14	3.70545542263206
DHX38	4.18977811810497
KCNA3	3.42756362275153
BTBD1	7.84770962870932
TARS2	5.23682471378093
SKIV2L2	7.37582574548943
ABCF1	6.61605565083173
CDT1	3.63881581572106
ZHX2	7.20628704895812
FCF1	4.95064061257093
LRRC49	4.94590234670115
GUCY1B2	3.7180296460763
CD28	3.42182175979416
SMARCA4	5.07891564997386
SEPT2	10.0520983470589
SOHLH2	3.49207737484724
MCOLN3	3.79929891619437
LRP8	4.53997143508586
TAGLN3	3.89913718331578
MASP2	3.79983583733769
GPATCH3	4.90342476911783
TTRAP	9.06602939059404
AGL	6.976158707019
NFE2L3	3.49223608524959
PSD4	3.78596653862056
PALMD	6.85094231107938
CCNB1IP1	8.02141447080309
TMEM43	6.31340800605022
OBFC1	6.26166870466589
STAT5B	4.03218398450134
C14orf79	4.14113999716502
ENPEP	3.87984916651479
SSB	8.44291351125152
SCT	3.03029803202304
TIMM23	7.53476226345425
SKI	3.91242560218979
SLC22A13	3.4304231996612
AKAP3	4.11981708182645
OAS2	6.05755418934537
KIAA0423	5.19999862103473
SEC61G	9.21327735217097
CAPN11	3.20125631733245
TMEM50B	8.77624365633172
DEGS1	7.56589383401701
ARHGEF4	3.19898586078363
DBNDD1	4.53609671363783
TBL1XR1	5.06441138951356
FAIM	7.44493689540198
SP140	3.56278067135817
G6PD	4.69739373491152
NUDC	7.36036621641269
GABRP	3.81628272172534
SCARA3	5.43291255079743
TACSTD2	6.34651914360816
EIF3J	6.101484113068
PPP2R2A	9.19338654105885
CPA3	3.6622721002318
PVALB	3.16231233823453
BCAT2	6.99484430378526
MFN1	6.81041159696596
F10	3.12276528872468
FAM134C	6.32476109903
