Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_C02_443110
SCYL3	5.3106102856068
KIAA1199	4.93736762354132
SORL1	8.64795757528097
NAT10	5.76972446695035
CHD1	6.63685635503514
SYN3	3.61544172891708
DMC1	3.96423235935826
SLC22A2	3.7383113496867
SERPINF1	6.22229655010768
C20orf27	5.33348937500682
OR7A17	3.1642580262516
RPS6KA5	4.68406541631022
LHB	3.3864257644092
TAOK3	4.34903023808903
STK25	5.33932008010614
SLC12A4	3.87897645778693
BRCA1	4.23405301252478
GBL	5.1533321477414
C14orf108	7.9839508999047
CDC25B	6.51952048091187
BMP3	3.40563568198004
MAP1LC3C	3.41842321542776
TMEM180	4.34198552470272
CRYGC	3.83354226628996
SLK	6.60848991731807
POU3F1	3.42381082022572
C20orf32	3.95786908648044
USP52	6.30668878933133
HIGD1B	3.90881286010654
BAZ1B	6.56209833742288
USP6NL	5.75914536339752
SLCO2B1	3.97882390524287
ABCD4	4.55982435752276
DIMT1L	5.69760095963761
SLC25A46	7.14245362554984
LARP7	6.87254196962486
TEK	3.51372916191126
CD160	3.62676912739513
TERF2IP	6.67917412922201
PHF20	5.76522295871157
COL1A1	7.20524632420821
KIAA0090	5.75522622999953
GTPBP1	4.4013419120314
GRK5	3.83390470488972
AP1S2	4.49592795712149
RAB33B	3.78167087475588
CA11	4.44818904201915
ALDOC	5.96139776125793
NUDT1	5.77805446368932
ZNF212	4.20766497673524
ACBD3	7.63837636231197
ZNF83	6.7921036583965
PRDM2	4.57034469476793
GDPD5	5.25190983719373
PDCD4	5.63649717836335
CEP350	5.87844116588623
FOXP3	3.61988669926862
SMYD3	6.55829352991388
CST7	4.16353420941065
SELL	3.96057108374222
CIAO1	6.20563562138084
LGI2	4.03957573765688
WDR45	5.59700989178605
ANKRD6	6.34738009223982
LTBP4	4.50390627100673
PSCD3	3.44182693997368
PYY	3.35186973049483
KCNC1	3.10396151288272
SIRT6	4.0443440871743
CCL19	3.64212685190881
ARHGEF9	3.86983055136757
ABR	4.04164010353544
C10orf22	5.94084057686217
STK17A	4.24033075221845
FOXE1	3.62700389793603
GML	3.11550187687543
CNGA3	3.09224678254467
CD38	4.34776652043079
ZDHHC6	6.87510381315133
NEFH	3.69438435134106
PGBD5	3.96668683140469
CTDSP2	6.66594035616212
RMND5B	6.06854360923087
ZNF257	3.70821246658923
DUSP4	3.65506924709371
FLJ22167	4.62102496386735
EXOSC7	6.64619501810551
ROR2	3.30329956933544
FOXM1	4.73831052493942
ZBTB48	4.69043594183042
BUD31	6.49997042375218
MAOA	4.18631754561539
CCDC41	3.85171978471141
TNNT3	4.25245827152304
FBXO11	5.48561154927984
GYPC	5.62973858640819
PLIN	3.40707711685867
RFXAP	3.39163666951614
C6orf15	3.75389001473849
RNF4	8.04458906155095
F8A1	6.76879734895683
PPP1R3D	4.18399618819101
GRB2	7.21368302696785
TPM3	3.31409929211869
SYT13	3.91930544633448
EPB42	3.50112686072503
RP5-1077B9.4	5.09155838382892
EIF1	10.1226321279781
CETN3	7.60199685815745
FPGT	4.6773528599721
PRY	3.7886369951452
NTHL1	5.99416712782649
POLR2B	8.43969812955436
RPS28	11.7956720879102
GDF10	3.10466257411782
COQ9	7.28749342269131
P2RX3	3.18899216778024
GCC2	6.70372027201208
RARRES3	5.20343344154746
PLXNA1	5.88487860663087
WBP4	4.39259951226317
KIAA0100	6.00530878393786
PMF1	5.97452128485405
HS2ST1	5.20028425801406
CRELD2	6.6488668402223
C8G	3.47093139100893
CD82	5.73941649969002
PMM1	4.70255625024334
CBLL1	5.07705903260409
LIM2	3.50143316789515
VAX2	3.68291091818206
SETDB1	4.93700395027185
LRAP	4.72211761851674
GCLM	4.83995215858852
CPEB3	4.51688628996449
PPM1A	6.08413038249025
INTS1	3.90060998840073
MMP16	3.44033110753505
CAMTA1	4.25495607745087
SAMSN1	4.67107798768772
DRD3	2.77628482716661
GMPPA	5.43820465668777
C11orf73	5.55847104628392
AIPL1	3.92373822991001
PTP4A2	8.42750352170046
IL24	3.52654640008954
BDKRB1	3.70888770037043
HPCA	3.62006116093009
MLF1	6.42888201894966
SEC14L1	5.98512107704075
CHFR	4.48209497101704
EMILIN1	3.59882899410386
THADA	6.37136668121705
TAF12	4.68634781186463
NDUFS4	8.95869111904663
ID1	6.51137457034313
PIK3CB	3.45379083164915
COL18A1	7.72084313843003
PDZD3	3.69115533591043
TBC1D17	4.97246108761962
COX8A	9.98082275843836
CDCA4	6.05985636057567
C2orf44	4.28114332824179
C9orf16	7.55806587991988
ERBB2IP	8.3818080163014
EMX2	9.50674630674647
FUS	6.87450094999016
NIPSNAP3B	3.4203997437249
TF	3.33784971131029
CXorf56	4.71423943765712
CLCN4	3.58768505263134
PWP2	5.63886032804437
MMP15	4.0644904989057
MTMR14	6.07727390005299
NPR1	6.33210499609979
DNAL4	5.70392944072322
ELAC2	4.2412532201037
ASS1	10.3756408391272
IPP	4.56892134233571
TMEM59	9.35851907863529
POLR2J	8.70924770989811
SEC23IP	4.81755137917018
RGS4	4.66531401168183
UQCRC1	9.08506912414688
SNX6	7.07998015122443
DDX18	6.8821764870195
POLG	4.30020158084755
ADAM23	4.30551503207297
ZNHIT2	4.67826786603403
TFR2	3.40813599354156
NCDN	4.38798784572199
RAG1	3.454297410758
POMT1	4.61572144932499
CYP1A1	3.51439851387575
SNAPC1	5.67279693850301
GNA11	4.77995785560373
CCDC52	2.67094685575601
CAPN1	6.35780191990405
DDHD2	5.08738660033839
UPF3A	5.62054515639757
LAGE3	6.17555244392724
GNRHR	3.18087130259033
UNC13B	4.8743059127843
TTLL4	4.13018907111377
PPBP	3.25278134297275
HTR3A	3.22702212850646
SDC2	4.7292762606806
ANKRD49	6.63532865494114
BTF3	10.3270172244473
COX7A2	10.4922604160405
SARS	7.50258454887073
C13orf18	3.46441574944894
CACNB1	4.12334028195996
QKI	5.12290664997003
SETMAR	5.32066009447708
LAMB4	3.61372765036662
MAN2B1	6.46765567098107
EML3	5.01168077037745
ACADL	3.22604890131754
OFD1	6.82666504893767
CGA	3.5927305296998
EIF3EIP	10.3325337793865
PEX16	4.73126785455513
GNG12	7.42815388660826
HABP4	4.12298214225736
CNTN2	3.81389839760086
ASNSD1	6.86613366315575
FUT4	3.7896749242294
DBH	3.68483367723162
CD53	6.34837751180063
HIST1H2BJ	3.97233048538508
TFAP2B	3.24793214791600
ACF	3.71955447621876
TMEM11	4.83621065656237
CDH8	3.44278673404164
C3orf32	3.17948636352632
AGPS	4.51510329793195
C4orf18	2.98778244643426
PCCB	7.81663321505505
IPO13	4.45139588995196
PECI	6.86076845218507
UNG	7.54041695344074
C6orf105	3.56625708502296
GSTP1	8.66973802288948
SUV420H1	7.2529696957523
ARHGAP15	3.89585204010728
LTBR	6.00391091122796
TDRKH	3.57252167689531
PSG4	3.62160521702784
SLC9A3R1	5.81274656404332
NBPF3	7.87690527357018
SLC9A3	4.02642415548123
OSBP	6.0008818294577
PRR5	4.50893708993607
CHMP7	5.12417780486642
ADRA1A	3.20819743873117
ASAH1	6.97770030795999
FKBP4	6.36362547564013
ZNF350	4.48951296919177
DOM3Z	4.88421468576102
GIPR	3.80055770795531
AHI1	3.81418129731907
BST1	4.75134239673388
NCR2	3.77266594606268
NADSYN1	4.77728973404655
UBE2W	6.37882983543816
RGS14	4.43583351923757
KRT15	4.09060495952701
SCN11A	3.93367399821325
GFI1	3.77706092857877
FHL1	4.17625777695408
SMC6	6.05007581343699
GATA1	3.91712282645125
OSGEP	5.40519769783056
ARMC6	4.83116302338305
HK3	3.75066375015678
PSMD5	5.43847296645993
RSU1	6.96252406128417
RPL4	11.8205436047796
MAD2L1	7.45702623514974
RBPMS	4.76308569969289
EIF4A3	9.2285969213148
E4F1	5.29895235635545
DLEC1	3.78060184023856
PRPF3	4.51654489580656
EMR1	2.78480525509049
CHMP2B	6.99212781133895
CAMSAP1	4.33687739240054
RPS21	9.32892428115637
XCR1	3.00031624143205
ARID5A	4.65439292785396
RBM6	5.63218128952037
UBE2N	6.7291400422608
KLF4	3.8251181435219
MGC4172	5.52584539368288
LMO4	6.18981822613508
KLKB1	3.12943852019078
HDAC3	6.25901335641159
HP	5.00023147007821
SCHIP1	4.8696207631003
BTK	4.18667239344258
KRCC1	6.88017960161056
PRND	2.85991652921221
C6orf27	3.74606372430539
PIGL	4.40217948695717
CLCA1	3.62620275886116
C1orf112	4.35128367460105
OLFML2A	6.62843352498587
HUS1	4.59438292644586
SFRS6	6.8217553978427
CXCR7	6.33872155931973
UIMC1	5.52756971151822
FXYD2	3.75153598904998
GOT2	7.18203799686556
ZNF667	4.35992834000018
TFEC	3.41238041573114
ATP7B	3.57519240878016
RAB38	3.77519993478782
POLD2	5.97352378525933
PPM1H	5.75912585312757
DCX	3.39735357790448
NFYC	5.48245212340857
ZNF228	3.87224322822094
KIN	5.78886546533826
PLSCR4	4.50692519684707
HIST1H4I	4.00568193806075
PPARGC1A	3.22331871728922
HIG2	7.79703313059767
KCNK10	4.6961908408154
EXOC1	7.5603176723245
OR6A2	3.50977983587535
ETFA	8.16530342702483
PDAP1	5.17716386654117
C19orf6	3.44216508613982
POLRMT	3.92954765198935
ZNF146	8.52141641076233
MIA2	3.23537283871729
LY6G6E	3.52234015264543
EIF4E2	7.29741407335182
NENF	4.76119399689701
HOXB5	4.00675939701574
ZNF324	3.98769025732189
CUGBP1	5.20752780913918
ENTPD7	3.9984972931742
TTC13	5.9728255718479
GJB5	3.09758177466401
PRSS22	4.45246937376695
CYP3A5	3.71168703129897
MBOAT5	4.07058006861055
CUL4B	4.61834718769119
CENPJ	3.40923346427542
KIAA0664	6.17381908484229
PITX1	3.60850153572003
PDGFRB	4.81592403466174
RDX	5.62187759836901
CELSR3	4.48119831488233
JUND	6.34063779952054
ITSN1	4.68541578055529
CHRNB1	4.47999656248560
EHBP1L1	3.78618885002474
C19orf2	7.10452389277589
FETUB	3.21119690365708
CAMK2B	3.58960988973108
DCTN1	5.417324731332
TNKS2	6.7837411388202
MRTO4	6.84281462035936
C1QBP	5.07995737196093
TTC3	7.56570642253474
NDUFB8	9.2322437813185
CADPS2	4.84660504859267
EDG2	4.27891149634724
MYF5	3.06458868062147
SEMA3G	3.63915785157961
IL23A	3.69984744708855
GJA9	3.72313689265428
R3HDM2	6.32027446306275
C5	3.88748010832023
SLC2A10	4.49617294156653
TRIM45	4.83522814459363
TSP50	4.06245299548052
PAQR3	4.27529389172906
ANKRD26	3.58717490811103
TCP1	8.30986959922057
TMED7	6.71269858751409
CMA1	3.04667674254618
PTCRA	4.48151479467142
HCRTR1	3.80228393216414
FST	3.89481868825636
PAWR	4.55193198991995
LDLR	4.76991823076947
ASTN2	3.82323651212278
SCRN1	6.60146545302845
GPATCH8	6.08614367769508
KIF4A	5.67991987851842
TANC2	3.36131038727886
ZMYM5	3.46766922695458
PGM1	9.2692892223078
ZNF586	4.15287897592689
POLR3G	3.7694078930746
CPD	5.86139487666646
SNCAIP	4.48068051315519
DCT	3.45191739254829
HLA-DOA	3.84432418966287
TANK	5.51001016117353
RCAN1	3.78041190918026
UPK1B	7.1688907475474
DNAJB4	4.20513980851883
UGT1A8	3.07153306679179
LIMD2	3.6659562904094
HIST1H4L	3.80070768609247
PECR	4.27348900964827
HSPA2	5.56958110514819
SERP1	8.49059788732218
TACR2	3.43818434738883
NUP85	6.38281476707325
CD177	3.94979919883731
GPR135	3.38174888248784
PIGG	6.69459551549844
LGR5	3.13666825932946
JAK2	3.39258182596918
DPYSL4	3.28749314087214
TM9SF4	5.43739587175182
PTHR1	3.53788689566479
SIRPG	3.00460950258627
ZNF264	4.34374783005392
BICD1	5.59643114803988
RAB5A	7.45994647408424
FLJ13224	3.16310250969996
METTL5	9.46230493076596
HERC6	4.75538955318035
CASP1	4.9614690363655
USP9Y	2.93896565712638
LRP1B	3.54825737530016
XAF1	5.28924288114702
PLA2G4C	3.85636045946096
APOA2	3.15258720024983
SPAG6	3.15560791715372
KALRN	3.42255925338295
SECTM1	4.78878214510637
THOC7	8.66451032694519
IFNAR1	4.72836689138304
TCTA	5.64511812794296
NY-REN-7	3.54480658506201
TALDO1	8.56693571389133
B2M	11.3220894743807
LPPR4	3.50109235001010
SQLE	8.24923948830459
SEPHS1	5.96698072162686
EIF5A	7.6705864515948
FAM49A	4.19175776161296
YTHDC2	4.08547278336023
EHD2	4.33165134973442
NCF1	4.08752871921813
SPG7	5.61677092748997
ZNF614	3.65452218603128
HOXA5	3.17741710468515
NUP133	7.69571107990115
FGF12	4.26068570577274
SLMO2	6.87378718627656
INPP5B	4.11263294462142
PPID	6.45217587326694
SNTA1	4.22797164517211
IL20RA	3.42530209867918
UBE2J1	4.74705249481116
CACNG2	2.93653020223954
GCM1	3.48016869019358
ELF1	5.68134319463458
TLR5	4.17674170416233
TCFL5	5.83414531537119
C1orf107	5.72441038985153
C19orf22	5.93446574590222
SAFB2	6.24672392952692
MAP3K7IP1	3.98521872996616
NCK2	7.33934250961091
OXA1L	8.00983237529256
KIAA0652	4.76414186450965
KLRG1	3.56029038052467
FRAG1	6.24644705157352
ZSCAN12	3.08490584514876
PSMD12	6.3802446433324
E2F4	5.04101889734188
CLEC4M	4.24291458988405
KIAA0999	4.66177875003197
CLDN10	5.67998879657391
MGC13053	4.23325380670283
TAC1	3.09709289767167
GYPA	3.55251959539483
HPCAL4	3.3272055898011
TRAIP	4.44572959548412
MEX3D	3.95602282994328
KIAA0232	7.00194673346075
ERCC8	5.32712402267062
NFAT5	4.75884516056307
GPX4	9.03014494056904
CSPG4LYP1	3.62177712391786
KIAA0368	5.30415395885428
FBXO3	4.69264359392978
DVL1	6.2686356562093
CMKLR1	3.69296470039055
GPR157	3.51134645743933
TYMS	8.5086039638353
OR52A1	3.17863977901235
PEF1	6.11506524692692
ZNF750	3.21389805509626
ALG9	5.68010311599462
MCM5	4.89900936301202
SDK2	3.84344121962952
BAIAP3	3.76793952694031
RABGGTB	6.97443183310019
KCNK7	3.37862295787998
PTP4A3	8.62877469411058
ANKRD40	4.10908729354831
CALCOCO2	6.35711555570103
TMSL8	4.12187810841981
SNCA	4.0392365219454
ZNF551	3.76020989891873
HBQ1	3.74875260770599
ARHGAP26	3.82388770157218
GEMIN6	6.42772498808134
HRAS	5.02834603635252
KLRC4	2.91170037638694
BSDC1	5.41274000344595
DSC1	3.71974966600115
RNF43	5.23626928093881
NDUFAF1	5.78862614315535
MAP2K4	3.86389587369507
FOLR2	4.64232806474493
LYZL6	3.7151461242159
EPB41L3	3.57744853657266
TEKT2	3.74003177671659
CDKN2B	3.85072689697677
WSB1	6.10045862699351
ZNF480	3.79951009212952
MAP3K6	4.41732279959087
PROS1	5.9924562424328
PSMB8	7.04782834749982
HN1	7.33022772326815
MAS1	3.40227682968129
APOL1	5.90632381291981
CSHL1	3.95871094047239
ZBTB7C	2.94571387061236
AHCTF1	6.71630861982691
SAE2	8.97518499763847
ITGA2	3.69369687073147
AP2S1	8.3868423883727
P15RS	7.16128106909363
MME	3.73483601305576
VAT1	7.29000562453813
MAST4	4.65604040291281
TUFM	9.24164092299506
KRT33B	3.51222144093908
THEG	3.78230699559776
KCTD2	5.10775185342225
WDR26	8.99518851014418
MFI2	3.76930255481528
KRT34	3.10368048079134
NR4A3	3.52159660602645
SGSM3	4.4494047257274
ARSA	3.59005930795243
TOMM22	5.25167512215623
SOCS3	3.70716900054966
UNKL	3.73180770595066
POP4	7.13864553674645
BHLHB3	7.25458433470237
MALL	5.3168844624335
SOX15	5.29076360658501
CCNA2	6.0822244223631
PARK2	3.49458181267068
GPR124	4.00185621798205
TMEM132A	5.6423337943819
CGRRF1	5.59866864077458
RUVBL2	8.09620313772666
MCAT	5.39794014462793
WNT10B	3.79774433486269
ISCA1	6.14634446152265
RPAP1	4.36813994047942
C12orf48	4.61953088428662
RAI16	5.0319119980622
RPL27	9.35218624722508
EPN1	4.14094722481066
MAGI1	3.11929435854038
GBX2	3.26484573610835
SLC35A1	6.69404835914749
GAL	3.80180139342429
SLC14A2	3.67012857822961
RDH11	6.98802923795976
ZNF518	3.9704893139858
PCYT1B	3.4426927193958
AUH	6.39657603886915
EIF3H	11.4441718224411
KIF1B	6.4470240590222
MBD2	4.69565671321283
AMOTL2	8.08907493515567
C6orf120	5.72937958305927
PIGT	7.81849109655544
PSRC1	4.96035437470988
PLA2G10	3.60626580889467
ALAS1	7.1387056817909
FOXO1	5.9544069349237
C17orf62	7.13991601686401
KIF5C	3.88355567953226
DUSP10	4.03128406360484
CRLF3	6.95716723985392
CLCNKB	3.34691702603859
PSMA5	8.34797246505187
FARS2	5.40578147406382
CCDC28A	5.28738604560183
AMPD3	4.53358401212362
PIAS1	6.45187275719061
ADCYAP1R1	3.40397536563066
TMEM134	6.55354891135714
CDH20	3.16179848691886
FBXO7	7.15143917252232
FLJ14213	3.45806724507599
ZNF3	4.68005942879717
LRRFIP1	6.68939403851135
TMEM49	8.71727269347821
CNOT2	6.89880303751838
CBX2	3.09709627424006
ZC3H14	6.51088342063928
ALDH5A1	5.61198812739556
HNT	3.47259862938932
SERPINA4	2.99806105510162
FLJ20920	5.08363108254755
CRTAP	5.55230534064294
DDX50	8.16655111671854
STYXL1	7.43246722363836
TK2	4.78170348777086
BLVRB	6.43182288055373
STMN1	6.77751980751419
GUCA2A	3.64482953081845
DPP6	2.80153322466426
GALNT10	3.90514990700385
STK39	6.02022190643588
MMP24	4.57862065261098
CKS2	9.30004122641042
RHO	3.76626289898635
BANF1	9.13325339436412
CR1	3.18973077110054
RPS6KA2	4.22660093298077
HMBS	6.90110147972911
C20orf112	3.73362764558789
SLC25A24	6.51338979095068
MRPL22	7.74578745269911
SLC25A15	4.89066042426138
GADD45B	5.5053464946583
TDP1	5.86609865803305
ZNF287	3.33908149015507
DAAM2	4.34598841784495
C11orf57	5.05089735315997
RFK	5.53941348568779
ZFYVE9	3.95705402680601
TCTN3	6.47298056787422
STCH	5.89800928091022
LOC283871	3.40412574444649
NDUFB3	8.3874477060243
DEFB4	4.9160632254768
FPR1	3.79779449284694
FMNL1	3.8244321583303
SEPT7	8.8862278639831
PTCD2	5.5432894705995
GNLY	3.62589018062415
GRAMD1C	4.53455948418945
ZNF165	5.17250884669482
TR2IT1	3.6285180739252
ARMCX3	6.19836050606316
NDE1	5.64638478669493
MAGEF1	7.34410718668317
ITGA10	4.0385809586644
ARHGDIB	6.22845204110454
FSHB	3.87208500174121
ANXA2	11.3813709232108
HLCS	4.08979991133041
MCF2L	3.77470191703825
AK1	4.49510306953824
FH	6.72851304346727
LGALS2	4.00922260940827
SYNPO2L	2.97312820168433
KIAA1045	3.38379722190266
C1orf183	5.02380865716238
MAGEA8	5.17050824868167
DGCR8	4.31058352210339
GSR	4.37141879713013
NEU2	3.61100227664123
HIST1H4B	3.96592736713211
CACNA1C	3.13397249863749
FAM20B	5.55660147379482
HES2	3.32458944355658
PDCD6	8.91141338425534
INTS7	3.85902409006501
AMPH	3.69104785446590
UCKL1	5.51179137337469
ASB4	3.135821366131
C10orf97	4.81095577062208
ALDH1L1	3.97158626531265
CCL23	3.31860983208791
OBSL1	5.31413539704003
SLC12A7	6.7025511775789
THAP4	5.65737493460645
RBM4B	4.96465391868675
OGFRL1	3.70700929176783
KIAA0831	5.80707215487031
C12orf11	6.46112755860861
PPP1R15A	4.43369061956783
KIAA0240	5.52473012753163
CD1B	3.10058390526601
FCGR2A	5.78411900194615
MDC1	5.20814056877582
MAN1A1	3.67559314072522
KRT9	3.98290421164469
HTR1A	3.33995476836362
OCEL1	6.4655700166838
ATP11B	3.93933260304234
NLGN4X	4.83011002884859
FBXO34	7.52873368996973
ALOX12	3.59853348496305
RB1CC1	7.844453116517
PCDH12	4.35970131013618
RPE	5.66656577873464
EIF4E	6.44739252134436
CSDC2	4.01169220025186
ABHD5	4.94854814320476
TMBIM1	6.03813381284502
PET112L	5.11422368677542
P2RXL1	3.63211271261158
F2RL2	3.48388378471137
TRMT1	5.22478629988419
IMPG2	6.0662268521514
LRRC32	6.02473151023359
BGLAP	5.1143854289642
HTR4	3.59766261895912
MRAS	5.4840068786463
TRAF6	4.45575263187593
AXL	4.93092227754296
ATP2C2	3.39925301718194
LMNB1	5.4634738591822
TELO2	4.79459642753757
PNPLA3	3.91067246305997
CSNK1E	5.70038976293086
SRP14	10.0160846263390
KCNQ4	3.35592502095526
PIK3C2B	7.01517970908182
C15orf15	6.88045708619438
TUBB2B	3.14074615888544
USP15	4.76409943427575
C12orf41	7.102168433878
CEND1	3.62187268098364
RNF31	3.97856619509605
TCEAL2	3.57208584909242
PTGER2	4.22198943427661
UBN1	6.88103878971423
SLC5A7	3.40515977536752
SLC31A1	5.43751842483127
ADAM29	3.28377764717886
ST7L	3.84259223490503
GFOD1	6.43957829773378
CTNNA1	8.98376846041576
HRBL	3.96906017544633
CBX4	3.61940696082613
NTRK2	3.45802330038766
FOXN3	4.77099309177512
MFGE8	6.83350530324409
PFKFB2	3.85624294756316
TAS2R4	3.42042236103587
SH3TC2	3.50125724058782
IL10	3.38092550914020
PXMP4	6.21036560780365
RNF167	6.20239528910856
PRMT5	6.63004866513038
TSKU	5.73626483547783
ATPIF1	9.0760537191507
ETV3	3.58062431508963
PAK7	3.19756392150245
PDLIM1	9.3571033369905
CEP63	5.30741804637288
WDFY3	4.8014913866321
RNF126	4.34733075065415
DPM1	8.86128733581753
CLIC4	6.26134116061148
ACR	4.09690170669332
KLK7	9.10785942357968
ALOX5AP	5.92568753504237
LRP1	5.24558781182258
TNK1	4.64123086071075
TAS2R9	3.56938721811528
ZNF16	5.90957460397032
POLR1B	5.15314347233602
SLC8A2	3.91916857792366
OLFM4	2.89235224185666
TACC1	4.10386165353502
SAMHD1	5.27366699602536
ATP13A2	4.60001269505003
KRT4	3.55593937361395
PAX6	3.44642960322896
SCG2	4.126701794957
SLC17A6	3.41401134390407
TUBB4	4.32175390034265
PADI4	3.08262725409023
FMO3	3.25293303744509
NLK	4.28613935100756
POU4F3	3.32356664025764
MDM2	3.42878645496103
CAPNS1	9.13909789096314
SDF4	6.50633482374633
ITGBL1	3.67566161976262
TAP2	4.00178940120557
OR2C1	3.57223333741061
KLHDC3	5.9154467865207
EFHD2	4.78617778014616
GALR3	3.34336791499323
NBEA	3.31084766862967
ABCA6	3.21717053213321
ABBA-1	4.09635243439395
GNAI1	6.07450719636735
CLDN3	8.62807179983138
AKT2	3.41188565848985
EGFR	4.24987687740010
VPS4B	7.51880296764433
RBM16	6.91384410768198
GALNT6	5.70644237247414
ZDHHC3	5.11017725495761
SLC25A4	6.63808088776148
CYB5B	5.10188288559457
NDRG1	9.08118027233636
SESN1	4.22467326943527
GBE1	7.8095844521946
MRPL46	5.45798048119865
CLASP1	5.66784439039193
FARP2	4.79606169672721
ACOT11	4.00655105743133
LDHAL6B	3.00592140487272
MAPKAPK3	5.69507150450482
NCAM2	3.41156969022927
AFAP1	4.22544031914987
PRKD2	5.99441524677393
OR2H2	3.40730913269786
ZFP36L1	6.4504788106051
DZIP1	4.05903165381841
GPR161	3.70749426297153
RNF146	4.36070913572799
NKX3-1	3.95203210039366
CCNB2	8.11865438999298
ZNF10	4.58078979115685
WDR74	5.29970341806818
FAM134A	8.39113763090546
PCNP	8.42256631075895
PURA	5.05186177872804
DNPEP	6.83400793884053
ERBB2	5.41869059732316
CREB1	6.10078166559526
NEO1	6.28009490915237
DDX3Y	3.22870127889534
RPS3A	12.527496335103
MXRA7	9.06378362360218
LGALS3	10.1389513912110
GLT8D1	7.51563872770077
TMPRSS3	6.02463903169504
UPB1	3.46701192653111
LAT	3.82747044392221
CLDN14	4.13758860574888
DHX38	4.44229255085204
KCNA3	3.45920933739028
BTBD1	7.50600581925514
TARS2	5.30883810798732
SKIV2L2	8.13009525395525
ABCF1	7.70821330872342
CDT1	3.54418044675358
ZHX2	8.92958097039906
FCF1	4.77213432405718
LRRC49	4.08082826004807
GUCY1B2	3.59559691192285
CD28	3.37108931843876
SMARCA4	6.49732267846805
SEPT2	9.5675014584065
SOHLH2	3.44016721658983
MCOLN3	3.41292796638147
LRP8	4.81360027552757
TAGLN3	4.08471627564362
MASP2	3.57436728012321
GPATCH3	4.12298230018687
TTRAP	8.08398711714953
AGL	5.68098848949443
NFE2L3	4.11774312092639
PSD4	4.11268638997775
PALMD	4.64728889392449
CCNB1IP1	6.9128353512217
TMEM43	6.37740874009614
OBFC1	6.32909104072077
STAT5B	4.08279939786087
C14orf79	4.22301329250306
ENPEP	4.10510524149812
SSB	8.58263771628974
SCT	3.56007622694527
TIMM23	6.57180586900519
SKI	3.90101481772434
SLC22A13	3.35321252873773
AKAP3	3.40655977784523
OAS2	4.02229194816355
KIAA0423	5.36008552451734
SEC61G	8.73698372102373
CAPN11	3.28892871793314
TMEM50B	7.31828020641004
DEGS1	8.08161752594941
ARHGEF4	3.87790174470166
DBNDD1	4.05748709356108
TBL1XR1	4.50715210602753
FAIM	4.52207226610774
SP140	3.37631301597038
G6PD	4.20506909207897
NUDC	7.1549769084885
GABRP	3.45138821753979
SCARA3	5.45104656517278
TACSTD2	5.5429148414898
EIF3J	6.61904979573524
PPP2R2A	6.98388985741994
CPA3	3.60092795565025
PVALB	4.15073104788304
BCAT2	5.86463372022602
MFN1	5.49401396416902
