Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C07_472022
SEMA4D	5.98355581712118
AGPAT1	5.81061399471018
TOB2	6.78743292207435
BANK1	3.67888367127839
MAP3K3	4.86746954460474
MAX	6.00271648663384
GRM2	3.68563061382085
OSBPL8	7.57123417068562
PROSC	5.92901544636901
NR4A2	3.74790551556053
RICS	4.46356228885742
PIR	4.84098714735502
PPCS	8.54660942980952
IPO9	5.84888087493182
LONP1	5.72960580833217
EVC	4.4763221176044
CXCL13	6.3905977510749
SCYL3	4.7806434875655
KIAA1199	7.38757405031693
SORL1	8.5433491850913
NAT10	6.27893998787131
CHD1	6.7220224286585
SYN3	3.80032357661618
DMC1	3.55063782773717
SLC22A2	3.63706206425371
SERPINF1	9.16199079910481
C20orf27	4.68189036568028
OR7A17	3.03418605608746
RPS6KA5	4.36802161064683
LHB	3.43176818418135
TAOK3	4.98141328610055
STK25	5.94921981303029
SLC12A4	3.59172560660511
BRCA1	3.4280829449825
GBL	4.92640404603791
C14orf108	8.48805353328814
CDC25B	5.67148588948886
BMP3	3.09236519402956
MAP1LC3C	3.4155771229003
TMEM180	3.41085747363553
CRYGC	5.27388478960508
SLK	6.26359974534363
POU3F1	3.32440664235361
C20orf32	3.99532594539373
USP52	5.45546092743465
HIGD1B	3.59969938351558
BAZ1B	6.86766324609247
USP6NL	5.20184453201202
SLCO2B1	4.7508751141736
ABCD4	4.54896650440889
DIMT1L	5.73028095398743
SLC25A46	7.30102304791542
LARP7	7.0459339283456
TEK	3.45752203591800
CD160	3.41538357285234
TERF2IP	7.09838474237665
PHF20	6.02923531986009
COL1A1	9.15337699318361
KIAA0090	5.51533397822089
GTPBP1	4.25017507763411
GRK5	3.71460534566733
AP1S2	5.7601653220164
RAB33B	4.288522118457
CA11	4.11545313964789
ALDOC	4.91082020207546
NUDT1	4.31182701515039
ZNF212	5.0580660638133
ACBD3	7.69650765670999
ZNF83	5.8057604992232
PRDM2	4.83042052406786
GDPD5	4.83592433632315
PDCD4	6.49374980365795
CEP350	5.56514067097802
FOXP3	3.25095008099972
SMYD3	6.73714530484298
CST7	5.8259116927595
SELL	5.09334147631228
CIAO1	6.15383603755412
LGI2	3.63423985260243
WDR45	6.60385178468953
ANKRD6	7.14221677136526
LTBP4	3.93793688586286
PSCD3	3.43341479641367
PYY	3.11509081326784
KCNC1	3.12168606437017
SIRT6	3.80147204599962
CCL19	4.37287409137840
ARHGEF9	4.19003623750177
ABR	4.41060571467078
C10orf22	6.36316665938126
STK17A	5.03088734141644
FOXE1	3.22535587978809
GML	3.22126716694538
CNGA3	2.90254449792864
CD38	6.78447979233102
ZDHHC6	6.92774116650766
NEFH	3.26519695657959
PGBD5	3.6487606590305
CTDSP2	7.04355685252494
RMND5B	5.83071857530193
ZNF257	3.50621265159435
DUSP4	3.85276531973690
FLJ22167	4.26431888822127
EXOSC7	5.84788067981972
ROR2	3.62005713254725
FOXM1	5.14184567356961
ZBTB48	4.37770408426658
BUD31	8.08965930897797
MAOA	4.53018174632417
CCDC41	5.02548650166415
TNNT3	3.61315085331053
FBXO11	5.12046792573891
GYPC	6.4658700197841
PLIN	3.81152364940171
RFXAP	3.68665034133927
C6orf15	3.69105893320099
RNF4	8.50689457650212
F8A1	8.01503811023066
PPP1R3D	4.67079129665829
GRB2	7.38810928029568
TPM3	2.96480504366499
SYT13	3.65162327906831
EPB42	3.49117038536179
RP5-1077B9.4	4.71271569262978
EIF1	10.2395492932897
CETN3	6.81199256404131
FPGT	5.46442759085818
PRY	3.32294449819842
NTHL1	5.09490112448303
POLR2B	8.40720953516443
RPS28	11.4856869643286
GDF10	3.08809705477812
COQ9	6.56290454923634
P2RX3	2.9929607170279
GCC2	6.82053435350874
RARRES3	8.227351239697
PLXNA1	5.57292661964835
WBP4	4.46625411698595
KIAA0100	6.38233470187705
PMF1	6.57946936402448
HS2ST1	5.42466902541283
CRELD2	7.05027297913428
C8G	3.02735715023686
CD82	5.60775528642911
PMM1	4.68800149194678
CBLL1	4.250816534285
LIM2	3.37681442660973
VAX2	4.15958389747477
SETDB1	4.83934509233649
LRAP	3.30727433711241
GCLM	5.95093378598897
CPEB3	3.81044356671501
PPM1A	6.18433283955452
INTS1	3.82086152030312
MMP16	3.20346376206045
CAMTA1	4.02812561158274
SAMSN1	6.6375989819395
DRD3	2.94675299509685
GMPPA	4.91993632821026
C11orf73	6.059899753138
AIPL1	3.80090730363874
PTP4A2	9.40756937660678
IL24	3.40975049288826
BDKRB1	3.05610415954541
HPCA	3.64082435052613
MLF1	4.38173145866976
SEC14L1	6.12423760933052
CHFR	5.51861846141998
EMILIN1	4.08934557088377
THADA	5.56216519921413
TAF12	5.57160221299037
NDUFS4	8.24289874865246
ID1	6.4747873940558
PIK3CB	3.34251921678788
COL18A1	6.7752347041778
PDZD3	3.09614473407202
TBC1D17	4.40015449282375
COX8A	9.713422806405
CDCA4	5.93537361452407
C2orf44	4.12314116852254
C9orf16	7.3260488248347
ERBB2IP	8.37107349412206
EMX2	10.0643727378173
FUS	5.8748726578505
NIPSNAP3B	3.41082176948776
TF	3.24079890051582
CXorf56	5.36324501071681
CLCN4	3.77114305091871
PWP2	5.0354087559761
MMP15	4.07842740950403
MTMR14	5.52830076628412
NPR1	7.25963322650951
DNAL4	4.60400013467262
ELAC2	4.53458892931757
ASS1	10.3947375626312
IPP	5.17037361531254
TMEM59	10.2278842699179
POLR2J	8.56741383708136
SEC23IP	6.0701791006379
RGS4	4.15772902238106
UQCRC1	8.8431078213993
SNX6	8.28293287012109
DDX18	7.11534152995724
POLG	4.98130100164975
ADAM23	3.71594733177828
ZNHIT2	4.06872629665387
TFR2	3.34791936009842
NCDN	3.9864239038792
RAG1	3.30053871401375
POMT1	4.71917237504687
CYP1A1	3.17387839110474
SNAPC1	5.52284010638604
GNA11	4.88483036225895
CCDC52	2.91023739127906
CAPN1	6.84992198017662
DDHD2	6.35510546223386
UPF3A	5.9626339337417
LAGE3	5.99024430840269
GNRHR	3.00428494145794
UNC13B	4.46391408301259
TTLL4	4.32269122081835
PPBP	2.88178752310834
HTR3A	4.29187482785083
SDC2	6.16659156923981
ANKRD49	7.41506359741006
BTF3	10.3726654281395
COX7A2	10.0974723101923
SARS	8.01915157358061
C13orf18	3.88683449743925
CACNB1	3.714613834554
QKI	5.54904690759413
SETMAR	5.06650443542498
LAMB4	3.25747618286700
MAN2B1	6.77721768430917
EML3	4.63389542950462
ACADL	3.31842985752704
OFD1	7.33426496404051
CGA	3.40933745461198
EIF3EIP	10.2751667011048
PEX16	4.64138126029931
GNG12	8.06850244396983
HABP4	4.60098272356253
CNTN2	3.34626388388
ASNSD1	6.84432754229012
FUT4	4.07837479735069
DBH	3.42182869239751
CD53	8.92311499485924
HIST1H2BJ	3.34159618751667
TFAP2B	3.17126935565582
ACF	3.62650513196346
TMEM11	5.67901419123557
CDH8	3.511761941743
C3orf32	3.70287991276511
AGPS	4.76648513311755
C4orf18	3.98232830935952
PCCB	7.01206899421598
IPO13	4.43691749763055
PECI	7.29189716436113
UNG	7.94332368744959
C6orf105	3.66255212286906
GSTP1	8.16000356733677
SUV420H1	8.28585159686196
ARHGAP15	5.10432328510194
LTBR	6.70947574660366
TDRKH	3.09739659642560
PSG4	3.27995411803852
SLC9A3R1	5.60313471447523
NBPF3	9.46925961485993
SLC9A3	3.63209640014850
OSBP	6.03139075770276
PRR5	4.79413888262028
CHMP7	6.00493193396774
ADRA1A	2.99158265299405
ASAH1	7.57313251638788
FKBP4	7.1960931404505
ZNF350	4.71149179783058
DOM3Z	4.56367761420347
GIPR	3.57607994010083
AHI1	3.85170653799528
BST1	4.73689043579009
NCR2	3.39598198996781
NADSYN1	5.08939018695332
UBE2W	6.43738685448196
RGS14	3.59294673222433
KRT15	4.12240874415395
SCN11A	3.59160520616804
GFI1	3.99361522528114
FHL1	6.71420473918433
SMC6	6.10245296449793
GATA1	3.66721129110258
OSGEP	5.57201759449288
ARMC6	4.61227875610729
HK3	3.33162224044399
PSMD5	6.55609659289867
RSU1	7.03350752525218
RPL4	11.8085556473589
MAD2L1	5.6650365854897
RBPMS	5.51905417988672
EIF4A3	8.64223848111557
E4F1	4.87623401834111
DLEC1	3.4758826964558
PRPF3	5.08555933653382
EMR1	3.58401020519415
CHMP2B	6.8053722218523
CAMSAP1	4.31129598304345
RPS21	9.14394491340582
XCR1	3.65830912472603
ARID5A	4.3352248670105
RBM6	5.58663824331716
UBE2N	7.89232249991234
KLF4	3.71850486538612
MGC4172	4.86700134885246
LMO4	6.37181678362166
KLKB1	3.31277426680819
HDAC3	6.38546234592509
HP	5.33657220807146
SCHIP1	4.74664532152345
BTK	4.79719554999441
KRCC1	7.53658231987959
PRND	2.82563700351243
C6orf27	3.46383490251487
PIGL	3.6824720501265
CLCA1	3.79931235648237
C1orf112	3.89102660134606
OLFML2A	7.74946693584927
HUS1	4.45795819468513
SFRS6	7.50382440382669
CXCR7	7.8556635129181
UIMC1	5.77949263797832
FXYD2	3.56034729617246
GOT2	6.84563035803656
ZNF667	3.8674867949892
TFEC	4.86020854924801
ATP7B	4.34018288891696
RAB38	3.62891127263136
POLD2	6.42241014220544
PPM1H	5.31035192079287
DCX	3.22380979552273
NFYC	5.62916993560034
ZNF228	3.76391430638846
KIN	5.57437270862393
PLSCR4	5.81809803689593
HIST1H4I	3.89733586470943
PPARGC1A	3.99723143424452
HIG2	6.03957557032789
KCNK10	4.05451240983325
EXOC1	7.70959395808953
OR6A2	3.60202416543846
ETFA	8.29464696888732
PDAP1	5.14281942652365
C19orf6	3.62419506161077
POLRMT	3.74488627962904
ZNF146	8.31956077309034
MIA2	3.22922177985744
LY6G6E	3.25395839699773
EIF4E2	7.771287250958
NENF	4.76048271204316
HOXB5	3.67491603543129
ZNF324	4.1867381244082
CUGBP1	4.20619685966176
ENTPD7	3.95040807790373
TTC13	4.98397881163338
GJB5	3.31758774724693
PRSS22	3.65613415390051
CYP3A5	3.37124622243808
MBOAT5	5.70719143842773
CUL4B	5.99120462248427
CENPJ	3.56436920392336
KIAA0664	5.62849337724732
PITX1	3.62857959128917
PDGFRB	5.40885344082379
RDX	6.37938206908345
CELSR3	3.70366578391624
JUND	5.86707584041867
ITSN1	5.20226972781811
CHRNB1	4.40726620804153
EHBP1L1	3.76677889876963
C19orf2	7.31144331138479
FETUB	3.00533945543321
CAMK2B	3.13473166054634
DCTN1	6.15762341119032
TNKS2	7.11874293510437
MRTO4	6.96883190906079
C1QBP	5.90407715310442
TTC3	8.06085752191653
NDUFB8	8.96659618850844
CADPS2	4.99098199662446
EDG2	4.56064408422181
MYF5	2.87529930505518
SEMA3G	3.4165452569491
IL23A	3.53079708457682
GJA9	3.43170672797439
R3HDM2	7.48805635357509
C5	3.64689078749070
SLC2A10	5.7739496899039
TRIM45	4.38512828963237
TSP50	3.47163527898333
PAQR3	4.03427859646786
ANKRD26	3.54497374514775
TCP1	7.49773649596987
TMED7	7.48989645729653
CMA1	2.82211429188581
PTCRA	4.11391302100589
HCRTR1	3.40539976099788
FST	4.89489887902944
PAWR	4.11755147677350
LDLR	3.85754112692662
ASTN2	3.84358814729285
SCRN1	6.2083433252234
GPATCH8	6.00327684483865
KIF4A	5.13071870145393
TANC2	3.324075865755
ZMYM5	3.54466027462147
PGM1	8.25272331670214
ZNF586	4.63959254086884
POLR3G	3.71981973571976
CPD	5.53715499472036
SNCAIP	4.26975249111909
DCT	3.32890634445577
HLA-DOA	3.98614471409899
TANK	6.60940725745954
RCAN1	4.85955165798569
UPK1B	7.27145348144422
DNAJB4	5.0951434597257
UGT1A8	3.03720927208378
LIMD2	3.71860917106734
HIST1H4L	3.57087147615756
PECR	4.7187358327573
HSPA2	8.01778336401181
SERP1	8.86081277289389
TACR2	3.12364150524821
NUP85	5.98415765995682
CD177	3.24632135174047
GPR135	3.26349301066512
PIGG	6.91070997099217
LGR5	4.62988974421827
JAK2	4.13726119547896
DPYSL4	3.32474393440171
TM9SF4	6.73991139916499
PTHR1	3.14698950771825
SIRPG	3.70790663410585
ZNF264	5.99090610735916
BICD1	5.95116312262569
RAB5A	7.47503376731468
FLJ13224	3.36512403381856
METTL5	8.66581504397456
HERC6	6.56531874161313
CASP1	7.07942374617896
USP9Y	2.64328503929756
LRP1B	3.06476414118431
XAF1	7.45302566673978
PLA2G4C	3.47059321906837
APOA2	3.1432259363307
SPAG6	2.97016523660915
KALRN	3.1754720387318
SECTM1	5.31680382849112
THOC7	7.89460112405517
IFNAR1	4.14925854792271
TCTA	6.5643726930225
NY-REN-7	3.29080114376847
TALDO1	8.88701454991852
B2M	12.0684333952173
LPPR4	4.3776036131386
SQLE	5.75633408075873
SEPHS1	6.53261216016632
EIF5A	5.46301229053597
FAM49A	4.32926544676874
YTHDC2	4.25671576232028
EHD2	4.75626403136589
NCF1	4.26594534054197
SPG7	5.25966885304309
ZNF614	3.34157352157209
HOXA5	4.27619101317206
NUP133	7.38214574535639
FGF12	3.49753417024332
SLMO2	7.78523932410791
INPP5B	4.10942339168822
PPID	6.68605398444285
SNTA1	4.21847809771923
IL20RA	3.87674240625256
UBE2J1	6.68129096503188
CACNG2	3.24973542043072
GCM1	3.25855740805674
ELF1	7.07154206823974
TLR5	4.43028421619346
TCFL5	6.11543059613883
C1orf107	5.36119698550362
C19orf22	6.07917289502468
SAFB2	5.39821774396525
MAP3K7IP1	3.78068553412788
NCK2	8.07562456775574
OXA1L	8.57703079627497
KIAA0652	5.39236852528994
KLRG1	3.97929975822064
FRAG1	5.92421356826496
ZSCAN12	3.00200907763180
PSMD12	6.32337161398352
E2F4	4.69483873575235
CLEC4M	3.73851360471922
KIAA0999	4.3912055606552
CLDN10	6.12721601545345
MGC13053	4.02930559624418
TAC1	2.66057461084546
GYPA	3.22848815242702
HPCAL4	3.13091284530380
TRAIP	3.45727891691274
MEX3D	4.27472805613788
KIAA0232	7.58464051327008
ERCC8	5.00494118930706
NFAT5	3.81537694332162
GPX4	9.0592246282656
CSPG4LYP1	3.20957785710406
KIAA0368	5.59820974098884
FBXO3	5.71746338088377
DVL1	5.99673844866959
CMKLR1	3.85719388272499
GPR157	3.41194369914495
TYMS	7.34140806296178
OR52A1	3.27725178029591
PEF1	6.638802671621
ZNF750	2.85743073549460
ALG9	5.50059865920851
MCM5	4.93947860200652
SDK2	3.45908898851385
BAIAP3	3.86248828985266
RABGGTB	6.04468327138991
KCNK7	3.36711169249688
PTP4A3	5.20935132517848
ANKRD40	3.57688921665669
CALCOCO2	7.00010421772208
TMSL8	3.77047143907469
SNCA	4.37296347129883
ZNF551	4.15479926204426
HBQ1	3.4205477778711
ARHGAP26	4.49083227428844
GEMIN6	6.03057992032062
HRAS	4.87167187742494
KLRC4	2.827828791261
BSDC1	5.2956527838545
DSC1	3.57026060501914
RNF43	4.79044485198542
NDUFAF1	6.76407624395465
MAP2K4	5.22629943667152
FOLR2	6.13492244585958
LYZL6	3.40432665831517
EPB41L3	4.69053899317753
TEKT2	3.47235345140796
CDKN2B	3.48326729624660
WSB1	5.87757696547879
ZNF480	3.20354531062328
MAP3K6	3.67224069497731
PROS1	6.22053538644633
PSMB8	7.87014447090307
HN1	6.99808421769148
MAS1	2.98551321255478
APOL1	7.01044222504832
CSHL1	3.20618687140943
ZBTB7C	3.21528858721253
AHCTF1	5.6368457369891
SAE2	8.43713638046204
ITGA2	3.97964237288402
AP2S1	8.49492941953308
P15RS	6.26426218333996
MME	3.72401968144764
VAT1	6.92383350954797
MAST4	5.17527176767575
TUFM	8.94558805737832
KRT33B	3.16792188628687
THEG	3.44780035653684
KCTD2	5.00412357671377
WDR26	8.37987897799724
MFI2	3.23077541523501
KRT34	3.0688022182842
NR4A3	3.37843602828346
SGSM3	4.2839314852335
ARSA	4.42508768935159
TOMM22	5.65227529160238
SOCS3	3.80653054570937
UNKL	4.06873433174548
POP4	7.85628332257669
BHLHB3	10.4580766347931
MALL	3.63585061201622
SOX15	3.36924827832715
CCNA2	4.64875638090548
PARK2	3.25138792344627
GPR124	4.315892379242
TMEM132A	4.44727433604779
CGRRF1	6.04557804147851
RUVBL2	8.030440835368
MCAT	5.8614514838577
WNT10B	3.53097504080898
ISCA1	6.18966155723758
RPAP1	4.01250007999129
C12orf48	4.90846628831460
RAI16	5.10586328173126
RPL27	8.81385026391102
EPN1	3.92762516841852
MAGI1	2.83128278920987
GBX2	3.2180705163822
SLC35A1	6.87353075689988
GAL	3.66429514679837
SLC14A2	3.43942979391128
RDH11	7.60561831970786
ZNF518	4.01540518337361
PCYT1B	3.33705521659505
AUH	6.22567654657984
EIF3H	10.6647434839240
KIF1B	7.58318161086513
MBD2	4.59692063323245
AMOTL2	7.51584430399578
C6orf120	5.17430535472297
PIGT	8.0670763513616
PSRC1	4.59378478089172
PLA2G10	3.70763706876897
ALAS1	5.98799160628079
FOXO1	6.33856855811855
C17orf62	6.39817976808425
KIF5C	5.05712792932595
DUSP10	4.31920021165911
CRLF3	6.76585312193379
CLCNKB	3.4688359313444
PSMA5	8.34923289725745
FARS2	5.65571053436523
CCDC28A	5.49965821044850
AMPD3	4.66338100592958
PIAS1	7.8349962952392
ADCYAP1R1	3.38164341237072
TMEM134	6.16943985236639
CDH20	3.09352314606548
FBXO7	7.89354289835599
FLJ14213	3.54059644650856
ZNF3	4.95932296992654
LRRFIP1	7.18355936284302
TMEM49	8.2859500603771
CNOT2	7.6849989619741
CBX2	3.02185530896043
ZC3H14	6.74482275359606
ALDH5A1	5.33889983624992
HNT	4.44007645381041
SERPINA4	3.24752440221121
FLJ20920	4.51323953627999
CRTAP	5.03385145040921
DDX50	8.26108271704708
STYXL1	6.99695768906436
TK2	4.39691059005833
BLVRB	6.64707552253688
STMN1	6.15515654086588
GUCA2A	3.09284212934467
DPP6	3.15921015614412
GALNT10	5.12640609424029
STK39	4.76919892432916
MMP24	4.74865915917314
CKS2	8.34980831570608
RHO	3.71549891983594
BANF1	9.49294982166415
CR1	3.02145513791785
RPS6KA2	4.7608450970339
HMBS	5.44647920315421
C20orf112	3.31992992439713
SLC25A24	6.76933867742206
MRPL22	7.64061410254773
SLC25A15	4.11262451407193
GADD45B	4.89027272063778
TDP1	5.26592317072289
ZNF287	3.74289265120882
DAAM2	5.25641934303534
C11orf57	5.48630045558959
RFK	6.73713963011126
ZFYVE9	4.00165215087073
TCTN3	7.11133485531149
STCH	6.288818209679
LOC283871	3.52175485737255
NDUFB3	7.62869772397088
DEFB4	3.88920119285855
FPR1	4.14459305568052
FMNL1	4.48547188592112
SEPT7	10.0005175749265
PTCD2	4.28506590507504
GNLY	3.95418414949786
GRAMD1C	4.60744365203821
ZNF165	3.68059463995670
TR2IT1	3.72468735082007
ARMCX3	7.04444748510916
NDE1	5.14177474733435
MAGEF1	7.05013411882065
ITGA10	3.44226748916649
ARHGDIB	9.2007498687624
FSHB	3.70854212455691
ANXA2	11.7918861307138
HLCS	4.02351292166329
MCF2L	3.66576300803406
AK1	5.20453054877655
FH	6.70202690608377
LGALS2	3.61827761390159
SYNPO2L	2.78556541375737
KIAA1045	3.54928820779311
C1orf183	4.32824855705164
MAGEA8	2.93977109356113
DGCR8	4.38431132323655
GSR	5.71756242797163
NEU2	3.33812061331952
HIST1H4B	3.30762705247352
CACNA1C	3.32378362582319
FAM20B	6.36843145951124
HES2	3.21802231452994
PDCD6	9.0476446583126
INTS7	4.79523698458875
AMPH	3.81543460337682
UCKL1	6.16864671886527
ASB4	2.94296571724807
C10orf97	4.94176252988519
ALDH1L1	3.91968606322624
CCL23	3.12727254490112
OBSL1	4.84169131426348
SLC12A7	6.67468839550973
THAP4	5.77281502683423
RBM4B	5.32986448183028
OGFRL1	4.10837386190647
KIAA0831	6.47721983182063
C12orf11	7.61658283153217
PPP1R15A	4.1958032188109
KIAA0240	5.37759064007184
CD1B	3.11194863730898
FCGR2A	7.2874074652919
MDC1	4.4574240918186
MAN1A1	4.90674116934335
KRT9	3.15671699557946
HTR1A	3.46490104294268
OCEL1	6.1871153773376
ATP11B	5.54646483292525
NLGN4X	4.52269286789547
FBXO34	7.8584215829788
ALOX12	3.46634947179067
RB1CC1	7.69001801288077
PCDH12	3.99506788763106
RPE	5.38281687747713
EIF4E	6.81078783405691
CSDC2	4.054000929378
ABHD5	4.4257954777193
TMBIM1	6.81369949332286
PET112L	4.43368794563526
P2RXL1	3.18537363065528
F2RL2	2.84388128700474
TRMT1	4.20372258069956
IMPG2	3.47161741931239
LRRC32	6.07928375675376
BGLAP	3.70689687399564
HTR4	3.27204538497835
MRAS	4.26701752393922
TRAF6	4.90124311162926
AXL	5.37778985645197
ATP2C2	3.39509503511469
LMNB1	6.2103865669813
TELO2	4.05134139097706
PNPLA3	3.44723901732463
CSNK1E	5.79030474199289
SRP14	10.4746230393270
KCNQ4	3.22909721129665
PIK3C2B	4.9662252853353
C15orf15	8.61416220358467
TUBB2B	3.14868076250316
USP15	5.7017804537983
C12orf41	7.01972747028675
CEND1	4.02455872102512
RNF31	4.61142470578432
TCEAL2	4.3972113716897
PTGER2	5.2506344052039
UBN1	6.21130638977173
SLC5A7	3.05239574434394
SLC31A1	5.19901987062953
ADAM29	3.30571582645521
ST7L	3.91029531692322
GFOD1	5.78221329540997
CTNNA1	9.32875161403884
HRBL	3.72301009582140
CBX4	3.41419152660946
NTRK2	3.45104782324596
FOXN3	5.38705387732607
MFGE8	6.85317627663772
PFKFB2	3.6559832107271
TAS2R4	3.30765067492873
SH3TC2	3.02456717499039
IL10	3.51047142586929
PXMP4	5.59926226777546
RNF167	6.00678267713827
PRMT5	7.88982040724366
TSKU	5.40474360175574
ATPIF1	8.04846309309423
ETV3	3.19101492265507
PAK7	3.09490273481832
PDLIM1	8.24367825063433
CEP63	4.85434927818486
WDFY3	4.78879608191995
RNF126	4.00051035422806
DPM1	8.57594991991491
CLIC4	7.065182233436
ACR	3.6705745662311
KLK7	9.19094757831883
ALOX5AP	8.54690505471578
LRP1	4.83649287493935
TNK1	4.4883235201075
TAS2R9	3.15189713104261
ZNF16	5.49171024428951
POLR1B	4.9647259143097
SLC8A2	3.61871718321505
OLFM4	2.90596617939829
TACC1	5.04488384282028
SAMHD1	6.81486894661506
ATP13A2	5.06503164869373
KRT4	4.26652135034523
PAX6	3.51267609253434
SCG2	4.55573990038484
SLC17A6	3.34747647244225
TUBB4	3.5503237065709
PADI4	2.96714708622852
FMO3	3.25527974282906
NLK	4.15330694089811
POU4F3	3.20064825840601
MDM2	3.50936474685326
CAPNS1	9.60561651130322
SDF4	7.10341796401403
ITGBL1	4.83965447145579
TAP2	3.97131892575192
OR2C1	3.22820731169832
KLHDC3	5.94945245022876
EFHD2	5.74084604364179
GALR3	3.56051511428378
NBEA	3.38982640606382
ABCA6	3.32907036796266
ABBA-1	3.79471163379468
GNAI1	4.61226390542067
CLDN3	8.00768569017347
AKT2	3.47538970298469
EGFR	4.04288972743205
VPS4B	7.14105406380384
RBM16	6.65309763077848
GALNT6	6.88871826257795
ZDHHC3	5.45073201245215
SLC25A4	6.32810841492486
CYB5B	5.00826395815367
NDRG1	7.95143119922512
SESN1	5.13301204491271
GBE1	6.42627793731204
MRPL46	6.0872383156041
CLASP1	5.51800751379386
FARP2	4.34762353108666
ACOT11	3.45351367580845
LDHAL6B	3.10877121333099
MAPKAPK3	5.04310490355293
NCAM2	3.00890763077082
AFAP1	4.70088881400073
PRKD2	6.06115855911309
OR2H2	3.41260188998432
ZFP36L1	7.52451385754719
DZIP1	3.89517068056641
GPR161	4.59923513521961
RNF146	4.83254624928934
NKX3-1	3.81157597630802
CCNB2	6.84998982114184
ZNF10	3.67429314538959
WDR74	5.14641298806849
FAM134A	8.0331820061464
PCNP	8.47072800094607
PURA	5.66672699431492
DNPEP	6.668067592612
ERBB2	5.20059632811152
CREB1	5.92478659415139
NEO1	6.04512472509621
DDX3Y	3.17665482227041
RPS3A	12.3128200969602
MXRA7	9.6214897440077
LGALS3	10.6174480717389
GLT8D1	7.25898015696641
TMPRSS3	7.96817229918816
UPB1	3.01976530106254
LAT	3.96719071966963
CLDN14	3.8485214156103
DHX38	4.29307152142109
KCNA3	3.35648998588897
BTBD1	8.07028279299026
TARS2	5.36033379560397
SKIV2L2	8.18771935070892
ABCF1	7.31243402586836
CDT1	2.94063190480364
ZHX2	7.8905497551976
FCF1	5.14293064403659
LRRC49	4.26874743571524
GUCY1B2	3.20445935469311
CD28	3.40867764287769
SMARCA4	6.1851537033647
SEPT2	9.31922502381899
SOHLH2	3.15831983989529
MCOLN3	3.68326418711448
LRP8	3.81179055556795
TAGLN3	3.67467374258537
MASP2	3.52721770935923
GPATCH3	4.26448283297934
TTRAP	7.57526755448258
AGL	6.06167706626457
NFE2L3	4.64435779659393
PSD4	4.07278536492057
PALMD	5.43969876355869
CCNB1IP1	8.0468950172345
TMEM43	6.7648210846756
OBFC1	5.88414014210268
STAT5B	4.75893825654661
C14orf79	4.38564876232
ENPEP	4.10367695954089
SSB	8.32530023903278
SCT	3.20429172875311
TIMM23	6.68197291119608
SKI	3.55000188163081
SLC22A13	3.35259334544031
AKAP3	4.41491203247946
OAS2	6.46104410205705
KIAA0423	6.23897377804452
SEC61G	9.17116641123455
CAPN11	2.88648679119918
TMEM50B	7.74619999471113
DEGS1	7.78983568717635
ARHGEF4	3.36990201276654
DBNDD1	4.17364786053883
TBL1XR1	7.03435652060549
FAIM	4.79873589283890
SP140	4.22751988008816
G6PD	4.50379590082930
NUDC	6.60002063759466
GABRP	3.27372262115665
SCARA3	6.84173536126626
TACSTD2	5.43792614050376
EIF3J	6.74042064393118
PPP2R2A	8.20780451388251
CPA3	3.71702422857349
PVALB	3.61591122871924
BCAT2	6.27237819732995
MFN1	5.68092519758257
F10	3.37819177944785
