Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A09_543662
CAMK2B	3.46163756312969
DCTN1	6.86765268979579
TNKS2	6.92262759035761
MRTO4	8.03252503046276
C1QBP	6.54434119330406
TTC3	8.84212903760041
NDUFB8	8.56252473205343
CADPS2	3.75084476060732
EDG2	4.57937107169141
MYF5	3.24433929853129
SEMA3G	3.57749671186279
IL23A	3.95393363013177
GJA9	3.57523811999633
R3HDM2	8.64612018066409
C5	4.00871054187952
SLC2A10	6.3920856043002
TRIM45	4.65347522244918
TSP50	4.0562986837492
PAQR3	4.21166316474236
ANKRD26	3.92028260952989
TCP1	8.18138780972282
TMED7	5.82067165575181
CMA1	2.95958422865946
PTCRA	4.38412486571510
HCRTR1	3.77971685072948
FST	3.95696835813344
PAWR	3.9134518110769
LDLR	3.90166985711333
ASTN2	3.63861101924906
SCRN1	6.96849058432084
GPATCH8	6.5977745600783
KIF4A	5.90027913224388
TANC2	4.98643067460208
ZMYM5	4.17829252507631
PGM1	6.96692309218542
ZNF586	3.96710265969575
POLR3G	3.8490360336003
CPD	5.69852303503534
SNCAIP	3.92506378305392
DCT	3.43316172112403
HLA-DOA	3.43020418933492
TANK	5.06074572978953
RCAN1	3.75250274448197
UPK1B	3.92489702317151
DNAJB4	4.37794510702227
UGT1A8	3.10472111379709
LIMD2	3.62670753278181
HIST1H4L	3.65952179719114
PECR	3.94151450059577
HSPA2	7.44961479607944
SERP1	9.38889888135717
TACR2	3.52981584809028
NUP85	7.05661787157003
CD177	3.39219398309263
GPR135	3.30042141066437
PIGG	7.50851148231838
LGR5	3.46569181874009
JAK2	3.28620817780684
DPYSL4	3.25391671585089
TM9SF4	6.5166190717588
PTHR1	3.49042589772878
SIRPG	3.01533541773502
ZNF264	5.1312376165681
BICD1	7.22852367569158
RAB5A	7.34903469392645
FLJ13224	3.18680747866282
METTL5	7.47324546126966
HERC6	4.46335311710708
CASP1	4.11172470717357
USP9Y	2.83615719259555
LRP1B	2.9520366342099
XAF1	5.24873860902797
PLA2G4C	3.65798391643265
APOA2	3.07202642697438
SPAG6	3.10084421188138
KALRN	4.29917894592866
SECTM1	4.68205598795295
THOC7	8.56397953476236
IFNAR1	4.32927585023083
TCTA	6.46623208240748
NY-REN-7	3.83511824975238
TALDO1	7.80860719830975
B2M	10.6417431915189
LPPR4	3.44694104425074
SQLE	6.96702444807924
SEPHS1	7.07264881825847
EIF5A	6.59832129887063
FAM49A	4.02017679510241
YTHDC2	4.35111487654107
EHD2	4.53285075655283
NCF1	3.56201131926649
SPG7	6.81700793094882
ZNF614	3.54829665636731
HOXA5	3.56238556492283
NUP133	7.2810487823295
FGF12	3.8288104472758
SLMO2	7.39779917105965
INPP5B	4.77102826504338
PPID	5.427823690781
SNTA1	4.91163171924048
IL20RA	3.87496925057417
UBE2J1	5.61295744933512
CACNG2	3.20956536382089
GCM1	3.41593423903788
ELF1	5.99861220665298
TLR5	4.08430883583609
TCFL5	7.38655259290353
C1orf107	5.81291789498606
C19orf22	6.63815680640888
SAFB2	6.62331141861029
MAP3K7IP1	3.94996301613432
NCK2	8.03773411130995
OXA1L	7.00255065438847
KIAA0652	5.2247960130252
KLRG1	3.56020745227281
FRAG1	6.47644931951147
ZSCAN12	2.92423096898589
PSMD12	7.62341591693431
E2F4	5.26917719935319
CLEC4M	3.59282164431283
KIAA0999	4.96020287116786
CLDN10	5.01228949840515
MGC13053	4.32002912029226
TAC1	2.65842452117290
GYPA	3.35772448032257
HPCAL4	3.44067720735485
TRAIP	4.08690818164219
MEX3D	4.30488310579753
KIAA0232	7.6000534284946
ERCC8	4.37460054775531
NFAT5	6.17637725206288
GPX4	9.64322557733272
CSPG4LYP1	3.47245546935063
KIAA0368	6.7115677309312
FBXO3	4.11078595508981
DVL1	7.3975628789086
CMKLR1	3.67880599824283
GPR157	4.4068257350626
TYMS	7.27434914489027
OR52A1	3.34056758231282
PEF1	6.99186546230383
ZNF750	3.65421502868668
ALG9	6.16296073167195
MCM5	5.09770569578215
SDK2	3.64363966800807
BAIAP3	4.00185398508063
RABGGTB	6.94082794450437
KCNK7	3.34403903504545
PTP4A3	5.69369336179471
ANKRD40	3.81681775380462
CALCOCO2	6.05192233462447
TMSL8	5.50556553577372
SNCA	3.87042831354423
ZNF551	3.86606799247023
HBQ1	3.33245142026514
ARHGAP26	4.42182355713897
GEMIN6	6.21065573899691
HRAS	5.43101612194191
KLRC4	2.80500116484212
BSDC1	6.47897570432939
DSC1	3.75359901895176
RNF43	6.4288675825498
NDUFAF1	4.21931581319779
MAP2K4	4.94500331493199
FOLR2	4.18405734832476
LYZL6	3.41807302203321
EPB41L3	3.36395746493850
TEKT2	4.21277703589977
CDKN2B	3.36775320048113
WSB1	7.9789049701324
ZNF480	3.30460602880907
MAP3K6	4.64915188929414
PROS1	3.86667401184460
PSMB8	5.03374409810936
HN1	7.78068563423728
MAS1	3.34099467284648
APOL1	4.68148464478211
CSHL1	3.41259116593506
ZBTB7C	3.16561380231598
AHCTF1	6.19669426817715
SAE2	9.12525327537822
ITGA2	4.00356080241953
AP2S1	8.02240811461535
P15RS	6.19247553608263
MME	3.39955187672928
VAT1	6.76307434977591
MAST4	6.07911428626311
TUFM	9.36486202869114
KRT33B	3.41557170746259
THEG	3.91452272882346
KCTD2	5.21706489322447
WDR26	8.35885774342737
MFI2	3.40317641844488
KRT34	3.06765000992096
NR4A3	3.62772022422884
SGSM3	4.36100229390017
ARSA	3.81450648519803
TOMM22	4.77612033763048
SOCS3	3.67107507137402
UNKL	4.13363297934905
POP4	6.71128382779871
BHLHB3	8.68767169768199
MALL	4.08000634693283
SOX15	3.33001539888887
CCNA2	4.80527981100683
PARK2	3.33269930290230
GPR124	4.58861319709542
TMEM132A	4.97906726074387
CGRRF1	4.68180727938532
RUVBL2	7.71651984400412
MCAT	6.14258434617305
WNT10B	4.13974259418849
ISCA1	6.79662616051042
RPAP1	4.01575685291932
C12orf48	4.96269147003577
RAI16	5.75738197196209
RPL27	9.23563841192523
EPN1	3.77491511581201
MAGI1	3.57029546927011
GBX2	3.1448567421254
SLC35A1	6.20287232237458
GAL	4.08681490794502
SLC14A2	3.94989980622915
RDH11	6.24572692011189
ZNF518	5.08055520846313
PCYT1B	3.21098102677233
AUH	6.79431412340416
EIF3H	11.1629140324997
KIF1B	8.10373890028324
MBD2	4.66648050487654
AMOTL2	7.85014943997151
C6orf120	5.70882425279376
PIGT	8.47141871556012
PSRC1	5.54501971666973
PLA2G10	3.67196362619489
ALAS1	7.0180260959961
FOXO1	6.68110079898413
C17orf62	7.03443376882889
KIF5C	5.5458187977
DUSP10	4.66582848628747
CRLF3	7.55128863351162
CLCNKB	3.59991465775541
PSMA5	8.13353672065552
FARS2	5.42644059824558
CCDC28A	6.04976148855687
AMPD3	4.3714880605192
PIAS1	7.00086068836283
ADCYAP1R1	3.42848030095421
TMEM134	6.6371342767171
CDH20	3.01464302361078
FBXO7	7.38161476646426
FLJ14213	3.47675052944751
ZNF3	5.92264337711487
LRRFIP1	7.3447768796117
TMEM49	9.10307213730516
CNOT2	8.1559367476566
CBX2	2.76417619259235
ZC3H14	6.24706190953288
ALDH5A1	7.07131734256578
HNT	3.67098811931295
SERPINA4	3.30003214657550
FLJ20920	6.20422694200505
CRTAP	5.01548226197344
DDX50	7.63072671619291
STYXL1	6.12529506026506
TK2	4.39865837379076
BLVRB	5.05319010650739
STMN1	7.7935283984743
GUCA2A	3.586711191988
DPP6	2.97009368750843
GALNT10	4.40506613378331
STK39	4.24499844733324
MMP24	5.35134460962397
CKS2	9.17037117009546
RHO	3.78665460550619
BANF1	9.05257086989178
CR1	2.95590615797076
RPS6KA2	5.95791866777661
HMBS	6.04149422683933
C20orf112	3.3830927861974
SLC25A24	6.87347612366874
MRPL22	6.81675155690472
SLC25A15	5.76008083536101
GADD45B	4.76748860241031
TDP1	5.4246751755788
ZNF287	3.7197314953545
DAAM2	4.19573880055169
C11orf57	5.70655640648273
RFK	5.83555006901621
ZFYVE9	4.22598729000864
TCTN3	6.48655088543653
STCH	5.9776369043942
LOC283871	3.62394443298274
NDUFB3	6.83523498864456
DEFB4	3.80090710620674
FPR1	3.70795980413310
FMNL1	4.15137583956822
SEPT7	9.08456917589649
PTCD2	5.34115963581459
GNLY	3.71588963875485
GRAMD1C	6.6414949316961
ZNF165	4.39885665896938
TR2IT1	4.29261905148618
ARMCX3	6.54072283501288
NDE1	6.23857355035192
MAGEF1	7.2635050455742
ITGA10	3.59510583881108
ARHGDIB	7.80635727436869
FSHB	3.63106090266432
ANXA2	9.973558906016
HLCS	4.12244966358062
MCF2L	4.04418997714422
AK1	5.80518955955841
FH	5.66993088158556
LGALS2	3.94373432246957
SYNPO2L	2.69382850286018
KIAA1045	3.48712351896034
C1orf183	4.94951790607752
MAGEA8	3.00410574145798
DGCR8	4.56381863467513
GSR	5.05116030644874
NEU2	3.65995039475458
HIST1H4B	4.00861378240544
CACNA1C	3.28832215562998
FAM20B	5.89816681216011
HES2	3.14611088741272
PDCD6	9.42224907968785
INTS7	5.26112390465851
AMPH	4.05315894378715
UCKL1	7.37735273570448
ASB4	3.13004543566421
C10orf97	4.58697695963352
ALDH1L1	4.65826967642044
CCL23	3.34879770529286
OBSL1	4.7116022828448
SLC12A7	6.82893399077911
THAP4	5.23798758350656
RBM4B	5.33152684531974
OGFRL1	4.24439606598229
KIAA0831	6.86395455622584
C12orf11	7.849944117101
PPP1R15A	4.58723329142826
KIAA0240	5.95105584245323
CD1B	3.22925992591095
FCGR2A	4.31913294098998
MDC1	5.80788001236663
MAN1A1	3.33942379665168
KRT9	3.41323059338149
HTR1A	3.60050278161718
OCEL1	5.91360629573292
ATP11B	6.13881674825638
NLGN4X	3.80587530933355
FBXO34	7.84855293395759
ALOX12	5.07769147953267
RB1CC1	6.8000479224493
PCDH12	4.7809894342682
RPE	4.37014101579040
EIF4E	5.00851051955407
CSDC2	4.59165051443108
ABHD5	3.97476309192107
TMBIM1	5.58401364711426
PET112L	4.82519201433266
P2RXL1	3.31917856959346
F2RL2	3.20295808794248
TRMT1	7.9714335685662
IMPG2	3.76606328373746
LRRC32	5.11839379189969
BGLAP	3.97742973171975
HTR4	3.49471656909172
MRAS	4.71422539064179
TRAF6	4.86317977346554
AXL	4.24753294939601
ATP2C2	4.16012501173560
LMNB1	5.4154073005705
TELO2	5.05320187523194
PNPLA3	4.68357089749282
CSNK1E	6.44909926311976
SRP14	9.31906787293227
KCNQ4	3.25208747303446
PIK3C2B	7.04937679595524
C15orf15	6.3683409989854
TUBB2B	3.27048440085987
USP15	5.42807847106934
C12orf41	7.92512763765528
CEND1	3.7962746344468
RNF31	4.3089793015203
TCEAL2	4.8972164724634
PTGER2	3.88135401462224
UBN1	7.17940541792532
SLC5A7	3.35680763949682
SLC31A1	5.24242284927956
ADAM29	3.59012248723785
ST7L	4.36094765769763
GFOD1	5.3578154747586
CTNNA1	8.71508829437653
HRBL	3.83620092723119
CBX4	3.88494473046558
NTRK2	3.54516186549266
FOXN3	5.00825147507584
MFGE8	6.94395729696375
PFKFB2	3.90084110965803
TAS2R4	3.79469319348038
SH3TC2	3.31947353541161
IL10	3.46603587267652
PXMP4	6.37464392479014
RNF167	6.95761291882002
PRMT5	6.35497556978041
TSKU	5.33645698113521
ATPIF1	8.79770317829108
ETV3	3.29421420788296
PAK7	3.11450108416444
PDLIM1	8.50195632766533
CEP63	5.71669514286709
WDFY3	4.22484707952416
RNF126	4.66878686546128
DPM1	8.46226461029664
CLIC4	6.70980280275286
ACR	3.99014552319624
KLK7	8.44205292813166
ALOX5AP	5.00243442311976
LRP1	5.02560359388617
TNK1	5.29458008592368
TAS2R9	3.62077277727111
ZNF16	6.28230256869676
POLR1B	6.37372636185125
SLC8A2	4.05840633174063
OLFM4	2.76270299609884
TACC1	4.77069141302864
SAMHD1	7.81826570993243
ATP13A2	6.4500702212789
KRT4	3.75225812988339
PAX6	3.78118339239067
SCG2	3.20108233451805
SLC17A6	3.47011554801723
TUBB4	3.85051326291503
PADI4	3.1365562450795
FMO3	3.57022909905768
NLK	5.06929782439903
POU4F3	3.15565130237111
MDM2	3.64619304007330
CAPNS1	10.2183098753444
SDF4	7.04606886248937
ITGBL1	4.38884424069359
TAP2	3.49240101307674
OR2C1	3.44597302713784
KLHDC3	6.52504712145508
EFHD2	6.58043627720241
GALR3	3.66556514591639
NBEA	3.05451969645705
ABCA6	3.28097574561650
ABBA-1	4.0024241215216
GNAI1	4.46856985413589
CLDN3	7.56890592262552
AKT2	3.45284662588748
EGFR	3.74986523428993
VPS4B	6.97906935469698
RBM16	8.41515930084954
GALNT6	8.58576188388647
ZDHHC3	5.03399272662979
SLC25A4	5.46157836538834
CYB5B	4.83700794969038
NDRG1	7.94986089960074
SESN1	5.00343264238315
GBE1	6.64444735874966
MRPL46	5.48815383401782
CLASP1	6.19930105788765
FARP2	4.99622882734
ACOT11	4.28467995791436
LDHAL6B	3.2737674326821
MAPKAPK3	6.06484750625084
NCAM2	3.14957332420165
AFAP1	4.26414447063768
PRKD2	5.8927678236986
OR2H2	3.30659979640609
ZFP36L1	7.36154666812629
DZIP1	4.38005197687224
GPR161	4.13814522027165
RNF146	4.64621930372429
NKX3-1	3.96786563831482
CCNB2	5.47885538890443
ZNF10	4.20909693636521
WDR74	4.72405685170932
FAM134A	7.12018471100852
PCNP	8.80584717333935
PURA	5.18903093990618
DNPEP	6.57133915332912
ERBB2	5.91669388658805
CREB1	5.22111771260757
NEO1	6.67054939054643
DDX3Y	3.39153559077008
RPS3A	12.4100830387132
MXRA7	9.52709251907513
LGALS3	9.27323586410083
GLT8D1	7.47563881808221
TMPRSS3	8.66380248804147
UPB1	3.57379890703362
LAT	4.50738890064508
CLDN14	3.54164694350138
DHX38	4.9041284341389
KCNA3	3.28423190950428
BTBD1	7.99077171212709
TARS2	5.66501901409083
SKIV2L2	7.5250568023001
ABCF1	8.81718441790244
CDT1	2.88440680428421
ZHX2	5.81975079906295
FCF1	5.3767476702298
LRRC49	4.56752629315193
GUCY1B2	3.68245640441596
CD28	3.40582626030323
SMARCA4	7.2596220212082
SEPT2	8.27328382144565
SOHLH2	3.95013126562411
MCOLN3	4.46642951018823
LRP8	5.32472333657819
TAGLN3	3.76022462219435
MASP2	3.62539783007844
GPATCH3	4.9041406567688
TTRAP	8.18655769706862
AGL	6.81045003903197
NFE2L3	4.15458281277137
PSD4	3.98245888012736
PALMD	4.10448726076095
CCNB1IP1	7.49875341983119
TMEM43	7.13885267509987
OBFC1	5.43902440592339
STAT5B	4.6997890007325
C14orf79	5.22141454061257
ENPEP	4.34121923507969
SSB	7.57084970927038
SCT	2.95430309101781
TIMM23	6.13408565398009
SKI	3.63558096699819
SLC22A13	3.25649262573790
AKAP3	4.57642172077662
OAS2	4.18644676989897
KIAA0423	5.25071448701306
SEC61G	8.94734889094125
CAPN11	3.13218842414635
TMEM50B	5.42415193332727
DEGS1	7.18469922192401
ARHGEF4	3.81784410048390
DBNDD1	4.29564563797754
TBL1XR1	3.65643097365711
FAIM	6.14711888615986
SP140	3.23694920066311
G6PD	4.61830976838882
NUDC	7.872445871828
GABRP	3.49967256376880
SCARA3	4.69673400213899
TACSTD2	6.14193670345205
EIF3J	5.62926945177467
PPP2R2A	7.16617381168926
CPA3	3.42278391762703
PVALB	3.17737300033731
BCAT2	6.07601586758313
MFN1	6.5854515364857
F10	3.00317079679848
