Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_E12_491248
OSBPL8	6.77008968147327
PROSC	5.34734061910628
NR4A2	6.03765000241714
RICS	4.47746418425093
PIR	7.24852610611077
PPCS	10.1008300991101
IPO9	5.67269282775599
LONP1	6.68971800147373
EVC	4.68381416326407
CXCL13	6.8901398439288
SCYL3	6.11185298981204
KIAA1199	5.91285837045703
SORL1	8.03762972842469
NAT10	6.54499578808596
CHD1	5.54056180301131
SYN3	3.70612783640519
DMC1	3.90460972532733
SLC22A2	3.69500107228178
SERPINF1	6.81561157603598
C20orf27	5.53328184188581
OR7A17	3.31422240480462
RPS6KA5	4.77116532174707
LHB	3.34508574927241
TAOK3	4.7136868884967
STK25	5.38268892866212
SLC12A4	3.52440349834656
BRCA1	3.67430209036028
GBL	5.8297036724787
C14orf108	7.66185582334343
CDC25B	7.30351363221649
BMP3	3.25756610012772
MAP1LC3C	3.40987127452589
TMEM180	4.15476233973328
CRYGC	3.56934456642515
SLK	5.3610301468542
POU3F1	3.10371025101979
C20orf32	3.95194684421575
USP52	6.02960890826774
HIGD1B	3.9416128220003
BAZ1B	4.65425906842288
USP6NL	5.02760097648887
SLCO2B1	4.65211672107778
ABCD4	4.648501206198
DIMT1L	6.17903373882781
SLC25A46	5.42697337314407
LARP7	6.38500884277258
TEK	3.73252508906166
CD160	3.83208937875465
TERF2IP	7.28513492424327
PHF20	5.73230915586246
COL1A1	4.66818286054682
KIAA0090	5.70565506005776
GTPBP1	4.67732199487465
GRK5	3.75372019783074
AP1S2	5.51387081392476
RAB33B	4.59445958507962
CA11	4.14801862289057
ALDOC	5.95979901971271
NUDT1	6.15250890892985
ZNF212	4.71575969011912
ACBD3	6.54401944637944
ZNF83	6.77941358415566
PRDM2	4.62014441165716
GDPD5	4.7957220207762
PDCD4	6.24336432108752
CEP350	5.28548166383988
FOXP3	3.21531821517954
SMYD3	6.88494109838994
CST7	6.27928510169464
SELL	6.11382322534197
CIAO1	6.84595599782969
LGI2	3.76119541749185
WDR45	7.6075813618808
ANKRD6	6.9786062553333
LTBP4	3.47261511357262
PSCD3	3.36989802017490
PYY	3.23096358550906
KCNC1	3.11304979770712
SIRT6	4.1739940999041
CCL19	4.37347905743551
ARHGEF9	4.12951870237248
ABR	4.40393741102354
C10orf22	7.26793965895405
STK17A	5.4339299801182
FOXE1	3.47471313971991
GML	3.35271550638016
CNGA3	3.20908265355808
CD38	7.29944826305985
ZDHHC6	8.29423538618299
NEFH	3.2150639874345
PGBD5	4.58858540605108
CTDSP2	8.1772196892186
RMND5B	5.78325215711682
ZNF257	3.50776899754656
DUSP4	4.01446067873409
FLJ22167	6.60632523226018
EXOSC7	7.2395826515641
ROR2	3.81920067352663
FOXM1	5.30823041548045
ZBTB48	4.75050490014302
BUD31	9.08985340127087
MAOA	3.76241661146249
CCDC41	3.98013068491674
TNNT3	3.70110886649489
FBXO11	5.25289753284228
GYPC	5.48613949463716
PLIN	3.55181338421981
RFXAP	3.17698543243506
C6orf15	4.04093481256789
RNF4	8.90850907606722
F8A1	8.86412898327948
PPP1R3D	4.9485393209475
GRB2	7.12594958474246
TPM3	3.35115545998663
SYT13	3.88702896430563
EPB42	3.59174340903978
RP5-1077B9.4	5.90827148263401
EIF1	10.2807813876700
CETN3	6.66323277391204
FPGT	5.04764948378059
PRY	3.49356316457867
NTHL1	6.01039475789839
POLR2B	8.51617047144802
RPS28	11.7309036618653
GDF10	3.04400132005459
COQ9	7.69296916856474
P2RX3	2.89895540948494
GCC2	7.19020100569997
RARRES3	8.36914375451997
PLXNA1	5.93616667731186
WBP4	4.00725213648969
KIAA0100	5.81003663503817
PMF1	6.97382801999611
HS2ST1	5.52176551864834
CRELD2	6.88481406312006
C8G	3.11935088257671
CD82	5.8462322029457
PMM1	5.0611339970952
CBLL1	4.67598006918215
LIM2	3.28350807318097
VAX2	4.42278558547745
SETDB1	5.40858150848557
LRAP	4.15093552900781
GCLM	7.02730635494537
CPEB3	3.67998246312052
PPM1A	5.31772270559132
INTS1	3.99121690787039
MMP16	3.34160351654831
CAMTA1	4.11133485531149
SAMSN1	6.6002280359954
DRD3	2.95007803325141
GMPPA	4.30935547248526
C11orf73	7.05302964445964
AIPL1	3.90257596186411
PTP4A2	10.0486684606529
IL24	3.46866083047256
BDKRB1	3.3644116212249
HPCA	3.5015517366299
MLF1	5.94925909322933
SEC14L1	5.04563169671048
CHFR	5.07702251173755
EMILIN1	3.01314288835108
THADA	6.24617302054982
TAF12	4.85352820110948
NDUFS4	8.15500224063412
ID1	3.84248203639642
PIK3CB	4.27227752150474
COL18A1	6.39225662153566
PDZD3	3.21394342935102
TBC1D17	5.25874328334319
COX8A	10.2445389184309
CDCA4	7.73633710147526
C2orf44	4.78226099626603
C9orf16	9.2171058773049
ERBB2IP	7.775493438491
EMX2	6.68380666889232
FUS	5.29879885350073
NIPSNAP3B	3.32311634949152
TF	3.35813981383785
CXorf56	5.42596177745083
CLCN4	3.64155369331966
PWP2	5.08455733590412
MMP15	3.91941547730231
MTMR14	6.51948736723117
NPR1	6.2461866508361
DNAL4	5.4311296514552
ELAC2	4.5284062966996
ASS1	11.3727327721521
IPP	5.8077161386764
TMEM59	10.6135116173620
POLR2J	8.78678560018508
SEC23IP	4.99838426447193
RGS4	3.77076409182585
UQCRC1	9.86426078171782
SNX6	8.44330225053887
DDX18	8.07538627650485
POLG	4.66622476143168
ADAM23	3.91525620417507
ZNHIT2	5.86504272706911
TFR2	3.32760198151342
NCDN	4.32875106629107
RAG1	3.43878094080777
POMT1	4.90227601457122
CYP1A1	3.39566670233192
SNAPC1	5.17514260475049
GNA11	4.991237931211
CCDC52	3.03752299204717
CAPN1	7.09592654413357
DDHD2	4.17726577552345
UPF3A	5.81013295943615
LAGE3	6.94983997683813
GNRHR	3.22362496115647
UNC13B	5.57253046612289
TTLL4	4.49086397174347
PPBP	3.14432231857008
HTR3A	4.41269711087712
SDC2	4.11920030523567
ANKRD49	8.39031776298602
BTF3	10.6096470116339
COX7A2	10.9524106694200
SARS	8.47529457271308
C13orf18	3.81538573907221
CACNB1	3.98812114530745
QKI	5.86911908639909
SETMAR	6.38427363835904
LAMB4	3.31125634180537
MAN2B1	6.74428159133772
EML3	5.49955444872459
ACADL	3.28741972510298
OFD1	6.72318033649963
CGA	3.48508046167452
EIF3EIP	10.1821662407906
PEX16	5.65845546633701
GNG12	7.44422655619746
HABP4	4.4287226995286
CNTN2	3.50217199840455
ASNSD1	8.0599923085773
FUT4	4.05264001872826
DBH	3.76353486176608
CD53	8.84236674574437
HIST1H2BJ	3.36000418735285
TFAP2B	3.24165415979096
ACF	3.6858026498492
TMEM11	6.50382125033128
CDH8	3.58209304217256
C3orf32	3.58002849006325
AGPS	5.32684391756724
C4orf18	3.16699787028845
PCCB	7.94319247779994
IPO13	5.13198738929826
PECI	8.9915676028717
UNG	8.03587318753277
C6orf105	3.88617864115647
GSTP1	10.0711924434636
SUV420H1	6.857991242885
ARHGAP15	5.05473446972423
LTBR	6.60416374327998
TDRKH	3.5690497948696
PSG4	3.29039000917511
SLC9A3R1	7.8028578957185
NBPF3	9.1173580631505
SLC9A3	3.82783421714558
OSBP	6.50544572149629
PRR5	5.26036798935594
CHMP7	4.89783677968904
ADRA1A	3.12761875912217
ASAH1	7.16372137735479
FKBP4	7.99571868093931
ZNF350	4.36894214199144
DOM3Z	6.04005907009772
GIPR	3.71293908990575
AHI1	4.56584190035345
BST1	4.95160372384175
NCR2	3.73066489221401
NADSYN1	6.18649770073478
UBE2W	6.78526167777106
RGS14	4.08717048158929
KRT15	5.63022301346086
SCN11A	3.86035557914378
GFI1	3.68580681951694
FHL1	4.31518190867144
SMC6	5.46414174949099
GATA1	3.54862626940653
OSGEP	6.01349545047902
ARMC6	4.67745728019674
HK3	3.68315857969428
PSMD5	7.90479749377082
RSU1	7.00879874804232
RPL4	12.1232229646798
MAD2L1	7.28979376837345
RBPMS	3.93528467008459
EIF4A3	9.25806723223993
E4F1	5.04073670083307
DLEC1	3.55586882992907
PRPF3	5.03273251109336
EMR1	3.34145027774914
CHMP2B	6.96843239990623
CAMSAP1	3.99299441728491
RPS21	9.77071913422233
XCR1	3.49485924582199
ARID5A	4.30250756718157
RBM6	6.37117229352708
UBE2N	8.26819016525139
KLF4	4.35476578087413
MGC4172	5.6518554630244
LMO4	7.0818128655885
KLKB1	3.35333921444719
HDAC3	6.61055201475622
HP	6.97006032597855
SCHIP1	4.58791414119076
BTK	4.40667524822044
KRCC1	9.17042221314229
PRND	3.07119489898925
C6orf27	3.67724531322045
PIGL	3.70569565911209
CLCA1	3.89137998354034
C1orf112	4.72517546786182
OLFML2A	4.17231869466574
HUS1	5.06902913946869
SFRS6	7.59316495444643
CXCR7	5.99207584684511
UIMC1	5.81447734353008
FXYD2	3.51112901639202
GOT2	8.18092940939303
ZNF667	4.41576690825825
TFEC	6.05910396035627
ATP7B	3.65750512525665
RAB38	6.99599378229083
POLD2	8.22062099397905
PPM1H	6.28781015263846
DCX	3.31477296343786
NFYC	5.64110217060992
ZNF228	3.60004049376495
KIN	5.48286419768295
PLSCR4	6.60970607048568
HIST1H4I	4.23224846644765
PPARGC1A	3.02980939620784
HIG2	8.17571978809908
KCNK10	4.06436467839694
EXOC1	8.24516199036983
OR6A2	3.84971958332126
ETFA	9.46952929107945
PDAP1	4.84814381047758
C19orf6	3.55159057623109
POLRMT	4.21860920296357
ZNF146	6.8907689514772
MIA2	3.26148047993927
LY6G6E	3.27976443907057
EIF4E2	7.96048412122206
NENF	5.16504575254157
HOXB5	4.11672500711306
ZNF324	4.37494898635836
CUGBP1	4.18708712833257
ENTPD7	4.28908285225195
TTC13	5.55926971647426
GJB5	3.88708959615052
PRSS22	4.03455013714788
CYP3A5	3.55711716572517
MBOAT5	4.82251938756252
CUL4B	5.20955123438217
CENPJ	3.57527909725444
KIAA0664	5.53075327659895
PITX1	3.39949372653767
PDGFRB	4.61894162108751
RDX	6.34139299564852
CELSR3	4.33042907422227
JUND	5.95387077152933
ITSN1	4.78536136690032
CHRNB1	3.76828762427236
EHBP1L1	4.39089289992285
C19orf2	6.58970908687555
FETUB	3.19536439694902
CAMK2B	3.0938000396214
DCTN1	5.85831144862961
TNKS2	6.18050151857217
MRTO4	8.23865590780273
C1QBP	6.58857717156476
TTC3	7.44494712900971
NDUFB8	9.06315295054581
CADPS2	5.3564977769621
EDG2	3.96202268957761
MYF5	2.99163826788871
SEMA3G	4.51933426656624
IL23A	3.73055502831934
GJA9	4.10627634348957
R3HDM2	7.12150648400768
C5	4.19231027486699
SLC2A10	5.092222905482
TRIM45	4.4924782744838
TSP50	4.39331215500666
PAQR3	5.20295360554779
ANKRD26	3.62258195241276
TCP1	8.66964817912285
TMED7	7.00424704551478
CMA1	2.93592964028302
PTCRA	4.18861027455703
HCRTR1	3.91536462946756
FST	4.35331457824644
PAWR	3.84463642951598
LDLR	3.65459178179179
ASTN2	4.24317863324063
SCRN1	6.55565682715206
GPATCH8	5.8390209371726
KIF4A	5.69220341938691
TANC2	3.45718158267384
ZMYM5	4.37607423821853
PGM1	9.26425530986956
ZNF586	4.53158492488514
POLR3G	3.36020785662531
CPD	5.58308655604929
SNCAIP	3.68487957372905
DCT	3.58922800848644
HLA-DOA	4.11321421558924
TANK	6.60895334002411
RCAN1	4.33240866815439
UPK1B	3.73016369978428
DNAJB4	5.18519046108436
UGT1A8	3.35916964707742
LIMD2	4.0309521507562
HIST1H4L	3.53572590637503
PECR	4.25812734489283
HSPA2	5.40121963280524
SERP1	9.5985666504185
TACR2	3.65384921743224
NUP85	7.05609340701749
CD177	3.79470261194993
GPR135	3.17002176710195
PIGG	8.32720915397391
LGR5	3.56313306669651
JAK2	3.72404560702531
DPYSL4	3.25185365350112
TM9SF4	5.64294596312674
PTHR1	3.26234651190488
SIRPG	4.06590978342992
ZNF264	5.16747664387145
BICD1	5.89684308863196
RAB5A	7.2835720803726
FLJ13224	3.21430948510761
METTL5	9.55997147140565
HERC6	7.9255400431296
CASP1	6.6436245862271
USP9Y	2.82615208783333
LRP1B	2.92811757618779
XAF1	8.17775544664234
PLA2G4C	4.02712189055832
APOA2	3.09386433965956
SPAG6	3.09571749494448
KALRN	3.4633694577932
SECTM1	5.94108881160558
THOC7	9.30568632826949
IFNAR1	6.20269524666655
TCTA	6.61330567024999
NY-REN-7	3.88964432488826
TALDO1	10.3524854527007
B2M	12.5079506634941
LPPR4	3.43830061425858
SQLE	6.34894503442892
SEPHS1	7.1206451044483
EIF5A	6.27356157269303
FAM49A	4.45233714881235
YTHDC2	3.91217192886184
EHD2	4.31259937886263
NCF1	4.2667449426291
SPG7	5.1163583990313
ZNF614	3.84899898800085
HOXA5	9.67837211258843
NUP133	7.40311503267864
FGF12	3.79776995819284
SLMO2	8.25949990651339
INPP5B	4.90104530197735
PPID	6.84453558151635
SNTA1	4.17504237366334
IL20RA	3.51120600537165
UBE2J1	5.75520625908435
CACNG2	3.16223687826836
GCM1	3.21502116728145
ELF1	6.06414787954345
TLR5	4.16850808606956
TCFL5	7.86095292343983
C1orf107	5.53979624139286
C19orf22	6.67592506147524
SAFB2	5.61971501466554
MAP3K7IP1	3.77265910066071
NCK2	7.73848979329045
OXA1L	8.007090589884
KIAA0652	6.14563694056682
KLRG1	3.49037129745635
FRAG1	6.9717803361289
ZSCAN12	2.88856712791399
PSMD12	6.94942617799849
E2F4	5.29527652632149
CLEC4M	3.66114167766515
KIAA0999	4.81041610807778
CLDN10	6.19442458089831
MGC13053	3.99951905635227
TAC1	2.75575637708759
GYPA	3.48640627977941
HPCAL4	3.58198803494952
TRAIP	4.31590660995434
MEX3D	4.06799196274999
KIAA0232	6.92676913425725
ERCC8	5.16512321310214
NFAT5	4.69301267934705
GPX4	9.21940164084638
CSPG4LYP1	3.17387381744375
KIAA0368	6.50609458641464
FBXO3	6.40848912533186
DVL1	6.34054435691364
CMKLR1	4.07962703221578
GPR157	3.36344113780839
TYMS	8.99699336418425
OR52A1	3.53690051380396
PEF1	8.622064111362
ZNF750	3.44193721648882
ALG9	6.51987448584653
MCM5	5.02753871612506
SDK2	3.33070082609125
BAIAP3	3.94536721031605
RABGGTB	6.67900291219922
KCNK7	3.41651781115782
PTP4A3	4.29475086268779
ANKRD40	4.83665591998598
CALCOCO2	8.24529852807463
TMSL8	5.56992489214111
SNCA	4.36806465291398
ZNF551	4.34321323664619
HBQ1	3.38868542951723
ARHGAP26	4.35540325637577
GEMIN6	6.72642762589754
HRAS	5.78714143892594
KLRC4	2.91704759585068
BSDC1	6.73547276939852
DSC1	3.70661363087422
RNF43	6.16521907437411
NDUFAF1	5.94217880089327
MAP2K4	5.48446042788007
FOLR2	6.47645550007644
LYZL6	3.81721750680281
EPB41L3	3.94467256749245
TEKT2	5.00267700449482
CDKN2B	3.30955476170448
WSB1	6.15143561108523
ZNF480	3.56742393411461
MAP3K6	4.59132704844574
PROS1	3.66160436869818
PSMB8	9.5734129326195
HN1	8.19366657264226
MAS1	3.58950302803296
APOL1	7.35329748074507
CSHL1	3.18391882599107
ZBTB7C	3.18129756703632
AHCTF1	5.81772389678476
SAE2	9.10856321965142
ITGA2	4.07835003802639
AP2S1	8.6041559366518
P15RS	7.1614639163854
MME	3.51208746560625
VAT1	6.55050749043357
MAST4	4.63363639310153
TUFM	9.36555980239632
KRT33B	3.52448647777452
THEG	4.09465729898070
KCTD2	5.14187825170462
WDR26	9.09399341454408
MFI2	3.79770723463996
KRT34	3.10431160612452
NR4A3	3.66704937143991
SGSM3	4.66956395226773
ARSA	3.25758796715835
TOMM22	5.76866652771482
SOCS3	3.69095517325304
UNKL	4.34715378297845
POP4	8.04531356867781
BHLHB3	8.24052408560061
MALL	3.55549031527031
SOX15	5.39408203171116
CCNA2	5.44070761860302
PARK2	3.33800374119289
GPR124	3.76852186356418
TMEM132A	4.6284813624944
CGRRF1	7.50836785220995
RUVBL2	8.3144867157653
MCAT	6.35464513843792
WNT10B	3.77738114573514
ISCA1	7.23927045204121
RPAP1	3.80830326659794
C12orf48	5.27635404042439
RAI16	5.85201956635162
RPL27	9.38424807532935
EPN1	3.67739727444136
MAGI1	3.03276294131851
GBX2	3.29596128385024
SLC35A1	8.37408496422674
GAL	5.20504104324822
SLC14A2	4.20344539059418
RDH11	6.87512425431232
ZNF518	4.34502806973645
PCYT1B	3.34011237783872
AUH	7.45302039006402
EIF3H	11.4098574233401
KIF1B	6.15751517096997
MBD2	4.82835723475459
AMOTL2	8.28028128752083
C6orf120	5.99790011219178
PIGT	7.64275287765559
PSRC1	6.45671486333958
PLA2G10	3.61262466634978
ALAS1	7.06870727462597
FOXO1	5.59814577876056
C17orf62	6.94007867475061
KIF5C	4.40984072407024
DUSP10	4.43367801384234
CRLF3	7.67304569500437
CLCNKB	3.73781239455177
PSMA5	9.81982981669666
FARS2	6.73072189376846
CCDC28A	6.73187522495062
AMPD3	4.73697629144743
PIAS1	7.84809718806423
ADCYAP1R1	3.61802629125058
TMEM134	8.44494776071151
CDH20	3.19797673705172
FBXO7	7.73337277496726
FLJ14213	4.86607544662085
ZNF3	5.15229582981013
LRRFIP1	6.32404907612436
TMEM49	9.25265186323722
CNOT2	7.55631285839849
CBX2	3.02553381279703
ZC3H14	6.60330023256199
ALDH5A1	6.63219804487149
HNT	3.02458103938617
SERPINA4	3.30493809716219
FLJ20920	5.80305140041215
CRTAP	5.937819011334
DDX50	8.59414654617375
STYXL1	6.43880580937371
TK2	4.41745917416007
BLVRB	6.97447892287527
STMN1	6.9575872375623
GUCA2A	3.33868416052449
DPP6	3.35915060760055
GALNT10	3.87056725095150
STK39	5.93621907728394
MMP24	4.57089578984536
CKS2	9.66375222500344
RHO	3.88990792990693
BANF1	11.0271148017947
CR1	2.93280596103387
RPS6KA2	5.67322991545239
HMBS	7.7377069928223
C20orf112	3.48718474514232
SLC25A24	7.41772956719549
MRPL22	8.20818404025245
SLC25A15	6.00904931985026
GADD45B	4.70196305033056
TDP1	5.99303347403382
ZNF287	3.91810765753516
DAAM2	5.72405445701544
C11orf57	6.26613355573339
RFK	7.01648679969416
ZFYVE9	4.25007370803904
TCTN3	7.45998385866502
STCH	6.71514402897234
LOC283871	3.73404936583895
NDUFB3	7.69893744834154
DEFB4	4.08521828046607
FPR1	4.27942723340612
FMNL1	4.31965544687695
SEPT7	10.1896740732801
PTCD2	5.20092344280163
GNLY	4.72681352609231
GRAMD1C	5.28099683605479
ZNF165	3.95903556605214
TR2IT1	4.41116402723471
ARMCX3	6.8598877219564
NDE1	5.13699721180015
MAGEF1	6.7767492732886
ITGA10	3.4021636095797
ARHGDIB	8.75174416119126
FSHB	3.6799468235084
ANXA2	10.6280893819266
HLCS	4.07810030345317
MCF2L	4.44054529114479
AK1	6.05256606085663
FH	6.5336569607699
LGALS2	4.37052591904997
SYNPO2L	2.73502728645928
KIAA1045	3.42435225641703
C1orf183	4.55325886416117
MAGEA8	2.97845176855351
DGCR8	4.63158584890639
GSR	5.20102263996499
NEU2	3.34132417267622
HIST1H4B	3.65915460652977
CACNA1C	3.05223817951985
FAM20B	6.33700933297072
HES2	3.18645190840312
PDCD6	8.78180782445853
INTS7	4.65901857416637
AMPH	3.80821575774621
UCKL1	6.70896608531434
ASB4	3.18179587885358
C10orf97	5.24683611520317
ALDH1L1	4.49746266122864
CCL23	3.39515872471991
OBSL1	5.242799191977
SLC12A7	6.68519599515707
THAP4	5.23716283189433
RBM4B	6.48546869205382
OGFRL1	4.95588807119718
KIAA0831	7.15867778872758
C12orf11	8.37693958649703
PPP1R15A	4.31778190112719
KIAA0240	5.26887176774975
CD1B	3.49552374550492
FCGR2A	6.71943551133412
MDC1	4.65348823354869
MAN1A1	4.79449132602552
KRT9	3.4020127657781
HTR1A	3.61228336878945
OCEL1	5.87236104118084
ATP11B	6.16283952575632
NLGN4X	3.49948924410447
FBXO34	9.48941692810407
ALOX12	3.52005043632609
RB1CC1	6.92347864936404
PCDH12	4.62845699893826
RPE	4.77957419213533
EIF4E	6.93849219399454
CSDC2	3.91647112275900
ABHD5	5.25332555043244
TMBIM1	6.51989763529503
PET112L	4.97396295217186
P2RXL1	3.48530972680169
F2RL2	3.41095138684883
TRMT1	5.18741988764034
IMPG2	3.75727972005916
LRRC32	4.17521084320845
BGLAP	4.80865874741859
HTR4	3.52658878393444
MRAS	3.78292144600420
TRAF6	5.14964510838565
AXL	4.89405716251073
ATP2C2	3.42232582725762
LMNB1	5.22944477326855
TELO2	4.41107814705612
PNPLA3	3.51937566294109
CSNK1E	5.40889839087577
SRP14	9.9094780116947
KCNQ4	3.19395542045241
PIK3C2B	6.05057872369006
C15orf15	9.5980964702404
TUBB2B	3.41116299256419
USP15	6.70230375785707
C12orf41	8.92893143874227
CEND1	3.59187440994394
RNF31	5.3114351345711
TCEAL2	3.48871038861256
PTGER2	4.29269332637654
UBN1	5.96588299107179
SLC5A7	3.26643270442562
SLC31A1	6.47474506955271
ADAM29	3.73920180162889
ST7L	4.41599843321513
GFOD1	4.5926654117259
CTNNA1	8.1395123203472
HRBL	3.79775066653872
CBX4	3.63588614029897
NTRK2	3.75863912876984
FOXN3	5.17298243910003
MFGE8	4.29548561710918
PFKFB2	3.73891339248115
TAS2R4	3.53210785132892
SH3TC2	3.28556533738964
IL10	4.03271704355056
PXMP4	5.70919427173034
RNF167	6.33890228383478
PRMT5	8.38876923775904
TSKU	5.26447481515372
ATPIF1	8.29111349398547
ETV3	3.17993520267545
PAK7	3.25775469236912
PDLIM1	9.26537940290616
CEP63	5.28191503275314
WDFY3	4.18062367765427
RNF126	4.92679618420603
DPM1	9.10480508050138
CLIC4	6.45860123508695
ACR	3.98537101711054
KLK7	8.1149815576608
ALOX5AP	8.19220550931977
LRP1	4.45373834314832
TNK1	5.09576271908424
TAS2R9	3.12661405205388
ZNF16	6.65121443063697
POLR1B	4.85112251330861
SLC8A2	3.89888688098523
OLFM4	2.79521409121079
TACC1	5.18577271154946
SAMHD1	6.3413767064842
ATP13A2	5.17282133748212
KRT4	3.79172152290098
PAX6	3.6393941480095
SCG2	3.11894392342593
SLC17A6	3.58929431059618
TUBB4	4.05820168506729
PADI4	3.16770448796886
FMO3	3.38139944192957
NLK	3.48772965410547
POU4F3	3.28772914514636
MDM2	3.56771335235642
CAPNS1	8.97986937133855
SDF4	6.89791126509006
ITGBL1	3.03817551882081
TAP2	4.7155375670819
OR2C1	3.63488791636469
KLHDC3	7.4034980007587
EFHD2	6.20144777889628
GALR3	3.88751022915349
NBEA	3.18222793327493
ABCA6	3.22134653521535
ABBA-1	3.77508657673761
GNAI1	3.60192603811156
CLDN3	6.08831368186207
AKT2	3.32380093928823
EGFR	4.27407609648605
VPS4B	8.15839149840719
RBM16	7.86054455497246
GALNT6	6.80043348779273
ZDHHC3	5.92618232408808
SLC25A4	6.06325385701097
CYB5B	5.33653407251571
NDRG1	8.28177371181344
SESN1	4.88193722316891
GBE1	7.02991198808285
MRPL46	7.74729071936913
CLASP1	4.61376575064688
FARP2	4.15124111230082
ACOT11	3.69988016330855
LDHAL6B	3.22392083203453
MAPKAPK3	6.52669969238546
NCAM2	3.10620412613492
AFAP1	4.2262040207655
PRKD2	5.80514772900067
OR2H2	3.46204351425665
ZFP36L1	6.17776380914652
DZIP1	3.62112996338033
GPR161	3.90432288114286
RNF146	4.22133222564546
NKX3-1	4.25297041736318
CCNB2	8.48191137431788
ZNF10	3.37377547255141
WDR74	6.49879906231779
FAM134A	7.84237921522762
PCNP	8.96008927727118
PURA	5.11298014502366
DNPEP	8.07726509731122
ERBB2	4.91209013346315
CREB1	5.35475515613715
NEO1	6.67759685382265
DDX3Y	3.40601201099358
RPS3A	12.9385047570849
MXRA7	10.0154560591145
LGALS3	11.4789966813763
GLT8D1	7.86105367190707
TMPRSS3	8.67321287496972
UPB1	3.41879352228275
LAT	4.62621936094468
CLDN14	3.57590896170620
DHX38	4.41167428803998
KCNA3	3.48397306267753
BTBD1	9.28266398650445
TARS2	5.06905832182845
SKIV2L2	7.13414348202332
ABCF1	8.10955171970437
CDT1	3.01868902690333
ZHX2	6.69727324666829
FCF1	4.85986924331515
LRRC49	4.41886865286685
GUCY1B2	3.61946405425767
CD28	3.41869162660911
SMARCA4	4.97016857255426
SEPT2	8.99952129287045
SOHLH2	3.17739185891312
MCOLN3	4.01289046979052
LRP8	6.25415121071572
TAGLN3	3.92156694163101
MASP2	3.68056813627669
GPATCH3	4.92290737142107
TTRAP	8.9921482161858
AGL	6.21599549268925
NFE2L3	5.66872833717529
PSD4	3.81183611281024
PALMD	4.59203369466926
CCNB1IP1	8.72388484010724
TMEM43	7.36805292635546
OBFC1	5.57730238733335
STAT5B	4.10941047854767
C14orf79	4.63530983217654
ENPEP	3.93447393474587
SSB	8.7273737446945
SCT	2.98195698856109
TIMM23	7.3148185918764
SKI	3.63602149393312
SLC22A13	3.28168514929408
AKAP3	3.88956653364029
OAS2	7.49291034863824
KIAA0423	6.2842458910568
SEC61G	9.51510474205475
CAPN11	3.10330477893480
TMEM50B	8.72504718534981
DEGS1	6.58023843718885
ARHGEF4	3.30721943472809
DBNDD1	4.04451302222099
TBL1XR1	5.25498562249383
FAIM	7.06162334531538
SP140	3.82789041260721
G6PD	5.72389910577181
NUDC	7.57229649250325
GABRP	4.70226718560158
SCARA3	4.79668635694763
TACSTD2	5.66933081610093
EIF3J	7.64230933308068
PPP2R2A	7.0473820619595
CPA3	4.11635062485257
PVALB	3.14628432330082
BCAT2	6.03669161908344
MFN1	6.02120094964146
F10	2.91598721042043
