Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D10_458726
CHFR	4.97395822406757
EMILIN1	4.43394678479253
THADA	6.25680443153452
TAF12	4.8292917812351
NDUFS4	8.41002375822882
ID1	7.84494094194494
PIK3CB	4.56515113265436
COL18A1	7.66995174423772
PDZD3	3.44665474542582
TBC1D17	4.06041590902838
COX8A	9.96758292153895
CDCA4	6.4646149214854
C2orf44	4.17244719501052
C9orf16	7.52506887338623
ERBB2IP	8.29840971070207
EMX2	8.18704890821003
FUS	7.06332084973792
NIPSNAP3B	3.68048991002552
TF	3.49054451765666
CXorf56	5.31394130516931
CLCN4	3.43813865042085
PWP2	5.72047755677592
MMP15	3.87931653573583
MTMR14	6.0749389661043
NPR1	6.17837064550202
DNAL4	5.32901642572872
ELAC2	4.33513707176851
ASS1	11.2946057457920
IPP	5.14350793388413
TMEM59	10.1958994654426
POLR2J	8.07497651939038
SEC23IP	6.20778932479428
RGS4	4.35212602142167
UQCRC1	8.17380780265517
SNX6	7.8601339864807
DDX18	7.37060054619916
POLG	4.51630262524483
ADAM23	3.90061477885435
ZNHIT2	4.48823659526146
TFR2	3.12126379368999
NCDN	4.20703935085666
RAG1	3.23442598946353
POMT1	5.05732876158234
CYP1A1	3.15279590476778
SNAPC1	6.2059155222784
GNA11	5.50941802892965
CCDC52	2.67811008475593
CAPN1	6.24999460299362
DDHD2	6.31346087428786
UPF3A	6.11041942762033
LAGE3	6.5929797983192
GNRHR	3.06690100761207
UNC13B	5.93579595831433
TTLL4	3.98652598217539
PPBP	2.94086297438775
HTR3A	4.55511404231691
SDC2	7.39770465884332
ANKRD49	5.88707732119746
BTF3	10.6732175125894
COX7A2	10.2941752165572
SARS	9.14574592015587
C13orf18	3.84906734975684
CACNB1	3.88406941524605
QKI	6.07256001511056
SETMAR	5.84580376104542
LAMB4	3.19280208955837
MAN2B1	6.38292028348553
EML3	4.39248343381258
ACADL	3.13445358257971
OFD1	7.12461862705292
CGA	3.18688982306716
EIF3EIP	10.4520962973183
PEX16	5.36706542143709
GNG12	8.39198665403649
HABP4	5.13759908040001
CNTN2	3.55034602023741
ASNSD1	7.17031416479776
FUT4	3.90135204270122
DBH	3.38055935582499
CD53	6.92582939916212
HIST1H2BJ	3.39870429488856
TFAP2B	3.17375245767555
ACF	3.55788878099434
TMEM11	5.87734105692042
CDH8	3.32476906334817
C3orf32	3.62666119586023
AGPS	4.49816115371747
C4orf18	3.54796038052629
PCCB	8.50913939386266
IPO13	4.44988854690279
PECI	7.77274577313182
UNG	7.70159825715469
C6orf105	3.67566258878228
GSTP1	8.69639908744024
SUV420H1	7.41592856712585
ARHGAP15	4.03132849238985
LTBR	6.61667570487326
TDRKH	3.07007818591649
PSG4	3.41392150228547
SLC9A3R1	5.63873937944581
NBPF3	8.92644232356202
SLC9A3	3.33973734772675
OSBP	6.79515036444046
PRR5	4.60917264981117
CHMP7	5.42134448551299
ADRA1A	3.11229282033979
ASAH1	7.00372651859958
FKBP4	6.4972417771027
ZNF350	4.12654111268846
DOM3Z	4.63626516486776
GIPR	3.59534957494122
AHI1	3.92368600928484
BST1	4.836387025438
NCR2	3.58843237416767
NADSYN1	4.86722990317567
UBE2W	6.47052656812794
RGS14	3.56043779675902
KRT15	3.61515319639712
SCN11A	3.61966800488794
GFI1	3.68085943541763
FHL1	7.00756285748776
SMC6	6.91616985855387
GATA1	3.8748681562843
OSGEP	4.15621503716879
ARMC6	4.66243640415441
HK3	3.36673201258429
PSMD5	7.41151913405719
RSU1	7.73000693126719
RPL4	11.6801124543640
MAD2L1	7.79713854197805
RBPMS	5.34234884747862
EIF4A3	9.64749883023222
E4F1	4.40305611549316
DLEC1	3.37185373204139
PRPF3	4.91465109796633
EMR1	4.17627832433332
CHMP2B	7.84579572295602
CAMSAP1	4.62584604647594
RPS21	9.13153923657481
XCR1	3.17895656581754
ARID5A	4.35440422686656
RBM6	5.38977875759006
UBE2N	8.5058384425769
KLF4	5.57132630580835
MGC4172	3.58771057228827
LMO4	7.65541291118921
KLKB1	3.34910166485533
HDAC3	5.68994552117101
HP	7.82730548508036
SCHIP1	6.68571251793166
BTK	3.91810337988566
KRCC1	7.80868810504023
PRND	3.1794660136525
C6orf27	3.1819109544094
PIGL	3.87564981149392
CLCA1	3.70697136360173
C1orf112	4.48537532973169
OLFML2A	5.97980231327639
HUS1	4.72923030266664
SFRS6	6.93253043603116
CXCR7	7.09052920753241
UIMC1	5.61683507864233
FXYD2	3.2651382826618
GOT2	7.70477974082398
ZNF667	3.76898064024856
TFEC	3.92111488975352
ATP7B	4.18381466054646
RAB38	3.63629315893791
POLD2	6.62827119938413
PPM1H	6.29440760611226
DCX	3.27647360096740
NFYC	5.24192352402278
ZNF228	3.5885552127048
KIN	6.08269140440575
PLSCR4	4.99840570014617
HIST1H4I	3.75129182348533
PPARGC1A	3.09880589273686
HIG2	7.60002778584745
KCNK10	3.73897985843685
EXOC1	8.21421860994357
OR6A2	4.01065819793529
ETFA	8.93911851027688
PDAP1	5.42561225697679
C19orf6	3.31801548591393
POLRMT	3.88696284293212
ZNF146	7.58616851212538
MIA2	3.37058697791371
LY6G6E	3.29448964176475
EIF4E2	7.71533866411088
NENF	4.63396768981451
HOXB5	4.49898685074297
ZNF324	4.12584272458408
CUGBP1	4.76690948700343
ENTPD7	4.84461488139033
TTC13	6.19834236927934
GJB5	3.41222365757047
PRSS22	3.97737181936609
CYP3A5	3.58049964928347
MBOAT5	4.27872068785874
CUL4B	5.29101594451912
CENPJ	3.51116304651036
KIAA0664	6.08485898212268
PITX1	3.37414083022078
PDGFRB	6.61683496649245
RDX	5.44294045946218
CELSR3	3.7611910542318
JUND	6.58030779930533
ITSN1	4.69118654557304
CHRNB1	3.6497611723991
EHBP1L1	3.73516460326441
C19orf2	7.35015604711614
FETUB	2.99601525351223
CAMK2B	3.47992121932650
DCTN1	6.2431595981593
TNKS2	7.27497624948454
MRTO4	7.12643287836773
C1QBP	6.07271733849837
TTC3	8.43161861917706
NDUFB8	8.79359497502452
CADPS2	5.85958577972587
EDG2	6.03557655919361
MYF5	3.01573133551747
SEMA3G	3.97511360957407
IL23A	4.18739813903581
GJA9	3.2634051814437
R3HDM2	6.86345440249082
C5	3.59530870846813
SLC2A10	6.35472704727845
TRIM45	4.66258960722293
TSP50	5.18799082225078
PAQR3	4.47909082754197
ANKRD26	3.53340578330405
TCP1	8.12685269396828
TMED7	6.99377561052724
CMA1	2.78707336788309
PTCRA	4.06304084226517
HCRTR1	3.21697300771555
FST	4.11924337417663
PAWR	4.27482898756409
LDLR	5.50264949236038
ASTN2	4.29148381266969
SCRN1	6.53439348790944
GPATCH8	6.31005466774754
KIF4A	6.12872706191009
TANC2	4.44889957528326
ZMYM5	3.57512764874455
PGM1	9.3383067184207
ZNF586	4.77482807099067
POLR3G	3.49119314352138
CPD	5.95309591199208
SNCAIP	4.46417665683669
DCT	3.45237322279198
HLA-DOA	3.34013302883891
TANK	6.18176616088149
RCAN1	5.02299422304346
UPK1B	6.5568069075192
DNAJB4	5.76714677963634
UGT1A8	3.03785590971957
LIMD2	3.058923847616
HIST1H4L	3.50998769792266
PECR	4.57759086801246
HSPA2	7.5595307849101
SERP1	9.42333471661263
TACR2	3.87645849177104
NUP85	6.81458803962309
CD177	3.36582755321073
GPR135	3.16426263049853
PIGG	7.26808362683982
LGR5	4.02691512064467
JAK2	3.53370662076739
DPYSL4	3.40679797401561
TM9SF4	5.97539485459203
PTHR1	3.39681458271881
SIRPG	3.20530987184034
ZNF264	4.40037876388967
BICD1	5.37049731760414
RAB5A	8.1566307507811
FLJ13224	3.09708887793709
METTL5	8.49890166135632
HERC6	4.89230693379051
CASP1	5.2281284668094
USP9Y	2.73246515686462
LRP1B	3.06988862408625
XAF1	5.58781836783151
PLA2G4C	3.80257385124729
APOA2	3.13042319452972
SPAG6	3.23533529224587
KALRN	3.32600121783604
SECTM1	5.66702445910951
THOC7	8.1680983835013
IFNAR1	3.88127372097603
TCTA	5.47835118900892
NY-REN-7	3.0888965852977
TALDO1	8.86212132471732
B2M	11.7916037924568
LPPR4	5.90999852637726
SQLE	6.19556670410285
SEPHS1	6.62149958137246
EIF5A	6.17940526605314
FAM49A	4.75476173277567
YTHDC2	4.12229830330570
EHD2	5.16258171809644
NCF1	3.574108651922
SPG7	5.43171017061122
ZNF614	3.43514590392707
HOXA5	5.23185442320013
NUP133	7.78350486165322
FGF12	3.72603548797928
SLMO2	7.73956720193987
INPP5B	4.45307064333556
PPID	6.996743188889
SNTA1	3.90244862989472
IL20RA	3.78793841849579
UBE2J1	6.96228054703596
CACNG2	2.90237925500284
GCM1	3.20815486091267
ELF1	6.73283009397925
TLR5	4.96664758284968
TCFL5	5.57987086584104
C1orf107	5.93915761798819
C19orf22	6.70007559815262
SAFB2	5.53309905936824
MAP3K7IP1	3.70974759751104
NCK2	7.530847081187
OXA1L	7.99306941913386
KIAA0652	6.058132637106
KLRG1	3.11767290191307
FRAG1	5.40379754227628
ZSCAN12	3.05640602473673
PSMD12	7.9465283998253
E2F4	5.04262208969482
CLEC4M	3.4369111453404
KIAA0999	4.93136621715441
CLDN10	7.86733841608698
MGC13053	4.17502546469319
TAC1	3.43880124171007
GYPA	3.23920270033978
HPCAL4	3.20914900790205
TRAIP	3.67855017407376
MEX3D	4.56946278268765
KIAA0232	7.70991688689229
ERCC8	5.09763144082608
NFAT5	5.16427199242198
GPX4	9.32146779589113
CSPG4LYP1	3.07044953694211
KIAA0368	6.24878101901048
FBXO3	5.7727598657244
DVL1	5.16480690241316
CMKLR1	3.58931751561474
GPR157	3.22048431470589
TYMS	8.27579771220771
OR52A1	3.15698603387807
PEF1	6.74830537144998
ZNF750	3.89324773382904
ALG9	5.82544339913384
MCM5	5.16912999327768
SDK2	3.58027260103611
BAIAP3	3.72988177380069
RABGGTB	6.89715284796578
KCNK7	3.36611153366628
PTP4A3	4.8530667884398
ANKRD40	3.96008361944249
CALCOCO2	7.65635557413009
TMSL8	5.73527401339426
SNCA	4.20765172223817
ZNF551	3.82549085644539
HBQ1	3.25228111450824
ARHGAP26	3.61357568879704
GEMIN6	7.06785036735601
HRAS	5.3271961309921
KLRC4	2.78278100327449
BSDC1	6.09727297029142
DSC1	4.1454712011899
RNF43	4.22435208511629
NDUFAF1	5.80461307687875
MAP2K4	5.73528176167241
FOLR2	5.26181946758348
LYZL6	3.53492548718011
EPB41L3	4.33810170217391
TEKT2	3.53021997447655
CDKN2B	3.55189515398083
WSB1	5.76659360895635
ZNF480	3.53233880170730
MAP3K6	3.85930927562192
PROS1	6.5167831589781
PSMB8	6.59081156728255
HN1	8.47998090228382
MAS1	3.26649418523902
APOL1	5.07491610710374
CSHL1	3.28449555899838
ZBTB7C	3.25550465182629
AHCTF1	6.07149313241816
SAE2	8.59527250822983
ITGA2	4.30825541702158
AP2S1	8.60438864654378
P15RS	7.19983960991173
MME	5.39840565113959
VAT1	6.99739960193725
MAST4	5.76806112313693
TUFM	9.10850611184544
KRT33B	3.30305048614872
THEG	3.74127810815537
KCTD2	5.42161363780115
WDR26	9.46746363506829
MFI2	3.50535618744630
KRT34	2.98397029035292
NR4A3	4.36545754744803
SGSM3	4.00447389189339
ARSA	4.30499406090529
TOMM22	5.69075530246577
SOCS3	3.96060979098299
UNKL	3.68756876166545
POP4	8.4128620852534
BHLHB3	9.41895921604145
MALL	5.87770445238069
SOX15	3.91482269516352
CCNA2	6.4853055497351
PARK2	3.18667526451282
GPR124	4.83285873108656
TMEM132A	5.88767216433598
CGRRF1	6.90550223417243
RUVBL2	7.6650894068631
MCAT	6.05793224715762
WNT10B	3.37884848470661
ISCA1	7.2116619766291
RPAP1	3.883075890991
C12orf48	5.20263875718462
RAI16	4.97719501070948
RPL27	9.01237919116243
EPN1	3.66227470837673
MAGI1	2.98485553886832
GBX2	3.06361479087835
SLC35A1	8.19177899287046
GAL	3.91374679666702
SLC14A2	3.43546552620978
RDH11	7.39769330129563
ZNF518	4.07262968434053
PCYT1B	3.24014991547083
AUH	6.33314060612262
EIF3H	10.8107566562909
KIF1B	6.21217114202537
MBD2	4.67585907098915
AMOTL2	8.45507030728796
C6orf120	7.14600970684857
PIGT	7.3780828729491
PSRC1	4.91218390076019
PLA2G10	3.77212062817484
ALAS1	6.92615444806022
FOXO1	6.97273066933726
C17orf62	7.04017883254256
KIF5C	5.55636560401637
DUSP10	6.39626584675143
CRLF3	6.7158076499631
CLCNKB	3.31920779319768
PSMA5	9.11411182302416
FARS2	6.57641214786732
CCDC28A	5.96705462471711
AMPD3	4.35362122185512
PIAS1	6.16506461955628
ADCYAP1R1	3.46832647666348
TMEM134	7.0943620442554
CDH20	3.03204253103954
FBXO7	7.5691327960198
FLJ14213	4.148411877672
ZNF3	4.77914983969159
LRRFIP1	7.14740493751607
TMEM49	9.33247354705815
CNOT2	7.72935302700984
CBX2	3.16791867147996
ZC3H14	6.92000431860678
ALDH5A1	7.17137107096995
HNT	5.23920619727966
SERPINA4	2.87277857025036
FLJ20920	6.21133104899844
CRTAP	5.8061022463989
DDX50	8.6195470036292
STYXL1	6.83871026819576
TK2	4.34987525073335
BLVRB	6.23627906307778
STMN1	6.57656565276723
GUCA2A	3.88333193481276
DPP6	3.16681449744431
GALNT10	5.1834185209312
STK39	4.97857239185036
MMP24	4.02456632959609
CKS2	9.7742500848175
RHO	3.82482369047225
BANF1	8.97650381641702
CR1	2.87864911432364
RPS6KA2	5.68451022065101
HMBS	5.73063815252696
C20orf112	3.75872674924068
SLC25A24	7.57960539693179
MRPL22	7.53865868024872
SLC25A15	4.91704030938559
GADD45B	6.59102143544188
TDP1	6.54363674774439
ZNF287	3.42282330404134
DAAM2	5.90823271994652
C11orf57	5.14232725621517
RFK	7.41533082886356
ZFYVE9	4.32275351302676
TCTN3	7.20747106172716
STCH	6.260348605385
LOC283871	3.13344578634868
NDUFB3	7.6210166888205
DEFB4	3.95659754105095
FPR1	4.09891493490116
FMNL1	4.1205864164109
SEPT7	9.76759629567512
PTCD2	4.88719950812115
GNLY	3.32965990449406
GRAMD1C	3.96661211742985
ZNF165	4.97790717983095
TR2IT1	4.28082782079075
ARMCX3	7.45513102718807
NDE1	5.6109339242669
MAGEF1	7.64135292374568
ITGA10	3.64546351072349
ARHGDIB	7.67844013746396
FSHB	3.69629985031569
ANXA2	11.5838511795311
HLCS	4.45758979130794
MCF2L	4.21093199310894
AK1	5.97541838396037
FH	6.87555110834523
LGALS2	3.59423791316477
SYNPO2L	2.82615334888024
KIAA1045	3.30980064333152
C1orf183	4.38154123496689
MAGEA8	2.90123408738456
DGCR8	4.41310841359521
GSR	4.50283932908815
NEU2	3.42797019814038
HIST1H4B	3.50614641519099
CACNA1C	3.15483355723558
FAM20B	6.47692959409915
HES2	3.01931975103774
PDCD6	9.0182141045312
INTS7	5.05661043017097
AMPH	4.689884113579
UCKL1	5.25709760570358
ASB4	3.06191993908639
C10orf97	4.56297195575576
ALDH1L1	3.76229960824925
CCL23	3.16471454256499
OBSL1	4.15223593916308
SLC12A7	6.51179969614524
THAP4	5.42112460630443
RBM4B	4.57347326237546
OGFRL1	3.81555226183175
KIAA0831	6.41238144952893
C12orf11	7.4092041954068
PPP1R15A	4.42033908645854
KIAA0240	5.55647576713573
CD1B	3.2207610546598
FCGR2A	5.40522185340033
MDC1	5.02216950604929
MAN1A1	4.07389132532791
KRT9	3.32883500621028
HTR1A	3.04653986697065
OCEL1	4.7476270357166
ATP11B	5.86922303224832
NLGN4X	6.04646209854117
FBXO34	7.96214928472226
ALOX12	3.53554616222771
RB1CC1	7.66232697895382
PCDH12	4.72363501191885
RPE	4.51270707259168
EIF4E	6.38122449183686
CSDC2	3.77935156044352
ABHD5	4.73039654009426
TMBIM1	6.42330444993512
PET112L	5.13906306347875
P2RXL1	2.93834232583777
F2RL2	3.09729596008829
TRMT1	4.7369491525311
IMPG2	3.45117526037485
LRRC32	6.36496472648303
BGLAP	4.90315019612695
HTR4	3.13738410030841
MRAS	5.70930914030679
TRAF6	4.90643648995012
AXL	5.20438890342048
ATP2C2	3.4646989194697
LMNB1	4.8685893546769
TELO2	4.04245226508516
PNPLA3	3.43017993789529
CSNK1E	6.45177857834181
SRP14	10.2851456508523
KCNQ4	3.36189947785187
PIK3C2B	5.80452101126861
C15orf15	8.223237984173
TUBB2B	3.57964371860773
USP15	5.76732613807221
C12orf41	7.53900375949196
CEND1	3.96211697488339
RNF31	4.20308343994022
TCEAL2	4.54555229014699
PTGER2	5.92692509421799
UBN1	5.78114015940196
SLC5A7	3.31620832328152
SLC31A1	6.18588520247343
ADAM29	3.37726375971805
ST7L	4.04073619924984
GFOD1	5.33134013689477
CTNNA1	9.07605893997864
HRBL	3.53841476657297
CBX4	3.55146138111559
NTRK2	3.84900834496885
FOXN3	5.73852731415144
MFGE8	5.97757594351756
PFKFB2	3.79394973356488
TAS2R4	3.59842194348819
SH3TC2	3.12213523354929
IL10	3.36719996342862
PXMP4	5.23551600306577
RNF167	5.77759154119222
PRMT5	7.73890442707135
TSKU	6.0173344825318
ATPIF1	7.91343957576953
ETV3	2.99065115249977
PAK7	2.97402459122474
PDLIM1	9.75594367495719
CEP63	5.3697114207338
WDFY3	4.62209729898409
RNF126	4.68634246813880
DPM1	8.90394848298633
CLIC4	6.98175566052228
ACR	3.98273042947724
KLK7	8.74574253048877
ALOX5AP	6.15474380097813
LRP1	5.24845241761358
TNK1	3.88488382214201
TAS2R9	2.91566040943289
ZNF16	5.10236229247568
POLR1B	4.78816958871529
SLC8A2	3.58222090169916
OLFM4	2.91964060542834
TACC1	5.61461628251938
SAMHD1	5.31144137112811
ATP13A2	4.47707663540614
KRT4	3.44613133667842
PAX6	3.5223729614351
SCG2	4.60268844559669
SLC17A6	3.15099516387695
TUBB4	3.89437927098829
PADI4	3.30208538806114
FMO3	3.02367906886221
NLK	3.91148598339042
POU4F3	2.94577092494987
MDM2	3.57965361533163
CAPNS1	9.14215630498773
SDF4	6.77679223653703
ITGBL1	3.27556273154331
TAP2	4.07077641709358
OR2C1	3.29782195225918
KLHDC3	6.3294636471986
EFHD2	5.47664325302042
GALR3	3.50777262625143
NBEA	4.03945726387715
ABCA6	3.22178313014469
ABBA-1	3.83666892042212
GNAI1	6.0428232817724
CLDN3	8.72431431017229
AKT2	3.31326683005803
EGFR	4.39088345609486
VPS4B	7.9597903544103
RBM16	7.09883977859249
GALNT6	6.11210777050629
ZDHHC3	5.24657679942947
SLC25A4	7.77284381445909
CYB5B	5.30833097460146
NDRG1	9.17210150001068
SESN1	4.77102604784263
GBE1	7.22192764935746
MRPL46	6.10364830904737
CLASP1	5.94273310529273
FARP2	4.02103112691893
ACOT11	3.25305051392650
LDHAL6B	2.83715389742993
MAPKAPK3	4.89313050305627
NCAM2	3.18750038483097
AFAP1	4.62097945052224
PRKD2	5.42835889469041
OR2H2	3.27966767760928
ZFP36L1	7.27838493974347
DZIP1	4.67908487118902
GPR161	4.25606367469323
RNF146	5.05130255349703
NKX3-1	3.82973657225241
CCNB2	7.30367443721203
ZNF10	3.46550176318325
WDR74	5.45156995470024
FAM134A	7.51158521870553
PCNP	8.3409134742693
PURA	5.15128013804507
DNPEP	6.33249662958549
ERBB2	4.72357095979264
CREB1	5.38520743254535
NEO1	7.08549661031364
DDX3Y	3.09006685648047
RPS3A	12.8387901773780
MXRA7	9.74469846436568
LGALS3	10.3936703735446
GLT8D1	7.15205687141765
TMPRSS3	7.01723167207506
UPB1	3.12842957337278
LAT	3.68781434375431
CLDN14	3.57362095561230
DHX38	4.84838931759175
KCNA3	3.31804652652658
BTBD1	8.71467524649326
TARS2	5.47252500600085
SKIV2L2	8.3366279114109
ABCF1	8.14175463794309
CDT1	3.16333043130038
ZHX2	6.61418063015325
FCF1	4.47030512092016
LRRC49	4.29550047093183
GUCY1B2	3.79106210863681
CD28	3.19634713058630
SMARCA4	6.70727002092075
SEPT2	9.16352115741782
SOHLH2	3.25315571508865
MCOLN3	3.88976675870228
LRP8	5.11943938495264
TAGLN3	4.209914986167
MASP2	3.53072280069933
GPATCH3	3.93170029940089
TTRAP	8.95392652760208
AGL	7.42371722756014
NFE2L3	4.20122206098232
PSD4	3.51373301657191
PALMD	6.0339764326942
CCNB1IP1	7.83976402131383
TMEM43	7.55824739543925
OBFC1	6.82342934380877
STAT5B	4.18947983619522
C14orf79	4.26782481712563
ENPEP	4.85107655911103
SSB	7.90964619710475
SCT	3.03280883762632
TIMM23	7.69397107306259
SKI	3.53254165552497
SLC22A13	2.9290464285923
AKAP3	3.32400428824621
OAS2	4.57395673388773
KIAA0423	6.25605733810594
SEC61G	9.76953662939195
CAPN11	3.09932742192751
TMEM50B	5.95230374862501
DEGS1	7.6908445871882
ARHGEF4	3.48734190907624
DBNDD1	3.94873179430921
TBL1XR1	5.16857128346641
FAIM	5.90246601909936
SP140	3.16502090292618
G6PD	4.96034801082053
NUDC	6.9732435768319
GABRP	3.16901144616440
SCARA3	4.80079723110808
TACSTD2	5.55620864797267
EIF3J	6.9173651588926
PPP2R2A	7.58312868860637
CPA3	4.84091139246243
PVALB	3.34279114203246
BCAT2	5.79708054192741
MFN1	6.2023982785299
F10	3.77668281826751
