Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H03_516288
EMX2	7.20380993831051
FUS	6.12985840527668
NIPSNAP3B	3.86518794334948
TF	3.55271752115356
CXorf56	5.05360062907494
CLCN4	3.47849092618951
PWP2	5.93362411688245
MMP15	4.64645609455326
MTMR14	6.36409871096919
NPR1	5.86978961258058
DNAL4	6.25524544869054
ELAC2	4.25258444833998
ASS1	11.2050904267287
IPP	5.20611560993101
TMEM59	9.83251872524507
POLR2J	8.4133627063903
SEC23IP	5.81635987858308
RGS4	5.16255544309613
UQCRC1	9.80923626607672
SNX6	8.31563302409807
DDX18	6.96805511108532
POLG	4.79843907052955
ADAM23	3.91565357180154
ZNHIT2	4.47651334888084
TFR2	3.31797064829434
NCDN	4.24051986398869
RAG1	3.28954867415749
POMT1	4.42892430527195
CYP1A1	3.25551632135554
SNAPC1	5.41412234737252
GNA11	5.2346525649801
CCDC52	2.92476983429144
CAPN1	6.88185210883017
DDHD2	6.31636329982805
UPF3A	6.62415980215606
LAGE3	5.93060822638335
GNRHR	3.20535760530988
UNC13B	5.1957861009527
TTLL4	3.80780652694666
PPBP	2.99899664836037
HTR3A	7.73101857639983
SDC2	5.95072114109837
ANKRD49	7.47403638284506
BTF3	10.0134920428476
COX7A2	10.9670877039215
SARS	8.61480003040232
C13orf18	4.20541995477568
CACNB1	3.95519909776546
QKI	5.7973813052795
SETMAR	5.8000649116171
LAMB4	3.32549459304428
MAN2B1	6.87067532503089
EML3	5.16322461503532
ACADL	3.29764580189686
OFD1	7.1814085874915
CGA	3.44518197667527
EIF3EIP	10.9133497252589
PEX16	5.22017061190458
GNG12	7.78837672401089
HABP4	4.47072154758885
CNTN2	3.43531532654689
ASNSD1	7.07272911253175
FUT4	3.92086155890882
DBH	3.61297937725174
CD53	8.30431775657013
HIST1H2BJ	3.13204796949255
TFAP2B	3.35007441805033
ACF	3.58480266265695
TMEM11	5.96711356851567
CDH8	3.28042955159481
C3orf32	3.44865726705827
AGPS	5.04307068451610
C4orf18	3.62621334410427
PCCB	8.1199269214513
IPO13	5.04178897279054
PECI	6.81871186523523
UNG	7.6309108670678
C6orf105	4.29818551791754
GSTP1	8.36314259156383
SUV420H1	6.85975722925473
ARHGAP15	4.37752021281667
LTBR	6.13860241823641
TDRKH	3.10869146469780
PSG4	3.4475745102899
SLC9A3R1	7.10244046939878
NBPF3	9.0356992109984
SLC9A3	3.61765925688085
OSBP	6.30132049269489
PRR5	4.31443139565698
CHMP7	5.28155073891828
ADRA1A	3.09488244446228
ASAH1	7.18340231565718
FKBP4	7.00472367313406
ZNF350	4.28127947479271
DOM3Z	5.57925562144149
GIPR	3.66620482020703
AHI1	4.41263948812975
BST1	4.52316266177562
NCR2	3.5770033576624
NADSYN1	5.75846682009504
UBE2W	6.53677556822428
RGS14	4.23390648559926
KRT15	4.15165516498806
SCN11A	3.69826898777029
GFI1	3.58339465784674
FHL1	4.78183293216109
SMC6	6.80633740878768
GATA1	3.60009677033984
OSGEP	4.84013287410318
ARMC6	4.71345238432506
HK3	3.59223539965761
PSMD5	7.00737431120918
RSU1	7.5349333214545
RPL4	11.5634935221863
MAD2L1	6.98345439827842
RBPMS	5.26126754980857
EIF4A3	9.29673126528037
E4F1	4.92164148298613
DLEC1	3.30454447986303
PRPF3	5.45359066190602
EMR1	3.86664854604239
CHMP2B	7.23649819480534
CAMSAP1	3.94180380426738
RPS21	9.8366120065355
XCR1	3.53085327112296
ARID5A	3.85235481728672
RBM6	5.84560987749711
UBE2N	7.76118506741165
KLF4	4.39708939486134
MGC4172	4.55938199219486
LMO4	7.1809690056384
KLKB1	3.05433751982039
HDAC3	7.34175022507154
HP	8.7228020081753
SCHIP1	5.12326243993057
BTK	4.61461639484186
KRCC1	8.76013445246594
PRND	3.29484381395728
C6orf27	3.50199883289569
PIGL	3.38147113232987
CLCA1	3.76973586554247
C1orf112	4.44168157986345
OLFML2A	5.11660112272198
HUS1	4.96759259550113
SFRS6	6.94626190970546
CXCR7	6.15610530212428
UIMC1	6.94121949617147
FXYD2	3.47187425483466
GOT2	8.13183953783333
ZNF667	3.52355956325293
TFEC	4.79778252236218
ATP7B	4.08551557434225
RAB38	4.7335335224774
POLD2	6.892977421996
PPM1H	4.8074184068279
DCX	3.33521137088449
NFYC	5.49066606542187
ZNF228	3.18135156165816
KIN	5.35359403308858
PLSCR4	5.7285563257244
HIST1H4I	3.80618683452466
PPARGC1A	2.93825051268407
HIG2	7.66088705274821
KCNK10	3.95802349119324
EXOC1	8.12089849546581
OR6A2	3.79650635420603
ETFA	8.36299202488227
PDAP1	5.31710770105344
C19orf6	3.47122060473845
POLRMT	4.09057427156498
ZNF146	7.97846878909437
MIA2	3.30699688493126
LY6G6E	3.24314274245779
EIF4E2	7.80341665234012
NENF	4.78912883313436
HOXB5	3.93234137633943
ZNF324	4.22010461491331
CUGBP1	4.70636142604446
ENTPD7	4.13250898617239
TTC13	5.44938444753384
GJB5	3.19174360726771
PRSS22	4.74676698337109
CYP3A5	3.70064618838248
MBOAT5	4.34754959814558
CUL4B	5.59028653481363
CENPJ	3.81336472824708
KIAA0664	5.58824008912696
PITX1	3.61406287583225
PDGFRB	5.89323810385611
RDX	6.70203948660254
CELSR3	3.85652022988825
JUND	6.11104586077371
ITSN1	4.77688659058281
CHRNB1	3.62445680264446
EHBP1L1	3.6978862956414
C19orf2	6.91367421992029
FETUB	3.09059656078123
CAMK2B	3.26519366517908
DCTN1	6.20960076117556
TNKS2	6.56127290986461
MRTO4	7.84937894667044
C1QBP	6.03683446158768
TTC3	7.71043924547262
NDUFB8	8.87757855679443
CADPS2	6.12427042972424
EDG2	4.74319742452464
MYF5	3.15296034080509
SEMA3G	3.4302677517001
IL23A	3.45418644309028
GJA9	3.44464160560301
R3HDM2	7.58637859857601
C5	4.06165086519262
SLC2A10	6.65675227767964
TRIM45	4.71569811488152
TSP50	3.92130842307364
PAQR3	4.85889873469491
ANKRD26	3.21625784672253
TCP1	8.60665201702685
TMED7	7.54168486905993
CMA1	3.24075945731285
PTCRA	4.25215649959832
HCRTR1	3.451931097212
FST	4.46870581938244
PAWR	3.95700804807853
LDLR	5.19592949427865
ASTN2	3.5471912033655
SCRN1	7.1760528959669
GPATCH8	6.40976033185655
KIF4A	5.80315696436909
TANC2	4.780597335047
ZMYM5	3.60726156138527
PGM1	9.14512333534827
ZNF586	5.0286296550991
POLR3G	3.57475357667919
CPD	6.54572973168744
SNCAIP	4.57637743112122
DCT	3.3069796466625
HLA-DOA	3.86381885515737
TANK	6.4931018377183
RCAN1	4.8928476654386
UPK1B	3.98633701011494
DNAJB4	4.96952309912397
UGT1A8	3.12309600495043
LIMD2	3.68531514331938
HIST1H4L	3.66172287202418
PECR	4.08145596886158
HSPA2	5.05112345603461
SERP1	9.03892869875925
TACR2	3.41582801589272
NUP85	6.85904011428555
CD177	3.33895028285434
GPR135	3.26134661311415
PIGG	7.23736198825772
LGR5	3.49689789567877
JAK2	3.87499081893987
DPYSL4	3.30143046613152
TM9SF4	6.2036674754858
PTHR1	3.56251506648571
SIRPG	3.26359229566268
ZNF264	5.56139120663653
BICD1	5.63831713965214
RAB5A	7.46303599630691
FLJ13224	3.27921877821833
METTL5	9.02252477966924
HERC6	6.36692033137389
CASP1	6.86860065765104
USP9Y	2.83668182444289
LRP1B	2.95364852487847
XAF1	6.4243764778615
PLA2G4C	4.35393385584749
APOA2	3.21093154734072
SPAG6	3.19750258139777
KALRN	3.48592264165089
SECTM1	6.11819637137003
THOC7	8.51411662424683
IFNAR1	4.15402153105726
TCTA	6.711679575315
NY-REN-7	3.24105270846787
TALDO1	10.0153347370780
B2M	12.1180529631156
LPPR4	5.20997907192944
SQLE	6.5052891847185
SEPHS1	6.01756590670126
EIF5A	6.21372722157219
FAM49A	4.29463547140776
YTHDC2	5.04166466551447
EHD2	4.88147575367303
NCF1	3.87523414403053
SPG7	5.53448195039283
ZNF614	3.35767106203617
HOXA5	4.74810929719837
NUP133	7.2400602166934
FGF12	4.24334863008128
SLMO2	7.8270823438738
INPP5B	4.59067487394114
PPID	6.06036032680636
SNTA1	3.78807756330272
IL20RA	4.1480358513712
UBE2J1	5.29391908186874
CACNG2	3.05502999978254
GCM1	3.17007587966491
ELF1	6.35957612018389
TLR5	5.33496555571154
TCFL5	6.97456994707964
C1orf107	5.70095250572213
C19orf22	7.28952545698963
SAFB2	5.80706586397248
MAP3K7IP1	3.97583756225034
NCK2	7.46896988345447
OXA1L	8.74778128680245
KIAA0652	5.75248957555367
KLRG1	3.37502683304472
FRAG1	6.39000963456823
ZSCAN12	2.93073742778329
PSMD12	7.4919341781383
E2F4	5.33297486016041
CLEC4M	3.58300355016395
KIAA0999	5.23514871415864
CLDN10	9.5940757954388
MGC13053	4.43764287222723
TAC1	2.61008459834735
GYPA	3.30400797378874
HPCAL4	3.30495382848346
TRAIP	4.27202743912709
MEX3D	4.20665788386506
KIAA0232	6.87950893366667
ERCC8	4.42532540768925
NFAT5	4.67905447278843
GPX4	9.61349082163549
CSPG4LYP1	3.37882018004843
KIAA0368	5.85725112966315
FBXO3	6.11436906491105
DVL1	5.82558460188414
CMKLR1	3.70563523464982
GPR157	3.24263770661416
TYMS	7.13569316214394
OR52A1	3.13500561284093
PEF1	7.55008046522066
ZNF750	4.17431907155888
ALG9	6.24789912697521
MCM5	6.13346554153026
SDK2	3.6308322337435
BAIAP3	3.8811933294883
RABGGTB	6.92297386134002
KCNK7	3.44817593205193
PTP4A3	6.94031816793871
ANKRD40	3.99640081880334
CALCOCO2	7.63116250932502
TMSL8	3.68951188072583
SNCA	4.25835166665055
ZNF551	3.62892361744681
HBQ1	3.24463559712298
ARHGAP26	5.00519894379288
GEMIN6	7.00348891753607
HRAS	5.75610793523803
KLRC4	2.70250932741668
BSDC1	6.00771682437392
DSC1	3.44027001502051
RNF43	4.84463087491882
NDUFAF1	6.71142342311295
MAP2K4	4.81465717147851
FOLR2	5.88235488259998
LYZL6	3.55412824521003
EPB41L3	4.49321180719335
TEKT2	3.89568750784485
CDKN2B	3.27149864846675
WSB1	6.22086937467078
ZNF480	2.98935404503282
MAP3K6	4.41189057070701
PROS1	5.1567702210128
PSMB8	8.9614252295293
HN1	7.89962558126979
MAS1	3.54216540940800
APOL1	8.77152906353516
CSHL1	3.17004072201598
ZBTB7C	3.12723884794826
AHCTF1	5.60991827919403
SAE2	8.49380500902007
ITGA2	4.43657278194629
AP2S1	8.34488101710548
P15RS	7.34149031957312
MME	3.95489649818413
VAT1	7.26227467311501
MAST4	5.17051604205614
TUFM	9.6605016036988
KRT33B	3.27105361326071
THEG	3.75943788419491
KCTD2	5.10328508670583
WDR26	8.66006272134193
MFI2	3.31656990933021
KRT34	3.24388609512905
NR4A3	3.79172668891140
SGSM3	5.14981238423329
ARSA	4.52942888598329
TOMM22	7.05864562747016
SOCS3	3.66022270632325
UNKL	4.18343260574112
POP4	8.26067149401631
BHLHB3	9.08172608734995
MALL	4.68952766338653
SOX15	3.09470046263937
CCNA2	5.02846053600585
PARK2	3.38078695772172
GPR124	4.60323026895719
TMEM132A	4.60705167142059
CGRRF1	6.07282886090359
RUVBL2	7.53275458567628
MCAT	5.92600582715866
WNT10B	3.55437736338223
ISCA1	6.83282493687571
RPAP1	4.55929912842245
C12orf48	5.24867766963492
RAI16	4.95677724639285
RPL27	9.13976460488197
EPN1	3.48871296248524
MAGI1	2.95706244279207
GBX2	3.40922608236012
SLC35A1	6.51747272230566
GAL	3.61030328561276
SLC14A2	3.58666904940675
RDH11	6.98327842053872
ZNF518	3.92877587622109
PCYT1B	3.22218140776175
AUH	7.42459342748108
EIF3H	11.5541604561398
KIF1B	6.55878923642222
MBD2	4.53617333051265
AMOTL2	7.57146079400455
C6orf120	5.6533057394257
PIGT	8.67362071279957
PSRC1	5.80910307346221
PLA2G10	3.88767699794265
ALAS1	7.0526274163096
FOXO1	5.77087063373593
C17orf62	6.82653287390921
KIF5C	4.65690084977502
DUSP10	6.21091609395727
CRLF3	6.95484628056255
CLCNKB	3.14864042521583
PSMA5	9.43509311428572
FARS2	5.25690288252393
CCDC28A	5.94219535972887
AMPD3	4.93131355043774
PIAS1	6.8328462755981
ADCYAP1R1	3.5528165910897
TMEM134	6.50295887456663
CDH20	2.92480942348522
FBXO7	8.24625784523842
FLJ14213	3.52111683425204
ZNF3	5.54092746869226
LRRFIP1	7.70768982751198
TMEM49	9.26264730695016
CNOT2	6.92053395225131
CBX2	2.8624304935972
ZC3H14	5.94552733450379
ALDH5A1	6.05644290585197
HNT	4.74663353402591
SERPINA4	3.00046754505908
FLJ20920	6.01373209079177
CRTAP	5.61413422621049
DDX50	7.9179045917153
STYXL1	6.99161664493401
TK2	4.70894241245801
BLVRB	6.65645061398684
STMN1	5.93517134566576
GUCA2A	3.45569156192388
DPP6	2.93589610857916
GALNT10	5.21871044294214
STK39	4.4778296473677
MMP24	4.76069040936599
CKS2	10.0436921760198
RHO	3.73480676696696
BANF1	9.31765177813768
CR1	3.10175483521010
RPS6KA2	4.79463965574854
HMBS	6.9185568311492
C20orf112	3.82063251133757
SLC25A24	7.7682975196325
MRPL22	8.61033967393974
SLC25A15	4.59222844084885
GADD45B	5.4079025551347
TDP1	5.62590210552847
ZNF287	3.34201700363437
DAAM2	6.58022681899584
C11orf57	6.8586177360008
RFK	7.20948727834984
ZFYVE9	3.71521495127515
TCTN3	6.6564412303071
STCH	5.73783095765962
LOC283871	3.69244331839327
NDUFB3	7.7162643404715
DEFB4	3.48987539320527
FPR1	4.16472129331897
FMNL1	3.99270629788961
SEPT7	9.36272441600366
PTCD2	4.62494612875621
GNLY	3.61207263291448
GRAMD1C	5.21820845940962
ZNF165	4.88659284211243
TR2IT1	4.4969875905852
ARMCX3	7.27079376779108
NDE1	5.30864219122
MAGEF1	7.59384631587778
ITGA10	3.4838675517603
ARHGDIB	8.57211291866641
FSHB	3.62578920505349
ANXA2	11.3478905772076
HLCS	4.03624707380953
MCF2L	4.47705155294925
AK1	6.4878759667312
FH	6.82325420239355
LGALS2	3.68155359536053
SYNPO2L	2.8615981978441
KIAA1045	3.38540494167606
C1orf183	4.58900610288301
MAGEA8	3.03717357205975
DGCR8	4.5242132493957
GSR	5.27590879615091
NEU2	3.17777779722699
HIST1H4B	3.29269220315525
CACNA1C	3.19188077810576
FAM20B	5.60306587509704
HES2	3.25159841622545
PDCD6	8.81614451273423
INTS7	5.15044906424973
AMPH	3.90256216197689
UCKL1	5.99952516375911
ASB4	3.17051038804356
C10orf97	4.3165862048101
ALDH1L1	3.85509763166251
CCL23	3.34200777712211
OBSL1	4.64794440444924
SLC12A7	7.05223950645337
THAP4	6.63982070860446
RBM4B	5.37410394032956
OGFRL1	4.56960219588997
KIAA0831	6.08101460150127
C12orf11	7.42693691427494
PPP1R15A	4.41757068523778
KIAA0240	5.65791524713138
CD1B	3.16316625151026
FCGR2A	6.82243448737423
MDC1	5.40794999764699
MAN1A1	3.74366565940627
KRT9	3.28361079416103
HTR1A	3.20373736466711
OCEL1	5.06136723697294
ATP11B	5.70671764066864
NLGN4X	4.34924437277442
FBXO34	7.61068458518996
ALOX12	3.54395150236911
RB1CC1	6.99598628022248
PCDH12	4.75116052910022
RPE	4.49223449578666
EIF4E	6.10550685101318
CSDC2	3.6928822494545
ABHD5	5.15410731373708
TMBIM1	6.46508096134764
PET112L	4.97378660090459
P2RXL1	3.12486532771213
F2RL2	3.27405220229176
TRMT1	5.10415657074086
IMPG2	3.54091340179473
LRRC32	5.70840656552068
BGLAP	4.00591934953272
HTR4	3.35046525121186
MRAS	4.50168487187333
TRAF6	4.76373290257694
AXL	5.13964939625453
ATP2C2	3.71036367339173
LMNB1	6.20178157922652
TELO2	4.47354585446322
PNPLA3	4.06903323815036
CSNK1E	6.6148001427105
SRP14	10.6703439707976
KCNQ4	3.23534873311836
PIK3C2B	5.98810016320232
C15orf15	8.65292471263737
TUBB2B	2.94851570554895
USP15	5.13260013642403
C12orf41	7.34648424589723
CEND1	3.71841257260839
RNF31	4.712352558899
TCEAL2	3.84930076737236
PTGER2	4.67940589505322
UBN1	6.41884240906636
SLC5A7	3.27276090070443
SLC31A1	6.58850271595057
ADAM29	3.38776190290287
ST7L	4.43734138626265
GFOD1	5.40238431548678
CTNNA1	9.51449314708285
HRBL	4.02629682842874
CBX4	3.43554335426189
NTRK2	3.52894062714262
FOXN3	4.86798178371198
MFGE8	5.80676839114449
PFKFB2	3.80807402339609
TAS2R4	3.41818319861644
SH3TC2	3.07889431936917
IL10	3.29075221870705
PXMP4	6.28078917381586
RNF167	6.15190858588298
PRMT5	7.74172125400462
TSKU	6.28902837926461
ATPIF1	8.57344714290575
ETV3	3.34910652552755
PAK7	3.14001153872289
PDLIM1	9.80048523103616
CEP63	5.1557209321457
WDFY3	4.04587028835746
RNF126	4.97494133632737
DPM1	8.96085093667989
CLIC4	6.67240494670827
ACR	3.78615155117586
KLK7	9.06436007299367
ALOX5AP	7.70396755452118
LRP1	5.24801223504076
TNK1	4.17828082184665
TAS2R9	3.12040052883865
ZNF16	6.28561457975676
POLR1B	5.09351492547943
SLC8A2	3.63072071812138
OLFM4	2.80573855931912
TACC1	5.76794235487524
SAMHD1	7.66725861803329
ATP13A2	5.06048072476073
KRT4	3.51196204087804
PAX6	3.4725488038707
SCG2	5.67960938439678
SLC17A6	3.15340606465657
TUBB4	3.57962519083745
PADI4	2.99205665150045
FMO3	3.14805137234875
NLK	3.68843579998848
POU4F3	3.28390040816084
MDM2	3.63589421981749
CAPNS1	9.63584906247618
SDF4	6.90756836905438
ITGBL1	4.96106138708505
TAP2	4.51198483522114
OR2C1	3.52604366854040
KLHDC3	6.7990245488328
EFHD2	6.12793545898233
GALR3	3.4869258351323
NBEA	4.08716675791140
ABCA6	3.30965175951832
ABBA-1	3.86916522270942
GNAI1	4.46628685700928
CLDN3	8.38566021508428
AKT2	3.23579177352289
EGFR	4.01182696358468
VPS4B	7.03243826310145
RBM16	7.72759519546299
GALNT6	6.1276154532401
ZDHHC3	5.79737665426701
SLC25A4	5.98093934973508
CYB5B	5.43418355712142
NDRG1	9.19668421391789
SESN1	4.56068839311277
GBE1	7.51832454721465
MRPL46	6.22099126185187
CLASP1	5.06995776706896
FARP2	4.7110302318529
ACOT11	3.46721795600903
LDHAL6B	2.94983855229858
MAPKAPK3	5.78636017299102
NCAM2	2.98319229409839
AFAP1	4.40678240683961
PRKD2	5.61256808898195
OR2H2	3.32059619696778
ZFP36L1	6.73839258498257
DZIP1	4.52553478792656
GPR161	3.96817616720031
RNF146	4.62773725408148
NKX3-1	3.91978170175614
CCNB2	7.73225480516762
ZNF10	3.49958972611515
WDR74	5.69181719823437
FAM134A	6.83885469768784
PCNP	8.96136269649885
PURA	5.70453249196328
DNPEP	6.59431423776125
ERBB2	5.16229696992605
CREB1	4.82955087222536
NEO1	5.46833405952308
DDX3Y	3.27182645883002
RPS3A	12.3877527014565
MXRA7	9.63627401680637
LGALS3	10.9343968137935
GLT8D1	7.1522088560128
TMPRSS3	6.16426830904951
UPB1	3.24748354886577
LAT	3.98578627189578
CLDN14	3.54747317670311
DHX38	4.21799451641057
KCNA3	3.20229528939527
BTBD1	8.68708281304394
TARS2	5.63820841112714
SKIV2L2	7.9059813234927
ABCF1	7.90914469579669
CDT1	3.13163531466103
ZHX2	6.14587991800951
FCF1	4.60934401523254
LRRC49	3.81135822902012
GUCY1B2	3.33638846714007
CD28	3.39259400988383
SMARCA4	6.27373186809334
SEPT2	9.47902024934153
SOHLH2	3.18276774365048
MCOLN3	4.33103008739486
LRP8	4.8582464644711
TAGLN3	3.61107816988219
MASP2	3.63263428128218
GPATCH3	4.29182607967458
TTRAP	8.49164529574803
AGL	7.42936868383299
NFE2L3	4.72902300656806
PSD4	3.57761426203904
PALMD	4.55325441045673
CCNB1IP1	8.3070808490373
TMEM43	6.90197720138552
OBFC1	6.67303469280466
STAT5B	4.18087190946198
C14orf79	4.57403945321948
ENPEP	3.82216672244028
SSB	7.80042667413576
SCT	2.95860510506209
TIMM23	7.11910355377195
SKI	3.80879571181618
SLC22A13	2.93860104056638
AKAP3	3.54037722073112
OAS2	6.02156866087991
KIAA0423	5.88408264767526
SEC61G	9.33952451554446
CAPN11	3.32070223223424
TMEM50B	7.05183656018041
DEGS1	7.51880524831534
ARHGEF4	3.34243064353529
DBNDD1	4.17496041662707
TBL1XR1	6.16886565810081
FAIM	5.13510694164775
SP140	3.60349131327525
G6PD	5.31337492781679
NUDC	7.71919201529973
GABRP	4.89613447421443
SCARA3	4.93380562622446
TACSTD2	5.50581833669122
EIF3J	6.91126470006514
PPP2R2A	7.64458906244875
CPA3	4.61499756696624
PVALB	3.28334246082201
BCAT2	5.13619339061131
MFN1	6.8916541173419
F10	2.96254400662499
