Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B12_547248
CNGA3	2.80082655169692
CD38	6.7582902204712
ZDHHC6	7.9751197336887
NEFH	4.91077126234362
PGBD5	3.47567814811310
CTDSP2	8.06547858959076
RMND5B	6.11566569809273
ZNF257	4.07696153287309
DUSP4	3.34786557751713
FLJ22167	5.13074650521002
EXOSC7	7.04938261280586
ROR2	4.66828350952134
FOXM1	5.42214280708137
ZBTB48	4.80266002684366
BUD31	7.64204276616131
MAOA	5.4679143318047
CCDC41	4.52687385755614
TNNT3	3.59537655300916
FBXO11	5.80998013219497
GYPC	6.78538551478211
PLIN	3.52455809450982
RFXAP	3.51803489670168
C6orf15	4.15053443983738
RNF4	8.40235126380358
F8A1	9.02194136003448
PPP1R3D	4.85633053615928
GRB2	7.7455136926796
TPM3	2.85614233761361
SYT13	4.42463853045264
EPB42	3.56160551470320
RP5-1077B9.4	5.51133040991388
EIF1	10.2735146205514
CETN3	6.83455881309424
FPGT	5.40991696955079
PRY	3.52047001619794
NTHL1	5.68130662338639
POLR2B	8.71372820594388
RPS28	11.4350427397185
GDF10	3.3347689279594
COQ9	7.37031664978771
P2RX3	2.86469558393329
GCC2	7.27804046151077
RARRES3	7.51828768365018
PLXNA1	6.10739269614192
WBP4	4.63548819568909
KIAA0100	7.0811836863537
PMF1	6.59740506458274
HS2ST1	6.24516024910417
CRELD2	6.74555780140127
C8G	3.03108765178672
CD82	5.84011510138532
PMM1	4.69496357076627
CBLL1	4.57177115694423
LIM2	3.30196444382474
VAX2	4.37756495835074
SETDB1	5.41637400213886
LRAP	5.71707790061625
GCLM	6.76498980241815
CPEB3	4.06486773018588
PPM1A	6.15059657025573
INTS1	4.02553651624347
MMP16	3.09877730594587
CAMTA1	4.02815074204469
SAMSN1	5.46687418389396
DRD3	2.75679104920878
GMPPA	5.47774369343363
C11orf73	5.80636996066096
AIPL1	3.93996931209422
PTP4A2	9.50917359178309
IL24	3.26575238017929
BDKRB1	3.24990970847629
HPCA	3.21022230427523
MLF1	6.55592042191807
SEC14L1	7.0819316490591
CHFR	5.75417381423482
EMILIN1	3.90327360411729
THADA	6.25507540688676
TAF12	5.02320290954263
NDUFS4	8.2259115589002
ID1	5.60434102156545
PIK3CB	4.2023985774717
COL18A1	8.09744450071423
PDZD3	3.06567070367896
TBC1D17	6.07015977011771
COX8A	9.29160212596517
CDCA4	5.75979992227885
C2orf44	4.98880185772111
C9orf16	7.77634668162702
ERBB2IP	7.93591624567442
EMX2	9.64530199051459
FUS	6.81087263809329
NIPSNAP3B	3.84680405783698
TF	5.7516098435469
CXorf56	5.73287221208866
CLCN4	4.30803010971628
PWP2	5.82923109088917
MMP15	5.03896385317917
MTMR14	6.54850268804037
NPR1	6.25572592460253
DNAL4	5.12061647257736
ELAC2	4.52741340929623
ASS1	10.3429687812210
IPP	5.03435534505709
TMEM59	9.66096450002447
POLR2J	8.70824109887614
SEC23IP	6.48564078229105
RGS4	3.75244353440218
UQCRC1	9.00210439202401
SNX6	7.86460236234145
DDX18	6.95497492644961
POLG	4.99603103336278
ADAM23	4.12862921681863
ZNHIT2	4.50198717444285
TFR2	3.18241390423613
NCDN	4.29700803886418
RAG1	3.56695452143881
POMT1	4.9389976822789
CYP1A1	3.28291703819463
SNAPC1	6.22986528612439
GNA11	5.5696578183455
CCDC52	2.6706494423878
CAPN1	6.69387134982318
DDHD2	7.05253322632619
UPF3A	5.927525075276
LAGE3	5.36883320090849
GNRHR	3.13473542010654
UNC13B	5.65879157087104
TTLL4	5.81528536659928
PPBP	2.79250565064094
HTR3A	3.02203824604584
SDC2	6.85249855405522
ANKRD49	7.32104782556315
BTF3	9.9896766124635
COX7A2	10.0912846112967
SARS	8.38324812649331
C13orf18	4.38840835476822
CACNB1	3.83226644533100
QKI	6.01449796681592
SETMAR	5.6284213984817
LAMB4	3.22603581464862
MAN2B1	8.13591919423264
EML3	4.53311557967643
ACADL	3.0870976252764
OFD1	7.8041422496445
CGA	3.31729349980987
EIF3EIP	10.3632963512638
PEX16	5.10468288733575
GNG12	7.6744697713533
HABP4	5.04360457594611
CNTN2	3.43806756337130
ASNSD1	6.60913566828681
FUT4	4.90859812916196
DBH	3.49721655541811
CD53	7.68662106361888
HIST1H2BJ	3.81196866150730
TFAP2B	3.22963165040877
ACF	3.38477347586209
TMEM11	6.79265527675508
CDH8	3.24582787038773
C3orf32	4.07104150246553
AGPS	5.26483070642991
C4orf18	3.38251677343426
PCCB	8.40338708701549
IPO13	5.54089767980577
PECI	8.05671559838222
UNG	7.86406255986184
C6orf105	3.43775765908302
GSTP1	9.10706426832019
SUV420H1	8.01740822965251
ARHGAP15	4.16934732984462
LTBR	7.20164265469057
TDRKH	3.25376858659886
PSG4	3.58814994311613
SLC9A3R1	6.48195348910666
NBPF3	9.68262271177812
SLC9A3	3.51034284202997
OSBP	6.63231887737023
PRR5	5.14774107630944
CHMP7	5.41686503280277
ADRA1A	3.02856693328165
ASAH1	6.77981712406536
FKBP4	7.67479645623102
ZNF350	5.95122752247943
DOM3Z	5.43251705104565
GIPR	3.50680428506113
AHI1	5.34541878318269
BST1	3.68043850802589
NCR2	3.44624343053679
NADSYN1	4.97273654068021
UBE2W	6.04448467319956
RGS14	3.64451370157755
KRT15	3.66238609349908
SCN11A	3.97062543637210
GFI1	3.71318322388193
FHL1	6.41322181124728
SMC6	6.71186942836972
GATA1	3.47614211206838
OSGEP	5.23885893892192
ARMC6	5.01365474826408
HK3	3.55423237176590
PSMD5	7.26151907374816
RSU1	7.37456791463092
RPL4	12.2622875785504
MAD2L1	6.54103030654951
RBPMS	4.73981552243239
EIF4A3	8.8676512760002
E4F1	4.60004968424268
DLEC1	3.49028510806754
PRPF3	5.41148758403924
EMR1	3.98971281451027
CHMP2B	6.95605554250332
CAMSAP1	4.48613851236417
RPS21	9.06629354271156
XCR1	3.23500156782674
ARID5A	4.27604430129862
RBM6	6.76820734817892
UBE2N	8.16601348081771
KLF4	4.50293047582721
MGC4172	6.3830534869351
LMO4	6.84483369961651
KLKB1	3.25373584322192
HDAC3	6.37613572528
HP	4.48539989934961
SCHIP1	6.19280389517855
BTK	4.13413094497497
KRCC1	5.80221311994372
PRND	3.79308311981921
C6orf27	3.29529951097366
PIGL	3.69401019500954
CLCA1	3.86068880407058
C1orf112	4.12454495569701
OLFML2A	4.59986348054887
HUS1	4.38578052943516
SFRS6	7.6983996734902
CXCR7	5.73728396771414
UIMC1	5.59199296235507
FXYD2	3.37754894013855
GOT2	8.26100478744322
ZNF667	5.23817146187741
TFEC	4.42528032618675
ATP7B	4.50519430934912
RAB38	6.18651749828952
POLD2	6.40955020351411
PPM1H	7.57207439642745
DCX	3.23061712216678
NFYC	8.09893131460264
ZNF228	5.78830652042746
KIN	6.90369993335234
PLSCR4	6.42745249777929
HIST1H4I	4.35621324117536
PPARGC1A	2.9460747303172
HIG2	7.74212303300033
KCNK10	4.13482439350504
EXOC1	7.8968623928115
OR6A2	3.89735867092094
ETFA	8.90529591697446
PDAP1	5.02934132297342
C19orf6	3.34394350894169
POLRMT	4.22538191823678
ZNF146	8.12452492022364
MIA2	3.31201252544208
LY6G6E	3.06774206949505
EIF4E2	8.38024741817576
NENF	5.12602460277969
HOXB5	4.95287727748814
ZNF324	4.58723386380202
CUGBP1	4.5982209880502
ENTPD7	4.48008916382632
TTC13	6.48233886852137
GJB5	3.16264763397359
PRSS22	4.26419244473547
CYP3A5	3.7214999716117
MBOAT5	5.35156271434244
CUL4B	5.9856801461926
CENPJ	3.29121736145459
KIAA0664	7.30380471234542
PITX1	4.33734178603488
PDGFRB	5.56376464826821
RDX	5.77716459800821
CELSR3	4.04573366947723
JUND	7.19088068284583
ITSN1	5.46384899322051
CHRNB1	4.79148495941388
EHBP1L1	3.60688579271435
C19orf2	7.42313348258351
FETUB	2.98368123262255
CAMK2B	3.16794592056866
DCTN1	6.67310491128522
TNKS2	7.07408526321573
MRTO4	7.17970351221565
C1QBP	6.45973827801406
TTC3	8.63758328413461
NDUFB8	8.55261914794128
CADPS2	5.15534171024821
EDG2	4.58573701729738
MYF5	3.04365596863425
SEMA3G	3.92286228715426
IL23A	3.68235920431696
GJA9	3.62570694820627
R3HDM2	7.72671272183534
C5	4.15200517443362
SLC2A10	7.4195319221813
TRIM45	5.01963025930437
TSP50	3.69948836693657
PAQR3	5.14391736285316
ANKRD26	3.78861698361416
TCP1	8.4777769147423
TMED7	7.31928057394086
CMA1	2.96673399865904
PTCRA	4.24656868147008
HCRTR1	3.39330704817834
FST	5.45294086068472
PAWR	4.42105344662621
LDLR	3.80614375421523
ASTN2	4.03695985625998
SCRN1	6.66427127208602
GPATCH8	6.73054725461363
KIF4A	5.05274083411467
TANC2	3.99429136529877
ZMYM5	3.59427812647784
PGM1	9.2415014201461
ZNF586	4.33265887976988
POLR3G	3.33561660861511
CPD	7.324040833061
SNCAIP	5.22728307282957
DCT	3.41358080198203
HLA-DOA	3.70825352005918
TANK	6.83413402860733
RCAN1	4.44831900073092
UPK1B	4.27338442707500
DNAJB4	4.6779315389435
UGT1A8	3.00565024598368
LIMD2	3.24066965086861
HIST1H4L	3.54207410960852
PECR	5.55273334935147
HSPA2	5.68085578783623
SERP1	9.31983995333279
TACR2	3.79959190584981
NUP85	6.6878788288164
CD177	3.45344334234047
GPR135	3.21390191048058
PIGG	6.9550461647195
LGR5	7.27446019823298
JAK2	3.80921536045927
DPYSL4	3.40811979276196
TM9SF4	6.71146249477696
PTHR1	4.16103375010135
SIRPG	3.2301034294822
ZNF264	6.61414400149928
BICD1	7.80814641475194
RAB5A	8.42175050610678
FLJ13224	3.10213959318302
METTL5	8.67002049156777
HERC6	9.16576666520613
CASP1	5.69655689755656
USP9Y	2.7885091555129
LRP1B	2.89800226681662
XAF1	9.27657767589117
PLA2G4C	4.44410570938440
APOA2	3.08129650695319
SPAG6	3.2181284747592
KALRN	3.34878622622244
SECTM1	5.88394686973026
THOC7	8.34737874043803
IFNAR1	4.20551123669295
TCTA	5.72474490123746
NY-REN-7	3.14334117114618
TALDO1	8.83848369053992
B2M	12.1666975984960
LPPR4	4.44304381952707
SQLE	6.22977626555197
SEPHS1	7.29857178472269
EIF5A	6.21377527054549
FAM49A	4.61844846141394
YTHDC2	4.18431270928472
EHD2	5.49005614249647
NCF1	4.18995799239891
SPG7	5.61877788792065
ZNF614	3.73286600310804
HOXA5	3.13560737338255
NUP133	8.09770344568812
FGF12	3.94132285309879
SLMO2	7.38608824631317
INPP5B	4.15050670494644
PPID	6.5564038463072
SNTA1	4.28846987732256
IL20RA	4.57930154941721
UBE2J1	6.2226675673387
CACNG2	3.04238329422119
GCM1	3.15661053882146
ELF1	6.54023187956344
TLR5	4.0741966799326
TCFL5	7.08672826811933
C1orf107	6.00216501213605
C19orf22	6.62008611427314
SAFB2	6.13511712111902
MAP3K7IP1	3.85236529560003
NCK2	8.19338172801086
OXA1L	8.81070979033101
KIAA0652	6.55255981591968
KLRG1	3.84680730908158
FRAG1	6.88309640600889
ZSCAN12	2.99047743544974
PSMD12	7.13954869825275
E2F4	4.85081997049552
CLEC4M	3.56567841910054
KIAA0999	5.97292668916777
CLDN10	3.53796993236232
MGC13053	4.19674303784349
TAC1	2.75220044134870
GYPA	3.23692482951656
HPCAL4	3.28316467486281
TRAIP	3.87043151198301
MEX3D	4.09279100787512
KIAA0232	7.12566555254567
ERCC8	5.26766810898797
NFAT5	5.37245474195393
GPX4	9.06116383412279
CSPG4LYP1	3.25033167315025
KIAA0368	6.00171038508563
FBXO3	5.95562055552404
DVL1	5.85269008557051
CMKLR1	3.53057910292060
GPR157	3.53386129238964
TYMS	9.02675491688449
OR52A1	3.09264714846700
PEF1	7.12249642721856
ZNF750	5.41650209079806
ALG9	6.6599526805572
MCM5	5.25161661800181
SDK2	3.78631529990819
BAIAP3	3.73689714344732
RABGGTB	6.92480471269989
KCNK7	3.41337239161878
PTP4A3	5.38082407337216
ANKRD40	4.40370888238682
CALCOCO2	7.56123095005844
TMSL8	5.70907792115652
SNCA	4.15235123031387
ZNF551	4.53116832759135
HBQ1	3.21701014732962
ARHGAP26	4.60746442223329
GEMIN6	6.28233792263387
HRAS	4.97887931607444
KLRC4	2.88063457359622
BSDC1	6.06747851073621
DSC1	3.63180895982728
RNF43	5.91033841648589
NDUFAF1	6.2495007853463
MAP2K4	5.7264302245473
FOLR2	5.44069545418068
LYZL6	3.57738629817031
EPB41L3	3.76390002584352
TEKT2	4.08960597346641
CDKN2B	3.28468786423219
WSB1	6.8799681356062
ZNF480	3.6278093782876
MAP3K6	3.93153890360239
PROS1	7.16360284559446
PSMB8	8.14940509025193
HN1	8.00955238311724
MAS1	3.14258200919795
APOL1	5.69573805011515
CSHL1	3.06106739730499
ZBTB7C	2.90125351706582
AHCTF1	6.18751216453092
SAE2	9.13136260575258
ITGA2	3.90557705933196
AP2S1	8.60903159628783
P15RS	7.28030153843128
MME	4.65143978242725
VAT1	8.0814995292944
MAST4	6.59788524255354
TUFM	9.18981189336235
KRT33B	3.21498071662694
THEG	3.55894707939470
KCTD2	5.7841396751855
WDR26	8.71562679741868
MFI2	3.18465670152292
KRT34	2.8536655397384
NR4A3	3.51139447829131
SGSM3	4.79324866401552
ARSA	4.62528522461687
TOMM22	5.73871005977867
SOCS3	3.84334306783102
UNKL	4.38592018154187
POP4	7.52201346092962
BHLHB3	9.12010891394905
MALL	3.32246114261753
SOX15	3.11496218298305
CCNA2	5.14062978054305
PARK2	3.22543016903497
GPR124	5.01859072723778
TMEM132A	4.94914418895536
CGRRF1	6.77852616080484
RUVBL2	8.47337318247273
MCAT	5.62243192611578
WNT10B	3.57597310982174
ISCA1	6.5783391735887
RPAP1	4.87370665809462
C12orf48	5.00710633462845
RAI16	5.05045583578467
RPL27	9.13233357240953
EPN1	3.569313156358
MAGI1	3.25055836673668
GBX2	3.279972107206
SLC35A1	7.75984562769902
GAL	4.26261648479374
SLC14A2	3.70232204363715
RDH11	8.66729316462944
ZNF518	5.02874345788596
PCYT1B	3.17674779026339
AUH	7.20155576397737
EIF3H	10.4611270588831
KIF1B	7.68430924087032
MBD2	4.8132469891213
AMOTL2	8.2338479876601
C6orf120	6.92447645991441
PIGT	8.14254555189629
PSRC1	5.15539637623074
PLA2G10	3.75048414817386
ALAS1	7.81657325929113
FOXO1	5.94859813497687
C17orf62	6.73504009911435
KIF5C	7.76647997702654
DUSP10	4.04226237850251
CRLF3	7.31007575350941
CLCNKB	3.41670193278284
PSMA5	8.8152454893261
FARS2	5.7404423646904
CCDC28A	6.72764961812184
AMPD3	4.71406541274425
PIAS1	8.22310788827773
ADCYAP1R1	3.59472506812210
TMEM134	6.85433358228621
CDH20	3.01781479067789
FBXO7	7.84377252848456
FLJ14213	5.37801246971947
ZNF3	5.64177978748894
LRRFIP1	7.06295671417753
TMEM49	8.61244120363627
CNOT2	8.14916317110894
CBX2	2.83387006679694
ZC3H14	6.88753012343309
ALDH5A1	6.21775436567509
HNT	3.07314768239576
SERPINA4	3.05930336234927
FLJ20920	6.7485909880789
CRTAP	6.6087380570182
DDX50	8.42441889644858
STYXL1	6.54280434627612
TK2	4.70733638081857
BLVRB	6.76383500200067
STMN1	6.66200137087782
GUCA2A	3.35253017326725
DPP6	3.00485103291853
GALNT10	4.26716101223257
STK39	5.6434160671991
MMP24	4.71217064281674
CKS2	8.54714271157862
RHO	3.60961984825870
BANF1	9.39209097756395
CR1	2.93329543322561
RPS6KA2	5.42190032734815
HMBS	5.86585897750378
C20orf112	3.72345899192877
SLC25A24	6.6500315778765
MRPL22	7.05201656449863
SLC25A15	5.3163845698195
GADD45B	4.42280393170483
TDP1	6.128141150724
ZNF287	4.36031946055130
DAAM2	5.55936693701819
C11orf57	6.62087667677831
RFK	6.89182291038512
ZFYVE9	4.33250127336293
TCTN3	8.0796063631263
STCH	6.52416027177781
LOC283871	3.44651176401002
NDUFB3	7.69496601423748
DEFB4	3.6693449826852
FPR1	3.66675667855322
FMNL1	4.34237217949656
SEPT7	9.05873694243004
PTCD2	4.55254210964603
GNLY	4.62357811995882
GRAMD1C	6.28915702792224
ZNF165	5.57718296734257
TR2IT1	4.56997216079115
ARMCX3	7.02639072055279
NDE1	5.8443702636581
MAGEF1	7.1092170864555
ITGA10	4.13250929995249
ARHGDIB	7.74910771833259
FSHB	3.62695857282368
ANXA2	11.8575193910184
HLCS	3.96456834761266
MCF2L	4.0105325449161
AK1	5.88343309036907
FH	6.28397965337321
LGALS2	3.55274214271971
SYNPO2L	2.80699056765997
KIAA1045	3.24384354100709
C1orf183	4.54827607510323
MAGEA8	2.98668889320121
DGCR8	4.85616019900452
GSR	4.04204874709892
NEU2	3.45365232317452
HIST1H4B	3.45900478837261
CACNA1C	3.05161654283586
FAM20B	6.33713486274487
HES2	3.05862911420209
PDCD6	8.4530217720524
INTS7	6.40597904231627
AMPH	5.21912552646731
UCKL1	6.37044995768425
ASB4	3.08199842999867
C10orf97	5.72322680017179
ALDH1L1	3.63466483803995
CCL23	3.21164905583422
OBSL1	5.30957654861969
SLC12A7	7.04244642022456
THAP4	6.25389017774588
RBM4B	6.2856456199268
OGFRL1	4.20767346550647
KIAA0831	7.33528989202986
C12orf11	8.35909080591947
PPP1R15A	4.69278511088661
KIAA0240	5.357088432709
CD1B	3.36596474623723
FCGR2A	5.28832173314397
MDC1	5.02304584741252
MAN1A1	3.63420915928665
KRT9	3.47275144170297
HTR1A	3.21714508481201
OCEL1	6.68758477916297
ATP11B	4.9618010771916
NLGN4X	4.67914878093173
FBXO34	7.72315929192257
ALOX12	3.74624182683591
RB1CC1	7.22104939811482
PCDH12	4.41482843922007
RPE	5.59190054023437
EIF4E	7.09362356238485
CSDC2	4.05677528950663
ABHD5	6.02000786945885
TMBIM1	6.87598036630689
PET112L	4.8752276746459
P2RXL1	3.13565543450321
F2RL2	3.23468939841109
TRMT1	5.83696385439519
IMPG2	4.19635253414595
LRRC32	6.26891116349532
BGLAP	4.74812936659661
HTR4	3.41899407620270
MRAS	4.79062074086686
TRAF6	5.76288665784467
AXL	5.55646921839565
ATP2C2	3.42097470448001
LMNB1	5.32971450690212
TELO2	4.2761259675416
PNPLA3	4.25468697352518
CSNK1E	6.58047664703504
SRP14	10.1952521921104
KCNQ4	3.18186774529667
PIK3C2B	5.97567665696753
C15orf15	8.11383133102076
TUBB2B	4.60034068576
USP15	6.23922965569889
C12orf41	8.077749657244
CEND1	3.63314423991953
RNF31	6.13533416167552
TCEAL2	5.8547765215417
PTGER2	5.14292908642754
UBN1	6.81653751900222
SLC5A7	3.18434948843762
SLC31A1	6.42265612889227
ADAM29	3.25975705365955
ST7L	4.11711467392178
GFOD1	4.45409354504028
CTNNA1	8.81031411427793
HRBL	3.54155100274649
CBX4	3.86620027433172
NTRK2	3.38132378687036
FOXN3	5.5638967019622
MFGE8	9.02409841238227
PFKFB2	3.62246868009154
TAS2R4	3.63566476602391
SH3TC2	3.16899859660181
IL10	3.57554894094331
PXMP4	5.62011554299751
RNF167	6.43238362187172
PRMT5	8.63171816561612
TSKU	5.55131386627911
ATPIF1	7.99682876871679
ETV3	3.23632286288667
PAK7	3.42641653940482
PDLIM1	8.9380586106069
CEP63	5.49346653761149
WDFY3	5.38137343182445
RNF126	4.34807366984321
DPM1	8.65702650233614
CLIC4	6.8503069424974
ACR	3.87178588373731
KLK7	9.4347891864657
ALOX5AP	7.23749240983515
LRP1	5.84623201161996
TNK1	5.10267145104823
TAS2R9	2.935914897217
ZNF16	5.67161751229288
POLR1B	5.11987089479131
SLC8A2	3.48426225583865
OLFM4	2.72700420354197
TACC1	4.81125238138445
SAMHD1	6.46572345072086
ATP13A2	5.34754946298134
KRT4	3.60820991937438
PAX6	4.64904221951847
SCG2	3.6733893097142
SLC17A6	3.42536754225177
TUBB4	4.14289871271492
PADI4	3.00948267557992
FMO3	3.35478568523408
NLK	5.13903417008456
POU4F3	2.94979038422711
MDM2	3.33877636380288
CAPNS1	9.3364112146921
SDF4	7.16685387018698
ITGBL1	3.02316618426154
TAP2	4.41538408867645
OR2C1	3.53675209526664
KLHDC3	7.58602484761602
EFHD2	5.69451145737524
GALR3	3.45114255300493
NBEA	4.51878856332311
ABCA6	3.36016739304547
ABBA-1	3.78175160562763
GNAI1	5.58648878436328
CLDN3	8.81748404486608
AKT2	3.41592766477415
EGFR	4.01690959851128
VPS4B	7.49491050347743
RBM16	8.06101019156532
GALNT6	7.1022645653642
ZDHHC3	6.20385309251163
SLC25A4	5.32773929515005
CYB5B	4.71631647063461
NDRG1	7.8721608285914
SESN1	5.40611675293373
GBE1	7.84790886786072
MRPL46	7.08537471590581
CLASP1	6.15519546084052
FARP2	4.86197542092027
ACOT11	3.74579617031759
LDHAL6B	3.08078207746723
MAPKAPK3	6.19714408706375
NCAM2	2.88537008571961
AFAP1	4.16421689432702
PRKD2	7.24276183828405
OR2H2	3.3909641201346
ZFP36L1	7.92259129830657
DZIP1	4.73172402771325
GPR161	5.07172764921459
RNF146	5.64425997604438
NKX3-1	3.91483601339068
CCNB2	7.82481320438902
ZNF10	4.14650512861042
WDR74	5.6750889229661
FAM134A	8.64671987003242
PCNP	8.99612303593988
PURA	5.44606796444986
DNPEP	7.36817791590225
ERBB2	5.65779937389964
CREB1	6.56887206824758
NEO1	7.13101037859182
DDX3Y	3.28064363672321
RPS3A	12.5633466506468
MXRA7	10.0447586348319
LGALS3	9.00038054741243
GLT8D1	8.062369327224
TMPRSS3	9.10818767045571
UPB1	3.32787303319433
LAT	3.91989351443145
CLDN14	3.59503524896338
DHX38	4.4605415115908
KCNA3	3.48870278953310
BTBD1	8.4205845270504
TARS2	5.52043152881533
SKIV2L2	7.7408271076337
ABCF1	8.21487150901268
CDT1	2.91637353316751
ZHX2	7.92328168877656
FCF1	5.19550903368485
LRRC49	6.58388307785883
GUCY1B2	3.47441707443918
CD28	3.24941861064719
SMARCA4	6.16969353244493
SEPT2	9.5828924089418
SOHLH2	3.31366153452103
MCOLN3	4.12509511256379
LRP8	4.34859363431446
TAGLN3	4.30802191353451
MASP2	3.54154462222372
GPATCH3	4.71554992560333
TTRAP	8.00861515007574
AGL	7.00415564532097
NFE2L3	5.41974291601777
PSD4	4.01658371266036
PALMD	6.74225422709074
CCNB1IP1	9.11573014203914
TMEM43	7.4870647442892
OBFC1	6.24033249932285
STAT5B	4.52157935426266
C14orf79	4.30493754029812
ENPEP	4.94474860501794
SSB	8.80616765509372
SCT	2.83057652027507
TIMM23	6.98423529600771
SKI	3.6511550755724
SLC22A13	2.97892416674812
AKAP3	3.63558118840229
OAS2	8.029159141112
KIAA0423	7.12138269333109
SEC61G	8.66084680462869
CAPN11	2.91598301762691
TMEM50B	7.76816766287527
DEGS1	9.14419300033175
ARHGEF4	3.59025066527979
DBNDD1	4.43956269984408
TBL1XR1	5.16432002887687
FAIM	6.52319521252487
SP140	3.82905316731511
G6PD	5.35574950761754
NUDC	7.37187566141137
GABRP	3.83609004675309
SCARA3	5.8582359339158
TACSTD2	6.13999327768002
EIF3J	6.86986141938588
PPP2R2A	6.94579762096203
CPA3	3.53614723853539
PVALB	2.81842770707895
BCAT2	6.4827010067152
MFN1	6.22808559217478
