Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_E02_297920
CHMP2B	7.42955487594773
CAMSAP1	4.41024015904261
RPS21	9.7227355221701
XCR1	3.43362033169334
ARID5A	4.36248632140243
RBM6	5.68936758934329
UBE2N	7.69391674707795
KLF4	4.70898460247786
MGC4172	4.53559006220507
LMO4	7.53810910583726
KLKB1	3.20104074308538
HDAC3	6.18837484156463
HP	3.22346676537085
SCHIP1	4.3576815311024
BTK	5.62090832605632
KRCC1	8.26930720225219
PRND	2.91266854213787
C6orf27	3.828423579243
PIGL	3.94680081857736
CLCA1	4.43605193096871
C1orf112	5.14115029011002
OLFML2A	4.58701497151175
HUS1	5.30236490203272
SFRS6	7.64842352583022
CXCR7	7.5814882842525
UIMC1	6.29252581634357
FXYD2	3.66859699149134
GOT2	8.05206019350017
ZNF667	3.08746122258919
TFEC	7.17206227022343
ATP7B	5.17085936718449
RAB38	5.36911033193408
POLD2	7.36152806157658
PPM1H	4.70692721817496
DCX	3.30791952679766
NFYC	5.88402468500935
ZNF228	3.99642788727145
KIN	5.99352608586898
PLSCR4	5.01414139200393
HIST1H4I	4.09118257899868
PPARGC1A	2.93434236769817
HIG2	8.40712471621893
KCNK10	3.98664584551224
EXOC1	7.37059283091524
OR6A2	3.57310535033692
ETFA	8.6035265155511
PDAP1	5.67971331933018
C19orf6	3.54583364150085
POLRMT	4.2537740677964
ZNF146	7.6310546838822
MIA2	3.17549686126841
LY6G6E	3.3517968234435
EIF4E2	8.5710762772211
NENF	5.59887282696871
HOXB5	7.21483179510327
ZNF324	4.38164829663902
CUGBP1	3.81096596579113
ENTPD7	3.89747962091534
TTC13	6.3172105421035
GJB5	3.50253101381472
PRSS22	4.91607006116688
CYP3A5	3.31069043447621
MBOAT5	4.62261948447471
CUL4B	4.95471247667001
CENPJ	3.94675192440377
KIAA0664	5.89823574397509
PITX1	4.5729463897852
PDGFRB	4.64010766081202
RDX	6.44880835221027
CELSR3	3.9994698520751
JUND	6.14109321012582
ITSN1	4.85438666227392
CHRNB1	3.27144578723633
EHBP1L1	4.04153149113233
C19orf2	7.12790162011785
FETUB	3.29256204396715
CAMK2B	3.09410056531966
DCTN1	6.52592279578538
TNKS2	6.30748072358827
MRTO4	8.26291851353617
C1QBP	6.26217716164928
TTC3	6.55947792149116
NDUFB8	8.68777473312326
CADPS2	3.38802017670430
EDG2	4.10680843559309
MYF5	3.07076020584562
SEMA3G	3.26098828247497
IL23A	3.70500363174172
GJA9	3.59667602512352
R3HDM2	6.54030449284769
C5	3.68195661687099
SLC2A10	4.39052769354818
TRIM45	4.59676495764886
TSP50	3.56249829715433
PAQR3	4.78168818175441
ANKRD26	3.5762612796551
TCP1	8.47851104624126
TMED7	6.3746284047165
CMA1	3.08842546100986
PTCRA	4.10778744502985
HCRTR1	3.44800536556329
FST	4.01755605239057
PAWR	3.75223934307405
LDLR	5.77108994217133
ASTN2	3.75043242029128
SCRN1	6.87148435363053
GPATCH8	6.31139591293911
KIF4A	6.50432584318398
TANC2	3.31143527316155
ZMYM5	4.01974172056091
PGM1	8.48880537372874
ZNF586	5.75413649416898
POLR3G	3.6906572746886
CPD	5.49007426516003
SNCAIP	3.70133618355991
DCT	3.53592626800829
HLA-DOA	3.58033759063342
TANK	6.06080739790431
RCAN1	4.69179015462229
UPK1B	6.24276954165397
DNAJB4	4.16085315584727
UGT1A8	3.11911717220995
LIMD2	4.22807546065377
HIST1H4L	3.36250036739932
PECR	4.89740114306651
HSPA2	4.75055458098452
SERP1	9.58634148629159
TACR2	4.20478828078191
NUP85	7.44603955965908
CD177	3.50286663730391
GPR135	3.31877640922127
PIGG	6.59193248929137
LGR5	4.35475798044196
JAK2	4.46643361779336
DPYSL4	3.39126089874352
TM9SF4	5.90874140881811
PTHR1	3.24538006727844
SIRPG	3.46604770079557
ZNF264	3.81552392304794
BICD1	4.42322390670019
RAB5A	7.77713117973182
FLJ13224	3.04250753959596
METTL5	9.71903739331002
HERC6	5.3411933049503
CASP1	7.81198982114768
USP9Y	2.94534863368813
LRP1B	2.62925288475377
XAF1	7.00966804236009
PLA2G4C	4.17834207276303
APOA2	3.10730361129802
SPAG6	2.97585120339475
KALRN	3.16578751585958
SECTM1	6.79656081285048
THOC7	9.32030173609988
IFNAR1	4.70093346198051
TCTA	6.42049123884422
NY-REN-7	3.49466701339294
TALDO1	10.1140365007826
B2M	12.3914276869655
LPPR4	3.18086356495439
SQLE	7.11965705553351
SEPHS1	7.17440594182455
EIF5A	6.46791818649511
FAM49A	4.64418129666147
YTHDC2	4.25499268439012
EHD2	4.53869029128418
NCF1	4.64684520415893
SPG7	5.74218595830054
ZNF614	3.76048058009742
HOXA5	9.24575650971764
NUP133	8.39396240770926
FGF12	3.50724636873552
SLMO2	6.06771204001218
INPP5B	4.94957525542791
PPID	6.74697799673575
SNTA1	4.36282606240373
IL20RA	3.89878514290221
UBE2J1	6.37116245378204
CACNG2	3.14679301046281
GCM1	3.2650279406117
ELF1	7.6814047523547
TLR5	6.93094861828446
TCFL5	6.4077536066183
C1orf107	5.79348841137942
C19orf22	6.87414209493131
SAFB2	5.78050532594621
MAP3K7IP1	3.7895550367329
NCK2	7.48396851283214
OXA1L	8.48350300011695
KIAA0652	5.82942912364406
KLRG1	3.54949562553493
FRAG1	5.4029537525422
ZSCAN12	3.12618171825475
PSMD12	7.97247958134283
E2F4	5.37769455370897
CLEC4M	3.58914341171545
KIAA0999	4.81542131244983
CLDN10	4.83909294590218
MGC13053	4.04454053691495
TAC1	2.68105703472122
GYPA	3.44471982474611
HPCAL4	3.32110839913344
TRAIP	4.44009559559796
MEX3D	3.96735732393599
KIAA0232	6.03166065517599
ERCC8	4.64281929844876
NFAT5	4.26546310585254
GPX4	9.60442077271958
CSPG4LYP1	3.22494405674663
KIAA0368	5.71999432087037
FBXO3	4.9416780972645
DVL1	6.07130342904633
CMKLR1	4.11627351542379
GPR157	3.53660555847308
TYMS	9.11001966156983
OR52A1	3.0796190575628
PEF1	7.42092524759051
ZNF750	3.41787131015399
ALG9	6.8740867341779
MCM5	6.00536344385782
SDK2	3.39050499627901
BAIAP3	3.78152190593569
RABGGTB	5.57352549989628
KCNK7	3.17493634657581
PTP4A3	5.95128364763182
ANKRD40	4.65153722686711
CALCOCO2	8.52887852526737
TMSL8	4.11534407024537
SNCA	4.3429554929394
ZNF551	3.58665313110058
HBQ1	3.13681561678582
ARHGAP26	4.25844497998081
GEMIN6	7.73550096904583
HRAS	5.95382158365071
KLRC4	2.78702223774012
BSDC1	5.66118561522299
DSC1	3.60055393615100
RNF43	5.11132132242402
NDUFAF1	6.30795703702905
MAP2K4	4.13601106834516
FOLR2	5.11238605227837
LYZL6	3.67279618332257
EPB41L3	4.67174016227591
TEKT2	4.21500575764204
CDKN2B	3.41200070339523
WSB1	5.65797214478456
ZNF480	4.06394700722108
MAP3K6	4.21350564171289
PROS1	4.56581703659548
PSMB8	9.03306468698761
HN1	9.07497717248236
MAS1	3.38660429468192
APOL1	6.81409199230042
CSHL1	3.60534013782513
ZBTB7C	3.30400212293434
AHCTF1	6.33655899693948
SAE2	9.02998661108675
ITGA2	3.81148239407950
AP2S1	9.9248827104529
P15RS	5.6726332708728
MME	3.43025639236646
VAT1	7.09269037230792
MAST4	5.16064592146967
TUFM	8.91222392821803
KRT33B	3.43511423037405
THEG	3.61226053024329
KCTD2	4.95282414634293
WDR26	9.86602572010275
MFI2	3.76335462606569
KRT34	3.36054237460143
NR4A3	3.4497722028538
SGSM3	4.50982766733161
ARSA	4.39229003632909
TOMM22	5.98589777363522
SOCS3	3.69673792811768
UNKL	4.36832301278512
POP4	8.64709638886139
BHLHB3	8.55069653438786
MALL	4.38049554687585
SOX15	3.3277397062491
CCNA2	6.6989373423958
PARK2	3.43277151354971
GPR124	3.80897124287122
TMEM132A	4.16197496621618
CGRRF1	5.95601706749137
RUVBL2	8.8893884705802
MCAT	6.14393806473
WNT10B	3.46100986848242
ISCA1	7.33744891163073
RPAP1	3.82202518475446
C12orf48	4.79829736132888
RAI16	4.68874994873668
RPL27	9.282891028224
EPN1	3.75296388741402
MAGI1	2.95796240414835
GBX2	3.45681072540275
SLC35A1	6.92636830133363
GAL	4.51404268081309
SLC14A2	3.83764997084117
RDH11	6.6401915283707
ZNF518	3.88739206635338
PCYT1B	3.36714969499512
AUH	6.40601538569756
EIF3H	10.9624235360996
KIF1B	6.77128251505704
MBD2	4.85663648452332
AMOTL2	7.65496505057626
C6orf120	6.84992713276694
PIGT	8.06162449885371
PSRC1	5.9080637281203
PLA2G10	3.50658192132013
ALAS1	7.69450199920149
FOXO1	6.20571689814732
C17orf62	6.77319385017474
KIF5C	5.27314407185864
DUSP10	5.81989392400122
CRLF3	8.28871290221788
CLCNKB	3.49938011709300
PSMA5	10.0953408402801
FARS2	4.92302919167864
CCDC28A	6.69957976030796
AMPD3	5.06232815011928
PIAS1	6.63804740272162
ADCYAP1R1	3.64582716736604
TMEM134	8.40228854159847
CDH20	3.09052920753241
FBXO7	7.93727188639425
FLJ14213	4.05259557812998
ZNF3	5.9724005212078
LRRFIP1	6.83019206024897
TMEM49	9.61067366013478
CNOT2	7.2115814796769
CBX2	3.01988930440817
ZC3H14	6.45167936326529
ALDH5A1	5.49867661548115
HNT	3.06431220882509
SERPINA4	3.19081001736694
FLJ20920	5.94743584617637
CRTAP	6.00402908164616
DDX50	7.90567464754293
STYXL1	8.05820680571749
TK2	4.56633095539186
BLVRB	8.36837643780533
STMN1	7.01939356643488
GUCA2A	3.30482407475948
DPP6	2.94502770254367
GALNT10	4.42200263848417
STK39	4.88635337924199
MMP24	4.26444417519532
CKS2	11.1353856766087
RHO	3.62784265660531
BANF1	9.60491117368315
CR1	3.10045188956945
RPS6KA2	5.08003563349708
HMBS	6.12857447101061
C20orf112	3.89127029688846
SLC25A24	7.9537075749713
MRPL22	8.7261821883164
SLC25A15	6.44144616165093
GADD45B	5.56214586319578
TDP1	6.37652751122904
ZNF287	3.57971725194605
DAAM2	4.23703763382136
C11orf57	5.56407097106685
RFK	7.25399993272122
ZFYVE9	3.97061183348751
TCTN3	6.5951904282243
STCH	6.06041508438198
LOC283871	3.34400638073428
NDUFB3	8.66190984830171
DEFB4	3.97371847135561
FPR1	4.44291996368582
FMNL1	4.72219195190284
SEPT7	9.94489066204207
PTCD2	4.70299993368965
GNLY	4.54943193442081
GRAMD1C	4.16814874171324
ZNF165	3.94270599461309
TR2IT1	4.2418369897015
ARMCX3	7.35649226948373
NDE1	4.70873870462869
MAGEF1	6.87290573057679
ITGA10	3.70968986634141
ARHGDIB	9.35751213764984
FSHB	3.74169842112411
ANXA2	11.6245514015308
HLCS	3.60546425810827
MCF2L	3.95812264146988
AK1	5.20636217755495
FH	7.049216241621
LGALS2	3.89522995405934
SYNPO2L	2.94284037985045
KIAA1045	3.31779155984194
C1orf183	4.37509167997338
MAGEA8	3.18085658587461
DGCR8	4.52782679780364
GSR	6.93931323106216
NEU2	3.58261187705682
HIST1H4B	3.50598692676731
CACNA1C	3.0923021177316
FAM20B	6.80222041829979
HES2	3.46099000264145
PDCD6	10.0153105735467
INTS7	5.77432942207808
AMPH	3.68603463612124
UCKL1	6.10079625997123
ASB4	3.05139101512457
C10orf97	4.39241490907909
ALDH1L1	3.68069389030310
CCL23	3.32100445883133
OBSL1	4.47435418987634
SLC12A7	7.23258751227699
THAP4	5.40020127856774
RBM4B	5.14032787070376
OGFRL1	4.86591371121163
KIAA0831	6.06493826510647
C12orf11	6.90841149614887
PPP1R15A	4.7257371547494
KIAA0240	4.49328474898772
CD1B	3.73364243580411
FCGR2A	6.73789747350141
MDC1	4.83653043567985
MAN1A1	3.81805082351968
KRT9	3.40744399339887
HTR1A	3.56675389495736
OCEL1	5.58594395843145
ATP11B	5.99160912006976
NLGN4X	3.59856903557599
FBXO34	8.48801012469794
ALOX12	3.27909958670144
RB1CC1	6.43739498272772
PCDH12	4.39396083708747
RPE	5.90535202127837
EIF4E	5.92189476770373
CSDC2	3.86139449801556
ABHD5	6.35834562465344
TMBIM1	5.96190747304373
PET112L	4.09781980309214
P2RXL1	3.48371259167014
F2RL2	2.97902398503251
TRMT1	5.34380054671525
IMPG2	3.62161013532493
LRRC32	4.12282736302193
BGLAP	4.49127328364471
HTR4	3.57780082446819
MRAS	4.51916434900158
TRAF6	5.164718838503
AXL	6.05749948833749
ATP2C2	4.49680490444672
LMNB1	5.43561303987001
TELO2	3.81721272408832
PNPLA3	3.80509753073035
CSNK1E	5.24997146358636
SRP14	9.94426050128298
KCNQ4	3.161565710302
PIK3C2B	6.32068983890401
C15orf15	8.49865507057888
TUBB2B	3.07263491757407
USP15	6.30553521017971
C12orf41	7.80939731750815
CEND1	3.56231556868116
RNF31	4.8426969588461
TCEAL2	3.30803413833093
PTGER2	4.29812635206508
UBN1	5.98553979121141
SLC5A7	3.3107005567676
SLC31A1	6.68455516437509
ADAM29	3.58174961490245
ST7L	4.27914139697549
GFOD1	5.1562937449294
CTNNA1	5.9282196165501
HRBL	4.00068879804386
CBX4	4.24288334325125
NTRK2	3.42678134608047
FOXN3	4.8491280706113
MFGE8	4.10941685542164
PFKFB2	3.54690328891649
TAS2R4	3.57278891486420
SH3TC2	3.38272480823759
IL10	3.82597640352529
PXMP4	6.35672705746463
RNF167	6.5314256063929
PRMT5	7.97065501123344
TSKU	5.34452686477422
ATPIF1	9.0456808511498
ETV3	3.51223181114812
PAK7	4.40553207366356
PDLIM1	8.50682086715687
CEP63	5.46511534763002
WDFY3	4.29028130045275
RNF126	5.00379478950162
DPM1	9.0274934955314
CLIC4	6.23356394644797
ACR	3.83039663475265
KLK7	10.7084176170059
ALOX5AP	9.74393032260105
LRP1	4.6130881123039
TNK1	4.52316744869657
TAS2R9	3.26653135841332
ZNF16	5.95460226547025
POLR1B	4.6555717749263
SLC8A2	3.77825954654246
OLFM4	5.48488520128295
TACC1	5.61306787268744
SAMHD1	8.35131225506502
ATP13A2	5.0317972673173
KRT4	4.6455583912914
PAX6	3.87009300256731
SCG2	3.47575222912738
SLC17A6	3.5366973235469
TUBB4	3.72035658030048
PADI4	3.14981253925289
FMO3	3.25279895247386
NLK	3.29379001539867
POU4F3	3.35999065304687
MDM2	3.76456943895398
CAPNS1	9.65414661690177
SDF4	6.94884931518454
ITGBL1	2.98273808782038
TAP2	4.51194768869947
OR2C1	3.20351319955989
KLHDC3	6.56070506689565
EFHD2	6.85477490487523
GALR3	3.67048196508974
NBEA	2.86510617837328
ABCA6	3.38491085472317
ABBA-1	4.05771960182861
GNAI1	3.43320311795516
CLDN3	8.41691037803162
AKT2	3.62276725747801
EGFR	4.1108045895922
VPS4B	6.39814675044062
RBM16	7.56359371677271
GALNT6	4.66680467039105
ZDHHC3	5.43475432417966
SLC25A4	6.43045842199474
CYB5B	5.35355890228989
NDRG1	8.993678275997
SESN1	5.01744459205249
GBE1	6.93647754398035
MRPL46	5.89075290480491
CLASP1	4.91172597342162
FARP2	4.25855079488304
ACOT11	3.69458393255875
LDHAL6B	3.14051245667955
MAPKAPK3	5.82771552126084
NCAM2	3.44738066541214
AFAP1	4.17211539045783
PRKD2	6.59708243161278
OR2H2	3.36659582624613
ZFP36L1	6.8092433326958
DZIP1	3.88453517960955
GPR161	3.71070923354742
RNF146	4.36364057987163
NKX3-1	4.00544157481843
CCNB2	8.61289796115456
ZNF10	3.63216331336438
WDR74	6.20217241030111
FAM134A	7.30984698427208
PCNP	7.62891916887684
PURA	4.66884311961660
DNPEP	7.16459471142503
ERBB2	5.76045905742115
CREB1	6.02901233399365
NEO1	7.1442188337824
DDX3Y	3.31889126453474
RPS3A	12.8557183496816
MXRA7	9.71146301992653
LGALS3	11.5801507807891
GLT8D1	7.10833317945086
TMPRSS3	8.3451056522391
UPB1	3.63867895657621
LAT	3.88473619726403
CLDN14	4.02269493456724
DHX38	4.65433086233145
KCNA3	3.25325037514669
BTBD1	7.99046929871236
TARS2	5.24918566044407
SKIV2L2	7.17433522677615
ABCF1	7.45561268130163
CDT1	3.27048511376316
ZHX2	5.94762409745227
FCF1	4.73384669076604
LRRC49	3.53361074454758
GUCY1B2	3.43909963201427
CD28	3.34403537671540
SMARCA4	6.57758257053259
SEPT2	8.99639806020483
SOHLH2	3.66704254767045
MCOLN3	3.72873597991751
LRP8	5.25647491729231
TAGLN3	3.75393988509624
MASP2	3.5081023164791
GPATCH3	4.59326117152347
TTRAP	8.01632237280512
AGL	5.37244929505563
NFE2L3	4.62495203936327
PSD4	3.68157021592462
PALMD	3.90337833629881
CCNB1IP1	7.75783179425855
TMEM43	7.31092614064136
OBFC1	5.65482895028969
STAT5B	4.29637377499173
C14orf79	4.60392103921164
ENPEP	3.71573319633390
SSB	8.0684429080683
SCT	3.05604394435685
TIMM23	7.12636292348237
SKI	3.69542170237682
SLC22A13	3.16741125454523
AKAP3	3.51505768697646
OAS2	6.26125549621983
KIAA0423	5.73168715803861
SEC61G	10.5234755733152
CAPN11	2.82755117189841
TMEM50B	8.15007418858481
DEGS1	7.22286843991191
ARHGEF4	3.29894201150327
DBNDD1	4.06358171314708
TBL1XR1	5.96852134552532
FAIM	6.2952807308584
SP140	3.4634444229962
G6PD	4.80611227920328
NUDC	7.83882969761215
GABRP	7.61452372582307
SCARA3	5.24552456315953
TACSTD2	5.99648676374612
EIF3J	6.4456735296782
PPP2R2A	7.95965992647962
CPA3	3.47058986797729
PVALB	2.92829562243983
BCAT2	6.60257541269077
MFN1	6.95213272998295
