Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C10_452014
POP4	7.89262350456269
BHLHB3	7.64505819159804
MALL	5.13979067385049
SOX15	4.75228069415166
CCNA2	6.40122835807743
PARK2	3.42610808999921
GPR124	4.31904443668416
TMEM132A	3.55006108401545
CGRRF1	5.38266162265195
RUVBL2	8.20565456151359
MCAT	5.95125162721016
WNT10B	3.56875658637899
ISCA1	6.85151258833251
RPAP1	4.12013090974805
C12orf48	5.41812193323719
RAI16	4.69179153875648
RPL27	8.93066714437866
EPN1	3.96404079692947
MAGI1	2.89126139549254
GBX2	3.51210374590121
SLC35A1	6.69674832660422
GAL	3.93527612609344
SLC14A2	3.88150880069158
RDH11	7.68126747718145
ZNF518	3.5314126364507
PCYT1B	3.38209480731075
AUH	7.50456867849073
EIF3H	10.7278879527210
KIF1B	6.18339686337453
MBD2	4.60150353847402
AMOTL2	7.53785041012659
C6orf120	5.50200356911524
PIGT	7.48502860781043
PSRC1	8.71391516833002
PLA2G10	3.70070258951693
ALAS1	5.93450012073611
FOXO1	4.48332659489567
C17orf62	6.29110688781772
KIF5C	5.21932777914874
DUSP10	5.82469843505163
CRLF3	7.54086398925247
CLCNKB	3.36033942240815
PSMA5	9.58369397243357
FARS2	5.88843781021172
CCDC28A	5.54202131135685
AMPD3	4.54718673089029
PIAS1	6.74460814012269
ADCYAP1R1	3.44119233803691
TMEM134	6.43309000626375
CDH20	3.1436142720448
FBXO7	7.75609347538126
FLJ14213	4.07174843148817
ZNF3	4.8403370044872
LRRFIP1	5.497155997206
TMEM49	7.91378166872344
CNOT2	6.66611529805242
CBX2	2.96775159096663
ZC3H14	5.8676858664681
ALDH5A1	5.24924628899353
HNT	3.93763297801372
SERPINA4	3.32475423320319
FLJ20920	4.58062270508331
CRTAP	4.71198240428134
DDX50	7.86144533100972
STYXL1	7.47842241716055
TK2	4.01496441206042
BLVRB	6.28877527106751
STMN1	7.23261854357993
GUCA2A	3.66071430423783
DPP6	3.40631492412647
GALNT10	4.05728876265470
STK39	4.91707965585989
MMP24	4.53358044776299
CKS2	10.4279975547597
RHO	3.99410055838547
BANF1	9.39594670000036
CR1	3.06587626535795
RPS6KA2	4.81028998776688
HMBS	6.73186859745858
C20orf112	3.75580496076296
SLC25A24	7.06886157539364
MRPL22	7.45954793675919
SLC25A15	4.55112032553163
GADD45B	5.5363585699833
TDP1	5.49937731885595
ZNF287	3.32779287407225
DAAM2	4.07826826408091
C11orf57	5.16490907435988
RFK	5.98064532639765
ZFYVE9	4.36382809977160
TCTN3	5.93363906345495
STCH	5.11352280630153
LOC283871	3.98352433107377
NDUFB3	8.40905045934212
DEFB4	3.54271237852882
FPR1	4.08115084642343
FMNL1	4.11619640187343
SEPT7	9.25901694937933
PTCD2	4.03583141494621
GNLY	3.72142455949112
GRAMD1C	4.32416529830413
ZNF165	4.24857329951685
TR2IT1	3.66564667923775
ARMCX3	7.37002564455243
NDE1	5.68658633562542
MAGEF1	7.9979937178771
ITGA10	3.72748509754744
ARHGDIB	7.5200352049244
FSHB	3.89873699236893
ANXA2	10.8929371348066
HLCS	4.01319878601592
MCF2L	3.79816226479063
AK1	6.01650431251909
FH	6.48929711278418
LGALS2	3.82247241591084
SYNPO2L	2.83737086631575
KIAA1045	3.51165096461676
C1orf183	4.54409163338451
MAGEA8	2.94586154652854
DGCR8	4.19228212739986
GSR	5.31968989722265
NEU2	3.38529328650309
HIST1H4B	3.64905406425582
CACNA1C	3.31247128041630
FAM20B	5.93033390572104
HES2	3.06753660939411
PDCD6	9.18029056114535
INTS7	4.61925369297058
AMPH	4.5423951097383
UCKL1	5.0088601131024
ASB4	3.32268173236513
C10orf97	4.29549570651481
ALDH1L1	4.08087379072279
CCL23	3.38837813476837
OBSL1	4.71125042375688
SLC12A7	7.14520280605958
THAP4	4.66831272887621
RBM4B	4.50522496580212
OGFRL1	4.03448616092204
KIAA0831	4.24938634711777
C12orf11	5.8044765025782
PPP1R15A	4.91006469866104
KIAA0240	4.72017514876318
CD1B	3.24607093431179
FCGR2A	5.59028436438948
MDC1	5.59183435779407
MAN1A1	3.63694605228471
KRT9	3.33929194077973
HTR1A	3.6895358745674
OCEL1	4.65387162562852
ATP11B	5.3716334895206
NLGN4X	6.57594795856241
FBXO34	6.61509514611227
ALOX12	3.90973371534312
RB1CC1	6.91562211827992
PCDH12	4.57591046160478
RPE	5.92286001929678
EIF4E	6.39014441604076
CSDC2	3.56152254548178
ABHD5	4.38499475081501
TMBIM1	6.29407871550752
PET112L	4.97869745586394
P2RXL1	3.00145922250465
F2RL2	3.70296823899319
TRMT1	4.8592184546908
IMPG2	3.80712139985709
LRRC32	7.00172670398673
BGLAP	4.91982579152879
HTR4	3.4862486455572
MRAS	4.55792020712641
TRAF6	4.33839486509007
AXL	4.38834003038801
ATP2C2	3.50584292397106
LMNB1	5.47706452668829
TELO2	4.60350466986689
PNPLA3	3.61720075302408
CSNK1E	6.65236644261385
SRP14	9.45300053953947
KCNQ4	3.40793807235354
PIK3C2B	5.20278251707347
C15orf15	7.7025935549152
TUBB2B	3.33273153134504
USP15	5.27000938638026
C12orf41	6.73131219378799
CEND1	4.28396213787212
RNF31	4.93221511248059
TCEAL2	3.466734312511
PTGER2	4.33262514743773
UBN1	5.95898929655075
SLC5A7	3.27597598215982
SLC31A1	5.26669934062213
ADAM29	3.20082648332665
ST7L	4.16737802276821
GFOD1	5.59234913149587
CTNNA1	9.12578960678159
HRBL	3.9018262528119
CBX4	3.56730485425932
NTRK2	3.60286273449511
FOXN3	4.91079431453628
MFGE8	5.51771419584007
PFKFB2	3.62068408210540
TAS2R4	3.47922395429385
SH3TC2	3.45328470266261
IL10	3.15603167773237
PXMP4	6.49425597724983
RNF167	6.35673538448314
PRMT5	6.86091959157099
TSKU	5.50580477111608
ATPIF1	8.49924689065523
ETV3	3.04891685813056
PAK7	3.05596751376725
PDLIM1	6.57400895390612
CEP63	5.35745065713536
WDFY3	5.22945049435652
RNF126	4.83936844945946
DPM1	8.81134617454235
CLIC4	5.95799657779946
ACR	3.50519212823278
KLK7	10.3140039763185
ALOX5AP	6.26474052507098
LRP1	5.01099515349914
TNK1	4.45608890920061
TAS2R9	2.96488610710072
ZNF16	6.34492624483299
POLR1B	5.24594346138191
SLC8A2	3.62111699260819
OLFM4	2.94053647364603
TACC1	5.40484752651297
SAMHD1	6.72876649088561
ATP13A2	5.38915813360853
KRT4	3.68221708962938
PAX6	4.45096868830716
SCG2	4.49775281721792
SLC17A6	3.10918121120539
TUBB4	3.86555818815708
PADI4	3.32512878498064
FMO3	2.99753863562571
NLK	3.72198353767593
POU4F3	3.33410930658352
MDM2	3.48329657679702
CAPNS1	8.86748754909966
SDF4	6.79485260518303
ITGBL1	4.33766654129951
TAP2	4.64010324659493
OR2C1	3.83328234677465
KLHDC3	6.51529475193785
EFHD2	4.80884578157609
GALR3	3.56405235854842
NBEA	4.22689413687118
ABCA6	3.37792168153588
ABBA-1	3.86404952048192
GNAI1	5.64303219888778
CLDN3	8.90210227424439
AKT2	3.37470136087532
EGFR	4.37646206639618
VPS4B	6.82997662112729
RBM16	6.22668603438287
GALNT6	5.60019887948747
ZDHHC3	4.86377216952689
SLC25A4	6.66144290584058
CYB5B	5.08860985341103
NDRG1	8.95599357417998
SESN1	4.17059825195181
GBE1	5.93559204023685
MRPL46	5.48394010671623
CLASP1	5.86486765498134
FARP2	3.94152784332869
ACOT11	3.45969188308452
LDHAL6B	3.12926163197229
MAPKAPK3	5.19899170394195
NCAM2	3.16508149228728
AFAP1	4.77425129150053
PRKD2	6.30124442748232
OR2H2	3.43066897235779
ZFP36L1	7.48200582302289
DZIP1	4.19868498106071
GPR161	4.07921505929997
RNF146	4.41381203252202
NKX3-1	4.24478669903927
CCNB2	8.42637801882965
ZNF10	3.68853333854574
WDR74	5.07947599456468
FAM134A	6.90026936479941
PCNP	8.52041018645969
PURA	4.85610461894988
DNPEP	6.86661072378062
ERBB2	5.3988883559813
CREB1	5.42280559953212
NEO1	5.52306775778891
DDX3Y	3.34974974500963
RPS3A	12.1058461814613
MXRA7	8.2632133140246
LGALS3	10.4736372606803
GLT8D1	6.36575441385357
TMPRSS3	7.75747577280682
UPB1	3.54953146523923
LAT	3.86160207846313
CLDN14	3.9868799018261
DHX38	4.5399431642144
KCNA3	3.13568079510070
BTBD1	7.71747143459685
TARS2	5.93660064987408
SKIV2L2	6.37525888938192
ABCF1	7.19543889493956
CDT1	3.43626751338086
ZHX2	6.1177920978537
FCF1	4.4926000261515
LRRC49	4.47830612952338
GUCY1B2	3.65071038246923
CD28	3.38713409823386
SMARCA4	5.78867373200951
SEPT2	7.62791221582702
SOHLH2	3.11922484835593
MCOLN3	3.99221202270059
LRP8	5.20730765841782
TAGLN3	4.06447536813086
MASP2	3.63819714001861
GPATCH3	3.9679321104823
TTRAP	7.46897932673318
AGL	7.29079889437675
NFE2L3	4.1715937200051
PSD4	4.42787035486183
PALMD	6.6514744909206
CCNB1IP1	7.23003920503401
TMEM43	5.65053860222785
OBFC1	5.52371903496322
STAT5B	4.14198923006875
C14orf79	3.95085816273626
ENPEP	4.20233340669540
SSB	9.0267530598346
SCT	3.28213002905266
TIMM23	6.89409279137525
SKI	4.00733854965222
SLC22A13	2.92890605483035
AKAP3	3.72666761744369
OAS2	5.41574202613814
KIAA0423	5.22571331573940
SEC61G	8.54330009193488
CAPN11	3.30029013132104
TMEM50B	6.55412355992397
DEGS1	7.11640885084652
ARHGEF4	3.59157484769442
DBNDD1	4.76202774699047
TBL1XR1	5.07102578535837
FAIM	5.74005051722822
SP140	3.67743867652877
G6PD	5.8456271041385
NUDC	7.25070176673384
GABRP	3.70850055306997
SCARA3	5.6099112924685
TACSTD2	5.714695157653
EIF3J	5.81363227254426
PPP2R2A	6.32264130260415
CPA3	3.22763533156664
PVALB	3.36369538150775
BCAT2	6.97511842138061
MFN1	5.70173974441451
F10	4.30320799758352
